date,APA,APA_EPS,PE Ratio
2010-11-24,108.46,6.78,15.997050147492624
2010-11-26,107.19,6.78,15.809734513274336
2010-11-29,108.42,6.78,15.991150442477876
2010-11-30,107.64,6.78,15.876106194690266
2010-12-01,111.26,6.78,16.410029498525073
2010-12-02,114.38,6.78,16.870206489675514
2010-12-03,115.11,6.78,16.97787610619469
2010-12-06,116.42,6.78,17.171091445427727
2010-12-07,116.32,6.78,17.156342182890853
2010-12-08,113.6,6.78,16.755162241887906
2010-12-09,114.49,6.78,16.886430678466077
2010-12-10,114.92,6.78,16.94985250737463
2010-12-13,116.8,6.78,17.227138643067846
2010-12-14,116.25,6.78,17.146017699115042
2010-12-15,116.02,6.78,17.112094395280234
2010-12-16,116.67,6.78,17.207964601769913
2010-12-17,116.45,6.78,17.17551622418879
2010-12-20,117.07,6.78,17.266961651917402
2010-12-21,118.16,6.78,17.42772861356932
2010-12-22,118.22,6.78,17.436578171091444
2010-12-23,118.48,6.78,17.474926253687315
2010-12-27,118.31,6.78,17.44985250737463
2010-12-28,118.46,6.78,17.47197640117994
2010-12-29,119.6,6.78,17.640117994100294
2010-12-30,119.92,6.78,17.68731563421829
2010-12-31,119.23,6.78,17.585545722713864
2011-01-03,121.03,6.78,17.85103244837758
2011-01-04,121.86,6.78,17.973451327433626
2011-01-05,124.91,6.78,18.42330383480826
2011-01-06,122.38,6.78,18.050147492625367
2011-01-07,123.17,6.78,18.166666666666668
2011-01-10,124.74,6.78,18.398230088495573
2011-01-11,125.13,6.78,18.455752212389378
2011-01-12,126.2,6.78,18.613569321533923
2011-01-13,125.18,6.78,18.463126843657818
2011-01-14,125.63,6.78,18.529498525073745
2011-01-18,127.56,6.78,18.8141592920354
2011-01-19,124.18,6.78,18.315634218289087
2011-01-20,124.16,6.78,18.31268436578171
2011-01-21,125.6,6.78,18.525073746312682
2011-01-24,123.92,6.78,18.277286135693213
2011-01-25,122.64,6.78,18.088495575221238
2011-01-26,122.1,6.78,18.008849557522122
2011-01-27,116.33,6.78,17.157817109144542
2011-01-28,114.84,6.78,16.938053097345133
2011-01-31,119.36,6.78,17.604719764011797
2011-02-01,118.98,6.78,17.548672566371682
2011-02-02,121.06,6.78,17.855457227138643
2011-02-03,118.32,6.78,17.451327433628318
2011-02-04,116.84,6.78,17.233038348082594
2011-02-07,117.77,6.78,17.370206489675514
2011-02-08,117.5,6.78,17.330383480825958
2011-02-09,116.15,6.78,17.13126843657817
2011-02-10,117.75,6.78,17.36725663716814
2011-02-11,119.73,6.78,17.65929203539823
2011-02-14,121.18,6.78,17.87315634218289
2011-02-15,119.34,6.78,17.601769911504423
2011-02-16,120.51,6.78,17.77433628318584
2011-02-17,120.62,6.78,17.790560471976402
2011-02-18,120.01,6.78,17.700589970501476
2011-02-22,117.07,6.78,17.266961651917402
2011-02-23,120.93,6.78,17.83628318584071
2011-02-24,120.5,6.78,17.772861356932154
2011-02-25,123.53,6.78,18.21976401179941
2011-02-28,124.62,1.75,71.21142857142857
2011-03-01,120.86,1.75,69.06285714285714
2011-03-02,121.09,1.75,69.19428571428571
2011-03-03,124.61,1.75,71.20571428571428
2011-03-04,122.62,1.75,70.06857142857143
2011-03-07,120.97,1.75,69.12571428571428
2011-03-08,121.36,1.75,69.34857142857143
2011-03-09,120.67,1.75,68.95428571428572
2011-03-10,115.94,1.75,66.25142857142858
2011-03-11,118.82,1.75,67.89714285714285
2011-03-14,119.12,1.75,68.06857142857143
2011-03-15,117.84,1.75,67.33714285714287
2011-03-16,113.77,1.75,65.01142857142857
2011-03-17,118.11,1.75,67.49142857142857
2011-03-18,120.11,1.75,68.63428571428571
2011-03-21,125.1,1.75,71.48571428571428
2011-03-22,125.88,1.75,71.93142857142857
2011-03-23,124.53,1.75,71.16
2011-03-24,124.89,1.75,71.36571428571429
2011-03-25,125.94,1.75,71.96571428571428
2011-03-28,126.25,1.75,72.14285714285714
2011-03-29,127.94,1.75,73.10857142857142
2011-03-30,130.43,1.75,74.53142857142858
2011-03-31,130.92,1.75,74.81142857142856
2011-04-01,129.98,1.75,74.27428571428571
2011-04-04,130.3,1.75,74.45714285714287
2011-04-05,131.25,1.75,75.0
2011-04-06,129.59,1.75,74.05142857142857
2011-04-07,128.79,1.75,73.5942857142857
2011-04-08,130.16,1.75,74.37714285714286
2011-04-11,126.25,1.75,72.14285714285714
2011-04-12,122.4,1.75,69.94285714285715
2011-04-13,122.26,1.75,69.86285714285715
2011-04-14,122.41,1.75,69.94857142857143
2011-04-15,122.4,1.75,69.94285714285715
2011-04-18,120.93,1.75,69.10285714285715
2011-04-19,121.89,1.75,69.65142857142857
2011-04-20,123.91,1.75,70.80571428571429
2011-04-21,123.32,1.75,70.46857142857142
2011-04-25,122.6,1.75,70.05714285714285
2011-04-26,126.2,1.75,72.11428571428571
2011-04-27,126.92,1.75,72.52571428571429
2011-04-28,130.0,1.75,74.28571428571429
2011-04-29,133.37,1.75,76.21142857142857
2011-05-02,130.94,1.75,74.82285714285715
2011-05-03,129.15,1.75,73.8
2011-05-04,126.61,1.75,72.34857142857143
2011-05-05,122.84,1.75,70.19428571428571
2011-05-06,124.21,1.75,70.97714285714285
2011-05-09,127.33,2.91,43.756013745704465
2011-05-10,127.95,2.91,43.96907216494845
2011-05-11,123.42,2.91,42.41237113402062
2011-05-12,123.42,2.91,42.41237113402062
2011-05-13,124.25,2.91,42.697594501718214
2011-05-16,122.27,2.91,42.01718213058419
2011-05-17,121.43,2.91,41.72852233676976
2011-05-18,123.29,2.91,42.36769759450172
2011-05-19,122.85,2.91,42.21649484536082
2011-05-20,123.0,2.91,42.2680412371134
2011-05-23,121.06,2.91,41.60137457044674
2011-05-24,121.98,2.91,41.91752577319588
2011-05-25,123.93,2.91,42.58762886597938
2011-05-26,123.91,2.91,42.5807560137457
2011-05-27,123.25,2.91,42.35395189003436
2011-05-31,124.6,2.91,42.81786941580756
2011-06-01,121.02,2.91,41.587628865979376
2011-06-02,120.64,2.91,41.457044673539514
2011-06-03,119.44,2.91,41.0446735395189
2011-06-06,117.17,2.91,40.26460481099656
2011-06-07,117.9,2.91,40.51546391752577
2011-06-08,119.49,2.91,41.06185567010309
2011-06-09,120.29,2.91,41.33676975945017
2011-06-10,117.75,2.91,40.46391752577319
2011-06-13,116.15,2.91,39.914089347079035
2011-06-14,118.3,2.91,40.65292096219931
2011-06-15,116.14,2.91,39.9106529209622
2011-06-16,117.0,2.91,40.20618556701031
2011-06-17,117.16,2.91,40.261168384879724
2011-06-20,116.8,2.91,40.13745704467354
2011-06-21,119.1,2.91,40.92783505154639
2011-06-22,118.3,2.91,40.65292096219931
2011-06-23,117.41,2.91,40.34707903780068
2011-06-24,115.98,2.91,39.855670103092784
2011-06-27,116.24,2.91,39.94501718213058
2011-06-28,119.79,2.91,41.16494845360825
2011-06-29,121.09,2.91,41.61168384879725
2011-06-30,123.39,2.91,42.4020618556701
2011-07-01,123.74,2.91,42.52233676975945
2011-07-05,124.49,2.91,42.78006872852233
2011-07-06,123.71,2.91,42.51202749140893
2011-07-07,126.38,2.91,43.429553264604806
2011-07-08,125.13,2.91,42.99999999999999
2011-07-11,121.27,2.91,41.67353951890034
2011-07-12,120.93,2.91,41.55670103092783
2011-07-13,121.32,2.91,41.69072164948453
2011-07-14,119.9,2.91,41.202749140893474
2011-07-15,123.52,2.91,42.446735395189
2011-07-18,122.83,2.91,42.20962199312714
2011-07-19,125.74,2.91,43.20962199312714
2011-07-20,125.67,2.91,43.18556701030928
2011-07-21,128.21,2.91,44.05841924398626
2011-07-22,128.47,2.91,44.14776632302405
2011-07-25,128.06,2.91,44.00687285223368
2011-07-26,127.73,2.91,43.893470790378004
2011-07-27,124.52,2.91,42.79037800687285
2011-07-28,124.63,2.91,42.82817869415807
2011-07-29,123.72,2.91,42.51546391752577
2011-08-01,124.06,2.91,42.63230240549828
2011-08-02,120.02,2.91,41.24398625429553
2011-08-03,118.45,2.91,40.70446735395189
2011-08-04,109.18,2.91,37.51890034364261
2011-08-05,106.7,2.91,36.666666666666664
2011-08-08,98.38,3.23,30.458204334365323
2011-08-09,102.13,3.23,31.61919504643963
2011-08-10,98.85,3.23,30.603715170278637
2011-08-11,103.12,3.23,31.925696594427247
2011-08-12,103.18,3.23,31.944272445820435
2011-08-15,105.42,3.23,32.637770897832816
2011-08-16,104.34,3.23,32.303405572755416
2011-08-17,104.89,3.23,32.473684210526315
2011-08-18,97.9,3.23,30.309597523219818
2011-08-19,97.03,3.23,30.040247678018577
2011-08-22,96.16,3.23,29.770897832817337
2011-08-23,100.26,3.23,31.040247678018577
2011-08-24,100.46,3.23,31.102167182662537
2011-08-25,98.98,3.23,30.643962848297214
2011-08-26,100.29,3.23,31.04953560371517
2011-08-29,103.24,3.23,31.962848297213622
2011-08-30,102.69,3.23,31.792569659442723
2011-08-31,103.07,3.23,31.910216718266252
2011-09-01,101.77,3.23,31.507739938080494
2011-09-02,98.65,3.23,30.541795665634677
2011-09-06,95.51,3.23,29.56965944272446
2011-09-07,99.62,3.23,30.842105263157897
2011-09-08,98.22,3.23,30.408668730650156
2011-09-09,95.12,3.23,29.448916408668733
2011-09-12,94.65,3.23,29.30340557275542
2011-09-13,93.49,3.23,28.94427244582043
2011-09-14,94.41,3.23,29.229102167182663
2011-09-15,97.81,3.23,30.281733746130033
2011-09-16,98.2,3.23,30.402476780185758
2011-09-19,95.69,3.23,29.625386996904023
2011-09-20,94.52,3.23,29.263157894736842
2011-09-21,91.35,3.23,28.28173374613003
2011-09-22,83.69,3.23,25.910216718266252
2011-09-23,82.73,3.23,25.613003095975234
2011-09-26,85.56,3.23,26.489164086687307
2011-09-27,85.86,3.23,26.58204334365325
2011-09-28,82.57,3.23,25.56346749226006
2011-09-29,82.88,3.23,25.659442724458202
2011-09-30,80.24,3.23,24.842105263157894
2011-10-03,76.5,3.23,23.68421052631579
2011-10-04,78.82,3.23,24.402476780185758
2011-10-05,82.9,3.23,25.665634674922604
2011-10-06,86.23,3.23,26.696594427244584
2011-10-07,84.84,3.23,26.26625386996904
2011-10-10,88.58,3.23,27.424148606811144
2011-10-11,86.98,3.23,26.928792569659443
2011-10-12,87.93,3.23,27.22291021671827
2011-10-13,87.11,3.23,26.96904024767802
2011-10-14,91.36,3.23,28.28482972136223
2011-10-17,87.93,3.23,27.22291021671827
2011-10-18,90.41,3.23,27.990712074303406
2011-10-19,90.16,3.23,27.91331269349845
2011-10-20,91.29,3.23,28.263157894736842
2011-10-21,94.73,3.23,29.328173374613005
2011-10-24,97.27,3.23,30.11455108359133
2011-10-25,94.53,3.23,29.26625386996904
2011-10-26,97.36,3.23,30.142414860681114
2011-10-27,102.84,3.23,31.8390092879257
2011-10-28,104.99,3.23,32.5046439628483
2011-10-31,99.63,3.23,30.845201238390093
2011-11-01,94.13,3.23,29.142414860681114
2011-11-02,98.36,3.23,30.45201238390093
2011-11-03,101.6,3.23,31.455108359133124
2011-11-04,100.2,3.23,31.021671826625386
2011-11-07,101.47,3.23,31.41486068111455
2011-11-08,104.63,2.56,40.87109375
2011-11-09,99.78,2.56,38.9765625
2011-11-10,101.54,2.56,39.6640625
2011-11-11,104.71,2.56,40.90234375
2011-11-14,103.12,2.56,40.28125
2011-11-15,103.43,2.56,40.40234375
2011-11-16,102.54,2.56,40.0546875
2011-11-17,98.0,2.56,38.28125
2011-11-18,98.56,2.56,38.5
2011-11-21,95.41,2.56,37.26953125
2011-11-22,92.47,2.56,36.12109375
2011-11-23,88.14,2.56,34.4296875
2011-11-25,86.83,2.56,33.91796875
2011-11-28,90.87,2.56,35.49609375
2011-11-29,92.96,2.56,36.3125
2011-11-30,99.44,2.56,38.84375
2011-12-01,98.48,2.56,38.46875
2011-12-02,96.47,2.56,37.68359375
2011-12-05,96.91,2.56,37.85546875
2011-12-06,97.38,2.56,38.0390625
2011-12-07,97.27,2.56,37.99609375
2011-12-08,93.72,2.56,36.609375
2011-12-09,97.48,2.56,38.078125
2011-12-12,93.94,2.56,36.6953125
2011-12-13,92.33,2.56,36.06640625
2011-12-14,87.69,2.56,34.25390625
2011-12-15,88.15,2.56,34.43359375
2011-12-16,88.74,2.56,34.6640625
2011-12-19,85.76,2.56,33.5
2011-12-20,88.46,2.56,34.5546875
2011-12-21,89.63,2.56,35.01171875
2011-12-22,90.61,2.56,35.39453125
2011-12-23,91.17,2.56,35.61328125
2011-12-27,90.76,2.56,35.453125
2011-12-28,88.52,2.56,34.578125
2011-12-29,89.98,2.56,35.1484375
2011-12-30,90.58,2.56,35.3828125
2012-01-03,95.93,2.56,37.47265625
2012-01-04,96.42,2.56,37.6640625
2012-01-05,97.17,2.56,37.95703125
2012-01-06,97.04,2.56,37.90625
2012-01-09,98.84,2.56,38.609375
2012-01-10,98.09,2.56,38.31640625
2012-01-11,96.24,2.56,37.59375
2012-01-12,94.3,2.56,36.8359375
2012-01-13,92.84,2.56,36.265625
2012-01-17,94.67,2.56,36.98046875
2012-01-18,95.43,2.56,37.27734375
2012-01-19,97.16,2.56,37.953125
2012-01-20,96.8,2.56,37.8125
2012-01-23,98.38,2.56,38.4296875
2012-01-24,97.71,2.56,38.16796875
2012-01-25,99.83,2.56,38.99609375
2012-01-26,97.91,2.56,38.24609375
2012-01-27,98.0,2.56,38.28125
2012-01-30,98.86,2.56,38.6171875
2012-01-31,98.88,2.56,38.625
2012-02-01,99.41,2.56,38.83203125
2012-02-02,99.55,2.56,38.88671875
2012-02-03,101.15,2.56,39.51171875
2012-02-06,102.92,2.56,40.203125
2012-02-07,104.53,2.56,40.83203125
2012-02-08,105.11,2.56,41.05859375
2012-02-09,106.68,2.56,41.671875
2012-02-10,105.13,2.56,41.06640625
2012-02-13,106.25,2.56,41.50390625
2012-02-14,107.31,2.56,41.91796875
2012-02-15,107.67,2.56,42.05859375
2012-02-16,107.61,2.56,42.03515625
2012-02-17,109.45,2.56,42.75390625
2012-02-21,109.96,2.56,42.953125
2012-02-22,110.13,2.56,43.01953125
2012-02-23,109.92,2.56,42.9375
2012-02-24,111.57,2.56,43.58203124999999
2012-02-27,110.03,2.56,42.98046875
2012-02-28,109.59,2.56,42.80859375
2012-02-29,107.93,3.05,35.386885245901645
2012-03-01,109.15,3.05,35.786885245901644
2012-03-02,106.45,3.05,34.9016393442623
2012-03-05,106.93,3.05,35.059016393442626
2012-03-06,103.31,3.05,33.87213114754098
2012-03-07,105.63,3.05,34.6327868852459
2012-03-08,107.5,3.05,35.24590163934426
2012-03-09,107.45,3.05,35.22950819672131
2012-03-12,106.4,3.05,34.88524590163935
2012-03-13,108.06,3.05,35.429508196721315
2012-03-14,106.99,3.05,35.07868852459016
2012-03-15,106.97,3.05,35.072131147540986
2012-03-16,108.98,3.05,35.73114754098361
2012-03-19,108.6,3.05,35.60655737704918
2012-03-20,105.61,3.05,34.62622950819672
2012-03-21,103.48,3.05,33.92786885245902
2012-03-22,100.9,3.05,33.08196721311476
2012-03-23,101.76,3.05,33.36393442622951
2012-03-26,101.04,3.05,33.127868852459024
2012-03-27,101.38,3.05,33.239344262295084
2012-03-28,98.98,3.05,32.45245901639345
2012-03-29,98.81,3.05,32.39672131147541
2012-03-30,100.44,3.05,32.93114754098361
2012-04-02,100.97,3.05,33.104918032786884
2012-04-03,99.23,3.05,32.5344262295082
2012-04-04,97.54,3.05,31.980327868852463
2012-04-05,95.87,3.05,31.432786885245903
2012-04-09,94.58,3.05,31.009836065573772
2012-04-10,93.5,3.05,30.655737704918035
2012-04-11,92.81,3.05,30.429508196721315
2012-04-12,94.9,3.05,31.11475409836066
2012-04-13,93.65,3.05,30.70491803278689
2012-04-16,92.27,3.05,30.252459016393445
2012-04-17,94.55,3.05,31.0
2012-04-18,92.3,3.05,30.262295081967213
2012-04-19,92.11,3.05,30.200000000000003
2012-04-20,91.47,3.05,29.99016393442623
2012-04-23,90.96,3.05,29.82295081967213
2012-04-24,91.26,3.05,29.92131147540984
2012-04-25,93.37,3.05,30.613114754098365
2012-04-26,94.79,3.05,31.078688524590167
2012-04-27,94.91,3.05,31.118032786885248
2012-04-30,95.94,3.05,31.455737704918032
2012-05-01,97.77,3.05,32.05573770491803
2012-05-02,95.54,3.05,31.32459016393443
2012-05-03,91.96,3.05,30.150819672131146
2012-05-04,89.06,3.05,29.200000000000003
2012-05-07,87.84,3.05,28.800000000000004
2012-05-08,87.58,2.02,43.35643564356435
2012-05-09,87.17,2.02,43.15346534653465
2012-05-10,87.87,2.02,43.5
2012-05-11,87.26,2.02,43.1980198019802
2012-05-14,85.05,2.02,42.103960396039604
2012-05-15,82.51,2.02,40.84653465346535
2012-05-16,82.12,2.02,40.65346534653465
2012-05-17,81.67,2.02,40.43069306930693
2012-05-18,80.52,2.02,39.86138613861386
2012-05-21,82.72,2.02,40.95049504950495
2012-05-22,82.63,2.02,40.9059405940594
2012-05-23,82.89,2.02,41.03465346534654
2012-05-24,82.09,2.02,40.63861386138614
2012-05-25,82.38,2.02,40.78217821782178
2012-05-29,84.04,2.02,41.603960396039604
2012-05-30,81.54,2.02,40.366336633663366
2012-05-31,81.38,2.02,40.28712871287129
2012-06-01,79.37,2.02,39.29207920792079
2012-06-04,79.56,2.02,39.386138613861384
2012-06-05,81.15,2.02,40.17326732673268
2012-06-06,83.59,2.02,41.381188118811885
2012-06-07,83.48,2.02,41.32673267326733
2012-06-08,82.97,2.02,41.07425742574257
2012-06-11,81.83,2.02,40.509900990099005
2012-06-12,83.27,2.02,41.22277227722772
2012-06-13,82.97,2.02,41.07425742574257
2012-06-14,86.01,2.02,42.57920792079208
2012-06-15,87.8,2.02,43.46534653465346
2012-06-18,85.37,2.02,42.26237623762376
2012-06-19,85.47,2.02,42.31188118811881
2012-06-20,84.27,2.02,41.71782178217821
2012-06-21,81.33,2.02,40.26237623762376
2012-06-22,82.25,2.02,40.71782178217822
2012-06-25,81.51,2.02,40.351485148514854
2012-06-26,82.41,2.02,40.79702970297029
2012-06-27,84.99,2.02,42.07425742574257
2012-06-28,85.23,2.02,42.193069306930695
2012-06-29,87.89,2.02,43.50990099009901
2012-07-02,87.29,2.02,43.21287128712871
2012-07-03,90.19,2.02,44.648514851485146
2012-07-05,87.89,2.02,43.50990099009901
2012-07-06,85.53,2.02,42.34158415841584
2012-07-09,85.41,2.02,42.28217821782178
2012-07-10,83.68,2.02,41.42574257425743
2012-07-11,84.2,2.02,41.68316831683168
2012-07-12,82.72,2.02,40.95049504950495
2012-07-13,83.58,2.02,41.37623762376238
2012-07-16,83.37,2.02,41.272277227722775
2012-07-17,85.93,2.02,42.53960396039604
2012-07-18,85.68,2.02,42.41584158415842
2012-07-19,86.92,2.02,43.02970297029703
2012-07-20,85.08,2.02,42.118811881188115
2012-07-23,83.92,2.02,41.54455445544554
2012-07-24,82.67,2.02,40.92574257425743
2012-07-25,83.57,2.02,41.371287128712865
2012-07-26,85.16,2.02,42.15841584158416
2012-07-27,87.57,2.02,43.35148514851485
2012-07-30,87.61,2.02,43.37128712871287
2012-07-31,86.12,2.02,42.633663366336634
2012-08-01,86.86,2.02,43.0
2012-08-02,82.58,2.02,40.88118811881188
2012-08-03,84.85,2.02,42.0049504950495
2012-08-06,86.02,2.02,42.58415841584158
2012-08-07,88.03,0.86,102.36046511627907
2012-08-08,88.33,0.86,102.70930232558139
2012-08-09,88.5,0.86,102.90697674418605
2012-08-10,87.86,0.86,102.16279069767442
2012-08-13,87.96,0.86,102.27906976744185
2012-08-14,88.05,0.86,102.38372093023256
2012-08-15,87.73,0.86,102.01162790697676
2012-08-16,88.63,0.86,103.05813953488372
2012-08-17,89.06,0.86,103.55813953488372
2012-08-20,89.06,0.86,103.55813953488372
2012-08-21,88.39,0.86,102.77906976744187
2012-08-22,88.7,0.86,103.13953488372094
2012-08-23,87.55,0.86,101.80232558139535
2012-08-24,87.5,0.86,101.74418604651163
2012-08-27,87.43,0.86,101.66279069767442
2012-08-28,87.02,0.86,101.18604651162791
2012-08-29,86.53,0.86,100.61627906976744
2012-08-30,85.09,0.86,98.94186046511628
2012-08-31,85.75,0.86,99.70930232558139
2012-09-04,84.37,0.86,98.1046511627907
2012-09-05,84.47,0.86,98.22093023255815
2012-09-06,86.55,0.86,100.63953488372093
2012-09-07,89.9,0.86,104.53488372093024
2012-09-10,89.58,0.86,104.16279069767442
2012-09-11,89.79,0.86,104.40697674418605
2012-09-12,90.51,0.86,105.24418604651163
2012-09-13,92.48,0.86,107.53488372093024
2012-09-14,92.48,0.86,107.53488372093024
2012-09-17,92.1,0.86,107.09302325581395
2012-09-18,90.65,0.86,105.40697674418605
2012-09-19,89.21,0.86,103.73255813953487
2012-09-20,89.17,0.86,103.68604651162791
2012-09-21,88.59,0.86,103.01162790697676
2012-09-24,86.95,0.86,101.1046511627907
2012-09-25,85.28,0.86,99.16279069767442
2012-09-26,85.24,0.86,99.11627906976744
2012-09-27,86.84,0.86,100.97674418604652
2012-09-28,86.47,0.86,100.54651162790698
2012-10-01,86.41,0.86,100.4767441860465
2012-10-02,86.55,0.86,100.63953488372093
2012-10-03,86.5,0.86,100.5813953488372
2012-10-04,86.52,0.86,100.60465116279069
2012-10-05,85.89,0.86,99.87209302325581
2012-10-08,86.43,0.86,100.50000000000001
2012-10-09,86.95,0.86,101.1046511627907
2012-10-10,85.47,0.86,99.38372093023256
2012-10-11,85.97,0.86,99.96511627906976
2012-10-12,85.33,0.86,99.22093023255815
2012-10-15,85.44,0.86,99.34883720930233
2012-10-16,87.09,0.86,101.26744186046513
2012-10-17,88.73,0.86,103.17441860465117
2012-10-18,88.72,0.86,103.16279069767442
2012-10-19,86.87,0.86,101.01162790697676
2012-10-22,85.53,0.86,99.45348837209302
2012-10-23,83.13,0.86,96.66279069767441
2012-10-24,82.25,0.86,95.63953488372093
2012-10-25,82.81,0.86,96.29069767441861
2012-10-26,82.36,0.86,95.76744186046511
2012-10-31,82.72,0.86,96.18604651162791
2012-11-01,81.85,0.86,95.17441860465115
2012-11-02,81.22,0.86,94.44186046511628
2012-11-05,80.95,0.86,94.12790697674419
2012-11-06,82.82,0.86,96.30232558139534
2012-11-07,79.89,0.41,194.85365853658539
2012-11-08,78.89,0.41,192.41463414634148
2012-11-09,78.56,0.41,191.609756097561
2012-11-12,78.57,0.41,191.6341463414634
2012-11-13,77.34,0.41,188.63414634146343
2012-11-14,76.32,0.41,186.14634146341461
2012-11-15,75.65,0.41,184.51219512195124
2012-11-16,75.3,0.41,183.65853658536585
2012-11-19,77.1,0.41,188.04878048780486
2012-11-20,75.8,0.41,184.8780487804878
2012-11-21,76.3,0.41,186.09756097560975
2012-11-23,77.14,0.41,188.14634146341464
2012-11-26,76.48,0.41,186.53658536585368
2012-11-27,77.23,0.41,188.3658536585366
2012-11-28,77.6,0.41,189.2682926829268
2012-11-29,76.97,0.41,187.7317073170732
2012-11-30,77.09,0.41,188.02439024390245
2012-12-03,76.36,0.41,186.2439024390244
2012-12-04,76.26,0.41,186.00000000000003
2012-12-05,77.73,0.41,189.58536585365854
2012-12-06,76.37,0.41,186.26829268292684
2012-12-07,76.51,0.41,186.609756097561
2012-12-10,75.07,0.41,183.09756097560975
2012-12-11,76.35,0.41,186.21951219512195
2012-12-12,77.81,0.41,189.78048780487808
2012-12-13,77.4,0.41,188.78048780487808
2012-12-14,77.02,0.41,187.85365853658536
2012-12-17,77.46,0.41,188.9268292682927
2012-12-18,80.16,0.41,195.51219512195124
2012-12-19,79.88,0.41,194.82926829268294
2012-12-20,79.97,0.41,195.0487804878049
2012-12-21,80.0,0.41,195.1219512195122
