date,JBHT,JBHT_EPS,PE Ratio
2016-04-01,84.49,1.01,83.65346534653465
2016-04-04,84.3,1.01,83.46534653465346
2016-04-05,82.94,1.01,82.11881188118812
2016-04-06,83.19,1.01,82.36633663366337
2016-04-07,82.71,1.01,81.89108910891089
2016-04-08,82.97,1.01,82.14851485148515
2016-04-11,83.19,1.01,82.36633663366337
2016-04-12,84.24,1.01,83.4059405940594
2016-04-13,86.38,1.01,85.52475247524752
2016-04-14,85.62,1.01,84.77227722772278
2016-04-15,85.43,1.01,84.58415841584159
2016-04-18,87.25,1.01,86.38613861386139
2016-04-19,88.46,1.01,87.58415841584157
2016-04-20,88.95,1.01,88.06930693069307
2016-04-21,85.92,1.01,85.06930693069307
2016-04-22,86.01,1.01,85.15841584158416
2016-04-25,84.96,1.01,84.11881188118811
2016-04-26,85.54,1.01,84.6930693069307
2016-04-27,86.27,1.01,85.41584158415841
2016-04-28,84.69,1.01,83.85148514851485
2016-04-29,82.88,0.88,94.18181818181817
2016-05-02,83.4,0.88,94.77272727272728
2016-05-03,83.63,0.88,95.0340909090909
2016-05-04,82.3,0.88,93.52272727272727
2016-05-05,82.18,0.88,93.38636363636364
2016-05-06,83.14,0.88,94.47727272727273
2016-05-09,83.92,0.88,95.36363636363636
2016-05-10,85.32,0.88,96.95454545454545
2016-05-11,83.35,0.88,94.71590909090908
2016-05-12,82.78,0.88,94.06818181818181
2016-05-13,80.92,0.88,91.95454545454545
2016-05-16,81.08,0.88,92.13636363636364
2016-05-17,81.35,0.88,92.44318181818181
2016-05-18,79.81,0.88,90.69318181818183
2016-05-19,80.08,0.88,91.0
2016-05-20,81.28,0.88,92.36363636363636
2016-05-23,81.02,0.88,92.06818181818181
2016-05-24,80.74,0.88,91.75
2016-05-25,81.29,0.88,92.375
2016-05-26,81.35,0.88,92.44318181818181
2016-05-27,82.14,0.88,93.3409090909091
2016-05-31,82.72,0.88,94.0
2016-06-01,82.19,0.88,93.39772727272727
2016-06-02,81.9,0.88,93.06818181818183
2016-06-03,82.01,0.88,93.19318181818183
2016-06-06,82.57,0.88,93.82954545454545
2016-06-07,82.97,0.88,94.2840909090909
2016-06-08,83.2,0.88,94.54545454545455
2016-06-09,81.73,0.88,92.875
2016-06-10,80.96,0.88,91.99999999999999
2016-06-13,80.41,0.88,91.375
2016-06-14,79.23,0.88,90.0340909090909
2016-06-15,80.11,0.88,91.0340909090909
2016-06-16,79.33,0.88,90.14772727272727
2016-06-17,79.82,0.88,90.70454545454545
2016-06-20,80.91,0.88,91.94318181818181
2016-06-21,80.13,0.88,91.05681818181817
2016-06-22,79.61,0.88,90.4659090909091
2016-06-23,80.75,0.88,91.76136363636364
2016-06-24,78.25,0.88,88.92045454545455
2016-06-27,76.92,0.88,87.4090909090909
2016-06-28,78.26,0.88,88.93181818181819
2016-06-29,79.8,0.88,90.68181818181817
2016-06-30,80.93,0.88,91.9659090909091
2016-07-01,81.42,0.88,92.52272727272728
2016-07-05,80.67,0.88,91.67045454545455
2016-07-06,81.69,0.88,92.82954545454545
2016-07-07,82.44,0.88,93.68181818181817
2016-07-08,85.0,0.88,96.5909090909091
2016-07-11,84.99,0.88,96.57954545454545
2016-07-12,85.32,0.88,96.95454545454545
2016-07-13,85.54,0.88,97.20454545454547
2016-07-14,85.31,0.88,96.94318181818183
2016-07-15,85.27,0.88,96.89772727272727
2016-07-18,81.27,0.88,92.35227272727272
2016-07-19,80.8,0.88,91.81818181818181
2016-07-20,81.55,0.88,92.67045454545455
2016-07-21,81.45,0.88,92.55681818181819
2016-07-22,83.35,0.88,94.71590909090908
2016-07-25,82.81,0.88,94.10227272727273
2016-07-26,84.25,0.88,95.73863636363636
2016-07-27,83.2,0.88,94.54545454545455
2016-07-28,83.17,0.92,90.40217391304347
2016-07-29,83.13,0.92,90.3586956521739
2016-08-01,82.51,0.92,89.68478260869566
2016-08-02,81.48,0.92,88.56521739130434
2016-08-03,81.74,0.92,88.84782608695652
2016-08-04,81.3,0.92,88.3695652173913
2016-08-05,82.03,0.92,89.16304347826086
2016-08-08,81.87,0.92,88.98913043478261
2016-08-09,82.13,0.92,89.27173913043477
2016-08-10,82.02,0.92,89.15217391304347
2016-08-11,82.18,0.92,89.32608695652175
2016-08-12,82.5,0.92,89.67391304347825
2016-08-15,82.31,0.92,89.46739130434783
2016-08-16,82.39,0.92,89.55434782608695
2016-08-17,82.41,0.92,89.57608695652173
2016-08-18,82.38,0.92,89.54347826086956
2016-08-19,83.53,0.92,90.79347826086956
2016-08-22,82.37,0.92,89.53260869565217
2016-08-23,82.15,0.92,89.29347826086956
2016-08-24,82.0,0.92,89.13043478260869
2016-08-25,81.38,0.92,88.45652173913042
2016-08-26,80.19,0.92,87.16304347826086
2016-08-29,80.58,0.92,87.58695652173913
2016-08-30,80.62,0.92,87.6304347826087
2016-08-31,79.39,0.92,86.29347826086956
2016-09-01,80.63,0.92,87.64130434782608
2016-09-02,80.23,0.92,87.20652173913044
2016-09-06,80.37,0.92,87.35869565217392
2016-09-07,80.16,0.92,87.13043478260869
2016-09-08,80.36,0.92,87.34782608695652
2016-09-09,77.85,0.92,84.6195652173913
2016-09-12,80.21,0.92,87.18478260869564
2016-09-13,79.39,0.92,86.29347826086956
2016-09-14,80.41,0.92,87.40217391304347
2016-09-15,81.54,0.92,88.6304347826087
2016-09-16,81.34,0.92,88.41304347826087
2016-09-19,81.22,0.92,88.28260869565217
2016-09-20,80.58,0.92,87.58695652173913
2016-09-21,80.47,0.92,87.46739130434783
2016-09-22,79.56,0.92,86.47826086956522
2016-09-23,78.81,0.92,85.66304347826087
2016-09-26,78.68,0.92,85.52173913043478
2016-09-27,78.62,0.92,85.45652173913044
2016-09-28,79.21,0.92,86.09782608695652
2016-09-29,80.4,0.92,87.3913043478261
2016-09-30,81.14,0.92,88.19565217391305
2016-10-03,81.42,0.92,88.5
2016-10-04,81.24,0.92,88.30434782608695
2016-10-05,81.57,0.92,88.66304347826086
2016-10-06,81.39,0.92,88.46739130434783
2016-10-07,80.75,0.92,87.77173913043478
2016-10-10,81.27,0.92,88.33695652173913
2016-10-11,81.8,0.92,88.91304347826086
2016-10-12,81.26,0.92,88.32608695652173
2016-10-13,79.93,0.92,86.8804347826087
2016-10-14,80.02,0.92,86.9782608695652
2016-10-17,78.45,0.92,85.27173913043478
2016-10-18,78.99,0.92,85.8586956521739
2016-10-19,77.76,0.92,84.52173913043478
2016-10-20,77.6,0.92,84.34782608695652
2016-10-21,78.31,0.92,85.1195652173913
2016-10-24,78.75,0.92,85.59782608695652
2016-10-25,78.84,0.92,85.69565217391305
2016-10-26,80.3,0.92,87.28260869565217
2016-10-27,81.03,0.92,88.07608695652173
2016-10-28,80.94,0.97,83.44329896907216
2016-10-31,81.61,0.97,84.1340206185567
2016-11-01,82.02,0.97,84.55670103092784
2016-11-02,81.59,0.97,84.11340206185568
2016-11-03,80.38,0.97,82.8659793814433
2016-11-04,80.28,0.97,82.76288659793815
2016-11-07,82.62,0.97,85.17525773195877
2016-11-08,84.72,0.97,87.34020618556701
2016-11-09,86.12,0.97,88.78350515463919
2016-11-10,88.07,0.97,90.79381443298969
2016-11-11,89.69,0.97,92.4639175257732
2016-11-14,91.06,0.97,93.87628865979381
2016-11-15,91.34,0.97,94.16494845360825
2016-11-16,91.31,0.97,94.1340206185567
2016-11-17,91.45,0.97,94.27835051546393
2016-11-18,91.47,0.97,94.29896907216495
2016-11-21,91.67,0.97,94.50515463917526
2016-11-22,91.22,0.97,94.04123711340206
2016-11-23,92.92,0.97,95.79381443298969
2016-11-25,93.94,0.97,96.84536082474227
2016-11-28,93.12,0.97,96.00000000000001
2016-11-29,93.52,0.97,96.41237113402062
2016-11-30,95.37,0.97,98.31958762886599
2016-12-01,97.05,0.97,100.05154639175258
2016-12-02,96.33,0.97,99.30927835051547
2016-12-05,97.67,0.97,100.69072164948454
2016-12-06,98.1,0.97,101.1340206185567
2016-12-07,99.96,0.97,103.05154639175258
2016-12-08,100.68,0.97,103.7938144329897
2016-12-09,99.29,0.97,102.36082474226805
2016-12-12,99.14,0.97,102.20618556701031
2016-12-13,99.01,0.97,102.07216494845362
2016-12-14,98.61,0.97,101.65979381443299
2016-12-15,98.01,0.97,101.04123711340208
2016-12-16,97.0,0.97,100.0
2016-12-19,97.86,0.97,100.88659793814433
2016-12-20,98.0,0.97,101.03092783505154
2016-12-21,97.01,0.97,100.01030927835052
2016-12-22,97.16,0.97,100.16494845360825
2016-12-23,97.47,0.97,100.48453608247422
2016-12-27,98.01,0.97,101.04123711340208
2016-12-28,97.08,0.97,100.08247422680412
2016-12-29,97.34,0.97,100.35051546391753
2016-12-30,97.07,0.97,100.0721649484536
2017-01-03,96.77,0.97,99.76288659793815
2017-01-04,97.82,0.97,100.84536082474226
2017-01-05,97.19,0.97,100.19587628865979
2017-01-06,97.69,0.97,100.71134020618557
2017-01-09,96.87,0.97,99.86597938144331
2017-01-10,97.72,0.97,100.74226804123711
2017-01-11,98.72,0.97,101.77319587628867
2017-01-12,99.05,0.97,102.11340206185567
2017-01-13,99.28,0.97,102.35051546391753
2017-01-17,97.98,0.97,101.01030927835052
2017-01-18,98.03,0.97,101.0618556701031
2017-01-19,94.36,0.97,97.27835051546391
2017-01-20,94.52,0.97,97.44329896907216
2017-01-23,94.5,0.97,97.42268041237114
2017-01-24,96.48,0.97,99.4639175257732
2017-01-25,98.54,0.97,101.5876288659794
2017-01-26,98.76,0.97,101.81443298969073
2017-01-27,98.87,0.97,101.9278350515464
2017-01-30,98.93,0.97,101.9896907216495
2017-01-31,99.08,0.97,102.14432989690722
2017-02-01,98.32,0.97,101.36082474226804
2017-02-02,97.24,0.97,100.24742268041237
2017-02-03,99.66,0.97,102.74226804123711
2017-02-06,99.52,0.97,102.5979381443299
2017-02-07,98.51,0.97,101.55670103092784
2017-02-08,98.19,0.97,101.22680412371135
2017-02-09,98.82,0.97,101.87628865979381
2017-02-10,100.37,0.97,103.47422680412372
2017-02-13,100.36,0.97,103.4639175257732
2017-02-14,99.5,0.97,102.57731958762886
2017-02-15,100.67,0.97,103.78350515463919
2017-02-16,100.71,0.97,103.82474226804123
2017-02-17,101.04,0.97,104.16494845360826
2017-02-21,100.82,0.97,103.9381443298969
2017-02-22,98.34,0.97,101.38144329896907
2017-02-23,97.31,1.05,92.67619047619047
2017-02-24,99.82,1.05,95.06666666666666
2017-02-27,100.12,1.05,95.35238095238095
2017-02-28,98.17,1.05,93.4952380952381
2017-03-01,100.14,1.05,95.37142857142857
2017-03-02,97.85,1.05,93.19047619047618
2017-03-03,97.85,1.05,93.19047619047618
2017-03-06,98.55,1.05,93.85714285714285
2017-03-07,96.6,1.05,91.99999999999999
2017-03-08,96.77,1.05,92.16190476190475
2017-03-09,96.18,1.05,91.60000000000001
2017-03-10,96.65,1.05,92.04761904761905
2017-03-13,95.25,1.05,90.71428571428571
2017-03-14,94.44,1.05,89.94285714285714
2017-03-15,95.09,1.05,90.56190476190476
2017-03-16,94.46,1.05,89.96190476190475
2017-03-17,93.95,1.05,89.47619047619048
2017-03-20,92.91,1.05,88.48571428571428
2017-03-21,91.61,1.05,87.24761904761904
2017-03-22,91.7,1.05,87.33333333333333
2017-03-23,90.81,1.05,86.48571428571428
2017-03-24,90.27,1.05,85.97142857142856
2017-03-27,90.55,1.05,86.23809523809523
2017-03-28,92.34,1.05,87.94285714285714
2017-03-29,91.16,1.05,86.81904761904761
2017-03-30,91.9,1.05,87.52380952380953
2017-03-31,91.74,1.05,87.37142857142857
2017-04-03,90.38,1.05,86.07619047619046
2017-04-04,91.96,1.05,87.58095238095237
2017-04-05,92.36,1.05,87.96190476190476
2017-04-06,92.25,1.05,87.85714285714285
2017-04-07,91.08,1.05,86.74285714285713
2017-04-10,93.22,1.05,88.78095238095237
2017-04-11,91.61,1.05,87.24761904761904
2017-04-12,90.16,1.05,85.86666666666666
2017-04-13,89.14,1.05,84.8952380952381
2017-04-17,89.11,1.05,84.86666666666666
2017-04-18,88.94,1.05,84.7047619047619
2017-04-19,88.92,1.05,84.68571428571428
2017-04-20,89.77,1.05,85.4952380952381
2017-04-21,90.95,1.05,86.61904761904762
2017-04-24,92.36,1.05,87.96190476190476
2017-04-25,92.13,1.05,87.74285714285713
2017-04-26,90.76,1.05,86.43809523809524
2017-04-27,91.05,1.05,86.71428571428571
2017-04-28,89.66,0.92,97.45652173913042
2017-05-01,88.61,0.92,96.31521739130434
2017-05-02,89.65,0.92,97.44565217391305
2017-05-03,89.27,0.92,97.03260869565217
2017-05-04,88.55,0.92,96.24999999999999
2017-05-05,88.73,0.92,96.44565217391305
2017-05-08,87.88,0.92,95.52173913043477
2017-05-09,87.61,0.92,95.22826086956522
2017-05-10,86.69,0.92,94.2282608695652
2017-05-11,86.07,0.92,93.55434782608694
2017-05-12,85.87,0.92,93.33695652173913
2017-05-15,85.9,0.92,93.36956521739131
2017-05-16,85.98,0.92,93.45652173913044
2017-05-17,83.52,0.92,90.78260869565217
2017-05-18,84.03,0.92,91.33695652173913
2017-05-19,84.14,0.92,91.45652173913044
2017-05-22,84.25,0.92,91.57608695652173
2017-05-23,85.07,0.92,92.46739130434781
2017-05-24,84.55,0.92,91.90217391304347
2017-05-25,84.99,0.92,92.38043478260869
2017-05-26,84.54,0.92,91.8913043478261
2017-05-30,85.94,0.92,93.41304347826086
2017-05-31,85.38,0.92,92.80434782608695
2017-06-01,86.02,0.92,93.49999999999999
2017-06-02,85.98,0.92,93.45652173913044
2017-06-05,86.5,0.92,94.02173913043478
2017-06-06,86.24,0.92,93.7391304347826
2017-06-07,87.92,0.92,95.56521739130434
2017-06-08,88.2,0.92,95.8695652173913
2017-06-09,88.46,0.92,96.15217391304347
2017-06-12,89.78,0.92,97.58695652173913
2017-06-13,90.57,0.92,98.44565217391303
2017-06-14,89.87,0.92,97.68478260869566
2017-06-15,90.29,0.92,98.1413043478261
2017-06-16,89.58,0.92,97.3695652173913
2017-06-19,89.69,0.92,97.4891304347826
2017-06-20,87.59,0.92,95.20652173913044
2017-06-21,86.59,0.92,94.1195652173913
2017-06-22,86.46,0.92,93.9782608695652
2017-06-23,86.78,0.92,94.32608695652173
2017-06-26,87.48,0.92,95.08695652173913
2017-06-27,87.7,0.92,95.32608695652173
2017-06-28,91.38,0.92,99.32608695652173
2017-06-29,90.89,0.92,98.79347826086956
2017-06-30,91.38,0.92,99.32608695652173
2017-07-03,93.22,0.92,101.32608695652173
2017-07-05,93.25,0.92,101.3586956521739
2017-07-06,92.25,0.92,100.27173913043478
2017-07-07,93.65,0.92,101.79347826086956
2017-07-10,92.73,0.92,100.79347826086956
2017-07-11,91.47,0.92,99.42391304347825
2017-07-12,91.95,0.92,99.94565217391305
2017-07-13,91.26,0.92,99.19565217391305
2017-07-14,91.85,0.92,99.83695652173913
2017-07-17,93.53,0.92,101.66304347826086
2017-07-18,92.01,0.92,100.01086956521739
2017-07-19,91.7,0.92,99.67391304347827
2017-07-20,91.53,0.92,99.48913043478261
2017-07-21,91.56,0.92,99.52173913043478
2017-07-24,91.54,0.92,99.5
2017-07-25,93.36,0.92,101.47826086956522
2017-07-26,93.6,0.92,101.7391304347826
2017-07-27,90.85,0.92,98.74999999999999
2017-07-28,90.37,0.88,102.69318181818183
2017-07-31,90.71,0.88,103.07954545454545
2017-08-01,89.51,0.88,101.7159090909091
2017-08-02,89.64,0.88,101.86363636363636
2017-08-03,89.29,0.88,101.4659090909091
2017-08-04,90.53,0.88,102.875
2017-08-07,90.66,0.88,103.02272727272727
2017-08-08,90.91,0.88,103.30681818181817
2017-08-09,92.17,0.88,104.73863636363636
2017-08-10,92.1,0.88,104.6590909090909
2017-08-11,94.7,0.88,107.61363636363636
2017-08-14,96.31,0.88,109.44318181818183
2017-08-15,97.38,0.88,110.6590909090909
2017-08-16,97.3,0.88,110.56818181818181
2017-08-17,96.89,0.88,110.10227272727273
2017-08-18,96.63,0.88,109.80681818181817
2017-08-21,97.35,0.88,110.625
2017-08-22,97.9,0.88,111.25
2017-08-23,97.09,0.88,110.32954545454545
2017-08-24,96.56,0.88,109.72727272727273
2017-08-25,97.66,0.88,110.97727272727272
2017-08-28,99.12,0.88,112.63636363636364
2017-08-29,100.06,0.88,113.70454545454545
2017-08-30,99.78,0.88,113.38636363636364
2017-08-31,98.89,0.88,112.375
2017-09-01,99.35,0.88,112.89772727272727
2017-09-05,98.61,0.88,112.05681818181819
2017-09-06,99.09,0.88,112.60227272727273
2017-09-07,100.74,0.88,114.47727272727272
2017-09-08,101.84,0.88,115.72727272727273
2017-09-11,101.5,0.88,115.3409090909091
2017-09-12,101.59,0.88,115.44318181818183
2017-09-13,100.59,0.88,114.30681818181819
2017-09-14,99.83,0.88,113.44318181818181
2017-09-15,101.57,0.88,115.42045454545453
2017-09-18,102.76,0.88,116.77272727272728
2017-09-19,102.67,0.88,116.67045454545455
2017-09-20,104.26,0.88,118.47727272727273
2017-09-21,104.67,0.88,118.94318181818181
2017-09-22,105.75,0.88,120.17045454545455
2017-09-25,104.93,0.88,119.23863636363637
2017-09-26,107.08,0.88,121.68181818181817
2017-09-27,108.88,0.88,123.72727272727272
2017-09-28,108.9,0.88,123.75
2017-09-29,111.08,0.88,126.22727272727272
2017-10-02,108.99,0.88,123.85227272727272
2017-10-03,109.07,0.88,123.94318181818181
2017-10-04,108.66,0.88,123.47727272727272
2017-10-05,106.87,0.88,121.44318181818183
2017-10-06,106.73,0.88,121.2840909090909
2017-10-09,105.91,0.88,120.35227272727272
2017-10-10,106.17,0.88,120.64772727272728
2017-10-11,105.68,0.88,120.0909090909091
2017-10-12,108.35,0.88,123.125
2017-10-13,104.01,0.88,118.19318181818183
2017-10-16,101.64,0.88,115.5
2017-10-17,102.43,0.88,116.39772727272728
2017-10-18,104.45,0.88,118.69318181818183
2017-10-19,104.79,0.88,119.07954545454547
2017-10-20,106.58,0.88,121.11363636363636
2017-10-23,107.41,0.88,122.05681818181817
2017-10-24,106.31,0.88,120.80681818181819
2017-10-25,106.23,0.88,120.7159090909091
2017-10-26,108.88,0.88,123.72727272727272
2017-10-27,109.61,0.91,120.45054945054945
2017-10-30,105.26,0.91,115.67032967032968
2017-10-31,106.39,0.91,116.91208791208791
2017-11-01,106.18,0.91,116.68131868131869
2017-11-02,107.38,0.91,117.99999999999999
2017-11-03,107.22,0.91,117.82417582417582
2017-11-06,107.84,0.91,118.50549450549451
2017-11-07,106.65,0.91,117.1978021978022
2017-11-08,104.36,0.91,114.68131868131867
2017-11-09,102.0,0.91,112.08791208791209
2017-11-10,101.85,0.91,111.92307692307692
2017-11-13,102.58,0.91,112.72527472527472
2017-11-14,102.47,0.91,112.6043956043956
2017-11-15,101.54,0.91,111.58241758241759
2017-11-16,102.98,0.91,113.16483516483517
2017-11-17,101.44,0.91,111.47252747252746
2017-11-20,101.72,0.91,111.78021978021978
2017-11-21,103.22,0.91,113.42857142857142
2017-11-22,104.01,0.91,114.2967032967033
2017-11-24,104.16,0.91,114.46153846153845
2017-11-27,103.64,0.91,113.89010989010988
2017-11-28,106.03,0.91,116.51648351648352
2017-11-29,108.64,0.91,119.38461538461539
2017-11-30,111.14,0.91,122.13186813186813
2017-12-01,109.01,0.91,119.79120879120879
2017-12-04,110.2,0.91,121.0989010989011
2017-12-05,109.28,0.91,120.08791208791209
2017-12-06,110.41,0.91,121.32967032967032
2017-12-07,111.6,0.91,122.63736263736263
2017-12-08,112.51,0.91,123.63736263736264
2017-12-11,111.3,0.91,122.3076923076923
2017-12-12,111.24,0.91,122.24175824175823
2017-12-13,111.87,0.91,122.93406593406594
2017-12-14,111.39,0.91,122.4065934065934
2017-12-15,112.37,0.91,123.48351648351648
2017-12-18,112.83,0.91,123.98901098901098
2017-12-19,112.74,0.91,123.89010989010988
2017-12-20,112.75,0.91,123.90109890109889
2017-12-21,112.72,0.91,123.86813186813187
2017-12-22,114.53,0.91,125.85714285714285
2017-12-26,114.92,0.91,126.28571428571428
2017-12-27,115.47,0.91,126.89010989010988
2017-12-28,115.24,0.91,126.63736263736263
2017-12-29,114.98,0.91,126.35164835164835
2018-01-02,116.09,0.91,127.57142857142857
2018-01-03,116.87,0.91,128.42857142857142
2018-01-04,116.89,0.91,128.45054945054946
2018-01-05,116.27,0.91,127.76923076923076
2018-01-08,118.03,0.91,129.7032967032967
2018-01-09,120.31,0.91,132.2087912087912
2018-01-10,120.11,0.91,131.98901098901098
2018-01-11,120.93,0.91,132.8901098901099
2018-01-12,121.06,0.91,133.03296703296704
2018-01-16,120.64,0.91,132.57142857142856
2018-01-17,120.65,0.91,132.58241758241758
2018-01-18,121.45,0.91,133.46153846153845
2018-01-19,123.61,0.91,135.83516483516482
2018-01-22,125.39,0.91,137.7912087912088
2018-01-23,125.59,0.91,138.01098901098902
2018-01-24,125.65,0.91,138.07692307692307
2018-01-25,123.99,0.91,136.25274725274724
2018-01-26,125.03,0.91,137.39560439560438
2018-01-29,121.76,0.91,133.8021978021978
2018-01-30,120.72,0.91,132.65934065934064
2018-01-31,120.83,0.91,132.78021978021977
2018-02-01,120.79,0.91,132.73626373626374
2018-02-02,118.17,0.91,129.85714285714286
2018-02-05,114.63,0.91,125.96703296703296
2018-02-06,115.93,0.91,127.3956043956044
2018-02-07,117.95,0.91,129.6153846153846
2018-02-08,114.81,0.91,126.16483516483517
2018-02-09,115.11,0.91,126.49450549450549
2018-02-12,115.88,0.91,127.34065934065933
2018-02-13,118.33,0.91,130.03296703296704
2018-02-14,120.0,0.91,131.86813186813185
2018-02-15,120.73,0.91,132.67032967032966
2018-02-16,120.58,0.91,132.5054945054945
2018-02-20,118.2,0.91,129.8901098901099
2018-02-21,119.0,0.91,130.76923076923077
2018-02-22,119.71,0.91,131.54945054945054
2018-02-23,121.11,6.27,19.315789473684212
2018-02-26,123.18,6.27,19.64593301435407
2018-02-27,120.62,6.27,19.23763955342903
2018-02-28,118.57,6.27,18.91068580542265
2018-03-01,118.54,6.27,18.905901116427433
2018-03-02,120.33,6.27,19.191387559808614
2018-03-05,117.41,6.27,18.725677830940988
2018-03-06,118.57,6.27,18.91068580542265
2018-03-07,118.9,6.27,18.96331738437002
2018-03-08,118.7,6.27,18.93141945773525
2018-03-09,121.8,6.27,19.425837320574164
2018-03-12,120.82,6.27,19.269537480063796
2018-03-13,121.99,6.27,19.45614035087719
2018-03-14,119.81,6.27,19.108452950558217
2018-03-15,119.77,6.27,19.10207336523126
2018-03-16,120.3,6.27,19.1866028708134
2018-03-19,120.19,6.27,19.169059011164276
2018-03-20,120.77,6.27,19.261562998405104
2018-03-21,120.59,6.27,19.232854864433815
2018-03-22,118.82,6.27,18.950558213716107
2018-03-23,118.0,6.27,18.81977671451356
2018-03-26,120.18,6.27,19.167464114832537
2018-03-27,114.96,6.27,18.33492822966507
2018-03-28,114.92,6.27,18.32854864433812
2018-03-29,117.15,6.27,18.68421052631579
2018-04-02,115.36,6.27,18.39872408293461
2018-04-03,117.17,6.27,18.687400318979268
2018-04-04,115.38,6.27,18.401913875598087
2018-04-05,113.8,6.27,18.149920255183414
2018-04-06,109.93,6.27,17.53269537480064
2018-04-09,109.21,6.27,17.41786283891547
2018-04-10,111.43,6.27,17.771929824561404
2018-04-11,113.09,6.27,18.036682615629985
2018-04-12,114.18,6.27,18.210526315789476
2018-04-13,112.77,6.27,17.985645933014354
2018-04-16,119.75,6.27,19.098883572567786
2018-04-17,119.17,6.27,19.006379585326954
2018-04-18,121.34,6.27,19.352472089314197
2018-04-19,121.27,6.27,19.341307814992025
2018-04-20,119.59,6.27,19.07336523125997
2018-04-23,120.32,6.27,19.189792663476876
