date,TTWO,TTWO_EPS,PE Ratio
2001-07-17,13.31,,
2001-07-18,13.21,,
2001-07-19,13.43,,
2001-07-20,13.95,,
2001-07-23,13.63,,
2001-07-24,12.46,,
2001-07-25,12.57,,
2001-07-26,13.37,,
2001-07-27,13.4,,
2001-07-30,13.47,,
2001-07-31,13.24,,
2001-08-01,12.67,,
2001-08-02,12.0,,
2001-08-03,11.87,,
2001-08-06,12.04,,
2001-08-07,12.3,,
2001-08-08,12.43,,
2001-08-09,13.33,,
2001-08-10,13.67,,
2001-08-13,13.45,,
2001-08-14,14.03,,
2001-08-15,13.75,,
2001-08-16,13.34,,
2001-08-17,12.7,,
2001-08-20,12.94,,
2001-08-21,13.3,,
2001-08-22,12.86,,
2001-08-23,12.29,,
2001-08-24,12.89,,
2001-08-27,13.77,,
2001-08-28,14.13,,
2001-08-29,11.88,,
2001-08-30,10.74,,
2001-08-31,11.07,,
2001-09-04,9.99,,
2001-09-05,9.5,,
2001-09-06,8.8,,
2001-09-07,8.76,,
2001-09-10,7.63,,
2001-09-17,6.59,,
2001-09-18,5.2,,
2001-09-19,6.85,,
2001-09-20,5.33,,
2001-09-21,5.21,,
2001-09-24,5.35,,
2001-09-25,5.21,,
2001-09-26,4.81,,
2001-09-27,4.66,,
2001-09-28,4.71,,
2001-10-01,4.67,,
2001-10-02,4.79,,
2001-10-03,5.73,,
2001-10-04,6.08,,
2001-10-05,6.18,,
2001-10-08,6.37,,
2001-10-09,6.26,,
2001-10-10,6.33,,
2001-10-11,7.07,,
2001-10-12,7.04,,
2001-10-15,6.8,,
2001-10-16,7.17,,
2001-10-17,6.92,,
2001-10-18,7.01,,
2001-10-19,7.39,,
2001-10-22,7.58,,
2001-10-23,7.95,,
2001-10-24,8.17,,
2001-10-25,8.17,,
2001-10-26,9.21,,
2001-10-29,8.86,,
2001-10-30,8.7,,
2001-10-31,9.29,,
2001-11-01,9.93,,
2001-11-02,9.97,,
2001-11-05,8.94,,
2001-11-06,8.77,,
2001-11-07,9.23,,
2001-11-08,9.32,,
2001-11-09,9.07,,
2001-11-12,9.27,,
2001-11-13,9.07,,
2001-11-14,9.21,,
2001-11-15,8.95,,
2001-11-16,9.17,,
2001-11-19,9.75,,
2001-11-20,10.31,,
2001-11-21,9.62,,
2001-11-23,9.63,,
2001-11-26,9.57,,
2001-11-27,9.69,,
2001-11-28,9.33,,
2001-11-29,9.7,,
2001-11-30,9.29,,
2001-12-03,9.42,,
2001-12-04,9.35,,
2001-12-05,9.35,,
2001-12-06,9.52,,
2001-12-07,9.75,,
2001-12-10,9.6,,
2001-12-11,9.62,,
2001-12-12,10.04,,
2001-12-13,10.03,,
2001-12-14,6.89,,
2001-12-17,9.04,,
2001-12-18,10.34,,
2001-12-19,10.01,,
2001-12-20,9.19,,
2001-12-21,9.51,,
2001-12-24,9.57,,
2001-12-26,10.11,,
2001-12-27,10.53,,
2001-12-28,10.95,,
2001-12-31,10.78,,
2002-01-02,11.17,,
2002-01-03,11.78,,
2002-01-04,12.53,,
2002-01-07,12.11,,
2002-01-08,12.47,,
2002-01-09,12.41,,
2002-01-10,12.16,,
2002-01-11,12.51,,
2002-01-14,12.67,,
2002-01-15,12.75,,
2002-01-16,12.0,,
2002-01-17,12.09,,
2002-01-18,12.04,,
2002-01-22,12.37,,
2002-01-23,12.37,,
2002-01-24,12.37,,
2002-01-25,12.37,,
2002-01-28,12.37,,
2002-01-29,12.37,,
2002-01-30,12.37,,
2002-01-31,12.37,,
2002-02-01,12.37,,
2002-02-04,12.37,,
2002-02-05,12.37,,
2002-02-06,12.37,,
2002-02-07,12.37,,
2002-02-08,12.37,,
2002-02-11,12.37,,
2002-02-12,12.37,,
2002-02-13,12.37,,
2002-02-14,12.37,,
2002-02-15,12.12,,
2002-02-19,11.34,,
2002-02-20,10.64,,
2002-02-21,10.33,,
2002-02-22,10.17,,
2002-02-25,10.79,,
2002-02-26,11.2,,
2002-02-27,12.0,,
2002-02-28,12.42,,
2002-03-01,13.02,,
2002-03-04,13.33,,
2002-03-05,12.77,,
2002-03-06,13.27,,
2002-03-07,13.4,,
2002-03-08,14.06,,
2002-03-11,15.35,,
2002-03-12,15.33,,
2002-03-13,15.22,,
2002-03-14,14.67,,
2002-03-15,14.47,,
2002-03-18,14.36,,
2002-03-19,14.3,,
2002-03-20,14.2,,
2002-03-21,14.2,,
2002-03-22,13.47,,
2002-03-25,13.33,,
2002-03-26,13.36,,
2002-03-27,13.2,,
2002-03-28,13.4,,
2002-04-01,13.37,,
2002-04-02,13.13,,
2002-04-03,13.04,,
2002-04-04,13.01,,
2002-04-05,13.31,,
2002-04-08,14.07,,
2002-04-09,13.58,,
2002-04-10,14.4,,
2002-04-11,14.67,,
2002-04-12,14.73,,
2002-04-15,14.94,,
2002-04-16,16.39,,
2002-04-17,16.5,,
2002-04-18,16.87,,
2002-04-19,17.69,,
2002-04-22,16.87,,
2002-04-23,16.02,,
2002-04-24,15.83,,
2002-04-25,15.35,,
2002-04-26,15.29,,
2002-04-29,15.39,,
2002-04-30,16.73,,
2002-05-01,16.23,,
2002-05-02,16.65,,
2002-05-03,16.87,,
2002-05-06,17.33,,
2002-05-07,15.77,,
2002-05-08,16.97,,
2002-05-09,15.91,,
2002-05-10,15.83,,
2002-05-13,16.61,,
2002-05-14,16.53,,
2002-05-15,16.97,,
2002-05-16,17.25,,
2002-05-17,17.07,,
2002-05-20,17.34,,
2002-05-21,16.73,,
2002-05-22,16.54,,
2002-05-23,17.36,,
2002-05-24,17.0,,
2002-05-28,17.17,,
2002-05-29,16.47,,
2002-05-30,16.82,,
2002-05-31,17.11,,
2002-06-03,16.73,,
2002-06-04,17.47,,
2002-06-05,17.39,,
2002-06-06,17.0,,
2002-06-07,14.69,,
2002-06-10,14.63,,
2002-06-11,13.6,,
2002-06-12,11.94,,
2002-06-13,12.69,,
2002-06-14,13.03,,
2002-06-17,12.93,,
2002-06-18,12.83,,
2002-06-19,12.8,,
2002-06-20,12.34,,
2002-06-21,11.22,,
2002-06-24,12.01,,
2002-06-25,12.13,,
2002-06-26,12.7,,
2002-06-27,13.26,,
2002-06-28,13.73,,
2002-07-01,12.63,,
2002-07-02,12.55,,
2002-07-03,12.05,,
2002-07-05,12.67,,
2002-07-08,12.0,,
2002-07-09,12.09,,
2002-07-10,12.15,,
2002-07-11,11.99,,
2002-07-12,12.37,,
2002-07-15,12.43,,
2002-07-16,12.88,,
2002-07-17,12.63,,
2002-07-18,11.73,,
2002-07-19,11.63,,
2002-07-22,11.79,,
2002-07-23,12.23,,
2002-07-24,12.92,,
2002-07-25,12.25,,
2002-07-26,12.53,,
2002-07-29,13.41,,
2002-07-30,14.35,,
2002-07-31,13.83,,
2002-08-01,13.73,,
2002-08-02,13.4,,
2002-08-05,13.01,,
2002-08-06,13.33,,
2002-08-07,14.12,,
2002-08-08,14.66,,
2002-08-09,14.4,,
2002-08-12,14.32,,
2002-08-13,15.28,,
2002-08-14,16.03,,
2002-08-15,15.5,,
2002-08-16,15.6,,
2002-08-19,17.33,,
2002-08-20,16.85,,
2002-08-21,17.53,,
2002-08-22,17.4,,
2002-08-23,16.99,,
2002-08-26,17.27,,
2002-08-27,16.18,,
2002-08-28,15.26,,
2002-08-29,17.22,,
2002-08-30,16.73,,
2002-09-03,16.74,,
2002-09-04,16.85,,
2002-09-05,18.23,,
2002-09-06,16.68,,
2002-09-09,16.68,,
2002-09-10,17.65,,
2002-09-11,17.75,,
2002-09-12,17.82,,
2002-09-13,18.0,,
2002-09-16,17.89,,
2002-09-17,17.33,,
2002-09-18,17.27,,
2002-09-19,16.97,,
2002-09-20,17.47,,
2002-09-23,17.12,,
2002-09-24,17.85,,
2002-09-25,18.0,,
2002-09-26,18.4,,
2002-09-27,19.63,,
2002-09-30,19.33,,
2002-10-01,19.23,,
2002-10-02,19.15,,
2002-10-03,19.65,,
2002-10-04,18.63,,
2002-10-07,17.51,,
2002-10-08,18.77,,
2002-10-09,19.08,,
2002-10-10,19.64,,
2002-10-11,19.2,,
2002-10-14,19.3,,
2002-10-15,18.26,,
2002-10-16,18.3,,
2002-10-17,18.11,,
2002-10-18,18.02,,
2002-10-21,18.42,,
2002-10-22,17.47,,
2002-10-23,17.97,,
2002-10-24,17.94,,
2002-10-25,17.85,,
2002-10-28,16.39,,
2002-10-29,17.06,,
2002-10-30,17.42,,
2002-10-31,17.19,,
2002-11-01,17.42,,
2002-11-04,17.92,,
2002-11-05,18.03,,
2002-11-06,18.93,,
2002-11-07,18.31,,
2002-11-08,18.08,,
2002-11-11,17.46,,
2002-11-12,17.79,,
2002-11-13,17.37,,
2002-11-14,18.83,,
2002-11-15,19.21,,
2002-11-18,18.75,,
2002-11-19,18.93,,
2002-11-20,19.67,,
2002-11-21,20.47,,
2002-11-22,19.8,,
2002-11-25,20.59,,
2002-11-26,19.98,,
2002-11-27,20.66,,
2002-11-29,19.95,,
2002-12-02,19.25,,
2002-12-03,19.01,,
2002-12-04,18.58,,
2002-12-05,19.25,,
2002-12-06,19.28,,
2002-12-09,18.75,,
2002-12-10,18.0,,
2002-12-11,16.61,,
2002-12-12,17.26,,
2002-12-13,15.57,,
2002-12-16,16.59,,
2002-12-17,16.4,,
2002-12-18,15.74,,
2002-12-19,15.55,,
2002-12-20,14.93,,
2002-12-23,15.91,0.0,inf
2002-12-24,16.11,0.0,inf
2002-12-26,16.03,0.0,inf
2002-12-27,16.02,0.0,inf
2002-12-30,15.94,0.0,inf
2002-12-31,15.66,0.0,inf
2003-01-02,15.5,0.0,inf
2003-01-03,15.11,0.0,inf
2003-01-06,15.85,0.0,inf
2003-01-07,15.54,0.0,inf
2003-01-08,14.66,0.0,inf
2003-01-09,15.52,0.0,inf
2003-01-10,15.69,0.0,inf
2003-01-13,15.47,0.0,inf
2003-01-14,15.47,0.0,inf
2003-01-15,15.44,0.0,inf
2003-01-16,15.27,0.0,inf
2003-01-17,14.47,0.0,inf
2003-01-21,13.74,0.0,inf
2003-01-22,14.67,0.0,inf
2003-01-23,14.3,0.0,inf
2003-01-24,13.88,0.0,inf
2003-01-27,13.4,0.0,inf
2003-01-28,13.6,0.0,inf
2003-01-29,13.51,0.0,inf
2003-01-30,13.67,0.0,inf
2003-01-31,14.13,0.0,inf
2003-02-03,13.88,0.0,inf
2003-02-04,14.27,0.0,inf
2003-02-05,13.8,0.0,inf
2003-02-06,13.4,0.0,inf
2003-02-07,12.73,0.0,inf
2003-02-10,13.0,0.0,inf
2003-02-11,13.37,0.0,inf
2003-02-12,13.09,0.0,inf
2003-02-13,12.81,0.0,inf
2003-02-14,13.2,0.0,inf
2003-02-18,13.38,0.0,inf
2003-02-19,12.53,0.0,inf
2003-02-20,12.81,0.0,inf
2003-02-21,13.19,0.0,inf
2003-02-24,12.93,0.0,inf
2003-02-25,13.24,0.0,inf
2003-02-26,12.87,0.0,inf
2003-02-27,13.67,0.0,inf
2003-02-28,13.94,0.0,inf
2003-03-03,13.85,0.0,inf
2003-03-04,13.67,0.0,inf
2003-03-05,12.96,0.0,inf
2003-03-06,12.55,0.0,inf
2003-03-07,12.55,0.0,inf
2003-03-10,12.79,0.0,inf
2003-03-11,13.11,0.0,inf
2003-03-12,13.61,0.0,inf
2003-03-13,13.83,0.0,inf
2003-03-14,13.59,1.24,10.959677419354838
2003-03-17,14.13,1.24,11.395161290322582
2003-03-18,14.33,1.24,11.556451612903226
2003-03-19,14.0,1.24,11.290322580645162
2003-03-20,13.79,1.24,11.120967741935484
2003-03-21,14.63,1.24,11.798387096774194
2003-03-24,14.54,1.24,11.725806451612902
2003-03-25,14.74,1.24,11.887096774193548
2003-03-26,14.73,1.24,11.879032258064516
2003-03-27,14.81,1.24,11.943548387096774
2003-03-28,15.19,1.24,12.25
2003-03-31,14.86,1.24,11.983870967741936
2003-04-01,15.01,1.24,12.10483870967742
2003-04-02,14.83,1.24,11.959677419354838
2003-04-03,14.53,1.24,11.71774193548387
2003-04-04,14.37,1.24,11.588709677419354
2003-04-07,14.39,1.24,11.60483870967742
2003-04-08,14.37,1.24,11.588709677419354
2003-04-09,14.19,1.24,11.443548387096774
2003-04-10,14.54,1.24,11.725806451612902
2003-04-11,14.27,1.24,11.508064516129032
2003-04-14,14.23,1.24,11.475806451612904
2003-04-15,14.6,1.24,11.774193548387096
2003-04-16,14.64,1.24,11.806451612903226
2003-04-17,15.32,1.24,12.35483870967742
2003-04-21,15.43,1.24,12.443548387096774
2003-04-22,16.05,1.24,12.943548387096774
2003-04-23,16.03,1.24,12.92741935483871
2003-04-24,15.35,1.24,12.379032258064516
2003-04-25,15.23,1.24,12.28225806451613
2003-04-28,15.57,1.24,12.556451612903226
2003-04-29,15.13,1.24,12.201612903225808
2003-04-30,15.0,1.24,12.096774193548388
2003-05-01,14.78,1.24,11.919354838709676
2003-05-02,15.35,1.24,12.379032258064516
2003-05-05,16.21,1.24,13.072580645161292
2003-05-06,15.97,1.24,12.879032258064516
2003-05-07,16.3,1.24,13.145161290322582
2003-05-08,16.29,1.24,13.137096774193548
2003-05-09,15.65,1.24,12.620967741935484
2003-05-12,15.84,1.24,12.774193548387096
2003-05-13,15.46,1.24,12.467741935483872
2003-05-14,15.81,1.24,12.75
2003-05-15,16.51,1.24,13.31451612903226
2003-05-16,16.23,1.24,13.088709677419356
2003-05-19,15.67,1.24,12.637096774193548
2003-05-20,15.59,1.24,12.57258064516129
2003-05-21,15.61,1.24,12.588709677419354
2003-05-22,15.96,1.24,12.870967741935484
2003-05-23,16.35,1.24,13.185483870967744
2003-05-27,16.66,1.24,13.435483870967742
2003-05-28,17.5,1.24,14.112903225806452
2003-05-29,16.35,1.24,13.185483870967744
2003-05-30,16.85,1.24,13.588709677419356
2003-06-02,16.53,1.24,13.330645161290324
2003-06-03,16.61,1.24,13.39516129032258
2003-06-04,16.87,1.24,13.60483870967742
2003-06-05,17.33,1.24,13.975806451612902
2003-06-06,18.34,1.6,11.462499999999999
2003-06-09,17.76,1.6,11.1
2003-06-10,18.25,1.6,11.40625
2003-06-11,18.33,1.6,11.456249999999999
2003-06-12,18.91,1.6,11.81875
2003-06-13,19.13,1.6,11.956249999999999
2003-06-16,19.29,1.6,12.056249999999999
2003-06-17,20.81,1.6,13.006249999999998
2003-06-18,19.7,1.6,12.312499999999998
2003-06-19,19.49,1.6,12.181249999999999
2003-06-20,19.35,1.6,12.09375
2003-06-23,18.87,1.6,11.79375
2003-06-24,18.59,1.6,11.618749999999999
2003-06-25,18.83,1.6,11.768749999999999
2003-06-26,19.47,1.6,12.16875
2003-06-27,19.33,1.6,12.081249999999999
2003-06-30,18.88,1.6,11.799999999999999
2003-07-01,19.51,1.6,12.19375
2003-07-02,19.58,1.6,12.237499999999999
2003-07-03,19.69,1.6,12.30625
2003-07-07,19.59,1.6,12.243749999999999
2003-07-08,20.22,1.6,12.6375
2003-07-09,20.25,1.6,12.65625
2003-07-10,19.92,1.6,12.450000000000001
2003-07-11,19.56,1.6,12.224999999999998
2003-07-14,19.84,1.6,12.399999999999999
2003-07-15,19.99,1.6,12.493749999999999
2003-07-16,20.18,1.6,12.612499999999999
2003-07-17,19.05,1.6,11.90625
2003-07-18,18.43,1.6,11.518749999999999
2003-07-21,17.52,1.6,10.95
2003-07-22,17.49,1.6,10.931249999999999
2003-07-23,17.51,1.6,10.94375
2003-07-24,18.0,1.6,11.25
2003-07-25,17.69,1.6,11.05625
2003-07-28,17.81,1.6,11.131249999999998
2003-07-29,17.81,1.6,11.131249999999998
2003-07-30,18.0,1.6,11.25
2003-07-31,17.75,1.6,11.09375
2003-08-01,17.43,1.6,10.893749999999999
2003-08-04,17.37,1.6,10.85625
2003-08-05,17.06,1.6,10.662499999999998
2003-08-06,16.72,1.6,10.45
2003-08-07,16.67,1.6,10.418750000000001
2003-08-08,16.71,1.6,10.44375
2003-08-11,17.07,1.6,10.66875
2003-08-12,17.17,1.6,10.731250000000001
2003-08-13,17.3,1.6,10.8125
2003-08-14,17.19,1.6,10.74375
2003-08-15,17.6,1.6,11.0
2003-08-18,17.82,1.6,11.1375
2003-08-19,17.99,1.6,11.243749999999999
2003-08-20,17.99,1.6,11.243749999999999
2003-08-21,18.38,1.6,11.487499999999999
2003-08-22,18.26,1.6,11.4125
2003-08-25,18.17,1.6,11.356250000000001
2003-08-26,18.45,1.6,11.531249999999998
2003-08-27,18.1,1.6,11.3125
2003-08-28,19.37,1.6,12.10625
2003-08-29,19.87,1.6,12.41875
2003-09-02,19.83,1.6,12.393749999999999
2003-09-03,24.25,1.6,15.15625
2003-09-04,24.28,1.6,15.175
2003-09-05,24.25,1.6,15.15625
2003-09-08,25.03,1.6,15.64375
2003-09-09,25.33,1.6,15.831249999999999
2003-09-10,24.02,1.6,15.0125
2003-09-11,24.07,1.6,15.04375
2003-09-12,23.81,1.77,13.451977401129943
2003-09-15,23.01,1.77,13.0
2003-09-16,23.88,1.77,13.491525423728813
2003-09-17,24.37,1.77,13.768361581920905
2003-09-18,24.45,1.77,13.813559322033898
2003-09-19,24.08,1.77,13.604519774011298
2003-09-22,23.67,1.77,13.372881355932204
2003-09-23,24.29,1.77,13.723163841807908
2003-09-24,23.4,1.77,13.220338983050846
2003-09-25,22.64,1.77,12.790960451977401
2003-09-26,22.19,1.77,12.536723163841808
2003-09-29,23.13,1.77,13.067796610169491
2003-09-30,22.77,1.77,12.864406779661017
2003-10-01,23.73,1.77,13.40677966101695
2003-10-02,24.06,1.77,13.59322033898305
2003-10-03,26.12,1.77,14.757062146892656
2003-10-06,26.05,1.77,14.717514124293785
2003-10-07,26.02,1.77,14.700564971751412
2003-10-08,26.39,1.77,14.909604519774012
2003-10-09,26.24,1.77,14.824858757062145
2003-10-10,26.13,1.77,14.762711864406779
2003-10-13,26.53,1.77,14.988700564971753
2003-10-14,26.8,1.77,15.141242937853107
2003-10-15,27.39,1.77,15.474576271186441
2003-10-16,27.03,1.77,15.271186440677967
2003-10-17,26.23,1.77,14.819209039548022
2003-10-20,26.15,1.77,14.774011299435028
2003-10-21,26.66,1.77,15.062146892655367
2003-10-22,25.62,1.77,14.474576271186441
2003-10-23,24.8,1.77,14.01129943502825
2003-10-24,24.79,1.77,14.005649717514123
2003-10-27,25.49,1.77,14.401129943502823
2003-10-28,25.6,1.77,14.463276836158192
2003-10-29,26.49,1.77,14.966101694915253
2003-10-30,26.57,1.77,15.01129943502825
2003-10-31,26.47,1.77,14.954802259887005
2003-11-03,25.95,1.77,14.661016949152541
2003-11-04,25.98,1.77,14.677966101694915
2003-11-05,26.09,1.77,14.740112994350282
2003-11-06,26.7,1.77,15.084745762711863
2003-11-07,26.27,1.77,14.841807909604519
2003-11-10,25.83,1.77,14.59322033898305
2003-11-11,25.73,1.77,14.536723163841808
2003-11-12,26.95,1.77,15.22598870056497
2003-11-13,26.46,1.77,14.949152542372882
2003-11-14,25.49,1.77,14.401129943502823
2003-11-17,24.07,1.77,13.598870056497175
2003-11-18,22.31,1.77,12.6045197740113
2003-11-19,21.79,1.77,12.310734463276836
2003-11-20,22.27,1.77,12.581920903954801
2003-11-21,21.4,1.77,12.090395480225988
2003-11-24,21.83,1.77,12.333333333333332
2003-11-25,22.11,1.77,12.491525423728813
2003-11-26,21.91,1.77,12.378531073446327
2003-11-28,22.07,1.77,12.468926553672317
2003-12-01,22.72,1.77,12.836158192090394
2003-12-02,21.11,1.77,11.926553672316384
2003-12-03,21.27,1.77,12.016949152542372
2003-12-04,20.81,1.77,11.757062146892654
2003-12-05,20.07,1.77,11.338983050847459
2003-12-08,19.77,1.77,11.169491525423728
2003-12-09,19.41,1.77,10.966101694915254
2003-12-10,18.81,1.77,10.627118644067796
2003-12-11,20.12,1.77,11.36723163841808
2003-12-12,20.22,1.77,11.423728813559322
2003-12-15,19.33,1.77,10.92090395480226
2003-12-16,19.47,1.77,11.0
2003-12-17,20.26,1.77,11.44632768361582
2003-12-18,18.56,1.77,10.485875706214689
2003-12-19,18.87,1.77,10.661016949152543
2003-12-22,18.6,1.77,10.508474576271187
2003-12-23,18.95,1.77,10.706214689265536
2003-12-24,18.9,1.77,10.677966101694915
2003-12-26,18.94,1.77,10.700564971751414
2003-12-29,19.3,1.77,10.903954802259888
2003-12-30,19.23,1.77,10.864406779661017
2003-12-31,19.21,1.77,10.853107344632768
2004-01-02,19.41,1.77,10.966101694915254
2004-01-05,19.44,1.77,10.983050847457628
2004-01-06,21.23,1.77,11.994350282485875
2004-01-07,20.83,1.77,11.768361581920903
2004-01-08,21.51,1.77,12.152542372881356
2004-01-09,20.87,1.77,11.790960451977401
2004-01-12,21.25,1.77,12.005649717514125
2004-01-13,20.58,1.77,11.627118644067796
2004-01-14,21.65,1.77,12.231638418079095
2004-01-15,21.38,1.77,12.079096045197739
2004-01-16,21.8,1.77,12.31638418079096
2004-01-20,22.6,1.77,12.768361581920905
2004-01-21,22.79,1.77,12.875706214689265
2004-01-22,22.0,1.77,12.429378531073446
2004-01-23,22.57,1.77,12.751412429378531
2004-01-26,22.41,1.77,12.661016949152541
2004-01-27,21.4,1.77,12.090395480225988
2004-01-28,21.04,1.77,11.887005649717514
2004-01-29,20.67,1.77,11.677966101694915
2004-01-30,19.33,1.77,10.92090395480226
2004-02-02,19.82,1.77,11.19774011299435
2004-02-03,19.23,1.77,10.864406779661017
2004-02-04,19.01,1.77,10.740112994350284
2004-02-05,19.47,1.77,11.0
2004-02-06,19.97,1.77,11.282485875706215
2004-02-09,20.19,1.77,11.40677966101695
2004-02-10,21.21,1.77,11.983050847457628
2004-02-11,21.09,1.77,11.915254237288135
2004-02-12,20.7,1.77,11.694915254237287
2004-02-13,21.17,1.77,11.960451977401132
2004-02-17,21.71,1.77,12.265536723163843
2004-02-18,21.79,1.77,12.310734463276836
2004-02-19,21.32,1.77,12.045197740112995
2004-02-20,21.35,1.77,12.062146892655369
2004-02-23,21.06,1.77,11.898305084745761
2004-02-24,21.0,1.77,11.864406779661017
2004-02-25,21.24,1.77,11.999999999999998
2004-02-26,21.43,1.77,12.107344632768362
2004-02-27,20.87,1.77,11.790960451977401
2004-03-01,21.91,1.77,12.378531073446327
2004-03-02,22.03,1.77,12.44632768361582
2004-03-03,22.55,1.77,12.740112994350282
2004-03-04,22.31,1.77,12.6045197740113
2004-03-05,22.71,1.77,12.830508474576272
2004-03-08,22.12,1.77,12.497175141242938
2004-03-09,21.83,1.77,12.333333333333332
2004-03-10,21.25,1.77,12.005649717514125
2004-03-11,21.02,1.77,11.875706214689265
2004-03-12,21.83,1.77,12.333333333333332
2004-03-15,21.33,1.77,12.050847457627118
2004-03-16,22.76,0.72,31.611111111111114
2004-03-17,22.74,0.72,31.583333333333332
2004-03-18,22.69,0.72,31.513888888888893
2004-03-19,22.86,0.72,31.75
2004-03-22,22.47,0.72,31.208333333333332
2004-03-23,22.47,0.72,31.208333333333332
2004-03-24,22.21,0.72,30.847222222222225
2004-03-25,23.29,0.72,32.34722222222222
2004-03-26,24.22,0.72,33.638888888888886
2004-03-29,24.63,0.72,34.208333333333336
2004-03-30,24.53,0.72,34.06944444444445
2004-03-31,24.53,0.72,34.06944444444445
2004-04-01,24.64,0.72,34.22222222222222
2004-04-02,24.66,0.72,34.25
2004-04-05,24.77,0.72,34.40277777777778
2004-04-06,23.9,0.72,33.19444444444444
2004-04-07,24.03,0.72,33.375
2004-04-08,23.79,0.72,33.041666666666664
2004-04-12,24.05,0.72,33.40277777777778
2004-04-13,23.47,0.72,32.59722222222222
2004-04-14,21.28,0.72,29.555555555555557
2004-04-15,21.23,0.72,29.486111111111114
2004-04-16,20.83,0.72,28.930555555555554
2004-04-19,21.35,0.72,29.652777777777782
2004-04-20,21.11,0.72,29.319444444444446
2004-04-21,21.05,0.72,29.236111111111114
2004-04-22,21.17,0.72,29.402777777777782
2004-04-23,21.01,0.72,29.180555555555557
2004-04-26,20.77,0.72,28.84722222222222
2004-04-27,20.47,0.72,28.430555555555554
2004-04-28,20.37,0.72,28.291666666666668
2004-04-29,19.62,0.72,27.250000000000004
2004-04-30,19.26,0.72,26.750000000000004
2004-05-03,20.09,0.72,27.90277777777778
2004-05-04,20.59,0.72,28.59722222222222
2004-05-05,20.7,0.72,28.75
2004-05-06,20.54,0.72,28.52777777777778
2004-05-07,20.38,0.72,28.305555555555554
2004-05-10,19.63,0.72,27.26388888888889
2004-05-11,19.51,0.72,27.097222222222225
2004-05-12,19.36,0.72,26.88888888888889
2004-05-13,19.51,0.72,27.097222222222225
2004-05-14,19.34,0.72,26.86111111111111
2004-05-17,19.03,0.72,26.430555555555557
2004-05-18,18.66,0.72,25.916666666666668
2004-05-19,18.85,0.72,26.180555555555557
2004-05-20,18.77,0.72,26.069444444444446
2004-05-21,18.89,0.72,26.236111111111114
2004-05-24,19.15,0.72,26.59722222222222
2004-05-25,20.0,0.72,27.77777777777778
2004-05-26,19.93,0.72,27.680555555555557
2004-05-27,20.26,0.72,28.138888888888893
2004-05-28,19.85,0.72,27.569444444444446
2004-06-01,19.85,0.72,27.569444444444446
2004-06-02,19.71,0.72,27.375000000000004
2004-06-03,19.31,0.72,26.819444444444443
2004-06-04,20.03,0.72,27.819444444444446
2004-06-07,20.18,0.72,28.02777777777778
2004-06-08,19.1,0.72,26.527777777777782
2004-06-09,18.91,0.72,26.26388888888889
2004-06-10,19.53,0.72,27.125000000000004
2004-06-14,19.63,0.39,50.33333333333333
2004-06-15,19.96,0.39,51.17948717948718
2004-06-16,19.67,0.39,50.43589743589744
2004-06-17,19.37,0.39,49.666666666666664
2004-06-18,19.66,0.39,50.41025641025641
2004-06-21,20.0,0.39,51.28205128205128
2004-06-22,20.0,0.39,51.28205128205128
2004-06-23,20.53,0.39,52.64102564102564
2004-06-24,20.34,0.39,52.15384615384615
2004-06-25,20.6,0.39,52.820512820512825
2004-06-28,20.31,0.39,52.07692307692307
2004-06-29,20.68,0.39,53.02564102564102
2004-06-30,20.43,0.39,52.38461538461538
2004-07-01,20.13,0.39,51.61538461538461
2004-07-02,20.12,0.39,51.58974358974359
2004-07-06,19.7,0.39,50.51282051282051
2004-07-07,19.89,0.39,51.0
2004-07-08,19.35,0.39,49.61538461538462
2004-07-09,19.99,0.39,51.25641025641025
2004-07-12,19.73,0.39,50.58974358974359
2004-07-13,19.42,0.39,49.794871794871796
2004-07-14,19.36,0.39,49.641025641025635
2004-07-15,19.57,0.39,50.179487179487175
2004-07-16,19.33,0.39,49.564102564102555
2004-07-19,19.31,0.39,49.51282051282051
2004-07-20,20.3,0.39,52.05128205128205
2004-07-21,19.85,0.39,50.8974358974359
2004-07-22,20.04,0.39,51.38461538461538
2004-07-23,20.1,0.39,51.53846153846154
2004-07-26,20.65,0.39,52.94871794871794
2004-07-27,21.14,0.39,54.205128205128204
2004-07-28,20.95,0.39,53.717948717948715
2004-07-29,20.89,0.39,53.56410256410256
2004-07-30,20.83,0.39,53.4102564102564
2004-08-02,20.81,0.39,53.35897435897435
2004-08-03,20.71,0.39,53.1025641025641
2004-08-04,21.55,0.39,55.256410256410255
2004-08-05,21.75,0.39,55.76923076923077
2004-08-06,21.33,0.39,54.692307692307686
2004-08-09,21.46,0.39,55.02564102564103
2004-08-10,21.92,0.39,56.205128205128204
2004-08-11,21.67,0.39,55.56410256410257
2004-08-12,20.79,0.39,53.30769230769231
2004-08-13,20.93,0.39,53.666666666666664
2004-08-16,20.8,0.39,53.333333333333336
2004-08-17,21.32,0.39,54.666666666666664
2004-08-18,21.93,0.39,56.230769230769226
2004-08-19,21.7,0.39,55.641025641025635
2004-08-20,22.25,0.39,57.05128205128205
2004-08-23,21.98,0.39,56.35897435897436
2004-08-24,21.73,0.39,55.717948717948715
2004-08-25,21.71,0.39,55.666666666666664
2004-08-26,21.83,0.39,55.97435897435897
2004-08-27,22.23,0.39,57.0
