date,ABC,ABC_EPS,PE Ratio
2017-07-17,92.71,1.9,48.79473684210526
2017-07-18,91.37,1.9,48.08947368421053
2017-07-19,91.17,1.9,47.98421052631579
2017-07-20,91.95,1.9,48.39473684210527
2017-07-21,91.62,1.9,48.22105263157895
2017-07-24,93.13,1.9,49.01578947368421
2017-07-25,94.65,1.9,49.81578947368421
2017-07-26,94.21,1.9,49.584210526315786
2017-07-27,92.78,1.9,48.83157894736842
2017-07-28,93.97,1.9,49.45789473684211
2017-07-31,93.82,1.9,49.37894736842105
2017-08-01,92.98,1.9,48.93684210526316
2017-08-02,91.27,1.9,48.036842105263155
2017-08-03,81.71,1.06,77.08490566037734
2017-08-04,80.83,1.06,76.25471698113208
2017-08-07,80.58,1.06,76.0188679245283
2017-08-08,80.33,1.06,75.78301886792453
2017-08-09,79.8,1.06,75.28301886792453
2017-08-10,78.88,1.06,74.41509433962263
2017-08-11,80.02,1.06,75.49056603773585
2017-08-14,80.08,1.06,75.54716981132074
2017-08-15,80.0,1.06,75.47169811320754
2017-08-16,80.03,1.06,75.5
2017-08-17,79.94,1.06,75.41509433962264
2017-08-18,78.6,1.06,74.15094339622641
2017-08-21,78.04,1.06,73.62264150943396
2017-08-22,79.23,1.06,74.74528301886792
2017-08-23,78.14,1.06,73.71698113207547
2017-08-24,78.4,1.06,73.9622641509434
2017-08-25,78.1,1.06,73.67924528301886
2017-08-28,78.66,1.06,74.20754716981132
2017-08-29,78.56,1.06,74.11320754716981
2017-08-30,78.33,1.06,73.89622641509433
2017-08-31,80.25,1.06,75.70754716981132
2017-09-01,80.24,1.06,75.69811320754717
2017-09-05,79.69,1.06,75.17924528301886
2017-09-06,80.72,1.06,76.15094339622641
2017-09-07,82.56,1.06,77.88679245283019
2017-09-08,82.5,1.06,77.83018867924528
2017-09-11,84.39,1.06,79.61320754716981
2017-09-12,83.9,1.06,79.15094339622641
2017-09-13,84.32,1.06,79.54716981132074
2017-09-14,80.69,1.06,76.12264150943396
2017-09-15,81.6,1.06,76.98113207547169
2017-09-18,80.67,1.06,76.10377358490565
2017-09-19,79.28,1.06,74.79245283018868
2017-09-20,79.5,1.06,75.0
2017-09-21,80.38,1.06,75.83018867924528
2017-09-22,81.05,1.06,76.46226415094338
2017-09-25,80.98,1.06,76.39622641509433
2017-09-26,82.0,1.06,77.35849056603773
2017-09-27,82.43,1.06,77.76415094339623
2017-09-28,80.99,1.06,76.40566037735849
2017-09-29,82.75,1.06,78.06603773584905
2017-10-02,83.3,1.06,78.58490566037734
2017-10-03,82.88,1.06,78.18867924528301
2017-10-04,82.74,1.06,78.0566037735849
2017-10-05,84.12,1.06,79.35849056603773
2017-10-06,80.48,1.06,75.9245283018868
2017-10-09,78.35,1.06,73.91509433962263
2017-10-10,79.55,1.06,75.04716981132074
2017-10-11,80.32,1.06,75.77358490566037
2017-10-12,80.8,1.06,76.22641509433961
2017-10-13,79.44,1.06,74.94339622641509
2017-10-16,79.0,1.06,74.52830188679245
2017-10-17,79.95,1.06,75.4245283018868
2017-10-18,80.49,1.06,75.93396226415094
2017-10-19,82.2,1.06,77.54716981132076
2017-10-20,83.21,1.06,78.49999999999999
2017-10-23,82.53,1.06,77.85849056603773
2017-10-24,81.85,1.06,77.21698113207546
2017-10-25,82.22,1.06,77.56603773584905
2017-10-26,78.77,1.06,74.31132075471697
2017-10-27,76.38,1.06,72.0566037735849
2017-10-30,76.93,1.06,72.5754716981132
2017-10-31,76.95,1.06,72.59433962264151
2017-11-01,76.62,1.06,72.28301886792453
2017-11-02,73.23,1.06,69.08490566037736
2017-11-03,74.8,1.06,70.56603773584905
2017-11-06,74.86,1.06,70.62264150943396
2017-11-07,74.91,1.06,70.6698113207547
2017-11-08,75.01,1.06,70.76415094339623
2017-11-09,75.27,1.06,71.00943396226414
2017-11-10,75.0,1.06,70.75471698113208
2017-11-13,75.4,1.06,71.13207547169812
2017-11-14,75.4,1.06,71.13207547169812
2017-11-15,77.53,1.06,73.14150943396226
2017-11-16,80.31,1.06,75.76415094339623
2017-11-17,78.84,1.06,74.37735849056604
2017-11-20,77.46,1.06,73.0754716981132
2017-11-21,79.46,0.33,240.78787878787875
2017-11-22,81.4,0.33,246.66666666666669
2017-11-24,81.23,0.33,246.15151515151516
2017-11-27,81.12,0.33,245.8181818181818
2017-11-28,83.15,0.33,251.96969696969697
2017-11-29,84.66,0.33,256.5454545454545
2017-11-30,84.82,0.33,257.030303030303
2017-12-01,84.95,0.33,257.42424242424244
2017-12-04,87.42,0.33,264.9090909090909
2017-12-05,85.89,0.33,260.27272727272725
2017-12-06,85.99,0.33,260.57575757575756
2017-12-07,85.93,0.33,260.3939393939394
2017-12-08,86.7,0.33,262.72727272727275
2017-12-11,86.77,0.33,262.93939393939394
2017-12-12,87.82,0.33,266.12121212121207
2017-12-13,88.48,0.33,268.1212121212121
2017-12-14,89.31,0.33,270.6363636363636
2017-12-15,93.17,0.33,282.3333333333333
2017-12-18,92.4,0.33,280.0
2017-12-19,93.79,0.33,284.2121212121212
2017-12-20,93.74,0.33,284.060606060606
2017-12-21,92.99,0.33,281.78787878787875
2017-12-22,92.46,0.33,280.18181818181813
2017-12-26,93.25,0.33,282.57575757575756
2017-12-27,92.6,0.33,280.60606060606057
2017-12-28,92.59,0.33,280.57575757575756
2017-12-29,91.82,0.33,278.2424242424242
2018-01-02,94.04,0.33,284.969696969697
2018-01-03,94.39,0.33,286.030303030303
2018-01-04,94.18,0.33,285.3939393939394
2018-01-05,95.32,0.33,288.8484848484848
2018-01-08,96.9,0.33,293.6363636363636
2018-01-09,97.52,0.33,295.5151515151515
2018-01-10,97.21,0.33,294.57575757575756
2018-01-11,98.14,0.33,297.3939393939394
2018-01-12,99.0,0.33,300.0
2018-01-16,99.55,0.33,301.66666666666663
2018-01-17,101.3,0.33,306.96969696969694
2018-01-18,100.86,0.33,305.6363636363636
2018-01-19,100.06,0.33,303.2121212121212
2018-01-22,102.66,0.33,311.09090909090907
2018-01-23,102.81,0.33,311.54545454545456
2018-01-24,104.62,0.33,317.030303030303
2018-01-25,104.37,0.33,316.27272727272725
2018-01-26,105.48,0.33,319.6363636363636
2018-01-29,105.09,0.33,318.45454545454544
2018-01-30,102.46,0.33,310.48484848484844
2018-01-31,99.67,0.33,302.030303030303
2018-02-01,99.29,0.33,300.8787878787879
2018-02-02,96.02,0.33,290.96969696969694
2018-02-05,91.9,0.33,278.4848484848485
2018-02-06,91.54,1.43,64.01398601398603
2018-02-07,94.22,1.43,65.8881118881119
2018-02-08,91.55,1.43,64.02097902097903
2018-02-09,89.19,1.43,62.37062937062937
2018-02-12,89.45,1.43,62.55244755244756
2018-02-13,97.77,1.43,68.37062937062937
2018-02-14,96.4,1.43,67.41258741258741
2018-02-15,97.6,1.43,68.25174825174825
2018-02-16,99.4,1.43,69.51048951048952
2018-02-20,99.94,1.43,69.8881118881119
2018-02-21,98.57,1.43,68.93006993006993
2018-02-22,97.12,1.43,67.91608391608392
2018-02-23,98.42,1.43,68.82517482517483
2018-02-26,100.58,1.43,70.33566433566433
2018-02-27,97.64,1.43,68.27972027972028
2018-02-28,95.16,1.43,66.54545454545455
2018-03-01,93.3,1.43,65.24475524475524
2018-03-02,93.96,1.43,65.7062937062937
2018-03-05,94.9,1.43,66.36363636363637
2018-03-06,94.7,1.43,66.22377622377623
2018-03-07,95.6,1.43,66.85314685314685
2018-03-08,96.24,1.43,67.3006993006993
2018-03-09,99.0,1.43,69.23076923076924
2018-03-12,100.29,1.43,70.13286713286713
2018-03-13,100.6,1.43,70.34965034965035
2018-03-14,98.58,1.43,68.93706293706293
2018-03-15,97.36,1.43,68.08391608391608
2018-03-16,96.61,1.43,67.55944055944056
2018-03-19,93.0,1.43,65.03496503496504
2018-03-20,89.19,1.43,62.37062937062937
2018-03-21,89.5,1.43,62.58741258741259
2018-03-22,85.0,1.43,59.44055944055944
2018-03-23,84.03,1.43,58.76223776223777
2018-03-26,84.95,1.43,59.40559440559441
2018-03-27,84.01,1.43,58.748251748251754
2018-03-28,85.11,1.43,59.51748251748252
2018-03-29,86.21,1.43,60.28671328671329
2018-04-02,82.67,1.43,57.81118881118881
2018-04-03,83.93,1.43,58.6923076923077
2018-04-04,86.25,1.43,60.31468531468532
2018-04-05,87.38,1.43,61.10489510489511
2018-04-06,85.41,1.43,59.72727272727273
2018-04-09,86.79,1.43,60.6923076923077
2018-04-10,88.91,1.43,62.17482517482517
2018-04-11,89.09,1.43,62.30069930069931
2018-04-12,88.19,1.43,61.67132867132867
2018-04-13,86.82,1.43,60.71328671328671
2018-04-16,88.77,1.43,62.07692307692308
2018-04-17,91.04,1.43,63.664335664335674
2018-04-18,92.75,1.43,64.86013986013987
2018-04-19,91.69,1.43,64.11888111888112
2018-04-20,89.87,1.43,62.846153846153854
2018-04-23,90.74,1.43,63.45454545454545
2018-04-24,90.14,1.43,63.03496503496504
2018-04-25,91.43,1.43,63.93706293706295
2018-04-26,92.08,1.43,64.39160839160839
2018-04-27,93.07,1.43,65.08391608391608
2018-04-30,90.58,1.43,63.34265734265735
2018-05-01,89.2,1.43,62.37762237762238
2018-05-02,92.18,1.43,64.46153846153847
2018-05-03,85.37,1.43,59.69930069930071
2018-05-04,86.37,1.43,60.39860139860141
2018-05-07,84.69,1.43,59.22377622377623
2018-05-08,84.69,1.43,59.22377622377623
2018-05-09,84.72,1.43,59.24475524475525
2018-05-10,85.53,1.43,59.81118881118881
2018-05-11,86.88,1.43,60.75524475524475
2018-05-14,87.28,1.43,61.03496503496504
2018-05-15,85.67,1.43,59.909090909090914
2018-05-16,85.99,1.43,60.13286713286713
2018-05-17,87.07,1.43,60.88811188811189
2018-05-18,84.77,1.43,59.27972027972028
2018-05-21,84.34,1.43,58.97902097902099
2018-05-22,84.51,1.43,59.09790209790211
2018-05-23,83.96,1.43,58.71328671328671
2018-05-24,84.09,1.43,58.80419580419581
2018-05-25,85.49,1.43,59.78321678321678
2018-05-29,82.57,1.43,57.74125874125874
2018-05-30,84.13,1.43,58.83216783216783
2018-05-31,82.14,1.43,57.44055944055944
2018-06-01,83.34,1.43,58.27972027972029
2018-06-04,84.32,1.43,58.96503496503496
2018-06-05,84.79,1.43,59.2937062937063
2018-06-06,87.15,1.43,60.944055944055954
2018-06-07,86.6,1.43,60.55944055944056
2018-06-08,86.09,1.43,60.20279720279721
2018-06-11,87.28,1.43,61.03496503496504
2018-06-12,88.04,1.43,61.566433566433574
2018-06-13,90.66,1.43,63.3986013986014
2018-06-14,93.35,1.43,65.27972027972028
2018-06-15,94.85,1.43,66.32867132867133
2018-06-18,91.57,1.43,64.03496503496503
2018-06-19,92.17,1.43,64.45454545454545
2018-06-20,93.23,1.43,65.1958041958042
2018-06-21,93.21,1.43,65.18181818181819
2018-06-22,93.5,1.43,65.38461538461539
2018-06-25,92.22,1.43,64.4895104895105
2018-06-26,90.39,1.43,63.209790209790214
2018-06-27,89.82,1.43,62.811188811188806
2018-06-28,86.1,1.43,60.20979020979021
2018-06-29,85.27,1.43,59.62937062937063
2018-07-02,85.72,1.43,59.94405594405595
2018-07-03,86.68,1.43,60.61538461538462
2018-07-05,87.2,1.43,60.97902097902099
2018-07-06,87.97,1.43,61.51748251748252
2018-07-09,88.25,1.43,61.71328671328671
2018-07-10,88.14,1.43,61.63636363636364
2018-07-11,87.14,1.43,60.93706293706294
2018-07-12,86.8,1.43,60.6993006993007
2018-07-13,87.91,1.43,61.47552447552447
2018-07-16,86.9,1.43,60.769230769230774
2018-07-17,86.82,1.43,60.71328671328671
2018-07-18,86.33,1.43,60.37062937062937
2018-07-19,85.56,1.43,59.83216783216783
2018-07-20,84.7,1.43,59.23076923076923
2018-07-23,84.75,1.43,59.26573426573427
2018-07-24,83.93,1.43,58.6923076923077
2018-07-25,84.77,1.43,59.27972027972028
2018-07-26,83.24,1.43,58.20979020979021
2018-07-27,82.92,1.43,57.98601398601399
2018-07-30,82.91,1.43,57.97902097902098
2018-07-31,81.83,1.43,57.22377622377623
2018-08-01,79.49,1.43,55.58741258741259
2018-08-02,78.98,1.65,47.866666666666674
2018-08-03,80.97,1.65,49.07272727272728
2018-08-06,82.14,1.65,49.78181818181818
2018-08-07,83.44,1.65,50.56969696969697
2018-08-08,82.66,1.65,50.0969696969697
2018-08-09,83.24,1.65,50.448484848484846
2018-08-10,81.98,1.65,49.68484848484849
2018-08-13,83.06,1.65,50.33939393939394
2018-08-14,84.43,1.65,51.16969696969698
2018-08-15,85.12,1.65,51.58787878787879
2018-08-16,86.82,1.65,52.61818181818182
2018-08-17,87.72,1.65,53.163636363636364
2018-08-20,88.27,1.65,53.4969696969697
2018-08-21,87.99,1.65,53.32727272727273
2018-08-22,88.15,1.65,53.42424242424243
2018-08-23,88.28,1.65,53.50303030303031
2018-08-24,88.33,1.65,53.53333333333334
2018-08-27,88.46,1.65,53.61212121212121
2018-08-28,88.87,1.65,53.86060606060607
2018-08-29,89.26,1.65,54.0969696969697
2018-08-30,90.06,1.65,54.581818181818186
2018-08-31,89.97,1.65,54.52727272727273
2018-09-04,89.17,1.65,54.04242424242425
2018-09-05,89.44,1.65,54.20606060606061
2018-09-06,88.38,1.65,53.56363636363636
2018-09-07,88.64,1.65,53.721212121212126
2018-09-10,88.33,1.65,53.53333333333334
2018-09-11,84.1,1.65,50.96969696969697
2018-09-12,85.21,1.65,51.64242424242424
2018-09-13,85.93,1.65,52.078787878787885
2018-09-14,85.84,1.65,52.02424242424243
2018-09-17,86.76,1.65,52.581818181818186
2018-09-18,87.33,1.65,52.92727272727273
2018-09-19,89.39,1.65,54.17575757575758
2018-09-20,91.06,1.65,55.187878787878795
2018-09-21,90.13,1.65,54.624242424242425
2018-09-24,89.57,1.65,54.28484848484848
2018-09-25,89.52,1.65,54.25454545454546
2018-09-26,90.31,1.65,54.733333333333334
2018-09-27,91.15,1.65,55.24242424242425
2018-09-28,92.22,1.65,55.89090909090909
2018-10-01,92.79,1.65,56.23636363636364
2018-10-02,91.4,1.65,55.3939393939394
2018-10-03,91.03,1.65,55.16969696969697
2018-10-04,91.04,1.65,55.17575757575758
2018-10-05,90.58,1.65,54.8969696969697
2018-10-08,91.29,1.65,55.327272727272735
2018-10-09,90.92,1.65,55.10303030303031
2018-10-10,90.84,1.65,55.05454545454546
2018-10-11,87.31,1.65,52.91515151515152
2018-10-12,88.48,1.65,53.62424242424243
2018-10-15,89.54,1.65,54.26666666666667
2018-10-16,92.57,1.65,56.1030303030303
2018-10-17,93.76,1.65,56.82424242424243
2018-10-18,93.38,1.65,56.593939393939394
2018-10-19,92.8,1.65,56.24242424242424
2018-10-22,90.22,1.65,54.67878787878788
2018-10-23,90.28,1.65,54.71515151515152
2018-10-24,84.49,1.65,51.2060606060606
2018-10-25,85.72,1.65,51.95151515151515
2018-10-26,84.72,1.65,51.34545454545455
2018-10-29,85.99,1.65,52.11515151515152
2018-10-30,87.61,1.65,53.0969696969697
2018-10-31,88.0,1.65,53.333333333333336
2018-11-01,90.92,1.65,55.10303030303031
2018-11-02,88.57,1.65,53.67878787878788
2018-11-05,88.56,1.65,53.67272727272728
2018-11-06,84.0,1.65,50.909090909090914
2018-11-07,86.54,1.65,52.44848484848485
2018-11-08,89.17,1.65,54.04242424242425
2018-11-09,88.86,1.65,53.85454545454546
2018-11-12,89.92,1.65,54.4969696969697
2018-11-13,91.31,1.65,55.33939393939394
2018-11-14,89.58,1.65,54.290909090909096
2018-11-15,89.15,1.65,54.03030303030304
2018-11-16,88.75,1.65,53.78787878787879
2018-11-19,90.82,1.65,55.04242424242424
2018-11-20,88.87,1.26,70.53174603174604
2018-11-21,87.43,1.26,69.3888888888889
2018-11-23,87.66,1.26,69.57142857142857
2018-11-26,88.94,1.26,70.58730158730158
2018-11-27,89.63,1.26,71.13492063492063
2018-11-28,91.24,1.26,72.4126984126984
2018-11-29,90.5,1.26,71.82539682539682
2018-11-30,88.9,1.26,70.55555555555556
2018-12-03,89.02,1.26,70.65079365079364
2018-12-04,87.61,1.26,69.53174603174602
2018-12-06,85.98,1.26,68.23809523809524
2018-12-07,84.32,1.26,66.92063492063491
2018-12-10,83.55,1.26,66.30952380952381
2018-12-11,82.48,1.26,65.46031746031747
2018-12-12,83.22,1.26,66.04761904761905
2018-12-13,81.89,1.26,64.9920634920635
2018-12-14,78.97,1.26,62.67460317460317
2018-12-17,77.0,1.26,61.11111111111111
2018-12-18,76.24,1.26,60.507936507936506
2018-12-19,76.31,1.26,60.56349206349206
2018-12-20,73.22,1.26,58.11111111111111
2018-12-21,71.98,1.26,57.12698412698413
2018-12-24,70.76,1.26,56.158730158730165
2018-12-26,73.04,1.26,57.968253968253975
2018-12-27,73.53,1.26,58.357142857142854
2018-12-28,73.96,1.26,58.698412698412696
2018-12-31,74.4,1.26,59.04761904761905
2019-01-02,74.45,1.26,59.08730158730159
2019-01-03,73.37,1.26,58.230158730158735
2019-01-04,74.22,1.26,58.904761904761905
2019-01-07,74.75,1.26,59.32539682539682
2019-01-08,75.55,1.26,59.960317460317455
2019-01-09,76.32,1.26,60.57142857142856
2019-01-10,76.0,1.26,60.317460317460316
2019-01-11,76.56,1.26,60.761904761904766
2019-01-14,76.86,1.26,61.0
2019-01-15,77.26,1.26,61.31746031746032
2019-01-16,77.3,1.26,61.34920634920635
2019-01-17,76.08,1.26,60.38095238095238
2019-01-18,79.86,1.26,63.38095238095238
2019-01-22,79.71,1.26,63.26190476190476
2019-01-23,79.36,1.26,62.98412698412698
2019-01-24,78.7,1.26,62.46031746031746
2019-01-25,79.66,1.26,63.22222222222222
2019-01-28,80.12,1.26,63.58730158730159
2019-01-29,79.54,1.26,63.126984126984134
2019-01-30,78.53,1.26,62.32539682539682
2019-01-31,83.37,1.4882,56.02069614299154
2019-02-01,83.76,1.4882,56.28275769385836
2019-02-04,84.45,1.4882,56.74640505308427
2019-02-05,85.77,1.4882,57.63338260986426
2019-02-06,86.64,1.4882,58.21798145410563
2019-02-07,85.8,1.4882,57.653541190700174
2019-02-08,84.31,1.4882,56.65233167585002
2019-02-11,83.64,1.4882,56.20212337051472
2019-02-12,85.79,1.4882,57.64682166375488
2019-02-13,86.41,1.4882,58.06343233436366
2019-02-14,86.45,1.4882,58.090310442144876
2019-02-15,86.66,1.4882,58.23142050799623
2019-02-19,86.85,1.4882,58.35909151995699
2019-02-20,86.33,1.4882,58.00967611880124
2019-02-21,84.98,1.4882,57.10253998118533
2019-02-22,85.67,1.4882,57.56618734041124
2019-02-25,84.67,1.4882,56.894234645880935
2019-02-26,83.92,1.4882,56.3902701249832
2019-02-27,82.79,1.4882,55.630963580163964
2019-02-28,83.3,1.4882,55.97365945437441
2019-03-01,82.98,1.4882,55.75863459212472
2019-03-04,80.48,1.4882,54.07875285579895
2019-03-05,79.66,1.4882,53.5277516462841
2019-03-06,76.63,1.4882,51.49173498185728
2019-03-07,76.33,1.4882,51.290149173498186
2019-03-08,76.41,1.4882,51.34390538906061
2019-03-11,77.95,1.4882,52.37871253863728
2019-03-12,78.42,1.4882,52.69453030506653
2019-03-13,79.79,1.4882,53.615105496573044
2019-03-14,79.51,1.4882,53.42695874210456
2019-03-15,80.18,1.4882,53.87716704743987
2019-03-18,80.39,1.4882,54.01827711329123
2019-03-19,81.07,1.4882,54.475204945571825
2019-03-20,79.27,1.4882,53.265690095417284
2019-03-21,80.36,1.4882,53.998118532455315
2019-03-22,78.77,1.4882,52.92971374815213
2019-03-25,77.1,1.4882,51.80755274828652
2019-03-26,76.56,1.4882,51.44469829324016
2019-03-27,76.5,1.4882,51.404381131568336
2019-03-28,77.89,1.4882,52.338395376965465
2019-03-29,79.52,1.4882,53.43367826904986
2019-04-01,79.09,1.4882,53.14473861040183
2019-04-02,74.49,1.4882,50.05375621556242
2019-04-03,75.05,1.4882,50.4300497244994
2019-04-04,75.97,1.4882,51.04824620346728
2019-04-05,77.27,1.4882,51.92178470635667
2019-04-08,78.12,1.4882,52.49294449670744
2019-04-09,77.43,1.4882,52.02929713748153
2019-04-10,74.0,1.4882,49.724499395242574
2019-04-11,74.18,1.4882,49.845450880258035
2019-04-12,74.74,1.4882,50.221744389194996
2019-04-15,76.11,1.4882,51.14231958070152
2019-04-16,75.35,1.4882,50.63163553285848
2019-04-17,72.3,1.4882,48.58217981454106
2019-04-18,72.45,1.4882,48.682972718720606
2019-04-22,71.06,1.4882,47.74895847332348
2019-04-23,73.43,1.4882,49.34148635936031
2019-04-24,74.09,1.4882,49.78497513775031
2019-04-25,73.72,1.4882,49.53635264077409
2019-04-26,74.05,1.4882,49.758097029969086
2019-04-29,74.51,1.4882,50.06719526945304
2019-04-30,74.76,1.4882,50.23518344308561
2019-05-01,73.39,1.4882,49.31460825157909
2019-05-02,77.06,1.88111,40.965174816996345
2019-05-03,79.14,1.88111,42.07090494442111
2019-05-06,78.31,1.88111,41.629676095496805
2019-05-07,77.46,1.88111,41.17781522611649
2019-05-08,78.72,1.88111,41.84763251484495
2019-05-09,79.18,1.88111,42.09216898533313
2019-05-10,77.47,1.88111,41.183131236344494
2019-05-13,75.68,1.88111,40.231565405531846
2019-05-14,76.69,1.88111,40.76848243856021
2019-05-15,77.86,1.88111,41.39045563523664
2019-05-16,77.59,1.88111,41.24692335908054
2019-05-17,77.73,1.88111,41.321347502272594
2019-05-20,79.23,1.88111,42.11874903647315
2019-05-21,80.57,1.88111,42.83109440702563
2019-05-22,81.8,1.88111,43.48496366507009
2019-05-23,80.44,1.88111,42.76198627406159
2019-05-24,80.68,1.88111,42.889570519533684
2019-05-28,80.89,1.88111,43.001206734321755
2019-05-29,78.35,1.88111,41.65094013640882
2019-05-30,78.32,1.88111,41.634992105724805
2019-05-31,77.86,1.88111,41.39045563523664
2019-06-03,80.37,1.88111,42.72477420246557
2019-06-04,82.21,1.88111,43.70292008441824
2019-06-05,81.65,1.88111,43.405223511650036
2019-06-06,81.75,1.88111,43.458383613930074
2019-06-07,83.48,1.88111,44.37805338337471
2019-06-10,84.77,1.88111,45.06381870278718
2019-06-11,84.72,1.88111,45.037238651647165
2019-06-12,85.38,1.88111,45.38809532669541
2019-06-13,86.44,1.88111,45.951592410863796
2019-06-14,85.05,1.88111,45.21266698917128
2019-06-17,85.34,1.88111,45.36683128578339
2019-06-18,85.45,1.88111,45.42530739829144
2019-06-19,86.06,1.88111,45.749584022199656
2019-06-20,85.56,1.88111,45.483783510799476
2019-06-21,84.46,1.88111,44.899022385719064
2019-06-24,83.52,1.88111,44.39931742428672
2019-06-25,84.28,1.88111,44.803334201615
2019-06-26,83.78,1.88111,44.53753369021482
2019-06-27,85.63,1.88111,45.5209955823955
2019-06-28,85.26,1.88111,45.32430320395937
2019-07-01,85.59,1.88111,45.499731541483484
2019-07-02,85.46,1.88111,45.43062340851943
2019-07-03,87.59,1.88111,46.562933587084224
2019-07-05,87.97,1.88111,46.76494197574836
2019-07-08,87.83,1.88111,46.69051783255631
2019-07-09,88.23,1.88111,46.90315824167646
2019-07-10,89.3,1.88111,47.47197133607285
2019-07-11,90.53,1.88111,48.1258405941173
2019-07-12,89.85,1.88111,47.76435189861305
2019-07-15,89.93,1.88111,47.80687998043708
2019-07-16,89.0,1.88111,47.31249102923274
2019-07-17,85.46,1.88111,45.43062340851943
2019-07-18,86.76,1.88111,46.12170473815992
2019-07-19,85.52,1.88111,45.462519469887454
2019-07-22,85.05,1.88111,45.21266698917128
2019-07-23,85.81,1.88111,45.61668376649957
2019-07-24,86.89,1.88111,46.19081287112396
2019-07-25,85.93,1.88111,45.680475889235616
2019-07-26,86.12,1.88111,45.78148008356768
2019-07-29,87.23,1.88111,46.37155721887609
