date,MET,dcf,Deviation
2011-11-08,30.52,37.58899958269835,-0.1880603277867524
2011-11-09,28.57,37.81899958269835,-0.24455960455732517
2011-11-10,28.8,38.48899958269835,-0.2517342536243463
2011-11-11,29.47,37.87899958269835,-0.22199634824936754
2011-11-14,28.86,37.69899958269835,-0.23446244411098216
2011-11-15,28.68,37.508999582698344,-0.23538349945144543
2011-11-16,28.49,36.388999582698354,-0.21707108393422392
2011-11-17,27.37,36.30899958269835,-0.24619239542358207
2011-11-18,27.29,35.66899958269835,-0.23490985675871545
2011-11-21,26.65,35.22899958269834,-0.2435209538823141
2011-11-22,26.21,33.84899958269835,-0.22567874019541068
2011-11-23,24.83,33.898999582698345,-0.26753000661786663
2011-11-25,24.88,34.98899958269835,-0.28891936617979586
2011-11-28,25.97,34.778999582698354,-0.2532850193621039
2011-11-29,25.76,37.078999582698344,-0.3052671245202626
2011-11-30,28.06,36.76899958269835,-0.23685712642550028
2011-12-01,27.75,37.328999582698344,-0.25661013393828336
2011-12-02,28.31,38.358999582698345,-0.2619724104387462
2011-12-05,29.34,38.328999582698344,-0.23452215504095664
2011-12-06,29.31,38.40899958269835,-0.2368975938336355
2011-12-07,29.39,36.608999582698345,-0.19719193818424063
2011-12-08,27.59,37.34899958269835,-0.2612921280820366
2011-12-09,28.33,36.708999582698354,-0.22825464267480433
2011-12-12,27.69,36.19899958269835,-0.23506173321887336
2011-12-13,27.18,36.22899958269834,-0.2497722732321821
2011-12-14,27.21,36.078999582698344,-0.24582166039192133
2011-12-15,27.06,35.958999582698354,-0.24747628371118813
2011-12-16,26.94,34.888999582698354,-0.22783684478704014
2011-12-19,25.87,35.90899958269835,-0.2795677880019618
2011-12-20,26.89,36.11899958269834,-0.2555164785660121
2011-12-21,27.1,36.678999582698346,-0.2611576022159776
2011-12-22,27.66,36.73899958269835,-0.247121578862315
2011-12-23,27.72,36.828999582698344,-0.2473322568060633
2011-12-27,27.81,36.498999582698346,-0.23806130803697978
2011-12-28,27.48,37.01899958269835,-0.25767848105643054
2011-12-29,28.0,36.80899958269835,-0.23931646289129027
2011-12-30,27.79,37.99383208025271,-0.26856548870089236
2012-01-03,28.56,38.143832080252714,-0.25125509309313265
2012-01-04,28.71,38.83383208025272,-0.2606961903561601
2012-01-05,29.4,38.753832080252714,-0.24136534577748314
2012-01-06,29.32,39.073832080252714,-0.24962568453023948
2012-01-09,29.64,40.22383208025272,-0.2631234154701211
2012-01-10,30.79,41.33383208025271,-0.255089633590737
2012-01-11,31.9,41.45383208025272,-0.2304692136002514
2012-01-12,32.02,40.84383208025272,-0.21603830078713115
2012-01-13,31.41,40.31383208025271,-0.22086295499092867
2012-01-17,30.88,41.17383208025271,-0.25000908490103135
2012-01-18,31.74,41.36383208025271,-0.23266297139928627
2012-01-19,31.93,41.83383208025271,-0.23674216746994425
2012-01-20,32.4,42.19383208025271,-0.23211525470416705
2012-01-23,32.76,42.33383208025271,-0.2261508493278731
2012-01-24,32.9,41.47383208025272,-0.20672871664383896
2012-01-25,32.04,40.183832080252714,-0.2026643965659708
2012-01-26,30.75,41.09383208025272,-0.2517125212380317
2012-01-27,31.66,41.26383208025271,-0.2327421278172741
2012-01-30,31.83,40.92383208025271,-0.22221360068185858
2012-01-31,31.49,41.62383208025271,-0.24346225644756125
2012-02-01,32.19,41.85383208025272,-0.2308947974398805
2012-02-02,32.42,42.97383208025272,-0.24558740911314725
2012-02-03,33.54,43.01383208025271,-0.22025082681721975
2012-02-06,33.58,43.03383208025272,-0.2196837144928787
2012-02-07,33.6,43.02383208025272,-0.2190374874714638
2012-02-08,33.59,42.633832080252716,-0.2121280597819324
2012-02-09,33.2,42.313832080252716,-0.21538659185883602
2012-02-10,32.88,43.01383208025271,-0.2355947282573102
2012-02-13,33.58,42.69383208025271,-0.21346952560082222
2012-02-14,33.26,43.20383208025272,-0.2301608816037819
2012-02-15,33.77,43.90383208025272,-0.23081885111369949
2012-02-16,34.47,44.063832080252716,-0.21772577706767837
2012-02-17,34.63,43.95383208025272,-0.21212785413633284
2012-02-21,34.52,43.213832080252715,-0.20118169719610457
2012-02-22,33.78,43.493832080252716,-0.22333815200116702
2012-02-23,34.06,43.08383208025271,-0.20944822325562684
2012-02-24,33.65,43.36383208025271,-0.22400769522111164
2012-02-27,33.93,43.563832080252716,-0.22114289813865318
2012-02-28,34.13,43.79383208025272,-0.22066650989901115
2012-02-29,34.36,44.16383208025272,-0.2219878035592019
2012-03-01,34.73,43.713832080252715,-0.20551463124439906
2012-03-02,34.28,43.90383208025272,-0.21920255304049807
2012-03-05,34.47,42.77383208025272,-0.1941334614273741
2012-03-06,33.34,43.20383208025272,-0.22830919400691774
2012-03-07,33.77,43.383832080252716,-0.22159942124219822
2012-03-08,33.95,43.673832080252716,-0.2226466425566851
2012-03-09,34.24,43.01383208025271,-0.20397699195651764
2012-03-12,33.58,44.60383208025272,-0.24714988748989708
2012-03-13,35.17,42.55383208025271,-0.17351744177416184
2012-03-14,33.12,43.66383208025272,-0.24147747868014646
2012-03-15,34.23,43.643832080252714,-0.21569673494624553
2012-03-16,34.21,44.003832080252714,-0.22256770870298415
2012-03-19,34.57,43.97383208025272,-0.2138506387865089
2012-03-20,34.54,43.86383208025271,-0.21256309898309722
2012-03-21,34.43,42.53383208025272,-0.19052673328287073
2012-03-22,33.1,42.98383208025272,-0.22994301815154972
2012-03-23,33.55,43.573832080252714,-0.23004247278024992
2012-03-26,34.14,43.08383208025271,-0.20759137821336182
2012-03-27,33.65,43.003832080252714,-0.2175115943806315
2012-03-28,33.57,42.53383208025272,-0.21074593192872415
2012-03-29,33.1,42.72383208025272,-0.22525676213161894
2012-03-30,33.29,50.70408311271173,-0.34344538040459993
2012-04-02,33.87,50.41408311271173,-0.3281639195088366
2012-04-03,33.58,49.65408311271173,-0.3237212753727533
2012-04-04,32.82,49.33408311271173,-0.3347398405070714
2012-04-05,32.5,48.68408311271174,-0.332430685307206
2012-04-09,31.85,47.90408311271173,-0.3351297440541483
2012-04-10,31.07,48.32408311271173,-0.35704936340888416
2012-04-11,31.49,49.22408311271173,-0.36027249247293847
2012-04-12,32.39,48.594083112711736,-0.33345794538662477
2012-04-13,31.76,48.464083112711734,-0.34466933118002985
2012-04-16,31.63,49.174083112711735,-0.3567749920725315
2012-04-17,32.34,48.744083112711735,-0.3365348584930873
2012-04-18,31.91,48.36408311271173,-0.3402128615643504
2012-04-19,31.53,47.994083112711735,-0.34304401803127793
2012-04-20,31.16,48.37408311271174,-0.3558534240866722
2012-04-23,31.54,48.54408311271173,-0.3502812705975088
2012-04-24,31.71,48.89408311271173,-0.35145526858737897
2012-04-25,32.06,49.33408311271173,-0.35014501178113067
2012-04-26,32.5,49.19408311271174,-0.33935144343401724
2012-04-27,32.36,48.94408311271174,-0.33883734371978713
2012-04-30,32.11,48.994083112711735,-0.3446147379443679
2012-05-01,32.16,48.76408311271173,-0.34049821206180775
2012-05-02,31.93,48.174083112711735,-0.3371954807049643
2012-05-03,31.34,47.354083112711734,-0.33817745081443484
2012-05-04,30.52,47.62408311271174,-0.3591477671545207
2012-05-07,30.79,47.53408311271173,-0.3522542566563983
2012-05-08,30.7,47.064083112711735,-0.3476979052905822
2012-05-09,30.23,47.68408311271173,-0.3660358336230394
2012-05-10,30.85,47.75408311271173,-0.3539819427129155
2012-05-11,30.92,47.204083112711736,-0.34497191850606124
2012-05-14,30.37,46.43408311271173,-0.3459545669011832
2012-05-15,29.6,45.024083112711736,-0.3425740636205654
2012-05-16,28.19,44.33408311271173,-0.36414609210859716
2012-05-17,27.5,43.76408311271173,-0.3716308432836254
2012-05-18,26.93,44.38408311271174,-0.39325095594264603
2012-05-21,27.55,44.524083112711736,-0.38123374870499227
2012-05-22,27.69,44.424083112711735,-0.3766894427568581
2012-05-23,27.59,44.15408311271173,-0.37514272622146283
2012-05-24,27.32,43.86408311271173,-0.3771669652868519
2012-05-25,27.03,44.174083112711735,-0.3881027495006065
2012-05-29,27.34,43.22408311271173,-0.3674822452865495
2012-05-30,26.39,42.86408311271173,-0.3843330340087502
2012-05-31,26.03,41.63408311271174,-0.3747910833167236
2012-06-01,24.8,41.63408311271174,-0.4043341861795907
2012-06-04,24.8,42.13408311271174,-0.4114028793825134
2012-06-05,25.3,43.144083112711726,-0.4135928225915698
2012-06-06,26.31,43.144083112711726,-0.390182891793842
2012-06-07,26.31,43.354083112711734,-0.3931367448920696
2012-06-08,26.52,43.11408311271173,-0.38488776554357806
2012-06-11,26.28,43.144083112711726,-0.39087823627298246
2012-06-12,26.31,42.96408311271173,-0.3876280350035983
2012-06-13,26.13,42.83408311271173,-0.3899717677802823
2012-06-14,26.0,43.53408311271173,-0.4027667946357153
2012-06-15,26.7,43.05408311271174,-0.3798497594269563
2012-06-18,26.22,44.354083112711734,-0.40884811138198385
2012-06-19,27.52,44.314083112711735,-0.3789784631219022
2012-06-20,27.48,43.314083112711735,-0.36556431476359197
2012-06-21,26.48,43.594083112711736,-0.3925781181924064
2012-06-22,26.76,42.814083112711735,-0.37497201727870677
2012-06-25,25.98,43.07408311271173,-0.39685309303001837
2012-06-26,26.24,43.354083112711734,-0.39475135636518077
2012-06-27,26.52,43.11408311271173,-0.38488776554357806
2012-06-28,26.28,44.33408311271173,-0.4072280702594514
2012-06-29,27.5,41.79051977887892,-0.3419560190802269
2012-07-02,27.33,42.28051977887891,-0.3536030270457411
2012-07-03,27.82,41.800519778878915,-0.33445803671424756
2012-07-05,27.34,41.650519778878916,-0.34358562281702465
2012-07-06,27.19,41.400519778878916,-0.34324496056517195
2012-07-09,26.94,41.28051977887891,-0.34739193827244896
2012-07-10,26.82,41.730519778878914,-0.3573049139547402
2012-07-11,27.27,41.10051977887891,-0.33650474138252284
2012-07-12,26.64,41.99051977887891,-0.3655710827042482
2012-07-13,27.53,41.550519778878915,-0.3374330779372312
2012-07-16,27.09,41.950519778878906,-0.3542392289108376
2012-07-17,27.49,42.050519778878915,-0.34626253980794686
2012-07-18,27.59,41.89051977887891,-0.3413784277293498
2012-07-19,27.43,40.78051977887891,-0.327374929286542
2012-07-20,26.32,40.44051977887891,-0.3491676134749808
2012-07-23,25.98,40.020519778878906,-0.3508330190726029
2012-07-24,25.56,39.99051977887891,-0.36084851756541625
2012-07-25,25.53,40.61051977887892,-0.37134515541763957
2012-07-26,26.15,41.59051977887891,-0.3712509451906425
2012-07-27,27.13,41.78051977887891,-0.35065432063593216
2012-07-30,27.32,41.880519778878906,-0.347668077085854
2012-07-31,27.42,41.580519778878916,-0.34055658404904876
2012-08-01,27.12,42.71051977887891,-0.36502762924905197
2012-08-02,28.25,44.04051977887892,-0.3585452637289668
2012-08-03,29.58,44.270519778878906,-0.3318352676285412
2012-08-06,29.81,45.04051977887892,-0.33815151009915845
2012-08-07,30.58,45.120519778878915,-0.3222595805663876
2012-08-08,30.66,45.34051977887891,-0.3237836674672965
2012-08-09,30.88,45.63051977887891,-0.32325995518697803
2012-08-10,31.17,45.63051977887891,-0.31690455968841014
2012-08-13,31.17,45.64051977887891,-0.31705422832575714
2012-08-14,31.18,45.470519778878916,-0.31428098575457397
2012-08-15,31.01,45.28051977887891,-0.3151580381269252
2012-08-16,30.82,45.470519778878916,-0.32219820336613114
2012-08-17,31.01,45.650519778878916,-0.32070872029046715
2012-08-20,31.19,45.950519778878906,-0.32122639417157495
2012-08-21,31.49,45.520519778878906,-0.308224067893639
2012-08-22,31.06,45.16051977887891,-0.31223112240336903
2012-08-23,30.7,45.34051977887891,-0.3229014543785389
2012-08-24,30.88,45.120519778878915,-0.31561072099051835
2012-08-27,30.66,45.00051977887891,-0.31867453641301413
2012-08-28,30.54,44.92051977887891,-0.32013253296415467
2012-08-29,30.46,44.75051977887891,-0.3193375149493496
2012-08-30,30.29,44.880519778878906,-0.3250969429668974
2012-08-31,30.42,44.760519778878916,-0.3203832272217213
2012-09-04,30.3,44.770519778878906,-0.32321536248291605
2012-09-05,30.31,45.620519778878915,-0.3356059916258841
2012-09-06,31.16,45.900519778878916,-0.32114058511515486
2012-09-07,31.44,45.64051977887891,-0.3111384324209755
2012-09-10,31.18,45.980519778878914,-0.3218867435612921
2012-09-11,31.52,45.32051977887891,-0.3045093005599304
2012-09-12,30.86,46.06051977887891,-0.33001190285848936
2012-09-13,31.6,46.77051977887891,-0.3243607265987616
2012-09-14,32.31,46.47051977887891,-0.30472049476225005
2012-09-17,32.01,45.800519778878915,-0.3010996347958145
2012-09-18,31.34,45.620519778878915,-0.31302843211993425
2012-09-19,31.16,45.39051977887891,-0.31351303858610247
2012-09-20,30.93,45.54051977887891,-0.32082461618400493
2012-09-21,31.08,46.03051977887891,-0.3247958061455338
2012-09-24,31.57,45.400519778878916,-0.3046335118240894
2012-09-25,30.94,44.75051977887891,-0.30861138255196574
2012-09-26,30.29,45.200519778878906,-0.3298749627619598
2012-09-27,30.74,45.17051977887891,-0.319467649465181
2012-09-28,30.71,45.88567572510119,-0.3307279556264554
2012-10-01,30.6,45.88567572510119,-0.3331252179149963
2012-10-02,30.6,45.81567572510119,-0.3321063257125535
2012-10-03,30.53,46.49567572510119,-0.3433797977148646
2012-10-04,31.21,46.62567572510119,-0.33062632305835027
2012-10-05,31.34,46.685675725101184,-0.3287020159129961
2012-10-08,31.4,46.58567572510119,-0.32597306980606655
2012-10-09,31.3,46.18567572510119,-0.3223007023584816
2012-10-10,30.9,46.80567572510119,-0.3398236534072985
2012-10-11,31.52,46.47567572510119,-0.32179576717856595
2012-10-12,31.19,46.435675725101184,-0.3283181624265674
2012-10-15,31.15,47.685675725101184,-0.346764001425212
2012-10-16,32.4,48.33567572510119,-0.32968765794714316
2012-10-17,33.05,48.355675725101186,-0.31652283823129557
2012-10-18,33.07,47.30567572510119,-0.30092955035303515
2012-10-19,32.02,47.49567572510119,-0.3258333624869849
2012-10-22,32.21,46.46567572510119,-0.30680013800811123
2012-10-23,31.18,46.39567572510119,-0.3279546097195679
2012-10-24,31.11,47.05567572510119,-0.3388682763425963
2012-10-25,31.77,46.675675725101186,-0.31934568688172693
2012-10-26,31.39,46.91567572510119,-0.33092725374079013
2012-10-31,31.63,46.90567572510118,-0.32566795998477716
2012-11-01,31.62,46.21567572510119,-0.31581655998970537
2012-11-02,30.93,46.20567572510119,-0.3306017168969285
2012-11-05,30.92,46.50567572510119,-0.3351349159450855
2012-11-06,31.22,44.3356757251012,-0.29582667931856044
2012-11-07,29.05,43.80567572510119,-0.33684392446538625
2012-11-08,28.52,43.82567572510119,-0.3492399254972549
2012-11-09,28.54,43.84567572510118,-0.34908062133796347
2012-11-12,28.56,43.3356757251012,-0.34095870152874364
2012-11-13,28.05,42.8356757251012,-0.34517199681845956
2012-11-14,27.55,43.21567572510119,-0.3624998443794323
2012-11-15,27.93,43.41567572510118,-0.35668397339138946
2012-11-16,28.13,43.82567572510119,-0.3581388185216613
2012-11-19,28.54,44.14567572510119,-0.3535040628277849
2012-11-20,28.86,44.55567572510119,-0.3522710736549052
2012-11-21,29.27,44.90567572510119,-0.34818929840446033
2012-11-23,29.62,44.81567572510119,-0.33907054795539127
2012-11-26,29.53,44.355675725101186,-0.3342452906587382
2012-11-27,29.07,44.64567572510119,-0.348873109705092
2012-11-28,29.36,45.00567572510119,-0.3476378361846274
2012-11-29,29.72,44.86567572510119,-0.3375782372676397
2012-11-30,29.58,45.035675725101186,-0.34318738369649415
2012-12-03,29.75,44.98567572510118,-0.33867837882892915
2012-12-04,29.7,44.98567572510118,-0.33978984373846044
2012-12-05,29.7,44.61567572510119,-0.3343146883396746
2012-12-06,29.33,44.59567572510118,-0.3423129143552527
2012-12-07,29.31,44.75567572510119,-0.34511099374237564
2012-12-10,29.47,44.88567572510119,-0.34344310241675513
2012-12-11,29.6,45.24567572510119,-0.34579383497683847
2012-12-12,29.96,44.54567572510119,-0.3274319109022351
2012-12-13,29.26,43.66567572510118,-0.3299084575214781
2012-12-14,28.38,43.8356757251012,-0.3525821256189958
2012-12-17,28.55,44.82567572510119,-0.36308824042974197
2012-12-18,29.54,44.89567572510119,-0.3420301727748766
2012-12-19,29.61,45.40567572510119,-0.3478788823831779
2012-12-20,30.12,44.75567572510119,-0.3270127305192888
2012-12-21,29.47,44.59567572510118,-0.3391735965240128
2012-12-24,29.31,44.50567572510119,-0.3414323112171249
2012-12-26,29.22,44.5856757251012,-0.3446325636027202
2012-12-27,29.3,44.04567572510119,-0.3347814622514186
2012-12-28,28.76,44.64567572510119,-0.35581667131470396
2012-12-31,29.36,45.52268227502315,-0.35504679134188677
2013-01-02,31.33,45.47268227502315,-0.31101491197477316
2013-01-03,31.28,46.23268227502316,-0.3234223397655045
2013-01-04,32.04,46.09268227502315,-0.3048788133260377
2013-01-07,31.9,46.282682275023156,-0.3107573193264318
2013-01-08,32.09,46.32268227502316,-0.30725082348474697
2013-01-09,32.13,46.80268227502316,-0.31350088417589306
2013-01-10,32.61,46.58268227502315,-0.29995443784298936
2013-01-11,32.39,46.54268227502316,-0.304079644387365
2013-01-14,32.35,46.532682275023156,-0.3047897000907648
2013-01-15,32.34,46.59268227502315,-0.3058995872118647
2013-01-16,32.4,46.602682275023156,-0.3047610476840542
2013-01-17,32.41,46.55268227502316,-0.3037995145257423
2013-01-18,32.36,47.29268227502316,-0.3157503773667244
2013-01-22,33.1,47.48268227502316,-0.3029037448162176
2013-01-23,33.29,47.02268227502315,-0.29204378845733103
2013-01-24,32.83,47.75268227502316,-0.31249935216368796
2013-01-25,33.56,47.73268227502316,-0.2969177846190141
2013-01-28,33.54,47.81268227502316,-0.29851247819407645
2013-01-29,33.62,47.392682275023155,-0.29060778191661085
2013-01-30,33.2,47.47268227502315,-0.3006504286473075
2013-01-31,33.28,48.24268227502316,-0.3101544435220973
2013-02-01,34.05,47.37268227502316,-0.28123132647794846
2013-02-04,33.18,47.712682275023155,-0.3045874090929235
2013-02-05,33.52,47.672682275023156,-0.2968719526494543
2013-02-06,33.48,47.11268227502316,-0.2893633225007557
2013-02-07,32.92,47.08268227502315,-0.300804490965382
2013-02-08,32.89,47.08268227502315,-0.3014416679177222
2013-02-11,32.89,47.282682275023156,-0.3043964847701971
2013-02-12,33.09,47.61268227502316,-0.30501710008977
2013-02-13,33.42,46.892682275023155,-0.28730884268906964
2013-02-14,32.7,46.672682275023156,-0.2993760288446208
2013-02-15,32.48,47.172682275023156,-0.31146590709773136
2013-02-19,32.98,46.182682275023154,-0.2858795034121161
2013-02-20,31.99,45.642682275023155,-0.29912094545097
2013-02-21,31.45,46.08268227502315,-0.317531045343558
2013-02-22,31.89,45.062682275023164,-0.2923190899873346
2013-02-25,30.87,45.26268227502315,-0.31798120552314946
2013-02-26,31.07,46.01268227502315,-0.3247513845358765
2013-02-27,31.82,45.782682275023156,-0.3049773753129472
2013-02-28,31.59,45.672682275023156,-0.3083392867145992
2013-03-01,31.48,45.79268227502316,-0.3125539183108689
2013-03-04,31.6,46.66268227502316,-0.32279932358465524
2013-03-05,32.47,46.76268227502315,-0.3056429096809349
2013-03-06,32.57,47.352682275023156,-0.31218257477297107
2013-03-07,33.16,48.98268227502316,-0.3230260479853577
2013-03-08,34.79,49.49268227502316,-0.29706780071693495
2013-03-11,35.3,49.392682275023155,-0.2853192340629278
2013-03-12,35.2,49.82268227502316,-0.29349448097365327
2013-03-13,35.63,50.00268227502316,-0.2874382257329915
2013-03-14,35.81,50.02268227502315,-0.28412475358442923
2013-03-15,35.83,49.08268227502315,-0.27000729505296583
2013-03-18,34.89,48.66268227502316,-0.28302349215329203
2013-03-19,34.47,48.55268227502316,-0.29004952178033794
