date,ANTM,dcf,Deviation
2009-02-27,33.92,145488919400.0,-0.999999999766855
2009-03-02,30.1,148059856160.0,-0.9999999997967038
2009-03-03,30.64,158486433020.0,-0.9999999998066712
2009-03-04,32.83,150011863700.0,-0.9999999997811506
2009-03-05,31.05,151725821540.0,-0.9999999997953546
2009-03-06,31.41,149916643820.0,-0.9999999997904836
2009-03-09,31.03,162723717680.0,-0.9999999998093086
2009-03-10,33.72,161152589660.0,-0.9999999997907573
2009-03-11,33.39,172626585200.0,-0.9999999998065767
2009-03-12,35.8,177387579200.0,-0.999999999798182
2009-03-13,36.8,174530982800.0,-0.9999999997891492
2009-03-16,36.2,179577636440.0,-0.9999999997984159
2009-03-17,37.26,183195991880.0,-0.9999999997966112
2009-03-18,38.02,174245323160.0,-0.9999999997818019
2009-03-19,36.14,170579357780.0,-0.9999999997881338
2009-03-20,35.37,181529643980.0,-0.9999999998051557
2009-03-23,37.67,173816833700.0,-0.9999999997832776
2009-03-24,36.05,176578210220.0,-0.9999999997958412
2009-03-25,36.63,183148381940.0,-0.9999999997999982
2009-03-26,38.01,175578401480.0,-0.9999999997835155
2009-03-27,36.42,172293315620.0,-0.9999999997886163
2009-03-30,35.73,182957942180.0,-0.9999999998047092
2009-03-31,37.97,46570690360.0,-0.9999999991846803
2009-04-01,37.96,48747727530.0,-0.999999999221297
2009-04-02,39.83,47129502040.0,-0.9999999991548818
2009-04-03,38.44,47478759340.0,-0.9999999991903749
2009-04-06,38.74,48503247420.0,-0.9999999992012906
2009-04-07,39.62,48177273940.00001,-0.9999999991776205
2009-04-08,39.34,49341464940.00001,-0.999999999202699
2009-04-09,40.34,53113443780.0,-0.9999999992404937
2009-04-13,43.58,52170449070.0,-0.9999999991646612
2009-04-14,42.77,53835242200.0,-0.9999999992055391
2009-04-15,44.2,52694335020.0,-0.9999999991612002
2009-04-16,43.22,51751340309.99999,-0.9999999991648525
2009-04-17,42.41,50610433130.0,-0.9999999991620305
2009-04-20,41.43,50994616160.0,-0.9999999991875613
2009-04-21,41.76,51250738180.0,-0.9999999991851825
2009-04-22,41.98,50435804480.0,-0.9999999991676548
2009-04-23,41.28,50039979540.0,-0.9999999991750597
2009-04-24,40.94,49166836290.0,-0.999999999167325
2009-04-27,40.19,51297305820.0,-0.999999999216528
2009-04-28,42.02,52403287270.0,-0.9999999991981419
2009-04-29,42.97,52158807160.0,-0.9999999991761698
2009-04-30,42.76,51716414580.0,-0.9999999991731832
2009-05-01,42.38,53392849620.0,-0.9999999992062607
2009-05-04,43.82,54650175900.0,-0.9999999991981727
2009-05-05,44.9,55395258140.0,-0.9999999991894614
2009-05-06,45.54,57653788680.0,-0.9999999992101126
2009-05-07,47.48,59260372260.0,-0.99999999919879
2009-05-08,48.86,57386024750.0,-0.9999999991485732
2009-05-11,47.25,56489597680.0,-0.9999999991635629
2009-05-12,46.48,56524523410.0,-0.999999999177702
2009-05-13,46.51,56931990260.0,-0.9999999991830604
2009-05-14,46.86,56955274080.0,-0.9999999991772491
2009-05-15,46.88,58259168000.0,-0.9999999991953198
2009-05-18,48.0,57176470370.0,-0.9999999991604939
2009-05-19,47.07,56547807230.0,-0.999999999167607
2009-05-20,46.53,55220629490.0,-0.9999999991573801
2009-05-21,45.39,54475547250.0,-0.9999999991667822
2009-05-22,44.75,56151982290.0,-0.9999999992030557
2009-05-26,46.19,56303327120.0,-0.9999999991796222
2009-05-27,46.32,56838854980.0,-0.9999999991850645
2009-05-28,46.78,56594374870.0,-0.9999999991734161
2009-05-29,46.57,57642146770.0,-0.9999999991920843
2009-06-01,47.47,58911114960.0,-0.9999999991942098
2009-06-02,48.56,58911114960.0,-0.9999999991757074
2009-06-03,48.56,58294093730.0,-0.9999999991669825
2009-06-04,48.03,58037971710.0,-0.9999999991724383
2009-06-05,47.81,56093772740.0,-0.9999999991476772
2009-06-08,46.14,55348690500.0,-0.9999999991663759
2009-06-09,45.5,55954069820.0,-0.999999999186833
2009-06-10,46.02,55453467690.00001,-0.9999999991701151
2009-06-11,45.59,56769003520.0,-0.999999999196921
2009-06-12,46.72,55616454430.0,-0.9999999991599609
2009-06-15,45.73,57153186550.0,-0.9999999991998696
2009-06-16,47.05,58433796650.0,-0.9999999991948153
2009-06-17,48.15,61449051340.0,-0.999999999216424
2009-06-18,50.74,61670247630.0,-0.9999999991772369
2009-06-19,50.93,59213804620.0,-0.9999999991398965
2009-06-22,48.82,59225446530.0,-0.9999999991756922
2009-06-23,48.83,59842467760.0,-0.9999999991840243
2009-06-24,49.36,61437409430.0,-0.9999999991965807
2009-06-25,50.73,62147565940.0,-0.9999999991837171
2009-06-26,51.34,62275626950.0,-0.9999999991756005
2009-06-29,51.45,61623679990.0,-0.9999999991650936
2009-06-30,50.89,23971625000.0,-0.9999999978770734
2009-07-01,51.25,23320475000.0,-0.9999999978023604
2009-07-02,49.75,23429000000.0,-0.9999999978765632
2009-07-06,50.0,23954261000.0,-0.9999999979126887
2009-07-07,51.21,23550548000.0,-0.9999999978255283
2009-07-08,50.28,23507138000.0,-0.9999999978610752
2009-07-09,50.18,23346521000.0,-0.9999999978506433
2009-07-10,49.81,23333498000.0,-0.9999999978653008
2009-07-13,49.78,23298770000.0,-0.9999999978634065
2009-07-14,49.7,23329157000.0,-0.9999999978696187
2009-07-15,49.77,23402954000.0,-0.9999999978733454
2009-07-16,49.94,23424659000.0,-0.9999999978680586
2009-07-17,49.99,23402954000.0,-0.9999999978639449
2009-07-20,49.94,23194586000.0,-0.9999999978469113
2009-07-21,49.46,23220632000.0,-0.9999999978699977
2009-07-22,49.52,24297200000.0,-0.9999999979619051
2009-07-23,52.0,24531614000.0,-0.9999999978802863
2009-07-24,52.54,24357974000.0,-0.9999999978430062
2009-07-27,52.14,25330358000.0,-0.9999999979416003
2009-07-28,54.38,23984648000.0,-0.9999999977327163
2009-07-29,51.28,24193016000.0,-0.9999999978803801
2009-07-30,51.76,24575024000.0,-0.9999999978937966
2009-07-31,52.64,24874553000.0,-0.999999997883781
2009-08-03,53.33,24366656000.0,-0.9999999978113534
2009-08-04,52.16,23776280000.0,-0.999999997806217
2009-08-05,50.8,23663414000.0,-0.9999999978532261
2009-08-06,50.54,24036740000.0,-0.9999999978973855
2009-08-07,51.4,24253790000.0,-0.9999999978807436
2009-08-10,51.9,24015035000.0,-0.9999999978388538
2009-08-11,51.35,24041081000.0,-0.9999999978640728
2009-08-12,51.41,24644480000.0,-0.9999999979139345
2009-08-13,52.8,24379679000.0,-0.9999999978342619
2009-08-14,52.19,25035170000.0,-0.9999999979153327
2009-08-17,53.7,24965714000.0,-0.9999999978490501
2009-08-18,53.54,24818120000.0,-0.9999999978427052
2009-08-19,53.2,25260902000.0,-0.9999999978939786
2009-08-20,54.22,25443224000.0,-0.9999999978689808
2009-08-21,54.64,25495316000.0,-0.9999999978568612
2009-08-24,54.76,25803527000.0,-0.9999999978778095
2009-08-25,55.47,25477952000.0,-0.9999999978228234
2009-08-26,54.72,25582136000.0,-0.9999999978610074
2009-08-27,54.96,25043852000.0,-0.9999999978054495
2009-08-28,53.72,24666185000.0,-0.9999999978221197
2009-08-31,52.85,24093173000.0,-0.9999999978064326
2009-09-01,51.53,24891917000.0,-0.9999999979298501
2009-09-02,53.37,24970055000.0,-0.9999999978626398
2009-09-03,53.55,25239197000.0,-0.9999999978783002
2009-09-04,54.17,24227744000.0,-0.9999999977641335
2009-09-08,51.84,24661844000.0,-0.9999999978979675
2009-09-09,52.84,25243538000.0,-0.9999999979067911
2009-09-10,54.18,25178423000.0,-0.9999999978481575
2009-09-11,54.03,25217492000.0,-0.9999999978574395
2009-09-14,54.12,24800756000.0,-0.9999999978178085
2009-09-15,53.16,25538726000.0,-0.9999999979184553
2009-09-16,54.86,25373768000.0,-0.9999999978379246
2009-09-17,54.48,25339040000.0,-0.999999997849958
2009-09-18,54.4,25508339000.0,-0.999999997867364
2009-09-21,54.79,25035170000.0,-0.9999999978114789
2009-09-22,53.7,24323246000.0,-0.9999999977922355
2009-09-23,52.06,23498456000.0,-0.9999999977845353
2009-09-24,50.16,23255360000.0,-0.9999999978430779
2009-09-25,49.6,23450705000.0,-0.999999997884925
2009-09-28,50.05,23116448000.0,-0.999999997834875
2009-09-29,49.28,22282976000.0,-0.9999999977884462
2009-09-30,47.36,22192608000.0,-0.9999999978659561
2009-10-01,46.88,21775872000.0,-0.9999999978471585
2009-10-02,45.92,22118811000.0,-0.999999997923939
2009-10-05,46.71,22066719000.0,-0.9999999978832377
2009-10-06,46.59,22531206000.0,-0.9999999979322012
2009-10-07,47.66,21254952000.0,-0.999999997757699
2009-10-08,44.72,21953853000.0,-0.999999997963
2009-10-09,46.33,22040673000.0,-0.9999999978979771
2009-10-12,46.53,21949512000.0,-0.999999997880135
2009-10-13,46.32,22513842000.0,-0.9999999979425991
2009-10-14,47.62,22075401000.0,-0.9999999978428478
2009-10-15,46.61,21880056000.0,-0.9999999978697495
2009-10-16,46.16,21749826000.0,-0.9999999978776841
2009-10-19,45.86,21827964000.0,-0.9999999978990253
2009-10-20,46.04,21489366000.0,-0.999999997857545
2009-10-21,45.26,21819282000.0,-0.999999997925688
2009-10-22,46.02,21823623000.0,-0.9999999978912759
2009-10-23,46.03,21398205000.0,-0.9999999978488849
2009-10-26,45.05,22114470000.0,-0.9999999979628723
2009-10-27,46.7,21936489000.0,-0.9999999978711269
2009-10-28,46.29,22461750000.0,-0.9999999979391633
2009-10-29,47.5,22140516000.0,-0.9999999978546119
2009-10-30,46.76,22509501000.0,-0.9999999979226549
2009-11-02,47.61,22865463000.0,-0.9999999979178205
2009-11-03,48.43,23525295000.0,-0.9999999979413648
2009-11-04,49.95,23937690000.0,-0.9999999979133325
2009-11-05,50.9,23981100000.0,-0.9999999978774952
2009-11-06,51.0,24571476000.0,-0.9999999979244226
2009-11-09,52.36,24571476000.0,-0.9999999978690739
2009-11-10,52.36,25018599000.0,-0.999999997907157
2009-11-11,53.39,24632250000.0,-0.9999999978325164
2009-11-12,52.5,24593181000.0,-0.999999997865262
2009-11-13,52.41,24788526000.0,-0.9999999978857154
2009-11-16,52.86,24658296000.0,-0.9999999978562996
2009-11-17,52.56,24593181000.0,-0.9999999978628222
2009-11-18,52.41,24475974000.0,-0.9999999978587165
2009-11-19,52.14,24475974000.0,-0.9999999978697477
2009-11-20,52.14,25509132000.0,-0.9999999979560261
2009-11-23,54.52,25786956000.0,-0.9999999978857528
2009-11-24,55.16,25760910000.0,-0.9999999978587713
2009-11-25,55.1,25387584000.0,-0.9999999978296478
2009-11-27,54.24,25296423000.0,-0.9999999978558234
2009-11-30,54.03,25626339000.0,-0.9999999978916224
2009-12-01,54.79,25548201000.0,-0.9999999978554263
2009-12-02,54.61,25135806000.0,-0.9999999978274021
2009-12-03,53.66,25231308000.0,-0.9999999978732771
2009-12-04,53.88,25626339000.0,-0.9999999978974757
2009-12-07,54.79,26047416000.0,-0.9999999978965284
2009-12-08,55.76,25860753000.0,-0.999999997843837
2009-12-09,55.33,26772363000.0,-0.9999999979333165
2009-12-10,57.43,26372991000.0,-0.9999999978223933
2009-12-11,56.51,26880888000.0,-0.999999997897763
2009-12-14,57.68,27523356000.0,-0.9999999979043254
2009-12-15,59.16,27718701000.0,-0.9999999978657008
2009-12-16,59.61,27410490000.0,-0.9999999978252851
2009-12-17,58.9,27154371000.0,-0.9999999978309201
2009-12-18,58.31,27892341000.0,-0.9999999979094619
2009-12-21,60.01,28044276000.0,-0.9999999978601694
2009-12-22,60.36,27888000000.0,-0.9999999978356282
2009-12-23,60.0,27610176000.0,-0.9999999978268882
2009-12-24,59.36,27532038000.0,-0.9999999978439663
2009-12-28,59.18,27267237000.0,-0.9999999978296298
2009-12-29,58.57,27349716000.0,-0.9999999978584787
2009-12-30,58.76,27145689000.0,-0.9999999978353837
2009-12-31,58.29,30753475000.0,-0.9999999981046045
2010-01-04,59.75,31035640000.0,-0.999999998074794
2010-01-05,60.4,31461058000.0,-0.9999999980801663
2010-01-06,61.38,32450806000.0,-0.9999999981085216
2010-01-07,63.66,32572354000.0,-0.9999999980455818
2010-01-08,63.94,32732971000.0,-0.9999999980466179
2010-01-11,64.31,32363986000.0,-0.9999999980129147
2010-01-12,63.46,33019477000.0,-0.999999998078104
2010-01-13,64.97,33562102000.0,-0.9999999980641856
2010-01-14,66.22,33748765000.0,-0.9999999980378541
2010-01-15,66.65,34360846000.0,-0.9999999980602923
2010-01-19,68.06,34195888000.0,-0.9999999980097022
2010-01-20,67.68,33249550000.0,-0.9999999979644837
2010-01-21,65.5,33075910000.0,-0.9999999980197067
2010-01-22,65.1,33271255000.0,-0.999999998043356
2010-01-25,65.55,32546308000.0,-0.9999999979859466
2010-01-26,63.88,32867542000.0,-0.9999999980564412
2010-01-27,64.62,32780722000.0,-0.9999999980287194
2010-01-28,64.42,32476852000.0,-0.9999999980164334
2010-01-29,63.72,32685220000.0,-0.999999998050495
2010-02-01,64.2,33054205000.0,-0.9999999980577358
2010-02-02,65.05,32628787000.0,-0.9999999980063616
2010-02-03,64.07,32090503000.0,-0.9999999980034592
2010-02-04,62.83,31595629000.0,-0.9999999980114338
2010-02-05,61.69,31578265000.0,-0.9999999980464411
2010-02-08,61.65,31491445000.0,-0.9999999980423254
2010-02-09,61.45,30866341000.0,-0.9999999980091583
2010-02-10,60.01,31087732000.0,-0.9999999980696566
2010-02-11,60.52,30571153000.0,-0.999999998020356
2010-02-12,59.33,30193486000.0,-0.9999999980350066
2010-02-16,58.46,30731770000.0,-0.999999998097734
2010-02-17,59.7,30475651000.0,-0.9999999980410591
2010-02-18,59.11,30197827000.0,-0.9999999980425743
2010-02-19,58.47,30618904000.0,-0.9999999980903954
2010-02-22,59.44,30432241000.0,-0.9999999980468083
2010-02-23,59.01,30922774000.0,-0.9999999980916977
2010-02-24,60.14,31491445000.0,-0.999999998090275
2010-02-25,61.45,31673767000.0,-0.9999999980599087
2010-02-26,61.87,31756246000.0,-0.9999999980517219
2010-03-01,62.06,31686790000.0,-0.9999999980414551
2010-03-02,61.9,31886476000.0,-0.9999999980587382
2010-03-03,62.36,31395943000.0,-0.9999999980137562
2010-03-04,61.23,31838725000.0,-0.9999999980768702
2010-03-05,62.25,31712836000.0,-0.9999999980370724
2010-03-08,61.96,31482763000.0,-0.999999998031939
2010-03-09,61.43,31938568000.0,-0.9999999980766201
2010-03-10,62.48,32403055000.0,-0.9999999980717867
2010-03-11,63.55,31981978000.0,-0.9999999980129434
2010-03-12,62.58,31521832000.0,-0.9999999980147093
2010-03-15,61.52,31717177000.0,-0.999999998060357
2010-03-16,61.97,31704154000.0,-0.9999999980453665
2010-03-17,61.94,32520262000.0,-0.9999999980953413
2010-03-18,63.82,33062887000.0,-0.999999998069739
2010-03-19,65.07,32767699000.0,-0.9999999980142029
2010-03-22,64.39,32429101000.0,-0.9999999980144377
2010-03-23,63.61,32337940000.0,-0.9999999980329607
2010-03-24,63.4,32420419000.0,-0.9999999980444423
2010-03-25,63.59,32186005000.0,-0.9999999980242966
2010-03-26,63.05,32680879000.0,-0.9999999980707374
2010-03-29,64.19,32897929000.0,-0.9999999980488133
2010-03-30,64.69,32763358000.0,-0.9999999980255382
2010-03-31,64.38,31616811000.0,-0.9999999979637415
2010-04-01,64.71,31890294000.0,-0.9999999979708559
2010-04-05,65.34,31573401000.0,-0.9999999979305365
2010-04-06,64.61,30987366000.0,-0.9999999979149568
2010-04-07,63.26,30479469000.0,-0.9999999979245046
2010-04-08,62.09,30119166000.0,-0.9999999979385219
2010-04-09,61.26,30153894000.0,-0.9999999979684215
2010-04-12,61.34,29650338000.0,-0.9999999979312209
2010-04-13,60.18,29120736000.0,-0.9999999979334313
2010-04-14,58.96,28955778000.0,-0.9999999979637916
2010-04-15,58.58,29172828000.0,-0.999999997991967
2010-04-16,59.08,29810955000.0,-0.9999999980181782
2010-04-19,60.55,29502744000.0,-0.9999999979476485
2010-04-20,59.84,28981824000.0,-0.9999999979352576
2010-04-21,58.64,28881981000.0,-0.9999999979696683
2010-04-22,58.41,28695318000.0,-0.9999999979644763
2010-04-23,57.98,28078896000.0,-0.999999997935104
2010-04-26,56.56,27801072000.0,-0.9999999979655461
2010-04-27,55.92,28465245000.0,-0.9999999980354991
2010-04-28,57.45,29172828000.0,-0.9999999980307017
2010-04-29,59.08,26880780000.0,-0.9999999978021471
2010-04-30,53.8,26759232000.0,-0.9999999979894789
2010-05-03,53.52,26359860000.0,-0.9999999979696402
2010-05-04,52.6,26329473000.0,-0.9999999980022388
2010-05-05,52.53,25795530000.0,-0.9999999979636006
2010-05-06,51.3,25639254000.0,-0.9999999979991617
2010-05-07,50.94,25726074000.0,-0.9999999980199077
2010-05-10,51.14,26147151000.0,-0.9999999980441464
2010-05-11,52.11,26984964000.0,-0.9999999980689246
2010-05-12,54.04,26602956000.0,-0.9999999979686468
2010-05-13,53.16,26572569000.0,-0.9999999979994407
2010-05-14,53.09,26759232000.0,-0.9999999980160118
2010-05-17,53.52,26568228000.0,-0.9999999979855638
2010-05-18,53.08,26707140000.0,-0.9999999980125165
2010-05-19,53.4,25739097000.0,-0.9999999979253351
2010-05-20,51.17,25773825000.0,-0.9999999980146524
2010-05-21,51.25,25708710000.0,-0.9999999980065122
2010-05-24,51.1,25535070000.0,-0.9999999979988307
2010-05-25,50.7,25617549000.0,-0.9999999980208879
2010-05-26,50.89,25977852000.0,-0.9999999980410236
2010-05-27,51.72,25795530000.0,-0.9999999979950015
2010-05-28,51.3,25687005000.0,-0.9999999980028812
2010-06-01,51.05,26260017000.0,-0.9999999980559799
2010-06-02,52.37,27162945000.0,-0.9999999980720058
2010-06-03,54.45,27028374000.0,-0.9999999979854504
2010-06-04,54.14,26780937000.0,-0.9999999979784128
2010-06-07,53.57,26650707000.0,-0.999999997989922
2010-06-08,53.27,26233971000.0,-0.9999999979694267
2010-06-09,52.31,26442339000.0,-0.9999999980217332
2010-06-10,52.79,26381565000.0,-0.9999999979989815
2010-06-11,52.65,26576910000.0,-0.999999998018957
2010-06-14,53.1,26980623000.0,-0.9999999980319209
2010-06-15,54.03,27275811000.0,-0.999999998019124
2010-06-16,54.71,27423405000.0,-0.9999999980049888
2010-06-17,55.05,27497202000.0,-0.9999999979979781
2010-06-18,55.22,27505884000.0,-0.9999999979924296
2010-06-21,55.24,26846052000.0,-0.9999999979423417
2010-06-22,53.72,26546523000.0,-0.9999999979763828
2010-06-23,53.03,26260017000.0,-0.9999999979805801
2010-06-24,52.37,25990875000.0,-0.9999999979850621
2010-06-25,51.75,25574139000.0,-0.9999999979764714
2010-06-28,50.79,25044537000.0,-0.9999999979720128
2010-06-29,49.57,24766713000.0,-0.9999999979985232
2010-06-30,48.93,22773539000.0,-0.9999999978514539
2010-07-01,47.79,22617263000.0,-0.9999999978870122
2010-07-02,47.43,22912451000.0,-0.9999999979299464
2010-07-06,48.11,23259731000.0,-0.9999999979316184
2010-07-07,48.91,23676467000.0,-0.9999999979342357
2010-07-08,49.87,24240797000.0,-0.9999999979427244
2010-07-09,51.17,24288548000.0,-0.9999999978932458
2010-07-12,51.28,24431801000.0,-0.9999999979010962
2010-07-13,51.61,24588077000.0,-0.9999999979010152
2010-07-14,51.97,25100315000.0,-0.9999999979295081
2010-07-15,53.15,24336299000.0,-0.9999999978160196
2010-07-16,51.39,24813809000.0,-0.9999999979289758
2010-07-19,52.49,24865901000.0,-0.9999999978890771
2010-07-20,52.61,24379709000.0,-0.999999997842058
2010-07-21,51.49,24800786000.0,-0.9999999979238561
2010-07-22,52.46,24596759000.0,-0.9999999978671987
2010-07-23,51.99,25117679000.0,-0.9999999979301432
2010-07-26,53.19,24948380000.0,-0.9999999978679979
2010-07-27,52.8,24093203000.0,-0.9999999978085106
2010-07-28,50.83,23680808000.0,-0.9999999978535361
2010-07-29,49.88,24045452000.0,-0.9999999979255952
2010-07-30,50.72,24605441000.0,-0.9999999979386673
2010-08-02,52.01,25139384000.0,-0.9999999979311347
2010-08-03,53.24,25573484000.0,-0.9999999979181562
2010-08-04,54.24,25886036000.0,-0.9999999979046618
2010-08-05,54.96,25925105000.0,-0.9999999978800471
2010-08-06,55.05,25964174000.0,-0.9999999978797708
2010-08-09,55.14,25912082000.0,-0.9999999978720351
2010-08-10,55.02,24301571000.0,-0.9999999977359488
2010-08-11,51.31,24418778000.0,-0.9999999978987483
2010-08-12,51.58,24509939000.0,-0.9999999978955476
2010-08-13,51.79,24436142000.0,-0.9999999978805983
2010-08-16,51.62,24766058000.0,-0.9999999979156957
2010-08-17,52.38,24592418000.0,-0.9999999978700752
2010-08-18,51.98,23784992000.0,-0.9999999978145883
2010-08-19,50.12,23685149000.0,-0.999999997883906
2010-08-20,49.89,23576624000.0,-0.9999999978839209
2010-08-23,49.64,23593988000.0,-0.9999999978960742
