date,WAT,dcf,Deviation
2016-06-15,134.99,11513207380.0,-0.9999999882752046
2016-06-16,135.37,11402542480.0,-0.9999999881280863
2016-06-17,134.02,11602559040.0,-0.9999999884491
2016-06-20,136.46,11573048400.0,-0.9999999882088111
2016-06-21,136.1,11665679020.0,-0.9999999883332981
2016-06-22,137.23,11761588600.0,-0.9999999883323585
2016-06-23,138.4,11526323220.0,-0.9999999879927018
2016-06-24,135.53,11277942000.0,-0.9999999879827366
2016-06-27,132.5,11400083260.0,-0.9999999883772779
2016-06-28,133.99,11454186100.0,-0.9999999883020934
2016-06-29,134.65,11946030100.0,-0.9999999887284731
2016-06-30,140.65,12062433180.0,-0.9999999883398318
2016-07-01,142.07,12020329760.0,-0.9999999881808567
2016-07-05,141.52,12112608950.0,-0.9999999883163073
2016-07-06,142.65,12097909610.0,-0.9999999882087067
2016-07-07,142.47,12429461390.0,-0.9999999885377173
2016-07-08,146.53,12368214140.0,-0.9999999881526954
2016-07-11,145.78,12517657430.000002,-0.999999988354051
2016-07-12,147.61,12542972959.999998,-0.9999999882316576
2016-07-13,147.92,12653218010.0,-0.9999999883096933
2016-07-14,149.27,12617286290.000002,-0.9999999881694053
2016-07-15,148.83,12625452590.0,-0.9999999882119077
2016-07-18,148.93,12614019770.0,-0.9999999881932958
2016-07-19,148.79,12760196540.000002,-0.9999999883395213
2016-07-20,150.58,12668733980.0,-0.9999999881140451
2016-07-21,149.46,12663834200.0,-0.9999999881978872
2016-07-22,149.4,12585437720.0,-0.9999999881291376
2016-07-25,148.44,13128496670.0,-0.999999988693298
2016-07-26,155.09,13317138200.0,-0.9999999883541045
2016-07-27,157.4,13289372780.0,-0.9999999881559497
2016-07-28,157.06,13442082590.0,-0.9999999883157986
2016-07-29,158.93,13495163540.000002,-0.9999999882231883
2016-08-01,159.58,13301622230.0,-0.9999999880029671
2016-08-02,157.21,13300805600.0,-0.9999999881804151
2016-08-03,157.2,13321221350.0,-0.9999999881992803
2016-08-04,157.45,13304888750.0,-0.999999988166004
2016-08-05,157.25,13316321569.999998,-0.9999999881911833
2016-08-08,157.39,13388185010.0,-0.9999999882441123
2016-08-09,158.27,13407784130.0,-0.9999999881956632
2016-08-10,158.51,13472297900.0,-0.9999999882343754
2016-08-11,159.3,13386551750.0,-0.9999999880999975
2016-08-12,158.25,13459231819.999998,-0.999999988242271
2016-08-15,159.14,13384918490.0,-0.9999999881104992
2016-08-16,158.23,13406150870.0,-0.9999999881972088
2016-08-17,158.49,13455965300.0,-0.9999999882215808
2016-08-18,159.1,13550694380.0,-0.9999999882589042
2016-08-19,160.26,13593159140.0,-0.9999999882102462
2016-08-22,160.78,13678088660.0,-0.9999999882454337
2016-08-23,161.82,13365319370.0,-0.9999999878925452
2016-08-24,157.99,13375118930.000002,-0.9999999881877686
2016-08-25,158.11,13383285230.0,-0.9999999881860099
2016-08-26,158.21,13439632700.0,-0.9999999882281009
2016-08-29,158.9,13326937760.0,-0.9999999880767808
2016-08-30,157.52,13309788530.0,-0.9999999881651013
2016-08-31,157.31,13210976300.0,-0.9999999880924774
2016-09-01,156.1,13218325970.0,-0.9999999881906377
2016-09-02,156.19,13259157470.0,-0.9999999882202169
2016-09-06,156.69,13466581490.0,-0.9999999883645304
2016-09-07,159.23,13487813870.0,-0.9999999881945286
2016-09-08,159.49,12805111190.0,-0.9999999875448172
2016-09-09,151.13,12993752720.0,-0.999999988369026
2016-09-12,153.44,12963537410.0,-0.9999999881637245
2016-09-13,153.07,12948838069.999998,-0.9999999881788622
2016-09-14,152.89,13134213080.0,-0.9999999883594092
2016-09-15,155.16,13030501069.999998,-0.9999999880925531
2016-09-16,153.89,13095014840.0,-0.9999999882481997
2016-09-19,154.68,13128496670.0,-0.9999999882179961
2016-09-20,155.09,13261607360.0,-0.9999999883053392
2016-09-21,156.72,13351436660.0,-0.9999999882619374
2016-09-22,157.82,13339187209.999998,-0.9999999881686944
2016-09-23,157.67,13266507140.0,-0.9999999881151838
2016-09-26,156.78,13486997240.0,-0.9999999883754703
2016-09-27,159.48,13385735120.0,-0.9999999880858244
2016-09-28,158.24,13230575420.0,-0.9999999880398248
2016-09-29,156.34,13406150870.0,-0.9999999883381888
2016-09-30,158.49,13320098150.0,-0.999999988101439
2016-10-03,159.05,13251211600.0,-0.9999999879973239
2016-10-04,158.2,13256884610.0,-0.9999999880665779
2016-10-05,158.27,13215552680.0,-0.9999999880239591
2016-10-06,157.76,13316046000.0,-0.9999999881526394
2016-10-07,159.0,13307131269.999998,-0.9999999880515194
2016-10-10,158.89,13140182690.000002,-0.9999999879080829
2016-10-11,156.83,13052656250.0,-0.9999999879848211
2016-10-12,155.75,12977286260.0,-0.9999999879982612
2016-10-13,154.82,12983769700.0,-0.9999999880758822
2016-10-14,154.9,13005651309.999998,-0.999999988089793
2016-10-17,155.17,13132888820.0,-0.9999999881846254
2016-10-18,156.74,13177462470.0,-0.999999988105449
2016-10-19,157.29,13169358170.0,-0.9999999880563656
2016-10-20,157.19,13087504740.0,-0.9999999879893071
2016-10-21,156.18,13214742250.0,-0.9999999881813812
2016-10-24,157.75,11662768800.0,-0.9999999864740524
2016-10-25,138.6,11567138059.999998,-0.9999999880177793
2016-10-26,137.42,11841063400.0,-0.9999999883946235
2016-10-27,140.8,11760830830.0,-0.9999999880280567
2016-10-28,139.81,11706532019.999998,-0.999999988057095
2016-10-31,139.14,11567948490.0,-0.9999999879719381
2016-11-01,137.43,11486095059.999998,-0.9999999880350982
2016-11-02,136.42,11516080970.0,-0.9999999881539562
2016-11-03,136.79,11617384720.0,-0.999999988225405
2016-11-04,138.04,11799731470.0,-0.9999999883014287
2016-11-07,140.29,11869428450.0,-0.9999999881805598
2016-11-08,141.15,11969111340.0,-0.9999999882071445
2016-11-09,142.38,12045291760.0,-0.9999999881796139
2016-11-10,143.32,11945608870.0,-0.9999999880022858
2016-11-11,142.09,11790816740.0,-0.9999999879490961
2016-11-14,140.18,11895362210.0,-0.9999999882155753
2016-11-15,141.47,11832959100.0,-0.9999999880444106
2016-11-16,140.7,11683029550.0,-0.9999999879568908
2016-11-17,138.85,11385601740.0,-0.9999999878047728
2016-11-18,135.18,11585777950.0,-0.9999999883322466
2016-11-21,137.65,11395326900.0,-0.9999999879204869
2016-11-22,135.3,11642508050.0,-0.9999999883787927
2016-11-23,138.35,11672493960.0,-0.9999999881473488
2016-11-25,138.72,11497441080.0,-0.9999999879347066
2016-11-28,136.56,11584157090.0,-0.9999999882114858
2016-11-29,137.63,11336165510.0,-0.9999999878592104
2016-11-30,134.57,11266468530.0,-0.9999999880557071
2016-12-01,133.71,11349132390.0,-0.9999999882184827
2016-12-02,134.73,11357236690.000002,-0.9999999881370791
2016-12-05,134.83,11685460840.0,-0.9999999884617302
2016-12-06,138.88,11506355809.999998,-0.999999987930149
2016-12-07,136.67,11619816010.0,-0.9999999882381959
2016-12-08,138.07,11736517930.0,-0.9999999882358634
2016-12-09,139.51,11730844920.0,-0.999999988107421
2016-12-12,139.44,11743001370.0,-0.9999999881256932
2016-12-13,139.59,11646560200.0,-0.9999999880144869
2016-12-14,138.4,11573621500.0,-0.9999999880417724
2016-12-15,137.5,11539583440.000002,-0.9999999880844919
2016-12-16,137.08,11462592590.0,-0.9999999880410999
2016-12-19,136.13,11478801190.000002,-0.9999999881407476
2016-12-20,136.33,11422881519.999998,-0.9999999880651831
2016-12-21,135.64,11429364960.0,-0.999999988132324
2016-12-22,135.72,11469076030.0,-0.99999998816644
2016-12-23,136.21,11493388930.0,-0.9999999881488393
2016-12-27,136.51,11343459380.0,-0.9999999879657523
2016-12-28,134.66,11330492500.0,-0.9999999881152563
2016-12-29,134.5,11321577769.999998,-0.9999999881200303
2016-12-30,134.39,11613352310.0,-0.9999999884279753
2017-01-03,136.43,11536820330.0,-0.9999999881743846
2017-01-04,135.49,11556360410.0,-0.9999999882757205
2017-01-05,135.73,11902382660.0,-0.9999999885964009
2017-01-06,139.98,11837249060.0,-0.9999999881746173
2017-01-09,139.18,11705353520.0,-0.9999999881097141
2017-01-10,137.56,11833178210.0,-0.9999999883750589
2017-01-11,139.13,11769672950.0,-0.9999999881789409
2017-01-12,138.35,12011481440.0,-0.9999999884818538
2017-01-13,141.32,12028579010.0,-0.9999999882513139
2017-01-17,141.53,12156403700.0,-0.9999999883575765
2017-01-18,143.1,12045676580.0,-0.999999988120219
2017-01-19,141.74,12021251480.0,-0.9999999882092143
2017-01-20,141.44,12333892760.0,-0.999999988532412
2017-01-23,145.28,12079057550.0,-0.9999999879725716
2017-01-24,142.15,12240263210.0,-0.9999999883866877
2017-01-25,144.13,12133606940.0,-0.9999999881214217
2017-01-26,142.82,12260617460.0,-0.9999999883513208
2017-01-27,144.38,11981357150.0,-0.9999999879496122
2017-01-30,140.95,12038349050.0,-0.9999999882915839
2017-01-31,141.65,12370530410.0,-0.9999999885493996
2017-02-01,145.73,12315166850.0,-0.9999999881666239
2017-02-02,145.05,12420194780.0,-0.9999999883214392
2017-02-03,146.34,12381928790.0,-0.9999999881811629
2017-02-06,145.87,12499169270.0,-0.9999999883296244
2017-02-07,147.31,12521151860.000002,-0.9999999882351079
2017-02-08,147.58,12609896389.999998,-0.9999999882964938
2017-02-09,148.67,12653047400.0,-0.9999999882502614
2017-02-10,149.2,12696198410.0,-0.9999999882484508
2017-02-13,149.73,12756446990.0,-0.9999999882624057
2017-02-14,150.47,12995812970.0,-0.9999999884216555
2017-02-15,153.41,12962432000.0,-0.9999999881650296
2017-02-16,153.0,13070716610.000002,-0.9999999882944444
2017-02-17,154.33,13092699200.0,-0.9999999882125147
2017-02-21,154.6,13099212560.0,-0.9999999881977638
2017-02-22,154.68,13116310129.999998,-0.9999999882070492
2017-02-23,154.89,13239249800.0,-0.9999999883006966
2017-02-24,156.4,13249834010.0,-0.9999999881960785
2017-02-27,156.53,13124451830.0,-0.9999999880734066
2017-02-28,154.99,13192842110.000002,-0.9999999882519628
2017-03-01,155.83,13059318230.0,-0.9999999880675241
2017-03-02,154.19,13117124300.0,-0.9999999882451369
2017-03-03,154.9,12996627139.999998,-0.9999999880815231
2017-03-06,153.42,12991742120.000002,-0.9999999881909601
2017-03-07,153.36,12966502850.0,-0.9999999881726013
2017-03-08,153.05,13093513370.000002,-0.9999999883110059
2017-03-09,154.61,13283214980.0,-0.9999999883604985
2017-03-10,156.94,13301126720.0,-0.9999999882009996
2017-03-13,157.16,13239249800.0,-0.9999999881292367
2017-03-14,156.4,13394756270.0,-0.999999988323789
2017-03-15,158.31,13243320650.0,-0.9999999880460495
2017-03-16,156.45,13254719030.0,-0.9999999881966566
2017-03-17,156.59,13195284620.000002,-0.9999999881328819
2017-03-20,155.86,13165160330.0,-0.9999999881611772
2017-03-21,155.49,13200169639.999998,-0.9999999882206059
2017-03-22,155.92,13176558710.0,-0.9999999881668649
2017-03-23,155.63,13105725920.0,-0.9999999881250378
2017-03-24,154.76,13199355470.0,-0.9999999882751851
2017-03-27,155.91,13167602840.0,-0.999999988159576
2017-03-28,155.52,13174930370.000002,-0.9999999881957631
2017-03-29,155.61,13229479760.0,-0.9999999882376327
2017-03-30,156.28,13231922270.0,-0.9999999881891688
2017-03-31,156.31,13240946300.0,-0.9999999881949525
2017-04-03,156.7,13089908270.000002,-0.9999999880289459
2017-04-04,154.83,13133523530.0,-0.9999999882110844
2017-04-05,155.37,13179561860.0,-0.9999999882112924
2017-04-06,155.94,13249830890.0,-0.9999999882307932
2017-04-07,156.81,13215907909.999998,-0.9999999881347539
2017-04-10,156.39,13174715720.0,-0.9999999881295352
2017-04-11,155.88,13112523590.000002,-0.9999999881121282
2017-04-12,155.11,13159369610.0,-0.9999999882129612
2017-04-13,155.69,13292638460.0,-0.9999999882875021
2017-04-17,157.34,13286176940.0,-0.9999999881576167
2017-04-18,157.26,13443676490.0,-0.9999999883023071
2017-04-19,159.21,13425907310.0,-0.9999999881415835
2017-04-20,158.99,13387945880.0,-0.9999999881243918
2017-04-21,158.52,13529291630.0,-0.9999999882832004
2017-04-24,160.27,14433096740.0,-0.9999999888956609
2017-04-25,171.46,14391096860.0,-0.9999999880856892
2017-04-26,170.94,14374135370.0,-0.9999999881078064
2017-04-27,170.73,14306289409.999998,-0.9999999880660879
2017-04-28,169.89,14561519450.0,-0.9999999883329483
2017-05-01,173.05,14618057750.0,-0.999999988161902
2017-05-02,173.75,14515481120.0,-0.9999999880300213
2017-05-03,172.48,14614019300.0,-0.9999999881976344
2017-05-04,173.7,14638250000.0,-0.9999999881338275
2017-05-05,174.0,14563134830.0,-0.999999988052023
2017-05-08,173.07,14678634500.0,-0.9999999882093937
2017-05-09,174.5,14647134590.000002,-0.999999988086407
2017-05-10,174.11,14494481180.0,-0.9999999879878418
2017-05-11,172.22,14509827290.0,-0.9999999881308029
2017-05-12,172.41,14695595990.0,-0.9999999882679137
2017-05-15,174.71,14711749790.0,-0.9999999881244581
2017-05-16,174.91,14669749909.999998,-0.9999999880768247
2017-05-17,174.39,14826441770.000002,-0.9999999882379061
2017-05-18,176.33,14759403500.0,-0.9999999880530402
2017-05-19,175.5,14763441950.0,-0.9999999881125282
2017-05-22,175.55,14807864900.0,-0.9999999881448135
2017-05-23,176.1,14924172260.0,-0.9999999882003506
2017-05-24,177.54,15009787400.0,-0.9999999881717179
2017-05-25,178.6,14966979830.0,-0.9999999880670648
2017-05-26,178.07,15006556640.0,-0.9999999881338535
2017-05-30,178.56,15092171780.0,-0.9999999881687008
2017-05-31,179.62,15204440690.0,-0.9999999881863461
2017-06-01,181.01,15442709240.0,-0.9999999882786111
2017-06-02,183.96,15428978510.0,-0.9999999880769812
2017-06-05,183.79,15412824710.0,-0.9999999880755148
2017-06-06,183.59,15592131890.0,-0.9999999882254715
2017-06-07,185.81,15634131770.000002,-0.9999999881151059
2017-06-08,186.33,15525901310.0,-0.9999999879987643
2017-06-09,184.99,15393440150.0,-0.9999999879825433
2017-06-12,183.35,15524285930.0,-0.9999999881894729
2017-06-13,184.97,15524285930.0,-0.9999999880851203
2017-06-14,184.97,15522670550.0,-0.9999999880838804
2017-06-15,184.95,15458863040.0,-0.9999999880359894
2017-06-16,184.16,15573555020.000002,-0.9999999881748258
2017-06-19,185.58,15468555320.0,-0.9999999880027581
2017-06-20,184.28,15561439670.0,-0.999999988157908
2017-06-21,185.43,15517824409.999998,-0.9999999880505156
2017-06-22,184.89,15564670430.0,-0.9999999881211747
2017-06-23,185.47,15520247479.999998,-0.999999988049804
2017-06-26,184.92,15382132490.0,-0.9999999879782598
2017-06-27,183.21,15462901490.0,-0.9999999881516415
2017-06-28,184.21,15352247960.0,-0.9999999880011058
2017-06-29,182.84,15433016960.0,-0.9999999881526729
2017-06-30,183.84,15309212880.0,-0.9999999879915447
2017-07-03,182.52,15410981820.0,-0.9999999881564976
2017-07-05,183.78,15286597560.0,-0.9999999879777041
2017-07-06,182.24,15435212520.000002,-0.9999999881932302
2017-07-07,184.08,15137174909.999998,-0.9999999878392104
2017-07-10,180.39,15173520960.0,-0.9999999881115266
2017-07-11,180.84,15340712790.0,-0.9999999882117603
2017-07-12,182.91,15326982060.0,-0.9999999880661438
2017-07-13,182.74,15379481909.999998,-0.9999999881179352
2017-07-14,183.39,15527289180.0,-0.9999999881891811
2017-07-17,185.22,15388366500.0,-0.9999999879636348
2017-07-18,183.5,15340712790.0,-0.9999999880383654
2017-07-19,182.91,15437635590.000002,-0.999999988151683
2017-07-20,184.11,15528904560.0,-0.9999999881440446
2017-07-21,185.24,15510327690.0,-0.9999999880569899
2017-07-24,185.01,14710714590.000002,-0.9999999874234525
2017-07-25,175.11,14506369020.000002,-0.9999999879287504
2017-07-26,172.58,14558868870.0,-0.9999999881460572
2017-07-27,173.23,14629945590.000002,-0.9999999881592178
2017-07-28,174.11,14575830360.0,-0.9999999880548829
2017-07-31,173.44,14761599060.0,-0.9999999882505954
2017-08-01,175.74,14838329610.0,-0.9999999881563488
2017-08-02,176.69,14957060040.0,-0.9999999881868495
2017-08-03,178.16,14932021650.0,-0.9999999880685948
2017-08-04,177.85,14940098550.0,-0.9999999880957947
2017-08-07,177.95,14834291159.999998,-0.9999999880041454
2017-08-08,176.64,14839137300.0,-0.999999988096343
2017-08-09,176.7,14755137540.0,-0.9999999880245102
2017-08-10,175.66,14865791070.0,-0.999999988183609
2017-08-11,177.03,15086290440.0,-0.999999988265505
2017-08-14,179.76,15066905880.0,-0.999999988069216
2017-08-15,179.52,15299520600.0,-0.999999988266299
2017-08-16,182.4,15123444180.0,-0.9999999879392553
2017-08-17,180.22,15081444300.0,-0.9999999880502162
2017-08-18,179.7,15120213420.0,-0.9999999881152472
2017-08-21,180.18,15335058960.0,-0.9999999882504528
2017-08-22,182.84,15100828860.0,-0.9999999878920554
2017-08-23,179.94,15183213240.0,-0.9999999881487537
2017-08-24,180.96,15058828979.999998,-0.9999999879831294
2017-08-25,179.42,15100828860.0,-0.999999988118533
2017-08-28,179.94,15132328770.000002,-0.9999999881089023
2017-08-29,180.33,15191290140.0,-0.9999999881293822
2017-08-30,181.06,15386751120.0,-0.9999999882327336
2017-08-31,183.48,15350405070.0,-0.999999988047221
2017-09-01,183.03,15339905100.0,-0.9999999880683746
2017-09-05,182.9,15421481790.0,-0.9999999881399205
2017-09-06,183.91,15499827720.0,-0.9999999881347068
2017-09-07,184.88,15635519640.0,-0.9999999881756408
2017-09-08,186.56,15841480590.0,-0.999999988223323
2017-09-11,189.11,15913365000.0,-0.9999999881162783
2017-09-12,190.0,15885095850.0,-0.9999999880391027
2017-09-13,189.65,15858442080.0,-0.9999999880410699
2017-09-14,189.32,15730019370.0,-0.999999987964414
2017-09-15,187.73,15828557550.0,-0.9999999881397911
2017-09-18,188.95,15489327750.0,-0.9999999878012782
2017-09-19,184.75,15417443340.000002,-0.9999999880168199
2017-09-20,183.86,15250251510.0,-0.9999999879438054
2017-09-21,181.79,15199367040.0,-0.9999999880396335
2017-09-22,181.16,15131521080.0,-0.9999999880276411
2017-09-25,180.32,15023290620.0,-0.9999999879973034
2017-09-26,178.98,15003906060.0,-0.9999999880711063
2017-09-27,178.74,15007136820.0,-0.9999999880896668
2017-09-28,178.78,15066905880.0,-0.9999999881342592
2017-09-29,179.52,15287153400.0,-0.9999999882568066
2017-10-02,182.04,15350874800.000002,-0.9999999881413925
2017-10-03,182.83,15431534800.000002,-0.999999988152183
2017-10-04,183.83,15441214000.0,-0.999999988094848
2017-10-05,183.95,15596887800.0,-0.9999999882059805
2017-10-06,185.88,15429115000.0,-0.9999999879526467
2017-10-09,183.8,15526713600.0,-0.9999999881623372
2017-10-10,185.01,15579949199.999998,-0.9999999881251217
2017-10-11,185.67,15590435000.0,-0.9999999880907748
2017-10-12,185.8,15589628400.0,-0.9999999880818198
2017-10-13,185.79,15496869399.999998,-0.999999988011127
2017-10-16,184.64,15196814199.999998,-0.999999987850085
2017-10-17,180.92,15216172600.0,-0.9999999881100192
2017-10-18,181.16,15562204000.0,-0.9999999883589754
2017-10-19,185.45,15779179399.999998,-0.9999999882471708
2017-10-20,188.14,15731590000.0,-0.999999988040624
2017-10-23,187.55,15738042800.0,-0.9999999880830163
2017-10-24,187.63,15957438000.0,-0.9999999882418469
2017-10-25,190.35,16302662800.0,-0.9999999883239933
2017-10-26,194.63,16715642000.0,-0.9999999883564149
2017-10-27,199.75,16430912200.0,-0.9999999878430365
2017-10-30,196.22,16417200000.0,-0.999999988047901
2017-10-31,196.05,16578520000.0,-0.9999999881744571
2017-11-01,198.05,16567227600.0,-0.9999999880456764
2017-11-02,197.91,16568034200.0,-0.9999999880547084
2017-11-03,197.92,16383322800.0,-0.9999999879194226
2017-11-06,195.63,16441398000.0,-0.9999999881013768
2017-11-07,196.35,16427685800.0,-0.9999999880476166
2017-11-08,196.18,16330087200.0,-0.9999999879865921
2017-11-09,194.97,16188125600.0,-0.9999999879559867
2017-11-10,193.21,16303469400.0,-0.9999999881491481
2017-11-13,194.64,16384129400.0,-0.999999988120211
2017-11-14,195.64,16319601400.0,-0.9999999880119621
2017-11-15,194.84,16703543000.0,-0.9999999883354088
2017-11-16,199.6,16591425600.0,-0.9999999879696896
2017-11-17,198.21,16757585200.0,-0.9999999881719235
2017-11-20,200.27,16579326600.0,-0.9999999879204985
2017-11-21,198.06,16459143200.0,-0.9999999879665669
2017-11-22,196.57,16409134000.0,-0.9999999880206962
2017-11-24,195.95,16470435600.0,-0.9999999881029255
2017-11-27,196.71,16558355000.0,-0.9999999881201967
2017-11-28,197.8,16387355800.0,-0.9999999879297183
2017-11-29,195.68,16507539200.0,-0.9999999881460224
2017-11-30,197.17,16587392600.0,-0.9999999881132614
2017-12-01,198.16,16305889200.0,-0.9999999878473356
2017-12-04,194.67,16272818600.0,-0.9999999880371062
2017-12-05,194.26,16348639000.0,-0.9999999881176653
2017-12-06,195.2,16451077200.0,-0.9999999881345156
2017-12-07,196.47,16678538400.0,-0.9999999882201908
2017-12-08,199.29,16555128600.0,-0.9999999879620386
2017-12-11,197.76,16534157000.0,-0.9999999880393056
2017-12-12,197.5,16509959000.0,-0.9999999880375233
2017-12-13,197.2,16250233800.0,-0.9999999878647899
2017-12-14,193.98,16458336600.0,-0.9999999882138758
2017-12-15,196.56,16551902200.0,-0.9999999881246278
2017-12-18,197.72,16580939800.0,-0.9999999880754649
2017-12-19,198.08,16418006600.0,-0.999999987935198
2017-12-20,196.06,16293790200.0,-0.999999987967195
2017-12-21,194.52,16234908400.0,-0.999999988018411
2017-12-22,193.79,16237328200.0,-0.9999999880651547
2017-12-26,193.82,16207484000.0,-0.9999999880413271
2017-12-27,193.45,16317181600.0,-0.9999999881443986
2017-12-28,194.81,16186512400.0,-0.9999999879646712
2017-12-29,193.19,16415715760.0,-0.9999999882313996
2018-01-02,195.69,16583372080.0,-0.9999999881996255
2018-01-03,197.77,16735713640.0,-0.9999999881827567
2018-01-04,199.66,16942865920.0,-0.999999988215689
2018-01-05,202.23,17146794040.0,-0.9999999882059585
2018-01-08,204.76,17485330840.0,-0.9999999882896125
2018-01-09,208.96,17353140280.0,-0.9999999879583754
2018-01-10,207.32,17386187920.0,-0.9999999880755919
2018-01-11,207.73,17549008000.0,-0.9999999881628637
2018-01-12,209.75,17483718760.0,-0.9999999880031244
2018-01-16,208.94,17501451640.0,-0.9999999880615618
2018-01-17,209.16,17397472480.0,-0.999999987977564
2018-01-18,207.87,17627193880.0,-0.9999999882074253
2018-01-19,210.72,17953640080.0,-0.9999999882631043
2018-01-22,214.77,17648956960.0,-0.999999987831009
2018-01-23,210.99,17915756200.0,-0.9999999882232155
2018-01-24,214.3,18150313840.0,-0.9999999881930416
2018-01-25,217.21,18225275560.0,-0.999999988081936
2018-01-26,218.14,18270413800.0,-0.9999999880604784
2018-01-29,218.7,17961700480.0,-0.9999999878240927
2018-01-30,214.87,18021347440.0,-0.9999999880769181
2018-01-31,215.61,18163210480.0,-0.9999999881293012
2018-02-01,217.37,17769862960.0,-0.9999999877674914
2018-02-02,212.49,17025888040.0,-0.9999999875195937
2018-02-05,203.26,16982361880.0,-0.9999999880311112
2018-02-06,202.72,16922714920.0,-0.9999999880208347
2018-02-07,201.98,16101360160.0,-0.9999999874557182
2018-02-08,191.79,16246447360.0,-0.9999999881949576
2018-02-09,193.59,16638182800.0,-0.9999999883647149
2018-02-12,198.45,16779239800.0,-0.9999999881728849
2018-02-13,200.2,17135509480.0,-0.999999988316659
2018-02-14,204.62,17319286600.0,-0.9999999881854256
2018-02-15,206.9,17261251720.0,-0.9999999880136154
2018-02-16,206.18,17075056480.0,-0.9999999879250765
2018-02-20,203.87,17104073920.0,-0.9999999880806174
2018-02-21,204.23,17123418880.0,-0.9999999880730593
2018-02-22,204.47,17445834880.0,-0.999999988279724
2018-02-23,208.47,17444222800.0,-0.9999999880493387
2018-02-26,208.45,17255609440.0,-0.9999999879198703
2018-02-27,206.11,17137121560.0,-0.9999999879728927
2018-02-28,204.64,16615613680.0,-0.9999999876838735
2018-03-01,198.17,16771985440.0,-0.9999999881844639
2018-03-02,200.11,16874352520.0,-0.9999999881411746
2018-03-05,201.38,17191932280.0,-0.9999999882863662
2018-03-06,205.32,17367649000.0,-0.9999999881780199
2018-03-07,207.5,17485330840.0,-0.9999999881329097
2018-03-08,208.96,17786789800.0,-0.9999999882519554
2018-03-09,212.7,17800492480.0,-0.9999999880508924
2018-03-12,212.87,17740845520.0,-0.9999999880011355
2018-03-13,212.13,17667495880.0,-0.9999999879932051
2018-03-14,211.22,17757772360.0,-0.9999999881054901
2018-03-15,212.34,17825479720.0,-0.9999999880878381
2018-03-16,213.18,17809358920.0,-0.9999999880298892
2018-03-19,212.98,17928652840.0,-0.9999999881206914
2018-03-20,214.46,17664271720.0,-0.9999999878591088
2018-03-21,211.18,17134703440.0,-0.9999999876753046
2018-03-22,204.61,16723623040.0,-0.9999999877652109
2018-03-23,199.51,17101655800.0,-0.9999999883338782
2018-03-26,204.2,16805033080.0,-0.9999999878488784
2018-03-27,200.52,16647855280.0,-0.9999999879552053
2018-03-28,198.57,16654303600.0,-0.9999999880769557
2018-03-29,198.65,16339067700.0,-0.9999999878420236
2018-04-02,195.98,16564661150.0,-0.9999999881687891
2018-04-03,198.81,16788660300.0,-0.9999999881580783
2018-04-04,201.62,16795037500.0,-0.9999999879952635
2018-04-05,201.7,16251381200.0,-0.9999999875887472
2018-04-06,194.88,16538355200.0,-0.9999999882164824
2018-04-09,198.48,16924175800.0,-0.9999999882723979
2018-04-10,203.32,16709742450.0,-0.9999999878322481
2018-04-11,200.63,16844460800.0,-0.9999999880892596
2018-04-12,202.32,16844460800.0,-0.9999999879889299
2018-04-13,202.32,17152957850.0,-0.9999999882049497
2018-04-16,206.19,17265356000.0,-0.9999999880575877
2018-04-17,207.6,17460657750.0,-0.9999999881104136
2018-04-18,210.05,17248615850.0,-0.9999999878222112
2018-04-19,207.39,17313982150.0,-0.9999999880218197
2018-04-20,208.21,17424786000.0,-0.9999999880509293
2018-04-23,209.6,16115865700.0,-0.999999986994183
2018-04-24,193.18,15994698900.0,-0.9999999879222484
2018-04-25,191.66,15955638549.999998,-0.9999999879879455
2018-04-26,191.17,15902229500.0,-0.9999999879784153
2018-04-27,190.5,15735625150.0,-0.9999999878937126
2018-04-30,188.41,15760336800.0,-0.9999999880453062
2018-05-01,188.72,15797802850.0,-0.999999988054035
2018-05-02,189.19,15865560600.0,-0.9999999880754292
2018-05-03,190.04,15988321700.000002,-0.9999999881138244
2018-05-04,191.58,16070428150.000002,-0.9999999880787246
2018-05-07,192.61,16043325050.0,-0.9999999879943839
2018-05-08,192.27,16131808700.0,-0.9999999880813116
2018-05-09,193.38,16354213549.999998,-0.9999999881755244
2018-05-10,196.17,16382113800.0,-0.9999999880253548
2018-05-11,196.52,16417188400.0,-0.999999988029619
2018-05-14,196.96,15862372000.0,-0.9999999875831938
2018-05-15,190.0,15914186750.0,-0.999999988060967
2018-05-16,190.65,15900635200.0,-0.999999988009913
2018-05-17,190.48,16193986400.0,-0.9999999882376089
2018-05-18,194.16,16364576500.0,-0.9999999881353483
2018-05-21,196.3,16339067700.0,-0.9999999879858507
2018-05-22,195.98,16193189250.0,-0.999999987897381
2018-05-23,194.15,16192392099.999998,-0.9999999880098012
2018-05-24,194.14,15914186750.0,-0.9999999878008218
2018-05-25,190.65,15936506950.0,-0.9999999880369016
2018-05-29,190.93,16154926049.999998,-0.9999999881813139
2018-05-30,193.67,16071225300.0,-0.9999999879492698
2018-05-31,192.62,16276890000.0,-0.999999988166044
2018-06-01,195.2,16254569799.999998,-0.9999999879910695
2018-06-04,194.92,16358199300.0,-0.999999988084263
2018-06-05,196.22,16787066000.0,-0.9999999883112392
2018-06-06,201.6,16897869850.0,-0.9999999880695022
2018-06-07,202.99,17083605800.0,-0.9999999881178481
