date,SPG,dcf,Deviation
2010-07-22,81.21,90.06017734738558,-0.09826959715222572
2010-07-23,82.14,91.71017734738558,-0.10435240258161382
2010-07-26,83.79,91.91017734738556,-0.08834905536842086
2010-07-27,83.99,91.77017734738556,-0.08477892897530959
2010-07-28,83.85,90.64017734738556,-0.07491354878269574
2010-07-29,82.72,91.85017734738558,-0.09940293651099263
2010-07-30,83.93,95.91017734738556,-0.12491038676733424
2010-08-02,87.99,95.56017734738558,-0.07921895456374106
2010-08-03,87.64,96.77017734738556,-0.0943490814800313
2010-08-04,88.85,95.53017734738556,-0.06992740443780188
2010-08-05,87.61,95.26017734738556,-0.08030824170616058
2010-08-06,87.34,96.04017734738557,-0.09058893462801798
2010-08-09,88.12,95.00017734738556,-0.07242278424625381
2010-08-10,87.08,93.19017734738557,-0.06556675307751192
2010-08-11,85.27,92.24017734738555,-0.07556552413310291
2010-08-12,84.32,91.89017734738556,-0.08238287884424189
2010-08-13,83.97,92.02017734738556,-0.08748274106227072
2010-08-16,84.1,94.19017734738557,-0.10712557966816116
2010-08-17,86.27,94.34017734738558,-0.08554337689730052
2010-08-18,86.42,92.01017734738556,-0.06075607621404511
2010-08-19,84.09,91.62017734738556,-0.08218907194246372
2010-08-20,83.7,90.73017734738558,-0.07748444401765686
2010-08-23,82.81,90.94017734738557,-0.08940137994594866
2010-08-24,83.02,92.05017734738557,-0.09810059695275597
2010-08-25,84.13,91.55017734738557,-0.08105038747472704
2010-08-26,83.63,93.08017734738557,-0.1015272812826351
2010-08-27,85.16,92.37017734738556,-0.07805741587211146
2010-08-30,84.45,93.01017734738556,-0.09203484598695022
2010-08-31,85.09,95.94017734738557,-0.11309315499906403
2010-09-01,88.02,97.63017734738555,-0.09843449646916891
2010-09-02,89.71,98.68017734738558,-0.09090151222375409
2010-09-03,90.76,96.85017734738558,-0.06288245942535675
2010-09-07,88.93,97.21017734738558,-0.08517809115599007
2010-09-08,89.29,96.56017734738558,-0.07529167351495558
2010-09-09,88.64,97.15017734738556,-0.08759816584745106
2010-09-10,89.23,97.27017734738556,-0.08265819562219245
2010-09-13,89.35,96.67017734738556,-0.07572322248960417
2010-09-14,88.75,97.68017734738558,-0.09142261603013557
2010-09-15,89.76,96.90017734738556,-0.07368590587598345
2010-09-16,88.98,97.59017734738558,-0.08822790962595006
2010-09-17,89.67,99.40017734738556,-0.09788893347121863
2010-09-20,91.48,98.49017734738555,-0.07117641105122485
2010-09-21,90.57,97.57017734738558,-0.07174505097456563
2010-09-22,89.65,95.20017734738558,-0.058300073613654746
2010-09-23,87.28,97.52017734738556,-0.10500572933648467
2010-09-24,89.6,96.20017734738558,-0.06860878565277362
2010-09-27,88.28,96.23017734738558,-0.08261625995643629
2010-09-28,88.31,95.45017734738558,-0.07480528109863327
2010-09-29,87.53,95.16017734738556,-0.08018246245518568
2010-09-30,87.24,91.51932768264668,-0.046758731636291295
2010-10-01,88.04,92.20932768264667,-0.045215899382718416
2010-10-04,88.73,93.42932768264669,-0.05029820720329903
2010-10-05,89.95,93.27932768264667,-0.03569202057259291
2010-10-06,89.8,93.48932768264667,-0.03946255443370228
2010-10-07,90.01,93.37932768264668,-0.036082158292009336
2010-10-08,89.9,93.53932768264667,-0.03890692581193134
2010-10-11,90.06,94.19932768264667,-0.04394222108030188
2010-10-12,90.72,94.85932768264666,-0.04363648555991084
2010-10-13,91.38,94.48932768264667,-0.03290665473977883
2010-10-14,91.01,95.17932768264669,-0.04380497093390212
2010-10-15,91.7,95.87932768264668,-0.043589455450500525
2010-10-18,92.4,93.89932768264669,-0.0159673952907734
2010-10-19,90.42,95.85932768264666,-0.056742810680398104
2010-10-20,92.38,95.63932768264667,-0.034079366319490156
2010-10-21,92.16,95.37932768264668,-0.03375288713879665
2010-10-22,91.9,95.57932768264666,-0.038495015311921676
2010-10-25,92.1,94.88932768264667,-0.029395589059029503
2010-10-26,91.41,94.51932768264668,-0.032896210318871466
2010-10-27,91.04,94.16932768264667,-0.03323085934299741
2010-10-28,90.69,93.80932768264667,-0.033251785933262834
2010-10-29,90.33,96.25932768264667,-0.061597435026710556
2010-11-01,92.78,98.08932768264667,-0.05412747551725716
2010-11-02,94.61,98.37932768264668,-0.03831422486242053
2010-11-03,94.9,101.16932768264667,-0.06196866012901281
2010-11-04,97.69,102.97932768264667,-0.051363004611439056
2010-11-05,99.5,103.42932768264669,-0.03799045948266322
2010-11-08,99.95,98.65932768264668,0.013082111419864706
2010-11-09,95.18,100.50932768264667,-0.053023214914676986
2010-11-10,97.03,98.92932768264669,-0.01919883342116202
2010-11-11,95.45,97.92932768264669,-0.025317519698299984
2010-11-12,94.45,97.29932768264666,-0.0292841456411711
2010-11-15,93.82,93.91932768264667,-0.0010575851115789403
2010-11-16,90.44,94.66932768264667,-0.04467474087092227
2010-11-17,91.19,95.61932768264668,-0.0463225143910998
2010-11-18,92.14,95.82932768264666,-0.03849894152304223
2010-11-19,92.35,96.21932768264666,-0.040213622105203184
2010-11-22,92.74,95.26932768264668,-0.026549234094231933
2010-11-23,91.79,97.80932768264667,-0.06154144829802988
2010-11-24,94.33,96.45932768264667,-0.022074875844586117
2010-11-26,92.98,96.35932768264666,-0.03507006289807524
2010-11-29,92.88,96.13932768264667,-0.03390212685286942
2010-11-30,92.66,97.39932768264669,-0.04865873097285334
2010-12-01,93.92,99.36932768264668,-0.05483913205139179
2010-12-02,95.89,99.50932768264667,-0.03637174290021694
2010-12-03,96.03,99.33932768264667,-0.03331336903364979
2010-12-06,95.86,98.95932768264667,-0.031319207145241834
2010-12-07,95.48,97.38932768264667,-0.01960510179173236
2010-12-08,93.91,96.07932768264666,-0.022578506063364978
2010-12-09,92.6,96.56932768264667,-0.04110339978435984
2010-12-10,93.09,96.54932768264666,-0.03582964030590985
2010-12-13,93.07,95.35932768264666,-0.024007380696574265
2010-12-14,91.88,93.10932768264666,-0.013203056162500726
2010-12-15,89.63,92.57932768264666,-0.03185730288252564
2010-12-16,89.1,93.24932768264667,-0.044497132427249064
2010-12-17,89.77,94.62932768264668,-0.05135118046006992
2010-12-20,91.15,96.25932768264667,-0.05307878005850397
2010-12-21,92.78,96.26932768264668,-0.036245476795571885
2010-12-22,92.79,95.45932768264667,-0.027962984314333417
2010-12-23,91.98,97.06932768264667,-0.052429823139245824
2010-12-27,93.59,96.57932768264666,-0.030952044856528693
2010-12-28,93.1,97.79932768264666,-0.04805071562348284
2010-12-29,94.32,97.22932768264667,-0.029922326441900626
2010-12-30,93.75,97.06932768264667,-0.03419543291263649
2010-12-31,93.59,97.68456914440242,-0.04191623283253276
2011-01-03,94.95,94.8745691444024,0.0007950587420617605
2011-01-04,92.14,95.1645691444024,-0.031782512878432034
2011-01-05,92.43,92.43456914440242,-4.943112132937966e-05
2011-01-06,89.7,93.93456914440242,-0.04507998687781023
2011-01-07,91.2,94.4945691444024,-0.034865169228591175
2011-01-10,91.76,94.5245691444024,-0.02924709596061792
2011-01-11,91.79,94.65456914440242,-0.030263400597516865
2011-01-12,91.92,95.0645691444024,-0.03307824537263526
2011-01-13,92.33,95.8145691444024,-0.03636784233878665
2011-01-14,93.08,96.61456914440241,-0.03658422508844972
2011-01-18,93.88,95.61456914440241,-0.018141264034592597
2011-01-19,92.88,95.6645691444024,-0.029107632734949096
2011-01-20,92.93,96.36456914440241,-0.03564141027036294
2011-01-21,93.63,96.57456914440242,-0.030490109047233482
2011-01-24,93.84,97.33456914440241,-0.03590265180316332
2011-01-25,94.6,97.47456914440241,-0.029490452429124625
2011-01-26,94.74,98.07456914440242,-0.0340003445693724
2011-01-27,95.34,96.7845691444024,-0.014925614250006158
2011-01-28,94.05,98.1745691444024,-0.042012602452430214
2011-01-31,95.44,99.1345691444024,-0.03726822213773673
2011-02-01,96.4,99.50456914440241,-0.031200267194735676
2011-02-02,96.77,101.22456914440241,-0.044006797777007334
2011-02-03,98.49,100.07456914440242,-0.01583388425201182
2011-02-04,97.34,101.54456914440242,-0.04140614490592076
2011-02-07,98.81,102.7045691444024,-0.03792011569540432
2011-02-08,99.97,102.6945691444024,-0.026530800675265365
2011-02-09,99.96,102.83456914440241,-0.027953334839822985
2011-02-10,100.1,103.54456914440242,-0.03326653607103869
2011-02-11,100.81,103.4245691444024,-0.02527996167672608
2011-02-14,100.69,103.25456914440241,-0.024837342944270535
2011-02-15,100.52,104.15456914440242,-0.03489591646587642
2011-02-16,101.42,104.4545691444024,-0.02905156920619989
2011-02-17,101.72,104.2745691444024,-0.024498486691081567
2011-02-18,101.54,104.22456914440241,-0.025757546099163586
2011-02-22,101.49,103.3745691444024,-0.01823049092248097
2011-02-23,100.64,102.11456914440241,-0.014440340460303847
2011-02-24,99.38,103.3745691444024,-0.03864170054070504
2011-02-25,100.64,106.25456914440241,-0.05284073136442802
2011-02-28,103.52,103.43456914440242,0.0008259410398694378
2011-03-01,100.7,101.9145691444024,-0.01191752224043141
2011-03-02,99.18,103.75456914440241,-0.04409029098309547
2011-03-03,101.02,103.0645691444024,-0.01983774988219067
2011-03-04,100.33,102.40456914440242,-0.020258560352683364
2011-03-07,99.67,103.6045691444024,-0.03797679172738477
2011-03-08,100.87,102.9445691444024,-0.020152293235521257
2011-03-09,100.21,101.8745691444024,-0.016339398128329297
2011-03-10,99.14,103.2645691444024,-0.039941764911009425
2011-03-11,100.53,102.1045691444024,-0.01542114283030327
2011-03-14,99.37,101.3945691444024,-0.01996723455197169
2011-03-15,98.66,99.54456914440242,-0.00888616176658752
2011-03-16,96.81,99.8545691444024,-0.030490033360412006
2011-03-17,97.12,100.4545691444024,-0.033194798134159376
2011-03-18,97.72,101.79456914440242,-0.04002737256662847
2011-03-21,99.06,101.4245691444024,-0.02331357346991403
2011-03-22,98.69,99.5145691444024,-0.008285913826405644
2011-03-23,96.78,100.2745691444024,-0.034850004085980935
2011-03-24,97.54,101.1745691444024,-0.03592374225201711
2011-03-25,98.44,101.6445691444024,-0.03152720476240889
2011-03-28,98.91,102.3845691444024,-0.033936453251093956
2011-03-29,99.65,103.0945691444024,-0.03341174198592034
2011-03-30,100.36,103.54456914440242,-0.030755540060833586
2011-03-31,100.81,102.92866897725865,-0.020583856745750362
2011-04-01,100.76,102.77866897725865,-0.019640933253429305
2011-04-04,100.61,102.96866897725864,-0.022906666665561848
2011-04-05,100.8,103.12866897725864,-0.022580229148231767
2011-04-06,100.96,102.23866897725864,-0.012506706024733805
2011-04-07,100.07,101.55866897725863,-0.014658216696321502
2011-04-08,99.39,101.64866897725865,-0.022220349759463853
2011-04-11,99.48,100.71866897725864,-0.012298305665043308
2011-04-12,98.55,100.98866897725864,-0.024147946516730467
2011-04-13,98.82,103.24866897725865,-0.04289323069369644
2011-04-14,101.08,104.45866897725864,-0.03234455321266061
2011-04-15,102.29,103.81866897725865,-0.01472441317460449
2011-04-18,101.65,104.11866897725865,-0.023710147291624017
2011-04-19,101.95,105.28866897725864,-0.031709670277812685
2011-04-20,103.12,106.08866897725864,-0.027982903413511617
2011-04-21,103.92,107.27866897725865,-0.03130789195353112
2011-04-25,105.11,107.54866897725864,-0.02267502704077451
2011-04-26,105.38,108.90866897725863,-0.03240025803635027
2011-04-27,106.74,110.30866897725863,-0.032351663838808165
2011-04-28,108.14,109.91866897725865,-0.016181682272978004
2011-04-29,107.75,110.97866897725865,-0.029092698687170793
2011-05-02,108.81,111.35866897725863,-0.02288702802095377
2011-05-03,109.19,110.90866897725863,-0.01549625464904858
2011-05-04,108.74,110.57866897725864,-0.016627700389817424
2011-05-05,108.41,110.26866897725864,-0.016855821281763772
2011-05-06,108.1,111.05866897725863,-0.026640594601979983
2011-05-09,108.89,112.60866897725863,-0.03302293696420133
2011-05-10,110.44,111.94866897725865,-0.0134764351469433
2011-05-11,109.78,112.18866897725863,-0.021469806168632588
2011-05-12,110.02,110.60866897725863,-0.005322087162803357
2011-05-13,108.44,111.13866897725863,-0.024281998354783618
2011-05-16,108.97,110.87866897725864,-0.017214032192703455
2011-05-17,108.71,111.90866897725863,-0.02858285248579484
2011-05-18,109.74,111.51866897725864,-0.015949517632974586
2011-05-19,109.35,109.77866897725865,-0.0039048476471094107
2011-05-20,107.61,108.46866897725864,-0.007916285738130302
2011-05-23,106.3,109.38866897725863,-0.028235730502404688
2011-05-24,107.22,109.85866897725863,-0.024018759755817243
2011-05-25,107.69,110.99866897725865,-0.02980818605974933
2011-05-26,108.83,111.52866897725865,-0.024197087636802395
2011-05-27,109.36,113.22866897725865,-0.03416686791607215
2011-05-31,111.06,110.54866897725864,0.004625392847077636
2011-06-01,108.38,109.81866897725865,-0.013100404427197843
2011-06-02,107.65,110.65866897725863,-0.027188732749685696
2011-06-03,108.49,109.31866897725865,-0.007580306136283466
2011-06-06,107.15,110.33866897725864,-0.02889892552461215
2011-06-07,108.17,110.22866897725865,-0.01867634796246498
2011-06-08,108.06,109.02866897725865,-0.008884534557242807
2011-06-09,106.86,106.48866897725864,0.003487047272801025
2011-06-10,104.32,107.17866897725865,-0.026671995505609614
2011-06-13,105.01,108.83866897725864,-0.03517746967356439
2011-06-14,106.67,106.94866897725865,-0.0026056329632105912
2011-06-15,104.78,108.03866897725864,-0.030162061492488013
2011-06-16,105.87,109.40866897725863,-0.0323435885870631
2011-06-17,107.24,110.40866897725863,-0.02869945817308328
2011-06-20,108.24,110.31866897725865,-0.018842404431902327
2011-06-21,108.15,109.61866897725865,-0.01339798221380828
2011-06-22,107.45,107.50866897725864,-0.0005457139207168948
2011-06-23,105.34,107.94866897725865,-0.024165828091944452
2011-06-24,105.78,109.18866897725863,-0.03121815669324235
2011-06-27,107.02,109.44866897725865,-0.022190027525718747
2011-06-28,107.28,111.04866897725864,-0.033937092735712326
2011-06-29,108.88,111.50866897725864,-0.023573673700604703
2011-06-30,109.34,114.23202579351184,-0.04282534393949
2011-07-01,111.54,114.86202579351182,-0.028921880582916448
2011-07-05,112.17,115.79202579351181,-0.03128044240257832
2011-07-06,113.1,117.06202579351184,-0.03384552562331822
2011-07-07,114.37,116.68202579351181,-0.01981475533860988
2011-07-08,113.99,114.79202579351181,-0.00698677271324144
2011-07-11,112.1,114.87202579351184,-0.02413142603138818
2011-07-12,112.18,113.87202579351184,-0.014859011962956026
2011-07-13,111.18,113.25202579351182,-0.018295706226833075
2011-07-14,110.56,114.44202579351182,-0.0339213306177939
2011-07-15,111.75,113.56202579351184,-0.015956265141013004
2011-07-18,110.87,115.79202579351181,-0.042507467675616084
2011-07-19,113.1,116.05202579351182,-0.025437089730465212
2011-07-20,113.36,116.77202579351182,-0.029219547835414805
2011-07-21,114.08,117.32202579351181,-0.02763356472567069
2011-07-22,114.63,116.02202579351182,-0.011997944217844059
2011-07-25,113.33,117.83202579351182,-0.03820714922954094
2011-07-26,115.14,114.83202579351182,0.0026819539615365873
2011-07-27,112.14,116.18202579351181,-0.03479045718049045
2011-07-28,113.49,116.06202579351184,-0.02216078666494914
2011-07-29,113.37,115.33202579351182,-0.017011977202451845
2011-08-01,112.64,111.62202579351184,0.009119832750314805
2011-08-02,108.93,111.26202579351181,-0.02095976391657428
2011-08-03,108.57,107.02202579351182,0.014464071250854804
2011-08-04,104.33,105.08202579351182,-0.007156559724015632
2011-08-05,102.39,96.52202579351182,0.06079414680998774
2011-08-08,93.83,107.19202579351182,-0.12465503562038849
2011-08-09,104.5,104.19202579351182,0.002955832791835089
2011-08-10,101.5,110.43202579351181,-0.08088256761868251
2011-08-11,107.74,110.18202579351181,-0.022163558674155537
2011-08-12,107.49,111.84202579351184,-0.03891225827352918
2011-08-15,109.15,112.99202579351181,-0.03400262776536944
2011-08-16,110.3,113.30202579351182,-0.02649578215823678
2011-08-17,110.61,108.72202579351182,0.0173651492667537
2011-08-18,106.03,106.42202579351184,-0.0036836903882329075
2011-08-19,103.73,106.61202579351182,-0.02703283960754832
2011-08-22,103.92,109.61202579351182,-0.05192884405069298
2011-08-23,106.92,111.30202579351182,-0.03937058433816265
2011-08-24,108.61,109.31202579351184,-0.006422219224424097
2011-08-25,106.62,111.02202579351182,-0.039650022255035
2011-08-26,108.33,112.96202579351181,-0.04100515868915888
2011-08-29,110.27,112.13202579351181,-0.01660565552379023
2011-08-30,109.44,113.23202579351184,-0.03348898659136346
2011-08-31,110.54,113.19202579351182,-0.023429440147574643
2011-09-01,110.5,110.49202579351181,7.216997272796455e-05
2011-09-02,107.8,111.95202579351184,-0.037087544991548205
2011-09-06,109.26,114.99202579351181,-0.049847159000439345
2011-09-07,112.3,114.36202579351182,-0.018030686140825702
2011-09-08,111.67,111.66202579351182,7.141377233232937e-05
2011-09-09,108.97,111.87202579351184,-0.025940584993680793
2011-09-12,109.18,112.14202579351182,-0.02641316466822008
2011-09-13,109.45,112.29202579351181,-0.02530923966709686
2011-09-14,109.6,114.71202579351181,-0.04456399194548055
2011-09-15,112.02,116.24202579351181,-0.0363209928998629
2011-09-16,113.55,114.48202579351184,-0.008141241273917577
2011-09-19,111.79,115.18202579351181,-0.029449263200082343
2011-09-20,112.49,108.52202579351182,0.03656376829933272
2011-09-21,105.83,106.94202579351182,-0.010398398433736133
2011-09-22,104.25,108.72202579351182,-0.04113265698346369
2011-09-23,106.03,109.46202579351181,-0.03135357461761168
2011-09-26,106.77,109.56202579351184,-0.02548351742577204
2011-09-27,106.87,107.37202579351184,-0.004675573454088311
2011-09-28,104.68,108.60202579351181,-0.03611374433262293
2011-09-29,105.91,106.15202579351181,-0.002279992225326044
2011-09-30,103.46,100.1919619956846,0.032617766327963205
2011-10-03,100.19,104.2219619956846,-0.03868629911084909
2011-10-04,104.22,102.92196199568458,0.012611866108516612
2011-10-05,102.92,105.89196199568458,-0.02806598291006923
2011-10-06,105.89,103.01196199568459,0.027938871841272084
2011-10-07,103.01,107.81196199568458,-0.044540159614911645
2011-10-10,107.81,106.15196199568459,0.01561947582638945
2011-10-11,106.15,108.40196199568459,-0.0207741811515757
2011-10-12,108.4,106.48196199568459,0.018012797363680777
2011-10-13,106.48,109.02196199568459,-0.023316054390813523
2011-10-14,109.02,106.2519619956846,0.026051641328070918
2011-10-17,106.25,110.26196199568459,-0.03638573015634894
2011-10-18,110.26,108.71196199568459,0.014239812950638031
2011-10-19,108.71,109.82196199568457,-0.010125133219968108
2011-10-20,109.82,113.5519619956846,-0.032865676031440416
2011-10-21,113.55,115.59196199568458,-0.017665259421419166
2011-10-24,115.59,113.9319619956846,0.014552878536211011
2011-10-25,113.93,116.27196199568459,-0.020142104386021376
2011-10-26,116.27,121.45196199568458,-0.042666762319316986
