date,HAL,dcf,Deviation
1998-01-07,23.97,,
1998-01-08,22.53,,
1998-01-09,21.19,,
1998-01-12,21.19,,
1998-01-13,22.06,,
1998-01-14,22.38,,
1998-01-15,22.38,,
1998-01-16,23.25,,
1998-01-20,24.25,,
1998-01-21,24.06,,
1998-01-22,21.75,,
1998-01-23,21.53,,
1998-01-26,22.0,,
1998-01-27,21.69,,
1998-01-28,22.72,,
1998-01-29,23.63,,
1998-01-30,22.47,,
1998-02-02,22.19,,
1998-02-03,22.25,,
1998-02-04,23.88,,
1998-02-05,24.34,,
1998-02-06,24.09,,
1998-02-09,23.5,,
1998-02-10,23.94,,
1998-02-11,23.94,,
1998-02-12,23.34,,
1998-02-13,23.88,,
1998-02-17,22.75,,
1998-02-18,23.13,,
1998-02-19,22.5,,
1998-02-20,22.44,,
1998-02-23,21.75,,
1998-02-24,21.47,,
1998-02-25,22.0,,
1998-02-26,23.25,,
1998-02-27,23.28,,
1998-03-02,23.88,,
1998-03-03,25.0,,
1998-03-04,24.28,,
1998-03-05,24.5,,
1998-03-06,24.06,,
1998-03-09,23.0,,
1998-03-10,23.5,,
1998-03-11,23.38,,
1998-03-12,22.94,,
1998-03-13,22.81,,
1998-03-16,22.22,,
1998-03-17,21.59,,
1998-03-18,22.47,,
1998-03-19,22.88,,
1998-03-20,24.06,,
1998-03-23,25.88,,
1998-03-24,25.38,,
1998-03-25,25.75,,
1998-03-26,26.22,,
1998-03-27,26.13,,
1998-03-30,25.38,,
1998-03-31,25.06,,
1998-04-01,26.09,,
1998-04-02,25.94,,
1998-04-03,26.03,,
1998-04-06,25.97,,
1998-04-07,25.19,,
1998-04-08,25.22,,
1998-04-09,24.94,,
1998-04-13,24.5,,
1998-04-14,24.69,,
1998-04-15,25.75,,
1998-04-16,25.25,,
1998-04-17,25.47,,
1998-04-20,25.34,,
1998-04-21,26.16,,
1998-04-22,26.66,,
1998-04-23,26.47,,
1998-04-24,26.16,,
1998-04-27,26.16,,
1998-04-28,26.19,,
1998-04-29,27.5,,
1998-04-30,27.38,,
1998-05-01,28.5,,
1998-05-04,27.94,,
1998-05-05,28.0,,
1998-05-06,27.63,,
1998-05-07,27.06,,
1998-05-08,27.03,,
1998-05-11,26.25,,
1998-05-12,26.0,,
1998-05-13,25.94,,
1998-05-14,25.94,,
1998-05-15,25.25,,
1998-05-18,25.06,,
1998-05-19,25.22,,
1998-05-20,24.97,,
1998-05-21,24.81,,
1998-05-22,24.66,,
1998-05-26,24.63,,
1998-05-27,24.28,,
1998-05-28,24.0,,
1998-05-29,23.75,,
1998-06-01,22.88,,
1998-06-02,22.5,,
1998-06-03,22.13,,
1998-06-04,22.91,,
1998-06-05,23.44,,
1998-06-08,23.38,,
1998-06-09,23.03,,
1998-06-10,22.34,,
1998-06-11,21.13,,
1998-06-12,21.94,,
1998-06-15,21.03,,
1998-06-16,21.59,,
1998-06-17,21.88,,
1998-06-18,21.19,,
1998-06-19,21.25,,
1998-06-22,21.94,,
1998-06-23,22.5,,
1998-06-24,22.5,,
1998-06-25,22.16,,
1998-06-26,21.63,,
1998-06-29,22.0,,
1998-06-30,22.22,,
1998-07-01,22.25,,
1998-07-02,22.5,,
1998-07-06,21.78,,
1998-07-07,21.22,,
1998-07-08,21.63,,
1998-07-09,21.22,,
1998-07-10,21.13,,
1998-07-13,20.5,,
1998-07-14,20.53,,
1998-07-15,21.19,,
1998-07-16,21.28,,
1998-07-17,21.0,,
1998-07-20,20.56,,
1998-07-21,20.16,,
1998-07-22,20.44,,
1998-07-23,18.94,,
1998-07-24,18.13,,
1998-07-27,18.53,,
1998-07-28,18.16,,
1998-07-29,18.19,,
1998-07-30,18.56,,
1998-07-31,18.13,,
1998-08-03,17.81,,
1998-08-04,16.34,,
1998-08-05,16.0,,
1998-08-06,16.31,,
1998-08-07,16.75,,
1998-08-10,15.69,,
1998-08-11,14.97,,
1998-08-12,15.78,,
1998-08-13,15.56,,
1998-08-14,15.0,,
1998-08-17,14.38,,
1998-08-18,14.63,,
1998-08-19,15.94,,
1998-08-20,15.88,,
1998-08-21,16.0,,
1998-08-24,15.91,,
1998-08-25,15.84,,
1998-08-26,15.47,,
1998-08-27,14.88,,
1998-08-28,14.75,,
1998-08-31,13.28,,
1998-09-01,13.63,,
1998-09-02,13.31,,
1998-09-03,13.94,,
1998-09-04,14.63,,
1998-09-08,14.53,,
1998-09-09,14.25,,
1998-09-10,15.16,,
1998-09-11,16.41,,
1998-09-14,16.91,,
1998-09-15,16.44,,
1998-09-16,16.72,,
1998-09-17,16.22,,
1998-09-18,15.88,,
1998-09-21,15.81,,
1998-09-22,15.25,,
1998-09-23,15.63,,
1998-09-24,14.31,,
1998-09-25,14.44,,
1998-09-28,14.72,,
1998-09-29,15.25,,
1998-09-30,14.38,,
1998-10-01,13.88,,
1998-10-02,14.25,,
1998-10-05,13.78,,
1998-10-06,13.84,,
1998-10-07,13.09,,
1998-10-08,13.09,,
1998-10-09,13.56,,
1998-10-12,14.25,,
1998-10-13,14.09,,
1998-10-14,14.16,,
1998-10-15,14.97,,
1998-10-16,17.0,,
1998-10-19,16.88,,
1998-10-20,16.38,,
1998-10-21,17.25,,
1998-10-22,18.19,,
1998-10-23,17.56,,
1998-10-26,18.22,,
1998-10-27,18.28,,
1998-10-28,18.0,,
1998-10-29,17.88,,
1998-10-30,18.0,,
1998-11-02,19.28,,
1998-11-03,18.91,,
1998-11-04,18.72,,
1998-11-05,19.19,,
1998-11-06,19.25,,
1998-11-09,18.09,,
1998-11-10,16.94,,
1998-11-11,16.53,,
1998-11-12,16.38,,
1998-11-13,16.16,,
1998-11-16,15.66,,
1998-11-17,16.09,,
1998-11-18,15.88,,
1998-11-19,16.0,,
1998-11-20,16.53,,
1998-11-23,16.34,,
1998-11-24,16.28,,
1998-11-25,16.03,,
1998-11-27,15.56,,
1998-11-30,14.69,,
1998-12-01,13.81,,
1998-12-02,14.0,,
1998-12-03,14.16,,
1998-12-04,14.84,,
1998-12-07,15.81,,
1998-12-08,15.78,,
1998-12-09,15.91,,
1998-12-10,15.59,,
1998-12-11,15.38,,
1998-12-14,16.13,,
1998-12-15,15.75,,
1998-12-16,16.81,,
1998-12-17,15.88,,
1998-12-18,15.91,,
1998-12-21,15.5,,
1998-12-22,15.31,,
1998-12-23,16.56,,
1998-12-24,16.5,,
1998-12-28,16.47,,
1998-12-29,15.19,,
1998-12-30,14.69,,
1998-12-31,14.81,,
1999-01-04,15.09,,
1999-01-05,15.19,,
1999-01-06,16.34,,
1999-01-07,17.75,,
1999-01-08,17.19,,
1999-01-11,17.06,,
1999-01-12,16.63,,
1999-01-13,15.41,,
1999-01-14,15.53,,
1999-01-15,15.78,,
1999-01-19,16.0,,
1999-01-20,15.41,,
1999-01-21,15.81,,
1999-01-22,16.0,,
1999-01-25,15.25,,
1999-01-26,15.16,,
1999-01-27,14.66,,
1999-01-28,14.53,,
1999-01-29,14.84,,
1999-02-01,14.25,,
1999-02-02,14.38,,
1999-02-03,15.38,,
1999-02-04,15.0,,
1999-02-05,15.5,,
1999-02-08,15.91,,
1999-02-09,15.25,,
1999-02-10,15.03,,
1999-02-11,15.66,,
1999-02-12,15.16,,
1999-02-16,15.13,,
1999-02-17,14.53,,
1999-02-18,14.97,,
1999-02-19,14.44,,
1999-02-22,14.47,,
1999-02-23,14.53,,
1999-02-24,14.13,,
1999-02-25,14.47,,
1999-02-26,14.25,,
1999-03-01,14.22,,
1999-03-02,14.34,,
1999-03-03,15.21,,
1999-03-04,16.03,,
1999-03-05,16.13,,
1999-03-08,16.31,,
1999-03-09,16.13,,
1999-03-10,18.22,,
1999-03-11,17.56,,
1999-03-12,17.88,,
1999-03-15,17.91,,
1999-03-16,17.44,,
1999-03-17,18.56,,
1999-03-18,18.69,,
1999-03-19,18.44,,
1999-03-22,19.13,,
1999-03-23,18.75,,
1999-03-24,18.38,,
1999-03-25,18.75,,
1999-03-26,19.06,,
1999-03-29,20.59,,
1999-03-30,20.19,,
1999-03-31,19.25,,
1999-04-01,18.31,,
1999-04-05,18.63,,
1999-04-06,18.44,,
1999-04-07,18.25,,
1999-04-08,18.16,,
1999-04-09,18.47,,
1999-04-12,17.88,,
1999-04-13,18.38,,
1999-04-14,17.5,,
1999-04-15,18.84,,
1999-04-16,20.69,,
1999-04-19,21.44,,
1999-04-20,20.56,,
1999-04-21,20.69,,
1999-04-22,21.94,,
1999-04-23,20.59,,
1999-04-26,19.81,,
1999-04-27,20.38,,
1999-04-28,21.94,,
1999-04-29,22.13,,
1999-04-30,21.31,,
1999-05-03,22.5,,
1999-05-04,22.0,,
1999-05-05,22.44,,
1999-05-06,21.75,,
1999-05-07,21.81,,
1999-05-10,21.56,,
1999-05-11,21.16,,
1999-05-12,20.38,,
1999-05-13,20.91,,
1999-05-14,20.56,,
1999-05-17,20.31,,
1999-05-18,19.31,,
1999-05-19,19.5,,
1999-05-20,20.13,,
1999-05-21,20.88,,
1999-05-24,19.94,,
1999-05-25,19.63,,
1999-05-26,21.0,,
1999-05-27,20.66,,
1999-05-28,20.69,,
1999-06-01,20.38,,
1999-06-02,20.75,,
1999-06-03,21.44,,
1999-06-04,21.5,,
1999-06-07,22.22,,
1999-06-08,21.72,,
1999-06-09,21.75,,
1999-06-10,21.94,,
1999-06-11,23.03,,
1999-06-14,23.09,,
1999-06-15,23.97,,
1999-06-16,22.84,,
1999-06-17,23.81,,
1999-06-18,22.94,,
1999-06-21,21.91,,
1999-06-22,21.03,,
1999-06-23,21.09,,
1999-06-24,20.56,,
1999-06-25,20.19,,
1999-06-28,20.81,,
1999-06-29,21.69,,
1999-06-30,22.63,,
1999-07-01,21.88,,
1999-07-02,22.25,,
1999-07-06,22.63,,
1999-07-07,22.06,,
1999-07-08,22.84,,
1999-07-09,22.97,,
1999-07-12,23.63,,
1999-07-13,23.25,,
1999-07-14,23.59,,
1999-07-15,23.78,,
1999-07-16,23.25,,
1999-07-19,22.88,,
1999-07-20,21.66,,
1999-07-21,22.47,,
1999-07-22,22.0,,
1999-07-23,22.03,,
1999-07-26,21.66,,
1999-07-27,21.78,,
1999-07-28,22.72,,
1999-07-29,23.25,,
1999-07-30,23.06,,
1999-08-02,22.88,,
1999-08-03,23.41,,
1999-08-04,23.88,,
1999-08-05,25.25,,
1999-08-06,24.66,,
1999-08-09,25.72,,
1999-08-10,25.13,,
1999-08-11,25.0,,
1999-08-12,24.56,,
1999-08-13,23.97,,
1999-08-16,23.81,,
1999-08-17,24.38,,
1999-08-18,23.78,,
1999-08-19,24.19,,
1999-08-20,24.0,,
1999-08-23,24.0,,
1999-08-24,23.25,,
1999-08-25,22.5,,
1999-08-26,22.59,,
1999-08-27,22.72,,
1999-08-30,22.31,,
1999-08-31,23.19,,
1999-09-01,22.97,,
1999-09-02,22.66,,
1999-09-03,23.0,,
1999-09-07,24.16,,
1999-09-08,23.94,,
1999-09-09,25.38,,
1999-09-10,25.72,,
1999-09-13,25.16,,
1999-09-14,24.53,,
1999-09-15,23.69,,
1999-09-16,23.78,,
1999-09-17,23.75,,
1999-09-20,22.5,,
1999-09-21,21.25,,
1999-09-22,21.38,,
1999-09-23,21.06,,
1999-09-24,20.34,,
1999-09-27,20.72,,
1999-09-28,19.53,,
1999-09-29,20.38,,
1999-09-30,20.5,,
1999-10-01,20.91,,
1999-10-04,19.88,,
1999-10-05,17.25,,
1999-10-06,17.72,,
1999-10-07,16.97,,
1999-10-08,17.06,,
1999-10-11,18.09,,
1999-10-12,18.34,,
1999-10-13,18.53,,
1999-10-14,18.38,,
1999-10-15,17.31,,
1999-10-18,16.94,,
1999-10-19,17.22,,
1999-10-20,17.88,,
1999-10-21,18.63,,
1999-10-22,19.31,,
1999-10-25,19.5,,
1999-10-26,19.16,,
1999-10-27,18.5,,
1999-10-28,18.53,,
1999-10-29,18.84,,
1999-11-01,19.38,,
1999-11-02,18.59,,
1999-11-03,18.59,,
1999-11-04,18.38,,
1999-11-05,17.78,,
1999-11-08,18.88,,
1999-11-09,19.69,,
1999-11-10,19.94,,
1999-11-11,19.44,,
1999-11-12,20.84,,
1999-11-15,21.5,,
1999-11-16,21.28,,
1999-11-17,22.06,,
1999-11-18,21.41,,
1999-11-19,21.03,,
1999-11-22,20.66,,
1999-11-23,20.47,,
1999-11-24,20.53,,
1999-11-26,20.03,,
1999-11-29,19.28,,
1999-11-30,19.31,,
1999-12-01,20.56,,
1999-12-02,19.8,,
1999-12-03,19.22,,
1999-12-06,18.53,,
1999-12-07,17.78,,
1999-12-08,18.5,,
1999-12-09,18.06,,
1999-12-10,17.47,,
1999-12-13,17.28,,
1999-12-14,17.53,,
1999-12-15,18.47,,
1999-12-16,18.56,,
1999-12-17,18.38,,
1999-12-20,18.01,,
1999-12-21,18.59,,
1999-12-22,19.16,,
1999-12-23,19.66,,
1999-12-27,19.75,,
1999-12-28,19.94,,
1999-12-29,20.13,,
1999-12-30,19.38,,
1999-12-31,20.13,,
2000-01-03,19.16,,
2000-01-04,19.25,,
2000-01-05,18.41,,
2000-01-06,19.16,,
2000-01-07,20.34,,
2000-01-10,19.53,,
2000-01-11,20.25,,
2000-01-12,18.88,,
2000-01-13,19.13,,
2000-01-14,19.28,,
2000-01-18,20.84,,
2000-01-19,21.09,,
2000-01-20,20.41,,
2000-01-21,21.19,,
2000-01-24,19.94,,
2000-01-25,20.0,,
2000-01-26,19.34,,
2000-01-27,18.75,,
2000-01-28,17.91,,
2000-01-31,18.06,,
2000-02-01,18.19,,
2000-02-02,18.56,,
2000-02-03,18.69,,
2000-02-04,18.41,,
2000-02-07,18.69,,
2000-02-08,18.44,,
2000-02-09,17.75,,
2000-02-10,17.72,,
2000-02-11,17.13,,
2000-02-14,17.97,,
2000-02-15,19.25,,
2000-02-16,19.56,,
2000-02-17,19.25,,
2000-02-18,18.34,,
2000-02-22,17.75,,
2000-02-23,17.16,,
2000-02-24,17.72,,
2000-02-25,16.84,,
2000-02-28,17.5,,
2000-02-29,19.09,,
2000-03-01,20.47,,
2000-03-02,21.09,,
2000-03-03,20.44,,
2000-03-06,20.63,,
2000-03-07,22.25,,
2000-03-08,19.94,,
2000-03-09,20.06,,
2000-03-10,19.78,,
2000-03-13,19.44,,
2000-03-14,19.08,,
2000-03-15,18.94,,
2000-03-16,19.69,,
2000-03-17,19.19,,
2000-03-20,18.09,,
2000-03-21,18.75,,
2000-03-22,19.34,,
2000-03-23,18.94,,
2000-03-24,19.5,,
2000-03-27,19.06,,
2000-03-28,18.84,,
2000-03-29,20.13,,
2000-03-30,20.28,,
2000-03-31,20.56,,
2000-04-03,21.25,,
2000-04-04,20.0,,
2000-04-05,19.0,,
2000-04-06,19.59,,
2000-04-07,19.81,,
2000-04-10,19.16,,
2000-04-11,20.09,,
2000-04-12,20.41,,
2000-04-13,19.66,,
2000-04-14,19.44,,
2000-04-17,19.22,,
2000-04-18,20.84,,
2000-04-19,20.72,,
2000-04-20,21.13,,
2000-04-24,20.81,,
2000-04-25,20.72,,
2000-04-26,21.81,,
2000-04-27,22.75,,
2000-04-28,22.09,,
2000-05-01,22.13,,
2000-05-02,23.69,,
2000-05-03,22.63,,
2000-05-04,23.5,,
2000-05-05,23.44,,
2000-05-08,24.19,,
2000-05-09,24.47,,
2000-05-10,24.59,,
2000-05-11,25.19,,
2000-05-12,25.05,,
2000-05-15,25.78,,
2000-05-16,25.75,,
2000-05-17,25.5,,
2000-05-18,24.81,,
2000-05-19,25.44,,
2000-05-22,23.69,,
2000-05-23,24.38,,
2000-05-24,24.25,,
2000-05-25,24.16,,
2000-05-26,23.44,,
2000-05-30,24.5,,
2000-05-31,25.47,,
2000-06-01,25.38,,
2000-06-02,24.13,,
2000-06-05,22.78,,
2000-06-06,24.25,,
2000-06-07,23.75,,
2000-06-08,23.31,,
2000-06-09,22.84,,
2000-06-12,24.16,,
2000-06-13,24.22,,
2000-06-14,23.84,,
2000-06-15,23.25,,
2000-06-16,24.48,,
2000-06-19,24.0,,
2000-06-20,23.84,,
2000-06-21,24.88,,
2000-06-22,23.78,,
2000-06-23,23.78,,
2000-06-26,23.59,,
2000-06-27,23.84,,
2000-06-28,23.12,,
2000-06-29,24.22,,
2000-06-30,23.59,,
2000-07-03,23.47,,
2000-07-05,22.28,,
2000-07-06,22.25,,
2000-07-07,21.84,,
2000-07-10,21.0,,
2000-07-11,23.25,,
2000-07-12,22.97,,
2000-07-13,22.66,,
2000-07-14,22.56,,
2000-07-17,21.43,,
2000-07-18,22.44,,
2000-07-19,22.47,,
2000-07-20,22.56,,
2000-07-21,21.13,,
2000-07-24,20.84,,
2000-07-25,21.13,,
2000-07-26,21.78,,
2000-07-27,22.69,,
2000-07-28,22.73,,
2000-07-31,23.05,,
2000-08-01,23.41,,
2000-08-02,23.78,,
2000-08-03,23.56,,
2000-08-04,24.13,,
2000-08-07,24.35,,
2000-08-08,24.9,,
2000-08-09,26.31,,
2000-08-10,26.07,,
2000-08-11,25.5,,
2000-08-14,26.13,,
2000-08-15,25.72,,
2000-08-16,27.01,,
2000-08-17,26.88,,
2000-08-18,26.34,,
2000-08-21,26.72,,
2000-08-22,26.66,,
2000-08-23,26.94,,
2000-08-24,26.56,,
2000-08-25,26.34,,
2000-08-28,26.81,,
2000-08-29,26.88,,
2000-08-30,26.52,,
2000-08-31,26.51,,
2000-09-01,26.82,,
2000-09-05,26.81,,
2000-09-06,27.34,,
2000-09-07,26.72,,
2000-09-08,26.03,,
2000-09-11,27.12,,
2000-09-12,27.19,,
2000-09-13,25.97,,
2000-09-14,25.75,,
2000-09-15,26.34,,
2000-09-18,25.51,,
2000-09-19,25.28,,
2000-09-20,24.31,,
2000-09-21,24.0,,
2000-09-22,23.52,,
2000-09-25,23.37,,
2000-09-26,24.0,,
2000-09-27,24.34,,
2000-09-28,24.32,,
2000-09-29,24.47,,
2000-10-02,25.19,,
2000-10-03,24.81,,
2000-10-04,23.19,,
2000-10-05,23.13,,
2000-10-06,21.97,,
2000-10-09,22.19,,
2000-10-10,23.0,,
2000-10-11,23.22,,
2000-10-12,23.81,,
2000-10-13,22.63,,
2000-10-16,21.59,,
2000-10-17,21.69,,
2000-10-18,21.44,,
2000-10-19,21.41,,
2000-10-20,22.03,,
2000-10-23,20.59,,
2000-10-24,20.81,,
2000-10-25,18.53,,
2000-10-26,18.56,,
2000-10-27,18.5,,
2000-10-30,18.38,,
2000-10-31,18.53,,
2000-11-01,19.28,,
2000-11-02,18.84,,
2000-11-03,18.84,,
2000-11-06,19.13,,
2000-11-07,19.0,,
2000-11-08,19.25,,
2000-11-09,18.97,,
2000-11-10,18.56,,
2000-11-13,18.38,,
2000-11-14,18.81,,
2000-11-15,19.38,,
2000-11-16,19.09,,
2000-11-17,18.59,,
2000-11-20,18.25,,
2000-11-21,18.16,,
2000-11-22,17.94,,
2000-11-24,18.5,,
2000-11-27,18.34,,
2000-11-28,17.91,,
2000-11-29,17.38,,
2000-11-30,16.69,,
2000-12-01,16.94,,
2000-12-04,17.09,,
2000-12-05,17.34,,
2000-12-06,17.38,,
2000-12-07,17.94,,
2000-12-08,18.38,,
2000-12-11,18.97,,
2000-12-12,19.03,,
2000-12-13,18.81,,
2000-12-14,18.47,,
2000-12-15,18.63,,
2000-12-18,19.38,,
2000-12-19,19.53,,
2000-12-20,18.88,,
2000-12-21,18.5,,
2000-12-22,18.0,,
2000-12-26,18.81,,
2000-12-27,18.5,,
2000-12-28,18.56,,
2000-12-29,18.13,,
2001-01-02,18.41,,
2001-01-03,18.16,,
2001-01-04,18.09,,
2001-01-05,18.03,,
2001-01-08,18.28,,
2001-01-09,19.03,,
2001-01-10,19.66,,
2001-01-11,20.06,,
2001-01-12,20.03,,
2001-01-16,20.28,,
2001-01-17,19.5,,
2001-01-18,18.78,,
2001-01-19,18.56,,
2001-01-22,18.66,,
2001-01-23,19.31,,
2001-01-24,19.91,,
2001-01-25,20.81,,
2001-01-26,20.38,,
2001-01-29,19.95,,
2001-01-30,20.13,,
2001-01-31,20.59,,
2001-02-01,20.1,,
2001-02-02,20.06,,
2001-02-05,20.55,,
2001-02-06,21.33,,
2001-02-07,21.5,,
2001-02-08,21.4,,
2001-02-09,21.24,,
2001-02-12,21.33,,
2001-02-13,21.63,,
2001-02-14,21.57,,
2001-02-15,20.76,,
2001-02-16,20.95,,
2001-02-20,20.84,,
2001-02-21,20.75,,
2001-02-22,20.04,,
2001-02-23,19.78,,
2001-02-26,20.38,,
2001-02-27,20.73,,
2001-02-28,19.91,,
2001-03-01,20.11,,
2001-03-02,20.66,,
2001-03-05,21.06,,
2001-03-06,21.42,,
2001-03-07,22.38,,
2001-03-08,22.58,,
2001-03-09,22.25,,
2001-03-12,21.53,,
2001-03-13,20.59,,
2001-03-14,20.43,,
2001-03-15,20.0,,
2001-03-16,19.55,,
2001-03-19,20.31,,
2001-03-20,20.55,,
2001-03-21,19.4,,
2001-03-22,18.93,,
2001-03-23,19.42,,
2001-03-26,19.49,,
2001-03-27,19.0,,
2001-03-28,18.4,,
2001-03-29,17.57,,
2001-03-30,18.38,,
2001-04-02,17.1,,
2001-04-03,16.21,,
2001-04-04,16.45,,
2001-04-05,17.13,,
2001-04-06,17.09,,
2001-04-09,17.7,,
2001-04-10,18.2,,
2001-04-11,17.59,,
2001-04-12,17.52,,
2001-04-16,18.15,,
2001-04-17,18.57,,
2001-04-18,18.07,,
2001-04-19,17.62,,
2001-04-20,18.51,,
2001-04-23,19.03,,
2001-04-24,18.78,,
2001-04-25,19.31,,
2001-04-26,21.07,,
2001-04-27,21.06,,
2001-04-30,21.61,,
2001-05-01,21.23,,
2001-05-02,20.15,,
2001-05-03,20.25,,
2001-05-04,20.88,,
2001-05-07,20.54,,
2001-05-08,20.62,,
2001-05-09,21.25,,
2001-05-10,21.3,,
2001-05-11,20.9,,
2001-05-14,21.98,,
2001-05-15,22.67,,
2001-05-16,22.71,,
2001-05-17,23.66,,
2001-05-18,23.91,,
2001-05-21,24.6,,
2001-05-22,24.0,,
2001-05-23,23.31,,
2001-05-24,23.3,,
2001-05-25,23.75,,
2001-05-29,23.53,,
2001-05-30,22.99,,
2001-05-31,23.37,,
2001-06-01,23.06,,
2001-06-04,23.75,,
2001-06-05,23.7,,
2001-06-06,22.5,,
2001-06-07,22.21,,
2001-06-08,22.4,,
2001-06-11,22.04,,
2001-06-12,22.39,,
2001-06-13,22.15,,
2001-06-14,21.64,,
2001-06-15,21.56,,
2001-06-18,21.2,,
2001-06-19,21.29,,
2001-06-20,20.75,,
2001-06-21,19.62,,
2001-06-22,19.63,,
2001-06-25,19.8,,
2001-06-26,20.57,,
2001-06-27,19.33,,
2001-06-28,18.58,,
2001-06-29,17.8,,
2001-07-02,17.08,,
2001-07-03,17.03,,
2001-07-05,16.97,,
2001-07-06,16.58,,
2001-07-09,16.4,,
2001-07-10,16.65,,
2001-07-11,16.61,,
2001-07-12,15.89,,
2001-07-13,16.08,,
2001-07-16,15.2,,
2001-07-17,15.33,,
2001-07-18,15.51,,
2001-07-19,15.78,,
2001-07-20,16.87,,
2001-07-23,16.82,,
2001-07-24,16.22,,
2001-07-25,17.13,,
2001-07-26,17.75,,
2001-07-27,18.05,,
2001-07-30,18.23,,
2001-07-31,17.5,,
2001-08-01,17.23,,
2001-08-02,17.75,,
2001-08-03,17.58,,
2001-08-06,17.65,,
2001-08-07,17.68,,
2001-08-08,16.75,,
2001-08-09,16.0,,
2001-08-10,15.75,,
2001-08-13,15.4,,
2001-08-14,15.27,,
2001-08-15,16.42,,
2001-08-16,16.15,,
2001-08-17,15.96,,
2001-08-20,15.74,,
2001-08-21,16.03,,
2001-08-22,15.72,,
2001-08-23,15.42,,
2001-08-24,15.54,,
2001-08-27,15.65,,
2001-08-28,15.23,,
2001-08-29,15.08,,
2001-08-30,14.0,,
2001-08-31,13.93,,
2001-09-04,14.43,,
2001-09-05,14.51,,
2001-09-06,14.61,,
2001-09-07,14.14,,
2001-09-10,14.37,,
2001-09-17,13.33,,
2001-09-18,12.25,,
2001-09-19,11.33,,
2001-09-20,10.78,,
2001-09-21,11.29,,
2001-09-24,10.51,,
2001-09-25,10.03,,
2001-09-26,9.85,,
2001-09-27,10.45,,
2001-09-28,11.28,,
2001-10-01,10.95,,
2001-10-02,10.71,,
2001-10-03,11.17,,
2001-10-04,11.88,,
2001-10-05,11.69,,
2001-10-08,12.03,,
2001-10-09,12.14,,
2001-10-10,12.98,,
2001-10-11,12.87,,
2001-10-12,12.67,,
2001-10-15,12.29,,
2001-10-16,12.44,,
2001-10-17,12.18,,
2001-10-18,11.53,,
2001-10-19,12.0,,
2001-10-22,12.28,,
2001-10-23,12.43,,
2001-10-24,12.48,,
2001-10-25,13.68,,
2001-10-26,13.96,,
2001-10-29,13.9,,
2001-10-30,13.18,,
2001-10-31,12.35,,
2001-11-01,11.99,,
2001-11-02,11.68,,
2001-11-05,11.3,,
2001-11-06,10.86,,
2001-11-07,11.08,,
2001-11-08,11.36,,
2001-11-09,11.38,,
2001-11-12,11.4,,
2001-11-13,11.5,,
2001-11-14,10.8,,
2001-11-15,10.03,,
2001-11-16,10.13,,
2001-11-19,10.18,,
2001-11-20,10.65,,
2001-11-21,10.45,,
2001-11-23,10.74,,
2001-11-26,10.55,,
2001-11-27,10.93,,
2001-11-28,10.66,,
2001-11-29,10.85,,
2001-11-30,10.72,,
2001-12-03,11.03,,
2001-12-04,10.95,,
2001-12-05,11.0,,
2001-12-06,10.43,,
2001-12-07,6.0,,
2001-12-10,7.0,,
2001-12-11,7.0,,
2001-12-12,6.64,,
2001-12-13,6.68,,
2001-12-14,6.5,,
2001-12-17,6.42,,
2001-12-18,6.42,,
2001-12-19,6.47,,
2001-12-20,6.41,,
2001-12-21,6.5,,
2001-12-24,6.67,,
2001-12-26,6.48,,
2001-12-27,6.49,,
2001-12-28,6.6,,
2001-12-31,6.55,,
2002-01-02,6.14,,
2002-01-03,5.46,,
2002-01-04,5.11,,
2002-01-07,5.52,,
2002-01-08,5.5,,
2002-01-09,6.07,,
2002-01-10,5.78,,
2002-01-11,5.48,,
2002-01-14,5.39,,
2002-01-15,5.34,,
2002-01-16,5.13,,
2002-01-17,5.11,,
2002-01-18,5.03,,
2002-01-22,5.13,,
2002-01-23,5.4,,
2002-01-24,6.72,,
2002-01-25,7.17,,
2002-01-28,6.75,,
2002-01-29,7.02,,
2002-01-30,6.7,,
2002-01-31,6.88,,
2002-02-01,6.95,,
2002-02-04,6.78,,
2002-02-05,6.72,,
2002-02-06,6.51,,
2002-02-07,6.55,,
2002-02-08,6.98,,
2002-02-11,7.52,,
2002-02-12,7.28,,
2002-02-13,7.48,,
2002-02-14,7.33,,
2002-02-15,8.14,,
2002-02-19,7.95,,
2002-02-20,7.85,,
2002-02-21,7.9,,
2002-02-22,8.25,,
2002-02-25,8.24,,
2002-02-26,8.21,,
2002-02-27,8.25,,
2002-02-28,8.25,,
2002-03-01,8.45,,
2002-03-04,8.64,,
2002-03-05,8.56,,
2002-03-06,8.54,,
2002-03-07,8.69,,
2002-03-08,8.63,,
2002-03-11,8.52,,
2002-03-12,8.55,,
2002-03-13,8.38,,
2002-03-14,8.04,,
2002-03-15,8.34,,
2002-03-18,8.3,,
2002-03-19,8.46,,
2002-03-20,8.34,,
2002-03-21,8.16,,
2002-03-22,7.85,,
2002-03-25,8.0,,
2002-03-26,8.18,,
2002-03-27,8.57,,
2002-03-28,8.54,,
2002-04-01,8.38,,
2002-04-02,8.51,,
2002-04-03,8.32,,
2002-04-04,8.36,,
2002-04-05,8.33,,
2002-04-08,8.67,,
2002-04-09,8.81,,
2002-04-10,8.8,,
2002-04-11,8.64,,
2002-04-12,8.19,,
2002-04-15,8.55,,
2002-04-16,8.74,,
2002-04-17,9.0,,
2002-04-18,8.81,,
