date,NVR,dcf,Deviation
1999-12-09,44.88,,
1999-12-10,44.5,,
1999-12-13,44.19,,
1999-12-14,43.5,,
1999-12-15,43.25,,
1999-12-16,43.06,,
1999-12-17,43.44,,
1999-12-20,44.0,,
1999-12-21,44.0,,
1999-12-22,43.13,,
1999-12-23,44.0,,
1999-12-27,45.38,,
1999-12-28,46.06,,
1999-12-29,46.25,,
1999-12-30,47.25,,
1999-12-31,47.75,,
2000-01-03,46.56,,
2000-01-04,46.0,,
2000-01-05,45.88,,
2000-01-06,45.88,,
2000-01-07,46.75,,
2000-01-10,47.38,,
2000-01-11,47.5,,
2000-01-12,47.81,,
2000-01-13,48.88,,
2000-01-14,48.81,,
2000-01-18,47.75,,
2000-01-19,47.75,,
2000-01-20,48.25,,
2000-01-21,48.56,,
2000-01-24,48.75,,
2000-01-25,49.25,,
2000-01-26,48.63,,
2000-01-27,47.13,,
2000-01-28,46.38,,
2000-01-31,45.25,,
2000-02-01,44.88,,
2000-02-02,44.63,,
2000-02-03,44.38,,
2000-02-04,45.31,,
2000-02-07,45.88,,
2000-02-08,45.88,,
2000-02-09,44.19,,
2000-02-10,42.25,,
2000-02-11,42.5,,
2000-02-14,42.75,,
2000-02-15,43.38,,
2000-02-16,43.88,,
2000-02-17,44.13,,
2000-02-18,43.19,,
2000-02-22,42.88,,
2000-02-23,43.5,,
2000-02-24,44.63,,
2000-02-25,44.13,,
2000-02-28,44.13,,
2000-02-29,44.13,,
2000-03-01,44.38,,
2000-03-02,44.5,,
2000-03-03,44.19,,
2000-03-06,44.63,,
2000-03-07,44.38,,
2000-03-08,44.13,,
2000-03-09,44.75,,
2000-03-10,44.63,,
2000-03-13,44.38,,
2000-03-14,44.56,,
2000-03-15,44.56,,
2000-03-16,46.75,,
2000-03-17,49.5,,
2000-03-20,50.5,,
2000-03-21,51.75,,
2000-03-22,54.56,,
2000-03-23,54.13,,
2000-03-24,53.81,,
2000-03-27,53.13,,
2000-03-28,52.06,,
2000-03-29,51.81,,
2000-03-30,54.0,,
2000-03-31,54.0,,
2000-04-03,54.25,,
2000-04-04,54.44,,
2000-04-05,54.88,,
2000-04-06,55.81,,
2000-04-07,55.88,,
2000-04-10,55.38,,
2000-04-11,55.0,,
2000-04-12,54.81,,
2000-04-13,54.75,,
2000-04-14,53.81,,
2000-04-17,52.75,,
2000-04-18,52.75,,
2000-04-19,52.81,,
2000-04-20,53.19,,
2000-04-24,53.63,,
2000-04-25,53.5,,
2000-04-26,59.0,,
2000-04-27,59.0,,
2000-04-28,62.0,,
2000-05-01,63.25,,
2000-05-02,62.0,,
2000-05-03,61.0,,
2000-05-04,61.63,,
2000-05-05,62.5,,
2000-05-08,62.31,,
2000-05-09,62.63,,
2000-05-10,62.38,,
2000-05-11,62.38,,
2000-05-12,62.38,,
2000-05-15,61.94,,
2000-05-16,61.75,,
2000-05-17,61.25,,
2000-05-18,60.25,,
2000-05-19,59.19,,
2000-05-22,57.31,,
2000-05-23,56.88,,
2000-05-24,56.25,,
2000-05-25,55.5,,
2000-05-26,55.13,,
2000-05-30,55.75,,
2000-05-31,55.0,,
2000-06-01,55.13,,
2000-06-02,55.69,,
2000-06-05,56.31,,
2000-06-06,56.75,,
2000-06-07,56.56,,
2000-06-08,56.69,,
2000-06-09,55.5,,
2000-06-12,54.81,,
2000-06-13,55.38,,
2000-06-14,55.63,,
2000-06-15,56.25,,
2000-06-16,55.38,,
2000-06-19,55.88,,
2000-06-20,55.13,,
2000-06-21,55.06,,
2000-06-22,54.25,,
2000-06-23,54.5,,
2000-06-26,55.25,,
2000-06-27,56.44,,
2000-06-28,57.75,,
2000-06-29,58.63,,
2000-06-30,57.0,,
2000-07-03,57.38,,
2000-07-05,57.88,,
2000-07-06,59.0,,
2000-07-07,60.94,,
2000-07-10,60.13,,
2000-07-11,59.88,,
2000-07-12,59.38,,
2000-07-13,59.69,,
2000-07-14,59.75,,
2000-07-17,59.81,,
2000-07-18,59.75,,
2000-07-19,60.0,,
2000-07-20,61.81,,
2000-07-21,61.38,,
2000-07-24,61.13,,
2000-07-25,59.88,,
2000-07-26,59.0,,
2000-07-27,59.25,,
2000-07-28,59.94,,
2000-07-31,61.63,,
2000-08-01,62.13,,
2000-08-02,63.75,,
2000-08-03,64.0,,
2000-08-04,66.38,,
2000-08-07,72.5,,
2000-08-08,72.63,,
2000-08-09,70.75,,
2000-08-10,69.5,,
2000-08-11,72.0,,
2000-08-14,73.94,,
2000-08-15,70.63,,
2000-08-16,71.0,,
2000-08-17,70.63,,
2000-08-18,71.0,,
2000-08-21,71.81,,
2000-08-22,71.13,,
2000-08-23,69.75,,
2000-08-24,70.13,,
2000-08-25,69.63,,
2000-08-28,70.13,,
2000-08-29,70.63,,
2000-08-30,71.38,,
2000-08-31,73.5,,
2000-09-01,72.0,,
2000-09-05,72.25,,
2000-09-06,73.44,,
2000-09-07,75.31,,
2000-09-08,77.13,,
2000-09-11,78.25,,
2000-09-12,78.75,,
2000-09-13,78.88,,
2000-09-14,78.25,,
2000-09-15,78.31,,
2000-09-18,77.56,,
2000-09-19,77.56,,
2000-09-20,79.81,,
2000-09-21,79.69,,
2000-09-22,78.75,,
2000-09-25,79.15,,
2000-09-26,79.0,,
2000-09-27,79.25,,
2000-09-28,80.75,,
2000-09-29,81.0,,
2000-10-02,81.53,,
2000-10-03,81.44,,
2000-10-04,79.5,,
2000-10-05,79.1,,
2000-10-06,76.5,,
2000-10-09,76.0,,
2000-10-10,78.08,,
2000-10-11,79.8,,
2000-10-12,79.41,,
2000-10-13,79.26,,
2000-10-16,80.1,,
2000-10-17,80.13,,
2000-10-18,79.51,,
2000-10-19,80.55,,
2000-10-20,82.4,,
2000-10-23,83.5,,
2000-10-24,85.0,,
2000-10-25,87.21,,
2000-10-26,88.93,,
2000-10-27,95.25,,
2000-10-30,99.92,,
2000-10-31,103.4,,
2000-11-01,100.59,,
2000-11-02,100.84,,
2000-11-03,102.97,,
2000-11-06,103.25,,
2000-11-07,104.73,,
2000-11-08,103.26,,
2000-11-09,102.0,,
2000-11-10,96.18,,
2000-11-13,96.6,,
2000-11-14,102.0,,
2000-11-15,100.45,,
2000-11-16,94.44,,
2000-11-17,96.5,,
2000-11-20,91.25,,
2000-11-21,87.46,,
2000-11-22,81.75,,
2000-11-24,86.5,,
2000-11-27,90.08,,
2000-11-28,89.2,,
2000-11-29,93.3,,
2000-11-30,91.0,,
2000-12-01,92.38,,
2000-12-04,92.15,,
2000-12-05,103.98,,
2000-12-06,98.0,,
2000-12-07,101.0,,
2000-12-08,107.75,,
2000-12-11,109.65,,
2000-12-12,99.5,,
2000-12-13,106.4,,
2000-12-14,102.28,,
2000-12-15,103.75,,
2000-12-18,108.99,,
2000-12-19,106.05,,
2000-12-20,101.2,,
2000-12-21,105.46,,
2000-12-22,107.0,,
2000-12-26,113.05,,
2000-12-27,122.4,,
2000-12-28,124.6,,
2000-12-29,123.6,,
2001-01-02,116.6,,
2001-01-03,119.6,,
2001-01-04,121.0,,
2001-01-05,124.5,,
2001-01-08,132.98,,
2001-01-09,131.5,,
2001-01-10,127.75,,
2001-01-11,125.1,,
2001-01-12,127.52,,
2001-01-16,125.0,,
2001-01-17,127.75,,
2001-01-18,127.75,,
2001-01-19,118.5,,
2001-01-22,109.4,,
2001-01-23,114.25,,
2001-01-24,115.33,,
2001-01-25,115.8,,
2001-01-26,114.1,,
2001-01-29,113.75,,
2001-01-30,113.85,,
2001-01-31,115.0,,
2001-02-01,118.0,,
2001-02-02,114.37,,
2001-02-05,123.0,,
2001-02-06,133.4,,
2001-02-07,133.51,,
2001-02-08,131.5,,
2001-02-09,129.4,,
2001-02-12,139.0,,
2001-02-13,138.25,,
2001-02-14,144.0,,
2001-02-15,147.75,,
2001-02-16,142.6,,
2001-02-20,138.7,,
2001-02-21,137.25,,
2001-02-22,135.0,,
2001-02-23,135.75,,
2001-02-26,144.75,,
2001-02-27,145.75,,
2001-02-28,147.25,,
2001-03-01,147.0,,
2001-03-02,152.93,,
2001-03-05,155.5,,
2001-03-06,163.42,,
2001-03-07,162.45,,
2001-03-08,158.03,,
2001-03-09,158.03,,
2001-03-12,151.5,,
2001-03-13,154.0,,
2001-03-14,150.25,,
2001-03-15,154.05,,
2001-03-16,150.7,,
2001-03-19,154.0,,
2001-03-20,154.0,,
2001-03-21,156.0,,
2001-03-22,156.0,,
2001-03-23,159.95,,
2001-03-26,166.0,,
2001-03-27,166.2,,
2001-03-28,165.6,,
2001-03-29,170.0,,
2001-03-30,163.0,,
2001-04-02,160.5,,
2001-04-03,163.0,,
2001-04-04,165.5,,
2001-04-05,167.2,,
2001-04-06,166.0,,
2001-04-09,165.8,,
2001-04-10,167.75,,
2001-04-11,166.75,,
2001-04-12,168.49,,
2001-04-16,165.7,,
2001-04-17,165.0,,
2001-04-18,168.75,,
2001-04-19,175.6,,
2001-04-20,170.6,,
2001-04-23,174.5,,
2001-04-24,183.0,,
2001-04-25,192.75,,
2001-04-26,190.25,,
2001-04-27,196.0,,
2001-04-30,190.62,,
2001-05-01,189.5,,
2001-05-02,189.0,,
2001-05-03,185.0,,
2001-05-04,185.25,,
2001-05-07,192.13,,
2001-05-08,197.0,,
2001-05-09,194.5,,
2001-05-10,203.0,,
2001-05-11,192.6,,
2001-05-14,201.0,,
2001-05-15,200.0,,
2001-05-16,197.5,,
2001-05-17,195.5,,
2001-05-18,194.95,,
2001-05-21,186.03,,
2001-05-22,182.5,,
2001-05-23,180.0,,
2001-05-24,183.5,,
2001-05-25,177.49,,
2001-05-29,166.12,,
2001-05-30,170.55,,
2001-05-31,172.51,,
2001-06-01,170.0,,
2001-06-04,166.0,,
2001-06-05,164.0,,
2001-06-06,151.15,,
2001-06-07,151.5,,
2001-06-08,158.0,,
2001-06-11,153.63,,
2001-06-12,150.0,,
2001-06-13,150.0,,
2001-06-14,145.5,,
2001-06-15,141.0,,
2001-06-18,140.9,,
2001-06-19,143.0,,
2001-06-20,148.05,,
2001-06-21,153.85,,
2001-06-22,152.4,,
2001-06-25,153.0,,
2001-06-26,152.56,,
2001-06-27,153.0,,
2001-06-28,157.5,,
2001-06-29,148.0,,
2001-07-02,151.25,,
2001-07-03,152.65,,
2001-07-05,157.5,,
2001-07-06,157.25,,
2001-07-09,152.05,,
2001-07-10,151.95,,
2001-07-11,155.0,,
2001-07-12,158.8,,
2001-07-13,163.75,,
2001-07-16,162.91,,
2001-07-17,166.3,,
2001-07-18,169.5,,
2001-07-19,175.0,,
2001-07-20,176.5,,
2001-07-23,173.5,,
2001-07-24,167.75,,
2001-07-25,167.5,,
2001-07-26,166.0,,
2001-07-27,166.1,,
2001-07-30,170.0,,
2001-07-31,176.25,,
2001-08-01,174.45,,
2001-08-02,177.0,,
2001-08-03,175.0,,
2001-08-06,167.5,,
2001-08-07,158.51,,
2001-08-08,156.0,,
2001-08-09,157.0,,
2001-08-10,157.95,,
2001-08-13,153.95,,
2001-08-14,151.0,,
2001-08-15,154.3,,
2001-08-16,159.25,,
2001-08-17,154.0,,
2001-08-20,152.9,,
2001-08-21,153.75,,
2001-08-22,155.5,,
2001-08-23,158.75,,
2001-08-24,164.0,,
2001-08-27,158.5,,
2001-08-28,157.55,,
2001-08-29,162.55,,
2001-08-30,163.0,,
2001-08-31,161.0,,
2001-09-04,164.5,,
2001-09-05,166.75,,
2001-09-06,167.0,,
2001-09-07,161.41,,
2001-09-10,155.85,,
2001-09-17,142.0,,
2001-09-18,134.0,,
2001-09-19,139.0,,
2001-09-20,132.75,,
2001-09-21,131.0,,
2001-09-24,138.75,,
2001-09-25,135.5,,
2001-09-26,134.24,,
2001-09-27,140.95,,
2001-09-28,140.51,,
2001-10-01,141.75,,
2001-10-02,146.37,,
2001-10-03,151.0,,
2001-10-04,148.04,,
2001-10-05,146.45,,
2001-10-08,143.24,,
2001-10-09,147.25,,
2001-10-10,152.99,,
2001-10-11,161.0,,
2001-10-12,158.0,,
2001-10-15,160.37,,
2001-10-16,163.91,,
2001-10-17,153.0,,
2001-10-18,154.45,,
2001-10-19,158.5,,
2001-10-22,159.0,,
2001-10-23,160.6,,
2001-10-24,161.95,,
2001-10-25,158.5,,
2001-10-26,162.95,,
2001-10-29,158.2,,
2001-10-30,153.25,,
2001-10-31,158.3,,
2001-11-01,166.75,,
2001-11-02,163.0,,
2001-11-05,161.75,,
2001-11-06,164.0,,
2001-11-07,175.0,,
2001-11-08,170.99,,
2001-11-09,168.6,,
2001-11-12,172.7,,
2001-11-13,178.0,,
2001-11-14,179.0,,
2001-11-15,171.1,,
2001-11-16,172.69,,
2001-11-19,170.25,,
2001-11-20,166.5,,
2001-11-21,166.6,,
2001-11-23,167.04,,
2001-11-26,165.8,,
2001-11-27,168.5,,
2001-11-28,168.5,,
2001-11-29,175.5,,
2001-11-30,181.5,,
2001-12-03,183.5,,
2001-12-04,188.67,,
2001-12-05,198.26,,
2001-12-06,189.48,,
2001-12-07,191.5,,
2001-12-10,184.0,,
2001-12-11,189.35,,
2001-12-12,194.0,,
2001-12-13,195.55,,
2001-12-14,192.5,,
2001-12-17,194.0,,
2001-12-18,196.75,,
2001-12-19,205.75,,
2001-12-20,201.0,,
2001-12-21,196.6,,
2001-12-24,198.5,,
2001-12-26,198.87,,
2001-12-27,196.75,,
2001-12-28,203.5,,
2001-12-31,204.0,,
2002-01-02,195.25,,
2002-01-03,195.5,,
2002-01-04,193.95,,
2002-01-07,195.75,,
2002-01-08,199.0,,
2002-01-09,199.55,,
2002-01-10,199.0,,
2002-01-11,195.5,,
2002-01-14,195.9,,
2002-01-15,199.25,,
2002-01-16,198.51,,
2002-01-17,204.75,,
2002-01-18,202.05,,
2002-01-22,203.75,,
2002-01-23,206.6,,
2002-01-24,210.48,,
2002-01-25,216.94,,
2002-01-28,234.0,,
2002-01-29,233.0,,
2002-01-30,241.0,,
2002-01-31,239.97,,
2002-02-01,242.12,,
2002-02-04,248.75,,
2002-02-05,250.0,,
2002-02-06,250.0,,
2002-02-07,244.01,,
2002-02-08,250.0,,
2002-02-11,249.9,,
2002-02-12,254.8,,
2002-02-13,260.1,,
2002-02-14,257.6,,
2002-02-15,259.0,,
2002-02-19,261.5,,
2002-02-20,253.93,,
2002-02-21,257.25,,
2002-02-22,262.55,,
2002-02-25,275.8,,
2002-02-26,286.5,,
2002-02-27,283.04,,
2002-02-28,292.25,,
2002-03-01,290.71,,
2002-03-04,300.6,,
2002-03-05,290.68,,
2002-03-06,298.9,,
2002-03-07,295.75,,
2002-03-08,293.4,,
2002-03-11,294.25,,
2002-03-12,296.75,,
2002-03-13,291.0,,
2002-03-14,286.24,,
2002-03-15,288.6,,
2002-03-18,285.0,,
2002-03-19,291.5,,
2002-03-20,274.0,,
2002-03-21,278.25,,
2002-03-22,292.75,,
2002-03-25,300.25,,
2002-03-26,322.25,,
2002-03-27,319.25,,
2002-03-28,315.5,,
2002-04-01,315.7,,
2002-04-02,318.5,,
2002-04-03,319.0,,
2002-04-04,324.5,,
2002-04-05,331.75,,
2002-04-08,343.0,,
2002-04-09,349.01,,
2002-04-10,342.0,,
2002-04-11,343.1,,
2002-04-12,355.0,,
2002-04-15,356.75,,
2002-04-16,353.9,,
2002-04-17,369.5,,
2002-04-18,367.97,,
2002-04-19,367.0,,
2002-04-22,367.95,,
2002-04-23,378.89,,
2002-04-24,378.25,,
2002-04-25,371.45,,
2002-04-26,365.4,,
2002-04-29,370.2,,
2002-04-30,369.75,,
2002-05-01,382.0,,
2002-05-02,388.25,,
2002-05-03,383.25,,
2002-05-06,368.0,,
2002-05-07,372.0,,
2002-05-08,370.5,,
2002-05-09,376.5,,
2002-05-10,362.01,,
2002-05-13,363.75,,
2002-05-14,376.0,,
2002-05-15,371.25,,
2002-05-16,357.25,,
2002-05-17,363.25,,
2002-05-20,366.01,,
2002-05-21,358.4,,
2002-05-22,351.4,,
2002-05-23,359.0,,
2002-05-24,362.0,,
2002-05-28,354.0,,
2002-05-29,350.0,,
2002-05-30,337.25,,
2002-05-31,331.0,,
2002-06-03,324.55,,
2002-06-04,318.0,,
2002-06-05,326.0,,
2002-06-06,335.5,,
2002-06-07,335.0,,
2002-06-10,327.55,,
2002-06-11,330.1,,
2002-06-12,333.51,,
2002-06-13,318.0,,
2002-06-14,319.5,,
2002-06-17,334.0,,
2002-06-18,338.01,,
2002-06-19,340.0,,
2002-06-20,344.5,,
2002-06-21,341.0,,
2002-06-24,343.0,,
2002-06-25,332.5,,
2002-06-26,334.0,,
2002-06-27,337.0,,
2002-06-28,323.0,,
2002-07-01,319.5,,
2002-07-02,305.02,,
2002-07-03,309.5,,
2002-07-05,322.0,,
2002-07-08,320.75,,
2002-07-09,311.0,,
2002-07-10,299.75,,
2002-07-11,297.0,,
2002-07-12,292.0,,
2002-07-15,299.98,,
2002-07-16,283.0,,
2002-07-17,272.5,,
2002-07-18,272.0,,
2002-07-19,267.75,,
2002-07-22,245.0,,
2002-07-23,255.0,,
2002-07-24,278.0,,
2002-07-25,272.61,,
2002-07-26,278.0,,
2002-07-29,294.0,,
2002-07-30,292.5,,
2002-07-31,288.5,,
2002-08-01,283.0,,
2002-08-02,269.35,,
2002-08-05,272.25,,
2002-08-06,288.2,,
2002-08-07,280.51,,
2002-08-08,290.5,,
2002-08-09,295.94,,
2002-08-12,291.5,,
2002-08-13,288.5,,
2002-08-14,296.5,,
2002-08-15,311.75,,
2002-08-16,308.0,,
2002-08-19,324.5,,
2002-08-20,320.0,,
2002-08-21,316.0,,
2002-08-22,321.5,,
2002-08-23,317.5,,
2002-08-26,327.75,,
2002-08-27,313.0,,
2002-08-28,302.9,,
2002-08-29,298.0,,
2002-08-30,296.5,,
2002-09-03,291.5,,
2002-09-04,300.35,,
2002-09-05,310.5,,
2002-09-06,318.0,,
2002-09-09,323.3,,
2002-09-10,323.0,,
2002-09-11,324.0,,
2002-09-12,317.55,,
2002-09-13,325.3,,
2002-09-16,328.25,,
2002-09-17,321.88,,
2002-09-18,321.75,,
2002-09-19,306.0,,
2002-09-20,316.98,,
2002-09-23,311.0,,
2002-09-24,301.0,,
2002-09-25,303.0,,
2002-09-26,309.0,,
2002-09-27,302.95,,
2002-09-30,299.83,,
2002-10-01,310.03,,
2002-10-02,311.25,,
2002-10-03,301.25,,
2002-10-04,287.0,,
2002-10-07,277.0,,
2002-10-08,284.75,,
2002-10-09,274.5,,
2002-10-10,277.5,,
2002-10-11,295.5,,
2002-10-14,297.0,,
2002-10-15,316.5,,
2002-10-16,303.0,,
2002-10-17,322.0,,
2002-10-18,323.0,,
2002-10-21,340.01,,
2002-10-22,335.0,,
2002-10-23,345.0,,
2002-10-24,338.0,,
2002-10-25,338.25,,
2002-10-28,333.0,,
2002-10-29,336.0,,
2002-10-30,331.5,,
2002-10-31,339.0,,
2002-11-01,346.25,,
2002-11-04,353.5,,
2002-11-05,354.5,,
2002-11-06,348.0,,
2002-11-07,326.0,,
2002-11-08,313.12,,
2002-11-11,316.0,,
2002-11-12,311.5,,
2002-11-13,315.0,,
2002-11-14,320.0,,
2002-11-15,325.0,,
2002-11-18,318.5,,
2002-11-19,319.2,,
2002-11-20,317.25,,
2002-11-21,341.25,,
2002-11-22,334.5,,
2002-11-25,342.0,,
2002-11-26,330.5,,
2002-11-27,339.5,,
2002-11-29,331.0,,
2002-12-02,336.0,,
2002-12-03,317.47,,
2002-12-04,323.0,,
2002-12-05,316.25,,
2002-12-06,322.0,,
2002-12-09,314.75,,
2002-12-10,310.02,,
2002-12-11,319.75,,
2002-12-12,324.0,,
2002-12-13,323.0,,
2002-12-16,338.75,,
2002-12-17,337.75,,
2002-12-18,334.0,,
2002-12-19,334.0,,
2002-12-20,334.75,,
2002-12-23,334.4,,
2002-12-24,335.55,,
2002-12-26,339.49,,
2002-12-27,332.0,,
2002-12-30,330.01,,
2002-12-31,326.5,,
2003-01-02,337.0,,
2003-01-03,335.5,,
2003-01-06,333.99,,
2003-01-07,336.5,,
2003-01-08,343.0,,
2003-01-09,342.3,,
2003-01-10,346.5,,
2003-01-13,347.5,,
2003-01-14,345.0,,
2003-01-15,342.45,,
2003-01-16,349.0,,
2003-01-17,348.0,,
2003-01-21,349.5,,
2003-01-22,339.75,,
2003-01-23,349.6,,
2003-01-24,333.5,,
2003-01-27,329.0,,
2003-01-28,325.75,,
2003-01-29,329.6,,
2003-01-30,329.0,,
2003-01-31,332.5,,
2003-02-03,328.07,,
2003-02-04,328.5,,
2003-02-05,335.5,,
2003-02-06,328.5,,
2003-02-07,329.1,,
2003-02-10,333.5,,
2003-02-11,332.0,,
2003-02-12,329.0,,
2003-02-13,324.75,,
2003-02-14,332.98,,
2003-02-18,335.5,,
2003-02-19,335.5,,
2003-02-20,332.0,,
2003-02-21,334.0,,
2003-02-24,332.0,,
2003-02-25,335.0,,
2003-02-26,332.5,,
2003-02-27,331.25,,
2003-02-28,331.95,,
2003-03-03,329.5,,
2003-03-04,307.0,,
2003-03-05,306.0,,
2003-03-06,304.25,,
2003-03-07,307.05,,
2003-03-10,308.4,,
2003-03-11,302.75,,
2003-03-12,303.75,,
2003-03-13,318.0,,
2003-03-14,318.75,,
2003-03-17,326.75,,
2003-03-18,328.0,,
2003-03-19,328.5,,
2003-03-20,331.75,,
2003-03-21,349.75,,
2003-03-24,341.5,,
2003-03-25,339.99,,
2003-03-26,338.7,,
2003-03-27,342.74,,
2003-03-28,338.0,,
2003-03-31,329.0,352.80830054259656,-0.06748225737881142
2003-04-01,339.75,361.0483005425965,-0.05899016976562044
2003-04-02,347.99,357.67830054259656,-0.027086632115785103
2003-04-03,344.62,358.55830054259656,-0.03887317772731547
2003-04-04,345.5,357.55830054259656,-0.03372401234791089
2003-04-07,344.5,359.0483005425965,-0.040519062534514205
2003-04-08,345.99,363.30830054259656,-0.047668331598072156
2003-04-09,350.25,369.55830054259656,-0.052246967567086244
2003-04-10,356.5,370.80830054259656,-0.03858678600683829
2003-04-11,357.75,380.6583005425966,-0.060180746117824646
2003-04-14,367.6,378.05830054259656,-0.027663195141031327
2003-04-15,365.0,375.95830054259653,-0.029147648892925426
2003-04-16,362.9,375.30830054259656,-0.03306162033895188
2003-04-17,362.25,368.55830054259656,-0.01711615376267306
2003-04-21,355.5,376.55830054259656,-0.05592308153147307
2003-04-22,363.5,379.05830054259656,-0.041044611133236986
2003-04-23,366.0,379.25830054259654,-0.03495849800420503
2003-04-24,366.2,376.7383005425965,-0.02797246929080144
2003-04-25,363.68,375.05830054259656,-0.03033741827906644
2003-04-28,362.0,372.80830054259656,-0.028991576976332922
2003-04-29,359.75,370.80830054259656,-0.029822149413632704
2003-04-30,357.75,365.55830054259656,-0.02135993227621069
2003-05-01,352.5,373.05830054259656,-0.05510747385246606
2003-05-02,360.0,373.05830054259656,-0.03500337755145466
2003-05-05,360.0,376.05830054259656,-0.042701625039061275
2003-05-06,363.0,380.05830054259656,-0.04488337846652213
2003-05-07,367.0,384.2783005425966,-0.044962987809095134
2003-05-08,371.22,391.30830054259656,-0.0513362494859978
2003-05-09,378.25,398.80830054259656,-0.05154932962685599
2003-05-12,385.75,395.55830054259656,-0.024796093342352554
2003-05-13,382.5,396.6583005425966,-0.03569394746871346
2003-05-14,383.6,397.6583005425966,-0.03535271493997305
2003-05-15,384.6,397.80830054259656,-0.033202677079841925
2003-05-16,384.75,384.30830054259656,0.001149336240668708
2003-05-19,371.25,385.80830054259656,-0.03773454464852599
2003-05-20,372.75,394.05830054259656,-0.05407397969604044
2003-05-21,381.0,391.55830054259656,-0.026964823700495022
2003-05-22,378.5,410.9083005425966,-0.07886990966062757
2003-05-23,397.85,406.05830054259656,-0.020214586259234668
2003-05-27,393.0,416.06830054259655,-0.05544354259267792
2003-05-28,403.01,416.05830054259656,-0.03136171186965819
2003-05-29,403.0,420.80830054259656,-0.04231927107814715
2003-05-30,407.75,416.70830054259653,-0.021497773216736737
2003-06-02,403.65,417.05830054259656,-0.03214970311141696
2003-06-03,404.0,424.05830054259656,-0.04730080867873898
2003-06-04,411.0,437.70830054259653,-0.06101849224583611
2003-06-05,424.65,426.30830054259656,-0.0038899091115184303
2003-06-06,413.25,413.05830054259656,0.0004640978214252023
2003-06-09,400.0,425.05830054259656,-0.058952620171419
2003-06-10,412.0,432.10830054259657,-0.046535325790656334
2003-06-11,419.05,434.05830054259656,-0.034576692863229064
2003-06-12,421.0,437.60830054259657,-0.037952434910406674
2003-06-13,424.55,453.80830054259656,-0.06447281926666792
2003-06-16,440.75,448.60830054259657,-0.017517064515061076
2003-06-17,435.55,443.95830054259653,-0.018939392578807723
2003-06-18,430.9,435.56830054259655,-0.010717723343919072
2003-06-19,422.51,419.55830054259656,0.007035254584609962
2003-06-20,406.5,415.05830054259656,-0.020619514249946236
2003-06-23,402.0,423.05830054259656,-0.049776355919711524
2003-06-24,410.0,421.05830054259656,-0.026263110187701555
2003-06-25,408.0,431.55830054259656,-0.05458891768036156
2003-06-26,418.5,428.00830054259654,-0.022215224635930286
2003-06-27,414.95,424.05830054259656,-0.02147888752782856
2003-06-30,411.0,467.204192750304,-0.12029899051086257
2003-07-01,412.25,477.954192750304,-0.1374696440514952
2003-07-02,423.0,477.954192750304,-0.11497794889941171
2003-07-03,423.0,485.454192750304,-0.1286510523196318
2003-07-07,430.5,491.6041927503039,-0.12429550775076492
2003-07-08,436.65,489.204192750304,-0.10742792790643219
2003-07-09,434.25,481.75419275030396,-0.09860670330465737
2003-07-10,426.8,489.94419275030396,-0.1288803779790586
2003-07-11,434.99,494.454192750304,-0.1202622884428306
2003-07-14,439.5,474.454192750304,-0.07367242883381941
2003-07-15,419.5,471.954192750304,-0.11114255060354095
2003-07-16,417.0,473.954192750304,-0.1201681378105447
2003-07-17,419.0,467.454192750304,-0.10365548860567475
2003-07-18,412.5,467.204192750304,-0.11708840288498978
2003-07-21,412.25,463.84419275030393,-0.11123173159586819
2003-07-22,408.89,462.154192750304,-0.11525199508269302
2003-07-23,407.2,460.954192750304,-0.11661504243963416
2003-07-24,406.0,462.974192750304,-0.1230612713245377
2003-07-25,408.02,465.204192750304,-0.12292278023598413
2003-07-28,410.25,465.454192750304,-0.1186028477348332
2003-07-29,410.5,464.454192750304,-0.11616687628721745
2003-07-30,409.5,463.954192750304,-0.11736976106951735
2003-07-31,409.0,465.554192750304,-0.12147714193315484
2003-08-01,410.6,468.954192750304,-0.12443473936776339
2003-08-04,414.0,466.954192750304,-0.11340339924653031
2003-08-05,412.0,473.454192750304,-0.1297996589560555
2003-08-06,418.5,473.154192750304,-0.11551032113361503
2003-08-07,418.2,476.954192750304,-0.12318623809868279
2003-08-08,422.0,479.454192750304,-0.11983249624062775
2003-08-11,424.5,483.83419275030394,-0.12263331868511618
2003-08-12,428.88,469.704192750304,-0.08691468669091962
2003-08-13,414.75,472.544192750304,-0.12230431277534048
2003-08-14,417.59,475.954192750304,-0.12262565103806777
2003-08-15,421.0,486.204192750304,-0.1341086599468927
2003-08-18,431.25,493.25419275030396,-0.12570433999674446
2003-08-19,438.3,490.75419275030396,-0.10688485911111245
2003-08-20,435.8,492.704192750304,-0.11549362393825269
2003-08-21,437.75,493.454192750304,-0.11288624875154574
2003-08-22,438.5,490.704192750304,-0.10638627817241464
2003-08-25,435.75,490.954192750304,-0.11244265466204195
2003-08-26,436.0,486.954192750304,-0.10463857485755712
2003-08-27,432.0,490.704192750304,-0.11963254770919751
2003-08-28,435.75,488.454192750304,-0.10789997001263574
2003-08-29,433.5,487.954192750304,-0.1115969358586274
2003-09-02,433.0,497.954192750304,-0.1304421043059173
2003-09-03,443.0,514.454192750304,-0.13889320712560516
2003-09-04,459.5,511.454192750304,-0.10158132142963672
2003-09-05,456.5,506.75419275030396,-0.09916877545217673
2003-09-08,451.8,503.454192750304,-0.10259958799453817
