date,ABC,dcf,Deviation
2007-03-28,26.73,29.775836282505,-0.1022922161986296
2007-03-29,26.74,29.415836282505,-0.09096584087587034
2007-03-30,26.38,29.952110604987357,-0.1192607309747502
2007-04-02,26.64,30.30211060498736,-0.12085331786706033
2007-04-03,26.99,30.182110604987358,-0.10576167607244435
2007-04-04,26.87,30.312110604987357,-0.11355562302616473
2007-04-05,27.0,30.19211060498736,-0.10572664649883945
2007-04-09,26.88,30.26211060498736,-0.11176056584863481
2007-04-10,26.95,30.12211060498736,-0.10530837784196134
2007-04-11,26.81,30.19211060498736,-0.11201968120866246
2007-04-12,26.88,30.48211060498736,-0.11817129895191691
2007-04-13,27.17,30.652110604987357,-0.11360100613824575
2007-04-16,27.34,30.722110604987357,-0.1100871827614055
2007-04-17,27.41,30.73211060498736,-0.10809900587980537
2007-04-18,27.42,30.542110604987357,-0.10222314513121866
2007-04-19,27.23,30.69211060498736,-0.11280132049389846
2007-04-20,27.38,30.82211060498736,-0.11167666773703644
2007-04-23,27.51,31.49211060498736,-0.1264478794367221
2007-04-24,28.18,29.472110604987357,-0.04384180767727919
2007-04-25,26.16,28.71211060498736,-0.08888620694237825
2007-04-26,25.4,28.48211060498736,-0.10821215631567938
2007-04-27,25.17,28.312110604987357,-0.1109811503927175
2007-04-30,25.0,28.472110604987357,-0.12194777735863249
2007-05-01,25.16,28.89211060498736,-0.12917403840836472
2007-05-02,25.58,29.07211060498736,-0.12011892264843971
2007-05-03,25.76,28.972110604987357,-0.11086905779085399
2007-05-04,25.66,28.99211060498736,-0.11493163262195039
2007-05-07,25.68,29.062110604987357,-0.116375257494442
2007-05-08,25.75,29.272110604987358,-0.12032308337845865
2007-05-09,25.96,28.99211060498736,-0.10458398997918283
2007-05-10,25.68,28.312110604987357,-0.09296765761164039
2007-05-11,25.0,28.932110604987358,-0.1359081837710635
2007-05-14,25.62,28.152110604987357,-0.08994389942964964
2007-05-15,24.84,28.83211060498736,-0.13846057472798423
2007-05-16,25.52,28.71211060498736,-0.1111764526440937
2007-05-17,25.4,28.972110604987357,-0.1232948007720378
2007-05-18,25.66,29.152110604987357,-0.11978928909490094
2007-05-21,25.84,28.96211060498736,-0.10779983018398265
2007-05-22,25.65,28.89211060498736,-0.11221439130264532
2007-05-23,25.58,28.64211060498736,-0.10690939111359221
2007-05-24,25.33,29.412110604987358,-0.13879012831861048
2007-05-25,26.1,29.48211060498736,-0.1147173840537461
2007-05-29,26.17,29.382110604987357,-0.10932198330374976
2007-05-30,26.07,28.92211060498736,-0.09861350175790895
2007-05-31,25.61,28.98211060498736,-0.11635145041531492
2007-06-01,25.67,28.98211060498736,-0.11428120781574114
2007-06-04,25.67,28.932110604987358,-0.11275052309612799
2007-06-05,25.62,28.82211060498736,-0.11109910196629624
2007-06-06,25.51,28.812110604987357,-0.11460842457045695
2007-06-07,25.5,28.912110604987358,-0.11801665577464848
2007-06-08,25.6,28.78211060498736,-0.11055862610839806
2007-06-11,25.47,28.80211060498736,-0.11568980658002104
2007-06-12,25.49,28.98211060498736,-0.12049193561446225
2007-06-13,25.67,28.862110604987357,-0.11059865470946395
2007-06-14,25.55,28.562110604987357,-0.10545826415437931
2007-06-15,25.25,28.522110604987358,-0.11472189594605942
2007-06-18,25.21,28.452110604987357,-0.11394973996829072
2007-06-19,25.14,28.23211060498736,-0.1095245994269064
2007-06-20,24.92,28.292110604987357,-0.11918907896510611
2007-06-21,24.98,28.01211060498736,-0.10824284709369647
2007-06-22,24.7,28.112110604987357,-0.12137511312942895
2007-06-25,24.8,28.042110604987357,-0.11561578408476636
2007-06-26,24.73,28.312110604987357,-0.12652220298815675
2007-06-27,25.0,28.14211060498736,-0.11165156192764425
2007-06-28,24.83,28.05211060498736,-0.11486161060603062
2007-06-29,24.74,26.845126572368077,-0.0784174575110741
2007-07-02,24.92,26.965126572368078,-0.07584338856631867
2007-07-03,25.04,26.83512657236808,-0.06689465643201054
2007-07-05,24.91,26.895126572368078,-0.07380989886872613
2007-07-06,24.97,26.67512657236808,-0.06392196744567158
2007-07-09,24.75,26.275126572368077,-0.05804449954475033
2007-07-10,24.35,26.40512657236808,-0.07783058970520851
2007-07-11,24.48,26.965126572368078,-0.0921607605177962
2007-07-12,25.04,27.005126572368077,-0.07276864883791423
2007-07-13,25.08,26.825126572368077,-0.06505566964092879
2007-07-16,24.9,27.045126572368076,-0.07931656620752325
2007-07-17,25.12,26.525126572368077,-0.05297341630150154
2007-07-18,24.6,26.49512657236808,-0.07152736436988816
2007-07-19,24.57,26.095126572368077,-0.05844488119797131
2007-07-20,24.17,26.455126572368076,-0.08637745754559534
2007-07-23,24.53,26.51512657236808,-0.07486770115730146
2007-07-24,24.59,26.725126572368076,-0.0798921032828952
2007-07-25,24.8,25.795126572368076,-0.038578084491124875
2007-07-26,23.87,25.095126572368077,-0.048819302378695584
2007-07-27,23.17,25.485126572368078,-0.09084226306642018
2007-07-30,23.56,25.485126572368078,-0.07553921958760734
2007-07-31,23.56,25.005126572368077,-0.057793211651446574
2007-08-01,23.08,24.885126572368076,-0.07253837215248293
2007-08-02,22.96,24.975126572368076,-0.08068533973307535
2007-08-03,23.05,25.755126572368077,-0.10503254817121832
2007-08-06,23.83,24.795126572368076,-0.038924042978817575
2007-08-07,22.87,24.485126572368078,-0.06596357864822222
2007-08-08,22.56,23.705126572368076,-0.04830712752670541
2007-08-09,21.78,24.705126572368076,-0.11840160234757668
2007-08-10,22.78,25.275126572368077,-0.09871865785613365
2007-08-13,23.35,24.755126572368077,-0.056761033649348924
2007-08-14,22.83,24.24512657236808,-0.05836746482408084
2007-08-15,22.32,24.125126572368078,-0.07482350680951844
2007-08-16,22.2,25.005126572368077,-0.11218205851706764
2007-08-17,23.08,24.965126572368078,-0.07551039514674751
2007-08-20,23.04,24.92512657236808,-0.07563157470413517
2007-08-21,23.0,25.40512657236808,-0.09467091476662892
2007-08-22,23.48,26.165126572368077,-0.1026223421828859
2007-08-23,24.24,25.795126572368076,-0.06028761161551888
2007-08-24,23.87,26.19512657236808,-0.08876179948757101
2007-08-27,24.27,25.505126572368077,-0.04842660038810387
2007-08-28,23.58,25.56512657236808,-0.07764978462941363
2007-08-29,23.64,25.505126572368077,-0.07312751681807883
2007-08-30,23.58,25.845126572368077,-0.08764230912259507
2007-08-31,23.92,25.735126572368078,-0.07053109170704397
2007-09-04,23.81,25.44512657236808,-0.06426089364176057
2007-09-05,23.52,25.465126572368078,-0.07638393498026874
2007-09-06,23.54,25.475126572368076,-0.0759614114917504
2007-09-07,23.55,25.15512657236808,-0.06380912327156596
2007-09-10,23.23,25.415126572368077,-0.08597740271511367
2007-09-11,23.49,24.92512657236808,-0.05757750389757532
2007-09-12,23.0,24.85512657236808,-0.07463758299386247
2007-09-13,22.93,24.255126572368077,-0.05463284507769539
2007-09-14,22.33,24.485126572368078,-0.08801778361236567
2007-09-17,22.56,24.92512657236808,-0.09488925023113237
2007-09-18,23.0,24.865126572368077,-0.07500973570111402
2007-09-19,22.94,24.725126572368076,-0.07219888509541827
2007-09-20,22.8,24.58512657236808,-0.07261002163700192
2007-09-21,22.66,24.235126572368078,-0.06499353604218328
2007-09-24,22.31,24.305126572368078,-0.08208665634501533
2007-09-25,22.38,24.545126572368076,-0.08821003900650037
2007-09-26,22.62,24.26512657236808,-0.06779798026034067
2007-09-27,22.34,24.595126572368077,-0.09168997629398856
2007-09-28,22.67,25.071023539850724,-0.0957688678339863
2007-10-01,22.46,25.311023539850723,-0.11263959892265729
2007-10-02,22.7,25.091023539850724,-0.09529398177213422
2007-10-03,22.48,24.901023539850723,-0.09722586447003678
2007-10-04,22.29,25.53102353985072,-0.12694452044947946
2007-10-05,22.92,25.321023539850724,-0.09482332086899825
2007-10-08,22.71,25.191023539850722,-0.09848839750103389
2007-10-09,22.58,25.661023539850724,-0.12006627619767385
2007-10-10,23.05,25.351023539850722,-0.09076649454542185
2007-10-11,22.74,25.341023539850724,-0.10264082410721942
2007-10-12,22.73,25.061023539850723,-0.0930139000964606
2007-10-15,22.45,24.941023539850722,-0.09987655622354752
2007-10-16,22.33,24.951023539850723,-0.10504673428184363
2007-10-17,22.34,24.931023539850724,-0.1039276841445812
2007-10-18,22.32,24.751023539850724,-0.09821911146165818
2007-10-19,22.14,24.571023539850724,-0.09893863541776948
2007-10-22,21.96,24.951023539850723,-0.1198757852588126
2007-10-23,22.34,24.821023539850724,-0.09995653627528234
2007-10-24,22.21,24.931023539850724,-0.10914207094230743
2007-10-25,22.32,24.881023539850723,-0.10293079526044646
2007-10-26,22.27,24.931023539850724,-0.10673543088181836
2007-10-29,22.32,24.921023539850722,-0.10437065458774097
2007-10-30,22.31,26.171023539850722,-0.14753047522086893
2007-10-31,23.56,25.201023539850723,-0.06511733689132715
2007-11-01,22.59,24.55102353985072,-0.0798754290902629
2007-11-02,21.94,24.341023539850724,-0.09864102616390824
2007-11-05,21.73,24.571023539850724,-0.11562495698410713
2007-11-06,21.96,24.21102353985072,-0.0929751497761172
2007-11-07,21.6,24.951023539850723,-0.13430405107424181
2007-11-08,22.34,24.471023539850723,-0.08708354746095437
2007-11-09,21.86,24.681023539850724,-0.11429929294852037
2007-11-12,22.07,24.911023539850724,-0.11404684096202933
2007-11-13,22.3,24.661023539850724,-0.09573907328037101
2007-11-14,22.05,24.791023539850723,-0.11056516224288282
2007-11-15,22.18,25.101023539850722,-0.11637069441464276
2007-11-16,22.49,24.451023539850723,-0.08020210428633445
2007-11-19,21.84,24.771023539850724,-0.11832468428829357
2007-11-20,22.16,24.37102353985072,-0.09072345838225981
2007-11-21,21.76,24.561023539850723,-0.11404343696450625
2007-11-23,21.95,24.431023539850724,-0.10155217344061729
2007-11-26,21.82,24.191023539850722,-0.09801253493655826
2007-11-27,21.58,24.831023539850722,-0.13092587724518212
2007-11-28,22.22,24.89102353985072,-0.10730870651318913
2007-11-29,22.28,25.291023539850723,-0.1190550289554827
2007-11-30,22.68,24.62102353985072,-0.07883602144764812
2007-12-03,22.01,24.481023539850725,-0.10093628380481479
2007-12-04,21.87,24.841023539850724,-0.11960149448288704
2007-12-05,22.23,25.14102353985072,-0.11578778943651569
2007-12-06,22.53,25.561023539850723,-0.11857989705010152
2007-12-07,22.95,25.511023539850722,-0.10038889799345574
2007-12-10,22.9,24.651023539850723,-0.0710324882461788
2007-12-11,22.04,24.731023539850725,-0.10881165251872826
2007-12-12,22.12,24.451023539850723,-0.09533439514511843
2007-12-13,21.84,24.03102353985072,-0.09117479062917733
2007-12-14,21.42,24.401023539850723,-0.12216797115015443
2007-12-17,21.79,24.431023539850724,-0.10810122365699548
2007-12-18,21.82,24.241023539850723,-0.0998729915785409
2007-12-19,21.63,24.421023539850722,-0.11428773799330216
2007-12-20,21.81,24.89102353985072,-0.12378050805817531
2007-12-21,22.28,25.28102353985072,-0.11870656799635415
2007-12-24,22.67,25.271023539850724,-0.1029251362038851
2007-12-26,22.66,25.341023539850724,-0.10579776052196965
2007-12-27,22.73,25.361023539850724,-0.10374279790862928
2007-12-28,22.75,25.041023539850723,-0.09149081051757924
2007-12-31,22.43,24.269183656367098,-0.07578267495143298
2008-01-02,22.28,24.399183656367097,-0.08685469506739352
2008-01-03,22.41,23.8891836563671,-0.06191855182849071
2008-01-04,21.9,24.179183656367098,-0.09426222525783756
2008-01-07,22.19,24.819183656367098,-0.10593352677385937
2008-01-08,22.83,25.019183656367098,-0.08750020330139652
2008-01-09,23.03,25.349183656367096,-0.09148948099496579
2008-01-10,23.36,25.649183656367097,-0.08924976666065687
2008-01-11,23.66,25.609183656367097,-0.07611268217378264
2008-01-14,23.62,24.919183656367096,-0.05213588351379006
2008-01-15,22.93,25.469183656367097,-0.09969631106461951
2008-01-16,23.48,25.309183656367097,-0.0722735146736716
2008-01-17,23.32,25.289183656367097,-0.07786663591536347
2008-01-18,23.3,25.019183656367098,-0.0687146183496512
2008-01-22,23.03,24.8691836563671,-0.073954323623173
2008-01-23,22.88,24.9591836563671,-0.08330335178397152
2008-01-24,22.97,24.4791836563671,-0.06165171508791545
2008-01-25,22.49,24.6391836563671,-0.08722625255531635
2008-01-28,22.65,25.849183656367096,-0.12376343094220243
2008-01-29,23.86,25.529183656367096,-0.06538335415793028
2008-01-30,23.54,25.279183656367096,-0.06879904351377453
2008-01-31,23.29,25.309183656367097,-0.07978067107111642
2008-02-01,23.32,25.6391836563671,-0.0904546606261063
2008-02-04,23.65,25.079183656367096,-0.05698684917139463
2008-02-05,23.09,24.879183656367097,-0.07191488599784535
2008-02-06,22.89,24.719183656367097,-0.07399854630296177
2008-02-07,22.73,24.659183656367098,-0.07823388167470724
2008-02-08,22.67,24.169183656367096,-0.06202872540844595
2008-02-11,22.18,24.419183656367096,-0.09169772781422392
2008-02-12,22.43,24.159183656367098,-0.07157458964518348
2008-02-13,22.17,23.819183656367098,-0.06923762292442182
2008-02-14,21.83,23.7991836563671,-0.08274164714218157
2008-02-15,21.81,23.939183656367096,-0.08894136437274869
2008-02-19,21.95,23.789183656367097,-0.0773117599550267
2008-02-20,21.8,23.2091836563671,-0.060716640327869054
2008-02-21,21.22,23.529183656367096,-0.09814125683626185
2008-02-22,21.54,23.789183656367097,-0.0945464833453884
2008-02-25,21.8,23.679183656367098,-0.0793601537805465
2008-02-26,21.69,23.449183656367097,-0.07502110445066301
2008-02-27,21.46,23.149183656367097,-0.07296946974207841
2008-02-28,21.16,22.849183656367096,-0.07392752764260757
2008-02-29,20.86,22.7291836563671,-0.08223716630682809
2008-03-03,20.74,22.6191836563671,-0.08307919883033121
2008-03-04,20.63,22.739183656367096,-0.09275546951205149
2008-03-05,20.75,22.1191836563671,-0.0619002797588768
2008-03-06,20.13,22.559183656367097,-0.10768047697867322
2008-03-07,20.57,22.349183656367096,-0.07960844045684956
2008-03-10,20.36,22.1191836563671,-0.07953203353690275
2008-03-11,20.13,21.819183656367098,-0.07741736276527356
2008-03-12,19.83,21.809183656367097,-0.09075001098398672
2008-03-13,19.82,21.579183656367096,-0.08152225238826571
2008-03-14,19.59,21.539183656367097,-0.0904947786074013
2008-03-17,19.55,22.019183656367098,-0.11213783830051771
2008-03-18,20.03,22.809183656367097,-0.12184494185486983
2008-03-19,20.82,22.7091836563671,-0.08319029362543451
2008-03-20,20.72,22.909183656367098,-0.09555921717702343
2008-03-24,20.92,22.819183656367098,-0.08322750213008512
2008-03-25,20.83,22.719183656367097,-0.08315367686363373
2008-03-26,20.73,22.439183656367096,-0.07616960057645039
2008-03-27,20.45,22.489183656367096,-0.0906739740990895
2008-03-28,20.5,22.4791836563671,-0.08804517488812391
2008-03-31,20.49,23.509195524773574,-0.12842615229398224
2008-04-01,20.88,22.829195524773574,-0.08538170005414192
2008-04-02,20.2,22.609195524773575,-0.10655821531260357
2008-04-03,19.98,23.089195524773576,-0.13466019296504117
2008-04-04,20.46,22.899195524773575,-0.10651883041632282
2008-04-07,20.27,22.709195524773573,-0.10741003670132843
2008-04-08,20.08,22.759195524773574,-0.11771925426174445
2008-04-09,20.13,22.609195524773575,-0.10965430070508464
2008-04-10,19.98,22.299195524773573,-0.10400355125802785
2008-04-11,19.67,22.269195524773576,-0.1167170822081145
2008-04-14,19.64,22.379195524773575,-0.12239919534825583
2008-04-15,19.75,22.549195524773573,-0.12413726785499946
2008-04-16,19.92,22.609195524773575,-0.11894255688252775
2008-04-17,19.98,23.019195524773576,-0.13202874624800642
2008-04-18,20.39,23.059195524773575,-0.11575406097345986
2008-04-21,20.43,23.119195524773573,-0.1163187327124745
2008-04-22,20.49,22.369195524773573,-0.08400818539461519
2008-04-23,19.74,22.659195524773576,-0.12883050157636822
2008-04-24,20.03,23.099195524773574,-0.13287023444093116
2008-04-25,20.47,23.279195524773574,-0.12067408093136411
2008-04-28,20.65,23.439195524773574,-0.11899706719138858
2008-04-29,20.81,22.909195524773576,-0.09163113224571973
2008-04-30,20.28,23.359195524773575,-0.13181941653375584
2008-05-01,20.73,23.359195524773575,-0.11255505447459369
2008-05-02,20.73,23.369195524773573,-0.1129348043656776
2008-05-05,20.74,23.829195524773574,-0.12963910265295997
2008-05-06,21.2,23.429195524773576,-0.09514605494740391
2008-05-07,20.8,23.509195524773574,-0.11523982272888378
2008-05-08,20.88,23.219195524773575,-0.1007440383659195
2008-05-09,20.59,23.249195524773576,-0.11437795866700096
2008-05-12,20.62,23.199195524773575,-0.11117607599881407
2008-05-13,20.57,23.219195524773575,-0.11409506078481624
2008-05-14,20.59,23.139195524773577,-0.11016785445476374
2008-05-15,20.51,23.199195524773575,-0.11591761972529957
2008-05-16,20.57,23.389195524773577,-0.12053409540261939
2008-05-19,20.76,23.379195524773575,-0.11203103725267893
2008-05-20,20.75,23.109195524773575,-0.10208903733773267
2008-05-21,20.48,23.519195524773576,-0.12922191669235816
2008-05-22,20.89,23.199195524773575,-0.09953774139744065
2008-05-23,20.57,23.459195524773573,-0.12315833770695594
2008-05-27,20.83,23.419195524773574,-0.11055868772412114
2008-05-28,20.79,23.349195524773574,-0.1096052976239914
2008-05-29,20.72,23.299195524773573,-0.1106989089829804
2008-05-30,20.67,23.329195524773574,-0.11398573611120622
2008-06-02,20.7,23.409195524773576,-0.11573210715022131
2008-06-03,20.78,23.619195524773573,-0.12020712228727737
2008-06-04,20.99,23.749195524773576,-0.11618058901807304
2008-06-05,21.12,23.189195524773574,-0.08923101806455513
2008-06-06,20.56,23.099195524773574,-0.10992571243662241
2008-06-09,20.47,22.859195524773575,-0.10451791805990263
2008-06-10,20.23,22.529195524773574,-0.10205404459494927
2008-06-11,19.9,22.759195524773574,-0.12562814540880052
2008-06-12,20.13,23.119195524773573,-0.12929496277543373
2008-06-13,20.49,23.019195524773576,-0.10987332385493764
2008-06-16,20.39,23.109195524773575,-0.1176672516297046
2008-06-17,20.48,22.399195524773575,-0.08568144881145123
2008-06-18,19.77,22.529195524773574,-0.1224719951380201
2008-06-19,19.9,22.519195524773576,-0.11630946238253381
2008-06-20,19.89,22.419195524773574,-0.1128138394608661
2008-06-23,19.79,22.389195524773577,-0.11609151038488974
2008-06-24,19.76,22.719195524773575,-0.13025089385523325
2008-06-25,20.09,22.129195524773575,-0.09214955521047752
2008-06-26,19.5,22.239195524773574,-0.12316972175195007
2008-06-27,19.61,22.629195524773575,-0.13342036492054155
2008-06-30,20.0,22.356673252956206,-0.10541251939818841
