COP,dcf,Deviation
52.52,608394972171.06,-0.9999999999136745
53.13,620061694392.2999,-0.999999999914315
54.15,617545342540.66,-0.9999999999123141
53.93,616287166614.84,-0.9999999999124921
53.82,619718555503.44,-0.9999999999131541
54.12,637790536983.4,-0.9999999999151445
55.7,635159805502.14,-0.9999999999123055
55.47,632872212909.74,-0.999999999912352
55.27,637447398094.54,-0.9999999999132948
55.67,632872212909.74,-0.9999999999120359
55.27,629097685132.28,-0.999999999912144
54.94,620176074021.9199,-0.9999999999114123
54.16,625780675873.2999,-0.9999999999134521
54.65,629669583280.38,-0.9999999999132084
54.99,634359148094.7999,-0.9999999999133141
55.4,628068268465.7001,-0.999999999911793
54.85,595362314764.76,-0.9999999999078713
51.98,576947194395.94,-0.9999999999099051
50.37,588728296246.7999,-0.9999999999144427
51.4,596391731431.34,-0.999999999913815
52.07,580721722173.4,-0.9999999999103357
50.7,563450398100.78,-0.9999999999100186
49.19,539888194399.06006,-0.9999999999088885
47.13,557388277730.9199,-0.999999999915445
48.66,548466666620.56006,-0.99999999991128
47.88,554986305508.9,-0.9999999999137276
48.45,546750972176.26,-0.9999999999113857
47.73,558417694397.5,-0.9999999999145264
48.75,553499370323.84,-0.999999999911924
48.32,567339305507.86,-0.9999999999148305
49.53,572943907359.24,-0.9999999999135517
50.02,559332731434.46,-0.999999999910572
48.83,565623611063.56,-0.9999999999136705
49.38,564251055508.12,-0.9999999999124858
49.26,573287046248.1,-0.9999999999140745
50.05,579921064766.06,-0.9999999999136951
50.63,587698879580.22,-0.9999999999138505
51.31,587584499950.6,-0.9999999999126764
51.3,585411286987.82,-0.9999999999123693
51.11,581865518469.6,-0.9999999999121618
50.8,578319749951.38,-0.9999999999121593
50.49,583924351802.76,-0.9999999999135333
50.98,584953768469.34,-0.9999999999128478
51.07,576604055507.0801,-0.9999999999114297
50.34,587355740691.36,-0.9999999999142939
51.28,589071435135.66,-0.9999999999129477
51.43,577633472173.66,-0.9999999999109643
50.43,577633472173.66,-0.9999999999126955
50.43,572600768470.38,-0.9999999999119281
49.99,578777268469.86,-0.9999999999136283
50.53,583924351802.76,-0.9999999999134648
50.98,586783842543.26,-0.9999999999131196
51.23,593417861061.22,-0.9999999999136696
51.81,568025583285.5801,-0.9999999999087893
49.59,570313175877.98,-0.9999999999130478
49.79,575803398099.74,-0.9999999999135295
50.27,566996166619.0,-0.9999999999113398
49.5,563107259211.9199,-0.9999999999120949
49.16,574773981433.16,-0.9999999999144707
50.18,586440703654.4,-0.999999999914433
51.2,589986472172.62,-0.9999999999132183
51.51,592045305505.78,-0.9999999999129965
51.69,587126981432.12,-0.9999999999119611
51.26,581407999951.12,-0.9999999999118347
50.76,592960342542.74,-0.9999999999143956
51.77,580836101803.02,-0.9999999999108699
50.71,570541935137.22,-0.9999999999111195
49.81,573287046248.1,-0.9999999999131151
50.05,579006027729.1,-0.9999999999135588
50.55,586440703654.4,-0.9999999999138021
51.2,599708740690.32,-0.9999999999146252
52.36,604627064763.98,-0.9999999999134012
52.79,607372175874.86,-0.9999999999130846
53.03,606685898097.14,-0.9999999999125907
52.97,604512685134.36,-0.9999999999123756
52.78,603940786986.26,-0.9999999999126074
52.73,596734870320.2001,-0.9999999999116358
52.1,87803905637.81999,-0.9999999994066323
51.98,87369018845.48,-0.9999999994050522
51.72,87235207524.76,-0.9999999994071201
51.64,87519556581.29001,-0.9999999994099604
51.81,88104981109.43999,-0.9999999994119515
52.16,89409641486.45999,-0.9999999994166178
52.94,89142018845.02,-0.9999999994061162
52.78,90747754693.66,-0.9999999994183878
53.74,90797933938.93001,-0.9999999994081363
53.77,90881566014.38,-0.9999999994083508
53.82,90664122618.20999,-0.9999999994063804
53.69,89911433939.16,-0.9999999994028568
53.24,89192198090.29001,-0.9999999994030868
52.81,91717886768.88,-0.9999999994242127
54.32,90881566014.38,-0.999999999402299
53.82,89660537712.81001,-0.9999999993997359
53.09,91165915070.91,-0.9999999994176552
53.99,91048830165.28,-0.9999999994070214
53.92,90162330165.51,-0.9999999994019675
53.39,89292556580.83,-0.9999999994020778
52.87,89075113184.66,-0.999999999406456
52.74,89376188656.28,-0.9999999994099099
52.92,90095424505.15001,-0.9999999994126227
53.35,90363047146.59,-0.9999999994096038
53.51,90547037712.58,-0.9999999994090364
53.62,90429952806.95,-0.9999999994070549
53.55,90262688656.05,-0.9999999994067316
53.45,88941301863.93999,-0.9999999993990418
52.66,90363047146.59,-0.9999999994172397
53.51,91032103750.18999,-0.9999999994121854
53.91,91032103750.18999,-0.9999999994077914
53.91,92470575447.93001,-0.9999999994170037
54.77,94260301862.56001,-0.9999999994189495
55.84,96300924503.54001,-0.9999999994201509
57.06,97588858465.47,-0.9999999994153022
57.83,97572132050.38,-0.9999999994073103
57.82,98676075446.31999,-0.9999999994140424
58.48,96735811295.88,-0.9999999993954669
57.32,98308094314.34,-0.9999999994169351
58.26,96936528276.95999,-0.9999999993989882
57.44,99428764125.37,-0.9999999994223
58.93,99596028276.27,-0.9999999994083097
59.03,101419207521.08,-0.9999999994179604
60.12,102121716954.86,-0.9999999994112907
60.54,101954452803.95999,-0.9999999994062054
60.44,100833782992.93001,-0.9999999994005977
59.77,99378584880.09999,-0.9999999993985625
58.9,99412037710.28,-0.9999999994075164
58.92,100147999974.24,-0.9999999994116707
59.36,99194594314.11,-0.9999999994015802
58.79,99997462238.43001,-0.9999999994120851
59.27,101870820728.51,-0.9999999994181847
60.39,103526735822.42,-0.9999999994166724
61.38,103744179218.59,-0.9999999994083524
61.51,103158754690.43999,-0.9999999994037345
61.16,100566160351.49,-0.9999999993918431
59.61,102439518841.56999,-0.9999999994180957
60.73,101251943370.18001,-0.999999999400209
60.02,100365443370.41,-0.9999999994019854
59.49,97505226390.02,-0.9999999993898788
57.78,99378584880.09999,-0.999999999418587
58.9,98709528276.5,-0.9999999994032998
58.5,100950867898.56001,-0.9999999994205102
59.84,102981792185.35,-0.9999999994189264
60.99,103764515128.9,-0.9999999994122268
61.46,103881090886.45,-0.999999999408362
61.53,104297432877.7,-0.9999999994100526
61.78,108111125517.54999,-0.999999999428551
64.07,108211047595.45,-0.9999999994079163
64.13,110076259716.25,-0.9999999994174039
65.25,113939913395.04999,-0.9999999994273298
67.57,115888393914.09999,-0.9999999994169391
68.74,112024740235.3,-0.9999999993863855
66.42,110559216426.1,-0.999999999399236
65.54,112374467507.95,-0.9999999994167714
66.63,112324506468.99998,-0.999999999406808
66.6,110975558417.35,-0.9999999993998678
65.79,110126220755.2,-0.9999999994025945
65.28,105929493483.4,-0.9999999993837411
62.76,108427545430.90001,-0.9999999994211803
64.26,105279999977.05,-0.9999999993896277
62.37,102715333310.95,-0.9999999993927878
60.83,104730428548.6,-0.9999999994191755
62.04,104047627682.95,-0.9999999994037346
61.63,103931051925.40001,-0.9999999994070107
61.56,103298212098.7,-0.9999999994040555
61.18,99917515129.75,-0.9999999993876949
59.15,101632844133.7,-0.9999999994180031
60.18,102948484826.05,-0.9999999994154358
60.97,103831129847.5,-0.9999999994127965
61.5,100733545432.6,-0.9999999993894785
59.64,100700238073.3,-0.9999999994077472
59.62,101965917726.7,-0.9999999994152948
60.38,101532922055.8,-0.999999999405316
60.12,99651056255.35,-0.9999999993966948
58.99,99517826818.15,-0.9999999994072418
58.91,101865995648.8,-0.9999999994216913
60.32,102798601709.2,-0.9999999994132216
60.88,100733545432.6,-0.9999999993956333
59.64,101582883094.75,-0.9999999994128932
60.15,102215722921.45,-0.9999999994115387
60.53,103914398245.75,-0.9999999994175013
61.55,104214164479.45,-0.9999999994093893
61.73,101466307337.2,-0.9999999993916208
60.08,105213385258.45,-0.99999999942897
62.33,104613852791.05,-0.9999999994041898
61.97,105379922054.95,-0.9999999994119373
62.43,107395017292.6,-0.9999999994186881
63.64,105663034609.0,-0.999999999397708
62.6,107578207768.75,-0.9999999994180978
63.75,106545679630.45,-0.9999999994016651
63.13,105746303007.25,-0.9999999994030051
62.65,107461632011.2,-0.9999999994170012
63.68,109126999976.20001,-0.9999999994164597
64.68,109460073569.2,-0.9999999994090996
64.88,109659917725.0,-0.9999999994083526
65.0,108977116859.35,-0.9999999994035446
64.59,112857424217.8,-0.9999999994276849
66.92,113490264044.5,-0.9999999994103459
67.3,113656800841.00002,-0.9999999994078665
67.4,114322948027.0,-0.999999999410442
67.8,114622714260.70001,-0.9999999994084942
67.98,112224584391.1,-0.9999999993942503
66.54,112241238070.75,-0.9999999994071698
66.55,113073922053.25,-0.999999999411447
67.05,112840770538.15,-0.9999999994057999
66.91,112325813828.3,-0.9999999994043222
66.62,109894376599.4,-0.9999999993937816
65.16,108095779197.2,-0.9999999993972013
64.08,107945896080.35,-0.9999999994063693
63.99,108278969673.34999,-0.9999999994090265
64.19,108445506469.85,-0.9999999994080898
64.29,110410640668.55,-0.9999999994177192
65.47,111493129845.8,-0.9999999994127889
66.12,110210796512.74998,-0.9999999994000588
65.35,110210796512.74998,-0.9999999994070454
65.35,111010173135.95,-0.9999999994113152
65.83,112842077897.45001,-0.9999999994166183
66.93,112409082226.55,-0.9999999994045855
66.67,113108536771.85,-0.9999999994105662
67.09,109378112530.24998,-0.9999999993866232
64.85,106896714262.4,-0.9999999993933396
63.36,107029943699.59999,-0.9999999994080161
63.44,105031502141.6,-0.9999999993959907
62.24,107629476167.0,-0.9999999994217198
63.8,109045038937.25002,-0.9999999994149207
64.65,108811887422.15001,-0.9999999994058554
64.51,106397103872.90001,-0.9999999993936866
63.06,109244883093.04999,-0.9999999994227647
64.77,107013290019.95,-0.999999999394748
63.43,108745272703.55,-0.9999999994167103
64.47,107912588721.05,-0.999999999402572
63.97,109461380928.50002,-0.9999999994155929
64.9,105997415561.3,-0.9999999993877209
62.82,107962549760.0,-0.9999999994181316
64.0,106197259717.09999,-0.999999999397348
62.94,101634151493.0,-0.9999999993807199
60.2,102650025951.65001,-0.9999999994135413
60.81,102150415562.15,-0.9999999994047014
60.51,100451740237.85,-0.9999999993976212
59.49,101584190454.05,-0.9999999994143773
60.17,99302636342.0,-0.9999999993940745
58.8,102033839804.59999,-0.9999999994237206
60.44,100168627683.8,-0.9999999993966174
59.32,101817341969.15001,-0.999999999417388
60.31,98753064913.55,-0.9999999993892847
58.47,97937034610.7,-0.9999999994029838
57.98,100052051926.25,-0.9999999994205017
59.25,101450961016.85,-0.999999999415974
60.09,102999753224.3,-0.9999999994166006
61.02,103266212098.7,-0.9999999994091
61.18,102566757553.4,-0.9999999994035105
60.76,104665121189.3,-0.9999999994194819
62.02,107129865777.5,-0.9999999994210764
63.5,107129865777.5,-0.9999999994072615
63.5,107329709933.3,-0.9999999994083651
63.62,105081463180.55,-0.999999999394565
62.27,107213134175.75,-0.9999999994191943
63.55,108828541101.79999,-0.9999999994160539
64.52,107113212097.85,-0.9999999993976467
63.49,105364575734.59999,-0.9999999993974256
62.44,107429632011.2,-0.9999999994187824
63.68,108262315993.70001,-0.9999999994117991
64.18,109577956686.05,-0.9999999994142983
64.97,111459822486.49998,-0.9999999994170994
66.1,112076008633.55,-0.9999999994102217
66.47,114324255386.29999,-0.9999999994185835
67.82,113924567074.7,-0.9999999994046939
67.58,114540753221.75,-0.9999999994099916
67.95,113474917724.15001,-0.9999999994011892
67.31,1456000000.0,-0.9999999537706044
67.0,1456000000.0,-0.9999999539835165
67.27,1456000000.0,-0.9999999537980769
65.22,1456000000.0,-0.999999955206044
64.33,1456000000.0,-0.9999999558173077
62.9,1456000000.0,-0.9999999567994505
63.81,1456000000.0,-0.9999999561744506
63.96,1456000000.0,-0.9999999560714286
63.3,1456000000.0,-0.9999999565247253
63.57,1456000000.0,-0.9999999563392857
61.45,1456000000.0,-0.9999999577953297
58.77,1456000000.0,-0.999999959635989
56.02,1456000000.0,-0.9999999615247253
55.57,1456000000.0,-0.9999999618337913
54.26,1456000000.0,-0.9999999627335164
54.68,1456000000.0,-0.999999962445055
56.77,1456000000.0,-0.9999999610096154
56.51,1456000000.0,-0.9999999611881868
58.25,1456000000.0,-0.9999999599931318
59.67,1456000000.0,-0.9999999590178571
60.32,1456000000.0,-0.9999999585714285
61.07,1456000000.0,-0.9999999580563187
61.26,1456000000.0,-0.9999999579258242
60.8,1456000000.0,-0.9999999582417582
58.0,1456000000.0,-0.9999999601648352
56.01,1456000000.0,-0.9999999615315934
56.81,1456000000.0,-0.9999999609821428
57.46,1456000000.0,-0.9999999605357143
58.68,1456000000.0,-0.9999999596978022
58.24,1456000000.0,-0.99999996
59.96,1456000000.0,-0.9999999588186813
60.19,1456000000.0,-0.9999999586607143
60.26,1456000000.0,-0.9999999586126374
61.47,1456000000.0,-0.9999999577815935
62.21,1456000000.0,-0.9999999572733517
60.84,1456000000.0,-0.9999999582142857
61.45,1456000000.0,-0.9999999577953297
62.71,1456000000.0,-0.999999956929945
64.49,1456000000.0,-0.9999999557074176
64.13,1456000000.0,-0.9999999559546703
64.95,1456000000.0,-0.9999999553914836
63.05,1456000000.0,-0.9999999566964286
63.61,1456000000.0,-0.9999999563118132
62.13,1456000000.0,-0.9999999573282967
62.99,1456000000.0,-0.9999999567376373
61.09,1456000000.0,-0.9999999580425825
59.74,1456000000.0,-0.9999999589697802
58.97,1456000000.0,-0.9999999594986264
60.6,1456000000.0,-0.9999999583791209
59.7,1456000000.0,-0.9999999589972528
59.48,1456000000.0,-0.9999999591483516
59.07,1456000000.0,-0.999999959429945
57.84,1456000000.0,-0.9999999602747253
59.67,1456000000.0,-0.9999999590178571
56.11,1456000000.0,-0.999999961462912
57.04,1456000000.0,-0.9999999608241759
57.63,1456000000.0,-0.999999960418956
56.82,1456000000.0,-0.9999999609752748
58.17,1456000000.0,-0.9999999600480769
57.73,1456000000.0,-0.9999999603502747
57.68,1456000000.0,-0.9999999603846154
58.1,95024431276.0,-0.9999999993885783
59.25,96288248069.59999,-0.9999999993846601
60.05,95814316772.0,-0.9999999993732669
59.75,96335641199.36,-0.9999999993797727
60.08,96446225168.8,-0.9999999993770622
60.15,97125526695.36,-0.9999999993806984
60.58,97078133565.59999,-0.9999999993759666
60.55,96951751886.24,-0.9999999993754626
60.47,96067080130.72,-0.999999999370544
59.91,97536267153.28,-0.9999999993857669
60.84,99258217534.56,-0.9999999993870533
61.93,101153942724.96,-0.9999999993877648
63.13,101153942724.96,-0.9999999993759018
63.13,102449354938.40001,-0.9999999993837931
63.95,102986477075.68001,-0.9999999993790447
64.29,103649980892.31999,-0.9999999993797394
64.71,103160251884.8,-0.9999999993727235
64.4,101248728984.48,-0.9999999993639427
63.19,102070209900.32,-0.9999999993809163
63.71,103112858755.04001,-0.9999999993821334
64.37,104329282418.88,-0.9999999993830112
65.14,105166561044.64,-0.9999999993806016
65.67,105766874021.59999,-0.9999999993791062
66.05,106051232800.16,-0.9999999993771879
66.23,106414580128.31999,-0.9999999993776229
66.46,108294507608.8,-0.9999999993863031
67.65,107299251883.84,-0.9999999993695203
67.02,109147583944.48,-0.999999999385969
68.19,108262912188.95999,-0.9999999993701444
67.63,108104935089.76,-0.9999999993744041
67.53,108152328219.52,-0.9999999993756029
67.56,108057541960.0,-0.9999999993747776
67.5,108973809135.36,-0.9999999993805851
68.08,112196541959.04001,-0.9999999993932077
70.12,113065416004.64,-0.9999999993798281
70.67,114076469439.52,-0.9999999993805032
71.31,113223393103.84,-0.9999999993701831
70.77,112212339668.95999,-0.9999999993693207
70.13,111501442722.56001,-0.9999999993710396
69.68,110632568676.95999,-0.9999999993701674
69.13,112891641195.52,-0.9999999993876428
70.56,110964320585.28,-0.99999999936412
69.34,113539347302.24,-0.9999999993892866
70.97,113365572493.12,-0.9999999993739722
70.86,111801599211.04001,-0.9999999993661987
69.87,108831629746.07999,-0.9999999993579991
67.99,114408221347.84,-0.9999999994057245
71.52,112417709897.92001,-0.9999999993638014
70.26,116114374019.2,-0.9999999993949069
72.6,113270786233.59999,-0.999999999359058
70.8,114724175546.24,-0.9999999993828677
71.72,112812652645.92001,-0.9999999993642557
70.51,114945343485.12,-0.999999999386578
71.86,115324488523.2,-0.9999999993768887
72.1,116762080125.92001,-0.9999999993825051
73.01,116003790049.76,-0.999999999370624
72.53,114218648828.8,-0.9999999993649898
71.4,113128606844.31999,-0.9999999993688599
70.71,116477721347.36,-0.9999999993929312
72.83,115450870202.56001,-0.999999999369169
72.18,114645186996.64,-0.9999999993704053
71.67,112970629745.12,-0.9999999993655874
70.61,111785801501.12,-0.9999999993683455
69.86,115103320584.31999,-0.999999999393067
71.96,114514713714.07999,-0.9999999993716091
71.99,110075557226.56001,-0.9999999993459947
69.18,111386767149.92001,-0.9999999993789208
70.01,109601625928.95999,-0.9999999993612321
68.88,108148236616.31999,-0.9999999993630964
67.96,106410488525.12,-0.9999999993613412
66.86,109285671730.56001,-0.9999999993882089
68.68,106916015242.56001,-0.9999999993576266
67.18,107326755700.48,-0.999999999374061
67.44,102934992342.72,-0.9999999993448292
64.66,100976076312.64,-0.9999999993596503
63.42,100612728984.48,-0.9999999993696622
63.19,101844950358.24,-0.9999999993795471
63.97,104183011426.40001,-0.9999999993859844
65.45,102318881655.84,-0.9999999993603331
64.27,99333114480.96,-0.9999999993529851
62.38,99285721351.2,-0.9999999993717122
62.35,99506889290.08,-0.9999999993734102
