date,UNM,dcf,Deviation
2006-05-31,17.96,18.388904109589042,-0.023324071246061173
2006-06-01,18.18,18.388904109589042,-0.011360334925021864
2006-06-02,18.18,17.99890410958904,0.010061495372625462
2006-06-05,17.79,18.00890410958904,-0.012155326512759967
2006-06-06,17.8,18.30890410958904,-0.027795443492574123
2006-06-07,18.1,18.44890410958904,-0.0189119151748256
2006-06-08,18.24,18.378904109589044,-0.007557801529448849
2006-06-09,18.17,18.348904109589043,-0.009750125049459824
2006-06-12,18.14,18.188904109589043,-0.002688678179531445
2006-06-13,17.98,17.938904109589043,0.002290880767292336
2006-06-14,17.73,18.538904109589037,-0.04363278998625597
2006-06-15,18.33,18.368904109589042,-0.0021179330762979287
2006-06-16,18.16,18.14890410958904,0.0006113807392424953
2006-06-19,17.94,18.378904109589044,-0.023880864004293234
2006-06-20,18.17,18.25890410958904,-0.004869082451796625
2006-06-21,18.05,18.05890410958904,-0.0004930592429642777
2006-06-22,17.85,18.128904109589044,-0.01538449913481088
2006-06-23,17.92,18.24890410958904,-0.018023225264042764
2006-06-26,18.04,17.938904109589043,0.005635566687538951
2006-06-27,17.73,17.96890410958904,-0.01329541902678133
2006-06-28,17.76,18.298904109589042,-0.029450075608989157
2006-06-29,18.09,18.33890410958904,-0.013572463659859313
2006-06-30,18.13,18.343636363636364,-0.011646347507186072
2006-07-03,18.14,17.883636363636363,0.014335095567303835
2006-07-05,17.68,17.563636363636363,0.006625258799171974
2006-07-06,17.36,17.403636363636362,-0.002507312996238964
2006-07-07,17.2,17.28363636363636,-0.004839049021670427
2006-07-10,17.08,17.203636363636363,-0.007186641302050378
2006-07-11,17.0,16.853636363636365,0.008684395059064487
2006-07-12,16.65,16.69363636363636,-0.0026139519686325663
2006-07-13,16.49,16.663636363636364,-0.01042007637752329
2006-07-14,16.46,16.613636363636363,-0.009247606019151755
2006-07-17,16.41,16.603636363636365,-0.01166228646517753
2006-07-18,16.4,17.093636363636364,-0.04057863106951032
2006-07-19,16.89,17.073636363636364,-0.010755550822639903
2006-07-20,16.87,16.983636363636364,-0.006690932448345954
2006-07-21,16.78,16.883636363636363,-0.0061382726685331734
2006-07-24,16.68,16.813636363636363,-0.007948094079480938
2006-07-25,16.61,16.953636363636363,-0.020269183334227003
2006-07-26,16.75,16.553636363636365,0.011862265912460757
2006-07-27,16.35,16.483636363636364,-0.008107213765717991
2006-07-28,16.28,16.433636363636364,-0.009348896387674888
2006-07-31,16.23,16.78363636363636,-0.0329866753331165
2006-08-01,16.58,16.803636363636365,-0.013308807617398943
2006-08-02,16.6,16.87363636363637,-0.016216798663865273
2006-08-03,16.67,16.653636363636362,0.000982586385720019
2006-08-04,16.45,16.493636363636362,-0.002645648459460914
2006-08-07,16.29,16.53363636363636,-0.014735800296915347
2006-08-08,16.33,17.103636363636365,-0.04523227383863104
2006-08-09,16.9,17.363636363636363,-0.026701570680628284
2006-08-10,17.16,17.243636363636362,-0.004850274145929867
2006-08-11,17.04,17.133636363636363,-0.005465060752374407
2006-08-14,16.93,17.763636363636362,-0.04692937563971333
2006-08-15,17.56,18.133636363636363,-0.031633829648568756
2006-08-16,17.93,18.433636363636364,-0.02732159589682892
2006-08-17,18.23,18.383636363636363,-0.008357234694886695
2006-08-18,18.18,18.383636363636363,-0.011077044802690117
2006-08-21,18.18,18.483636363636364,-0.01642730670863668
2006-08-22,18.28,18.573636363636364,-0.015809309382800563
2006-08-23,18.37,18.71363636363637,-0.018362885596308165
2006-08-24,18.51,18.763636363636362,-0.013517441860464996
2006-08-25,18.56,18.953636363636363,-0.02076838217660326
2006-08-28,18.75,19.073636363636364,-0.016967732710547634
2006-08-29,18.87,19.073636363636364,-0.010676326199895114
2006-08-30,18.87,19.153636363636362,-0.014808486401822418
2006-08-31,18.95,19.223636363636363,-0.014234370566537424
2006-09-01,19.02,19.19363636363636,-0.009046558992090059
2006-09-05,18.99,18.96363636363637,0.001390220517736962
2006-09-06,18.76,18.993636363636362,-0.012300770593021482
2006-09-07,18.79,19.113636363636363,-0.016932223543400737
2006-09-08,18.91,19.093636363636364,-0.009617673665666793
2006-09-11,18.89,19.403636363636362,-0.026471139430284785
2006-09-12,19.2,19.273636363636363,-0.003820574501202767
2006-09-13,19.07,19.203636363636363,-0.0069589092974815525
2006-09-14,19.0,19.503636363636364,-0.025822690407383275
2006-09-15,19.3,19.233636363636364,0.0034503946684312226
2006-09-18,19.03,19.203636363636363,-0.009041848134822894
2006-09-19,19.0,19.513636363636362,-0.02632191940368034
2006-09-20,19.31,19.403636363636362,-0.004825712143928018
2006-09-21,19.2,19.383636363636363,-0.009473782947190701
2006-09-22,19.18,19.583636363636362,-0.020610899637916624
2006-09-25,19.38,19.963636363636365,-0.029234972677595783
2006-09-26,19.76,19.683636363636364,0.0038795492333272286
2006-09-27,19.48,19.803636363636365,-0.016342269555637223
2006-09-28,19.6,19.593636363636364,0.00032478077297826147
2006-09-29,19.39,19.45029850747766,-0.003100132753977025
2006-10-02,19.35,19.56029850747766,-0.010751293360746317
2006-10-03,19.46,19.990298507477657,-0.026527793333315675
2006-10-04,19.89,19.95029850747766,-0.00302243635377486
2006-10-05,19.85,20.11029850747766,-0.012943542701808752
2006-10-06,20.01,20.140298507477652,-0.006469542019413188
2006-10-09,20.04,19.750298507477652,0.014668208301391594
2006-10-10,19.65,20.000298507477652,-0.017514663960974564
2006-10-11,19.9,19.980298507477656,-0.004018884274807233
2006-10-12,19.88,21.82029850747766,-0.08892172152515387
2006-10-13,21.72,21.230298507477656,0.02306616142725737
2006-10-16,21.13,20.940298507477653,0.009059158944396462
2006-10-17,20.84,20.93029850747766,-0.0043142484301118555
2006-10-18,20.83,20.750298507477652,0.0038409805282380027
2006-10-19,20.65,20.720298507477658,-0.003392736231685567
2006-10-20,20.62,20.900298507477657,-0.013411220293211179
2006-10-23,20.8,20.410298507477656,0.019093375453552053
2006-10-24,20.31,20.400298507477657,-0.00442633265609127
2006-10-25,20.3,20.580298507477654,-0.013619749362518196
2006-10-26,20.48,20.18029850747766,0.014851192236392752
2006-10-27,20.08,20.31029850747766,-0.011339001610088273
2006-10-30,20.21,19.880298507477654,0.016584333097329207
2006-10-31,19.78,20.06029850747766,-0.013972798429354172
2006-11-01,19.96,20.730298507477656,-0.03715810012093168
2006-11-02,20.63,20.350298507477657,0.013744343475825094
2006-11-03,20.25,20.87029850747766,-0.029721592494492244
2006-11-06,20.77,20.600298507477657,0.008237817158850635
2006-11-07,20.5,20.790298507477658,-0.013963171686700249
2006-11-08,20.69,20.550298507477653,0.006798027409262053
2006-11-09,20.45,20.600298507477657,-0.007295938329393681
2006-11-10,20.5,20.630298507477654,-0.006315880859912304
2006-11-13,20.53,20.630298507477654,-0.004861708978243784
2006-11-14,20.53,20.830298507477654,-0.014416428423714156
2006-11-15,20.73,21.100298507477657,-0.01754944402072922
2006-11-16,21.0,21.080298507477654,-0.0038091731694013253
2006-11-17,20.98,20.980298507477656,-1.4227990014048508e-05
2006-11-20,20.88,20.76029850747766,0.005765884940393429
2006-11-21,20.66,20.670298507477657,-0.0004982273223549383
2006-11-22,20.57,20.580298507477654,-0.000500406127438402
2006-11-24,20.48,20.07029850747766,0.02041332331802126
2006-11-27,19.97,20.080298507477654,-0.005492871903103436
2006-11-28,19.98,20.300298507477653,-0.015778019587232683
2006-11-29,20.2,20.580298507477654,-0.01847876537551074
2006-11-30,20.48,20.26029850747766,0.01084394153626378
2006-12-01,20.16,20.490298507477657,-0.016119750883918038
2006-12-04,20.39,20.580298507477654,-0.009246634950824895
2006-12-05,20.48,20.56029850747766,-0.0039055127263087908
2006-12-06,20.46,20.550298507477653,-0.004394024127912011
2006-12-07,20.45,20.61029850747766,-0.007777592712667425
2006-12-08,20.51,20.660298507477656,-0.007274750044064304
2006-12-11,20.56,20.62029850747766,-0.0029242305806482793
2006-12-12,20.52,20.51029850747766,0.00047300591548204984
2006-12-13,20.41,20.210298507477656,0.009881174810379756
2006-12-14,20.11,20.20029850747766,-0.004470157084274562
2006-12-15,20.1,20.280298507477656,-0.00889032808916379
2006-12-18,20.18,20.43029850747766,-0.012251338735263628
2006-12-19,20.33,20.520298507477655,-0.009273671501821013
2006-12-20,20.42,20.580298507477654,-0.007788930146927164
2006-12-21,20.48,20.590298507477655,-0.005356819253377942
2006-12-22,20.49,20.790298507477658,-0.014444165261487285
2006-12-26,20.69,20.960298507477656,-0.012895737500170812
2006-12-27,20.86,20.960298507477656,-0.00478516598615597
2006-12-28,20.86,20.880298507477654,-0.0009721368432729083
2006-12-29,20.78,,
2007-01-03,20.79,,
2007-01-04,20.9,,
2007-01-05,20.62,,
2007-01-08,20.65,,
2007-01-09,20.5,,
2007-01-10,20.34,,
2007-01-11,20.48,,
2007-01-12,20.46,,
2007-01-16,20.47,,
2007-01-17,20.25,,
2007-01-18,20.26,,
2007-01-19,20.22,,
2007-01-22,20.1,,
2007-01-23,20.22,,
2007-01-24,20.41,,
2007-01-25,20.08,,
2007-01-26,19.94,,
2007-01-29,19.93,,
2007-01-30,22.02,,
2007-01-31,22.0,,
2007-02-01,22.03,,
2007-02-02,22.01,,
2007-02-05,21.97,,
2007-02-06,22.35,,
2007-02-07,22.62,,
2007-02-08,22.02,,
2007-02-09,21.76,,
2007-02-12,21.84,,
2007-02-13,22.06,,
2007-02-14,22.13,,
2007-02-15,21.94,,
2007-02-16,21.93,,
2007-02-20,21.86,,
2007-02-21,21.78,,
2007-02-22,21.75,,
2007-02-23,21.71,,
2007-02-26,21.63,,
2007-02-27,20.97,,
2007-02-28,21.41,,
2007-03-01,21.39,,
2007-03-02,21.2,,
2007-03-05,21.1,,
2007-03-06,21.42,,
2007-03-07,21.51,,
2007-03-08,21.83,,
2007-03-09,21.93,,
2007-03-12,22.35,,
2007-03-13,21.82,,
2007-03-14,21.84,,
2007-03-15,22.27,,
2007-03-16,22.13,,
2007-03-19,22.5,,
2007-03-20,22.68,,
2007-03-21,23.18,,
2007-03-22,23.13,,
2007-03-23,23.27,,
2007-03-26,23.27,,
2007-03-27,22.97,,
2007-03-28,22.53,,
2007-03-29,22.93,,
2007-03-30,23.03,,
2007-04-02,23.39,,
2007-04-03,24.08,,
2007-04-04,24.08,,
2007-04-05,23.75,,
2007-04-09,23.98,,
2007-04-10,23.98,,
2007-04-11,24.02,,
2007-04-12,24.11,,
2007-04-13,24.26,,
2007-04-16,24.5,,
2007-04-17,24.85,,
2007-04-18,24.9,,
2007-04-19,24.77,,
2007-04-20,25.26,,
2007-04-23,24.97,,
2007-04-24,24.86,,
2007-04-25,25.44,,
2007-04-26,24.9,,
2007-04-27,24.94,,
2007-04-30,24.88,,
2007-05-01,24.73,,
2007-05-02,24.92,,
2007-05-03,27.33,,
2007-05-04,27.57,,
2007-05-07,27.36,,
2007-05-08,27.17,,
2007-05-09,27.02,,
2007-05-10,26.41,,
2007-05-11,26.87,,
2007-05-14,26.74,,
2007-05-15,26.69,,
2007-05-16,27.11,,
2007-05-17,27.35,,
2007-05-18,27.18,,
2007-05-21,27.32,,
2007-05-22,27.3,,
2007-05-23,26.89,,
2007-05-24,26.66,,
2007-05-25,26.49,,
2007-05-29,26.01,,
2007-05-30,26.45,,
2007-05-31,26.54,,
2007-06-01,26.64,,
2007-06-04,26.61,,
2007-06-05,26.36,,
2007-06-06,25.85,,
2007-06-07,25.41,,
2007-06-08,25.85,,
2007-06-11,26.03,,
2007-06-12,25.73,,
2007-06-13,26.09,,
2007-06-14,26.19,,
2007-06-15,26.33,,
2007-06-18,26.25,,
2007-06-19,26.49,,
2007-06-20,26.22,,
2007-06-21,26.17,,
2007-06-22,25.82,,
2007-06-25,25.77,,
2007-06-26,25.84,,
2007-06-27,25.92,,
2007-06-28,26.26,,
2007-06-29,26.11,,
2007-07-02,26.29,,
2007-07-03,26.52,,
2007-07-05,26.25,,
2007-07-06,26.23,,
2007-07-09,26.39,,
2007-07-10,25.55,,
2007-07-11,25.62,,
2007-07-12,26.37,,
2007-07-13,26.35,,
2007-07-16,26.02,,
2007-07-17,25.99,,
2007-07-18,25.8,,
2007-07-19,26.1,,
2007-07-20,25.57,,
2007-07-23,25.84,,
2007-07-24,24.81,,
2007-07-25,25.18,,
2007-07-26,24.34,,
2007-07-27,23.54,,
2007-07-30,23.82,,
2007-07-31,24.3,,
2007-08-01,23.99,,
2007-08-02,25.49,,
2007-08-03,23.69,,
2007-08-06,25.61,,
2007-08-07,24.95,,
2007-08-08,24.22,,
2007-08-09,23.28,,
2007-08-10,23.87,,
2007-08-13,24.0,,
2007-08-14,23.92,,
2007-08-15,23.83,,
2007-08-16,23.94,,
2007-08-17,24.85,,
2007-08-20,24.73,,
2007-08-21,24.83,,
2007-08-22,25.04,,
2007-08-23,24.96,,
2007-08-24,25.29,,
2007-08-27,24.92,,
2007-08-28,23.73,,
2007-08-29,24.73,,
2007-08-30,24.39,,
2007-08-31,24.47,,
2007-09-04,24.95,,
2007-09-05,24.79,,
2007-09-06,24.42,,
2007-09-07,24.05,,
2007-09-10,24.06,,
2007-09-11,24.15,,
2007-09-12,23.91,,
2007-09-13,23.91,,
2007-09-14,23.84,,
2007-09-17,23.67,,
2007-09-18,24.53,,
2007-09-19,24.79,,
2007-09-20,24.33,,
2007-09-21,24.49,,
2007-09-24,24.18,,
2007-09-25,24.16,,
2007-09-26,24.23,,
2007-09-27,24.46,,
2007-09-28,24.47,,
2007-10-01,25.0,,
2007-10-02,25.27,,
2007-10-03,25.0,,
2007-10-04,25.13,,
2007-10-05,25.66,,
2007-10-08,25.6,,
2007-10-09,25.9,,
2007-10-10,25.36,,
2007-10-11,25.27,,
2007-10-12,25.33,,
2007-10-15,24.76,,
2007-10-16,24.31,,
2007-10-17,24.55,,
2007-10-18,24.13,,
2007-10-19,23.14,,
2007-10-22,23.61,,
2007-10-23,23.68,,
2007-10-24,23.15,,
2007-10-25,22.86,,
2007-10-26,23.57,,
2007-10-29,22.99,,
2007-10-30,22.8,,
2007-10-31,23.34,,
2007-11-01,25.32,,
2007-11-02,25.11,,
2007-11-05,24.98,,
2007-11-06,25.27,,
2007-11-07,24.3,,
2007-11-08,24.15,,
2007-11-09,23.84,,
2007-11-12,24.53,,
2007-11-13,25.0,,
2007-11-14,24.87,,
2007-11-15,24.08,,
2007-11-16,24.08,,
2007-11-19,23.95,,
2007-11-20,23.78,,
2007-11-21,22.86,,
2007-11-23,23.43,,
2007-11-26,22.9,,
2007-11-27,23.77,,
2007-11-28,24.9,,
2007-11-29,24.77,,
2007-11-30,24.84,,
2007-12-03,24.58,,
2007-12-04,24.69,,
2007-12-05,25.11,,
2007-12-06,25.54,,
2007-12-07,25.65,,
2007-12-10,25.76,,
2007-12-11,24.23,,
2007-12-12,24.19,,
2007-12-13,24.38,,
2007-12-14,23.38,,
2007-12-17,23.49,,
2007-12-18,23.37,,
2007-12-19,23.52,,
2007-12-20,23.36,,
2007-12-21,23.78,,
2007-12-24,24.37,,
2007-12-26,24.0,,
2007-12-27,23.83,,
2007-12-28,23.88,,
2007-12-31,23.79,,
2008-01-02,23.38,,
2008-01-03,23.48,,
2008-01-04,22.33,,
2008-01-07,22.31,,
2008-01-08,21.67,,
2008-01-09,22.05,,
2008-01-10,22.61,,
2008-01-11,22.41,,
2008-01-14,22.61,,
2008-01-15,21.91,,
2008-01-16,22.26,,
2008-01-17,21.14,,
2008-01-18,20.62,,
2008-01-22,20.76,,
2008-01-23,20.19,,
2008-01-24,20.78,,
2008-01-25,20.58,,
2008-01-28,20.85,,
2008-01-29,22.07,,
2008-01-30,22.18,,
2008-01-31,22.62,,
2008-02-01,23.38,,
2008-02-04,23.43,,
2008-02-05,22.6,,
2008-02-06,22.77,,
2008-02-07,23.18,,
2008-02-08,22.69,,
2008-02-11,22.21,,
2008-02-12,23.12,,
2008-02-13,23.5,,
2008-02-14,23.06,,
2008-02-15,23.46,,
2008-02-19,23.81,,
2008-02-20,24.14,,
2008-02-21,23.74,,
2008-02-22,24.09,,
2008-02-25,24.05,,
2008-02-26,24.04,,
2008-02-27,24.23,,
2008-02-28,23.49,,
2008-02-29,22.91,,
2008-03-03,22.8,,
2008-03-04,22.65,,
2008-03-05,22.38,,
2008-03-06,21.83,,
2008-03-07,21.76,,
2008-03-10,21.6,,
2008-03-11,21.96,,
2008-03-12,21.53,,
2008-03-13,21.5,,
2008-03-14,21.09,,
2008-03-17,20.98,,
2008-03-18,21.61,,
2008-03-19,21.4,,
2008-03-20,21.77,,
2008-03-24,21.87,,
2008-03-25,21.88,,
2008-03-26,21.93,,
2008-03-27,21.75,,
2008-03-28,21.76,,
2008-03-31,22.01,,
2008-04-01,22.67,,
2008-04-02,22.77,,
2008-04-03,23.16,,
2008-04-04,23.02,,
2008-04-07,23.13,,
2008-04-08,23.2,,
2008-04-09,22.88,,
2008-04-10,22.9,,
2008-04-11,22.5,,
2008-04-14,22.41,,
2008-04-15,22.58,,
2008-04-16,23.51,,
2008-04-17,23.53,,
2008-04-18,23.5,,
2008-04-21,23.15,,
2008-04-22,22.96,,
2008-04-23,22.93,,
2008-04-24,23.21,,
2008-04-25,23.78,,
2008-04-28,23.74,,
2008-04-29,23.68,,
2008-04-30,23.21,,
2008-05-01,24.24,,
2008-05-02,24.83,,
2008-05-05,24.71,,
2008-05-06,24.72,,
2008-05-07,23.91,,
2008-05-08,23.82,,
2008-05-09,23.65,,
2008-05-12,24.09,,
2008-05-13,23.99,,
2008-05-14,24.37,,
2008-05-15,24.68,,
2008-05-16,24.53,,
2008-05-19,24.67,,
2008-05-20,24.28,,
2008-05-21,23.79,,
2008-05-22,24.36,,
2008-05-23,24.18,,
2008-05-27,24.25,,
2008-05-28,24.34,,
2008-05-29,24.64,,
2008-05-30,24.08,,
2008-06-02,23.56,,
2008-06-03,23.61,,
2008-06-04,23.34,,
2008-06-05,23.65,,
2008-06-06,22.75,,
2008-06-09,23.06,,
2008-06-10,23.44,,
2008-06-11,22.8,,
2008-06-12,23.23,,
2008-06-13,23.29,,
2008-06-16,23.58,,
2008-06-17,22.95,,
2008-06-18,22.74,,
2008-06-19,22.8,,
2008-06-20,22.1,,
2008-06-23,21.75,,
2008-06-24,21.54,,
2008-06-25,21.66,,
2008-06-26,21.04,,
2008-06-27,21.01,,
2008-06-30,20.45,,
2008-07-01,21.05,,
2008-07-02,21.0,,
2008-07-03,20.93,,
2008-07-07,20.42,,
2008-07-08,21.31,,
2008-07-09,20.71,,
2008-07-10,20.85,,
2008-07-11,20.68,,
2008-07-14,20.08,,
2008-07-15,19.73,,
2008-07-16,20.92,,
2008-07-17,21.93,,
2008-07-18,22.32,,
2008-07-21,22.18,,
2008-07-22,23.01,,
2008-07-23,23.01,,
2008-07-24,22.02,,
2008-07-25,21.92,,
2008-07-28,21.41,,
2008-07-29,22.13,,
2008-07-30,22.44,,
2008-07-31,24.16,,
2008-08-01,23.41,,
2008-08-04,23.01,,
2008-08-05,24.0,,
2008-08-06,23.58,,
2008-08-07,23.23,,
2008-08-08,24.21,,
2008-08-11,24.61,,
2008-08-12,24.27,,
2008-08-13,23.93,,
2008-08-14,24.36,,
2008-08-15,24.79,,
2008-08-18,24.2,,
2008-08-19,23.98,,
2008-08-20,24.16,,
2008-08-21,24.09,,
2008-08-22,24.5,,
2008-08-25,24.13,,
2008-08-26,24.33,,
2008-08-27,24.52,,
2008-08-28,25.33,,
2008-08-29,25.41,,
2008-09-02,25.71,,
2008-09-03,25.75,,
2008-09-04,25.2,,
2008-09-05,25.47,,
2008-09-08,26.14,,
2008-09-09,25.26,,
2008-09-10,25.69,,
2008-09-11,25.73,,
2008-09-12,25.71,,
2008-09-15,24.8,,
2008-09-16,25.08,,
2008-09-17,23.12,,
2008-09-18,24.95,,
2008-09-19,26.0,,
2008-09-22,24.59,,
2008-09-23,25.74,,
2008-09-24,25.69,,
2008-09-25,25.54,,
2008-09-26,26.07,,
2008-09-29,24.1,,
2008-09-30,25.1,,
2008-10-01,24.58,,
2008-10-02,23.9,,
2008-10-03,23.5,,
2008-10-06,21.89,,
2008-10-07,21.29,,
2008-10-08,20.99,,
2008-10-09,14.77,,
2008-10-10,16.47,,
2008-10-13,19.99,,
2008-10-14,19.77,,
2008-10-15,17.67,,
2008-10-16,16.2,,
2008-10-17,15.88,,
2008-10-20,18.46,,
2008-10-21,18.11,,
2008-10-22,16.67,,
2008-10-23,15.01,,
2008-10-24,15.1,,
2008-10-27,14.1,,
2008-10-28,15.19,,
2008-10-29,15.17,,
2008-10-30,14.66,,
2008-10-31,15.75,,
2008-11-03,16.85,,
2008-11-04,18.35,,
2008-11-05,17.36,,
2008-11-06,16.35,,
2008-11-07,16.81,,
2008-11-10,15.83,,
2008-11-11,15.42,,
2008-11-12,13.83,,
2008-11-13,15.87,,
2008-11-14,15.04,,
2008-11-17,13.56,,
2008-11-18,14.08,,
2008-11-19,12.5,,
2008-11-20,9.48,,
2008-11-21,11.58,,
2008-11-24,13.46,,
2008-11-25,14.18,,
2008-11-26,13.94,,
2008-11-28,14.9,,
2008-12-01,13.69,,
2008-12-02,14.6,,
2008-12-03,15.03,,
2008-12-04,14.67,,
2008-12-05,17.3,,
2008-12-08,16.19,,
2008-12-09,15.76,,
2008-12-10,16.1,,
2008-12-11,14.76,,
2008-12-12,15.62,,
2008-12-15,14.91,,
2008-12-16,17.72,,
2008-12-17,17.49,,
2008-12-18,17.01,,
2008-12-19,18.14,,
2008-12-22,16.91,,
2008-12-23,16.98,,
2008-12-24,16.92,,
2008-12-26,17.07,,
2008-12-29,16.76,,
2008-12-30,17.98,,
2008-12-31,18.6,,
2009-01-02,18.43,,
2009-01-05,19.45,,
2009-01-06,19.97,,
2009-01-07,17.43,,
2009-01-08,18.19,,
2009-01-09,17.25,,
2009-01-12,16.12,,
2009-01-13,16.56,,
2009-01-14,15.26,,
2009-01-15,15.54,,
2009-01-16,16.21,,
2009-01-20,14.0,,
2009-01-21,16.27,,
2009-01-22,14.5,,
2009-01-23,15.31,,
2009-01-26,14.59,,
2009-01-27,15.28,,
2009-01-28,16.43,,
2009-01-29,14.78,,
2009-01-30,14.16,,
2009-02-02,14.67,,
2009-02-03,14.24,,
2009-02-04,14.19,,
2009-02-05,14.77,,
2009-02-06,14.99,,
2009-02-09,14.7,,
2009-02-10,12.69,,
2009-02-11,12.98,,
2009-02-12,13.17,,
2009-02-13,12.82,,
2009-02-17,11.32,,
2009-02-18,11.68,,
2009-02-19,10.24,,
2009-02-20,10.59,,
2009-02-23,9.83,,
2009-02-24,11.37,,
2009-02-25,10.58,,
2009-02-26,11.0,,
2009-02-27,10.18,,
2009-03-02,9.34,,
2009-03-03,8.67,,
2009-03-04,9.28,,
2009-03-05,7.99,,
2009-03-06,8.11,,
2009-03-09,8.17,,
2009-03-10,9.44,,
2009-03-11,9.93,,
2009-03-12,10.84,,
2009-03-13,11.02,,
2009-03-16,10.47,,
2009-03-17,11.48,,
2009-03-18,12.8,,
2009-03-19,12.09,,
2009-03-20,11.41,,
2009-03-23,13.35,,
2009-03-24,12.69,,
2009-03-25,12.93,,
2009-03-26,13.4,,
2009-03-27,13.11,,
2009-03-30,11.76,12.652439024390244,-0.07053493975903613
2009-03-31,12.5,13.262439024390243,-0.05748859791084293
2009-04-01,13.11,13.752439024390243,-0.04671455174248473
2009-04-02,13.6,14.072439024390244,-0.03357193614919318
2009-04-03,13.92,13.792439024390244,0.009248616244319052
2009-04-06,13.64,13.192439024390245,0.03392556712085626
2009-04-07,13.04,13.612439024390245,-0.042052641952303405
2009-04-08,13.46,14.822439024390244,-0.091917330349503
2009-04-09,14.67,15.112439024390245,-0.02927648036668229
2009-04-13,14.96,13.792439024390244,0.0846522484924579
2009-04-14,13.64,14.922439024390243,-0.08594030924128004
2009-04-15,14.77,14.722439024390244,0.0032305092607931574
2009-04-16,14.57,15.182439024390243,-0.04033864541832666
2009-04-17,15.03,14.172439024390243,0.06050906087046304
2009-04-20,14.02,15.572439024390244,-0.09969144987235112
2009-04-21,15.42,14.612439024390245,0.055265310210145024
2009-04-22,14.46,15.252439024390243,-0.05195490525305824
2009-04-23,15.1,15.192439024390245,-0.006084541411806366
2009-04-24,15.04,15.392439024390244,-0.022896892677748082
2009-04-27,15.24,15.452439024390245,-0.013747928340304694
2009-04-28,15.3,16.262439024390243,-0.059181714559961573
2009-04-29,16.11,16.492439024390244,-0.023188748724470964
2009-04-30,16.34,16.812439024390244,-0.028100564332448452
2009-05-01,16.66,17.872439024390243,-0.06783847592013859
2009-05-04,17.72,17.902439024390244,-0.010190735694822983
2009-05-05,17.75,18.182439024390245,-0.023783334227611808
2009-05-06,18.03,17.552439024390242,0.02720767039533123
2009-05-07,17.4,19.092439024390245,-0.08864446403249926
2009-05-08,18.94,17.172439024390243,0.10293010638146782
2009-05-11,17.02,17.062439024390244,-0.0024872777174224092
2009-05-12,16.91,16.282439024390243,0.03854219718985008
2009-05-13,16.13,16.892439024390242,-0.045134928312565825
2009-05-14,16.74,16.422439024390243,0.01933701657458564
2009-05-15,16.27,17.652439024390244,-0.07831433506044905
2009-05-18,17.5,17.282439024390243,0.012588557396483235
2009-05-19,17.13,16.792439024390244,0.020101962265246964
2009-05-20,16.64,16.682439024390245,-0.00254393403315889
2009-05-21,16.53,16.742439024390244,-0.012688654507313046
2009-05-22,16.59,17.632439024390244,-0.059120523425504556
2009-05-26,17.48,16.382439024390244,0.06699618866126733
2009-05-27,16.23,17.002439024390245,-0.045431071582269444
2009-05-28,16.85,17.262439024390243,-0.023892279868881983
2009-05-29,17.11,17.392439024390242,-0.016239184394676642
2009-06-01,17.24,17.752439024390245,-0.028865837741293032
2009-06-02,17.6,17.092439024390245,0.029695058434052957
2009-06-03,16.94,17.562439024390244,-0.03544149098686211
2009-06-04,17.41,17.342439024390245,0.0038957020702070633
2009-06-05,17.19,17.422439024390243,-0.013341359614738368
2009-06-08,17.27,17.102439024390243,0.009797490017113608
2009-06-09,16.95,16.942439024390243,0.0004462743291488991
2009-06-10,16.79,17.162439024390245,-0.021700821419435634
2009-06-11,17.01,17.012439024390243,-0.00014336712018447884
2009-06-12,16.86,16.832439024390244,0.0016373726689173917
2009-06-15,16.68,16.112439024390245,0.03522501930034361
2009-06-16,15.96,15.672439024390243,0.018348195527335687
2009-06-17,15.52,15.922439024390243,-0.025274960938696744
2009-06-18,15.77,16.272439024390245,-0.030876688100484162
2009-06-19,16.12,15.292439024390244,0.054115695625129634
2009-06-22,15.14,15.542439024390244,-0.02589291318812381
2009-06-23,15.39,15.852439024390243,-0.029171474728825197
2009-06-24,15.7,16.072439024390246,-0.023172526822161976
2009-06-25,15.92,16.092439024390245,-0.01071553069916198
