date,FTI,dcf,Deviation
2014-04-11,52.16,,
2014-04-14,52.45,,
2014-04-15,53.67,,
2014-04-16,54.63,,
2014-04-17,54.8,,
2014-04-21,55.32,,
2014-04-22,55.42,,
2014-04-23,57.75,,
2014-04-24,57.17,,
2014-04-25,56.8,,
2014-04-28,56.5,,
2014-04-29,56.22,,
2014-04-30,56.7,,
2014-05-01,56.47,,
2014-05-02,56.56,,
2014-05-05,57.03,,
2014-05-06,57.28,,
2014-05-07,56.59,,
2014-05-08,56.03,,
2014-05-09,55.96,,
2014-05-12,55.95,,
2014-05-13,56.51,,
2014-05-14,55.8,,
2014-05-15,55.53,,
2014-05-16,55.41,,
2014-05-19,55.64,,
2014-05-20,55.52,,
2014-05-21,56.08,,
2014-05-22,56.09,,
2014-05-23,56.71,,
2014-05-27,57.61,,
2014-05-28,57.3,,
2014-05-29,57.9,,
2014-05-30,58.06,,
2014-06-02,57.91,,
2014-06-03,58.3,,
2014-06-04,59.01,,
2014-06-05,58.91,,
2014-06-06,58.86,,
2014-06-09,59.15,,
2014-06-10,59.13,,
2014-06-11,59.0,,
2014-06-12,59.21,,
2014-06-13,58.85,,
2014-06-16,59.0,,
2014-06-17,58.85,,
2014-06-18,59.67,,
2014-06-19,59.97,,
2014-06-20,61.5,,
2014-06-23,61.89,,
2014-06-24,61.04,,
2014-06-25,61.54,,
2014-06-26,60.26,,
2014-06-27,60.25,,
2014-06-30,61.07,,
2014-07-01,60.11,,
2014-07-02,60.25,,
2014-07-03,60.84,,
2014-07-07,59.59,,
2014-07-08,59.92,,
2014-07-09,60.49,,
2014-07-10,59.47,,
2014-07-11,59.17,,
2014-07-14,60.15,,
2014-07-15,60.28,,
2014-07-16,61.38,,
2014-07-17,60.51,,
2014-07-18,60.93,,
2014-07-21,60.9,,
2014-07-22,61.3,,
2014-07-23,63.22,,
2014-07-24,62.62,,
2014-07-25,63.28,,
2014-07-28,63.52,,
2014-07-29,62.5,,
2014-07-30,62.17,,
2014-07-31,60.8,,
2014-08-01,59.95,,
2014-08-04,62.0,,
2014-08-05,60.78,,
2014-08-06,61.19,,
2014-08-07,59.98,,
2014-08-08,61.24,,
2014-08-11,61.08,,
2014-08-12,60.01,,
2014-08-13,60.3,,
2014-08-14,59.47,,
2014-08-15,59.96,,
2014-08-18,59.8,,
2014-08-19,60.45,,
2014-08-20,60.76,,
2014-08-21,60.78,,
2014-08-22,60.03,,
2014-08-25,60.59,,
2014-08-26,61.21,,
2014-08-27,61.51,,
2014-08-28,61.59,,
2014-08-29,61.84,,
2014-09-02,60.38,,
2014-09-03,59.68,,
2014-09-04,57.05,,
2014-09-05,57.55,,
2014-09-08,56.25,,
2014-09-09,56.97,,
2014-09-10,57.4,,
2014-09-11,57.56,,
2014-09-12,56.69,,
2014-09-15,56.51,,
2014-09-16,56.07,,
2014-09-17,55.89,,
2014-09-18,55.32,,
2014-09-19,55.33,,
2014-09-22,54.55,,
2014-09-23,54.58,,
2014-09-24,55.17,,
2014-09-25,54.32,,
2014-09-26,54.56,,
2014-09-29,54.21,,
2014-09-30,54.31,,
2014-10-01,53.25,,
2014-10-02,52.5,,
2014-10-03,52.41,,
2014-10-06,52.43,,
2014-10-07,52.34,,
2014-10-08,53.58,,
2014-10-09,51.32,,
2014-10-10,51.1,,
2014-10-13,49.68,,
2014-10-14,49.05,,
2014-10-15,49.53,,
2014-10-16,50.81,,
2014-10-17,50.26,,
2014-10-20,50.87,,
2014-10-21,52.68,,
2014-10-22,51.83,,
2014-10-23,54.41,,
2014-10-24,54.51,,
2014-10-27,53.32,,
2014-10-28,55.81,,
2014-10-29,55.22,,
2014-10-30,55.22,,
2014-10-31,56.04,,
2014-11-03,55.02,,
2014-11-04,53.91,,
2014-11-05,55.03,,
2014-11-06,55.91,,
2014-11-07,56.99,,
2014-11-10,55.86,,
2014-11-11,55.98,,
2014-11-12,55.79,,
2014-11-13,53.98,,
2014-11-14,54.31,,
2014-11-17,54.59,,
2014-11-18,54.65,,
2014-11-19,54.27,,
2014-11-20,55.64,,
2014-11-21,57.0,,
2014-11-24,55.48,,
2014-11-25,53.35,,
2014-11-26,52.18,,
2014-11-28,47.77,,
2014-12-01,47.62,,
2014-12-02,47.76,,
2014-12-03,47.89,,
2014-12-04,47.8,,
2014-12-05,47.01,,
2014-12-08,44.86,,
2014-12-09,46.02,,
2014-12-10,44.0,,
2014-12-11,44.02,,
2014-12-12,42.99,,
2014-12-15,42.75,,
2014-12-16,43.22,,
2014-12-17,44.32,,
2014-12-18,45.16,,
2014-12-19,48.2,,
2014-12-22,47.64,,
2014-12-23,47.41,,
2014-12-24,47.31,,
2014-12-26,47.64,,
2014-12-29,48.48,,
2014-12-30,47.44,,
2014-12-31,46.84,,
2015-01-02,46.52,,
2015-01-05,44.7,,
2015-01-06,43.77,,
2015-01-07,42.28,,
2015-01-08,43.43,,
2015-01-09,42.17,,
2015-01-12,40.91,,
2015-01-13,40.48,,
2015-01-14,40.18,,
2015-01-15,38.96,,
2015-01-16,40.12,,
2015-01-20,38.92,,
2015-01-21,39.78,,
2015-01-22,39.12,,
2015-01-23,38.1,,
2015-01-26,38.22,,
2015-01-27,38.16,,
2015-01-28,36.17,,
2015-01-29,36.48,,
2015-01-30,37.48,,
2015-02-02,38.9,,
2015-02-03,39.48,,
2015-02-04,38.68,,
2015-02-05,39.15,,
2015-02-06,38.59,,
2015-02-09,38.9,,
2015-02-10,38.92,,
2015-02-11,40.92,,
2015-02-12,39.79,,
2015-02-13,41.05,,
2015-02-17,43.03,,
2015-02-18,42.76,,
2015-02-19,41.66,,
2015-02-20,40.97,,
2015-02-23,40.79,,
2015-02-24,41.25,,
2015-02-25,40.95,,
2015-02-26,39.98,,
2015-02-27,39.93,,
2015-03-02,39.63,,
2015-03-03,39.62,,
2015-03-04,39.5,,
2015-03-05,39.49,,
2015-03-06,38.84,,
2015-03-09,39.18,,
2015-03-10,38.04,,
2015-03-11,37.41,,
2015-03-12,36.64,,
2015-03-13,36.66,,
2015-03-16,36.99,,
2015-03-17,36.14,,
2015-03-18,37.03,,
2015-03-19,36.21,,
2015-03-20,36.79,,
2015-03-23,36.77,,
2015-03-24,37.19,,
2015-03-25,37.61,,
2015-03-26,37.79,,
2015-03-27,37.45,,
2015-03-30,37.54,,
2015-03-31,37.01,,
2015-04-01,36.96,,
2015-04-02,37.15,,
2015-04-06,38.24,,
2015-04-07,38.07,,
2015-04-08,38.09,,
2015-04-09,39.3,,
2015-04-10,38.87,,
2015-04-13,38.19,,
2015-04-14,38.77,,
2015-04-15,40.87,,
2015-04-16,39.9,,
2015-04-17,39.31,,
2015-04-20,39.5,,
2015-04-21,37.73,,
2015-04-22,40.56,,
2015-04-23,41.42,,
2015-04-24,40.01,,
2015-04-27,40.85,,
2015-04-28,41.03,,
2015-04-29,42.46,,
2015-04-30,44.1,,
2015-05-01,43.34,,
2015-05-04,42.84,,
2015-05-05,43.38,,
2015-05-06,43.23,,
2015-05-07,42.14,,
2015-05-08,42.78,,
2015-05-11,41.56,,
2015-05-12,41.83,,
2015-05-13,41.45,,
2015-05-14,41.58,,
2015-05-15,41.5,,
2015-05-18,41.62,,
2015-05-19,41.16,,
2015-05-20,42.03,,
2015-05-21,42.9,,
2015-05-22,42.93,,
2015-05-26,41.52,,
2015-05-27,42.02,,
2015-05-28,41.92,,
2015-05-29,41.79,,
2015-06-01,41.66,,
2015-06-02,43.16,,
2015-06-03,42.51,,
2015-06-04,42.22,,
2015-06-05,42.76,,
2015-06-08,42.22,,
2015-06-09,42.49,,
2015-06-10,43.25,,
2015-06-11,42.88,,
2015-06-12,42.78,,
2015-06-15,42.25,,
2015-06-16,42.43,,
2015-06-17,42.61,,
2015-06-18,42.14,,
2015-06-19,41.72,,
2015-06-22,41.7,,
2015-06-23,42.23,,
2015-06-24,42.31,,
2015-06-25,42.23,,
2015-06-26,42.0,,
2015-06-29,40.8,,
2015-06-30,41.49,,
2015-07-01,39.65,,
2015-07-02,39.79,,
2015-07-06,38.65,,
2015-07-07,38.67,,
2015-07-08,37.13,,
2015-07-09,37.43,,
2015-07-10,37.45,,
2015-07-13,37.19,,
2015-07-14,37.55,,
2015-07-15,36.53,,
2015-07-16,36.93,,
2015-07-17,36.41,,
2015-07-20,36.29,,
2015-07-21,36.37,,
2015-07-22,32.76,,
2015-07-23,32.18,,
2015-07-24,32.84,,
2015-07-27,32.63,,
2015-07-28,33.38,,
2015-07-29,33.66,,
2015-07-30,33.07,,
2015-07-31,32.76,,
2015-08-03,32.65,,
2015-08-04,32.6,,
2015-08-05,33.21,,
2015-08-06,33.33,,
2015-08-07,32.51,,
2015-08-10,33.96,,
2015-08-11,33.28,,
2015-08-12,33.68,,
2015-08-13,32.69,,
2015-08-14,32.82,,
2015-08-17,32.87,,
2015-08-18,32.63,,
2015-08-19,31.61,,
2015-08-20,30.94,,
2015-08-21,30.01,,
2015-08-24,28.99,,
2015-08-25,28.73,,
2015-08-26,30.73,,
2015-08-27,32.52,,
2015-08-28,34.28,,
2015-08-31,34.78,,
2015-09-01,33.24,,
2015-09-02,33.77,,
2015-09-03,33.9,,
2015-09-04,33.2,,
2015-09-08,33.85,,
2015-09-09,32.87,,
2015-09-10,33.32,,
2015-09-11,32.54,,
2015-09-14,33.02,,
2015-09-15,33.8,,
2015-09-16,35.13,,
2015-09-17,34.6,,
2015-09-18,33.28,,
2015-09-21,33.18,,
2015-09-22,33.01,,
2015-09-23,32.77,,
2015-09-24,32.55,,
2015-09-25,32.83,,
2015-09-28,31.47,,
2015-09-29,31.55,,
2015-09-30,31.0,,
2015-10-01,29.83,,
2015-10-02,30.73,,
2015-10-05,32.78,,
2015-10-06,33.49,,
2015-10-07,34.19,,
2015-10-08,34.77,,
2015-10-09,34.45,,
2015-10-12,33.66,,
2015-10-13,33.63,,
2015-10-14,33.96,,
2015-10-15,34.78,,
2015-10-16,34.09,,
2015-10-19,33.85,,
2015-10-20,34.06,,
2015-10-21,32.76,,
2015-10-22,32.72,,
2015-10-23,33.27,,
2015-10-26,32.23,,
2015-10-27,31.8,,
2015-10-28,33.48,,
2015-10-29,32.83,,
2015-10-30,33.83,,
2015-11-02,34.66,,
2015-11-03,35.48,,
2015-11-04,35.47,,
2015-11-05,35.02,,
2015-11-06,35.11,,
2015-11-09,34.62,,
2015-11-10,34.46,,
2015-11-11,33.65,,
2015-11-12,32.48,,
2015-11-13,32.27,,
2015-11-16,33.44,,
2015-11-17,33.14,,
2015-11-18,34.32,,
2015-11-19,33.41,,
2015-11-20,33.11,,
2015-11-23,33.27,,
2015-11-24,34.2,,
2015-11-25,33.91,,
2015-11-27,33.38,,
2015-11-30,34.02,,
2015-12-01,34.02,,
2015-12-02,33.67,,
2015-12-03,33.19,,
2015-12-04,32.64,,
2015-12-07,30.92,,
2015-12-08,30.71,,
2015-12-09,31.43,,
2015-12-10,30.85,,
2015-12-11,28.92,,
2015-12-14,29.18,,
2015-12-15,30.62,,
2015-12-16,30.37,,
2015-12-17,29.04,,
2015-12-18,28.35,,
2015-12-21,28.7,,
2015-12-22,28.88,,
2015-12-23,29.62,,
2015-12-24,29.25,,
2015-12-28,28.95,,
2015-12-29,29.2,,
2015-12-30,29.16,,
2015-12-31,29.01,,
2016-01-04,29.22,,
2016-01-05,28.81,,
2016-01-06,27.11,,
2016-01-07,26.83,,
2016-01-08,26.0,,
2016-01-11,25.44,,
2016-01-12,25.25,,
2016-01-13,24.75,,
2016-01-14,25.52,,
2016-01-15,24.33,,
2016-01-19,23.88,,
2016-01-20,23.58,,
2016-01-21,23.78,,
2016-01-22,24.31,,
2016-01-25,23.38,,
2016-01-26,23.93,,
2016-01-27,23.92,,
2016-01-28,24.32,,
2016-01-29,25.15,,
2016-02-01,24.78,,
2016-02-02,23.63,,
2016-02-03,24.07,,
2016-02-04,24.28,,
2016-02-05,23.81,,
2016-02-08,23.62,,
2016-02-09,22.98,,
2016-02-10,23.16,,
2016-02-11,22.77,,
2016-02-12,23.12,,
2016-02-16,23.48,,
2016-02-17,25.14,,
2016-02-18,24.83,,
2016-02-19,25.17,,
2016-02-22,25.32,,
2016-02-23,24.2,,
2016-02-24,24.48,,
2016-02-25,23.86,,
2016-02-26,24.53,,
2016-02-29,24.53,,
2016-03-01,25.4,,
2016-03-02,25.77,,
2016-03-03,26.45,,
2016-03-04,25.68,,
2016-03-07,26.64,,
2016-03-08,24.34,,
2016-03-09,25.27,,
2016-03-10,25.36,,
2016-03-11,27.54,,
2016-03-14,27.17,,
2016-03-15,26.78,,
2016-03-16,27.07,,
2016-03-17,27.6,,
2016-03-18,27.54,,
2016-03-21,27.82,,
2016-03-22,27.45,,
2016-03-23,26.87,,
2016-03-24,26.98,,
2016-03-28,26.84,,
2016-03-29,26.85,,
2016-03-30,27.09,,
2016-03-31,27.36,,
2016-04-01,27.24,,
2016-04-04,27.09,,
2016-04-05,26.98,,
2016-04-06,27.55,,
2016-04-07,26.8,,
2016-04-08,27.56,,
2016-04-11,27.23,,
2016-04-12,28.08,,
2016-04-13,28.71,,
2016-04-14,28.23,,
2016-04-15,27.7,,
2016-04-18,28.77,,
2016-04-19,29.52,,
2016-04-20,29.29,,
2016-04-21,28.89,,
2016-04-22,29.53,,
2016-04-25,28.85,,
2016-04-26,28.5,,
2016-04-27,30.35,,
2016-04-28,30.22,,
2016-04-29,30.49,,
2016-05-02,29.96,,
2016-05-03,29.44,,
2016-05-04,28.53,,
2016-05-05,28.57,,
2016-05-06,28.65,,
2016-05-09,27.58,,
2016-05-10,27.95,,
2016-05-11,28.12,,
2016-05-12,28.01,,
2016-05-13,27.57,,
2016-05-16,28.85,,
2016-05-17,29.31,,
2016-05-18,28.65,,
2016-05-19,27.3,,
2016-05-20,27.12,,
2016-05-23,27.05,,
2016-05-24,26.96,,
2016-05-25,27.29,,
2016-05-26,26.74,,
2016-05-27,27.0,,
2016-05-31,27.23,,
2016-06-01,26.91,,
2016-06-02,26.59,,
2016-06-03,26.59,,
2016-06-06,27.8,,
2016-06-07,28.35,,
2016-06-08,29.06,,
2016-06-09,28.27,,
2016-06-10,27.47,,
2016-06-13,26.93,,
2016-06-14,26.73,,
2016-06-15,26.66,,
2016-06-16,26.11,,
2016-06-17,27.05,,
2016-06-20,27.43,,
2016-06-21,27.59,,
2016-06-22,27.6,,
2016-06-23,28.11,,
2016-06-24,25.9,,
2016-06-27,24.42,,
2016-06-28,25.01,,
2016-06-29,25.86,,
2016-06-30,26.67,,
2016-07-01,27.25,,
2016-07-05,26.14,,
2016-07-06,25.92,,
2016-07-07,25.81,,
2016-07-08,26.36,,
2016-07-11,26.21,,
2016-07-12,27.11,,
2016-07-13,27.05,,
2016-07-14,27.34,,
2016-07-15,27.32,,
2016-07-18,27.7,,
2016-07-19,27.4,,
2016-07-20,27.74,,
2016-07-21,27.17,,
2016-07-22,26.04,,
2016-07-25,25.24,,
2016-07-26,25.37,,
2016-07-27,25.24,,
2016-07-28,25.39,,
2016-07-29,25.38,,
2016-08-01,24.2,,
2016-08-02,24.61,,
2016-08-03,24.97,,
2016-08-04,24.98,,
2016-08-05,25.75,,
2016-08-08,26.02,,
2016-08-09,26.28,,
2016-08-10,26.0,,
2016-08-11,26.55,,
2016-08-12,26.77,,
2016-08-15,27.07,,
2016-08-16,27.18,,
2016-08-17,27.55,,
2016-08-18,28.55,,
2016-08-19,28.83,,
2016-08-22,28.29,,
2016-08-23,28.47,,
2016-08-24,28.2,,
2016-08-25,28.53,,
2016-08-26,28.06,,
2016-08-29,28.03,,
2016-08-30,28.25,,
2016-08-31,28.2,,
2016-09-01,27.71,,
2016-09-02,27.84,,
2016-09-06,28.44,,
2016-09-07,28.21,,
2016-09-08,28.86,,
2016-09-09,27.81,,
2016-09-12,28.31,,
2016-09-13,27.86,,
2016-09-14,27.61,,
2016-09-15,27.83,,
2016-09-16,27.51,,
2016-09-19,27.51,,
2016-09-20,27.55,,
2016-09-21,27.93,,
2016-09-22,27.99,,
2016-09-23,27.45,,
2016-09-26,27.53,,
2016-09-27,27.43,,
2016-09-28,28.53,,
2016-09-29,29.51,,
2016-09-30,29.67,,
2016-10-03,29.88,,
2016-10-04,29.95,,
2016-10-05,30.71,,
2016-10-06,30.95,,
2016-10-07,31.32,,
2016-10-10,32.15,,
2016-10-11,31.3,,
2016-10-12,31.43,,
2016-10-13,31.85,,
2016-10-14,31.73,,
2016-10-17,31.44,,
2016-10-18,31.15,,
2016-10-19,31.49,,
2016-10-20,32.86,,
2016-10-21,33.26,,
2016-10-24,32.41,,
2016-10-25,32.42,,
2016-10-26,32.13,,
2016-10-27,32.5,,
2016-10-28,32.49,,
2016-10-31,32.27,,
2016-11-01,32.5,,
2016-11-02,32.14,,
2016-11-03,32.64,,
2016-11-04,32.24,,
2016-11-07,32.96,,
2016-11-08,32.93,,
2016-11-09,33.52,,
2016-11-10,34.48,,
2016-11-11,33.76,,
2016-11-14,34.23,,
2016-11-15,35.4,,
2016-11-16,34.81,,
2016-11-17,34.92,,
2016-11-18,34.26,,
2016-11-21,35.13,,
2016-11-22,34.77,,
2016-11-23,34.71,,
2016-11-25,33.98,,
2016-11-28,33.31,,
2016-11-29,33.0,,
2016-11-30,34.26,,
2016-12-01,34.7,,
2016-12-02,35.6,,
2016-12-05,36.31,,
2016-12-06,36.25,,
2016-12-07,35.9,,
2016-12-08,35.9,,
2016-12-09,35.36,,
2016-12-12,36.08,,
2016-12-13,35.71,,
2016-12-14,34.99,,
2016-12-15,35.15,,
2016-12-16,34.9,,
2016-12-19,34.63,,
2016-12-20,34.68,,
2016-12-21,34.96,,
2016-12-22,35.25,,
2016-12-23,35.02,,
2016-12-27,35.67,,
2016-12-28,35.19,,
2016-12-29,35.55,,
2016-12-30,35.53,,
2017-01-03,36.39,36.73015859408486,-0.00926101620861619
2017-01-04,36.73,36.61015859408487,0.003273446784098022
2017-01-05,36.61,36.40015859408487,0.005764848671544698
2017-01-06,36.4,35.890158594084866,0.014205604708561026
2017-01-09,35.89,35.79015859408487,0.002789632956016863
2017-01-10,35.79,36.67015859408487,-0.024002039473776438
2017-01-11,36.67,36.00015859408487,0.018606623750407225
2017-01-12,36.0,35.85015859408487,0.004179658104493278
2017-01-13,35.85,35.35015859408487,0.01413972173801703
2017-01-17,35.35,34.92015859408487,0.012309262707298929
2017-01-18,34.92,34.200158594084876,0.02104789672056162
2017-01-19,34.2,34.140158594084866,0.0017528156979769172
2017-01-20,34.14,33.47015859408487,0.020013093276274763
2017-01-23,33.47,34.21015859408487,-0.021635637614753622
2017-01-24,34.21,35.270158594084876,-0.030058231557333337
2017-01-25,35.27,35.25015859408487,0.0005628742311094559
2017-01-26,35.25,35.30015859408486,-0.0014209169613551564
2017-01-27,35.3,33.30015859408486,0.060055011457824437
2017-01-30,33.3,33.62015859408486,-0.00952281629454288
2017-01-31,33.62,33.71015859408487,-0.0026745229878772925
2017-02-01,33.71,32.92015859408487,0.0239926367200749
2017-02-02,32.92,33.41015859408486,-0.014670944847644085
2017-02-03,33.41,32.03015859408487,0.04307944345208292
2017-02-06,32.03,31.470158594084868,0.017789595951396286
2017-02-07,31.47,31.220158594084868,0.00800256684033851
2017-02-08,31.22,31.25015859408487,-0.000965070112974642
2017-02-09,31.25,31.76015859408487,-0.01606284781524625
2017-02-10,31.76,31.85015859408487,-0.0028307109937472097
2017-02-13,31.85,32.33015859408487,-0.01485172405472579
2017-02-14,32.33,32.68015859408487,-0.010714715262986951
2017-02-15,32.68,32.48015859408486,0.006152722602516203
2017-02-16,32.48,32.10015859408487,0.011833007142373564
2017-02-17,32.1,32.71015859408487,-0.018653489322892014
2017-02-21,32.71,32.69015859408486,0.0006069534920740693
2017-02-22,32.69,32.880158594084875,-0.005783384333160946
2017-02-23,32.88,32.30015859408486,0.017951658169917728
2017-02-24,32.3,33.03015859408487,-0.022105815568673304
2017-02-27,33.03,32.320158594084866,0.021962807015589503
2017-02-28,32.32,33.19015859408486,-0.026217367766357746
2017-03-01,33.19,33.140158594084866,0.0015039579781621626
2017-03-02,33.14,32.520158594084876,0.019060220881821577
2017-03-03,32.52,32.28015859408487,0.007429994658052497
2017-03-06,32.28,31.900158594084868,0.01190719490609582
2017-03-07,31.9,31.59015859408487,0.009808162405779974
2017-03-08,31.59,31.50015859408487,0.002852093764759589
2017-03-09,31.5,31.70015859408487,-0.006314119643622718
2017-03-10,31.7,31.79015859408487,-0.0028360536113098966
2017-03-13,31.79,31.37015859408487,0.013383464564131753
2017-03-14,31.37,32.04015859408487,-0.020916207144136667
2017-03-15,32.04,31.82015859408487,0.006908872099587793
2017-03-16,31.82,31.69015859408487,0.0040972154029979
2017-03-17,31.69,31.39015859408487,0.009552083179714677
2017-03-20,31.39,31.86015859408487,-0.01475694456122878
2017-03-21,31.86,32.060158594084875,-0.006243219087562646
2017-03-22,32.06,31.41015859408487,0.020688892861480568
2017-03-23,31.41,31.30015859408487,0.003509292311889123
2017-03-24,31.3,31.41015859408487,-0.0035071008557598926
2017-03-27,31.41,31.970158594084868,-0.017521295442948115
2017-03-28,31.97,32.98015859408486,-0.03062928248823038
2017-03-29,32.98,32.18015859408487,0.024855110753311926
2017-03-30,32.18,32.50015859408487,-0.009850985593133132
2017-03-31,32.5,47.551513073296185,-0.3165306864178158
2017-04-03,32.46,47.72151307329619,-0.3198036292322878
2017-04-04,32.63,48.051513073296185,-0.32093709619034716
2017-04-05,32.96,48.72151307329619,-0.32350212624933694
2017-04-06,33.63,48.591513073296184,-0.30790383190430815
2017-04-07,33.5,48.731513073296185,-0.3125598224374183
2017-04-10,33.64,48.621513073296185,-0.3081251924577457
2017-04-11,33.53,48.42151307329618,-0.30753919339023406
2017-04-12,33.33,47.61151307329619,-0.29995923572750816
2017-04-13,32.52,47.661513073296184,-0.31768846805200723
2017-04-17,32.57,47.551513073296185,-0.315058598665485
2017-04-18,32.46,47.13151307329618,-0.3112888196583017
2017-04-19,32.04,47.25151307329619,-0.3219264756601594
2017-04-20,32.16,46.801513073296185,-0.31284272904523425
2017-04-21,31.71,46.981513073296185,-0.3250536663106399
2017-04-24,31.89,47.21151307329618,-0.3245291683303908
2017-04-25,32.12,47.35151307329618,-0.3216689834117672
2017-04-26,32.26,45.29151307329619,-0.2877252754220647
2017-04-27,30.2,45.22151307329619,-0.33217625975824683
2017-04-28,30.13,45.15151307329619,-0.33269124445311915
2017-05-01,30.06,45.85151307329618,-0.3444054953661524
2017-05-02,30.76,46.261513073296186,-0.3350844372240003
2017-05-03,31.17,46.11151307329619,-0.32402998898661217
2017-05-04,31.02,47.021513073296184,-0.3403019602613244
2017-05-05,31.93,46.68151307329619,-0.31600331913265856
2017-05-08,31.59,46.71151307329618,-0.32372132860626124
2017-05-09,31.62,47.10151307329618,-0.3286839862066617
2017-05-10,32.01,46.621513073296185,-0.3134070970696434
2017-05-11,31.53,46.011513073296186,-0.31473672796256846
2017-05-12,30.92,46.54151307329619,-0.33564686753296025
2017-05-15,31.45,46.49151307329618,-0.3235324488059249
2017-05-16,31.4,46.371513073296185,-0.32286013720604223
2017-05-17,31.28,46.63151307329618,-0.32920898468738125
2017-05-18,31.54,47.17151307329618,-0.3313761220465322
2017-05-19,32.08,47.191513073296186,-0.3202167527416534
2017-05-22,32.1,46.88151307329618,-0.315295136703166
2017-05-23,31.79,46.39151307329619,-0.31474535116426483
2017-05-24,31.3,44.47151307329619,-0.29617865827023737
2017-05-25,29.38,44.161513073296184,-0.33471482394099283
2017-05-26,29.07,43.771513073296184,-0.33586942833523337
2017-05-30,28.68,44.04151307329619,-0.34879621523744553
2017-05-31,28.95,44.521513073296184,-0.3497525577727032
2017-06-01,29.43,44.091513073296184,-0.3325246073756507
2017-06-02,29.0,44.18151307329619,-0.34361686636015343
2017-06-05,29.09,44.121513073296185,-0.3406844422657336
2017-06-06,29.03,43.31151307329618,-0.3297394170720275
2017-06-07,28.22,43.17151307329618,-0.346328215272688
2017-06-08,28.08,43.63151307329618,-0.35642846140062434
2017-06-09,28.54,43.79151307329619,-0.3482755448017728
2017-06-12,28.7,43.981513073296185,-0.3474531003021474
2017-06-13,28.89,43.47151307329619,-0.33542685870424327
2017-06-14,28.38,42.75151307329619,-0.33616384638028274
2017-06-15,27.66,42.68151307329619,-0.3519442491998823
2017-06-16,27.59,42.32151307329619,-0.3480856898424882
2017-06-19,27.23,41.71151307329618,-0.34718263631072366
2017-06-20,26.62,41.581513073296186,-0.3598116558895623
2017-06-21,26.49,41.82151307329619,-0.3665939356719651
2017-06-22,26.73,41.79151307329619,-0.36039645290852473
2017-06-23,26.7,41.97151307329619,-0.3638542419623295
2017-06-26,26.88,42.011513073296186,-0.36017538922953585
2017-06-27,26.92,42.331513073296186,-0.36406714417723396
2017-06-28,27.24,42.31151307329618,-0.3562035951583159
2017-06-29,27.22,42.29151307329619,-0.3563720467313495
2017-06-30,27.2,43.5334045279795,-0.37519244600963386
2017-07-03,28.2,42.773404527979494,-0.34071182055303895
2017-07-05,27.44,42.2934045279795,-0.35119907450706933
2017-07-06,26.96,42.0734045279795,-0.35921515497822
2017-07-07,26.74,42.5034045279795,-0.37087392652517126
2017-07-10,27.17,42.913404527979495,-0.36686449609736305
2017-07-11,27.58,42.943404527979496,-0.3577593508677117
2017-07-12,27.61,42.8634045279795,-0.35586077904807334
2017-07-13,27.53,43.413404527979495,-0.36586406204891864
2017-07-14,28.08,43.1434045279795,-0.3491473306936297
2017-07-17,27.81,43.1434045279795,-0.35540552943696024
2017-07-18,27.81,44.013404527979496,-0.3681470384250536
2017-07-19,28.68,43.7534045279795,-0.3445081517791452
2017-07-20,28.42,43.2234045279795,-0.342485852043351
2017-07-21,27.89,43.373404527979496,-0.3569792294720927
2017-07-24,28.04,42.8934045279795,-0.34628644406835507
2017-07-25,27.56,43.0734045279795,-0.3601620233641468
2017-07-26,27.74,44.0334045279795,-0.3700237286359819
2017-07-27,28.7,44.2234045279795,-0.3510223759041
2017-07-28,28.89,43.873404527979496,-0.341514516349514
2017-07-31,28.54,43.583404527979496,-0.34516359359494264
2017-08-01,28.25,43.203404527979494,-0.3461163464165268
2017-08-02,27.87,42.8634045279795,-0.3497949986262152
2017-08-03,27.53,42.8634045279795,-0.35772717302402957
2017-08-04,27.53,42.63340452797949,-0.3542622198531533
2017-08-07,27.3,42.483404527979495,-0.35739613377689006
2017-08-08,27.15,42.49340452797949,-0.3610773177253127
2017-08-09,27.16,42.203404527979494,-0.35645002331520914
2017-08-10,26.87,41.7534045279795,-0.3564596634989593
2017-08-11,26.42,41.6434045279795,-0.36556580088813706
2017-08-14,26.31,41.443404527979496,-0.3651583334029074
2017-08-15,26.11,41.2234045279795,-0.3666219396731679
2017-08-16,25.89,40.9034045279795,-0.3670453523669345
2017-08-17,25.57,41.083404527979496,-0.37760756943632134
2017-08-18,25.75,40.763404527979496,-0.3683059524057781
2017-08-21,25.43,40.6434045279795,-0.37431422649415047
2017-08-22,25.31,40.943404527979496,-0.3818296184259933
2017-08-23,25.61,40.5034045279795,-0.36770747302714335
2017-08-24,25.17,41.093404527979494,-0.38749294955928115
2017-08-25,25.76,40.833404527979496,-0.3691439570670879
2017-08-28,25.5,40.943404527979496,-0.3771890663715064
2017-08-29,25.61,40.7534045279795,-0.3715862442261162
2017-08-30,25.42,41.163404527979495,-0.38246118630149806
2017-08-31,25.83,41.6534045279795,-0.3798826220159405
2017-09-01,26.32,41.9034045279795,-0.3718887451632775
2017-09-05,26.57,41.5734045279795,-0.3608894844751527
2017-09-06,26.24,41.663404527979495,-0.37019069139253247
2017-09-07,26.33,40.833404527979496,-0.35518479773200407
2017-09-08,25.5,41.10340452797949,-0.37961343365993205
2017-09-11,25.77,41.2834045279795,-0.3757782262716587
2017-09-12,25.95,41.74340452797949,-0.3783449075744072
