date,AEE,dcf,Deviation
2009-09-22,25.58,26.577004909983632,-0.037513817428280305
2009-09-23,25.55,26.367004909983635,-0.030985882271151843
2009-09-24,25.34,26.507004909983632,-0.04402628338987069
2009-09-25,25.48,26.767004909983633,-0.0480817676206875
2009-09-28,25.74,26.84700490998363,-0.04123383273833914
2009-09-29,25.82,26.307004909983633,-0.018512366255681645
2009-09-30,25.28,27.103600654664483,-0.06728259753748411
2009-10-01,24.8,26.823600654664485,-0.07544105210620156
2009-10-02,24.52,27.083600654664483,-0.09465508989562532
2009-10-05,24.78,27.483600654664485,-0.09837141387097081
2009-10-06,25.18,27.503600654664485,-0.08448350759013845
2009-10-07,25.2,27.553600654664486,-0.08541898694703087
2009-10-08,25.25,27.573600654664485,-0.08426903267968422
2009-10-09,25.27,27.573600654664485,-0.08354370122042065
2009-10-12,25.27,27.583600654664483,-0.08387594801816589
2009-10-13,25.28,27.593600654664485,-0.08384555113409553
2009-10-14,25.29,27.863600654664484,-0.09236425279565053
2009-10-15,25.56,27.913600654664485,-0.08431734349796927
2009-10-16,25.61,28.293600654664484,-0.09484832586064174
2009-10-19,25.99,28.033600654664486,-0.07289825805250083
2009-10-20,25.73,27.973600654664484,-0.08020421405030576
2009-10-21,25.67,27.913600654664485,-0.08037661219064429
2009-10-22,25.61,27.503600654664485,-0.06884919100013687
2009-10-23,25.2,27.313600654664484,-0.07738271791359497
2009-10-26,25.01,27.333600654664483,-0.08500894865704267
2009-10-27,25.03,27.293600654664484,-0.08293521559522166
2009-10-28,24.99,27.633600654664484,-0.09566616698639496
2009-10-29,25.33,26.643600654664485,-0.04930267014922085
2009-10-30,24.34,26.383600654664484,-0.07745723115708192
2009-11-02,24.08,26.233600654664485,-0.08209321636835865
2009-11-03,23.93,26.493600654664483,-0.09676301413613764
2009-11-04,24.19,27.053600654664486,-0.10584915077360513
2009-11-05,24.75,26.983600654664485,-0.08277622705917032
2009-11-06,24.68,27.683600654664485,-0.10849747083598393
2009-11-09,25.38,27.833600654664483,-0.0881524702860641
2009-11-10,25.53,27.933600654664485,-0.08604693266648811
2009-11-11,25.63,27.703600654664484,-0.07484949990842982
2009-11-12,25.4,28.023600654664484,-0.0936211119689857
2009-11-13,25.72,28.093600654664485,-0.08448901526869212
2009-11-16,25.79,28.193600654664486,-0.08525341208118531
2009-11-17,25.89,28.183600654664485,-0.0813806824318909
2009-11-18,25.88,27.653600654664483,-0.06413633713790257
2009-11-19,25.35,27.583600654664483,-0.08097567401110017
2009-11-20,25.28,27.903600654664483,-0.0940237314579655
2009-11-23,25.6,28.073600654664485,-0.08811127169230748
2009-11-24,25.77,28.303600654664486,-0.08951513574464398
2009-11-25,26.0,27.883600654664484,-0.06755227482966364
2009-11-27,25.58,28.293600654664484,-0.09590863629501045
2009-11-30,25.99,28.883600654664484,-0.10018143822374137
2009-12-01,26.58,29.193600654664486,-0.08952649197271567
2009-12-02,26.89,29.393600654664485,-0.08517502445782144
2009-12-03,27.09,29.313600654664484,-0.07585559620805771
2009-12-04,27.01,29.243600654664483,-0.07637912584845163
2009-12-07,26.94,29.023600654664484,-0.07178987471113862
2009-12-08,26.72,29.083600654664483,-0.08126918955907914
2009-12-09,26.78,29.283600654664486,-0.08549497325103339
2009-12-10,26.98,30.123600654664486,-0.10435673645732368
2009-12-11,27.82,30.463600654664486,-0.08677899518945098
2009-12-14,28.16,30.403600654664483,-0.07379391277198188
2009-12-15,28.1,30.053600654664486,-0.06500388013777891
2009-12-16,27.75,30.063600654664484,-0.07695687157504605
2009-12-17,27.76,30.303600654664486,-0.08393724177040851
2009-12-18,28.0,30.423600654664483,-0.07966186126930053
2009-12-21,28.12,30.303600654664486,-0.07205746536685476
2009-12-22,28.0,30.523600654664484,-0.08267703024999573
2009-12-23,28.22,30.833600654664483,-0.08476469173797585
2009-12-24,28.53,30.893600654664485,-0.07650777522132612
2009-12-28,28.59,30.753600654664485,-0.07035275898129101
2009-12-29,28.45,30.713600654664486,-0.07370026979629662
2009-12-30,28.41,30.253600654664485,-0.06093822271631788
2009-12-31,27.95,30.305008183306057,-0.07771019790066735
2010-01-04,27.76,30.195008183306054,-0.0806427396384114
2010-01-05,27.65,30.005008183306057,-0.0784871701723554
2010-01-06,27.46,29.745008183306055,-0.07681988753287627
2010-01-07,27.2,29.555008183306057,-0.07968220373006929
2010-01-08,27.01,29.775008183306056,-0.09286338953405593
2010-01-11,27.23,29.745008183306055,-0.08455227740423232
2010-01-12,27.2,29.925008183306055,-0.09106123435669522
2010-01-13,27.38,30.025008183306056,-0.08809350416019823
2010-01-14,27.48,29.885008183306056,-0.08047540655014807
2010-01-15,27.34,30.235008183306057,-0.09575020339847318
2010-01-19,27.69,29.715008183306054,-0.06814765692858549
2010-01-20,27.17,29.065008183306055,-0.06519895578059676
2010-01-21,26.52,28.325008183306057,-0.06372489538661019
2010-01-22,25.78,28.455008183306056,-0.0940083434899669
2010-01-25,25.91,28.525008183306056,-0.09167423078379555
2010-01-26,25.98,28.535008183306054,-0.0895394235352216
2010-01-27,25.99,28.275008183306056,-0.08081370546358169
2010-01-28,25.73,28.095008183306057,-0.08417894623399091
2010-01-29,25.55,28.035008183306054,-0.08863946702130077
2010-02-01,25.49,28.315008183306055,-0.09977069987115961
2010-02-02,25.77,28.155008183306055,-0.08470990907827891
2010-02-03,25.61,27.525008183306056,-0.06957339196968926
2010-02-04,24.98,27.405008183306055,-0.0884877744639122
2010-02-05,24.86,26.965008183306054,-0.07806443702877341
2010-02-08,24.42,27.175008183306055,-0.10138021540683428
2010-02-09,24.63,26.955008183306056,-0.08625514663156342
2010-02-10,24.41,27.175008183306055,-0.10174820057661049
2010-02-11,24.63,27.105008183306055,-0.09131184047494256
2010-02-12,24.56,27.635008183306056,-0.11127220093112289
2010-02-16,25.09,27.945008183306054,-0.10216522981773879
2010-02-17,25.4,28.185008183306056,-0.09881168616994107
2010-02-18,25.64,28.195008183306054,-0.09061916799934977
2010-02-19,25.65,27.955008183306056,-0.08245421243276696
2010-02-22,25.41,27.835008183306055,-0.08712080008514045
2010-02-23,25.29,27.685008183306056,-0.08650920987447053
2010-02-24,25.14,27.615008183306056,-0.08962547346997563
2010-02-25,25.07,27.255008183306057,-0.08016905255029039
2010-02-26,24.71,27.585008183306055,-0.10422357550888661
2010-03-01,25.04,27.875008183306054,-0.1017042995884716
2010-03-02,25.33,27.975008183306056,-0.09454896906462573
2010-03-03,25.43,28.135008183306056,-0.09614385628332878
2010-03-04,25.59,28.485008183306057,-0.10163269621255389
2010-03-05,25.94,28.045008183306056,-0.07505821248285716
2010-03-08,25.5,28.115008183306056,-0.0930111122947771
2010-03-09,25.57,28.115008183306056,-0.0905213388775471
2010-03-10,25.57,28.305008183306057,-0.09662629897839536
2010-03-11,25.76,28.055008183306057,-0.08180386789805627
2010-03-12,25.51,28.035008183306054,-0.09006625454846895
2010-03-15,25.49,28.045008183306056,-0.09110384873508215
2010-03-16,25.5,28.215008183306054,-0.09622567414006422
2010-03-17,25.67,28.545008183306056,-0.10071842210882398
2010-03-18,26.0,28.585008183306055,-0.09043230516952339
2010-03-19,26.04,28.365008183306056,-0.08196747796725179
2010-03-22,25.82,28.425008183306055,-0.09164494048715777
2010-03-23,25.88,28.045008183306056,-0.07719763064982055
2010-03-24,25.5,27.835008183306055,-0.08388746171472183
2010-03-25,25.29,28.175008183306055,-0.10239600161023021
2010-03-26,25.63,28.475008183306056,-0.09991246235967688
2010-03-29,25.93,28.635008183306056,-0.09446507456851538
2010-03-30,26.09,28.625008183306054,-0.08855921252747301
2010-03-31,26.08,27.922995090016368,-0.06600277241302521
2010-04-01,26.45,27.952995090016366,-0.053768660037191274
2010-04-05,26.48,28.122995090016367,-0.058421767836514316
2010-04-06,26.65,27.932995090016366,-0.045931167992612654
2010-04-07,26.46,27.742995090016368,-0.04624573107025731
2010-04-08,26.27,27.982995090016367,-0.06121557340470396
2010-04-09,26.51,28.202995090016366,-0.06002891127742915
2010-04-12,26.73,28.062995090016365,-0.04750010060368037
2010-04-13,26.59,28.122995090016367,-0.05451037789927926
2010-04-14,26.65,28.122995090016367,-0.05237689247896926
2010-04-15,26.65,27.822995090016367,-0.04215919552231351
2010-04-16,26.35,27.772995090016366,-0.05123664500008829
2010-04-19,26.3,28.172995090016368,-0.06648193009056746
2010-04-20,26.7,28.382995090016365,-0.05929589476652364
2010-04-21,26.91,28.112995090016366,-0.042791423900741865
2010-04-22,26.64,28.292995090016365,-0.058424181842792966
2010-04-23,26.82,28.15299509001637,-0.047348251429528254
2010-04-26,26.68,27.632995090016365,-0.034487578596236856
2010-04-27,26.16,27.942995090016367,-0.06380830273464155
2010-04-28,26.47,27.832995090016368,-0.04897047858515491
2010-04-29,26.36,27.432995090016366,-0.0391133044895583
2010-04-30,25.96,27.242995090016368,-0.047094494778459284
2010-05-03,25.77,27.112995090016366,-0.04953326202278874
2010-05-04,25.64,26.962995090016367,-0.04906706712661291
2010-05-05,25.49,26.132995090016365,-0.024604722413238078
2010-05-06,24.66,25.672995090016368,-0.03945761242365908
2010-05-07,24.2,26.672995090016368,-0.09271531305991221
2010-05-10,25.2,26.712995090016367,-0.05663891618734396
2010-05-11,25.24,26.972995090016365,-0.06424926428203026
2010-05-12,25.5,26.742995090016368,-0.04647927750173353
2010-05-13,25.27,26.562995090016365,-0.04867655494550516
2010-05-14,25.09,26.632995090016365,-0.05793547007391486
2010-05-17,25.16,26.502995090016366,-0.05067333278578279
2010-05-18,25.03,26.172995090016368,-0.04367077921671869
2010-05-19,24.7,25.612995090016366,-0.03564577616977882
2010-05-20,24.14,25.612995090016366,-0.05750967760074732
2010-05-21,24.14,25.432995090016366,-0.05083927730257476
2010-05-24,23.96,25.212995090016367,-0.04969640003271636
2010-05-25,23.74,25.382995090016365,-0.06472818058663965
2010-05-26,23.91,25.882995090016365,-0.07622746452466744
2010-05-27,24.41,26.132995090016365,-0.06593178792103338
2010-05-28,24.66,25.442995090016367,-0.030774485757127268
2010-06-01,23.97,26.032995090016367,-0.07924539926669927
2010-06-02,24.56,26.332995090016368,-0.06732979229880942
2010-06-03,24.86,25.562995090016365,-0.027500497791470457
2010-06-04,24.09,25.362995090016366,-0.05019103956367732
2010-06-07,23.89,25.462995090016367,-0.061775729228063736
2010-06-08,23.99,25.272995090016366,-0.05076545480449168
2010-06-09,23.8,25.722995090016365,-0.07475782206881187
2010-06-10,24.25,25.592995090016366,-0.0524751044296593
2010-06-11,24.12,25.632995090016365,-0.059025294730604916
2010-06-14,24.16,26.342995090016366,-0.08286814322201697
2010-06-15,24.87,26.692995090016367,-0.0682948872492094
2010-06-16,25.22,27.032995090016367,-0.06706600892647407
2010-06-17,25.56,27.012995090016368,-0.05378874446074944
2010-06-18,25.54,26.792995090016365,-0.04676577164317319
2010-06-21,25.32,26.112995090016366,-0.03036783361245099
2010-06-22,24.64,25.792995090016365,-0.044701869092459545
2010-06-23,24.32,25.692995090016367,-0.0534384989062594
2010-06-24,24.22,25.732995090016367,-0.05879591880866464
2010-06-25,24.26,25.922995090016368,-0.0641513484164038
2010-06-28,24.45,25.40299509001637,-0.03751506807128058
2010-06-29,23.93,25.242995090016368,-0.05201423544766526
2010-06-30,23.77,25.716050420168067,-0.07567454521094952
2010-07-01,23.59,25.806050420168066,-0.08587328878642231
2010-07-02,23.68,26.086050420168068,-0.09223513645852133
2010-07-06,23.96,26.816050420168068,-0.10650525992522974
2010-07-07,24.69,26.926050420168067,-0.08304412957992635
2010-07-08,24.8,27.02605042016807,-0.08236684182705767
2010-07-09,24.9,27.056050420168066,-0.07968829103603792
2010-07-12,24.93,27.196050420168067,-0.08332277610750449
2010-07-13,25.07,27.166050420168066,-0.07715698041302166
2010-07-14,25.04,27.20605042016807,-0.07961649657762737
2010-07-15,25.08,26.726050420168068,-0.0615897371399825
2010-07-16,24.6,27.266050420168067,-0.09777912015434587
2010-07-19,25.14,27.146050420168066,-0.0738984268104681
2010-07-20,25.02,26.806050420168066,-0.06662863018508303
2010-07-21,24.68,27.196050420168067,-0.09251528737798675
2010-07-22,25.07,27.416050420168066,-0.0855721515029838
2010-07-23,25.29,27.77605042016807,-0.08950338088250875
2010-07-26,25.65,28.246050420168068,-0.0919084396420412
2010-07-27,26.12,28.326050420168066,-0.07788062181084598
2010-07-28,26.2,27.926050420168067,-0.061807896003851726
2010-07-29,25.8,27.496050420168068,-0.06168341977304603
2010-07-30,25.37,28.036050420168067,-0.09509365193073738
2010-08-02,25.91,28.236050420168066,-0.0823787458074039
2010-08-03,26.11,28.286050420168067,-0.0769301612577391
2010-08-04,26.16,29.166050420168066,-0.10306676347543475
2010-08-05,27.04,29.326050420168066,-0.07795289128316807
2010-08-06,27.2,29.436050420168066,-0.07596299055922395
2010-08-09,27.31,29.746050420168068,-0.08189492002327836
2010-08-10,27.62,29.146050420168066,-0.05235873808521552
2010-08-11,27.02,28.846050420168066,-0.06330330820233754
2010-08-12,26.72,29.70605042016807,-0.10051994048124202
2010-08-13,27.58,30.216050420168067,-0.08724007219714613
2010-08-16,28.09,30.096050420168066,-0.06665493950740342
2010-08-17,27.97,29.716050420168067,-0.05875782264062379
2010-08-18,27.59,29.236050420168066,-0.0563020789919203
2010-08-19,27.11,29.266050420168067,-0.07367069998219755
2010-08-20,27.14,29.786050420168067,-0.08883522262409227
2010-08-23,27.66,30.166050420168066,-0.08307519165626664
2010-08-24,28.04,30.066050420168068,-0.06738665012046308
2010-08-25,27.94,29.876050420168067,-0.0648027564868855
2010-08-26,27.75,30.396050420168066,-0.08705244212953356
2010-08-27,28.27,29.736050420168066,-0.049302123162050404
2010-08-30,27.61,30.196050420168067,-0.0856420089443497
2010-08-31,28.07,31.016050420168067,-0.09498470566879169
2010-09-01,28.89,30.586050420168068,-0.05545176303801924
2010-09-02,28.46,30.77605042016807,-0.07525495924747772
2010-09-03,28.65,30.236050420168066,-0.05245560839223029
2010-09-07,28.11,29.836050420168068,-0.05785116983852934
2010-09-08,27.71,29.86605042016807,-0.07219067770380916
2010-09-09,27.74,29.916050420168066,-0.07273855972314691
2010-09-10,27.79,30.20605042016807,-0.0799856448148849
2010-09-13,28.08,30.27605042016807,-0.07253424372371886
2010-09-14,28.15,29.926050420168067,-0.05934797259350788
2010-09-15,27.8,29.686050420168066,-0.06353322161329766
2010-09-16,27.56,29.54605042016807,-0.06721881239369976
2010-09-17,27.42,29.736050420168066,-0.0778869549735911
2010-09-20,27.61,29.666050420168066,-0.06930651000209609
2010-09-21,27.54,29.936050420168066,-0.08003896260656462
2010-09-22,27.81,29.536050420168067,-0.058438768745785685
2010-09-23,27.41,30.086050420168068,-0.08894655106920202
2010-09-24,27.96,30.376050420168067,-0.07953800401134237
2010-09-27,28.25,30.496050420168068,-0.07365053471588834
2010-09-28,28.37,30.566050420168068,-0.0718460641784151
2010-09-29,28.44,30.52605042016807,-0.06833672851401196
2010-09-30,28.4,31.340335570469797,-0.09381953054900627
2010-10-01,28.79,31.2103355704698,-0.0775491684478985
2010-10-04,28.66,31.590335570469797,-0.09276050784370371
2010-10-05,29.04,31.480335570469798,-0.07751936331831744
2010-10-06,28.93,31.7103355704698,-0.0876791595059303
2010-10-07,29.16,31.730335570469798,-0.08100562204144823
2010-10-08,29.18,31.730335570469798,-0.08037531039675794
2010-10-11,29.18,31.4603355704698,-0.0724828749954668
2010-10-12,28.91,31.4503355704698,-0.0807729241800218
2010-10-13,28.9,31.320335570469798,-0.0772768083861719
2010-10-14,28.77,31.430335570469797,-0.08464228975554755
2010-10-15,28.88,31.7903355704698,-0.09154780905091253
2010-10-18,29.24,31.4903355704698,-0.07146114926066593
2010-10-19,28.94,31.730335570469798,-0.08793905013304226
2010-10-20,29.18,31.4903355704698,-0.07336649573961118
2010-10-21,28.94,31.3803355704698,-0.0777663949765488
2010-10-22,28.83,31.3103355704698,-0.07921778943848556
2010-10-25,28.76,31.230335570469798,-0.07910051318198608
2010-10-26,28.68,31.1303355704698,-0.07871214767097423
2010-10-27,28.58,31.1503355704698,-0.08251389666910858
2010-10-28,28.6,31.5303355704698,-0.09293702453373964
2010-10-29,28.98,31.4003355704698,-0.07707992690199095
2010-11-01,28.85,31.8503355704698,-0.0942010662283751
2010-11-02,29.3,31.590335570469797,-0.07250114723728263
2010-11-03,29.04,32.2703355704698,-0.10010232349197634
2010-11-04,29.72,32.380335570469796,-0.08215898703952806
2010-11-05,29.83,32.0903355704698,-0.07043664487415979
2010-11-08,29.54,32.0903355704698,-0.07947363357635528
2010-11-09,29.54,31.930335570469797,-0.07486095989171049
2010-11-10,29.38,31.8303355704698,-0.07698114162337233
2010-11-11,29.28,31.840335570469797,-0.08041170184287783
2010-11-12,29.29,32.1403355704698,-0.08868406380575133
2010-11-15,29.59,31.8503355704698,-0.07096740206924168
2010-11-16,29.3,31.7803355704698,-0.0780462360118852
2010-11-17,29.23,31.980335570469798,-0.08600083524481272
2010-11-18,29.43,31.730335570469798,-0.0724964148381283
2010-11-19,29.18,31.8803355704698,-0.084702231709602
2010-11-22,29.33,31.590335570469797,-0.07155148970885672
2010-11-23,29.04,31.590335570469797,-0.08073151248364119
2010-11-24,29.04,31.4603355704698,-0.07693292288788056
2010-11-26,28.91,31.300335570469798,-0.07636772983114448
2010-11-29,28.75,31.270335570469797,-0.08059828986452833
2010-11-30,28.72,31.7403355704698,-0.09515764456125742
2010-12-01,29.19,31.770335570469797,-0.08121839206722736
2010-12-02,29.22,31.7803355704698,-0.08056351591355937
2010-12-03,29.23,31.2203355704698,-0.06375125488248712
2010-12-06,28.67,30.9603355704698,-0.07397644528938296
2010-12-07,28.41,30.8803355704698,-0.0799970442300546
2010-12-08,28.33,30.8603355704698,-0.08199313208023162
2010-12-09,28.31,31.0603355704698,-0.08854816021642231
2010-12-10,28.51,31.1003355704698,-0.08328963411344525
2010-12-13,28.55,31.3803355704698,-0.09019456035177853
2010-12-14,28.83,30.9203355704698,-0.06760390959230589
2010-12-15,28.37,30.9003355704698,-0.08188699325608417
2010-12-16,28.35,30.9503355704698,-0.0840163934426229
2010-12-17,28.4,30.7903355704698,-0.07763265733168268
2010-12-20,28.24,30.680335570469797,-0.07954070661530355
2010-12-21,28.13,30.8503355704698,-0.08817847586311922
2010-12-22,28.3,30.840335570469797,-0.08237055542619376
2010-12-23,28.29,30.9503355704698,-0.0859549830861307
2010-12-27,28.4,31.020335570469797,-0.08447154172517268
2010-12-28,28.47,30.730335570469798,-0.07355388506209026
2010-12-29,28.18,30.6203355704698,-0.07969656520757584
2010-12-30,28.07,30.7403355704698,-0.08686748276863354
2010-12-31,28.19,30.479950900163665,-0.07512974373431058
2011-01-03,28.25,30.689950900163666,-0.07950325199610053
2011-01-04,28.46,30.629950900163667,-0.07084408679715093
2011-01-05,28.4,30.519950900163668,-0.06946115041594969
2011-01-06,28.29,30.519950900163668,-0.07306535018546545
2011-01-07,28.29,30.209950900163665,-0.0635535922090249
2011-01-10,27.98,30.549950900163665,-0.08412291425810103
2011-01-11,28.32,30.649950900163667,-0.07601809568155704
2011-01-12,28.42,30.369950900163666,-0.06420658718131667
2011-01-13,28.14,30.419950900163666,-0.07494919724381932
2011-01-14,28.19,30.619950900163666,-0.07935841922433251
2011-01-18,28.39,30.719950900163667,-0.0758448770877187
