date,GRMN,dcf,Deviation
2009-06-25,22.67,28.20052908504027,-0.1961143731864976
2009-06-26,23.64,28.92853265437041,-0.18281371950510727
2009-06-29,24.16,28.58853265437041,-0.1549059095795673
2009-06-30,23.82,28.818532654370408,-0.17344854834627976
2009-07-01,24.05,28.48853265437041,-0.1558006763008728
2009-07-02,23.72,28.08853265437041,-0.15552726474270606
2009-07-06,23.32,27.43853265437041,-0.15010032446886
2009-07-07,22.67,27.658532654370408,-0.18036143553631911
2009-07-08,22.89,27.50853265437041,-0.16789454793535274
2009-07-09,22.74,27.85853265437041,-0.18373303137943353
2009-07-10,23.09,27.908532654370408,-0.17265446070006252
2009-07-13,23.14,27.71853265437041,-0.16517947437771408
2009-07-14,22.95,28.41853265437041,-0.19242839596538486
2009-07-15,23.65,29.53853265437041,-0.19935088595198602
2009-07-16,24.77,29.36853265437041,-0.15658026597682573
2009-07-17,24.6,29.46853265437041,-0.16521123435198826
2009-07-20,24.7,29.388532654370408,-0.15953612619965807
2009-07-21,24.62,31.158532654370408,-0.2098472584347867
2009-07-22,26.39,32.47853265437041,-0.18746329211246304
2009-07-23,27.71,32.41853265437041,-0.14524200415146304
2009-07-24,27.65,32.18853265437041,-0.14099843267487977
2009-07-27,27.42,31.978532654370408,-0.14254977561477966
2009-07-28,27.21,31.69853265437041,-0.14160064452546695
2009-07-29,26.93,31.98853265437041,-0.1581358141377357
2009-07-30,27.22,32.42853265437041,-0.16061573645295513
2009-07-31,27.66,32.74853265437041,-0.15538200468628705
2009-08-03,27.98,31.94853265437041,-0.12421642950877532
2009-08-04,27.18,38.42853265437041,-0.2927130409984866
2009-08-05,33.66,36.40853265437041,-0.07549144263688101
2009-08-06,31.64,37.078532654370406,-0.14667604851211313
2009-08-07,32.31,37.65853265437041,-0.14202711251283162
2009-08-10,32.89,37.218532654370414,-0.11630046500132862
2009-08-11,32.45,36.03853265437041,-0.09957488249553414
2009-08-12,31.27,35.52853265437041,-0.11986232856274637
2009-08-13,30.76,33.48853265437041,-0.08147662611948814
2009-08-14,28.72,32.71853265437041,-0.12221002379934964
2009-08-17,27.95,33.80853265437041,-0.17328562331477237
2009-08-18,29.04,34.01853265437041,-0.14634766011081357
2009-08-19,29.25,34.23853265437041,-0.14569937049371895
2009-08-20,29.47,34.54853265437041,-0.14699705788309292
2009-08-21,29.78,34.648532654370406,-0.14051194325992078
2009-08-24,29.88,35.21853265437041,-0.15158305164959585
2009-08-25,30.45,36.60853265437041,-0.16822670038470355
2009-08-26,31.84,37.00853265437041,-0.13965786492105225
2009-08-27,32.24,37.08853265437041,-0.13072861899267052
2009-08-28,32.32,37.63853265437041,-0.14130552599405988
2009-08-31,32.87,36.52853265437041,-0.10015547815695491
2009-09-01,31.76,36.62853265437041,-0.13291639881701645
2009-09-02,31.86,36.31853265437041,-0.12276191598379149
2009-09-03,31.55,37.62853265437041,-0.16154051794162672
2009-09-04,32.86,38.67853265437041,-0.1504331280187009
2009-09-08,33.91,40.74853265437041,-0.16782279529854327
2009-09-09,35.98,40.828532654370406,-0.11875353678309097
2009-09-10,36.06,40.94853265437041,-0.11938236458025209
2009-09-11,36.18,41.578532654370406,-0.12983942216640387
2009-09-14,36.81,41.58853265437041,-0.11490024651947528
2009-09-15,36.82,41.99853265437041,-0.12330270433463641
2009-09-16,37.23,41.58853265437041,-0.10480130882695116
2009-09-17,36.82,41.42853265437041,-0.11124054749460799
2009-09-18,36.66,41.56853265437041,-0.11808289446210074
2009-09-21,36.8,41.99853265437041,-0.12377891144798003
2009-09-22,37.23,41.15853265437041,-0.09544880249644327
2009-09-23,36.39,39.93853265437041,-0.08884985047096117
2009-09-24,35.17,40.038532654370414,-0.12159618076910184
2009-09-25,35.27,41.88136888274463,-0.15785942673589526
2009-09-28,36.85,42.60136888274463,-0.13500432107180904
2009-09-29,37.57,42.771368882744625,-0.12160866062070386
2009-09-30,37.74,41.07136888274463,-0.08111170806737444
2009-10-01,36.04,40.021368882744625,-0.09948107708182885
2009-10-02,34.99,40.90136888274462,-0.14452740933173247
2009-10-05,35.87,41.841368882744625,-0.14271447235578416
2009-10-06,36.81,42.14136888274463,-0.12651152594446524
2009-10-07,37.11,42.40136888274462,-0.12479240699462324
2009-10-08,37.37,42.67136888274463,-0.12423714123894425
2009-10-09,37.64,43.46136888274463,-0.133943523464487
2009-10-12,38.43,43.45136888274463,-0.11556296180898262
2009-10-13,38.42,44.61136888274463,-0.13878455285731894
2009-10-14,39.58,44.31136888274463,-0.10677550709987393
2009-10-15,39.28,42.57136888274463,-0.0773141425592897
2009-10-16,37.54,43.871368882744626,-0.14431664759917862
2009-10-19,38.84,43.20136888274463,-0.10095441407382422
2009-10-20,38.17,43.69136888274463,-0.12637207356817837
2009-10-21,38.66,44.01136888274463,-0.12159060303263414
2009-10-22,38.98,42.95136888274463,-0.0924619863359023
2009-10-23,37.92,43.371368882744626,-0.12569049636137863
2009-10-26,38.34,42.81136888274463,-0.1044434924515305
2009-10-27,37.78,36.621368882744626,0.03163811601267863
2009-10-28,31.59,35.88136888274463,-0.1195988061873624
2009-10-29,30.85,35.29136888274463,-0.1258485863073504
2009-10-30,30.26,35.49136888274463,-0.1473983407072259
2009-11-02,30.46,36.44136888274463,-0.16413677823109618
2009-11-03,31.41,31.87136888274463,-0.014475966954604735
2009-11-04,26.84,33.17136888274463,-0.1908684837555238
2009-11-05,28.14,33.46136888274463,-0.15903022083142437
2009-11-06,28.43,33.15136888274463,-0.14241851971313657
2009-11-09,28.12,33.86136888274463,-0.16955513235823028
2009-11-10,28.83,34.54136888274463,-0.16534865488778538
2009-11-11,29.51,34.94136888274463,-0.15544236120144794
2009-11-12,29.91,35.40136888274463,-0.1551174165307838
2009-11-13,30.37,36.83136888274463,-0.17543113597854232
2009-11-16,31.8,37.36136888274463,-0.14885345609788803
2009-11-17,32.33,37.51136888274463,-0.13812796059085108
2009-11-18,32.48,36.53136888274463,-0.11090109696541572
2009-11-19,31.5,35.89136888274463,-0.12235166892327287
2009-11-20,30.86,36.771368882744625,-0.16076009847755768
2009-11-23,31.74,36.65136888274463,-0.13400233149427854
2009-11-24,31.62,36.86136888274463,-0.14219137925716574
2009-11-25,31.83,36.04136888274463,-0.11684819454127027
2009-11-27,31.01,34.911368882744625,-0.11175067055800625
2009-11-30,29.88,34.65136888274463,-0.13769640382434156
2009-12-01,29.62,35.01136888274463,-0.1539890913948745
2009-12-02,29.98,35.43136888274463,-0.15385713435981552
2009-12-03,30.4,35.76136888274463,-0.149920683973917
2009-12-04,30.73,35.231368882744626,-0.12776593772799083
2009-12-07,30.2,35.06136888274463,-0.13865313984181438
2009-12-08,30.03,36.36136888274463,-0.17412350187259296
2009-12-09,31.33,35.74136888274463,-0.1234247321980545
2009-12-10,30.71,35.481368882744626,-0.13447533263196754
2009-12-11,30.45,35.731368882744626,-0.14780762808376768
2009-12-14,30.7,35.57136888274463,-0.13694634296482444
2009-12-15,30.54,35.93136888274463,-0.15004629799489033
2009-12-16,30.9,36.39136888274463,-0.1508975631127859
2009-12-17,31.36,36.17136888274463,-0.13301594690379193
2009-12-18,31.14,35.731368882744626,-0.1284968649763062
2009-12-21,30.7,35.29136888274463,-0.1300989173301672
2009-12-22,30.26,35.43136888274463,-0.14595453254596458
2009-12-23,30.4,36.01136888274463,-0.15582214886125578
2009-12-24,30.98,36.32829365809509,-0.1472211634389088
2009-12-28,30.9,36.57829365809509,-0.15523670161247227
2009-12-29,31.15,36.94829365809509,-0.1569299440929589
2009-12-30,31.52,36.12829365809509,-0.12755359280751777
2009-12-31,30.7,37.60829365809509,-0.18369069654953885
2010-01-04,32.18,37.68829365809509,-0.14615396780936407
2010-01-05,32.26,37.448293658095096,-0.13854552908243278
2010-01-06,32.02,37.598293658095095,-0.14836560692945322
2010-01-07,32.17,39.21829365809509,-0.17971953903813565
2010-01-08,33.79,39.71829365809509,-0.14925851823160663
2010-01-11,34.29,39.23829365809509,-0.12610878804293335
2010-01-12,33.81,40.098293658095095,-0.15682197630934858
2010-01-13,34.67,40.61829365809509,-0.14644371100777676
2010-01-14,35.19,40.558293658095096,-0.13235994845714205
2010-01-15,35.13,42.528293658095095,-0.17396168577967053
2010-01-19,37.1,41.57829365809509,-0.10770749023326476
2010-01-20,36.15,39.58829365809509,-0.08685127193887077
2010-01-21,34.16,38.848293658095095,-0.12068209994901968
2010-01-22,33.42,38.90829365809509,-0.1410571665342928
2010-01-25,33.48,38.57829365809509,-0.1321544623844526
2010-01-26,33.15,38.98829365809509,-0.14974478517304624
2010-01-27,33.56,38.23829365809509,-0.12234577462911156
2010-01-28,32.81,37.73829365809509,-0.13059132198039747
2010-01-29,32.31,37.958293658095094,-0.1488026229253464
2010-02-01,32.53,38.708293658095094,-0.1596116251640305
2010-02-02,33.28,38.49829365809509,-0.13554610249583965
2010-02-03,33.07,37.64829365809509,-0.12160693654998289
2010-02-04,32.22,37.818293658095094,-0.1480313656852883
2010-02-05,32.39,37.32829365809509,-0.13229358146736936
2010-02-08,31.9,37.348293658095095,-0.14587798061061352
2010-02-09,31.92,37.32829365809509,-0.14488456685515372
2010-02-10,31.9,37.848293658095095,-0.15716147501468303
2010-02-11,32.42,37.37829365809509,-0.1326516855865425
2010-02-12,31.95,38.21829365809509,-0.16401291261645312
2010-02-16,32.79,38.42829365809509,-0.14672245685067942
2010-02-17,33.0,39.21829365809509,-0.15855594616905433
2010-02-18,33.79,39.14829365809509,-0.13687170390853298
2010-02-19,33.72,40.348293658095095,-0.16427692616352463
2010-02-22,34.92,39.878293658095096,-0.12433565238788957
2010-02-23,34.45,37.878293658095096,-0.09050813347191056
2010-02-24,32.45,37.348293658095095,-0.13115173889700327
2010-02-25,31.92,37.37829365809509,-0.14602843318699688
2010-02-26,31.95,37.89829365809509,-0.15695412864121217
2010-03-01,32.47,38.41829365809509,-0.1548297202117338
2010-03-02,32.99,39.24829365809509,-0.15945390422863126
2010-03-03,33.82,39.28829365809509,-0.139183791123196
2010-03-04,33.86,40.10829365809509,-0.15578557670288706
2010-03-05,34.68,40.53829365809509,-0.14451258623524355
2010-03-08,35.11,40.808293658095096,-0.13963567567507773
2010-03-09,35.38,41.128293658095096,-0.1397649439551617
2010-03-10,35.7,41.33829365809509,-0.13639396209066712
2010-03-11,35.91,41.33829365809509,-0.13131392657355356
2010-03-12,35.91,41.0182936580951,-0.12453696150002969
2010-03-15,35.59,40.72829365809508,-0.12616029783201588
2010-03-16,35.3,42.698293658095096,-0.1732690705941704
2010-03-17,37.27,42.16829365809509,-0.11616058496013515
2010-03-18,36.74,41.558293658095096,-0.11594060376337278
2010-03-19,36.13,41.65829365809509,-0.13270571530048314
2010-03-22,36.23,42.66829365809509,-0.1508917537149651
2010-03-23,37.24,43.47829365809509,-0.14348064593223975
2010-03-24,38.05,44.44829365809509,-0.1439491402597366
2010-03-25,39.02,45.36829365809509,-0.1399279793491276
2010-03-26,39.94,45.61208477753853,-0.12435486790842154
2010-03-29,39.14,44.57208477753853,-0.12187190266397296
2010-03-30,38.1,45.10208477753853,-0.1552496921611407
2010-03-31,38.63,44.46208477753853,-0.1311698451999892
2010-04-01,37.99,44.36208477753853,-0.14363808214813312
2010-04-05,37.89,45.052084777538525,-0.15897343736486313
2010-04-06,38.58,45.11208477753853,-0.14479678360577297
2010-04-07,38.64,44.61208477753853,-0.13386697365341182
2010-04-08,38.14,44.592084777538524,-0.14469125652516035
2010-04-09,38.12,44.082084777538526,-0.13524961007689074
2010-04-12,37.61,42.86208477753853,-0.12253451517343905
2010-04-13,36.39,43.592084777538524,-0.1652154241829128
2010-04-14,37.12,43.662084777538524,-0.14983445730708744
2010-04-15,37.19,42.592084777538524,-0.1268330678283065
2010-04-16,36.12,43.122084777538525,-0.1623781599071894
2010-04-19,36.65,43.18208477753853,-0.15126839779019285
2010-04-20,36.71,43.36208477753853,-0.15340786338262713
2010-04-21,36.89,44.00208477753853,-0.1616306321278893
2010-04-22,37.53,43.99208477753853,-0.14689198773407386
2010-04-23,37.52,44.17208477753853,-0.1505947661524254
2010-04-26,37.7,44.622084777538525,-0.1551268797065013
2010-04-27,38.15,44.72208477753853,-0.14695390007487596
2010-04-28,38.25,45.21208477753853,-0.1539872538900774
2010-04-29,38.74,43.85208477753853,-0.11657563838691176
2010-04-30,37.38,45.45208477753853,-0.1775954792183171
2010-05-03,38.98,43.95208477753853,-0.11312511801668823
2010-05-04,37.48,40.662084777538524,-0.07825680348038355
2010-05-05,34.19,39.96208477753853,-0.144439030387695
2010-05-06,33.49,40.732084777538525,-0.17779803850187725
2010-05-07,34.26,42.07208477753853,-0.18568332942961863
2010-05-10,35.6,40.64208477753853,-0.12406068254463931
2010-05-11,34.17,40.412084777538524,-0.15446084536098814
2010-05-12,33.94,39.38208477753852,-0.1381868128180559
2010-05-13,32.91,40.00208477753853,-0.1772928790331646
2010-05-14,33.53,40.482084777538525,-0.17173238027987847
2010-05-17,34.01,39.81208477753853,-0.14573677339328872
2010-05-18,33.34,40.732084777538525,-0.18148063910578038
2010-05-19,34.26,39.912084777538524,-0.14161336870880203
2010-05-20,33.44,40.00208477753853,-0.1640435695797332
2010-05-21,33.53,39.57208477753853,-0.15268553101271198
2010-05-24,33.1,39.47208477753853,-0.16143268878375894
2010-05-25,33.0,38.29208477753853,-0.13820309884623394
2010-05-26,31.82,39.57208477753853,-0.19589781082089164
2010-05-27,33.1,40.052084777538525,-0.1735761026211874
2010-05-28,33.58,38.54208477753853,-0.1287445867596223
2010-06-01,32.07,39.57208477753853,-0.1895802260536139
2010-06-02,33.1,39.25208477753853,-0.15673268852866062
2010-06-03,32.78,38.47208477753853,-0.14795363470559264
2010-06-04,32.0,37.692084777538525,-0.15101538721282282
2010-06-07,31.22,38.802084777538525,-0.19540405679252548
2010-06-08,32.33,38.61208477753853,-0.1626973734708298
2010-06-09,32.14,39.63208477753852,-0.1890408950120298
2010-06-10,33.16,40.772084777538524,-0.18669844377769096
2010-06-11,34.3,39.03208477753853,-0.12123576807410674
2010-06-14,32.56,39.652084777538526,-0.17885780324861844
2010-06-15,33.18,39.14208477753853,-0.15231904001597374
2010-06-16,32.67,38.72208477753853,-0.15629542707496857
2010-06-17,32.25,38.442084777538525,-0.16107567561363167
2010-06-18,31.97,38.50208477753853,-0.16965535282778343
2010-06-21,32.03,38.42208477753853,-0.166364860588599
2010-06-22,31.95,38.57208477753853,-0.17168075865566723
2010-06-23,32.1,38.332084777538526,-0.16258142007424403
2010-06-24,31.86,38.49208477753853,-0.17229736492237446
2010-06-25,32.02,36.55796656465264,-0.12413071598572789
2010-06-28,30.6,35.217966564652635,-0.1311253037899004
2010-06-29,29.26,35.137966564652636,-0.16728249068816714
2010-06-30,29.18,35.75796656465264,-0.18395807135059727
2010-07-01,29.8,35.22796656465264,-0.1540811773705668
2010-07-02,29.27,34.897966564652634,-0.16126918324098216
2010-07-06,28.94,35.887966564652636,-0.19360156703600861
2010-07-07,29.93,36.25796656465264,-0.1745262397263525
2010-07-08,30.3,36.29796656465264,-0.16524249516758127
2010-07-09,30.34,35.287966564652635,-0.1402168230801072
2010-07-12,29.33,36.25796656465264,-0.19107432713578087
2010-07-13,30.3,36.19796656465264,-0.16293640567125145
2010-07-14,30.24,36.247966564652636,-0.16574630618069852
2010-07-15,30.29,35.61796656465264,-0.14958648902602234
2010-07-16,29.66,35.86796656465264,-0.17307829685473441
2010-07-19,29.91,36.067966564652636,-0.17073229103765364
2010-07-20,30.11,35.25796656465264,-0.1460086064581404
2010-07-21,29.3,35.95796656465264,-0.1851597073121911
2010-07-22,30.0,36.66796656465264,-0.18184718677802159
2010-07-23,30.71,36.68796656465264,-0.16294079842550246
2010-07-26,30.73,36.397966564652634,-0.15572206635732777
2010-07-27,30.44,35.70796656465264,-0.14752916705896668
2010-07-28,29.75,34.50796656465264,-0.1378802357345026
2010-07-29,28.55,34.467966564652635,-0.17169468217836759
2010-07-30,28.51,35.177966564652635,-0.1895495168089878
2010-08-02,29.22,35.30796656465264,-0.17242472894905814
2010-08-03,29.35,34.97796656465264,-0.16090033576565999
2010-08-04,29.02,35.94796656465264,-0.1927220710020593
2010-08-05,29.99,36.19796656465264,-0.17150042264293175
2010-08-06,30.24,36.76796656465264,-0.17754494399830056
2010-08-09,30.81,35.54796656465264,-0.13328375776531398
2010-08-10,29.59,33.91796656465264,-0.12760100333264068
2010-08-11,27.96,33.95796656465264,-0.176629143951629
2010-08-12,28.0,33.00796656465264,-0.15171993569623698
2010-08-13,27.05,32.79796656465264,-0.17525374792129333
2010-08-16,26.84,33.637966564652636,-0.2020920780567057
2010-08-17,27.68,33.86796656465264,-0.1827085353010507
2010-08-18,27.91,33.36796656465264,-0.1635690491980526
2010-08-19,27.41,33.397966564652634,-0.17929135155761577
2010-08-20,27.44,33.067966564652636,-0.170193911187407
2010-08-23,27.11,32.50796656465264,-0.16605057575400883
2010-08-24,26.55,33.287966564652635,-0.2024144836713292
2010-08-25,27.33,32.717966564652635,-0.1646791390291843
2010-08-26,26.76,33.077966564652634,-0.19100226588305635
2010-08-27,27.12,32.607966564652635,-0.1683014043139276
2010-08-30,26.65,32.567966564652636,-0.1817112699653669
2010-08-31,26.61,33.62796656465264,-0.2086943482342294
2010-09-01,27.67,33.58796656465264,-0.176193058703369
2010-09-02,27.63,34.357966564652635,-0.1958196959064029
2010-09-03,28.4,33.72796656465264,-0.15796880474366992
2010-09-07,27.77,33.83796656465264,-0.1793242082989489
2010-09-08,27.88,33.94796656465264,-0.17874315249770334
2010-09-09,27.99,33.77796656465264,-0.17135331558737243
2010-09-10,27.82,35.717966564652635,-0.22112027431227432
2010-09-13,29.76,35.787966564652635,-0.16843557048045266
2010-09-14,29.83,35.637966564652636,-0.16297132312855478
2010-09-15,29.68,35.637966564652636,-0.16718031748090867
2010-09-16,29.68,35.59796656465264,-0.16624451157637032
2010-09-17,29.64,36.83796656465264,-0.19539532813299598
2010-09-20,30.88,36.09796656465264,-0.14455015230032664
2010-09-21,30.14,35.787966564652635,-0.1578174762863187
2010-09-22,29.83,36.25796656465264,-0.1772842542945906
2010-09-23,30.3,37.55796656465264,-0.19324705857434277
2010-09-24,31.6,37.127565735414954,-0.14888037031047152
2010-09-27,30.68,37.127565735414954,-0.17365980256725533
