date,AKAM,dcf,Deviation
2013-09-19,52.77,845.4189957294393,-0.9375812463801226
2013-09-20,52.71,844.6889957294393,-0.9375983346930171
2013-09-23,51.98,844.6389957294393,-0.9384589152728977
2013-09-24,51.93,844.7889957294393,-0.9385290288314413
2013-09-25,52.08,845.4789957294394,-0.9384017814007694
2013-09-26,52.77,844.4589957294393,-0.9375102873356005
2013-09-27,51.75,844.4089957294393,-0.9387145325763661
2013-09-30,51.7,53.713971578489506,-0.037494371004508364
2013-10-01,52.42,53.51397157848951,-0.0204427282487335
2013-10-02,52.22,52.45397157848951,-0.004460512168071085
2013-10-03,51.16,53.61397157848951,-0.045771120964186784
2013-10-04,52.32,52.963971578489506,-0.01215867238232271
2013-10-07,51.67,51.29397157848951,0.007330850194259053
2013-10-08,50.0,50.59397157848951,-0.011739967430073106
2013-10-09,49.3,52.35397157848951,-0.058333140474566836
2013-10-10,51.06,53.18397157848951,-0.039936310047002155
2013-10-11,51.89,53.18397157848951,-0.024330104354464255
2013-10-14,51.89,52.60397157848951,-0.013572579352192138
2013-10-15,51.31,53.10397157848951,-0.03378224876905778
2013-10-16,51.81,53.33397157848951,-0.02857412514736013
2013-10-17,52.04,53.44397157848951,-0.026269970906402262
2013-10-18,52.15,53.49397157848951,-0.025123795052636066
2013-10-21,52.2,54.68397157848951,-0.045424125329379006
2013-10-22,53.39,53.16397157848951,0.004251533788757422
2013-10-23,51.87,47.35397157848951,0.09536746910499683
2013-10-24,46.06,47.17397157848951,-0.023614114758941707
2013-10-25,45.88,47.073971578489505,-0.025363731558080138
2013-10-28,45.78,47.86397157848951,-0.04353946214162607
2013-10-29,46.57,46.8439715784895,-0.005848598427023788
2013-10-30,45.55,46.05397157848951,-0.010943064435400496
2013-10-31,44.76,46.36397157848951,-0.03459521529069509
2013-11-01,45.07,46.963971578489506,-0.040328181685489795
2013-11-04,45.67,46.503971578489505,-0.017933340963834143
2013-11-05,45.21,46.4539715784895,-0.0267785839664465
2013-11-06,45.16,45.7739715784895,-0.013413115736237047
2013-11-07,44.48,46.563971578489515,-0.044755022130720024
2013-11-08,45.27,46.533971578489506,-0.027162340449655042
2013-11-11,45.24,46.40397157848951,-0.02508344736227419
2013-11-12,45.11,47.823971578489505,-0.05674918851177568
2013-11-13,46.53,47.463971578489506,-0.01967748478327458
2013-11-14,46.17,47.05397157848951,-0.01878633298817245
2013-11-15,45.76,47.0239715784895,-0.02687930296103891
2013-11-18,45.73,46.643971578489506,-0.019594634581052706
2013-11-19,45.35,46.51397157848951,-0.025024127998302115
2013-11-20,45.22,45.743971578489514,-0.01145444001490914
2013-11-21,44.45,45.493971578489514,-0.02294747067066627
2013-11-22,44.2,45.92397157848951,-0.03753968829858345
2013-11-25,44.63,45.563971578489515,-0.020498028291511705
2013-11-26,44.27,45.69397157848951,-0.03116322633596247
2013-11-27,44.4,46.01397157848951,-0.03507568512612391
2013-11-29,44.72,45.40397157848951,-0.01506413546460661
2013-12-02,44.11,46.94397157848951,-0.060369233432905456
2013-12-03,45.65,47.15397157848951,-0.03189490785492155
2013-12-04,45.86,46.41397157848951,-0.011935448737729781
2013-12-05,45.12,46.243971578489514,-0.024305256233924655
2013-12-06,44.95,45.643971578489506,-0.01520401390348225
2013-12-09,44.35,46.30397157848951,-0.042198790122729424
2013-12-10,45.01,45.73397157848951,-0.01583006140735055
2013-12-11,44.44,45.05397157848951,-0.013627468500083229
2013-12-12,43.76,47.01397157848951,-0.06921286309660157
2013-12-13,45.72,46.68397157848951,-0.020648876817791595
2013-12-16,45.39,46.87397157848951,-0.03165875492339343
2013-12-17,45.58,47.84397157848951,-0.04731989222038968
2013-12-18,46.55,47.893971578489506,-0.028061393411214275
2013-12-19,46.6,48.99397157848951,-0.04886257434048402
2013-12-20,47.7,48.80397157848951,-0.022620527444452643
2013-12-23,47.51,49.02397157848951,-0.03088227105520358
2013-12-24,47.73,48.59397157848951,-0.017779398357963272
2013-12-26,47.3,48.17397157848951,-0.018141987256864556
2013-12-27,46.88,48.23397157848951,-0.028070912143036697
2013-12-30,46.94,48.47397157848951,-0.031645262984191236
2013-12-31,47.18,48.36675591226902,-0.02453660349727904
2014-01-02,46.53,48.28675591226902,-0.036381734061008864
2014-01-03,46.45,47.946755912269026,-0.031217042400276784
2014-01-06,46.11,48.846755912269025,-0.056027383214237614
2014-01-07,47.01,48.516755912269026,-0.031056402761009738
2014-01-08,46.68,49.456755912269024,-0.056145128426835944
2014-01-09,47.62,50.03675591226902,-0.048299612319119944
2014-01-10,48.2,48.136755912269024,0.0013138419183511552
2014-01-13,46.3,49.276755912269024,-0.06040892622007754
2014-01-14,47.44,50.986755912269025,-0.06956229806759617
2014-01-15,49.15,50.57675591226902,-0.02820971583752596
2014-01-16,48.74,50.416755912269025,-0.03325790963597042
2014-01-17,48.58,50.78675591226902,-0.04345140524590818
2014-01-21,48.95,51.016755912269026,-0.04051131584734868
2014-01-22,49.18,51.446755912269026,-0.04406023027252626
2014-01-23,49.61,50.17675591226902,-0.011295188418716462
2014-01-24,48.34,49.67675591226902,-0.02690908228044886
2014-01-27,47.84,50.18675591226902,-0.046760462389148216
2014-01-28,48.35,49.386755912269024,-0.020992589877956824
2014-01-29,47.55,50.306755912269026,-0.05479892038907441
2014-01-30,48.47,49.516755912269026,-0.02113942832045801
2014-01-31,47.68,47.846755912269025,-0.0034852083300022096
2014-02-03,46.01,48.32675591226902,-0.0479394047569589
2014-02-04,46.49,49.25675591226902,-0.056170079840354825
2014-02-05,47.42,59.016755912269026,-0.19649937942214424
2014-02-06,57.18,58.47675591226903,-0.022175578861018064
2014-02-07,56.64,59.846755912269025,-0.05358278595701815
2014-02-10,58.01,61.626755912269026,-0.05868807888277927
2014-02-11,59.79,60.97675591226903,-0.019462431126649027
2014-02-12,59.14,61.54675591226903,-0.03910451292834516
2014-02-13,59.71,61.86675591226902,-0.03486130605146709
2014-02-14,60.03,62.456755912269024,-0.03885497856593456
2014-02-18,60.62,62.35675591226902,-0.027851928581924645
2014-02-19,60.52,63.386755912269024,-0.04522641790087478
2014-02-20,61.55,63.566755912269024,-0.03172658228858538
2014-02-21,61.73,64.47675591226903,-0.04260071514774155
2014-02-24,62.64,63.50675591226902,-0.01364824733712422
2014-02-25,61.67,63.316755912269024,-0.02600821675941123
2014-02-26,61.48,64.57675591226902,-0.04795465285490852
2014-02-27,62.74,62.96675591226902,-0.0036012004903819284
2014-02-28,61.13,63.096755912269025,-0.031170475943385068
2014-03-03,61.26,64.47675591226903,-0.04989016377694222
2014-03-04,62.64,63.346755912269025,-0.011156939326898319
2014-03-05,61.51,63.206755912269024,-0.02684453406569587
2014-03-06,61.37,62.83675591226903,-0.023342323946781596
2014-03-07,61.0,61.22675591226903,-0.003703542820298056
2014-03-10,59.39,62.066755912269024,-0.04312704720789018
2014-03-11,60.23,62.276755912269024,-0.03286548700693959
2014-03-12,60.44,60.86675591226902,-0.0070113135795200066
2014-03-13,59.03,61.36675591226902,-0.03807853091679947
2014-03-14,59.53,61.636755912269024,-0.03418018812131651
2014-03-17,59.8,62.446755912269026,-0.042384201926957354
2014-03-18,60.61,61.946755912269026,-0.02157911084419306
2014-03-19,60.11,63.79675591226903,-0.05778908127145088
2014-03-20,61.96,62.556755912269026,-0.00953943188975348
2014-03-21,60.72,61.416755912269025,-0.011344720213882775
2014-03-24,59.58,59.696755912269026,-0.0019558167020099493
2014-03-25,57.86,59.58675591226903,-0.028978854207323712
2014-03-26,57.75,59.946755912269026,-0.03664511746864063
2014-03-27,58.11,60.07675591226902,-0.03273738540644744
2014-03-28,58.24,60.04675591226903,-0.030089151109325085
2014-03-31,58.21,60.98634109361782,-0.04552398199058971
2014-04-01,59.62,59.54634109361782,0.001237001384625236
2014-04-02,58.18,57.80634109361782,0.00646397781477015
2014-04-03,56.44,55.716341093617814,0.01298827044594053
2014-04-04,54.35,55.206341093617816,-0.015511643710740541
2014-04-07,53.84,55.816341093617815,-0.035407929916133285
2014-04-08,54.45,56.54634109361782,-0.037072975069193714
2014-04-09,55.18,54.246341093617815,0.017211463253731463
2014-04-10,52.88,53.97634109361782,-0.02031151188474034
2014-04-11,52.61,54.32634109361781,-0.031593165655315
2014-04-14,52.96,54.93634109361781,-0.035975113272467496
2014-04-15,53.57,55.886341093617816,-0.04144735633591767
2014-04-16,54.52,55.66634109361782,-0.020593074218582696
2014-04-17,54.3,55.786341093617814,-0.026643459034596195
2014-04-21,54.42,56.07634109361781,-0.029537253346337278
2014-04-22,54.71,55.136341093617816,-0.007732487959146828
2014-04-23,53.77,54.716341093617814,-0.01729540160586862
2014-04-24,53.35,53.396341093617814,-0.0008678702073717792
2014-04-25,52.03,52.50634109361781,-0.009072067938775352
2014-04-28,51.14,53.846341093617816,-0.05026044553171294
2014-04-29,52.48,54.43634109361781,-0.03593814452469102
2014-04-30,53.07,55.896341093617814,-0.05056397321041328
2014-05-01,54.53,54.54634109361782,-0.0002995818471082101
2014-05-02,53.18,55.496341093617815,-0.04173862723148425
2014-05-05,54.13,53.76634109361782,0.006763690795863919
2014-05-06,52.4,53.22634109361782,-0.01552504035857738
2014-05-07,51.86,53.57634109361781,-0.032035429418719064
2014-05-08,52.21,54.18634109361781,-0.03647304936502882
2014-05-09,52.82,54.79634109361782,-0.03606702663306116
2014-05-12,53.43,54.66634109361782,-0.02261613030768872
2014-05-13,53.3,55.426341093617815,-0.03836336751917868
2014-05-14,54.06,54.87634109361782,-0.014876011726531746
2014-05-15,53.51,54.69634109361782,-0.02168958782064212
2014-05-16,53.33,54.706341093617816,-0.025158712246218684
2014-05-19,53.34,53.606341093617814,-0.004968462465152701
2014-05-20,52.24,55.246341093617815,-0.05441701720161718
2014-05-21,53.88,54.846341093617816,-0.01761906217168352
2014-05-22,53.48,55.01634109361782,-0.02792517755776469
2014-05-23,53.65,55.97634109361782,-0.04155936326254561
2014-05-27,54.61,55.716341093617814,-0.019856671703529116
2014-05-28,54.35,56.136341093617816,-0.03182147355558418
2014-05-29,54.77,55.706341093617816,-0.016808519016609513
2014-05-30,54.34,55.72634109361782,-0.024877662276244217
2014-06-02,54.36,56.456341093617816,-0.03713207503372551
2014-06-03,55.09,56.55634109361782,-0.025927085544494077
2014-06-04,55.19,57.26634109361782,-0.03625761754576673
2014-06-05,55.9,58.83634109361782,-0.04990692893267512
2014-06-06,57.47,59.496341093617815,-0.03405824721942741
2014-06-09,58.13,59.47634109361782,-0.02263658235967525
2014-06-10,58.11,59.66634109361782,-0.026084071271873066
2014-06-11,58.3,59.87634109361782,-0.026326610224114755
2014-06-12,58.51,60.206341093617816,-0.028175455654747328
2014-06-13,58.84,61.61634109361782,-0.04505851928791971
2014-06-16,60.25,61.956341093617816,-0.027541024268032288
2014-06-17,60.59,62.43634109361781,-0.029571577406327876
2014-06-18,61.07,62.69634109361782,-0.02593996819031874
2014-06-19,61.33,62.58634109361782,-0.020073726497904065
2014-06-20,61.22,63.48634109361782,-0.03569808961388787
2014-06-23,62.12,62.97634109361782,-0.013597822273364923
2014-06-24,61.61,62.536341093617814,-0.01481284445840969
2014-06-25,61.17,62.396341093617814,-0.01965405458274938
2014-06-26,61.03,62.37634109361782,-0.021584162681122177
2014-06-27,61.01,62.426341093617815,-0.022688196501758684
2014-06-30,61.06,63.03082892873087,-0.03126769808087548
2014-07-01,61.63,63.24082892873087,-0.02547134432007825
2014-07-02,61.84,63.410828928730865,-0.024772250343807367
2014-07-03,62.01,63.29082892873087,-0.020237196295424642
2014-07-07,61.89,61.15082892873087,0.012087670506161219
2014-07-08,59.75,62.090828928730865,-0.03770007534313513
2014-07-09,60.69,61.47082892873087,-0.012702430442839141
2014-07-10,60.07,61.300828928730866,-0.020078503834945582
2014-07-11,59.9,61.74082892873087,-0.029815422965179028
2014-07-14,60.34,61.120828928730866,-0.012775169159458533
2014-07-15,59.72,60.51082892873087,-0.013069213275235358
2014-07-16,59.11,59.72082892873087,-0.010228071841732356
2014-07-17,58.32,60.64082892873087,-0.03827172170516435
2014-07-18,59.24,59.89082892873087,-0.010866921369636406
2014-07-21,58.49,60.32082892873087,-0.030351521377366852
2014-07-22,58.92,59.89082892873087,-0.01620997648715361
2014-07-23,58.49,61.20082892873087,-0.04429399039492854
2014-07-24,59.8,61.11082892873087,-0.021450026970826985
2014-07-25,59.71,60.840828928730865,-0.01858667852891227
2014-07-28,59.44,60.40082892873087,-0.01590754540578554
2014-07-29,59.0,62.13082892873087,-0.05039090871171514
2014-07-30,60.73,60.42082892873087,0.00511696176220644
2014-07-31,59.02,58.49082892873087,0.009047077652359903
2014-08-01,57.09,59.02082892873087,-0.032714364806065155
2014-08-04,57.62,58.26082892873087,-0.010999310179997224
2014-08-05,56.86,57.940828928730866,-0.018654012183020763
2014-08-06,56.54,57.95082892873087,-0.024345276069578592
2014-08-07,56.55,58.92082892873087,-0.04023753521184448
2014-08-08,57.52,59.38082892873087,-0.03133720027661191
2014-08-11,57.98,58.93082892873087,-0.016134660686357827
2014-08-12,57.53,60.10082892873087,-0.042775265741832325
2014-08-13,58.7,60.410828928730865,-0.02831990487581615
2014-08-14,59.01,61.06082892873087,-0.03358665391071847
2014-08-15,59.66,62.10082892873087,-0.039304289022165206
2014-08-18,60.7,62.29082892873087,-0.025538734290259435
2014-08-19,60.89,62.35082892873087,-0.023429182158919648
2014-08-20,60.95,62.26082892873087,-0.02105383033417929
2014-08-21,60.86,61.82082892873087,-0.015542155376767064
2014-08-22,60.42,61.89082892873087,-0.023764893025177813
2014-08-25,60.49,61.96082892873087,-0.023738044731820063
2014-08-26,60.56,61.90082892873087,-0.021660920409880435
2014-08-27,60.5,61.42082892873087,-0.014992127992921489
2014-08-28,60.02,61.82082892873087,-0.029129808835253956
2014-08-29,60.42,62.090828928730865,-0.0269094318365225
2014-09-02,60.69,61.77082892873087,-0.01749740043116299
2014-09-03,60.37,61.82082892873087,-0.0234682865608844
2014-09-04,60.42,62.940828928730866,-0.04005077422137626
2014-09-05,61.54,63.22082892873087,-0.02658663224149871
2014-09-08,61.82,62.57082892873087,-0.01199966408605635
2014-09-09,61.17,63.45082892873087,-0.03594640081523193
2014-09-10,62.05,63.72082892873087,-0.02622107961903042
2014-09-11,62.32,63.870828928730866,-0.024280707714962158
2014-09-12,62.47,62.75082892873087,-0.004475302295206651
2014-09-15,61.35,63.56082892873087,-0.034782883829438616
2014-09-16,62.16,63.71082892873087,-0.024341684997783997
2014-09-17,62.31,65.75082892873085,-0.05233133916015664
2014-09-18,64.35,63.82082892873087,0.008291510470038732
2014-09-19,62.42,62.81082892873087,-0.006222317638481245
2014-09-22,61.41,62.04082892873087,-0.010167964220070824
2014-09-23,60.64,62.910828928730865,-0.03609599440031852
2014-09-24,61.51,60.910828928730865,0.009836856299726193
2014-09-25,59.51,61.230828928730865,-0.02810396264165904
2014-09-26,59.83,61.14082892873087,-0.021439502075754402
2014-09-29,59.74,61.20082892873087,-0.023869430435852768
2014-09-30,59.8,59.42237734308631,0.006354889753626081
2014-10-01,58.24,59.27237734308631,-0.017417511990629242
2014-10-02,58.09,60.92237734308631,-0.04649157611062493
2014-10-03,59.74,60.33237734308631,-0.00981856457798258
2014-10-06,59.15,58.83237734308631,0.00539877311197956
2014-10-07,57.65,60.25237734308631,-0.043191280706949886
2014-10-08,59.07,59.43237734308631,-0.0060973051943455925
2014-10-09,58.25,57.73237734308631,0.008965898872267397
2014-10-10,56.55,56.73237734308631,-0.003214695939558365
2014-10-13,55.55,56.83237734308631,-0.02256420376970758
2014-10-14,55.65,55.81237734308631,-0.002909342888014921
2014-10-15,54.63,54.56237734308631,0.0012393641957439971
2014-10-16,53.38,55.02237734308631,-0.029849261743916222
2014-10-17,53.84,55.17237734308631,-0.024149355297869324
2014-10-20,53.99,56.19237734308631,-0.03919352494448747
2014-10-21,55.01,55.13237734308631,-0.0022197000924658594
2014-10-22,53.95,55.71237734308631,-0.031633497386645115
2014-10-23,54.53,56.46237734308631,-0.03422415835140036
2014-10-24,55.28,56.47237734308631,-0.02111434650328714
2014-10-27,55.29,58.33237734308631,-0.05215589491908301
2014-10-28,57.15,57.39237734308631,-0.004223162627284172
2014-10-29,56.21,61.01237734308631,-0.078711526287223
2014-10-30,59.83,61.48237734308631,-0.02687562541483479
2014-10-31,60.3,60.90237734308631,-0.009890867472921228
2014-11-03,59.72,60.81237734308631,-0.017963075788394622
2014-11-04,59.63,60.20237734308631,-0.009507553826726745
2014-11-05,59.02,60.81237734308631,-0.029473890372254674
2014-11-06,59.63,61.32237734308631,-0.027598038699931604
2014-11-07,60.14,62.25237734308631,-0.033932476689918833
2014-11-10,61.07,62.23237734308631,-0.018678016053896518
2014-11-11,61.05,61.96237734308631,-0.014724698796407809
2014-11-12,60.78,61.63237734308631,-0.013830025383272493
2014-11-13,60.45,64.11237734308631,-0.05712434158364965
2014-11-14,62.93,63.21237734308631,-0.004467121075888425
2014-11-17,62.03,63.34237734308631,-0.02071878887617329
2014-11-18,62.16,62.75237734308631,-0.00943991874359762
2014-11-19,61.57,64.3023773430863,-0.042492633336208785
2014-11-20,63.12,64.9123773430863,-0.027612258500608
2014-11-21,63.73,65.33237734308632,-0.024526542707478782
2014-11-24,64.15,65.20237734308631,-0.016140168287865242
2014-11-25,64.02,65.3923773430863,-0.020986809148809682
2014-11-26,64.21,65.79237734308632,-0.024051074105967074
2014-11-28,64.61,64.2423773430863,0.005722432327658122
2014-12-01,63.06,64.4123773430863,-0.020995612937603547
2014-12-02,63.23,64.42237734308631,-0.018508744822256618
2014-12-03,63.24,65.4123773430863,-0.03321049366073703
2014-12-04,64.23,65.1923773430863,-0.014762114564738527
2014-12-05,64.01,63.77237734308631,0.003726106298896692
2014-12-08,62.59,63.58237734308631,-0.01560774202781856
2014-12-09,62.4,62.27237734308631,0.0020494264448995825
2014-12-10,61.09,63.16237734308631,-0.03281031256676015
2014-12-11,61.98,61.98237734308631,-3.8355145256185885e-05
2014-12-12,60.8,61.69237734308631,-0.014464953070678077
2014-12-15,60.51,61.10237734308631,-0.009694832981049895
2014-12-16,59.92,62.66237734308631,-0.04376433610348629
2014-12-17,61.48,63.68237734308631,-0.034583780238308215
2014-12-18,62.5,64.3823773430863,-0.029237462497778366
2014-12-19,63.2,65.2423773430863,-0.03130445925270575
