date,PFG,dcf,Deviation
2011-06-22,29.64,35.5808715737604,-0.16696812953119378
2011-06-23,29.47,35.1208715737604,-0.16089781718237006
2011-06-24,29.01,35.5108715737604,-0.18306708018296014
2011-06-27,29.4,35.65087157376039,-0.17533572947375387
2011-06-28,29.54,36.380871573760395,-0.1880348457263007
2011-06-29,30.27,36.53087157376039,-0.1713857705562516
2011-06-30,30.42,37.566296296296294,-0.190231590570744
2011-07-01,30.87,36.8962962962963,-0.16333065649467982
2011-07-05,30.2,36.6562962962963,-0.17613062280240877
2011-07-06,29.96,37.556296296296296,-0.2022642551428966
2011-07-07,30.86,36.846296296296295,-0.16246670352314418
2011-07-08,30.15,35.566296296296294,-0.15228732986910198
2011-07-11,28.87,35.5162962962963,-0.18713371013827762
2011-07-12,28.82,35.626296296296296,-0.19104697944714166
2011-07-13,28.93,35.166296296296295,-0.17733730739660236
2011-07-14,28.47,35.10629629629629,-0.1890343612520704
2011-07-15,28.41,34.3362962962963,-0.17259567674850063
2011-07-18,27.64,34.9662962962963,-0.20952451567117547
2011-07-19,28.27,35.236296296296295,-0.19770228510164178
2011-07-20,28.54,35.9662962962963,-0.20647931705609168
2011-07-21,29.27,35.6862962962963,-0.17979720403101107
2011-07-22,28.99,35.376296296296296,-0.18052472884124127
2011-07-25,28.68,35.0762962962963,-0.18235381074060786
2011-07-26,28.38,34.126296296296296,-0.1683832387319435
2011-07-27,27.43,34.2662962962963,-0.1995049665474119
2011-07-28,27.57,34.3262962962963,-0.196825670849473
2011-07-29,27.63,34.1162962962963,-0.1901231083222964
2011-08-01,27.42,34.136296296296294,-0.1967494141133581
2011-08-02,27.44,34.6862962962963,-0.20890948501382767
2011-08-03,27.99,32.886296296296294,-0.1488856103521674
2011-08-04,26.19,32.026296296296294,-0.18223450636629612
2011-08-05,25.33,29.126296296296296,-0.13033913607405812
2011-08-08,22.43,30.866296296296298,-0.2733174144158198
2011-08-09,24.17,28.856296296296296,-0.16240117055139125
2011-08-10,22.16,30.786296296296296,-0.28019922283844423
2011-08-11,24.09,30.176296296296297,-0.2016912955962492
2011-08-12,23.48,30.796296296296298,-0.2375706554419723
2011-08-15,24.1,30.326296296296295,-0.20531014521073254
2011-08-16,23.63,30.486296296296295,-0.2248976467872632
2011-08-17,23.79,29.016296296296296,-0.1801158991116104
2011-08-18,22.32,28.326296296296295,-0.21203959153253749
2011-08-19,21.63,28.766296296296296,-0.24807838391121295
2011-08-22,22.07,30.106296296296296,-0.2669307515346857
2011-08-23,23.41,30.646296296296295,-0.23612302858178735
2011-08-24,23.95,30.286296296296296,-0.2092133100167537
2011-08-25,23.59,30.366296296296298,-0.22315188622864046
2011-08-26,23.67,31.896296296296295,-0.2579075708313979
2011-08-29,25.2,31.676296296296297,-0.20445244720903588
2011-08-30,24.98,32.056296296296296,-0.22074590997319532
2011-08-31,25.36,31.446296296296296,-0.19354572757788113
2011-09-01,24.75,29.946296296296296,-0.17352049965988503
2011-09-02,23.25,29.336296296296297,-0.20746641753358253
2011-09-06,22.64,31.226296296296297,-0.2749700513574741
2011-09-07,24.53,30.426296296296297,-0.19378948521624806
2011-09-08,23.73,29.716296296296296,-0.20144826382830217
2011-09-09,23.02,30.116296296296298,-0.23562978084954622
2011-09-12,23.42,30.496296296296297,-0.2320378916686907
2011-09-13,23.8,31.606296296296296,-0.24698548109260932
2011-09-14,24.91,32.3962962962963,-0.23108494340916896
2011-09-15,25.7,32.1862962962963,-0.20152353773747744
2011-09-16,25.49,31.226296296296297,-0.18370082195680282
2011-09-19,24.53,31.206296296296298,-0.21394068148640466
2011-09-20,24.51,29.966296296296296,-0.18208110346191397
2011-09-21,23.27,29.366296296296298,-0.2075950005675441
2011-09-22,22.67,29.586296296296297,-0.23376688406794932
2011-09-23,22.89,30.566296296296297,-0.2511359643276909
2011-09-26,23.87,30.646296296296295,-0.22111305819082716
2011-09-27,23.95,29.706296296296298,-0.19377361078210142
2011-09-28,23.01,30.616296296296298,-0.24843946578921905
2011-09-29,23.92,29.366296296296298,-0.18546078270630229
2011-09-30,22.67,25.689305079464006,-0.11753159807649416
2011-10-03,21.22,26.619305079464006,-0.20283418606706638
2011-10-04,22.15,27.38930507946401,-0.1912901792967483
2011-10-05,22.92,28.189305079464006,-0.1869256820843983
2011-10-06,23.72,27.13930507946401,-0.1259908855238655
2011-10-07,22.67,28.599305079464006,-0.20732339694930546
2011-10-10,24.13,28.79930507946401,-0.16213256071909743
2011-10-11,24.33,29.38930507946401,-0.1721478294837001
2011-10-12,24.92,28.95930507946401,-0.13948211355141982
2011-10-13,24.49,29.619305079464006,-0.17317438966589105
2011-10-14,25.15,28.369305079464006,-0.11347846097909531
2011-10-17,23.9,29.829305079464007,-0.19877449587473095
2011-10-18,25.36,29.059305079464007,-0.12730191136188862
2011-10-19,24.59,29.539305079464008,-0.1675498142610271
2011-10-20,25.07,30.429305079464008,-0.17612315054414018
2011-10-21,25.96,31.109305079464008,-0.1655229863319314
2011-10-24,26.64,29.65930507946401,-0.10179958941636036
2011-10-25,25.19,30.83930507946401,-0.18318522628533218
2011-10-26,26.37,32.939305079464006,-0.19943666278374628
2011-10-27,28.47,31.449305079464008,-0.0947335743011205
2011-10-28,26.98,30.24930507946401,-0.10807868382019492
2011-10-31,25.78,28.689305079464006,-0.10140730392059949
2011-11-01,24.22,29.189305079464006,-0.17024403513327002
2011-11-02,24.72,29.949305079464008,-0.1746052225782594
2011-11-03,25.48,29.45930507946401,-0.13507803625137005
2011-11-04,24.99,29.469305079464007,-0.15199900599574911
2011-11-07,25.0,29.619305079464006,-0.15595588981818198
2011-11-08,25.15,27.72930507946401,-0.09301729964283212
2011-11-09,23.26,28.149305079464007,-0.17369185724698188
2011-11-10,23.68,28.489305079464007,-0.1688108946866067
2011-11-11,24.02,28.49930507946401,-0.1571724316426123
2011-11-14,24.03,28.619305079464006,-0.16035697116758763
2011-11-15,24.15,27.989305079464007,-0.13717043236921733
2011-11-16,23.52,27.33930507946401,-0.1397001521568626
2011-11-17,22.87,28.219305079464007,-0.18956189971371218
2011-11-18,23.75,27.449305079464008,-0.13476862415113067
2011-11-21,22.98,27.169305079464007,-0.15419257383327423
2011-11-22,22.7,26.13930507946401,-0.1315759951922384
2011-11-23,21.67,25.899305079464007,-0.1632980138458422
2011-11-25,21.43,26.759305079464006,-0.19915708063562143
2011-11-28,22.29,26.829305079464007,-0.16919204824796352
2011-11-29,22.36,28.599305079464006,-0.21816282116393793
2011-11-30,24.13,28.70930507946401,-0.15950595344572183
2011-12-01,24.24,28.769305079464008,-0.15743533140454968
2011-12-02,24.3,29.619305079464006,-0.17958912490327283
2011-12-05,25.15,29.939305079464006,-0.1599671424153759
2011-12-06,25.47,29.99930507946401,-0.15098033329327154
2011-12-07,25.53,28.519305079464008,-0.10481689757639034
2011-12-08,24.05,28.99930507946401,-0.1706697821172577
2011-12-09,24.53,28.219305079464007,-0.13073692173053608
2011-12-12,23.75,27.79930507946401,-0.14566209723189538
2011-12-13,23.33,27.929305079464008,-0.16467667442416278
2011-12-14,23.46,27.929305079464008,-0.16002206523749918
2011-12-15,23.46,28.009305079464006,-0.16242120490163414
2011-12-16,23.54,27.399305079464007,-0.1408541226965857
2011-12-19,22.93,28.699305079464008,-0.20102595040157523
2011-12-20,24.23,29.029305079464006,-0.1653262131603399
2011-12-21,24.56,29.29930507946401,-0.16175486301160802
2011-12-22,24.83,29.419305079464007,-0.15599637948849954
2011-12-23,24.95,29.149305079464007,-0.14406192765200643
2011-12-27,24.68,28.699305079464008,-0.14004886419149054
2011-12-28,24.23,29.20930507946401,-0.17046982343187533
2011-12-29,24.74,29.06930507946401,-0.1489304635122649
2011-12-30,24.6,34.182858942065494,-0.28034106094832245
2012-01-03,25.26,33.85285894206549,-0.2538296383407671
2012-01-04,24.93,33.84285894206549,-0.2633601067014796
2012-01-05,24.92,33.392858942065494,-0.25373266052976684
2012-01-06,24.47,33.73285894206549,-0.2745945417189214
2012-01-09,24.81,34.892858942065494,-0.2889662597956394
2012-01-10,25.97,34.98285894206549,-0.2576364315161186
2012-01-11,26.06,35.182858942065494,-0.2592983974692853
2012-01-12,26.26,35.02285894206549,-0.25020398696065715
2012-01-13,26.1,35.31285894206549,-0.2608924685814923
2012-01-17,26.39,35.67285894206549,-0.26022189466623113
2012-01-18,26.75,35.91285894206549,-0.2551414510564861
2012-01-19,26.99,35.99285894206549,-0.25012903133248165
2012-01-20,27.07,36.22285894206549,-0.2526818481308858
2012-01-23,27.3,36.29285894206549,-0.2477859062142458
2012-01-24,27.37,36.212858942065495,-0.24419112990257374
2012-01-25,27.29,36.11285894206549,-0.24431349941636238
2012-01-26,27.19,36.462858942065495,-0.25430970612586357
2012-01-27,27.54,36.23285894206549,-0.23991645141679085
2012-01-30,27.31,36.23285894206549,-0.24626428061701378
2012-01-31,27.31,36.83285894206549,-0.2585424866705033
2012-02-01,27.91,36.392858942065494,-0.2330913038618242
2012-02-02,27.47,36.42285894206549,-0.24580330051262544
2012-02-03,27.5,35.87285894206549,-0.2334037260756836
2012-02-06,26.95,35.79285894206549,-0.24705651360173797
2012-02-07,26.87,35.65285894206549,-0.24634374921622115
2012-02-08,26.73,35.86285894206549,-0.2546606492477115
2012-02-09,26.94,35.13285894206549,-0.23319647728001902
2012-02-10,26.21,35.35285894206549,-0.25861724385709095
2012-02-13,26.43,35.34285894206549,-0.25218273815017556
2012-02-14,26.42,35.42285894206549,-0.25415393367287975
2012-02-15,26.5,36.24285894206549,-0.26882147894677766
2012-02-16,27.32,36.322858942065494,-0.2478565620736226
2012-02-17,27.4,36.41285894206549,-0.24751857458941517
2012-02-21,27.49,35.932858942065494,-0.23496207066846275
2012-02-22,27.01,36.81285894206549,-0.2662889877010859
2012-02-23,27.89,36.77285894206549,-0.24156019405671347
2012-02-24,27.85,36.38285894206549,-0.2345296436339115
2012-02-27,27.46,36.48285894206549,-0.24731775972912984
2012-02-28,27.56,36.58285894206549,-0.24664171152819303
2012-02-29,27.66,36.91285894206549,-0.25066763201917786
2012-03-01,27.99,36.502858942065494,-0.23321074537138153
2012-03-02,27.58,36.45285894206549,-0.2434063938899037
2012-03-05,27.53,35.36285894206549,-0.22149959523628904
2012-03-06,26.44,35.65285894206549,-0.25840449308808666
2012-03-07,26.73,35.502858942065494,-0.24710288702048688
2012-03-08,26.58,36.06285894206549,-0.26295360989819416
2012-03-09,27.14,36.142858942065494,-0.2490909464715133
2012-03-12,27.22,37.072858942065494,-0.26577014083167305
2012-03-13,28.15,37.47285894206549,-0.2487896361598404
2012-03-14,28.55,38.56285894206549,-0.2596503271997598
2012-03-15,29.64,38.09285894206549,-0.22190140558683813
2012-03-16,29.17,38.02285894206549,-0.23282991306767264
2012-03-19,29.1,37.79285894206549,-0.23001326667006583
2012-03-20,28.87,37.87285894206549,-0.23771268379388144
2012-03-21,28.95,37.81285894206549,-0.23438743300644393
2012-03-22,28.89,38.04285894206549,-0.24059335172480467
2012-03-23,29.12,38.60285894206549,-0.24565172637335486
2012-03-26,29.68,38.38285894206549,-0.22673816338698105
2012-03-27,29.46,38.392858942065494,-0.23266980340133314
2012-03-28,29.47,37.932858942065494,-0.22310100472497318
2012-03-29,29.01,38.432858942065494,-0.24517715313007837
2012-03-30,29.51,35.351398096488346,-0.1652381068648202
2012-04-02,29.93,34.601398096488346,-0.13500605043362224
2012-04-03,29.18,34.47139809648835,-0.15350111653949405
2012-04-04,29.05,34.72139809648835,-0.1633401420279198
2012-04-05,29.3,33.65139809648835,-0.1293080924605755
2012-04-09,28.23,32.741398096488346,-0.13778880435078955
2012-04-10,27.32,32.81139809648835,-0.16736251470723118
2012-04-11,27.39,33.91139809648835,-0.19230696646398848
2012-04-12,28.49,33.13139809648835,-0.14009061986974525
2012-04-13,27.71,33.26139809648835,-0.16690212721618736
2012-04-16,27.84,33.82139809648835,-0.17685247899640777
2012-04-17,28.4,33.68139809648835,-0.15680459823426973
2012-04-18,28.26,33.68139809648835,-0.16096119528522745
2012-04-19,28.26,33.58139809648835,-0.158462672733236
2012-04-20,28.16,33.18139809648835,-0.15133172152320418
2012-04-23,27.76,33.68139809648835,-0.17580618475293397
2012-04-24,28.26,34.14139809648835,-0.17226588319162262
2012-04-25,28.72,34.61139809648835,-0.17021554807074057
2012-04-26,29.19,33.11139809648835,-0.11843045965806664
2012-04-27,27.69,33.09139809648835,-0.1632266512505418
2012-04-30,27.67,33.19139809648835,-0.16635027185168527
2012-05-01,27.77,32.84139809648835,-0.1544208952855336
2012-05-02,27.42,32.15139809648835,-0.14715994876145444
2012-05-03,26.73,31.51139809648835,-0.15173551112672434
2012-05-04,26.09,31.48139809648835,-0.17125662843702427
2012-05-07,26.06,31.24139809648835,-0.16585039121763123
2012-05-08,25.82,30.83139809648835,-0.16254203201570483
2012-05-09,25.41,31.08139809648835,-0.18246920807365863
2012-05-10,25.66,30.64139809648835,-0.16257084878445027
2012-05-11,25.22,30.001398096488348,-0.159372509278093
2012-05-14,24.58,29.72139809648835,-0.17298641469681808
2012-05-15,24.3,29.39139809648835,-0.17322748920530806
2012-05-16,23.97,28.92139809648835,-0.17120189279817533
2012-05-17,23.5,28.89139809648835,-0.18660911038236172
2012-05-18,23.47,29.54139809648835,-0.2055216911758172
2012-05-21,24.12,29.681398096488348,-0.1873698158829764
2012-05-22,24.26,29.49139809648835,-0.17738725303468306
2012-05-23,24.07,29.83139809648835,-0.19313201740841512
2012-05-24,24.41,29.861398096488347,-0.18255669338969838
2012-05-25,24.44,30.53139809648835,-0.19951258298875496
2012-05-29,25.11,30.01139809648835,-0.16331788611547104
2012-05-30,24.59,29.98139809648835,-0.17982477265194086
2012-05-31,24.56,28.72139809648835,-0.14488842369401056
2012-06-01,23.3,28.65139809648835,-0.18677615935064062
2012-06-04,23.23,28.98139809648835,-0.19845136792021223
2012-06-05,23.56,29.72139809648835,-0.20730512328140893
2012-06-06,24.3,29.96139809648835,-0.18895640578107387
2012-06-07,24.54,30.23139809648835,-0.188261160741668
2012-06-08,24.81,30.021398096488348,-0.1735894537535857
2012-06-11,24.6,30.611398096488347,-0.19637777005611368
2012-06-12,25.19,30.32139809648835,-0.16923355843154986
2012-06-13,24.9,30.74139809648835,-0.1900173205575717
2012-06-14,25.32,30.82139809648835,-0.17849281461100086
2012-06-15,25.4,30.55139809648835,-0.16861415245937517
2012-06-18,25.13,30.82139809648835,-0.18465736300057078
2012-06-19,25.4,30.56139809648835,-0.16888619035663233
2012-06-20,25.14,30.001398096488348,-0.16203905167530752
2012-06-21,24.58,30.271398096488348,-0.18801239633357347
2012-06-22,24.85,29.94139809648835,-0.1700454360908914
2012-06-25,24.52,30.15139809648835,-0.18677071220601948
2012-06-26,24.73,30.72139809648835,-0.19502361440943683
2012-06-27,25.3,30.83139809648835,-0.1794079554607797
2012-06-28,25.41,31.65139809648835,-0.1971918610818275
2012-06-29,26.23,31.5789482360699,-0.1693833561549798
2012-07-02,26.15,32.058948236069895,-0.1843150995646723
2012-07-03,26.63,31.598948236069898,-0.15725043121523552
2012-07-05,26.17,31.4689482360699,-0.16838656939910723
2012-07-06,26.04,31.3789482360699,-0.1701442698430795
2012-07-09,25.95,30.8089482360699,-0.15771223992584193
2012-07-10,25.38,31.2389482360699,-0.1875526727658806
2012-07-11,25.81,30.818948236069897,-0.16252820173167115
2012-07-12,25.39,31.5389482360699,-0.19496364273294253
2012-07-13,26.11,31.3589482360699,-0.16738278964446962
2012-07-16,25.93,31.5789482360699,-0.1788833558939621
2012-07-17,26.15,31.4489482360699,-0.1684936550594195
2012-07-18,26.02,31.568948236069897,-0.17577235055711504
2012-07-19,26.14,31.008948236069898,-0.15701752278093362
2012-07-20,25.58,30.748948236069896,-0.1681016272942465
2012-07-23,25.32,30.5389482360699,-0.1708948257067262
2012-07-24,25.11,30.498948236069896,-0.17669292050197982
2012-07-25,25.07,31.0589482360699,-0.1928252106462096
2012-07-26,25.63,30.408948236069897,-0.15715598576347
2012-07-27,24.98,30.598948236069898,-0.18363207103459545
2012-07-30,25.17,31.018948236069896,-0.18856049507405725
2012-07-31,25.59,30.728948236069897,-0.1672347584626328
2012-08-01,25.3,30.438948236069898,-0.1688280487293673
2012-08-02,25.01,31.5389482360699,-0.20701223728833762
2012-08-03,26.11,31.458948236069897,-0.17002946811606856
2012-08-06,26.03,31.7389482360699,-0.17987200437795015
2012-08-07,26.31,31.5589482360699,-0.16632202685610042
2012-08-08,26.13,31.548948236069897,-0.1717631977941635
2012-08-09,26.12,31.658948236069897,-0.17495679877827475
2012-08-10,26.23,31.8289482360699,-0.17590742221651345
2012-08-13,26.4,31.798948236069897,-0.16978386190603034
2012-08-14,26.37,31.7389482360699,-0.16915961411627145
2012-08-15,26.31,32.1389482360699,-0.18136711236642178
2012-08-16,26.71,31.978948236069897,-0.1647630246365298
2012-08-17,26.55,31.838948236069896,-0.1661156705571738
2012-08-20,26.41,32.2089482360699,-0.18004152739069634
2012-08-21,26.78,32.6589482360699,-0.180010335714882
2012-08-22,27.23,32.4789482360699,-0.16161078240337268
2012-08-23,27.05,32.698948236069896,-0.17275626712172332
2012-08-24,27.27,32.628948236069895,-0.16423907376045332
2012-08-27,27.2,32.6389482360699,-0.16663981316834287
2012-08-28,27.21,33.0089482360699,-0.17567806749241432
2012-08-29,27.58,32.768948236069896,-0.15834955088238833
2012-08-30,27.34,32.8689482360699,-0.16821190006933384
2012-08-31,27.44,32.768948236069896,-0.16262188818755374
2012-09-04,27.34,32.9589482360699,-0.17048323859802628
2012-09-05,27.53,33.4589482360699,-0.17720067571276166
2012-09-06,28.03,33.738948236069895,-0.16920943107427777
2012-09-07,28.31,33.1089482360699,-0.1449441462728731
2012-09-10,27.68,33.4389482360699,-0.17222276835423433
2012-09-11,28.01,33.5089482360699,-0.1641038745033091
2012-09-12,28.08,34.1189482360699,-0.17699690489537534
2012-09-13,28.69,34.588948236069896,-0.17054430784681618
2012-09-14,29.16,34.2589482360699,-0.1488355159339485
2012-09-17,28.83,33.9389482360699,-0.1505334873825045
2012-09-18,28.51,33.878948236069895,-0.15847446616875005
2012-09-19,28.45,33.738948236069895,-0.15676091024128447
2012-09-20,28.31,33.348948236069894,-0.15109766582143114
2012-09-21,27.92,33.018948236069896,-0.15442491382871504
2012-09-24,27.59,32.2289482360699,-0.14393731381150354
2012-09-25,26.8,32.2189482360699,-0.16819134493047339
2012-09-26,26.79,32.3689482360699,-0.17235494324319978
2012-09-27,26.94,32.3689482360699,-0.1677208723767003
2012-09-28,26.94,34.4613802256138,-0.21825533905990946
2012-10-01,26.9,34.7013802256138,-0.22481469540671029
