date,NSC,dcf,Deviation
2012-12-28,61.07,63.95667684789249,-0.04513487864226973
2012-12-31,61.84,65.2979950799508,-0.05295714019575681
2013-01-02,63.29,65.4679950799508,-0.03326808889276334
2013-01-03,63.46,67.3779950799508,-0.05814947558623107
2013-01-04,65.37,66.8379950799508,-0.021963481672285345
2013-01-07,64.83,65.9979950799508,-0.017697432755887088
2013-01-08,63.99,66.7579950799508,-0.04146312477832492
2013-01-09,64.75,66.6779950799508,-0.028915012781038585
2013-01-10,64.67,66.04799507995081,-0.02086354140322877
2013-01-11,64.04,66.8779950799508,-0.04243540908422927
2013-01-14,64.87,67.46799507995078,-0.038507074011494
2013-01-15,65.46,67.4579950799508,-0.029618358470079098
2013-01-16,65.45,67.9579950799508,-0.036905077570346334
2013-01-17,65.95,68.7079950799508,-0.04014081733488961
2013-01-18,66.7,68.9479950799508,-0.03260421245525802
2013-01-22,66.94,70.4179950799508,-0.04939071434797282
2013-01-23,68.41,71.8379950799508,-0.04771841246593367
2013-01-24,69.83,71.6979950799508,-0.02605365851399044
2013-01-25,69.69,71.9579950799508,-0.03151831950613537
2013-01-28,69.95,72.7379950799508,-0.03832928137332281
2013-01-29,70.73,70.8979950799508,-0.0023695321674661596
2013-01-30,68.89,70.8779950799508,-0.028048128022079677
2013-01-31,68.87,71.6079950799508,-0.03823588520937926
2013-02-01,69.6,70.6279950799508,-0.014555065293685776
2013-02-04,68.62,70.8679950799508,-0.03172087876078178
2013-02-05,68.86,71.1579950799508,-0.032294264015854335
2013-02-06,69.15,70.7879950799508,-0.023139447276346536
2013-02-07,68.78,71.0079950799508,-0.03137667916749676
2013-02-08,69.0,72.57799507995078,-0.04929862110422478
2013-02-11,70.57,73.6479950799508,-0.04179333159863208
2013-02-12,71.64,73.8879950799508,-0.030424361596472438
2013-02-13,71.88,73.9779950799508,-0.028359718017275548
2013-02-14,71.97,73.5079950799508,-0.020922827214618023
2013-02-15,71.5,75.2079950799508,-0.04930320341619232
2013-02-19,73.2,74.2579950799508,-0.01424755783955245
2013-02-20,72.25,73.5579950799508,-0.01778182070526979
2013-02-21,71.55,75.1179950799508,-0.04749853981264085
2013-02-22,73.11,73.4479950799508,-0.004601828539810837
2013-02-25,71.44,73.3479950799508,-0.026012913889071565
2013-02-26,71.34,74.7079950799508,-0.04508212375859433
2013-02-27,72.7,75.0579950799508,-0.03141564169731803
2013-02-28,73.05,75.7579950799508,-0.035745337202930716
2013-03-01,73.75,76.2779950799508,-0.03314186584612089
2013-03-04,74.27,77.29799507995081,-0.039173009297574946
2013-03-05,75.29,76.4079950799508,-0.014631912259717827
2013-03-06,74.4,75.3979950799508,-0.013236360978730821
2013-03-07,73.39,76.7779950799508,-0.044127162690596355
2013-03-08,74.77,77.0279950799508,-0.029313953681478155
2013-03-11,75.02,76.4879950799508,-0.019192489990309647
2013-03-12,74.48,76.3079950799508,-0.02395548563470362
2013-03-13,74.3,77.0679950799508,-0.035916272079989486
2013-03-14,75.06,77.6279950799508,-0.033080785833847104
2013-03-15,75.62,77.1179950799508,-0.019424715053831143
2013-03-18,75.11,77.4579950799508,-0.030313140399867655
2013-03-19,75.45,78.0279950799508,-0.03303936077441527
2013-03-20,76.02,76.8679950799508,-0.011031835539209833
2013-03-21,74.86,76.6579950799508,-0.023454762651639482
2013-03-22,74.65,76.3879950799508,-0.02275220181039883
2013-03-25,74.38,77.7579950799508,-0.04344241484721345
2013-03-26,75.75,78.2879950799508,-0.03241870068787567
2013-03-27,76.28,79.0879950799508,-0.03550469419678892
2013-03-28,77.08,78.23254322540082,-0.01473227352561135
2013-04-01,76.12,78.36254322540081,-0.02861754012947737
2013-04-02,76.25,77.27254322540082,-0.013232943846795742
2013-04-03,75.16,75.97254322540081,-0.010695222127685033
2013-04-04,73.86,76.63254322540082,-0.03617971045598589
2013-04-05,74.52,77.47254322540081,-0.038110833883568285
2013-04-08,75.36,76.49254322540082,-0.014805929802380269
2013-04-09,74.38,77.94254322540081,-0.04570730024934333
2013-04-10,75.83,78.30254322540081,-0.03157679333969243
2013-04-11,76.19,78.92254322540082,-0.03462310150848458
2013-04-12,76.81,76.22254322540081,0.0077071263925423406
2013-04-15,74.11,77.98254322540082,-0.04965910401521034
2013-04-16,75.87,75.8225432254008,0.0006258926775657425
2013-04-17,73.71,75.97254322540081,-0.029781064702390503
2013-04-18,73.86,76.86254322540081,-0.03906380272372467
2013-04-19,74.75,77.17254322540082,-0.03139125813600829
2013-04-22,75.06,77.95254322540082,-0.03710646382680538
2013-04-23,75.84,77.03254322540081,-0.015481031463694173
2013-04-24,74.92,77.95254322540082,-0.03890242832273194
2013-04-25,75.84,77.67254322540082,-0.023593191999428775
2013-04-26,75.56,78.71254322540082,-0.040051345010835404
2013-04-29,76.6,79.53254322540081,-0.03687224256226518
2013-04-30,77.42,77.31254322540082,0.0013899009153779396
2013-05-01,75.2,78.58254322540081,-0.04304446110503901
2013-05-02,76.47,79.92254322540082,-0.043198615635438586
2013-05-03,77.81,79.9325432254008,-0.026554181060090554
2013-05-06,77.82,80.52254322540082,-0.03356256666950774
2013-05-07,78.41,81.21254322540082,-0.03450874845308716
2013-05-08,79.1,80.70254322540082,-0.019857406735311223
2013-05-09,78.59,81.12254322540082,-0.031218735566069356
2013-05-10,79.01,80.51254322540082,-0.018662225352816586
2013-05-13,78.4,82.16254322540081,-0.04579389923555344
2013-05-14,80.05,82.47254322540081,-0.029373936229660225
2013-05-15,80.36,81.44254322540081,-0.013292109781060768
2013-05-16,79.33,82.34254322540082,-0.036585501338650905
2013-05-17,80.23,82.36254322540081,-0.02589214880804125
2013-05-20,80.25,82.09254322540082,-0.022444708776310662
2013-05-21,79.98,79.94254322540081,0.00046854619690517296
2013-05-22,77.83,79.56254322540082,-0.021775865315070697
2013-05-23,77.45,79.75254322540081,-0.02887109466707838
2013-05-24,77.64,79.72254322540081,-0.0261223882373246
2013-05-28,77.61,79.00254322540081,-0.017626561988362432
2013-05-29,76.89,79.88254322540082,-0.037461792083370526
2013-05-30,77.77,78.70254322540082,-0.011848959222703348
2013-05-31,76.59,79.1825432254008,-0.03274134827951758
2013-06-03,77.07,79.11254322540081,-0.02581819699034804
2013-06-04,77.0,77.75254322540081,-0.009678695952352712
2013-06-05,75.64,78.92254322540082,-0.04159195954983297
2013-06-06,76.81,79.52254322540082,-0.034110368146958225
2013-06-07,77.41,80.09254322540082,-0.03349304588632507
2013-06-10,77.98,78.62254322540082,-0.00817250624364474
2013-06-11,76.51,77.76254322540082,-0.016107282162444392
2013-06-12,75.65,79.11254322540081,-0.043767310267546544
2013-06-13,77.0,78.28254322540081,-0.016383515054026243
2013-06-14,76.17,78.5725432254008,-0.030577389082451334
2013-06-17,76.46,79.14254322540081,-0.03389508494515825
2013-06-18,77.03,77.56254322540082,-0.006865984575224915
2013-06-19,75.45,75.59254322540082,-0.0018856783925866871
2013-06-20,73.48,75.01254322540082,-0.020430492814991874
2013-06-21,72.9,72.5725432254008,0.0045121303463508955
2013-06-24,70.46,74.61254322540081,-0.05565476052540108
2013-06-25,72.5,75.46254322540082,-0.039258459876603036
2013-06-26,73.35,75.60254322540082,-0.029794543004791674
2013-06-27,73.49,74.76254322540082,-0.017021133451336046
2013-06-28,72.65,74.45649260773828,-0.024262391961645147
2013-07-01,72.61,74.08649260773828,-0.019929309051729405
2013-07-02,72.24,73.50649260773828,-0.017229669962581795
2013-07-03,71.66,74.17649260773828,-0.03392574276929017
2013-07-05,72.33,74.70649260773828,-0.03181105851423849
2013-07-08,72.86,76.23649260773828,-0.04428971601712384
2013-07-09,74.39,75.26649260773829,-0.01164519000913522
2013-07-10,73.42,76.78649260773828,-0.04384225002873765
2013-07-11,74.94,77.04649260773829,-0.027340538633769285
2013-07-12,75.2,77.47649260773828,-0.029383010654136177
2013-07-15,75.63,78.00649260773828,-0.03046531805613495
2013-07-16,76.16,78.31649260773828,-0.02753561269066851
2013-07-17,76.47,79.48649260773828,-0.037949751068077964
2013-07-18,77.64,79.92649260773828,-0.028607443328708126
2013-07-19,78.08,79.22649260773828,-0.014471076151442608
2013-07-22,77.38,78.71649260773829,-0.01697855892028033
2013-07-23,76.87,76.50649260773828,0.004751327369370895
2013-07-24,74.66,75.91649260773828,-0.01655098338421135
2013-07-25,74.07,75.76649260773829,-0.022391066939332238
2013-07-26,73.92,75.70649260773828,-0.02359761423626794
2013-07-29,73.86,75.39649260773828,-0.0203788340093235
2013-07-30,73.55,75.00649260773828,-0.01941822043800001
2013-07-31,73.16,77.84649260773828,-0.06020171816029163
2013-08-01,76.0,77.34649260773828,-0.01740858004469581
2013-08-02,75.5,76.66649260773828,-0.015215155513981893
2013-08-05,74.82,75.77649260773829,-0.012622550540701827
2013-08-06,73.93,75.93649260773829,-0.026423298454185007
2013-08-07,74.09,76.25649260773828,-0.028410598673645593
2013-08-08,74.41,75.82649260773829,-0.018680708536342516
2013-08-09,73.98,76.19649260773828,-0.029089168436516433
2013-08-12,74.35,76.13649260773829,-0.023464340772071823
2013-08-13,74.29,75.61649260773828,-0.01754237153817062
2013-08-14,73.77,75.39649260773828,-0.021572523488597284
2013-08-15,73.55,75.84649260773828,-0.030278164866703206
2013-08-16,74.0,74.79649260773829,-0.010648796219836165
2013-08-19,72.95,74.86649260773828,-0.025598803162580452
2013-08-20,73.02,74.36649260773828,-0.018106173365478484
2013-08-21,72.52,75.59649260773828,-0.04069623472747419
2013-08-22,73.75,76.30649260773826,-0.033502950016064625
2013-08-23,74.46,76.49649260773828,-0.026622038976101714
2013-08-26,74.65,74.73649260773828,-0.0011573008676262209
2013-08-27,72.89,74.92649260773828,-0.027179873725037496
2013-08-28,73.08,74.54649260773829,-0.019672187871466185
2013-08-29,72.7,74.00649260773828,-0.017653756605696347
2013-08-30,72.16,74.41649260773828,-0.03032247998615878
2013-09-03,72.57,75.78649260773828,-0.04244150239788069
2013-09-04,73.94,75.97649260773828,-0.026804246127187792
2013-09-05,74.13,76.23649260773828,-0.027631027289999888
2013-09-06,74.39,76.81649260773828,-0.031588172348991694
2013-09-09,74.97,78.18649260773829,-0.04113872486741965
2013-09-10,76.34,78.16649260773828,-0.02336669520153778
2013-09-11,76.32,77.24649260773828,-0.01199397637952393
2013-09-12,75.4,77.48649260773828,-0.02692717837031
2013-09-13,75.64,78.28649260773828,-0.033805226413690215
2013-09-16,76.44,78.70649260773828,-0.028796768000248107
2013-09-17,76.86,79.66649260773828,-0.03522801765049299
2013-09-18,77.82,80.01649260773829,-0.027450498467935458
2013-09-19,78.17,79.56649260773828,-0.017551265136481087
2013-09-20,77.72,79.95649260773828,-0.027971369613602026
2013-09-23,78.11,80.12649260773829,-0.02516636560656771
2013-09-24,78.28,79.70649260773828,-0.017896818202232545
2013-09-25,77.86,80.14649260773828,-0.028528916654270597
2013-09-26,78.3,79.63649260773829,-0.016782414242191623
2013-09-27,77.79,79.19649260773828,-0.017759531532597794
2013-09-30,77.35,81.33802274162981,-0.04903023957562591
2013-10-01,78.23,81.62802274162982,-0.04162813979195956
2013-10-02,78.52,80.47802274162981,-0.024329906164766713
2013-10-03,77.37,80.61802274162982,-0.040289039983519515
2013-10-04,77.51,79.9280227416298,-0.03025250292311299
2013-10-07,76.82,79.37802274162982,-0.032225830945122214
2013-10-08,76.27,79.98802274162982,-0.04648224339335716
2013-10-09,76.88,82.0680227416298,-0.06321612935604615
2013-10-10,78.96,81.85802274162981,-0.03540303863406169
2013-10-11,78.75,82.16802274162981,-0.04159796752536549
2013-10-14,79.06,81.84802274162982,-0.034063409820305424
2013-10-15,78.74,83.01802274162982,-0.05153125309842621
2013-10-16,79.91,81.62802274162982,-0.02104697239902198
2013-10-17,78.52,82.99802274162981,-0.05395336652259486
2013-10-18,79.89,83.10802274162981,-0.038720963818789866
2013-10-21,80.0,83.70802274162982,-0.04429710104460205
2013-10-22,80.6,89.16802274162981,-0.09608851332788015
2013-10-23,86.06,90.97802274162981,-0.05405726123106236
2013-10-24,87.87,90.75802274162982,-0.03182112891387512
2013-10-25,87.65,91.21802274162982,-0.03911532649349403
2013-10-28,88.11,91.09802274162982,-0.032800083379464606
2013-10-29,87.99,89.62802274162982,-0.01827578799045637
2013-10-30,86.52,89.12802274162982,-0.029261534828278757
2013-10-31,86.02,90.10802274162981,-0.04536802181700916
2013-11-01,87.0,89.94802274162981,-0.03277473647306095
2013-11-04,86.84,89.53802274162982,-0.030132704062666216
2013-11-05,86.43,89.56802274162982,-0.035035078877222015
2013-11-06,86.46,88.58802274162981,-0.024021562687275178
2013-11-07,85.48,88.72802274162981,-0.036606504250498606
2013-11-08,85.62,89.46802274162982,-0.04301003446496554
2013-11-11,86.36,89.75802274162982,-0.0378575935369152
2013-11-12,86.65,90.72802274162981,-0.04494777488144952
2013-11-13,87.62,90.44802274162981,-0.03126682768630806
2013-11-14,87.34,90.25802274162982,-0.032329788012117944
2013-11-15,87.15,90.33802274162981,-0.035289932687011305
2013-11-18,87.23,89.40802274162982,-0.024360484382076497
2013-11-19,86.3,89.15802274162982,-0.032055699013335714
2013-11-20,86.05,89.92802274162982,-0.04312362958064453
2013-11-21,86.82,90.22802274162981,-0.03777122270969824
2013-11-22,87.12,90.12802274162982,-0.033374999807251116
2013-11-25,87.02,90.08802274162981,-0.03405583393065281
2013-11-26,86.98,90.77802274162981,-0.04183857091093124
2013-11-27,87.67,90.79802274162982,-0.0344503398552054
2013-11-29,87.69,91.35802274162981,-0.040149979515246015
2013-12-02,88.25,90.89802274162982,-0.02913179694960588
2013-12-03,87.79,90.29802274162982,-0.027774946399502398
2013-12-04,87.19,91.27802274162981,-0.04478649535607615
2013-12-05,88.17,92.77802274162981,-0.049667179849934184
2013-12-06,89.67,93.59802274162982,-0.04196694146491564
2013-12-09,90.49,92.88802274162981,-0.02581627502503714
2013-12-10,89.78,91.16802274162981,-0.015224885874331906
2013-12-11,88.06,90.61802274162982,-0.028228631173329077
2013-12-12,87.51,91.07802274162982,-0.039175452367379404
2013-12-13,87.97,92.51802274162982,-0.049158235410313944
2013-12-16,89.41,92.26802274162982,-0.03097522474967196
2013-12-17,89.16,93.84802274162982,-0.04995334589558986
2013-12-18,90.74,93.61802274162982,-0.03074218678568641
2013-12-19,90.51,94.42802274162982,-0.041492161202508204
2013-12-20,91.32,94.93802274162982,-0.03810931212962099
2013-12-23,91.83,95.30802274162981,-0.03649244461883738
2013-12-24,92.2,95.97802274162981,-0.039363415016374526
2013-12-26,92.87,95.43802274162982,-0.026907752988365896
2013-12-27,92.33,95.06802274162982,-0.028800669906337006
2013-12-30,91.96,95.93802274162982,-0.04146450622964182
2013-12-31,92.83,95.88369255150555,-0.03184788226491386
2014-01-02,91.31,95.94369255150555,-0.04829595805912967
2014-01-03,91.37,94.57369255150554,-0.03387509216435414
2014-01-06,90.0,95.11369255150555,-0.053763999844043564
2014-01-07,90.54,94.48369255150554,-0.041739399096364926
2014-01-08,89.91,95.88369255150555,-0.06230144451619524
2014-01-09,91.31,96.16369255150555,-0.05047323394851855
2014-01-10,91.59,94.76369255150554,-0.033490596092808356
2014-01-13,90.19,95.33369255150555,-0.0539546136716208
2014-01-14,90.76,95.73369255150554,-0.05195341805947418
2014-01-15,91.16,92.33369255150555,-0.012711422223808944
2014-01-16,87.76,93.56369255150555,-0.062029323482617915
2014-01-17,88.99,93.28369255150555,-0.04602832964759451
2014-01-21,88.71,97.51369255150554,-0.09028160375380667
2014-01-22,92.94,98.23369255150554,-0.0538887668172503
2014-01-23,93.66,94.18369255150554,-0.005560331489648962
2014-01-24,89.61,94.89369255150555,-0.05568012382527654
2014-01-27,90.32,95.83369255150555,-0.05753396748791917
2014-01-28,91.26,94.37369255150554,-0.03299322583787001
2014-01-29,89.8,97.33369255150555,-0.07740066521691846
2014-01-30,92.76,97.16369255150555,-0.045322408359184
2014-01-31,92.59,94.15369255150554,-0.016607872820815217
2014-02-03,89.58,96.36369255150555,-0.070396768449691
2014-02-04,91.79,96.33369255150555,-0.04716618278777407
2014-02-05,91.76,98.14369255150555,-0.06504434860299757
2014-02-06,93.57,99.31369255150555,-0.05783384349068277
2014-02-07,94.74,97.49369255150555,-0.028244827736428002
2014-02-10,92.92,97.68369255150554,-0.048766507766829115
2014-02-11,93.11,98.17369255150555,-0.05157891508307022
2014-02-12,93.6,97.04369255150554,-0.03548600079987496
2014-02-13,92.47,97.41369255150555,-0.050749462647580734
2014-02-14,92.84,95.97369255150555,-0.0326515784502488
2014-02-18,91.4,94.89369255150555,-0.03681691013983113
2014-02-19,90.32,95.59369255150554,-0.05516778786073251
2014-02-20,91.02,95.04369255150554,-0.04233518756991739
2014-02-21,90.47,95.84369255150554,-0.056067252924523636
2014-02-24,91.27,95.21369255150555,-0.04141938460555161
2014-02-25,90.64,95.26369255150554,-0.048535726756609665
2014-02-26,90.69,95.18369255150554,-0.04721073989721436
2014-02-27,90.61,96.48369255150554,-0.060877567972121405
2014-02-28,91.91,96.33369255150555,-0.04592051269227937
2014-03-03,91.76,98.72369255150555,-0.07053719701451089
2014-03-04,94.15,98.56369255150555,-0.044780105505880075
2014-03-05,93.99,99.07369255150554,-0.051312234565827675
2014-03-06,94.5,98.86369255150555,-0.04413847428601936
2014-03-07,94.29,99.00369255150555,-0.04761128024647465
2014-03-10,94.43,100.32369255150554,-0.05874676660729716
2014-03-11,95.75,100.66369255150555,-0.048812957551615854
2014-03-12,96.09,99.81369255150555,-0.03730643017323565
2014-03-13,95.24,99.10369255150555,-0.03898636319224469
2014-03-14,94.53,100.40369255150554,-0.058500762295096154
2014-03-17,95.83,101.23369255150554,-0.05337840016806916
2014-03-18,96.66,101.87369255150554,-0.05117800700970565
2014-03-19,97.3,101.55369255150555,-0.04188614362149545
2014-03-20,96.98,101.04369255150554,-0.040217181784346745
2014-03-21,96.47,101.12369255150554,-0.046019804400786346
2014-03-24,96.55,101.95369255150554,-0.05300144032326903
2014-03-25,97.38,100.61369255150555,-0.03213968665199507
2014-03-26,96.04,99.83369255150555,-0.03800012254929197
2014-03-27,95.26,100.92369255150555,-0.0561185625329268
2014-03-28,96.35,101.74369255150555,-0.053012549635694683
2014-03-31,97.17,102.94884197056942,-0.05613314205342346
2014-04-01,98.08,102.54884197056941,-0.043577693172312304
2014-04-02,97.68,102.33884197056942,-0.04552369247943222
2014-04-03,97.47,101.50884197056942,-0.039788080448601826
2014-04-04,96.64,100.74884197056942,-0.04078301934001072
2014-04-07,95.88,100.13884197056942,-0.042529371088803725
2014-04-08,95.27,101.14884197056942,-0.05812070465700392
