date,JNPR,dcf,Deviation
2013-07-22,20.75,25.748111285266457,-0.1941156471591945
2013-07-23,21.34,26.068111285266458,-0.18137529157851795
2013-07-24,21.66,26.478111285266458,-0.181965822008893
2013-07-25,22.07,25.928111285266457,-0.1488003211193718
2013-07-26,21.52,25.908111285266457,-0.16937210269595793
2013-07-29,21.5,26.308111285266456,-0.18276155339053857
2013-07-30,21.9,26.07811128526646,-0.16021525637199807
2013-07-31,21.67,26.378111285266456,-0.1784855342503684
2013-08-01,21.97,26.208111285266458,-0.1617099087811421
2013-08-02,21.8,26.428111285266457,-0.17512077330499987
2013-08-05,22.02,26.39811128526646,-0.16584941392038188
2013-08-06,21.99,26.408111285266457,-0.1673012976028846
2013-08-07,22.0,26.568111285266458,-0.17193963229895604
2013-08-08,22.16,25.32811128526646,-0.12508280817248985
2013-08-09,20.92,24.998111285266457,-0.16313677616396716
2013-08-12,20.59,25.568111285266458,-0.19470000070498283
2013-08-13,21.16,25.50811128526646,-0.17045994651034546
2013-08-14,21.1,24.708111285266458,-0.14602942505840122
2013-08-15,20.3,24.84811128526646,-0.18303649855122928
2013-08-16,20.44,24.468111285266456,-0.16462698073847626
2013-08-19,20.06,24.718111285266456,-0.18844932088492472
2013-08-20,20.31,24.308111285266456,-0.16447642675100715
2013-08-21,19.9,24.318111285266458,-0.18167986951944115
2013-08-22,19.91,24.14811128526646,-0.17550487635247347
2013-08-23,19.74,23.928111285266457,-0.17502891203307192
2013-08-26,19.52,23.358111285266457,-0.164315994490848
2013-08-27,18.95,23.41811128526646,-0.19079725221382726
2013-08-28,19.01,23.27811128526646,-0.18335298912192655
2013-08-29,18.87,23.308111285266456,-0.19041059273094674
2013-08-30,18.9,23.858111285266457,-0.2078165880770425
2013-09-03,19.45,25.128111285266456,-0.22596649707595584
2013-09-04,20.72,24.908111285266457,-0.16814246721885306
2013-09-05,20.5,25.23811128526646,-0.18773636551925665
2013-09-06,20.83,25.27811128526646,-0.17596691600369196
2013-09-09,20.87,25.558111285266456,-0.18342948870282993
2013-09-10,21.15,25.818111285266458,-0.18080762119614824
2013-09-11,21.41,25.568111285266458,-0.16262880112159694
2013-09-12,21.16,25.428111285266457,-0.16785011035166753
2013-09-13,21.02,25.468111285266456,-0.1746541482971975
2013-09-16,21.06,25.82811128526646,-0.18460936739057687
2013-09-17,21.42,26.068111285266458,-0.17830640794807184
2013-09-18,21.66,25.82811128526646,-0.16137886503703203
2013-09-19,21.42,25.39811128526646,-0.15663020137935124
2013-09-20,20.99,24.91811128526646,-0.15764081154854892
2013-09-23,20.51,24.608111285266457,-0.166534978558883
2013-09-24,20.2,24.50811128526646,-0.1757830799412261
2013-09-25,20.1,24.558111285266456,-0.18153314941369625
2013-09-26,20.15,24.358111285266457,-0.17276016337981948
2013-09-27,19.95,24.268111285266457,-0.17793355381092424
2013-09-30,19.86,24.597816722146074,-0.19261127016531066
2013-10-01,20.15,24.627816722146076,-0.18181947562243672
2013-10-02,20.18,24.577816722146075,-0.17893439323206362
2013-10-03,20.13,25.297816722146074,-0.20427915890552295
2013-10-04,20.85,25.007816722146075,-0.16626068434290997
2013-10-07,20.56,24.827816722146075,-0.17189657753270116
2013-10-08,20.38,24.457816722146074,-0.16672856651402135
2013-10-09,20.01,24.457816722146074,-0.1818566543643555
2013-10-10,20.01,24.627816722146076,-0.18750410457592837
2013-10-11,20.18,25.057816722146075,-0.19466247902735534
2013-10-14,20.61,24.517816722146073,-0.1593868151651644
2013-10-15,20.07,25.477816722146073,-0.21225589229729558
2013-10-16,21.03,25.127816722146076,-0.16307890046549556
2013-10-17,20.68,25.267816722146073,-0.18156759535639122
2013-10-18,20.82,25.297816722146074,-0.17700407791420703
2013-10-21,20.85,24.807816722146075,-0.15953909876369365
2013-10-22,20.36,23.497816722146073,-0.13353652210542455
2013-10-23,19.05,23.037816722146076,-0.17309872590107978
2013-10-24,18.59,23.147816722146075,-0.19690050153997907
2013-10-25,18.7,23.297816722146074,-0.1973496820316023
2013-10-28,18.85,23.447816722146072,-0.19608719978621758
2013-10-29,19.0,23.127816722146076,-0.1784784431551414
2013-10-30,18.68,23.087816722146073,-0.19091526822101157
2013-10-31,18.64,22.927816722146073,-0.1870137385564694
2013-11-01,18.48,22.917816722146075,-0.19364046653962885
2013-11-04,18.47,23.007816722146075,-0.1972293493531796
2013-11-05,18.56,23.157816722146073,-0.19854275458312665
2013-11-06,18.71,23.127816722146076,-0.19101745639119438
2013-11-07,18.68,23.717816722146075,-0.21240642767266626
2013-11-08,19.27,23.517816722146073,-0.18062121889682137
2013-11-11,19.07,24.047816722146074,-0.20699661759988008
2013-11-12,19.6,23.737816722146075,-0.17431328123305112
2013-11-13,19.29,23.847816722146074,-0.19112092210577492
2013-11-14,19.4,24.287816722146076,-0.20124561948333863
2013-11-15,19.84,24.037816722146076,-0.17463386008258486
2013-11-18,19.59,23.847816722146074,-0.17854115417584915
2013-11-19,19.4,24.347816722146074,-0.20321397924955154
2013-11-20,19.9,24.577816722146075,-0.19032678024370997
2013-11-21,20.13,25.007816722146075,-0.19505168229365843
2013-11-22,20.56,24.937816722146074,-0.17554931816698882
2013-11-25,20.49,24.637816722146074,-0.16835163476225345
2013-11-26,20.19,24.787816722146076,-0.18548695811673754
2013-11-27,20.34,24.717816722146075,-0.17711178828442986
2013-11-29,20.27,24.757816722146075,-0.18126867859602847
2013-12-02,20.31,24.817816722146073,-0.1816363128398617
2013-12-03,20.37,25.287816722146076,-0.19447375691548907
2013-12-04,20.84,25.797816722146074,-0.1921797016989445
2013-12-05,21.35,26.117816722146074,-0.1825503552945641
2013-12-06,21.67,26.127816722146076,-0.17061573760840132
2013-12-09,21.68,26.037816722146076,-0.167364905001409
2013-12-10,21.59,25.767816722146073,-0.1621331278158099
2013-12-11,21.32,25.087816722146073,-0.15018511829369596
2013-12-12,20.64,25.117816722146074,-0.17827252948294814
2013-12-13,20.67,25.487816722146075,-0.18902430030265904
2013-12-16,21.04,25.407816722146073,-0.1719083843335102
2013-12-17,20.96,25.737816722146075,-0.18563411083874126
2013-12-18,21.29,25.647816722146075,-0.16990985117198065
2013-12-19,21.2,26.217816722146075,-0.19138957203509432
2013-12-20,21.77,26.127816722146076,-0.16678839906483145
2013-12-23,21.68,26.257816722146075,-0.17434110271190617
2013-12-24,21.81,26.357816722146072,-0.17254148058192387
2013-12-26,21.91,26.667816722146075,-0.17841043275938606
2013-12-27,22.22,26.977816722146073,-0.17636033231111636
2013-12-30,22.53,27.017816722146073,-0.16610582447498357
2013-12-31,22.57,26.955798549872625,-0.16270334346645976
2014-01-02,22.48,27.245798549872625,-0.1749186591521248
2014-01-03,22.77,27.095798549872622,-0.15964831381184585
2014-01-06,22.62,27.135798549872625,-0.16641480226104577
2014-01-07,22.66,27.395798549872623,-0.1728658699709501
2014-01-08,22.92,27.305798549872623,-0.1606178461275245
2014-01-09,22.83,28.015798549872624,-0.1851026498723951
2014-01-10,23.54,29.795798549872625,-0.20995572712715127
2014-01-13,25.32,29.895798549872623,-0.15305824804241996
2014-01-14,25.42,30.355798549872624,-0.1625982114014699
2014-01-15,25.88,30.265798549872624,-0.1449093947627258
2014-01-16,25.79,30.475798549872625,-0.15375474221633512
2014-01-17,26.0,30.505798549872623,-0.14770301923112372
2014-01-21,26.03,30.655798549872625,-0.15089473341714155
2014-01-22,26.18,30.485798549872623,-0.1412394870624314
2014-01-23,26.01,32.19579854987263,-0.19213061419459954
2014-01-24,27.72,32.39579854987262,-0.14433348641412047
2014-01-27,27.92,31.985798549872623,-0.127112616667462
2014-01-28,27.51,32.205798549872625,-0.14580599647609715
2014-01-29,27.73,32.345798549872626,-0.14270164153640297
2014-01-30,27.87,31.085798549872624,-0.10344912146018526
2014-01-31,26.61,30.825798549872623,-0.13676202233826784
2014-02-03,26.35,31.235798549872623,-0.15641663657395255
2014-02-04,26.76,31.255798549872623,-0.1438388637775163
2014-02-05,26.78,31.485798549872623,-0.14945781166765615
2014-02-06,27.01,31.725798549872625,-0.14864239090654996
2014-02-07,27.25,32.205798549872625,-0.15387907684382585
2014-02-10,27.73,32.135798549872625,-0.13709939533741844
2014-02-11,27.66,31.575798549872623,-0.12401265303513342
2014-02-12,27.1,31.945798549872624,-0.1516881333333251
2014-02-13,27.47,31.895798549872623,-0.13875804184530438
2014-02-14,27.42,31.935798549872622,-0.14140239965568768
2014-02-18,27.46,31.675798549872624,-0.1330921000534515
2014-02-19,27.2,31.885798549872625,-0.14695565935234656
2014-02-20,27.41,32.425798549872624,-0.1546854287075785
2014-02-21,27.95,32.05579854987263,-0.1280828659902139
2014-02-24,27.58,31.565798549872625,-0.12626953009204678
2014-02-25,27.09,31.365798549872626,-0.1363204110067202
2014-02-26,26.89,31.485798549872623,-0.1459641731046778
2014-02-27,27.01,31.215798549872623,-0.13473301165604123
2014-02-28,26.74,30.965798549872623,-0.13646664215898308
2014-03-03,26.49,30.735798549872623,-0.13813854691243155
2014-03-04,26.26,30.845798549872622,-0.14866849831941076
2014-03-05,26.37,30.915798549872623,-0.14703804407767274
2014-03-06,26.44,30.735798549872623,-0.1397653144720531
2014-03-07,26.26,30.755798549872623,-0.14617726613673765
2014-03-10,26.28,29.865798549872626,-0.12006370912482822
2014-03-11,25.39,29.955798549872625,-0.15241785466914348
2014-03-12,25.48,29.585798549872624,-0.13877599223666381
2014-03-13,25.11,30.095798549872622,-0.16566427176240273
2014-03-14,25.62,29.835798549872624,-0.14130000719858804
2014-03-17,25.36,30.385798549872625,-0.16539958762721718
2014-03-18,25.91,30.925798549872624,-0.1621881660317962
2014-03-19,26.45,30.945798549872624,-0.14527977174759732
2014-03-20,26.47,30.435798549872622,-0.1303004599460138
2014-03-21,25.96,30.305798549872623,-0.14339825240773563
2014-03-24,25.83,30.675798549872624,-0.1579681305441598
2014-03-25,26.2,30.175798549872624,-0.1317545430753615
2014-03-26,25.7,29.805798549872623,-0.13775167080333672
2014-03-27,25.33,30.095798549872622,-0.1583542813118941
2014-03-28,25.62,30.235798549872623,-0.15266005104046
2014-03-31,25.76,31.625166163141994,-0.18545882519275536
2014-04-01,26.43,31.545166163141992,-0.16215372386019178
2014-04-02,26.35,31.995166163141995,-0.17643809487838036
2014-04-03,26.8,31.095166163141993,-0.1381297060966723
2014-04-04,25.9,30.525166163141993,-0.15151977022574614
2014-04-07,25.33,30.445166163141995,-0.16801242390112492
2014-04-08,25.25,30.505166163141993,-0.17227135020466045
2014-04-09,25.31,30.045166163141992,-0.1576015967903308
2014-04-10,24.85,29.485166163141994,-0.15720332513968305
2014-04-11,24.29,29.885166163141992,-0.18722218684005942
2014-04-14,24.69,30.085166163141995,-0.1793297778009859
2014-04-15,24.89,30.245166163141995,-0.1770585796836528
2014-04-16,25.05,30.365166163141993,-0.17504156356613898
2014-04-17,25.17,30.615166163141993,-0.17785845532001388
2014-04-21,25.42,31.085166163141995,-0.1822466102773882
2014-04-22,25.89,30.055166163141994,-0.13858403379083373
2014-04-23,24.86,30.435166163141993,-0.1831817225264144
2014-04-24,25.24,29.675166163141995,-0.14945716356765304
2014-04-25,24.48,29.225166163141996,-0.1623657547968529
2014-04-28,24.03,29.475166163141996,-0.18473742041023833
2014-04-29,24.28,29.885166163141992,-0.1875568010076839
2014-04-30,24.69,30.105166163141995,-0.17987498005481284
2014-05-01,24.91,29.945166163141995,-0.16814620883084386
2014-05-02,24.75,29.995166163141995,-0.17486704806413922
2014-05-05,24.8,29.795166163141992,-0.16765022003204144
2014-05-06,24.6,29.865166163141993,-0.17629790286048974
2014-05-07,24.67,29.835166163141995,-0.17312342538661563
2014-05-08,24.64,29.795166163141992,-0.17302021861247996
2014-05-09,24.6,29.975166163141996,-0.17932064609374532
2014-05-12,24.78,30.065166163141996,-0.17579035267801968
2014-05-13,24.87,29.805166163141994,-0.16558089749034766
2014-05-14,24.61,29.905166163141995,-0.17706526471898587
2014-05-15,24.71,29.605166163141995,-0.16534837656937074
2014-05-16,24.41,29.815166163141996,-0.18128915108391885
2014-05-19,24.62,29.505166163141993,-0.16556985770324406
2014-05-20,24.31,29.785166163141994,-0.18382191098592238
2014-05-21,24.59,29.895166163141994,-0.17745899568482004
2014-05-22,24.7,29.975166163141996,-0.1759845511591671
2014-05-23,24.78,30.215166163141994,-0.17988205438936444
2014-05-27,25.02,30.425166163141995,-0.17765445007462222
2014-05-28,25.23,30.645166163141994,-0.17670539406815167
2014-05-29,25.45,29.655166163141995,-0.1418021446923653
2014-05-30,24.46,29.695166163141995,-0.17629691426478522
2014-06-02,24.5,29.715166163141994,-0.17550519941600617
2014-06-03,24.52,29.875166163141994,-0.17925142688407358
2014-06-04,24.68,29.995166163141995,-0.17720075742314978
2014-06-05,24.8,30.085166163141995,-0.1756734908653078
2014-06-06,24.89,29.935166163141993,-0.16853643422744413
2014-06-09,24.74,29.925166163141995,-0.17327109012107755
2014-06-10,24.73,29.855166163141995,-0.17166764824338243
2014-06-11,24.66,29.825166163141994,-0.17318147147576057
2014-06-12,24.63,29.785166163141994,-0.17307830800424795
2014-06-13,24.59,30.125166163141994,-0.18373894215774467
2014-06-16,24.93,30.385166163141992,-0.1795338598397811
2014-06-17,25.19,30.445166163141995,-0.17261085503629425
2014-06-18,25.25,29.405166163141995,-0.14130735191526655
2014-06-19,24.21,29.455166163141993,-0.17807287638748426
2014-06-20,24.26,29.625166163141994,-0.1811016395181283
2014-06-23,24.43,29.325166163141994,-0.1669271415517023
2014-06-24,24.13,29.335166163141995,-0.17743775965659936
2014-06-25,24.14,29.435166163141993,-0.17989251814628693
2014-06-26,24.24,29.665166163141993,-0.18288001939064102
2014-06-27,24.47,29.735166163141994,-0.17706866456554038
2014-06-30,24.54,28.932177303509132,-0.15180942856230917
2014-07-01,24.5,29.212177303509133,-0.16130866434742197
2014-07-02,24.78,29.08217730350913,-0.14793174729011838
2014-07-03,24.65,29.142177303509133,-0.15414693475796715
2014-07-07,24.71,28.512177303509134,-0.13335275180970418
2014-07-08,24.08,28.81217730350913,-0.16424226651322127
2014-07-09,24.38,28.822177303509132,-0.15412358534649262
2014-07-10,24.39,28.70217730350913,-0.15023868251911066
2014-07-11,24.27,28.56217730350913,-0.15027486377874266
2014-07-14,24.13,28.602177303509134,-0.15635793233686635
2014-07-15,24.17,28.262177303509134,-0.144793419826187
2014-07-16,23.83,28.282177303509133,-0.15741989224276332
2014-07-17,23.85,28.432177303509132,-0.16116167448574514
2014-07-18,24.0,28.88217730350913,-0.1690377166584306
2014-07-21,24.45,29.252177303509132,-0.16416478177619476
2014-07-22,24.82,26.86217730350913,-0.07602426565929754
2014-07-23,22.43,27.642177303509133,-0.18855885505254522
2014-07-24,23.21,27.682177303509132,-0.16155439127767657
2014-07-25,23.25,28.15217730350913,-0.17413137359354725
2014-07-28,23.72,28.142177303509133,-0.15713699959376348
2014-07-29,23.71,28.15217730350913,-0.15779160722163466
2014-07-30,23.72,27.97217730350913,-0.15201452705562868
2014-07-31,23.54,27.70217730350913,-0.1502472985393063
2014-08-01,23.27,27.63217730350913,-0.15786585528876007
2014-08-04,23.2,27.74217730350913,-0.1637282198082768
2014-08-05,23.31,27.782177303509133,-0.16097288756933603
2014-08-06,23.35,27.432177303509132,-0.14880981769489132
2014-08-07,23.0,27.67217730350913,-0.16884024889926708
2014-08-08,23.24,27.752177303509132,-0.16258822701232134
2014-08-11,23.32,27.77217730350913,-0.16031070430140815
2014-08-12,23.34,28.012177303509134,-0.16679093713018311
2014-08-13,23.58,27.432177303509132,-0.14042550326533365
2014-08-14,23.0,27.42217730350913,-0.16126280763793466
2014-08-15,22.99,27.682177303509132,-0.16950174301912047
2014-08-18,23.25,28.122177303509133,-0.17325035863781335
2014-08-19,23.69,28.22217730350913,-0.16058921516822877
2014-08-20,23.79,28.42217730350913,-0.16297756692050547
2014-08-21,23.99,28.482177303509133,-0.15771888699519043
2014-08-22,24.05,28.182177303509132,-0.1466237778226812
2014-08-25,23.75,27.942177303509133,-0.1500304453004332
2014-08-26,23.51,27.662177303509132,-0.15010305436016413
2014-08-27,23.23,27.61217730350913,-0.15870451849344802
2014-08-28,23.18,27.622177303509133,-0.16081923067465065
2014-08-29,23.19,27.622177303509133,-0.16045720273275
2014-09-02,23.19,27.552177303509133,-0.15832423170975862
2014-09-03,23.12,27.602177303509134,-0.16238491819771417
2014-09-04,23.17,27.762177303509134,-0.16541128072576217
2014-09-05,23.33,27.942177303509133,-0.16506148584669933
2014-09-08,23.51,27.782177303509133,-0.15377402774582094
2014-09-09,23.35,28.17217730350913,-0.17116807307997728
2014-09-10,23.74,28.13217730350913,-0.15612646174248535
2014-09-11,23.7,27.592177303509132,-0.1410608978296951
2014-09-12,23.16,27.462177303509133,-0.15665827424977696
2014-09-15,23.03,27.232177303509133,-0.1543092664488359
2014-09-16,22.8,27.252177303509132,-0.1633695999378313
2014-09-17,22.82,27.22217730350913,-0.16171290247755676
2014-09-18,22.79,27.06217730350913,-0.15786524696795778
2014-09-19,22.63,27.032177303509133,-0.16284952758643212
2014-09-22,22.6,26.962177303509133,-0.16178876262123654
2014-09-23,22.53,26.982177303509133,-0.16500437505205
2014-09-24,22.55,26.592177303509132,-0.15200625572602966
2014-09-25,22.16,26.65217730350913,-0.16854822975073303
2014-09-26,22.22,26.61217730350913,-0.16504389150187915
2014-09-29,22.18,26.58217730350913,-0.1656063479393013
2014-09-30,22.15,25.067631027253668,-0.1163903770596274
2014-10-01,21.68,25.337631027253668,-0.14435568279131727
2014-10-02,21.95,25.447631027253667,-0.1374442683292526
2014-10-03,22.06,25.04763102725367,-0.11927798776670362
2014-10-06,21.66,24.677631027253668,-0.12228203849555219
2014-10-07,21.29,24.587631027253668,-0.1341174765311256
2014-10-08,21.2,24.32763102725367,-0.1285629095471671
2014-10-09,20.94,22.427631027253668,-0.06633027917419909
2014-10-10,19.04,21.95763102725367,-0.13287549206161287
2014-10-13,18.57,22.157631027253668,-0.161914016116656
2014-10-14,18.77,22.517631027253667,-0.16643096348447195
2014-10-15,19.13,22.57763102725367,-0.15270118565991286
2014-10-16,19.19,22.86763102725367,-0.16082256281250396
2014-10-17,19.48,23.18763102725367,-0.15989693051851184
2014-10-20,19.8,23.567631027253668,-0.15986464752850083
2014-10-21,20.18,23.067631027253668,-0.12518108269730965
2014-10-22,19.68,23.70763102725367,-0.16988753632210707
2014-10-23,20.32,22.38763102725367,-0.09235595426495236
