date,DISCK,dcf,Deviation
2014-08-13,40.94,42.02590257879656,-0.02583888773740306
2014-08-14,40.96,42.685902578796565,-0.040432612982954086
2014-08-15,41.62,43.42590257879656,-0.041585838671280184
2014-08-18,42.36,43.795902578796564,-0.03278623099987776
2014-08-19,42.73,44.26590257879656,-0.03469719330951282
2014-08-20,43.2,44.25590257879656,-0.023859022577079836
2014-08-21,43.19,44.12590257879656,-0.021209822895413954
2014-08-22,43.06,43.85590257879656,-0.018148129031583582
2014-08-25,42.79,44.155902578796564,-0.03093363512067504
2014-08-26,43.09,43.98590257879656,-0.020367948053166218
2014-08-27,42.92,43.975902578796564,-0.024010935918929333
2014-08-28,42.91,44.03590257879656,-0.025567832447215166
2014-08-29,42.97,44.67590257879656,-0.03818395332445268
2014-09-02,43.61,44.20590257879656,-0.013480158622129035
2014-09-03,43.14,44.09590257879656,-0.02167780956719101
2014-09-04,43.03,43.69590257879656,-0.01523947417256677
2014-09-05,42.63,43.225902578796564,-0.013785775270054534
2014-09-08,42.16,41.31590257879656,0.02043032751356688
2014-09-09,40.25,41.38590257879656,-0.02744660640501584
2014-09-10,40.32,40.98590257879656,-0.016247112711897604
2014-09-11,39.92,39.865902578796565,0.0013569847339216512
2014-09-12,38.8,39.59590257879656,-0.02010062978644578
2014-09-15,38.53,40.03590257879656,-0.03761380365617384
2014-09-16,38.97,40.41590257879656,-0.03577558551309279
2014-09-17,39.35,40.48590257879656,-0.02805674337099895
2014-09-18,39.42,40.58590257879656,-0.028726787005241228
2014-09-19,39.52,39.63590257879656,-0.0029241816448141167
2014-09-22,38.57,38.73590257879656,-0.00428291501557454
2014-09-23,37.67,38.60590257879656,-0.02424247372241417
2014-09-24,37.54,38.66590257879656,-0.02911874555371119
2014-09-25,37.6,39.25590257879656,-0.04218225718980073
2014-09-26,38.19,38.27590257879656,-0.002244299232910807
2014-09-29,37.21,38.34590257879656,-0.029622528155711203
2014-09-30,37.28,36.56256854256855,0.019622020170606103
2014-10-01,36.02,36.592568542568536,-0.015647126325730842
2014-10-02,36.05,37.31256854256855,-0.03383762072364793
2014-10-03,36.77,37.112568542568546,-0.009230526369405356
2014-10-06,36.57,35.952568542568535,0.017173500599836578
2014-10-07,35.41,36.552568542568544,-0.03125822857668481
2014-10-08,36.01,35.48256854256854,0.014864523034703536
2014-10-09,34.94,35.07256854256854,-0.0037798355831178965
2014-10-10,34.53,34.00256854256854,0.015511518101085864
2014-10-13,33.46,34.38256854256855,-0.02683244974633958
2014-10-14,33.84,34.39256854256854,-0.01606650988816405
2014-10-15,33.85,34.512568542568545,-0.019197891392850552
2014-10-16,33.97,34.92256854256854,-0.027276588816982805
2014-10-17,34.38,34.702568542568535,-0.009295235370628152
2014-10-20,34.16,36.442568542568544,-0.06263467790153932
2014-10-21,35.9,35.022568542568536,0.025053315446152302
2014-10-22,34.48,36.23256854256854,-0.04836997798015641
2014-10-23,35.69,36.73256854256854,-0.02838267466540867
2014-10-24,36.19,36.73256854256854,-0.014770776019645271
2014-10-27,36.19,37.592568542568536,-0.03730972894231255
2014-10-28,37.05,37.202568542568535,-0.004101021745150812
2014-10-29,36.66,36.49256854256855,0.004588097361141852
2014-10-30,35.95,35.53256854256854,0.011747854842842909
2014-10-31,34.99,35.71256854256854,-0.02023289200571654
2014-11-03,35.17,33.91256854256854,0.03707862634624903
2014-11-04,33.37,35.03256854256854,-0.04745779746490286
2014-11-05,34.49,33.41256854256854,0.03224629247101385
2014-11-06,32.87,32.88256854256855,-0.0003822250853755538
2014-11-07,32.34,32.49256854256854,-0.004695490366317445
2014-11-10,31.95,32.082568542568545,-0.004132105021225074
2014-11-11,31.54,31.92256854256854,-0.01198426567894717
2014-11-12,31.38,32.542568542568546,-0.03572454771195477
2014-11-13,32.0,32.862568542568546,-0.026247751798561203
2014-11-14,32.32,32.012568542568545,0.009603461122547952
2014-11-17,31.47,33.23256854256854,-0.053037385308054685
2014-11-18,32.69,33.03256854256854,-0.010370629886897187
2014-11-19,32.49,34.022568542568536,-0.045045644941563046
2014-11-20,33.48,33.722568542568546,-0.007193062481653856
2014-11-21,33.18,34.342568542568536,-0.033852113918838134
2014-11-24,33.8,34.46256854256854,-0.019225744643790343
2014-11-25,33.92,34.402568542568545,-0.014027107946065986
2014-11-26,33.86,34.552568542568544,-0.0200439090863912
2014-11-28,34.01,34.522568542568536,-0.014847346654884852
2014-12-01,33.98,34.85256854256854,-0.0250359895714084
2014-12-02,34.31,35.23256854256854,-0.026185106017856175
2014-12-03,34.69,34.48256854256854,0.006015545424795654
2014-12-04,33.94,33.862568542568546,0.002286638632687188
2014-12-05,33.32,33.772568542568536,-0.013400477431797841
2014-12-08,33.23,34.50256854256854,-0.036883298731758885
2014-12-09,33.96,33.692568542568544,0.007937401896016771
2014-12-10,33.15,33.73256854256854,-0.017270209999970088
2014-12-11,33.19,33.082568542568545,0.003247373531266584
2014-12-12,32.54,32.49256854256854,0.0014597632492279189
2014-12-15,31.95,32.832568542568545,-0.0268808863194564
2014-12-16,32.29,34.06256854256855,-0.05203860479145439
2014-12-17,33.52,35.112568542568546,-0.04535608212876252
2014-12-18,34.57,35.082568542568545,-0.014610348211722357
2014-12-19,34.54,34.542568542568546,-7.435876013051068e-05
2014-12-22,34.0,34.74256854256855,-0.02137344973958133
2014-12-23,34.2,34.53256854256854,-0.009630576484879194
2014-12-24,33.99,34.35256854256854,-0.010554335758598543
2014-12-26,33.81,35.00256854256854,-0.0340708865727436
2014-12-29,34.46,34.762568542568545,-0.008703860366302663
2014-12-30,34.22,34.262568542568545,-0.0012424212304941173
2014-12-31,33.72,33.97420669577875,-0.007482343827923232
2015-01-02,33.44,32.664206695778745,0.02375056316066937
2015-01-05,32.13,31.654206695778747,0.015030965987996359
2015-01-06,31.12,31.85420669577875,-0.02304897129571415
2015-01-07,31.32,31.96420669577875,-0.020154002316091435
2015-01-08,31.43,31.704206695778748,-0.008648905755943681
2015-01-09,31.17,31.41420669577875,-0.0077737661225600885
2015-01-12,30.88,30.864206695778748,0.0005117029048218313
2015-01-13,30.33,29.704206695778748,0.02106749763191562
2015-01-14,29.17,28.994206695778747,0.006063049286561428
2015-01-15,28.46,29.07420669577875,-0.021125484255015814
2015-01-16,28.54,28.76420669577875,-0.007794642075481084
2015-01-20,28.23,28.934206695778748,-0.024338206441356647
2015-01-21,28.4,29.41420669577875,-0.03448016484919514
2015-01-22,28.88,29.51420669577875,-0.021488183718299192
2015-01-23,28.98,29.674206695778746,-0.023394279850369126
2015-01-26,29.14,29.884206695778747,-0.0249030099194123
2015-01-27,29.35,29.41420669577875,-0.002182846419854667
2015-01-28,28.88,29.30420669577875,-0.014475965863285367
2015-01-29,28.77,28.41420669577875,0.01252166946030231
2015-01-30,27.88,28.634206695778747,-0.02633936060431996
2015-02-02,28.1,28.91420669577875,-0.02815939943797996
2015-02-03,28.38,29.48420669577875,-0.03745078533643709
2015-02-04,28.95,28.91420669577875,0.0012379141021523488
2015-02-05,28.38,29.44420669577875,-0.03614316075057711
2015-02-06,28.91,29.66420669577875,-0.025424805844751375
2015-02-09,29.13,30.404206695778747,-0.04190889466475234
2015-02-10,29.87,30.084206695778747,-0.007120237470273794
2015-02-11,29.55,30.05420669577875,-0.01677657643346031
2015-02-12,29.52,30.85420669577875,-0.043242294606177234
2015-02-13,30.32,30.564206695778747,-0.007989956952243582
2015-02-17,30.03,30.51420669577875,-0.015868238050761208
2015-02-18,29.98,30.494206695778747,-0.016862438853014194
2015-02-19,29.96,30.044206695778747,-0.0028027598342471594
2015-02-20,29.51,30.87420669577875,-0.04418596756901505
2015-02-23,30.34,31.244206695778747,-0.02893997932426018
2015-02-24,30.71,31.91420669577875,-0.03773262194037319
2015-02-25,31.38,31.37420669577875,0.00018465181534077502
2015-02-26,30.84,31.044206695778747,-0.006577932487690674
2015-02-27,30.51,31.614206695778748,-0.034927547175371165
2015-03-02,31.08,33.07420669577875,-0.060294921481314656
2015-03-03,32.54,32.70420669577875,-0.0050209655689323895
2015-03-04,32.17,32.68420669577875,-0.0157325738563866
2015-03-05,32.15,32.304206695778745,-0.0047735794050283165
2015-03-06,31.77,32.054206695778745,-0.008866439855339636
2015-03-09,31.52,31.704206695778748,-0.005810165746972462
2015-03-10,31.17,31.884206695778747,-0.022400014608903618
2015-03-11,31.35,31.744206695778747,-0.012418224829388036
2015-03-12,31.21,31.50420669577875,-0.009338647965960956
2015-03-13,30.97,31.924206695778746,-0.029889754344464836
2015-03-16,31.39,31.57420669577875,-0.005834087853848646
2015-03-17,31.04,31.26420669577875,-0.007171354065063307
2015-03-18,30.73,31.19420669577875,-0.014881182916620439
2015-03-19,30.66,31.91420669577875,-0.03929932232796629
2015-03-20,31.38,31.774206695778748,-0.01240650001282706
2015-03-23,31.24,31.684206695778748,-0.014019814352427273
2015-03-24,31.15,30.69420669577875,0.014849489636229452
2015-03-25,30.16,30.224206695778747,-0.0021243467669811444
2015-03-26,29.69,30.30420669577875,-0.020268034136142088
2015-03-27,29.77,30.32420669577875,-0.018276049274386974
2015-03-30,29.79,30.01420669577875,-0.007470019049688359
2015-03-31,29.48,30.301259370314842,-0.027103143149205255
2015-04-01,29.82,31.131259370314844,-0.04212034452949864
2015-04-02,30.65,32.10125937031484,-0.045208798619809754
2015-04-06,31.62,32.17125937031484,-0.017135150476064398
2015-04-07,31.69,32.25125937031484,-0.017402711747481203
2015-04-08,31.77,32.57125937031485,-0.024600196179246026
2015-04-09,32.09,32.301259370314845,-0.006540282776373418
2015-04-10,31.82,32.15125937031484,-0.010303153804938958
2015-04-13,31.67,31.91125937031484,-0.007560321186799279
2015-04-14,31.43,32.39125937031484,-0.029676504989361252
2015-04-15,31.91,32.24125937031484,-0.010274393022619899
2015-04-16,31.76,31.631259370314844,0.004070044387988414
2015-04-17,31.15,32.65125937031484,-0.045978605397368644
2015-04-20,32.17,32.25125937031484,-0.00251957200746189
2015-04-21,31.77,32.17125937031484,-0.012472603751567557
2015-04-22,31.69,32.28125937031484,-0.018315870627356956
2015-04-23,31.8,31.50125937031484,0.009483450365374235
2015-04-24,31.02,30.921259370314843,0.0031932926308930742
2015-04-27,30.44,30.41125937031484,0.000945065422486735
2015-04-28,29.93,30.651259370314843,-0.02353114962099634
2015-04-29,30.17,30.711259370314842,-0.01762413464678736
2015-04-30,30.23,30.98125937031484,-0.024248832538895204
2015-05-01,30.5,31.381259370314844,-0.028082345578153367
2015-05-04,30.9,30.82125937031484,0.0025547505615879373
2015-05-05,30.34,30.07125937031484,0.008936793314032299
2015-05-06,29.59,29.561259370314843,0.0009722396913176556
2015-05-07,29.08,29.39125937031484,-0.010590201882577865
2015-05-08,28.91,29.011259370314843,-0.003490347282836481
2015-05-11,28.53,29.861259370314844,-0.044581487800151254
2015-05-12,29.38,29.57125937031484,-0.006467745181892304
2015-05-13,29.09,29.64125937031484,-0.018597704079568178
2015-05-14,29.16,29.941259370314842,-0.026093069788821865
2015-05-15,29.46,31.121259370314842,-0.053380210310494114
2015-05-18,30.64,31.381259370314844,-0.02362108421359399
2015-05-19,30.9,31.551259370314842,-0.02064131141869996
2015-05-20,31.07,31.48125937031484,-0.013063625107152976
2015-05-21,31.0,31.441259370314842,-0.014034405082751111
2015-05-22,30.96,31.09125937031484,-0.004221745049033387
2015-05-26,30.61,31.491259370314843,-0.027984253025636674
2015-05-27,31.01,31.50125937031484,-0.015594912080809653
2015-05-28,31.02,31.93125937031484,-0.02853815941760196
2015-05-29,31.45,31.921259370314843,-0.014763182268212494
2015-06-01,31.44,32.06125937031484,-0.019377260360834758
2015-06-02,31.58,31.98125937031484,-0.012546703232308998
2015-06-03,31.5,31.941259370314842,-0.013814714228986724
2015-06-04,31.46,32.371259370314846,-0.028150260077631994
2015-06-05,31.89,31.901259370314843,-0.00035294438329669386
2015-06-08,31.42,31.41125937031484,0.0002782642230965138
2015-06-09,30.93,31.401259370314843,-0.015007658283933245
2015-06-10,30.92,31.25125937031484,-0.010599872676795186
2015-06-11,30.77,30.861259370314844,-0.0029570851020624955
2015-06-12,30.38,31.081259370314843,-0.022562128579146412
2015-06-15,30.6,31.311259370314843,-0.022715770129296153
2015-06-16,30.83,31.75125937031484,-0.02901489227782106
2015-06-17,31.27,32.271259370314844,-0.031026349446897195
2015-06-18,31.79,32.43125937031484,-0.01977287909151637
2015-06-19,31.95,32.411259370314845,-0.01423145472518439
2015-06-22,31.93,32.481259370314845,-0.01697161320101559
2015-06-23,32.0,32.24125937031484,-0.007482938787961135
2015-06-24,31.76,32.131259370314844,-0.011554460596643668
2015-06-25,31.65,32.03125937031484,-0.01190272807906445
2015-06-26,31.55,31.48125937031484,0.0021835412896467066
2015-06-29,31.0,31.561259370314843,-0.017783174103715882
2015-06-30,31.08,31.440983358547655,-0.011481299882737828
2015-07-01,31.09,31.600983358547655,-0.01616985625890155
2015-07-02,31.25,31.350983358547655,-0.0032210587270182778
2015-07-06,31.0,31.970983358547656,-0.030370769258433072
2015-07-07,31.62,31.200983358547656,0.013429597286636508
2015-07-08,30.85,30.910983358547654,-0.001972870220280143
2015-07-09,30.56,31.670983358547655,-0.035078903170457254
2015-07-10,31.32,31.810983358547656,-0.015434397390790777
2015-07-13,31.46,32.24098335854765,-0.024223310742803372
2015-07-14,31.89,32.290983358547656,-0.012417811935154677
2015-07-15,31.94,33.03098335854766,-0.0330290911022888
2015-07-16,32.68,31.350983358547655,0.04239154562563341
2015-07-17,31.0,30.590983358547653,0.013370496680619404
2015-07-20,30.24,29.810983358547656,0.014391227430923692
2015-07-21,29.46,30.260983358547655,-0.026469178118146197
2015-07-22,29.91,30.010983358547655,-0.003364880028794315
2015-07-23,29.66,29.850983358547655,-0.006397891696019009
2015-07-24,29.5,29.450983358547656,0.0016643465128345358
2015-07-27,29.1,29.240983358547656,-0.004821430142035288
2015-07-28,28.89,29.690983358547655,-0.026977326714814343
2015-07-29,29.34,30.020983358547657,-0.022683579362291817
2015-07-30,29.67,30.650983358547656,-0.032004955504113974
2015-07-31,30.3,30.360983358547657,-0.002008609465229516
2015-08-03,30.01,30.410983358547654,-0.01318547821423699
2015-08-04,30.06,27.070983358547654,0.11041404007618238
2015-08-05,26.72,28.320983358547654,-0.056529935358493044
2015-08-06,27.97,28.100983358547655,-0.004661166368322589
2015-08-07,27.75,28.310983358547656,-0.019815043209309158
2015-08-10,27.96,27.600983358547655,0.013007385888704759
2015-08-11,27.25,27.840983358547653,-0.021227100743415828
2015-08-12,27.49,27.600983358547655,-0.004020992915576227
2015-08-13,27.25,27.470983358547656,-0.008044246384026787
2015-08-14,27.12,28.020983358547657,-0.03215388079065451
2015-08-17,27.67,28.100983358547655,-0.015336949353288665
2015-08-18,27.75,27.950983358547656,-0.007190564853103654
2015-08-19,27.6,26.620983358547655,0.03677612612075043
2015-08-20,26.27,26.340983358547653,-0.0026947877222898153
2015-08-21,25.99,25.210983358547654,0.030899891145587555
2015-08-24,24.86,24.560983358547656,0.01217445723109778
2015-08-25,24.21,25.450983358547656,-0.048759741070314
2015-08-26,25.1,25.670983358547655,-0.022242364095395373
2015-08-27,25.32,26.060983358547656,-0.02843267072286526
2015-08-28,25.71,25.710983358547654,-3.824663311935428e-05
2015-08-31,25.36,25.580983358547655,-0.008638579504560595
2015-09-01,25.23,25.850983358547655,-0.024021653255303588
2015-09-02,25.5,26.190983358547655,-0.026382490076385268
2015-09-03,25.84,25.580983358547655,0.010125359053712701
2015-09-04,25.23,26.160983358547654,-0.03558671116403089
2015-09-08,25.81,25.690983358547655,0.004632623040983885
2015-09-09,25.34,25.810983358547656,-0.01824740080628051
2015-09-10,25.46,25.730983358547654,-0.010531403124849237
2015-09-11,25.38,25.170983358547655,0.008303872696390435
2015-09-14,24.82,25.690983358547655,-0.03390229740886386
2015-09-15,25.34,26.280983358547655,-0.03580472411210622
2015-09-16,25.93,26.610983358547657,-0.02559031169094017
2015-09-17,26.26,26.590983358547653,-0.012447202650790912
2015-09-18,26.24,26.980983358547654,-0.027463170956402938
2015-09-21,26.63,26.320983358547654,0.011740315217060093
2015-09-22,25.97,26.280983358547655,-0.011833018357987446
2015-09-23,25.93,26.350983358547655,-0.015976001837179954
2015-09-24,26.0,26.300983358547654,-0.011443806280719837
2015-09-25,25.95,26.230983358547654,-0.010711888102208467
2015-09-28,25.88,25.050983358547654,0.03309317760452202
2015-09-29,24.7,24.640983358547654,0.0023950603185596275
2015-09-30,24.29,24.228176291793314,0.0025517276852415893
2015-10-01,23.83,24.788176291793313,-0.038654569844677966
2015-10-02,24.39,25.728176291793314,-0.05201209275840357
2015-10-05,25.33,26.128176291793313,-0.030548488454742118
2015-10-06,25.73,26.818176291793314,-0.04057607347917647
2015-10-07,26.42,27.428176291793314,-0.036756956826727305
2015-10-08,27.03,27.658176291793314,-0.02271213709704001
2015-10-09,27.26,27.608176291793313,-0.01261134701957145
2015-10-12,27.21,27.488176291793312,-0.010119852580993571
2015-10-13,27.09,26.978176291793314,0.004144969140879251
2015-10-14,26.58,27.508176291793312,-0.03374183304438916
2015-10-15,27.11,27.108176291793313,6.727520830085432e-05
2015-10-16,26.71,27.128176291793313,-0.015414832434564207
2015-10-19,26.73,27.59817629179331,-0.03145774135994184
2015-10-20,27.2,27.27817629179331,-0.0028658914348622666
2015-10-21,26.88,28.048176291793315,-0.04164892147141541
2015-10-22,27.65,28.208176291793315,-0.01978774827622254
2015-10-23,27.81,27.958176291793315,-0.005299926942545663
2015-10-26,27.56,27.338176291793314,0.008114063858505327
2015-10-27,26.94,28.078176291793312,-0.040535976409763363
2015-10-28,27.68,27.858176291793313,-0.00639583474262817
2015-10-29,27.46,27.918176291793312,-0.01641139761439192
2015-10-30,27.52,28.388176291793314,-0.030582320007794705
2015-11-02,27.99,29.458176291793315,-0.049839347733224515
2015-11-03,29.06,29.008176291793312,0.0017865207273077832
2015-11-04,28.61,28.338176291793314,0.009592138372200187
2015-11-05,27.94,27.928176291793314,0.00042336127082398534
2015-11-06,27.53,27.968176291793313,-0.015666959733870334
2015-11-09,27.57,28.948176291793313,-0.047608397776132794
2015-11-10,28.55,29.61817629179331,-0.03606489073701957
2015-11-11,29.22,29.268176291793313,-0.0016460298487003255
2015-11-12,28.87,29.078176291793312,-0.007159193537596975
2015-11-13,28.68,29.558176291793313,-0.029710097237532707
2015-11-16,29.16,29.09817629179331,0.0021246592084234184
2015-11-17,28.7,29.84817629179331,-0.03846721758035854
2015-11-18,29.45,29.258176291793312,0.006556242818883229
2015-11-19,28.86,29.458176291793315,-0.02030595125333534
2015-11-20,29.06,29.588176291793314,-0.01785092418622003
2015-11-23,29.19,29.648176291793312,-0.015453776558935761
2015-11-24,29.25,29.718176291793313,-0.01575387019702823
2015-11-25,29.32,29.858176291793313,-0.018024419392996704
2015-11-27,29.46,29.978176291793314,-0.01728511723827464
2015-11-30,29.58,29.928176291793314,-0.011633728978293623
2015-12-01,29.53,29.178176291793314,0.01205776895335453
2015-12-02,28.78,29.078176291793312,-0.010254298233877357
2015-12-03,28.68,29.798176291793315,-0.037524990819698956
2015-12-04,29.4,29.788176291793313,-0.013031220440986147
2015-12-07,29.39,28.578176291793312,0.028407120871453806
2015-12-08,28.18,27.68817629179331,0.017762950619194973
2015-12-09,27.29,27.588176291793314,-0.010808118979651948
2015-12-10,27.19,26.648176291793312,0.020332487382018316
2015-12-11,26.25,25.748176291793314,0.019489679677493488
2015-12-14,25.35,25.878176291793313,-0.020410104863564538
2015-12-15,25.48,26.508176291793312,-0.03878713799378286
2015-12-16,26.11,25.77817629179331,0.0128722724389283
2015-12-17,25.38,25.378176291793313,7.186127898695105e-05
2015-12-18,24.98,25.52817629179331,-0.021473382411948294
2015-12-21,25.13,25.928176291793314,-0.030784127769370007
2015-12-22,25.53,26.128176291793313,-0.022893916709418205
2015-12-23,25.73,25.948176291793313,-0.008408155137373363
2015-12-24,25.55,25.748176291793314,-0.007696711780572851
2015-12-28,25.35,25.77817629179331,-0.016610030397287034
2015-12-29,25.38,25.458176291793315,-0.0030707734480774906
2015-12-30,25.06,25.61817629179331,-0.021788291462890852
2015-12-31,25.22,25.75451219512195,-0.020754118387969034
2016-01-04,25.16,25.86451219512195,-0.027238564942076104
2016-01-05,25.27,25.694512195121952,-0.01652151213839914
2016-01-06,25.1,24.91451219512195,0.007444970362067371
2016-01-07,24.32,25.59451219512195,-0.0497963073257891
2016-01-08,25.0,25.444512195121952,-0.017469865081837566
2016-01-11,24.85,25.84451219512195,-0.03848059454995867
2016-01-12,25.25,25.21451219512195,0.0014074357101745427
2016-01-13,24.62,26.014512195121952,-0.05360516409696281
2016-01-14,25.42,25.66451219512195,-0.00952724888215184
2016-01-15,25.07,25.814512195121953,-0.028840839195196533
2016-01-19,25.22,25.61451219512195,-0.015401901551616581
2016-01-20,25.02,26.13451219512195,-0.0426452266183861
2016-01-21,25.54,27.02451219512195,-0.054932062580945074
2016-01-22,26.43,26.514512195121952,-0.0031873939260138595
2016-01-25,25.92,27.71451219512195,-0.06474991089461801
2016-01-26,27.12,27.38451219512195,-0.00965918958998535
2016-01-27,26.79,27.034512195121952,-0.009044446349066093
2016-01-28,26.44,27.80451219512195,-0.04907520712991831
2016-01-29,27.21,27.98451219512195,-0.02767645866834001
2016-02-01,27.39,26.654512195121953,0.027593369538859935
2016-02-02,26.06,27.48451219512195,-0.05182963354084125
2016-02-03,26.89,27.784512195121952,-0.032194633788783844
2016-02-04,27.19,27.18451219512195,0.0002018724793979576
2016-02-05,26.59,25.98451219512195,0.023301873066976952
2016-02-08,25.39,24.924512195121952,0.018675904315959002
2016-02-09,24.33,24.87451219512195,-0.021890366767824965
2016-02-10,24.28,24.404512195121953,-0.005102015321037157
2016-02-11,23.81,25.034512195121952,-0.04891296405450041
2016-02-12,24.44,25.62451219512195,-0.04622574611771313
2016-02-16,25.03,26.604512195121952,-0.05918214863607396
2016-02-17,26.01,25.86451219512195,0.005624997053124137
2016-02-18,25.27,25.534512195121952,-0.010359007178233237
2016-02-19,24.94,26.30451219512195,-0.05187369318998403
2016-02-22,25.71,25.284512195121952,0.01682800133119189
2016-02-23,24.69,25.41451219512195,-0.028507814336920956
2016-02-24,24.82,25.16451219512195,-0.013690398305782892
2016-02-25,24.57,25.174512195121952,-0.024012866284618184
2016-02-26,24.58,25.244512195121953,-0.0263230356754669
2016-02-29,24.65,26.36451219512195,-0.06503106078477627
2016-03-01,25.77,26.59451219512195,-0.031003095265390357
2016-03-02,26.0,27.41451219512195,-0.051597204613899494
2016-03-03,26.82,27.32451219512195,-0.018463721932866495
2016-03-04,26.73,27.68451219512195,-0.03447820168889004
2016-03-07,27.09,26.834512195121953,0.009520866376117265
2016-03-08,26.24,27.21451219512195,-0.035808549061431605
2016-03-09,26.62,27.16451219512195,-0.020044983366928615
2016-03-10,26.57,27.91451219512195,-0.04816534803559647
2016-03-11,27.32,27.264512195121952,0.002035165877201095
2016-03-14,26.67,26.88451219512195,-0.00797902500759784
2016-03-15,26.29,27.61451219512195,-0.047964352430455826
2016-03-16,27.02,28.194512195121952,-0.04165747529142072
2016-03-17,27.6,28.59451219512195,-0.03477982727369644
2016-03-18,28.0,28.494512195121953,-0.017354646808328544
2016-03-21,27.9,27.924512195121952,-0.0008778020883829507
2016-03-22,27.33,27.034512195121952,0.01093002169764934
2016-03-23,26.44,27.12451219512195,-0.025235926463778147
2016-03-24,26.53,27.22451219512195,-0.02551054689774712
2016-03-28,26.63,27.23451219512195,-0.022196549392583864
2016-03-29,26.64,27.23451219512195,-0.02182936822449988
2016-03-30,26.64,27.59451219512195,-0.03459065296652297
2016-03-31,27.0,28.00857142857143,-0.036009384882178974
2016-04-01,27.48,28.14857142857143,-0.023751522533495772
2016-04-04,27.62,28.018571428571427,-0.014225258756946801
2016-04-05,27.49,28.228571428571428,-0.026163967611336103
2016-04-06,27.7,27.48857142857143,0.007691508159235028
2016-04-07,26.96,27.908571428571427,-0.033988533988533964
2016-04-08,27.38,28.03857142857143,-0.023488052173027074
2016-04-11,27.51,28.16857142857143,-0.023379653108834497
2016-04-12,27.64,28.37857142857143,-0.026025673294739482
2016-04-13,27.85,28.138571428571428,-0.010255368837894019
2016-04-14,27.61,28.11857142857143,-0.01808667377940354
2016-04-15,27.59,28.338571428571427,-0.02641528456923925
2016-04-18,27.81,28.208571428571428,-0.014129443938012742
2016-04-19,27.68,28.138571428571428,-0.016296898004772298
2016-04-20,27.61,28.208571428571428,-0.021219487491137445
2016-04-21,27.68,28.478571428571428,-0.028041133684474473
2016-04-22,27.95,27.928571428571427,0.0007672634271100875
2016-04-25,27.4,28.138571428571428,-0.02624765192668932
2016-04-26,27.61,28.32857142857143,-0.025365607665153833
2016-04-27,27.8,28.018571428571427,-0.0078009483505837585
2016-04-28,27.49,27.30857142857143,0.0066436492990165075
2016-04-29,26.78,28.02857142857143,-0.04454638124362886
2016-05-02,27.5,27.10857142857143,0.014439291736930704
2016-05-03,26.58,26.768571428571427,-0.0070445084854307005
2016-05-04,26.24,27.748571428571427,-0.054365733113673764
2016-05-05,27.22,28.19857142857143,-0.034702872485941616
2016-05-06,27.67,28.09857142857143,-0.015252427678072
2016-05-09,27.57,29.00857142857143,-0.049591253816605896
2016-05-10,28.48,28.588571428571427,-0.003797721367179596
2016-05-11,28.06,27.838571428571427,0.007954020629137304
2016-05-12,27.31,27.568571428571428,-0.009379210280858086
2016-05-13,27.04,27.16857142857143,-0.004732358817961968
2016-05-16,26.64,26.978571428571428,-0.01254964257347091
2016-05-17,26.45,26.458571428571428,-0.00032395658981698716
2016-05-18,25.93,25.62857142857143,0.011761426978818212
2016-05-19,25.1,25.69857142857143,-0.02329201178497975
2016-05-20,25.17,25.678571428571427,-0.019805285118219662
2016-05-23,25.15,25.908571428571427,-0.029278782531980574
2016-05-24,25.38,26.39857142857143,-0.03858433897938207
2016-05-25,25.87,26.498571428571427,-0.023720955307563685
2016-05-26,25.97,26.89857142857143,-0.034521217271230586
2016-05-27,26.37,27.298571428571428,-0.034015385420482436
2016-05-31,26.77,27.18857142857143,-0.015395124001681415
2016-06-01,26.66,27.638571428571428,-0.0354060060991368
2016-06-02,27.11,27.61857142857143,-0.018414110588113597
2016-06-03,27.09,28.068571428571428,-0.034863599348534224
2016-06-06,27.54,27.35857142857143,0.006631507493081168
2016-06-07,26.83,27.428571428571427,-0.021822916666666692
2016-06-08,26.9,26.818571428571428,0.003036275502050767
2016-06-09,26.29,25.78857142857143,0.01944382893862162
2016-06-10,25.26,25.60857142857143,-0.013611514002008218
2016-06-13,25.08,25.34857142857143,-0.01059513074842211
2016-06-14,24.82,25.228571428571428,-0.01619479048697614
2016-06-15,24.7,25.208571428571428,-0.02017454380596173
2016-06-16,24.68,25.27857142857143,-0.02367900536874823
2016-06-17,24.75,25.55857142857143,-0.0316360181096641
2016-06-20,25.03,25.18857142857143,-0.00629537205081665
2016-06-21,24.66,25.36857142857143,-0.027931073319067412
2016-06-22,24.84,25.638571428571428,-0.031147266952693986
2016-06-23,25.11,23.87857142857143,0.0515704457074484
2016-06-24,23.35,23.068571428571428,0.012199653207827676
2016-06-27,22.54,23.18857142857143,-0.027969443075406608
2016-06-28,22.66,23.60857142857143,-0.04017911170277144
2016-06-29,23.08,24.37857142857143,-0.05326692059771476
2016-06-30,23.85,24.186950240770464,-0.013931075948652949
2016-07-01,23.89,23.736950240770465,0.006447743188451316
2016-07-05,23.44,24.196950240770466,-0.03128287793455253
2016-07-06,23.9,24.526950240770464,-0.025561687638127273
2016-07-07,24.23,24.736950240770465,-0.02049364355089045
2016-07-08,24.44,24.546950240770464,-0.004356966536430584
2016-07-11,24.25,24.846950240770465,-0.02402509100657957
2016-07-12,24.55,24.816950240770467,-0.010756770601566767
2016-07-13,24.52,25.016950240770466,-0.019864541280518733
