date,SLB,dcf,Deviation
1999-02-08,26.06,,
1999-02-09,25.19,,
1999-02-10,25.41,,
1999-02-11,25.97,,
1999-02-12,25.16,,
1999-02-16,24.84,,
1999-02-17,24.31,,
1999-02-18,25.13,,
1999-02-19,24.59,,
1999-02-22,24.25,,
1999-02-23,24.06,,
1999-02-24,24.03,,
1999-02-25,24.44,,
1999-02-26,24.28,,
1999-03-01,24.34,,
1999-03-02,24.75,,
1999-03-03,25.88,,
1999-03-04,28.19,,
1999-03-05,27.5,,
1999-03-08,27.88,,
1999-03-09,27.66,,
1999-03-10,29.25,,
1999-03-11,28.5,,
1999-03-12,28.22,,
1999-03-15,28.44,,
1999-03-16,27.94,,
1999-03-17,29.88,,
1999-03-18,29.56,,
1999-03-19,28.53,,
1999-03-22,29.41,,
1999-03-23,28.44,,
1999-03-24,28.0,,
1999-03-25,29.13,,
1999-03-26,29.75,,
1999-03-29,30.97,,
1999-03-30,30.97,,
1999-03-31,30.09,,
1999-04-01,29.0,,
1999-04-05,29.19,,
1999-04-06,28.94,,
1999-04-07,27.75,,
1999-04-08,28.16,,
1999-04-09,29.16,,
1999-04-12,28.91,,
1999-04-13,29.06,,
1999-04-14,28.28,,
1999-04-15,30.5,,
1999-04-16,30.59,,
1999-04-19,31.22,,
1999-04-20,30.31,,
1999-04-21,30.19,,
1999-04-22,31.81,,
1999-04-23,30.44,,
1999-04-26,29.97,,
1999-04-27,29.94,,
1999-04-28,31.75,,
1999-04-29,32.5,,
1999-04-30,31.94,,
1999-05-03,32.69,,
1999-05-04,32.19,,
1999-05-05,32.19,,
1999-05-06,31.59,,
1999-05-07,31.25,,
1999-05-10,31.22,,
1999-05-11,30.91,,
1999-05-12,31.0,,
1999-05-13,31.53,,
1999-05-14,30.94,,
1999-05-17,30.63,,
1999-05-18,30.09,,
1999-05-19,29.5,,
1999-05-20,29.75,,
1999-05-21,30.53,,
1999-05-24,29.03,,
1999-05-25,28.84,,
1999-05-26,30.59,,
1999-05-27,30.0,,
1999-05-28,30.09,,
1999-06-01,29.63,,
1999-06-02,30.0,,
1999-06-03,30.22,,
1999-06-04,30.47,,
1999-06-07,31.06,,
1999-06-08,30.34,,
1999-06-09,29.91,,
1999-06-10,30.03,,
1999-06-11,30.66,,
1999-06-14,31.19,,
1999-06-15,32.13,,
1999-06-16,31.13,,
1999-06-17,31.75,,
1999-06-18,32.25,,
1999-06-21,31.5,,
1999-06-22,30.41,,
1999-06-23,30.44,,
1999-06-24,29.63,,
1999-06-25,29.59,,
1999-06-28,29.56,,
1999-06-29,30.66,,
1999-06-30,31.84,,
1999-07-01,30.94,,
1999-07-02,31.06,,
1999-07-06,30.81,,
1999-07-07,30.16,,
1999-07-08,31.38,,
1999-07-09,32.16,,
1999-07-12,32.41,,
1999-07-13,31.84,,
1999-07-14,32.25,,
1999-07-15,32.28,,
1999-07-16,31.81,,
1999-07-19,31.63,,
1999-07-20,30.63,,
1999-07-21,31.22,,
1999-07-22,30.5,,
1999-07-23,30.44,,
1999-07-26,30.25,,
1999-07-27,29.56,,
1999-07-28,30.03,,
1999-07-29,30.19,,
1999-07-30,30.28,,
1999-08-02,29.84,,
1999-08-03,30.25,,
1999-08-04,30.78,,
1999-08-05,31.94,,
1999-08-06,31.66,,
1999-08-09,33.72,,
1999-08-10,33.19,,
1999-08-11,33.78,,
1999-08-12,33.25,,
1999-08-13,32.63,,
1999-08-16,32.38,,
1999-08-17,33.31,,
1999-08-18,32.91,,
1999-08-19,33.63,,
1999-08-20,33.72,,
1999-08-23,34.22,,
1999-08-24,33.75,,
1999-08-25,32.88,,
1999-08-26,32.41,,
1999-08-27,32.75,,
1999-08-30,32.09,,
1999-08-31,33.34,,
1999-09-01,32.91,,
1999-09-02,32.06,,
1999-09-03,32.38,,
1999-09-07,33.75,,
1999-09-08,33.47,,
1999-09-09,35.16,,
1999-09-10,35.0,,
1999-09-13,34.38,,
1999-09-14,33.06,,
1999-09-15,32.31,,
1999-09-16,32.56,,
1999-09-17,32.97,,
1999-09-20,31.5,,
1999-09-21,30.5,,
1999-09-22,30.06,,
1999-09-23,29.91,,
1999-09-24,29.66,,
1999-09-27,30.16,,
1999-09-28,29.31,,
1999-09-29,30.38,,
1999-09-30,31.16,,
1999-10-01,31.25,,
1999-10-04,30.88,,
1999-10-05,29.16,,
1999-10-06,28.75,,
1999-10-07,28.25,,
1999-10-08,27.53,,
1999-10-11,28.44,,
1999-10-12,28.03,,
1999-10-13,28.34,,
1999-10-14,27.63,,
1999-10-15,27.19,,
1999-10-18,27.38,,
1999-10-19,28.53,,
1999-10-20,29.28,,
1999-10-21,29.56,,
1999-10-22,30.16,,
1999-10-25,29.94,,
1999-10-26,29.28,,
1999-10-27,29.06,,
1999-10-28,29.19,,
1999-10-29,30.28,,
1999-11-01,31.25,,
1999-11-02,29.94,,
1999-11-03,30.31,,
1999-11-04,30.06,,
1999-11-05,28.63,,
1999-11-08,30.09,,
1999-11-09,31.16,,
1999-11-10,31.5,,
1999-11-11,30.91,,
1999-11-12,32.25,,
1999-11-15,32.5,,
1999-11-16,33.25,,
1999-11-17,34.25,,
1999-11-18,33.34,,
1999-11-19,33.0,,
1999-11-22,32.63,,
1999-11-23,32.19,,
1999-11-24,31.78,,
1999-11-26,31.22,,
1999-11-29,30.25,,
1999-11-30,30.35,,
1999-12-01,30.52,,
1999-12-02,30.75,,
1999-12-03,29.88,,
1999-12-06,29.66,,
1999-12-07,28.69,,
1999-12-08,29.69,,
1999-12-09,29.06,,
1999-12-10,28.06,,
1999-12-13,27.0,,
1999-12-14,27.47,,
1999-12-15,28.73,,
1999-12-16,28.59,,
1999-12-17,27.78,,
1999-12-20,27.67,,
1999-12-21,27.97,,
1999-12-22,28.38,,
1999-12-23,29.66,,
1999-12-27,29.13,,
1999-12-28,29.06,,
1999-12-29,29.84,,
1999-12-30,29.13,,
1999-12-31,28.06,,
2000-01-03,27.47,,
2000-01-04,27.09,,
2000-01-05,27.03,,
2000-01-06,28.88,,
2000-01-07,29.41,,
2000-01-10,29.69,,
2000-01-11,30.28,,
2000-01-12,29.59,,
2000-01-13,30.44,,
2000-01-14,30.75,,
2000-01-18,33.06,,
2000-01-19,32.94,,
2000-01-20,32.28,,
2000-01-21,33.0,,
2000-01-24,32.16,,
2000-01-25,31.75,,
2000-01-26,31.44,,
2000-01-27,31.25,,
2000-01-28,30.0,,
2000-01-31,30.53,,
2000-02-01,31.97,,
2000-02-02,30.75,,
2000-02-03,30.66,,
2000-02-04,29.75,,
2000-02-07,30.34,,
2000-02-08,29.75,,
2000-02-09,28.53,,
2000-02-10,29.53,,
2000-02-11,29.22,,
2000-02-14,30.25,,
2000-02-15,32.5,,
2000-02-16,33.0,,
2000-02-17,33.44,,
2000-02-18,33.25,,
2000-02-22,32.66,,
2000-02-23,32.25,,
2000-02-24,34.22,,
2000-02-25,33.5,,
2000-02-28,34.63,,
2000-02-29,36.93,,
2000-03-01,38.53,,
2000-03-02,40.81,,
2000-03-03,39.31,,
2000-03-06,38.69,,
2000-03-07,41.09,,
2000-03-08,38.53,,
2000-03-09,38.31,,
2000-03-10,38.34,,
2000-03-13,38.91,,
2000-03-14,38.13,,
2000-03-15,36.94,,
2000-03-16,37.75,,
2000-03-17,37.16,,
2000-03-20,35.13,,
2000-03-21,36.0,,
2000-03-22,38.31,,
2000-03-23,38.66,,
2000-03-24,39.09,,
2000-03-27,39.81,,
2000-03-28,38.44,,
2000-03-29,40.56,,
2000-03-30,38.88,,
2000-03-31,38.25,,
2000-04-03,40.59,,
2000-04-04,39.59,,
2000-04-05,36.88,,
2000-04-06,37.5,,
2000-04-07,36.81,,
2000-04-10,35.16,,
2000-04-11,36.47,,
2000-04-12,36.63,,
2000-04-13,35.88,,
2000-04-14,35.09,,
2000-04-17,34.16,,
2000-04-18,36.94,,
2000-04-19,36.88,,
2000-04-20,36.78,,
2000-04-24,37.16,,
2000-04-25,37.47,,
2000-04-26,38.66,,
2000-04-27,39.31,,
2000-04-28,38.28,,
2000-05-01,37.5,,
2000-05-02,38.78,,
2000-05-03,37.69,,
2000-05-04,38.0,,
2000-05-05,38.81,,
2000-05-08,38.28,,
2000-05-09,38.84,,
2000-05-10,38.44,,
2000-05-11,39.06,,
2000-05-12,40.28,,
2000-05-15,41.59,,
2000-05-16,41.41,,
2000-05-17,41.5,,
2000-05-18,40.38,,
2000-05-19,39.59,,
2000-05-22,36.78,,
2000-05-23,37.59,,
2000-05-24,37.13,,
2000-05-25,37.03,,
2000-05-26,35.53,,
2000-05-30,35.5,,
2000-05-31,36.78,,
2000-06-01,36.56,,
2000-06-02,34.88,,
2000-06-05,34.53,,
2000-06-06,35.81,,
2000-06-07,35.94,,
2000-06-08,36.38,,
2000-06-09,35.75,,
2000-06-12,36.52,,
2000-06-13,37.25,,
2000-06-14,37.13,,
2000-06-15,36.75,,
2000-06-16,37.91,,
2000-06-19,36.91,,
2000-06-20,37.03,,
2000-06-21,38.81,,
2000-06-22,37.59,,
2000-06-23,37.25,,
2000-06-26,37.09,,
2000-06-27,37.63,,
2000-06-28,36.53,,
2000-06-29,37.03,,
2000-06-30,37.31,,
2000-07-03,37.16,,
2000-07-05,35.0,,
2000-07-06,35.88,,
2000-07-07,35.66,,
2000-07-10,34.44,,
2000-07-11,37.48,,
2000-07-12,36.84,,
2000-07-13,37.09,,
2000-07-14,37.41,,
2000-07-17,36.17,,
2000-07-18,37.84,,
2000-07-19,38.03,,
2000-07-20,37.63,,
2000-07-21,36.66,,
2000-07-24,35.5,,
2000-07-25,35.28,,
2000-07-26,35.66,,
2000-07-27,36.69,,
2000-07-28,36.91,,
2000-07-31,36.96,,
2000-08-01,37.75,,
2000-08-02,39.0,,
2000-08-03,38.16,,
2000-08-04,38.91,,
2000-08-07,39.07,,
2000-08-08,39.71,,
2000-08-09,41.13,,
2000-08-10,40.48,,
2000-08-11,39.81,,
2000-08-14,41.0,,
2000-08-15,41.06,,
2000-08-16,43.13,,
2000-08-17,43.28,,
2000-08-18,42.63,,
2000-08-21,42.97,,
2000-08-22,43.13,,
2000-08-23,43.66,,
2000-08-24,43.03,,
2000-08-25,42.88,,
2000-08-28,43.94,,
2000-08-29,43.1,,
2000-08-30,42.46,,
2000-08-31,42.66,,
2000-09-01,43.16,,
2000-09-05,42.84,,
2000-09-06,43.25,,
2000-09-07,41.84,,
2000-09-08,41.25,,
2000-09-11,42.63,,
2000-09-12,42.34,,
2000-09-13,41.47,,
2000-09-14,41.88,,
2000-09-15,42.34,,
2000-09-18,41.51,,
2000-09-19,40.44,,
2000-09-20,39.81,,
2000-09-21,40.28,,
2000-09-22,39.59,,
2000-09-25,39.49,,
2000-09-26,39.5,,
2000-09-27,40.78,,
2000-09-28,40.7,,
2000-09-29,41.16,,
2000-10-02,42.47,,
2000-10-03,42.31,,
2000-10-04,40.84,,
2000-10-05,41.06,,
2000-10-06,40.13,,
2000-10-09,40.84,,
2000-10-10,41.91,,
2000-10-11,41.69,,
2000-10-12,42.5,,
2000-10-13,40.72,,
2000-10-16,39.94,,
2000-10-17,40.94,,
2000-10-18,40.72,,
2000-10-19,40.78,,
2000-10-20,42.06,,
2000-10-23,40.25,,
2000-10-24,39.41,,
2000-10-25,37.66,,
2000-10-26,38.09,,
2000-10-27,37.56,,
2000-10-30,37.94,,
2000-10-31,38.06,,
2000-11-01,40.06,,
2000-11-02,39.34,,
2000-11-03,39.47,,
2000-11-06,38.78,,
2000-11-07,39.56,,
2000-11-08,40.0,,
2000-11-09,39.44,,
2000-11-10,38.66,,
2000-11-13,37.19,,
2000-11-14,37.97,,
2000-11-15,39.84,,
2000-11-16,39.56,,
2000-11-17,38.19,,
2000-11-20,37.38,,
2000-11-21,37.44,,
2000-11-22,35.84,,
2000-11-24,36.72,,
2000-11-27,35.69,,
2000-11-28,34.66,,
2000-11-29,33.03,,
2000-11-30,31.0,,
2000-12-01,33.38,,
2000-12-04,34.16,,
2000-12-05,34.13,,
2000-12-06,34.22,,
2000-12-07,34.91,,
2000-12-08,34.69,,
2000-12-11,36.16,,
2000-12-12,36.69,,
2000-12-13,36.0,,
2000-12-14,35.25,,
2000-12-15,35.97,,
2000-12-18,38.5,,
2000-12-19,39.88,,
2000-12-20,37.69,,
2000-12-21,37.5,,
2000-12-22,38.25,,
2000-12-26,40.47,,
2000-12-27,40.13,,
2000-12-28,40.72,,
2000-12-29,39.97,,
2001-01-02,40.88,,
2001-01-03,39.88,,
2001-01-04,38.84,,
2001-01-05,38.38,,
2001-01-08,38.5,,
2001-01-09,38.59,,
2001-01-10,39.13,,
2001-01-11,40.22,,
2001-01-12,40.53,,
2001-01-16,40.28,,
2001-01-17,38.25,,
2001-01-18,36.41,,
2001-01-19,36.84,,
2001-01-22,36.81,,
2001-01-23,36.94,,
2001-01-24,37.75,,
2001-01-25,39.47,,
2001-01-26,38.66,,
2001-01-29,37.81,,
2001-01-30,37.75,,
2001-01-31,38.4,,
2001-02-01,37.76,,
2001-02-02,38.5,,
2001-02-05,39.01,,
2001-02-06,39.65,,
2001-02-07,39.58,,
2001-02-08,39.2,,
2001-02-09,39.1,,
2001-02-12,34.5,,
2001-02-13,32.01,,
2001-02-14,32.72,,
2001-02-15,32.13,,
2001-02-16,32.25,,
2001-02-20,32.49,,
2001-02-21,31.65,,
2001-02-22,31.22,,
2001-02-23,30.0,,
2001-02-26,32.33,,
2001-02-27,32.2,,
2001-02-28,31.88,,
2001-03-01,31.66,,
2001-03-02,32.7,,
2001-03-05,33.12,,
2001-03-06,33.54,,
2001-03-07,34.6,,
2001-03-08,34.48,,
2001-03-09,34.36,,
2001-03-12,33.99,,
2001-03-13,33.08,,
2001-03-14,32.55,,
2001-03-15,31.82,,
2001-03-16,30.6,,
2001-03-19,31.73,,
2001-03-20,32.53,,
2001-03-21,31.5,,
2001-03-22,30.48,,
2001-03-23,31.41,,
2001-03-26,31.9,,
2001-03-27,31.4,,
2001-03-28,30.27,,
2001-03-29,28.9,,
2001-03-30,28.81,,
2001-04-02,27.63,,
2001-04-03,26.52,,
2001-04-04,27.01,,
2001-04-05,28.5,,
2001-04-06,28.98,,
2001-04-09,30.15,,
2001-04-10,30.85,,
2001-04-11,30.09,,
2001-04-12,30.61,,
2001-04-16,31.08,,
2001-04-17,31.32,,
2001-04-18,30.56,,
2001-04-19,29.6,,
2001-04-20,30.39,,
2001-04-23,31.12,,
2001-04-24,30.82,,
2001-04-25,31.5,,
2001-04-26,33.68,,
2001-04-27,33.0,,
2001-04-30,33.15,,
2001-05-01,32.45,,
2001-05-02,30.78,,
2001-05-03,30.86,,
2001-05-04,31.48,,
2001-05-07,31.18,,
2001-05-08,30.91,,
2001-05-09,31.48,,
2001-05-10,31.31,,
2001-05-11,30.97,,
2001-05-14,31.88,,
2001-05-15,32.87,,
2001-05-16,33.11,,
2001-05-17,33.99,,
2001-05-18,34.26,,
2001-05-21,34.22,,
2001-05-22,33.63,,
2001-05-23,32.5,,
2001-05-24,31.92,,
2001-05-25,32.03,,
2001-05-29,31.67,,
2001-05-30,31.17,,
2001-05-31,31.51,,
2001-06-01,31.42,,
2001-06-04,32.46,,
2001-06-05,32.74,,
2001-06-06,30.95,,
2001-06-07,30.58,,
2001-06-08,30.15,,
2001-06-11,29.9,,
2001-06-12,30.3,,
2001-06-13,30.11,,
2001-06-14,28.45,,
2001-06-15,28.65,,
2001-06-18,28.31,,
2001-06-19,28.17,,
2001-06-20,27.45,,
2001-06-21,26.79,,
2001-06-22,27.05,,
2001-06-25,26.93,,
2001-06-26,27.26,,
2001-06-27,26.53,,
2001-06-28,26.31,,
2001-06-29,26.33,,
2001-07-02,26.05,,
2001-07-03,26.7,,
2001-07-05,26.9,,
2001-07-06,26.64,,
2001-07-09,25.9,,
2001-07-10,25.45,,
2001-07-11,25.63,,
2001-07-12,24.87,,
2001-07-13,25.23,,
2001-07-16,24.45,,
2001-07-17,24.48,,
2001-07-18,24.83,,
2001-07-19,25.49,,
2001-07-20,26.73,,
2001-07-23,26.99,,
2001-07-24,26.85,,
2001-07-25,28.24,,
2001-07-26,27.39,,
2001-07-27,28.01,,
2001-07-30,28.1,,
2001-07-31,26.88,,
2001-08-01,26.28,,
2001-08-02,26.56,,
2001-08-03,26.01,,
2001-08-06,26.16,,
2001-08-07,25.75,,
2001-08-08,24.32,,
2001-08-09,24.43,,
2001-08-10,24.77,,
2001-08-13,24.81,,
2001-08-14,25.13,,
2001-08-15,26.6,,
2001-08-16,26.3,,
2001-08-17,26.07,,
2001-08-20,25.74,,
2001-08-21,25.88,,
2001-08-22,25.95,,
2001-08-23,25.45,,
2001-08-24,25.53,,
2001-08-27,25.66,,
2001-08-28,25.5,,
2001-08-29,25.45,,
2001-08-30,24.42,,
2001-08-31,24.5,,
2001-09-04,25.18,,
2001-09-05,25.24,,
2001-09-06,25.25,,
2001-09-07,25.32,,
2001-09-10,25.18,,
2001-09-17,24.15,,
2001-09-18,23.8,,
2001-09-19,22.1,,
2001-09-20,22.5,,
2001-09-21,23.48,,
2001-09-24,22.34,,
2001-09-25,20.97,,
2001-09-26,21.0,,
2001-09-27,21.7,,
2001-09-28,22.85,,
2001-10-01,22.05,,
2001-10-02,22.4,,
2001-10-03,22.07,,
2001-10-04,22.73,,
2001-10-05,22.65,,
2001-10-08,22.55,,
2001-10-09,22.92,,
2001-10-10,23.79,,
2001-10-11,23.32,,
2001-10-12,23.65,,
2001-10-15,22.97,,
2001-10-16,23.77,,
2001-10-17,23.62,,
2001-10-18,23.08,,
2001-10-19,23.62,,
2001-10-22,24.1,,
2001-10-23,24.3,,
2001-10-24,23.8,,
2001-10-25,25.23,,
2001-10-26,26.55,,
2001-10-29,25.8,,
2001-10-30,24.9,,
2001-10-31,24.21,,
2001-11-01,24.25,,
2001-11-02,23.75,,
2001-11-05,23.67,,
2001-11-06,22.99,,
2001-11-07,23.73,,
2001-11-08,24.13,,
2001-11-09,24.87,,
2001-11-12,24.71,,
2001-11-13,24.65,,
2001-11-14,23.05,,
2001-11-15,21.59,,
2001-11-16,22.55,,
2001-11-19,22.47,,
2001-11-20,23.93,,
2001-11-21,23.61,,
2001-11-23,23.74,,
2001-11-26,23.15,,
2001-11-27,23.61,,
2001-11-28,23.4,,
2001-11-29,24.0,,
2001-11-30,24.0,,
2001-12-03,24.72,,
2001-12-04,25.33,,
2001-12-05,26.7,,
2001-12-06,26.13,,
2001-12-07,26.4,,
2001-12-10,25.72,,
2001-12-11,25.5,,
2001-12-12,25.63,,
2001-12-13,25.42,,
2001-12-14,26.0,,
2001-12-17,25.69,,
2001-12-18,25.9,,
2001-12-19,26.71,,
2001-12-20,25.99,,
2001-12-21,26.13,,
2001-12-24,26.55,,
2001-12-26,27.98,,
2001-12-27,27.75,,
2001-12-28,27.49,,
2001-12-31,27.48,,
2002-01-02,26.72,,
2002-01-03,26.74,,
2002-01-04,27.15,,
2002-01-07,27.2,,
2002-01-08,26.56,,
2002-01-09,26.48,,
2002-01-10,26.28,,
2002-01-11,25.71,,
2002-01-14,25.41,,
2002-01-15,25.88,,
2002-01-16,25.0,,
2002-01-17,25.0,,
2002-01-18,24.81,,
2002-01-22,24.75,,
2002-01-23,25.82,,
2002-01-24,26.62,,
2002-01-25,27.3,,
2002-01-28,26.84,,
2002-01-29,26.26,,
2002-01-30,27.17,,
2002-01-31,28.2,,
2002-02-01,27.6,,
2002-02-04,26.74,,
2002-02-05,26.8,,
2002-02-06,27.23,,
2002-02-07,26.54,,
2002-02-08,26.95,,
2002-02-11,27.93,,
2002-02-12,27.5,,
2002-02-13,27.72,,
2002-02-14,27.63,,
2002-02-15,27.95,,
2002-02-19,27.55,,
2002-02-20,27.2,,
2002-02-21,27.72,,
2002-02-22,28.67,,
2002-02-25,29.84,,
2002-02-26,29.17,,
2002-02-27,28.7,,
2002-02-28,29.11,,
2002-03-01,29.42,,
2002-03-04,30.09,,
2002-03-05,30.23,,
2002-03-06,30.75,,
2002-03-07,30.17,,
2002-03-08,29.07,,
2002-03-11,29.37,,
2002-03-12,29.88,,
2002-03-13,29.26,,
2002-03-14,29.53,,
2002-03-15,30.15,,
2002-03-18,30.2,,
2002-03-19,30.2,,
2002-03-20,29.6,,
2002-03-21,30.03,,
2002-03-22,28.58,,
2002-03-25,28.39,,
2002-03-26,28.69,,
2002-03-27,29.47,,
2002-03-28,29.41,,
2002-04-01,29.09,,
2002-04-02,29.08,,
2002-04-03,28.32,,
2002-04-04,28.02,,
2002-04-05,27.2,,
2002-04-08,27.34,,
2002-04-09,27.08,,
2002-04-10,27.37,,
2002-04-11,27.42,,
2002-04-12,26.39,,
2002-04-15,27.26,,
2002-04-16,27.45,,
2002-04-17,28.02,,
2002-04-18,28.0,,
2002-04-19,27.66,,
2002-04-22,27.16,,
2002-04-23,27.38,,
2002-04-24,27.35,,
2002-04-25,27.95,,
2002-04-26,28.41,,
2002-04-29,27.95,,
2002-04-30,27.38,,
2002-05-01,28.12,,
2002-05-02,28.48,,
2002-05-03,28.48,,
2002-05-06,27.1,,
2002-05-07,27.01,,
2002-05-08,28.17,,
2002-05-09,27.39,,
2002-05-10,27.75,,
2002-05-13,28.27,,
2002-05-14,27.7,,
2002-05-15,27.57,,
2002-05-16,27.78,,
2002-05-17,27.5,,
2002-05-20,27.46,,
2002-05-21,26.31,,
2002-05-22,26.5,,
2002-05-23,26.42,,
2002-05-24,25.92,,
2002-05-28,26.13,,
2002-05-29,26.23,,
2002-05-30,25.97,,
2002-05-31,25.82,,
2002-06-03,25.1,,
2002-06-04,25.03,,
2002-06-05,24.5,,
2002-06-06,24.43,,
2002-06-07,24.67,,
2002-06-10,24.13,,
2002-06-11,23.43,,
2002-06-12,24.1,,
2002-06-13,24.15,,
2002-06-14,24.25,,
2002-06-17,24.92,,
2002-06-18,24.42,,
2002-06-19,24.24,,
2002-06-20,24.83,,
2002-06-21,24.54,,
2002-06-24,24.7,,
2002-06-25,24.33,,
2002-06-26,24.34,,
2002-06-27,23.92,,
2002-06-28,23.25,,
2002-07-01,23.28,,
2002-07-02,22.8,,
2002-07-03,23.0,,
2002-07-05,23.36,,
2002-07-08,22.53,,
2002-07-09,22.39,,
2002-07-10,21.84,,
2002-07-11,21.61,,
2002-07-12,21.62,,
2002-07-15,21.23,,
2002-07-16,21.23,,
2002-07-17,21.25,,
2002-07-18,21.86,,
2002-07-19,21.15,,
2002-07-22,19.55,,
2002-07-23,18.8,,
2002-07-24,20.3,,
2002-07-25,20.38,,
2002-07-26,20.25,,
2002-07-29,21.41,,
2002-07-30,21.82,,
2002-07-31,21.46,,
2002-08-01,19.83,,
2002-08-02,19.0,,
2002-08-05,18.12,,
2002-08-06,18.83,,
2002-08-07,18.67,,
2002-08-08,19.73,,
2002-08-09,20.44,,
2002-08-12,20.65,,
2002-08-13,19.82,,
2002-08-14,20.88,,
2002-08-15,21.9,,
2002-08-16,21.5,,
2002-08-19,21.27,,
2002-08-20,20.75,,
2002-08-21,20.56,,
2002-08-22,22.0,,
2002-08-23,21.77,,
2002-08-26,22.59,,
2002-08-27,22.07,,
2002-08-28,21.65,,
2002-08-29,21.45,,
2002-08-30,21.61,,
2002-09-03,20.17,,
2002-09-04,20.61,,
2002-09-05,20.32,,
2002-09-06,21.12,,
2002-09-09,21.3,,
2002-09-10,21.82,,
2002-09-11,21.74,,
2002-09-12,20.95,,
2002-09-13,21.31,,
2002-09-16,21.3,,
2002-09-17,20.79,,
2002-09-18,20.66,,
2002-09-19,19.68,,
2002-09-20,19.63,,
2002-09-23,19.64,,
2002-09-24,19.05,,
2002-09-25,19.4,,
2002-09-26,20.5,,
2002-09-27,19.91,,
2002-09-30,19.23,20.477115069161393,-0.060902869615630184
2002-10-01,20.21,19.877115069161395,0.016747145130485475
2002-10-02,19.61,19.7971150691614,-0.009451633155018402
2002-10-03,19.53,18.847115069161394,0.03623286260696612
2002-10-04,18.58,18.7071150691614,-0.00679501188138576
2002-10-07,18.44,18.3771150691614,0.0034219152789727314
2002-10-08,18.11,17.407115069161396,0.040379174150680486
2002-10-09,17.14,17.807115069161394,-0.03746339968997636
2002-10-10,17.54,18.597115069161394,-0.056842960062894465
2002-10-11,18.33,19.057115069161398,-0.03815451953365345
2002-10-14,18.79,19.817115069161396,-0.051829696985498774
2002-10-15,19.55,19.1571150691614,0.0205085645422185
2002-10-16,18.89,19.117115069161397,-0.011880195748142142
2002-10-17,18.85,20.6071150691614,-0.0852673973656276
2002-10-18,20.34,20.307115069161398,0.0016193797457986214
2002-10-21,20.04,20.467115069161395,-0.020868357251039527
2002-10-22,20.2,21.697115069161395,-0.06900065121050492
2002-10-23,21.43,20.847115069161394,0.02795998050113191
2002-10-24,20.58,20.077115069161394,0.025047668905929577
2002-10-25,19.81,20.0471150691614,-0.011827889865617447
2002-10-28,19.78,19.5471150691614,0.011914030792503638
2002-10-29,19.28,20.627115069161395,-0.06530797276519784
2002-10-30,20.36,20.327115069161394,0.0016177864259987462
2002-10-31,20.06,21.247115069161403,-0.0558718237886523
2002-11-01,20.98,20.827115069161394,0.007340667698378489
2002-11-04,20.56,21.2971150691614,-0.03461102908857161
2002-11-05,21.03,21.9071150691614,-0.04003790852388922
2002-11-06,21.64,21.377115069161395,0.012297493370274415
2002-11-07,21.11,21.3371150691614,-0.010644131993722494
2002-11-08,21.07,20.727115069161393,0.016542819861542934
2002-11-11,20.46,20.6571150691614,-0.009542236101287349
2002-11-12,20.39,20.067115069161396,0.016090251624400365
2002-11-13,19.8,20.927115069161392,-0.053859075435693016
2002-11-14,20.66,21.197115069161395,-0.025339064651435317
2002-11-15,20.93,21.147115069161394,-0.010266888341569191
2002-11-18,20.88,21.057115069161398,-0.008411174492786389
2002-11-19,20.79,21.517115069161395,-0.033792405107481494
2002-11-20,21.25,22.2071150691614,-0.04309947808081238
2002-11-21,21.94,22.017115069161395,-0.003502505615252338
2002-11-22,21.75,21.827115069161394,-0.0035329941184186753
2002-11-25,21.56,21.277115069161393,0.013295267235200248
2002-11-26,21.01,21.997115069161403,-0.04487475135070218
2002-11-27,21.73,22.397115069161394,-0.029785758884631752
2002-11-29,22.13,23.327115069161394,-0.05131860779235364
2002-12-02,23.06,23.167115069161397,-0.004623582558364481
2002-12-03,22.9,22.847115069161394,0.0023147312331781578
2002-12-04,22.58,23.097115069161394,-0.022388729831104848
2002-12-05,22.83,23.3571150691614,-0.022567644488653227
2002-12-06,23.09,22.767115069161395,0.01418207488554235
2002-12-09,22.5,22.867115069161397,-0.01605428004586762
2002-12-10,22.6,22.697115069161395,-0.004278740662215008
2002-12-11,22.43,22.8371150691614,-0.017826904489838813
2002-12-12,22.57,22.3571150691614,0.009522021521115143
2002-12-13,22.09,22.917115069161397,-0.03609158773542187
2002-12-16,22.65,22.527115069161393,0.005454978609614747
2002-12-17,22.26,22.017115069161395,0.011031641978326512
2002-12-18,21.75,21.7971150691614,-0.002161527753186898
2002-12-19,21.53,22.177115069161392,-0.029179407111488698
2002-12-20,21.91,22.147115069161394,-0.010706363714683698
2002-12-23,21.88,21.777115069161393,0.00472445181613157
2002-12-24,21.51,21.647115069161394,-0.006334103584857309
2002-12-26,21.38,21.227115069161393,0.007202341455279315
2002-12-27,20.96,21.127115069161395,-0.007909980544637985
2002-12-30,20.86,21.317115069161396,-0.021443570937170864
2002-12-31,21.05,,
2003-01-02,21.55,,
2003-01-03,21.4,,
2003-01-06,21.2,,
2003-01-07,20.35,,
2003-01-08,20.55,,
2003-01-09,20.92,,
2003-01-10,20.89,,
2003-01-13,20.62,,
2003-01-14,20.43,,
2003-01-15,20.65,,
2003-01-16,20.93,,
2003-01-17,20.36,,
2003-01-21,19.38,,
2003-01-22,19.03,,
2003-01-23,19.23,,
2003-01-24,18.68,,
2003-01-27,18.04,,
2003-01-28,18.32,,
