date,DLTR,dcf,Deviation
2007-01-10,10.67,11.25531915129923,-0.05200378091736868
2007-01-11,10.7,11.25531915129923,-0.049338374490707215
2007-01-12,10.7,11.22531915129923,-0.04679770296227437
2007-01-16,10.67,11.09531915129923,-0.03833320569687504
2007-01-17,10.54,11.13531915129923,-0.05346224416295886
2007-01-18,10.58,11.08531915129923,-0.045584537928256674
2007-01-19,10.53,11.05531915129923,-0.04751732121975827
2007-01-22,10.5,11.02531915129923,-0.047646616310179746
2007-01-23,10.47,11.09531915129923,-0.05635882508400014
2007-01-24,10.54,10.80531915129923,-0.024554494650658176
2007-01-25,10.25,10.83531915129923,-0.054019557996041634
2007-01-26,10.28,10.97531915129923,-0.06335297786916028
2007-01-29,10.42,10.925319151299231,-0.04625211806642182
2007-01-30,10.37,11.035319151299232,-0.060289978221509055
2007-01-31,10.48,11.10531915129923,-0.05630807568696239
2007-02-01,10.55,11.13531915129923,-0.0525642007513486
2007-02-02,10.58,11.353437503602537,-0.06812364126346038
2007-02-05,10.53,11.353437503602537,-0.07252759380947438
2007-02-06,10.53,11.423437503602537,-0.0782109153501982
2007-02-07,10.6,11.97343750360254,-0.11470703406513827
2007-02-08,11.15,11.923437503602537,-0.06486699019211961
2007-02-09,11.1,11.82343750360254,-0.06118673214808401
2007-02-12,11.0,11.923437503602537,-0.07744725489805526
2007-02-13,11.1,12.15343750360254,-0.08667815202820428
2007-02-14,11.33,12.203437503602538,-0.07157307138621338
2007-02-15,11.38,12.21343750360254,-0.06823938824403075
2007-02-16,11.39,12.343437503602537,-0.07724246210379138
2007-02-20,11.52,12.343437503602537,-0.06671054990655645
2007-02-21,11.52,12.23343750360254,-0.05831864538421394
2007-02-22,11.41,12.173437503602537,-0.0627133875190643
2007-02-23,11.35,12.21343750360254,-0.07069569917133123
2007-02-26,11.39,11.82343750360254,-0.03665917830330412
2007-02-27,11.0,12.193437503602539,-0.09787539430533343
2007-02-28,11.37,12.283437503602538,-0.07436334522275567
2007-03-01,11.46,12.24343750360254,-0.0639883613872344
2007-03-02,11.42,12.06343750360254,-0.05333782376792584
2007-03-05,11.24,12.363437503602539,-0.09086773021460937
2007-03-06,11.54,12.46343750360254,-0.07409171854358976
2007-03-07,11.64,12.63343750360254,-0.078635565602731
2007-03-08,11.81,12.71343750360254,-0.0710616230540746
2007-03-09,11.89,13.04343750360254,-0.08843048493036942
2007-03-12,12.22,12.773437503602537,-0.04332721739519596
2007-03-13,11.95,12.673437503602537,-0.05708297400739892
2007-03-14,11.85,12.81343750360254,-0.07518962053170086
2007-03-15,11.99,12.683437503602537,-0.05467267871234249
2007-03-16,11.86,12.83343750360254,-0.07585165730766064
2007-03-19,12.01,12.89343750360254,-0.06851838412802636
2007-03-20,12.07,13.113437503602539,-0.07957009771967749
2007-03-21,12.29,13.39343750360254,-0.08238643016818803
2007-03-22,12.57,13.56343750360254,-0.07324378523797348
2007-03-23,12.74,13.533437503602538,-0.058627935688277955
2007-03-26,12.71,13.38343750360254,-0.05031872442496654
2007-03-27,12.56,13.24343750360254,-0.05160574838795651
2007-03-28,12.42,13.273437503602537,-0.06429664533930313
2007-03-29,12.45,13.57343750360254,-0.08276735376019284
2007-03-30,12.75,13.48343750360254,-0.054395439101236454
2007-04-02,12.66,13.693437503602539,-0.07546954541769779
2007-04-03,12.87,13.58343750360254,-0.05252260360555461
2007-04-04,12.76,13.513437503602537,-0.0557546888718492
2007-04-05,12.69,13.50343750360254,-0.06023929117200899
2007-04-09,12.68,13.683437503602537,-0.07333226781197011
2007-04-10,12.86,13.613437503602539,-0.055345132587060086
2007-04-11,12.79,13.91343750360254,-0.0807447838330142
2007-04-12,13.09,13.703437503602538,-0.0447652279540276
2007-04-13,12.88,13.783437503602538,-0.06554515180747977
2007-04-16,12.96,13.703437503602538,-0.05425189872300973
2007-04-17,12.88,13.66343750360254,-0.05733824327852899
2007-04-18,12.84,13.65343750360254,-0.059577487602511026
2007-04-19,12.83,14.00343750360254,-0.08379638951512147
2007-04-20,13.18,13.97343750360254,-0.05678184078885251
2007-04-23,13.15,13.81343750360254,-0.04802841460929008
2007-04-24,12.99,14.00343750360254,-0.0723706235231043
2007-04-25,13.18,14.05343750360254,-0.06215116432393408
2007-04-26,13.23,14.24343750360254,-0.07115118828205724
2007-04-27,13.42,13.933437503602537,-0.036849306100507184
2007-04-30,13.11,13.81343750360254,-0.0509241456675128
2007-05-01,12.99,13.90343750360254,-0.06569868087412611
2007-05-02,13.08,14.05343750360254,-0.06926686110448088
2007-05-03,13.23,14.103437503602537,-0.06193082384201931
2007-05-04,13.28,13.89,-0.043916486681065625
2007-05-07,13.3,13.8,-0.036231884057971064
2007-05-08,13.21,14.01,-0.05710206995003564
2007-05-09,13.42,14.39,-0.06740792216817237
2007-05-10,13.8,14.51,-0.04893177119228109
2007-05-11,13.92,14.42,-0.03467406380027738
2007-05-14,13.83,14.22,-0.02742616033755274
2007-05-15,13.63,14.3,-0.0468531468531469
2007-05-16,13.71,14.31,-0.04192872117400415
2007-05-17,13.72,14.37,-0.04523312456506601
2007-05-18,13.78,14.52,-0.05096418732782371
2007-05-21,13.93,14.56,-0.04326923076923084
2007-05-22,13.97,14.72,-0.05095108695652173
2007-05-23,14.13,14.45,-0.02214532871972308
2007-05-24,13.86,14.44,-0.040166204986149645
2007-05-25,13.85,14.91,-0.07109322602280355
2007-05-29,14.32,14.95,-0.04214046822742468
2007-05-30,14.36,14.69,-0.0224642614023145
2007-05-31,14.1,14.73,-0.04276985743380857
2007-06-01,14.14,14.75,-0.041355932203389845
2007-06-04,14.16,15.11,-0.0628722700198544
2007-06-05,14.52,15.78,-0.07984790874524716
2007-06-06,15.19,15.15,0.0026402640264024946
2007-06-07,14.56,15.13,-0.03767349636483808
2007-06-08,14.54,15.31,-0.05029392553886358
2007-06-11,14.72,14.91,-0.012743125419181767
2007-06-12,14.32,15.09,-0.05102717031146453
2007-06-13,14.5,15.26,-0.04980340760157276
2007-06-14,14.67,15.04,-0.024601063829787218
2007-06-15,14.45,15.1,-0.04304635761589404
2007-06-18,14.51,14.87,-0.024209818426361718
2007-06-19,14.28,14.67,-0.026584867075664653
2007-06-20,14.08,14.81,-0.04929101958136395
2007-06-21,14.22,14.6,-0.02602739726027392
2007-06-22,14.01,14.58,-0.039094650205761305
2007-06-25,13.99,14.92,-0.06233243967828417
2007-06-26,14.33,15.4,-0.06948051948051948
2007-06-27,14.81,15.37,-0.03643461288223804
2007-06-28,14.78,15.11,-0.02183984116479154
2007-06-29,14.52,15.2,-0.044736842105263186
2007-07-02,14.61,15.1,-0.03245033112582785
2007-07-03,14.51,15.17,-0.043506921555702016
2007-07-05,14.58,15.33,-0.048923679060665415
2007-07-06,14.74,15.12,-0.025132275132275117
2007-07-09,14.53,14.55,-0.0013745704467355013
2007-07-10,13.96,14.91,-0.06371562709590872
2007-07-11,14.32,15.11,-0.05228325612177365
2007-07-12,14.52,15.12,-0.03968253968253965
2007-07-13,14.53,15.05,-0.03455149501661137
2007-07-16,14.46,14.71,-0.016995241332426914
2007-07-17,14.12,14.69,-0.03880190605854328
2007-07-18,14.1,14.68,-0.03950953678474112
2007-07-19,14.09,14.35,-0.018118466898954688
2007-07-20,13.76,14.37,-0.042449547668754306
2007-07-23,13.78,14.08,-0.021306818181818232
2007-07-24,13.49,14.02,-0.03780313837375171
2007-07-25,13.43,13.31,0.009015777610818843
2007-07-26,12.72,13.54,-0.06056129985228942
2007-07-27,12.95,13.68,-0.05336257309941528
2007-07-30,13.09,13.34,-0.01874062968515744
2007-07-31,12.75,13.5,-0.05555555555555558
2007-08-01,12.91,13.98,-0.07653791130185983
2007-08-02,13.39,13.42,-0.0022354694485841042
2007-08-03,12.83,13.736142858451286,-0.06596778060543929
2007-08-06,13.3,14.086142858451288,-0.05580966105136609
2007-08-07,13.65,14.586142858451288,-0.06418028861611491
2007-08-08,14.15,13.526142858451287,0.046122323864036474
2007-08-09,13.09,13.466142858451287,-0.027932486860201444
2007-08-10,13.03,13.156142858451286,-0.009588133832877488
2007-08-13,12.72,12.926142858451286,-0.01594774719022285
2007-08-14,12.49,12.686142858451285,-0.015461189475776571
2007-08-15,12.25,12.396142858451288,-0.01178938159394094
2007-08-16,11.96,12.836142858451288,-0.06825592922366364
2007-08-17,12.4,13.176142858451286,-0.058905164188733816
2007-08-20,12.74,13.016142858451287,-0.02121541392517745
2007-08-21,12.58,13.416142858451286,-0.06232364005609636
2007-08-22,12.98,13.166142858451286,-0.014137994737904669
2007-08-23,12.73,13.516142858451287,-0.05816325461222338
2007-08-24,13.08,13.746142858451286,-0.048460347408781246
2007-08-27,13.31,13.396142858451288,-0.00643042250008119
2007-08-28,12.96,14.096142858451286,-0.08059955619491432
2007-08-29,13.66,13.926142858451286,-0.019111024578479907
2007-08-30,13.49,14.916142858451286,-0.0956106998964047
2007-08-31,14.48,14.846142858451286,-0.024662490583731378
2007-09-04,14.41,14.516142858451287,-0.007312056617677198
2007-09-05,14.08,14.436142858451285,-0.024670222644879836
2007-09-06,14.0,14.206142858451287,-0.014510825387670345
2007-09-07,13.77,14.206142858451287,-0.030701004684872912
2007-09-10,13.77,14.376142858451285,-0.04216310761651576
2007-09-11,13.94,14.226142858451285,-0.020113874948282096
2007-09-12,13.79,14.426142858451286,-0.04409653118599299
2007-09-13,13.99,14.406142858451286,-0.028886487003504713
2007-09-14,13.97,14.176142858451286,-0.014541533653379513
2007-09-17,13.74,14.656142858451286,-0.0625091381340489
2007-09-18,14.22,14.686142858451285,-0.03174031894855489
2007-09-19,14.25,14.406142858451286,-0.010838630436021623
2007-09-20,13.97,14.306142858451285,-0.023496400237098758
2007-09-21,13.87,14.166142858451286,-0.020904974728150005
2007-09-24,13.73,14.186142858451285,-0.03215411426507253
2007-09-25,13.75,14.296142858451285,-0.03820211254593253
2007-09-26,13.86,14.326142858451288,-0.032537917781289005
2007-09-27,13.89,13.946142858451285,-0.004025690760600664
2007-09-28,13.51,14.186142858451285,-0.04766220566067958
2007-10-01,13.75,14.416142858451286,-0.046208119952194315
2007-10-02,13.98,14.466142858451287,-0.03360556184244201
2007-10-03,14.03,13.936142858451285,0.00673480047542685
2007-10-04,13.5,14.226142858451285,-0.0510428487662703
2007-10-05,13.79,14.146142858451288,-0.02517596930943755
2007-10-08,13.71,14.236142858451286,-0.03695824519904567
2007-10-09,13.8,14.286142858451285,-0.034028979219096644
2007-10-10,13.85,14.396142858451288,-0.037936749018204874
2007-10-11,13.96,14.186142858451285,-0.01594110962421058
2007-10-12,13.75,13.996142858451286,-0.017586477999019356
2007-10-15,13.56,13.566142858451286,-0.00045280803212677245
2007-10-16,13.13,13.556142858451285,-0.03143540628783015
2007-10-17,13.12,13.446142858451285,-0.024255495563643814
2007-10-18,13.01,12.926142858451286,0.006487406372264193
2007-10-19,12.49,12.736142858451286,-0.01932632675268353
2007-10-22,12.3,12.626142858451285,-0.025830759409868453
2007-10-23,12.19,12.676142858451286,-0.03835100817968229
2007-10-24,12.24,12.546142858451285,-0.024401352822557842
2007-10-25,12.11,13.096142858451286,-0.07530025207497659
2007-10-26,12.66,12.936142858451285,-0.021346614788725793
2007-10-29,12.5,13.226142858451285,-0.054902087949798006
2007-10-30,12.79,13.206142858451287,-0.03151130976786132
2007-10-31,12.77,12.636142858451285,0.010593196282138395
2007-11-01,12.2,12.606142858451285,-0.03221785307462255
2007-11-02,12.17,11.658490567376468,0.04387441321562413
2007-11-05,11.35,11.878490567376469,-0.04449139092031906
2007-11-06,11.57,11.468490567376469,0.008851158923414815
2007-11-07,11.16,10.86849056737647,0.026821519586035514
2007-11-08,10.56,9.858490567376471,0.07115789459138422
2007-11-09,9.55,9.86849056737647,-0.03227348348787451
2007-11-12,9.56,10.008490567376466,-0.044811009647984124
2007-11-13,9.7,9.628490567376469,0.0074268580441696486
2007-11-14,9.32,9.44849056737647,-0.013599057591285546
2007-11-15,9.14,9.188490567376471,-0.005277315900898305
2007-11-16,8.88,9.048490567376469,-0.018620847988055078
2007-11-19,8.74,9.348490567376466,-0.06508971293183119
2007-11-20,9.04,9.27849056737647,-0.025703595390290546
2007-11-21,8.97,9.238490567376468,-0.029062168264216037
2007-11-23,8.93,9.27849056737647,-0.037558971995054646
2007-11-26,8.97,9.378490567376469,-0.043556110062894615
2007-11-27,9.07,9.268490567376471,-0.02141563029422766
2007-11-28,8.96,9.798490567376469,-0.08557344231857256
2007-11-29,9.49,9.858490567376471,-0.03737799056134139
2007-11-30,9.55,10.11849056737647,-0.05618333718760071
2007-12-03,9.81,9.928490567376466,-0.011934398947389568
2007-12-04,9.62,10.048490567376469,-0.04264228189332353
2007-12-05,9.74,9.718490567376469,0.00221324828937286
2007-12-06,9.41,10.058490567376468,-0.06447195660547433
2007-12-07,9.75,10.098490567376466,-0.0345091739256832
2007-12-10,9.79,9.688490567376471,0.010477321716690913
2007-12-11,9.38,9.588490567376466,-0.021743836103445324
2007-12-12,9.28,9.588490567376466,-0.03217300629424025
2007-12-13,9.28,9.178490567376466,0.011059490869264943
2007-12-14,8.87,8.918490567376466,-0.0054370823190466044
2007-12-17,8.61,9.038490567376469,-0.04740731477035154
2007-12-18,8.73,9.038490567376469,-0.0341307616661054
2007-12-19,8.73,9.078490567376468,-0.038386399676259786
2007-12-20,8.77,9.128490567376469,-0.03927161503103782
2007-12-21,8.82,9.408490567376468,-0.0625488821147393
2007-12-24,9.1,9.218490567376469,-0.012853575811619056
2007-12-26,8.91,9.078490567376468,-0.018559315133502285
2007-12-27,8.77,9.018490567376471,-0.027553454263772537
2007-12-28,8.71,8.94849056737647,-0.02665148558639996
2007-12-31,8.64,8.748490567376468,-0.012401061250615464
2008-01-02,8.44,8.418490567376466,0.002555022477175095
2008-01-03,8.11,8.01849056737647,0.011412301586515516
2008-01-04,7.71,7.998490567376467,-0.036068126222857155
2008-01-07,7.69,7.728490567376468,-0.004980347331850821
2008-01-08,7.42,7.608490567376468,-0.02477371374877879
2008-01-09,7.3,7.91849056737647,-0.07810712939718589
2008-01-10,7.61,7.728490567376468,-0.015331657112533814
2008-01-11,7.42,7.688490567376468,-0.03492110252638114
2008-01-14,7.38,7.408490567376469,-0.00384566425743027
2008-01-15,7.1,7.908490567376467,-0.10223070515018307
2008-01-16,7.6,8.00849056737647,-0.051007185928457544
2008-01-17,7.7,8.138490567376468,-0.05387861099626745
2008-01-18,7.83,8.44849056737647,-0.07320722707139526
2008-01-22,8.14,8.768490567376471,-0.07167602708210641
2008-01-23,8.46,8.918490567376466,-0.05140898719494169
2008-01-24,8.61,8.908490567376468,-0.03350630110891761
2008-01-25,8.6,9.148490567376468,-0.05995421466929052
2008-01-28,8.84,9.238490567376468,-0.04313373104299556
2008-01-29,8.93,8.848490567376466,0.009211676500402444
2008-01-30,8.54,9.648490567376468,-0.11488745930109567
2008-01-31,9.34,9.568490567376468,-0.023879478771239193
2008-02-01,9.26,9.277910450879927,-0.0019304401540358729
2008-02-04,8.86,8.917910450879928,-0.006493724196817263
2008-02-05,8.5,8.697910450879927,-0.02275379264911903
2008-02-06,8.28,9.077910450879928,-0.08789582748115643
2008-02-07,8.66,8.86791045087993,-0.02344525827494104
2008-02-08,8.45,9.197910450879927,-0.08131308245215396
2008-02-11,8.78,9.227910450879929,-0.048538664659150244
2008-02-12,8.81,9.30791045087993,-0.05349325753696521
2008-02-13,8.89,8.85791045087993,0.0036226996533796907
2008-02-14,8.44,8.80791045087993,-0.041770457696146956
2008-02-15,8.39,8.617910450879927,-0.02644613821168862
2008-02-19,8.2,9.00791045087993,-0.08968899671965658
2008-02-20,8.59,8.737910450879928,-0.016927439541914002
2008-02-21,8.32,8.927910450879928,-0.06809101124216721
2008-02-22,8.51,8.987910450879928,-0.05317258705366168
2008-02-25,8.57,9.217910450879929,-0.07028821274978647
2008-02-26,8.8,10.127910450879927,-0.13111396050747626
2008-02-27,9.71,9.85791045087993,-0.015004239652707141
2008-02-28,9.44,9.35791045087993,0.008772209303664624
2008-02-29,8.94,9.707910450879929,-0.07910151775352703
2008-03-03,9.29,9.707910450879929,-0.0430484451823564
2008-03-04,9.29,9.887910450879929,-0.060468837561804656
2008-03-05,9.47,9.437910450879926,0.003400069251248583
2008-03-06,9.02,9.30791045087993,-0.030931802835803324
2008-03-07,8.89,9.097910450879928,-0.022852549714843406
2008-03-10,8.68,9.287910450879927,-0.06545179931427259
2008-03-11,8.87,9.387910450879929,-0.05516780902308094
2008-03-12,8.97,9.58791045087993,-0.06444683166843934
2008-03-13,9.17,9.327910450879928,-0.01692881291168824
2008-03-14,8.91,9.027910450879927,-0.013060658002919667
2008-03-17,8.61,9.457910450879929,-0.08965092821332887
2008-03-18,9.04,9.33791045087993,-0.03190333131239842
2008-03-19,8.92,10.01791045087993,-0.10959475593869916
2008-03-20,9.6,10.427910450879928,-0.07939370545803526
2008-03-24,10.01,10.217910450879929,-0.020347648560770537
2008-03-25,9.8,9.967910450879929,-0.01684510025520003
2008-03-26,9.55,9.58791045087993,-0.003953984663722987
2008-03-27,9.17,9.417910450879928,-0.02632329667742439
2008-03-28,9.0,9.61791045087993,-0.06424581035929666
2008-03-31,9.2,10.127910450879927,-0.09161914053054343
2008-04-01,9.71,10.437910450879926,-0.06973718104839288
2008-04-02,10.02,10.35791045087993,-0.03262341883359532
2008-04-03,9.94,10.187910450879926,-0.02433378778457107
2008-04-04,9.77,10.097910450879928,-0.03247309950657706
2008-04-07,9.68,9.877910450879927,-0.02003565955209663
2008-04-08,9.46,9.637910450879929,-0.01845944219825002
2008-04-09,9.22,9.957910450879929,-0.07410294102561676
2008-04-10,9.54,9.89791045087993,-0.03616020296972
2008-04-11,9.48,9.947910450879927,-0.04703605377132625
2008-04-14,9.53,10.037910450879927,-0.050599221159161045
2008-04-15,9.62,10.077910450879928,-0.04543704303702634
2008-04-16,9.66,10.00791045087993,-0.034763545556039666
2008-04-17,9.59,10.597910450879928,-0.09510463931087876
2008-04-18,10.18,10.64791045087993,-0.04394387547100975
2008-04-21,10.23,10.29791045087993,-0.006594585494198668
2008-04-22,9.88,10.497910450879928,-0.058860327850113636
2008-04-23,10.08,10.687910450879926,-0.05687832562536832
2008-04-24,10.27,10.917910450879928,-0.05934381434935754
2008-04-25,10.5,10.687910450879926,-0.01758158919309205
2008-04-28,10.27,10.777910450879927,-0.047125131832809086
2008-04-29,10.36,10.947910450879927,-0.053700699646540784
2008-04-30,10.53,10.947910450879927,-0.03817262232413843
2008-05-01,10.53,10.727910450879929,-0.018448182596797924
2008-05-02,10.31,11.237674422093674,-0.0825503914110407
2008-05-05,10.3,11.297674422093673,-0.08830794593820346
2008-05-06,10.36,11.037674422093671,-0.06139648590623381
2008-05-07,10.1,12.07767442209367,-0.16374629361393567
2008-05-08,11.14,12.447674422093671,-0.10505371346897119
2008-05-09,11.51,12.767674422093672,-0.09850458121937566
2008-05-12,11.83,12.837674422093674,-0.07849353309345986
2008-05-13,11.9,12.767674422093672,-0.0679586895317611
2008-05-14,11.83,12.787674422093671,-0.07489042889918018
2008-05-15,11.85,12.597674422093672,-0.05935019409474562
2008-05-16,11.66,12.32767442209367,-0.05416061450301313
2008-05-19,11.39,12.197674422093671,-0.06621544354641307
2008-05-20,11.26,11.877674422093673,-0.052002976352402475
