date,PG,dcf,Deviation
2013-07-26,80.39,82.11927728110284,-0.02105811617390818
2013-07-29,80.09,82.46927728110285,-0.028850468435571375
2013-07-30,80.44,82.32927728110285,-0.022947818121275998
2013-07-31,80.3,83.66927728110285,-0.040268989891990126
2013-08-01,81.64,83.31927728110286,-0.02015472692396625
2013-08-02,81.29,83.42927728110286,-0.025641805260938177
2013-08-05,81.4,83.76927728110284,-0.028283367816965943
2013-08-06,81.74,83.98927728110283,-0.02678052906176054
2013-08-07,81.96,84.19927728110285,-0.026594970330053314
2013-08-08,82.17,83.66927728110285,-0.017919089656598053
2013-08-09,81.64,83.64927728110284,-0.024020258708878917
2013-08-12,81.62,83.68927728110285,-0.024725715746742205
2013-08-13,81.66,83.27927728110285,-0.019443940124949766
2013-08-14,81.25,82.50927728110284,-0.015262250774692565
2013-08-15,80.48,81.92927728110286,-0.01768936977352209
2013-08-16,79.9,81.61927728110284,-0.021064598197574225
2013-08-19,79.59,81.55927728110285,-0.02414534982103289
2013-08-20,79.53,81.40927728110285,-0.02308431353116891
2013-08-21,79.38,81.79927728110285,-0.02957577819164603
2013-08-22,79.77,82.03927728110284,-0.027660863872889796
2013-08-23,80.01,80.56927728110286,-0.006941570037317768
2013-08-26,78.54,79.99927728110285,-0.018241130803909766
2013-08-27,77.97,78.87927728110283,-0.011527454515872781
2013-08-28,76.85,79.33927728110285,-0.0313750939812979
2013-08-29,77.31,79.91927728110285,-0.03264890987346081
2013-08-30,77.89,79.77927728110285,-0.023681303535076803
2013-09-03,77.75,79.51927728110284,-0.022249665006994435
2013-09-04,77.49,79.16927728110285,-0.021211224085579516
2013-09-05,77.14,79.17927728110286,-0.025755189376924892
2013-09-06,77.15,80.18927728110285,-0.037901292843040335
2013-09-09,78.16,79.97927728110285,-0.02274685822314515
2013-09-10,77.95,80.29927728110285,-0.02925651837287091
2013-09-11,78.27,80.28927728110284,-0.025150024380380276
2013-09-12,78.26,81.07927728110285,-0.034771860031859614
2013-09-13,79.05,82.18927728110285,-0.038195703684872795
2013-09-16,80.16,81.85927728110285,-0.020758518002395365
2013-09-17,79.83,82.32927728110285,-0.030357090012698484
2013-09-18,80.3,82.14927728110284,-0.022511181379902934
2013-09-19,80.12,81.41927728110285,-0.015957858193914487
2013-09-20,79.39,81.30927728110285,-0.023604653063973413
2013-09-23,79.28,80.64927728110284,-0.016978171748895265
2013-09-24,78.62,79.74927728110285,-0.01416034501632324
2013-09-25,77.72,80.07927728110285,-0.029461770400612597
2013-09-26,78.05,79.23927728110283,-0.0150086841009901
2013-09-27,77.21,77.61927728110284,-0.005272881885006742
2013-09-30,75.59,78.25349245973395,-0.03403672316739692
2013-10-01,76.16,78.02349245973396,-0.023883735538955286
2013-10-02,75.93,77.93349245973396,-0.025707720730841044
2013-10-03,75.84,78.11349245973395,-0.029104990548283194
2013-10-04,76.02,77.74349245973396,-0.02216896109506039
2013-10-07,75.65,78.42349245973395,-0.03536558208189944
2013-10-08,76.33,79.04349245973395,-0.03432910636022635
2013-10-09,76.95,79.98349245973395,-0.03792648165821344
2013-10-10,77.89,80.57349245973396,-0.033304904352694065
2013-10-11,78.48,80.83349245973395,-0.029115313320234204
2013-10-14,78.74,79.69349245973395,-0.011964495849089762
2013-10-15,77.6,80.43349245973396,-0.03522776859592969
2013-10-16,78.34,81.51349245973395,-0.03893211251255846
2013-10-17,79.42,81.50349245973395,-0.02556322921699672
2013-10-18,79.41,81.06349245973395,-0.02039749842452543
2013-10-21,78.97,82.47349245973395,-0.042480224315036286
2013-10-22,80.38,83.00349245973395,-0.03160701293390322
2013-10-23,80.91,82.70349245973395,-0.02168581285254856
2013-10-24,80.61,82.09349245973395,-0.018070768038789264
2013-10-25,80.0,83.39349245973395,-0.04069253318983468
2013-10-28,81.3,84.55349245973396,-0.03847851064559327
2013-10-29,82.46,83.61349245973395,-0.013795530192563632
2013-10-30,81.52,82.84349245973395,-0.015975816813580623
2013-10-31,80.75,83.24349245973396,-0.029954202857840118
2013-11-01,81.15,83.42349245973395,-0.02725242485899626
2013-11-04,81.33,83.52349245973396,-0.02626198205003727
2013-11-05,81.43,84.90349245973395,-0.04091106689611468
2013-11-06,82.81,84.41349245973396,-0.018995689113311287
2013-11-07,82.32,84.60349245973396,-0.0269905224163266
2013-11-08,82.51,84.35349245973396,-0.021854370293132086
2013-11-11,82.26,84.89349245973395,-0.031021134640950798
2013-11-12,82.8,85.59349245973395,-0.03263673883909002
2013-11-13,83.5,86.41349245973396,-0.0337157124055778
2013-11-14,84.32,86.93349245973396,-0.030063125106178035
2013-11-15,84.84,86.66349245973396,-0.021041068251215433
2013-11-18,84.57,86.43349245973396,-0.021559842217437786
2013-11-19,84.34,86.78349245973395,-0.028156189506520324
2013-11-20,84.69,86.76349245973395,-0.02389821341846332
2013-11-21,84.67,87.04349245973395,-0.027267890943506456
2013-11-22,84.95,87.50349245973395,-0.029181606218848577
2013-11-25,85.41,86.73349245973395,-0.015259300902109807
2013-11-26,84.64,86.37349245973395,-0.020069727532924353
2013-11-27,84.28,86.31349245973395,-0.023559381062961737
2013-11-29,84.22,85.43349245973396,-0.01420394302978889
2013-12-02,83.34,85.92349245973395,-0.03006735859747134
2013-12-03,83.83,85.44349245973396,-0.018883737231297437
2013-12-04,83.35,84.78349245973395,-0.016907683537744855
2013-12-05,82.69,86.61349245973395,-0.04529885989250415
2013-12-06,84.52,86.87349245973395,-0.02709103079774078
2013-12-09,84.78,85.74349245973396,-0.011236916436386357
2013-12-10,83.65,86.11349245973395,-0.028607508409740245
2013-12-11,84.02,84.39349245973395,-0.004425607340662552
2013-12-12,82.3,84.46349245973396,-0.02561452761103089
2013-12-13,82.37,83.78349245973395,-0.016870775116151537
2013-12-16,81.69,83.00349245973395,-0.01582454449577697
2013-12-17,80.91,84.47349245973395,-0.04218474169790676
2013-12-18,82.38,83.99349245973396,-0.01920973175996299
2013-12-19,81.9,83.93349245973396,-0.024227425788453827
2013-12-20,81.84,83.40349245973395,-0.018746126974104604
2013-12-23,81.31,83.40349245973395,-0.025100776933827618
2013-12-24,81.31,83.85349245973396,-0.0303325763200063
2013-12-26,81.76,84.10349245973396,-0.02786438935167812
2013-12-27,82.01,84.09349245973395,-0.024775905944583898
2013-12-30,82.0,83.50349245973395,-0.0180051446406142
2013-12-31,81.41,82.9158743656563,-0.018161472422222102
2014-01-02,80.54,82.82587436565629,-0.027598553992496333
2014-01-03,80.45,83.01587436565629,-0.030908237554115203
2014-01-06,80.64,83.79587436565629,-0.03766145278089872
2014-01-07,81.42,82.61587436565628,-0.014475116009344147
2014-01-08,80.24,82.79587436565629,-0.030869586017881034
2014-01-09,80.42,82.67587436565628,-0.02728576362771895
2014-01-10,80.3,82.38587436565629,-0.02531834955587753
2014-01-13,80.01,83.24587436565629,-0.03887128810063012
2014-01-14,80.87,83.1658743656563,-0.027605966788276537
2014-01-15,80.79,82.93587436565629,-0.025873898142019125
2014-01-16,80.56,82.25587436565628,-0.020617060832853418
2014-01-17,79.88,82.5558743656563,-0.032412888679542284
2014-01-21,80.18,81.60587436565629,-0.017472692704293413
2014-01-22,79.23,80.61587436565628,-0.017191085211955226
2014-01-23,78.24,81.5558743656563,-0.040657701133698265
2014-01-24,79.18,80.84587436565629,-0.020605558152809733
2014-01-27,78.47,81.48587436565629,-0.037011008216258245
2014-01-28,79.11,80.01587436565629,-0.01132118311319863
2014-01-29,77.64,79.24587436565629,-0.020264453872342547
2014-01-30,76.87,78.99587436565629,-0.02691120748681175
2014-01-31,76.62,78.07587436565629,-0.018646917213349656
2014-02-03,75.7,78.46587436565629,-0.03524939201935262
2014-02-04,76.09,78.82587436565629,-0.03470782135527162
2014-02-05,76.45,79.27587436565629,-0.035646082597866724
2014-02-06,76.9,79.68587436565629,-0.03496070524209449
2014-02-07,77.31,80.40587436565629,-0.03850308687120785
2014-02-10,78.03,81.21587436565629,-0.039227237169332185
2014-02-11,78.84,79.86587436565628,-0.012844965059287228
2014-02-12,77.49,80.17587436565628,-0.033499782657896326
2014-02-13,77.8,81.77587436565629,-0.04861916055924265
2014-02-14,79.4,80.34587436565629,-0.011772531858345037
2014-02-18,77.97,80.51587436565629,-0.031619533237562614
2014-02-19,78.14,80.29587436565629,-0.026849129954532147
2014-02-20,77.92,80.34587436565629,-0.03019289272546921
2014-02-21,77.97,80.23587436565629,-0.028240165431862696
2014-02-24,77.86,80.49587436565629,-0.03274545914841187
2014-02-25,78.12,80.23587436565629,-0.026370677485406113
2014-02-26,77.86,80.56587436565628,-0.03358586233887817
2014-02-27,78.19,81.03587436565628,-0.03511869758836583
2014-02-28,78.66,79.85587436565629,-0.014975408824408398
2014-03-03,77.48,80.82587436565629,-0.04139608005376527
2014-03-04,78.45,80.19587436565628,-0.021770126948125745
2014-03-05,77.82,80.43587436565629,-0.03252123988563482
2014-03-06,78.06,80.75587436565628,-0.03338301252797504
2014-03-07,78.38,80.90587436565629,-0.031219913083696982
2014-03-10,78.53,81.32587436565629,-0.034378657314958816
2014-03-11,78.95,81.61587436565628,-0.03266367463898756
2014-03-12,79.24,81.56587436565628,-0.028515287597230876
2014-03-13,79.19,81.35587436565629,-0.02662222467085429
2014-03-14,78.98,82.21587436565629,-0.03935826737382475
2014-03-17,79.84,82.14587436565628,-0.028070482948323483
2014-03-18,79.77,81.15587436565629,-0.01707669810089274
2014-03-19,78.78,80.69587436565628,-0.02374191221938926
2014-03-20,78.32,80.25587436565628,-0.024121279357523284
2014-03-21,77.88,81.67587436565628,-0.046474854357389184
2014-03-24,79.3,82.18587436565629,-0.03511399480665789
2014-03-25,79.81,81.87587436565629,-0.025231783863829294
2014-03-26,79.5,82.02587436565629,-0.030793629268691558
2014-03-27,79.65,82.13587436565629,-0.030265391156482413
2014-03-28,79.76,82.97587436565628,-0.03875673971791649
2014-03-31,80.6,83.15274708652755,-0.030699491910606502
2014-04-01,80.34,82.94274708652755,-0.03138004440354869
2014-04-02,80.13,82.91274708652755,-0.0335623554195289
2014-04-03,80.1,82.58274708652755,-0.03006375028825581
2014-04-04,79.77,83.30274708652756,-0.04240853045167958
2014-04-07,80.49,84.16274708652755,-0.04363863126700951
2014-04-08,81.35,84.30274708652756,-0.03502551445324664
2014-04-09,81.49,83.90274708652755,-0.028756473063263788
2014-04-10,81.09,83.57274708652756,-0.02970761609591488
2014-04-11,80.76,83.62274708652755,-0.03423407130556666
2014-04-14,80.81,83.65274708652755,-0.033982710497087565
2014-04-15,80.84,84.46274708652756,-0.0428916559251411
2014-04-16,81.65,84.57274708652756,-0.03455897067571012
2014-04-17,81.76,84.37274708652755,-0.030966718244317404
2014-04-21,81.56,84.06274708652755,-0.029772368537414273
2014-04-22,81.25,83.17274708652755,-0.023117513294676262
2014-04-23,80.36,83.96274708652756,-0.04290887579958236
2014-04-24,81.15,84.22274708652755,-0.03648357709551686
2014-04-25,81.41,85.75274708652755,-0.050642658504520766
2014-04-28,82.94,85.25274708652755,-0.027128123908784052
2014-04-29,82.44,85.36274708652755,-0.03423914044805665
2014-04-30,82.55,85.15274708652755,-0.030565626777522392
2014-05-01,82.34,84.73274708652755,-0.028238752652314236
2014-05-02,81.92,84.51274708652755,-0.03067876948637105
2014-05-05,81.7,83.94274708652755,-0.02671758030763205
2014-05-06,81.13,84.90274708652755,-0.044436101492483115
2014-05-07,82.09,84.97274708652755,-0.03392554890089705
2014-05-08,82.16,85.20274708652755,-0.035711842523545645
2014-05-09,82.39,84.54274708652756,-0.025463415381147603
2014-05-12,81.73,84.42274708652755,-0.03189598987779518
2014-05-13,81.61,83.98274708652755,-0.028252792017899875
2014-05-14,81.17,83.34274708652755,-0.026070020037517794
2014-05-15,80.53,83.14274708652755,-0.031424834734032014
2014-05-16,80.33,82.74274708652756,-0.029159620286772103
2014-05-19,79.93,83.04274708652756,-0.037483671912782235
2014-05-20,80.23,83.30274708652756,-0.03688650367479307
2014-05-21,80.49,83.46274708652756,-0.03561765206991874
2014-05-22,80.65,83.33274708652755,-0.032193191516198816
2014-05-23,80.52,82.89274708652755,-0.028624302727604856
2014-05-27,80.08,82.91274708652755,-0.034165399001570895
2014-05-28,80.1,83.21274708652756,-0.037407094411759045
2014-05-29,80.4,83.60274708652756,-0.03830911301530271
2014-05-30,80.79,83.17274708652755,-0.028648171065561723
2014-06-02,80.36,82.74274708652756,-0.028797050743744612
2014-06-03,79.93,82.67274708652755,-0.0331759519694792
2014-06-04,79.86,82.92274708652755,-0.03693494480268078
2014-06-05,80.11,82.84274708652755,-0.03298716161202686
2014-06-06,80.03,82.90274708652755,-0.03465201320203781
2014-06-09,80.09,82.96274708652756,-0.03462695230585078
2014-06-10,80.15,82.87274708652755,-0.03285455330308673
2014-06-11,80.06,82.57274708652756,-0.030430707166548054
2014-06-12,79.76,82.45274708652755,-0.03265806394178383
2014-06-13,79.64,82.50274708652755,-0.03469880928358837
2014-06-16,79.69,82.39274708652755,-0.03280321608513881
2014-06-17,79.58,82.60274708652756,-0.036593784022233455
2014-06-18,79.79,83.05274708652756,-0.039285239814262796
2014-06-19,80.24,82.74274708652756,-0.030247328915854577
2014-06-20,79.93,82.33274708652755,-0.02918337079172606
2014-06-23,79.52,81.82274708652756,-0.028143116291272974
2014-06-24,79.01,82.13274708652754,-0.038020731039687505
2014-06-25,79.32,81.43274708652756,-0.02594468640831471
2014-06-26,78.62,81.83274708652755,-0.03925991978651866
2014-06-27,79.02,81.40274708652755,-0.029271089389585336
2014-06-30,78.59,82.22625951044859,-0.04422260640454545
2014-07-01,79.28,82.50625951044859,-0.03910320901216002
2014-07-02,79.56,82.92625951044859,-0.04059340829215197
2014-07-03,79.98,83.13625951044858,-0.037964896773493906
2014-07-07,80.19,83.50625951044859,-0.03971270572876817
2014-07-08,80.56,84.61625951044859,-0.04793711674229362
2014-07-09,81.67,84.55625951044858,-0.03413419097721471
2014-07-10,81.61,84.10625951044858,-0.02967983031201704
2014-07-11,81.16,84.26625951044858,-0.036862434959076595
2014-07-14,81.32,84.20625951044859,-0.03427606839715358
2014-07-15,81.26,83.88625951044858,-0.03130738604600025
2014-07-16,80.94,83.34625951044859,-0.028870635881949047
2014-07-17,80.4,83.49625951044858,-0.03708261338414942
2014-07-18,80.55,83.22625951044859,-0.03215643146995695
2014-07-21,80.28,83.04625951044858,-0.03330986280123238
2014-07-22,80.1,82.93625951044858,-0.034198063997463835
2014-07-23,79.99,83.20625951044859,-0.03865405715112957
2014-07-24,80.26,82.50625951044859,-0.027225322342532277
2014-07-25,79.56,82.20625951044859,-0.03219048678540404
2014-07-28,79.26,81.59625951044859,-0.028631943724692688
2014-07-29,78.65,81.10625951044858,-0.03028446294126219
2014-07-30,78.16,80.26625951044858,-0.026240907739999986
2014-07-31,77.32,82.59625951044859,-0.063880126554413
2014-08-01,79.65,82.16625951044858,-0.03062399974686203
2014-08-04,79.22,82.35625951044858,-0.0380816167355279
2014-08-05,79.41,84.03625951044859,-0.055050754726575946
2014-08-06,81.09,83.08625951044858,-0.02402634950966276
2014-08-07,80.14,83.89625951044859,-0.04477266963231863
2014-08-08,80.95,84.42625951044859,-0.04117509801578223
2014-08-11,81.48,84.36625951044859,-0.03421106408173902
2014-08-12,81.42,84.42625951044859,-0.03560810970284112
2014-08-13,81.48,84.89625951044859,-0.040240400815634625
2014-08-14,81.95,84.72625951044859,-0.03276740324062355
2014-08-15,81.78,85.38625951044858,-0.04223465849335262
2014-08-18,82.44,85.63625951044858,-0.03732367023875682
2014-08-19,82.69,85.75625951044859,-0.0357555183487801
2014-08-20,82.81,86.22625951044859,-0.03961971132511688
2014-08-21,83.28,86.33625951044858,-0.03539948948192162
2014-08-22,83.39,86.48625951044858,-0.03580059454501572
2014-08-25,83.54,86.32625951044858,-0.032275920748209175
2014-08-26,83.38,86.25625951044859,-0.03334551633438476
2014-08-27,83.31,85.97625951044859,-0.031011578377919014
2014-08-28,83.03,86.05625951044858,-0.03516605912997117
2014-08-29,83.11,85.92625951044859,-0.032775306716407604
2014-09-02,82.98,85.84625951044859,-0.03338828653448467
2014-09-03,82.9,86.64625951044859,-0.043236251993045594
2014-09-04,83.7,86.71625951044858,-0.03478309059312157
2014-09-05,83.77,86.26625951044858,-0.028936684221786968
2014-09-08,83.32,85.93625951044858,-0.030444186486037195
2014-09-09,82.99,86.58625951044858,-0.04153383609341177
2014-09-10,83.64,86.43625951044858,-0.03235053814551703
2014-09-11,83.49,86.20625951044859,-0.031508843161433875
2014-09-12,83.26,86.81625951044859,-0.04096305842364212
2014-09-15,83.87,87.02625951044858,-0.036267898082757766
2014-09-16,84.08,87.10625951044858,-0.03474215891552057
2014-09-17,84.16,87.13625951044858,-0.03415638365899443
2014-09-18,84.19,87.41625951044858,-0.03690685838671648
2014-09-19,84.47,87.75625951044859,-0.03744757956618827
2014-09-22,84.81,87.38625951044858,-0.029481288304147424
2014-09-23,84.44,88.18625951044858,-0.04248121568195906
2014-09-24,85.24,87.27625951044858,-0.02333119592739663
2014-09-25,84.33,87.52625951044858,-0.036517720834020384
2014-09-26,84.58,87.38625951044858,-0.03211328103719835
2014-09-29,84.44,86.68625951044858,-0.02591252089009366
2014-09-30,83.74,85.73210526315789,-0.02323639734546412
2014-10-01,83.14,85.6421052631579,-0.029215830875123028
2014-10-02,83.05,86.3821052631579,-0.038574022397426466
2014-10-03,83.79,86.16210526315788,-0.027530725437974746
2014-10-06,83.57,85.7521052631579,-0.02544666695309017
2014-10-07,83.16,86.7721052631579,-0.04162749367672125
2014-10-08,84.18,86.2521052631579,-0.024023822454371846
2014-10-09,83.66,87.28210526315789,-0.041498830169565126
2014-10-10,84.69,85.9621052631579,-0.014798442398119116
2014-10-13,83.37,86.1421052631579,-0.03218060731960659
2014-10-14,83.55,85.5421052631579,-0.023288008367685964
2014-10-15,82.95,84.8321052631579,-0.022186237832002575
2014-10-16,82.24,85.8621052631579,-0.04218514386592953
2014-10-17,83.27,86.7721052631579,-0.04035980517629367
2014-10-20,84.18,87.20210526315789,-0.03465633374375299
2014-10-21,84.61,86.8221052631579,-0.02547859507037986
2014-10-22,84.23,85.8221052631579,-0.018551225914069436
2014-10-23,83.23,87.7521052631579,-0.051532726760191716
2014-10-24,85.16,88.5421052631579,-0.03819770552220181
2014-10-27,85.95,89.06210526315789,-0.03494309116051475
2014-10-28,86.47,89.1321052631579,-0.029866962698773536
