date,FDX,dcf,Deviation
2009-08-26,67.76,75.78020408755118,-0.10583508165648636
2009-08-27,68.53,77.11020408755118,-0.11127196703835962
2009-08-28,69.86,75.96020408755118,-0.08030789491455459
2009-08-31,68.71,74.7013924050633,-0.08020456128281228
2009-09-01,69.04,74.17139240506329,-0.0691829051427244
2009-09-02,68.51,75.40139240506329,-0.09139608945206323
2009-09-03,69.74,76.5213924050633,-0.08862087047718947
2009-09-04,70.86,76.5913924050633,-0.07483076394214261
2009-09-08,70.93,77.7013924050633,-0.08714634571493274
2009-09-09,72.04,78.32139240506329,-0.080200213660364
2009-09-10,72.66,82.98139240506327,-0.12438201030275187
2009-09-11,77.32,84.54139240506329,-0.08541842285330992
2009-09-14,78.88,85.1913924050633,-0.07408486029966788
2009-09-15,79.53,83.86139240506328,-0.05164942151379981
2009-09-16,78.2,82.12139240506328,-0.04775116799921053
2009-09-17,76.46,81.8313924050633,-0.06563975324378024
2009-09-18,76.17,81.25139240506329,-0.06253914246454972
2009-09-21,75.59,81.82139240506329,-0.07615847423146127
2009-09-22,76.16,80.9413924050633,-0.05907227764424028
2009-09-23,75.28,81.0513924050633,-0.07120657935424635
2009-09-24,75.39,79.04139240506329,-0.04619595244920538
2009-09-25,73.38,81.53139240506329,-0.09997857468894489
2009-09-28,75.87,80.7013924050633,-0.05986752224562819
2009-09-29,75.04,80.8813924050633,-0.07222170923825011
2009-09-30,75.22,79.3413924050633,-0.05194504759914309
2009-10-01,73.68,79.2413924050633,-0.07018292127723802
2009-10-02,73.58,81.11139240506328,-0.09285246106307932
2009-10-05,75.45,80.7413924050633,-0.06553506506944351
2009-10-06,75.08,81.87139240506328,-0.08295195923213916
2009-10-07,76.21,83.8313924050633,-0.09091334625861447
2009-10-08,78.17,83.14139240506329,-0.059794432848114365
2009-10-09,77.48,83.28139240506329,-0.06966012740092675
2009-10-12,77.62,83.8513924050633,-0.07431471590789007
2009-10-13,78.19,85.9513924050633,-0.09029978675023875
2009-10-14,80.29,86.5813924050633,-0.07266448633246247
2009-10-15,80.92,85.7113924050633,-0.05590146502835536
2009-10-16,80.05,85.65139240506329,-0.06539756386648266
2009-10-19,79.99,87.3413924050633,-0.08416848189195048
2009-10-20,81.68,85.2713924050633,-0.042117201370456714
2009-10-21,79.61,84.62139240506328,-0.059221341821875106
2009-10-22,78.96,82.76139240506329,-0.045931953228359745
2009-10-23,77.1,82.5213924050633,-0.06569681202726119
2009-10-26,76.86,80.4413924050633,-0.04452176047661094
2009-10-27,74.78,79.2013924050633,-0.05582468023353393
2009-10-28,73.54,80.61139240506328,-0.08772199802144987
2009-10-29,74.95,78.3513924050633,-0.04341202243705733
2009-10-30,72.69,78.53139240506329,-0.07438289614086435
2009-11-02,72.87,80.4913924050633,-0.09468580648610903
2009-11-03,74.83,78.5813924050633,-0.04773894035531978
2009-11-04,72.92,80.6613924050633,-0.09597394954686334
2009-11-05,75.0,82.78139240506329,-0.0939992935488162
2009-11-06,77.12,86.8813924050633,-0.11235308430087287
2009-11-09,81.22,87.79139240506329,-0.07485235425750347
2009-11-10,82.13,88.1613924050633,-0.0684130801536309
2009-11-11,82.5,86.42139240506329,-0.0453752513808553
2009-11-12,80.76,87.6313924050633,-0.07841245262087448
2009-11-13,81.97,90.4613924050633,-0.09386758460494371
2009-11-16,84.8,90.92139240506329,-0.0673262061121096
2009-11-17,85.26,89.37139240506328,-0.046003450258769174
2009-11-18,83.71,88.14139240506329,-0.050275951901217364
2009-11-19,82.48,87.4413924050633,-0.05673963175334806
2009-11-20,81.78,88.2713924050633,-0.0735390280837005
2009-11-23,82.61,87.4513924050633,-0.05536095277521269
2009-11-24,81.79,89.1613924050633,-0.08267471162377993
2009-11-25,83.5,88.31139240506329,-0.054482125963936534
2009-11-27,82.65,90.11139240506328,-0.08280187672079553
2009-11-30,84.45,90.51607594936709,-0.06701655905587789
2009-12-01,85.88,91.73607594936709,-0.06383612868506938
2009-12-02,87.1,90.5760759493671,-0.038377418241327454
2009-12-03,85.94,92.5660759493671,-0.07158211992254615
2009-12-04,87.93,92.1560759493671,-0.04585781139041767
2009-12-07,87.52,94.51607594936709,-0.0740199577595132
2009-12-08,89.88,93.63607594936708,-0.0401135557132718
2009-12-09,89.0,92.6760759493671,-0.039665856713392844
2009-12-10,88.04,92.5760759493671,-0.04899836056831808
2009-12-11,87.94,95.19607594936708,-0.07622242699611326
2009-12-14,90.56,95.99607594936708,-0.056628105842933874
2009-12-15,91.36,94.58607594936709,-0.034107302972311015
2009-12-16,89.95,89.10607594936708,0.009471004548696094
2009-12-17,84.47,89.58607594936709,-0.05710793664250491
2009-12-18,84.95,89.35607594936708,-0.04930919249255916
2009-12-21,84.72,88.13607594936708,-0.03875911098344753
2009-12-22,83.5,88.39607594936709,-0.05538793319481217
2009-12-23,83.76,87.20607594936708,-0.03951646616192095
