date,PH,dcf,Deviation
2002-10-31,29.09,,
2002-11-01,29.71,,
2002-11-04,29.73,,
2002-11-05,29.67,,
2002-11-06,30.32,,
2002-11-07,29.66,,
2002-11-08,29.85,,
2002-11-11,28.3,,
2002-11-12,28.93,,
2002-11-13,29.0,,
2002-11-14,29.76,,
2002-11-15,29.77,,
2002-11-18,29.6,,
2002-11-19,29.63,,
2002-11-20,30.44,,
2002-11-21,31.25,,
2002-11-22,31.06,,
2002-11-25,31.31,,
2002-11-26,30.19,,
2002-11-27,31.29,,
2002-11-29,31.13,,
2002-12-02,31.18,,
2002-12-03,30.27,,
2002-12-04,30.78,,
2002-12-05,30.65,,
2002-12-06,30.67,,
2002-12-09,29.87,,
2002-12-10,30.23,,
2002-12-11,30.31,,
2002-12-12,30.59,,
2002-12-13,29.92,,
2002-12-16,31.11,,
2002-12-17,31.25,,
2002-12-18,31.07,,
2002-12-19,30.93,,
2002-12-20,31.13,,
2002-12-23,31.03,,
2002-12-24,30.87,,
2002-12-26,30.85,,
2002-12-27,30.57,,
2002-12-30,30.6,,
2002-12-31,30.75,,
2003-01-02,31.83,,
2003-01-03,31.85,,
2003-01-06,32.53,,
2003-01-07,31.41,,
2003-01-08,30.23,,
2003-01-09,30.33,,
2003-01-10,30.37,,
2003-01-13,30.57,,
2003-01-14,30.01,,
2003-01-15,29.65,,
2003-01-16,29.32,,
2003-01-17,28.7,,
2003-01-21,27.95,,
2003-01-22,27.22,,
2003-01-23,27.77,,
2003-01-24,27.07,,
2003-01-27,26.7,,
2003-01-28,27.04,,
2003-01-29,27.15,,
2003-01-30,26.34,,
2003-01-31,26.87,,
2003-02-03,27.39,,
2003-02-04,27.51,,
2003-02-05,27.77,,
2003-02-06,27.91,,
2003-02-07,27.54,,
2003-02-10,27.6,,
2003-02-11,27.3,,
2003-02-12,27.02,,
2003-02-13,26.68,,
2003-02-14,27.21,,
2003-02-18,27.93,,
2003-02-19,27.37,,
2003-02-20,27.27,,
2003-02-21,27.65,,
2003-02-24,26.97,,
2003-02-25,26.93,,
2003-02-26,26.31,,
2003-02-27,26.93,,
2003-02-28,26.87,,
2003-03-03,26.86,,
2003-03-04,25.67,,
2003-03-05,25.61,,
2003-03-06,25.08,,
2003-03-07,25.59,,
2003-03-10,25.12,,
2003-03-11,24.39,,
2003-03-12,24.31,,
2003-03-13,26.5,,
2003-03-14,26.31,,
2003-03-17,27.45,,
2003-03-18,27.43,,
2003-03-19,26.69,,
2003-03-20,27.05,,
2003-03-21,28.03,,
2003-03-24,27.02,,
2003-03-25,27.57,,
2003-03-26,26.98,,
2003-03-27,26.68,,
2003-03-28,26.05,,
2003-03-31,25.83,26.624677087160975,-0.02984738874238546
2003-04-01,26.17,27.904677087160977,-0.06216438490732812
2003-04-02,27.45,27.30467708716098,0.005322271798898326
2003-04-03,26.85,27.264677087160972,-0.015209315915802435
2003-04-04,26.81,27.544677087160974,-0.026672198219503507
2003-04-07,27.09,27.104677087160972,-0.0005414964772970654
2003-04-08,26.65,26.784677087160976,-0.005028139287351463
2003-04-09,26.33,26.474677087160973,-0.005464734723096498
2003-04-10,26.02,26.454677087160974,-0.016431010884344954
2003-04-11,26.0,26.854677087160972,-0.03182600499670829
2003-04-14,26.4,27.124677087160975,-0.026716524028372324
2003-04-15,26.67,27.30467708716098,-0.02324426270030533
2003-04-16,26.85,27.184677087160978,-0.012311240118391575
2003-04-17,26.73,27.324677087160975,-0.021763371082631933
2003-04-21,26.87,27.694677087160972,-0.029777458121845513
2003-04-22,27.24,27.524677087160978,-0.010342613148902946
2003-04-23,27.07,27.254677087160974,-0.006775977809987399
2003-04-24,26.8,26.924677087160973,-0.004630588019955306
2003-04-25,26.47,27.55467708716098,-0.03936453632644388
2003-04-28,27.1,27.434677087160978,-0.012199053267428428
2003-04-29,26.98,27.574677087160975,-0.021566058064116378
2003-04-30,27.12,27.034677087160976,0.0031560544468107743
2003-05-01,26.58,27.30467708716098,-0.026540401296367366
2003-05-02,26.85,27.284677087160976,-0.015931179459166667
2003-05-05,26.83,27.624677087160975,-0.02876692765144817
2003-05-06,27.17,27.784677087160976,-0.022122880364336184
2003-05-07,27.33,27.484677087160975,-0.005627757119738286
2003-05-08,27.03,27.734677087160975,-0.025407798509656576
2003-05-09,27.28,28.404677087160977,-0.03959478517252124
2003-05-12,27.95,27.944677087160972,0.00019048038459801298
2003-05-13,27.49,27.624677087160975,-0.004875245663000682
2003-05-14,27.17,27.784677087160976,-0.022122880364336184
2003-05-15,27.33,27.614677087160974,-0.0103089051616444
2003-05-16,27.16,26.924677087160973,0.008740045872313917
2003-05-19,26.47,26.684677087160978,-0.008044957278657394
2003-05-20,26.23,26.844677087160974,-0.02289754073648198
2003-05-21,26.39,27.604677087160972,-0.04400258272631352
2003-05-22,27.15,27.364677087160974,-0.007845043684498565
2003-05-23,26.91,27.654677087160977,-0.026927708640890335
2003-05-27,27.2,27.284677087160976,-0.0031034667146866424
2003-05-28,26.83,26.744677087160976,0.0031902764262567995
2003-05-29,26.29,27.404677087160977,-0.040674702482927705
2003-05-30,26.95,27.904677087160977,-0.03421208151518895
2003-06-02,27.45,27.084677087160973,0.013488176789532513
2003-06-03,26.63,28.46467708716098,-0.0644545195978532
2003-06-04,28.01,29.904677087160973,-0.06335721605147904
2003-06-05,29.45,29.754677087160974,-0.010239636823094367
2003-06-06,29.3,28.984677087160975,0.010878952071496473
2003-06-09,28.53,29.084677087160973,-0.01907111038223719
2003-06-10,28.63,29.974677087160973,-0.04486043613583879
2003-06-11,29.52,30.384677087160973,-0.028457669129758223
2003-06-12,29.93,29.374677087160975,0.018904817615228886
2003-06-13,28.92,30.76467708716097,-0.05996087922310123
2003-06-16,30.31,30.85467708716097,-0.017652982905065562
2003-06-17,30.4,30.58467708716097,-0.006038222559442863
2003-06-18,30.13,29.784677087160976,0.011593978737069355
2003-06-19,29.33,29.764677087160972,-0.01460378978371224
2003-06-20,29.31,29.144677087160975,0.005672490806626573
2003-06-23,28.69,28.904677087160977,-0.007427070937814806
2003-06-24,28.45,28.244677087160976,0.007269437430826864
2003-06-25,27.79,28.704677087160974,-0.03186508889765882
2003-06-26,28.25,28.264677087160972,-0.0005192731236840498
2003-06-27,27.81,28.444677087160972,-0.02231268385350893
2003-06-30,27.99,29.914365378225845,-0.06432913932469919
2003-07-01,27.81,30.354365378225847,-0.0838220580968233
2003-07-02,28.25,29.954365378225848,-0.05689873100983034
2003-07-03,27.85,30.104365378225847,-0.07488499923191883
2003-07-07,28.0,30.75436537822584,-0.08956014355529307
2003-07-08,28.65,30.68436537822585,-0.0662997377703457
2003-07-09,28.58,30.294365378225844,-0.05659023903692828
2003-07-10,28.19,30.584365378225844,-0.07828723429816464
2003-07-11,28.48,31.00436537822584,-0.08141967582405951
2003-07-14,28.9,30.914365378225845,-0.0651595254691737
2003-07-15,28.81,31.134365378225848,-0.07465594207522919
2003-07-16,29.03,31.77436537822584,-0.08637042299848685
2003-07-17,29.67,32.33436537822585,-0.08240042280279436
2003-07-18,30.23,32.35436537822584,-0.06565931222546928
2003-07-21,30.25,32.054365378225846,-0.05629078463838599
2003-07-22,29.95,32.634365378225844,-0.08225578610506379
2003-07-23,30.53,32.92436537822585,-0.07272320516189312
2003-07-24,30.82,33.064365378225844,-0.06787867701534189
2003-07-25,30.96,32.49436537822585,-0.047219428979955125
2003-07-28,30.39,32.274365378225845,-0.0583858228083749
2003-07-29,30.17,31.824365378225846,-0.05198423781791284
2003-07-30,29.72,32.83436537822585,-0.09485078643521294
2003-07-31,30.73,33.17436537822585,-0.07368235534748835
2003-08-01,31.07,33.01436537822585,-0.05889452533618067
2003-08-04,30.91,32.274365378225845,-0.042273964560936794
2003-08-05,30.17,32.15436537822585,-0.061713716159038534
2003-08-06,30.05,32.47436537822585,-0.07465474228640012
2003-08-07,30.37,32.73436537822584,-0.0722288442408161
2003-08-08,30.63,32.804365378225846,-0.06628280575331902
2003-08-11,30.7,33.164365378225845,-0.07430762959341386
2003-08-12,31.06,33.634365378225844,-0.07653973396781955
2003-08-13,31.53,33.90436537822585,-0.07003125856326209
2003-08-14,31.8,34.10436537822584,-0.06756804745286593
2003-08-15,32.0,34.93436537822585,-0.08399652738660601
2003-08-18,32.83,34.57436537822584,-0.0504525638907144
2003-08-19,32.47,34.43436537822585,-0.05704665547482379
2003-08-20,32.33,34.70436537822585,-0.06841690814250057
2003-08-21,32.6,34.50436537822584,-0.055192012875785235
2003-08-22,32.4,34.10436537822584,-0.04997499174442954
2003-08-25,32.0,33.95436537822585,-0.05755858949079762
2003-08-26,31.85,33.92436537822585,-0.06114677032565119
2003-08-27,31.82,34.39436537822585,-0.07484846281989
2003-08-28,32.29,35.114365378225834,-0.08043333113965956
2003-08-29,33.01,35.874365378225846,-0.07984434980317145
2003-09-02,33.77,35.03436537822584,-0.03608929017483087
2003-09-03,32.93,35.05436537822585,-0.06060202075560639
2003-09-04,32.95,34.414365378225845,-0.04255099177718247
2003-09-05,32.31,34.80436537822585,-0.07166817584860674
2003-09-08,32.7,33.97436537822585,-0.037509615383208406
2003-09-09,31.87,33.01436537822585,-0.034662649580433746
2003-09-10,30.91,33.39436537822585,-0.07439474743981012
2003-09-11,31.29,33.40436537822585,-0.06329607984721863
2003-09-12,31.3,33.23436537822584,-0.05820377059142445
2003-09-15,31.13,34.274365378225845,-0.09174102404310103
2003-09-16,32.17,33.72436537822585,-0.04609027807620136
2003-09-17,31.62,33.914365378225845,-0.06765172671339159
2003-09-18,31.81,33.40436537822585,-0.04772925215532198
2003-09-19,31.3,32.914365378225845,-0.04904744052254495
2003-09-22,30.81,33.054365378225846,-0.06789921248054864
2003-09-23,30.95,32.414365378225845,-0.04517643215096001
2003-09-24,30.31,32.134365378225844,-0.05677303275645307
2003-09-25,30.03,31.704365378225848,-0.05281182443651056
2003-09-26,29.6,31.874365378225846,-0.07135405995501076
2003-09-29,29.77,31.904365378225847,-0.06689885076612478
2003-09-30,29.8,32.30918823093613,-0.0776617540806418
2003-10-01,30.57,33.24918823093613,-0.08057905691794676
2003-10-02,31.51,33.60918823093613,-0.062458760280437065
2003-10-03,31.87,34.08918823093613,-0.0650994742351243
2003-10-06,32.35,34.19918823093613,-0.05407111474252413
2003-10-07,32.46,34.06918823093613,-0.047232949022099735
2003-10-08,32.33,34.13918823093613,-0.052994471300775836
2003-10-09,32.4,33.88918823093613,-0.04394287112421025
2003-10-10,32.15,34.049188230936124,-0.05577778295491276
2003-10-13,32.31,34.539188230936126,-0.06454084027775386
2003-10-14,32.8,35.88918823093613,-0.08607573431469484
2003-10-15,34.15,35.41918823093613,-0.03583335176009439
2003-10-16,33.68,35.30918823093613,-0.046140631166046386
2003-10-17,33.57,35.33918823093613,-0.050063069343154076
2003-10-20,33.6,34.95918823093613,-0.03887928466638002
2003-10-21,33.22,34.20918823093613,-0.028915863897687744
2003-10-22,32.47,34.34918823093613,-0.054708373842839886
2003-10-23,32.61,34.30918823093613,-0.04952574859827186
2003-10-24,32.57,34.789188230936126,-0.0637895950950279
2003-10-27,33.05,35.01918823093613,-0.05623169269230921
2003-10-28,33.28,35.24918823093613,-0.05586478241810644
2003-10-29,33.51,35.909188230936124,-0.06681265573330897
2003-10-30,34.17,35.719188230936126,-0.04337131686532514
2003-10-31,33.98,36.24918823093613,-0.06259969786025543
2003-11-03,34.51,36.55918823093613,-0.05605125086453977
2003-11-04,34.82,36.84918823093613,-0.055067379455392085
2003-11-05,35.11,38.30918823093613,-0.08350968471716824
2003-11-06,36.57,37.85918823093613,-0.0340521889447879
2003-11-07,36.12,37.58918823093613,-0.039085393967805415
2003-11-10,35.85,37.66918823093613,-0.04829379969070069
2003-11-11,35.93,38.039188230936126,-0.055447771864405526
2003-11-12,36.3,38.08918823093613,-0.04697365089768313
2003-11-13,36.35,37.83918823093613,-0.0393557129673997
2003-11-14,36.1,37.409188230936124,-0.03499643517667861
2003-11-17,35.67,36.539188230936126,-0.023787836375637417
2003-11-18,34.8,36.66918823093613,-0.05097435534062855
2003-11-19,34.93,36.869188230936125,-0.05259644499872651
2003-11-20,35.13,37.02918823093613,-0.051288951275184735
2003-11-21,35.29,37.649188230936126,-0.06266239304988774
2003-11-24,35.91,38.23918823093613,-0.060911027108357385
2003-11-25,36.5,38.289188230936126,-0.04672828841773491
2003-11-26,36.55,38.399188230936126,-0.04815696154343019
2003-11-28,36.66,39.219188230936126,-0.06525347276100524
2003-12-01,37.48,38.549188230936124,-0.02773568731281595
2003-12-02,36.81,38.399188230936126,-0.04138598507287716
2003-12-03,36.66,39.80918823093613,-0.07910706977161786
2003-12-04,38.07,39.98918823093613,-0.04799267791716311
2003-12-05,38.25,40.02918823093613,-0.04444727234216306
2003-12-08,38.29,40.219188230936126,-0.0479668614855886
2003-12-09,38.48,39.439188230936125,-0.024320688988820005
2003-12-10,37.7,40.41918823093613,-0.06727468684922544
2003-12-11,38.68,40.34918823093613,-0.041368570326189236
2003-12-12,38.61,40.34918823093613,-0.04310342555052138
2003-12-15,38.61,40.37918823093613,-0.04381435854573923
2003-12-16,38.64,40.229188230936124,-0.039503363125633295
2003-12-17,38.49,40.869188230936125,-0.05821471709915649
2003-12-18,39.13,40.979188230936124,-0.045125057639383126
2003-12-19,39.24,41.23918823093613,-0.04847787545527893
2003-12-22,39.5,40.979188230936124,-0.03609608425135791
2003-12-23,39.24,40.789188230936126,-0.03798036435942498
2003-12-24,39.05,40.84918823093613,-0.04404465079610964
2003-12-26,39.11,41.26918823093613,-0.052319619636171155
2003-12-29,39.53,41.30918823093613,-0.04307003616216565
2003-12-30,39.57,41.409188230936124,-0.0444149791268329
2003-12-31,39.67,40.9183991104033,-0.03050948076035309
2004-01-02,39.74,41.65839911040329,-0.046050716094949706
2004-01-05,40.48,41.2483991104033,-0.018628580186752064
2004-01-06,40.07,41.6683991104033,-0.03835998369335547
2004-01-07,40.49,41.7883991104033,-0.031070802855428292
2004-01-08,40.61,40.88839911040329,-0.006808755452899606
2004-01-09,39.71,40.56839911040329,-0.02115930451352621
2004-01-12,39.39,40.22839911040329,-0.020840976249200893
2004-01-13,39.05,41.0983991104033,-0.049841335787816354
2004-01-14,39.92,41.188399110403296,-0.03079505729279297
2004-01-15,40.01,41.63839911040329,-0.03910811042676332
2004-01-16,40.46,39.688399110403296,0.019441471737126514
2004-01-20,38.51,40.2483991104033,-0.04319175790407925
2004-01-21,39.07,40.0283991104033,-0.023942978777640178
2004-01-22,38.85,39.618399110403296,-0.019395006553950433
2004-01-23,38.44,40.3483991104033,-0.047298013117730964
2004-01-26,39.17,38.97839911040329,0.0049155659023865095
2004-01-27,37.8,38.47839911040329,-0.01763064800218972
2004-01-28,37.3,37.798399110403295,-0.013185720086915653
2004-01-29,36.62,37.838399110403294,-0.03220007027380578
2004-01-30,36.66,37.6083991104033,-0.025217747440383742
2004-02-02,36.43,37.1383991104033,-0.019074573147253915
2004-02-03,35.96,37.20839911040329,-0.03355154051909326
2004-02-04,36.03,37.8783991104033,-0.048798237354641394
2004-02-05,36.7,38.9183991104033,-0.05700129401803411
2004-02-06,37.74,38.80839911040329,-0.02753010005292611
2004-02-09,37.63,38.64839911040329,-0.026350356905964434
2004-02-10,37.47,39.4483991104033,-0.050151569012126584
2004-02-11,38.27,39.6683991104033,-0.035252219443273614
2004-02-12,38.49,39.64839911040329,-0.02921679402937949
2004-02-13,38.47,40.188399110403296,-0.0427585857720435
2004-02-17,39.01,39.7883991104033,-0.019563468945896223
2004-02-18,38.61,39.8483991104033,-0.03107776317367761
2004-02-19,38.67,39.0183991104033,-0.008929098024178184
2004-02-20,37.84,38.548399110403295,-0.018376874961121614
2004-02-23,37.37,38.4583991104033,-0.028300686861114865
2004-02-24,37.28,39.2883991104033,-0.051119392896604054
2004-02-25,38.11,39.23839911040329,-0.028757521611122994
2004-02-26,38.06,38.6283991104033,-0.014714539651999647
2004-02-27,37.45,39.05839911040329,-0.041179340347692106
2004-03-01,37.88,39.22839911040329,-0.03437303435728767
2004-03-02,38.05,39.368399110403296,-0.03348876612193519
2004-03-03,38.19,39.8783991104033,-0.04233868831416654
2004-03-04,38.7,40.2083991104033,-0.03751452790402243
2004-03-05,39.03,39.9983991104033,-0.02421094673640134
2004-03-08,38.82,39.30839911040329,-0.012424802878172492
2004-03-09,38.13,38.14839911040329,-0.00048230360466872124
2004-03-10,36.97,37.56839911040329,-0.015928256848122824
2004-03-11,36.39,38.56839911040329,-0.056481450115872134
2004-03-12,37.39,38.3483991104033,-0.024991893602757997
2004-03-15,37.17,38.6683991104033,-0.038749964955238414
2004-03-16,37.49,39.2783991104033,-0.04553136458989804
2004-03-17,38.1,39.1683991104033,-0.027277068623402734
2004-03-18,37.99,39.008399110403296,-0.02610717521426542
2004-03-19,37.83,38.06839911040329,-0.006262388647127137
2004-03-22,36.89,37.97839911040329,-0.028658372545912414
2004-03-23,36.8,37.8483991104033,-0.027699959180443434
2004-03-24,36.67,38.4983991104033,-0.0474928608111711
2004-03-25,37.32,38.07839911040329,-0.019916780330087147
2004-03-26,36.9,38.6083991104033,-0.044249415924188296
2004-03-29,37.43,38.8783991104033,-0.03725459750259441
2004-03-30,37.7,38.8483991104033,-0.029561040781620362
2004-03-31,37.67,39.57259325770909,-0.04807855894908897
2004-04-01,38.13,40.28259325770909,-0.05343730588390394
2004-04-02,38.84,40.81259325770909,-0.048332955596652294
2004-04-05,39.37,41.07259325770909,-0.04145326902117441
2004-04-06,39.63,40.15259325770909,-0.013015180722075859
2004-04-07,38.71,39.872593257709084,-0.02915770364357484
2004-04-08,38.43,39.872593257709084,-0.036180071067491215
2004-04-12,38.43,39.22259325770909,-0.020207568951431054
2004-04-13,37.78,40.67259325770909,-0.07111897781833287
2004-04-14,39.23,40.45259325770909,-0.030222864821555118
2004-04-15,39.01,40.59259325770908,-0.03898724202372883
2004-04-16,39.15,40.06259325770909,-0.022779185856459327
2004-04-19,38.62,40.01259325770909,-0.03480387408883545
2004-04-20,38.57,39.96259325770909,-0.0348474196538896
2004-04-21,38.52,41.01259325770909,-0.06077628990799211
2004-04-22,39.57,39.99259325770909,-0.010566788079630962
2004-04-23,38.55,39.662593257709084,-0.028051450153044
2004-04-26,38.22,39.912593257709084,-0.0424074989760822
2004-04-27,38.47,38.89259325770909,-0.010865648760135738
2004-04-28,37.45,38.25259325770909,-0.02098140777808144
2004-04-29,36.81,38.302593257709084,-0.038968464815595016
2004-04-30,36.86,38.53259325770909,-0.043407233105819065
2004-05-03,37.09,38.03259325770909,-0.0247838282107683
2004-05-04,36.59,38.29259325770909,-0.04446273059258854
2004-05-05,36.85,38.372593257709084,-0.03967918580543661
2004-05-06,36.93,37.56259325770909,-0.016841043251966115
2004-05-07,36.12,36.49259325770909,-0.010210106337958935
2004-05-10,35.05,37.07259325770909,-0.05455764164241461
2004-05-11,35.63,37.72259325770909,-0.05547320788401633
2004-05-12,36.28,38.08259325770909,-0.04733378437520641
2004-05-13,36.64,37.872593257709084,-0.032545784475906836
2004-05-14,36.43,36.792593257709086,-0.009855061184987579
2004-05-17,35.35,36.872593257709084,-0.04129335973381121
2004-05-18,35.43,37.152593257709086,-0.04636535721101109
2004-05-19,35.71,36.85259325770908,-0.031004419410025186
2004-05-20,35.41,37.53259325770909,-0.056553333342430734
2004-05-21,36.09,37.652593257709086,-0.041500282517437315
2004-05-24,36.21,38.442593257709085,-0.05807603151905916
2004-05-25,37.0,38.162593257709084,-0.03046421006712463
2004-05-26,36.72,38.65259325770909,-0.049999058144013286
2004-05-27,37.21,38.482593257709084,-0.0330693217368907
2004-05-28,37.04,38.93259325770909,-0.04861205225095899
2004-06-01,37.49,39.63259325770909,-0.05406139446331393
2004-06-02,38.19,39.09259325770908,-0.023088600230712353
2004-06-03,37.65,39.50259325770909,-0.04689801617891376
2004-06-04,38.06,40.162593257709084,-0.05235202926806759
2004-06-07,38.72,40.622593257709084,-0.046835839495501075
2004-06-08,39.18,40.00259325770909,-0.020563498281466086
2004-06-09,38.56,39.89259325770909,-0.033404528231605224
2004-06-10,38.45,39.61259325770909,-0.02934908225133248
2004-06-14,38.17,39.59259325770908,-0.03593079262197829
2004-06-15,38.15,39.28259325770909,-0.02883193709434706
2004-06-16,37.84,39.412593257709084,-0.039900781139324826
2004-06-17,37.97,39.84259325770908,-0.046999783513006155
2004-06-18,38.4,39.53259325770909,-0.028649606928789706
2004-06-21,38.09,39.51259325770909,-0.036003540654257926
2004-06-22,38.07,39.92259325770909,-0.04640463222792646
2004-06-23,38.48,39.93259325770909,-0.036376131355522756
2004-06-24,38.49,40.51259325770909,-0.04992505033787764
2004-06-25,39.07,40.13259325770909,-0.026477064437020248
2004-06-28,38.69,40.442593257709085,-0.04333533328442063
2004-06-29,39.0,41.08259325770909,-0.05069283831828941
2004-06-30,39.64,40.29719801148103,-0.016308776885524123
2004-07-01,38.75,39.26719801148103,-0.0131712482089964
2004-07-02,37.72,39.56719801148103,-0.046685085230069645
2004-07-06,38.02,39.657198011481036,-0.04128375411210472
2004-07-07,38.11,39.17719801148104,-0.027240284289047234
2004-07-08,37.63,39.63719801148104,-0.05063925080929399
2004-07-09,38.09,39.47719801148103,-0.035139221661010245
2004-07-12,37.93,39.74719801148103,-0.045718895982457264
2004-07-13,38.2,39.73719801148103,-0.038684106791749384
2004-07-14,38.19,39.69719801148103,-0.03796736512851928
2004-07-15,38.15,39.75719801148103,-0.04042533407452176
2004-07-16,38.21,39.93719801148103,-0.04324785156396049
2004-07-19,38.39,39.89719801148103,-0.03777703915566477
2004-07-20,38.35,39.44719801148103,-0.027814345930519346
2004-07-21,37.9,38.99719801148103,-0.028135303750746687
2004-07-22,37.45,38.81719801148103,-0.035221450324071535
2004-07-23,37.27,38.957198011481026,-0.043309018553741696
2004-07-26,37.41,39.48719801148103,-0.05260434054796892
2004-07-27,37.94,39.97719801148103,-0.05095899945003568
2004-07-28,38.43,40.01719801148103,-0.03966289721298477
2004-07-29,38.47,39.79719801148103,-0.03334903153478663
2004-07-30,38.25,40.26719801148103,-0.05009531606609141
2004-08-02,38.72,39.847198011481034,-0.02828801189876029
2004-08-03,38.3,40.157198011481036,-0.04624819717127826
2004-08-04,38.61,38.71719801148103,-0.002768744046230953
2004-08-05,37.17,37.25719801148103,-0.0023404339600138213
2004-08-06,35.71,37.267198011481035,-0.041784681826664394
2004-08-09,35.72,38.017198011481035,-0.060425232043331834
2004-08-10,36.47,37.80719801148103,-0.03536887370164166
2004-08-11,36.26,37.47719801148103,-0.03247836220595113
2004-08-12,35.93,37.29719801148103,-0.03665685585979328
2004-08-13,35.75,38.277198011481026,-0.06602358957212617
2004-08-16,36.73,38.32719801148103,-0.0416727048766411
2004-08-17,36.78,38.33719801148103,-0.04061846176172512
2004-08-18,36.79,37.29719801148103,-0.013598823464564314
2004-08-19,35.75,37.94719801148103,-0.05790145588130802
2004-08-20,36.4,37.80719801148103,-0.03722037298436398
2004-08-23,36.26,37.96719801148103,-0.04496507777489367
2004-08-24,36.42,37.94719801148103,-0.04024534330621643
2004-08-25,36.4,38.11719801148104,-0.0450504785520649
2004-08-26,36.57,38.25719801148103,-0.044101452776931005
2004-08-27,36.71,37.58719801148103,-0.023337680324377663
2004-08-30,36.04,37.79719801148103,-0.0464901660421303
2004-08-31,36.25,37.847198011481034,-0.04220122216171773
2004-09-01,36.3,38.527198011481026,-0.057808460683212104
2004-09-02,36.98,38.47719801148103,-0.038911305626628256
2004-09-03,36.93,39.99719801148103,-0.07668532207182632
2004-09-07,38.45,39.81719801148103,-0.03433687149675391
2004-09-08,38.27,39.957198011481026,-0.042225133278770866
2004-09-09,38.41,39.93719801148103,-0.03823998897073344
2004-09-10,38.39,40.457198011481026,-0.05109592638853511
2004-09-13,38.91,40.22719801148103,-0.032743966186884244
2004-09-14,38.68,40.277198011481026,-0.03965514212348498
2004-09-15,38.73,40.807198011481034,-0.050902735612884276
2004-09-16,39.26,40.49719801148103,-0.030550212662374454
2004-09-17,38.95,40.29719801148103,-0.0334315554917044
2004-09-20,38.75,40.407198011481036,-0.041012445629369565
2004-09-21,38.86,39.87719801148103,-0.025508261919209296
2004-09-22,38.33,39.597198011481034,-0.03200221417469029
2004-09-23,38.05,39.98719801148103,-0.04844545524107058
2004-09-24,38.44,39.47719801148103,-0.02627334420187033
2004-09-27,37.93,39.53719801148103,-0.040650276001205854
2004-09-28,37.99,40.54719801148103,-0.06306719420555151
2004-09-29,39.0,40.78719801148103,-0.043817621670847795
2004-09-30,39.24,42.182144024481644,-0.06974856524064033
2004-10-01,39.73,43.20214402448165,-0.08036971550564864
2004-10-04,40.75,43.112144024481644,-0.05479068781966112
2004-10-05,40.66,44.30214402448165,-0.08221146187572725
2004-10-06,41.85,43.782144024481646,-0.04413086813202316
2004-10-07,41.33,43.72214402448165,-0.05471241353448275
2004-10-08,41.27,43.822144024481645,-0.05823868460328785
2004-10-11,41.37,43.99214402448165,-0.0596048245119043
2004-10-12,41.54,43.73214402448164,-0.05012660763337973
2004-10-13,41.28,43.532144024481646,-0.051735196484121726
2004-10-14,41.08,44.00214402448164,-0.06640912822011202
2004-10-15,41.55,44.72214402448165,-0.07093005252040618
2004-10-18,42.27,48.142144024481645,-0.12197512477831252
2004-10-19,45.69,48.26214402448165,-0.05329527057846617
2004-10-20,45.81,48.23214402448164,-0.050218460602792336
2004-10-21,45.78,47.65214402448165,-0.0392877185865933
2004-10-22,45.2,48.05214402448165,-0.05935518762760161
2004-10-25,45.6,48.282144024481646,-0.05555146894722929
2004-10-26,45.83,48.962144024481645,-0.0639707285472535
2004-10-27,46.51,48.58214402448165,-0.04265237910120745
2004-10-28,46.13,49.542144024481644,-0.06887356394578936
2004-10-29,47.09,50.822144024481645,-0.07343539112957975
2004-11-01,48.37,50.642144024481645,-0.044866663294967135
2004-11-02,48.19,50.94214402448164,-0.05402489583396852
