date,LB,dcf,Deviation
2017-08-11,40.88,45.265882352941176,-0.09689156877014238
2017-08-14,40.56,43.75588235294118,-0.07303891913692273
2017-08-15,39.05,44.25588235294118,-0.11763142154582318
2017-08-16,39.55,42.25588235294118,-0.06403563722419447
2017-08-17,37.55,40.90588235294118,-0.08203911417888987
2017-08-18,36.2,40.99588235294117,-0.1169844891165539
2017-08-21,36.29,41.445882352941176,-0.12440035198274146
2017-08-22,36.74,40.83588235294118,-0.10030106163840913
2017-08-23,36.13,40.955882352941174,-0.11783123877917401
2017-08-24,36.25,41.265882352941176,-0.12155034781617058
2017-08-25,36.56,41.15588235294118,-0.11167012077467298
2017-08-28,36.45,41.22588235294118,-0.1158466982478169
2017-08-29,36.52,40.765882352941176,-0.10415283830192479
2017-08-30,36.06,40.92588235294118,-0.11889498950757471
2017-08-31,36.22,42.165882352941175,-0.1410116905220279
2017-09-01,37.46,41.385882352941174,-0.09486042412871676
2017-09-05,36.68,42.10588235294118,-0.12886281084101714
2017-09-06,37.4,42.06588235294117,-0.11091844725360778
2017-09-07,37.36,41.805882352941175,-0.10634585619811454
2017-09-08,37.1,42.60588235294118,-0.1292282203506835
2017-09-11,37.9,44.06588235294117,-0.13992417770183685
2017-09-12,39.36,45.17588235294118,-0.12873865545124297
2017-09-13,40.47,45.11588235294118,-0.10297664836955822
2017-09-14,40.41,45.24588235294117,-0.10688005408356949
2017-09-15,40.54,44.68588235294118,-0.09277834820840902
2017-09-18,39.98,43.93588235294118,-0.09003762166793872
2017-09-19,39.23,41.93588235294118,-0.06452427375124503
2017-09-20,37.23,41.58588235294118,-0.10474425710082613
2017-09-21,36.88,44.35588235294118,-0.1685432000530469
2017-09-22,39.65,45.60588235294118,-0.13059460853863025
2017-09-25,40.9,47.25588235294118,-0.1344992842472148
2017-09-26,42.55,47.46588235294118,-0.10356664849055675
2017-09-27,42.76,47.24588235294117,-0.09494758335615927
2017-09-28,42.54,46.31588235294117,-0.08152456913522232
2017-09-29,41.61,46.83588235294118,-0.1115786036347195
2017-10-02,42.13,47.42588235294118,-0.11166650128993849
2017-10-03,42.72,46.06588235294117,-0.0726325467361324
2017-10-04,41.36,47.49588235294117,-0.12918766951933913
2017-10-05,42.79,47.625882352941176,-0.10153895558519832
2017-10-06,42.92,46.875882352941176,-0.08439056833439995
2017-10-09,42.17,47.65588235294118,-0.11511448497191878
2017-10-10,42.95,46.555882352941175,-0.07745277654937133
2017-10-11,41.85,46.135882352941174,-0.09289694126047088
2017-10-12,41.43,46.54588235294118,-0.10991052471944196
2017-10-13,41.84,45.985882352941175,-0.09015554645927126
2017-10-16,41.28,46.21588235294118,-0.10680056512276148
2017-10-17,41.51,46.82588235294118,-0.11352444600773837
2017-10-18,42.12,46.705882352941174,-0.09818639798488671
2017-10-19,42.0,48.455882352941174,-0.1332321699544764
2017-10-20,43.75,48.625882352941176,-0.10027339591599727
2017-10-23,43.92,49.135882352941174,-0.10615220696507877
2017-10-24,44.43,48.99588235294117,-0.09318910352610654
2017-10-25,44.29,48.93588235294118,-0.09493815436765995
2017-10-26,44.23,49.415882352941175,-0.10494363564941023
2017-10-27,44.71,45.382083333333334,-0.014809442052204913
2017-10-30,42.83,45.592083333333335,-0.06058252072271331
2017-10-31,43.04,46.162083333333335,-0.06763306826490001
2017-11-01,43.61,49.65208333333333,-0.12168841522259044
2017-11-02,47.1,49.272083333333335,-0.044083448200045616
2017-11-03,46.72,50.132083333333334,-0.06806186989369756
2017-11-06,47.58,49.49208333333333,-0.03863412498631935
2017-11-07,46.94,49.93208333333333,-0.059923062159433216
2017-11-08,47.38,50.802083333333336,-0.06736108263276608
2017-11-09,48.25,52.21208333333333,-0.07588441372926125
2017-11-10,49.66,51.50208333333333,-0.035767161522592184
2017-11-13,48.95,51.82208333333333,-0.05542199673562587
2017-11-14,49.27,51.812083333333334,-0.04906352282688231
2017-11-15,49.26,51.67208333333333,-0.04668058993815172
2017-11-16,49.12,53.03208333333333,-0.07376823778058883
2017-11-17,50.48,52.61208333333333,-0.04052459431847877
2017-11-20,50.06,52.24208333333333,-0.04176868903581876
2017-11-21,49.69,51.35208333333333,-0.03236642460140371
2017-11-22,48.8,50.912083333333335,-0.04148491271718413
2017-11-24,48.36,52.89208333333333,-0.08568547592976261
2017-11-27,50.34,54.872083333333336,-0.08259360786070635
2017-11-28,52.32,55.08208333333334,-0.05014485956564829
2017-11-29,52.53,58.622083333333336,-0.10392130383174714
2017-11-30,56.07,58.40208333333333,-0.03993150929261935
2017-12-01,55.85,59.65208333333333,-0.06373764537421844
2017-12-04,57.1,57.85208333333333,-0.013000108034138758
2017-12-05,55.3,57.76208333333334,-0.042624559074941115
2017-12-06,55.21,57.65208333333333,-0.04235897806526212
2017-12-07,55.1,59.83208333333334,-0.07908939601802267
2017-12-08,57.28,60.54208333333333,-0.053881253398118334
2017-12-11,57.99,60.872083333333336,-0.04734655322294701
2017-12-12,58.32,61.372083333333336,-0.04973080866028934
2017-12-13,58.82,61.122083333333336,-0.037663692200718524
2017-12-14,58.57,60.662083333333335,-0.0344874956212351
2017-12-15,58.11,63.562083333333334,-0.08577571796603056
2017-12-18,61.01,62.89208333333333,-0.029925600068901104
2017-12-19,60.34,62.952083333333334,-0.04149319919250749
2017-12-20,60.4,63.14208333333333,-0.043427191321160574
2017-12-21,60.59,63.912083333333335,-0.05197895546616771
2017-12-22,61.36,65.50208333333333,-0.06323590216596164
2017-12-26,62.95,63.802083333333336,-0.013355102040816358
2017-12-27,61.25,63.57208333333333,-0.03652677734592624
2017-12-28,61.02,62.772083333333335,-0.027911823860128915
2017-12-29,60.22,62.442083333333336,-0.0355863099805821
2018-01-02,59.89,60.71208333333333,-0.013540687260224171
2018-01-03,58.16,53.552083333333336,0.08604551643649083
2018-01-04,51.0,52.912083333333335,-0.03613698824307621
2018-01-05,50.36,51.192083333333336,-0.016254140858368515
2018-01-08,48.64,49.93208333333333,-0.025876816008411407
2018-01-09,47.38,50.882083333333334,-0.06882743598352392
2018-01-10,48.33,52.562083333333334,-0.08051589786680835
2018-01-11,50.01,52.22208333333333,-0.04235915521051914
2018-01-12,49.67,51.54208333333333,-0.03632145253474095
2018-01-16,48.99,51.50208333333333,-0.04877634399902908
2018-01-17,48.95,51.57208333333333,-0.05084307563038781
2018-01-18,49.02,53.24208333333333,-0.07929973939787605
2018-01-19,50.69,54.592083333333335,-0.07147709145862124
2018-01-22,52.04,55.75208333333333,-0.06658196629423418
2018-01-23,53.2,55.74208333333333,-0.04560438328312688
2018-01-24,53.19,54.90208333333333,-0.031184305392175427
2018-01-25,52.35,54.82208333333333,-0.0450928381962864
2018-01-26,52.27,54.662083333333335,-0.04376129096189463
2018-01-29,52.11,53.54208333333333,-0.026746873565186235
2018-01-30,50.99,52.64208333333333,-0.03138331974576736
2018-01-31,50.09,51.90208333333333,-0.03491349897643792
2018-02-01,49.35,50.062083333333334,-0.01422400519355127
2018-02-02,47.51,51.268745644599306,-0.07331456226090172
2018-02-05,45.99,52.4787456445993,-0.12364521226446401
2018-02-06,47.2,54.388745644599304,-0.13217340387979937
2018-02-07,49.11,53.0487456445993,-0.07424766781456016
2018-02-08,47.77,53.9287456445993,-0.11420153706497471
2018-02-09,48.65,53.9787456445993,-0.09871933074703554
2018-02-12,48.7,53.8187456445993,-0.0951108314266883
2018-02-13,48.54,55.1487456445993,-0.11983492221543379
2018-02-14,49.87,54.7987456445993,-0.08994267271307621
2018-02-15,49.52,54.198745644599306,-0.08632571822380397
2018-02-16,48.92,52.6887456445993,-0.07152847536019491
2018-02-20,47.41,53.198745644599306,-0.10881357397544167
2018-02-21,47.92,53.3987456445993,-0.10260064311367234
2018-02-22,48.12,53.988745644599305,-0.10870313015294841
2018-02-23,48.71,53.8287456445993,-0.0950931622742145
2018-02-26,48.55,53.458745644599304,-0.09182306066874979
2018-02-27,48.18,54.6087456445993,-0.11772373763056931
2018-02-28,49.33,47.768745644599306,0.03268359539972976
2018-03-01,42.49,48.628745644599306,-0.12623697286917523
2018-03-02,43.35,49.878745644599306,-0.13089233821392643
2018-03-05,44.6,50.388745644599304,-0.1148817175451905
2018-03-06,45.11,49.2487456445993,-0.08403758492584401
2018-03-07,43.97,46.8987456445993,-0.062448272429148965
2018-03-08,41.62,47.5387456445993,-0.12450361414346045
2018-03-09,42.26,47.4287456445993,-0.1089791765384347
2018-03-12,42.15,47.1787456445993,-0.10658921885039474
2018-03-13,41.9,46.5787456445993,-0.10044808162715724
2018-03-14,41.3,46.3187456445993,-0.10835236521964153
2018-03-15,41.04,45.83874564459931,-0.10468754275706693
2018-03-16,40.56,45.1887456445993,-0.10243138149935571
2018-03-19,39.91,45.0487456445993,-0.11407078201777554
2018-03-20,39.77,44.698745644599306,-0.11026586033952424
2018-03-21,39.42,43.638745644599304,-0.09667431046156594
2018-03-22,38.36,42.7887456445993,-0.10350258176260163
2018-03-23,37.51,43.138745644599304,-0.13048004897898535
2018-03-26,37.86,43.388745644599304,-0.12742349571213019
2018-03-27,38.11,42.948745644599306,-0.11266325877453809
2018-03-28,37.67,43.488745644599305,-0.13379888424815745
2018-03-29,38.21,42.33874564459931,-0.09751695714504394
2018-04-02,37.06,42.888745644599304,-0.1359038497628171
2018-04-03,37.61,43.5087456445993,-0.1355760906734278
2018-04-04,38.23,44.0087456445993,-0.1313090286932198
2018-04-05,38.73,43.4787456445993,-0.10921993204256952
2018-04-06,38.2,43.33874564459931,-0.11857162841628466
2018-04-09,38.06,43.598745644599305,-0.12703910543090136
2018-04-10,38.32,43.188745644599294,-0.1127318140856477
2018-04-11,37.91,41.448745644599306,-0.08537642308749582
2018-04-12,36.17,41.458745644599304,-0.12756646546754002
2018-04-13,36.18,41.668745644599305,-0.1317233230732181
2018-04-16,36.39,41.518745644599306,-0.12352843432461558
2018-04-17,36.24,41.3187456445993,-0.12291625908210824
2018-04-18,36.04,41.2287456445993,-0.1258526196583183
2018-04-19,35.95,39.6487456445993,-0.09328783507437688
2018-04-20,34.37,40.0787456445993,-0.142438231356389
2018-04-23,34.8,40.1787456445993,-0.13387042224207168
2018-04-24,34.9,40.738745644599305,-0.14332168436249693
2018-04-25,35.46,40.7187456445993,-0.12914802657475255
2018-04-26,35.44,40.5387456445993,-0.1257746277918832
2018-04-27,35.26,40.188745644599294,-0.12263994721770166
2018-04-30,34.91,39.598745644599305,-0.11840641839216404
2018-05-01,34.32,39.628745644599306,-0.13396199042506896
2018-05-02,34.35,39.8187456445993,-0.13734098239583892
2018-05-03,34.54,39.628745644599306,-0.1284104647226656
2018-05-04,34.35,37.689574468085105,-0.08860738056124773
2018-05-07,34.03,37.59957446808511,-0.09493656560169317
2018-05-08,33.94,37.77957446808511,-0.10163096123088022
2018-05-09,34.12,35.339574468085104,-0.034510162797418364
2018-05-10,31.68,35.98957446808511,-0.11974507983990645
2018-05-11,32.33,36.88957446808511,-0.123600625212682
2018-05-14,33.23,36.969574468085106,-0.10115275931329393
2018-05-15,33.31,37.84957446808511,-0.11993726565969431
2018-05-16,34.19,37.70957446808511,-0.09333370948176156
2018-05-17,34.05,37.399574468085106,-0.08956183367656934
2018-05-18,33.74,37.70957446808511,-0.10526701836544705
2018-05-21,34.05,37.649574468085106,-0.09560730815527296
2018-05-22,33.99,37.70957446808511,-0.09863740231895501
2018-05-23,34.05,38.8795744680851,-0.12421880985476152
2018-05-24,35.22,39.159574468085104,-0.10060309698451508
2018-05-25,35.5,39.0195744680851,-0.0902002268365032
2018-05-29,35.36,39.839574468085104,-0.11244031915234498
2018-05-30,36.18,37.5695744680851,-0.03698669702169577
2018-05-31,33.91,38.229574468085104,-0.1129903884148955
2018-06-01,34.57,39.45957446808511,-0.12391351234767611
2018-06-04,35.8,40.84957446808511,-0.12361388175610577
2018-06-05,37.19,40.749574468085115,-0.08735243286707106
2018-06-06,37.09,41.20957446808511,-0.09996644035418334
2018-06-07,37.55,40.649574468085106,-0.07625109262874707
2018-06-08,36.99,40.59957446808511,-0.08890670691444202
2018-06-11,36.94,40.17957446808511,-0.08062739615767522
2018-06-12,36.52,40.16957446808511,-0.09085419789509364
2018-06-13,36.51,39.649574468085106,-0.07918305581342944
2018-06-14,35.99,40.049574468085105,-0.10136373537052479
2018-06-15,36.39,40.0195744680851,-0.09069497905280388
2018-06-18,36.36,39.619574468085105,-0.0822718192168066
2018-06-19,35.96,40.05957446808511,-0.10233694497556833
2018-06-20,36.4,40.799574468085105,-0.10783383222603493
2018-06-21,37.14,40.34957446808511,-0.0795441962002289
2018-06-22,36.69,40.52957446808511,-0.09473512906257064
2018-06-25,36.87,41.089574468085104,-0.102692094593545
2018-06-26,37.43,40.479574468085104,-0.07533612959517277
2018-06-27,36.82,40.969574468085106,-0.10128429503991021
2018-06-28,37.31,40.53957446808511,-0.07966473527312423
2018-06-29,36.88,39.60957446808511,-0.06891198667848408
2018-07-02,35.95,40.09957446808511,-0.10348175817645433
2018-07-03,36.44,39.249574468085115,-0.0715822911754026
2018-07-05,35.59,40.35957446808511,-0.11817702567346722
2018-07-06,36.7,41.0695744680851,-0.10639444222828909
2018-07-09,37.41,41.469574468085106,-0.09789284120118835
2018-07-10,37.81,40.42957446808511,-0.0647935206479352
2018-07-11,36.77,35.999574468085115,0.021400962186314043
2018-07-12,32.34,35.369574468085105,-0.08565481812111608
2018-07-13,31.71,35.67957446808511,-0.1112562166803821
2018-07-16,32.02,35.719574468085106,-0.1035727475250473
2018-07-17,32.06,35.999574468085115,-0.10943391765860133
2018-07-18,32.34,36.42957446808511,-0.11225973752912932
2018-07-19,32.77,35.35957446808511,-0.07323545339671456
2018-07-20,31.7,35.189574468085105,-0.09916500897872316
2018-07-23,31.53,35.009574468085106,-0.09938922483211277
2018-07-24,31.35,34.67957446808511,-0.09600966906757302
2018-07-25,31.02,34.78957446808511,-0.10835356642672356
2018-07-26,31.13,34.42957446808511,-0.09583547049481211
2018-07-27,30.77,34.6995744680851,-0.11324560973216902
2018-07-30,31.04,35.329574468085106,-0.12141596757583606
2018-07-31,31.67,34.98957446808511,-0.09487324491793914
2018-08-01,31.33,35.749574468085115,-0.12362593216404927
2018-08-02,32.09,36.16957446808511,-0.11279022570986541
2018-08-03,32.51,35.24071428571428,-0.07748748403834849
2018-08-06,32.23,35.04071428571429,-0.08021281366573596
2018-08-07,32.03,34.660714285714285,-0.0758990211231323
2018-08-08,31.65,34.520714285714284,-0.08315917978853271
2018-08-09,31.51,34.25071428571429,-0.08001918625263293
2018-08-10,31.24,34.18071428571429,-0.08603431341817658
2018-08-13,31.17,35.730714285714285,-0.12764128500889582
2018-08-14,32.72,34.90071428571429,-0.06248337119584135
2018-08-15,31.89,35.120714285714286,-0.09198885476621443
2018-08-16,32.11,35.56071428571428,-0.09703726021894143
2018-08-17,32.55,36.080714285714286,-0.09785599746599893
2018-08-20,33.07,35.520714285714284,-0.06899394719379026
2018-08-21,32.51,35.50071428571429,-0.08424377779119141
2018-08-22,32.49,31.260714285714286,0.03932366045927105
2018-08-23,28.25,30.630714285714287,-0.0777231070587413
2018-08-24,27.62,30.650714285714287,-0.09887907529537876
2018-08-27,27.64,30.100714285714286,-0.08174936522626419
2018-08-28,27.09,30.070714285714285,-0.09912349461982473
2018-08-29,27.06,29.530714285714286,-0.08366591684202895
2018-08-30,26.52,29.440714285714286,-0.09920663803770291
2018-08-31,26.43,29.140714285714285,-0.09302154570188981
2018-09-04,26.13,29.490714285714287,-0.11395838883910192
2018-09-05,26.48,29.560714285714287,-0.10421650356409329
2018-09-06,26.55,30.100714285714286,-0.11796113049049617
2018-09-07,27.09,30.740714285714287,-0.11875827776099634
2018-09-10,27.73,31.170714285714286,-0.11038291436559045
2018-09-11,28.16,31.100714285714286,-0.09455455777313337
2018-09-12,28.09,30.450714285714287,-0.07752574417677283
2018-09-13,27.44,31.980714285714285,-0.14198289147477272
2018-09-14,28.97,31.450714285714287,-0.0788762462810294
2018-09-17,28.44,32.580714285714286,-0.12709096091026684
2018-09-18,29.57,32.690714285714286,-0.09546179561692925
2018-09-19,29.68,32.89071428571429,-0.0976176515299586
2018-09-20,29.88,33.380714285714284,-0.10487236000256772
2018-09-21,30.37,32.89071428571429,-0.07663908615110648
2018-09-24,29.88,32.67071428571428,-0.085419445112486
2018-09-25,29.66,33.29071428571429,-0.10906087068466119
2018-09-26,30.28,33.21071428571429,-0.08824604796214652
2018-09-27,30.2,33.31071428571428,-0.09338479682641787
2018-09-28,30.3,33.32071428571429,-0.09065574824755096
2018-10-01,30.31,32.50071428571429,-0.0674051119755611
2018-10-02,29.49,32.39071428571429,-0.08955388449070512
2018-10-03,29.38,31.870714285714286,-0.07815056366122053
2018-10-04,28.86,31.470714285714287,-0.08295694409768728
2018-10-05,28.46,32.120714285714286,-0.11396739976428205
2018-10-08,29.11,31.840714285714284,-0.08576171568297553
2018-10-09,28.83,31.530714285714286,-0.08565344448723478
2018-10-10,28.52,33.22071428571429,-0.14149949472145185
2018-10-11,30.21,34.39071428571429,-0.12156520655492564
2018-10-12,31.38,34.590714285714284,-0.09282012100687631
2018-10-15,31.58,34.65071428571429,-0.0886190760858363
2018-10-16,31.64,34.29071428571429,-0.07730122690440977
2018-10-17,31.28,33.81071428571428,-0.0748494771310868
2018-10-18,30.8,32.65071428571429,-0.05668219903305549
2018-10-19,29.64,32.78071428571429,-0.09580981849083747
2018-10-22,29.77,32.550714285714285,-0.085427135678392
2018-10-23,29.54,32.65071428571429,-0.09527247270897599
2018-10-24,29.64,33.61071428571429,-0.11813834874083518
2018-10-25,30.6,33.43071428571429,-0.08467405935516958
2018-10-26,30.42,34.340714285714284,-0.11417101732637225
2018-10-29,31.33,35.450714285714284,-0.11623783522395281
2018-10-30,32.44,35.43071428571429,-0.08441021712396435
2018-10-31,32.42,36.47071428571429,-0.11106758847607667
2018-11-01,33.46,36.86071428571429,-0.09225850208313147
2018-11-02,33.85,35.48731182795699,-0.04613795025936873
2018-11-05,34.24,35.81731182795699,-0.04403769427290827
2018-11-06,34.57,36.097311827956986,-0.04231095753712333
2018-11-07,34.85,38.20731182795699,-0.08787092489193082
2018-11-08,36.96,37.74731182795699,-0.020857427716849508
2018-11-09,36.5,38.26731182795699,-0.04618332836919681
2018-11-12,37.02,38.10731182795699,-0.028532892397812648
2018-11-13,36.86,38.07731182795699,-0.03196947918637527
2018-11-14,36.83,36.93731182795699,-0.0029052419530911644
2018-11-15,35.69,36.527311827956986,-0.02292289758142385
