date,MCK,dcf,Deviation
1999-02-12,71.63,,
1999-02-16,72.0,,
1999-02-17,70.0,,
1999-02-18,70.44,,
1999-02-19,70.19,,
1999-02-22,69.88,,
1999-02-23,72.0,,
1999-02-24,71.63,,
1999-02-25,68.63,,
1999-02-26,68.0,,
1999-03-01,66.0,,
1999-03-02,66.06,,
1999-03-03,65.25,,
1999-03-04,65.88,,
1999-03-05,61.25,,
1999-03-08,59.0,,
1999-03-09,58.56,,
1999-03-10,58.5,,
1999-03-11,56.75,,
1999-03-12,59.63,,
1999-03-15,62.63,,
1999-03-16,65.56,,
1999-03-17,70.25,,
1999-03-18,67.75,,
1999-03-19,66.0,,
1999-03-22,65.13,,
1999-03-23,64.63,,
1999-03-24,66.0,,
1999-03-25,67.44,,
1999-03-26,67.38,,
1999-03-29,67.88,,
1999-03-30,68.0,,
1999-03-31,66.0,,
1999-04-01,68.19,,
1999-04-05,68.13,,
1999-04-06,66.69,,
1999-04-07,66.44,,
1999-04-08,63.94,,
1999-04-09,62.38,,
1999-04-12,63.19,,
1999-04-13,64.5,,
1999-04-14,64.75,,
1999-04-15,64.38,,
1999-04-16,62.31,,
1999-04-19,59.0,,
1999-04-20,62.75,,
1999-04-21,65.19,,
1999-04-22,63.5,,
1999-04-23,62.25,,
1999-04-26,63.75,,
1999-04-27,65.75,,
1999-04-28,34.5,,
1999-04-29,33.25,,
1999-04-30,35.0,,
1999-05-03,34.13,,
1999-05-04,34.5,,
1999-05-05,35.44,,
1999-05-06,36.75,,
1999-05-07,39.0,,
1999-05-10,38.25,,
1999-05-11,37.5,,
1999-05-12,36.81,,
1999-05-13,37.69,,
1999-05-14,37.56,,
1999-05-17,37.69,,
1999-05-18,37.0,,
1999-05-19,37.56,,
1999-05-20,39.25,,
1999-05-21,39.19,,
1999-05-24,38.19,,
1999-05-25,33.5,,
1999-05-26,33.75,,
1999-05-27,34.25,,
1999-05-28,34.06,,
1999-06-01,34.06,,
1999-06-02,33.94,,
1999-06-03,36.25,,
1999-06-04,36.0,,
1999-06-07,36.19,,
1999-06-08,36.13,,
1999-06-09,36.19,,
1999-06-10,36.81,,
1999-06-11,36.75,,
1999-06-14,36.63,,
1999-06-15,36.5,,
1999-06-16,36.19,,
1999-06-17,36.75,,
1999-06-18,36.06,,
1999-06-21,33.69,,
1999-06-22,33.13,,
1999-06-23,32.44,,
1999-06-24,32.0,,
1999-06-25,31.0,,
1999-06-28,30.88,,
1999-06-29,31.5,,
1999-06-30,32.19,,
1999-07-01,33.13,,
1999-07-02,32.25,,
1999-07-06,32.94,,
1999-07-07,32.5,,
1999-07-08,32.56,,
1999-07-09,32.19,,
1999-07-12,32.88,,
1999-07-13,33.06,,
1999-07-14,31.0,,
1999-07-15,31.38,,
1999-07-16,32.25,,
1999-07-19,31.31,,
1999-07-20,30.69,,
1999-07-21,30.94,,
1999-07-22,31.31,,
1999-07-23,31.0,,
1999-07-26,32.69,,
1999-07-27,31.75,,
1999-07-28,32.44,,
1999-07-29,31.38,,
1999-07-30,31.06,,
1999-08-02,33.0,,
1999-08-03,33.06,,
1999-08-04,32.94,,
1999-08-05,31.88,,
1999-08-06,32.0,,
1999-08-09,31.94,,
1999-08-10,29.75,,
1999-08-11,29.25,,
1999-08-12,29.38,,
1999-08-13,29.5,,
1999-08-16,29.81,,
1999-08-17,30.31,,
1999-08-18,30.44,,
1999-08-19,30.0,,
1999-08-20,30.06,,
1999-08-23,30.0,,
1999-08-24,29.63,,
1999-08-25,29.31,,
1999-08-26,30.56,,
1999-08-27,32.19,,
1999-08-30,32.44,,
1999-08-31,31.25,,
1999-09-01,32.0,,
1999-09-02,31.81,,
1999-09-03,32.13,,
1999-09-07,32.25,,
1999-09-08,32.5,,
1999-09-09,33.44,,
1999-09-10,34.13,,
1999-09-13,33.63,,
1999-09-14,32.31,,
1999-09-15,32.88,,
1999-09-16,32.31,,
1999-09-17,32.06,,
1999-09-20,32.25,,
1999-09-21,32.0,,
1999-09-22,31.5,,
1999-09-23,30.88,,
1999-09-24,29.94,,
1999-09-27,29.06,,
1999-09-28,27.75,,
1999-09-29,28.75,,
1999-09-30,29.0,,
1999-10-01,28.56,,
1999-10-04,28.0,,
1999-10-05,26.63,,
1999-10-06,27.19,,
1999-10-07,27.25,,
1999-10-08,26.69,,
1999-10-11,26.44,,
1999-10-12,25.94,,
1999-10-13,24.94,,
1999-10-14,22.94,,
1999-10-15,23.06,,
1999-10-18,23.25,,
1999-10-19,22.63,,
1999-10-20,21.75,,
1999-10-21,21.06,,
1999-10-22,19.5,,
1999-10-25,21.13,,
1999-10-26,20.44,,
1999-10-27,20.5,,
1999-10-28,20.25,,
1999-10-29,20.06,,
1999-11-01,19.81,,
1999-11-02,20.0,,
1999-11-03,20.69,,
1999-11-04,20.5,,
1999-11-05,20.13,,
1999-11-08,20.31,,
1999-11-09,20.13,,
1999-11-10,19.94,,
1999-11-11,20.13,,
1999-11-12,21.31,,
1999-11-15,21.63,,
1999-11-16,23.06,,
1999-11-17,23.5,,
1999-11-18,22.81,,
1999-11-19,23.13,,
1999-11-22,23.13,,
1999-11-23,21.94,,
1999-11-24,22.38,,
1999-11-26,22.38,,
1999-11-29,22.69,,
1999-11-30,23.38,,
1999-12-01,23.25,,
1999-12-02,23.0,,
1999-12-03,22.5,,
1999-12-06,22.38,,
1999-12-07,21.75,,
1999-12-08,21.63,,
1999-12-09,22.0,,
1999-12-10,21.0,,
1999-12-13,20.5,,
1999-12-14,20.44,,
1999-12-15,20.69,,
1999-12-16,20.13,,
1999-12-17,20.81,,
1999-12-20,20.38,,
1999-12-21,20.56,,
1999-12-22,20.69,,
1999-12-23,20.94,,
1999-12-27,20.69,,
1999-12-28,22.0,,
1999-12-29,22.38,,
1999-12-30,23.13,,
1999-12-31,22.5,,
2000-01-03,23.44,,
2000-01-04,21.94,,
2000-01-05,22.19,,
2000-01-06,23.75,,
2000-01-07,23.5,,
2000-01-10,24.0,,
2000-01-11,27.0,,
2000-01-12,25.94,,
2000-01-13,26.38,,
2000-01-14,26.38,,
2000-01-18,26.81,,
2000-01-19,26.19,,
2000-01-20,25.25,,
2000-01-21,25.13,,
2000-01-24,24.88,,
2000-01-25,22.0,,
2000-01-26,21.69,,
2000-01-27,20.88,,
2000-01-28,20.13,,
2000-01-31,20.56,,
2000-02-01,20.88,,
2000-02-02,20.38,,
2000-02-03,20.56,,
2000-02-04,20.5,,
2000-02-07,20.31,,
2000-02-08,20.38,,
2000-02-09,20.38,,
2000-02-10,19.13,,
2000-02-11,18.88,,
2000-02-14,18.94,,
2000-02-15,18.63,,
2000-02-16,20.0,,
2000-02-17,20.0,,
2000-02-18,19.94,,
2000-02-22,19.75,,
2000-02-23,19.13,,
2000-02-24,19.5,,
2000-02-25,19.31,,
2000-02-28,19.31,,
2000-02-29,19.38,,
2000-03-01,19.5,,
2000-03-02,18.94,,
2000-03-03,19.25,,
2000-03-06,19.38,,
2000-03-07,18.56,,
2000-03-08,18.5,,
2000-03-09,19.06,,
2000-03-10,18.63,,
2000-03-13,18.88,,
2000-03-14,18.25,,
2000-03-15,19.13,,
2000-03-16,19.75,,
2000-03-17,19.13,,
2000-03-20,19.25,,
2000-03-21,19.19,,
2000-03-22,19.06,,
2000-03-23,19.19,,
2000-03-24,19.5,,
2000-03-27,19.75,,
2000-03-28,21.5,,
2000-03-29,21.69,,
2000-03-30,20.56,,
2000-03-31,21.0,,
2000-04-03,21.13,,
2000-04-04,20.5,,
2000-04-05,20.44,,
2000-04-06,20.38,,
2000-04-07,20.19,,
2000-04-10,21.44,,
2000-04-11,20.75,,
2000-04-12,21.25,,
2000-04-13,20.44,,
2000-04-14,19.81,,
2000-04-17,18.81,,
2000-04-18,19.25,,
2000-04-19,19.0,,
2000-04-20,18.88,,
2000-04-24,18.44,,
2000-04-25,18.94,,
2000-04-26,17.0,,
2000-04-27,16.94,,
2000-04-28,16.94,,
2000-05-01,18.25,,
2000-05-02,17.94,,
2000-05-03,18.38,,
2000-05-04,18.44,,
2000-05-05,18.13,,
2000-05-08,18.13,,
2000-05-09,18.0,,
2000-05-10,17.31,,
2000-05-11,17.5,,
2000-05-12,17.25,,
2000-05-15,17.25,,
2000-05-16,17.0,,
2000-05-17,16.88,,
2000-05-18,16.69,,
2000-05-19,16.5,,
2000-05-22,16.38,,
2000-05-23,16.5,,
2000-05-24,16.75,,
2000-05-25,16.38,,
2000-05-26,16.06,,
2000-05-30,16.56,,
2000-05-31,16.44,,
2000-06-01,16.5,,
2000-06-02,16.88,,
2000-06-05,18.5,,
2000-06-06,18.38,,
2000-06-07,19.31,,
2000-06-08,19.56,,
2000-06-09,20.56,,
2000-06-12,20.31,,
2000-06-13,20.88,,
2000-06-14,21.31,,
2000-06-15,21.75,,
2000-06-16,22.31,,
2000-06-19,21.38,,
2000-06-20,20.75,,
2000-06-21,21.5,,
2000-06-22,20.38,,
2000-06-23,20.13,,
2000-06-26,20.44,,
2000-06-27,20.38,,
2000-06-28,20.44,,
2000-06-29,20.5,,
2000-06-30,20.94,,
2000-07-03,20.88,,
2000-07-05,22.13,,
2000-07-06,22.63,,
2000-07-07,22.0,,
2000-07-10,23.19,,
2000-07-11,23.44,,
2000-07-12,23.19,,
2000-07-13,24.56,,
2000-07-14,25.56,,
2000-07-17,25.47,,
2000-07-18,25.13,,
2000-07-19,24.94,,
2000-07-20,25.38,,
2000-07-21,25.5,,
2000-07-24,26.88,,
2000-07-25,25.63,,
2000-07-26,24.5,,
2000-07-27,24.69,,
2000-07-28,24.44,,
2000-07-31,24.38,,
2000-08-01,24.63,,
2000-08-02,24.06,,
2000-08-03,24.0,,
2000-08-04,23.94,,
2000-08-07,24.13,,
2000-08-08,24.63,,
2000-08-09,23.88,,
2000-08-10,23.88,,
2000-08-11,24.56,,
2000-08-14,25.13,,
2000-08-15,24.81,,
2000-08-16,24.88,,
2000-08-17,25.13,,
2000-08-18,25.0,,
2000-08-21,25.06,,
2000-08-22,25.5,,
2000-08-23,25.13,,
2000-08-24,25.69,,
2000-08-25,25.63,,
2000-08-28,25.13,,
2000-08-29,25.13,,
2000-08-30,25.06,,
2000-08-31,24.95,,
2000-09-01,24.81,,
2000-09-05,24.88,,
2000-09-06,24.88,,
2000-09-07,25.44,,
2000-09-08,25.88,,
2000-09-11,24.94,,
2000-09-12,25.75,,
2000-09-13,28.0,,
2000-09-14,28.31,,
2000-09-15,28.0,,
2000-09-18,27.63,,
2000-09-19,29.56,,
2000-09-20,29.88,,
2000-09-21,29.81,,
2000-09-22,29.63,,
2000-09-25,30.38,,
2000-09-26,30.5,,
2000-09-27,30.13,,
2000-09-28,30.5,,
2000-09-29,30.56,,
2000-10-02,31.56,,
2000-10-03,32.5,,
2000-10-04,33.06,,
2000-10-05,33.06,,
2000-10-06,32.25,,
2000-10-09,32.0,,
2000-10-10,31.94,,
2000-10-11,31.56,,
2000-10-12,31.06,,
2000-10-13,30.0,,
2000-10-16,30.5,,
2000-10-17,30.25,,
2000-10-18,30.5,,
2000-10-19,30.0,,
2000-10-20,30.0,,
2000-10-23,29.63,,
2000-10-24,25.31,,
2000-10-25,26.31,,
2000-10-26,27.38,,
2000-10-27,28.44,,
2000-10-30,28.25,,
2000-10-31,28.06,,
2000-11-01,30.38,,
2000-11-02,32.81,,
2000-11-03,33.31,,
2000-11-06,32.75,,
2000-11-07,32.81,,
2000-11-08,34.63,,
2000-11-09,34.81,,
2000-11-10,34.69,,
2000-11-13,33.81,,
2000-11-14,34.13,,
2000-11-15,35.19,,
2000-11-16,34.0,,
2000-11-17,31.38,,
2000-11-20,31.5,,
2000-11-21,32.63,,
2000-11-22,32.38,,
2000-11-24,32.13,,
2000-11-27,32.94,,
2000-11-28,33.06,,
2000-11-29,32.88,,
2000-11-30,32.88,,
2000-12-01,33.5,,
2000-12-04,33.5,,
2000-12-05,33.18,,
2000-12-06,32.6,,
2000-12-07,32.67,,
2000-12-08,32.7,,
2000-12-11,32.8,,
2000-12-12,32.25,,
2000-12-13,32.0,,
2000-12-14,32.6,,
2000-12-15,32.9,,
2000-12-18,33.3,,
2000-12-19,33.85,,
2000-12-20,34.3,,
2000-12-21,33.6,,
2000-12-22,33.65,,
2000-12-26,34.4,,
2000-12-27,34.5,,
2000-12-28,35.65,,
2000-12-29,35.89,,
2001-01-02,35.14,,
2001-01-03,34.5,,
2001-01-04,31.76,,
2001-01-05,30.5,,
2001-01-08,31.0,,
2001-01-09,31.54,,
2001-01-10,32.75,,
2001-01-11,31.3,,
2001-01-12,31.5,,
2001-01-16,31.49,,
2001-01-17,30.89,,
2001-01-18,29.43,,
2001-01-19,27.7,,
2001-01-22,29.0,,
2001-01-23,31.8,,
2001-01-24,31.35,,
2001-01-25,31.82,,
2001-01-26,31.99,,
2001-01-29,32.27,,
2001-01-30,32.55,,
2001-01-31,32.67,,
2001-02-01,33.02,,
2001-02-02,33.25,,
2001-02-05,33.55,,
2001-02-06,33.7,,
2001-02-07,33.67,,
2001-02-08,34.08,,
2001-02-09,34.0,,
2001-02-12,34.0,,
2001-02-13,33.85,,
2001-02-14,33.29,,
2001-02-15,33.0,,
2001-02-16,33.04,,
2001-02-20,32.75,,
2001-02-21,33.68,,
2001-02-22,32.53,,
2001-02-23,31.46,,
2001-02-26,32.54,,
2001-02-27,30.71,,
2001-02-28,29.08,,
2001-03-01,29.85,,
2001-03-02,30.34,,
2001-03-05,29.99,,
2001-03-06,29.15,,
2001-03-07,28.61,,
2001-03-08,29.36,,
2001-03-09,28.75,,
2001-03-12,27.9,,
2001-03-13,27.28,,
2001-03-14,26.49,,
2001-03-15,25.99,,
2001-03-16,24.98,,
2001-03-19,25.98,,
2001-03-20,26.05,,
2001-03-21,25.51,,
2001-03-22,23.98,,
2001-03-23,26.34,,
2001-03-26,26.77,,
2001-03-27,26.24,,
2001-03-28,26.26,,
2001-03-29,26.75,,
2001-03-30,26.75,,
2001-04-02,26.97,,
2001-04-03,26.36,,
2001-04-04,25.73,,
2001-04-05,25.91,,
2001-04-06,25.34,,
2001-04-09,25.41,,
2001-04-10,26.0,,
2001-04-11,26.6,,
2001-04-12,27.25,,
2001-04-16,27.37,,
2001-04-17,27.75,,
2001-04-18,28.01,,
2001-04-19,27.56,,
2001-04-20,27.35,,
2001-04-23,27.56,,
2001-04-24,27.21,,
2001-04-25,26.92,,
2001-04-26,26.79,,
2001-04-27,27.21,,
2001-04-30,30.84,,
2001-05-01,31.57,,
2001-05-02,32.3,,
2001-05-03,32.24,,
2001-05-04,32.8,,
2001-05-07,32.82,,
2001-05-08,33.12,,
2001-05-09,33.67,,
2001-05-10,33.9,,
2001-05-11,33.5,,
2001-05-14,33.4,,
2001-05-15,33.29,,
2001-05-16,34.15,,
2001-05-17,34.0,,
2001-05-18,33.94,,
2001-05-21,33.87,,
2001-05-22,34.01,,
2001-05-23,34.39,,
2001-05-24,33.41,,
2001-05-25,34.58,,
2001-05-29,34.03,,
2001-05-30,34.02,,
2001-05-31,34.57,,
2001-06-01,34.11,,
2001-06-04,34.32,,
2001-06-05,34.46,,
2001-06-06,33.68,,
2001-06-07,35.12,,
2001-06-08,35.55,,
2001-06-11,34.77,,
2001-06-12,34.36,,
2001-06-13,34.97,,
2001-06-14,34.71,,
2001-06-15,34.78,,
2001-06-18,35.4,,
2001-06-19,35.52,,
2001-06-20,36.2,,
2001-06-21,36.8,,
2001-06-22,36.5,,
2001-06-25,37.0,,
2001-06-26,36.94,,
2001-06-27,36.97,,
2001-06-28,36.88,,
2001-06-29,37.12,,
2001-07-02,36.82,,
2001-07-03,37.1,,
2001-07-05,36.11,,
2001-07-06,36.36,,
2001-07-09,36.55,,
2001-07-10,36.9,,
2001-07-11,36.95,,
2001-07-12,37.4,,
2001-07-13,36.5,,
2001-07-16,36.4,,
2001-07-17,36.1,,
2001-07-18,35.98,,
2001-07-19,36.26,,
2001-07-20,36.65,,
2001-07-23,38.02,,
2001-07-24,37.85,,
2001-07-25,38.4,,
2001-07-26,38.65,,
2001-07-27,38.95,,
2001-07-30,40.12,,
2001-07-31,41.45,,
2001-08-01,40.39,,
2001-08-02,39.64,,
2001-08-03,39.7,,
2001-08-06,39.4,,
2001-08-07,39.0,,
2001-08-08,37.99,,
2001-08-09,37.23,,
2001-08-10,38.49,,
2001-08-13,39.75,,
2001-08-14,40.2,,
2001-08-15,40.58,,
2001-08-16,40.6,,
2001-08-17,40.44,,
2001-08-20,39.66,,
2001-08-21,39.66,,
2001-08-22,39.58,,
2001-08-23,40.1,,
2001-08-24,39.95,,
2001-08-27,39.83,,
2001-08-28,39.51,,
2001-08-29,39.27,,
2001-08-30,38.88,,
2001-08-31,39.25,,
2001-09-04,40.01,,
2001-09-05,40.42,,
2001-09-06,40.13,,
2001-09-07,39.85,,
2001-09-10,39.05,,
2001-09-17,36.99,,
2001-09-18,37.09,,
2001-09-19,36.87,,
2001-09-20,35.7,,
2001-09-21,34.11,,
2001-09-24,34.37,,
2001-09-25,35.19,,
2001-09-26,36.5,,
2001-09-27,37.37,,
2001-09-28,37.79,,
2001-10-01,38.45,,
2001-10-02,38.7,,
2001-10-03,38.91,,
2001-10-04,38.6,,
2001-10-05,38.49,,
2001-10-08,38.11,,
2001-10-09,38.29,,
2001-10-10,38.22,,
2001-10-11,36.43,,
2001-10-12,36.5,,
2001-10-15,37.27,,
2001-10-16,37.8,,
2001-10-17,37.3,,
2001-10-18,36.52,,
2001-10-19,36.49,,
2001-10-22,37.39,,
2001-10-23,38.95,,
2001-10-24,38.49,,
2001-10-25,38.87,,
2001-10-26,39.81,,
2001-10-29,39.44,,
2001-10-30,37.06,,
2001-10-31,36.99,,
2001-11-01,35.95,,
2001-11-02,36.36,,
2001-11-05,36.56,,
2001-11-06,35.99,,
2001-11-07,35.75,,
2001-11-08,34.55,,
2001-11-09,35.21,,
2001-11-12,35.45,,
2001-11-13,35.5,,
2001-11-14,35.82,,
2001-11-15,36.1,,
2001-11-16,36.05,,
2001-11-19,36.93,,
2001-11-20,37.37,,
2001-11-21,37.6,,
2001-11-23,37.5,,
2001-11-26,37.46,,
2001-11-27,37.76,,
2001-11-28,37.4,,
2001-11-29,37.15,,
2001-11-30,37.27,,
2001-12-03,37.26,,
2001-12-04,37.24,,
2001-12-05,36.8,,
2001-12-06,36.0,,
2001-12-07,36.23,,
2001-12-10,35.61,,
2001-12-11,35.72,,
2001-12-12,35.56,,
2001-12-13,36.24,,
2001-12-14,36.62,,
2001-12-17,37.01,,
2001-12-18,37.49,,
2001-12-19,37.1,,
2001-12-20,36.79,,
2001-12-21,37.21,,
2001-12-24,37.18,,
2001-12-26,36.88,,
2001-12-27,37.15,,
2001-12-28,37.2,,
2001-12-31,37.4,38.41983277591973,-0.026544435574923364
2002-01-02,37.47,38.29983277591973,-0.021666746713355778
2002-01-03,37.35,37.54983277591973,-0.005321802020058053
2002-01-04,36.6,37.30983277591973,-0.019025353991344196
2002-01-07,36.36,36.54983277591973,-0.005193806961677816
2002-01-08,35.6,36.05983277591973,-0.012751938667524776
2002-01-09,35.11,35.749832775919735,-0.01789750402275203
2002-01-10,34.8,36.78983277591974,-0.05408648601474919
2002-01-11,35.84,37.649832775919734,-0.04807014115285191
2002-01-14,36.7,36.80983277591973,-0.0029837890486581475
2002-01-15,35.86,36.80983277591973,-0.02580377861811678
2002-01-16,35.86,37.999832775919735,-0.05631163664687844
2002-01-17,37.05,37.899832775919734,-0.022423127324711856
2002-01-18,36.95,39.889832775919736,-0.0736987992011443
2002-01-22,38.94,40.19983277591973,-0.03133925414422101
2002-01-23,39.25,39.94983277591973,-0.017517789870238554
2002-01-24,39.0,40.20983277591973,-0.030087983271700036
2002-01-25,39.26,40.16983277591973,-0.02264965306166622
2002-01-28,39.22,39.09983277591973,0.0030733436833079164
2002-01-29,38.15,39.149832775919734,-0.025538621879751977
2002-01-30,38.2,39.44983277591973,-0.03168157348141232
2002-01-31,38.5,39.149832775919734,-0.01659860923644696
2002-02-01,38.2,38.09983277591973,0.0026290725387010383
2002-02-04,37.15,38.44983277591973,-0.0338059409385465
2002-02-05,37.5,37.83983277591973,-0.008980821293057883
2002-02-06,36.89,37.899832775919734,-0.02664478183559027
2002-02-07,36.95,37.399832775919734,-0.012027668107900236
2002-02-08,36.45,37.69983277591973,-0.03315221007341029
2002-02-11,36.75,38.03983277591974,-0.033907424975228584
2002-02-12,37.09,38.249832775919735,-0.030322558080565165
2002-02-13,37.3,38.44983277591973,-0.029904753620667246
2002-02-14,37.5,37.889832775919736,-0.010288585284216056
2002-02-15,36.94,36.98983277591973,-0.00134720197903071
2002-02-19,36.04,36.969832775919734,-0.0251511220393017
2002-02-20,36.02,37.00983277591973,-0.026745129650079358
2002-02-21,36.06,36.32983277591973,-0.007427305751282809
2002-02-22,35.38,34.90983277591973,0.013468045725059552
2002-02-25,33.96,35.05983277591973,-0.031370166051537196
2002-02-26,34.11,35.61983277591973,-0.04238741898138365
2002-02-27,34.67,36.19983277591973,-0.04226076914193311
2002-02-28,35.25,34.649832775919734,0.017320927000183284
2002-03-01,33.7,33.139832775919736,0.016903139731208938
2002-03-04,32.19,31.759832775919733,0.013544379377413263
2002-03-05,30.81,33.01983277591973,-0.0669244084582794
2002-03-06,32.07,33.86983277591973,-0.05313970068371143
2002-03-07,32.92,34.36983277591973,-0.04218329444231439
2002-03-08,33.42,34.889832775919736,-0.042127825185054535
2002-03-11,33.94,35.47983277591973,-0.04340022642284902
2002-03-12,34.53,36.30983277591973,-0.04901792819877959
2002-03-13,35.36,37.219832775919734,-0.04996886437176573
2002-03-14,36.27,38.16983277591973,-0.049773149048697896
2002-03-15,37.22,39.05983277591973,-0.0471029352960769
2002-03-18,38.11,39.91983277591973,-0.04533668229721266
2002-03-19,38.97,38.20983277591973,0.01989454464609275
2002-03-20,37.26,38.87983277591973,-0.041662544827687054
2002-03-21,37.93,39.33983277591973,-0.03583728441221801
2002-03-22,38.39,39.03983277591974,-0.016645378059113147
2002-03-25,38.09,38.469832775919734,-0.009873522927229539
2002-03-26,37.52,38.77983277591973,-0.03248680269457005
2002-03-27,37.83,38.37983277591973,-0.014326085763060159
2002-03-28,37.43,39.669127516778524,-0.05644509110596041
2002-04-01,37.8,39.18912751677853,-0.0354467579351897
2002-04-02,37.32,38.669127516778524,-0.03488900845236653
2002-04-03,36.8,37.46912751677852,-0.017858102419889277
2002-04-04,35.6,37.049127516778526,-0.03911367456959025
2002-04-05,35.18,37.449127516778525,-0.06059226655579297
2002-04-08,35.58,37.38912751677852,-0.04838645983291989
2002-04-09,35.52,38.57912751677852,-0.07929488595738887
2002-04-10,36.71,38.10912751677852,-0.03671371159474901
2002-04-11,36.24,38.489127516778524,-0.05843539882264315
2002-04-12,36.62,38.09912751677852,-0.03882313357772116
2002-04-15,36.23,38.88912751677852,-0.06837714514503468
2002-04-16,37.02,38.71912751677852,-0.043883414367800966
2002-04-17,36.85,40.299127516778526,-0.08558814369721734
2002-04-18,38.43,40.60912751677852,-0.05366102770561054
2002-04-19,38.74,41.39912751677852,-0.0642314869003171
2002-04-22,39.53,40.50912751677853,-0.024170540734874568
2002-04-23,38.64,40.49912751677852,-0.0459053720603807
2002-04-24,38.63,42.28912751677852,-0.086526436737829
2002-04-25,40.42,43.67912751677852,-0.07461521559757778
2002-04-26,41.81,42.619127516778526,-0.01898507932758553
2002-04-29,40.75,42.25912751677853,-0.035711279561541964
2002-04-30,40.39,43.46912751677852,-0.07083481295063987
2002-05-01,41.6,43.369127516778526,-0.040792324357784016
2002-05-02,41.5,43.06912751677852,-0.036432767674878797
2002-05-03,41.2,41.75912751677853,-0.013389348629323505
2002-05-06,39.89,40.84912751677852,-0.02347975526244883
2002-05-07,38.98,40.869127516778526,-0.046223827900484626
2002-05-08,39.0,40.45912751677853,-0.03606423584328222
2002-05-09,38.59,39.68912751677853,-0.027693415944048394
2002-05-10,37.82,38.46912751677852,-0.016873985938344993
2002-05-13,36.6,38.88912751677852,-0.05886291781143427
2002-05-14,37.02,39.96912751677852,-0.0737851361789299
2002-05-15,38.1,39.269127516778525,-0.02977217959016254
2002-05-16,37.4,39.25912751677853,-0.04735529377172165
2002-05-17,37.39,38.869127516778526,-0.0380540447207115
2002-05-20,37.0,38.39912751677852,-0.03643644028545101
2002-05-21,36.53,37.81912751677852,-0.03408665406695588
2002-05-22,35.95,38.559127516778524,-0.06766562639787921
2002-05-23,36.69,38.159127516778526,-0.038500029020122506
2002-05-24,36.29,38.369127516778526,-0.054187510932307226
2002-05-28,36.5,38.619127516778526,-0.05487248555415569
2002-05-29,36.75,38.379127516778524,-0.04244826868631402
2002-05-30,36.51,39.369127516778526,-0.07262359359018078
2002-05-31,37.5,38.869127516778526,-0.03522403522403528
2002-06-03,37.0,38.739127516778524,-0.04489330628381549
2002-06-04,36.87,38.869127516778526,-0.05143227143227158
2002-06-05,37.0,38.159127516778526,-0.03037615354986456
2002-06-06,36.29,38.43912751677853,-0.055909893268010324
2002-06-07,36.57,38.919127516778524,-0.06035920295915642
2002-06-10,37.05,38.159127516778526,-0.02906585105466175
2002-06-11,36.29,37.199127516778525,-0.024439484941373046
2002-06-12,35.33,37.10912751677852,-0.04794312439639303
2002-06-13,35.24,37.369127516778526,-0.056975574712643695
2002-06-14,35.5,38.20912751677853,-0.07090262701206373
2002-06-17,36.34,37.92912751677852,-0.04189728635533585
2002-06-18,36.06,37.839127516778525,-0.04701819607203228
2002-06-19,35.97,38.119127516778526,-0.05637924204410416
2002-06-20,36.25,37.619127516778526,-0.03639445163016819
2002-06-21,35.75,36.71912751677852,-0.026392988676969154
2002-06-24,34.85,35.70912751677853,-0.024059045306409454
2002-06-25,33.84,35.169127516778524,-0.03779245066982162
2002-06-26,33.3,36.96912751677852,-0.09924842059400185
2002-06-27,35.1,34.56912751677852,0.015356837772773302
2002-06-28,32.7,32.96013289036545,-0.00789234956153606
2002-07-01,32.0,31.710132890365447,0.009141150894470762
2002-07-02,30.75,32.42013289036545,-0.051515300569967115
2002-07-03,31.46,33.51013289036545,-0.06117949150105828
2002-07-05,32.55,32.74013289036545,-0.005807334105885853
2002-07-08,31.78,30.580132890365448,0.03923681803268364
2002-07-09,29.62,30.91013289036545,-0.04173818646918781
2002-07-10,29.95,30.510132890365448,-0.018358913492059203
2002-07-11,29.55,31.030132890365447,-0.047699856639189964
2002-07-12,30.07,30.81013289036545,-0.02402238552488989
2002-07-15,29.85,31.330132890365448,-0.04724310923113295
2002-07-16,30.37,32.12013289036545,-0.054487099923873794
2002-07-17,31.16,30.97013289036545,0.0061306520803989795
2002-07-18,30.01,29.710132890365447,0.010093092169634721
2002-07-19,28.75,29.31013289036545,-0.019110554444110694
2002-07-22,28.35,29.13013289036545,-0.026780958854584203
2002-07-23,28.17,30.75013289036545,-0.08390639804922106
2002-07-24,29.79,31.25013289036545,-0.046724053798043674
2002-07-25,30.29,31.490132890365448,-0.03811139491039228
2002-07-26,30.53,33.950132890365445,-0.10073989699569119
2002-07-29,32.99,34.57013289036545,-0.04570803633809073
2002-07-30,33.61,33.880132890365445,-0.007973194533787198
2002-07-31,32.92,32.86013289036545,0.0018218766745190518
2002-08-01,31.9,32.46013289036545,-0.017256025791924756
2002-08-02,31.5,31.39013289036545,0.0035000523896562274
2002-08-05,30.43,32.10013289036545,-0.05202884661162033
2002-08-06,31.14,33.11013289036545,-0.05950241567706682
2002-08-07,32.15,34.61013289036545,-0.07108128992623097
2002-08-08,33.65,34.76013289036545,-0.03193695760217152
2002-08-09,33.8,34.840132890365446,-0.029854446699113524
2002-08-12,33.88,34.160132890365446,-0.00820057964248877
2002-08-13,33.2,35.12013289036544,-0.05467328088875745
2002-08-14,34.16,35.39013289036545,-0.034759205176659314
2002-08-15,34.43,35.74013289036545,-0.036657191353606455
