date,ALL,dcf,Deviation
2011-07-11,30.02,31.285576488319517,-0.040452394693510585
2011-07-12,29.98,31.175576488319518,-0.0383497796349479
2011-07-13,29.87,31.005576488319516,-0.03662491128804879
2011-07-14,29.7,30.77557648831952,-0.034949028127149506
2011-07-15,29.47,29.31557648831952,0.00526762664012459
2011-07-18,28.01,29.605576488319517,-0.053894457652227445
2011-07-19,28.3,29.70557648831952,-0.04731692343598193
2011-07-20,28.4,30.02557648831952,-0.05413972614154128
2011-07-21,28.72,29.995576488319518,-0.04252548667688505
2011-07-22,28.69,29.68557648831952,-0.0335373809806675
2011-07-25,28.38,29.535576488319517,-0.03912490039855887
2011-07-26,28.23,28.93557648831952,-0.02438439367552747
2011-07-27,27.63,28.995576488319518,-0.047096028212083474
2011-07-28,27.69,29.02557648831952,-0.046013779910865193
2011-07-29,27.72,29.645576488319517,-0.06495324822164283
2011-08-01,28.34,28.945576488319517,-0.020921210139445257
2011-08-02,27.64,28.875576488319517,-0.04278967343974316
2011-08-03,27.57,27.61557648831952,-0.0016503906170054483
2011-08-04,26.31,27.59557648831952,-0.04658632476345159
2011-08-05,26.29,25.875576488319517,0.01601601076859316
2011-08-08,24.57,27.055576488319517,-0.09186928577894449
2011-08-09,25.75,25.625576488319517,0.004855442441936697
2011-08-10,24.32,26.97557648831952,-0.09844373444509658
2011-08-11,25.67,26.425576488319518,-0.028592620813910785
2011-08-12,25.12,27.335576488319518,-0.08105102481618531
2011-08-15,26.03,26.97557648831952,-0.03505305952326743
2011-08-16,25.67,26.785576488319517,-0.041648403154809444
2011-08-17,25.48,25.63557648831952,-0.006068772761572361
2011-08-18,24.33,25.665576488319516,-0.05203765786937775
2011-08-19,24.36,25.765576488319518,-0.05455249522387817
2011-08-22,24.46,26.255576488319516,-0.0683883855728068
2011-08-23,24.95,26.495576488319518,-0.05833337836604091
2011-08-24,25.19,25.735576488319516,-0.021199310944797878
2011-08-25,24.43,25.755576488319516,-0.051467552625765634
2011-08-26,24.45,27.605576488319517,-0.11430938562919368
2011-08-29,26.3,27.34557648831952,-0.03823567181939391
2011-08-30,26.04,27.535576488319517,-0.054314333638663226
2011-08-31,26.23,27.215576488319517,-0.03621369140361619
2011-09-01,25.91,26.265576488319518,-0.013537737824930063
2011-09-02,24.96,25.86557648831952,-0.03501087589246121
2011-09-06,24.56,27.155576488319518,-0.0955817118975898
2011-09-07,25.85,26.61557648831952,-0.028764227168083245
2011-09-08,25.31,26.11557648831952,-0.03084659029754999
2011-09-09,24.81,26.575576488319516,-0.06643605601916192
2011-09-12,25.27,26.38557648831952,-0.04227978451838521
2011-09-13,25.08,26.20557648831952,-0.04295179267745619
2011-09-14,24.9,26.415576488319516,-0.05737434838833355
2011-09-15,25.11,26.245576488319518,-0.043267347883362395
2011-09-16,24.94,25.765576488319518,-0.03204184034825619
2011-09-19,24.46,25.625576488319517,-0.045484888460979644
2011-09-20,24.32,24.395576488319517,-0.0030979586957373684
2011-09-21,23.09,23.985576488319516,-0.037338126467614585
2011-09-22,22.68,24.075576488319516,-0.057966482713159295
2011-09-23,22.77,24.835576488319518,-0.083170064092975
2011-09-26,23.53,25.105576488319517,-0.06275802864166691
2011-09-27,23.8,24.825576488319516,-0.041311285915235474
2011-09-28,23.52,25.86557648831952,-0.09068332536020396
2011-09-29,24.56,24.995576488319518,-0.017426142922651322
2011-09-30,23.69,24.672134251290878,-0.03980742976216134
2011-10-03,22.71,25.59213425129088,-0.11261797171705212
2011-10-04,23.63,26.102134251290877,-0.09471004276857631
2011-10-05,24.14,26.512134251290878,-0.0894735304523957
2011-10-06,24.55,25.68213425129088,-0.04408256106028152
2011-10-07,23.72,26.72213425129088,-0.1123463501477564
2011-10-10,24.76,26.45213425129088,-0.06396966820203931
2011-10-11,24.49,27.102134251290877,-0.09638112729688297
2011-10-12,25.14,26.602134251290877,-0.05496304309568423
2011-10-13,24.64,26.922134251290878,-0.08476795450128372
2011-10-14,24.96,26.11213425129088,-0.04412256157245831
2011-10-17,24.15,27.402134251290878,-0.11868178666184281
2011-10-18,25.44,27.442134251290877,-0.07295840159358946
2011-10-19,25.48,28.402134251290878,-0.1028843193767407
2011-10-20,26.44,28.86213425129088,-0.08392082963104319
2011-10-21,26.9,29.032134251290877,-0.07344049296672273
2011-10-24,27.07,28.462134251290877,-0.04891180116711513
2011-10-25,26.5,28.81213425129088,-0.08024862827325219
2011-10-26,26.85,29.68213425129088,-0.09541545184432643
2011-10-27,27.72,29.122134251290877,-0.04814668592597149
2011-10-28,27.16,28.302134251290877,-0.040355057365992875
2011-10-31,26.34,28.052134251290877,-0.06103401031641964
2011-11-01,26.09,27.962134251290877,-0.06695248061061176
2011-11-02,26.0,27.942134251290877,-0.06950558013302632
2011-11-03,25.98,27.86213425129088,-0.06755168984241322
2011-11-04,25.9,28.352134251290877,-0.0864885242697111
2011-11-07,26.39,28.45213425129088,-0.07247731340918018
2011-11-08,26.49,27.81213425129088,-0.047538036432048125
2011-11-09,25.85,28.162134251290876,-0.0821008177384458
2011-11-10,26.2,28.602134251290877,-0.08398444081781986
2011-11-11,26.64,28.45213425129088,-0.06369062634409095
2011-11-14,26.49,28.59213425129088,-0.0735214179121999
2011-11-15,26.63,27.992134251290878,-0.048661321750700814
2011-11-16,26.03,27.572134251290876,-0.05593089882835878
2011-11-17,25.61,27.942134251290877,-0.08346299643103094
2011-11-18,25.98,27.352134251290877,-0.050165527804329146
2011-11-21,25.39,27.18213425129088,-0.06593059377615906
2011-11-22,25.22,26.462134251290877,-0.04694006309148269
2011-11-23,24.5,26.662134251290876,-0.08109381758087109
2011-11-25,24.7,27.262134251290878,-0.09398142594685377
2011-11-28,25.3,27.492134251290878,-0.0797367796640942
2011-11-29,25.53,28.75213425129088,-0.11206591563359214
2011-11-30,26.79,28.52213425129088,-0.06072947543231222
2011-12-01,26.56,28.642134251290877,-0.07269480105858517
2011-12-02,26.68,28.97213425129088,-0.07911513288630956
2011-12-05,27.01,29.082134251290878,-0.07125110672367174
2011-12-06,27.12,29.232134251290876,-0.07225385027087461
2011-12-07,27.27,28.54213425129088,-0.04457039687679787
2011-12-08,26.58,28.892134251290877,-0.08002642626470469
2011-12-09,26.93,28.29213425129088,-0.048145333936011836
2011-12-12,26.33,27.962134251290877,-0.05836944478640904
2011-12-13,26.0,28.212134251290877,-0.07841073743613203
2011-12-14,26.25,28.302134251290877,-0.07250810956764786
2011-12-15,26.34,28.402134251290878,-0.07260490472462133
2011-12-16,26.44,28.06213425129088,-0.05780509197073125
2011-12-19,26.1,28.93213425129088,-0.09788888115519911
2011-12-20,26.97,29.11213425129088,-0.07358217823538282
2011-12-21,27.15,29.372134251290877,-0.07565450410513552
2011-12-22,27.41,29.582134251290878,-0.07342723256000683
2011-12-23,27.62,29.462134251290877,-0.06252548561413751
2011-12-27,27.5,29.142134251290877,-0.05634914166309346
2011-12-28,27.18,29.532134251290877,-0.07964660566948567
2011-12-29,27.57,29.372134251290877,-0.061355236765325394
2011-12-30,27.41,29.23346396482508,-0.06237591162713896
2012-01-03,27.75,29.043463964825083,-0.04453545783628332
2012-01-04,27.56,29.223463964825083,-0.05692220356995725
2012-01-05,27.74,29.50346396482508,-0.05977142097373844
2012-01-06,28.02,29.62346396482508,-0.05412817240850143
2012-01-09,28.14,30.173463964825082,-0.06739246005018207
2012-01-10,28.69,30.52346396482508,-0.06006736217547071
2012-01-11,29.04,30.55346396482508,-0.049534938708339915
2012-01-12,29.07,30.46346396482508,-0.045742137743562505
2012-01-13,28.98,30.53346396482508,-0.05087742309928178
2012-01-17,29.05,30.95346396482508,-0.061494376428697595
2012-01-18,29.47,30.973463964825083,-0.04854038820238149
2012-01-19,29.49,31.313463964825083,-0.058232585410333715
2012-01-20,29.83,31.28346396482508,-0.04646109415694333
2012-01-23,29.8,30.84346396482508,-0.033830959000424876
2012-01-24,29.36,30.66346396482508,-0.04250869915807032
2012-01-25,29.18,30.633463964825083,-0.04744693471472983
2012-01-26,29.15,30.57346396482508,-0.04655880558587622
2012-01-27,29.09,30.52346396482508,-0.04696268963696215
2012-01-30,29.04,30.333463964825082,-0.042641485533106094
2012-01-31,28.85,30.793463964825083,-0.06311287249284692
2012-02-01,29.31,31.77346396482508,-0.07753211823401651
2012-02-02,30.29,32.17346396482508,-0.05854091330931155
2012-02-03,30.69,32.11346396482508,-0.044326079752226244
2012-02-06,30.63,32.32346396482508,-0.05239116595510729
2012-02-07,30.84,32.483463964825084,-0.050593864207484796
2012-02-08,31.0,32.39346396482508,-0.043016824824235966
2012-02-09,30.91,32.45346396482508,-0.04755929803049619
2012-02-10,30.97,32.64346396482508,-0.05126490150151719
2012-02-13,31.16,32.63346396482508,-0.04515193258102479
2012-02-14,31.15,32.39346396482508,-0.0383862610733855
2012-02-15,30.91,32.61346396482508,-0.052231923804914815
2012-02-16,31.13,32.87346396482508,-0.05303560241447636
2012-02-17,31.39,33.04346396482508,-0.050039062689831715
2012-02-21,31.56,32.95346396482508,-0.04228581147986399
2012-02-22,31.47,33.07346396482508,-0.048481887670745016
2012-02-23,31.59,32.843463964825084,-0.038164791818777966
2012-02-24,31.36,32.85346396482508,-0.045458340905058736
2012-02-27,31.37,32.99346396482508,-0.04920562347002677
2012-02-28,31.51,32.913463964825084,-0.04264102879979381
2012-02-29,31.43,32.76346396482508,-0.04069972473779604
2012-03-01,31.28,32.72346396482508,-0.044110976954538694
2012-03-02,31.24,33.03346396482508,-0.054292337210981256
2012-03-05,31.55,32.483463964825084,-0.028736589356230358
2012-03-06,31.0,32.45346396482508,-0.044786096374810125
2012-03-07,30.97,32.72346396482508,-0.053584301671421586
2012-03-08,31.24,33.14346396482508,-0.057431050865570765
2012-03-09,31.66,33.31346396482508,-0.049633504536512274
2012-03-12,31.83,34.04346396482508,-0.06501876445687527
2012-03-13,32.56,33.983463964825084,-0.04188695908982243
2012-03-14,32.5,34.07346396482508,-0.0461785736386946
2012-03-15,32.59,34.163463964825084,-0.04605692111447268
2012-03-16,32.68,34.25346396482508,-0.04593590786732904
2012-03-19,32.77,34.27346396482508,-0.04386670592643005
2012-03-20,32.79,34.053463964825085,-0.03710236251237631
2012-03-21,32.57,33.82346396482508,-0.037059006319655086
2012-03-22,32.34,33.99346396482508,-0.04864064358183706
2012-03-23,32.51,34.56346396482508,-0.05941140526062072
2012-03-26,33.08,34.50346396482508,-0.04125568279974001
2012-03-27,33.02,34.74346396482508,-0.04960541546950947
2012-03-28,33.26,34.38346396482508,-0.0326745427969215
2012-03-29,32.9,34.40346396482508,-0.04370094727560736
2012-03-30,32.92,34.510548354935196,-0.04608875925634881
2012-04-02,33.36,34.050548354935195,-0.020280094985169583
2012-04-03,32.9,33.770548354935194,-0.025778330448933184
2012-04-04,32.62,33.9005483549352,-0.0377736767419804
2012-04-05,32.75,33.5405483549352,-0.023569929345501395
2012-04-09,32.39,33.120548354935195,-0.02205725421893079
2012-04-10,31.97,33.39054835493519,-0.0425434269552879
2012-04-11,32.24,34.020548354935194,-0.05233743843158534
2012-04-12,32.87,33.450548354935194,-0.017355421166049267
2012-04-13,32.3,33.620548354935195,-0.03927801358246896
2012-04-16,32.47,34.03054835493519,-0.045857279132232365
2012-04-17,32.88,34.13054835493519,-0.03664014834834506
2012-04-18,32.98,33.96054835493519,-0.02887316025309994
2012-04-19,32.81,33.800548354935195,-0.02930568890580032
2012-04-20,32.65,33.6105483549352,-0.028578776662361638
2012-04-23,32.46,33.96054835493519,-0.044185044930734385
2012-04-24,32.81,34.440548354935196,-0.04734385579843825
2012-04-25,33.29,35.07054835493519,-0.05077047375806509
2012-04-26,33.92,34.700548354935194,-0.02249383343892264
2012-04-27,33.55,34.480548354935195,-0.026987632138454898
2012-04-30,33.33,34.5405483549352,-0.03504716666613761
2012-05-01,33.39,34.06054835493519,-0.019686951247748552
2012-05-02,32.91,35.38054835493519,-0.06982787067489249
2012-05-03,34.23,35.35054835493519,-0.031698188771625
2012-05-04,34.2,35.410548354935194,-0.03418609457276245
2012-05-07,34.26,35.840548354935194,-0.044099446785321184
2012-05-08,34.69,35.46054835493519,-0.02172973602163586
2012-05-09,34.31,35.7505483549352,-0.0402944408190129
2012-05-10,34.6,35.980548354935195,-0.038369297246850675
2012-05-11,34.83,35.550548354935195,-0.02026827681365906
2012-05-14,34.4,35.13054835493519,-0.020795244855110973
2012-05-15,33.98,34.580548354935196,-0.0173666521644239
2012-05-16,33.43,34.1105483549352,-0.019951258122672066
2012-05-17,32.96,33.9005483549352,-0.027744340448058624
2012-05-18,32.75,34.35054835493519,-0.0465945503517774
2012-05-21,33.2,33.99054835493519,-0.02325788765394865
2012-05-22,32.84,34.24054835493519,-0.04090321043977452
2012-05-23,33.09,34.580548354935196,-0.0431036645120888
2012-05-24,33.43,34.7205483549352,-0.03716958447033736
2012-05-25,33.57,35.4005483549352,-0.051709604511818275
2012-05-29,34.25,34.830548354935196,-0.016667792565859374
2012-05-30,33.68,35.090548354935194,-0.040197387076078894
2012-05-31,33.94,34.2205483549352,-0.008198242530346178
2012-06-01,33.07,34.160548354935194,-0.03192420518558925
2012-06-04,33.01,34.2905483549352,-0.037344061742042634
2012-06-05,33.14,35.24054835493519,-0.059606006517802235
2012-06-06,34.09,35.2205483549352,-0.03209911281170552
2012-06-07,34.07,35.46054835493519,-0.03921395521064086
2012-06-08,34.31,35.050548354935195,-0.021128010535987007
2012-06-11,33.9,35.550548354935195,-0.04642821085222626
2012-06-12,34.4,35.21054835493519,-0.023020043504138887
2012-06-13,34.06,35.590548354935194,-0.043004348785847135
2012-06-14,34.44,35.300548354935195,-0.024377761679016174
2012-06-15,34.15,35.13054835493519,-0.027911558482617504
2012-06-18,33.98,35.60054835493519,-0.04552032004615303
2012-06-19,34.45,35.830548354935196,-0.03852992539381661
2012-06-20,34.68,35.1505483549352,-0.013386657590197526
2012-06-21,34.0,35.230548354935195,-0.034928447395648266
2012-06-22,34.08,34.590548354935194,-0.014759764710765344
2012-06-25,33.44,34.81054835493519,-0.039371639336468256
2012-06-26,33.66,35.3605483549352,-0.04809168505719341
2012-06-27,34.21,35.2905483549352,-0.030618633183807864
2012-06-28,34.14,36.24054835493519,-0.057961274050345346
2012-06-29,35.09,36.36681662984535,-0.035109386747849025
2012-07-02,35.22,36.46681662984535,-0.034190443396831194
2012-07-03,35.32,36.04681662984535,-0.020163129446597927
2012-07-05,34.9,35.93681662984535,-0.028851098318605217
2012-07-06,34.79,35.576816629845354,-0.022115993064576123
2012-07-09,34.43,35.38681662984535,-0.02703878791511205
2012-07-10,34.24,35.23681662984535,-0.028289065959524073
2012-07-11,34.09,34.79681662984535,-0.02031268082262183
2012-07-12,33.65,35.01681662984535,-0.03903314925207668
2012-07-13,33.87,34.77681662984535,-0.02607532021970993
2012-07-16,33.63,35.15681662984535,-0.043428750842850805
2012-07-17,34.01,35.37681662984535,-0.03863594184142194
2012-07-18,34.23,35.85681662984535,-0.045369800856534304
2012-07-19,34.71,35.55681662984535,-0.023815873019818024
2012-07-20,34.41,35.29681662984535,-0.025124549875002233
2012-07-23,34.15,34.86681662984535,-0.020558705931064902
2012-07-24,33.72,34.80681662984535,-0.031224246715899073
2012-07-25,33.66,35.29681662984535,-0.04637292498670653
2012-07-26,34.15,35.87681662984535,-0.04813182417106765
2012-07-27,34.73,35.90681662984535,-0.03277418441119051
2012-07-30,34.76,35.44681662984535,-0.019375974915250116
2012-07-31,34.3,37.54681662984535,-0.08647381912171259
2012-08-01,36.4,37.67681662984535,-0.03388865472339109
2012-08-02,36.53,38.18681662984535,-0.04338713661066074
2012-08-03,37.04,38.18681662984535,-0.030031742131368055
2012-08-06,37.04,39.25681662984535,-0.05646959738859725
2012-08-07,38.11,39.38681662984535,-0.032417360403730666
2012-08-08,38.24,39.19681662984535,-0.024410569839919294
2012-08-09,38.05,39.12681662984535,-0.027521191924005706
2012-08-10,37.98,39.08681662984535,-0.028316878305209126
2012-08-13,37.94,38.65681662984535,-0.018543084825353384
2012-08-14,37.51,39.03681662984535,-0.03911222178598528
2012-08-15,37.89,38.88681662984535,-0.025633793563865526
2012-08-16,37.74,39.00681662984535,-0.03247680121827912
2012-08-17,37.86,39.26681662984535,-0.03582711181063958
2012-08-20,38.12,39.396816629845354,-0.032409131982458095
2012-08-21,38.25,39.48681662984535,-0.03132226741495603
2012-08-22,38.34,38.85681662984535,-0.01330053963937916
2012-08-23,37.71,38.90681662984535,-0.030761103927666844
2012-08-24,37.76,38.78681662984535,-0.02647334117786926
2012-08-27,37.64,38.646816629845354,-0.026051735114136942
2012-08-28,37.5,38.47681662984535,-0.025387147778947572
2012-08-29,37.33,38.326816629845354,-0.026008333524603966
2012-08-30,37.18,38.42681662984535,-0.032446524047401115
2012-08-31,37.28,38.54681662984535,-0.03286436444311991
2012-09-04,37.4,38.93681662984535,-0.03946949860989335
2012-09-05,37.79,39.60681662984535,-0.0458713116690197
2012-09-06,38.46,39.62681662984535,-0.02944512653500786
2012-09-07,38.48,39.396816629845354,-0.02327133784588109
2012-09-10,38.25,39.646816629845354,-0.03523149520140434
2012-09-11,38.5,39.96681662984535,-0.03670086220352109
2012-09-12,38.82,40.576816629845354,-0.04329606843906941
2012-09-13,39.43,41.00681662984535,-0.03845254909881801
2012-09-14,39.86,40.93681662984535,-0.02630435677453946
2012-09-17,39.79,41.00681662984535,-0.029673520888713334
2012-09-18,39.86,40.65681662984535,-0.019598598608933537
2012-09-19,39.51,41.01681662984535,-0.036736557189300245
2012-09-20,39.87,41.576816629845354,-0.04105212395265834
2012-09-21,40.43,41.38681662984535,-0.023118874747069973
2012-09-24,40.24,41.08681662984535,-0.02061042201138119
2012-09-25,39.94,40.60681662984535,-0.016421297830947146
2012-09-26,39.46,40.91681662984535,-0.035604349258752555
2012-09-27,39.77,40.75681662984535,-0.024212308797511017
2012-09-28,39.61,41.247756215888415,-0.039705340753967144
2012-10-01,39.95,41.37775621588842,-0.03450540450862294
2012-10-02,40.08,41.677756215888415,-0.03833594610065216
2012-10-03,40.38,42.11775621588842,-0.04125946802533775
2012-10-04,40.82,42.27775621588842,-0.034480453703467306
2012-10-05,40.98,42.50775621588842,-0.03594064594069035
2012-10-08,41.21,42.177756215888415,-0.0229447059946698
