date,MOS,dcf,Deviation
2013-02-21,57.73,65.4847610121837,-0.118420849252865
2013-02-22,57.47,64.1547610121837,-0.10419742676485366
2013-02-25,56.14,64.35476101218369,-0.12764806959081798
2013-02-26,56.34,66.1547610121837,-0.14836061474662587
2013-02-27,58.14,66.55476101218369,-0.12643364477927077
2013-02-28,58.54,66.25514526710403,-0.11644597919151545
2013-03-01,58.47,66.13514526710404,-0.11590123883672365
2013-03-04,58.35,66.14514526710403,-0.11784909135245014
2013-03-05,58.36,65.98514526710403,-0.1155585129992196
2013-03-06,58.2,67.07514526710403,-0.1323164524170879
2013-03-07,59.29,68.00514526710403,-0.12815420411019673
2013-03-08,60.22,69.28514526710403,-0.13083822271219336
2013-03-11,61.5,69.68514526710403,-0.11745896827408864
2013-03-12,61.9,69.54514526710403,-0.10993068226029445
2013-03-13,61.76,70.12514526710403,-0.11928881195527663
2013-03-14,62.34,70.47514526710403,-0.11543282722258252
2013-03-15,62.69,69.71514526710403,-0.10076928392228335
2013-03-18,61.93,69.12514526710403,-0.10408868204618626
2013-03-19,61.34,69.25514526710403,-0.11428963489393895
2013-03-20,61.47,67.82514526710403,-0.09369895548438067
2013-03-21,60.04,67.49514526710404,-0.11045454065771965
2013-03-22,59.71,67.10514526710404,-0.11020235836862491
2013-03-25,59.32,66.51514526710403,-0.10817303695587788
2013-03-26,58.73,66.46514526710403,-0.11637897180572987
2013-03-27,58.68,67.39514526710403,-0.12931414024799115
2013-03-28,59.61,67.04514526710403,-0.11089759351676898
2013-04-01,59.26,65.82514526710403,-0.09973613032624706
2013-04-02,58.04,66.30514526710402,-0.12465315072923322
2013-04-03,58.52,67.13514526710404,-0.12832541335581826
2013-04-04,59.35,66.92514526710403,-0.11318832759900588
2013-04-05,59.14,66.70514526710403,-0.11341172014259626
2013-04-08,58.92,67.73514526710403,-0.1301413798160872
2013-04-09,59.95,67.86514526710403,-0.11663049177823981
2013-04-10,60.08,68.39514526710403,-0.1215750801410076
2013-04-11,60.61,66.98514526710403,-0.09517252282850275
2013-04-12,59.2,64.99514526710404,-0.08916274043681727
2013-04-15,57.21,65.68514526710403,-0.1290268177476117
2013-04-16,57.9,65.76514526710403,-0.11959443311741924
2013-04-17,57.98,65.17514526710403,-0.11039707295805068
2013-04-18,57.39,65.31514526710403,-0.12133702274862013
2013-04-19,57.53,66.09514526710403,-0.1295881147169058
2013-04-22,58.31,66.08514526710402,-0.11765344898128482
2013-04-23,58.3,67.76514526710403,-0.13967571721120187
2013-04-24,59.98,68.61514526710403,-0.12584896867141016
2013-04-25,60.83,67.64514526710403,-0.10074847559560562
2013-04-26,59.86,69.62514526710403,-0.14025314029352254
2013-04-29,61.84,69.37514526710403,-0.10861447912062261
2013-04-30,61.59,68.07514526710403,-0.09526450867873282
2013-05-01,60.29,68.28514526710403,-0.11708469295672197
2013-05-02,60.5,68.61514526710403,-0.11827046689930498
2013-05-03,60.83,68.91514526710402,-0.11732029636979369
2013-05-06,61.13,70.00514526710403,-0.12677847082869387
2013-05-07,62.22,72.08514526710402,-0.13685406654241672
2013-05-08,64.3,71.62514526710403,-0.1022705816482068
2013-05-09,63.84,71.06514526710403,-0.10166932382882976
2013-05-10,63.28,69.08514526710402,-0.08402884939533062
2013-05-13,61.3,69.42514526710403,-0.11703461672055004
2013-05-14,61.64,69.26514526710403,-0.11008632462545964
2013-05-15,61.48,68.89514526710403,-0.10762943075823084
2013-05-16,61.11,68.53514526710403,-0.10834069495535159
2013-05-17,60.75,69.06514526710403,-0.12039568200350348
2013-05-20,61.28,68.06514526710403,-0.0996860469551264
2013-05-21,60.28,67.07514526710403,-0.10130645621481205
2013-05-22,59.29,67.80514526710402,-0.1255825827606506
2013-05-23,60.02,67.56514526710403,-0.1116721534050722
2013-05-24,59.78,68.56514526710403,-0.12812844241604693
2013-05-28,60.78,69.59514526710403,-0.12666322102312988
2013-05-29,61.81,69.68514526710403,-0.1130103874637629
2013-05-30,61.9,68.60514526710404,-0.09773531184867457
2013-05-31,60.82,69.6403420004685,-0.12665563877341612
2013-06-03,60.98,70.4603420004685,-0.13454862311632643
2013-06-04,61.8,68.5903420004685,-0.09899851498658685
2013-06-05,59.93,68.69034200046849,-0.12753382419334502
2013-06-06,60.03,69.11034200046849,-0.13138904739332558
2013-06-07,60.45,68.7103420004685,-0.12021977711029552
2013-06-10,60.05,66.6503420004685,-0.0990293793304482
2013-06-11,57.99,66.0603420004685,-0.12216621585778742
2013-06-12,57.4,67.36034200046849,-0.14786655923450065
2013-06-13,58.7,66.52034200046849,-0.11756316587207882
2013-06-14,57.86,66.88034200046849,-0.1348728450043707
2013-06-17,58.22,67.6403420004685,-0.13927105809730012
2013-06-18,58.98,66.91034200046849,-0.11852191699174042
2013-06-19,58.25,65.49034200046849,-0.11055587403126854
2013-06-20,56.83,65.35034200046849,-0.13037945540372853
2013-06-21,56.69,63.850342000468494,-0.11214257866333677
2013-06-24,55.19,64.5703420004685,-0.1452732277676405
2013-06-25,55.91,63.57034200046849,-0.12050182143761379
2013-06-26,54.91,62.46034200046849,-0.12088217513141164
2013-06-27,53.8,62.47034200046849,-0.1387913323798271
2013-06-28,53.81,62.020342000468496,-0.13238143705183814
2013-07-01,53.36,62.170342000468494,-0.14171294088107322
2013-07-02,53.51,62.3703420004685,-0.14206017982716757
2013-07-03,53.71,62.410342000468496,-0.13940545303217833
2013-07-05,53.75,63.15034200046849,-0.14885654935010095
2013-07-08,54.49,65.11034200046849,-0.16311298135082863
2013-07-09,56.45,64.2603420004685,-0.12154217916256271
2013-07-10,55.6,65.5103420004685,-0.15127904538183634
2013-07-11,56.85,64.7603420004685,-0.1221479343084888
2013-07-12,56.1,64.7903420004685,-0.1341302072522732
2013-07-15,56.13,62.780342000468494,-0.1059303245021963
2013-07-16,54.12,62.93034200046849,-0.1400014956283394
2013-07-17,54.27,62.69034200046849,-0.1343164151250852
2013-07-18,54.03,62.660342000468496,-0.13773212409858804
2013-07-19,54.0,62.3003420004685,-0.13323108242978954
2013-07-22,53.64,62.11034200046849,-0.13637571019017414
2013-07-23,53.45,61.04034200046849,-0.12434959817902447
2013-07-24,52.38,61.170342000468494,-0.14370267866740338
2013-07-25,52.51,61.270342000468496,-0.14297850663868517
2013-07-26,52.61,61.8703420004685,-0.14967336046725543
2013-07-29,53.21,52.47034200046849,0.01409668722046642
2013-07-30,43.81,49.75034200046849,-0.11940303848388722
2013-07-31,41.09,50.54034200046849,-0.18698611102356388
2013-08-01,41.88,49.64034200046849,-0.15633135646799634
2013-08-02,40.98,50.100342000468494,-0.1820415118200832
2013-08-05,41.44,49.340342000468496,-0.1601193198132571
2013-08-06,40.68,50.020342000468496,-0.18673087042029846
2013-08-07,41.36,52.14034200046849,-0.20675625795418895
2013-08-08,43.48,51.170342000468494,-0.1502890483006365
2013-08-09,42.51,52.51034200046849,-0.19044518888068318
2013-08-12,43.85,53.100342000468494,-0.1742049420394859
2013-08-13,44.44,52.410342000468496,-0.1520757487214499
2013-08-14,43.75,52.89034200046849,-0.17281684433780986
2013-08-15,44.23,51.530342000468494,-0.14167074614800979
2013-08-16,42.87,50.76034200046849,-0.1554430425310308
2013-08-19,42.1,50.64034200046849,-0.16864700480082617
2013-08-20,41.98,49.630342000468495,-0.15414646952052602
2013-08-21,40.97,49.950342000468495,-0.17978539567125018
2013-08-22,41.29,50.5503420004685,-0.18319049157734035
2013-08-23,41.89,51.04034200046849,-0.17927665924308467
2013-08-26,42.38,49.83034200046849,-0.14951416549375562
2013-08-27,41.17,50.130342000468495,-0.17874089110313185
2013-08-28,41.47,50.200342000468495,-0.17391001042158283
2013-08-29,41.54,50.310342000468495,-0.17432483365719964
2013-08-30,41.65,49.850342000468494,-0.16449921247062715
2013-09-03,41.19,50.950342000468495,-0.19156577987992207
2013-09-04,42.29,50.7303420004685,-0.16637660357958062
2013-09-05,42.07,50.82034200046849,-0.17218187946054808
2013-09-06,42.16,52.97034200046849,-0.20408291870898032
2013-09-09,44.31,54.19034200046849,-0.18232662197228922
2013-09-10,45.53,53.590342000468496,-0.15040661618464812
2013-09-11,44.93,53.04034200046849,-0.15290893109997017
2013-09-12,44.38,54.65034200046849,-0.18792822925756703
2013-09-13,45.99,54.21034200046849,-0.15163789227519442
2013-09-16,45.55,53.660342000468496,-0.15114219734935141
2013-09-17,45.0,53.79034200046849,-0.16341859288405214
2013-09-18,45.13,53.40034200046849,-0.1548743264677206
2013-09-19,44.74,53.43034200046849,-0.16264806989991365
2013-09-20,44.77,53.380342000468495,-0.1613017391382191
2013-09-23,44.72,53.020342000468496,-0.15655014070628126
2013-09-24,44.36,53.2303420004685,-0.16664071029997185
2013-09-25,44.57,52.850342000468494,-0.1566752775298047
2013-09-26,44.19,52.090342000468496,-0.15166615723884946
2013-09-27,43.43,51.68034200046849,-0.15964178411191055
2013-09-30,43.02,52.78504741833509,-0.18499646956731086
2013-10-01,43.99,54.39504741833509,-0.19128666877175715
2013-10-02,45.6,54.07504741833509,-0.15672750784239675
2013-10-03,45.28,54.89504741833509,-0.175153276488903
2013-10-04,46.1,54.43504741833509,-0.15311913580748782
2013-10-07,45.64,54.21504741833509,-0.15816729536669327
2013-10-08,45.42,54.63504741833509,-0.1686654968517991
2013-10-09,45.84,55.05504741833509,-0.16737879359751828
2013-10-10,46.26,54.26504741833509,-0.14751756055096232
2013-10-11,45.47,54.20504741833509,-0.16114822944293605
2013-10-14,45.41,54.16504741833509,-0.1616364765771714
2013-10-15,45.37,54.72504741833509,-0.1709463556389862
2013-10-16,45.93,55.30504741833509,-0.16951522249716067
2013-10-17,46.51,55.40504741833509,-0.16054579560546445
2013-10-18,46.61,55.52504741833509,-0.1605590239512561
2013-10-21,46.73,55.34504741833509,-0.15566067462580302
2013-10-22,46.55,55.42504741833509,-0.160127015342871
2013-10-23,46.63,54.43504741833509,-0.14338276144692308
2013-10-24,45.64,54.73504741833509,-0.16616496828480765
2013-10-25,45.94,55.46504741833509,-0.17173062787622162
2013-10-28,46.67,55.72504741833509,-0.16249510476604323
2013-10-29,46.93,55.47504741833509,-0.15403407146094406
2013-10-30,46.68,54.64504741833509,-0.14575973111266016
2013-10-31,45.85,54.89504741833509,-0.1647698261266829
2013-11-01,46.1,55.52504741833509,-0.16974406788570917
2013-11-04,46.73,54.84504741833509,-0.14796317626342637
2013-11-05,46.05,55.14504741833509,-0.16492954207363864
2013-11-06,46.35,55.75504741833509,-0.16868512993573803
2013-11-07,46.96,56.80504741833509,-0.1733128985146729
2013-11-08,48.01,56.92504741833509,-0.15661027654170434
2013-11-11,48.13,56.81504741833509,-0.15286526744202433
2013-11-12,48.02,56.99504741833509,-0.15747065446686248
2013-11-13,48.2,56.95504741833509,-0.15371855200170803
2013-11-14,48.16,57.84504741833509,-0.16743088389733496
2013-11-15,49.05,57.22504741833509,-0.14285785311059052
2013-11-18,48.43,56.57504741833509,-0.14396890130922646
2013-11-19,47.78,56.10504741833509,-0.1483832168656981
2013-11-20,47.31,55.21504741833509,-0.14316835333750133
2013-11-21,46.42,56.30504741833509,-0.17556236734677078
2013-11-22,47.51,55.95504741833509,-0.15092556986320882
2013-11-25,47.16,55.73504741833509,-0.15385377451951665
2013-11-26,46.94,55.67504741833509,-0.15689339880936393
2013-11-27,46.88,56.695047418335086,-0.1731200142741377
2013-11-29,47.9,56.26504741833509,-0.1486721828587524
2013-12-02,47.47,55.195047418335086,-0.13995906842484074
2013-12-03,46.4,56.72504741833509,-0.18201919413464873
2013-12-04,47.93,55.76504741833509,-0.14050104466976543
2013-12-05,46.97,55.58504741833509,-0.15498857729665905
2013-12-06,46.79,54.79504741833509,-0.14609071066624357
2013-12-09,46.0,54.14504741833509,-0.15043014655440012
2013-12-10,45.35,53.13504741833509,-0.14651435910168653
2013-12-11,44.34,52.58504741833509,-0.15679452283730833
2013-12-12,43.79,52.76504741833509,-0.170094557997429
2013-12-13,43.97,52.875047418335086,-0.16841682141446457
2013-12-16,44.08,53.31504741833509,-0.1732165282696373
2013-12-17,44.52,53.57504741833509,-0.16901613446330166
2013-12-18,44.78,53.47504741833509,-0.16260008804319082
2013-12-19,44.68,54.51504741833509,-0.18040977462357044
2013-12-20,45.72,55.29504741833509,-0.1731628394473559
2013-12-23,46.5,55.48504741833509,-0.16193637450809806
2013-12-24,46.69,55.73504741833509,-0.16228652952324496
2013-12-26,46.94,55.81504741833509,-0.15900814975245658
2013-12-27,47.02,55.80504741833509,-0.15742388591625334
2013-12-30,47.01,56.06504741833509,-0.16150967198457766
2013-12-31,47.27,60.943888303477344,-0.22436849180653828
2014-01-02,47.0,60.77388830347734,-0.2266415509683496
2014-01-03,46.83,60.52388830347734,-0.22625592451717247
2014-01-06,46.58,60.293888303477345,-0.22745071995442068
2014-01-07,46.35,60.88388830347734,-0.23871485065199505
2014-01-08,46.94,60.07388830347735,-0.2186289030789622
2014-01-09,46.13,60.49388830347734,-0.23744362788218498
2014-01-10,46.55,60.09388830347734,-0.2253787978418036
2014-01-13,46.15,61.973888303477345,-0.2553315394055963
2014-01-14,48.03,63.253888303477346,-0.2406790904368865
2014-01-15,49.31,63.263888303477344,-0.22056640332539212
2014-01-16,49.32,62.48388830347734,-0.2106765225547711
2014-01-17,48.54,62.263888303477344,-0.2204148934063741
2014-01-21,48.32,61.71388830347735,-0.21703199509343918
2014-01-22,47.77,60.96388830347735,-0.2164213712517542
2014-01-23,47.02,59.32388830347735,-0.20740191945166442
2014-01-24,45.38,58.64388830347735,-0.22617682229455527
2014-01-27,44.7,59.09388830347734,-0.24357659847254187
2014-01-28,45.15,58.623888303477344,-0.22983614177427614
2014-01-29,44.68,58.873888303477344,-0.24108970398408347
2014-01-30,44.93,58.60388830347735,-0.23332732177543902
2014-01-31,44.66,58.59388830347734,-0.23780446573726388
2014-02-03,44.65,59.06388830347734,-0.24403893339051874
2014-02-04,45.12,58.80388830347734,-0.23270380068843433
2014-02-05,44.86,60.153888303477345,-0.25424604684437735
2014-02-06,46.21,60.39388830347735,-0.23485635222232693
2014-02-07,46.45,60.763888303477344,-0.23556570692100032
2014-02-10,46.82,61.903888303477345,-0.24366624967934414
2014-02-11,47.96,61.92388830347735,-0.22550083152147926
2014-02-12,47.98,61.57388830347735,-0.22077358890310073
2014-02-13,47.63,61.723888303477345,-0.22833766133108846
2014-02-14,47.78,61.85388830347735,-0.2275344152080756
2014-02-18,47.91,61.39388830347735,-0.2196291630337025
2014-02-19,47.45,62.31388830347734,-0.238532511903095
2014-02-20,48.37,61.973888303477345,-0.21951000132283194
2014-02-21,48.03,61.943888303477344,-0.22462084128962012
2014-02-24,48.0,61.95388830347734,-0.2252302266344458
2014-02-25,48.01,62.07388830347735,-0.22656689773837635
2014-02-26,48.13,62.32388830347735,-0.22774394682119659
2014-02-27,48.38,62.80388830347734,-0.2296655301623851
2014-02-28,48.86,62.92388830347735,-0.22350634524758284
2014-03-03,48.98,62.91388830347734,-0.2214755545908168
2014-03-04,48.97,63.793888303477345,-0.23237160639837207
2014-03-05,49.85,63.943888303477344,-0.22041024838195367
2014-03-06,50.0,63.67388830347735,-0.2147487560097785
2014-03-07,49.73,63.833888303477345,-0.2209467209082584
2014-03-10,49.89,62.753888303477346,-0.20498950186588716
2014-03-11,48.81,62.23388830347734,-0.21570062018328484
2014-03-12,48.29,61.60388830347735,-0.2161209084382718
2014-03-13,47.66,61.84388830347734,-0.22934987906767523
2014-03-14,47.9,61.96388830347735,-0.22696910553123084
2014-03-17,48.02,62.48388830347734,-0.23148188590997787
2014-03-18,48.54,62.873888303477344,-0.2279783975549765
2014-03-19,48.93,62.98388830347734,-0.2231346568468595
2014-03-20,49.04,62.59388830347734,-0.21653692829822768
2014-03-21,48.65,62.373888303477344,-0.2200261788507457
2014-03-24,48.43,62.63388830347734,-0.22677640951581735
2014-03-25,48.69,62.46388830347735,-0.2205096204795589
2014-03-26,48.52,62.64388830347735,-0.22546314869623652
2014-03-27,48.7,63.113888303477346,-0.2283790254558471
2014-03-28,49.17,63.943888303477344,-0.23104457197473738
2014-03-31,50.0,56.361380400421496,-0.11286771820042085
2014-04-01,49.8,56.081380400421494,-0.11200473946205303
2014-04-02,49.52,55.98138040042149,-0.11542016924564513
2014-04-03,49.42,55.73138040042149,-0.11324643952967217
2014-04-04,49.17,54.8413804004215,-0.10341425323382103
2014-04-07,48.28,54.8513804004215,-0.11980337326881563
2014-04-08,48.29,55.041380400421495,-0.12266008503612669
2014-04-09,48.48,54.6413804004215,-0.11276033576146571
2014-04-10,48.08,53.761380400421494,-0.10567772549934284
2014-04-11,47.2,54.001380400421496,-0.1259482692847682
2014-04-14,47.44,54.931380400421496,-0.13637706436308705
2014-04-15,48.37,55.2013804004215,-0.12375379656935792
2014-04-16,48.64,55.2813804004215,-0.12013774533696087
2014-04-17,48.72,55.4513804004215,-0.12139247664915365
2014-04-21,48.89,55.6013804004215,-0.12070528379131074
2014-04-22,49.04,55.401380400421495,-0.11482349996414709
2014-04-23,48.84,55.3513804004215,-0.11763718182486216
2014-04-24,48.79,55.98138040042149,-0.12846021925474616
2014-04-25,49.42,56.30138040042149,-0.12222400856746973
2014-04-28,49.74,56.501380400421496,-0.11966752586404161
2014-04-29,49.94,56.6013804004215,-0.11768936293242582
2014-04-30,50.04,56.3813804004215,-0.11247295393239598
2014-05-01,49.82,56.4913804004215,-0.1180955457829761
2014-05-02,49.93,56.2713804004215,-0.11269281747305415
2014-05-05,49.71,55.221380400421495,-0.09980519067899696
2014-05-06,48.66,55.3113804004215,-0.12025337918289991
2014-05-07,48.75,55.1613804004215,-0.11622951336389165
2014-05-08,48.6,55.0213804004215,-0.11670700287214719
2014-05-09,48.46,55.2813804004215,-0.12339381453596054
2014-05-12,48.72,55.821380400421496,-0.12721613742765625
2014-05-13,49.26,56.5613804004215,-0.12908773351590774
2014-05-14,50.0,55.861380400421496,-0.10492723879013321
2014-05-15,49.3,55.871380400421494,-0.11761621698489344
2014-05-16,49.31,56.0613804004215,-0.12042836534169132
2014-05-19,49.5,56.2413804004215,-0.11986513048621716
2014-05-20,49.68,56.5613804004215,-0.1216621721695148
2014-05-21,50.0,56.041380400421495,-0.10780213401695682
2014-05-22,49.48,56.0913804004215,-0.11786802808603769
2014-05-23,49.53,56.1313804004215,-0.11760588022830676
2014-05-27,49.57,55.8913804004215,-0.11310116792845981
2014-05-28,49.33,56.431380400421496,-0.1258409833328914
2014-05-29,49.87,56.55138040042149,-0.118147078870805
2014-05-30,49.99,56.401380400421495,-0.11367417525783785
2014-06-02,49.84,55.511380400421494,-0.10216608485524936
2014-06-03,48.95,55.431380400421496,-0.11692619511911362
2014-06-04,48.87,55.3913804004215,-0.11773276551836709
2014-06-05,48.83,55.30138040042149,-0.11702023265177253
2014-06-06,48.74,55.6313804004215,-0.1238757757010337
