date,AIG,dcf,Deviation
2001-02-09,1733.6,,
2001-02-12,1790.0,,
2001-02-13,1779.6,,
2001-02-14,1720.4,,
2001-02-15,1732.4,,
2001-02-16,1732.4,,
2001-02-20,1692.0,,
2001-02-21,1626.0,,
2001-02-22,1641.0,,
2001-02-23,1617.0,,
2001-02-26,1630.0,,
2001-02-27,1692.4,,
2001-02-28,1636.0,,
2001-03-01,1643.0,,
2001-03-02,1645.0,,
2001-03-05,1641.0,,
2001-03-06,1619.6,,
2001-03-07,1641.6,,
2001-03-08,1675.6,,
2001-03-09,1634.4,,
2001-03-12,1562.0,,
2001-03-13,1575.8,,
2001-03-14,1514.0,,
2001-03-15,1575.0,,
2001-03-16,1560.0,,
2001-03-19,1540.0,,
2001-03-20,1541.0,,
2001-03-21,1509.8,,
2001-03-22,1502.4,,
2001-03-23,1509.0,,
2001-03-26,1553.4,,
2001-03-27,1584.4,,
2001-03-28,1583.4,,
2001-03-29,1562.2,,
2001-03-30,1610.0,,
2001-04-02,1659.0,,
2001-04-03,1604.2,,
2001-04-04,1536.8,,
2001-04-05,1548.8,,
2001-04-06,1531.0,,
2001-04-09,1523.6,,
2001-04-10,1541.6,,
2001-04-11,1539.8,,
2001-04-12,1556.0,,
2001-04-16,1551.0,,
2001-04-17,1570.0,,
2001-04-18,1600.2,,
2001-04-19,1633.0,,
2001-04-20,1580.0,,
2001-04-23,1559.8,,
2001-04-24,1544.0,,
2001-04-25,1573.2,,
2001-04-26,1597.0,,
2001-04-27,1614.0,,
2001-04-30,1636.0,,
2001-05-01,1658.0,,
2001-05-02,1644.0,,
2001-05-03,1654.0,,
2001-05-04,1687.0,,
2001-05-07,1683.8,,
2001-05-08,1680.0,,
2001-05-09,1677.2,,
2001-05-10,1660.0,,
2001-05-11,1642.0,,
2001-05-14,1647.0,,
2001-05-15,1659.0,,
2001-05-16,1694.2,,
2001-05-17,1677.2,,
2001-05-18,1672.4,,
2001-05-21,1693.6,,
2001-05-22,1664.0,,
2001-05-23,1640.0,,
2001-05-24,1652.2,,
2001-05-25,1646.2,,
2001-05-29,1644.6,,
2001-05-30,1633.2,,
2001-05-31,1620.0,,
2001-06-01,1601.8,,
2001-06-04,1621.4,,
2001-06-05,1634.0,,
2001-06-06,1620.0,,
2001-06-07,1622.0,,
2001-06-08,1615.2,,
2001-06-11,1619.0,,
2001-06-12,1617.2,,
2001-06-13,1610.4,,
2001-06-14,1615.0,,
2001-06-15,1637.0,,
2001-06-18,1651.0,,
2001-06-19,1673.2,,
2001-06-20,1675.0,,
2001-06-21,1716.0,,
2001-06-22,1700.4,,
2001-06-25,1689.0,,
2001-06-26,1689.0,,
2001-06-27,1698.6,,
2001-06-28,1730.2,,
2001-06-29,1700.2,,
2001-07-02,1729.8,,
2001-07-03,1741.2,,
2001-07-05,1706.4,,
2001-07-06,1687.8,,
2001-07-09,1704.4,,
2001-07-10,1680.6,,
2001-07-11,1670.0,,
2001-07-12,1682.0,,
2001-07-13,1690.2,,
2001-07-16,1705.8,,
2001-07-17,1702.4,,
2001-07-18,1703.6,,
2001-07-19,1698.0,,
2001-07-20,1680.2,,
2001-07-23,1665.2,,
2001-07-24,1657.8,,
2001-07-25,1653.4,,
2001-07-26,1645.6,,
2001-07-27,1634.4,,
2001-07-30,1652.6,,
2001-07-31,1665.0,,
2001-08-01,1652.0,,
2001-08-02,1649.0,,
2001-08-03,1632.8,,
2001-08-06,1630.0,,
2001-08-07,1638.0,,
2001-08-08,1633.0,,
2001-08-09,1628.0,,
2001-08-10,1633.6,,
2001-08-13,1619.0,,
2001-08-14,1606.2,,
2001-08-15,1628.8,,
2001-08-16,1623.6,,
2001-08-17,1584.2,,
2001-08-20,1562.8,,
2001-08-21,1564.6,,
2001-08-22,1551.6,,
2001-08-23,1548.0,,
2001-08-24,1544.0,,
2001-08-27,1535.0,,
2001-08-28,1544.0,,
2001-08-29,1562.0,,
2001-08-30,1570.0,,
2001-08-31,1564.0,,
2001-09-04,1530.0,,
2001-09-05,1479.8,,
2001-09-06,1511.0,,
2001-09-07,1463.0,,
2001-09-10,1485.2,,
2001-09-17,1420.0,,
2001-09-18,1401.0,,
2001-09-19,1390.0,,
2001-09-20,1378.0,,
2001-09-21,1341.0,,
2001-09-24,1420.0,,
2001-09-25,1471.0,,
2001-09-26,1510.0,,
2001-09-27,1520.0,,
2001-09-28,1560.0,,
2001-10-01,1534.8,,
2001-10-02,1569.0,,
2001-10-03,1614.0,,
2001-10-04,1602.8,,
2001-10-05,1580.4,,
2001-10-08,1537.0,,
2001-10-09,1547.0,,
2001-10-10,1614.0,,
2001-10-11,1681.0,,
2001-10-12,1673.8,,
2001-10-15,1697.4,,
2001-10-16,1720.2,,
2001-10-17,1708.0,,
2001-10-18,1660.0,,
2001-10-19,1632.0,,
2001-10-22,1696.2,,
2001-10-23,1676.4,,
2001-10-24,1676.0,,
2001-10-25,1677.8,,
2001-10-26,1676.0,,
2001-10-29,1620.0,,
2001-10-30,1628.8,,
2001-10-31,1572.0,,
2001-11-01,1607.0,,
2001-11-02,1632.0,,
2001-11-05,1640.0,,
2001-11-06,1657.0,,
2001-11-07,1619.4,,
2001-11-08,1617.4,,
2001-11-09,1593.8,,
2001-11-12,1596.0,,
2001-11-13,1618.0,,
2001-11-14,1624.8,,
2001-11-15,1639.0,,
2001-11-16,1622.4,,
2001-11-19,1626.0,,
2001-11-20,1619.0,,
2001-11-21,1602.0,,
2001-11-23,1618.0,,
2001-11-26,1619.0,,
2001-11-27,1651.2,,
2001-11-28,1656.0,,
2001-11-29,1663.0,,
2001-11-30,1648.0,,
2001-12-03,1635.0,,
2001-12-04,1640.0,,
2001-12-05,1656.6,,
2001-12-06,1626.6,,
2001-12-07,1638.0,,
2001-12-10,1592.0,,
2001-12-11,1594.0,,
2001-12-12,1608.0,,
2001-12-13,1592.2,,
2001-12-14,1604.2,,
2001-12-17,1619.0,,
2001-12-18,1628.0,,
2001-12-19,1630.0,,
2001-12-20,1613.0,,
2001-12-21,1600.0,,
2001-12-24,1590.0,,
2001-12-26,1590.0,,
2001-12-27,1598.2,,
2001-12-28,1604.4,,
2001-12-31,1588.0,,
2002-01-02,1575.0,,
2002-01-03,1571.6,,
2002-01-04,1556.0,,
2002-01-07,1536.0,,
2002-01-08,1524.0,,
2002-01-09,1554.0,,
2002-01-10,1558.0,,
2002-01-11,1561.0,,
2002-01-14,1550.4,,
2002-01-15,1575.8,,
2002-01-16,1574.4,,
2002-01-17,1592.2,,
2002-01-18,1590.0,,
2002-01-22,1581.0,,
2002-01-23,1544.0,,
2002-01-24,1547.6,,
2002-01-25,1560.2,,
2002-01-28,1533.4,,
2002-01-29,1456.8,,
2002-01-30,1425.8,,
2002-01-31,1483.0,,
2002-02-01,1465.0,,
2002-02-04,1413.2,,
2002-02-05,1403.0,,
2002-02-06,1415.0,,
2002-02-07,1422.2,,
2002-02-08,1480.0,,
2002-02-11,1483.2,,
2002-02-12,1479.4,,
2002-02-13,1541.6,,
2002-02-14,1543.4,,
2002-02-15,1485.0,,
2002-02-19,1455.0,,
2002-02-20,1474.4,,
2002-02-21,1420.8,,
2002-02-22,1406.6,,
2002-02-25,1430.0,,
2002-02-26,1450.0,,
2002-02-27,1474.6,,
2002-02-28,1479.4,,
2002-03-01,1474.6,,
2002-03-04,1509.6,,
2002-03-05,1512.8,,
2002-03-06,1523.0,,
2002-03-07,1495.0,,
2002-03-08,1493.2,,
2002-03-11,1468.2,,
2002-03-12,1478.4,,
2002-03-13,1478.4,,
2002-03-14,1495.2,,
2002-03-15,1508.0,,
2002-03-18,1485.0,,
2002-03-19,1479.0,,
2002-03-20,1460.2,,
2002-03-21,1448.0,,
2002-03-22,1444.8,,
2002-03-25,1413.8,,
2002-03-26,1431.8,,
2002-03-27,1445.8,,
2002-03-28,1442.8,,
2002-04-01,1418.0,1444.824351515152,-0.01856582185026301
2002-04-02,1444.8,1435.024351515152,0.006812182995031835
2002-04-03,1435.0,1463.024351515152,-0.019155082064170048
2002-04-04,1463.0,1484.024351515152,-0.014167120299398483
2002-04-05,1484.0,1487.824351515152,-0.0025704321288043674
2002-04-08,1487.8,1505.2243515151522,-0.011575916571913702
2002-04-09,1505.2,1497.8243515151519,0.004924241268602136
2002-04-10,1497.8,1456.024351515152,0.02869158640195546
2002-04-11,1456.0,1475.024351515152,-0.012897652500184154
2002-04-12,1475.0,1445.024351515152,0.020744043831107506
2002-04-15,1445.0,1452.224351515152,-0.004974680053818514
2002-04-16,1452.2,1459.6243515151518,-0.0050864809890606155
2002-04-17,1459.6,1440.024351515152,0.013593970452132398
2002-04-18,1440.0,1415.824351515152,0.017075316199340884
2002-04-19,1415.8,1394.224351515152,0.015475019111092836
2002-04-22,1394.2,1362.424351515152,0.023322871797990308
2002-04-23,1362.4,1366.824351515152,-0.003236956899580812
2002-04-24,1366.8,1366.824351515152,-1.7816126208991534e-05
2002-04-25,1366.8,1374.224351515152,-0.005402576010944848
2002-04-26,1374.2,1365.424351515152,0.00642704846673503
2002-04-29,1365.4,1382.424351515152,-0.01231485216279149
2002-04-30,1382.4,1412.224351515152,-0.021118706445724333
2002-05-01,1412.2,1430.224351515152,-0.012602464428785098
2002-05-02,1430.2,1412.424351515152,0.012585203919614818
2002-05-03,1412.4,1391.024351515152,0.015366839884265904
2002-05-06,1391.0,1353.024351515152,0.028067232080724924
2002-05-07,1353.0,1399.024351515152,-0.03289746276775474
2002-05-08,1399.0,1381.824351515152,0.01242969011655859
2002-05-09,1381.8,1366.024351515152,0.011548585109299347
2002-05-10,1366.0,1367.224351515152,-0.0008955015420806234
2002-05-13,1367.2,1361.424351515152,0.0042423572623921935
2002-05-14,1361.4,1318.024351515152,0.032909595664894375
2002-05-15,1318.0,1374.224351515152,-0.04091351710742264
2002-05-16,1374.2,1392.424351515152,-0.013088216602446856
2002-05-17,1392.4,1359.024351515152,0.024558536017134758
2002-05-20,1359.0,1338.6243515151518,0.01522133409704196
2002-05-21,1338.6,1360.224351515152,-0.015897635923856734
2002-05-22,1360.2,1366.024351515152,-0.004263724514641076
2002-05-23,1366.0,1356.024351515152,0.007356540812635037
2002-05-24,1356.0,1341.024351515152,0.01116732031594192
2002-05-28,1341.0,1341.6243515151518,-0.0004653698439855969
2002-05-29,1341.6,1342.024351515152,-0.000316202544814459
2002-05-30,1342.0,1339.424351515152,0.001922951812795226
2002-05-31,1339.4,1291.024351515152,0.03747074826905794
2002-06-03,1291.0,1290.024351515152,0.0007563023780925437
2002-06-04,1290.0,1301.424351515152,-0.008778344666635074
2002-06-05,1301.4,1280.024351515152,0.016699407678882006
2002-06-06,1280.0,1300.024351515152,-0.01540305879025572
2002-06-07,1300.0,1292.024351515152,0.006172986194490138
2002-06-10,1292.0,1260.024351515152,0.025377008346226138
2002-06-11,1260.0,1284.024351515152,-0.018710199293964447
2002-06-12,1284.0,1256.824351515152,0.0216224713119908
2002-06-13,1256.8,1289.224351515152,-0.025150278519828984
2002-06-14,1289.2,1376.024351515152,-0.06309797600569267
2002-06-17,1376.0,1377.224351515152,-0.0008889993222999104
2002-06-18,1377.2,1367.6243515151518,0.007001665679789548
2002-06-19,1367.6,1360.224351515152,0.005422376445938681
2002-06-20,1360.2,1340.024351515152,0.015056180480627734
2002-06-21,1340.0,1357.224351515152,-0.012690865364980652
2002-06-24,1357.2,1345.224351515152,0.008902342922472162
2002-06-25,1345.2,1324.824351515152,0.015379886746152538
2002-06-26,1324.8,1338.024351515152,-0.009883490909696091
2002-06-27,1338.0,1364.6243515151518,-0.01951038869091748
2002-06-28,1364.6,1342.4162179317645,0.01652526375345298
2002-07-01,1342.4,1308.4162179317645,0.025973219838221207
2002-07-02,1308.4,1309.6162179317644,-0.0009286827049874713
2002-07-03,1309.6,1354.8162179317644,-0.03337442919069178
2002-07-05,1354.8,1354.0162179317645,0.0005788572233149658
2002-07-08,1354.0,1311.0162179317645,0.032786613529500075
2002-07-09,1311.0,1248.0162179317645,0.05046711826598971
2002-07-10,1248.0,1270.2162179317645,-0.017490107288929302
2002-07-11,1270.2,1270.0162179317645,0.00014470844201874833
2002-07-12,1270.0,1266.6162179317644,0.0026715132968697652
2002-07-15,1266.6,1225.4162179317645,0.03360799495353883
2002-07-16,1225.4,1218.0162179317645,0.006062137728160666
2002-07-17,1218.0,1144.6162179317644,0.0641121285183559
2002-07-18,1144.6,1136.2162179317645,0.007378685443776067
2002-07-19,1136.2,1123.0162179317645,0.01173961858940542
2002-07-22,1123.0,1022.0162179317645,0.09880839491235727
2002-07-23,1022.0,1067.6162179317644,-0.04272716840152002
2002-07-24,1067.6,1062.2162179317645,0.0050684427307259305
2002-07-25,1062.2,1136.4162179317645,-0.06530724989725623
2002-07-26,1136.4,1243.2162179317645,-0.08591926037569364
2002-07-29,1243.2,1244.2162179317645,-0.0008167534847389746
2002-07-30,1244.2,1278.4162179317645,-0.026764536816593187
2002-07-31,1278.4,1256.8162179317644,0.017173379655900822
2002-08-01,1256.8,1205.0162179317645,0.04297351462797305
2002-08-02,1205.0,1152.8162179317644,0.04526634970651
2002-08-05,1152.8,1213.0162179317645,-0.049641725346785015
2002-08-06,1213.0,1241.6162179317644,-0.023047554887316246
2002-08-07,1241.6,1310.2162179317645,-0.05237014852409505
2002-08-08,1310.2,1339.0162179317645,-0.02152043981683338
2002-08-09,1339.0,1310.2162179317645,0.02196872674471395
2002-08-12,1310.2,1246.2162179317645,0.05134244053926995
2002-08-13,1246.2,1277.0162179317645,-0.024131422529366064
2002-08-14,1277.0,1300.0162179317645,-0.01770456215414118
2002-08-15,1300.0,1300.0162179317645,-1.2475176494497475e-05
2002-08-16,1300.0,1358.2162179317645,-0.042862260929569684
2002-08-19,1358.2,1342.8162179317644,0.01145635706718684
2002-08-20,1342.8,1328.4162179317645,0.01082776758825621
2002-08-21,1328.4,1350.0162179317645,-0.016011820928255704
2002-08-22,1350.0,1311.0162179317645,0.029735545247285833
2002-08-23,1311.0,1322.6162179317644,-0.008782757820654297
2002-08-26,1322.6,1291.4162179317645,0.024146964886484934
2002-08-27,1291.4,1241.6162179317644,0.04009595022136847
2002-08-28,1241.6,1250.0162179317645,-0.006732886990610254
2002-08-29,1250.0,1256.0162179317645,-0.004789920580540841
2002-08-30,1256.0,1192.4162179317645,0.053323479764910475
2002-09-03,1192.4,1205.0162179317645,-0.010469749488864366
2002-09-04,1205.0,1166.4162179317645,0.03307891426325549
2002-09-05,1166.4,1189.0162179317645,-0.019020949916986107
2002-09-06,1189.0,1221.0162179317645,-0.026220960427532747
2002-09-09,1221.0,1220.0162179317645,0.0008063680250933736
2002-09-10,1220.0,1220.8162179317644,-0.0006685837882685064
2002-09-11,1220.8,1183.8162179317644,0.03124115171597297
2002-09-12,1183.8,1172.0162179317645,0.010054282430519645
2002-09-13,1172.0,1176.0162179317645,-0.0034151042056441705
2002-09-16,1176.0,1162.2162179317645,0.011859911998788553
2002-09-17,1162.2,1174.8162179317644,-0.010738886422571592
2002-09-18,1174.8,1150.0162179317645,0.021550810920569097
2002-09-19,1150.0,1127.0162179317645,0.02039347943937675
2002-09-20,1127.0,1105.0162179317645,0.019894533411810134
2002-09-23,1105.0,1079.8162179317644,0.023322285450084745
2002-09-24,1079.8,1111.2162179317645,-0.028271921723962534
2002-09-25,1111.2,1160.0162179317645,-0.04208235814047556
2002-09-26,1160.0,1104.6162179317644,0.05013848354674155
2002-09-27,1104.6,1094.0162179317645,0.009674246043851253
2002-09-30,1094.0,1165.420804374889,-0.061283275626092704
2002-10-01,1165.4,1124.220804374889,0.03662909943034576
2002-10-02,1124.2,1092.420804374889,0.029090617368181526
2002-10-03,1092.4,1054.020804374889,0.03641218035337812
2002-10-04,1054.0,1049.020804374889,0.004746517518380511
2002-10-07,1049.0,1099.020804374889,-0.04551397405378532
2002-10-08,1099.0,1051.820804374889,0.04485478460672798
2002-10-09,1051.8,1115.020804374889,-0.05669921505216424
2002-10-10,1115.0,1194.6208043748888,-0.06664943728026917
2002-10-11,1194.6,1166.020804374889,0.02451002204924846
2002-10-14,1166.0,1280.020804374889,-0.08907730560721017
2002-10-15,1280.0,1248.420804374889,0.025295313498819194
2002-10-16,1248.4,1297.220804374889,-0.03763492245132072
2002-10-17,1297.2,1274.220804374889,0.01803391966778034
2002-10-18,1274.2,1279.020804374889,-0.0037691367946474097
2002-10-21,1279.0,1276.020804374889,0.002334754742945311
2002-10-22,1276.0,1261.020804374889,0.011878626881605348
2002-10-23,1261.0,1283.220804374889,-0.01731643088947088
2002-10-24,1283.2,1308.220804374889,-0.019125826688595304
2002-10-25,1308.2,1286.820804374889,0.016613964860085373
2002-10-28,1286.8,1288.6208043748888,-0.0014129869459713618
2002-10-29,1288.6,1276.820804374889,0.009225410163079095
2002-10-30,1276.8,1251.020804374889,0.02060652831268661
2002-10-31,1251.0,1237.020804374889,0.011300695651739856
2002-11-01,1237.0,1274.820804374889,-0.029667545622958702
2002-11-04,1274.8,1306.220804374889,-0.02405474194688384
2002-11-05,1306.2,1317.220804374889,-0.00836670992310895
2002-11-06,1317.2,1282.420804374889,0.02711995587288052
2002-11-07,1282.4,1289.420804374889,-0.005444928723864262
2002-11-08,1289.4,1276.220804374889,0.01032673623555791
2002-11-11,1276.2,1280.820804374889,-0.0036076899743552326
2002-11-12,1280.8,1273.420804374889,0.005794781740457999
2002-11-13,1273.4,1315.020804374889,-0.031650301072364995
2002-11-14,1315.0,1357.820804374889,-0.03153641794036488
2002-11-15,1357.8,1330.020804374889,0.02088628654058322
2002-11-18,1330.0,1331.420804374889,-0.0010671339746385344
2002-11-19,1331.4,1348.220804374889,-0.012476297888525778
2002-11-20,1348.2,1338.220804374889,0.0074570620875771265
2002-11-21,1338.2,1310.020804374889,0.021510494742530195
2002-11-22,1310.0,1302.020804374889,0.006128316535573219
2002-11-25,1302.0,1247.020804374889,0.04408843495812498
2002-11-26,1247.0,1293.420804374889,-0.03588994719883465
2002-11-27,1293.4,1303.020804374889,-0.007383461831604654
2002-11-29,1303.0,1282.820804374889,0.015730330811827065
2002-12-02,1282.8,1256.6208043748888,0.020833011465327456
2002-12-03,1256.6,1252.220804374889,0.003497143323135443
2002-12-04,1252.2,1223.020804374889,0.02385829866567568
2002-12-05,1223.0,1209.820804374889,0.0108935104913499
2002-12-06,1209.8,1191.420804374889,0.01542628394402934
2002-12-09,1191.4,1215.020804374889,-0.01944065837378106
2002-12-10,1215.0,1232.420804374889,-0.014135435163905141
2002-12-11,1232.4,1201.820804374889,0.025444055814141553
2002-12-12,1201.8,1180.020804374889,0.01845662003954951
2002-12-13,1180.0,1226.020804374889,-0.03753672385547613
2002-12-16,1226.0,1211.420804374889,0.012034790530639716
2002-12-17,1211.4,1180.820804374889,0.02589655899677301
2002-12-18,1180.8,1161.820804374889,0.016335734007898672
2002-12-19,1161.8,1181.420804374889,-0.01660780333496059
2002-12-20,1181.4,1188.220804374889,-0.005740350909338998
2002-12-23,1188.2,1185.820804374889,0.002006370284897585
2002-12-24,1185.8,1166.020804374889,0.016962986896031262
2002-12-26,1166.0,1133.6208043748888,0.0285626335544944
2002-12-27,1133.6,1148.220804374889,-0.012733443183734039
2002-12-30,1148.2,1157.020804374889,-0.00762372149362911
2002-12-31,1157.0,1206.020804374889,-0.04064673196106072
2003-01-02,1206.0,1202.420804374889,0.0029766580984698088
2003-01-03,1202.4,1242.820804374889,-0.032523437194326266
2003-01-06,1242.8,1218.6208043748888,0.01984144332536175
2003-01-07,1218.6,1203.420804374889,0.012613373119301885
2003-01-08,1203.4,1248.020804374889,-0.03575325364647153
2003-01-09,1248.0,1236.220804374889,0.009528391354865828
2003-01-10,1236.2,1256.420804374889,-0.01609397449045702
2003-01-13,1256.4,1270.020804374889,-0.010724867126561066
2003-01-14,1270.0,1259.820804374889,0.008079875796432656
2003-01-15,1259.8,1254.820804374889,0.003968053133763139
2003-01-16,1254.8,1238.420804374889,0.013225872471819944
2003-01-17,1238.4,1228.020804374889,0.008451970510706897
2003-01-21,1228.0,1208.020804374889,0.016538784392417405
2003-01-22,1208.0,1218.6208043748888,-0.008715430047443684
2003-01-23,1218.6,1120.820804374889,0.08723891923084448
2003-01-24,1120.8,1104.420804374889,0.014830575049137762
2003-01-27,1104.4,1120.020804374889,-0.013946887695186372
2003-01-28,1120.0,1108.420804374889,0.010446570092701668
2003-01-29,1108.4,1065.020804374889,0.040730843422887464
2003-01-30,1065.0,1082.420804374889,-0.016094299282199964
2003-01-31,1082.4,1106.6208043748888,-0.021887176058081326
2003-02-03,1106.6,1034.020804374889,0.07019123340462019
2003-02-04,1034.0,1016.4208043748888,0.01729519461766893
2003-02-05,1016.4,964.0208043748889,0.05433409257082977
2003-02-06,964.0,934.0208043748889,0.03209692491290417
2003-02-07,934.0,940.0208043748889,-0.006404969280326522
2003-02-10,940.0,948.820804374889,-0.009296596716911631
2003-02-11,948.8,930.0208043748889,0.02019223176166829
2003-02-12,930.0,959.4208043748888,-0.030665172404780172
2003-02-13,959.4,987.820804374889,-0.028771214626193475
2003-02-14,987.8,1018.4208043748888,-0.030066947025580437
2003-02-18,1018.4,1003.620804374889,0.014725876108473424
2003-02-19,1003.6,995.2208043748889,0.008419433746036153
2003-02-20,995.2,1016.2208043748889,-0.02068527261436992
2003-02-21,1016.2,993.0208043748889,0.023342104740396108
2003-02-24,993.0,1006.4208043748888,-0.013335181781367056
2003-02-25,1006.4,989.2208043748889,0.017366391354826982
2003-02-26,989.2,1009.2208043748889,-0.01983788313528645
2003-02-27,1009.2,985.820804374889,0.02371546179727435
2003-02-28,985.8,967.0208043748889,0.01941963972248817
2003-03-03,967.0,951.2208043748889,0.01658836260996277
2003-03-04,951.2,979.4208043748888,-0.028813768554671992
2003-03-05,979.4,954.4208043748888,0.026172098837966562
2003-03-06,954.4,957.620804374889,-0.0033633400195304253
2003-03-07,957.6,906.620804374889,0.05622989829828695
2003-03-10,906.6,889.4208043748888,0.019315036865126256
2003-03-11,889.4,894.0208043748889,-0.005168564704844725
2003-03-12,894.0,954.0208043748889,-0.06291351729401418
2003-03-13,954.0,979.2208043748889,-0.02575599319602817
2003-03-14,979.2,1029.220804374889,-0.04860065416698389
2003-03-17,1029.2,1019.620804374889,0.00939486089731556
2003-03-18,1019.6,1037.420804374889,-0.01717799016535737
2003-03-19,1037.4,1042.020804374889,-0.004434464605206134
2003-03-20,1042.0,1089.6208043748888,-0.04370401536359125
2003-03-21,1089.6,1039.420804374889,0.048276112440609475
2003-03-24,1039.4,1037.220804374889,0.0021009949047681165
2003-03-25,1037.2,1029.220804374889,0.007752656758582832
2003-03-26,1029.2,1008.0208043748889,0.021010673126181212
2003-03-27,1008.0,997.0208043748889,0.011012002534886767
2003-03-28,997.0,989.0208043748889,0.008067773286280167
2003-03-31,989.0,1012.2499488229785,-0.022968584834223038
2003-04-01,1012.0,1060.6499488229786,-0.04586805371269398
2003-04-02,1060.4,1050.2499488229785,0.009664414826581869
2003-04-03,1050.0,1073.4499488229785,-0.02184540494756282
2003-04-04,1073.2,1082.0499488229784,-0.008178872733744957
2003-04-07,1081.8,1073.2499488229785,0.007966505087093845
2003-04-08,1073.0,1062.0499488229784,0.010310297730494744
2003-04-09,1061.8,1063.0499488229784,-0.001175813821695182
2003-04-10,1062.8,1060.8499488229786,0.0018381969845828738
2003-04-11,1060.6,1074.4499488229785,-0.012890268958689721
2003-04-14,1074.2,1079.8499488229786,-0.005232161032314608
2003-04-15,1079.6,1057.6499488229786,0.02075360680672156
2003-04-16,1057.4,1073.0499488229784,-0.014584548314963919
2003-04-17,1072.8,1090.2499488229785,-0.016005457135602086
2003-04-21,1090.0,1138.4499488229785,-0.042557820722000095
2003-04-22,1138.2,1165.6499488229786,-0.023549049910478015
2003-04-23,1165.4,1107.6499488229786,0.05213745663816294
2003-04-24,1107.4,1095.2499488229785,0.011093404925586858
2003-04-25,1095.0,1134.6499488229786,-0.034944653074817644
2003-04-28,1134.4,1131.6499488229786,0.0024301253049865412
2003-04-29,1131.4,1159.2499488229785,-0.02402411046147146
2003-04-30,1159.0,1146.0499488229784,0.011299726674497634
2003-05-01,1145.8,1155.4499488229785,-0.008351680514425253
2003-05-02,1155.2,1151.8499488229786,0.002908409363949538
2003-05-05,1151.6,1150.2499488229785,0.0011737024447624478
2003-05-06,1150.0,1131.2499488229785,0.01657463162454076
2003-05-07,1131.0,1109.4499488229785,0.019424085962493454
2003-05-08,1109.2,1125.2499488229785,-0.014263452168797541
2003-05-09,1125.0,1127.2499488229785,-0.0019959626747624304
2003-05-12,1127.0,1112.6499488229786,0.012897184053440869
2003-05-13,1112.4,1129.4499488229785,-0.015095798482036793
2003-05-14,1129.2,1146.4499488229785,-0.015046403762055571
2003-05-15,1146.2,1159.2499488229785,-0.011257234763071056
2003-05-16,1159.0,1117.4499488229785,0.0371829192178017
2003-05-19,1117.2,1108.6499488229786,0.0077121287797818905
2003-05-20,1108.4,1108.8499488229786,-0.00040577972110300564
2003-05-21,1108.6,1116.2499488229785,-0.006853257938372104
2003-05-22,1116.0,1100.0499488229784,0.014499388136045788
2003-05-23,1099.8,1130.4499488229785,-0.02711305251054341
2003-05-27,1130.2,1134.6499488229786,-0.0039218693197797805
2003-05-28,1134.4,1125.2499488229785,0.008131572177890511
2003-05-29,1125.0,1157.8499488229786,-0.028371507772982585
2003-05-30,1157.6,1170.2499488229785,-0.01080961279742132
2003-06-02,1170.0,1158.2499488229785,0.01014465935350306
2003-06-03,1158.0,1174.6499488229786,-0.014174391987725521
2003-06-04,1174.4,1178.8499488229786,-0.003774822086069163
2003-06-05,1178.6,1165.6499488229786,0.01110972568574109
2003-06-06,1165.4,1148.2499488229785,0.014935817061957124
2003-06-09,1148.0,1158.8499488229786,-0.009362686544533871
2003-06-10,1158.6,1186.6499488229786,-0.023637930335564383
2003-06-11,1186.4,1166.2499488229785,0.017277643782413588
2003-06-12,1166.0,1164.2499488229785,0.0015031576155883908
2003-06-13,1164.0,1204.2499488229785,-0.03342325142908942
2003-06-16,1204.0,1199.6499488229786,0.0036261004147830622
2003-06-17,1199.4,1188.0499488229784,0.00955351345982236
2003-06-18,1187.8,1158.2499488229785,0.025512672119735846
2003-06-19,1158.0,1156.2499488229785,0.0015135578417131423
2003-06-20,1156.0,1144.6499488229786,0.009915739906940502
2003-06-23,1144.4,1138.0499488229784,0.005579764915932817
2003-06-24,1137.8,1113.2499488229785,0.022052595828077948
2003-06-25,1113.0,1124.2499488229785,-0.010006626048554845
2003-06-26,1124.0,1114.0499488229784,0.008931422857237248
2003-06-27,1113.8,1103.8499488229786,0.009013952655096746
2003-06-30,1103.6,1111.1178132388368,-0.006765991103070301
2003-07-01,1110.8,1140.3178132388368,-0.025885602150682585
2003-07-02,1140.0,1129.9178132388367,0.008922938149159121
2003-07-03,1129.6,1156.3178132388368,-0.023105942789206524
2003-07-07,1156.0,1160.3178132388368,-0.0037212332600361497
2003-07-08,1160.0,1140.5178132388367,0.017081878542377193
