date,SWK,dcf,Deviation
1999-09-15,25.5,,
1999-09-16,25.56,,
1999-09-17,25.63,,
1999-09-20,25.19,,
1999-09-21,25.25,,
1999-09-22,25.44,,
1999-09-23,24.94,,
1999-09-24,24.44,,
1999-09-27,24.75,,
1999-09-28,24.75,,
1999-09-29,24.5,,
1999-09-30,25.19,,
1999-10-01,24.56,,
1999-10-04,24.88,,
1999-10-05,24.44,,
1999-10-06,24.25,,
1999-10-07,23.88,,
1999-10-08,23.69,,
1999-10-11,23.75,,
1999-10-12,23.0,,
1999-10-13,22.94,,
1999-10-14,23.19,,
1999-10-15,22.5,,
1999-10-18,22.5,,
1999-10-19,22.13,,
1999-10-20,25.44,,
1999-10-21,24.56,,
1999-10-22,25.13,,
1999-10-25,25.94,,
1999-10-26,27.25,,
1999-10-27,27.06,,
1999-10-28,27.0,,
1999-10-29,27.75,,
1999-11-01,27.5,,
1999-11-02,27.0,,
1999-11-03,27.19,,
1999-11-04,27.25,,
1999-11-05,27.5,,
1999-11-08,27.69,,
1999-11-09,29.44,,
1999-11-10,30.38,,
1999-11-11,30.44,,
1999-11-12,31.13,,
1999-11-15,30.25,,
1999-11-16,32.94,,
1999-11-17,32.69,,
1999-11-18,32.81,,
1999-11-19,32.06,,
1999-11-22,31.56,,
1999-11-23,30.94,,
1999-11-24,31.25,,
1999-11-26,30.75,,
1999-11-29,30.94,,
1999-11-30,31.13,,
1999-12-01,31.06,,
1999-12-02,30.94,,
1999-12-03,31.38,,
1999-12-06,32.13,,
1999-12-07,31.44,,
1999-12-08,31.75,,
1999-12-09,31.31,,
1999-12-10,31.13,,
1999-12-13,31.19,,
1999-12-14,30.94,,
1999-12-15,29.88,,
1999-12-16,29.75,,
1999-12-17,29.81,,
1999-12-20,28.94,,
1999-12-21,29.69,,
1999-12-22,30.06,,
1999-12-23,29.88,,
1999-12-27,29.38,,
1999-12-28,30.06,,
1999-12-29,29.94,,
1999-12-30,30.19,,
1999-12-31,30.13,,
2000-01-03,28.75,,
2000-01-04,28.13,,
2000-01-05,27.75,,
2000-01-06,27.63,,
2000-01-07,28.13,,
2000-01-10,27.88,,
2000-01-11,27.56,,
2000-01-12,28.69,,
2000-01-13,28.75,,
2000-01-14,27.88,,
2000-01-18,26.94,,
2000-01-19,27.69,,
2000-01-20,27.0,,
2000-01-21,26.06,,
2000-01-24,25.5,,
2000-01-25,25.13,,
2000-01-26,24.5,,
2000-01-27,25.25,,
2000-01-28,24.75,,
2000-01-31,25.13,,
2000-02-01,25.13,,
2000-02-02,25.94,,
2000-02-03,26.13,,
2000-02-04,25.63,,
2000-02-07,24.94,,
2000-02-08,24.94,,
2000-02-09,24.31,,
2000-02-10,23.81,,
2000-02-11,23.19,,
2000-02-14,23.63,,
2000-02-15,24.81,,
2000-02-16,24.56,,
2000-02-17,24.63,,
2000-02-18,23.56,,
2000-02-22,24.31,,
2000-02-23,23.5,,
2000-02-24,22.75,,
2000-02-25,22.69,,
2000-02-28,22.88,,
2000-02-29,23.0,,
2000-03-01,23.06,,
2000-03-02,23.31,,
2000-03-03,24.25,,
2000-03-06,23.69,,
2000-03-07,23.0,,
2000-03-08,23.5,,
2000-03-09,23.88,,
2000-03-10,24.25,,
2000-03-13,23.94,,
2000-03-14,24.0,,
2000-03-15,25.19,,
2000-03-16,26.56,,
2000-03-17,26.0,,
2000-03-20,25.44,,
2000-03-21,24.81,,
2000-03-22,24.81,,
2000-03-23,25.19,,
2000-03-24,25.38,,
2000-03-27,24.63,,
2000-03-28,24.81,,
2000-03-29,25.63,,
2000-03-30,26.5,,
2000-03-31,26.38,,
2000-04-03,26.56,,
2000-04-04,26.31,,
2000-04-05,26.56,,
2000-04-06,27.13,,
2000-04-07,26.69,,
2000-04-10,26.13,,
2000-04-11,26.94,,
2000-04-12,28.31,,
2000-04-13,28.13,,
2000-04-14,27.31,,
2000-04-17,28.44,,
2000-04-18,28.25,,
2000-04-19,27.94,,
2000-04-20,29.0,,
2000-04-24,29.31,,
2000-04-25,29.88,,
2000-04-26,29.88,,
2000-04-27,29.88,,
2000-04-28,29.5,,
2000-05-01,30.19,,
2000-05-02,30.0,,
2000-05-03,29.19,,
2000-05-04,29.69,,
2000-05-05,29.88,,
2000-05-08,29.75,,
2000-05-09,29.44,,
2000-05-10,28.88,,
2000-05-11,29.06,,
2000-05-12,29.0,,
2000-05-15,28.75,,
2000-05-16,28.88,,
2000-05-17,28.38,,
2000-05-18,28.13,,
2000-05-19,28.94,,
2000-05-22,29.19,,
2000-05-23,29.5,,
2000-05-24,28.38,,
2000-05-25,27.88,,
2000-05-26,27.25,,
2000-05-30,27.88,,
2000-05-31,26.88,,
2000-06-01,27.38,,
2000-06-02,28.75,,
2000-06-05,27.88,,
2000-06-06,28.13,,
2000-06-07,27.44,,
2000-06-08,26.94,,
2000-06-09,27.19,,
2000-06-12,26.88,,
2000-06-13,26.88,,
2000-06-14,26.81,,
2000-06-15,26.38,,
2000-06-16,25.94,,
2000-06-19,25.56,,
2000-06-20,25.19,,
2000-06-21,25.5,,
2000-06-22,25.44,,
2000-06-23,25.38,,
2000-06-26,25.75,,
2000-06-27,26.19,,
2000-06-28,24.89,,
2000-06-29,24.0,,
2000-06-30,23.75,,
2000-07-03,24.44,,
2000-07-05,24.25,,
2000-07-06,24.19,,
2000-07-07,24.31,,
2000-07-10,24.44,,
2000-07-11,24.94,,
2000-07-12,24.63,,
2000-07-13,25.13,,
2000-07-14,25.06,,
2000-07-17,24.81,,
2000-07-18,24.88,,
2000-07-19,24.69,,
2000-07-20,25.69,,
2000-07-21,25.94,,
2000-07-24,26.13,,
2000-07-25,25.69,,
2000-07-26,25.5,,
2000-07-27,26.31,,
2000-07-28,25.75,,
2000-07-31,26.19,,
2000-08-01,25.75,,
2000-08-02,26.56,,
2000-08-03,26.0,,
2000-08-04,26.44,,
2000-08-07,27.13,,
2000-08-08,27.25,,
2000-08-09,27.63,,
2000-08-10,27.25,,
2000-08-11,28.31,,
2000-08-14,28.38,,
2000-08-15,27.81,,
2000-08-16,27.75,,
2000-08-17,27.81,,
2000-08-18,27.88,,
2000-08-21,27.69,,
2000-08-22,27.63,,
2000-08-23,27.44,,
2000-08-24,28.19,,
2000-08-25,28.13,,
2000-08-28,27.63,,
2000-08-29,27.94,,
2000-08-30,26.81,,
2000-08-31,26.77,,
2000-09-01,25.88,,
2000-09-05,26.75,,
2000-09-06,27.0,,
2000-09-07,26.5,,
2000-09-08,26.0,,
2000-09-11,25.88,,
2000-09-12,25.63,,
2000-09-13,25.5,,
2000-09-14,25.69,,
2000-09-15,24.81,,
2000-09-18,24.0,,
2000-09-19,23.88,,
2000-09-20,23.56,,
2000-09-21,23.5,,
2000-09-22,23.13,,
2000-09-25,23.5,,
2000-09-26,22.81,,
2000-09-27,22.94,,
2000-09-28,23.63,,
2000-09-29,23.06,,
2000-10-02,22.38,,
2000-10-03,23.06,,
2000-10-04,22.69,,
2000-10-05,22.0,,
2000-10-06,21.19,,
2000-10-09,21.75,,
2000-10-10,21.31,,
2000-10-11,20.69,,
2000-10-12,19.75,,
2000-10-13,20.38,,
2000-10-16,20.13,,
2000-10-17,19.25,,
2000-10-18,20.06,,
2000-10-19,21.0,,
2000-10-20,21.81,,
2000-10-23,22.0,,
2000-10-24,23.06,,
2000-10-25,22.81,,
2000-10-26,23.56,,
2000-10-27,24.25,,
2000-10-30,26.0,,
2000-10-31,26.63,,
2000-11-01,26.19,,
2000-11-02,27.44,,
2000-11-03,27.06,,
2000-11-06,26.88,,
2000-11-07,26.75,,
2000-11-08,26.81,,
2000-11-09,25.75,,
2000-11-10,25.0,,
2000-11-13,25.31,,
2000-11-14,25.19,,
2000-11-15,25.13,,
2000-11-16,24.75,,
2000-11-17,24.94,,
2000-11-20,24.63,,
2000-11-21,24.88,,
2000-11-22,25.19,,
2000-11-24,25.63,,
2000-11-27,25.94,,
2000-11-28,26.25,,
2000-11-29,26.63,,
2000-11-30,26.94,,
2000-12-01,26.75,,
2000-12-04,26.94,,
2000-12-05,28.94,,
2000-12-06,28.75,,
2000-12-07,27.63,,
2000-12-08,28.06,,
2000-12-11,28.31,,
2000-12-12,28.63,,
2000-12-13,27.94,,
2000-12-14,27.44,,
2000-12-15,26.75,,
2000-12-18,28.25,,
2000-12-19,28.88,,
2000-12-20,28.63,,
2000-12-21,29.88,,
2000-12-22,30.25,,
2000-12-26,30.75,,
2000-12-27,31.0,,
2000-12-28,31.0,,
2000-12-29,31.19,,
2001-01-02,30.75,,
2001-01-03,30.81,,
2001-01-04,31.0,,
2001-01-05,30.44,,
2001-01-08,29.75,,
2001-01-09,29.94,,
2001-01-10,29.81,,
2001-01-11,29.94,,
2001-01-12,29.81,,
2001-01-16,29.94,,
2001-01-17,29.94,,
2001-01-18,29.56,,
2001-01-19,28.88,,
2001-01-22,28.63,,
2001-01-23,28.5,,
2001-01-24,30.0,,
2001-01-25,30.56,,
2001-01-26,32.44,,
2001-01-29,32.61,,
2001-01-30,33.0,,
2001-01-31,34.32,,
2001-02-01,33.69,,
2001-02-02,33.4,,
2001-02-05,34.1,,
2001-02-06,34.36,,
2001-02-07,34.28,,
2001-02-08,35.3,,
2001-02-09,34.33,,
2001-02-12,34.8,,
2001-02-13,35.92,,
2001-02-14,35.9,,
2001-02-15,36.88,,
2001-02-16,36.07,,
2001-02-20,36.46,,
2001-02-21,36.49,,
2001-02-22,35.21,,
2001-02-23,34.32,,
2001-02-26,35.38,,
2001-02-27,35.95,,
2001-02-28,34.8,,
2001-03-01,35.14,,
2001-03-02,36.47,,
2001-03-05,37.17,,
2001-03-06,37.31,,
2001-03-07,37.57,,
2001-03-08,38.0,,
2001-03-09,37.11,,
2001-03-12,36.7,,
2001-03-13,35.87,,
2001-03-14,34.97,,
2001-03-15,34.0,,
2001-03-16,32.57,,
2001-03-19,33.41,,
2001-03-20,33.85,,
2001-03-21,33.06,,
2001-03-22,32.25,,
2001-03-23,32.76,,
2001-03-26,33.57,,
2001-03-27,32.77,,
2001-03-28,32.4,,
2001-03-29,32.59,,
2001-03-30,32.95,,
2001-04-02,32.6,,
2001-04-03,31.7,,
2001-04-04,32.17,,
2001-04-05,33.94,,
2001-04-06,33.25,,
2001-04-09,33.04,,
2001-04-10,34.15,,
2001-04-11,32.76,,
2001-04-12,33.06,,
2001-04-16,32.91,,
2001-04-17,32.65,,
2001-04-18,35.22,,
2001-04-19,34.7,,
2001-04-20,34.07,,
2001-04-23,34.11,,
2001-04-24,33.9,,
2001-04-25,34.2,,
2001-04-26,34.77,,
2001-04-27,35.7,,
2001-04-30,36.25,,
2001-05-01,35.76,,
2001-05-02,36.1,,
2001-05-03,35.91,,
2001-05-04,36.09,,
2001-05-07,35.54,,
2001-05-08,35.38,,
2001-05-09,35.25,,
2001-05-10,36.12,,
2001-05-11,35.7,,
2001-05-14,35.95,,
2001-05-15,36.4,,
2001-05-16,37.9,,
2001-05-17,37.82,,
2001-05-18,38.07,,
2001-05-21,38.25,,
2001-05-22,37.66,,
2001-05-23,37.2,,
2001-05-24,37.2,,
2001-05-25,37.03,,
2001-05-29,37.83,,
2001-05-30,37.67,,
2001-05-31,38.0,,
2001-06-01,38.4,,
2001-06-04,38.55,,
2001-06-05,39.5,,
2001-06-06,38.78,,
2001-06-07,39.5,,
2001-06-08,40.05,,
2001-06-11,40.35,,
2001-06-12,40.1,,
2001-06-13,40.01,,
2001-06-14,39.57,,
2001-06-15,40.01,,
2001-06-18,40.43,,
2001-06-19,40.4,,
2001-06-20,41.18,,
2001-06-21,41.54,,
2001-06-22,41.28,,
2001-06-25,40.65,,
2001-06-26,40.82,,
2001-06-27,41.4,,
2001-06-28,41.65,,
2001-06-29,41.88,,
2001-07-02,41.87,,
2001-07-03,42.0,,
2001-07-05,42.05,,
2001-07-06,41.35,,
2001-07-09,41.69,,
2001-07-10,41.3,,
2001-07-11,40.89,,
2001-07-12,41.75,,
2001-07-13,42.03,,
2001-07-16,39.68,,
2001-07-17,42.11,,
2001-07-18,41.99,,
2001-07-19,42.25,,
2001-07-20,41.5,,
2001-07-23,41.42,,
2001-07-24,41.05,,
2001-07-25,41.91,,
2001-07-26,42.45,,
2001-07-27,42.75,,
2001-07-30,42.69,,
2001-07-31,43.59,,
2001-08-01,43.95,,
2001-08-02,43.96,,
2001-08-03,44.55,,
2001-08-06,45.09,,
2001-08-07,45.48,,
2001-08-08,44.86,,
2001-08-09,44.75,,
2001-08-10,45.43,,
2001-08-13,44.9,,
2001-08-14,44.83,,
2001-08-15,43.83,,
2001-08-16,43.04,,
2001-08-17,42.49,,
2001-08-20,42.01,,
2001-08-21,41.88,,
2001-08-22,42.44,,
2001-08-23,42.33,,
2001-08-24,42.68,,
2001-08-27,42.56,,
2001-08-28,42.05,,
2001-08-29,41.95,,
2001-08-30,41.37,,
2001-08-31,41.89,,
2001-09-04,42.75,,
2001-09-05,43.08,,
2001-09-06,42.55,,
2001-09-07,41.79,,
2001-09-10,41.05,,
2001-09-17,37.11,,
2001-09-18,38.49,,
2001-09-19,36.95,,
2001-09-20,34.5,,
2001-09-21,33.4,,
2001-09-24,36.54,,
2001-09-25,36.59,,
2001-09-26,35.25,,
2001-09-27,34.36,,
2001-09-28,36.55,,
2001-10-01,35.21,,
2001-10-02,36.6,,
2001-10-03,38.31,,
2001-10-04,38.03,,
2001-10-05,38.72,,
2001-10-08,38.07,,
2001-10-09,37.36,,
2001-10-10,39.32,,
2001-10-11,39.77,,
2001-10-12,39.34,,
2001-10-15,38.92,,
2001-10-16,38.4,,
2001-10-17,37.67,,
2001-10-18,38.94,,
2001-10-19,39.45,,
2001-10-22,40.54,,
2001-10-23,40.01,,
2001-10-24,40.69,,
2001-10-25,40.38,,
2001-10-26,39.64,,
2001-10-29,38.4,,
2001-10-30,38.07,,
2001-10-31,38.32,,
2001-11-01,38.52,,
2001-11-02,39.18,,
2001-11-05,39.4,,
2001-11-06,40.61,,
2001-11-07,40.71,,
2001-11-08,40.55,,
2001-11-09,40.48,,
2001-11-12,40.09,,
2001-11-13,41.08,,
2001-11-14,41.58,,
2001-11-15,41.66,,
2001-11-16,41.5,,
2001-11-19,42.13,,
2001-11-20,41.55,,
2001-11-21,41.88,,
2001-11-23,42.18,,
2001-11-26,42.06,,
2001-11-27,41.85,,
2001-11-28,41.45,,
2001-11-29,41.9,,
2001-11-30,41.79,,
2001-12-03,41.57,,
2001-12-04,42.31,,
2001-12-05,43.86,,
2001-12-06,43.82,,
2001-12-07,43.53,,
2001-12-10,45.7,,
2001-12-11,45.36,,
2001-12-12,44.93,,
2001-12-13,44.2,,
2001-12-14,44.79,,
2001-12-17,45.65,,
2001-12-18,45.7,,
2001-12-19,45.64,,
2001-12-20,45.1,,
2001-12-21,45.3,,
2001-12-24,45.5,,
2001-12-26,46.47,,
2001-12-27,46.6,,
2001-12-28,46.52,,
2001-12-31,46.57,,
2002-01-02,45.96,,
2002-01-03,44.97,,
2002-01-04,44.7,,
2002-01-07,44.13,,
2002-01-08,43.4,,
2002-01-09,43.37,,
2002-01-10,42.92,,
2002-01-11,42.35,,
2002-01-14,41.68,,
2002-01-15,40.97,,
2002-01-16,40.25,,
2002-01-17,41.75,,
2002-01-18,41.75,,
2002-01-22,41.9,,
2002-01-23,42.25,,
2002-01-24,42.49,,
2002-01-25,43.23,,
2002-01-28,43.76,,
2002-01-29,43.07,,
2002-01-30,43.8,,
2002-01-31,44.3,,
2002-02-01,43.81,,
2002-02-04,43.69,,
2002-02-05,43.14,,
2002-02-06,43.61,,
2002-02-07,43.32,,
2002-02-08,43.34,,
2002-02-11,45.7,,
2002-02-12,45.51,,
2002-02-13,45.85,,
2002-02-14,45.88,,
2002-02-15,46.64,,
2002-02-19,46.46,,
2002-02-20,45.8,,
2002-02-21,46.08,,
2002-02-22,45.7,,
2002-02-25,47.17,,
2002-02-26,50.07,,
2002-02-27,50.78,,
2002-02-28,50.43,,
2002-03-01,50.14,,
2002-03-04,51.98,,
2002-03-05,51.0,,
2002-03-06,50.59,,
2002-03-07,49.66,,
2002-03-08,49.42,,
2002-03-11,49.11,,
2002-03-12,50.33,,
2002-03-13,49.79,,
2002-03-14,48.96,,
2002-03-15,48.7,,
2002-03-18,48.51,,
2002-03-19,48.4,,
2002-03-20,48.24,,
2002-03-21,46.56,,
2002-03-22,45.75,,
2002-03-25,44.15,,
2002-03-26,45.87,,
2002-03-27,46.2,,
2002-03-28,46.25,,
2002-04-01,45.3,,
2002-04-02,45.05,,
2002-04-03,46.62,,
2002-04-04,47.34,,
2002-04-05,49.13,,
2002-04-08,49.89,,
2002-04-09,50.08,,
2002-04-10,50.8,,
2002-04-11,49.44,,
2002-04-12,49.75,,
2002-04-15,49.48,,
2002-04-16,50.14,,
2002-04-17,49.32,,
2002-04-18,48.63,,
2002-04-19,48.84,,
2002-04-22,47.65,,
2002-04-23,48.43,,
2002-04-24,48.22,,
2002-04-25,48.57,,
2002-04-26,47.55,,
2002-04-29,45.69,,
2002-04-30,46.48,,
2002-05-01,45.69,,
2002-05-02,47.01,,
2002-05-03,46.78,,
2002-05-06,45.43,,
2002-05-07,46.02,,
2002-05-08,46.73,,
2002-05-09,46.51,,
2002-05-10,43.55,,
2002-05-13,42.7,,
2002-05-14,44.43,,
2002-05-15,43.98,,
2002-05-16,43.46,,
2002-05-17,43.42,,
2002-05-20,42.9,,
2002-05-21,42.69,,
2002-05-22,42.0,,
2002-05-23,42.86,,
2002-05-24,42.66,,
2002-05-28,41.77,,
2002-05-29,41.4,,
2002-05-30,41.79,,
2002-05-31,42.58,,
2002-06-03,41.5,,
2002-06-04,40.38,,
2002-06-05,41.19,,
2002-06-06,41.32,,
2002-06-07,43.33,,
2002-06-10,43.49,,
2002-06-11,42.98,,
2002-06-12,42.88,,
2002-06-13,42.4,,
2002-06-14,41.76,,
2002-06-17,42.29,,
2002-06-18,42.58,,
2002-06-19,42.61,,
2002-06-20,42.05,,
2002-06-21,41.62,,
2002-06-24,42.0,,
2002-06-25,41.86,,
2002-06-26,40.96,,
2002-06-27,41.57,,
2002-06-28,41.01,,
2002-07-01,40.46,,
2002-07-02,41.51,,
2002-07-03,41.33,,
2002-07-05,42.96,,
2002-07-08,43.3,,
2002-07-09,42.71,,
2002-07-10,42.24,,
2002-07-11,41.67,,
2002-07-12,40.75,,
2002-07-15,40.34,,
2002-07-16,37.36,,
2002-07-17,36.56,,
2002-07-18,36.2,,
2002-07-19,35.11,,
2002-07-22,33.91,,
2002-07-23,34.08,,
2002-07-24,36.09,,
2002-07-25,35.6,,
2002-07-26,34.42,,
2002-07-29,36.84,,
2002-07-30,36.59,,
2002-07-31,36.09,,
2002-08-01,35.72,,
2002-08-02,34.42,,
2002-08-05,33.42,,
2002-08-06,34.98,,
2002-08-07,35.33,,
2002-08-08,35.76,,
2002-08-09,35.5,,
2002-08-12,35.07,,
2002-08-13,34.48,,
2002-08-14,34.55,,
2002-08-15,35.3,,
2002-08-16,35.05,,
2002-08-19,35.97,,
2002-08-20,35.7,,
2002-08-21,36.02,,
2002-08-22,36.86,,
2002-08-23,35.89,,
2002-08-26,36.03,,
2002-08-27,35.82,,
2002-08-28,35.21,,
2002-08-29,34.75,,
2002-08-30,34.88,,
2002-09-03,33.67,,
2002-09-04,34.34,,
2002-09-05,34.13,,
2002-09-06,34.88,,
2002-09-09,34.58,,
2002-09-10,35.1,,
2002-09-11,35.12,,
2002-09-12,34.2,,
2002-09-13,33.68,,
2002-09-16,33.15,,
2002-09-17,32.54,,
2002-09-18,31.99,,
2002-09-19,31.23,,
2002-09-20,31.6,,
2002-09-23,31.25,,
2002-09-24,30.12,,
2002-09-25,31.2,,
2002-09-26,32.63,,
2002-09-27,32.07,,
2002-09-30,32.67,,
2002-10-01,33.76,,
2002-10-02,32.81,,
2002-10-03,32.23,,
2002-10-04,31.94,,
2002-10-07,31.06,,
2002-10-08,31.62,,
2002-10-09,30.53,,
2002-10-10,28.54,,
2002-10-11,29.54,,
2002-10-14,28.38,,
2002-10-15,30.68,,
2002-10-16,29.3,,
2002-10-17,31.18,,
2002-10-18,31.05,,
2002-10-21,32.62,,
2002-10-22,31.8,,
2002-10-23,32.59,,
2002-10-24,32.61,,
2002-10-25,32.91,,
2002-10-28,32.42,,
2002-10-29,32.39,,
2002-10-30,32.4,,
2002-10-31,32.37,,
2002-11-01,32.89,,
2002-11-04,33.4,,
2002-11-05,33.46,,
2002-11-06,34.17,,
2002-11-07,32.9,,
2002-11-08,32.72,,
2002-11-11,32.0,,
2002-11-12,32.26,,
2002-11-13,31.87,,
2002-11-14,32.8,,
2002-11-15,33.05,,
2002-11-18,33.33,,
2002-11-19,33.05,,
2002-11-20,33.34,,
2002-11-21,34.94,,
2002-11-22,34.98,,
2002-11-25,35.09,,
2002-11-26,34.54,,
2002-11-27,35.83,,
2002-11-29,35.94,,
2002-12-02,35.71,,
2002-12-03,34.76,,
2002-12-04,34.84,,
2002-12-05,34.67,,
2002-12-06,35.03,,
2002-12-09,34.11,,
2002-12-10,34.37,,
2002-12-11,34.26,,
2002-12-12,34.61,,
2002-12-13,33.98,,
2002-12-16,34.8,,
2002-12-17,34.67,,
2002-12-18,34.33,,
2002-12-19,34.67,,
2002-12-20,34.83,,
2002-12-23,35.1,,
2002-12-24,34.9,,
2002-12-26,35.2,,
2002-12-27,34.63,,
2002-12-30,34.6,,
2002-12-31,34.58,,
2003-01-02,36.06,,
2003-01-03,33.76,,
2003-01-06,33.96,,
2003-01-07,33.51,,
2003-01-08,32.48,,
2003-01-09,32.99,,
2003-01-10,32.24,,
2003-01-13,31.6,,
2003-01-14,31.63,,
2003-01-15,31.35,,
2003-01-16,31.83,,
2003-01-17,28.44,,
2003-01-21,27.58,,
2003-01-22,26.74,,
2003-01-23,27.35,,
2003-01-24,26.86,,
2003-01-27,26.14,,
2003-01-28,26.14,,
2003-01-29,26.42,,
2003-01-30,25.67,,
2003-01-31,26.62,,
2003-02-03,26.43,,
2003-02-04,25.88,,
2003-02-05,26.06,,
2003-02-06,25.52,,
2003-02-07,25.1,,
2003-02-10,24.84,,
2003-02-11,24.61,,
2003-02-12,24.11,,
2003-02-13,24.51,,
2003-02-14,24.72,,
2003-02-18,25.16,,
2003-02-19,25.11,,
2003-02-20,25.33,,
2003-02-21,25.36,,
2003-02-24,25.0,,
2003-02-25,25.08,,
2003-02-26,25.03,,
2003-02-27,25.61,,
2003-02-28,25.81,,
2003-03-03,26.52,,
2003-03-04,25.35,,
2003-03-05,25.11,,
2003-03-06,24.72,,
2003-03-07,25.35,,
2003-03-10,24.81,,
2003-03-11,23.97,,
2003-03-12,24.0,,
2003-03-13,24.7,,
2003-03-14,24.49,,
2003-03-17,25.45,,
2003-03-18,25.27,,
2003-03-19,25.6,,
2003-03-20,25.6,,
2003-03-21,27.16,,
2003-03-24,25.4,,
2003-03-25,25.61,,
2003-03-26,25.3,,
2003-03-27,25.31,,
2003-03-28,24.6,,
2003-03-31,23.99,,
2003-04-01,24.22,,
2003-04-02,25.19,,
2003-04-03,25.25,,
2003-04-04,25.51,,
2003-04-07,25.24,,
2003-04-08,23.9,,
2003-04-09,21.12,,
2003-04-10,21.31,,
2003-04-11,21.0,,
2003-04-14,21.51,,
2003-04-15,22.18,,
2003-04-16,22.67,,
2003-04-17,23.01,,
2003-04-21,22.79,,
2003-04-22,23.2,,
2003-04-23,23.39,,
2003-04-24,23.38,,
2003-04-25,23.42,,
2003-04-28,23.84,,
2003-04-29,23.91,,
2003-04-30,24.03,,
2003-05-01,23.79,,
2003-05-02,24.41,,
2003-05-05,24.48,,
2003-05-06,24.62,,
2003-05-07,24.7,,
2003-05-08,24.65,,
2003-05-09,25.13,,
2003-05-12,25.64,,
2003-05-13,25.78,,
2003-05-14,25.85,,
2003-05-15,26.37,,
2003-05-16,26.84,,
2003-05-19,26.28,,
2003-05-20,26.5,,
2003-05-21,26.58,,
2003-05-22,26.7,,
2003-05-23,26.74,,
2003-05-27,27.3,,
2003-05-28,27.49,,
2003-05-29,27.37,,
2003-05-30,27.96,,
2003-06-02,28.04,,
2003-06-03,27.9,,
2003-06-04,28.23,,
2003-06-05,28.59,,
2003-06-06,28.38,,
2003-06-09,27.49,,
2003-06-10,27.78,,
2003-06-11,27.95,,
2003-06-12,27.91,,
2003-06-13,27.73,,
2003-06-16,28.34,,
2003-06-17,28.37,,
2003-06-18,28.25,,
2003-06-19,28.21,,
2003-06-20,28.09,,
2003-06-23,27.46,,
2003-06-24,27.73,,
2003-06-25,27.45,,
2003-06-26,27.37,,
2003-06-27,27.53,,
2003-06-30,27.6,28.70588235663253,-0.0385245902875726
2003-07-01,27.66,28.795882356632525,-0.03944599934687876
2003-07-02,27.75,28.795882356632525,-0.03632055249008992
2003-07-03,27.75,29.265882356632524,-0.05179691280652532
2003-07-07,28.22,29.95588235663253,-0.05794796280631631
2003-07-08,28.91,29.945882356632524,-0.03459181280070356
2003-07-09,28.9,30.025882356632525,-0.03749706147715681
2003-07-10,28.98,30.64588235663253,-0.054359092593461944
2003-07-11,29.6,31.195882356632524,-0.05115682699365043
2003-07-14,30.15,31.045882356632525,-0.02885672071875045
2003-07-15,30.0,30.59588235663253,-0.019475900374004262
2003-07-16,29.55,30.655882356632524,-0.03607406708335248
2003-07-17,29.61,30.675882356632528,-0.03474659161359284
2003-07-18,29.63,30.245882356632524,-0.020362519081790653
2003-07-21,29.2,29.915882356632526,-0.023929842619995867
2003-07-22,28.87,30.59588235663253,-0.05640897479325002
2003-07-23,29.55,29.555882356632527,-0.0001990249034540259
2003-07-24,28.51,29.855882356632524,-0.045079302649835507
2003-07-25,28.81,29.86588235663253,-0.03535413231807771
2003-07-28,28.82,29.665882356632526,-0.02851364225286246
2003-07-29,28.62,29.375882356632523,-0.025731392421029953
2003-07-30,28.33,29.375882356632523,-0.03560343631333973
2003-07-31,28.33,28.965882356632527,-0.021952804641109935
2003-08-01,27.92,28.675882356632528,-0.02635951519230917
2003-08-04,27.63,28.545882356632525,-0.0320845698581016
2003-08-05,27.5,28.50588235663253,-0.03528683462760762
2003-08-06,27.46,28.495882356632524,-0.03635200144597095
2003-08-07,27.45,28.855882356632524,-0.048720823687076864
2003-08-08,27.81,28.89588235663253,-0.03757913820490366
2003-08-11,27.85,29.035882356632527,-0.04084196037395915
2003-08-12,27.99,29.34588235663253,-0.046203495950636664
2003-08-13,28.3,29.925882356632528,-0.05433030636345393
2003-08-14,28.88,29.935882356632526,-0.035271462656539576
2003-08-15,28.89,30.305882356632527,-0.04671972061300689
2003-08-18,29.26,30.39588235663253,-0.03736961287405016
2003-08-19,29.35,30.34588235663253,-0.03281770966250597
2003-08-20,29.3,30.565882356632528,-0.04141488022045736
2003-08-21,29.52,30.215882356632527,-0.023030350344204864
2003-08-22,29.17,30.355882356632524,-0.03906598209534229
2003-08-25,29.31,30.535882356632527,-0.04014563398939286
2003-08-26,29.49,30.565882356632528,-0.03519879923895186
2003-08-27,29.52,30.825882356632526,-0.04236317849800497
2003-08-28,29.78,31.315882356632528,-0.04904483734935339
2003-08-29,30.27,31.545882356632525,-0.040445289886281155
2003-09-02,30.5,31.575882356632526,-0.0340729150330944
2003-09-03,30.53,31.415882356632526,-0.028198550865960237
2003-09-04,30.37,30.995882356632524,-0.02019243554454242
2003-09-05,29.95,31.39588235663253,-0.04605324800903643
2003-09-08,30.35,30.61588235663253,-0.008684458397617556
2003-09-09,29.57,29.995882356632524,-0.014198027301515759
2003-09-10,28.95,29.805882356632527,-0.0287152162244938
2003-09-11,28.76,29.965882356632527,-0.04024184378357276
2003-09-12,28.92,29.86588235663253,-0.03167099988333233
2003-09-15,28.82,30.525882356632525,-0.055883146528011185
2003-09-16,29.48,30.09588235663253,-0.020464007312840926
