date,IP,dcf,Deviation
2008-05-14,26.59,29.499136691303345,-0.0986176891122712
2008-05-15,27.22,29.959136691303346,-0.09142909288499201
2008-05-16,27.68,30.179136691303352,-0.08281007892527037
2008-05-19,27.9,29.709136691303346,-0.06089496002867456
2008-05-20,27.43,28.989136691303347,-0.0537834813056397
2008-05-21,26.71,28.899136691303347,-0.07575093729225924
2008-05-22,26.62,28.399136691303347,-0.06264756251721448
2008-05-23,26.12,28.26913669130335,-0.07602413596042013
2008-05-27,25.99,28.75913669130335,-0.09628719808340869
2008-05-28,26.48,29.429136691303352,-0.10021145785682717
2008-05-29,27.15,29.11913669130335,-0.06762345711613937
2008-05-30,26.84,28.50913669130335,-0.058547430228306996
2008-06-02,26.23,28.34913669130335,-0.074751365954415
2008-06-03,26.07,28.559136691303348,-0.08715728063521344
2008-06-04,26.28,28.94913669130335,-0.09220090808805326
2008-06-05,26.67,27.60913669130335,-0.03401543126117257
2008-06-06,25.33,27.03913669130335,-0.06320973597700208
2008-06-09,24.76,26.69913669130335,-0.07262919073840246
2008-06-10,24.42,26.60913669130335,-0.08227011333362122
2008-06-11,24.33,26.66913669130335,-0.08770950175024339
2008-06-12,24.39,27.06913669130335,-0.09897385062021902
2008-06-13,24.79,26.75913669130335,-0.07358745216706919
2008-06-16,24.48,26.69913669130335,-0.08311642121470486
2008-06-17,24.42,26.94913669130335,-0.09384852361966456
2008-06-18,24.67,27.229136691303346,-0.09398523061220299
2008-06-19,24.95,26.41913669130335,-0.055608807678676375
2008-06-20,24.14,26.35913669130335,-0.08418851942277406
2008-06-23,24.08,25.809136691303348,-0.06699707595744575
2008-06-24,23.53,26.33913669130335,-0.1066525727181813
2008-06-25,24.06,25.389136691303346,-0.052350605988057186
2008-06-26,23.11,25.34913669130335,-0.0883318717544942
2008-06-27,23.07,25.25913669130335,-0.08666712239840979
2008-06-30,22.98,33.12017442465709,-0.3061630743438355
2008-07-01,22.71,32.62017442465707,-0.3038050715377576
2008-07-02,22.21,32.52017442465707,-0.31703933349262137
2008-07-03,22.11,32.500174424657075,-0.31969595882458735
2008-07-07,22.09,32.77017442465707,-0.32591143050557125
2008-07-08,22.36,32.87017442465707,-0.31974805758173963
2008-07-09,22.46,32.650174424657074,-0.3121016841172388
2008-07-10,22.24,32.11017442465708,-0.3073846405853802
2008-07-11,21.7,32.34017442465708,-0.3290079479764557
2008-07-14,21.93,32.170174424657084,-0.3183126796107273
2008-07-15,21.76,32.900174424657074,-0.3386053301987376
2008-07-16,22.49,33.34017442465708,-0.3254384421166291
2008-07-17,22.93,33.470174424657074,-0.3149124438650148
2008-07-18,23.06,33.530174424657076,-0.31226125733952725
2008-07-21,23.12,34.09017442465708,-0.3217987179532429
2008-07-22,23.68,34.460174424657076,-0.3128299436854738
2008-07-23,24.05,33.61017442465708,-0.28444286851553946
2008-07-24,23.2,33.500174424657075,-0.3074662923867004
2008-07-25,23.09,33.06017442465708,-0.30157658264564635
2008-07-28,22.65,34.16017442465708,-0.3369471795304695
2008-07-29,23.75,34.39017442465707,-0.30939576790946066
2008-07-30,23.98,37.750174424657075,-0.36477114700860525
2008-07-31,27.34,38.54017442465708,-0.2906103719523251
2008-08-01,28.13,38.55017442465708,-0.27030161549651077
2008-08-04,28.14,38.36017442465708,-0.26642669325527824
2008-08-05,27.95,38.60017442465708,-0.27591000774996355
2008-08-06,28.19,37.91017442465708,-0.2564001504127873
2008-08-07,27.5,38.970174424657074,-0.29433212948104504
2008-08-08,28.56,39.250174424657075,-0.2723599214871636
2008-08-11,28.84,39.04017442465708,-0.26127379231725034
2008-08-12,28.63,39.16017442465708,-0.26890008993491077
2008-08-13,28.75,38.670174424657084,-0.2565329629941294
2008-08-14,28.26,38.970174424657074,-0.2748300356048847
2008-08-15,28.56,38.38017442465708,-0.25586581019673993
2008-08-18,27.97,37.81017442465708,-0.26025202407529824
2008-08-19,27.4,37.63017442465708,-0.2718609355675424
2008-08-20,27.22,37.490174424657084,-0.2739430952847861
2008-08-21,27.08,37.710174424657076,-0.281891414899064
2008-08-22,27.3,36.970174424657074,-0.2615669137391897
2008-08-25,26.56,37.30017442465708,-0.2879389866219324
2008-08-26,26.89,37.29017442465708,-0.27889851911715
2008-08-27,26.88,38.32017442465708,-0.2985418150209649
2008-08-28,27.91,37.09017442465708,-0.24750960509245312
2008-08-29,26.68,36.990174424657084,-0.2787273805820305
2008-09-02,26.58,38.20017442465707,-0.3041916587992488
2008-09-03,27.79,37.460174424657076,-0.2581454724431813
2008-09-04,27.05,38.490174424657084,-0.2972232419224483
2008-09-05,28.08,39.26017442465708,-0.28477138954419545
2008-09-08,28.85,38.56017442465708,-0.251818737065877
2008-09-09,28.15,39.670174424657084,-0.2903988851003563
2008-09-10,29.26,40.220174424657074,-0.27250439813950467
2008-09-11,29.81,40.58017442465707,-0.2654048332062606
2008-09-12,30.17,39.89017442465707,-0.2436733998999211
2008-09-15,29.48,40.30017442465708,-0.2684895184482604
2008-09-16,29.89,38.16017442465708,-0.21672265783233235
2008-09-17,27.75,37.31017442465708,-0.2562350504139983
2008-09-18,26.9,38.93017442465708,-0.30901927881005253
2008-09-19,28.52,36.85017442465708,-0.22605522374632825
2008-09-22,26.44,37.30017442465708,-0.29115612975466454
2008-09-23,26.89,37.710174424657076,-0.2869298429333762
2008-09-24,27.3,38.170174424657084,-0.2847818902717718
2008-09-25,27.76,38.26017442465708,-0.27444136318129686
2008-09-26,27.85,36.20017442465707,-0.230666690350793
2008-09-29,25.79,36.23017442465708,-0.2881624113173421
2008-09-30,25.82,27.662830957230142,-0.06661758372016824
2008-10-01,25.7,27.012830957230143,-0.04860027293358371
2008-10-02,25.05,26.912830957230142,-0.06921720573322632
2008-10-03,24.95,26.20283095723014,-0.04781280920657349
2008-10-06,24.24,24.052830957230142,0.007781580600748184
2008-10-07,22.09,23.282830957230143,-0.05123221310249326
2008-10-08,21.32,21.29283095723014,0.0012759713738597078
2008-10-09,19.33,21.012830957230143,-0.08008587518052213
2008-10-10,19.05,22.75283095723014,-0.16274154913692163
2008-10-13,20.79,23.95283095723014,-0.13204413970430684
2008-10-14,21.99,19.882830957230144,0.10597932695311729
2008-10-15,17.92,19.632830957230144,-0.08724319793520974
2008-10-16,17.67,19.722830957230144,-0.10408399086732523
2008-10-17,17.76,20.922830957230143,-0.15116649193866316
2008-10-20,18.96,20.172830957230143,-0.06012200071480056
2008-10-21,18.21,17.86283095723014,0.0194352756067111
2008-10-22,15.9,18.262830957230143,-0.12937922728210505
2008-10-23,16.3,17.79283095723014,-0.08390069915341525
2008-10-24,15.83,17.672830957230143,-0.1042748024744854
2008-10-27,15.71,18.802830957230142,-0.1644875159631679
2008-10-28,16.84,19.572830957230142,-0.13962369384387097
2008-10-29,17.61,18.79283095723014,-0.0629405415246963
2008-10-30,16.83,18.982830957230142,-0.1134093730319069
2008-10-31,17.02,18.072830957230142,-0.05825489983952692
2008-11-03,16.11,19.212830957230143,-0.16149785339481637
2008-11-04,17.25,17.922830957230143,-0.03754043983541122
2008-11-05,15.96,16.50283095723014,-0.03289320230189463
2008-11-06,14.54,16.632830957230144,-0.12582530073273002
2008-11-07,14.67,15.862830957230143,-0.07519660018103269
2008-11-10,13.9,15.282830957230143,-0.09048264428888031
2008-11-11,13.32,13.572830957230142,-0.01862772460858364
2008-11-12,11.61,15.542830957230143,-0.25303182979035665
2008-11-13,13.58,14.312830957230142,-0.05120097899709708
2008-11-14,12.35,13.412830957230142,-0.0792398681992802
2008-11-17,11.45,13.392830957230142,-0.14506499510331705
2008-11-18,11.43,13.012830957230143,-0.12163617297669549
2008-11-19,11.05,12.182830957230143,-0.09298585535719361
2008-11-20,10.22,12.872830957230143,-0.20607984102674437
2008-11-21,10.91,13.932830957230143,-0.2169574127834738
2008-11-24,11.97,13.932830957230143,-0.1408781146671111
2008-11-25,11.97,14.362830957230143,-0.16659883865204228
2008-11-26,12.4,14.242830957230142,-0.12938656386247838
2008-11-28,12.28,12.892830957230142,-0.047532691560380314
2008-12-01,10.93,13.452830957230143,-0.18753160321800244
2008-12-02,11.49,13.692830957230143,-0.16087476462031358
2008-12-03,11.73,12.952830957230143,-0.09440646305567435
2008-12-04,10.99,12.872830957230143,-0.14626393863834852
2008-12-05,10.91,14.022830957230143,-0.22198306224501507
2008-12-08,12.06,14.072830957230142,-0.1430295697679803
2008-12-09,12.11,14.742830957230142,-0.17858381235382448
2008-12-10,12.78,13.712830957230143,-0.06802613990791628
2008-12-11,11.75,13.962830957230143,-0.15848010793859169
2008-12-12,12.0,14.042830957230143,-0.14547144827506187
2008-12-15,12.08,14.822830957230142,-0.18504096586841734
2008-12-16,12.86,14.942830957230143,-0.1393866371902145
2008-12-17,12.98,14.142830957230142,-0.08222052294527893
2008-12-18,12.18,14.032830957230143,-0.13203543624784475
2008-12-19,12.07,13.472830957230142,-0.10412295394215709
2008-12-22,11.51,13.212830957230143,-0.12887707129094417
2008-12-23,11.25,13.222830957230142,-0.14919883371506115
2008-12-24,11.26,13.292830957230143,-0.1529268643956132
2008-12-26,11.33,13.232830957230142,-0.14379621136099185
2008-12-29,11.27,13.442830957230143,-0.16163492378526856
2008-12-30,11.48,13.602830957230143,-0.15605802673757563
2008-12-31,11.64,15.172423625254583,-0.23281867897326858
2009-01-02,12.26,14.742423625254583,-0.16838639889590845
2009-01-05,11.83,15.262423625254582,-0.22489374620522162
2009-01-06,12.35,14.432423625254582,-0.14428786732747045
2009-01-07,11.52,14.622423625254582,-0.212168906110499
2009-01-08,11.71,14.452423625254582,-0.18975527540324733
2009-01-09,11.54,13.972423625254583,-0.1740874518618286
2009-01-12,11.06,13.982423625254583,-0.20900694354419358
2009-01-13,11.07,13.442423625254582,-0.17648778906189633
2009-01-14,10.53,13.452423625254582,-0.21724142107510214
2009-01-15,10.54,13.652423625254583,-0.22797590454907568
2009-01-16,10.74,12.502423625254583,-0.14096655801156277
2009-01-20,9.59,13.422423625254583,-0.2855239658837614
2009-01-21,10.51,13.542423625254582,-0.2239203047525089
2009-01-22,10.63,13.592423625254582,-0.21794668169041087
2009-01-23,10.68,13.492423625254583,-0.20844465778486232
2009-01-26,10.58,13.922423625254583,-0.24007484007249946
2009-01-27,11.01,14.372423625254582,-0.23394966033051523
2009-01-28,11.46,13.282423625254582,-0.13720565437993637
2009-01-29,10.37,11.902423625254583,-0.12874887279285574
2009-01-30,8.99,10.892423625254583,-0.1746556772584319
2009-02-02,7.98,10.942423625254582,-0.2707282889704117
2009-02-03,8.03,10.702423625254582,-0.24970265790530344
2009-02-04,7.79,10.602423625254582,-0.26526233290240286
2009-02-05,7.69,10.802423625254583,-0.2881227151634902
2009-02-06,7.89,10.922423625254583,-0.27763285231338963
2009-02-09,8.01,10.542423625254582,-0.24021266032111555
2009-02-10,7.63,10.002423625254583,-0.23718487779947428
2009-02-11,7.09,10.102423625254582,-0.29818821076993485
2009-02-12,7.19,9.702423625254582,-0.2589480445602228
2009-02-13,6.79,9.342423625254582,-0.2732078663565236
2009-02-17,6.43,9.292423625254582,-0.308038434394575
2009-02-18,6.38,9.052423625254583,-0.29521636811152063
2009-02-19,6.14,8.952423625254582,-0.3141522053671365
2009-02-20,6.04,8.582423625254583,-0.2962360909071493
2009-02-23,5.67,9.292423625254582,-0.3898254934707994
2009-02-24,6.38,8.852423625254582,-0.27929341499215465
2009-02-25,5.94,8.662423625254583,-0.3142796684888026
2009-02-26,5.75,8.522423625254582,-0.3253092954730661
2009-02-27,5.61,7.962423625254583,-0.2954406517374122
2009-03-02,5.05,7.582423625254583,-0.33398603802877813
2009-03-03,4.67,7.482423625254582,-0.3758706758812914
2009-03-04,4.57,7.022423625254582,-0.3492275254422115
2009-03-05,4.11,6.942423625254582,-0.4079877256338871
2009-03-06,4.03,7.252423625254583,-0.4443236898122406
2009-03-09,4.34,7.762423625254582,-0.4408962703504008
2009-03-10,4.85,8.302423625254583,-0.4158332290769756
2009-03-11,5.39,8.692423625254582,-0.3799197746943519
2009-03-12,5.78,8.992423625254583,-0.3572366871410194
2009-03-13,6.08,9.152423625254583,-0.3356950848272302
2009-03-16,6.24,10.072423625254583,-0.38048673962099333
2009-03-17,7.16,10.572423625254583,-0.3227664484710252
2009-03-18,7.66,10.232423625254583,-0.25139925001791363
2009-03-19,7.32,9.892423625254583,-0.2600397761664176
2009-03-20,6.98,10.972423625254583,-0.3638597780772387
2009-03-23,8.06,11.982423625254583,-0.32734810151324834
2009-03-24,9.07,10.992423625254583,-0.17488623899445643
2009-03-25,8.08,11.162423625254583,-0.27614286365917073
2009-03-26,8.25,10.872423625254582,-0.2411995444293753
2009-03-27,7.96,10.202423625254582,-0.21979322831722026
2009-03-30,7.29,9.852423625254582,-0.2600805368017629
2009-03-31,6.94,8.792987847580763,-0.21073472176929942
2009-04-01,7.39,9.322987847580762,-0.20733566096864076
2009-04-02,7.92,9.252987847580764,-0.14406026134890904
2009-04-03,7.85,8.732987847580764,-0.10110947856470132
2009-04-06,7.33,8.172987847580766,-0.10314316664869294
2009-04-07,6.77,8.472987847580763,-0.20099023841595687
2009-04-08,7.07,9.112987847580763,-0.22418419532108969
2009-04-09,7.71,9.172987847580766,-0.1594886935303862
2009-04-13,7.77,8.522987847580762,-0.08834787295801394
2009-04-14,7.12,10.08298784758076,-0.2938601030141753
2009-04-15,8.68,10.032987847580765,-0.13485393066702545
2009-04-16,8.63,10.102987847580762,-0.14579725025933588
2009-04-17,8.7,9.052987847580765,-0.03899130911515525
2009-04-20,7.65,10.062987847580764,-0.23978840918116273
2009-04-21,8.66,10.712987847580763,-0.19163541271489204
2009-04-22,9.31,10.892987847580766,-0.14532173079880306
2009-04-23,9.49,12.112987847580767,-0.21654342269522175
2009-04-24,10.71,11.752987847580766,-0.08874235735685321
2009-04-27,10.35,11.672987847580766,-0.11333755032178472
2009-04-28,10.27,12.152987847580764,-0.1549403217707983
2009-04-29,10.75,13.892987847580766,-0.2262283593754144
2009-04-30,12.49,14.262987847580764,-0.1243069030505759
2009-05-01,12.86,15.352987847580762,-0.16237802519811106
2009-05-04,13.95,14.782987847580765,-0.056347732689037144
2009-05-05,13.38,15.202987847580765,-0.11990984047723585
2009-05-06,13.8,14.412987847580768,-0.0425302410619639
2009-05-07,13.01,15.562987847580764,-0.16404226955543255
2009-05-08,14.16,15.212987847580763,-0.06921637341268327
2009-05-11,13.81,14.732987847580764,-0.06264770304092282
2009-05-12,13.33,13.292987847580763,0.0027843365873514436
2009-05-13,11.89,13.732987847580764,-0.1342015203126703
2009-05-14,12.33,13.722987847580766,-0.1015076208659863
2009-05-15,12.32,14.822987847580762,-0.1688585238899235
2009-05-18,13.42,15.512987847580764,-0.13491842243060637
2009-05-19,14.11,15.282987847580765,-0.07675121247750283
2009-05-20,13.88,15.162987847580768,-0.08461312905328655
2009-05-21,13.76,15.512987847580764,-0.11300130347579307
2009-05-22,14.11,16.152987847580764,-0.12647739643330091
2009-05-26,14.75,14.992987847580762,-0.016206766126337535
2009-05-27,13.59,15.472987847580766,-0.12169516748345244
2009-05-28,14.07,15.572987847580762,-0.0965124908778664
2009-05-29,14.17,15.812987847580764,-0.10390116424658646
2009-06-01,14.41,15.662987847580768,-0.07999673240979355
2009-06-02,14.26,15.242987847580762,-0.0644878718929619
2009-06-03,13.84,15.83298784758076,-0.1258756633155178
2009-06-04,14.43,15.682987847580764,-0.07989471520084412
2009-06-05,14.28,15.92298784758076,-0.10318338890338263
2009-06-08,14.52,15.812987847580764,-0.08176745976432154
2009-06-09,14.41,16.92298784758076,-0.1484955180618419
2009-06-10,15.52,16.732987847580763,-0.07249081028622961
2009-06-11,15.33,16.99298784758076,-0.09786318112488468
2009-06-12,15.59,16.36298784758076,-0.04724001843557235
2009-06-15,14.96,15.952987847580765,-0.06224463135483105
2009-06-16,14.55,15.052987847580761,-0.03341448572693817
2009-06-17,13.65,15.352987847580762,-0.11092224292023445
2009-06-18,13.95,14.962987847580763,-0.06769957029301099
2009-06-19,13.56,13.762987847580764,-0.0147488212464304
2009-06-22,12.36,14.302987847580761,-0.13584489256972998
2009-06-23,12.9,15.17298784758076,-0.14980489475203618
2009-06-24,13.77,15.632987847580768,-0.11917029973698012
2009-06-25,14.23,15.17298784758076,-0.06214912033499809
2009-06-26,13.77,15.622987847580765,-0.11860649612344809
2009-06-29,14.22,16.322987847580762,-0.1288359623383808
2009-06-30,14.92,18.947276119402986,-0.21255171952019258
2009-07-01,15.09,18.497276119402986,-0.18420420917158042
2009-07-02,14.64,18.407276119402987,-0.2046623354246273
2009-07-06,14.55,17.657276119402987,-0.17597709286476548
2009-07-07,13.8,17.897276119402985,-0.2289329444362208
2009-07-08,14.04,18.167276119402985,-0.2271818896942387
2009-07-09,14.31,18.347276119402984,-0.22004771134029
2009-07-10,14.49,18.487276119402985,-0.21621768905196992
2009-07-13,14.63,18.877276119402985,-0.2249941195190458
2009-07-14,15.02,19.667276119402985,-0.2362948529927924
2009-07-15,15.81,19.777276119402984,-0.20059770088919315
2009-07-16,15.92,19.887276119402983,-0.19948815994626423
2009-07-17,16.03,20.117276119402984,-0.20317244219066177
2009-07-20,16.26,21.167276119402985,-0.23183314148317502
2009-07-21,17.31,21.307276119402985,-0.18760146050592352
2009-07-22,17.45,21.767276119402986,-0.19833791310041948
2009-07-23,17.91,22.317276119402987,-0.197482707827916
2009-07-24,18.46,22.097276119402984,-0.16460291756092038
2009-07-27,18.24,22.017276119402986,-0.171559647020742
2009-07-28,18.16,21.997276119402986,-0.1744432400890884
2009-07-29,18.14,22.337276119402986,-0.18790456351824725
2009-07-30,18.48,22.407276119402987,-0.175267895056743
2009-07-31,18.55,22.677276119402986,-0.18200052324060345
2009-08-03,18.82,23.407276119402987,-0.1959765030327667
2009-08-04,19.55,23.297276119402984,-0.16084610493507812
2009-08-05,19.44,23.007276119402984,-0.15504991120589684
2009-08-06,19.15,23.757276119402984,-0.19393116013161726
2009-08-07,19.9,23.167276119402985,-0.14102979144218808
2009-08-10,19.31,22.937276119402984,-0.1581389220115207
2009-08-11,19.08,23.727276119402983,-0.19586218392774868
2009-08-12,19.87,24.377276119402985,-0.18489662656835715
2009-08-13,20.52,23.567276119402987,-0.1293011591141905
2009-08-14,19.71,22.957276119402984,-0.14144866762561858
2009-08-17,19.1,23.357276119402986,-0.18226766244658332
2009-08-18,19.5,23.717276119402985,-0.1778145221302565
2009-08-19,19.86,23.777276119402984,-0.1647487331909464
