date,SYY,dcf,Deviation
2006-04-25,30.44,30.53818696629607,-0.0032152192402395974
2006-04-26,30.34,30.24818696629607,0.003035323532158518
2006-04-27,30.05,30.08818696629607,-0.0012691680737973998
2006-04-28,29.89,30.03818696629607,-0.004933285969034751
2006-05-01,29.84,29.71818696629607,0.00409893893736113
2006-05-02,29.52,29.598186966296065,-0.0026416133658827556
2006-05-03,29.4,29.44818696629607,-0.0016363304929849498
2006-05-04,29.25,29.94818696629607,-0.023313163066659648
2006-05-05,29.75,29.85818696629607,-0.003623360199940917
2006-05-08,29.66,30.10818696629607,-0.014885883590326499
2006-05-09,29.91,30.398186966296066,-0.01605973957714457
2006-05-10,30.2,29.83818696629607,0.012125838413460377
2006-05-11,29.64,29.868186966296072,-0.007639799715783324
2006-05-12,29.67,30.508186966296066,-0.027474165122367
2006-05-15,30.31,30.348186966296065,-0.0012582948147273898
2006-05-16,30.15,30.58818696629607,-0.014325365762243192
2006-05-17,30.39,30.71818696629607,-0.010683800012551425
2006-05-18,30.52,30.528186966296065,-0.0002681772849827402
2006-05-19,30.33,30.758186966296066,-0.013921073006197049
2006-05-22,30.56,30.17818696629607,0.012651954013352285
2006-05-23,29.98,30.848186966296065,-0.02814385711693923
2006-05-24,30.65,31.188186966296065,-0.017256115813261808
2006-05-25,30.99,31.348186966296065,-0.011426082365821433
2006-05-26,31.15,30.958186966296072,0.006195874258164702
2006-05-30,30.76,30.778186966296065,-0.0005909044062920588
2006-05-31,30.58,30.80818696629607,-0.0074066989578356335
2006-06-01,30.61,30.74818696629607,-0.004494150059889512
2006-06-02,30.55,30.15818696629607,0.012991929327244023
2006-06-05,29.96,30.55818696629607,-0.019575342180995103
2006-06-06,30.36,30.81818696629607,-0.014867421201550934
2006-06-07,30.62,31.028186966296065,-0.013155359890652085
2006-06-08,30.83,30.758186966296066,0.0023347615964044444
2006-06-09,30.56,30.42818696629607,0.004331938470403474
2006-06-12,30.23,30.258186966296066,-0.0009315484211748215
2006-06-13,30.06,30.168186966296066,-0.0035861275461112063
2006-06-14,29.97,30.46818696629607,-0.016351053866354603
2006-06-15,30.27,30.63818696629607,-0.012017256983942959
2006-06-16,30.44,30.148186966296066,0.009679289637886557
2006-06-19,29.95,30.348186966296065,-0.013120617938010004
2006-06-20,30.15,30.438186966296065,-0.009467941261257606
2006-06-21,30.24,30.438186966296065,-0.006511129145619576
2006-06-22,30.24,30.508186966296066,-0.008790655655557256
2006-06-23,30.31,30.598186966296065,-0.009418432752682504
2006-06-26,30.4,30.47818696629607,-0.002565341776482155
2006-06-27,30.28,30.508186966296066,-0.0074795321842020535
2006-06-28,30.31,30.51818696629607,-0.006821734414498182
2006-06-29,30.32,30.758186966296066,-0.01424618969824909
2006-06-30,30.56,30.799711845499328,-0.007782924941044822
2006-07-03,30.7,30.699711845499333,9.386228187358014e-06
2006-07-05,30.6,30.749711845499327,-0.004868723526631591
2006-07-06,30.65,30.729711845499327,-0.002593966578668172
2006-07-07,30.63,30.799711845499328,-0.005510176405242206
2006-07-10,30.7,31.16971184549933,-0.01506949592051332
2006-07-11,31.07,31.06971184549933,9.274450374796572e-06
2006-07-12,30.97,30.769711845499334,0.006509263249079078
2006-07-13,30.67,30.31971184549933,0.01155314919500694
2006-07-14,30.22,30.18971184549933,0.0010032608014172162
2006-07-17,30.09,29.979711845499327,0.0036787596581662196
2006-07-18,29.88,29.979711845499327,-0.0033259774481220195
2006-07-19,29.88,29.71971184549933,0.0053933280152225205
2006-07-20,29.62,29.499711845499327,0.004077604389177258
2006-07-21,29.4,29.619711845499328,-0.007417757696137506
2006-07-24,29.52,29.409711845499327,0.003750058996839556
2006-07-25,29.31,28.63971184549933,0.023404151484366364
2006-07-26,28.54,27.56971184549933,0.03519398969195486
2006-07-27,27.47,27.979711845499327,-0.018217194241095025
2006-07-28,27.88,27.699711845499333,0.006508665343027964
2006-07-31,27.6,27.59971184549933,1.044048946186038e-05
2006-08-01,27.5,27.899711845499333,-0.01432673741265944
2006-08-02,27.8,27.009711845499332,0.029259407098501056
2006-08-03,26.91,27.249711845499327,-0.01246662157109879
2006-08-04,27.15,27.839711845499327,-0.024774388805709924
2006-08-07,27.74,27.779711845499328,-0.0014295269051094461
2006-08-08,27.68,27.759711845499332,-0.0028714939817452434
2006-08-09,27.66,28.119711845499328,-0.016348383938824318
2006-08-10,28.02,28.05971184549933,-0.0014152620567876584
2006-08-11,27.96,28.30971184549933,-0.012353069766583458
2006-08-14,28.21,28.649711845499333,-0.01534786275933897
2006-08-15,28.55,29.329711845499332,-0.02658436774308026
2006-08-16,29.23,29.909711845499327,-0.022725456166559743
2006-08-17,29.81,29.98971184549933,-0.005992449891655149
2006-08-18,29.89,30.159711845499327,-0.008942785888704563
2006-08-21,30.06,30.43971184549933,-0.01247422601851833
2006-08-22,30.34,30.509711845499332,-0.005562551569111784
2006-08-23,30.41,30.62971184549933,-0.007173160707733328
2006-08-24,30.53,30.479711845499327,0.001649889433193552
2006-08-25,30.38,30.799711845499328,-0.013627135461679929
2006-08-28,30.7,31.12971184549933,-0.01380391336842579
2006-08-29,31.03,31.66971184549933,-0.020199484246025357
2006-08-30,31.57,31.48971184549933,0.002549663042157979
2006-08-31,31.39,31.73971184549933,-0.011018116585356341
2006-09-01,31.64,31.60971184549933,0.0009581914143574899
2006-09-05,31.51,31.799711845499328,-0.009110517947675367
2006-09-06,31.7,31.829711845499332,-0.004075181268650807
2006-09-07,31.73,32.00971184549933,-0.008738343126905135
2006-09-08,31.91,32.79971184549934,-0.02712559944703974
2006-09-11,32.7,33.24971184549933,-0.016532830361166928
2006-09-12,33.15,33.47971184549933,-0.009848108819480617
2006-09-13,33.38,33.469711845499326,-0.0026803889413045123
2006-09-14,33.37,33.87971184549933,-0.015044751496817832
2006-09-15,33.78,33.28971184549933,0.014727918246217886
2006-09-18,33.19,33.649711845499326,-0.013661687434652237
2006-09-19,33.55,34.01971184549933,-0.013807049502139512
2006-09-20,33.92,33.42971184549932,0.01466623932526323
2006-09-21,33.33,33.49971184549933,-0.005066068815219649
2006-09-22,33.4,33.609711845499326,-0.006239620454449368
2006-09-25,33.51,34.09971184549933,-0.017293748644305995
2006-09-26,34.0,33.929711845499334,0.002071581238907161
2006-09-27,33.83,33.58971184549933,0.0071536235739653176
2006-09-28,33.49,33.54971184549934,-0.0017798020374755197
2006-09-29,33.45,32.82868734485453,0.018925906132608583
2006-10-02,32.65,33.16868734485454,-0.015637861681463416
2006-10-03,32.99,33.158687344854535,-0.005087274508190354
2006-10-04,32.98,32.76868734485454,0.006448615195403518
2006-10-05,32.59,32.91868734485454,-0.00998482537931189
2006-10-06,32.74,33.14868734485454,-0.012328914885915476
2006-10-09,32.97,33.25868734485453,-0.008680058291572701
2006-10-10,33.08,33.00868734485453,0.00216042081287382
2006-10-11,32.83,33.49868734485453,-0.019961598434311334
2006-10-12,33.32,33.03868734485454,0.008514643823743562
2006-10-13,32.86,33.41868734485454,-0.016717812375133922
2006-10-16,33.24,33.548687344854535,-0.009201175046924082
2006-10-17,33.37,33.42868734485454,-0.0017555982455761399
2006-10-18,33.25,32.88868734485454,0.010985925079858516
2006-10-19,32.71,33.50868734485453,-0.023835232237981785
2006-10-20,33.33,33.48868734485453,-0.0047385358291421875
2006-10-23,33.31,34.21868734485454,-0.026555295230843323
2006-10-24,34.04,34.23868734485453,-0.005803007073645672
2006-10-25,34.06,34.52868734485453,-0.013573853537307223
2006-10-26,34.35,34.45868734485454,-0.0031541347981952628
2006-10-27,34.28,34.75868734485453,-0.013771732519852753
2006-10-30,34.58,35.158687344854535,-0.016459298925994403
2006-10-31,34.98,35.28868734485453,-0.008747487313368274
2006-11-01,35.11,35.44868734485454,-0.0095542986277517
2006-11-02,35.27,35.16868734485454,0.0028807630535658824
2006-11-03,34.99,35.27868734485453,-0.008183052335042018
2006-11-06,35.1,35.118687344854536,-0.0005321196851986176
2006-11-07,34.94,35.69868734485454,-0.021252527789761944
2006-11-08,35.52,35.16868734485454,0.009989359332652548
2006-11-09,34.99,35.13868734485454,-0.004231442779728867
2006-11-10,34.96,35.13868734485454,-0.005085202617299944
2006-11-13,34.96,35.22868734485453,-0.007626947385928395
2006-11-14,35.05,35.88868734485454,-0.023369128460887678
2006-11-15,35.71,35.52868734485453,0.005103274809608926
2006-11-16,35.35,35.35868734485454,-0.00024569195032064783
2006-11-17,35.18,35.94868734485454,-0.021382904401502922
2006-11-20,35.77,35.25868734485453,0.014501749601296243
2006-11-21,35.08,36.00868734485453,-0.025790647016940893
2006-11-22,35.83,35.71868734485454,0.0031163702649754654
2006-11-24,35.54,35.17868734485454,0.010270782749894458
2006-11-27,35.0,36.17868734485454,-0.032579605048113414
2006-11-28,36.0,36.338687344854534,-0.009320296620524249
2006-11-29,36.16,36.02868734485453,0.003644669423800595
2006-11-30,35.85,35.95868734485454,-0.00302256152490199
2006-12-01,35.78,36.59868734485454,-0.022369308962924883
2006-12-04,36.42,36.31868734485454,0.002789546168986634
2006-12-05,36.14,36.74868734485453,-0.016563512572368322
2006-12-06,36.57,36.548687344854535,0.000583130522427977
2006-12-07,36.37,36.60868734485454,-0.0065199645812509255
2006-12-08,36.43,36.298687344854535,0.0036175593320477706
2006-12-11,36.12,36.42868734485454,-0.00847374328732553
2006-12-12,36.25,36.45868734485454,-0.005723940164949259
2006-12-13,36.28,36.618687344854536,-0.00924903019228851
2006-12-14,36.44,36.41868734485454,0.00058521206279738
2006-12-15,36.24,36.438687344854536,-0.005452648251957126
2006-12-18,36.26,36.55868734485453,-0.008170078483317744
2006-12-19,36.38,36.188687344854536,0.005286532040313707
2006-12-20,36.01,36.64868734485454,-0.017427291156287716
2006-12-21,36.47,36.828687344854536,-0.009739346436539509
2006-12-22,36.65,36.868687344854536,-0.005931519687940812
2006-12-26,36.69,37.12868734485454,-0.01181532061125612
2006-12-27,36.95,37.048687344854535,-0.0026637204156773064
2006-12-28,36.87,36.938687344854536,-0.001859496094522295
2006-12-29,36.76,36.26287504105703,0.013708922924068334
2007-01-03,36.08,36.182875041057024,-0.0028431969803475177
2007-01-04,36.0,36.07287504105703,-0.0020202171569104754
2007-01-05,35.89,35.76287504105703,0.0035546627276756837
2007-01-08,35.58,35.97287504105703,-0.010921424562496895
2007-01-09,35.79,35.882875041057034,-0.002588283155983695
2007-01-10,35.7,36.12287504105702,-0.011706572098050927
2007-01-11,35.94,35.69287504105702,0.00692364957036129
2007-01-12,35.51,35.92287504105703,-0.011493374085040586
2007-01-16,35.74,35.92287504105703,-0.005090768510260357
2007-01-17,35.74,36.23287504105702,-0.013602979076281496
2007-01-18,36.05,36.40287504105703,-0.009693603613973978
2007-01-19,36.22,36.29287504105702,-0.002007971012893961
2007-01-22,36.11,36.36287504105703,-0.006954209224972252
2007-01-23,36.18,36.90287504105703,-0.019588583281188288
2007-01-24,36.72,36.53287504105703,0.0051220978018475805
2007-01-25,36.35,36.28287504105703,0.001850045203612316
2007-01-26,36.1,34.202875041057034,0.05546682717945983
2007-01-29,34.02,34.52287504105703,-0.014566429952863724
2007-01-30,34.34,34.73287504105702,-0.011311330852761481
2007-01-31,34.55,34.952875041057034,-0.011526234696968563
2007-02-01,34.77,35.28287504105703,-0.014536089829987553
2007-02-02,35.1,34.962875041057025,0.00392201610370857
2007-02-05,34.78,35.08287504105702,-0.008633130571612857
2007-02-06,34.9,34.54287504105702,0.010338599740713716
2007-02-07,34.36,34.382875041057034,-0.0006653033241029727
2007-02-08,34.2,34.16287504105702,0.0010867047606024638
2007-02-09,33.98,34.33287504105702,-0.010278051011895717
2007-02-12,34.15,34.42287504105703,-0.007927142655329344
2007-02-13,34.24,34.52287504105703,-0.00819384366802045
2007-02-14,34.34,34.61287504105703,-0.007883628295348166
2007-02-15,34.43,34.852875041057025,-0.012133146564203834
2007-02-16,34.67,35.252875041057024,-0.016534113611391454
2007-02-20,35.07,34.642875041057025,0.012329373888188222
2007-02-21,34.46,33.952875041057034,0.01493614188282244
2007-02-22,33.77,33.932875041057024,-0.004799918688291216
2007-02-23,33.75,33.76287504105703,-0.0003813372244327873
2007-02-26,33.58,32.79287504105703,0.02400292618312605
2007-02-27,32.61,33.142875041057025,-0.01607811755609334
2007-02-28,32.96,32.892875041057025,0.0020407142537461898
2007-03-01,32.71,32.182875041057024,0.016379051227415342
2007-03-02,32.0,31.96287504105703,0.0011615024898505855
2007-03-05,31.78,31.862875041057027,-0.00260099068116848
2007-03-06,31.68,31.912875041057028,-0.007297212825777222
2007-03-07,31.73,32.172875041057026,-0.013765479165037453
2007-03-08,31.99,32.392875041057025,-0.012437149853058549
2007-03-09,32.21,32.432875041057024,-0.006871886651272363
2007-03-12,32.25,31.85287504105703,0.012467476120478826
2007-03-13,31.67,32.382875041057034,-0.022013951514595398
2007-03-14,32.2,32.73287504105702,-0.016279506165854052
2007-03-15,32.55,32.62287504105702,-0.002233863231407618
2007-03-16,32.44,32.90287504105702,-0.014067920826962288
2007-03-19,32.72,32.752875041057024,-0.0010037299325880156
2007-03-20,32.57,33.062875041057026,-0.01490720454422012
2007-03-21,32.88,32.84287504105703,0.0011303809089966421
2007-03-22,32.66,33.142875041057025,-0.01456949768114102
2007-03-23,32.96,33.852875041057025,-0.026375161340776443
2007-03-26,33.67,33.632875041057034,0.0011038294792713454
2007-03-27,33.45,33.65287504105702,-0.0060284608910682325
2007-03-28,33.47,33.922875041057026,-0.013350137348585922
2007-03-29,33.74,34.01287504105703,-0.008022698484842494
2007-03-30,33.83,33.88022910153485,-0.0014825490519654316
2007-04-02,33.7,33.99022910153485,-0.008538603863712746
2007-04-03,33.81,33.60022910153485,0.00624313893310835
2007-04-04,33.42,33.43022910153485,-0.0003059835905934172
2007-04-05,33.25,33.62022910153484,-0.011012093356554176
2007-04-09,33.44,34.28022910153485,-0.024510603445682122
2007-04-10,34.1,33.98022910153484,0.0035247231002262236
2007-04-11,33.8,34.15022910153484,-0.01025554178548993
2007-04-12,33.97,34.05022910153484,-0.002356198582265212
2007-04-13,33.87,34.01022910153484,-0.0041231448666869674
2007-04-16,33.83,34.04022910153484,-0.006175901487260105
2007-04-17,33.86,33.64022910153484,0.006532978648921661
2007-04-18,33.46,33.52022910153485,-0.0017967986242699574
2007-04-19,33.34,33.87022910153484,-0.01565472438776061
2007-04-20,33.69,33.93022910153485,-0.0070800907596578755
2007-04-23,33.75,33.58022910153484,0.005055680172753707
2007-04-24,33.4,33.68022910153485,-0.008320284897411212
2007-04-25,33.5,34.87022910153484,-0.03929509890930216
2007-04-26,34.69,34.50022910153484,0.005500569225400209
2007-04-27,34.32,32.920229101534844,0.04252008374996086
2007-04-30,32.74,32.39022910153485,0.010798654661216212
2007-05-01,32.21,33.32022910153485,-0.03331997202515358
2007-05-02,33.14,34.29022910153484,-0.03354393165846059
2007-05-03,34.11,33.83022910153484,0.008269849359443526
2007-05-04,33.65,33.75022910153485,-0.002969730997479103
2007-05-07,33.57,33.660229101534846,-0.0026805848903367346
2007-05-08,33.48,33.61022910153484,-0.003874686517054915
2007-05-09,33.43,33.03022910153485,0.012103182731075135
2007-05-10,32.85,32.94022910153485,-0.002739176502286056
2007-05-11,32.76,33.46022910153485,-0.020927205830241324
2007-05-14,33.28,33.09022910153484,0.00573495269201274
2007-05-15,32.91,33.920229101534844,-0.029782496412712467
2007-05-16,33.74,33.39022910153484,0.010475247037136537
2007-05-17,33.21,33.74022910153485,-0.01571504152918546
2007-05-18,33.56,33.13022910153485,0.012972168020571884
2007-05-21,32.95,33.08022910153484,-0.00393676540555743
2007-05-22,32.9,33.40022910153484,-0.014976816476742538
2007-05-23,33.22,33.35022910153485,-0.0039048937606506184
2007-05-24,33.17,33.28022910153485,-0.0033121497210415463
2007-05-25,33.1,33.23022910153484,-0.003918994995096847
2007-05-29,33.05,33.34022910153484,-0.008705072201242947
2007-05-30,33.16,33.30022910153484,-0.004211055158427679
2007-05-31,33.12,33.47022910153485,-0.010463899140708
2007-06-01,33.29,33.68022910153485,-0.01158629593517424
2007-06-04,33.5,33.00022910153485,0.015144467540739281
2007-06-05,32.82,32.83022910153484,-0.00031157569760487114
2007-06-06,32.65,32.41022910153484,0.007398000727301346
2007-06-07,32.23,33.00022910153485,-0.02334011376602929
2007-06-08,32.82,32.77022910153485,0.001518783964278736
2007-06-11,32.59,32.01022910153484,0.018112050889300457
2007-06-12,31.83,32.36022910153484,-0.016385208518492678
2007-06-13,32.18,32.64022910153485,-0.014100057328127247
2007-06-14,32.46,33.56022910153485,-0.03278371843666983
2007-06-15,33.38,34.18022910153485,-0.023412046161472744
2007-06-18,34.0,34.05022910153484,-0.00147514724159592
2007-06-19,33.87,33.950229101534845,-0.002363138737441428
2007-06-20,33.77,33.96022910153485,-0.00560152586032614
2007-06-21,33.78,33.85022910153485,-0.002074700922235828
2007-06-22,33.67,33.56022910153485,0.003270862607434699
2007-06-25,33.38,33.32022910153485,0.0017938321577266603
2007-06-26,33.14,33.26022910153484,-0.003614800763031778
2007-06-27,33.08,33.13022910153485,-0.0015161109022492347
2007-06-28,32.95,33.170229101534844,-0.006639360278782314
2007-06-29,32.99,33.53771621304793,-0.016331350935423483
2007-07-02,33.33,33.35771621304793,-0.0008308786150380554
2007-07-03,33.15,33.30771621304793,-0.004735125399745965
2007-07-05,33.1,32.85771621304793,0.0073737257142618695
2007-07-06,32.65,32.78771621304793,-0.00420023804503733
2007-07-09,32.58,32.50771621304793,0.00222358859288474
2007-07-10,32.3,32.297716213047934,7.071047801021635e-05
2007-07-11,32.09,32.86771621304793,-0.02366200949304731
2007-07-12,32.66,33.07771621304793,-0.01262832688803217
2007-07-13,32.87,32.88771621304793,-0.0005386878472547485
2007-07-16,32.68,32.407716213047934,0.008401819651902454
2007-07-17,32.2,32.10771621304793,0.0028741934287612736
2007-07-18,31.9,32.74771621304793,-0.025886269672453333
2007-07-19,32.54,32.16771621304793,0.011573211616467294
2007-07-20,31.96,32.20771621304793,-0.0076912070203716265
2007-07-23,32.0,31.35771621304793,0.020482479737628845
2007-07-24,31.15,31.31771621304793,-0.005355314286233148
2007-07-25,31.11,30.737716213047932,0.012111628084914061
2007-07-26,30.53,30.50771621304793,0.0007304311734268598
2007-07-27,30.3,31.217716213047932,-0.02939728860320534
2007-07-30,31.01,32.087716213047926,-0.03358656645715685
2007-07-31,31.88,31.877716213047933,7.164211315524582e-05
2007-08-01,31.67,32.12771621304793,-0.014246770919311147
2007-08-02,31.92,31.03771621304793,0.028426182548223933
2007-08-03,30.83,32.477716213047934,-0.0507337462474029
2007-08-06,32.27,32.61771621304793,-0.010660348222320648
2007-08-07,32.41,32.94771621304793,-0.01632028786368478
2007-08-08,32.74,31.52771621304793,0.038451367005465587
2007-08-09,31.32,32.60771621304793,-0.03949115002824555
2007-08-10,32.4,33.76771621304793,-0.04050366345235523
2007-08-13,33.56,32.39771621304793,0.0358754851517582
2007-08-14,32.19,32.20771621304793,-0.0005500611384782195
2007-08-15,32.0,32.27771621304793,-0.00860396104900596
2007-08-16,32.07,33.63771621304793,-0.04660590520232222
2007-08-17,33.43,33.89771621304793,-0.01379786797754523
2007-08-20,33.69,33.98771621304793,-0.008759523916868517
2007-08-21,33.78,34.02771621304793,-0.007279836574896059
2007-08-22,33.82,33.71771621304793,0.0030335324701644684
2007-08-23,33.51,33.95771621304793,-0.013184520720975423
2007-08-24,33.75,33.727716213047934,0.0006606965858970693
2007-08-27,33.52,32.94771621304793,0.017369452354498494
2007-08-28,32.74,34.05771621304793,-0.03869068039691681
2007-08-29,33.85,33.53771621304793,0.009311420758894018
2007-08-30,33.33,33.58771621304793,-0.0076729305265422765
2007-08-31,33.38,33.94771621304793,-0.016723251999783306
2007-09-04,33.74,33.05771621304793,0.020639168857126577
2007-09-05,32.85,33.297716213047934,-0.01344585346884819
2007-09-06,33.09,33.20771621304793,-0.003544845188771961
2007-09-07,33.0,33.20771621304793,-0.006255058665139868
2007-09-10,33.0,33.66771621304793,-0.019832536570721038
2007-09-11,33.46,33.46771621304793,-0.00023055690441520227
2007-09-12,33.26,33.44771621304793,-0.0056122281070629665
2007-09-13,33.24,33.52771621304793,-0.008581443818590828
2007-09-14,33.32,33.407716213047934,-0.0026256273397603502
2007-09-17,33.2,34.157716213047934,-0.028038063407824998
2007-09-18,33.95,34.02771621304793,-0.002283909168671383
2007-09-19,33.82,34.45771621304793,-0.01850721066669092
2007-09-20,34.25,34.82771621304793,-0.016587829345855676
2007-09-21,34.62,34.61771621304793,6.597162383603639e-05
2007-09-24,34.41,34.907716213047934,-0.01425805715877504
2007-09-25,34.7,35.20771621304793,-0.014420594905265927
2007-09-26,35.0,35.23771621304793,-0.006746073202096747
2007-09-27,35.03,35.797716213047934,-0.02144595505699065
2007-09-28,35.59,36.03399240432522,-0.01232148798121857
2007-10-01,35.84,35.18399240432521,0.018645058472504417
2007-10-02,34.99,35.163992404325214,-0.0049480275824371756
2007-10-03,34.97,34.93399240432521,0.0010307323382348077
2007-10-04,34.74,35.31399240432521,-0.016253965220168864
2007-10-05,35.12,34.943992404325215,0.005036848498541913
2007-10-08,34.75,34.763992404325215,-0.00040249704816630594
2007-10-09,34.57,34.323992404325224,0.007167219732975294
2007-10-10,34.13,34.13399240432521,-0.00011696271206484976
2007-10-11,33.94,34.25399240432522,-0.00916659292204347
2007-10-12,34.06,34.20399240432521,-0.0042098127792532525
2007-10-15,34.01,34.323992404325224,-0.009147898665939014
2007-10-16,34.13,34.233992404325214,-0.003037694321392448
2007-10-17,34.04,34.14399240432522,-0.0030457013665468047
2007-10-18,33.95,33.323992404325224,0.018785492088682743
2007-10-19,33.13,33.27399240432521,-0.004327476023180621
2007-10-22,33.08,33.24399240432521,-0.004932993676892927
2007-10-23,33.05,33.21399240432522,-0.004937449323432319
2007-10-24,33.02,33.00399240432522,0.00048501997814942577
2007-10-25,32.81,33.07399240432522,-0.007981872919904598
2007-10-26,32.88,33.27399240432521,-0.011840851543681752
2007-10-29,33.08,34.00399240432522,-0.027173056426388564
2007-10-30,33.81,34.483992404325214,-0.01954508040782066
2007-10-31,34.29,33.87399240432521,0.012281032324423347
2007-11-01,33.68,33.70399240432521,-0.0007118564482626599
2007-11-02,33.51,34.49399240432521,-0.02852648637453259
2007-11-05,34.3,35.32399240432522,-0.028988580696213684
2007-11-06,35.13,34.43399240432521,0.02021280563410266
2007-11-07,34.24,34.083992404325215,0.00457715146230897
2007-11-08,33.89,33.70399240432521,0.005518859411175248
2007-11-09,33.51,33.583992404325215,-0.0022032045337078143
2007-11-12,33.39,33.813992404325205,-0.012538963138554737
2007-11-13,33.62,33.553992404325214,0.001967205418639706
2007-11-14,33.36,33.193992404325215,0.005001133748923525
2007-11-15,33.0,33.38399240432521,-0.011502291268058795
2007-11-16,33.19,32.57399240432522,0.01891102533667266
2007-11-19,32.38,33.03399240432522,-0.019797558718321562
2007-11-20,32.84,32.00399240432522,0.02612197831798646
