CMS,dcf,Deviation
11.85,826000000.0,-0.999999985653753
12.06,826000000.0,-0.9999999853995157
11.98,826000000.0,-0.999999985496368
12.2,826000000.0,-0.9999999852300242
12.08,1025000000.0,-0.9999999882146341
12.34,1025000000.0,-0.9999999879609756
12.07,1025000000.0,-0.9999999882243903
12.12,1025000000.0,-0.9999999881756098
11.88,1025000000.0,-0.9999999884097561
11.78,1025000000.0,-0.9999999885073171
11.81,1025000000.0,-0.9999999884780488
11.87,1025000000.0,-0.9999999884195122
12.12,1025000000.0,-0.9999999881756098
12.15,1025000000.0,-0.9999999881463415
12.4,1025000000.0,-0.999999987902439
12.33,1025000000.0,-0.9999999879707318
12.29,1025000000.0,-0.9999999880097561
12.16,1025000000.0,-0.9999999881365854
12.43,1025000000.0,-0.9999999878731707
12.33,1025000000.0,-0.9999999879707318
12.69,1025000000.0,-0.9999999876195121
12.87,1025000000.0,-0.9999999874439024
12.78,1025000000.0,-0.9999999875317073
12.63,1025000000.0,-0.9999999876780488
12.65,1025000000.0,-0.9999999876585366
13.03,1025000000.0,-0.9999999872878049
12.94,1025000000.0,-0.9999999873756098
12.84,1025000000.0,-0.9999999874731708
12.92,1025000000.0,-0.999999987395122
12.96,1025000000.0,-0.9999999873560975
12.76,1025000000.0,-0.9999999875512195
12.91,1025000000.0,-0.999999987404878
12.93,1025000000.0,-0.9999999873853659
12.98,1025000000.0,-0.9999999873365853
13.07,1025000000.0,-0.9999999872487805
13.23,1025000000.0,-0.9999999870926829
13.21,1025000000.0,-0.9999999871121952
13.13,1025000000.0,-0.9999999871902439
13.05,1025000000.0,-0.9999999872682926
13.22,1025000000.0,-0.999999987102439
13.36,1025000000.0,-0.9999999869658537
13.57,1025000000.0,-0.9999999867609756
13.58,1025000000.0,-0.9999999867512195
13.53,1025000000.0,-0.9999999868
13.52,1025000000.0,-0.9999999868097561
13.6,1025000000.0,-0.9999999867317073
13.64,1025000000.0,-0.999999986692683
13.41,1025000000.0,-0.9999999869170731
13.21,1025000000.0,-0.9999999871121952
13.02,1025000000.0,-0.999999987297561
12.96,1025000000.0,-0.9999999873560975
12.99,1025000000.0,-0.9999999873268293
13.15,1025000000.0,-0.9999999871707317
12.94,1025000000.0,-0.9999999873756098
13.03,1025000000.0,-0.9999999872878049
12.99,1025000000.0,-0.9999999873268293
13.22,1025000000.0,-0.999999987102439
13.05,1025000000.0,-0.9999999872682926
13.16,1025000000.0,-0.9999999871609756
13.27,1025000000.0,-0.9999999870536586
13.43,1025000000.0,-0.999999986897561
13.44,1025000000.0,-0.9999999868878049
13.38,1025000000.0,-0.9999999869463415
13.38,1025000000.0,-0.9999999869463415
13.35,1025000000.0,-0.9999999869756098
13.35,1025000000.0,-0.9999999869756098
13.51,1025000000.0,-0.9999999868195122
13.51,1025000000.0,-0.9999999868195122
13.4,183000000.0,-0.9999999267759563
13.21,183000000.0,-0.9999999278142077
13.21,183000000.0,-0.9999999278142077
13.3,183000000.0,-0.9999999273224044
13.35,183000000.0,-0.9999999270491803
13.3,183000000.0,-0.9999999273224044
13.25,183000000.0,-0.9999999275956284
13.47,183000000.0,-0.9999999263934426
13.59,183000000.0,-0.9999999257377049
13.63,183000000.0,-0.9999999255191256
13.76,183000000.0,-0.9999999248087432
13.75,183000000.0,-0.999999924863388
13.75,183000000.0,-0.999999924863388
13.88,183000000.0,-0.9999999241530054
13.92,183000000.0,-0.9999999239344263
13.88,183000000.0,-0.9999999241530054
13.81,183000000.0,-0.9999999245355191
13.59,183000000.0,-0.9999999257377049
13.53,183000000.0,-0.9999999260655738
13.52,183000000.0,-0.9999999261202186
13.4,183000000.0,-0.9999999267759563
13.74,183000000.0,-0.9999999249180328
13.3,183000000.0,-0.9999999273224044
13.05,183000000.0,-0.9999999286885246
13.13,183000000.0,-0.9999999282513661
13.17,183000000.0,-0.9999999280327869
13.43,183000000.0,-0.9999999266120219
13.53,183000000.0,-0.9999999260655738
13.85,183000000.0,-0.9999999243169398
14.09,183000000.0,-0.9999999230054645
14.23,183000000.0,-0.9999999222404372
14.11,183000000.0,-0.9999999228961749
14.37,183000000.0,-0.9999999214754098
14.56,183000000.0,-0.9999999204371585
14.71,183000000.0,-0.9999999196174864
14.42,183000000.0,-0.9999999212021858
13.97,183000000.0,-0.9999999236612022
14.05,183000000.0,-0.9999999232240437
14.09,183000000.0,-0.9999999230054645
14.05,183000000.0,-0.9999999232240437
14.37,183000000.0,-0.9999999214754098
14.14,183000000.0,-0.9999999227322405
14.24,183000000.0,-0.9999999221857924
14.54,183000000.0,-0.999999920546448
14.87,183000000.0,-0.9999999187431694
14.8,183000000.0,-0.9999999191256831
14.86,183000000.0,-0.9999999187978142
15.12,183000000.0,-0.9999999173770492
15.06,183000000.0,-0.999999917704918
15.07,183000000.0,-0.9999999176502732
15.13,183000000.0,-0.9999999173224043
15.46,183000000.0,-0.9999999155191257
15.6,183000000.0,-0.9999999147540983
15.46,183000000.0,-0.9999999155191257
15.3,183000000.0,-0.9999999163934427
15.37,183000000.0,-0.999999916010929
15.67,183000000.0,-0.9999999143715848
15.74,183000000.0,-0.9999999139890711
15.63,183000000.0,-0.9999999145901639
15.69,183000000.0,-0.9999999142622951
15.89,183000000.0,-0.999999913169399
15.94,183000000.0,-0.9999999128961748
15.94,183000000.0,-0.9999999128961748
16.04,183000000.0,-0.9999999123497267
15.66,90000000.0,-0.999999826
15.79,90000000.0,-0.9999998245555556
15.74,90000000.0,-0.9999998251111111
15.69,90000000.0,-0.9999998256666667
15.49,90000000.0,-0.9999998278888889
15.55,90000000.0,-0.9999998272222222
15.75,90000000.0,-0.999999825
15.66,90000000.0,-0.999999826
15.78,90000000.0,-0.9999998246666667
15.8,90000000.0,-0.9999998244444445
15.69,90000000.0,-0.9999998256666667
15.9,90000000.0,-0.9999998233333334
15.86,90000000.0,-0.9999998237777777
15.54,90000000.0,-0.9999998273333334
15.22,90000000.0,-0.9999998308888889
15.38,90000000.0,-0.9999998291111111
15.54,90000000.0,-0.9999998273333334
15.39,90000000.0,-0.999999829
15.3,90000000.0,-0.99999983
15.17,90000000.0,-0.9999998314444445
15.25,90000000.0,-0.9999998305555555
15.51,90000000.0,-0.9999998276666666
15.36,90000000.0,-0.9999998293333333
14.89,90000000.0,-0.9999998345555555
14.81,90000000.0,-0.9999998354444445
14.59,90000000.0,-0.9999998378888889
14.65,90000000.0,-0.9999998372222222
14.57,90000000.0,-0.9999998381111112
14.89,90000000.0,-0.9999998345555555
14.83,90000000.0,-0.9999998352222222
15.12,90000000.0,-0.999999832
15.13,90000000.0,-0.9999998318888889
15.19,90000000.0,-0.9999998312222222
15.58,90000000.0,-0.9999998268888889
15.49,90000000.0,-0.9999998278888889
15.32,90000000.0,-0.9999998297777778
15.4,90000000.0,-0.9999998288888889
15.29,90000000.0,-0.9999998301111112
15.27,90000000.0,-0.9999998303333333
15.38,90000000.0,-0.9999998291111111
15.63,90000000.0,-0.9999998263333333
15.51,90000000.0,-0.9999998276666666
15.5,90000000.0,-0.9999998277777777
15.69,90000000.0,-0.9999998256666667
15.62,90000000.0,-0.9999998264444444
15.76,90000000.0,-0.9999998248888889
15.73,90000000.0,-0.9999998252222222
15.77,90000000.0,-0.9999998247777778
15.71,90000000.0,-0.9999998254444444
15.65,90000000.0,-0.9999998261111112
15.74,90000000.0,-0.9999998251111111
15.75,90000000.0,-0.999999825
15.83,90000000.0,-0.9999998241111111
15.82,90000000.0,-0.9999998242222222
15.67,90000000.0,-0.9999998258888889
15.69,90000000.0,-0.9999998256666667
15.55,90000000.0,-0.9999998272222222
15.43,90000000.0,-0.9999998285555556
15.53,90000000.0,-0.9999998274444445
15.55,90000000.0,-0.9999998272222222
15.53,90000000.0,-0.9999998274444445
15.46,755000000.0,-0.9999999795231788
15.62,755000000.0,-0.9999999793112583
15.84,755000000.0,-0.9999999790198676
15.98,755000000.0,-0.999999978834437
15.94,755000000.0,-0.9999999788874172
15.78,755000000.0,-0.9999999790993378
15.9,755000000.0,-0.9999999789403974
16.05,755000000.0,-0.9999999787417219
15.91,755000000.0,-0.9999999789271523
15.92,755000000.0,-0.9999999789139072
15.85,755000000.0,-0.9999999790066225
15.72,755000000.0,-0.9999999791788079
15.77,755000000.0,-0.9999999791125828
15.8,755000000.0,-0.9999999790728477
15.77,755000000.0,-0.9999999791125828
15.8,755000000.0,-0.9999999790728477
16.38,755000000.0,-0.9999999783046357
16.55,755000000.0,-0.9999999780794702
16.13,755000000.0,-0.9999999786357616
16.35,755000000.0,-0.9999999783443708
16.31,755000000.0,-0.999999978397351
16.26,755000000.0,-0.9999999784635761
16.51,755000000.0,-0.9999999781324503
16.11,755000000.0,-0.9999999786622517
15.69,755000000.0,-0.999999979218543
15.27,755000000.0,-0.9999999797748345
15.07,755000000.0,-0.9999999800397351
15.5,755000000.0,-0.9999999794701987
15.46,755000000.0,-0.9999999795231788
15.75,755000000.0,-0.9999999791390729
15.68,755000000.0,-0.9999999792317881
15.56,755000000.0,-0.9999999793907285
15.59,755000000.0,-0.9999999793509934
15.45,755000000.0,-0.9999999795364238
15.3,755000000.0,-0.9999999797350994
14.74,755000000.0,-0.9999999804768211
14.78,755000000.0,-0.9999999804238411
14.61,755000000.0,-0.9999999806490066
14.38,755000000.0,-0.9999999809536424
14.51,755000000.0,-0.9999999807814569
14.71,755000000.0,-0.9999999805165563
14.68,755000000.0,-0.9999999805562914
14.32,755000000.0,-0.9999999810331126
14.61,755000000.0,-0.9999999806490066
14.76,755000000.0,-0.9999999804503311
14.26,755000000.0,-0.9999999811125828
14.31,755000000.0,-0.9999999810463576
14.42,755000000.0,-0.9999999809006622
14.45,755000000.0,-0.9999999808609271
14.8,755000000.0,-0.9999999803973509
14.91,755000000.0,-0.9999999802516556
14.95,755000000.0,-0.9999999801986755
15.29,755000000.0,-0.9999999797483444
15.39,755000000.0,-0.999999979615894
15.55,755000000.0,-0.9999999794039736
15.54,755000000.0,-0.9999999794172185
15.46,755000000.0,-0.9999999795231788
15.13,755000000.0,-0.9999999799602649
14.89,755000000.0,-0.9999999802781457
15.08,755000000.0,-0.99999998002649
15.18,755000000.0,-0.9999999798940398
15.27,755000000.0,-0.9999999797748345
14.93,755000000.0,-0.9999999802251656
14.65,4374820000.0,-0.9999999966512908
14.68,4374820000.0,-0.9999999966444334
14.68,4424505000.0,-0.9999999966821147
14.87,4521260000.0,-0.9999999967110939
15.24,4573560000.0,-0.9999999966678036
15.44,4633705000.0,-0.9999999966678932
15.67,4657240000.0,-0.9999999966353462
15.76,4678160000.0,-0.9999999966311541
15.84,4670315000.0,-0.9999999966083658
15.81,4720000000.0,-0.9999999966504237
16.0,4620630000.0,-0.9999999965372687
15.62,4680775000.0,-0.9999999966629458
15.85,4712155000.0,-0.9999999966363585
15.97,4638935000.0,-0.9999999965573995
15.69,4699080000.0,-0.9999999966610486
15.92,4735690000.0,-0.9999999966382934
16.06,4793220000.0,-0.999999996649434
16.28,4869055000.0,-0.9999999966564354
16.57,4801065000.0,-0.9999999965486824
16.31,4761840000.0,-0.9999999965748534
16.16,4699080000.0,-0.999999996561029
15.92,4780145000.0,-0.9999999966695571
16.23,4764455000.0,-0.9999999965935243
16.17,4735690000.0,-0.9999999965855029
16.06,4769685000.0,-0.9999999966329013
16.19,4952735000.0,-0.9999999967310991
16.89,4997190000.0,-0.9999999966201005
17.06,5023340000.0,-0.9999999966038532
17.16,4971040000.0,-0.9999999965480061
16.96,5025955000.0,-0.999999996625517
17.17,5075640000.0,-0.9999999966171754
17.36,5086100000.0,-0.9999999965867757
17.4,5070410000.0,-0.9999999965683248
17.34,5018110000.0,-0.9999999965445158
17.14,4991960000.0,-0.9999999965664789
17.04,4991960000.0,-0.9999999965865111
17.04,5067795000.0,-0.9999999966375909
17.33,5112250000.0,-0.9999999966101032
17.5,5112250000.0,-0.9999999965768497
17.5,5104405000.0,-0.9999999965715887
17.47,5180240000.0,-0.9999999966275693
17.76,5093945000.0,-0.9999999965135077
17.43,5112250000.0,-0.9999999965905423
17.5,5201160000.0,-0.999999996635366
17.84,5190700000.0,-0.999999996563084
17.8,5188085000.0,-0.9999999965690616
17.79,5172395000.0,-0.9999999965605875
17.73,5117480000.0,-0.9999999965354042
17.52,5151475000.0,-0.9999999965990323
17.65,5164550000.0,-0.9999999965824709
17.7,5209005000.0,-0.9999999966020382
17.87,5219465000.0,-0.9999999965762775
17.91,5235155000.0,-0.9999999965788978
17.97,5209005000.0,-0.9999999965502049
17.87,5172395000.0,-0.9999999965451207
17.73,5256075000.0,-0.9999999966267604
18.05,5190700000.0,-0.999999996522627
17.8,5245615000.0,-0.9999999966066896
18.01,5167165000.0,-0.9999999965145298
17.71,5258690000.0,-0.9999999966322412
18.06,5245615000.0,-0.9999999965571243
18.01,5248230000.0,-0.9999999965683669
18.02,5282225000.0,-0.9999999965885588
18.15,5248230000.0,-0.9999999965416912
18.02,5460530000.0,-0.999999996699954
18.22,5473605000.0,-0.999999996671298
18.27,5546825000.0,-0.9999999967062239
18.55,5559900000.0,-0.9999999966636091
18.6,5580820000.0,-0.9999999966671564
18.68,5622660000.0,-0.9999999966777291
18.84,5643580000.0,-0.9999999966616935
18.92,5620045000.0,-0.9999999966334789
18.83,5541595000.0,-0.9999999966020613
18.53,5599125000.0,-0.9999999966905543
18.75,5614815000.0,-0.9999999966606201
18.81,5599125000.0,-0.9999999966405465
18.75,5572975000.0,-0.9999999966355493
18.65,5578205000.0,-0.9999999966566305
18.67,5546825000.0,-0.9999999966341105
18.55,5583435000.0,-0.9999999966776725
18.69,5591280000.0,-0.9999999966572949
18.72,5489295000.0,-0.999999996589726
18.33,5481450000.0,-0.9999999966559943
18.3,5536365000.0,-0.9999999966945821
18.51,5502370000.0,-0.999999996635995
18.38,5463145000.0,-0.9999999966356375
18.23,5565130000.0,-0.9999999967242454
18.62,5470990000.0,-0.999999996596594
18.26,5567745000.0,-0.9999999967203957
18.63,5502370000.0,-0.9999999966141863
18.38,5468375000.0,-0.9999999966388552
18.25,5429150000.0,-0.9999999966385161
18.1,5387310000.0,-0.9999999966402527
17.94,5389925000.0,-0.9999999966715678
17.95,5361160000.0,-0.999999996651844
17.84,5397770000.0,-0.9999999966949314
17.98,5329780000.0,-0.9999999966265024
17.72,5350700000.0,-0.9999999966882838
17.8,5389925000.0,-0.9999999966975421
17.95,5358545000.0,-0.9999999966502101
17.83,5408230000.0,-0.9999999967031727
18.02,5369005000.0,-0.9999999966436984
17.87,5403000000.0,-0.9999999966925782
18.0,5371620000.0,-0.9999999966490556
17.88,5379465000.0,-0.9999999966762494
17.91,5395155000.0,-0.9999999966803549
17.97,5457915000.0,-0.9999999967075339
18.21,5520675000.0,-0.9999999967014903
18.45,5565130000.0,-0.9999999966847135
18.62,5567745000.0,-0.9999999966557377
18.63,5510215000.0,-0.9999999966190067
18.41,5538980000.0,-0.9999999966762834
18.52,5572975000.0,-0.9999999966768198
18.65,5601740000.0,-0.9999999966706773
18.76,5635735000.0,-0.9999999966712416
18.89,5646195000.0,-0.9999999966543841
18.93,5620045000.0,-0.9999999966316996
18.83,5667115000.0,-0.9999999966773218
19.01,5688035000.0,-0.9999999966578969
19.09,5701110000.0,-0.9999999966515293
19.14,5703725000.0,-0.9999999966442983
19.15,5701110000.0,-0.999999996641005
19.14,5706340000.0,-0.999999996645836
19.16,5648810000.0,-0.9999999966081352
18.94,5601740000.0,-0.9999999966189077
18.76,5604355000.0,-0.9999999966526032
18.77,5601740000.0,-0.9999999966492554
18.76,5559900000.0,-0.9999999966258386
18.6,5152740000.0,-0.99999999639027
18.76,5163200000.0,-0.9999999963665943
18.8,5150125000.0,-0.9999999963496031
18.75,5139665000.0,-0.9999999963519023
18.71,5191965000.0,-0.9999999963963547
18.91,5147510000.0,-0.9999999963263791
18.74,5147510000.0,-0.9999999963594048
18.74,5178890000.0,-0.999999996381464
18.86,5199810000.0,-0.9999999963729443
18.94,5215500000.0,-0.9999999963685169
19.0,5252110000.0,-0.9999999963824063
19.14,5215500000.0,-0.9999999963301697
19.0,5246880000.0,-0.9999999963788003
19.12,5249495000.0,-0.9999999963577448
19.13,5314870000.0,-0.9999999964006645
19.38,5356710000.0,-0.9999999963821077
19.54,5351480000.0,-0.9999999963486736
19.52,5380245000.0,-0.9999999963719124
19.63,5304410000.0,-0.9999999962993057
19.34,5346250000.0,-0.9999999963825111
19.5,5401165000.0,-0.9999999963896677
19.71,5377630000.0,-0.9999999963348166
19.62,5322715000.0,-0.9999999963139112
19.41,5307025000.0,-0.9999999963425836
19.35,5343635000.0,-0.9999999963788695
19.49,5293950000.0,-0.9999999963184389
19.3,5239035000.0,-0.9999999963161155
19.09,5288720000.0,-0.9999999963904309
19.28,5286105000.0,-0.9999999963527021
19.27,5301795000.0,-0.999999996365382
19.33,5335790000.0,-0.9999999963772938
19.46,5369785000.0,-0.9999999963760188
19.59,5354095000.0,-0.9999999963411184
19.53,5377630000.0,-0.9999999963682886
19.62,5314870000.0,-0.9999999963084704
19.38,5307025000.0,-0.9999999963482366
19.35,5231190000.0,-0.9999999963010329
19.06,5249495000.0,-0.9999999963691746
19.13,5283490000.0,-0.9999999963792872
19.26,5246880000.0,-0.9999999963292471
19.12,5267800000.0,-0.9999999963704013
19.2,5322715000.0,-0.9999999963928183
19.41,5259955000.0,-0.9999999963098544
19.17,5257340000.0,-0.9999999963536693
19.16,5372400000.0,-0.9999999964336237
19.6,5401165000.0,-0.9999999963711532
19.71,5280875000.0,-0.999999996267664
19.25,5275645000.0,-0.9999999963511571
19.23,5249495000.0,-0.9999999963367905
19.13,5184120000.0,-0.9999999963098848
18.88,5110900000.0,-0.9999999963059344
18.6,5142280000.0,-0.9999999963829275
18.72,5191965000.0,-0.9999999963944287
18.91,5283490000.0,-0.9999999964209263
19.26,5280875000.0,-0.9999999963528772
19.25,5267800000.0,-0.9999999963457231
19.2,5241650000.0,-0.9999999963370313
19.1,5249495000.0,-0.9999999963615548
19.13,5296565000.0,-0.9999999963882252
19.31,5333175000.0,-0.9999999963792675
19.45,5419470000.0,-0.9999999964110882
19.78,5382860000.0,-0.9999999963253735
19.64,5952550000.0,-0.9999999967005737
19.7,5936860000.0,-0.9999999966817475
19.64,5879330000.0,-0.9999999966594834
19.42,5934245000.0,-0.9999999967274691
19.63,5921170000.0,-0.9999999966847768
19.58,5837490000.0,-0.9999999966458186
19.26,5743350000.0,-0.9999999966465565
18.9,5751195000.0,-0.9999999967137264
18.93,5759040000.0,-0.9999999967129938
18.96,5779960000.0,-0.9999999967197005
19.04,5842720000.0,-0.9999999967412438
19.28,5743350000.0,-0.9999999966430742
18.9,5779960000.0,-0.9999999967300812
19.04,5871485000.0,-0.9999999967572087
19.39,5881945000.0,-0.9999999967034714
19.43,5853180000.0,-0.9999999966804369
19.32,5753810000.0,-0.9999999966422249
18.94,5785190000.0,-0.999999996726123
19.06,5858410000.0,-0.9999999967465575
19.34,5978700000.0,-0.999999996765183
19.8,5997005000.0,-0.9999999966983519
19.87,6015310000.0,-0.9999999966967621
19.94,6004850000.0,-0.9999999966793509
19.9,5986545000.0,-0.999999996675879
19.83,6070225000.0,-0.9999999967332348
20.15,6046690000.0,-0.9999999966675983
20.06,6132985000.0,-0.9999999967291621
20.39,6078070000.0,-0.9999999966453167
20.18,6112065000.0,-0.9999999966983335
20.31,6085915000.0,-0.9999999966627862
20.21,6062380000.0,-0.9999999966663258
20.12,6051920000.0,-0.9999999966754353
20.08,6072840000.0,-0.9999999966934745
20.16,6114680000.0,-0.9999999967030163
20.32,6104220000.0,-0.9999999966711554
20.28,6015310000.0,-0.9999999966286027
19.94,5970855000.0,-0.9999999966604448
19.77,5986545000.0,-0.9999999966975943
19.83,5968240000.0,-0.9999999966774125
19.76,5952550000.0,-0.9999999966804143
19.7,6015310000.0,-0.9999999967250233
19.94,5936860000.0,-0.9999999966413222
