date,JNJ,dcf,Deviation
2013-06-25,85.35,92.18623618301385,-0.07415679895469574
2013-06-26,86.99,91.90623618301385,-0.05349186722459287
2013-06-27,86.71,91.05623618301385,-0.04773134016080305
2013-06-28,85.86,92.64187994997916,-0.07320533600614487
2013-07-01,86.63,92.58187994997915,-0.0642877413290256
2013-07-02,86.57,92.79187994997916,-0.06705198723566297
2013-07-03,86.78,93.88187994997915,-0.07564697206492965
2013-07-05,87.87,94.60187994997916,-0.07116010753209823
2013-07-08,88.59,94.89187994997916,-0.06641116134806369
2013-07-09,88.88,95.25187994997916,-0.06689505711934829
2013-07-10,89.24,95.68187994997916,-0.0673260177720888
2013-07-11,89.67,96.00187994997916,-0.06595579121240458
2013-07-12,89.99,96.41187994997915,-0.06660880332704833
2013-07-15,90.4,96.41187994997915,-0.06235621536576463
2013-07-16,90.4,96.14187994997916,-0.05972298391675457
2013-07-17,90.13,96.18187994997916,-0.06292120670885759
2013-07-18,90.17,98.24187994997916,-0.08216332946894989
2013-07-19,92.23,98.29187994997916,-0.06167223531652921
2013-07-22,92.28,98.43187994997916,-0.06249885660118859
2013-07-23,92.42,98.37187994997916,-0.06050387522334244
2013-07-24,92.36,98.58187994997915,-0.06311382936840082
2013-07-25,92.57,98.84187994997916,-0.06345366916486384
2013-07-26,92.83,99.22187994997915,-0.06442006494133656
2013-07-29,93.21,99.18187994997916,-0.06021140104413214
2013-07-30,93.17,99.51187994997916,-0.06372987781124206
2013-07-31,93.5,99.78187994997916,-0.0629561194189594
2013-08-01,93.77,100.40187994997916,-0.06605334435254806
2013-08-02,94.39,99.81187994997916,-0.0543209881699086
2013-08-05,93.8,99.82187994997916,-0.06032625265118963
2013-08-06,93.81,99.67187994997916,-0.05881177271785154
2013-08-07,93.66,99.35187994997916,-0.05729010817756908
2013-08-08,93.34,98.37187994997916,-0.05115160910351413
2013-08-09,92.36,98.01187994997916,-0.057665253975983544
2013-08-12,92.0,99.02187994997915,-0.07091240798019838
2013-08-13,93.01,96.71187994997916,-0.03827740658018253
2013-08-14,90.7,95.56187994997916,-0.05087677170566396
2013-08-15,89.55,95.38187994997915,-0.06114243033412159
2013-08-16,89.37,96.46187994997916,-0.07352002629076582
2013-08-19,90.45,95.74187994997916,-0.05527236307396444
2013-08-20,89.73,94.81187994997916,-0.05359961170119454
2013-08-21,88.8,94.27187994997915,-0.05804360698951316
2013-08-22,88.26,94.42187994997916,-0.06525902633206904
2013-08-23,88.41,93.54187994997916,-0.054861843194977444
2013-08-26,87.53,92.18187994997916,-0.050464147102482815
2013-08-27,86.17,92.54187994997916,-0.06885401456533302
2013-08-28,86.53,92.58187994997915,-0.0653678662957472
2013-08-29,86.57,92.42187994997916,-0.0633170408689624
2013-08-30,86.41,92.43187994997916,-0.06514938301847795
2013-09-03,86.42,92.91187994997917,-0.06987136578739106
2013-09-04,86.9,93.05187994997917,-0.06611236606166537
2013-09-05,87.04,93.17187994997916,-0.0658125601122479
2013-09-06,87.16,93.57187994997916,-0.06852357731197423
2013-09-09,87.56,94.54187994997916,-0.07384959928523926
2013-09-10,88.53,95.24187994997916,-0.07047193895694026
2013-09-11,89.23,95.02187994997915,-0.060953118934587214
2013-09-12,89.01,94.58187994997915,-0.05891064919544742
2013-09-13,88.57,95.04187994997916,-0.06809503298320008
2013-09-16,89.03,95.07187994997916,-0.06355065191892717
2013-09-17,89.06,95.92187994997916,-0.07153612870762593
2013-09-18,89.91,96.08187994997915,-0.06423562854090992
2013-09-19,90.07,95.69187994997915,-0.05874981192675777
2013-09-20,89.68,95.10187994997916,-0.0570112804587134
2013-09-23,89.09,94.23187994997916,-0.054566246080504865
2013-09-24,88.22,93.09187994997916,-0.05233410209995715
2013-09-25,87.08,93.08187994997915,-0.06447957382472802
2013-09-26,87.07,92.74187994997916,-0.061157698690584295
2013-09-27,86.73,92.66568600208406,-0.06405484336403189
2013-09-30,86.69,93.44568600208406,-0.07229532246072223
2013-10-01,87.47,93.26568600208407,-0.062141675577817135
2013-10-02,87.29,92.55568600208406,-0.05689208550585956
2013-10-03,86.58,93.28568600208406,-0.0718833326898004
2013-10-04,87.31,92.56568600208406,-0.05677790798164384
2013-10-07,86.59,91.58568600208406,-0.05454658058651629
2013-10-08,85.61,91.93568600208404,-0.06880555611387562
2013-10-09,85.96,93.75568600208406,-0.08314894098167847
2013-10-10,87.78,95.42568600208406,-0.08012188669953169
2013-10-11,89.45,95.77568600208406,-0.06604688795386349
2013-10-14,89.8,95.90568600208405,-0.06366344120567968
2013-10-15,89.93,97.08568600208406,-0.07370485080499356
2013-10-16,91.11,97.94568600208406,-0.06979057762624286
2013-10-17,91.97,97.60568600208406,-0.0577393206576482
2013-10-18,91.63,97.17568600208406,-0.0570686581205625
2013-10-21,91.2,98.33568600208406,-0.0725645621868426
2013-10-22,92.36,98.07568600208405,-0.05827831784895798
2013-10-23,92.1,98.32568600208405,-0.06331698516654238
2013-10-24,92.35,98.06568600208406,-0.05828426063284364
2013-10-25,92.09,98.36568600208406,-0.06379954491397632
2013-10-28,92.39,99.11568600208406,-0.06785692833667767
2013-10-29,93.14,98.76568600208405,-0.05695992434017361
2013-10-30,92.79,98.58568600208406,-0.05878831133722129
2013-10-31,92.61,99.34568600208405,-0.06780048810516792
2013-11-01,93.37,99.00568600208406,-0.056922851905348404
2013-11-04,93.03,98.78568600208406,-0.05826437245131477
2013-11-05,92.81,99.01568600208405,-0.06267376667928592
2013-11-06,93.04,98.66568600208406,-0.057017654567011467
2013-11-07,92.69,100.02568600208406,-0.07333802241487475
2013-11-08,94.05,100.26568600208405,-0.06199215554117743
2013-11-11,94.29,99.53568600208406,-0.05270156074449739
2013-11-12,93.56,99.31568600208406,-0.057953443547309136
2013-11-13,93.34,99.89568600208406,-0.06562531641203495
2013-11-14,93.92,100.36568600208406,-0.06422200912321985
2013-11-15,94.39,100.27568600208406,-0.058695045995115214
2013-11-18,94.3,100.83568600208406,-0.06481520839704491
2013-11-19,94.86,101.12568600208405,-0.06195939182014476
2013-11-20,95.15,101.17568600208406,-0.05955666069770893
2013-11-21,95.2,101.22568600208406,-0.05952724293673839
2013-11-22,95.25,101.60568600208406,-0.06255246386460789
2013-11-25,95.63,101.03568600208406,-0.05350273963570218
2013-11-26,95.06,100.95568600208405,-0.05839875132899741
2013-11-27,94.98,100.63568600208406,-0.056199606986004236
2013-11-29,94.66,100.25568600208406,-0.05581415104942522
2013-12-02,94.28,99.94568600208406,-0.05668764934952686
2013-12-03,93.97,99.60568600208406,-0.05657996273391608
2013-12-04,93.63,98.94568600208406,-0.05372327199765037
2013-12-05,92.97,100.41568600208406,-0.07414863452637799
2013-12-06,94.44,100.41568600208406,-0.05950948741175799
2013-12-09,94.44,100.11568600208406,-0.0566912761499323
2013-12-10,94.14,99.08568600208406,-0.049913223611128266
2013-12-11,93.11,97.13568600208406,-0.041443944731060944
2013-12-12,91.16,97.32568600208405,-0.06335106645898214
2013-12-13,91.35,97.34568600208405,-0.06159169705738887
2013-12-16,91.37,96.63568600208406,-0.054490077319578334
2013-12-17,90.66,98.61568600208406,-0.08067363646302617
2013-12-18,92.64,97.95568600208405,-0.0542662322018852
2013-12-19,91.98,98.06568600208406,-0.06205724193837514
2013-12-20,92.09,98.00568600208406,-0.06036064072811309
2013-12-23,92.03,98.03568600208406,-0.06126020275878308
2013-12-24,92.06,98.51568600208405,-0.06552952391710987
2013-12-26,92.54,98.32568600208405,-0.05884206088286448
2013-12-27,92.35,99.57389641988182,-0.07254809422562114
2013-12-30,92.3,98.86389641988183,-0.06639326040726234
2013-12-31,91.59,98.30389641988182,-0.06829735813527671
2014-01-02,91.03,99.12389641988182,-0.08165434080190559
2014-01-03,91.85,99.60389641988182,-0.07784732022124063
2014-01-06,92.33,101.56389641988181,-0.0909171146970118
2014-01-07,94.29,101.43389641988182,-0.07042908408358806
2014-01-08,94.16,102.00389641988183,-0.07689800777407318
2014-01-09,94.73,102.01389641988182,-0.07140102158143069
2014-01-10,94.74,101.77389641988182,-0.069112971668713
2014-01-13,94.5,101.99389641988182,-0.07347396935431738
2014-01-14,94.72,102.07389641988182,-0.07204482906806564
2014-01-15,94.8,101.91389641988182,-0.069803006947873
2014-01-16,94.64,102.33389641988182,-0.07518424186951045
2014-01-17,95.06,101.30389641988182,-0.06163530368074177
2014-01-21,94.03,101.59389641988182,-0.0744522720993066
2014-01-22,94.32,100.01389641988182,-0.05693105282067512
2014-01-23,92.74,97.88389641988182,-0.0525509977434554
2014-01-24,90.61,97.21389641988182,-0.06793160919462149
2014-01-27,89.94,97.37389641988182,-0.07634383231237285
2014-01-28,90.1,96.17389641988183,-0.06315535343773582
2014-01-29,88.9,96.77389641988182,-0.08136384615246472
2014-01-30,89.5,95.74389641988182,-0.06521456357384303
2014-01-31,88.47,94.05389641988182,-0.059369113162030085
2014-02-03,86.78,93.89389641988183,-0.07576527006685685
2014-02-04,86.62,94.55389641988182,-0.08390872000292904
2014-02-05,87.28,96.02389641988182,-0.09105958772645051
2014-02-06,88.75,97.31389641988181,-0.08800281085171058
2014-02-07,90.04,98.34389641988182,-0.08443733390863539
2014-02-10,91.07,100.24389641988182,-0.09151576053524524
2014-02-11,92.97,99.69389641988182,-0.06744541703498796
2014-02-12,92.42,99.83389641988182,-0.0742623165653119
2014-02-13,92.56,100.03389641988183,-0.07471363895005079
2014-02-14,92.76,99.44389641988182,-0.06721273663353267
2014-02-18,92.17,98.91389641988182,-0.06817946379601203
2014-02-19,91.64,99.65389641988182,-0.08041729132312159
2014-02-20,92.38,98.79389641988182,-0.06492199065236037
2014-02-21,91.52,98.38389641988182,-0.06976646249695329
2014-02-24,91.11,98.38389641988182,-0.07393381116802245
2014-02-25,91.11,98.38389641988182,-0.07393381116802245
2014-02-26,91.11,98.63389641988182,-0.07628104224791854
2014-02-27,91.36,99.39389641988183,-0.08082887087898494
2014-02-28,92.12,98.83389641988182,-0.06793111131993401
2014-03-03,91.56,100.61389641988183,-0.08998654005106921
2014-03-04,93.34,99.86389641988183,-0.06532787777929105
2014-03-05,92.59,100.16389641988182,-0.07561503386542034
2014-03-06,92.89,100.59389641988182,-0.07658413377015971
2014-03-07,93.32,100.72389641988183,-0.07350685073795837
2014-03-10,93.45,100.76389641988182,-0.07258449384891696
2014-03-11,93.49,100.87389641988182,-0.0731992783261467
2014-03-12,93.6,100.27389641988182,-0.06655666786833425
2014-03-13,93.0,100.08389641988182,-0.0707795826629567
2014-03-14,92.81,101.20389641988181,-0.0829404471252434
2014-03-17,93.93,101.21389641988182,-0.07196537903910805
2014-03-18,93.94,100.86389641988183,-0.06864593442889266
2014-03-19,93.59,101.39389641988183,-0.07696613598480462
2014-03-20,94.12,103.20389641988181,-0.08801892888737706
2014-03-21,95.93,102.47389641988183,-0.06385915485313953
2014-03-24,95.2,104.65389641988182,-0.09033487278822228
2014-03-25,97.38,104.32389641988182,-0.06656093817598696
2014-03-26,97.05,104.55389641988182,-0.07177060517904232
2014-03-27,97.28,104.71389641988182,-0.07099245347602556
2014-03-28,97.44,105.09054196959683,-0.07279952911281173
2014-03-31,98.23,104.80054196959682,-0.06269568693168559
2014-04-01,97.94,105.09054196959683,-0.06804172702492595
2014-04-02,98.23,105.12054196959683,-0.06554895780112813
2014-04-03,98.26,105.28054196959683,-0.06668413591206845
2014-04-04,98.42,104.75054196959682,-0.06043445552228477
2014-04-07,97.89,104.92054196959683,-0.067008250602004
2014-04-08,98.06,105.81054196959683,-0.07324924176103198
2014-04-09,98.95,103.40054196959683,-0.043041766366228806
2014-04-10,96.54,103.73054196959683,-0.06931942929310397
2014-04-11,96.87,104.00054196959682,-0.06856254625751224
2014-04-14,97.14,106.06054196959683,-0.08410801796726608
2014-04-15,99.2,105.61054196959682,-0.06069983024461978
2014-04-16,98.75,105.82054196959683,-0.0668163462215896
2014-04-17,98.96,106.86054196959682,-0.07393320138545278
2014-04-21,100.0,107.04054196959683,-0.06577453589123816
2014-04-22,100.18,107.08054196959682,-0.0644425386972366
2014-04-23,100.22,106.82054196959683,-0.061790942527472636
2014-04-24,99.96,106.65054196959683,-0.0627333142995572
2014-04-25,99.79,108.20054196959683,-0.07773105214168052
2014-04-28,101.34,107.89054196959682,-0.06071470075145924
2014-04-29,101.03,108.15054196959683,-0.06583917047404675
2014-04-30,101.29,107.39054196959682,-0.056807069390933274
2014-05-01,100.53,106.17054196959683,-0.05312718448034348
2014-05-02,99.31,106.86054196959682,-0.07065790450272136
2014-05-05,100.0,106.37054196959683,-0.05989009599497652
2014-05-06,99.51,107.77054196959683,-0.07664934980031202
2014-05-07,100.91,107.36054196959682,-0.060082986274636596
2014-05-08,100.5,107.77054196959683,-0.06746316606302238
2014-05-09,100.91,107.38054196959683,-0.060258049092626775
2014-05-12,100.52,107.88054196959683,-0.06822863359058029
2014-05-13,101.02,107.73054196959683,-0.062290060431429484
2014-05-14,100.87,107.55054196959682,-0.06211537243099452
2014-05-15,100.69,107.44054196959682,-0.06283049066810431
2014-05-16,100.58,107.50054196959682,-0.06437681004021434
2014-05-19,100.64,107.11054196959682,-0.06040994518946119
2014-05-20,100.25,108.00054196959682,-0.07176391736792098
2014-05-21,101.14,107.82054196959683,-0.061959825535662816
2014-05-22,100.96,107.84054196959683,-0.06380292461379367
2014-05-23,100.98,107.67054196959683,-0.06213902008114758
2014-05-27,100.81,107.16054196959682,-0.05926194336903012
2014-05-28,100.3,107.62054196959683,-0.06802179059519053
2014-05-29,100.76,108.32054196959683,-0.06979785950220696
2014-05-30,101.46,109.03054196959683,-0.06943505767134384
2014-06-02,102.17,109.32054196959683,-0.0654089509690271
2014-06-03,102.46,109.54054196959683,-0.06463855155620879
2014-06-04,102.68,110.08054196959682,-0.06722842963146725
2014-06-05,103.22,110.04054196959683,-0.061982082671687366
2014-06-06,103.18,110.08054196959682,-0.06268630083146465
2014-06-09,103.22,110.96054196959683,-0.06975941025700594
2014-06-10,104.1,110.18054196959683,-0.05518707623778707
2014-06-11,103.32,109.39054196959682,-0.0554942123907205
2014-06-12,102.53,109.39054196959682,-0.0627160433257895
2014-06-13,102.53,109.31054196959683,-0.06203008280283462
2014-06-16,102.45,108.79054196959683,-0.0582821066501239
2014-06-17,101.93,109.67054196959683,-0.0705799554792268
2014-06-18,102.81,110.67054196959683,-0.07102650650934961
2014-06-19,103.81,112.13054196959683,-0.07420406450771344
2014-06-20,105.27,111.61054196959682,-0.056809525853964704
2014-06-23,104.75,111.45054196959683,-0.0601212147664989
2014-06-24,104.59,112.62054196959683,-0.07130619182923803
2014-06-25,105.76,112.51054196959683,-0.05999919519915731
2014-06-26,105.65,111.85054196959683,-0.05543595820288694
2014-06-27,104.99,109.57079116675361,-0.04180668148852007
2014-06-30,104.62,110.82079116675361,-0.05595331978295648
2014-07-01,105.87,110.8107911667536,-0.044587635506712076
2014-07-02,105.86,110.3707911667536,-0.04086942857860354
2014-07-03,105.42,111.4207911667536,-0.05385701451152636
2014-07-07,106.47,110.6707911667536,-0.037957541664485284
2014-07-08,105.72,110.99079116675361,-0.04748854487247256
2014-07-09,106.04,110.75079116675361,-0.04253505656371104
2014-07-10,105.8,110.05079116675361,-0.03862572110283724
2014-07-11,105.1,110.33079116675361,-0.04741007574982237
2014-07-14,105.38,108.2307911667536,-0.026339927261192497
2014-07-15,103.28,107.1707911667536,-0.036304585646845466
2014-07-16,102.22,105.32079116675361,-0.029441396446064916
2014-07-17,100.37,106.75079116675361,-0.05977277636084477
2014-07-18,101.8,106.22079116675361,-0.04161888758495047
2014-07-21,101.27,107.4207911667536,-0.057258851847455605
2014-07-22,102.47,107.1407911667536,-0.043594891505738476
2014-07-23,102.19,107.1507911667536,-0.04629728920091092
2014-07-24,102.2,107.0607911667536,-0.04540215996706609
2014-07-25,102.11,107.0607911667536,-0.04624280385750601
2014-07-28,102.11,106.91079116675361,-0.04490464539978567
2014-07-29,101.96,107.25079116675361,-0.04933102226283348
2014-07-30,102.3,105.0407911667536,-0.026092636358789112
2014-07-31,100.09,104.85079116675361,-0.045405390972988346
2014-08-01,99.9,105.11079116675361,-0.04957427404848391
2014-08-04,100.16,104.77079116675361,-0.04400836450127654
2014-08-05,99.82,105.66079116675361,-0.05527869990615242
2014-08-06,100.71,104.88079116675361,-0.039766968959285665
2014-08-07,99.93,106.0307911667536,-0.05753791987799972
2014-08-08,101.08,106.11079116675361,-0.04741074033504944
2014-08-11,101.16,105.58079116675361,-0.04187116915776323
2014-08-12,100.63,106.69079116675361,-0.05680706929317669
2014-08-13,101.74,106.97079116675361,-0.04889924725899697
2014-08-14,102.02,106.1207911667536,-0.03864267427397716
2014-08-15,101.17,107.6507911667536,-0.06020198362234708
2014-08-18,102.7,107.91079116675361,-0.048287952580214344
2014-08-19,102.96,108.16079116675361,-0.04808388613518422
2014-08-20,103.21,109.1407911667536,-0.054340738264322175
2014-08-21,104.19,108.05079116675361,-0.03573126235415802
2014-08-22,103.1,108.18079116675361,-0.04696574236475959
2014-08-25,103.23,108.3907911667536,-0.04761281942129192
2014-08-26,103.44,108.1707911667536,-0.04373446025240513
2014-08-27,103.22,107.9007911667536,-0.043380508299700526
2014-08-28,102.95,108.68079116675361,-0.05273048811321779
2014-08-29,103.73,108.3107911667536,-0.042293026552645885
2014-09-02,103.36,108.71079116675361,-0.04922042337587196
2014-09-03,103.76,108.7907911667536,-0.04624280339171771
2014-09-04,103.84,109.3707911667536,-0.05056917946511885
2014-09-05,104.42,109.00079116675361,-0.042025301997540065
2014-09-08,104.05,108.75079116675361,-0.04322535143257611
2014-09-09,103.8,109.94079116675361,-0.055855439110307326
2014-09-10,104.99,109.50079116675361,-0.041194142240345566
2014-09-11,104.55,109.5307911667536,-0.04547389016090164
2014-09-12,104.58,109.6707911667536,-0.04641884236079863
2014-09-15,104.72,110.83079116675361,-0.0551362225463089
2014-09-16,105.88,111.1407911667536,-0.047334476491717736
2014-09-17,106.19,112.30079116675361,-0.05441449791462105
2014-09-18,107.35,112.94079116675361,-0.04950196566711651
2014-09-19,107.99,112.83079116675361,-0.0429031039904646
2014-09-22,107.88,112.41079116675361,-0.04030566033498062
2014-09-23,107.46,113.5907911667536,-0.05397260731949194
2014-09-24,108.64,112.05079116675361,-0.0304396883880782
2014-09-25,107.1,112.05079116675361,-0.044183455691855555
2014-09-26,107.1,111.35262190025077,-0.038190586154857264
2014-09-29,106.54,111.40262190025076,-0.04364907950375463
2014-09-30,106.59,109.11262190025077,-0.023119432530517958
2014-10-01,104.3,108.66262190025077,-0.040148321694791544
