date,PHM,dcf,Deviation
2013-07-24,18.45,19.65338932735518,-0.06123062578728877
2013-07-25,16.55,19.463389327355177,-0.14968561119313895
2013-07-26,16.36,19.493389327355178,-0.16074112483651448
2013-07-29,16.39,19.283389327355177,-0.15004568326848278
2013-07-30,16.18,19.733389327355177,-0.1800698941478509
2013-07-31,16.63,19.823389327355176,-0.16109199464435064
2013-08-01,16.72,20.323389327355176,-0.17730257829116303
2013-08-02,17.22,19.963389327355177,-0.13742102016695135
2013-08-05,16.86,19.29338932735518,-0.12612554933025644
2013-08-06,16.19,18.88338932735518,-0.14263272766681956
2013-08-07,15.78,18.86338932735518,-0.1634589242604314
2013-08-08,15.76,18.77338932735518,-0.16051386751801355
2013-08-09,15.67,18.833389327355178,-0.16796707551520795
2013-08-12,15.73,18.47338932735518,-0.14850492666728998
2013-08-13,15.37,18.213389327355177,-0.15611533231130215
2013-08-14,15.11,19.013389327355178,-0.2052968705447611
2013-08-15,15.91,19.38338932735518,-0.1791941166064952
2013-08-16,16.28,18.75338932735518,-0.13189025643206254
2013-08-19,15.65,19.29338932735518,-0.188841331377136
2013-08-20,16.19,19.20338932735518,-0.15691966016970826
2013-08-21,16.1,19.423389327355178,-0.17110244104897998
2013-08-22,16.32,19.163389327355176,-0.14837611858651334
2013-08-23,16.06,19.253389327355176,-0.16586115166839832
2013-08-26,16.15,18.693389327355177,-0.13605822265913448
2013-08-27,15.59,18.483389327355177,-0.15653997630580652
2013-08-28,15.38,18.963389327355177,-0.18896354789204506
2013-08-29,15.86,18.493389327355178,-0.1423962520196287
2013-08-30,15.39,18.493389327355178,-0.16781073887655007
2013-09-03,15.39,18.423389327355178,-0.1646488207710608
2013-09-04,15.32,18.353389327355178,-0.16527679292641617
2013-09-05,15.25,18.573389327355176,-0.17893284143139332
2013-09-06,15.47,19.733389327355177,-0.21604952178413184
2013-09-09,16.63,19.393389327355177,-0.14249130364527374
2013-09-10,16.29,19.693389327355177,-0.17281887189564105
2013-09-11,16.59,19.63338932735518,-0.155010898862726
2013-09-12,16.53,19.623389327355177,-0.15763787161084164
2013-09-13,16.52,20.243389327355178,-0.1839311227554029
2013-09-16,17.14,20.103389327355178,-0.1474074485202761
2013-09-17,17.0,21.033389327355177,-0.1917612641776908
2013-09-18,17.93,20.72338932735518,-0.1347940379457072
2013-09-19,17.62,20.22338932735518,-0.12873160305694664
2013-09-20,17.12,19.853389327355178,-0.1376787248910165
2013-09-23,16.75,20.20338932735518,-0.17093118740623015
2013-09-24,17.1,20.283389327355177,-0.15694563053433586
2013-09-25,17.18,20.083389327355178,-0.1445667003726573
2013-09-26,16.98,19.673389327355178,-0.13690520136304685
2013-09-27,16.57,19.603389327355178,-0.15473800355137013
2013-09-30,16.5,20.15022706649068,-0.18115066666225887
2013-10-01,16.67,20.390227066490677,-0.18245147807130113
2013-10-02,16.91,19.980227066490677,-0.15366327200754537
2013-10-03,16.5,19.680227066490676,-0.1615950393126112
2013-10-04,16.2,19.500227066490677,-0.1692404429567802
2013-10-07,16.02,19.070227066490677,-0.1599470764483133
2013-10-08,15.59,19.06022706649068,-0.18206640741398095
2013-10-09,15.58,19.340227066490677,-0.19442517678635385
2013-10-10,15.86,19.590227066490677,-0.19041265085034553
2013-10-11,16.11,19.47022706649068,-0.1725828391736537
2013-10-14,15.99,19.02022706649068,-0.15931603002938133
2013-10-15,15.54,19.500227066490677,-0.20308620268817068
2013-10-16,16.02,20.140227066490677,-0.20457699175328137
2013-10-17,16.66,20.060227066490675,-0.16950092614706924
2013-10-18,16.58,19.86022706649068,-0.1651656376087094
2013-10-21,16.38,20.01022706649068,-0.1814185843283055
2013-10-22,16.53,20.160227066490677,-0.18006875887448004
2013-10-23,16.68,21.330227066490682,-0.21801113752774282
2013-10-24,17.85,21.52022706649068,-0.1705477853533255
2013-10-25,18.04,21.500227066490677,-0.16093909407513363
2013-10-28,18.02,21.690227066490678,-0.16921109471282703
2013-10-29,18.21,21.480227066490677,-0.1522435985601035
2013-10-30,18.0,21.130227066490676,-0.1481397742031244
2013-10-31,17.65,21.030227066490678,-0.16073183878631037
2013-11-01,17.55,21.310227066490675,-0.17645175974701155
2013-11-04,17.83,21.01022706649068,-0.15136566855875822
2013-11-05,17.53,21.250227066490677,-0.17506763832924277
2013-11-06,17.77,20.990227066490682,-0.1534155422087612
2013-11-07,17.51,20.330227066490682,-0.138720883798643
2013-11-08,16.85,20.190227066490678,-0.1654378158051717
2013-11-11,16.71,20.240227066490682,-0.17441637659961118
2013-11-12,16.76,20.51022706649068,-0.18284668689103623
2013-11-13,17.03,21.340227066490677,-0.20197662625899493
2013-11-14,17.86,21.580227066490682,-0.17239054320551483
2013-11-15,18.1,21.76022706649068,-0.16820720920358345
2013-11-18,18.28,21.690227066490678,-0.15722412937572017
2013-11-19,18.21,21.600227066490678,-0.15695330683583764
2013-11-20,18.12,21.86022706649068,-0.171097356633776
2013-11-21,18.38,21.70022706649068,-0.1530042545784117
2013-11-22,18.22,21.630227066490676,-0.15766025275683604
2013-11-25,18.15,22.430227066490676,-0.1908240631627427
2013-11-26,18.95,22.33022706649068,-0.15137450489982418
2013-11-27,18.85,22.24022706649068,-0.15243671102615353
2013-11-29,18.76,21.980227066490677,-0.14650563239175907
2013-12-02,18.5,21.910227066490677,-0.1556454461262179
2013-12-03,18.43,21.830227066490682,-0.1557577507615584
2013-12-04,18.35,21.470227066490676,-0.14532808883798531
2013-12-05,17.99,21.660227066490677,-0.16944545665306898
2013-12-06,18.18,21.810227066490675,-0.1664460922586254
2013-12-09,18.33,21.910227066490677,-0.1634043798645176
2013-12-10,18.43,21.550227066490677,-0.14478859349665252
2013-12-11,18.07,21.540227066490676,-0.16110447934363592
2013-12-12,18.06,21.51022706649068,-0.16039937913373092
2013-12-13,18.03,21.590227066490677,-0.1648999362316277
2013-12-16,18.11,21.500227066490677,-0.15768331450668904
2013-12-17,18.02,21.890227066490677,-0.17680159528428008
2013-12-18,18.41,21.730227066490677,-0.15279302219582724
2013-12-19,18.25,22.100227066490678,-0.17421662930914217
2013-12-20,18.62,23.190227066490678,-0.19707556348572997
2013-12-23,19.71,23.210227066490678,-0.1508053780113191
2013-12-24,19.73,23.460227066490678,-0.15900217231139813
2013-12-26,19.98,23.550227066490677,-0.15160053686151964
2013-12-27,20.07,23.61022706649068,-0.1499446429092257
2013-12-30,20.13,23.850227066490678,-0.1559828783230982
2013-12-31,20.37,24.16495189548836,-0.15704363542295663
2014-01-02,20.08,24.124951895488362,-0.1676667341353255
2014-01-03,20.04,23.92495189548836,-0.1623807609920822
2014-01-06,19.84,23.624951895488362,-0.1602099302564578
2014-01-07,19.54,23.86495189548836,-0.1812260889704952
2014-01-08,19.78,23.874951895488362,-0.17151665533877714
2014-01-09,19.79,24.24495189548836,-0.18374760711805593
2014-01-10,20.16,23.48495189548836,-0.1415779734310254
2014-01-13,19.4,23.60495189548836,-0.17813854966135545
2014-01-14,19.52,23.55495189548836,-0.17129951754480988
2014-01-15,19.47,23.77495189548836,-0.18107089824670852
2014-01-16,19.69,23.44495189548836,-0.1601603582821146
2014-01-17,19.36,23.284951895488362,-0.16856173519726503
2014-01-21,19.2,23.714951895488362,-0.19038418949301372
2014-01-22,19.63,23.73495189548836,-0.17294966147661117
2014-01-23,19.65,22.92495189548836,-0.1428553442737157
2014-01-24,18.84,22.79495189548836,-0.1735012170072241
2014-01-27,18.71,23.534951895488362,-0.20501218429995183
2014-01-28,19.45,23.51495189548836,-0.172866689821648
2014-01-29,19.43,23.85495189548836,-0.18549406072477725
2014-01-30,19.77,24.40495189548836,-0.18991850159496537
2014-01-31,20.32,23.77495189548836,-0.1453189857407866
2014-02-03,19.69,23.95495189548836,-0.17804051179462455
2014-02-04,19.87,23.57495189548836,-0.1571562865499374
2014-02-05,19.49,24.214951895488362,-0.19512538847408156
2014-02-06,20.13,23.88495189548836,-0.1572099417205708
2014-02-07,19.8,23.43495189548836,-0.15510814409600526
2014-02-10,19.35,23.75495189548836,-0.18543299581780948
2014-02-11,19.67,23.68495189548836,-0.16951488494486444
2014-02-12,19.6,23.90495189548836,-0.18008619780158786
2014-02-13,19.82,24.10495189548836,-0.1777623085109893
2014-02-14,20.02,23.874951895488362,-0.161464279063818
2014-02-18,19.79,23.74495189548836,-0.16655969289370587
2014-02-19,19.66,24.10495189548836,-0.18439994880555244
2014-02-20,20.02,24.45495189548836,-0.18135189610847502
2014-02-21,20.37,24.50495189548836,-0.16873944144528807
2014-02-24,20.42,24.76495189548836,-0.1754476210502922
2014-02-25,20.68,25.33495189548836,-0.18373636210918998
2014-02-26,21.25,25.374951895488362,-0.16255998878255107
2014-02-27,21.29,25.07495189548836,-0.1509455296769432
2014-02-28,20.99,24.89495189548836,-0.15685717778776054
2014-03-03,20.81,24.99495189548836,-0.16743188436556877
2014-03-04,20.91,24.72495189548836,-0.1542956245825694
2014-03-05,20.64,24.66495189548836,-0.16318506975173108
2014-03-06,20.58,24.39495189548836,-0.15638284149246084
2014-03-07,20.31,24.08495189548836,-0.15673487378629525
2014-03-10,20.0,24.01495189548836,-0.16718550646951913
2014-03-11,19.93,23.75495189548836,-0.16101703393534605
2014-03-12,19.67,23.26495189548836,-0.15452221485940432
2014-03-13,19.18,23.23495189548836,-0.17451948743977086
2014-03-14,19.15,23.30495189548836,-0.17828622492427137
2014-03-17,19.22,23.56495189548836,-0.18438195480977093
2014-03-18,19.48,23.69495189548836,-0.17788396085711855
2014-03-19,19.61,23.48495189548836,-0.1649972251479369
2014-03-20,19.4,23.19495189548836,-0.16361111299508735
2014-03-21,19.11,22.92495189548836,-0.16641046458375097
2014-03-24,18.84,22.88495189548836,-0.17675160139994872
2014-03-25,18.8,22.65495189548836,-0.17015935029445184
2014-03-26,18.57,22.76495189548836,-0.1842723812792123
2014-03-27,18.68,23.09495189548836,-0.1911652345268937
2014-03-28,19.01,23.27495189548836,-0.1832421357792401
2014-03-31,19.19,22.900093809791493,-0.16201216643947325
2014-04-01,19.63,22.960093809791495,-0.14503833640136754
2014-04-02,19.69,22.980093809791494,-0.14317146992627294
2014-04-03,19.71,22.760093809791492,-0.13401059922166614
2014-04-04,19.49,22.300093809791495,-0.1260126452274225
2014-04-07,19.03,22.390093809791495,-0.15007055523465818
2014-04-08,19.12,22.420093809791492,-0.1471935772342864
2014-04-09,19.15,22.210093809791495,-0.13777941849315511
2014-04-10,18.94,21.980093809791494,-0.13831122997469736
2014-04-11,18.71,22.030093809791495,-0.1507072025410916
2014-04-14,18.76,21.960093809791495,-0.14572313932304992
2014-04-15,18.69,22.170093809791492,-0.1569724440342466
2014-04-16,18.9,21.980093809791494,-0.14013105842248064
2014-04-17,18.71,21.990093809791492,-0.14916233819479974
2014-04-21,18.72,21.940093809791495,-0.1467675497519716
2014-04-22,18.67,21.840093809791494,-0.14515019200010282
2014-04-23,18.57,22.260093809791492,-0.16577170973863276
2014-04-24,18.99,21.710093809791495,-0.12529166541715742
2014-04-25,18.44,21.520093809791494,-0.14312641185560593
2014-04-28,18.25,21.590093809791494,-0.15470492343468656
2014-04-29,18.32,21.660093809791494,-0.15420495585672844
2014-04-30,18.39,21.800093809791495,-0.1564256484189923
2014-05-01,18.53,21.980093809791494,-0.15696447156447424
2014-05-02,18.71,21.780093809791495,-0.14095870461362736
2014-05-05,18.51,21.540093809791493,-0.14067226617249462
2014-05-06,18.27,21.470093809791493,-0.14904889741711713
2014-05-07,18.2,21.430093809791494,-0.15072700280554308
2014-05-08,18.16,21.590093809791494,-0.1588735018944607
2014-05-09,18.32,22.110093809791493,-0.1714191645859523
2014-05-12,18.84,22.370093809791495,-0.15780415763148725
2014-05-13,19.1,21.990093809791492,-0.13142707961093936
2014-05-14,18.72,22.090093809791494,-0.15256131724971178
2014-05-15,18.82,22.110093809791493,-0.1488050588159182
2014-05-16,18.84,22.030093809791495,-0.14480618363838405
2014-05-19,18.76,21.870093809791495,-0.14220761176612184
2014-05-20,18.6,22.080093809791492,-0.15761227464750316
2014-05-21,18.81,22.490093809791492,-0.16363176787592115
2014-05-22,19.22,22.970093809791493,-0.16325983867740834
2014-05-23,19.7,23.070093809791494,-0.14608062878188854
2014-05-27,19.8,23.030093809791495,-0.14025534748009516
2014-05-28,19.76,23.010093809791492,-0.1412464389175362
2014-05-29,19.74,22.830093809791492,-0.13535177890798666
2014-05-30,19.56,22.920093809791492,-0.14660035153765638
2014-06-02,19.65,22.960093809791495,-0.14416725982103273
2014-06-03,19.69,22.880093809791493,-0.1394266053413774
2014-06-04,19.61,23.150093809791493,-0.15291919932929976
2014-06-05,19.88,23.400093809791493,-0.15043075632109437
2014-06-06,20.13,23.500093809791494,-0.14340767475520966
2014-06-09,20.23,23.400093809791493,-0.13547355132674743
2014-06-10,20.13,22.900093809791493,-0.12096429965745692
2014-06-11,19.63,22.850093809791495,-0.14092256410832127
2014-06-12,19.58,22.690093809791495,-0.13706835396376338
2014-06-13,19.42,22.820093809791494,-0.14899561054094368
2014-06-16,19.55,22.890093809791495,-0.1459187471028507
2014-06-17,19.62,22.790093809791493,-0.1390996384766744
2014-06-18,19.52,22.940093809791495,-0.14908804811999943
2014-06-19,19.67,22.920093809791492,-0.14180106926102742
2014-06-20,19.65,23.170093809791492,-0.1519240206228225
2014-06-23,19.9,23.230093809791494,-0.14335257692277847
2014-06-24,19.96,23.250093809791494,-0.14150884020975052
2014-06-25,19.98,23.120093809791495,-0.1358166552274821
2014-06-26,19.85,23.350093809791495,-0.1498963489527303
2014-06-27,20.08,23.430093809791494,-0.14298251799536044
2014-06-30,20.16,23.572406346674082,-0.14476274914357867
2014-07-01,20.5,23.382406346674085,-0.12327244270494331
2014-07-02,20.31,23.402406346674084,-0.13214052866463344
2014-07-03,20.33,23.072406346674082,-0.11886087239744747
2014-07-07,20.0,23.062406346674084,-0.13278780629566544
2014-07-08,19.99,23.102406346674083,-0.13472217136039422
2014-07-09,20.03,22.922406346674084,-0.12618249161671258
2014-07-10,19.85,22.812406346674084,-0.12985944146598039
2014-07-11,19.74,22.702406346674085,-0.13048864959234074
2014-07-14,19.63,22.752406346674082,-0.137234114893105
2014-07-15,19.68,23.032406346674083,-0.14555171944325207
2014-07-16,19.96,22.562406346674084,-0.11534258831650301
2014-07-17,19.49,22.562406346674084,-0.13617369971385995
2014-07-18,19.49,22.302406346674083,-0.1261032689906797
2014-07-21,19.23,22.522406346674085,-0.1461835958376747
2014-07-22,19.45,22.912406346674082,-0.15111491539938926
2014-07-23,19.84,22.31240634667408,-0.11080859268424992
2014-07-24,19.24,21.802406346674083,-0.11752860239048679
2014-07-25,18.73,21.622406346674083,-0.13376893858619887
2014-07-28,18.55,21.462406346674083,-0.13569803402428837
2014-07-29,18.39,21.212406346674083,-0.13305451067396745
2014-07-30,18.14,20.72240634667408,-0.1246190381306056
2014-07-31,17.65,20.712406346674083,-0.14785372087709325
2014-08-01,17.64,20.842406346674082,-0.15364858996644137
2014-08-04,17.77,20.682406346674085,-0.14081564291199733
2014-08-05,17.61,20.672406346674087,-0.14813980991462017
2014-08-06,17.6,20.612406346674085,-0.14614530181529006
2014-08-07,17.54,21.142406346674083,-0.17038771687598275
2014-08-08,18.07,21.092406346674082,-0.14329357670234077
2014-08-11,18.02,20.932406346674085,-0.13913385295698855
2014-08-12,17.86,21.06240634667408,-0.15204370735064499
2014-08-13,17.99,21.422406346674087,-0.1602250602069727
2014-08-14,18.35,21.342406346674082,-0.1402094167858633
2014-08-15,18.27,21.852406346674083,-0.16393646950553442
2014-08-18,18.78,22.13240634667408,-0.15147048604490576
2014-08-19,19.06,22.192406346674083,-0.1411476654555548
2014-08-20,19.12,22.192406346674083,-0.13844403795961202
2014-08-21,19.12,22.162406346674082,-0.1372777982265746
2014-08-22,19.09,22.142406346674083,-0.13785341569854137
2014-08-25,19.07,22.162406346674082,-0.13953387092995706
2014-08-26,19.09,22.232406346674082,-0.14134350990504363
2014-08-27,19.16,22.162406346674082,-0.13547294006386879
2014-08-28,19.09,22.292406346674085,-0.1436545833981654
2014-08-29,19.22,21.97240634667408,-0.1252664957696228
2014-09-02,18.9,21.252406346674082,-0.11068894073927893
2014-09-03,18.18,21.612406346674085,-0.1588164821453255
2014-09-04,18.54,21.602406346674083,-0.1417622785873377
2014-09-05,18.53,21.672406346674087,-0.1449957285041552
2014-09-08,18.6,21.772406346674085,-0.14570765840766586
2014-09-09,18.7,22.13240634667408,-0.15508509526303194
2014-09-10,19.06,22.142406346674083,-0.13920828199131474
2014-09-11,19.07,21.852406346674083,-0.12732722898032522
2014-09-12,18.78,22.012406346674087,-0.14684475180799483
2014-09-15,18.94,22.002406346674082,-0.1391850645071374
2014-09-16,18.93,22.47240634667408,-0.15763360149449945
2014-09-17,19.4,22.15240634667408,-0.1242486393396861
2014-09-18,19.08,21.892406346674083,-0.1284649253324931
2014-09-19,18.82,21.40240634667408,-0.12065962606468239
2014-09-22,18.33,21.482406346674082,-0.14674363271050128
2014-09-23,18.41,21.40240634667408,-0.13981635047028707
2014-09-24,18.33,21.102406346674083,-0.13137868265488306
2014-09-25,18.03,20.962406346674083,-0.13988882278962889
2014-09-26,17.89,20.81240634667408,-0.14041655241567463
2014-09-29,17.74,20.732406346674082,-0.14433473358745597
2014-09-30,17.66,20.806831657100734,-0.15124030938303945
2014-10-01,17.59,20.99683165710073,-0.16225455881809703
2014-10-02,17.78,21.17683165710073,-0.16040320441239142
2014-10-03,17.96,21.406831657100735,-0.1610154978706252
2014-10-06,18.19,21.33683165710073,-0.14748354899512406
2014-10-07,18.12,21.52683165710073,-0.1582597806945254
2014-10-08,18.31,21.11683165710073,-0.1329191662214586
2014-10-09,17.9,20.256831657100733,-0.11634749683446088
2014-10-10,17.04,19.87683165710073,-0.14272051532354313
2014-10-13,16.66,20.20683165710073,-0.17552636243467512
2014-10-14,16.99,20.806831657100734,-0.1834412715978393
2014-10-15,17.59,20.60683165710073,-0.14639958763681105
2014-10-16,17.39,21.44683165710073,-0.1891576211331697
2014-10-17,18.23,22.02683165710073,-0.1723730274152594
2014-10-20,18.81,22.35683165710073,-0.15864643575174153
2014-10-21,19.14,22.396831657100734,-0.14541483844515934
2014-10-22,19.18,22.726831657100732,-0.15606362165280374
2014-10-23,19.51,22.756831657100733,-0.14267503077862043
2014-10-24,19.54,22.58683165710073,-0.1348941588336
2014-10-27,19.37,22.566831657100735,-0.14166063298898401
2014-10-28,19.35,22.416831657100733,-0.13680932720611683
2014-10-29,19.2,22.316831657100735,-0.13966282064546687
2014-10-30,19.1,22.406831657100735,-0.14758140319462776
2014-10-31,19.19,22.616831657100732,-0.15151687508912637
