date,SRE,dcf,Deviation
2008-11-28,46.67,41.7941887842895,0.11666242024401541
2008-12-01,41.0,44.0641887842895,-0.06953920788806156
2008-12-02,43.27,45.1941887842895,-0.0425760221844802
2008-12-03,44.4,43.074188784289504,0.030779714096300204
2008-12-04,42.28,44.0541887842895,-0.040272873777719154
2008-12-05,43.26,44.2741887842895,-0.022906998685640056
2008-12-08,43.48,43.8341887842895,-0.008080194800284546
2008-12-09,43.04,45.2741887842895,-0.049347958390472235
2008-12-10,44.48,43.9741887842895,0.011502457002485977
2008-12-11,43.18,43.2241887842895,-0.0010223161043004803
2008-12-12,42.43,41.824188784289504,0.014484709287130526
2008-12-15,41.03,42.644188784289504,-0.03785249128444401
2008-12-16,41.85,42.1241887842895,-0.006509057911917804
2008-12-17,41.33,41.424188784289505,-0.0022737629161546646
2008-12-18,40.63,41.7641887842895,-0.027156969099712214
2008-12-19,40.97,41.2441887842895,-0.006647937379094304
2008-12-22,40.45,40.4741887842895,-0.0005976348140889209
2008-12-23,39.68,40.504188784289504,-0.020348235800470738
2008-12-24,39.71,41.004188784289504,-0.03156235552172082
2008-12-26,40.21,41.3341887842895,-0.027197552857667007
2008-12-29,40.54,42.464188784289504,-0.04531321189400417
2008-12-30,41.67,43.424188784289505,-0.04039658156893777
2008-12-31,42.63,43.79850699511292,-0.026679151306306048
2009-01-02,43.75,44.01850699511292,-0.00609986602096102
2009-01-05,43.97,43.71850699511292,0.0057525524582802134
2009-01-06,43.67,43.04850699511292,0.014437039708662391
2009-01-07,43.0,43.71850699511292,-0.016434847493608018
2009-01-08,43.67,43.63850699511292,0.0007216792474271649
2009-01-09,43.59,43.62850699511292,-0.0008826108836873514
2009-01-12,43.58,43.06850699511292,0.011876265061733449
2009-01-13,43.02,42.30850699511292,0.016816783560083204
2009-01-14,42.26,43.06850699511292,-0.0187725800479841
2009-01-15,43.02,43.75850699511292,-0.016876878253533456
2009-01-16,43.71,41.90850699511292,0.042986332228374335
2009-01-20,41.86,44.64850699511292,-0.0624546526363835
2009-01-21,44.6,43.68850699511292,0.020863450540643314
2009-01-22,43.64,43.22850699511292,0.009519019588939193
2009-01-23,43.18,44.368506995112924,-0.02678717576058698
2009-01-26,44.32,45.15850699511292,-0.018568084972420906
2009-01-27,45.11,45.56850699511292,-0.010061927092807621
2009-01-28,45.52,44.80850699511292,0.015878525141770128
2009-01-29,44.76,43.88850699511292,0.019856975426029377
2009-01-30,43.84,44.84850699511292,-0.022486969192147543
2009-02-02,44.8,45.16850699511292,-0.00815849403994684
2009-02-03,45.12,45.08850699511292,0.0006984707852599747
2009-02-04,45.04,45.55850699511292,-0.011381123511543967
2009-02-05,45.51,46.57850699511292,-0.022939915081971796
2009-02-06,46.53,46.34850699511292,0.003915832820811538
2009-02-09,46.3,44.43850699511292,0.04188918869600622
2009-02-10,44.39,44.41850699511292,-0.0006417819292318105
2009-02-11,44.37,43.77850699511292,0.013511036476257843
2009-02-12,43.73,43.67850699511292,0.0011789094552348
2009-02-13,43.63,41.25850699511292,0.0574788856312225
2009-02-17,41.21,40.65850699511292,0.013564024988752532
2009-02-18,40.61,40.38850699511292,0.005484060228170273
2009-02-19,40.34,39.41850699511292,0.023377166593380405
2009-02-20,39.37,39.22850699511292,0.003606892429138364
2009-02-23,39.18,41.45850699511292,-0.05495873248357708
2009-02-24,41.41,41.63850699511292,-0.005487876766084421
2009-02-25,41.59,42.33850699511292,-0.017679106993530036
2009-02-26,42.29,41.618506995112924,0.016134480868473355
2009-02-27,41.57,39.55850699511292,0.050848557179763665
2009-03-02,39.51,38.45850699511292,0.027340973091355192
2009-03-03,38.41,39.42850699511292,-0.025831741365179406
2009-03-04,39.38,38.03850699511292,0.03526671025914441
2009-03-05,37.99,38.26850699511292,-0.007277707362570718
2009-03-06,38.22,36.76850699511292,0.03947652824413028
2009-03-09,36.72,38.64850699511292,-0.04989861562716458
2009-03-10,38.6,39.14850699511292,-0.014010930102171915
2009-03-11,39.1,40.25850699511292,-0.028776700418958634
2009-03-12,40.21,40.618506995112924,-0.010057164217337489
2009-03-13,40.57,41.43850699511292,-0.02095893549483685
2009-03-16,41.39,42.21850699511292,-0.019624260877079913
2009-03-17,42.17,43.29850699511292,-0.026063415887302877
2009-03-18,43.25,43.29850699511292,-0.0011202925569326894
2009-03-19,43.25,42.85850699511292,0.0091345460291401
2009-03-20,42.81,44.83850699511292,-0.04524028856121398
2009-03-23,44.79,43.85850699511292,0.021238593575264142
2009-03-24,43.81,42.97850699511292,0.0193467168364323
2009-03-25,42.93,45.10850699511292,-0.04829481488600229
2009-03-26,45.06,44.83850699511292,0.004939794380558249
2009-03-27,44.79,44.94850699511292,-0.0035264129046634896
2009-03-30,44.9,46.28850699511292,-0.02999679802287669
2009-03-31,46.24,49.69808624868675,-0.0695818794989943
2009-04-01,46.72,49.828086248686745,-0.062376191475117304
2009-04-02,46.85,49.828086248686745,-0.05976722111749244
2009-04-03,46.85,48.59808624868675,-0.03597026927647762
2009-04-06,45.62,48.02808624868675,-0.05013912559867184
2009-04-07,45.05,48.44808624868675,-0.07013870953011814
2009-04-08,45.47,49.108086248686746,-0.0740832422233525
2009-04-09,46.13,48.95808624868675,-0.05776545746337469
2009-04-13,45.98,47.88808624868675,-0.03984469621061704
2009-04-14,44.91,48.618086248686744,-0.076269687575103
2009-04-15,45.64,49.19808624868675,-0.07232163931542612
2009-04-16,46.22,49.38808624868675,-0.06414677079679287
2009-04-17,46.41,48.288086248686746,-0.03889336676161659
2009-04-20,45.31,48.578086248686745,-0.06727490728960306
2009-04-21,45.6,47.97808624868674,-0.04956609224386965
2009-04-22,45.0,47.94808624868675,-0.06148496174375462
2009-04-23,44.97,48.008086248686745,-0.06328280267097408
2009-04-24,45.03,47.98808624868675,-0.06164209661033726
2009-04-27,45.01,48.19808624868675,-0.06614549449613505
2009-04-28,45.22,48.798086248686744,-0.07332431502440406
2009-04-29,45.82,48.99808624868675,-0.06486143627235907
2009-04-30,46.02,49.87808624868675,-0.07735032634272987
2009-05-01,46.9,51.33808624868675,-0.08644822144690445
2009-05-04,48.36,50.398086248686745,-0.04043975476826467
2009-05-05,47.42,48.77808624868675,-0.027842138819525908
2009-05-06,45.8,48.72808624868674,-0.06009031903578321
2009-05-07,45.75,49.37808624868675,-0.07347563513122668
2009-05-08,46.4,48.95808624868675,-0.052250536013453086
2009-05-11,45.98,48.928086248686746,-0.060253455115790056
2009-05-12,45.95,47.91808624868675,-0.04107188752223345
2009-05-13,44.94,47.798086248686744,-0.059794993335434476
2009-05-14,44.82,47.22808624868674,-0.050988435906689
2009-05-15,44.25,47.38808624868675,-0.06622099555188754
2009-05-18,44.41,48.56808624868675,-0.08561354934587695
2009-05-19,45.59,47.968086248686745,-0.049576425383279665
2009-05-20,44.99,47.47808624868674,-0.05240493973692051
2009-05-21,44.5,47.538086248686746,-0.06390846768196679
2009-05-22,44.56,49.538086248686746,-0.10049007996990822
2009-05-26,46.56,48.23808624868675,-0.03478757925916742
2009-05-27,45.26,48.928086248686746,-0.07496892950284151
2009-05-28,45.95,48.65808624868674,-0.055655420454597704
2009-05-29,45.68,49.62808624868675,-0.07955346552963694
2009-06-01,46.65,49.69808624868675,-0.06133206484922338
2009-06-02,46.72,49.09808624868675,-0.04843541633458992
2009-06-03,46.12,49.468086248686745,-0.06768174195895094
2009-06-04,46.49,49.618086248686744,-0.06304326678398509
2009-06-05,46.64,50.298086248686744,-0.07272813980635806
2009-06-08,47.32,50.19808624868675,-0.05733458113180645
2009-06-09,47.22,50.608086248686746,-0.06694752755592825
2009-06-10,47.63,51.40808624868674,-0.07349206174317091
2009-06-11,48.43,52.01808624868675,-0.06897766733541322
2009-06-12,49.04,51.548086248686744,-0.04865527376878398
2009-06-15,48.57,51.678086248686746,-0.060143214935048595
2009-06-16,48.7,51.24808624868675,-0.049720612713651136
2009-06-17,48.27,52.23808624868675,-0.07596155475137645
2009-06-18,49.26,51.81808624868675,-0.04936666777715237
2009-06-19,48.84,52.59808624868675,-0.07144910616934419
2009-06-22,49.62,51.618086248686744,-0.03870903386577185
2009-06-23,48.64,51.74808624868675,-0.060061858785466105
2009-06-24,48.77,52.45808624868675,-0.07030539069234676
2009-06-25,49.48,52.76808624868675,-0.06231202384696266
2009-06-26,49.79,53.77808624868675,-0.0741582032176561
2009-06-29,50.8,52.608086248686746,-0.03436897970664887
2009-06-30,49.63,53.08660026517479,-0.06511248126473723
2009-07-01,49.78,51.97660026517479,-0.0422613301748892
2009-07-02,48.67,52.736600265174786,-0.07711153629029455
2009-07-06,49.43,51.29660026517479,-0.0363883815988878
2009-07-07,47.99,51.17660026517479,-0.06226674395452647
2009-07-08,47.87,51.13660026517479,-0.06387988736512518
2009-07-09,47.83,50.85660026517479,-0.05951243790173932
2009-07-10,47.55,51.52660026517479,-0.07717567712035633
2009-07-13,48.22,51.61660026517479,-0.06580441655833813
2009-07-14,48.31,52.27660026517479,-0.07587716578840398
2009-07-15,48.97,52.29660026517479,-0.06361025856952374
2009-07-16,48.99,52.22660026517479,-0.06197225645056936
2009-07-17,48.92,52.57660026517479,-0.06954805458573576
2009-07-20,49.27,53.166600265174786,-0.0732903786538921
2009-07-21,49.86,52.986600265174786,-0.05900737638435982
2009-07-22,49.68,54.666600265174786,-0.09121840833316808
2009-07-23,51.36,55.33660026517479,-0.07186202705115219
2009-07-24,52.03,55.77660026517479,-0.06717154231994404
2009-07-27,52.47,55.20660026517479,-0.049570164654770155
2009-07-28,51.9,55.15660026517479,-0.059042802665830174
2009-07-29,51.85,55.82660026517479,-0.0712312812581466
2009-07-30,52.52,55.736600265174786,-0.05771073674876748
2009-07-31,52.43,55.70660026517479,-0.05881888770051491
2009-08-03,52.4,55.52660026517479,-0.056308152313364945
2009-08-04,52.22,54.54660026517479,-0.042653442265222274
2009-08-05,51.24,53.81660026517479,-0.047877425412956254
2009-08-06,50.51,53.90660026517479,-0.06300898681175204
2009-08-07,50.6,54.21660026517479,-0.06670651142797412
2009-08-10,50.91,54.35660026517479,-0.06340720811016143
2009-08-11,51.05,54.87660026517479,-0.06973100094910922
2009-08-12,51.57,54.53660026517479,-0.05439650162918497
2009-08-13,51.23,54.416600265174786,-0.058559341260687514
2009-08-14,51.11,53.64660026517479,-0.047283523142871875
2009-08-17,50.34,53.61660026517479,-0.061111675282832345
2009-08-18,50.31,53.81660026517479,-0.06515833865194831
2009-08-19,50.51,53.96660026517479,-0.06405073227125946
2009-08-20,50.66,54.80660026517479,-0.07565877549623568
2009-08-21,51.5,54.54660026517479,-0.05585316500687376
2009-08-24,51.24,54.83660026517479,-0.06558758653495311
2009-08-25,51.53,54.71660026517479,-0.05823827229271317
2009-08-26,51.41,54.32660026517479,-0.053686412382488724
2009-08-27,51.02,54.24660026517479,-0.05948023008634884
2009-08-28,50.94,53.47660026517479,-0.04743383559531711
2009-08-31,50.17,53.00660026517479,-0.053514095433100706
2009-09-01,49.7,52.49660026517479,-0.05327202620833327
2009-09-02,49.19,52.38660026517479,-0.06101942574998154
2009-09-03,49.08,52.736600265174786,-0.06933704954032593
2009-09-04,49.43,52.24660026517479,-0.053909732898969276
2009-09-08,48.94,51.83660026517479,-0.05587944136685219
2009-09-09,48.53,51.72660026517479,-0.061797996558589086
2009-09-10,48.42,52.20660026517479,-0.07253106400227904
2009-09-11,48.9,52.666600265174786,-0.07151781672274393
2009-09-14,49.36,53.13660026517479,-0.0710734267214671
2009-09-15,49.83,53.86660026517479,-0.07493697848580372
2009-09-16,50.56,54.36660026517479,-0.0700172577760606
2009-09-17,51.06,54.22660026517479,-0.0583956997062276
2009-09-18,50.92,54.21660026517479,-0.0608042601168467
2009-09-21,50.91,53.58660026517479,-0.04994905912913972
2009-09-22,50.28,53.38660026517479,-0.058190636784213656
2009-09-23,50.08,53.20660026517479,-0.05876339118816509
2009-09-24,49.9,52.89660026517479,-0.05665014859466577
2009-09-25,49.59,53.54660026517479,-0.07389078383278891
2009-09-28,50.24,53.46660026517479,-0.060347960206409756
2009-09-29,50.16,53.11660026517479,-0.055662452988604616
2009-09-30,49.81,52.915977751188436,-0.05869640670333598
2009-10-01,49.86,52.925977751188434,-0.05792954389245253
2009-10-02,49.87,53.775977751188435,-0.07263424886964731
2009-10-05,50.72,53.915977751188436,-0.05927700626959309
2009-10-06,50.86,54.025977751188435,-0.0586010264500727
2009-10-07,50.97,54.525977751188435,-0.06521621248893483
2009-10-08,51.47,55.175977751188434,-0.06716650800281676
2009-10-09,52.12,55.555977751188436,-0.06184712951280813
2009-10-12,52.5,55.635977751188435,-0.056366004120803725
2009-10-13,52.58,55.735977751188436,-0.056623708393114924
2009-10-14,52.68,56.025977751188435,-0.05972189840305753
2009-10-15,52.97,55.96597775118843,-0.05353212561581333
2009-10-16,52.91,56.60597775118843,-0.06529306440804017
2009-10-19,53.55,56.235977751188436,-0.04776262205437831
2009-10-20,53.18,56.10597775118843,-0.05215090919837784
2009-10-21,53.05,56.50597775118844,-0.061161276890138505
2009-10-22,53.45,55.79597775118844,-0.04204564281765755
2009-10-23,52.74,54.79597775118844,-0.03752059613798653
2009-10-26,51.74,54.805977751188436,-0.05594239674196766
2009-10-27,51.75,54.36597775118844,-0.04811791968794776
2009-10-28,51.31,55.22597775118844,-0.0709082556913927
2009-10-29,52.17,54.50597775118844,-0.04285727634961112
2009-10-30,51.45,52.845977751188435,-0.026415969778457504
2009-11-02,49.79,52.68597775118844,-0.0549667648736597
2009-11-03,49.63,53.08597775118844,-0.06510151828391375
2009-11-04,50.03,54.055977751188436,-0.07447793784656731
2009-11-05,51.0,53.805977751188436,-0.05214992587187883
2009-11-06,50.75,54.995977751188434,-0.07720524163417897
2009-11-09,51.94,55.71597775118843,-0.06777190141131273
2009-11-10,52.66,55.83597775118844,-0.05688048958936409
2009-11-11,52.78,54.735977751188436,-0.03573477320675
2009-11-12,51.68,55.28597775118843,-0.06522409294119647
2009-11-13,52.23,55.735977751188436,-0.0629033147465271
2009-11-16,52.68,56.01597775118844,-0.059554039492199395
2009-11-17,52.96,55.82597775118843,-0.051337708117927594
2009-11-18,52.77,55.21597775118843,-0.044298368892612516
2009-11-19,52.16,55.01597775118844,-0.05191178759204629
2009-11-20,51.96,55.83597775118844,-0.06941720924920924
2009-11-23,52.78,56.525977751188435,-0.06627002132855064
2009-11-24,53.47,56.885977751188435,-0.06004955678408941
2009-11-25,53.83,55.735977751188436,-0.03419654284521445
2009-11-27,52.68,56.19597775118844,-0.06256635958458934
2009-11-30,53.14,56.87597775118844,-0.06568639167016999
2009-12-01,53.82,57.915977751188436,-0.07072275924935734
2009-12-02,54.86,57.62597775118844,-0.04799879948468888
2009-12-03,54.57,57.885977751188435,-0.05728464612693451
2009-12-04,54.83,58.03597775118843,-0.05524121201047194
2009-12-07,54.98,58.03597775118843,-0.05265660835921482
2009-12-08,54.98,56.915977751188436,-0.034014662098078685
2009-12-09,53.86,57.555977751188436,-0.0642153586055989
2009-12-10,54.5,58.40597775118844,-0.06687633529273396
2009-12-11,55.35,58.86597775118844,-0.05972852036960263
2009-12-14,55.81,58.525977751188435,-0.04640636270503451
2009-12-15,55.47,58.675977751188434,-0.05463867623617913
2009-12-16,55.62,58.39597775118843,-0.0475371396813703
2009-12-17,55.34,58.12597775118844,-0.047929993764818324
2009-12-18,55.07,58.37597775118844,-0.05663250327522151
2009-12-21,55.32,58.955977751188435,-0.061672758045559495
2009-12-22,55.9,59.28597775118843,-0.05711262392261984
2009-12-23,56.23,59.58597775118844,-0.05632160246160445
2009-12-24,56.53,59.495977751188434,-0.049851735584414136
2009-12-28,56.44,59.65597775118844,-0.053908725871555596
2009-12-29,56.6,59.93597775118844,-0.055659019446334
2009-12-30,56.88,59.03597775118843,-0.036519726331542435
2009-12-31,55.98,55.92829609028878,0.0009244678154998187
2010-01-04,55.9,54.738296090288785,0.021222873064865366
2010-01-05,54.71,53.988296090288785,0.01336778453804599
2010-01-06,53.96,53.86829609028878,0.0017023725710112458
2010-01-07,53.84,53.83829609028878,3.16486559746032e-05
2010-01-08,53.81,54.61829609028878,-0.014798998653355877
2010-01-11,54.59,54.42829609028878,0.002970953002882526
2010-01-12,54.4,53.89829609028878,0.009308344532279467
2010-01-13,53.87,53.628296090288785,0.004507021988993998
2010-01-14,53.6,52.448296090288785,0.021958843195374333
2010-01-15,52.42,52.558296090288785,-0.002631289455259478
2010-01-19,52.53,51.90829609028878,0.011976966237339681
2010-01-20,51.88,52.22829609028878,-0.006668723974580071
2010-01-21,52.2,51.57829609028878,0.012053595346052548
2010-01-22,51.55,51.61829609028878,-0.0013230985030835418
2010-01-25,51.59,51.47829609028878,0.0021699224371238834
2010-01-26,51.45,51.10829609028878,0.006685879511763915
2010-01-27,51.08,50.82829609028878,0.004952043036502873
2010-01-28,50.8,50.778296090288784,0.0004274249311677636
2010-01-29,50.75,51.24829609028878,-0.009723173808762087
2010-02-01,51.22,51.51829609028878,-0.005790100079513527
2010-02-02,51.49,50.85829609028878,0.01242086263743003
2010-02-03,50.83,49.598296090288784,0.024833593224029782
2010-02-04,49.57,49.70829609028878,-0.0027821531045357784
2010-02-05,49.68,49.03829609028878,0.013085770935632013
2010-02-08,49.01,49.61829609028878,-0.012259511878075946
2010-02-09,49.59,49.28829609028878,0.006121207946782059
2010-02-10,49.26,49.79829609028878,-0.010809528288132642
2010-02-11,49.77,49.50829609028878,0.005286061738702275
2010-02-12,49.48,49.028296090288784,0.00921312682128228
2010-02-16,49.0,48.21829609028878,0.016211769662027864
2010-02-17,48.19,48.15829609028878,0.0006583270648068407
2010-02-18,48.13,48.97829609028878,-0.017319836703281632
2010-02-19,48.95,48.65829609028878,0.005994947072744727
2010-02-22,48.63,48.26829609028878,0.007493612557498031
2010-02-23,48.24,48.558296090288785,-0.006554927085928752
2010-02-24,48.53,50.348296090288784,-0.03611435205330604
2010-02-25,50.32,49.198296090288785,0.022799649558038704
2010-02-26,49.17,49.32829609028878,-0.0032090321952138456
2010-03-01,49.3,48.81829609028878,0.009867282316046166
2010-03-02,48.79,48.96829609028878,-0.003641051548128993
2010-03-03,48.94,48.83829609028878,0.002082462285809328
2010-03-04,48.81,49.75829609028878,-0.019058049909266406
2010-03-05,49.73,51.028296090288784,-0.025442669847168697
2010-03-08,51.0,50.67829609028878,0.006347962234919402
2010-03-09,50.65,50.70829609028878,-0.0011496361499701013
2010-03-10,50.68,50.61829609028878,0.0012190040850279527
2010-03-11,50.59,50.29829609028878,0.005799478956257209
2010-03-12,50.27,50.278296090288784,-0.00016500340969949345
2010-03-15,50.25,50.35829609028878,-0.0021505114091751043
2010-03-16,50.33,50.33829609028878,-0.00016480673628482823
2010-03-17,50.31,50.778296090288784,-0.009222367159703482
2010-03-18,50.75,50.528296090288784,0.004387717909882793
