date,FIS,dcf,Deviation
2007-08-27,47.74,47.63853657648851,0.0021298602098864805
2007-08-28,46.49,48.34853657648851,-0.038440389473800574
2007-08-29,47.2,48.10853657648851,-0.018885142661615006
2007-08-30,46.96,48.54853657648851,-0.03272058621140428
2007-08-31,47.4,49.31853657648851,-0.038900922648283376
2007-09-04,48.17,49.14853657648851,-0.01990978052755732
2007-09-05,48.0,48.16853657648851,-0.0034988934368160862
2007-09-06,47.02,46.06853657648851,0.020653215713326567
2007-09-07,44.92,45.83853657648851,-0.020038523153019683
2007-09-10,44.69,46.128536576488514,-0.031185393755190804
2007-09-11,44.98,46.79853657648851,-0.03885883426111536
2007-09-12,45.65,46.91853657648851,-0.027037002196786175
2007-09-13,45.77,47.43853657648851,-0.035172597995265065
2007-09-14,46.29,45.60853657648851,0.014941576175517612
2007-09-17,44.46,46.21853657648851,-0.038048296349198596
2007-09-18,45.07,47.24853657648851,-0.046108022265658466
2007-09-19,46.1,47.13853657648851,-0.022031582902522828
2007-09-20,45.99,46.268536576488515,-0.006019999703860357
2007-09-21,45.12,45.42853657648851,-0.006791690856451593
2007-09-24,44.28,45.75853657648851,-0.03231171027545943
2007-09-25,44.61,45.99853657648851,-0.03018653809082794
2007-09-26,44.85,45.988536576488514,-0.02475696469694988
2007-09-27,44.84,45.518536576488515,-0.01490681879344502
2007-09-28,44.37,45.73892502427197,-0.02992910357087608
2007-10-01,44.29,45.868925024271974,-0.03442254256964761
2007-10-02,44.42,45.688925024271974,-0.027773142475947088
2007-10-03,44.24,46.10892502427197,-0.04053282576612127
2007-10-04,44.66,47.63892502427197,-0.06253132334019318
2007-10-05,46.19,47.60892502427197,-0.029803761029020825
2007-10-08,46.16,49.01892502427197,-0.05832288290402865
2007-10-09,47.57,48.49892502427197,-0.019153517811107634
2007-10-10,47.05,48.58892502427197,-0.03167234145442044
2007-10-11,47.14,49.30892502427197,-0.04398645931145995
2007-10-12,47.86,48.64892502427197,-0.01621670003763409
2007-10-15,47.2,48.57892502427197,-0.02838525190878549
2007-10-16,47.13,48.63892502427197,-0.031022992870812338
2007-10-17,47.19,48.58892502427197,-0.028791026423679034
2007-10-18,47.14,48.19892502427197,-0.021969888825087214
2007-10-19,46.75,48.52892502427197,-0.036657004526315595
2007-10-22,47.08,48.54892502427197,-0.030256592160126883
2007-10-23,47.1,48.09892502427197,-0.020768136164537654
2007-10-24,46.65,47.66892502427197,-0.02137503675094743
2007-10-25,46.22,46.99892502427197,-0.016573251917351373
2007-10-26,45.55,46.95892502427197,-0.03000334917257441
2007-10-29,45.51,46.80892502427197,-0.027749516221499126
2007-10-30,45.36,47.52892502427197,-0.04563379085818475
2007-10-31,46.08,46.41892502427197,-0.00730144061058613
2007-11-01,44.97,45.12892502427197,-0.0035215778835081535
2007-11-02,43.68,45.08892502427197,-0.031247696047611018
2007-11-05,43.64,45.22892502427197,-0.03513072714903753
2007-11-06,43.78,43.67892502427197,0.0023140444887750355
2007-11-07,42.23,42.94892502427197,-0.016739069112106653
2007-11-08,41.5,43.22892502427197,-0.039994633762029164
2007-11-09,41.78,44.34892502427197,-0.05792530535669149
2007-11-12,42.9,45.17892502427197,-0.05044221444064101
2007-11-13,43.73,44.80892502427197,-0.02407835099118194
2007-11-14,43.36,44.688925024271974,-0.02973723408093154
2007-11-15,43.24,44.41892502427197,-0.02654105257224859
2007-11-16,42.97,44.23892502427197,-0.028683450684567235
2007-11-19,42.79,43.94892502427197,-0.026369815043984057
2007-11-20,42.5,43.92892502427197,-0.03252811270666078
2007-11-21,42.48,44.33892502427197,-0.04192535166908906
2007-11-23,42.89,43.96892502427197,-0.02453835347751565
2007-11-26,42.52,44.40892502427197,-0.04253480630840689
2007-11-27,42.96,45.16892502427197,-0.04890364388979773
2007-11-28,43.72,45.16892502427197,-0.03207791691950557
2007-11-29,43.72,44.66892502427197,-0.021243516018268904
2007-11-30,43.22,44.51892502427197,-0.02917691798631239
2007-12-03,43.07,44.13892502427197,-0.02421728720588845
2007-12-04,42.69,45.63892502427197,-0.06461425247644759
2007-12-05,44.19,45.67892502427197,-0.032595447976956904
2007-12-06,44.23,46.34892502427197,-0.04571681054441579
2007-12-07,44.9,46.74892502427197,-0.03955010780059676
2007-12-10,45.3,45.14892502427197,0.0033461477908236503
2007-12-11,43.7,45.07892502427197,-0.030589128368289753
2007-12-12,43.63,44.79892502427197,-0.026092702528880962
2007-12-13,43.35,44.95892502427197,-0.03578655458072799
2007-12-14,43.51,44.438925024271974,-0.02090340897680598
2007-12-17,42.99,44.03892502427197,-0.023818134155042414
2007-12-18,42.59,43.58892502427197,-0.022916945616707207
2007-12-19,42.14,44.00892502427197,-0.04246695467433503
2007-12-20,42.56,43.71892502427197,-0.026508543465525558
2007-12-21,42.27,44.23892502427197,-0.044506619977580986
2007-12-24,42.79,43.82892502427197,-0.023704095496219102
2007-12-26,42.38,42.96892502427197,-0.013705835646093067
2007-12-27,41.52,43.45892502427197,-0.044615116991252535
2007-12-28,42.01,43.03892502427197,-0.023906847666193
2007-12-31,41.59,42.16005593536358,-0.013521232899632363
2008-01-02,40.32,42.38005593536358,-0.048609089579907505
2008-01-03,40.54,41.71005593536358,-0.028052130574381606
2008-01-04,39.87,40.45005593536358,-0.014340052737886744
2008-01-07,38.61,39.90005593536358,-0.03233218363035428
2008-01-08,38.06,40.24005593536358,-0.05417626503465445
2008-01-09,38.4,39.60005593536358,-0.030304400006968324
2008-01-10,37.76,39.05005593536358,-0.03303595614559196
2008-01-11,37.21,40.33005593536358,-0.07736304507893699
2008-01-14,38.49,38.83005593536358,-0.008757544308708565
2008-01-15,36.99,39.29005593536358,-0.05854040877792144
2008-01-16,37.45,39.77005593536358,-0.05833675313744224
2008-01-17,37.93,40.29005593536358,-0.05857663586145845
2008-01-18,38.45,39.96005593536358,-0.03778913467503975
2008-01-22,38.12,40.85005593536358,-0.0668311431368247
2008-01-23,39.01,42.15005593536358,-0.07449707635450853
2008-01-24,40.31,42.01005593536358,-0.040467833177353474
2008-01-25,40.17,43.20005593536358,-0.07014009287157363
2008-01-28,41.36,43.99005593536358,-0.05978751059621357
2008-01-29,42.15,43.44005593536358,-0.029697382003446626
2008-01-30,41.6,44.26005593536358,-0.06010060039798115
2008-01-31,42.42,45.32005593536358,-0.06399056390176783
2008-02-01,43.48,45.34005593536358,-0.04102456199029092
2008-02-04,43.5,44.17005593536358,-0.01516991367056697
2008-02-05,42.33,43.83005593536358,-0.03422436735138379
2008-02-06,41.99,43.79005593536358,-0.041106500024127746
2008-02-07,41.95,43.43005593536358,-0.03407907043836944
2008-02-08,41.59,43.95005593536358,-0.053698587752299076
2008-02-11,42.11,44.42005593536358,-0.052004795732922604
2008-02-12,42.58,44.54005593536358,-0.04400658899503884
2008-02-13,42.7,42.44005593536358,0.006124969887700393
2008-02-14,40.6,43.88005593536358,-0.07475049576498216
2008-02-15,42.04,42.49005593536358,-0.010592029722159224
2008-02-19,40.65,43.25005593536358,-0.060116822490341115
2008-02-20,41.41,43.40005593536358,-0.04585376429761767
2008-02-21,41.56,43.36005593536358,-0.04151415159719596
2008-02-22,41.52,44.14005593536358,-0.05935778466616015
2008-02-25,42.3,44.29005593536358,-0.044932341884323934
2008-02-26,42.45,44.44005593536358,-0.04478068025517434
2008-02-27,42.6,44.09005593536358,-0.033795737014895466
2008-02-28,42.25,43.33005593536358,-0.024926252968025864
2008-02-29,41.49,42.85005593536358,-0.03173988704740849
2008-03-03,41.01,42.64005593536358,-0.03822827854247002
2008-03-04,40.8,42.95005593536358,-0.050059444360194716
2008-03-05,41.11,41.93005593536358,-0.019557711457092397
2008-03-06,40.09,40.84005593536358,-0.018365693145735884
2008-03-07,39.0,40.13005593536358,-0.028159839527354014
2008-03-10,38.29,41.25005593536358,-0.0717588344607778
2008-03-11,39.41,40.92005593536358,-0.036902587272823695
2008-03-12,39.08,40.73005593536358,-0.04051199777339198
2008-03-13,38.89,39.51005593536358,-0.015693623324096517
2008-03-14,37.67,38.15005593536358,-0.012583361245313118
2008-03-17,36.31,39.09005593536358,-0.07111926214586317
2008-03-18,37.25,39.79005593536358,-0.06383645048123943
2008-03-19,37.95,40.59005593536358,-0.06504193883269471
2008-03-20,38.75,42.04005593536358,-0.07826002754187655
2008-03-24,40.2,41.98005593536358,-0.0424024193322734
2008-03-25,40.14,40.84005593536358,-0.017141404910696934
2008-03-26,39.0,40.28005593536358,-0.03177890163354424
2008-03-27,38.44,39.69005593536358,-0.031495444032614506
2008-03-28,37.85,39.98005593536358,-0.05327796286246511
2008-03-31,38.14,39.68583133719197,-0.03895171866396763
2008-04-01,38.0,39.52583133719197,-0.03860339645168276
2008-04-02,37.84,39.41583133719197,-0.039979654969373724
2008-04-03,37.73,39.83583133719197,-0.05286274357793819
2008-04-04,38.15,39.385831337191966,-0.03137756130146663
2008-04-07,37.7,38.815831337191966,-0.0287468102254147
2008-04-08,37.13,38.21583133719197,-0.02841312877930846
2008-04-09,36.53,37.80583133719197,-0.03374694569768266
2008-04-10,36.12,36.91583133719197,-0.021557995807348518
2008-04-11,35.23,36.59583133719197,-0.03732204700057984
2008-04-14,34.91,36.58583133719197,-0.045805473756950765
2008-04-15,34.9,37.61583133719197,-0.07219915765909823
2008-04-16,35.93,37.60583133719197,-0.04456307114089997
2008-04-17,35.92,39.75583133719197,-0.09648474722256684
2008-04-18,38.07,39.66583133719197,-0.04023188934642763
2008-04-21,37.98,38.95583133719197,-0.02504968585435685
2008-04-22,37.27,39.66583133719197,-0.06040038129606917
2008-04-23,37.98,40.11583133719197,-0.05324160726570348
2008-04-24,38.43,38.065831337191966,0.009566812283230641
2008-04-25,36.38,38.69583133719197,-0.059847049595911805
2008-04-28,37.01,38.01583133719197,-0.026458222845910484
2008-04-29,36.33,37.745831337191966,-0.03750960800264347
2008-04-30,36.06,38.72583133719197,-0.068838582546625
2008-05-01,37.04,39.175831337191966,-0.054519106915908444
2008-05-02,37.49,38.90583133719197,-0.03639123721380311
2008-05-05,37.22,39.64583133719197,-0.06118755126005615
2008-05-06,37.96,38.98583133719197,-0.026312927081622584
2008-05-07,37.3,39.02583133719197,-0.04422279495548476
2008-05-08,37.34,38.68583133719197,-0.03478874023570755
2008-05-09,37.0,39.21583133719197,-0.056503490086425745
2008-05-12,37.53,39.85583133719197,-0.05835611149381781
2008-05-13,38.17,40.79583133719197,-0.06436518759695187
2008-05-14,39.11,41.39583133719197,-0.05521887744136866
2008-05-15,39.71,40.90583133719197,-0.029233761987003226
2008-05-16,39.22,41.065831337191966,-0.04494810593351506
2008-05-19,39.38,40.48583133719197,-0.027314033099182122
2008-05-20,38.8,40.55583133719197,-0.043294176923498906
2008-05-21,38.87,40.565831337191966,-0.041804427058226734
2008-05-22,38.88,39.80583133719197,-0.023258686129409623
2008-05-23,38.12,40.635831337191966,-0.06191164926135895
2008-05-27,38.95,41.86583133719197,-0.06964704256575116
2008-05-28,40.18,42.18583133719197,-0.047547512366399314
2008-05-29,40.5,41.96583133719197,-0.03492916238008337
2008-05-30,40.28,42.02583133719197,-0.04154186322179765
2008-06-02,40.34,41.93583133719197,-0.03805412427287824
2008-06-03,40.25,42.83583133719197,-0.06036608270391697
2008-06-04,41.15,43.84583133719197,-0.06148432484858024
2008-06-05,42.16,41.79583133719197,0.008713037907299048
2008-06-06,40.11,40.32583133719197,-0.005352185684338595
2008-06-09,38.64,40.75583133719197,-0.0519148123783002
2008-06-10,39.07,40.08583133719197,-0.02534140626015835
2008-06-11,38.4,40.815831337191966,-0.059188585851260744
2008-06-12,39.13,41.675831337191966,-0.06108651598558601
2008-06-13,39.99,41.495831337191966,-0.03628873765549345
2008-06-16,39.81,41.04583133719197,-0.03010857124660482
2008-06-17,39.36,40.48583133719197,-0.027808033082372008
2008-06-18,38.8,41.03583133719197,-0.05448485541379966
2008-06-19,39.35,40.18583133719197,-0.02079915505986829
2008-06-20,38.5,39.61583133719197,-0.028166298662131273
2008-06-23,37.93,39.33583133719197,-0.035739204928478485
2008-06-24,37.65,39.96583133719197,-0.05794528124920739
2008-06-25,38.28,38.82583133719197,-0.014058458464200618
2008-06-26,37.14,38.65583133719197,-0.03921352315435889
2008-06-27,36.97,38.59583133719197,-0.04212453212855849
2008-06-30,36.91,38.179721661043395,-0.03325644100593217
2008-07-01,37.11,38.319721661043395,-0.031569166178814445
2008-07-02,37.25,21.209721661043396,0.7562701008197725
2008-07-03,20.14,20.809721661043397,-0.032183114793752465
2008-07-07,19.74,22.119721661043396,-0.107583707313754
2008-07-08,21.05,22.829721661043397,-0.0779563451305808
2008-07-09,21.76,22.069721661043395,-0.01403378192984206
2008-07-10,21.0,21.869721661043396,-0.03976830041658164
2008-07-11,20.8,21.439721661043396,-0.029838151406871516
2008-07-14,20.37,20.839721661043395,-0.022539728153925687
2008-07-15,19.77,21.069721661043395,-0.06168670293573453
2008-07-16,20.0,21.629721661043398,-0.07534640004076598
2008-07-17,20.56,21.909721661043395,-0.06160377945116802
2008-07-18,20.84,20.909721661043395,-0.0033344136365666133
2008-07-21,19.84,21.469721661043398,-0.07590790820546645
2008-07-22,20.4,21.579721661043397,-0.05466806660315182
2008-07-23,20.51,21.189721661043396,-0.032077894741441626
2008-07-24,20.12,20.629721661043398,-0.024708121099178082
2008-07-25,19.56,20.499721661043395,-0.045840703429119944
2008-07-28,19.43,21.179721661043395,-0.08261306210939112
2008-07-29,20.11,20.769721661043395,-0.03176362552228118
2008-07-30,19.7,20.019721661043395,-0.015970334975512923
2008-07-31,18.95,20.199721661043398,-0.06186826145498703
2008-08-01,19.13,20.039721661043398,-0.045395922978903935
2008-08-04,18.97,20.039721661043398,-0.053380065808144694
2008-08-05,18.97,23.569721661043395,-0.19515383877637926
2008-08-06,22.5,23.469721661043398,-0.04131798727945746
2008-08-07,22.4,24.279721661043396,-0.07741940732621311
2008-08-08,23.21,24.379721661043398,-0.04797928693798448
2008-08-11,23.31,24.009721661043397,-0.02914326417114288
2008-08-12,22.94,23.859721661043398,-0.038547040661629284
2008-08-13,22.79,24.009721661043397,-0.050801157891906645
2008-08-14,22.94,24.159721661043395,-0.05048574971830688
2008-08-15,23.09,23.779721661043396,-0.029004614556667363
2008-08-18,22.71,23.479721661043396,-0.03278240143367994
2008-08-19,22.41,23.299721661043396,-0.03818593517925972
2008-08-20,22.23,23.229721661043396,-0.04303631681992748
2008-08-21,22.16,23.399721661043397,-0.05298018835443352
2008-08-22,22.33,23.039721661043398,-0.030804263674913623
2008-08-25,21.97,22.859721661043398,-0.03892093150721199
2008-08-26,21.79,23.049721661043396,-0.05465235891210207
2008-08-27,21.98,23.539721661043398,-0.06625913778855885
2008-08-28,22.47,22.919721661043397,-0.019621602203302002
2008-08-29,21.85,23.129721661043398,-0.05532801820087563
2008-09-02,22.06,22.769721661043395,-0.03116953608869344
2008-09-03,21.7,22.149721661043397,-0.020303716133569405
2008-09-04,21.08,21.929721661043395,-0.03874748955673557
2008-09-05,20.86,22.489721661043397,-0.0724651770086775
2008-09-08,21.42,22.209721661043396,-0.035557476725545545
2008-09-09,21.14,22.649721661043397,-0.06665519707644163
2008-09-10,21.58,22.659721661043395,-0.04764937880502107
2008-09-11,21.59,22.899721661043397,-0.057193780799155824
2008-09-12,21.83,21.949721661043398,-0.005454358961457073
2008-09-15,20.88,22.189721661043396,-0.05902379854285256
2008-09-16,21.12,20.829721661043397,0.0139357761798371
2008-09-17,19.76,21.269721661043395,-0.07097985037615828
2008-09-18,20.2,21.429721661043395,-0.057383930621874524
2008-09-19,20.36,20.109721661043398,0.012445639137882214
2008-09-22,19.04,20.469721661043398,-0.06984568157389015
2008-09-23,19.4,20.549721661043396,-0.05594828387495643
2008-09-24,19.48,20.979721661043396,-0.07148434499148681
2008-09-25,19.91,20.809721661043397,-0.043235641288163484
2008-09-26,19.74,19.159721661043395,0.030286365805431092
2008-09-29,18.09,19.529721661043396,-0.07371951766805052
2008-09-30,18.46,19.420689289170543,-0.04946731163173734
2008-10-01,18.18,18.740689289170543,-0.029918285315927107
2008-10-02,17.5,18.280689289170542,-0.042705681214822766
2008-10-03,17.04,17.390689289170542,-0.020165347292411373
2008-10-06,16.15,16.510689289170543,-0.021845804427264137
2008-10-07,15.27,16.540689289170544,-0.07682202760452583
2008-10-08,15.3,15.920689289170543,-0.038986332683016656
2008-10-09,14.68,16.380689289170544,-0.10382281594797649
2008-10-10,15.14,17.98068928917054,-0.15798556125884666
2008-10-13,16.74,18.23068928917054,-0.08176812546830292
2008-10-14,16.99,16.440689289170543,0.033411659399906535
2008-10-15,15.2,16.460689289170542,-0.07658787958533109
2008-10-16,15.22,16.800689289170542,-0.09408478794911279
2008-10-17,15.56,17.430689289170544,-0.10732158999201358
2008-10-20,16.19,16.450689289170544,-0.015846709191824182
2008-10-21,15.21,15.230689289170543,-0.0013583948026076875
2008-10-22,13.99,14.920689289170543,-0.06237575698637721
2008-10-23,13.68,14.610689289170542,-0.06369920479113678
2008-10-24,13.37,13.710689289170542,-0.02484844357457927
2008-10-27,12.47,17.110689289170544,-0.27121580029553005
2008-10-28,15.87,15.590689289170543,0.017915225276375013
2008-10-29,14.35,16.060689289170544,-0.10651406414567977
2008-10-30,14.82,16.330689289170543,-0.092506155889717
2008-10-31,15.09,16.700689289170544,-0.0964444797027022
2008-11-03,15.46,18.00068928917054,-0.1411440000077694
2008-11-04,16.76,17.420689289170543,-0.03792555381727947
2008-11-05,16.18,16.800689289170542,-0.03694427523105426
2008-11-06,15.56,17.400689289170543,-0.10578255025311611
2008-11-07,16.16,17.310689289170544,-0.06647275968903255
2008-11-10,16.07,16.490689289170543,-0.025510715882980706
2008-11-11,15.25,16.340689289170545,-0.06674683484088861
2008-11-12,15.1,18.060689289170544,-0.16393002735204665
2008-11-13,16.82,17.090689289170545,-0.015838406783397874
2008-11-14,15.85,16.700689289170544,-0.050937375963408194
2008-11-17,15.46,16.600689289170543,-0.06871336902345793
2008-11-18,15.36,15.680689289170543,-0.020451224002762336
2008-11-19,14.44,14.640689289170544,-0.01370763938819397
2008-11-20,13.4,15.040689289170542,-0.10908338425366293
2008-11-21,13.8,16.590689289170545,-0.16820815823439883
2008-11-24,15.35,16.930689289170544,-0.09336237067333153
2008-11-25,15.69,18.110689289170544,-0.13366080387774193
2008-11-26,16.87,18.420689289170543,-0.08418193612777491
2008-11-28,17.18,17.200689289170544,-0.0012028174465991137
