date,LHX,dcf,Deviation
2016-07-07,82.27,88.096,-0.0661324010170724
2016-07-08,84.2,88.306,-0.046497406744728464
2016-07-11,84.41,88.856,-0.05003601332493024
2016-07-12,84.96,89.226,-0.04781117611458552
2016-07-13,85.33,89.456,-0.04612323376855665
2016-07-14,85.56,89.166,-0.040441423861112935
2016-07-15,85.27,88.946,-0.041328446473141045
2016-07-18,85.05,89.216,-0.046695659971305536
2016-07-19,85.32,89.926,-0.05121989191112697
2016-07-20,86.03,89.826,-0.04225947943802455
2016-07-21,85.93,90.456,-0.05003537631555666
2016-07-22,86.56,89.396,-0.031724014497292896
2016-07-25,85.5,90.216,-0.05227454110135665
2016-07-26,86.32,89.926,-0.040099637479705685
2016-07-27,86.03,90.426,-0.04861433658461067
2016-07-28,86.53,90.516,-0.044036413451765455
2016-07-29,86.62,89.546,-0.03267594309070199
2016-08-01,85.65,91.866,-0.06766377114492839
2016-08-02,87.97,91.966,-0.04345084052802117
2016-08-03,88.07,92.146,-0.044234150153018126
2016-08-04,88.25,92.636,-0.047346603912086005
2016-08-05,88.74,92.866,-0.04442960825275133
2016-08-08,88.97,93.686,-0.050338364323378126
2016-08-09,89.79,93.876,-0.043525501725680704
2016-08-10,89.98,93.776,-0.04047944036853768
2016-08-11,89.88,93.726,-0.04103450483323734
2016-08-12,89.83,94.646,-0.05088434799146291
2016-08-15,90.75,93.896,-0.03350515463917525
2016-08-16,90.0,93.816,-0.040675364543361514
2016-08-17,89.92,94.536,-0.04882795971904885
2016-08-18,90.64,94.836,-0.04424480155215316
2016-08-19,90.94,95.136,-0.04410528086108301
2016-08-22,91.24,95.236,-0.04195892309630822
2016-08-23,91.34,94.916,-0.03767541826457066
2016-08-24,91.02,95.166,-0.04356597944644092
2016-08-25,91.27,94.736,-0.03658588076338465
2016-08-26,90.84,96.516,-0.0588089021509387
2016-08-29,92.62,96.626,-0.04145882060729
2016-08-30,92.73,96.876,-0.042796977579586226
2016-08-31,92.98,96.746,-0.03892667397101679
2016-09-01,92.85,97.586,-0.04853155165700007
2016-09-02,93.69,97.696,-0.04100474942679333
2016-09-06,93.8,97.196,-0.034939709453063905
2016-09-07,93.3,96.696,-0.03512037726482997
2016-09-08,92.8,94.756,-0.020642492296002346
2016-09-09,90.86,95.816,-0.051724137931034475
2016-09-12,91.92,93.746,-0.019478164401681042
2016-09-13,89.85,93.446,-0.038482118014682265
2016-09-14,89.55,94.226,-0.04962536879417567
2016-09-15,90.33,93.256,-0.03137599725486839
2016-09-16,89.36,93.416,-0.04341868630641432
2016-09-19,89.52,93.206,-0.03954681029118301
2016-09-20,89.31,93.796,-0.047827199454134495
2016-09-21,89.9,94.706,-0.05074652081177533
2016-09-22,90.81,94.776,-0.041846036971385114
2016-09-23,90.88,94.026,-0.03345883053623466
2016-09-26,90.13,95.476,-0.055993129163349975
2016-09-27,91.58,95.846,-0.044508899693258
2016-09-28,91.95,94.506,-0.027045901847501663
2016-09-29,90.61,95.506,-0.05126379494482025
2016-09-30,91.61,93.76294820717132,-0.022961609551934492
2016-10-03,91.5,93.52294820717131,-0.02163050081237916
2016-10-04,91.26,94.05294820717131,-0.02969548813099676
2016-10-05,91.79,94.54294820717132,-0.029118493334254758
2016-10-06,92.28,94.88294820717131,-0.027433255989136485
2016-10-07,92.62,94.71294820717131,-0.022097804437396174
2016-10-10,92.45,93.43294820717132,-0.010520359530899137
2016-10-11,91.17,93.32294820717131,-0.023069869185785796
2016-10-12,91.06,92.04294820717132,-0.01067923427397055
2016-10-13,89.78,91.93294820717132,-0.023418679038984425
2016-10-14,89.67,91.84294820717132,-0.02365939083607993
2016-10-17,89.58,92.65294820717132,-0.033166221546455654
2016-10-18,90.39,93.90294820717132,-0.03741041441447557
2016-10-19,91.64,93.31294820717132,-0.017928360847168534
2016-10-20,91.05,92.80294820717131,-0.018888928003214622
2016-10-21,90.54,93.54294820717132,-0.032102347261074415
2016-10-24,91.28,92.97294820717131,-0.018209040799684217
2016-10-25,90.71,93.64294820717132,-0.03132054536218365
2016-10-26,91.38,91.24294820717131,0.0015020535342358254
2016-10-27,88.98,91.65294820717132,-0.029163799522623268
2016-10-28,89.39,91.47294820717131,-0.02277119353859436
2016-10-31,89.21,94.99294820717131,-0.06087765793476807
2016-11-01,92.73,95.42294820717132,-0.028221180101506538
2016-11-02,93.16,95.06294820717132,-0.020017769731107138
2016-11-03,92.8,96.51294820717132,-0.038470985252685885
2016-11-04,94.25,99.24294820717131,-0.050310357535413464
2016-11-07,96.98,99.72294820717131,-0.027505687070872753
2016-11-08,97.46,103.46294820717131,-0.05802027016619693
2016-11-09,101.2,105.07294820717131,-0.03685961299510743
2016-11-10,102.81,105.68294820717132,-0.027184595584326954
2016-11-11,103.42,107.33294820717131,-0.03645617000679646
2016-11-14,105.07,107.13294820717131,-0.01925596412395969
2016-11-15,104.87,106.26294820717132,-0.013108503299340102
2016-11-16,104.0,106.05294820717131,-0.01935776649189358
2016-11-17,103.79,105.83294820717131,-0.01930351787207296
2016-11-18,103.57,106.16294820717131,-0.024424229460087377
2016-11-21,103.9,106.31294820717132,-0.022696654056373444
2016-11-22,104.05,106.43294820717132,-0.022389196647385257
2016-11-23,104.17,107.05294820717131,-0.02693011500806275
2016-11-25,104.79,106.27294820717131,-0.013954145736885026
2016-11-28,104.01,106.94294820717131,-0.02742535395124479
2016-11-29,104.68,105.82294820717131,-0.010800570448422309
2016-11-30,103.56,106.60294820717131,-0.02854469091471712
2016-12-01,104.34,107.22294820717131,-0.026887417809114966
2016-12-02,104.96,108.20294820717132,-0.02997097824878303
2016-12-05,105.94,108.74294820717131,-0.025775907802603304
2016-12-06,106.48,109.39294820717132,-0.026628299674808065
2016-12-07,107.13,108.17294820717132,-0.009641488232102868
2016-12-08,105.91,107.77294820717131,-0.01728586104548402
2016-12-09,105.51,107.28294820717132,-0.01652590870030546
2016-12-12,105.02,107.71294820717131,-0.025001155868390024
2016-12-13,105.45,107.41294820717131,-0.018274781950731844
2016-12-14,105.15,107.26294820717132,-0.019698770567915913
2016-12-15,105.0,106.26294820717132,-0.011885122975405005
2016-12-16,104.0,106.61294820717131,-0.0245087322985742
2016-12-19,104.35,106.47294820717131,-0.01993885059931433
2016-12-20,104.21,106.05294820717131,-0.017377623520386964
2016-12-21,103.79,105.96294820717131,-0.020506679400075778
2016-12-22,103.7,105.98294820717132,-0.0215407124050625
2016-12-23,103.72,105.69294820717131,-0.018666791310467445
2016-12-27,103.43,105.60294820717131,-0.020576586582681577
2016-12-28,103.34,105.37294820717132,-0.019292885334994958
2016-12-29,103.11,104.73294820717132,-0.01549606150646099
2016-12-30,102.47,105.58507936507937,-0.02950302622123735
2017-01-03,102.72,106.14507936507937,-0.032267905262937546
2017-01-04,103.28,106.27507936507936,-0.028182330071856
2017-01-05,103.41,107.41507936507936,-0.03728600666454862
2017-01-06,104.55,105.00507936507937,-0.004333879540218799
2017-01-09,102.14,104.57507936507936,-0.023285465140105877
2017-01-10,101.71,104.65507936507936,-0.028140816317244743
2017-01-11,101.79,104.65507936507936,-0.027376400481096574
2017-01-12,101.79,104.62507936507936,-0.02709751220533474
2017-01-13,101.76,103.04507936507936,-0.0124710405678512
2017-01-17,100.18,103.71507936507936,-0.03408452644225246
2017-01-18,100.85,102.85507936507936,-0.01949421824820563
2017-01-19,99.99,103.05507936507937,-0.029742147441574662
2017-01-20,100.19,103.57507936507936,-0.032682372881875366
2017-01-23,100.71,104.93507936507936,-0.04026374583831882
2017-01-24,102.07,103.98507936507937,-0.018416866888717354
2017-01-25,101.12,104.09507936507937,-0.028580403446787805
2017-01-26,101.23,105.39507936507937,-0.03951872696686243
2017-01-27,102.53,105.24507936507936,-0.0257976846182153
2017-01-30,102.38,105.57507936507936,-0.03026357530862711
2017-01-31,102.71,104.69507936507937,-0.018960579399890043
2017-02-01,101.83,107.84507936507937,-0.055775186039939806
2017-02-02,104.98,107.16507936507936,-0.020389845069170742
2017-02-03,104.3,107.99507936507936,-0.03421525672098524
2017-02-06,105.13,108.20507936507937,-0.0284189927415901
2017-02-07,105.34,107.77507936507936,-0.02259408556620701
2017-02-08,104.91,107.35507936507936,-0.02277562812621514
2017-02-09,104.49,108.60507936507936,-0.037890303005501225
2017-02-10,105.74,109.87507936507936,-0.03763436976768708
2017-02-13,107.01,110.80507936507937,-0.034250048705577574
2017-02-14,107.94,110.18507936507936,-0.020375529772417522
2017-02-15,107.32,111.51507936507936,-0.037618942558839685
2017-02-16,108.65,112.32507936507936,-0.032718244098760896
2017-02-17,109.46,113.88507936507936,-0.038855655102052244
2017-02-21,111.02,113.30507936507937,-0.020167492736284376
2017-02-22,110.44,112.70507936507937,-0.02009740268885507
2017-02-23,109.84,113.96507936507936,-0.0361959943173904
2017-02-24,111.1,114.23507936507937,-0.027444103707059186
2017-02-27,111.37,112.76507936507936,-0.012371554854874511
2017-02-28,109.9,113.77507936507936,-0.03405912249592968
2017-03-01,110.91,113.16507936507936,-0.019927343114427565
2017-03-02,110.3,113.32507936507936,-0.026693820838492477
2017-03-03,110.46,112.76507936507936,-0.020441429013822843
2017-03-06,109.9,112.59507936507937,-0.023936031488026366
2017-03-07,109.73,112.89507936507937,-0.02803558297562425
2017-03-08,110.03,112.85507936507936,-0.025032806507010674
2017-03-09,109.99,113.48507936507937,-0.030797699438846693
2017-03-10,110.62,113.65507936507936,-0.02670430025683379
2017-03-13,110.79,113.42507936507937,-0.023231893509175983
2017-03-14,110.56,114.61507936507937,-0.0353799813038812
2017-03-15,111.75,114.51507936507936,-0.02414598479440566
2017-03-16,111.65,115.17507936507937,-0.030606268165925488
2017-03-17,112.31,115.41507936507936,-0.026903584714935036
2017-03-20,112.55,113.76507936507936,-0.0106806005134501
2017-03-21,110.9,113.85507936507936,-0.02595474335935255
2017-03-22,110.99,114.28507936507937,-0.0288321046228035
2017-03-23,111.42,113.75507936507937,-0.020527253623421005
2017-03-24,110.89,113.65507936507936,-0.02432869151582262
2017-03-27,110.79,114.55507936507937,-0.03286697880135292
2017-03-28,111.69,113.99507936507936,-0.020220867233199935
2017-03-29,111.13,114.65507936507936,-0.03074507806021376
2017-03-30,111.79,114.13507936507936,-0.020546525907063518
2017-03-31,111.27,112.686,-0.012565891060114076
2017-04-03,110.27,112.526,-0.020048699856033303
2017-04-04,110.11,111.466,-0.01216514452837636
2017-04-05,109.05,111.906,-0.025521419763015474
2017-04-06,109.49,112.586,-0.027498978558613052
2017-04-07,110.17,112.476,-0.020502151570112703
2017-04-10,110.06,112.356,-0.02043504574744559
2017-04-11,109.94,112.706,-0.02454172803577459
2017-04-12,110.29,112.436,-0.019086413604183727
2017-04-13,110.02,112.626,-0.023138529291637844
2017-04-17,110.21,111.976,-0.015771236693577273
2017-04-18,109.56,111.836,-0.020351228584713277
2017-04-19,109.42,112.366,-0.026217895092821686
2017-04-20,109.95,112.686,-0.024279857302593078
2017-04-21,110.27,114.106,-0.033617864091283534
2017-04-24,111.69,113.626,-0.017038353897875558
2017-04-25,111.21,113.546,-0.020573159776654526
2017-04-26,111.13,115.706,-0.03954851088102607
2017-04-27,113.29,114.306,-0.008888422305040833
2017-04-28,111.89,112.126,-0.0021047749852844966
2017-05-01,109.71,111.956,-0.020061452713566075
2017-05-02,109.54,111.666,-0.01903891963534099
2017-05-03,109.25,112.416,-0.02816325078280668
2017-05-04,110.0,113.136,-0.027718851647574594
2017-05-05,110.72,110.416,0.002753224170410018
2017-05-08,108.0,110.916,-0.026290165530671872
2017-05-09,108.5,111.376,-0.02582243930469763
2017-05-10,108.96,111.386,-0.0217801159930332
2017-05-11,108.97,110.176,-0.01094612256752836
2017-05-12,107.76,111.046,-0.029591340525548016
2017-05-15,108.63,111.056,-0.02184483503817891
2017-05-16,108.64,109.596,-0.008722946092923123
2017-05-17,107.18,109.856,-0.024359161083600256
2017-05-18,107.44,110.226,-0.025275343385408156
2017-05-19,107.81,110.966,-0.02844114413423926
2017-05-22,108.55,111.356,-0.02519846258845504
2017-05-23,108.94,112.296,-0.02988530312744897
2017-05-24,109.88,113.466,-0.03160418098813744
2017-05-25,111.05,112.976,-0.01704786857385643
2017-05-26,110.56,112.946,-0.021125139447169428
2017-05-30,110.53,114.576,-0.035312805474095765
2017-05-31,112.16,115.776,-0.031232725262576033
2017-06-01,113.36,116.236,-0.024742764720052324
2017-06-02,113.82,115.156,-0.011601653409288426
2017-06-05,112.74,113.306,-0.004995322401285085
2017-06-06,110.89,112.866,-0.017507486754204105
2017-06-07,110.45,113.626,-0.02795134916304365
2017-06-08,111.21,111.476,-0.002386163837956201
2017-06-09,109.06,110.946,-0.016999260901699897
2017-06-12,108.53,111.726,-0.028605696077904863
2017-06-13,109.31,111.786,-0.022149464154724186
2017-06-14,109.37,111.916,-0.022749204760713293
2017-06-15,109.5,112.956,-0.03059598427706367
2017-06-16,110.54,114.696,-0.036234916649229176
2017-06-19,112.28,114.286,-0.017552456118859694
2017-06-20,111.87,114.126,-0.019767625256295718
2017-06-21,111.71,113.406,-0.014955117013209285
2017-06-22,110.99,113.806,-0.024743862362265667
2017-06-23,111.39,113.326,-0.017083458341421998
2017-06-26,110.91,111.766,-0.007658858686899528
2017-06-27,109.35,112.836,-0.030894395405721586
2017-06-28,110.42,111.406,-0.008850510744484175
2017-06-29,108.99,111.496,-0.022476142641888464
2017-06-30,109.08,113.56380530973452,-0.03948269695177409
2017-07-03,109.67,114.72380530973452,-0.04405193234385929
2017-07-05,110.83,114.17380530973452,-0.029286974369150065
2017-07-06,110.28,116.70380530973452,-0.055043666251375356
2017-07-07,112.81,117.79380530973451,-0.04230957049591677
2017-07-10,113.9,118.61380530973452,-0.039740781416003124
2017-07-11,114.72,119.4838053097345,-0.0398698827626508
2017-07-12,115.59,119.03380530973452,-0.028931321659199982
2017-07-13,115.14,119.07380530973451,-0.033036697697717
2017-07-14,115.18,117.38380530973451,-0.018774355661067887
2017-07-17,113.49,117.67380530973452,-0.03555426204431944
2017-07-18,113.78,118.32380530973451,-0.038401446757398094
2017-07-19,114.43,118.12380530973451,-0.031270625764628135
2017-07-20,114.23,117.83380530973452,-0.030583798089704795
2017-07-21,113.94,117.83380530973452,-0.033044891485082495
2017-07-24,113.94,118.86380530973452,-0.04142392460769784
2017-07-25,114.97,119.12380530973451,-0.034869649260567015
2017-07-26,115.23,117.77380530973451,-0.021599075473909712
2017-07-27,113.88,118.30380530973451,-0.037393601145393696
2017-07-28,114.41,118.36380530973452,-0.033403837426383864
2017-07-31,114.47,119.74380530973451,-0.044042406169513826
2017-08-01,115.85,120.14380530973452,-0.03573888223920463
2017-08-02,116.25,120.80380530973451,-0.037695876367957126
2017-08-03,116.91,120.58380530973452,-0.030466821811584888
2017-08-04,116.69,121.27380530973451,-0.0377971590652032
2017-08-07,117.38,120.78380530973452,-0.02818097427056465
2017-08-08,116.89,122.44380530973451,-0.04535799337243385
2017-08-09,118.55,122.12380530973451,-0.029263789321586464
2017-08-10,118.23,122.26380530973451,-0.032992636696653976
2017-08-11,118.37,123.7338053097345,-0.0433495542815292
2017-08-14,119.84,123.68380530973451,-0.031077676661941944
2017-08-15,119.79,124.14380530973452,-0.03507066098764988
2017-08-16,120.25,123.00380530973452,-0.022387968427482252
2017-08-17,119.11,122.60380530973451,-0.028496711834580468
2017-08-18,118.71,122.45380530973452,-0.030573205138582304
2017-08-21,118.56,123.88380530973451,-0.04297418291619248
2017-08-22,119.99,122.97380530973452,-0.024263747081902487
2017-08-23,119.08,122.7338053097345,-0.02977016234861829
2017-08-24,118.84,123.55380530973451,-0.0381518424132512
2017-08-25,119.66,125.22380530973452,-0.04443089152236457
2017-08-28,121.33,125.40380530973451,-0.03248549993895822
2017-08-29,121.51,126.2338053097345,-0.03742107986164167
2017-08-30,122.34,126.79380530973451,-0.03512636361732857
2017-08-31,122.9,127.04380530973451,-0.03261713784180076
2017-09-01,123.15,126.78380530973452,-0.02866143117298836
2017-09-05,122.89,126.61380530973452,-0.029410736851522623
2017-09-06,122.72,126.3438053097345,-0.02868209724133819
2017-09-07,122.45,126.40380530973451,-0.031279163629973517
2017-09-08,122.51,127.16380530973451,-0.03659693336794356
2017-09-11,123.27,127.56380530973452,-0.033660059758399696
2017-09-12,123.67,127.18380530973451,-0.02762777305787667
2017-09-13,123.29,128.14380530973452,-0.03787779907114863
2017-09-14,124.25,130.76380530973452,-0.04981351907208231
2017-09-15,126.87,132.8738053097345,-0.045184265595008544
2017-09-18,128.98,134.8038053097345,-0.04320208392005953
2017-09-19,130.91,135.4938053097345,-0.03383036810617346
2017-09-20,131.6,134.95380530973452,-0.024851506054513695
2017-09-21,131.06,135.6938053097345,-0.034148981960947844
2017-09-22,131.8,134.64380530973452,-0.021120951708046398
2017-09-25,130.75,135.4138053097345,-0.03444113618302724
2017-09-26,131.52,135.2538053097345,-0.027605916899594685
2017-09-27,131.36,134.8438053097345,-0.025835857284895236
2017-09-28,130.95,135.57380530973452,-0.034105447576476156
2017-09-29,131.68,136.0113201320132,-0.0318452914640428
2017-10-02,132.81,136.5113201320132,-0.027113649830899256
2017-10-03,133.31,137.2013201320132,-0.028362118733763042
2017-10-04,134.0,137.99132013201321,-0.028924428929260282
2017-10-05,134.79,138.8613201320132,-0.029319324691301052
2017-10-06,135.66,139.0813201320132,-0.024599422329078746
2017-10-09,135.88,139.2713201320132,-0.024350455849765806
2017-10-10,136.07,139.2013201320132,-0.02249490255583475
2017-10-11,136.0,139.8213201320132,-0.027330024694411925
2017-10-12,136.62,139.7613201320132,-0.02247631983617515
2017-10-13,136.56,139.1013201320132,-0.01826956156563697
2017-10-16,135.9,139.2913201320132,-0.024346959514771394
2017-10-17,136.09,138.0413201320132,-0.014135768407220972
2017-10-18,134.84,138.8113201320132,-0.028609483205234043
2017-10-19,135.61,139.9313201320132,-0.030881722032897296
2017-10-20,136.73,140.0213201320132,-0.02350584988707516
2017-10-23,136.82,140.1613201320132,-0.023839102891340724
2017-10-24,136.96,139.7613201320132,-0.020043600971765052
2017-10-25,136.56,139.0613201320132,-0.01798717378519532
2017-10-26,135.86,139.7313201320132,-0.027705457361711705
2017-10-27,136.53,138.8413201320132,-0.0166472065363219
2017-10-30,135.64,142.5213201320132,-0.04828274201810112
2017-10-31,139.32,140.3513201320132,-0.007348132750323644
2017-11-01,137.15,140.3013201320132,-0.02246108681691683
2017-11-02,137.1,142.6113201320132,-0.038645740933549
2017-11-03,139.41,142.1913201320132,-0.01956040726980368
2017-11-06,138.99,142.5713201320132,-0.025119498989678135
2017-11-07,139.37,144.49132013201321,-0.035443790861168445
2017-11-08,141.29,140.7613201320132,0.003755860398943156
2017-11-09,137.56,141.9613201320132,-0.031003657390057504
2017-11-10,138.76,142.1713201320132,-0.023994432413271705
2017-11-13,138.97,142.5413201320132,-0.025054630676253464
2017-11-14,139.34,142.1713201320132,-0.01991484730805182
2017-11-15,138.97,143.5513201320132,-0.031914162320486494
2017-11-16,140.35,143.0413201320132,-0.018814983876892177
2017-11-17,139.84,145.1213201320132,-0.036392448244054854
2017-11-20,141.92,147.2013201320132,-0.03587821173938388
2017-11-21,144.0,145.7213201320132,-0.011812411049075155
2017-11-22,142.52,147.1413201320132,-0.031407358095380644
2017-11-24,143.94,146.7013201320132,-0.018822735402301394
2017-11-27,143.5,147.4013201320132,-0.026467335085731736
2017-11-28,144.2,146.4213201320132,-0.015170742416544702
2017-11-29,143.22,147.7013201320132,-0.030340420302322646
2017-11-30,144.5,146.0613201320132,-0.010689483914030462
2017-12-01,142.86,144.8913201320132,-0.014019612287074268
2017-12-04,141.69,145.7813201320132,-0.028064776257399004
2017-12-05,142.58,145.7213201320132,-0.021557038662341044
2017-12-06,142.52,146.4013201320132,-0.02651151047349387
2017-12-07,143.2,146.4513201320132,-0.022200688454582895
2017-12-08,143.25,145.8413201320132,-0.017768079236169743
2017-12-11,142.64,144.6213201320132,-0.01370005563636556
2017-12-12,141.42,145.1413201320132,-0.025639288168444963
2017-12-13,141.94,144.4713201320132,-0.017521263941522536
2017-12-14,141.27,147.2913201320132,-0.04088034601507029
2017-12-15,144.09,145.8713201320132,-0.012211585734612673
2017-12-18,142.67,145.7713201320132,-0.02127524213408083
2017-12-19,142.57,145.5413201320132,-0.020415646424795875
2017-12-20,142.34,145.99132013201321,-0.025010528904810814
2017-12-21,142.79,145.9813201320132,-0.02186115407866729
2017-12-22,142.78,145.4013201320132,-0.018028172850378943
2017-12-26,142.2,146.4213201320132,-0.028829955420476172
2017-12-27,143.22,146.4213201320132,-0.021863756788471078
2017-12-28,143.22,144.8513201320132,-0.011262031512908943
2017-12-29,141.65,145.55472336911643,-0.026826497132726668
2018-01-02,142.07,146.30472336911643,-0.028944543085136942
2018-01-03,142.82,145.91472336911644,-0.021209123367816773
2018-01-04,142.43,147.22472336911645,-0.03256737903385487
2018-01-05,143.74,149.88472336911644,-0.040996328585028774
2018-01-08,146.4,149.10472336911644,-0.01813975646110655
2018-01-09,145.62,148.63472336911644,-0.020282766373707517
2018-01-10,145.15,148.78472336911642,-0.02442941242091845
2018-01-11,145.3,150.69472336911645,-0.03579901969030741
2018-01-12,147.21,149.25472336911642,-0.013699555517983075
2018-01-16,145.77,151.09472336911642,-0.035240961764815504
2018-01-17,147.61,149.22472336911645,-0.010820749622851178
2018-01-18,145.74,149.37472336911642,-0.024332921173917277
2018-01-19,145.89,146.67472336911644,-0.005350092715986521
2018-01-22,143.19,145.89472336911643,-0.0185388704036501
2018-01-23,142.41,146.58472336911643,-0.028479934833345655
2018-01-24,143.1,147.95472336911644,-0.032812222946102976
2018-01-25,144.47,149.63472336911644,-0.03451554059665807
2018-01-26,146.15,150.67472336911644,-0.030029743993834734
2018-01-29,147.19,159.79472336911644,-0.07888072336406426
2018-01-30,156.31,162.86472336911643,-0.04024642803869083
2018-01-31,159.38,161.16472336911644,-0.011073908308264713
2018-02-01,157.68,159.38472336911644,-0.010695650957516789
2018-02-02,155.9,151.68472336911643,0.027789724220453893
2018-02-05,148.2,152.12472336911642,-0.02579937883991057
2018-02-06,148.64,156.27472336911643,-0.04885449933629671
2018-02-07,152.79,153.32472336911644,-0.0034875221514611976
2018-02-08,149.84,156.50472336911642,-0.04258480655179753
2018-02-09,153.02,156.27472336911643,-0.02082693412567338
2018-02-12,152.79,156.50472336911642,-0.02373553519119831
2018-02-13,153.02,158.45472336911644,-0.034298273055933914
2018-02-14,154.97,159.71472336911643,-0.029707488884108124
2018-02-15,156.23,160.14472336911643,-0.024444910121037333
2018-02-16,156.66,160.49472336911643,-0.023893142955840885
2018-02-20,157.01,161.65472336911643,-0.028732370278540142
2018-02-21,158.17,161.47472336911645,-0.020465886549699608
2018-02-22,157.99,162.28472336911642,-0.026464126012329947
2018-02-23,158.8,163.02472336911643,-0.02591461762245051
2018-02-26,159.54,162.50472336911642,-0.018243921208261127
2018-02-27,159.02,159.63472336911644,-0.003850812380556068
2018-02-28,156.15,156.35472336911644,-0.0013093519959299638
2018-03-01,152.87,157.34472336911642,-0.028438979543147003
2018-03-02,153.86,157.74472336911643,-0.024626645418917237
2018-03-05,154.26,158.15472336911643,-0.024626032572081735
2018-03-06,154.67,159.24472336911643,-0.028727629225821172
2018-03-07,155.76,159.22472336911645,-0.021759958477582053
2018-03-08,155.74,161.20472336911644,-0.03389927574642859
2018-03-09,157.72,161.50472336911642,-0.023434134247990346
2018-03-12,158.02,161.58472336911643,-0.02206101724711529
2018-03-13,158.1,161.06472336911642,-0.01840703108105235
2018-03-14,157.58,161.66472336911644,-0.02526663383322103
2018-03-15,158.18,159.99472336911643,-0.011342395117179938
2018-03-16,156.51,159.91472336911644,-0.021290868641642535
2018-03-19,156.43,162.30472336911643,-0.03619564019560917
2018-03-20,158.82,163.29472336911644,-0.027402743192146195
2018-03-21,159.81,158.05472336911643,0.011105499370520855
2018-03-22,154.57,160.67472336911644,-0.03799429830099732
2018-03-23,157.19,165.55472336911643,-0.050525428685394
2018-03-26,162.07,163.83472336911643,-0.010771363559729297
2018-03-27,160.35,163.26472336911644,-0.017852744358784145
2018-03-28,159.78,164.76472336911644,-0.03025358382054477
2018-03-29,161.28,163.2881337737407,-0.012298099851660083
2018-04-02,159.63,163.35813377374072,-0.02282184356307826
2018-04-03,159.7,165.94813377374072,-0.03765112406903981
2018-04-04,162.29,167.9881337737407,-0.033919858776545464
2018-04-05,164.33,164.69813377374072,-0.0022352030670028666
2018-04-06,161.04,166.4881337737407,-0.032723856350896474
2018-04-09,162.83,166.04813377374072,-0.01938072835028526
2018-04-10,162.39,165.51813377374071,-0.01889903965457229
2018-04-11,161.86,166.41813377374072,-0.027389646010198998
2018-04-12,162.76,165.3481337737407,-0.015652633716944475
2018-04-13,161.69,168.8381337737407,-0.04233719962410798
2018-04-16,165.18,170.6181337737407,-0.03187312891929939
2018-04-17,166.96,171.9381337737407,-0.028953052266413426
2018-04-18,168.28,172.51813377374071,-0.024566308949869997
2018-04-19,168.86,171.6581337737407,-0.016300618632082098
2018-04-20,168.0,172.6581337737407,-0.026978941981644078
2018-04-23,169.0,168.47813377374072,0.0030975309054652733
2018-04-24,164.82,164.8181337737407,1.1322942546243553e-05
2018-04-25,161.16,163.4081337737407,-0.013757783788495681
2018-04-26,159.75,161.8081337737407,-0.012719594038570592
2018-04-27,158.15,160.07813377374072,-0.012044954100139615
2018-04-30,156.42,155.4381337737407,0.006316765406412461
2018-05-01,151.78,150.41813377374072,0.009053869982909024
2018-05-02,146.76,150.9581337737407,-0.027809920994604886
2018-05-03,147.3,153.4981337737407,-0.04037921257646604
2018-05-04,149.84,153.5381337737407,-0.024086093030089795
2018-05-07,149.88,157.5981337737407,-0.04897350995806471
2018-05-08,153.94,159.04813377374072,-0.03211690481705032
2018-05-09,155.39,160.3681337737407,-0.031041913730593396
2018-05-10,156.71,160.3081337737407,-0.022445110482161246
2018-05-11,156.65,158.82813377374072,-0.013713778044156744
2018-05-14,155.17,158.5381337737407,-0.021244943999073285
2018-05-15,154.88,157.35813377374072,-0.01574836784289735
2018-05-16,153.7,156.4981337737407,-0.017879662244318917
2018-05-17,152.84,157.5581337737407,-0.029945351983643786
2018-05-18,153.9,158.1281337737407,-0.026738656005328987
2018-05-21,154.47,154.38813377374072,0.0005302624253444854
2018-05-22,150.73,157.5881337737407,-0.0435193539609231
2018-05-23,153.93,157.5681337737407,-0.0230892737421442
2018-05-24,153.91,156.5581337737407,-0.016914699414901202
2018-05-25,152.9,154.51813377374071,-0.010472128637730838
2018-05-29,150.86,156.4081337737407,-0.03547215633789602
2018-05-30,152.75,154.1281337737407,-0.008941480961313641
2018-05-31,150.47,156.3481337737407,-0.037596443474325336
2018-06-01,152.69,156.5581337737407,-0.024707331906057117
2018-06-04,152.9,156.60813377374072,-0.023677785338391377
2018-06-05,152.95,157.13813377374072,-0.026652561495805416
2018-06-06,153.48,156.63813377374072,-0.02016197267967046
2018-06-07,152.98,158.3081337737407,-0.0336567278429033
2018-06-08,154.65,157.88813377374072,-0.02050903824337469
2018-06-11,154.23,156.01813377374071,-0.011461063726950438
2018-06-12,152.36,155.8981337737407,-0.0226951643877642
2018-06-13,152.24,153.60813377374072,-0.008906649277804046
2018-06-14,149.95,152.88813377374072,-0.019217539656078753
2018-06-15,149.23,152.9281337737407,-0.024182167678918787
2018-06-18,149.27,149.10813377374072,0.0010855626863717216
2018-06-19,145.45,148.88813377374072,-0.023092060371752154
2018-06-20,145.23,146.8081337737407,-0.010749634459442992
2018-06-21,143.15,147.35813377374072,-0.028557186942948398
2018-06-22,143.7,147.7781337737407,-0.027596327478222493
2018-06-25,144.12,147.94813377374072,-0.025874836512606136
2018-06-26,144.29,147.47813377374072,-0.02161767098729317
2018-06-27,143.82,148.41813377374072,-0.03098094320974587
2018-06-28,144.76,148.19813377374072,-0.023199575367054526
