BWA,dcf,Deviation
52.52,56.895029970945195,-0.0768965228277304
53.48,54.8350299709452,-0.024711028181495953
51.42,55.2750299709452,-0.06974270250005399
51.86,53.6550299709452,-0.03345501758021996
50.24,55.855029970945196,-0.1005286358966423
52.44,55.7650299709452,-0.059625718352121715
52.35,57.935029970945195,-0.09640160665742514
54.52,58.395029970945195,-0.06635890028437763
54.98,58.005029970945195,-0.05215116641540296
54.59,59.855029970945196,-0.08796303290635632
56.44,59.1350299709452,-0.04557417105004169
55.72,59.935029970945195,-0.07032665159237461
56.52,59.715029970945196,-0.05350461973308496
56.3,58.685029970945195,-0.040641198822357616
55.27,60.535029970945196,-0.0869749296146749
57.12,60.2750299709452,-0.0523438971737723
56.86,57.785029970945196,-0.016008124793052914
54.37,60.435029970945195,-0.10035620026764325
57.02,60.4850299709452,-0.057287397767838866
57.07,59.1250299709452,-0.03475736032531518
55.71,60.7350299709452,-0.08273693078523392
57.32,62.1650299709452,-0.07793819086405451
58.75,61.0950299709452,-0.03838331812031881
57.68,59.6650299709452,-0.033269571337043446
56.25,58.9150299709452,-0.04523514580675758
55.5,58.6650299709452,-0.05395087963839329
55.25,58.715029970945196,-0.05901436093381618
55.3,58.5950299709452,-0.056233949749305845
55.18,59.3850299709452,-0.07080959583589597
55.97,60.6550299709452,-0.07724058455151062
57.24,60.505029970945195,-0.05396295105569038
57.09,61.0950299709452,-0.06555410436577014
57.68,61.6350299709452,-0.06416854137670736
58.22,61.545029970945194,-0.05402597045634572
58.13,60.5950299709452,-0.04068039857604089
57.18,60.365029970945194,-0.05276283259493464
56.95,59.975029970945194,-0.05043815688646858
56.56,60.2350299709452,-0.06101150730260907
56.82,60.6650299709452,-0.06338132483881953
57.25,62.1650299709452,-0.07906422587172235
58.75,61.4450299709452,-0.043860829300914395
58.03,60.8850299709452,-0.04689215021011961
57.47,59.475029970945194,-0.033712130484418346
56.06,59.3850299709452,-0.0559910464400204
55.97,56.8350299709452,-0.015220014336007504
53.42,56.825029970945195,-0.059921305324188934
53.41,56.1750299709452,-0.04922169106763852
52.76,56.1750299709452,-0.060792668427796404
52.76,54.755029970945195,-0.03643555618550154
51.34,55.865029970945194,-0.08099932951434219
52.45,57.0250299709452,-0.0802284535979414
53.61,58.2350299709452,-0.07942006680949132
54.82,58.2750299709452,-0.059288343097683716
54.86,59.8050299709452,-0.08268585390472372
56.39,59.0850299709452,-0.045612737647259705
55.67,59.0950299709452,-0.05795800378862914
55.68,59.6750299709452,-0.06694642588181876
56.26,58.785029970945196,-0.04295362224350663
55.37,58.365029970945194,-0.05131548758625082
54.95,58.22150477887858,-0.056190659985576374
54.74,56.64150477887858,-0.03357087327220232
53.16,56.27150477887858,-0.055294501028635756
52.79,57.51150477887858,-0.08209670042597428
54.03,58.43150477887858,-0.0753275958840206
54.95,57.00150477887858,-0.0359903617779358
53.52,55.60150477887858,-0.03743612312574096
52.12,54.92150477887858,-0.05100925020459324
51.44,55.21150477887858,-0.06831012474634424
51.73,53.94150477887858,-0.04099820329344106
50.46,54.28150477887858,-0.07040159985331795
50.8,56.24150477887858,-0.09675247488972116
52.76,57.00150477887858,-0.07441040013473876
53.52,58.60150477887858,-0.08671287193140598
55.12,58.26150477887858,-0.053920762788424725
54.78,58.31150477887858,-0.06056274473228396
54.83,58.36150477887858,-0.060510858865939654
54.88,56.80150477887858,-0.0338284132851544
53.32,58.18150477887858,-0.08355756347923537
54.7,57.49150477887858,-0.04855508287033261
54.01,59.01150477887858,-0.08475474058185217
55.53,60.51150477887858,-0.08232326723789163
57.03,60.92150477887858,-0.06387735813491857
57.44,61.79150477887858,-0.07042237916766203
58.31,62.04150477887858,-0.06014529776764754
58.56,60.48150477887858,-0.03177012188938799
57.0,61.38150477887858,-0.07138151458916753
57.9,61.50150477887858,-0.05855962048127705
58.02,64.86150477887858,-0.10547866260892602
61.38,63.65150477887858,-0.0356865841077858
60.17,64.04150477887858,-0.060453057626394635
60.56,63.78150477887858,-0.05050844739469651
60.3,64.07150477887858,-0.05886399565445932
60.59,64.78150477887858,-0.0647021830256278
61.3,64.70150477887859,-0.05257226691254624
61.22,64.54150477887858,-0.05146308240345754
61.06,65.27150477887858,-0.06452286940749974
61.79,65.03150477887858,-0.04984514490169667
61.55,64.94150477887858,-0.05222399435347902
61.46,66.49150477887858,-0.07567139284350899
63.01,66.45150477887859,-0.05178971928973475
62.97,65.65150477887858,-0.04084452881788736
62.17,65.52150477887858,-0.05115121806480494
62.04,64.14150477887858,-0.032763571514627055
60.66,64.21150477887858,-0.05530947750109094
60.73,62.89150477887858,-0.03436878774769747
59.41,62.10150477887858,-0.04334041161260227
58.62,63.56150477887858,-0.07774367199249566
60.08,62.28150477887858,-0.03534764914069921
58.8,63.66150477887858,-0.07636490522435024
60.18,62.91150477887858,-0.043418207662958896
59.43,64.17150477887859,-0.0738880098762964
60.69,63.62150477887858,-0.04607726253987943
60.14,63.94150477887858,-0.059452851352574165
60.46,64.01150477887857,-0.05548228855339199
60.53,63.47150477887858,-0.04634370634706342
59.99,62.52150477887858,-0.040490144756301305
59.04,62.61150477887858,-0.057042308621903626
59.13,62.87150477887858,-0.059510342436332464
59.39,64.58150477887858,-0.08038686612605017
61.1,63.96150477887858,-0.044737921485291654
60.48,63.57150477887858,-0.048630353955467776
60.09,64.57150477887858,-0.06940375316055014
61.09,65.56150477887859,-0.06820320543220859
62.08,64.47150477887858,-0.037093981086386285
60.99,65.05150477887858,-0.06243521641327654
61.57,65.19150477887858,-0.05555178993278753
61.71,64.79150477887858,-0.04756032120870135
61.31,63.99150477887858,-0.04190407442588617
60.51,64.02150477887858,-0.05484883229481774
60.54,64.22150477887858,-0.05732510926915202
60.74,64.37150477887857,-0.05641478774425257
60.89,64.20150477887859,-0.05157986234565681
60.72,64.63150477887858,-0.060520094530691626
61.15,64.43150477887858,-0.05093012789535678
60.95,64.47150477887858,-0.054621104175503254
60.99,64.17150477887859,-0.04957815450707248
60.69,64.27150477887858,-0.05572461374913329
60.79,64.71150477887858,-0.060599808214605644
61.23,64.55150477887858,-0.05145510999714742
61.07,64.40150477887858,-0.0517302319304066
60.92,62.68150477887858,-0.028102464755634715
59.2,1035000000.0,-0.9999999428019324
59.5,1035000000.0,-0.9999999425120772
60.52,1035000000.0,-0.99999994152657
60.53,1035000000.0,-0.9999999415169082
60.62,1035000000.0,-0.9999999414299517
60.54,1035000000.0,-0.9999999415072464
61.27,1035000000.0,-0.9999999408019323
60.73,1035000000.0,-0.9999999413236715
60.94,1035000000.0,-0.999999941120773
61.28,1035000000.0,-0.9999999407922705
61.66,1035000000.0,-0.9999999404251207
61.82,1035000000.0,-0.9999999402705314
61.69,1035000000.0,-0.9999999403961353
60.99,1035000000.0,-0.9999999410724638
60.79,1035000000.0,-0.9999999412657005
61.55,1035000000.0,-0.999999940531401
61.1,1035000000.0,-0.9999999409661836
60.41,1035000000.0,-0.9999999416328502
60.79,1035000000.0,-0.9999999412657005
60.38,1035000000.0,-0.9999999416618357
60.15,1035000000.0,-0.9999999418840579
60.86,1035000000.0,-0.9999999411980677
61.19,1035000000.0,-0.9999999408792271
61.62,1035000000.0,-0.9999999404637682
60.53,1035000000.0,-0.9999999415169082
60.06,1035000000.0,-0.9999999419710145
59.89,1035000000.0,-0.9999999421352657
59.99,1035000000.0,-0.9999999420386474
60.96,1035000000.0,-0.9999999411014493
60.8,1035000000.0,-0.9999999412560386
60.5,1035000000.0,-0.9999999415458937
60.05,1035000000.0,-0.9999999419806763
60.19,1035000000.0,-0.9999999418454106
60.5,1035000000.0,-0.9999999415458937
60.91,1035000000.0,-0.9999999411497584
60.37,1035000000.0,-0.9999999416714976
60.78,1035000000.0,-0.9999999412753623
60.42,1035000000.0,-0.9999999416231884
59.73,1035000000.0,-0.9999999422898551
59.44,1035000000.0,-0.9999999425700483
59.49,1035000000.0,-0.9999999425217392
57.46,61.72380089221166,-0.06907871567497181
56.84,62.30380089221166,-0.08769610864775768
57.42,62.533800892211666,-0.0817765883290259
57.65,61.683800892211664,-0.06539481734046293
56.8,61.503800892211665,-0.07647984065985292
56.62,58.34380089221166,-0.02954557066647634
53.46,58.16380089221166,-0.0808716215250217
53.28,58.51380089221166,-0.08944558057086138
53.63,59.67380089221166,-0.10128064245695578
54.79,59.433800892211664,-0.07813400493489553
54.55,58.713800892211665,-0.0709169024818489
53.83,56.683800892211664,-0.05034596917095191
51.8,57.10380089221166,-0.09287999764189148
52.22,56.92380089221166,-0.08263328903701572
52.04,57.183800892211664,-0.08995206355568164
52.3,56.433800892211664,-0.07325044258683211
51.55,56.59380089221166,-0.08912285113731921
51.71,55.74380089221166,-0.07236321936517331
50.86,55.26380089221166,-0.07968689849619615
50.38,56.283800892211666,-0.10489342934600221
51.4,57.31380089221166,-0.10318284252921162
52.43,54.73380089221166,-0.04209100874884575
49.85,54.59380089221166,-0.08689266573649401
49.71,53.863800892211664,-0.07711674303348826
48.98,53.323800892211665,-0.08146082648894803
48.44,52.643800892211665,-0.07985367357533624
47.76,52.56380089221166,-0.09138990732543162
47.68,52.74380089221166,-0.09600750811569592
47.86,53.27380089221166,-0.10162220081058881
48.39,51.48380089221166,-0.06009270563937097
46.6,51.66380089221166,-0.09801448605720042
46.78,51.26380089221166,-0.0874652447570049
46.38,51.253800892211665,-0.09509150165197344
46.37,51.67380089221166,-0.10264003809735345
46.79,52.033800892211666,-0.10077681818928108
47.15,51.37380089221166,-0.08221702149454935
46.49,50.183800892211664,-0.07360544292261706
45.3,49.10380089221166,-0.0774644899803465
44.22,48.253800892211665,-0.08359550579698971
43.37,48.02380089221166,-0.09690613416162153
43.14,48.94380089221166,-0.11858091906252444
44.06,49.10380089221166,-0.10271711762768354
44.22,49.19380089221166,-0.10110625326775902
44.31,48.52380089221166,-0.08683987681781125
43.64,47.35380089221166,-0.07842666950146493
42.47,47.80380089221166,-0.11157692050969659
42.92,47.84380089221166,-0.10291408291963666
42.96,47.44380089221166,-0.09450762392327039
42.56,48.81380089221166,-0.12811542592270175
43.93,48.863800892211664,-0.10097046897958473
43.98,48.62380089221166,-0.09550468714911775
43.74,48.05380089221166,-0.08977023278320573
43.17,47.98380089221166,-0.10032137518712059
43.1,48.38380089221166,-0.10920599032686151
43.5,49.51380089221166,-0.12145706416890345
44.63,49.283800892211666,-0.09442861159166616
44.4,47.83380089221166,-0.0717860765434335
42.95,47.49380089221166,-0.09567145199694427
42.61,44.253800892211665,-0.0371448521724822
39.37,43.863800892211664,-0.10244896248855562
38.98,43.77380089221166,-0.1095130145087444
38.89,44.88380089221166,-0.13354040373286924
40.0,44.70380089221166,-0.10522149791140378
39.82,45.30380089221166,-0.12104505106004038
40.42,46.47380089221166,-0.13026265930459313
41.59,46.29072208858385,-0.1015478237645191
41.73,46.80072208858385,-0.10834709086295835
42.24,47.77072208858385,-0.11577639706445997
43.21,48.06072208858385,-0.10092903056352687
43.5,49.36072208858385,-0.11873250310370398
44.8,49.50072208858385,-0.09496269731523699
44.94,49.75072208858385,-0.09669652794220962
45.19,49.40072208858385,-0.08523604333218682
44.84,48.05072208858385,-0.06681943473533503
43.49,47.95072208858385,-0.09302721407079417
43.39,48.58072208858385,-0.10684736383948545
44.02,48.20072208858385,-0.08673567339718413
43.64,47.35072208858385,-0.078366747642028
42.79,47.67072208858385,-0.1023840603780718
43.11,47.44072208858385,-0.0912870187873045
42.88,46.82072208858385,-0.08416619635058342
42.26,48.22072208858385,-0.12361328968972529
43.66,49.17072208858385,-0.11207323900299804
44.61,48.24072208858385,-0.07526259830681636
43.68,50.09072208858385,-0.12798222547574167
45.53,46.13072208858385,-0.013022169638495895
41.57,47.38072208858385,-0.12263895171795869
42.82,47.36072208858385,-0.09587527149799047
42.8,47.37072208858385,-0.09648833471519691
42.81,47.06072208858385,-0.090324200308329
42.5,46.86072208858385,-0.09305708265315449
42.3,46.25072208858385,-0.085419684497402
41.69,46.83072208858385,-0.10977242842550639
42.27,46.61072208858385,-0.09312711526618889
42.05,46.03072208858385,-0.08647967939592927
41.47,45.42072208858385,-0.08698060944250896
40.86,44.43072208858385,-0.08036606025589044
39.87,45.12072208858385,-0.11637052435187767
40.56,45.20072208858385,-0.1026692024850624
40.64,47.19072208858385,-0.138813770984203
42.63,46.94072208858385,-0.09183331437571196
42.38,47.78072208858385,-0.11303140372326503
43.22,47.61072208858385,-0.09222128747416458
43.05,47.64072208858385,-0.09636130367729934
43.08,47.55072208858385,-0.09402006725061285
42.99,47.34072208858385,-0.0919023178489502
42.78,47.25072208858385,-0.09461701093588182
42.69,47.98072208858385,-0.11026766289210743
43.42,47.34072208858385,-0.08281922868112157
42.78,46.79072208858385,-0.08571618281484905
42.23,47.86072208858385,-0.11764808057350518
43.3,47.32072208858385,-0.08496747114418723
42.76,45.85072208858385,-0.06740836235059855
41.29,45.83072208858385,-0.09907594472998527
41.27,45.68072208858385,-0.09655543710606396
41.12,44.38072208858385,-0.07347158710206336
39.82,44.53072208858385,-0.10578589045138165
39.97,45.34072208858385,-0.11845250452983247
40.78,46.68072208858385,-0.12640597284220068
42.12,45.63072208858385,-0.07693768425948677
41.07,45.38072208858385,-0.09499016080372757
40.82,46.14072208858385,-0.11531510231610143
41.58,46.69072208858385,-0.10945905010609058
42.13,48.13072208858385,-0.1246755051282965
43.57,48.07072208858385,-0.09362709551751691
43.51,47.95072208858385,-0.0926101192048806
43.39,48.60072208858385,-0.10721491090371749
44.04,48.48072208858385,-0.09159768867447515
43.92,47.79072208858385,-0.08099317021009145
43.23,44.807080053889244,-0.03519711733039732
42.25,44.127080053889244,-0.042538052633369405
41.57,42.767080053889245,-0.027990689389615797
40.21,40.267080053889245,-0.0014175364544152247
37.71,39.157080053889246,-0.0369557702437906
36.6,39.447080053889245,-0.07217467173742154
36.89,39.95708005388924,-0.07675936404143491
37.4,36.39708005388924,0.027554956184008272
33.84,35.417080053889244,-0.04452879942360066
32.86,33.627080053889244,-0.022811378587137443
31.07,32.89708005388924,-0.055539277373440776
30.34,32.68708005388925,-0.07180451878906757
30.13,31.787080053889245,-0.05213061568033195
29.23,31.637080053889242,-0.07608414081796189
29.08,30.787080053889245,-0.05544793630643763
28.23,31.307080053889244,-0.09828703438942976
28.75,31.547080053889243,-0.08866367502511241
28.99,31.027080053889243,-0.06565490695067511
28.47,31.917080053889244,-0.1080011093768336
29.36,32.32708005388924,-0.09178311338181855
29.77,31.287080053889245,-0.048489026501552956
28.73,31.007080053889243,-0.07343742299925549
28.45,32.28708005388924,-0.1188425849437269
29.73,32.00708005388924,-0.07114301117300914
29.45,31.587080053889242,-0.06765677771554923
29.03,32.167080053889244,-0.09752455145551653
29.61,32.907080053889246,-0.10019363761506295
30.35,32.74708005388924,-0.07319981048522672
30.19,34.297080053889246,-0.11975013754628672
31.74,34.95708005388924,-0.09202942719843443
32.4,36.14708005388924,-0.1036620398743957
33.59,35.197080053889245,-0.04565947093988154
32.64,34.85708005388924,-0.06360487024333716
32.3,35.42708005388924,-0.08826807202661202
32.87,34.67708005388924,-0.052111655626165376
32.12,34.96708005388924,-0.08142172722176078
32.41,35.157080053889246,-0.07813732112218896
32.6,35.59708005388924,-0.08419454768065415
33.04,35.237080053889244,-0.06235136539489583
32.68,36.71708005388924,-0.10995101048242573
34.16,37.28708005388924,-0.08386497546522342
34.73,37.627080053889244,-0.07699454886587187
35.07,37.557080053889244,-0.06622133697083554
35.0,38.017080053889245,-0.07936117265220088
35.46,36.977080053889246,-0.04102757848046146
34.42,37.67708005388924,-0.08644725252675267
35.12,37.18708005388925,-0.05558597370091345
34.63,38.49708005388924,-0.10045125626348794
35.94,38.49708005388924,-0.06642270141812767
35.94,38.20708005388924,-0.05933664783311465
35.65,39.63708005388924,-0.1005896511162917
37.08,40.167080053889244,-0.07685597384095466
37.61,40.52708005388924,-0.07197854002830639
37.97,40.34708005388924,-0.058915788966991345
37.79,40.11708005388925,-0.05800721415325549
37.56,39.297080053889246,-0.044203794569650845
36.74,39.477080053889246,-0.06933339674952954
36.92,39.67708005388924,-0.0694879776975671
