date,TSCO,dcf,Deviation
1998-05-21,1.61,,
1998-05-22,1.63,,
1998-05-26,1.59,,
1998-05-27,1.54,,
1998-05-28,1.5,,
1998-05-29,1.51,,
1998-06-01,1.47,,
1998-06-02,1.5,,
1998-06-03,1.5,,
1998-06-04,1.5,,
1998-06-05,1.5,,
1998-06-08,1.55,,
1998-06-09,1.5,,
1998-06-10,1.51,,
1998-06-11,1.48,,
1998-06-12,1.49,,
1998-06-15,1.44,,
1998-06-16,1.41,,
1998-06-17,1.4,,
1998-06-18,1.44,,
1998-06-19,1.4,,
1998-06-22,1.45,,
1998-06-23,1.44,,
1998-06-24,1.44,,
1998-06-25,1.48,,
1998-06-26,1.52,,
1998-06-29,1.56,,
1998-06-30,1.55,,
1998-07-01,1.55,,
1998-07-02,1.54,,
1998-07-06,1.55,,
1998-07-07,1.57,,
1998-07-08,1.57,,
1998-07-09,1.58,,
1998-07-10,1.63,,
1998-07-13,1.61,,
1998-07-14,1.59,,
1998-07-15,1.61,,
1998-07-16,1.61,,
1998-07-17,1.59,,
1998-07-20,1.56,,
1998-07-21,1.63,,
1998-07-22,1.61,,
1998-07-23,1.59,,
1998-07-24,1.59,,
1998-07-27,1.55,,
1998-07-28,1.55,,
1998-07-29,1.55,,
1998-07-30,1.53,,
1998-07-31,1.53,,
1998-08-03,1.53,,
1998-08-04,1.48,,
1998-08-05,1.44,,
1998-08-06,1.44,,
1998-08-07,1.48,,
1998-08-10,1.58,,
1998-08-11,1.59,,
1998-08-12,1.57,,
1998-08-13,1.55,,
1998-08-14,1.54,,
1998-08-17,1.54,,
1998-08-18,1.55,,
1998-08-19,1.55,,
1998-08-20,1.53,,
1998-08-21,1.54,,
1998-08-24,1.55,,
1998-08-25,1.53,,
1998-08-26,1.5,,
1998-08-27,1.45,,
1998-08-28,1.38,,
1998-08-31,1.23,,
1998-09-01,1.13,,
1998-09-02,1.24,,
1998-09-03,1.28,,
1998-09-04,1.28,,
1998-09-08,1.28,,
1998-09-09,1.19,,
1998-09-10,1.16,,
1998-09-11,1.23,,
1998-09-14,1.19,,
1998-09-15,1.17,,
1998-09-16,1.18,,
1998-09-17,1.25,,
1998-09-18,1.28,,
1998-09-21,1.25,,
1998-09-22,1.24,,
1998-09-23,1.27,,
1998-09-24,1.26,,
1998-09-25,1.25,,
1998-09-28,1.16,,
1998-09-29,1.16,,
1998-09-30,1.23,,
1998-10-01,1.24,,
1998-10-02,1.3,,
1998-10-05,1.28,,
1998-10-06,1.27,,
1998-10-07,1.27,,
1998-10-08,1.27,,
1998-10-09,1.3,,
1998-10-12,1.3,,
1998-10-13,1.22,,
1998-10-14,1.25,,
1998-10-15,1.46,,
1998-10-16,1.44,,
1998-10-19,1.5,,
1998-10-20,1.47,,
1998-10-21,1.43,,
1998-10-22,1.5,,
1998-10-23,1.5,,
1998-10-26,1.52,,
1998-10-27,1.59,,
1998-10-28,1.6,,
1998-10-29,1.59,,
1998-10-30,1.55,,
1998-11-02,1.48,,
1998-11-03,1.56,,
1998-11-04,1.53,,
1998-11-05,1.47,,
1998-11-06,1.59,,
1998-11-09,1.59,,
1998-11-10,1.57,,
1998-11-11,1.59,,
1998-11-12,1.53,,
1998-11-13,1.5,,
1998-11-16,1.59,,
1998-11-17,1.59,,
1998-11-18,1.59,,
1998-11-19,1.69,,
1998-11-20,1.61,,
1998-11-23,1.6,,
1998-11-24,1.65,,
1998-11-25,1.63,,
1998-11-27,1.67,,
1998-11-30,1.64,,
1998-12-01,1.59,,
1998-12-02,1.58,,
1998-12-03,1.57,,
1998-12-04,1.57,,
1998-12-07,1.52,,
1998-12-08,1.53,,
1998-12-09,1.55,,
1998-12-10,1.3,,
1998-12-11,1.36,,
1998-12-14,1.25,,
1998-12-15,1.27,,
1998-12-16,1.25,,
1998-12-17,1.41,,
1998-12-18,1.43,,
1998-12-21,1.39,,
1998-12-22,1.31,,
1998-12-23,1.34,,
1998-12-24,1.34,,
1998-12-28,1.42,,
1998-12-29,1.45,,
1998-12-30,1.44,,
1998-12-31,1.5,,
1999-01-04,1.31,,
1999-01-05,1.39,,
1999-01-06,1.47,,
1999-01-07,1.43,,
1999-01-08,1.45,,
1999-01-11,1.5,,
1999-01-12,1.49,,
1999-01-13,1.47,,
1999-01-14,1.47,,
1999-01-15,1.53,,
1999-01-19,1.63,,
1999-01-20,1.63,,
1999-01-21,1.63,,
1999-01-22,1.6,,
1999-01-25,1.66,,
1999-01-26,1.64,,
1999-01-27,1.63,,
1999-01-28,1.7,,
1999-01-29,1.72,,
1999-02-01,1.67,,
1999-02-02,1.63,,
1999-02-03,1.65,,
1999-02-04,1.65,,
1999-02-05,1.61,,
1999-02-08,1.66,,
1999-02-09,1.66,,
1999-02-10,1.64,,
1999-02-11,1.62,,
1999-02-12,1.56,,
1999-02-16,1.64,,
1999-02-17,1.64,,
1999-02-18,1.66,,
1999-02-19,1.72,,
1999-02-22,1.83,,
1999-02-23,1.83,,
1999-02-24,1.75,,
1999-02-25,1.74,,
1999-02-26,1.73,,
1999-03-01,1.71,,
1999-03-02,1.67,,
1999-03-03,1.56,,
1999-03-04,1.54,,
1999-03-05,1.55,,
1999-03-08,1.58,,
1999-03-09,1.57,,
1999-03-10,1.54,,
1999-03-11,1.55,,
1999-03-12,1.56,,
1999-03-15,1.56,,
1999-03-16,1.61,,
1999-03-17,1.69,,
1999-03-18,1.59,,
1999-03-19,1.63,,
1999-03-22,1.66,,
1999-03-23,1.66,,
1999-03-24,1.6,,
1999-03-25,1.61,,
1999-03-26,1.56,,
1999-03-29,1.56,,
1999-03-30,1.59,,
1999-03-31,1.6,,
1999-04-01,1.6,,
1999-04-05,1.62,,
1999-04-06,1.63,,
1999-04-07,1.66,,
1999-04-08,1.69,,
1999-04-09,1.66,,
1999-04-12,1.63,,
1999-04-13,1.66,,
1999-04-14,1.59,,
1999-04-15,1.59,,
1999-04-16,1.59,,
1999-04-19,1.59,,
1999-04-20,1.63,,
1999-04-21,1.7,,
1999-04-22,1.79,,
1999-04-23,1.82,,
1999-04-26,1.77,,
1999-04-27,1.75,,
1999-04-28,1.74,,
1999-04-29,1.73,,
1999-04-30,1.72,,
1999-05-03,1.76,,
1999-05-04,1.77,,
1999-05-05,1.76,,
1999-05-06,1.75,,
1999-05-07,1.75,,
1999-05-10,1.76,,
1999-05-11,1.75,,
1999-05-12,1.85,,
1999-05-13,1.84,,
1999-05-14,1.83,,
1999-05-17,1.83,,
1999-05-18,1.79,,
1999-05-19,1.82,,
1999-05-20,1.82,,
1999-05-21,1.8,,
1999-05-24,1.81,,
1999-05-25,1.8,,
1999-05-26,1.79,,
1999-05-27,1.78,,
1999-05-28,1.86,,
1999-06-01,1.78,,
1999-06-02,1.63,,
1999-06-03,1.73,,
1999-06-04,1.85,,
1999-06-07,1.73,,
1999-06-08,1.78,,
1999-06-09,1.73,,
1999-06-10,1.73,,
1999-06-11,1.71,,
1999-06-14,1.71,,
1999-06-15,1.68,,
1999-06-16,1.73,,
1999-06-17,1.68,,
1999-06-18,1.69,,
1999-06-21,1.72,,
1999-06-22,1.69,,
1999-06-23,1.6,,
1999-06-24,1.62,,
1999-06-25,1.62,,
1999-06-28,1.68,,
1999-06-29,1.68,,
1999-06-30,1.71,,
1999-07-01,1.65,,
1999-07-02,1.62,,
1999-07-06,1.61,,
1999-07-07,1.49,,
1999-07-08,1.48,,
1999-07-09,1.47,,
1999-07-12,1.41,,
1999-07-13,1.37,,
1999-07-14,1.52,,
1999-07-15,1.65,,
1999-07-16,1.66,,
1999-07-19,1.64,,
1999-07-20,1.66,,
1999-07-21,1.65,,
1999-07-22,1.19,,
1999-07-23,1.22,,
1999-07-26,1.21,,
1999-07-27,1.18,,
1999-07-28,1.2,,
1999-07-29,1.21,,
1999-07-30,1.22,,
1999-08-02,1.22,,
1999-08-03,1.2,,
1999-08-04,1.15,,
1999-08-05,1.13,,
1999-08-06,1.13,,
1999-08-09,1.11,,
1999-08-10,1.14,,
1999-08-11,1.23,,
1999-08-12,1.21,,
1999-08-13,1.21,,
1999-08-16,1.22,,
1999-08-17,1.19,,
1999-08-18,1.2,,
1999-08-19,1.2,,
1999-08-20,1.16,,
1999-08-23,1.2,,
1999-08-24,1.21,,
1999-08-25,1.2,,
1999-08-26,1.21,,
1999-08-27,1.21,,
1999-08-30,1.24,,
1999-08-31,1.29,,
1999-09-01,1.33,,
1999-09-02,1.4,,
1999-09-03,1.39,,
1999-09-07,1.34,,
1999-09-08,1.36,,
1999-09-09,1.34,,
1999-09-10,1.28,,
1999-09-13,1.28,,
1999-09-14,1.25,,
1999-09-15,1.25,,
1999-09-16,1.22,,
1999-09-17,1.24,,
1999-09-20,1.22,,
1999-09-21,1.21,,
1999-09-22,1.21,,
1999-09-23,1.21,,
1999-09-24,1.19,,
1999-09-27,1.18,,
1999-09-28,1.18,,
1999-09-29,1.19,,
1999-09-30,1.19,,
1999-10-01,1.17,,
1999-10-04,1.18,,
1999-10-05,1.17,,
1999-10-06,1.15,,
1999-10-07,1.09,,
1999-10-08,1.11,,
1999-10-11,1.09,,
1999-10-12,1.08,,
1999-10-13,1.09,,
1999-10-14,1.08,,
1999-10-15,1.07,,
1999-10-18,1.03,,
1999-10-19,1.05,,
1999-10-20,1.03,,
1999-10-21,1.09,,
1999-10-22,1.09,,
1999-10-25,1.02,,
1999-10-26,1.07,,
1999-10-27,1.1,,
1999-10-28,1.16,,
1999-10-29,1.25,,
1999-11-01,1.25,,
1999-11-02,1.23,,
1999-11-03,1.3,,
1999-11-04,1.24,,
1999-11-05,1.19,,
1999-11-08,1.19,,
1999-11-09,1.12,,
1999-11-10,1.13,,
1999-11-11,1.14,,
1999-11-12,1.13,,
1999-11-15,1.22,,
1999-11-16,1.2,,
1999-11-17,1.16,,
1999-11-18,1.15,,
1999-11-19,1.12,,
1999-11-22,1.09,,
1999-11-23,1.07,,
1999-11-24,1.07,,
1999-11-26,1.08,,
1999-11-29,1.08,,
1999-11-30,1.06,,
1999-12-01,1.05,,
1999-12-02,0.96,,
1999-12-03,0.98,,
1999-12-06,0.95,,
1999-12-07,0.86,,
1999-12-08,0.87,,
1999-12-09,0.88,,
1999-12-10,0.89,,
1999-12-13,0.9,,
1999-12-14,0.89,,
1999-12-15,0.87,,
1999-12-16,0.89,,
1999-12-17,0.88,,
1999-12-20,0.89,,
1999-12-21,0.89,,
1999-12-22,0.89,,
1999-12-23,0.91,,
1999-12-27,0.93,,
1999-12-28,0.88,,
1999-12-29,0.95,,
1999-12-30,0.98,,
1999-12-31,1.0,,
2000-01-03,0.99,,
2000-01-04,0.97,,
2000-01-05,0.98,,
2000-01-06,0.96,,
2000-01-07,0.98,,
2000-01-10,0.94,,
2000-01-11,0.95,,
2000-01-12,1.0,,
2000-01-13,0.98,,
2000-01-14,1.02,,
2000-01-18,1.0,,
2000-01-19,0.96,,
2000-01-20,0.98,,
2000-01-21,0.95,,
2000-01-24,0.93,,
2000-01-25,0.91,,
2000-01-26,0.94,,
2000-01-27,1.07,,
2000-01-28,1.03,,
2000-01-31,1.13,,
2000-02-01,1.1,,
2000-02-02,1.01,,
2000-02-03,0.99,,
2000-02-04,1.02,,
2000-02-07,1.07,,
2000-02-08,1.07,,
2000-02-09,1.07,,
2000-02-10,1.09,,
2000-02-11,1.11,,
2000-02-14,1.05,,
2000-02-15,1.04,,
2000-02-16,1.04,,
2000-02-17,1.05,,
2000-02-18,1.03,,
2000-02-22,1.03,,
2000-02-23,1.02,,
2000-02-24,1.02,,
2000-02-25,1.05,,
2000-02-28,1.09,,
2000-02-29,1.13,,
2000-03-01,1.18,,
2000-03-02,1.13,,
2000-03-03,1.11,,
2000-03-06,1.14,,
2000-03-07,1.1,,
2000-03-08,1.11,,
2000-03-09,1.09,,
2000-03-10,1.11,,
2000-03-13,1.13,,
2000-03-14,1.07,,
2000-03-15,1.13,,
2000-03-16,1.21,,
2000-03-17,1.17,,
2000-03-20,1.2,,
2000-03-21,1.23,,
2000-03-22,1.25,,
2000-03-23,1.28,,
2000-03-24,1.21,,
2000-03-27,1.21,,
2000-03-28,1.23,,
2000-03-29,1.22,,
2000-03-30,1.25,,
2000-03-31,1.28,,
2000-04-03,1.28,,
2000-04-04,1.29,,
2000-04-05,1.29,,
2000-04-06,1.3,,
2000-04-07,1.34,,
2000-04-10,1.29,,
2000-04-11,1.36,,
2000-04-12,1.34,,
2000-04-13,1.23,,
2000-04-14,1.23,,
2000-04-17,1.19,,
2000-04-18,1.25,,
2000-04-19,1.21,,
2000-04-20,1.22,,
2000-04-24,1.2,,
2000-04-25,1.22,,
2000-04-26,1.25,,
2000-04-27,1.25,,
2000-04-28,1.03,,
2000-05-01,1.05,,
2000-05-02,1.06,,
2000-05-03,1.06,,
2000-05-04,1.13,,
2000-05-05,1.18,,
2000-05-08,1.16,,
2000-05-09,1.18,,
2000-05-10,1.13,,
2000-05-11,1.1,,
2000-05-12,1.09,,
2000-05-15,1.11,,
2000-05-16,1.13,,
2000-05-17,1.1,,
2000-05-18,1.09,,
2000-05-19,1.02,,
2000-05-22,1.05,,
2000-05-23,1.05,,
2000-05-24,1.03,,
2000-05-25,0.98,,
2000-05-26,1.03,,
2000-05-30,1.02,,
2000-05-31,0.95,,
2000-06-01,0.94,,
2000-06-02,0.95,,
2000-06-05,0.97,,
2000-06-06,0.99,,
2000-06-07,1.0,,
2000-06-08,0.98,,
2000-06-09,0.92,,
2000-06-12,0.91,,
2000-06-13,0.91,,
2000-06-14,0.94,,
2000-06-15,0.86,,
2000-06-16,0.89,,
2000-06-19,0.86,,
2000-06-20,0.86,,
2000-06-21,0.87,,
2000-06-22,0.89,,
2000-06-23,0.85,,
2000-06-26,0.84,,
2000-06-27,0.78,,
2000-06-28,0.83,,
2000-06-29,0.91,,
2000-06-30,1.04,,
2000-07-03,0.97,,
2000-07-05,0.89,,
2000-07-06,0.89,,
2000-07-07,0.85,,
2000-07-10,0.88,,
2000-07-11,0.88,,
2000-07-12,0.91,,
2000-07-13,0.93,,
2000-07-14,0.93,,
2000-07-17,0.89,,
2000-07-18,0.92,,
2000-07-19,0.91,,
2000-07-20,0.91,,
2000-07-21,0.87,,
2000-07-24,0.91,,
2000-07-25,0.96,,
2000-07-26,0.94,,
2000-07-27,0.93,,
2000-07-28,0.91,,
2000-07-31,0.91,,
2000-08-01,0.89,,
2000-08-02,0.89,,
2000-08-03,0.9,,
2000-08-04,0.89,,
2000-08-07,0.9,,
2000-08-08,0.89,,
2000-08-09,0.91,,
2000-08-10,0.9,,
2000-08-11,0.91,,
2000-08-14,0.9,,
2000-08-15,0.91,,
2000-08-16,0.91,,
2000-08-17,0.9,,
2000-08-18,0.88,,
2000-08-21,0.88,,
2000-08-22,0.87,,
2000-08-23,0.87,,
2000-08-24,0.88,,
2000-08-25,0.88,,
2000-08-28,0.85,,
2000-08-29,0.8,,
2000-08-30,0.82,,
2000-08-31,0.81,,
2000-09-01,0.81,,
2000-09-05,0.84,,
2000-09-06,0.84,,
2000-09-07,0.83,,
2000-09-08,0.84,,
2000-09-11,0.81,,
2000-09-12,0.81,,
2000-09-13,0.81,,
2000-09-14,0.85,,
2000-09-15,0.83,,
2000-09-18,0.8,,
2000-09-19,0.71,,
2000-09-20,0.72,,
2000-09-21,0.71,,
2000-09-22,0.67,,
2000-09-25,0.67,,
2000-09-26,0.63,,
2000-09-27,0.66,,
2000-09-28,0.68,,
2000-09-29,0.69,,
2000-10-02,0.66,,
2000-10-03,0.67,,
2000-10-04,0.66,,
2000-10-05,0.66,,
2000-10-06,0.64,,
2000-10-09,0.66,,
2000-10-10,0.64,,
2000-10-11,0.63,,
2000-10-12,0.63,,
2000-10-13,0.63,,
2000-10-16,0.61,,
2000-10-17,0.55,,
2000-10-18,0.55,,
2000-10-19,0.57,,
2000-10-20,0.57,,
2000-10-23,0.59,,
2000-10-24,0.56,,
2000-10-25,0.56,,
2000-10-26,0.58,,
2000-10-27,0.56,,
2000-10-30,0.55,,
2000-10-31,0.57,,
2000-11-01,0.56,,
2000-11-02,0.53,,
2000-11-03,0.54,,
2000-11-06,0.54,,
2000-11-07,0.56,,
2000-11-08,0.56,,
2000-11-09,0.55,,
2000-11-10,0.57,,
2000-11-13,0.53,,
2000-11-14,0.52,,
2000-11-15,0.56,,
2000-11-16,0.5,,
2000-11-17,0.51,,
2000-11-20,0.5,,
2000-11-21,0.44,,
2000-11-22,0.46,,
2000-11-24,0.5,,
2000-11-27,0.49,,
2000-11-28,0.48,,
2000-11-29,0.48,,
2000-11-30,0.46,,
2000-12-01,0.46,,
2000-12-04,0.47,,
2000-12-05,0.46,,
2000-12-06,0.47,,
2000-12-07,0.49,,
2000-12-08,0.49,,
2000-12-11,0.49,,
2000-12-12,0.49,,
2000-12-13,0.49,,
2000-12-14,0.51,,
2000-12-15,0.52,,
2000-12-18,0.48,,
2000-12-19,0.48,,
2000-12-20,0.48,,
2000-12-21,0.49,,
2000-12-22,0.5,,
2000-12-26,0.49,,
2000-12-27,0.49,,
2000-12-28,0.53,,
2000-12-29,0.53,,
2001-01-02,0.54,,
2001-01-03,0.56,,
2001-01-04,0.61,,
2001-01-05,0.56,,
2001-01-08,0.54,,
2001-01-09,0.59,,
2001-01-10,0.59,,
2001-01-11,0.66,,
2001-01-12,0.74,,
2001-01-16,0.78,,
2001-01-17,0.81,,
2001-01-18,0.8,,
2001-01-19,0.8,,
2001-01-22,0.82,,
2001-01-23,0.82,,
2001-01-24,0.84,,
2001-01-25,0.89,,
2001-01-26,0.91,,
2001-01-29,0.91,,
2001-01-30,0.91,,
2001-01-31,0.92,,
2001-02-01,0.93,,
2001-02-02,0.91,,
2001-02-05,0.88,,
2001-02-06,0.89,,
2001-02-07,0.88,,
2001-02-08,0.88,,
2001-02-09,0.88,,
2001-02-12,0.88,,
2001-02-13,0.88,,
2001-02-14,0.88,,
2001-02-15,0.88,,
2001-02-16,0.88,,
2001-02-20,0.88,,
2001-02-21,0.87,,
2001-02-22,0.89,,
2001-02-23,0.88,,
2001-02-26,0.9,,
2001-02-27,0.9,,
2001-02-28,0.9,,
2001-03-01,0.91,,
2001-03-02,0.92,,
2001-03-05,0.93,,
2001-03-06,0.91,,
2001-03-07,0.91,,
2001-03-08,0.91,,
2001-03-09,0.89,,
2001-03-12,0.88,,
2001-03-13,0.89,,
2001-03-14,0.88,,
2001-03-15,0.88,,
2001-03-16,0.88,,
2001-03-19,0.88,,
2001-03-20,0.88,,
2001-03-21,0.86,,
2001-03-22,0.85,,
2001-03-23,0.86,,
2001-03-26,0.87,,
2001-03-27,0.86,,
2001-03-28,0.89,,
2001-03-29,0.88,,
2001-03-30,0.88,,
2001-04-02,0.88,,
2001-04-03,0.87,,
2001-04-04,0.88,,
2001-04-05,0.87,,
2001-04-06,0.87,,
2001-04-09,0.88,,
2001-04-10,0.87,,
2001-04-11,0.88,,
2001-04-12,0.87,,
2001-04-16,0.87,,
2001-04-17,0.87,,
2001-04-18,0.88,,
2001-04-19,0.88,,
2001-04-20,0.88,,
2001-04-23,0.88,,
2001-04-24,0.87,,
2001-04-25,0.88,,
2001-04-26,0.89,,
2001-04-27,0.94,,
2001-04-30,0.95,,
2001-05-01,1.0,,
2001-05-02,1.03,,
2001-05-03,0.99,,
2001-05-04,1.01,,
2001-05-07,1.01,,
2001-05-08,1.01,,
2001-05-09,1.0,,
2001-05-10,0.96,,
2001-05-11,1.0,,
2001-05-14,1.01,,
2001-05-15,0.99,,
2001-05-16,0.99,,
2001-05-17,1.02,,
2001-05-18,1.0,,
2001-05-21,0.99,,
2001-05-22,0.97,,
2001-05-23,0.97,,
2001-05-24,0.97,,
2001-05-25,0.97,,
2001-05-29,0.97,,
2001-05-30,0.96,,
2001-05-31,0.97,,
2001-06-01,0.99,,
2001-06-04,0.99,,
2001-06-05,0.98,,
2001-06-06,0.97,,
2001-06-07,1.0,,
2001-06-08,1.0,,
2001-06-11,1.0,,
2001-06-12,1.0,,
2001-06-13,1.0,,
2001-06-14,1.0,,
2001-06-15,1.0,,
2001-06-18,0.99,,
2001-06-19,0.99,,
2001-06-20,0.97,,
2001-06-21,0.98,,
2001-06-22,1.0,,
2001-06-25,1.01,,
2001-06-26,1.01,,
2001-06-27,1.01,,
2001-06-28,1.0,,
2001-06-29,1.0,,
2001-07-02,0.98,,
2001-07-03,0.98,,
2001-07-05,1.0,,
2001-07-06,0.99,,
2001-07-09,1.02,,
2001-07-10,0.98,,
2001-07-11,0.97,,
2001-07-12,0.95,,
2001-07-13,0.97,,
2001-07-16,0.98,,
2001-07-17,1.16,,
2001-07-18,1.33,,
2001-07-19,1.44,,
2001-07-20,1.29,,
2001-07-23,1.29,,
2001-07-24,1.38,,
2001-07-25,1.38,,
2001-07-26,1.39,,
2001-07-27,1.37,,
2001-07-30,1.38,,
2001-07-31,1.38,,
2001-08-01,1.34,,
2001-08-02,1.37,,
2001-08-03,1.35,,
2001-08-06,1.33,,
2001-08-07,1.35,,
2001-08-08,1.3,,
2001-08-09,1.27,,
2001-08-10,1.27,,
2001-08-13,1.37,,
2001-08-14,1.32,,
2001-08-15,1.34,,
2001-08-16,1.34,,
2001-08-17,1.34,,
2001-08-20,1.34,,
2001-08-21,1.27,,
2001-08-22,1.3,,
2001-08-23,1.29,,
2001-08-24,1.29,,
2001-08-27,1.35,,
2001-08-28,1.4,,
2001-08-29,1.47,,
2001-08-30,1.47,,
2001-08-31,1.49,,
2001-09-04,1.47,,
2001-09-05,1.43,,
2001-09-06,1.41,,
2001-09-07,1.3,,
2001-09-10,1.28,,
2001-09-17,1.23,,
2001-09-18,1.24,,
2001-09-19,1.18,,
2001-09-20,1.18,,
2001-09-21,1.12,,
2001-09-24,1.18,,
2001-09-25,1.13,,
2001-09-26,1.11,,
2001-09-27,1.06,,
2001-09-28,1.19,,
2001-10-01,1.12,,
2001-10-02,1.22,,
2001-10-03,1.35,,
2001-10-04,1.38,,
2001-10-05,1.41,,
2001-10-08,1.37,,
2001-10-09,1.41,,
2001-10-10,1.45,,
2001-10-11,1.56,,
2001-10-12,1.6,,
2001-10-15,1.66,,
2001-10-16,1.67,,
2001-10-17,1.72,,
2001-10-18,1.7,,
2001-10-19,1.65,,
2001-10-22,1.76,,
2001-10-23,1.75,,
2001-10-24,1.76,,
2001-10-25,1.76,,
2001-10-26,1.73,,
2001-10-29,1.73,,
2001-10-30,1.71,,
2001-10-31,1.69,,
2001-11-01,1.7,,
2001-11-02,1.67,,
2001-11-05,1.69,,
2001-11-06,1.73,,
2001-11-07,1.74,,
2001-11-08,1.85,,
2001-11-09,1.88,,
2001-11-12,2.01,,
2001-11-13,1.95,,
2001-11-14,1.93,,
2001-11-15,1.75,,
2001-11-16,1.68,,
2001-11-19,1.68,,
2001-11-20,1.8,,
2001-11-21,1.69,,
2001-11-23,1.74,,
2001-11-26,1.82,,
2001-11-27,1.78,,
2001-11-28,1.74,,
2001-11-29,1.75,,
2001-11-30,1.83,,
2001-12-03,1.93,,
2001-12-04,1.95,,
2001-12-05,1.97,,
2001-12-06,1.95,,
2001-12-07,1.94,,
2001-12-10,1.84,,
2001-12-11,1.85,,
2001-12-12,1.86,,
2001-12-13,1.87,,
2001-12-14,1.91,,
2001-12-17,1.93,,
2001-12-18,2.11,,
2001-12-19,1.94,,
2001-12-20,2.0,,
2001-12-21,1.92,,
2001-12-24,1.94,,
2001-12-26,1.82,,
2001-12-27,1.91,,
2001-12-28,2.06,,
2001-12-31,2.13,,
2002-01-02,2.13,,
2002-01-03,2.23,,
2002-01-04,2.28,,
2002-01-07,2.27,,
2002-01-08,2.31,,
2002-01-09,2.29,,
2002-01-10,2.34,,
2002-01-11,2.33,,
2002-01-14,2.32,,
2002-01-15,2.36,,
2002-01-16,2.36,,
2002-01-17,2.37,,
2002-01-18,2.49,,
2002-01-22,2.52,,
2002-01-23,2.29,,
2002-01-24,2.43,,
2002-01-25,2.34,,
2002-01-28,2.32,,
2002-01-29,2.25,,
2002-01-30,2.28,,
2002-01-31,2.33,,
2002-02-01,2.36,,
2002-02-04,2.37,,
2002-02-05,2.35,,
2002-02-06,2.32,,
2002-02-07,2.33,,
2002-02-08,2.33,,
2002-02-11,2.33,,
2002-02-12,2.29,,
2002-02-13,2.33,,
2002-02-14,2.37,,
2002-02-15,2.4,,
2002-02-19,2.37,,
2002-02-20,2.37,,
2002-02-21,2.37,,
2002-02-22,2.35,,
2002-02-25,2.47,,
2002-02-26,2.59,,
2002-02-27,2.69,,
2002-02-28,2.71,,
2002-03-01,2.62,,
2002-03-04,2.62,,
2002-03-05,2.56,,
2002-03-06,2.73,,
2002-03-07,2.81,,
2002-03-08,2.83,,
2002-03-11,2.8,,
2002-03-12,2.84,,
2002-03-13,2.82,,
2002-03-14,2.73,,
2002-03-15,2.75,,
2002-03-18,2.73,,
2002-03-19,2.75,,
2002-03-20,2.75,,
2002-03-21,2.69,,
2002-03-22,2.69,,
2002-03-25,2.64,,
2002-03-26,2.61,,
2002-03-27,2.78,,
2002-03-28,2.88,,
2002-04-01,2.94,,
2002-04-02,2.94,,
2002-04-03,2.95,,
2002-04-04,2.96,,
2002-04-05,3.02,,
2002-04-08,3.08,,
2002-04-09,3.04,,
2002-04-10,3.07,,
2002-04-11,3.04,,
2002-04-12,2.96,,
2002-04-15,3.06,,
2002-04-16,3.31,,
2002-04-17,3.33,,
2002-04-18,3.37,,
2002-04-19,3.41,,
2002-04-22,3.35,,
2002-04-23,3.37,,
2002-04-24,3.36,,
2002-04-25,3.41,,
2002-04-26,3.42,,
2002-04-29,3.44,,
2002-04-30,3.45,,
2002-05-01,3.47,,
2002-05-02,3.54,,
2002-05-03,3.68,,
2002-05-06,3.68,,
2002-05-07,3.6,,
2002-05-08,3.58,,
2002-05-09,3.52,,
2002-05-10,3.47,,
2002-05-13,3.46,,
2002-05-14,3.56,,
2002-05-15,3.57,,
2002-05-16,3.61,,
2002-05-17,3.61,,
2002-05-20,3.55,,
2002-05-21,3.61,,
2002-05-22,3.59,,
2002-05-23,3.62,,
2002-05-24,3.63,,
2002-05-28,3.55,,
2002-05-29,3.51,,
2002-05-30,3.46,,
2002-05-31,3.49,,
2002-06-03,3.53,,
2002-06-04,3.53,,
2002-06-05,3.52,,
2002-06-06,3.52,,
2002-06-07,3.72,,
2002-06-10,3.86,,
2002-06-11,4.17,,
2002-06-12,4.18,,
2002-06-13,4.24,,
2002-06-14,4.42,,
2002-06-17,4.56,,
2002-06-18,4.47,,
2002-06-19,4.46,,
2002-06-20,4.53,,
2002-06-21,4.51,,
2002-06-24,4.47,,
2002-06-25,4.33,,
2002-06-26,4.39,,
2002-06-27,4.34,,
2002-06-28,4.44,,
2002-07-01,4.23,,
2002-07-02,4.14,,
2002-07-03,4.07,,
2002-07-05,4.21,,
2002-07-08,4.17,,
2002-07-09,4.24,,
2002-07-10,4.13,,
2002-07-11,4.05,,
2002-07-12,4.14,,
2002-07-15,4.06,,
2002-07-16,3.69,,
2002-07-17,3.55,,
2002-07-18,3.62,,
2002-07-19,3.46,,
2002-07-22,3.43,,
2002-07-23,3.28,,
2002-07-24,3.44,,
2002-07-25,3.58,,
2002-07-26,3.74,,
2002-07-29,4.11,,
2002-07-30,3.96,,
2002-07-31,3.74,,
2002-08-01,3.82,,
2002-08-02,3.58,,
2002-08-05,3.56,,
2002-08-06,3.61,,
2002-08-07,3.71,,
2002-08-08,3.78,,
2002-08-09,3.81,,
2002-08-12,3.65,,
2002-08-13,3.65,,
2002-08-14,3.74,,
2002-08-15,3.81,,
2002-08-16,3.82,,
2002-08-19,4.04,,
2002-08-20,4.04,,
2002-08-21,4.16,,
2002-08-22,4.32,,
2002-08-23,4.29,,
2002-08-26,4.25,,
2002-08-27,4.33,,
2002-08-28,4.32,,
2002-08-29,4.27,,
