date,FE,dcf,Deviation
2018-01-26,32.09,33.49657657657658,-0.04199165169494257
2018-01-29,32.17,33.64657657657658,-0.04388489786519656
2018-01-30,32.32,34.226576576576576,-0.055704565494913316
2018-01-31,32.9,33.946576576576575,-0.030830106659377354
2018-02-01,32.62,33.43657657657658,-0.024421656167653794
2018-02-02,32.11,32.92657657657658,-0.024799923389468903
2018-02-05,31.6,32.21657657657658,-0.019138488383798835
2018-02-06,30.89,32.13657657657658,-0.03878996176229843
2018-02-07,30.81,31.966576576576575,-0.03618080822029768
2018-02-08,30.64,32.61657657657658,-0.060600369015920696
2018-02-09,31.29,32.82657657657658,-0.04680891938250431
2018-02-12,31.5,33.42657657657658,-0.05763607206867283
2018-02-13,32.1,33.27657657657657,-0.03535750060914522
2018-02-14,31.95,34.11657657657658,-0.0635050991037619
2018-02-15,32.79,34.35657657657658,-0.04559757498203798
2018-02-16,33.03,34.126576576576575,-0.03213262760523217
2018-02-20,32.8,34.086576576576576,-0.03774437640243056
2018-02-21,32.76,34.24657657657658,-0.04340803447178265
2018-02-22,32.92,35.126576576576575,-0.06281786589040916
2018-02-23,33.8,34.99657657657658,-0.03419124650544991
2018-02-26,33.67,34.226576576576576,-0.01626153218483073
2018-02-27,32.9,33.656576576576576,-0.02247930875724058
2018-02-28,32.33,33.63657657657658,-0.038843922585345414
2018-03-01,32.31,33.60657657657658,-0.038581037066425794
2018-03-02,32.28,33.95657657657657,-0.04937413442711669
2018-03-05,32.63,33.17657657657658,-0.016474773258024267
2018-03-06,31.85,32.916576576576574,-0.03240241505963737
2018-03-07,31.59,33.126576576576575,-0.04638500972246773
2018-03-08,31.8,33.976576576576576,-0.0640610913719043
2018-03-09,32.65,34.02657657657657,-0.04045592343028104
2018-03-12,32.7,34.31657657657658,-0.04710774610542012
2018-03-13,32.99,34.74657657657658,-0.05055394659399981
2018-03-14,33.42,35.00657657657658,-0.04532224318210476
2018-03-15,33.68,35.21657657657658,-0.04363219614022884
2018-03-16,33.89,35.11657657657658,-0.034928705931851156
2018-03-19,33.79,35.06657657657658,-0.03640436852422302
2018-03-20,33.74,35.38657657657658,-0.046531106873630046
2018-03-21,34.06,35.77657657657657,-0.04798045930701034
2018-03-22,34.45,35.06657657657658,-0.017583027394480033
2018-03-23,33.74,35.31657657657658,-0.044641262812042504
2018-03-26,33.99,35.85657657657658,-0.052056742578038606
2018-03-27,34.53,35.71657657657658,-0.03322201314654416
2018-03-28,34.39,35.336576576576576,-0.02678744429374147
2018-03-29,34.01,34.378828451882846,-0.010728360112650881
2018-04-02,33.86,34.54882845188285,-0.01993782373379749
2018-04-03,34.03,34.69882845188285,-0.019275245929709528
2018-04-04,34.18,34.86882845188285,-0.01975484931572613
2018-04-05,34.35,34.71882845188284,-0.010623297741569893
2018-04-06,34.2,34.65882845188285,-0.013238429351985714
2018-04-09,34.14,34.90882845188285,-0.022023897276947424
2018-04-10,34.39,35.01882845188285,-0.0179568671963678
2018-04-11,34.5,34.60882845188284,-0.0031445286289927266
2018-04-12,34.09,34.92882845188284,-0.024015361781698163
2018-04-13,34.41,35.128828451882846,-0.020462636630978248
2018-04-16,34.61,35.57882845188284,-0.02723047649511834
2018-04-17,35.06,35.61882845188285,-0.015689130613539493
2018-04-18,35.1,35.388828451882844,-0.008161571448333071
2018-04-19,34.87,34.958828451882844,-0.002540944757491226
2018-04-20,34.44,35.01882845188285,-0.01652906386283537
2018-04-23,34.5,34.808828451882846,-0.008872130020398328
2018-04-24,34.29,34.67882845188284,-0.011212271845409849
2018-04-25,34.16,34.808828451882846,-0.018639766999907548
2018-04-26,34.29,34.818828451882844,-0.015188002451422156
2018-04-27,34.3,34.918828451882845,-0.017721913343558326
2018-04-30,34.4,34.39882845188284,3.405779120635444e-05
2018-05-01,33.88,34.528828451882845,-0.01879091996379223
2018-05-02,34.01,34.39882845188284,-0.011303537631426552
2018-05-03,33.88,34.628828451882846,-0.02162442350376792
2018-05-04,34.11,34.64882845188284,-0.01555113046985468
2018-05-07,34.13,33.75882845188284,0.010994799438795777
2018-05-08,33.24,34.03882845188284,-0.023468153523910518
2018-05-09,33.52,34.42882845188284,-0.026397309834489513
2018-05-10,33.91,34.57882845188284,-0.01934213742416213
2018-05-11,34.06,34.26882845188285,-0.006093831079637346
2018-05-14,33.75,34.14882845188284,-0.011679125462380369
2018-05-15,33.63,34.18882845188285,-0.0163453524787881
2018-05-16,33.67,33.76882845188285,-0.002926617724498981
2018-05-17,33.25,33.69882845188285,-0.013318814703713211
2018-05-18,33.18,33.93882845188285,-0.022358710848215835
2018-05-21,33.42,34.07882845188284,-0.019332485352689388
2018-05-22,33.56,34.36882845188285,-0.023533780123323744
2018-05-23,33.85,34.458828451882844,-0.017668286451844706
2018-05-24,33.94,34.61882845188285,-0.01960864888383973
2018-05-25,34.1,34.57882845188284,-0.013847445773044087
2018-05-29,34.06,34.748828451882844,-0.019823069800372406
2018-05-30,34.23,34.93882845188285,-0.02028769948193998
2018-05-31,34.42,34.71882845188284,-0.008607100677287871
2018-06-01,34.2,34.33882845188285,-0.004042900067990907
2018-06-04,33.82,34.458828451882844,-0.018538890629287708
2018-06-05,33.94,33.68882845188285,0.007455633207188894
2018-06-06,33.17,33.85882845188284,-0.02034413130571666
2018-06-07,33.34,33.83882845188285,-0.0147413038424824
2018-06-08,33.32,33.488828451882846,-0.0050413364601696875
2018-06-11,32.97,33.83882845188285,-0.02567548853289292
2018-06-12,33.32,34.14882845188284,-0.02427106549352631
2018-06-13,33.63,34.78882845188284,-0.0333103614996878
2018-06-14,34.27,35.21882845188284,-0.026940943057749966
2018-06-15,34.7,35.25882845188284,-0.015849319912754956
2018-06-18,34.74,35.43882845188285,-0.019719287640438843
2018-06-19,34.92,35.40882845188285,-0.013805270415741533
2018-06-20,34.89,35.668828451882845,-0.021834988298914393
2018-06-21,35.15,35.60882845188284,-0.012885244245056993
2018-06-22,35.09,36.71882845188284,-0.04435948859363237
2018-06-25,36.2,36.57882845188284,-0.010356494943001393
2018-06-26,36.06,36.988828451882846,-0.025111053546643558
2018-06-27,36.47,36.708828451882844,-0.006506022173818349
2018-06-28,36.19,36.42882845188284,-0.006556028893388688
2018-06-29,35.91,36.755564853556486,-0.023005083908394175
2018-07-02,36.22,36.96556485355649,-0.020169172485531628
2018-07-03,36.43,37.19556485355648,-0.020582154258729668
2018-07-05,36.66,37.30556485355648,-0.017304786996006127
2018-07-06,36.77,35.85556485355649,0.025503297749688514
2018-07-09,35.32,35.92556485355649,-0.01685609832510504
2018-07-10,35.39,36.435564853556485,-0.02869627128765173
2018-07-11,35.9,36.185564853556485,-0.007891678759532228
2018-07-12,35.65,36.37556485355648,-0.01994649035630147
2018-07-13,35.84,36.685564853556485,-0.023048980080635384
2018-07-16,36.15,36.795564853556485,-0.017544637679181796
2018-07-17,36.26,36.19556485355648,0.0017801945267110764
2018-07-18,35.66,36.17556485355649,-0.014251743010608608
2018-07-19,35.64,35.84556485355648,-0.005734736065571733
2018-07-20,35.31,35.365564853556485,-0.0015711569654427437
2018-07-23,34.83,35.085564853556484,-0.007284045578949239
2018-07-24,34.55,35.255564853556486,-0.02001286481970277
2018-07-25,34.72,35.74556485355649,-0.028690688138739873
2018-07-26,35.21,35.545564853556485,-0.009440414154029408
2018-07-27,35.01,35.435564853556485,-0.012009540565113275
2018-07-30,34.9,35.96556485355649,-0.029627363226331194
2018-07-31,35.43,36.99556485355649,-0.04231763617486661
2018-08-01,36.46,36.95556485355649,-0.013409749127641812
2018-08-02,36.42,37.085564853556484,-0.017946736315994305
2018-08-03,36.55,36.77556485355649,-0.006133552386066943
2018-08-06,36.24,36.685564853556485,-0.012145508876178268
2018-08-07,36.15,36.53556485355649,-0.010553137883646424
2018-08-08,36.0,36.835564853556484,-0.02268364437679604
2018-08-09,36.3,36.77556485355649,-0.012931544503809289
2018-08-10,36.24,36.895564853556486,-0.017768120806891274
2018-08-13,36.36,36.91556485355648,-0.01504960998864302
2018-08-14,36.38,37.185564853556485,-0.021663375471878465
2018-08-15,36.65,37.60556485355649,-0.025410198125666916
2018-08-16,37.07,37.835564853556484,-0.020234000906808713
2018-08-17,37.3,37.615564853556485,-0.008389209487748794
2018-08-20,37.08,37.325564853556486,-0.006578998992244012
2018-08-21,36.79,37.085564853556484,-0.007969808595975625
2018-08-22,36.55,37.31556485355649,-0.020515965832513028
2018-08-23,36.78,37.585564853556484,-0.021432825519456244
2018-08-24,37.05,37.37556485355648,-0.008710633667533885
2018-08-27,36.84,37.69556485355648,-0.022696698056661635
2018-08-28,37.16,38.005564853556486,-0.022248448531540843
2018-08-29,37.47,37.91556485355648,-0.011751502457563623
2018-08-30,37.38,37.91556485355648,-0.014125197807945744
2018-08-31,37.38,38.10556485355649,-0.019040915843785644
2018-09-04,37.57,38.335564853556484,-0.01997009451878362
2018-09-05,37.8,38.49556485355649,-0.018068701062123216
2018-09-06,37.96,38.045564853556485,-0.002249009940733848
2018-09-07,37.51,38.66556485355648,-0.029886149547617258
2018-09-10,38.13,38.515564853556484,-0.010010624406586621
2018-09-11,37.98,38.28556485355649,-0.007981202699379963
2018-09-12,37.75,38.325564853556486,-0.015017778753052768
2018-09-13,37.79,38.365564853556485,-0.015002121192622897
2018-09-14,37.83,38.46556485355649,-0.016522956467067806
2018-09-17,37.93,38.395564853556486,-0.012125485204663278
2018-09-18,37.86,37.335564853556484,0.01404653039268422
2018-09-19,36.8,37.395564853556486,-0.015926082568581634
2018-09-20,36.86,37.435564853556485,-0.015374814185602048
2018-09-21,36.9,37.395564853556486,-0.013251968662517988
2018-09-24,36.86,36.91556485355648,-0.0015051876837564038
2018-09-25,36.38,36.44556485355648,-0.0017989803099479618
2018-09-26,35.91,37.06556485355649,-0.03117623751646703
2018-09-27,36.53,37.70556485355649,-0.03117748953297017
2018-09-28,37.17,37.905277207392196,-0.01939775307193381
2018-10-01,37.01,38.3252772073922,-0.03431879175393171
2018-10-02,37.43,37.5952772073922,-0.004396222602122579
2018-10-03,36.7,38.0352772073922,-0.035106283046431486
2018-10-04,37.14,38.875277207392195,-0.0446370375221975
2018-10-05,37.98,38.945277207392195,-0.024785475328674256
2018-10-08,38.05,39.2452772073922,-0.030456587198396945
2018-10-09,38.35,38.945277207392195,-0.015284965214709123
2018-10-10,38.05,38.1052772073922,-0.0014506444105195637
2018-10-11,37.21,38.1452772073922,-0.024518820568721678
2018-10-12,37.25,38.305277207392194,-0.02754913380938917
2018-10-15,37.41,38.695277207392195,-0.03321535081667959
2018-10-16,37.8,38.8152772073922,-0.026156639355363054
2018-10-17,37.92,38.9552772073922,-0.026576045188448583
2018-10-18,38.06,39.7452772073922,-0.042401948754775654
2018-10-19,38.85,39.515277207392195,-0.016835949394978234
2018-10-22,38.62,39.1352772073922,-0.01316656592622456
2018-10-23,38.24,39.6052772073922,-0.03447210330691419
2018-10-24,38.71,38.7852772073922,-0.0019408706811524512
2018-10-25,37.89,37.6052772073922,0.007571352048212798
2018-10-26,36.71,38.155277207392196,-0.0378788286489552
2018-10-29,37.26,38.125277207392195,-0.022695630583491888
2018-10-30,37.23,38.1752772073922,-0.024761502117112588
2018-10-31,37.28,38.0652772073922,-0.020629751442863498
2018-11-01,37.17,38.015277207392195,-0.022235197780639315
2018-11-02,37.12,38.375277207392195,-0.03271057041772707
2018-11-05,37.48,38.3552772073922,-0.02282025502408591
2018-11-06,37.46,38.6452772073922,-0.03067068715877841
2018-11-07,37.75,38.5952772073922,-0.021901052889193973
2018-11-08,37.7,38.8952772073922,-0.03073065146235876
2018-11-09,38.0,39.6852772073922,-0.042466056078808934
2018-11-12,38.79,39.5752772073922,-0.019842620514746945
2018-11-13,38.68,39.225277207392196,-0.013901168996440783
2018-11-14,38.33,39.7152772073922,-0.03488020995442931
2018-11-15,38.82,39.665277207392194,-0.021310255893904673
2018-11-16,38.77,39.4352772073922,-0.016870103483575538
2018-11-19,38.54,38.8452772073922,-0.007858798529415734
2018-11-20,37.95,38.195277207392195,-0.006421663234969843
2018-11-21,37.3,38.3952772073922,-0.028526352381207154
2018-11-23,37.5,38.585277207392195,-0.028126717907427046
2018-11-26,37.69,38.7852772073922,-0.02823950958337995
2018-11-27,37.89,38.4952772073922,-0.015723414696594773
2018-11-28,37.6,38.045277207392196,-0.011703876015014991
2018-11-29,37.15,38.725277207392196,-0.040678268071674295
2018-11-30,37.83,39.485277207392194,-0.04192137739588431
2018-12-03,38.59,39.445277207392195,-0.021682626360955304
2018-12-04,38.55,39.975277207392196,-0.03565396682549182
2018-12-06,39.08,40.125277207392195,-0.026050342331332854
2018-12-07,39.23,40.4352772073922,-0.029807566329033475
2018-12-10,39.54,40.5052772073922,-0.023830899920764814
2018-12-11,39.61,40.125277207392195,-0.012841710842991128
2018-12-12,39.23,40.335277207392195,-0.027402246468003377
2018-12-13,39.44,40.015277207392195,-0.014376439388652407
2018-12-14,39.12,38.6152772073922,0.013070546921029935
2018-12-17,37.72,38.5252772073922,-0.020902567502815717
2018-12-18,37.63,38.2552772073922,-0.016344861494595797
2018-12-19,37.36,38.295277207392196,-0.024422782013748146
2018-12-20,37.4,38.085277207392195,-0.01799323144375553
2018-12-21,37.19,36.735277207392194,0.012378368347151003
2018-12-24,35.84,37.4952772073922,-0.04414628536379661
2018-12-26,36.6,37.9252772073922,-0.034944430337186305
2018-12-27,37.03,38.155277207392196,-0.02949204644159109
2018-12-28,37.26,38.445277207392195,-0.03083024219069208
2018-12-31,37.55,37.46291497975709,0.002324566048583332
2019-01-02,36.72,37.45291497975708,-0.019568970269823183
2019-01-03,36.71,37.91291497975708,-0.031728369617565866
2019-01-04,37.17,38.38291497975708,-0.03160038731807535
2019-01-07,37.64,38.92291497975709,-0.03296040341336981
2019-01-08,38.18,38.692914979757084,-0.013256043904302017
2019-01-09,37.95,39.32291497975709,-0.03491386588364165
2019-01-10,38.58,39.112914979757086,-0.013625038686911894
2019-01-11,38.37,38.74291497975708,-0.009625372276503397
2019-01-14,38.0,38.862914979757086,-0.02220407244815681
2019-01-15,38.12,39.222914979757086,-0.028119148725338272
2019-01-16,38.48,39.45291497975708,-0.02466015452232817
2019-01-17,38.71,39.612914979757086,-0.022793449566094526
2019-01-18,38.87,39.49291497975708,-0.015772828621953394
2019-01-22,38.75,40.112914979757086,-0.033976961795094685
2019-01-23,39.37,40.02291497975708,-0.016313528889320472
2019-01-24,39.28,39.53291497975709,-0.0063975798366144865
2019-01-25,38.79,39.332914979757085,-0.013803070025104947
2019-01-28,38.59,39.302914979757084,-0.018138984859628504
2019-01-29,38.56,39.49291497975708,-0.023622337835413343
2019-01-30,38.75,39.942914979757084,-0.029865496305456096
2019-01-31,39.2,39.52291497975708,-0.008170322961311705
2019-02-01,38.78,39.28291497975709,-0.012802384446679804
2019-02-04,38.54,39.432914979757086,-0.02264389990482485
2019-02-05,38.69,39.402914979757085,-0.018092950232827754
2019-02-06,38.66,40.052914979757084,-0.034776869060867965
2019-02-07,39.31,40.23291497975708,-0.022939301818459823
2019-02-08,39.49,40.09291497975708,-0.015037943239135765
2019-02-11,39.35,40.262914979757085,-0.022673842175015557
2019-02-12,39.52,40.25291497975709,-0.018207749181038513
2019-02-13,39.51,40.192914979757084,-0.016990929374021024
2019-02-14,39.45,40.332914979757085,-0.021890681102524123
2019-02-15,39.59,40.34291497975708,-0.0186628799662808
2019-02-19,39.6,40.332914979757085,-0.018171634262609815
2019-02-20,39.59,40.792914979757086,-0.02948833100929449
2019-02-21,40.05,41.46291497975709,-0.034076595445518
2019-02-22,40.72,41.17291497975709,-0.011000313676594597
2019-02-25,40.43,41.52291497975708,-0.026320767226720276
2019-02-26,40.78,41.46291497975709,-0.016470500930542364
2019-02-27,40.72,41.49291497975708,-0.018627637516770323
2019-02-28,40.75,41.64291497975709,-0.021442182426257617
2019-03-01,40.9,41.48291497975708,-0.01405192909036257
2019-03-04,40.74,41.16291497975708,-0.010274174702278982
2019-03-05,40.42,41.46291497975709,-0.025152958499571332
2019-03-06,40.72,41.52291497975708,-0.01933667181479226
2019-03-07,40.78,41.63291497975708,-0.020486554452691763
2019-03-08,40.89,42.10291497975709,-0.028808337388046668
2019-03-11,41.36,42.32291497975709,-0.022751622382759962
2019-03-12,41.58,42.362914979757086,-0.018481140406206742
2019-03-13,41.62,41.95291497975708,-0.00793544333969931
2019-03-14,41.21,41.972914979757086,-0.018176363974840126
2019-03-15,41.23,41.98291497975708,-0.01793384237659823
2019-03-18,41.24,41.152914979757085,0.0021161324850440533
2019-03-19,40.41,41.332914979757085,-0.02232881422007349
2019-03-20,40.59,41.98291497975708,-0.03317813878404352
2019-03-21,41.24,42.512914979757085,-0.029941841917054957
2019-03-22,41.77,42.60291497975709,-0.019550657041961683
2019-03-25,41.86,42.74291497975708,-0.020656405399005373
2019-03-26,42.0,42.46291497975709,-0.010901629809865088
2019-03-27,41.72,42.14291497975709,-0.010035256933703551
2019-03-28,41.4,42.35291497975709,-0.02249939538311696
2019-03-29,41.61,41.77645403377111,-0.003984398332049777
2019-04-01,41.45,41.66645403377111,-0.005194923321184652
2019-04-02,41.34,41.41645403377111,-0.0018459821236450624
2019-04-03,41.09,39.766454033771105,0.03328297677999892
2019-04-04,39.44,41.296454033771106,-0.04495432058774229
2019-04-05,40.97,40.74645403377111,0.005486267984046167
2019-04-08,40.42,41.17645403377111,-0.01837103392027628
2019-04-09,40.85,41.156454033771105,-0.0074460747643526615
2019-04-10,40.83,41.53645403377111,-0.017008048717801705
2019-04-11,41.21,41.696454033771104,-0.011666556426527586
2019-04-12,41.37,41.60645403377111,-0.005683109490157157
2019-04-15,41.28,40.78645403377111,0.012100732410330162
2019-04-16,40.46,40.556454033771104,-0.0023782659522153526
2019-04-17,40.23,40.82645403377111,-0.014609498862618087
2019-04-18,40.5,40.91645403377111,-0.010178155551489931
2019-04-22,40.59,41.06645403377111,-0.011602025180437847
