date,WY,dcf,Deviation
2017-10-27,35.51,36.267356975258515,-0.02088260734784686
2017-10-30,35.61,36.567356975258505,-0.02618064455427427
2017-10-31,35.91,36.46735697525851,-0.015283722800000454
2017-11-01,35.81,36.267356975258515,-0.012610705973708503
2017-11-02,35.61,36.36735697525851,-0.020825186052804368
2017-11-03,35.71,36.317356975258505,-0.016723600664890648
2017-11-06,35.66,36.64735697525851,-0.02694210597302016
2017-11-07,35.99,37.067356975258505,-0.02906484473596571
2017-11-08,36.41,36.92735697525852,-0.014010127386185678
2017-11-09,36.27,36.79735697525851,-0.014331381887375372
2017-11-10,36.14,36.61735697525851,-0.013036358019532845
2017-11-13,35.96,36.85735697525852,-0.02434675323737656
2017-11-14,36.2,37.207356975258506,-0.027074134180730902
2017-11-15,36.55,37.207356975258506,-0.01766739238413595
2017-11-16,36.55,36.93735697525851,-0.010486862271114172
2017-11-17,36.28,36.767356975258515,-0.013255153901502004
2017-11-20,36.11,36.767356975258515,-0.017878820490166425
2017-11-21,36.11,36.84735697525851,-0.020011122527827996
2017-11-22,36.19,36.82735697525851,-0.01730661735205985
2017-11-24,36.17,36.18735697525851,-0.00047964197192895686
2017-11-27,35.53,36.33735697525851,-0.022218373664551927
2017-11-28,35.68,36.027356975258506,-0.009641478154976846
2017-11-29,35.37,36.03735697525852,-0.018518477248947396
2017-11-30,35.38,36.057356975258514,-0.018785541483900103
2017-12-01,35.4,35.78735697525852,-0.010823849761420479
2017-12-04,35.13,35.84735697525851,-0.02001143280252493
2017-12-05,35.19,35.89735697525851,-0.01970498763310191
2017-12-06,35.24,36.277356975258506,-0.028595164084472602
2017-12-07,35.62,36.08735697525851,-0.01295071222807842
2017-12-08,35.43,36.09735697525851,-0.018487696362809225
2017-12-11,35.44,36.28735697525852,-0.02335130044980316
2017-12-12,35.63,36.417356975258514,-0.021620376673503028
2017-12-13,35.76,36.307356975258514,-0.015075649148229342
2017-12-14,35.65,36.49735697525852,-0.02321694077280556
2017-12-15,35.84,36.667356975258514,-0.022563856342762145
2017-12-18,36.01,36.137356975258506,-0.0035242470927163705
2017-12-19,35.48,36.07735697525851,-0.01655767011059528
2017-12-20,35.42,35.86735697525851,-0.012472538067611061
2017-12-21,35.21,35.59735697525851,-0.010881621788037199
2017-12-22,34.94,35.71735697525851,-0.02176412369473446
2017-12-26,35.06,35.75735697525851,-0.019502475413410103
2017-12-27,35.1,35.917356975258514,-0.022756601378591035
2017-12-28,35.26,35.917356975258514,-0.018301930615644446
2017-12-29,35.26,36.38898774360153,-0.03102553309689271
2018-01-02,35.3,36.698987743601535,-0.038120608485868956
2018-01-03,35.61,36.408987743601536,-0.021944794214773244
2018-01-04,35.32,36.35898774360154,-0.028575815997088028
2018-01-05,35.27,36.588987743601535,-0.03604876289129344
2018-01-08,35.5,36.34898774360153,-0.023356571841563256
2018-01-09,35.26,35.918987743601534,-0.01834650097340018
2018-01-10,34.83,36.07898774360154,-0.0346181481719382
2018-01-11,34.99,36.34898774360153,-0.037387223908064704
2018-01-12,35.26,35.84898774360153,-0.016429689669735792
2018-01-16,34.76,36.298987743601536,-0.042397538864505036
2018-01-17,35.21,36.38898774360153,-0.032399575165671934
2018-01-18,35.3,36.88898774360153,-0.043074853521215095
2018-01-19,35.8,37.06898774360153,-0.03423313720835486
2018-01-22,35.98,37.698987743601535,-0.04559771618518571
2018-01-23,36.61,38.67898774360154,-0.05349125880223693
2018-01-24,37.59,38.81898774360154,-0.031659448508007726
2018-01-25,37.73,38.93898774360154,-0.031048258150989105
2018-01-26,37.85,38.158987743601536,-0.008097377888472534
2018-01-29,37.07,37.878987743601535,-0.021357163741478002
2018-01-30,36.79,38.628987743601535,-0.047606418159537256
2018-01-31,37.54,38.24898774360153,-0.018536117827592347
2018-02-01,37.16,36.768987743601535,0.010634294833599345
2018-02-02,35.68,35.878987743601535,-0.005546080202249337
2018-02-05,34.79,35.768987743601535,-0.027369735778353443
2018-02-06,34.68,35.60898774360154,-0.026088574892681904
2018-02-07,34.52,34.68898774360154,-0.00487150979586326
2018-02-08,33.6,34.878987743601535,-0.03666929077768777
2018-02-09,33.79,35.448987743601535,-0.04679929806743155
2018-02-12,34.36,35.298987743601536,-0.026600982170423393
2018-02-13,34.21,36.048987743601536,-0.051013575101784725
2018-02-14,34.96,36.03898774360154,-0.029939457547419668
2018-02-15,34.95,36.268987743601535,-0.03636681985518675
2018-02-16,35.18,36.02898774360153,-0.02356401877408576
2018-02-20,34.94,35.84898774360153,-0.025356022605234507
2018-02-21,34.76,35.948987743601535,-0.03307430384637633
2018-02-22,34.86,36.488987743601534,-0.04464327032166526
2018-02-23,35.4,36.74898774360153,-0.03670816058971338
2018-02-26,35.66,36.34898774360153,-0.018954798644229554
2018-02-27,35.26,36.11898774360154,-0.023782165483131723
2018-02-28,35.03,35.448987743601535,-0.011819455794676692
2018-03-01,34.36,35.738987743601534,-0.03858496926366972
2018-03-02,34.65,35.09898774360153,-0.012792042519328306
2018-03-05,34.01,35.31898774360153,-0.03706187032041064
2018-03-06,34.23,35.36898774360154,-0.03220300653946728
2018-03-07,34.28,35.558987743601534,-0.03596805828173988
2018-03-08,34.47,35.948987743601535,-0.041141290379303586
2018-03-09,34.86,36.20898774360153,-0.037255604966198286
2018-03-12,35.12,36.63898774360153,-0.04145823444226582
2018-03-13,35.55,36.32898774360154,-0.021442594247309876
2018-03-14,35.24,36.70898774360153,-0.040017113897606205
2018-03-15,35.62,36.908987743601536,-0.03492341086555517
2018-03-16,35.82,36.61898774360154,-0.021818946749590173
2018-03-19,35.53,36.478987743601536,-0.026014640271041722
2018-03-20,35.39,36.46898774360154,-0.029586446193337057
2018-03-21,35.38,36.28898774360154,-0.02504858360954998
2018-03-22,35.2,35.13898774360153,0.0017363122934461739
2018-03-23,34.05,35.61898774360154,-0.044049195190376644
2018-03-26,34.53,35.988987743601534,-0.04053983829708929
2018-03-27,34.9,36.10898774360154,-0.03348162934353571
2018-03-28,35.02,36.088987743601535,-0.029620884664216196
2018-03-29,35.0,35.39739950122587,-0.011226799336265025
2018-04-02,34.61,35.46739950122587,-0.02417429846234531
2018-04-03,34.68,36.027399501225865,-0.03739929941876652
2018-04-04,35.24,36.527399501225865,-0.035244761981554684
2018-04-05,35.74,36.26739950122586,-0.014541971811572352
2018-04-06,35.48,36.067399501225864,-0.01628616172357822
2018-04-09,35.28,36.207399501225865,-0.025613535188973358
2018-04-10,35.42,36.54739950122587,-0.03084759836847084
2018-04-11,35.76,36.707399501225865,-0.025809496561973178
2018-04-12,35.92,36.97739950122587,-0.02859583192676407
2018-04-13,36.19,37.26739950122586,-0.028909972674385886
2018-04-16,36.48,37.72739950122587,-0.03306349013494392
2018-04-17,36.94,37.637399501225865,-0.018529428453290198
2018-04-18,36.85,37.41739950122587,-0.015164054926032011
2018-04-19,36.63,37.04739950122587,-0.0112666342805533
2018-04-20,36.26,36.99739950122587,-0.019931117083011207
2018-04-23,36.21,36.96739950122587,-0.0204883089274579
2018-04-24,36.18,36.96739950122587,-0.02129983476927444
2018-04-25,36.18,37.43739950122587,-0.03358672124608164
2018-04-26,36.65,37.78739950122587,-0.03009996761457412
2018-04-27,37.0,37.567399501225864,-0.015103507529376614
2018-04-30,36.78,37.17739950122587,-0.01068927645713269
2018-05-01,36.39,37.32739950122587,-0.025112906705303306
2018-05-02,36.54,37.11739950122587,-0.015556033261619029
2018-05-03,36.33,37.29739950122587,-0.025937451783845544
2018-05-04,36.51,37.50739950122587,-0.02659207288399912
2018-05-07,36.72,37.17739950122587,-0.012303160182325024
2018-05-08,36.39,37.23739950122587,-0.02275667776419177
2018-05-09,36.45,37.567399501225864,-0.0297438607958318
2018-05-10,36.78,37.40739950122586,-0.016772069419188074
2018-05-11,36.62,37.17739950122587,-0.014992966390978801
2018-05-14,36.39,36.74739950122587,-0.00972584471491511
2018-05-15,35.96,36.91739950122587,-0.025933557459649315
2018-05-16,36.13,37.07739950122587,-0.02555194037258579
2018-05-17,36.29,37.23739950122587,-0.025442149933017855
2018-05-18,36.45,37.60739950122587,-0.030775845088361953
2018-05-21,36.82,37.89739950122587,-0.028429378147464157
2018-05-22,37.11,37.60739950122587,-0.013226107303953794
2018-05-23,36.82,37.44739950122586,-0.01675415408232339
2018-05-24,36.66,37.73739950122587,-0.02854991375838911
2018-05-25,36.95,37.61739950122587,-0.01774177667980792
2018-05-29,36.83,38.01739950122586,-0.031233054254212633
2018-05-30,37.23,38.11739950122587,-0.023280693668447427
2018-05-31,37.33,38.47739950122587,-0.0298200896136267
2018-06-01,37.69,38.72739950122587,-0.026787223376385838
2018-06-04,37.94,39.00739950122587,-0.027364026181553758
2018-06-05,38.22,39.137399501225865,-0.02344048181323677
2018-06-06,38.35,38.90739950122587,-0.01432631089128189
2018-06-07,38.12,38.89739950122587,-0.019985899088225012
2018-06-08,38.11,38.707399501225865,-0.015433728664901558
2018-06-11,37.92,39.14739950122587,-0.03135328315198649
2018-06-12,38.36,37.97739950122587,0.01007442594277097
2018-06-13,37.19,38.04739950122587,-0.02253503557314729
2018-06-14,37.26,37.73739950122587,-0.012650567011390557
2018-06-15,36.95,37.90739950122586,-0.025256269589131186
2018-06-18,37.12,37.777399501225865,-0.01740192575205013
2018-06-19,36.99,37.17739950122587,-0.0050406834189596905
2018-06-20,36.39,36.53739950122587,-0.0040342088719511615
2018-06-21,35.75,36.387399501225865,-0.01751703913890279
2018-06-22,35.6,36.14739950122587,-0.015143537537390617
2018-06-25,35.36,36.93739950122587,-0.042704671214699896
2018-06-26,36.15,36.41739950122587,-0.007342630305518516
2018-06-27,35.63,36.89739950122587,-0.03434929069144177
2018-06-28,36.11,37.24739950122587,-0.030536346602893394
2018-06-29,36.46,37.48553879514521,-0.027358251424627444
2018-07-02,36.3,37.75553879514521,-0.03855166265915866
2018-07-03,36.57,38.22553879514521,-0.04330975696686512
2018-07-05,37.04,38.455538795145216,-0.03680975067560155
2018-07-06,37.27,38.01553879514521,-0.019611422559672298
2018-07-09,36.83,38.18553879514521,-0.03549874737704506
2018-07-10,37.0,37.73553879514521,-0.019491938332674374
2018-07-11,36.55,37.645538795145214,-0.02910142423798956
2018-07-12,36.46,37.62553879514521,-0.03097733168662553
2018-07-13,36.44,37.43553879514521,-0.026593414364703083
2018-07-16,36.25,37.40553879514521,-0.030892184215648433
2018-07-17,36.22,36.40553879514521,-0.005096444147942525
2018-07-18,35.22,36.83553879514521,-0.04385815568301488
2018-07-19,35.65,36.065538795145216,-0.011521768675230581
2018-07-20,34.88,35.76553879514521,-0.02475955416797504
2018-07-23,34.58,35.73553879514521,-0.03233584364767417
2018-07-24,34.55,35.91553879514521,-0.03802083557576463
2018-07-25,34.73,36.09553879514521,-0.0378312345715387
2018-07-26,34.91,35.01553879514521,-0.0030140560098949054
2018-07-27,33.83,35.30553879514521,-0.04179340821582678
2018-07-30,34.12,35.36553879514521,-0.03521899672899076
2018-07-31,34.18,35.25553879514521,-0.030506945345374126
2018-08-01,34.07,35.26553879514521,-0.0339010500332918
2018-08-02,34.08,35.15553879514521,-0.030593722412063817
2018-08-03,33.97,35.29553879514521,-0.0375554203277253
2018-08-06,34.11,35.44553879514521,-0.037678614588534165
2018-08-07,34.26,35.51553879514521,-0.0353518160709092
2018-08-08,34.33,35.62553879514521,-0.03636545127344881
2018-08-09,34.44,35.23553879514521,-0.022577738906459532
2018-08-10,34.05,35.105538795145215,-0.030067585668025365
2018-08-13,33.92,35.48553879514521,-0.044117656045267406
2018-08-14,34.3,35.68553879514521,-0.03882633811693237
2018-08-15,34.5,36.565538795145216,-0.05648867384991074
2018-08-16,35.38,36.83553879514521,-0.03951452436300573
2018-08-17,35.65,36.675538795145215,-0.02796247386775863
2018-08-20,35.49,36.43553879514521,-0.025951003509551485
2018-08-21,35.25,36.48553879514521,-0.03386379469636913
2018-08-22,35.3,35.76553879514521,-0.013016406597750052
2018-08-23,34.58,36.065538795145216,-0.04118997926478185
2018-08-24,34.88,36.47553879514521,-0.043742706697387335
2018-08-27,35.29,36.495538795145215,-0.03303249753105664
2018-08-28,35.31,36.355538795145215,-0.028758720948589778
2018-08-29,35.17,35.76553879514521,-0.016651190369486257
2018-08-30,34.58,35.895538795145214,-0.03664908897601338
2018-08-31,34.71,35.34553879514521,-0.017980735810214976
2018-09-04,34.16,35.565538795145216,-0.03951968233184977
2018-09-05,34.38,35.72553879514521,-0.037663219101066625
2018-09-06,34.54,35.245538795145215,-0.02001781840379746
2018-09-07,34.06,35.29553879514521,-0.03500552300154025
2018-09-10,34.11,35.285538795145214,-0.03331503032927907
2018-09-11,34.1,35.675538795145215,-0.044162999308635986
2018-09-12,34.49,35.565538795145216,-0.030241037576858698
2018-09-13,34.38,35.245538795145215,-0.02455740002091933
2018-09-14,34.06,35.15553879514521,-0.031162622809709273
2018-09-17,33.97,35.145538795145214,-0.03344773861619088
2018-09-18,33.96,34.825538795145214,-0.02485356508729364
2018-09-19,33.64,34.87553879514521,-0.03542708837855146
2018-09-20,33.69,34.19553879514521,-0.014783764577412817
2018-09-21,33.01,34.08553879514521,-0.03155410866787889
2018-09-24,32.9,33.885538795145216,-0.029084347783379982
2018-09-25,32.7,33.90553879514521,-0.035555807044653887
2018-09-26,32.72,34.00553879514521,-0.037803806106102456
2018-09-27,32.82,33.455538795145216,-0.018996519501202624
2018-09-28,32.27,32.32842796094405,-0.0018073245322857145
2018-10-01,31.87,32.43842796094405,-0.017523289403186704
2018-10-02,31.98,31.358427960944045,0.01982153058916425
2018-10-03,30.9,31.188427960944047,-0.009247915967590115
2018-10-04,30.73,30.728427960944046,5.115911096886805e-05
2018-10-05,30.27,31.308427960944044,-0.03316768131058645
2018-10-08,30.85,30.988427960944044,-0.004467085620429301
2018-10-09,30.53,29.558427960944044,0.03286954368275974
2018-10-10,29.1,28.958427960944046,0.004888802639662959
2018-10-11,28.5,28.538427960944045,-0.0013465339084771655
2018-10-12,28.08,28.478427960944046,-0.013990518068288771
2018-10-15,28.02,29.178427960944045,-0.0397015206746103
2018-10-16,28.72,28.768427960944045,-0.0016833718203090875
2018-10-17,28.31,28.318427960944046,-0.0002976140114723247
2018-10-18,27.86,28.998427960944046,-0.03925826470584248
2018-10-19,28.54,28.068427960944046,0.016800799806534483
2018-10-22,27.61,28.808427960944044,-0.041599908282700104
2018-10-23,28.35,28.938427960944047,-0.020333791515496302
2018-10-24,28.48,29.408427960944046,-0.03157013228238681
2018-10-25,28.95,26.948427960944045,0.07427416701103318
2018-10-26,26.49,26.888427960944046,-0.014817822801793112
2018-10-29,26.43,26.688427960944047,-0.009683146617786242
2018-10-30,26.23,27.088427960944045,-0.031689840480286335
2018-10-31,26.63,27.678427960944045,-0.03787888396058625
2018-11-01,27.22,27.988427960944044,-0.027455202629327213
2018-11-02,27.53,28.078427960944044,-0.019532003775527773
2018-11-05,27.62,27.648427960944044,-0.001028194477610045
2018-11-06,27.19,27.968427960944044,-0.02783238164229551
2018-11-07,27.51,27.708427960944046,-0.0071612854119236236
2018-11-08,27.25,27.288427960944045,-0.0014082145369107568
2018-11-09,26.83,27.458427960944046,-0.022886523650876955
2018-11-12,27.0,27.108427960944045,-0.00399978785565358
2018-11-13,26.65,27.178427960944045,-0.019442918541992538
2018-11-14,26.72,27.068427960944046,-0.012872116601923778
2018-11-15,26.61,27.518427960944045,-0.033011622692740494
2018-11-16,27.06,27.548427960944046,-0.017729794296665546
2018-11-19,27.09,27.008427960944047,0.0030202438725390746
2018-11-20,26.55,27.128427960944045,-0.021321838544304472
2018-11-21,26.67,26.788427960944045,-0.0044208626619189895
2018-11-23,26.33,27.098427960944047,-0.02835692026310732
2018-11-26,26.64,27.148427960944044,-0.018727712767585336
2018-11-27,26.69,27.408427960944046,-0.02621193605002725
2018-11-28,26.95,27.198427960944045,-0.009133908816376435
2018-11-29,26.74,26.868427960944047,-0.004779883703308951
2018-11-30,26.41,26.958427960944046,-0.020343469646619594
2018-12-03,26.5,25.578427960944044,0.03602926811855345
2018-12-04,25.12,27.198427960944045,-0.07641720925667439
2018-12-06,26.74,25.728427960944046,0.03931728905440801
2018-12-07,25.27,26.148427960944044,-0.033593910970712515
2018-12-10,25.69,25.548427960944046,0.0055413209482937376
2018-12-11,25.09,25.178427960944045,-0.003512052503087615
2018-12-12,24.72,24.958427960944046,-0.00955300395189751
2018-12-13,24.5,24.488427960944044,0.00047255132401358146
2018-12-14,24.03,24.058427960944044,-0.001181621716522474
2018-12-17,23.6,24.098427960944047,-0.020683007279638344
2018-12-18,23.64,23.658427960944046,-0.0007789173893746337
2018-12-19,23.2,22.678427960944045,0.022998597608008264
2018-12-20,22.22,21.738427960944044,0.02215302964506738
2018-12-21,21.28,21.558427960944044,-0.01291504006917632
2018-12-24,21.1,21.808427960944044,-0.03248413696818231
2018-12-26,21.35,21.988427960944044,-0.029034725087124125
2018-12-27,21.53,22.288427960944045,-0.034027880399328025
2018-12-28,21.83,22.318427960944046,-0.02188451452758089
2018-12-31,21.86,21.97131617925893,-0.005066431994821263
2019-01-02,21.53,22.70131617925893,-0.05159684002503362
2019-01-03,22.26,23.461316179258933,-0.05120412555204212
2019-01-04,23.02,23.921316179258934,-0.0376783690539747
2019-01-07,23.48,24.06131617925893,-0.024159783069557572
2019-01-08,23.62,24.141316179258933,-0.021594356139820636
2019-01-09,23.7,24.74131617925893,-0.04208814808857597
2019-01-10,24.3,24.65131617925893,-0.014251416707498965
2019-01-11,24.21,24.521316179258932,-0.012695736924686507
2019-01-14,24.08,24.551316179258933,-0.019197185837926845
2019-01-15,24.11,24.821316179258933,-0.028657472235631087
2019-01-16,24.38,25.081316179258934,-0.027961697633670846
2019-01-17,24.64,25.521316179258932,-0.034532552046636744
2019-01-18,25.08,24.99131617925893,0.0035485854408368045
2019-01-22,24.55,24.731316179258933,-0.007331440750856344
2019-01-23,24.29,25.61131617925893,-0.0515911080090834
2019-01-24,25.17,26.141316179258933,-0.037156360934480936
