date,TPR,dcf,Deviation
2003-03-26,9.63,11.488147943063746,-0.1617447783814142
2003-03-27,9.63,11.438147943063743,-0.15808048226550775
2003-03-28,9.58,11.659328170963835,-0.17834030747519003
2003-03-31,9.58,11.529328170963833,-0.16907560805434796
2003-04-01,9.45,11.709328170963834,-0.19295113587869173
2003-04-02,9.63,11.789328170963834,-0.1831595608884724
2003-04-03,9.71,11.719328170963834,-0.17145421150866025
2003-04-04,9.64,11.979328170963834,-0.19528041452558487
2003-04-07,9.9,11.829328170963835,-0.16309701980367297
2003-04-08,9.75,11.659328170963835,-0.16375970750345537
2003-04-09,9.58,11.819328170963834,-0.18946323670622156
2003-04-10,9.74,11.709328170963834,-0.16818455697973078
2003-04-11,9.63,11.689328170963835,-0.17617164484090564
2003-04-14,9.61,11.649328170963834,-0.1750597237055178
2003-04-15,9.57,11.349328170963835,-0.156778281864831
2003-04-16,9.27,11.609328170963835,-0.20150418150937832
2003-04-17,9.53,11.709328170963834,-0.18611897618242668
2003-04-21,9.63,12.719328170963834,-0.24288453992532943
2003-04-22,10.64,12.749328170963835,-0.1654462213756297
2003-04-23,10.67,12.629328170963834,-0.15514112424986615
2003-04-24,10.55,12.369328170963835,-0.1470838307317761
2003-04-25,10.29,12.829328170963835,-0.197931500163119
2003-04-28,10.75,12.929328170963835,-0.16855695378342106
2003-04-29,10.85,12.959328170963834,-0.16276524084712307
2003-04-30,10.88,12.839328170963835,-0.15260363664470067
2003-05-01,10.76,13.109328170963835,-0.1792104172178265
2003-05-02,11.03,13.179328170963835,-0.16308328794021143
2003-05-05,11.1,13.389328170963834,-0.17098155648529723
2003-05-06,11.31,13.379328170963834,-0.15466607474766514
2003-05-07,11.3,13.239328170963834,-0.14648237024723954
2003-05-08,11.16,13.459328170963834,-0.17083528551775984
2003-05-09,11.38,13.749328170963835,-0.17232319583202904
2003-05-12,11.67,13.759328170963835,-0.1518481240510654
2003-05-13,11.68,13.799328170963834,-0.15358198201440465
2003-05-14,11.72,13.509328170963835,-0.13245130685400863
2003-05-15,11.43,13.389328170963834,-0.1463350622186439
2003-05-16,11.31,12.859328170963835,-0.12048282385872955
2003-05-19,10.78,12.889328170963834,-0.1636491943556515
2003-05-20,10.81,13.269328170963835,-0.1853393132853084
2003-05-21,11.19,13.329328170963835,-0.16049782431076132
2003-05-22,11.25,13.249328170963835,-0.15090034341102687
2003-05-23,11.17,13.479328170963834,-0.17132368480637017
2003-05-27,11.4,13.919328170963835,-0.1809949546429428
2003-05-28,11.84,13.879328170963834,-0.1469327726705244
2003-05-29,11.8,14.359328170963835,-0.17823453440802906
2003-05-30,12.28,14.789328170963834,-0.16967154572243826
2003-06-02,12.71,14.699328170963835,-0.13533463215641595
2003-06-03,12.62,14.859328170963835,-0.1507018450093618
2003-06-04,12.78,15.299328170963834,-0.16466920264807428
2003-06-05,13.22,15.239328170963834,-0.1325076898607216
2003-06-06,13.16,14.929328170963835,-0.11851358284192681
2003-06-09,12.85,14.789328170963834,-0.1311302412486427
2003-06-10,12.71,14.879328170963834,-0.14579476613716702
2003-06-11,12.8,14.989328170963834,-0.14605912593233028
2003-06-12,12.91,14.999328170963835,-0.13929478354960068
2003-06-13,12.92,15.039328170963834,-0.1409190721069299
2003-06-16,12.96,14.539328170963834,-0.10862456314301194
2003-06-17,12.46,14.779328170963835,-0.1569305549030635
2003-06-18,12.7,14.819328170963834,-0.1430110829933794
2003-06-19,12.74,14.779328170963835,-0.1379851741143684
2003-06-20,12.7,14.329328170963835,-0.11370583125211808
2003-06-23,12.25,14.289328170963834,-0.14271686860042765
2003-06-24,12.21,14.639328170963834,-0.16594533182077642
2003-06-25,12.56,14.779328170963835,-0.15016434747852958
2003-06-26,12.7,14.569328170963834,-0.12830572206406476
2003-06-27,12.49,14.91854300051912,-0.16278687539625114
2003-06-30,12.44,15.208543000519121,-0.1820386739495441
2003-07-01,12.73,15.268543000519122,-0.1662596752311476
2003-07-02,12.79,15.208543000519121,-0.15902529258960363
2003-07-03,12.73,15.688543000519122,-0.18857984456690624
2003-07-07,13.21,16.51854300051912,-0.20029266506223597
2003-07-08,14.04,16.28854300051912,-0.1380444524993708
2003-07-09,13.81,16.08854300051912,-0.1416251925637766
2003-07-10,13.61,16.30854300051912,-0.1654680617657397
2003-07-11,13.83,16.28854300051912,-0.15093695000472207
2003-07-14,13.81,16.21854300051912,-0.14850551004748247
2003-07-15,13.74,15.99854300051912,-0.1411717929842633
2003-07-16,13.52,15.65854300051912,-0.13657356246032748
2003-07-17,13.18,15.638543000519121,-0.15721048952178662
2003-07-18,13.16,15.868543000519121,-0.17068630689222786
2003-07-21,13.39,15.938543000519122,-0.1598981161851566
2003-07-22,13.46,15.888543000519121,-0.15284869106247023
2003-07-23,13.41,15.75854300051912,-0.14903300390408902
2003-07-24,13.28,15.91854300051912,-0.1657527953678346
2003-07-25,13.44,16.31854300051912,-0.17639705949407058
2003-07-28,13.84,16.02854300051912,-0.13654035806300302
2003-07-29,13.55,15.81854300051912,-0.14341036342251445
2003-07-30,13.34,15.728543000519121,-0.1518604107475363
2003-07-31,13.25,15.75854300051912,-0.15918622682544215
2003-08-01,13.28,15.67854300051912,-0.15298251887561898
2003-08-04,13.2,15.538543000519121,-0.15049950310276805
2003-08-05,13.06,15.198543000519122,-0.14070710596707048
2003-08-06,12.72,15.458543000519121,-0.17715401771222272
2003-08-07,12.98,15.89854300051912,-0.1835729852995852
2003-08-08,13.42,15.698543000519122,-0.14514359711240554
2003-08-11,13.22,15.948543000519122,-0.17108415486168904
2003-08-12,13.47,16.168543000519122,-0.1669008147754859
2003-08-13,13.69,15.958543000519121,-0.14215226292558958
2003-08-14,13.48,16.20854300051912,-0.16833980700373452
2003-08-15,13.73,16.17854300051912,-0.1513450871589953
2003-08-18,13.7,16.17854300051912,-0.1531993950530398
2003-08-19,13.7,16.43854300051912,-0.16659280572692126
2003-08-20,13.96,16.61854300051912,-0.15997449357841265
2003-08-21,14.14,16.348543000519122,-0.1350911209915766
2003-08-22,13.87,16.20854300051912,-0.14427842159805626
2003-08-25,13.73,16.238543000519122,-0.15448079303906315
2003-08-26,13.76,16.668543000519122,-0.1744929356110213
2003-08-27,14.19,16.81854300051912,-0.15628838957322222
2003-08-28,14.34,16.988543000519122,-0.155901715670272
2003-08-29,14.51,17.008543000519122,-0.14689929645607291
2003-09-02,14.53,17.29854300051912,-0.16004486623156866
2003-09-03,14.82,17.22854300051912,-0.13979957564876777
2003-09-04,14.75,16.828543000519122,-0.12351295061343126
2003-09-05,14.35,16.758543000519122,-0.1437203103184157
2003-09-08,14.28,16.45854300051912,-0.1323654834118918
2003-09-09,13.98,16.508543000519122,-0.15316572761385483
2003-09-10,14.03,16.71854300051912,-0.16081203968764735
2003-09-11,14.24,16.80854300051912,-0.1528117577139072
2003-09-12,14.33,16.94854300051912,-0.1544995932947697
2003-09-15,14.47,17.20854300051912,-0.1591385743950844
2003-09-16,14.73,17.22854300051912,-0.14502346486547557
2003-09-17,14.75,17.13854300051912,-0.13936674782954261
2003-09-18,14.66,17.148543000519123,-0.1451168767191352
2003-09-19,14.67,16.97854300051912,-0.13596826302754816
2003-09-22,14.5,16.92854300051912,-0.14345847722657812
2003-09-23,14.45,16.598543000519122,-0.12944166246711697
2003-09-24,14.12,16.47854300051912,-0.14312812731349012
2003-09-25,14.0,16.04854300051912,-0.12764666552302328
2003-09-26,13.57,14.877234694358474,-0.0878681234257993
2003-09-29,13.54,14.987234694358476,-0.09656449130694189
2003-09-30,13.65,15.547234694358474,-0.12203036306172899
2003-10-01,14.21,15.547234694358474,-0.0860110959052871
2003-10-02,14.21,15.987234694358476,-0.11116586003366924
2003-10-03,14.65,16.167234694358473,-0.09384627136562251
2003-10-06,14.83,15.887234694358474,-0.06654617462999368
2003-10-07,14.55,15.737234694358476,-0.07544112529401859
2003-10-08,14.4,16.287234694358474,-0.11587201448089701
2003-10-09,14.95,16.137234694358476,-0.07357113637155754
2003-10-10,14.8,16.237234694358474,-0.08851474536226489
2003-10-13,14.9,16.707234694358476,-0.10817078513709533
2003-10-14,15.37,17.097234694358473,-0.10102421387058602
2003-10-15,15.76,16.937234694358477,-0.06950572012505651
2003-10-16,15.6,17.057234694358474,-0.08543205979574409
2003-10-17,15.72,17.057234694358474,-0.0783969217941729
2003-10-20,15.72,18.267234694358475,-0.1394428186300768
2003-10-21,16.93,18.037234694358474,-0.06138605574083844
2003-10-22,16.7,18.217234694358474,-0.08328567534063402
2003-10-23,16.88,18.167234694358473,-0.07085474019654758
2003-10-24,16.83,18.587234694358475,-0.09453986691693439
2003-10-27,17.25,18.997234694358475,-0.09197310674260106
2003-10-28,17.66,19.417234694358473,-0.09049871014171884
2003-10-29,18.08,19.217234694358474,-0.05917785323672653
2003-10-30,17.88,19.077234694358474,-0.06275724514268943
2003-10-31,17.74,19.807234694358474,-0.10436765789155156
2003-11-03,18.47,19.547234694358476,-0.05510931398748575
2003-11-04,18.21,19.617234694358476,-0.07173461072794163
2003-11-05,18.28,19.587234694358475,-0.06673911426276957
2003-11-06,18.25,19.567234694358476,-0.06731838785264088
2003-11-07,18.23,19.407234694358475,-0.06065957942481559
2003-11-10,18.07,19.547234694358476,-0.07557256652700961
2003-11-11,18.21,20.287234694358474,-0.10239121919046545
2003-11-12,18.95,20.257234694358477,-0.0645317445387813
2003-11-13,18.92,20.187234694358477,-0.06277406061527668
2003-11-14,18.85,19.697234694358475,-0.04301287503068296
2003-11-17,18.36,19.587234694358475,-0.06265482154619528
2003-11-18,18.25,19.147234694358474,-0.04685975331063519
2003-11-19,17.81,18.697234694358475,-0.04745272276152057
2003-11-20,17.36,19.457234694358476,-0.10778688376342394
2003-11-21,18.12,20.487234694358474,-0.11554681389042387
2003-11-24,19.15,20.527234694358476,-0.06709304564715601
2003-11-25,19.19,20.877234694358474,-0.08081696254602166
2003-11-26,19.54,21.257234694358477,-0.08078354118253306
2003-11-28,19.92,21.297234694358476,-0.06466730137144505
2003-12-01,19.96,20.837234694358475,-0.04209938157465676
2003-12-02,19.5,20.537234694358474,-0.05050508063986825
2003-12-03,19.2,19.897234694358474,-0.03504178872434793
2003-12-04,18.56,19.687234694358477,-0.05725713701587021
2003-12-05,18.35,19.337234694358475,-0.05105356117162363
2003-12-08,18.0,19.337234694358475,-0.06915335700758729
2003-12-09,18.0,19.007234694358477,-0.05299217432493919
2003-12-10,17.67,19.267234694358475,-0.08289901066218652
2003-12-11,17.93,19.487234694358474,-0.07991050135036815
2003-12-12,18.15,19.057234694358474,-0.047605789030191525
2003-12-15,17.72,18.627234694358474,-0.04870474384655954
2003-12-16,17.29,19.007234694358477,-0.09034637189323336
2003-12-17,17.67,19.567234694358476,-0.09695977607431028
2003-12-18,18.23,19.837234694358475,-0.08102110597176926
2003-12-19,18.5,19.557234694358474,-0.05405849604409807
2003-12-22,18.22,19.937234694358477,-0.08613203990844298
2003-12-23,18.6,19.797234694358476,-0.06047484473675735
2003-12-24,18.46,20.087234694358475,-0.08100839757776546
2003-12-26,18.75,20.606809066221015,-0.09010657886206763
2003-12-29,18.66,20.486809066221014,-0.08917001473075115
2003-12-30,18.54,20.826809066221017,-0.10980122105839019
2003-12-31,18.88,20.416809066221017,-0.0752717557986875
2004-01-02,18.47,20.826809066221017,-0.11316227362181586
2004-01-05,18.88,21.336809066221015,-0.11514416511841352
2004-01-06,19.39,20.976809066221016,-0.07564587450892402
2004-01-07,19.03,20.426809066221015,-0.06838116818406359
2004-01-08,18.48,20.256809066221013,-0.0877141636875034
2004-01-09,18.31,19.926809066221015,-0.0811373793389607
2004-01-12,17.98,19.506809066221013,-0.07827057008851912
2004-01-13,17.56,20.04680906622102,-0.12405011979743485
2004-01-14,18.1,19.976809066221016,-0.09394939201749342
2004-01-15,18.03,20.206809066221016,-0.10772651233983832
2004-01-16,18.26,19.926809066221015,-0.08364656180936214
2004-01-20,17.98,19.79680906622102,-0.09177282359716299
2004-01-21,17.85,19.976809066221016,-0.10646390317747279
2004-01-22,18.03,19.816809066221015,-0.09016633607611135
2004-01-23,17.87,19.586809066221015,-0.087651289212891
2004-01-26,17.64,19.366809066221016,-0.08916332372134872
2004-01-27,17.42,19.026809066221013,-0.08444973934560773
2004-01-28,17.08,19.106809066221015,-0.10607784163208178
2004-01-29,17.16,19.666809066221017,-0.1274639448514614
2004-01-30,17.72,19.806809066221014,-0.10535816542907495
2004-02-02,17.86,20.076809066221017,-0.11041640426569432
2004-02-03,18.13,20.276809066221013,-0.10587509401552575
2004-02-04,18.33,20.676809066221015,-0.11349957620177076
2004-02-05,18.73,20.876809066221014,-0.10283224124009371
2004-02-06,18.93,20.976809066221016,-0.09757485324672166
2004-02-09,19.03,21.076809066221017,-0.09711190435849026
2004-02-10,19.13,21.266809066221015,-0.10047624256029086
2004-02-11,19.32,21.426809066221015,-0.09832584309263115
2004-02-12,19.48,21.116809066221016,-0.07751214026172626
2004-02-13,19.17,21.616809066221016,-0.11319011324592132
2004-02-17,19.67,21.836809066221015,-0.0992273669495427
2004-02-18,19.89,21.946809066221014,-0.09371790951545256
2004-02-19,20.0,21.626809066221014,-0.07522187213285814
2004-02-20,19.68,20.956809066221016,-0.06092573836915971
2004-02-23,19.01,21.346809066221013,-0.10946877629213236
2004-02-24,19.4,21.346809066221013,-0.09119906681048773
2004-02-25,19.4,21.446809066221014,-0.09543653136935715
2004-02-26,19.5,21.766809066221015,-0.10414062342921815
2004-02-27,19.82,22.816809066221015,-0.13134216346919514
2004-03-01,20.87,23.006809066221017,-0.09287724603923087
2004-03-02,21.06,23.186809066221016,-0.09172495707136319
2004-03-03,21.24,23.606809066221015,-0.10025959288194031
2004-03-04,21.66,23.576809066221017,-0.08130061455039173
2004-03-05,21.63,23.776809066221016,-0.09029004103292071
2004-03-08,21.83,22.986809066221014,-0.050324908641667054
2004-03-09,21.04,22.466809066221014,-0.06350741941214211
2004-03-10,20.52,22.186809066221013,-0.07512612837862731
2004-03-11,20.24,22.266809066221015,-0.09102377714711296
2004-03-12,20.32,21.996809066221015,-0.07622965045398222
2004-03-15,20.05,22.026809066221013,-0.0897455941202363
2004-03-16,20.08,22.506809066221017,-0.10782554999603455
2004-03-17,20.56,22.276809066221013,-0.07706709974115022
2004-03-18,20.33,22.106809066221015,-0.08037383689787969
2004-03-19,20.16,21.666809066221017,-0.069544576758659
2004-03-22,19.72,21.876809066221014,-0.09858883257116535
2004-03-23,19.93,22.166809066221017,-0.10090803144190874
2004-03-24,20.22,22.736809066221014,-0.11069315218731013
2004-03-25,20.79,22.726809066221016,-0.085221337521584
2004-03-26,20.78,23.367720287071876,-0.11073909886295252
2004-03-29,21.05,23.367720287071876,-0.09918469831882348
2004-03-30,21.05,22.81772028707188,-0.07747138034965906
2004-03-31,20.5,22.47772028707188,-0.08798580380099175
2004-04-01,20.16,22.917720287071877,-0.12033135288013508
2004-04-02,20.6,23.467720287071877,-0.12219850296458801
2004-04-05,21.15,23.58772028707188,-0.10334700672230557
2004-04-06,21.27,23.347720287071876,-0.08899028519809504
2004-04-07,21.03,22.897720287071877,-0.08156795801747985
2004-04-08,20.58,23.13772028707188,-0.11054331435154385
2004-04-12,20.82,22.697720287071878,-0.0827272635014974
2004-04-13,20.38,22.38772028707188,-0.08967953241006266
2004-04-14,20.07,22.517720287071878,-0.10870195809640593
2004-04-15,20.2,22.23772028707188,-0.09163350652703961
2004-04-16,19.92,22.06772028707188,-0.09732406696898788
2004-04-19,19.75,23.007720287071876,-0.14159248488875287
2004-04-20,20.69,23.47772028707188,-0.11873896839153286
2004-04-21,21.16,24.557720287071877,-0.1383565024502933
2004-04-22,22.24,24.31772028707188,-0.08544058663987786
2004-04-23,22.0,24.357720287071878,-0.09679560563486989
2004-04-26,22.04,24.81772028707188,-0.11192487685981611
2004-04-27,22.5,24.257720287071876,-0.07246024219384917
2004-04-28,21.94,23.857720287071878,-0.08038153956021765
2004-04-29,21.54,23.617720287071876,-0.08797293988654786
2004-04-30,21.3,24.197720287071878,-0.11975178870961833
2004-05-03,21.88,24.06772028707188,-0.09089852553451139
2004-05-04,21.75,24.24772028707188,-0.10300845842417539
2004-05-05,21.93,23.237720287071877,-0.056275756438957436
2004-05-06,20.92,22.967720287071877,-0.08915644484857743
2004-05-07,20.65,22.807720287071877,-0.09460482064465436
2004-05-10,20.49,23.357720287071878,-0.12277398015846253
2004-05-11,21.04,23.13772028707188,-0.09066235830692337
2004-05-12,20.82,22.877720287071877,-0.08994428908350138
2004-05-13,20.56,22.937720287071876,-0.10365983442617899
2004-05-14,20.62,22.127720287071874,-0.06813717217641979
2004-05-17,19.81,22.627720287071877,-0.12452515106799134
2004-05-18,20.31,22.707720287071876,-0.10559053294473442
2004-05-19,20.39,22.117720287071876,-0.0781147543529499
2004-05-20,19.8,22.367720287071876,-0.11479579743117452
2004-05-21,20.05,23.217720287071877,-0.13643545739655283
2004-05-24,20.9,23.597720287071876,-0.11432122485788754
2004-05-25,21.28,23.58772028707188,-0.09783566444683967
2004-05-26,21.27,23.867720287071876,-0.10883822400411447
2004-05-27,21.55,24.127720287071877,-0.1068364626413989
2004-05-28,21.81,24.267720287071878,-0.10127528494636473
2004-06-01,21.95,24.287720287071878,-0.09625112029621918
2004-06-02,21.97,24.127720287071877,-0.08942909903626617
2004-06-03,21.81,24.017720287071878,-0.09192047624354416
2004-06-04,21.7,24.517720287071878,-0.11492586806929417
2004-06-07,22.2,24.807720287071877,-0.10511728836409229
2004-06-08,22.49,24.807720287071877,-0.09342737906794762
2004-06-09,22.49,25.167720287071877,-0.10639502730199069
2004-06-10,22.85,24.377720287071877,-0.06266871016163333
2004-06-14,22.06,23.867720287071876,-0.07573912654117376
2004-06-15,21.55,24.017720287071878,-0.10274581673766048
2004-06-16,21.7,23.81772028707188,-0.08891364335239782
2004-06-17,21.5,23.72772028707188,-0.0938868235177932
2004-06-18,21.41,23.737720287071877,-0.09805997622861906
2004-06-21,21.42,24.267720287071878,-0.11734601575200043
2004-06-22,21.95,24.74772028707188,-0.11304961647450806
2004-06-23,22.43,25.017720287071878,-0.10343549521612905
2004-06-24,22.7,24.987720287071877,-0.09155378164912054
2004-06-25,22.67,24.947720287071878,-0.09129973644334188
2004-06-28,22.63,24.65772028707188,-0.0822347022946408
2004-06-29,22.34,24.90772028707188,-0.10308933364747275
2004-06-30,22.59,25.40772028707188,-0.11090016165305505
2004-07-01,23.09,25.367720287071876,-0.0897881347356494
2004-07-02,23.05,23.912804039859115,-0.03608125748954183
2004-07-06,22.55,24.402804039859113,-0.07592586642226751
2004-07-07,23.04,23.952804039859114,-0.03810844184840101
2004-07-08,22.59,24.292804039859114,-0.07009499755833826
2004-07-09,22.93,24.352804039859112,-0.05842464947898229
2004-07-12,22.99,24.322804039859115,-0.05479647978394997
2004-07-13,22.96,23.972804039859113,-0.042248042330598534
2004-07-14,22.61,23.542804039859114,-0.03962162018932969
2004-07-15,22.18,22.642804039859115,-0.020439343070956295
2004-07-16,21.28,22.462804039859112,-0.052656117097415134
2004-07-19,21.1,23.242804039859113,-0.09219214842513901
2004-07-20,21.88,22.782804039859112,-0.039626555110583994
2004-07-21,21.42,22.272804039859114,-0.03828902900294662
2004-07-22,20.91,21.762804039859112,-0.03918631249434501
2004-07-23,20.4,21.582804039859113,-0.054803075525993394
2004-07-26,20.22,22.442804039859112,-0.09904306235135973
2004-07-27,21.08,22.532804039859112,-0.06447506654250379
2004-07-28,21.17,23.002804039859114,-0.07967741831314312
2004-07-29,21.64,22.762804039859112,-0.04932626217284175
2004-07-30,21.4,22.882804039859113,-0.06479992737237306
2004-08-02,21.52,21.42280403985911,0.004537032592000889
2004-08-03,20.06,20.42280403985911,-0.017764653626947013
2004-08-04,19.06,20.482804039859115,-0.06946334286508671
2004-08-05,19.12,20.112804039859114,-0.04936179151805964
2004-08-06,18.75,19.42280403985911,-0.03463990258452865
2004-08-09,18.06,20.072804039859115,-0.10027518008257519
2004-08-10,18.71,20.532804039859116,-0.08877521240258335
2004-08-11,19.17,19.932804039859114,-0.03826877735484446
2004-08-12,18.57,20.002804039859114,-0.07163015930186589
2004-08-13,18.64,20.612804039859114,-0.09570769877035112
2004-08-16,19.25,21.032804039859116,-0.08476302239494726
2004-08-17,19.67,21.162804039859115,-0.07053904752165585
2004-08-18,19.8,21.402804039859113,-0.0748875725290088
2004-08-19,20.04,21.892804039859115,-0.08463073238520791
2004-08-20,20.53,21.522804039859114,-0.04612800627745772
2004-08-23,20.16,21.562804039859113,-0.06505666133523325
