date,FCX,dcf,Deviation
2007-02-12,26.63,28.175156229543965,-0.054841088260718984
2007-02-13,28.09,28.405156229543966,-0.011095035950415721
2007-02-14,28.32,29.00515622954397,-0.023621876887051085
2007-02-15,28.92,28.865156229543967,0.0018999990860919524
2007-02-16,28.78,28.335156229543966,0.015699358311362044
2007-02-20,28.25,29.325156229543968,-0.03666327371380851
2007-02-21,29.24,29.865156229543967,-0.020932628804584463
2007-02-22,29.78,30.045156229543966,-0.008825257140225196
2007-02-23,29.96,31.045156229543966,-0.03495412364880557
2007-02-26,30.96,27.965156229543968,0.10709197352139621
2007-02-27,27.88,28.795156229543966,-0.03178160320606327
2007-02-28,28.71,28.19515622954397,0.018260007721346172
2007-03-01,28.11,27.405156229543966,0.025719385233651026
2007-03-02,27.32,26.635156229543966,0.02571202378367876
2007-03-05,26.55,27.805156229543968,-0.04514113206853043
2007-03-06,27.72,28.175156229543965,-0.016154523717128444
2007-03-07,28.09,28.915156229543964,-0.02853715273033397
2007-03-08,28.83,28.455156229543967,0.013173140482245715
2007-03-09,28.37,29.055156229543968,-0.023581226827040225
2007-03-12,28.97,28.095156229543967,0.03113859781765771
2007-03-13,28.01,28.275156229543967,-0.009377710502865733
2007-03-14,28.19,30.165156229543967,-0.06547807060947641
2007-03-15,30.08,30.44515622954397,-0.01199390230717956
2007-03-16,30.36,31.305156229543968,-0.030191710995263632
2007-03-19,31.22,31.265156229543965,-0.0014442988614046248
2007-03-20,31.18,31.37515622954397,-0.006220087897449322
2007-03-21,31.29,31.045156229543966,0.007886697964915701
2007-03-22,30.96,31.235156229543968,-0.008809183713437307
2007-03-23,31.15,32.43515622954396,-0.039622322779915065
2007-03-26,32.35,32.44515622954397,-0.0029328331437442623
2007-03-27,32.36,32.19515622954397,0.00512014196423638
2007-03-28,32.11,32.755156229543964,-0.01969632582494163
2007-03-29,32.67,33.18515622954396,-0.015523694569360869
2007-03-30,33.1,34.920293023235054,-0.05212708329863891
2007-04-02,33.37,35.25029302323505,-0.053341202638958696
2007-04-03,33.7,35.350293023235054,-0.04668399840845294
2007-04-04,33.8,35.340293023235056,-0.043584613806749384
2007-04-05,33.79,36.04029302323505,-0.06243825547656612
2007-04-09,34.49,36.78029302323505,-0.06226956978804421
2007-04-10,35.23,36.520293023235055,-0.0353308507797061
2007-04-11,34.97,36.47029302323505,-0.04113739975380026
2007-04-12,34.92,37.130293023235055,-0.0595280253202396
2007-04-13,35.58,37.11029302323505,-0.041236349771663794
2007-04-16,35.56,37.22029302323505,-0.04460719914801847
2007-04-17,35.67,36.630293023235055,-0.02621581603581291
2007-04-18,35.08,36.12029302323506,-0.028800791360299005
2007-04-19,34.57,36.560293023235054,-0.054438650750697426
2007-04-20,35.01,36.730293023235056,-0.046835809944310136
2007-04-23,35.18,36.230293023235056,-0.02898936043827982
2007-04-24,34.68,36.55029302323506,-0.05117039751353314
2007-04-25,35.0,35.78029302323505,-0.021807899189879354
2007-04-26,34.23,35.560293023235054,-0.037409506787974056
2007-04-27,34.01,35.130293023235055,-0.03188965780883468
2007-04-30,33.58,35.230293023235056,-0.04684301155674908
2007-05-01,33.68,35.880293023235055,-0.061323162043582236
2007-05-02,34.33,36.90029302323505,-0.0696550843543875
2007-05-03,35.35,37.36029302323505,-0.053808277734460286
2007-05-04,35.81,37.630293023235055,-0.048373075971295254
2007-05-07,36.08,37.310293023235054,-0.032974627737951234
2007-05-08,35.76,38.05029302323506,-0.06019120593464322
2007-05-09,36.5,37.060293023235054,-0.015118418596522631
2007-05-10,35.51,38.01029302323506,-0.06577936722841549
2007-05-11,36.46,37.380293023235055,-0.024619738070619568
2007-05-14,35.83,37.54029302323505,-0.04555886183883784
2007-05-15,35.99,37.200293023235055,-0.03253450241585765
2007-05-16,35.65,37.020293023235055,-0.037014645518203215
2007-05-17,35.47,37.130293023235055,-0.04471532239716214
2007-05-18,35.58,37.740293023235054,-0.057241024119899064
2007-05-21,36.19,37.22029302323505,-0.027680948739223665
2007-05-22,35.67,38.43029302323505,-0.0718259686848125
2007-05-23,36.88,37.700293023235055,-0.021758266513459135
2007-05-24,36.15,38.86029302323505,-0.06974453387715152
2007-05-25,37.31,39.47029302323505,-0.05473212529644367
2007-05-29,37.92,40.43029302323505,-0.062089409586826405
2007-05-30,38.88,40.90029302323505,-0.049395563549809784
2007-05-31,39.35,41.30029302323506,-0.047222256320017975
2007-06-01,39.75,41.200293023235055,-0.03520103661440366
2007-06-04,39.65,40.64029302323505,-0.024367270744550917
2007-06-05,39.09,39.61029302323505,-0.01313529851773243
2007-06-06,38.06,38.82029302323505,-0.019584937774168587
2007-06-07,37.27,39.64029302323505,-0.059795042933857956
2007-06-08,38.09,40.270293023235055,-0.054141474013538304
2007-06-11,38.72,41.04029302323505,-0.056536950696755794
2007-06-12,39.49,42.43029302323505,-0.0692970237472772
2007-06-13,40.88,43.380293023235055,-0.05763660982870411
2007-06-14,41.83,43.76029302323506,-0.04411060552565649
2007-06-15,42.21,43.310293023235054,-0.025404885223121676
2007-06-18,41.76,42.980293023235056,-0.028391919584526137
2007-06-19,41.43,42.200293023235055,-0.018253262431399242
2007-06-20,40.65,43.200293023235055,-0.05903416029755615
2007-06-21,41.65,42.97029302323505,-0.030725716078341403
2007-06-22,41.42,42.18029302323505,-0.018024839770938605
2007-06-25,40.63,40.72029302323505,-0.002217396205462685
2007-06-26,39.17,42.590293023235056,-0.08030686760875583
2007-06-27,41.04,42.71029302323505,-0.03910750559183451
2007-06-28,41.16,42.96029302323505,-0.04190597634567739
2007-06-29,41.41,42.77286454256134,-0.03186283072542906
2007-07-02,42.34,42.98286454256133,-0.01495629826915712
2007-07-03,42.55,43.26286454256133,-0.016477515996658698
2007-07-05,42.83,44.642864542561334,-0.04060815902243453
2007-07-06,44.21,44.882864542561336,-0.014991568595700389
2007-07-09,44.45,44.742864542561335,-0.006545502742291931
2007-07-10,44.31,45.93286454256133,-0.03533122871223471
2007-07-11,45.5,47.712864542561334,-0.04637878198630041
2007-07-12,47.28,47.55286454256133,-0.005738130503518013
2007-07-13,47.12,46.90286454256133,0.004629471132655993
2007-07-16,46.47,46.382864542561336,0.0018786131106394155
2007-07-17,45.95,46.98286454256133,-0.021983856297771442
2007-07-18,46.55,49.26286454256133,-0.05506915945209634
2007-07-19,48.83,49.94286454256133,-0.022282753557576807
2007-07-20,49.51,49.922864542561335,-0.008270049131682944
2007-07-23,49.49,47.93286454256133,0.03248575841020385
2007-07-24,47.5,47.48286454256133,0.0003608766573741651
2007-07-25,47.05,45.30286454256133,0.03856567294541069
2007-07-26,44.87,45.40286454256133,-0.01173636394817823
2007-07-27,44.97,47.312864542561336,-0.04951855198819677
2007-07-30,46.88,47.422864542561335,-0.011447316559169862
2007-07-31,46.99,45.312864542561336,0.037012346810768815
2007-08-01,44.88,45.712864542561334,-0.018219478278065138
2007-08-02,45.28,43.50286454256133,0.040850998575047814
2007-08-03,43.07,43.172864542561335,-0.002382620278993275
2007-08-06,42.74,44.322864542561334,-0.03571214448563842
2007-08-07,43.89,45.79286454256133,-0.04155373466083889
2007-08-08,45.36,43.36286454256133,0.046056354406163624
2007-08-09,42.93,43.66286454256133,-0.01678461892592853
2007-08-10,43.23,44.33286454256133,-0.024876906871256654
2007-08-13,43.9,42.102864542561335,0.04268439872118335
2007-08-14,41.67,39.37286454256133,0.05834311229642708
2007-08-15,38.94,36.97286454256133,0.05320484311336493
2007-08-16,36.54,38.882864542561336,-0.0602544223560697
2007-08-17,38.45,40.41286454256133,-0.04857028980200384
2007-08-20,39.98,41.08286454256133,-0.026844879363725482
2007-08-21,40.65,43.22286454256133,-0.0595255444031908
2007-08-22,42.79,42.55286454256133,0.0055727260664550915
2007-08-23,42.12,43.992864542561335,-0.042572007120596056
2007-08-24,43.56,43.29286454256133,0.00617042693435188
2007-08-27,42.86,41.452864542561336,0.03394543351748114
2007-08-28,41.02,42.98286454256133,-0.045666210557412046
2007-08-29,42.55,42.922864542561335,-0.008686851321202393
2007-08-30,42.49,44.142864542561334,-0.03744352704994225
2007-08-31,43.71,45.962864542561334,-0.04901488549468436
2007-09-04,45.53,45.15286454256133,0.00835241487465721
2007-09-05,44.72,46.282864542561335,-0.03376767099461053
2007-09-06,45.85,45.52286454256134,0.00718617909320729
2007-09-07,45.09,44.97286454256133,0.002604580753974739
2007-09-10,44.54,46.422864542561335,-0.040558990943677986
2007-09-11,45.99,46.18286454256133,-0.0041761061049729875
2007-09-12,45.75,48.48286454256133,-0.05636763768696562
2007-09-13,48.05,49.282864542561335,-0.02501608934473809
2007-09-14,48.85,48.97286454256133,-0.00250882899558702
2007-09-17,48.54,52.08286454256133,-0.06802361148293135
2007-09-18,51.65,53.18286454256133,-0.028822526874884846
2007-09-19,52.75,54.22286454256133,-0.0271631636393026
2007-09-20,53.79,54.76286454256133,-0.017765041158598005
2007-09-21,54.33,54.29286454256133,0.0006839841248300615
2007-09-24,53.86,53.04286454256133,0.015405190961792714
2007-09-25,52.61,52.392864542561334,0.004144370790458929
2007-09-26,51.96,53.83286454256133,-0.03479035638314598
2007-09-27,53.4,52.882864542561336,0.009778885124924752
2007-09-28,52.45,62.30533414628334,-0.15817801607715531
2007-10-01,55.59,61.29533414628334,-0.0930794199223609
2007-10-02,54.58,60.46533414628334,-0.09733402170647065
2007-10-03,53.75,60.84533414628335,-0.11661262520516136
2007-10-04,54.13,62.04533414628334,-0.12757339863174033
2007-10-05,55.33,60.77533414628334,-0.08959776565237276
2007-10-08,54.06,63.24533414628335,-0.14523338788973938
2007-10-09,56.53,65.41533414628334,-0.1358295308316203
2007-10-10,58.7,63.44533414628334,-0.07479406027466429
2007-10-11,56.73,64.92533414628333,-0.12622706150142282
2007-10-12,58.21,63.66533414628334,-0.08568767005524014
2007-10-15,56.95,62.18533414628334,-0.08418920985401246
2007-10-16,55.47,62.02533414628334,-0.1056880101737614
2007-10-17,55.31,63.59533414628335,-0.130282107288331
2007-10-18,56.88,61.58533414628334,-0.07640348488013038
2007-10-19,54.87,60.08533414628334,-0.08679878743099145
2007-10-22,53.37,62.29533414628334,-0.14327452077429537
2007-10-23,55.58,62.63533414628335,-0.11264143861363907
2007-10-24,55.92,63.13533414628335,-0.11428361382495511
2007-10-25,56.42,65.13533414628334,-0.13380347641589008
2007-10-26,58.42,65.64533414628335,-0.11006622542559519
2007-10-29,58.93,63.72533414628334,-0.07525004318181383
2007-10-30,57.01,65.55533414628334,-0.13035299503187447
2007-10-31,58.84,62.74533414628335,-0.062241028746113924
2007-11-01,56.03,63.11533414628334,-0.11226010670975062
2007-11-02,56.4,61.79533414628334,-0.08730973334509984
2007-11-05,55.08,63.46533414628334,-0.13212463558382448
2007-11-06,56.75,60.765334146283344,-0.06607935597979331
2007-11-07,54.05,62.515334146283344,-0.13541212347157594
2007-11-08,55.8,61.52533414628334,-0.09305653070767117
2007-11-09,54.81,56.34533414628335,-0.02724864746204758
2007-11-12,49.63,57.405334146283344,-0.1354461961055713
2007-11-13,50.69,58.71533414628334,-0.13668208250827685
2007-11-14,52.0,56.59533414628335,-0.08119634269506526
2007-11-15,49.88,56.73533414628335,-0.12083006559206866
2007-11-16,50.02,52.96533414628334,-0.05560871452540461
2007-11-19,46.25,52.635334146283334,-0.12131269326679506
2007-11-20,45.92,51.74533414628335,-0.11257699350853945
2007-11-21,45.03,53.295334146283345,-0.1550855113056786
2007-11-23,46.58,51.36533414628334,-0.09316271812143162
2007-11-26,44.65,51.35533414628334,-0.13056743292105744
2007-11-27,44.64,53.67533414628335,-0.1683330768218232
2007-11-28,46.96,55.045334146283345,-0.14688500436379426
2007-11-29,48.33,56.18533414628334,-0.13981111380117994
2007-11-30,49.47,55.135334146283334,-0.10275323862647223
2007-12-03,48.42,55.405334146283344,-0.12607692479284371
2007-12-04,48.69,57.515334146283344,-0.15344315176605194
2007-12-05,50.8,59.16533414628334,-0.14138911352381567
2007-12-06,52.45,60.765334146283344,-0.13684338715665467
2007-12-07,54.05,60.80533414628334,-0.11109772261149986
2007-12-10,54.09,58.07533414628334,-0.06862352502776581
2007-12-11,51.36,59.655334146283344,-0.13905435725063597
2007-12-12,52.94,58.24533414628335,-0.09108599382328186
2007-12-13,51.53,57.77533414628334,-0.10809689357175445
2007-12-14,51.06,54.17533414628335,-0.057504659553577864
2007-12-17,47.46,55.15533414628333,-0.1395211227598353
2007-12-18,48.44,55.895334146283346,-0.13338025901718442
2007-12-19,49.18,57.17533414628334,-0.13983887047913435
2007-12-20,50.46,58.17533414628334,-0.1326220856227991
2007-12-21,51.46,58.59533414628335,-0.12177307716122887
2007-12-24,51.88,60.04533414628334,-0.13598615550028958
2007-12-26,53.33,58.67533414628334,-0.0911001909755964
2007-12-27,51.96,58.99533414628335,-0.11925238238059144
2007-12-28,52.28,57.93533414628334,-0.09761459443737652
2007-12-31,51.22,56.03042325055708,-0.08585377320899057
2008-01-02,51.65,56.44042325055709,-0.08487574994416447
2008-01-03,52.06,54.240423250557086,-0.04019923001863168
2008-01-04,49.86,52.11042325055708,-0.043185664406074964
2008-01-07,47.73,52.28042325055708,-0.08703876073743522
2008-01-08,47.9,52.81042325055708,-0.09298208475360559
2008-01-09,48.43,52.76042325055708,-0.08207711355900393
2008-01-10,48.38,51.44042325055709,-0.05949451923539417
2008-01-11,47.06,53.44042325055709,-0.11939320204561765
2008-01-14,49.06,51.80042325055709,-0.052903491488896504
2008-01-15,47.42,48.690423250557075,-0.026091850629836877
2008-01-16,44.31,45.12042325055708,-0.017961339725399705
2008-01-17,40.74,46.440423250557075,-0.12274701330351667
2008-01-18,42.06,45.140423250557085,-0.06824090313595066
2008-01-22,40.76,43.03042325055708,-0.052763209818710965
2008-01-23,38.65,46.100423250557085,-0.16161290342311674
2008-01-24,41.72,46.490423250557086,-0.10261088019885733
2008-01-25,42.11,47.03042325055708,-0.10462213415225419
2008-01-28,42.65,47.51042325055709,-0.10230225112760072
2008-01-29,43.13,47.78042325055708,-0.09732905098329903
2008-01-30,43.4,48.790423250557076,-0.11048117420247083
2008-01-31,44.41,50.43042325055708,-0.11938077974569794
2008-02-01,46.05,49.97042325055708,-0.07845487381404914
2008-02-04,45.59,47.34042325055709,-0.036975234490251085
2008-02-05,42.96,46.87042325055708,-0.08343050860993884
2008-02-06,42.49,47.91042325055708,-0.11313661793822816
2008-02-07,43.53,49.820423250557084,-0.12626193918348028
2008-02-08,45.44,51.12042325055708,-0.11111847064950076
2008-02-11,46.74,50.750423250557084,-0.07902245919718631
2008-02-12,46.37,51.46042325055708,-0.09891918738740602
2008-02-13,47.08,50.53042325055708,-0.06828407578238604
2008-02-14,46.15,50.97042325055708,-0.09457294923491533
2008-02-15,46.59,53.350423250557085,-0.12671733115981398
2008-02-19,48.97,54.05042325055709,-0.0939941437092211
2008-02-20,49.67,54.32042325055708,-0.08561095389678108
2008-02-21,49.94,54.06042325055708,-0.07621884925798506
2008-02-22,49.68,54.66042325055708,-0.09111570958255111
2008-02-25,50.28,54.540423250557076,-0.07811496494966341
2008-02-26,50.16,56.19042325055709,-0.10732119285998265
2008-02-27,51.81,57.67042325055708,-0.10161921692677134
2008-02-28,53.29,54.81042325055708,-0.027739673594686654
2008-02-29,50.43,56.100423250557085,-0.10107630071223705
2008-03-03,51.72,53.850423250557085,-0.03956186640622272
2008-03-04,49.47,56.42042325055708,-0.12318984598344807
2008-03-05,52.04,56.55042325055709,-0.07975931905182787
2008-03-06,52.17,54.32042325055708,-0.03958774843557611
2008-03-07,49.94,51.37042325055708,-0.027845268931895983
2008-03-10,46.99,55.12042325055708,-0.14750291763180368
2008-03-11,50.74,55.32042325055708,-0.08279805145039176
2008-03-12,50.94,56.08042325055709,-0.09166163435662067
2008-03-13,51.7,55.19042325055709,-0.06324327745614555
2008-03-14,50.81,51.69042325055709,-0.017032618330274474
2008-03-17,47.31,53.73042325055708,-0.11949325656001619
2008-03-18,49.35,48.18042325055708,0.024274937215903458
2008-03-19,43.8,47.92042325055708,-0.08598470069876063
2008-03-20,43.54,48.76042325055709,-0.10706271403207002
2008-03-24,44.38,50.59042325055709,-0.122758871176052
2008-03-25,46.21,53.100423250557085,-0.1297621154175037
2008-03-26,48.72,53.240423250557086,-0.0849058473724622
2008-03-27,48.86,52.68042325055708,-0.07252073948583315
2008-03-28,48.3,52.490423250557086,-0.07983214824834961
2008-03-31,48.11,53.3334654411539,-0.09793973442279447
2008-04-01,48.81,54.393465441153886,-0.10264956269782832
2008-04-02,49.87,56.3734654411539,-0.11536394632227498
2008-04-03,51.85,58.3734654411539,-0.11175395176306913
2008-04-04,53.85,58.033465441153886,-0.07208712092845693
2008-04-07,53.51,58.4034654411539,-0.0837872445443234
2008-04-08,53.88,59.42346544115389,-0.09328748163708978
2008-04-09,54.9,59.353465441153894,-0.07503294724331289
2008-04-10,54.83,57.633465441153895,-0.0486430135632977
2008-04-11,53.11,57.2234654411539,-0.07188424205772725
2008-04-14,52.7,57.273465441153895,-0.07985312929689825
2008-04-15,52.75,61.133465441153895,-0.13713381665274127
2008-04-16,56.61,60.853465441153894,-0.0697325190996293
2008-04-17,56.33,61.4734654411539,-0.08366968421647769
2008-04-18,56.95,62.0934654411539,-0.08283424680215945
2008-04-21,57.57,63.853465441153894,-0.09840445460152214
2008-04-22,59.33,62.56346544115389,-0.05168296574292597
2008-04-23,58.04,60.8334654411539,-0.045919880133347024
2008-04-24,56.31,63.0134654411539,-0.10638147567703649
2008-04-25,58.49,62.42346544115389,-0.06301260933457675
2008-04-28,57.9,59.883465441153895,-0.03312208848539344
2008-04-29,55.36,61.4034654411539,-0.09842222092408881
2008-04-30,56.88,58.503465441153885,-0.027749902145315808
2008-05-01,53.98,59.643465441153886,-0.09495533834702552
2008-05-02,55.12,62.5134654411539,-0.11826996614215268
