date,GL,dcf,Deviation
2011-01-18,27.29,30.29997792330104,-0.09933927776846108
2011-01-19,27.14,30.309977923301037,-0.10458529304516884
2011-01-20,27.15,30.449977923301038,-0.10837373779426684
2011-01-21,27.29,30.57997792330104,-0.10758601368361931
2011-01-24,27.42,30.82997792330104,-0.11060591518373442
2011-01-25,27.67,31.059977923301037,-0.10914295984601752
2011-01-26,27.9,31.38997792330104,-0.11118127995593141
2011-01-27,28.23,30.87997792330104,-0.08581540860822479
2011-01-28,27.72,30.84997792330104,-0.10145802797923442
2011-01-31,27.69,31.34997792330104,-0.11674578949482262
2011-02-01,28.19,31.059977923301037,-0.09240115786263947
2011-02-02,27.9,31.039977923301038,-0.10115915452839053
2011-02-03,27.88,31.42997792330104,-0.11294878831808586
2011-02-04,28.27,31.78997792330104,-0.1107260260385714
2011-02-07,28.63,31.819977923301042,-0.10025078995938252
2011-02-08,28.66,31.84997792330104,-0.1001563621482856
2011-02-09,28.69,31.07997792330104,-0.07689767120166591
2011-02-10,27.92,31.359977923301038,-0.10969325079610692
2011-02-11,28.2,31.16997792330104,-0.09528328607126924
2011-02-14,28.01,31.289977923301038,-0.10482519135491308
2011-02-15,28.13,31.559977923301037,-0.10868125230115111
2011-02-16,28.4,31.919977923301044,-0.11027507386624857
2011-02-17,28.76,32.24997792330104,-0.10821644379419815
2011-02-18,29.09,31.719977923301037,-0.08291235036986244
2011-02-22,28.56,31.41997792330104,-0.09102418627672182
2011-02-23,28.26,31.33997792330104,-0.09827632715117829
2011-02-24,28.18,31.769977923301038,-0.11299906886834954
2011-02-25,28.61,32.15997792330104,-0.1103849614501432
2011-02-28,29.0,31.869977923301036,-0.09005271137018
2011-03-01,28.71,31.569977923301042,-0.0905916985513684
2011-03-02,28.41,32.01997792330104,-0.11274142449280233
2011-03-03,28.86,32.20997792330104,-0.10400435328698654
2011-03-04,29.05,31.829977923301048,-0.08733835537051915
2011-03-07,28.67,32.329977923301044,-0.11320694161882505
2011-03-08,29.17,32.09997792330104,-0.09127663359463556
2011-03-09,28.94,31.829977923301048,-0.09079421701971857
2011-03-10,28.67,32.119977923301036,-0.1074091000790599
2011-03-11,28.96,31.79997792330104,-0.08930754386530815
2011-03-14,28.64,31.569977923301042,-0.09280899500213124
2011-03-15,28.41,31.11997792330104,-0.08708161458147912
2011-03-16,27.96,31.519977923301038,-0.11294354113964455
2011-03-17,28.36,31.93997792330104,-0.11208454595359485
2011-03-18,28.78,32.439977923301036,-0.11282307071707776
2011-03-21,29.28,32.09997792330104,-0.0878498399606078
2011-03-22,28.94,32.139977923301046,-0.09956378722280035
2011-03-23,28.98,32.079977923301044,-0.09663279478286046
2011-03-24,28.92,32.49997792330104,-0.11015324169603058
2011-03-25,29.34,32.509977923301044,-0.09750784607666585
2011-03-28,29.35,32.42997792330103,-0.09497317360453883
2011-03-29,29.27,32.439977923301036,-0.09771825155972436
2011-03-30,29.28,32.70997792330104,-0.10486029465821456
2011-03-31,29.55,32.35133140660682,-0.08659091557618948
2011-04-01,29.9,32.61133140660682,-0.08314077621674554
2011-04-04,30.16,32.34133140660682,-0.06744717399485933
2011-04-05,29.89,32.491331406606825,-0.08006232105582067
2011-04-06,30.04,32.48133140660682,-0.07516106332113726
2011-04-07,30.03,32.08133140660682,-0.06394159209316264
2011-04-08,29.63,32.26133140660682,-0.08156301342442274
2011-04-11,29.81,32.18133140660683,-0.07368655375519972
2011-04-12,29.73,32.05133140660683,-0.07242542835922017
2011-04-13,29.6,31.781331406606814,-0.06863562066356188
2011-04-14,29.33,31.951331406606823,-0.0820413826656623
2011-04-15,29.5,31.42133140660682,-0.06114735819892192
2011-04-18,28.97,31.631331406606815,-0.08413592752061472
2011-04-19,29.18,31.891331406606824,-0.08501781791540775
2011-04-20,29.44,32.141331406606824,-0.08404541095181728
2011-04-21,29.69,31.891331406606824,-0.06902601144305875
2011-04-25,29.44,32.15133140660682,-0.08433029949265691
2011-04-26,29.7,31.871331406606828,-0.06812804206091994
2011-04-27,29.42,32.04133140660682,-0.08181093891954538
2011-04-28,29.59,32.191331406606814,-0.08080844416621202
2011-04-29,29.74,31.90133140660682,-0.06775050793520188
2011-05-02,29.45,32.07133140660682,-0.08173441175151253
2011-05-03,29.62,31.891331406606824,-0.07122096527259691
2011-05-04,29.44,31.48133140660682,-0.06484260084941695
2011-05-05,29.03,31.681331406606827,-0.08368749951127108
2011-05-06,29.23,31.711331406606828,-0.07824746854021591
2011-05-09,29.26,32.06133140660682,-0.08737414460678172
2011-05-10,29.61,31.98133140660682,-0.07414736354962825
2011-05-11,29.53,32.10133140660682,-0.08010045982322112
2011-05-12,29.65,31.781331406606814,-0.06706237002279103
2011-05-13,29.33,32.08133140660682,-0.08576113540101438
2011-05-16,29.63,32.171331406606825,-0.07899366595952972
2011-05-17,29.72,32.31133140660682,-0.08019884337161542
2011-05-18,29.86,32.45133140660682,-0.07985285331249137
2011-05-19,30.0,32.16133140660681,-0.067202796404219
2011-05-20,29.71,31.76133140660682,-0.06458581286614806
2011-05-23,29.31,31.581331406606825,-0.07192006497014447
2011-05-24,29.13,31.57133140660682,-0.07732747710778942
2011-05-25,29.12,31.611331406606823,-0.07881134060952999
2011-05-26,29.16,31.76133140660682,-0.08190246728969641
2011-05-27,29.31,31.92133140660682,-0.0818052158709881
2011-05-31,29.47,31.23133140660682,-0.05639629587594919
2011-06-01,28.78,31.501331406606823,-0.08638782188222283
2011-06-02,29.05,31.051331406606824,-0.06445235408427596
2011-06-03,28.6,30.92133140660682,-0.07507216866188471
2011-06-06,28.47,30.76133140660682,-0.07448739381009684
2011-06-07,28.31,30.69133140660682,-0.07758970684778443
2011-06-08,28.24,30.69133140660682,-0.07987048115088069
2011-06-09,28.24,30.531331406606817,-0.07504852559790387
2011-06-10,28.08,30.49133140660682,-0.07908252265049798
2011-06-13,28.04,30.73133140660682,-0.08757614081205156
2011-06-14,28.28,29.781331406606817,-0.0504118296831334
2011-06-15,27.33,30.21133140660682,-0.09537253978739624
2011-06-16,27.76,30.41133140660682,-0.08718235223436555
2011-06-17,27.96,30.391331406606824,-0.08000081911772616
2011-06-20,27.94,30.571331406606824,-0.08607186162779157
2011-06-21,28.12,30.321331406606824,-0.07260009057937233
2011-06-22,27.87,30.331331406606818,-0.08114814920622593
2011-06-23,27.88,30.23133140660682,-0.07777796402618764
2011-06-24,27.78,30.381331406606822,-0.08562269282382828
2011-06-27,27.93,30.611331406606823,-0.08759277311368796
2011-06-28,28.16,30.801331406606824,-0.08575380627995399
2011-06-29,28.35,30.96133140660682,-0.08434170263264551
2011-06-30,28.51,29.459713377086054,-0.03223769915646035
2011-07-01,28.68,29.399713377086055,-0.024480285499891785
2011-07-05,28.62,29.43971337708606,-0.027843796119430664
2011-07-06,28.66,29.899713377086055,-0.04146238331622676
2011-07-07,29.12,29.55971337708606,-0.01487542762937999
2011-07-08,28.78,28.639713377086057,0.004898324961107425
2011-07-11,27.86,28.55971337708606,-0.024500013982894253
2011-07-12,27.78,28.609713377086056,-0.029001107636072443
2011-07-13,27.83,28.46971337708606,-0.022469961977240605
2011-07-14,27.69,28.359713377086056,-0.02361495577127959
2011-07-15,27.58,28.049713377086057,-0.01674574605349688
2011-07-18,27.27,28.379713377086063,-0.039102346184442194
2011-07-19,27.6,28.419713377086058,-0.0288431261149511
2011-07-20,27.64,28.909713377086057,-0.04391995730031817
2011-07-21,28.13,28.74971337708606,-0.021555462795673663
2011-07-22,27.97,28.529713377086058,-0.01961861199543624
2011-07-25,27.75,28.209713377086057,-0.016296279616207276
2011-07-26,27.43,27.56971337708606,-0.005067639810944824
2011-07-27,26.79,28.049713377086057,-0.04491002671403854
2011-07-28,27.27,27.709713377086057,-0.015868564611342006
2011-07-29,26.93,27.429713377086056,-0.018217958394836975
2011-08-01,26.65,26.669713377086058,-0.0007391671896630481
2011-08-02,25.89,26.74971337708606,-0.03213916220210766
2011-08-03,25.97,25.55971337708606,0.016052082308628535
2011-08-04,24.78,25.18971337708606,-0.016265106750232294
2011-08-05,24.41,22.89971337708606,0.06595220638984789
2011-08-08,22.12,24.529713377086058,-0.09823650770159598
2011-08-09,23.75,23.14971337708606,0.02593062873547769
2011-08-10,22.37,25.06971337708606,-0.10768824264076438
2011-08-11,24.29,24.879713377086063,-0.023702579211751784
2011-08-12,24.1,25.349713377086058,-0.04929891547474807
2011-08-15,24.57,24.889713377086057,-0.012845201238049997
2011-08-16,24.11,24.979713377086057,-0.03481678768515606
2011-08-17,24.2,24.32971337708606,-0.0053314798689007015
2011-08-18,23.55,24.269713377086056,-0.029654795089816055
2011-08-19,23.49,24.369713377086057,-0.03609863454172679
2011-08-22,23.59,25.18971337708606,-0.06350661292324378
2011-08-23,24.41,25.73971337708606,-0.05165999160930024
2011-08-24,24.96,24.99971337708606,-0.001588553296073325
2011-08-25,24.22,25.129713377086063,-0.03620070644799178
2011-08-26,24.35,26.089713377086056,-0.06668196587448916
2011-08-29,25.31,25.959713377086057,-0.02502775618699793
2011-08-30,25.18,26.24971337708606,-0.04075143075732923
2011-08-31,25.47,25.459713377086057,0.00040403529928179083
2011-09-01,24.68,24.68971337708606,-0.00039341797685976676
2011-09-02,23.91,24.31971337708606,-0.016846965699525485
2011-09-06,23.54,25.609713377086056,-0.08081751430056627
2011-09-07,24.83,25.14971337708606,-0.012712406391770292
2011-09-08,24.37,24.609713377086056,-0.009740600120489384
2011-09-09,23.83,24.919713377086058,-0.04372896913365232
2011-09-12,24.14,25.089713377086056,-0.03785269934384383
2011-09-13,24.31,25.24971337708606,-0.03721679383255272
2011-09-14,24.47,25.379713377086063,-0.035844115477970395
2011-09-15,24.6,25.55971337708606,-0.037547892768876934
2011-09-16,24.78,24.959713377086057,-0.007200137852986677
2011-09-19,24.18,24.769713377086056,-0.02380784016788773
2011-09-20,23.99,23.659713377086057,0.013959874223743451
2011-09-21,22.88,23.73971337708606,-0.0362141430871642
2011-09-22,22.96,23.64971337708606,-0.02916370977055105
2011-09-23,22.87,24.279713377086058,-0.05806136815504881
2011-09-26,23.5,24.46971337708606,-0.03962912691875331
2011-09-27,23.69,23.80971337708606,-0.005027921806117441
2011-09-28,23.03,24.629713377086063,-0.06495054784414722
2011-09-29,23.85,24.019713377086056,-0.007065587104297166
2011-09-30,23.24,24.047260759974147,-0.03356975948453167
2011-10-03,22.48,24.67726075997415,-0.08903989714847305
2011-10-04,23.11,25.317260759974147,-0.08718402756524757
2011-10-05,23.75,25.947260759974146,-0.08468180052992746
2011-10-06,24.38,25.36726075997415,-0.0389186979751438
2011-10-07,23.8,26.537260759974146,-0.10314782617287788
2011-10-10,24.97,26.41726075997415,-0.05478466420587225
2011-10-11,24.85,26.93726075997415,-0.0774860064121885
2011-10-12,25.37,26.57726075997415,-0.04542457444644954
2011-10-13,25.01,27.23726075997415,-0.08177256808611111
2011-10-14,25.67,26.67726075997415,-0.03775727834416254
2011-10-17,25.11,27.547260759974147,-0.08847561219282685
2011-10-18,25.98,26.757260759974148,-0.029048592340843893
2011-10-19,25.19,27.48726075997415,-0.08357547083481398
2011-10-20,25.92,28.09726075997415,-0.07749014320555259
2011-10-21,26.53,28.477260759974147,-0.06837949676364563
2011-10-24,26.91,27.55726075997415,-0.023487848288399893
2011-10-25,25.99,28.09726075997415,-0.07499879714167879
2011-10-26,26.53,28.787260759974146,-0.07841179398050413
2011-10-27,27.22,29.27726075997415,-0.07026821179892273
2011-10-28,27.71,28.857260759974146,-0.03975639855482849
2011-10-31,27.29,27.877260759974146,-0.02106594206046708
2011-11-01,26.31,28.96726075997415,-0.09173324264218485
2011-11-02,27.4,29.23726075997415,-0.06283970222304003
2011-11-03,27.67,29.297260759974147,-0.055543102589212245
2011-11-04,27.73,29.707260759974147,-0.06655816488601318
2011-11-07,28.14,29.96726075997415,-0.060975234760687
2011-11-08,28.4,28.887260759974147,-0.016867669247798367
2011-11-09,27.32,29.34726075997415,-0.069078363958897
2011-11-10,27.78,29.797260759974147,-0.06769953708912324
2011-11-11,28.23,29.73726075997415,-0.050685931435988096
2011-11-14,28.17,30.02726075997415,-0.06185248713894831
2011-11-15,28.46,29.477260759974147,-0.034510016661909115
2011-11-16,27.91,29.27726075997415,-0.046700433185449364
2011-11-17,27.71,29.607260759974146,-0.0640809285045052
2011-11-18,28.04,29.127260759974146,-0.03732794404986506
2011-11-21,27.56,29.08726075997415,-0.052506173495572184
2011-11-22,27.52,28.09726075997415,-0.020545090317006465
2011-11-23,26.53,28.017260759974146,-0.05308373194351912
2011-11-25,26.45,28.86726075997415,-0.0837371020434956
2011-11-28,27.3,28.957260759974147,-0.05723126830645797
2011-11-29,27.39,29.957260759974147,-0.08569744679073799
2011-11-30,28.39,29.947260759974146,-0.052000106869723894
2011-12-01,28.38,29.977260759974147,-0.053282412051031125
2011-12-02,28.41,30.32726075997415,-0.06321905480182843
2011-12-05,28.76,30.727260759974147,-0.06402330410580348
2011-12-06,29.16,30.607260759974146,-0.047284883522368815
2011-12-07,29.04,29.77726075997415,-0.024759186747128847
2011-12-08,28.21,30.33726075997415,-0.07012039672285697
2011-12-09,28.77,30.23726075997415,-0.04852492332626901
2011-12-12,28.67,29.52726075997415,-0.029032857701999037
2011-12-13,27.96,29.767260759974146,-0.060713035524055936
2011-12-14,28.2,29.797260759974147,-0.05360428171034115
2011-12-15,28.23,29.65726075997415,-0.04812517148921591
2011-12-16,28.09,29.30726075997415,-0.04153444328842226
2011-12-19,27.74,29.877260759974146,-0.07153469580576088
2011-12-20,28.31,29.977260759974147,-0.05561751533349857
2011-12-21,28.41,30.23726075997415,-0.06043076370174849
2011-12-22,28.67,30.57726075997415,-0.06237513474296441
2011-12-23,29.01,30.52726075997415,-0.04970183115687565
2011-12-27,28.96,30.09726075997415,-0.03778618821971247
2011-12-28,28.53,30.67726075997415,-0.06999519209928173
2011-12-29,29.11,30.49726075997415,-0.045488044676945116
2011-12-30,28.93,29.92594910786184,-0.03328045183369621
2012-01-03,29.16,29.73594910786184,-0.019368781731926132
2012-01-04,28.97,30.08594910786184,-0.037092036015251684
2012-01-05,29.32,29.73594910786184,-0.013988089176271368
2012-01-06,28.97,29.67594910786184,-0.0237885941000896
2012-01-09,28.91,30.02594910786184,-0.037166155975720594
2012-01-10,29.26,30.045949107861844,-0.02615823867105571
2012-01-11,29.28,30.17594910786184,-0.029690834401242205
2012-01-12,29.41,30.07594910786184,-0.022142247464029707
2012-01-13,29.31,30.035949107861843,-0.024169341386712784
2012-01-17,29.27,30.46594910786184,-0.03925527163548048
2012-01-18,29.7,30.68594910786184,-0.03213031164185953
2012-01-19,29.92,30.975949107861837,-0.03408932214425131
2012-01-20,30.21,31.095949107861838,-0.02849082061424668
2012-01-23,30.33,30.995949107861836,-0.021485036820276804
2012-01-24,30.23,31.105949107861843,-0.02816017941855542
2012-01-25,30.34,30.76594910786184,-0.01384482261114428
2012-01-26,30.0,31.26594910786184,-0.04048970666121621
2012-01-27,30.5,30.845949107861838,-0.011215382177158006
2012-01-30,30.08,31.21594910786184,-0.03639002305958228
2012-01-31,30.45,31.595949107861838,-0.036268861680648135
2012-02-01,30.83,31.915949107861838,-0.03402528009403105
2012-02-02,31.15,32.545949107861844,-0.04289163924012396
2012-02-03,31.78,32.33594910786184,-0.01719291139429313
2012-02-06,31.57,32.255949107861845,-0.021265816906148816
2012-02-07,31.49,32.20594910786184,-0.02223033717975631
2012-02-08,31.44,31.875949107861835,-0.013676427528061086
2012-02-09,31.11,32.235949107861835,-0.03492836845269853
2012-02-10,31.47,32.775949107861834,-0.03984473809024136
2012-02-13,32.01,32.83594910786184,-0.025153806431746806
2012-02-14,32.07,32.59594910786184,-0.01613541321105405
2012-02-15,31.83,33.20594910786184,-0.04143682517227232
2012-02-16,32.44,33.24594910786184,-0.024242024351509794
2012-02-17,32.48,33.49594910786184,-0.030330506670831703
2012-02-21,32.73,33.24594910786184,-0.015519157121606564
2012-02-22,32.48,33.28594910786184,-0.02421289251059644
2012-02-23,32.52,33.295949107861844,-0.023304609979675428
2012-02-24,32.53,33.17594910786184,-0.01947040326598415
2012-02-27,32.41,33.255949107861845,-0.025437527135915183
2012-02-28,32.49,33.05594910786184,-0.01712094564325295
2012-02-29,32.29,33.21594910786184,-0.027876641575256933
2012-03-01,32.45,33.13594910786183,-0.020701055087602227
2012-03-02,32.37,33.55594910786184,-0.0353424396982408
2012-03-05,32.79,32.88594910786183,-0.0029176323160731155
2012-03-06,32.12,32.96594910786184,-0.025661299939946147
2012-03-07,32.2,33.09594910786184,-0.027071261952388292
2012-03-08,32.33,33.275949107861834,-0.028427411786080214
2012-03-09,32.51,33.145949107861846,-0.019186329701779692
2012-03-12,32.38,33.74594910786184,-0.04047742451978065
2012-03-13,32.98,33.82594910786184,-0.025008880169610004
2012-03-14,33.06,34.38594910786183,-0.0385607825947335
2012-03-15,33.62,34.46594910786184,-0.024544488974159062
2012-03-16,33.7,34.30594910786184,-0.017663091201956416
2012-03-19,33.54,34.355949107861846,-0.023749863678635186
2012-03-20,33.59,34.155949107861844,-0.016569561749685713
2012-03-21,33.39,33.71594910786184,-0.00966750503801872
2012-03-22,32.95,33.80594910786184,-0.02531948164303366
2012-03-23,33.04,34.435949107861845,-0.04053755287793548
2012-03-26,33.67,34.31594910786184,-0.018823582755397306
2012-03-27,33.55,34.255949107861845,-0.02060807323244851
2012-03-28,33.49,33.855949107861846,-0.010809004547353451
2012-03-29,33.09,33.99594910786184,-0.02664873703003423
2012-03-30,33.23,34.243274483545825,-0.029590466999080745
2012-04-02,33.47,34.04327448354583,-0.016839581157885197
2012-04-03,33.27,33.583274483545836,-0.009328288809339336
2012-04-04,32.81,33.493274483545825,-0.020400348848587324
2012-04-05,32.72,33.02327448354583,-0.009183658746407586
2012-04-09,32.25,32.76327448354583,-0.015666153387800197
2012-04-10,31.99,33.203274483545826,-0.03654080817080485
2012-04-11,32.43,33.623274483545835,-0.03548953818075584
2012-04-12,32.85,33.123274483545835,-0.008250225492699492
2012-04-13,32.35,33.28327448354583,-0.028040344528216687
