date,ZBH,dcf,Deviation
2018-02-20,118.72,121.25437407952872,-0.020901300252199273
2018-02-21,118.68,120.15437407952872,-0.012270665057543817
2018-02-22,117.58,121.42437407952872,-0.03166064563784199
2018-02-23,118.85,122.45437407952872,-0.029434424916400692
2018-02-26,119.88,120.71437407952872,-0.006911969563616616
2018-02-27,118.14,118.82437407952872,-0.005759542895388381
2018-02-28,116.25,116.12437407952872,0.0010818221537645112
2018-03-01,113.55,119.62437407952872,-0.05077873239688058
2018-03-02,117.05,120.70437407952872,-0.03027540722858113
2018-03-05,118.13,120.66437407952871,-0.02100349915923272
2018-03-06,118.09,123.57437407952872,-0.04438116009391346
2018-03-07,121.0,122.78437407952872,-0.014532582772893932
2018-03-08,120.21,123.43437407952872,-0.026122173045988517
2018-03-09,120.86,120.83437407952871,0.0002120747565954595
2018-03-12,118.26,120.49437407952873,-0.018543389237857588
2018-03-13,117.92,118.81437407952872,-0.007527490562127315
2018-03-14,116.24,118.49437407952873,-0.019025157076366206
2018-03-15,115.92,119.40437407952872,-0.029181293452515966
2018-03-16,116.83,117.32437407952872,-0.0042137372000263795
2018-03-19,114.75,116.97437407952872,-0.01901590922825891
2018-03-20,114.4,116.95437407952872,-0.021840774230399873
2018-03-21,114.38,113.95437407952872,0.003735055577368529
2018-03-22,111.38,110.01437407952872,0.012413159024875053
2018-03-23,107.44,112.33437407952871,-0.04356969199885041
2018-03-26,109.76,111.05437407952871,-0.011655318309225504
2018-03-27,108.48,110.73437407952872,-0.020358394565987648
2018-03-28,108.16,111.61437407952872,-0.030949186500543124
2018-03-29,109.04,115.02854349951124,-0.05206136944206963
2018-04-02,106.4,115.76854349951124,-0.08092477642297358
2018-04-03,107.14,115.98854349951124,-0.076288081844467
2018-04-04,107.36,116.97854349951125,-0.0822248526248015
2018-04-05,108.35,113.80854349951125,-0.04796251082445924
2018-04-06,105.18,114.82854349951124,-0.08402565429694142
2018-04-09,106.2,115.91854349951124,-0.08383942039051084
2018-04-10,107.29,114.65854349951124,-0.06426510641610095
2018-04-11,106.03,115.04854349951124,-0.07838902801537473
2018-04-12,106.42,114.19854349951125,-0.06811420935105472
2018-04-13,105.57,115.86854349951125,-0.08888127172803117
2018-04-16,107.24,117.44854349951125,-0.08691928563212648
2018-04-17,108.82,118.70854349951124,-0.08330102626144986
2018-04-18,110.08,119.36854349951125,-0.07781399711515524
2018-04-19,110.74,118.94854349951125,-0.06900919723783738
2018-04-20,110.32,119.86854349951125,-0.07965845934842941
2018-04-23,111.24,118.06854349951124,-0.05783541743732534
2018-04-24,109.44,119.21854349951124,-0.08202200104509194
2018-04-25,110.59,123.72854349951125,-0.10618846005863747
2018-04-26,115.1,125.54854349951124,-0.0832231359143718
2018-04-27,116.92,123.79854349951124,-0.055562394395523684
2018-04-30,115.17,125.57854349951124,-0.08288472862843599
2018-05-01,116.95,126.08854349951125,-0.07247719139167208
2018-05-02,117.46,123.80854349951125,-0.051277103502443744
2018-05-03,115.18,124.84854349951124,-0.07744218096984912
2018-05-04,116.22,125.61854349951125,-0.07481812189255177
2018-05-07,116.99,124.61854349951125,-0.061215155347576156
2018-05-08,115.99,124.83854349951125,-0.07087990016117018
2018-05-09,116.21,125.92854349951124,-0.07717506475844349
2018-05-10,117.3,125.06854349951124,-0.06211428775087313
2018-05-11,116.44,123.82854349951124,-0.059667531335700574
2018-05-14,115.2,121.81854349951124,-0.05433116592415821
2018-05-15,113.19,123.16854349951124,-0.0810153568110582
2018-05-16,114.54,123.67854349951124,-0.07388948188533073
2018-05-17,115.05,123.12854349951124,-0.06561064778243975
2018-05-18,114.5,122.93854349951124,-0.06864034060680724
2018-05-21,114.31,121.57854349951124,-0.05978475551930307
2018-05-22,112.95,121.33854349951125,-0.06913337887185889
2018-05-23,112.71,120.36854349951125,-0.06362578857276235
2018-05-24,111.74,119.70854349951124,-0.0665662054399967
2018-05-25,111.08,117.89854349951125,-0.05783399266115208
2018-05-29,109.27,119.27854349951124,-0.08390900161815151
2018-05-30,110.65,120.13854349951124,-0.07898001110317976
2018-05-31,111.51,121.23854349951124,-0.08024299219291142
2018-06-01,112.61,122.28854349951123,-0.0791451367605005
2018-06-04,113.66,121.76854349951124,-0.06658980444767981
2018-06-05,113.14,122.80854349951125,-0.0787285902429885
2018-06-06,114.18,122.29854349951124,-0.06638299416496063
2018-06-07,113.67,123.12854349951124,-0.0768184470528459
2018-06-08,114.5,122.83854349951125,-0.06788214237939438
2018-06-11,114.21,122.77854349951124,-0.06978860683051968
2018-06-12,114.15,122.60854349951124,-0.06898820635239789
2018-06-13,113.98,123.50854349951125,-0.07714886136236354
2018-06-14,114.88,122.00854349951125,-0.0584265928847828
2018-06-15,113.38,120.46854349951124,-0.058841447680821335
2018-06-18,111.84,120.43854349951124,-0.0713936190995712
2018-06-19,111.81,120.71854349951124,-0.0737959823011558
2018-06-20,112.09,120.13854349951124,-0.06699384947632547
2018-06-21,111.51,120.38854349951124,-0.07374907313790435
2018-06-22,111.76,119.35854349951124,-0.06366149650227892
2018-06-25,110.73,121.18854349951124,-0.08629977056827498
2018-06-26,112.56,118.68854349951124,-0.051635510208586144
2018-06-27,110.06,119.89854349951125,-0.08205723949892141
2018-06-28,111.27,120.06854349951124,-0.07327933897646599
2018-06-29,111.44,114.17190615835777,-0.02392800690012642
2018-07-02,111.82,114.28190615835777,-0.021542396702294853
2018-07-03,111.93,115.21190615835778,-0.02848582466682581
2018-07-05,112.86,116.35190615835778,-0.030011593910676537
2018-07-06,114.0,117.01190615835777,-0.025740168306305655
2018-07-09,114.66,117.15190615835778,-0.021270726529958428
2018-07-10,114.8,116.51190615835777,-0.014692971858438542
2018-07-11,114.16,116.39190615835777,-0.0191757849151567
2018-07-12,114.04,117.24190615835776,-0.027310253332396117
2018-07-13,114.89,114.98190615835777,-0.0007993097473196764
2018-07-16,112.63,116.11190615835777,-0.02998750320754373
2018-07-17,113.76,114.73190615835777,-0.00847110617177671
2018-07-18,112.38,114.59190615835777,-0.019302464131289332
2018-07-19,112.24,114.01190615835777,-0.015541413331838116
2018-07-20,111.66,115.25190615835777,-0.031165698495454364
2018-07-23,112.9,116.96190615835778,-0.034728453834005135
2018-07-24,114.61,119.49190615835776,-0.040855538381720846
2018-07-25,117.14,119.46190615835778,-0.019436372924435674
2018-07-26,117.11,128.55190615835778,-0.08900611823105109
2018-07-27,126.2,128.86190615835778,-0.020657044721087536
2018-07-30,126.51,127.87190615835777,-0.01065055022071204
2018-07-31,125.52,127.77190615835777,-0.017624423287281976
2018-08-01,125.42,126.75190615835777,-0.010507977345080355
2018-08-02,124.4,128.26190615835776,-0.030109533485255358
2018-08-03,125.91,128.37190615835777,-0.01917792009196162
2018-08-06,126.02,127.79190615835778,-0.013865558560196
2018-08-07,125.44,126.33190615835777,-0.007060022962368406
2018-08-08,123.98,126.09190615835777,-0.016748943074152978
2018-08-09,123.74,124.92190615835777,-0.009461160133591995
2018-08-10,122.57,124.80190615835777,-0.01788359029970077
2018-08-13,122.45,124.73190615835777,-0.018294486379937913
2018-08-14,122.38,125.06190615835777,-0.021444628830155965
2018-08-15,122.71,125.11190615835777,-0.019198062215738387
2018-08-16,122.76,126.21190615835778,-0.027350083390917712
2018-08-17,123.86,127.02190615835777,-0.024892605173282734
2018-08-20,124.67,126.62190615835777,-0.015415232779047328
2018-08-21,124.27,127.19190615835777,-0.022972422118746394
2018-08-22,124.84,126.83190615835777,-0.01570508729775566
2018-08-23,124.48,127.75190615835777,-0.025611407741360837
2018-08-24,125.4,127.65190615835778,-0.017640991240382875
2018-08-27,125.3,128.33190615835778,-0.023625505527958945
2018-08-28,125.98,128.86190615835778,-0.022364298684331207
2018-08-29,126.51,126.12190615835777,0.0030771327001271054
2018-08-30,123.77,125.98190615835777,-0.017557332047170582
2018-08-31,123.63,124.32190615835778,-0.005565440393718313
2018-09-04,121.97,124.87190615835777,-0.02323906351423588
2018-09-05,122.52,125.91190615835777,-0.026938724556292648
2018-09-06,123.56,126.13190615835776,-0.02039060723564068
2018-09-07,123.78,125.54190615835778,-0.014034406615869854
2018-09-10,123.19,125.62190615835777,-0.019358933745935558
2018-09-11,123.27,128.54190615835776,-0.04101313194984846
2018-09-12,126.19,132.01190615835776,-0.04410137182152318
2018-09-13,129.66,132.42190615835779,-0.02085686755675409
2018-09-14,130.07,131.90190615835778,-0.01388839791411689
2018-09-17,129.55,132.80190615835778,-0.024486893693228207
2018-09-18,130.45,132.19190615835777,-0.013177101450304263
2018-09-19,129.84,133.07190615835776,-0.024286915635759687
2018-09-20,130.72,133.78190615835777,-0.02288729654317667
2018-09-21,131.43,133.59190615835777,-0.016182912726726673
2018-09-24,131.24,132.86190615835778,-0.01220745814398172
2018-09-25,130.51,132.38190615835776,-0.014140196441336683
2018-09-26,130.03,132.06190615835777,-0.015386012647138902
2018-09-27,129.71,133.82190615835776,-0.030726704441737196
2018-09-28,131.47,133.12027330405076,-0.01239685934449275
2018-10-01,130.56,132.49027330405076,-0.014569169916503921
2018-10-02,129.93,131.98027330405077,-0.015534695092859985
2018-10-03,129.42,131.53027330405075,-0.016044012158117904
2018-10-04,128.97,131.15027330405076,-0.01662423759496212
2018-10-05,128.59,129.93027330405076,-0.010315327367274696
2018-10-08,127.37,129.47027330405075,-0.01622205044024594
2018-10-09,126.91,126.16027330405076,0.00594265275680228
2018-10-10,123.6,123.71027330405076,-0.0008913835618141741
2018-10-11,121.15,125.86027330405075,-0.037424623198392126
2018-10-12,123.3,126.06027330405075,-0.021896456605271064
2018-10-15,123.5,130.24027330405076,-0.051752604114361334
2018-10-16,127.68,130.88027330405075,-0.024451914893362958
2018-10-17,128.32,128.88027330405075,-0.004347238640074691
2018-10-18,126.32,126.96027330405076,-0.005043099604215673
2018-10-19,124.4,126.68027330405076,-0.01800022406470314
2018-10-22,124.12,126.63027330405076,-0.01982364278740334
2018-10-23,124.07,123.66027330405076,0.0033133251690444787
2018-10-24,121.1,124.71027330405076,-0.028949285479061615
2018-10-25,122.15,117.69027330405076,0.03789375766362291
2018-10-26,115.13,117.85027330405076,-0.02308245223184613
2018-10-29,115.29,117.14027330405075,-0.015795364411077872
2018-10-30,114.58,116.15027330405076,-0.013519325089663803
2018-10-31,113.59,119.28027330405075,-0.04770506594620205
2018-11-01,116.72,117.70027330405075,-0.008328555886344069
2018-11-02,115.14,117.59027330405075,-0.020837380807127936
2018-11-05,115.03,117.60027330405076,-0.021856014716950756
2018-11-06,115.04,120.72027330405075,-0.04705318459430741
2018-11-07,118.16,121.78027330405075,-0.029727912459286077
2018-11-08,119.22,120.18027330405076,-0.007990273924750602
2018-11-09,117.62,117.00027330405075,0.005296796994129771
2018-11-12,114.44,115.47027330405075,-0.008922411583264234
2018-11-13,112.91,114.89027330405075,-0.01723621371158257
2018-11-14,112.33,117.17027330405075,-0.04130973810644356
2018-11-15,114.61,119.61027330405075,-0.04180471431028332
2018-11-16,117.05,116.06027330405075,0.008527695720278006
2018-11-19,113.5,114.96027330405076,-0.01270241677478079
2018-11-20,112.4,115.25027330405075,-0.024731163079598217
2018-11-21,112.69,115.26027330405076,-0.022299732859998533
2018-11-23,112.7,115.81027330405075,-0.026856626923632
2018-11-26,113.25,115.68027330405076,-0.021008537018780138
2018-11-27,113.12,117.26027330405076,-0.03530840571482552
2018-11-28,114.7,117.52027330405076,-0.023998185374825454
2018-11-29,114.96,119.58027330405076,-0.038637420507503184
2018-11-30,117.02,119.00027330405075,-0.016640913916147637
2018-12-03,116.44,114.55027330405076,0.01649692001112335
2018-12-04,111.99,115.47027330405075,-0.03013999364915909
2018-12-06,112.91,112.48027330405075,0.0038204627649474077
2018-12-07,109.92,113.66027330405076,-0.032907481174580755
2018-12-10,111.1,114.57027330405076,-0.030289473909529963
2018-12-11,112.01,115.51027330405076,-0.030302701257031828
2018-12-12,112.95,114.92027330405075,-0.017144697340197634
2018-12-13,112.36,111.55027330405076,0.007258849951377266
2018-12-14,108.99,109.81027330405075,-0.0074699140560330335
2018-12-17,107.25,108.34027330405075,-0.010063416592931862
2018-12-18,105.78,107.12027330405076,-0.012511854784448828
2018-12-19,104.56,104.33027330405076,0.002201917896637262
2018-12-20,101.77,101.94027330405076,-0.0016703241862311424
2018-12-21,99.38,99.79027330405076,-0.00411135565087295
2018-12-24,97.23,104.58027330405076,-0.07028355417164567
2018-12-26,102.02,104.27027330405076,-0.021581158586675975
2018-12-27,101.71,105.21027330405076,-0.03326931101048669
2018-12-28,102.65,106.28027330405075,-0.03415754580970187
2018-12-31,103.72,104.94732186732186,-0.011694646852194013
2019-01-02,102.28,103.09732186732187,-0.00792767312010001
2019-01-03,100.43,106.52732186732187,-0.05723716470518225
2019-01-04,103.86,106.56732186732187,-0.02540480346022511
2019-01-07,103.9,104.23732186732187,-0.0032360949157079766
2019-01-08,101.57,105.06732186732187,-0.03328648532355527
2019-01-09,102.4,106.38732186732187,-0.03747929543986972
2019-01-10,103.72,106.94732186732186,-0.030176743194426647
2019-01-11,104.28,105.35732186732187,-0.010225410519437483
2019-01-14,102.69,106.83732186732186,-0.038819036220996805
2019-01-15,104.17,107.66732186732187,-0.032482667968946166
2019-01-16,105.0,108.88732186732187,-0.03570040846498679
2019-01-17,106.22,108.00732186732186,-0.016548154666009007
2019-01-18,105.34,106.58732186732186,-0.01170234738494047
2019-01-22,103.92,107.44732186732186,-0.03282838330468085
2019-01-23,104.78,107.90732186732187,-0.02898155392242141
2019-01-24,105.24,110.07732186732187,-0.04394476341959319
2019-01-25,107.41,108.50732186732186,-0.010112883153301166
2019-01-28,105.84,108.32732186732187,-0.022961168285580924
2019-01-29,105.66,111.12732186732187,-0.049198718869959523
2019-01-30,108.46,112.22732186732186,-0.03356866941702219
2019-01-31,109.56,119.26732186732187,-0.08139129574923054
2019-02-01,116.6,120.74732186732187,-0.034347112657943546
2019-02-04,118.08,120.98732186732187,-0.02402997126021289
2019-02-05,118.32,120.84732186732187,-0.020913346098779262
2019-02-06,118.18,120.95732186732187,-0.022961171960869886
2019-02-07,118.29,123.24732186732187,-0.04022255244343986
2019-02-08,120.58,124.89732186732186,-0.03456696911330215
2019-02-11,122.23,126.61732186732186,-0.034650250081258105
2019-02-12,123.95,126.22732186732186,-0.01804143376911349
2019-02-13,123.56,125.15732186732187,-0.012762512360364964
2019-02-14,122.49,126.31732186732187,-0.03029926387563786
2019-02-15,123.65,126.22732186732186,-0.020418098310212796
2019-02-19,123.56,126.64732186732186,-0.02437731664437559
2019-02-20,123.98,126.14732186732186,-0.017180878953588774
2019-02-21,123.48,127.10732186732187,-0.028537473797993873
2019-02-22,124.44,126.56732186732187,-0.016807828718631623
2019-02-25,123.9,126.02732186732187,-0.01687984665389819
2019-02-26,123.36,127.15732186732187,-0.029863179025459985
2019-02-27,124.49,126.78732186732186,-0.018119492024020634
2019-02-28,124.12,128.07732186732187,-0.030897912367509828
2019-03-01,125.41,127.09732186732187,-0.013275825505460137
2019-03-04,124.43,126.77732186732187,-0.018515313565137803
2019-03-05,124.11,125.90732186732187,-0.014274959078359628
2019-03-06,123.24,124.05732186732186,-0.00658825980618849
2019-03-07,121.39,124.27732186732187,-0.023232894175209018
2019-03-08,121.61,124.07732186732187,-0.019885357212659938
2019-03-11,121.41,125.34732186732187,-0.03141129629789352
2019-03-12,122.68,125.79732186732187,-0.0247805105947303
2019-03-13,123.13,125.60732186732187,-0.01972275047738581
2019-03-14,122.94,128.58732186732186,-0.04391818559802374
2019-03-15,125.92,127.98732186732187,-0.016152551964990325
2019-03-18,125.32,128.38732186732187,-0.023891158587229566
2019-03-19,125.72,130.09732186732188,-0.03364651788747841
2019-03-20,127.43,132.22732186732188,-0.03628086691595811
2019-03-21,129.56,129.34732186732188,0.0016442407125851766
2019-03-22,126.68,129.25732186732188,-0.019939465169852455
2019-03-25,126.59,129.58732186732186,-0.023129746213836233
2019-03-26,126.92,129.55732186732186,-0.020356409265874675
2019-03-27,126.89,129.62732186732185,-0.021116858914385306
2019-03-28,126.96,130.36732186732186,-0.026136318661125757
2019-03-29,127.7,130.61131195335278,-0.022289891356366942
2019-04-01,127.76,130.35131195335276,-0.019879446662417033
2019-04-02,127.5,129.33131195335278,-0.014159849812807157
2019-04-03,126.48,129.41131195335277,-0.022651126158193757
2019-04-04,126.56,130.06131195335277,-0.026920472358517578
2019-04-05,127.21,131.61131195335278,-0.03344174515115195
2019-04-08,128.76,131.51131195335276,-0.020920724707914617
2019-04-09,128.66,131.69131195335277,-0.023018313876518426
2019-04-10,128.84,131.39131195335278,-0.019417660996174257
2019-04-11,128.54,130.77131195335278,-0.01706270220909545
2019-04-12,127.92,130.75131195335277,-0.021654176245381573
2019-04-15,127.9,128.37131195335277,-0.0036714741493335534
2019-04-16,125.52,122.54131195335277,0.024307623275496626
2019-04-17,119.69,122.85131195335276,-0.025732830224500458
2019-04-18,120.0,124.05131195335277,-0.03265835636527725
2019-04-22,121.2,125.61131195335277,-0.03511874754553124
2019-04-23,122.76,127.30131195335277,-0.035673724674705976
2019-04-24,124.45,127.57131195335278,-0.024467193333357784
2019-04-25,124.72,126.71131195335278,-0.01571534476800185
2019-04-26,123.86,123.68131195335278,0.001444745724516805
2019-04-29,120.83,126.01131195335277,-0.041117831986947406
2019-04-30,123.16,124.07131195335278,-0.0073450658254939905
2019-05-01,121.22,126.06131195335277,-0.03840442304094238
2019-05-02,123.21,127.16131195335277,-0.031073224180026116
2019-05-03,124.31,128.40131195335277,-0.03186347468816453
2019-05-06,125.55,126.24131195335276,-0.005476115089870226
2019-05-07,123.39,125.41131195335277,-0.016117461191256788
2019-05-08,122.56,124.76131195335277,-0.017644187279593715
2019-05-09,121.91,124.82131195335278,-0.02332383715403319
2019-05-10,121.97,121.51131195335277,0.0037748588116908177
2019-05-13,118.66,121.60131195335276,-0.024188159700785805
2019-05-14,118.75,121.40131195335277,-0.021839236419220143
2019-05-15,118.55,120.93131195335278,-0.019691442314553997
2019-05-16,118.08,119.27131195335276,-0.009988252278290477
2019-05-17,116.42,118.77131195335276,-0.019796968768655443
2019-05-20,115.92,118.96131195335278,-0.025565554913729693
2019-05-21,116.11,118.00131195335277,-0.01602788919923559
2019-05-22,115.15,116.81131195335277,-0.014222183841374858
2019-05-23,113.96,117.37131195335277,-0.02906427385516952
2019-05-24,114.52,114.99131195335276,-0.0040986744593709545
2019-05-28,112.14,115.07131195335278,-0.025473872710698342
2019-05-29,112.22,115.74131195335276,-0.030423985126174835
2019-05-30,112.89,116.78131195335277,-0.03332135842853967
2019-05-31,113.93,117.15131195335277,-0.027497019876614126
2019-06-03,114.3,120.26131195335277,-0.0495696567460121
2019-06-04,117.41,121.39131195335277,-0.03279733853508959
2019-06-05,118.54,123.16131195335277,-0.03752243200448435
2019-06-06,120.31,123.58131195335277,-0.026470927534638533
2019-06-07,120.73,124.56131195335277,-0.030758442515341877
2019-06-10,121.71,123.33131195335277,-0.013145988051809554
2019-06-11,120.48,123.54131195335277,-0.024779662000907643
2019-06-12,120.69,122.64131195335277,-0.015910723085667544
2019-06-13,119.79,120.30131195335277,-0.004250260824678498
2019-06-14,117.45,120.58131195335277,-0.02596846810361564
2019-06-17,117.73,120.97131195335277,-0.026794054730948424
2019-06-18,118.12,122.22131195335277,-0.03355643862600721
2019-06-19,119.37,122.56131195335277,-0.02603849373420053
2019-06-20,119.71,121.14131195335277,-0.0118152257910491
2019-06-21,118.29,120.27131195335276,-0.016473687042852014
2019-06-24,117.42,119.55131195335277,-0.017827591504678497
2019-06-25,116.7,117.42131195335277,-0.006142938972094947
2019-06-26,114.57,118.23131195335277,-0.030967362984158697
2019-06-27,115.38,120.59131195335277,-0.043214655093632426
2019-06-28,117.74,119.26679611650485,-0.01280151866420065
2019-07-01,117.31,118.68679611650485,-0.011600246712813456
2019-07-02,116.73,119.60679611650485,-0.024052112504565848
2019-07-03,117.65,119.76679611650485,-0.017674315295582388
2019-07-05,117.81,122.65679611650485,-0.039515104502657494
2019-07-08,120.7,122.64679611650486,-0.015873191784443796
2019-07-09,120.69,122.73679611650485,-0.016676303938730652
2019-07-10,120.78,122.95679611650485,-0.01770374786312967
2019-07-11,121.0,122.55679611650486,-0.01270265024735906
2019-07-12,120.6,123.85679611650485,-0.026294851946932152
2019-07-15,121.9,124.04679611650485,-0.01730634070136383
2019-07-16,122.09,124.97679611650486,-0.023098656760361713
2019-07-17,123.02,126.03679611650486,-0.023935836275274847
2019-07-18,124.08,125.40679611650485,-0.010579937910799031
2019-07-19,123.45,124.76679611650485,-0.010554058912238484
2019-07-22,122.81,126.78679611650486,-0.0313660115904385
2019-07-23,124.83,127.78679611650486,-0.02313851044366988
2019-07-24,125.83,125.86679611650486,-0.0002923417266520456
2019-07-25,123.91,136.45679611650485,-0.09194702260041765
2019-07-26,134.5,136.48679611650485,-0.014556690998951405
2019-07-29,134.53,138.62679611650486,-0.02955269999215615
2019-07-30,136.67,137.08679611650484,-0.0030403811914214707
2019-07-31,135.13,139.45679611650485,-0.031026068553089092
2019-08-01,137.5,140.02679611650484,-0.018045089844107465
2019-08-02,138.07,136.87679611650486,0.008717356903061413
2019-08-05,134.92,137.10679611650485,-0.01594958221215137
2019-08-06,135.15,138.15679611650486,-0.021763649715568767
2019-08-07,136.2,140.88679611650485,-0.03326639717627744
2019-08-08,138.93,140.26679611650485,-0.009530381769000451
2019-08-09,138.31,140.46679611650487,-0.015354490713349711
2019-08-12,138.51,140.12679611650486,-0.011538093793000415
2019-08-13,138.17,135.88679611650485,0.016802249731000973
2019-08-14,133.93,137.08679611650484,-0.023027718248094353
2019-08-15,135.13,138.96679611650487,-0.027609445016550827
2019-08-16,137.01,140.51679611650485,-0.024956419541456887
2019-08-19,138.56,139.90679611650486,-0.009626380947093782
2019-08-20,137.95,139.38679611650485,-0.01030797863596733
2019-08-21,137.43,139.06679611650486,-0.011769855653635752
2019-08-22,137.11,135.59679611650486,0.011159584347369078
2019-08-23,133.64,136.78679611650486,-0.023005116033455897
2019-08-26,134.83,136.45679611650485,-0.011921693626134267
2019-08-27,134.5,139.09679611650486,-0.03304746223381505
2019-08-28,137.14,140.13679611650485,-0.02138479114374381
2019-08-29,138.18,141.15679611650486,-0.02108857808056186
2019-08-30,139.2,141.34679611650486,-0.015188148408651458
2019-09-03,139.39,139.96679611650487,-0.0041209496288303615
2019-09-04,138.01,141.49679611650487,-0.024642226624226438
2019-09-05,139.54,141.69679611650486,-0.015221205952543393
2019-09-06,139.74,139.03679611650486,0.005057681873695596
2019-09-09,137.08,140.47679611650486,-0.024180478274061
2019-09-10,138.52,142.24679611650487,-0.02619950830704465
2019-09-11,140.29,144.56679611650486,-0.029583529768884453
2019-09-12,142.61,140.74679611650487,0.013237984344260711
2019-09-13,138.79,139.61679611650484,-0.00592189578548219
2019-09-16,137.66,140.79679611650485,-0.022278888462129887
2019-09-17,138.84,141.36679611650484,-0.017874042462010853
2019-09-18,139.41,141.61679611650484,-0.015582869949192779
2019-09-19,139.66,143.97679611650486,-0.02998258214477656
2019-09-20,142.02,143.60679611650485,-0.011049589291146855
2019-09-23,141.65,142.01679611650485,-0.0025827657469750243
2019-09-24,140.06,139.31679611650486,0.005334632321530197
2019-09-25,137.36,138.79679611650485,-0.010351795983091772
2019-09-26,136.84,136.08679611650484,0.005534731546257721
2019-09-27,134.13,139.22679611650486,-0.03660786758491419
2019-09-30,137.27,136.09424624333494,0.008639261314272062
2019-10-01,133.61,134.43424624333494,-0.0061312222619449575
2019-10-02,131.95,135.42424624333495,-0.0256545363161359
2019-10-03,132.94,136.93424624333494,-0.02916908189816214
2019-10-04,134.45,136.98424624333495,-0.018500275125310384
2019-10-07,134.5,133.70424624333495,0.005951596744480536
2019-10-08,131.22,135.90424624333494,-0.03446725450320254
2019-10-09,133.42,136.55424624333494,-0.022952389468357093
2019-10-10,134.07,138.92424624333495,-0.03494167774595969
2019-10-11,136.44,137.72424624333496,-0.009324765089408604
2019-10-14,135.24,140.37424624333494,-0.03657541451324953
2019-10-15,137.89,139.06424624333494,-0.00844391189724103
2019-10-16,136.58,140.99424624333494,-0.03130798852398986
2019-10-17,138.51,140.09424624333494,-0.011308431900787785
2019-10-18,137.61,140.08424624333495,-0.017662558850743415
2019-10-21,137.6,137.30424624333494,0.002154002987940329
2019-10-22,134.82,137.70424624333495,-0.02094522370964691
2019-10-23,135.22,137.37424624333494,-0.01568158735895131
2019-10-24,134.89,136.55424624333494,-0.012187436781492145
2019-10-25,134.07,138.43424624333494,-0.031525770261092934
2019-10-28,135.95,140.67424624333495,-0.03358287937909454
2019-10-29,138.19,140.55424624333494,-0.01682088095184142
2019-10-30,138.07,140.71424624333494,-0.018791602939494112
2019-10-31,138.23,140.70424624333495,-0.01758473044982578
2019-11-01,138.22,139.01424624333495,-0.005713416177106634
2019-11-04,136.53,142.79424624333495,-0.043869038201021615
2019-11-05,140.31,145.70424624333495,-0.037021887710302015
2019-11-06,143.22,144.41424624333496,-0.008269587484621699
2019-11-07,141.93,146.48424624333495,-0.031090348348924657
2019-11-08,144.0,145.80424624333494,-0.012374442376141825
2019-11-11,143.32,147.02424624333494,-0.025194798395389628
2019-11-12,144.54,146.85424624333496,-0.01575879691963622
2019-11-13,144.37,147.51424624333495,-0.021314864993773552
2019-11-14,145.03,149.26424624333495,-0.028367451348209394
2019-11-15,146.78,147.47424624333496,-0.0047075761430876994
2019-11-18,144.99,147.02424624333494,-0.013836127681743915
2019-11-19,144.54,145.05424624333494,-0.0035451995143408466
2019-11-20,142.57,144.80424624333494,-0.01542942490498811
2019-11-21,142.32,146.30424624333494,-0.027232608387239177
2019-11-22,143.82,147.56424624333494,-0.02537366834213106
2019-11-25,145.08,147.34424624333494,-0.015367048941942296
2019-11-26,144.86,149.04424624333495,-0.028073852891332574
2019-11-27,146.56,147.76424624333495,-0.008149780978490728
2019-11-29,145.28,146.94424624333496,-0.01132569859577226
2019-12-02,144.46,145.88424624333496,-0.009762851575894627
2019-12-03,143.4,150.85424624333496,-0.04941356593510071
2019-12-04,148.37,150.10424624333496,-0.01155361215114159
2019-12-05,147.62,151.01424624333495,-0.022476331391050874
2019-12-06,148.53,149.20424624333495,-0.004518948088349517
2019-12-09,146.72,147.71424624333494,-0.006730875786327917
2019-12-10,145.23,149.49424624333494,-0.028524484055352572
2019-12-11,147.01,149.89424624333495,-0.019241874292177497
2019-12-12,147.41,150.55424624333494,-0.0208844740137919
2019-12-13,148.07,152.48424624333495,-0.028948867519669408
2019-12-16,150.0,152.34424624333494,-0.015387822652589978
2019-12-17,149.86,151.36424624333495,-0.009937923126949633
2019-12-18,148.88,151.28424624333496,-0.015892244586179993
2019-12-19,148.8,152.80424624333494,-0.026205071794656254
2019-12-20,150.32,153.72424624333496,-0.022145148384375757
2019-12-23,151.24,153.35424624333496,-0.013786682111039616
2019-12-24,150.87,152.78424624333496,-0.01252908130519026
2019-12-26,150.3,152.49424624333494,-0.014389042848433564
2019-12-27,150.01,151.23424624333495,-0.008095033193508017
2019-12-30,148.75,152.16424624333496,-0.02243790067395357
2019-12-31,149.68,151.68424624333494,-0.013213278853755672
2020-01-02,149.2,151.29424624333495,-0.013842206794610457
2020-01-03,148.81,150.43424624333494,-0.010797051096381627
2020-01-06,147.95,150.30424624333494,-0.01566320514673647
2020-01-07,147.82,152.07424624333495,-0.027974797498109716
2020-01-08,149.59,151.08424624333495,-0.009890152550573128
2020-01-09,148.6,152.47424624333496,-0.02540918442811657
2020-01-10,149.99,151.50424624333496,-0.009994744575692494
2020-01-13,149.02,150.82424624333495,-0.011962574243030044
2020-01-14,148.34,150.63424624333496,-0.015230575387411016
2020-01-15,148.15,151.25424624333496,-0.02052336592482107
2020-01-16,148.77,151.86424624333495,-0.02037508050694803
2020-01-17,149.38,151.96424624333494,-0.017005620119333043
