date,MYL,dcf,Deviation
2014-10-20,50.31,,
2014-10-21,52.05,,
2014-10-22,50.36,,
2014-10-23,50.43,,
2014-10-24,51.22,,
2014-10-27,50.95,,
2014-10-28,51.71,,
2014-10-29,50.85,,
2014-10-30,52.37,,
2014-10-31,53.55,,
2014-11-03,53.59,,
2014-11-04,53.75,,
2014-11-05,53.47,,
2014-11-06,53.5,,
2014-11-07,53.11,,
2014-11-10,53.95,,
2014-11-11,53.51,,
2014-11-12,53.8,,
2014-11-13,54.73,,
2014-11-14,54.05,,
2014-11-17,55.13,,
2014-11-18,56.24,,
2014-11-19,55.68,,
2014-11-20,55.22,,
2014-11-21,55.79,,
2014-11-24,55.96,,
2014-11-25,56.17,,
2014-11-26,58.62,,
2014-11-28,58.61,,
2014-12-01,57.79,,
2014-12-02,57.83,,
2014-12-03,58.23,,
2014-12-04,58.23,,
2014-12-05,58.41,,
2014-12-08,57.23,,
2014-12-09,56.59,,
2014-12-10,54.99,,
2014-12-11,54.71,,
2014-12-12,53.32,,
2014-12-15,54.52,,
2014-12-16,53.56,,
2014-12-17,55.26,,
2014-12-18,56.83,,
2014-12-19,57.51,,
2014-12-22,57.0,,
2014-12-23,56.58,,
2014-12-24,56.97,,
2014-12-26,57.6,,
2014-12-29,57.71,,
2014-12-30,56.94,,
2014-12-31,56.37,,
2015-01-02,56.35,,
2015-01-05,55.72,,
2015-01-06,54.18,,
2015-01-07,56.11,,
2015-01-08,56.65,,
2015-01-09,55.84,,
2015-01-12,55.27,,
2015-01-13,55.48,,
2015-01-14,54.59,,
2015-01-15,52.74,,
2015-01-16,56.0,,
2015-01-20,55.13,,
2015-01-21,54.59,,
2015-01-22,54.44,,
2015-01-23,54.21,,
2015-01-26,56.8,,
2015-01-27,56.3,,
2015-01-28,55.24,,
2015-01-29,54.89,,
2015-01-30,53.15,,
2015-02-02,53.19,,
2015-02-03,54.59,,
2015-02-04,53.22,,
2015-02-05,54.3,,
2015-02-06,53.89,,
2015-02-09,53.0,,
2015-02-10,53.97,,
2015-02-11,53.76,,
2015-02-12,54.51,,
2015-02-13,55.85,,
2015-02-17,56.53,,
2015-02-18,56.55,,
2015-02-19,57.22,,
2015-02-20,57.87,,
2015-02-23,57.65,,
2015-02-24,57.22,,
2015-02-25,56.5,,
2015-02-26,57.25,,
2015-02-27,57.33,,
2015-03-02,57.89,,
2015-03-03,55.44,,
2015-03-04,55.61,,
2015-03-05,56.69,,
2015-03-06,55.44,,
2015-03-09,55.74,,
2015-03-10,55.31,,
2015-03-11,59.0,,
2015-03-12,62.3,,
2015-03-13,59.76,,
2015-03-16,61.27,,
2015-03-17,62.72,,
2015-03-18,64.96,,
2015-03-19,63.94,,
2015-03-20,63.06,,
2015-03-23,63.28,,
2015-03-24,63.09,,
2015-03-25,61.23,,
2015-03-26,61.88,,
2015-03-27,61.63,,
2015-03-30,60.0,,
2015-03-31,59.35,58.56460567823344,0.013410733542400743
2015-04-01,57.94,58.72460567823344,-0.013360765375462713
2015-04-02,58.1,59.10460567823344,-0.016997079444240448
2015-04-06,58.48,60.19460567823344,-0.02848437428760242
2015-04-07,59.57,68.98460567823344,-0.13647400873966298
2015-04-08,68.36,70.72460567823344,-0.03343398885801341
2015-04-09,70.1,70.86460567823345,-0.01078966955245908
2015-04-10,70.24,69.18460567823344,0.015254756624255794
2015-04-13,68.56,69.24460567823344,-0.009886772717208836
2015-04-14,68.62,67.39460567823343,0.018182379872019094
2015-04-15,66.77,67.45460567823343,-0.010149131721250981
2015-04-16,66.83,70.44460567823344,-0.051311319630969465
2015-04-17,69.82,68.67460567823343,0.016678571510598372
2015-04-20,68.05,74.69460567823344,-0.08895696841692724
2015-04-21,74.07,73.02460567823344,0.014315644871440325
2015-04-22,72.4,74.31460567823343,-0.02576351796204457
2015-04-23,73.69,76.68460567823344,-0.039050936648207135
2015-04-24,76.06,72.34460567823344,0.051356895057131036
2015-04-27,71.72,73.33460567823344,-0.02201696815985854
2015-04-28,72.71,75.12460567823344,-0.032141342459426014
2015-04-29,74.5,72.88460567823344,0.022163724516780725
2015-04-30,72.26,74.51460567823344,-0.030257231554967845
2015-05-01,73.89,73.67460567823343,0.002923589746883559
2015-05-04,73.05,73.51460567823344,-0.006319909818560121
2015-05-05,72.89,71.67460567823343,0.016957112079873937
2015-05-06,71.05,71.01460567823344,0.0004984090445694367
2015-05-07,70.39,71.93460567823344,-0.021472359008159803
2015-05-08,71.31,72.25460567823343,-0.013073293658815044
2015-05-11,71.63,70.95460567823343,0.009518681913748495
2015-05-12,70.33,71.47460567823344,-0.01601415869835321
2015-05-13,70.85,72.15460567823344,-0.018080698605037138
2015-05-14,71.53,71.29460567823344,0.0033017129350423335
2015-05-15,70.67,72.00460567823343,-0.0185350043328808
2015-05-18,71.38,71.97460567823344,-0.00826132595837581
2015-05-19,71.35,71.07460567823344,0.0038747217679027113
2015-05-20,70.45,70.56460567823343,-0.0016241241218865055
2015-05-21,69.94,70.28460567823343,-0.004903003650771787
2015-05-22,69.66,71.17460567823343,-0.02128014147462476
2015-05-26,70.55,72.66460567823344,-0.02910090350723349
2015-05-27,72.04,73.30460567823344,-0.0172513809539383
2015-05-28,72.68,73.25460567823343,-0.007843952921640862
2015-05-29,72.63,73.94460567823344,-0.017778249896333143
2015-06-01,73.32,72.90460567823344,0.005697778870102033
2015-06-02,72.28,73.01460567823344,-0.010061078484361774
2015-06-03,72.39,74.91460567823344,-0.03369977930708068
2015-06-04,74.29,74.76460567823344,-0.006347999483552469
2015-06-05,74.14,74.27460567823344,-0.0018122705197058941
2015-06-08,73.65,74.42460567823343,-0.01040792451870487
2015-06-09,73.8,74.68460567823344,-0.011844551768066092
2015-06-10,74.06,74.73460567823344,-0.009026684119240791
2015-06-11,74.11,74.32460567823344,-0.0028874109223332445
2015-06-12,73.7,74.21460567823344,-0.006934021592253314
2015-06-15,73.59,72.67460567823343,0.012595793444266867
2015-06-16,72.05,71.85460567823344,0.0027193012879582756
2015-06-17,71.23,73.18460567823344,-0.026707880163037823
2015-06-18,72.56,72.24460567823344,0.004365645279749808
2015-06-19,71.62,72.04460567823344,-0.005893649833129899
2015-06-22,71.42,71.64460567823343,-0.0031349977588287503
2015-06-23,71.02,71.48460567823344,-0.006499380864248172
2015-06-24,70.86,70.98460567823344,-0.0017553901587938903
2015-06-25,70.36,69.68460567823344,0.009692159626836006
2015-06-26,69.06,68.25460567823343,0.011799853119998538
2015-06-29,67.63,68.48460567823344,-0.012478799721045375
2015-06-30,67.86,70.61072908036454,-0.03895624809699716
2015-07-01,69.7,71.03072908036454,-0.0187345547144665
2015-07-02,70.12,71.66072908036455,-0.021500326610362497
2015-07-06,70.75,72.40072908036454,-0.022799895820555083
2015-07-07,71.49,69.87072908036454,0.023175240060440583
2015-07-08,68.96,71.26072908036454,-0.032286072708712976
2015-07-09,70.35,72.13072908036455,-0.024687523654177257
2015-07-10,71.22,71.97072908036453,-0.010431033420909896
2015-07-13,71.06,72.33072908036453,-0.017568315659484912
2015-07-14,71.42,70.97072908036453,0.006330369230485466
2015-07-15,70.06,69.35072908036454,0.010227303000860166
2015-07-16,68.44,69.38072908036455,-0.01355893910072481
2015-07-17,68.47,67.89072908036454,0.008532400925460148
2015-07-20,66.98,68.12072908036454,-0.01674569687912142
2015-07-21,67.21,68.81072908036454,-0.02326278331530307
2015-07-22,67.9,67.47072908036453,0.006362328160470332
2015-07-23,66.56,66.85072908036454,-0.004348929089689424
2015-07-24,65.94,57.28072908036454,0.1511724983019429
2015-07-27,56.37,57.26072908036454,-0.015555671306846652
2015-07-28,56.35,58.15072908036454,-0.03096657787172241
2015-07-29,57.24,57.26072908036454,-0.00036201216256692703
2015-07-30,56.35,56.90072908036454,-0.009678770189160635
2015-07-31,55.99,56.11072908036454,-0.0021516220220847426
2015-08-03,55.2,55.58072908036454,-0.0068500195420977406
2015-08-04,54.67,55.51072908036454,-0.015145343869423677
2015-08-05,54.6,56.31072908036454,-0.030380162152101597
2015-08-06,55.4,57.26072908036454,-0.032495728053916983
2015-08-07,56.35,58.44072908036454,-0.03577520529371703
2015-08-10,57.53,58.04072908036454,-0.008799494569707633
2015-08-11,57.13,56.27072908036454,0.015270300095246103
2015-08-12,55.36,55.13072908036454,0.004158677446497228
2015-08-13,54.22,55.27072908036454,-0.01901058838642722
2015-08-14,54.36,56.40072908036454,-0.036182671990937165
2015-08-17,55.49,56.66072908036454,-0.020662089940707284
2015-08-18,55.75,56.00072908036454,-0.0044772467159263085
2015-08-19,55.09,53.94072908036454,0.021306180677002073
2015-08-20,53.03,52.41072908036454,0.011815728010306836
2015-08-21,51.5,50.72072908036454,0.015363953432150801
2015-08-24,49.81,50.02072908036454,-0.004212835043367225
2015-08-25,49.11,52.04072908036454,-0.05631606497746655
2015-08-26,51.13,52.40072908036454,-0.0242502175573871
2015-08-27,51.49,51.28072908036454,0.004080888150156836
2015-08-28,50.37,50.50072908036454,-0.0025886572876305802
2015-08-31,49.59,49.20072908036454,0.007911893317670726
2015-09-01,48.29,49.53072908036454,-0.025049683366288322
2015-09-02,48.62,48.33072908036454,0.005985238069851073
2015-09-03,47.42,48.96072908036454,-0.03146867110241702
2015-09-04,48.05,49.63072908036454,-0.03184980574846985
2015-09-08,48.72,48.47072908036454,0.005142710340134693
2015-09-09,47.56,48.71072908036454,-0.023623729352644784
2015-09-10,47.8,49.56072908036454,-0.03552669851788204
2015-09-11,48.65,49.97072908036454,-0.02643005424716749
2015-09-14,49.06,50.47072908036454,-0.027951430583026404
2015-09-15,49.56,49.92072908036454,-0.0072260379006848785
2015-09-16,49.01,50.28072908036454,-0.0252726860490331
2015-09-17,49.37,50.50072908036454,-0.02239035160393732
2015-09-18,49.59,49.07072908036454,0.010582090981061887
2015-09-21,48.16,47.56072908036454,0.012600120545310789
2015-09-22,46.65,46.32072908036454,0.007108500366308723
2015-09-23,45.41,46.47072908036454,-0.02282574647215374
2015-09-24,45.56,44.52072908036454,0.023343528758468235
2015-09-25,43.61,41.77072908036454,0.04403253091648951
2015-09-28,40.86,40.71072908036454,0.0036666235905722377
2015-09-29,39.8,41.17072908036454,-0.03329377718060089
2015-09-30,40.26,42.600186536901866,-0.054933715721519505
2015-10-01,41.41,44.850186536901866,-0.07670395158939525
2015-10-02,43.66,45.09018653690187,-0.03171835485159069
2015-10-05,43.9,44.040186536901864,-0.0031831503888931634
2015-10-06,42.85,43.420186536901866,-0.013131830661696431
2015-10-07,42.23,43.860186536901864,-0.03716779762280098
2015-10-08,42.67,43.74018653690187,-0.0244668946713108
2015-10-09,42.55,44.09018653690187,-0.03493263825529047
2015-10-12,42.9,42.610186536901864,0.006801506556352255
2015-10-13,41.42,43.430186536901864,-0.04628546863812899
2015-10-14,42.24,43.920186536901866,-0.03825545083899329
2015-10-15,42.73,44.74018653690187,-0.044930222524750985
2015-10-16,43.55,44.930186536901864,-0.03071846887989882
2015-10-19,43.74,43.74018653690187,-4.264657209596123e-06
2015-10-20,42.55,42.08018653690186,0.01116471911753858
2015-10-21,40.89,40.350186536901866,0.013378214809600886
2015-10-22,39.16,42.15018653690186,-0.07094124089543474
2015-10-23,40.96,43.040186536901864,-0.048331262112870976
2015-10-26,41.85,45.280186536901866,-0.07575469094206078
2015-10-27,44.09,46.08018653690186,-0.0431896371623427
2015-10-28,44.89,46.97018653690186,-0.04428738078924965
2015-10-29,45.78,45.280186536901866,0.011038237722161393
2015-10-30,44.09,47.000186536901865,-0.06191861674031762
2015-11-02,45.81,47.76018653690186,-0.040832891961069984
2015-11-03,46.57,47.77018653690187,-0.02512417522118604
2015-11-04,46.58,45.98018653690187,0.01304504196860412
2015-11-05,44.79,46.15018653690186,-0.02947304526741734
2015-11-06,44.96,46.33018653690186,-0.02957437988751699
2015-11-09,45.14,46.63018653690187,-0.031957550410453006
2015-11-10,45.44,45.680186536901864,-0.005258002541382756
2015-11-11,44.49,44.390186536901865,0.0022485479536149544
2015-11-12,43.2,49.97018653690186,-0.13548451599039413
2015-11-13,48.78,51.19018653690186,-0.04708298015605805
2015-11-16,50.0,51.850186536901866,-0.03568331495943766
2015-11-17,50.66,53.210186536901865,-0.04792666034225013
2015-11-18,52.02,52.41018653690187,-0.007444860678508247
2015-11-19,51.22,53.06018653690187,-0.03468111699196663
2015-11-20,51.87,52.070186536901865,-0.0038445519445181597
2015-11-23,50.88,51.58018653690186,-0.013574718974715738
2015-11-24,50.39,52.99018653690187,-0.04906920897685685
2015-11-25,51.8,52.930186536901864,-0.021352400413588657
2015-11-27,51.74,52.49018653690187,-0.014291938863171372
2015-11-30,51.3,54.27018653690187,-0.054729617243571616
2015-12-01,53.08,53.27018653690187,-0.0035702247216672367
2015-12-02,52.08,52.26018653690186,-0.003447873971414772
2015-12-03,51.07,52.600186536901866,-0.029090895634530822
2015-12-04,51.41,52.280186536901866,-0.01664467161546279
2015-12-07,51.09,52.45018653690187,-0.025932920866637788
2015-12-08,51.26,51.890186536901865,-0.01214461883758522
2015-12-09,50.7,54.12018653690186,-0.06319613356413334
2015-12-10,52.93,53.750186536901865,-0.015259231451015931
2015-12-11,52.56,54.56018653690187,-0.036660185088425834
2015-12-14,53.37,55.180186536901864,-0.03280500937943187
2015-12-15,53.99,55.58018653690186,-0.028610672903123024
2015-12-16,54.39,54.16018653690187,0.004243217717530445
2015-12-17,52.97,54.360186536901864,-0.025573616013222278
2015-12-18,53.17,54.83018653690186,-0.030278695765233676
2015-12-21,53.64,55.38018653690187,-0.03142254740767825
2015-12-22,54.19,55.98018653690187,-0.03197893125493234
2015-12-23,54.79,56.01018653690186,-0.02178508254204714
2015-12-24,54.82,55.52018653690187,-0.012611386606860231
2015-12-28,54.33,56.47018653690186,-0.03789940618494869
2015-12-29,55.28,55.81018653690187,-0.009499816606979183
2015-12-30,54.62,55.26018653690186,-0.011584950703602104
2015-12-31,54.07,55.764921592279855,-0.03039404600390405
2016-01-04,53.28,56.57492159227986,-0.05823996745458104
2016-01-05,54.09,55.84492159227985,-0.03142490923512109
2016-01-06,53.36,54.09492159227985,-0.013585777937142551
2016-01-07,51.61,51.904921592279855,-0.005681958150259958
2016-01-08,49.42,51.98492159227985,-0.04933972224478189
2016-01-11,49.5,52.57492159227986,-0.05848647033895682
2016-01-12,50.09,51.374921592279854,-0.02501067743669194
2016-01-13,48.89,53.184921592279856,-0.08075449702088666
2016-01-14,50.7,52.194921592279854,-0.02864113110385369
2016-01-15,49.71,52.70492159227985,-0.05682432497382828
2016-01-19,50.22,53.88492159227985,-0.06801386146593058
2016-01-20,51.4,53.92492159227986,-0.04682290706643033
2016-01-21,51.44,55.59492159227985,-0.0747356318397403
2016-01-22,53.11,55.10492159227986,-0.03620223992042382
2016-01-25,52.62,56.41492159227985,-0.06726804691330412
2016-01-26,53.93,53.71492159227986,0.004004071891841932
2016-01-27,51.23,52.91492159227985,-0.03184208804583544
2016-01-28,50.43,55.17492159227986,-0.08599779492833526
2016-01-29,52.69,54.834921592279855,-0.03911597810293643
2016-02-01,52.35,53.304921592279854,-0.01791432317608277
2016-02-02,50.82,54.74492159227986,-0.07169471574936648
2016-02-03,52.26,54.794921592279856,-0.04626198046493801
2016-02-04,52.31,53.874921592279854,-0.029047310808598903
2016-02-05,51.39,52.934921592279856,-0.029185300474784737
2016-02-08,50.45,53.224921592279856,-0.052135757259290094
2016-02-09,50.74,53.02492159227985,-0.04309146574226186
2016-02-10,50.54,43.904921592279855,0.15112379585451396
2016-02-11,41.42,44.31492159227985,-0.06532611337812178
2016-02-12,41.83,45.63492159227985,-0.08337741053385617
2016-02-16,43.15,48.75492159227986,-0.11496114462354867
2016-02-17,46.27,47.194921592279854,-0.01959790505152892
2016-02-18,44.71,47.82492159227986,-0.06513176579431512
2016-02-19,45.34,49.294921592279856,-0.08022979780739192
2016-02-22,46.81,49.194921592279854,-0.048479020091661607
2016-02-23,46.71,49.084921592279855,-0.048383933705893556
2016-02-24,46.6,49.904921592279855,-0.06622436198339032
2016-02-25,47.42,49.624921592279854,-0.04443173956818647
2016-02-26,47.14,47.554921592279854,-0.008725103067927509
2016-02-29,45.07,48.544921592279856,-0.07158156771711577
2016-03-01,46.06,48.60492159227986,-0.05235933952589844
2016-03-02,46.12,48.21492159227986,-0.04344965257841049
2016-03-03,45.73,47.264921592279855,-0.0324748574750745
2016-03-04,44.78,48.624921592279854,-0.0790730651356013
2016-03-07,46.14,47.23492159227985,-0.023180341056368126
2016-03-08,44.75,49.03492159227986,-0.08738510133468802
2016-03-09,46.55,49.77492159227985,-0.06479008884626836
2016-03-10,47.29,51.084921592279855,-0.07428653062381052
2016-03-11,48.6,50.35492159227986,-0.03485104408441597
2016-03-14,47.87,48.404921592279855,-0.011050975286884368
2016-03-15,45.92,48.88492159227985,-0.06065104526521503
2016-03-16,46.4,46.70492159227985,-0.006528682243420292
2016-03-17,44.22,47.53492159227986,-0.0697365532799834
2016-03-18,45.05,47.944921592279854,-0.06038015072582792
2016-03-21,45.46,48.694921592279854,-0.06643242224241963
2016-03-22,46.21,47.89492159227986,-0.03517954589472483
2016-03-23,45.41,48.364921592279856,-0.06109637925581857
2016-03-24,45.88,47.684921592279856,-0.037850992137776096
2016-03-28,45.2,49.49492159227986,-0.0867749953754805
2016-03-29,47.01,48.88492159227985,-0.03835378131354006
2016-03-30,46.4,48.834921592279855,-0.04986025395123772
2016-03-31,46.35,49.85361067503925,-0.07027797239956857
2016-04-01,47.5,49.583610675039246,-0.04202216512014023
2016-04-04,47.23,48.273610675039244,-0.021618657905340122
2016-04-05,45.92,50.693610675039245,-0.09416592370268262
2016-04-06,48.34,50.42361067503925,-0.04132212364694221
2016-04-07,48.07,49.35361067503925,-0.026008445126557644
2016-04-08,47.0,47.913610675039244,-0.019067873661944512
2016-04-11,45.56,48.60361067503925,-0.06262108170087688
2016-04-12,46.25,49.57361067503925,-0.06704394999238406
2016-04-13,47.22,49.943610675039245,-0.05453371588931688
2016-04-14,47.59,49.24361067503925,-0.03358020771367676
2016-04-15,46.89,49.95361067503924,-0.06132911382460016
2016-04-18,47.6,50.123610675039245,-0.050347743130483624
2016-04-19,47.77,50.28361067503925,-0.049988667108326834
2016-04-20,47.93,51.153610675039246,-0.06301824314060067
2016-04-21,48.8,50.64361067503925,-0.03640361835314232
2016-04-22,48.29,47.373610675039245,0.019343877570294543
2016-04-25,45.02,47.343610675039244,-0.049079709846978514
2016-04-26,44.99,46.833610675039246,-0.039365119376154056
2016-04-27,44.48,44.95361067503924,-0.010535542483180782
2016-04-28,42.6,44.06361067503925,-0.033215858905279005
2016-04-29,41.71,45.06361067503925,-0.07441948447545987
2016-05-02,42.71,46.04361067503925,-0.07240115677649128
2016-05-03,43.69,44.29361067503925,-0.013627488611566263
2016-05-04,41.94,43.75361067503925,-0.04145053738556681
2016-05-05,41.4,42.00361067503925,-0.014370447333899028
2016-05-06,39.65,43.123610675039245,-0.08055008893422366
2016-05-09,40.77,43.163610675039244,-0.05545436624984257
2016-05-10,40.81,41.99361067503925,-0.028185494317181425
2016-05-11,39.64,40.97361067503925,-0.03254803892232205
2016-05-12,38.62,41.513610675039246,-0.06970269817506092
2016-05-13,39.16,42.803610675039245,-0.08512390935197445
2016-05-16,40.45,43.373610675039245,-0.06740528698298409
2016-05-17,41.02,44.39361067503925,-0.07599315810858542
2016-05-18,42.04,43.47361067503925,-0.03297657251787389
2016-05-19,41.12,43.86361067503925,-0.06254867378258289
2016-05-20,41.51,43.56361067503925,-0.04714050656540081
2016-05-23,41.21,44.79361067503925,-0.08000271960742322
2016-05-24,42.44,45.03361067503925,-0.05759277650985273
2016-05-25,42.68,45.21361067503925,-0.05603645975652993
2016-05-26,42.86,45.413610675039244,-0.056230073695566984
2016-05-27,43.06,45.693610675039245,-0.05763630048342594
2016-05-31,43.34,46.81361067503925,-0.0742008707499966
2016-06-01,44.46,47.31361067503925,-0.06031268031177128
2016-06-02,44.96,46.873610675039245,-0.040824904407423146
2016-06-03,44.52,48.873610675039245,-0.08907896541523008
2016-06-06,46.52,48.96361067503925,-0.04990666826547896
2016-06-07,46.61,48.86361067503925,-0.04612042875886879
2016-06-08,46.51,48.11361067503925,-0.033329668103067145
2016-06-09,45.76,46.88361067503924,-0.023965958655088215
2016-06-10,44.53,47.123610675039245,-0.055038453927577446
2016-06-13,44.77,47.22361067503925,-0.05195728661925747
2016-06-14,44.87,47.093610675039244,-0.047216822901579136
2016-06-15,44.74,47.403610675039246,-0.05619003778633658
2016-06-16,45.05,47.36361067503925,-0.04884785264605107
2016-06-17,45.01,47.733610675039245,-0.05705855133358828
2016-06-20,45.38,47.233610675039245,-0.03924346770336551
2016-06-21,44.88,47.35361067503925,-0.05223700241179541
2016-06-22,45.0,48.513610675039246,-0.07242525604978389
2016-06-23,46.16,45.913610675039244,0.005366367866483257
2016-06-24,43.56,44.163610675039244,-0.013667602485690655
2016-06-27,41.81,45.17361067503925,-0.07445963749135986
2016-06-28,42.82,45.57361067503925,-0.06042116554410748
2016-06-29,43.22,45.593610675039244,-0.052060160182459625
2016-06-30,43.24,55.96410518053375,-0.22736189812179164
2016-07-01,43.48,55.154105180533755,-0.21166339554093694
2016-07-05,42.67,56.02410518053375,-0.23836356042637508
2016-07-06,43.54,56.18410518053375,-0.2250477272870154
2016-07-07,43.7,57.02410518053375,-0.23365741800508222
2016-07-08,44.54,57.03410518053375,-0.21906375388875388
2016-07-11,44.55,57.64410518053375,-0.2271542795143534
2016-07-12,45.16,57.78410518053375,-0.21847020285409813
2016-07-13,45.3,57.864105180533755,-0.2171312446867404
2016-07-14,45.38,57.93410518053375,-0.21669628177414246
2016-07-15,45.45,58.014105180533754,-0.21656983489507575
2016-07-18,45.53,57.41410518053375,-0.2069892954556236
2016-07-19,44.93,59.68410518053375,-0.24720325681193034
2016-07-20,47.2,59.34410518053375,-0.20463877825083965
2016-07-21,46.86,59.07410518053375,-0.20675903838419163
2016-07-22,46.59,59.764105180533754,-0.22043507789061312
2016-07-25,47.28,58.96410518053375,-0.1981562366588937
2016-07-26,46.48,59.41410518053375,-0.21769418459190137
2016-07-27,46.93,59.20410518053375,-0.2073184814314104
2016-07-28,46.72,59.27410518053375,-0.21179746437836833
2016-07-29,46.79,59.224105180533755,-0.20995007256978693
2016-08-01,46.74,59.014105180533754,-0.20798595764496075
2016-08-02,46.53,60.89410518053375,-0.2358866287294682
2016-08-03,48.41,61.03410518053375,-0.20683690115866715
2016-08-04,48.55,60.944105180533754,-0.20336840033697923
2016-08-05,48.46,61.014105180533754,-0.20575742516238815
2016-08-08,48.53,62.404105180533755,-0.22232680270626848
2016-08-09,49.92,61.27410518053375,-0.1853002201677333
2016-08-10,48.79,61.194105180533754,-0.20270098147426763
2016-08-11,48.71,60.944105180533754,-0.2007430438808291
2016-08-12,48.46,61.23410518053375,-0.20861095533073326
2016-08-15,48.75,61.014105180533754,-0.20100442584949285
2016-08-16,48.53,61.38410518053375,-0.20940445645870664
2016-08-17,48.9,61.80410518053375,-0.20879042165306072
2016-08-18,49.32,61.14410518053375,-0.19338095055315574
2016-08-19,48.66,60.38410518053375,-0.19415879635015765
2016-08-22,47.9,58.10410518053375,-0.1756176288891954
2016-08-23,45.62,55.63410518053375,-0.17999939332245551
2016-08-24,43.15,55.334105180533754,-0.22019160047463926
2016-08-25,42.85,55.514105180533754,-0.22812409817918622
2016-08-26,43.03,55.70410518053375,-0.22752551431277312
2016-08-29,43.22,55.23410518053375,-0.21751244346704657
2016-08-30,42.75,54.84410518053375,-0.22051786861546618
2016-08-31,42.36,54.404105180533755,-0.22138228614489253
2016-09-01,41.92,52.45410518053375,-0.20082518125660564
2016-09-02,39.97,52.88410518053375,-0.24419634475137797
2016-09-06,40.4,52.794105180533755,-0.23476305049874602
2016-09-07,40.31,53.05410518053375,-0.24020959616919013
2016-09-08,40.57,52.37410518053375,-0.22538056048585375
2016-09-09,39.89,53.81410518053375,-0.2587445268080112
2016-09-12,41.33,53.39410518053375,-0.2259445146564989
2016-09-13,40.91,53.32410518053375,-0.2328047538445256
2016-09-14,40.84,53.974105180533755,-0.24334086015140988
2016-09-15,41.49,54.27410518053375,-0.23554704657054337
2016-09-16,41.79,53.974105180533755,-0.2257398272705049
2016-09-19,41.49,53.74410518053375,-0.2280083581142629
2016-09-20,41.26,54.39410518053375,-0.24146192196639182
2016-09-21,41.91,55.07410518053375,-0.2390253121204896
2016-09-22,42.59,54.544105180533755,-0.21916401673411356
2016-09-23,42.06,53.66410518053375,-0.21623588321273368
2016-09-26,41.18,53.794105180533755,-0.23448861428590817
2016-09-27,41.31,52.70410518053375,-0.21619008882712532
2016-09-28,40.22,50.95410518053375,-0.21066222520250544
2016-09-29,38.47,50.60410518053375,-0.23978499643940876
2016-09-30,38.12,40.639052795031056,-0.061986011527785045
2016-10-03,38.2,40.40905279503106,-0.05466727483656075
2016-10-04,37.97,40.469052795031054,-0.061752193897107954
2016-10-05,38.03,39.279052795031056,-0.0317994632291404
2016-10-06,36.84,38.37905279503106,-0.04010137517594792
2016-10-07,35.94,41.30905279503106,-0.12997278881390584
2016-10-10,38.87,40.749052795031055,-0.04611279689083203
2016-10-11,38.31,39.50905279503105,-0.030348811480032545
2016-10-12,37.07,40.319052795031055,-0.08058355962745911
2016-10-13,37.88,38.929052795031055,-0.026947811973605296
2016-10-14,36.49,38.87905279503106,-0.061448328168539845
2016-10-17,36.44,39.82905279503105,-0.0850899671772728
2016-10-18,37.39,39.639052795031056,-0.056738308219942746
2016-10-19,37.2,40.04905279503106,-0.07113908060728324
2016-10-20,37.61,39.459052795031056,-0.04686004006826794
2016-10-21,37.02,39.999052795031055,-0.07447808352604612
2016-10-24,37.56,41.11905279503105,-0.08655483414883369
2016-10-25,38.68,40.51905279503106,-0.04538735898724133
2016-10-26,38.08,40.459052795031056,-0.05880149510873467
2016-10-27,38.02,39.62905279503106,-0.04060285779105999
2016-10-28,37.19,38.93905279503105,-0.04491770265285566
