date,DISH,dcf,Deviation
1999-09-22,23.25,,
1999-09-23,21.97,,
1999-09-24,22.38,,
1999-09-27,22.55,,
1999-09-28,22.97,,
1999-09-29,23.42,,
1999-09-30,22.7,,
1999-10-01,22.48,,
1999-10-04,23.25,,
1999-10-05,24.0,,
1999-10-06,24.97,,
1999-10-07,26.44,,
1999-10-08,27.5,,
1999-10-11,26.75,,
1999-10-12,26.75,,
1999-10-13,25.88,,
1999-10-14,25.53,,
1999-10-15,24.41,,
1999-10-18,23.27,,
1999-10-19,26.56,,
1999-10-20,26.22,,
1999-10-21,26.47,,
1999-10-22,27.09,,
1999-10-25,27.38,,
1999-10-26,29.44,,
1999-10-27,31.81,,
1999-10-28,30.66,,
1999-10-29,30.94,,
1999-11-01,33.0,,
1999-11-02,31.75,,
1999-11-03,34.88,,
1999-11-04,34.5,,
1999-11-05,35.03,,
1999-11-08,39.0,,
1999-11-09,36.75,,
1999-11-10,38.69,,
1999-11-11,37.44,,
1999-11-12,35.94,,
1999-11-15,35.75,,
1999-11-16,36.34,,
1999-11-17,35.28,,
1999-11-18,35.88,,
1999-11-19,37.69,,
1999-11-22,37.94,,
1999-11-23,36.44,,
1999-11-24,36.38,,
1999-11-26,36.25,,
1999-11-29,34.56,,
1999-11-30,33.03,,
1999-12-01,32.56,,
1999-12-02,35.5,,
1999-12-03,37.41,,
1999-12-06,41.53,,
1999-12-07,44.94,,
1999-12-08,46.78,,
1999-12-09,46.69,,
1999-12-10,45.75,,
1999-12-13,45.5,,
1999-12-14,43.06,,
1999-12-15,45.03,,
1999-12-16,44.97,,
1999-12-17,43.88,,
1999-12-20,43.0,,
1999-12-21,43.88,,
1999-12-22,46.5,,
1999-12-23,47.25,,
1999-12-27,44.81,,
1999-12-28,44.94,,
1999-12-29,43.72,,
1999-12-30,45.81,,
1999-12-31,48.75,,
2000-01-03,47.59,,
2000-01-04,45.84,,
2000-01-05,45.69,,
2000-01-06,41.09,,
2000-01-07,42.69,,
2000-01-10,44.22,,
2000-01-11,41.88,,
2000-01-12,42.34,,
2000-01-13,44.47,,
2000-01-14,45.13,,
2000-01-18,45.84,,
2000-01-19,46.13,,
2000-01-20,47.66,,
2000-01-21,48.13,,
2000-01-24,47.94,,
2000-01-25,47.41,,
2000-01-26,45.03,,
2000-01-27,45.19,,
2000-01-28,42.09,,
2000-01-31,40.72,,
2000-02-01,43.25,,
2000-02-02,43.16,,
2000-02-03,42.63,,
2000-02-04,41.22,,
2000-02-07,43.59,,
2000-02-08,46.13,,
2000-02-09,45.13,,
2000-02-10,46.59,,
2000-02-11,44.69,,
2000-02-14,44.75,,
2000-02-15,44.56,,
2000-02-16,45.72,,
2000-02-17,47.5,,
2000-02-18,47.06,,
2000-02-22,50.0,,
2000-02-23,60.41,,
2000-02-24,57.06,,
2000-02-25,54.75,,
2000-02-28,55.88,,
2000-02-29,57.0,,
2000-03-01,57.47,,
2000-03-02,56.19,,
2000-03-03,60.72,,
2000-03-06,58.09,,
2000-03-07,60.75,,
2000-03-08,63.69,,
2000-03-09,65.16,,
2000-03-10,69.0,,
2000-03-13,64.19,,
2000-03-14,62.02,,
2000-03-15,58.75,,
2000-03-16,61.88,,
2000-03-17,60.53,,
2000-03-20,60.13,,
2000-03-21,60.06,,
2000-03-22,62.59,,
2000-03-23,72.81,,
2000-03-24,76.13,,
2000-03-27,76.94,,
2000-03-28,72.0,,
2000-03-29,70.44,,
2000-03-30,69.13,,
2000-03-31,79.0,,
2000-04-03,74.19,,
2000-04-04,68.38,,
2000-04-05,63.69,,
2000-04-06,68.44,,
2000-04-07,72.88,,
2000-04-10,63.88,,
2000-04-11,60.81,,
2000-04-12,50.94,,
2000-04-13,52.94,,
2000-04-14,42.81,,
2000-04-17,51.38,,
2000-04-18,57.81,,
2000-04-19,52.44,,
2000-04-20,49.44,,
2000-04-24,50.94,,
2000-04-25,58.38,,
2000-04-26,57.44,,
2000-04-27,61.63,,
2000-04-28,63.69,,
2000-05-01,62.13,,
2000-05-02,57.63,,
2000-05-03,55.63,,
2000-05-04,54.19,,
2000-05-05,54.13,,
2000-05-08,52.25,,
2000-05-09,49.13,,
2000-05-10,43.5,,
2000-05-11,48.5,,
2000-05-12,45.38,,
2000-05-15,49.25,,
2000-05-16,49.75,,
2000-05-17,46.63,,
2000-05-18,46.06,,
2000-05-19,42.31,,
2000-05-22,46.5,,
2000-05-23,41.94,,
2000-05-24,38.69,,
2000-05-25,36.13,,
2000-05-26,38.69,,
2000-05-30,43.44,,
2000-05-31,39.94,,
2000-06-01,40.0,,
2000-06-02,47.0,,
2000-06-05,42.44,,
2000-06-06,38.19,,
2000-06-07,37.0,,
2000-06-08,38.13,,
2000-06-09,38.38,,
2000-06-12,34.63,,
2000-06-13,35.0,,
2000-06-14,37.69,,
2000-06-15,35.94,,
2000-06-16,35.06,,
2000-06-19,40.44,,
2000-06-20,39.69,,
2000-06-21,41.75,,
2000-06-22,38.0,,
2000-06-23,38.13,,
2000-06-26,36.56,,
2000-06-27,33.63,,
2000-06-28,31.19,,
2000-06-29,33.56,,
2000-06-30,33.11,,
2000-07-03,32.94,,
2000-07-05,31.63,,
2000-07-06,35.94,,
2000-07-07,36.69,,
2000-07-10,36.88,,
2000-07-11,38.63,,
2000-07-12,41.63,,
2000-07-13,40.69,,
2000-07-14,44.19,,
2000-07-17,43.5,,
2000-07-18,41.63,,
2000-07-19,41.5,,
2000-07-20,44.63,,
2000-07-21,44.94,,
2000-07-24,42.06,,
2000-07-25,43.25,,
2000-07-26,40.94,,
2000-07-27,39.0,,
2000-07-28,36.75,,
2000-07-31,39.44,,
2000-08-01,41.13,,
2000-08-02,42.0,,
2000-08-03,42.25,,
2000-08-04,40.56,,
2000-08-07,40.38,,
2000-08-08,40.63,,
2000-08-09,40.0,,
2000-08-10,39.0,,
2000-08-11,38.56,,
2000-08-14,38.06,,
2000-08-15,38.75,,
2000-08-16,38.06,,
2000-08-17,40.5,,
2000-08-18,40.63,,
2000-08-21,41.16,,
2000-08-22,43.94,,
2000-08-23,44.75,,
2000-08-24,44.69,,
2000-08-25,45.13,,
2000-08-28,44.44,,
2000-08-29,44.0,,
2000-08-30,45.88,,
2000-08-31,48.75,,
2000-09-01,53.06,,
2000-09-05,51.88,,
2000-09-06,50.25,,
2000-09-07,49.5,,
2000-09-08,47.25,,
2000-09-11,44.63,,
2000-09-12,44.94,,
2000-09-13,48.44,,
2000-09-14,46.31,,
2000-09-15,45.44,,
2000-09-18,45.69,,
2000-09-19,48.19,,
2000-09-20,46.38,,
2000-09-21,48.38,,
2000-09-22,51.38,,
2000-09-25,50.38,,
2000-09-26,51.38,,
2000-09-27,51.69,,
2000-09-28,53.42,,
2000-09-29,52.75,,
2000-10-02,54.13,,
2000-10-03,50.61,,
2000-10-04,49.94,,
2000-10-05,46.94,,
2000-10-06,44.31,,
2000-10-09,43.94,,
2000-10-10,41.25,,
2000-10-11,38.63,,
2000-10-12,36.38,,
2000-10-13,39.06,,
2000-10-16,42.0,,
2000-10-17,41.63,,
2000-10-18,40.19,,
2000-10-19,42.19,,
2000-10-20,44.06,,
2000-10-23,44.83,,
2000-10-24,42.94,,
2000-10-25,41.56,,
2000-10-26,45.13,,
2000-10-27,45.56,,
2000-10-30,45.0,,
2000-10-31,45.25,,
2000-11-01,47.19,,
2000-11-02,47.0,,
2000-11-03,45.0,,
2000-11-06,43.94,,
2000-11-07,44.19,,
2000-11-08,42.75,,
2000-11-09,42.25,,
2000-11-10,37.94,,
2000-11-13,40.19,,
2000-11-14,36.13,,
2000-11-15,34.69,,
2000-11-16,34.25,,
2000-11-17,33.94,,
2000-11-20,32.69,,
2000-11-21,31.94,,
2000-11-22,32.75,,
2000-11-24,34.94,,
2000-11-27,33.44,,
2000-11-28,29.84,,
2000-11-29,27.48,,
2000-11-30,29.19,,
2000-12-01,26.56,,
2000-12-04,27.63,,
2000-12-05,29.0,,
2000-12-06,25.75,,
2000-12-07,23.88,,
2000-12-08,25.81,,
2000-12-11,27.06,,
2000-12-12,24.44,,
2000-12-13,25.06,,
2000-12-14,23.5,,
2000-12-15,25.0,,
2000-12-18,25.13,,
2000-12-19,24.0,,
2000-12-20,22.75,,
2000-12-21,22.81,,
2000-12-22,25.75,,
2000-12-26,25.13,,
2000-12-27,24.06,,
2000-12-28,23.75,,
2000-12-29,22.75,,
2001-01-02,21.81,,
2001-01-03,27.19,,
2001-01-04,26.0,,
2001-01-05,24.0,,
2001-01-08,23.38,,
2001-01-09,24.31,,
2001-01-10,25.94,,
2001-01-11,28.88,,
2001-01-12,29.38,,
2001-01-16,32.06,,
2001-01-17,32.94,,
2001-01-18,32.69,,
2001-01-19,32.56,,
2001-01-22,32.75,,
2001-01-23,33.75,,
2001-01-24,34.0,,
2001-01-25,30.88,,
2001-01-26,30.88,,
2001-01-29,32.19,,
2001-01-30,32.0,,
2001-01-31,30.88,,
2001-02-01,30.13,,
2001-02-02,28.19,,
2001-02-05,29.56,,
2001-02-06,30.56,,
2001-02-07,29.19,,
2001-02-08,30.06,,
2001-02-09,29.0,,
2001-02-12,28.75,,
2001-02-13,29.31,,
2001-02-14,28.81,,
2001-02-15,28.5,,
2001-02-16,26.8,,
2001-02-20,26.63,,
2001-02-21,27.0,,
2001-02-22,26.63,,
2001-02-23,27.5,,
2001-02-26,28.56,,
2001-02-27,27.63,,
2001-02-28,26.13,,
2001-03-01,26.63,,
2001-03-02,26.94,,
2001-03-05,27.38,,
2001-03-06,29.88,,
2001-03-07,29.81,,
2001-03-08,30.13,,
2001-03-09,28.25,,
2001-03-12,26.5,,
2001-03-13,27.88,,
2001-03-14,28.06,,
2001-03-15,26.63,,
2001-03-16,26.5,,
2001-03-19,28.25,,
2001-03-20,27.56,,
2001-03-21,27.94,,
2001-03-22,27.69,,
2001-03-23,27.38,,
2001-03-26,28.06,,
2001-03-27,29.5,,
2001-03-28,27.94,,
2001-03-29,27.94,,
2001-03-30,27.69,,
2001-04-02,28.56,,
2001-04-03,26.44,,
2001-04-04,25.81,,
2001-04-05,28.38,,
2001-04-06,26.69,,
2001-04-09,28.25,,
2001-04-10,30.27,,
2001-04-11,30.81,,
2001-04-12,29.06,,
2001-04-16,29.5,,
2001-04-17,30.45,,
2001-04-18,31.8,,
2001-04-19,31.8,,
2001-04-20,31.18,,
2001-04-23,29.95,,
2001-04-24,28.93,,
2001-04-25,31.05,,
2001-04-26,30.98,,
2001-04-27,30.52,,
2001-04-30,29.96,,
2001-05-01,31.0,,
2001-05-02,32.3,,
2001-05-03,36.93,,
2001-05-04,38.51,,
2001-05-07,38.03,,
2001-05-08,36.8,,
2001-05-09,37.03,,
2001-05-10,37.02,,
2001-05-11,34.7,,
2001-05-14,34.78,,
2001-05-15,34.3,,
2001-05-16,35.86,,
2001-05-17,36.89,,
2001-05-18,35.55,,
2001-05-21,36.58,,
2001-05-22,35.28,,
2001-05-23,34.03,,
2001-05-24,33.3,,
2001-05-25,34.02,,
2001-05-29,32.32,,
2001-05-30,31.6,,
2001-05-31,30.59,,
2001-06-01,31.65,,
2001-06-04,31.1,,
2001-06-05,30.6,,
2001-06-06,29.48,,
2001-06-07,30.5,,
2001-06-08,31.2,,
2001-06-11,29.67,,
2001-06-12,28.21,,
2001-06-13,27.79,,
2001-06-14,26.65,,
2001-06-15,27.45,,
2001-06-18,25.83,,
2001-06-19,26.96,,
2001-06-20,28.78,,
2001-06-21,29.04,,
2001-06-22,28.39,,
2001-06-25,28.46,,
2001-06-26,28.9,,
2001-06-27,29.01,,
2001-06-28,30.1,,
2001-06-29,32.42,,
2001-07-02,29.49,,
2001-07-03,29.31,,
2001-07-05,29.84,,
2001-07-06,28.7,,
2001-07-09,28.2,,
2001-07-10,27.8,,
2001-07-11,28.76,,
2001-07-12,30.1,,
2001-07-13,29.38,,
2001-07-16,29.68,,
2001-07-17,30.01,,
2001-07-18,29.97,,
2001-07-19,28.98,,
2001-07-20,29.11,,
2001-07-23,28.23,,
2001-07-24,26.49,,
2001-07-25,26.87,,
2001-07-26,26.43,,
2001-07-27,28.36,,
2001-07-30,27.9,,
2001-07-31,29.75,,
2001-08-01,30.09,,
2001-08-02,30.36,,
2001-08-03,30.44,,
2001-08-06,28.79,,
2001-08-07,29.04,,
2001-08-08,29.34,,
2001-08-09,29.09,,
2001-08-10,28.74,,
2001-08-13,29.12,,
2001-08-14,28.45,,
2001-08-15,27.55,,
2001-08-16,27.33,,
2001-08-17,27.09,,
2001-08-20,27.99,,
2001-08-21,27.12,,
2001-08-22,27.94,,
2001-08-23,27.72,,
2001-08-24,28.93,,
2001-08-27,29.44,,
2001-08-28,28.71,,
2001-08-29,28.5,,
2001-08-30,27.79,,
2001-08-31,28.16,,
2001-09-04,27.58,,
2001-09-05,25.6,,
2001-09-06,23.95,,
2001-09-07,23.77,,
2001-09-10,24.73,,
2001-09-17,22.14,,
2001-09-18,20.84,,
2001-09-19,20.47,,
2001-09-20,20.8,,
2001-09-21,21.92,,
2001-09-24,23.1,,
2001-09-25,21.48,,
2001-09-26,21.33,,
2001-09-27,21.93,,
2001-09-28,23.27,,
2001-10-01,22.13,,
2001-10-02,23.02,,
2001-10-03,24.0,,
2001-10-04,23.79,,
2001-10-05,23.89,,
2001-10-08,23.15,,
2001-10-09,23.45,,
2001-10-10,24.43,,
2001-10-11,25.05,,
2001-10-12,25.05,,
2001-10-15,25.53,,
2001-10-16,26.57,,
2001-10-17,25.13,,
2001-10-18,25.11,,
2001-10-19,25.5,,
2001-10-22,26.14,,
2001-10-23,26.07,,
2001-10-24,25.15,,
2001-10-25,26.4,,
2001-10-26,25.26,,
2001-10-29,24.08,,
2001-10-30,23.14,,
2001-10-31,23.19,,
2001-11-01,22.92,,
2001-11-02,22.78,,
2001-11-05,23.45,,
2001-11-06,24.38,,
2001-11-07,24.53,,
2001-11-08,24.6,,
2001-11-09,25.26,,
2001-11-12,25.31,,
2001-11-13,25.72,,
2001-11-14,25.67,,
2001-11-15,25.73,,
2001-11-16,25.83,,
2001-11-19,25.74,,
2001-11-20,24.88,,
2001-11-21,24.98,,
2001-11-23,25.01,,
2001-11-26,25.89,,
2001-11-27,25.93,,
2001-11-28,25.7,,
2001-11-29,26.03,,
2001-11-30,26.47,,
2001-12-03,25.88,,
2001-12-04,26.46,,
2001-12-05,26.73,,
2001-12-06,26.74,,
2001-12-07,26.27,,
2001-12-10,25.84,,
2001-12-11,25.96,,
2001-12-12,26.6,,
2001-12-13,25.9,,
2001-12-14,25.92,,
2001-12-17,26.0,,
2001-12-18,26.55,,
2001-12-19,26.37,,
2001-12-20,26.47,,
2001-12-21,26.69,,
2001-12-24,26.76,,
2001-12-26,26.92,,
2001-12-27,27.02,,
2001-12-28,27.3,,
2001-12-31,27.47,,
2002-01-02,28.75,,
2002-01-03,28.49,,
2002-01-04,28.59,,
2002-01-07,28.92,,
2002-01-08,29.37,,
2002-01-09,29.05,,
2002-01-10,29.34,,
2002-01-11,29.45,,
2002-01-14,28.44,,
2002-01-15,28.44,,
2002-01-16,27.6,,
2002-01-17,27.48,,
2002-01-18,26.79,,
2002-01-22,26.58,,
2002-01-23,27.33,,
2002-01-24,27.5,,
2002-01-25,28.0,,
2002-01-28,28.17,,
2002-01-29,27.23,,
2002-01-30,26.99,,
2002-01-31,27.3,,
2002-02-01,26.99,,
2002-02-04,25.69,,
2002-02-05,25.0,,
2002-02-06,25.01,,
2002-02-07,25.09,,
2002-02-08,25.63,,
2002-02-11,25.9,,
2002-02-12,25.38,,
2002-02-13,25.15,,
2002-02-14,24.19,,
2002-02-15,23.07,,
2002-02-19,22.34,,
2002-02-20,22.7,,
2002-02-21,23.03,,
2002-02-22,22.9,,
2002-02-25,22.7,,
2002-02-26,24.3,,
2002-02-27,23.6,,
2002-02-28,26.12,,
2002-03-01,27.0,,
2002-03-04,27.79,,
2002-03-05,26.81,,
2002-03-06,27.41,,
2002-03-07,26.14,,
2002-03-08,26.77,,
2002-03-11,27.6,,
2002-03-12,27.26,,
2002-03-13,27.45,,
2002-03-14,27.55,,
2002-03-15,27.91,,
2002-03-18,28.45,,
2002-03-19,28.13,,
2002-03-20,27.76,,
2002-03-21,28.59,,
2002-03-22,28.62,,
2002-03-25,28.35,,
2002-03-26,28.55,,
2002-03-27,28.44,,
2002-03-28,28.32,,
2002-04-01,28.32,,
2002-04-02,26.81,,
2002-04-03,27.22,,
2002-04-04,27.73,,
2002-04-05,27.71,,
2002-04-08,27.69,,
2002-04-09,27.54,,
2002-04-10,27.7,,
2002-04-11,27.35,,
2002-04-12,28.11,,
2002-04-15,27.53,,
2002-04-16,29.35,,
2002-04-17,29.28,,
2002-04-18,28.42,,
2002-04-19,28.37,,
2002-04-22,27.71,,
2002-04-23,28.32,,
2002-04-24,28.05,,
2002-04-25,27.42,,
2002-04-26,27.15,,
2002-04-29,26.52,,
2002-04-30,27.2,,
2002-05-01,27.61,,
2002-05-02,26.26,,
2002-05-03,24.84,,
2002-05-06,24.58,,
2002-05-07,25.5,,
2002-05-08,25.86,,
2002-05-09,24.54,,
2002-05-10,24.08,,
2002-05-13,24.39,,
2002-05-14,24.59,,
2002-05-15,24.37,,
2002-05-16,24.64,,
2002-05-17,24.52,,
2002-05-20,24.63,,
2002-05-21,24.55,,
2002-05-22,24.75,,
2002-05-23,25.36,,
2002-05-24,24.83,,
2002-05-28,24.9,,
2002-05-29,25.1,,
2002-05-30,25.52,,
2002-05-31,25.19,,
2002-06-03,24.51,,
2002-06-04,24.45,,
2002-06-05,24.09,,
2002-06-06,23.72,,
2002-06-07,24.0,,
2002-06-10,23.06,,
2002-06-11,22.5,,
2002-06-12,21.97,,
2002-06-13,22.34,,
2002-06-14,22.68,,
2002-06-17,22.26,,
2002-06-18,22.13,,
2002-06-19,21.55,,
2002-06-20,19.58,,
2002-06-21,18.94,,
2002-06-24,18.87,,
2002-06-25,18.75,,
2002-06-26,16.99,,
2002-06-27,17.26,,
2002-06-28,18.56,,
2002-07-01,16.54,,
2002-07-02,16.51,,
2002-07-03,16.04,,
2002-07-05,18.16,,
2002-07-08,17.37,,
2002-07-09,17.1,,
2002-07-10,16.82,,
2002-07-11,17.56,,
2002-07-12,17.5,,
2002-07-15,17.0,,
2002-07-16,16.79,,
2002-07-17,17.57,,
2002-07-18,16.91,,
2002-07-19,16.27,,
2002-07-22,16.0,,
2002-07-23,14.59,,
2002-07-24,15.7,,
2002-07-25,14.88,,
2002-07-26,15.09,,
2002-07-29,16.16,,
2002-07-30,16.19,,
2002-07-31,16.31,,
2002-08-01,14.86,,
2002-08-02,15.19,,
2002-08-05,14.16,,
2002-08-06,15.65,,
2002-08-07,15.7,,
2002-08-08,15.46,,
2002-08-09,15.93,,
2002-08-12,15.85,,
2002-08-13,15.78,,
2002-08-14,15.36,,
2002-08-15,17.0,,
2002-08-16,18.41,,
2002-08-19,19.15,,
2002-08-20,18.6,,
2002-08-21,18.92,,
2002-08-22,19.36,,
2002-08-23,18.52,,
2002-08-26,18.85,,
2002-08-27,18.3,,
2002-08-28,17.54,,
2002-08-29,17.85,,
2002-08-30,17.8,,
2002-09-03,17.22,,
2002-09-04,17.85,,
2002-09-05,17.17,,
2002-09-06,17.5,,
2002-09-09,17.75,,
2002-09-10,18.05,,
2002-09-11,18.25,,
2002-09-12,17.77,,
2002-09-13,17.34,,
2002-09-16,17.15,,
2002-09-17,17.28,,
2002-09-18,17.4,,
2002-09-19,17.28,,
2002-09-20,17.51,,
2002-09-23,17.4,,
2002-09-24,16.04,,
2002-09-25,17.34,,
2002-09-26,17.47,,
2002-09-27,17.71,,
2002-09-30,17.3,24.37838334835901,-0.2903549118582335
2002-10-01,17.24,24.14838334835901,-0.2860805731257561
2002-10-02,17.01,24.13838334835901,-0.29531320492694113
2002-10-03,17.0,24.08838334835901,-0.29426563193755784
2002-10-04,16.95,24.15838334835901,-0.2983802038578318
2002-10-07,17.02,24.348383348359008,-0.30098028454332326
2002-10-08,17.21,24.14838334835901,-0.2873228923140523
2002-10-09,17.01,24.10838334835901,-0.29443630648266483
2002-10-10,16.97,24.418383348359008,-0.30503179682694115
2002-10-11,17.28,24.028383348359007,-0.28085049462222267
2002-10-14,16.89,24.33838334835901,-0.3060344330085182
2002-10-15,17.2,24.098383348359008,-0.28625917550725477
2002-10-16,16.96,24.258383348359008,-0.3008602528681169
2002-10-17,17.12,24.078383348359008,-0.28898880990833775
2002-10-18,16.94,24.13838334835901,-0.2982131505856781
2002-10-21,17.0,24.26838334835901,-0.29950010447854925
2002-10-22,17.13,26.08838334835901,-0.3433859135208738
2002-10-23,18.95,26.20838334835901,-0.2769489156153343
2002-10-24,19.07,27.38838334835901,-0.30371939966501926
2002-10-25,20.25,26.938383348359007,-0.24828451142991248
2002-10-28,19.8,27.12838334835901,-0.27013712001390977
2002-10-29,19.99,26.95838334835901,-0.25848669255544166
2002-10-30,19.82,27.528383348359007,-0.28001583859149903
2002-10-31,20.39,26.87838334835901,-0.24139782755033667
2002-11-01,19.74,27.58838334835901,-0.28448145182185325
2002-11-04,20.45,27.87838334835901,-0.26645674734924196
2002-11-05,20.74,28.188383348359007,-0.2642359179066798
2002-11-06,21.05,27.53838334835901,-0.23561235480969678
2002-11-07,20.4,27.13838334835901,-0.24829715395579988
2002-11-08,20.0,26.62838334835901,-0.24892173368712922
2002-11-11,19.49,27.13838334835901,-0.28182899659796756
2002-11-12,20.0,27.238383348359008,-0.2657420323293559
2002-11-13,20.1,26.14838334835901,-0.2313100304435679
2002-11-14,19.01,26.33838334835901,-0.27823967976438446
2002-11-15,19.2,26.028383348359007,-0.2623437367188428
2002-11-18,18.89,25.71838334835901,-0.26550593230793806
2002-11-19,18.58,25.988383348359008,-0.28506518658948443
2002-11-20,18.85,26.618383348359007,-0.2918427932565604
2002-11-21,19.48,26.94838334835901,-0.2771366004340957
2002-11-22,19.81,27.04838334835901,-0.2676087237871152
2002-11-25,19.91,26.688383348359007,-0.2539825383906512
2002-11-26,19.55,27.29838334835901,-0.2838403743357494
2002-11-27,20.16,27.54838334835901,-0.2681966217374827
2002-11-29,20.41,27.80838334835901,-0.26604866797463766
2002-12-02,20.67,27.03838334835901,-0.2355312174662807
2002-12-03,19.9,26.88838334835901,-0.25990344074685734
2002-12-04,19.75,26.78838334835901,-0.2627401309303036
2002-12-05,19.65,26.74838334835901,-0.2653761633334185
2002-12-06,19.61,26.188383348359007,-0.2511947095341117
2002-12-09,19.05,28.22838334835901,-0.3251473254805636
2002-12-10,21.09,28.85838334835901,-0.2691898314117013
2002-12-11,21.72,28.55838334835901,-0.23945274720012988
2002-12-12,21.42,27.38838334835901,-0.21791659888960213
2002-12-13,20.25,28.278383348359007,-0.28390531557119203
2002-12-16,21.14,28.938383348359007,-0.26948234303493757
2002-12-17,21.8,29.92838334835901,-0.27159446782496166
2002-12-18,22.79,29.85838334835901,-0.2367302765823549
2002-12-19,22.72,29.33838334835901,-0.22558786793987395
2002-12-20,22.2,30.22838334835901,-0.2655908936921313
2002-12-23,23.09,29.688383348359007,-0.22225472067423047
2002-12-24,22.55,29.65838334835901,-0.2396753479401066
2002-12-26,22.52,29.10838334835901,-0.22633972039984251
2002-12-27,21.97,28.848383348359008,-0.23843219445953023
2002-12-30,21.71,29.39838334835901,-0.2615240184215152
2002-12-31,22.26,26.366986838846113,-0.15576246402168892
2003-01-02,23.28,26.986986838846114,-0.137362013068837
2003-01-03,23.9,28.596986838846114,-0.16424761340470084
2003-01-06,25.51,28.056986838846115,-0.0907790581175203
2003-01-07,24.97,27.086986838846116,-0.07815512487384135
2003-01-08,24.0,28.136986838846113,-0.14703020129840483
2003-01-09,25.05,29.306986838846115,-0.14525501588595657
2003-01-10,26.22,29.276986838846113,-0.1044160335103187
2003-01-13,26.19,29.996986838846116,-0.12691230820277133
2003-01-14,26.91,29.376986838846115,-0.08397685073623484
2003-01-15,26.29,29.596986838846114,-0.11173390240204073
2003-01-16,26.51,28.856986838846115,-0.08133166681445392
2003-01-17,25.77,27.836986838846116,-0.0742532534434246
2003-01-21,24.75,27.736986838846114,-0.10768966565116544
2003-01-22,24.65,27.756986838846114,-0.11193530684309949
2003-01-23,24.67,26.656986838846116,-0.07453906365555774
2003-01-24,23.57,26.776986838846113,-0.1197665315424381
2003-01-27,23.69,27.876986838846115,-0.15019510046227869
2003-01-28,24.79,28.356986838846115,-0.12578864105405285
2003-01-29,25.27,28.286986838846115,-0.10665635247876348
2003-01-30,25.2,29.036986838846115,-0.1321413568198797
2003-01-31,25.95,29.076986838846114,-0.10754163958517671
2003-02-03,25.99,28.526986838846113,-0.08893287093999769
2003-02-04,25.44,28.156986838846116,-0.09649423265339208
2003-02-05,25.07,28.426986838846116,-0.11809154652503362
2003-02-06,25.34,27.786986838846115,-0.08806233122856044
2003-02-07,24.7,28.696986838846115,-0.13928245711969778
2003-02-10,25.61,28.226986838846116,-0.09271222797484735
2003-02-11,25.14,27.976986838846116,-0.10140430258582933
2003-02-12,24.89,27.596986838846114,-0.09808994201626753
2003-02-13,24.51,28.186986838846114,-0.13044980152964214
2003-02-14,25.1,29.416986838846114,-0.1467514964226515
2003-02-18,26.33,29.566986838846116,-0.10947976729888664
2003-02-19,26.48,29.506986838846114,-0.1025854268135935
2003-02-20,26.42,29.686986838846114,-0.11004777468931892
2003-02-21,26.6,29.156986838846116,-0.08769722512750933
2003-02-24,26.07,29.586986838846116,-0.11886938193478025
2003-02-25,26.5,29.396986838846114,-0.09854706724629148
2003-02-26,26.31,29.236986838846114,-0.10011246558955023
2003-02-27,26.15,29.416986838846114,-0.11105783392240398
2003-02-28,26.33,29.036986838846115,-0.09322547321696162
2003-03-03,25.95,30.736986838846114,-0.15574027681842284
2003-03-04,27.65,31.846986838846114,-0.13178599470285657
2003-03-05,28.76,32.13698683884611,-0.10508100388441277
2003-03-06,29.05,31.836986838846116,-0.08753927791450267
2003-03-07,28.75,31.866986838846113,-0.09781241177928002
2003-03-10,28.78,31.586986838846116,-0.0888652929501349
2003-03-11,28.5,31.606986838846115,-0.09830063380250842
2003-03-12,28.52,32.50698683884612,-0.1226501508310095
2003-03-13,29.42,32.28698683884611,-0.08879697734434266
2003-03-14,29.2,32.806986838846115,-0.10994569103722607
2003-03-17,29.72,33.14698683884612,-0.10338758257296299
2003-03-18,30.06,32.656986838846116,-0.07952316151093741
2003-03-19,29.57,32.75698683884612,-0.09729181913236007
2003-03-20,29.67,33.486986838846114,-0.11398418308625691
2003-03-21,30.4,32.42698683884611,-0.06250925653128747
2003-03-24,29.34,31.836986838846116,-0.07843037569747024
2003-03-25,28.75,31.956986838846113,-0.10035322964015436
2003-03-26,28.87,32.916986838846114,-0.12294523975293414
2003-03-27,29.83,32.56698683884611,-0.08404175837297356
2003-03-28,29.48,31.966986838846115,-0.07779860051820531
2003-03-31,28.88,31.159551858457114,-0.0731574019039819
2003-04-01,28.96,31.739551858457112,-0.08757375878690898
2003-04-02,29.54,31.299551858457114,-0.056216519214529415
2003-04-03,29.1,31.289551858457113,-0.06997709230102978
2003-04-04,29.09,31.579551858457112,-0.07883429979043233
2003-04-07,29.38,31.989551858457112,-0.08157513021762519
2003-04-08,29.79,31.199551858457113,-0.04517859310453631
2003-04-09,29.0,30.469551858457113,-0.04823017631777948
2003-04-10,28.27,29.829551858457112,-0.05228210822131263
2003-04-11,27.63,30.669551858457112,-0.09910649730015397
2003-04-14,28.47,30.889551858457114,-0.07832913437993683
2003-04-15,28.69,30.399551858457112,-0.05623608750605702
2003-04-16,28.2,30.929551858457113,-0.08825061129072809
2003-04-17,28.73,30.669551858457112,-0.06324030645795953
2003-04-21,28.47,31.59955185845711,-0.09903785574160096
2003-04-22,29.4,31.979551858457114,-0.08066253929618294
2003-04-23,29.78,30.979551858457114,-0.03872076213167197
