date,ANET,dcf,Deviation
2020-03-23,161.88,200.06445107516276,-0.19086074947326426
2020-03-24,186.56,201.83445107516278,-0.07567811636614308
2020-03-25,188.33,214.07445107516276,-0.12025933475883921
2020-03-26,200.57,204.79445107516275,-0.020627761411427747
2020-03-27,191.29,219.23445107516275,-0.1274637765101172
2020-03-30,205.73,212.07392449242548,-0.029913741199484756
2020-03-31,202.55,202.29392449242548,0.0012658586174401076
2020-04-01,192.77,203.6239244924255,-0.0533037781266672
2020-04-02,194.1,204.16392449242545,-0.04929335345333663
2020-04-03,194.64,217.1239244924255,-0.1035534179155364
2020-04-06,207.6,218.66392449242548,-0.05059785018542795
2020-04-07,209.14,224.11392449242547,-0.06681389621969502
2020-04-08,214.59,219.43392449242546,-0.02207463820204636
2020-04-09,209.91,211.6039244924255,-0.008005165766602484
2020-04-13,202.08,216.83392449242547,-0.06804251007752637
2020-04-14,207.31,213.71392449242546,-0.0299649379778828
2020-04-15,204.19,214.73392449242547,-0.04910227630472708
2020-04-16,205.21,219.54392449242548,-0.06528955208195708
2020-04-17,210.02,221.51392449242547,-0.05188804504620881
2020-04-20,211.99,209.57392449242548,0.01152851201992866
2020-04-21,200.05,220.89392449242547,-0.09436169211227086
2020-04-22,211.37,218.75392449242548,-0.033754477820493456
2020-04-23,209.23,226.33392449242547,-0.07556942482565343
2020-04-24,216.81,227.43392449242546,-0.0467121363540437
2020-04-27,217.91,227.55392449242547,-0.04238083133014248
2020-04-28,218.03,231.56392449242549,-0.058445738135122105
2020-04-29,222.04,228.82392449242548,-0.029646919601931998
2020-04-30,219.3,217.16392449242548,0.009836235519169012
2020-05-01,207.64,220.52392449242546,-0.058424157478967786
2020-05-04,211.0,229.96392449242546,-0.08246478022273485
2020-05-05,220.44,217.53392449242548,0.013359183007226605
2020-05-06,208.01,219.95392449242547,-0.054301938553666496
2020-05-07,210.43,227.53392449242548,-0.07517087630154629
2020-05-08,218.01,234.10392449242548,-0.06874692309118557
2020-05-11,224.58,230.6239244924255,-0.02620684088056957
2020-05-12,221.1,223.24392449242546,-0.009603506555889374
2020-05-13,213.72,215.11392449242547,-0.006479936134838882
2020-05-14,205.59,219.97392449242548,-0.06538922522574153
2020-05-15,210.45,225.14392449242547,-0.06526458364600385
2020-05-18,215.62,229.28392449242548,-0.05959390534104747
2020-05-19,219.76,234.22392449242548,-0.061752549504793364
2020-05-20,224.7,232.60392449242548,-0.03398018545763126
2020-05-21,223.08,229.69392449242548,-0.028794512118859195
2020-05-22,220.17,231.8739244924255,-0.0504753801793173
2020-05-26,222.35,236.83392449242547,-0.06115646026415744
2020-05-27,227.31,232.44392449242548,-0.022086722652081114
2020-05-28,222.92,242.98392449242547,-0.08257305307064022
2020-05-29,233.46,244.16392449242548,-0.043839090949562176
2020-06-01,234.64,239.97392449242548,-0.022227100313950365
2020-06-02,230.45,240.79392449242548,-0.04295758090337898
2020-06-03,231.27,238.18392449242546,-0.029027670558200547
2020-06-04,228.66,244.69392449242548,-0.06552645116009737
2020-06-05,235.17,241.31392449242549,-0.02546029826230911
2020-06-08,231.79,240.92392449242547,-0.037912069179798835
2020-06-09,231.4,242.29392449242548,-0.04496160815937433
2020-06-10,232.77,228.32392449242548,0.01947266593922814
2020-06-11,218.8,232.30392449242547,-0.05813041911337047
2020-06-12,222.78,235.3739244924255,-0.05350603096576556
2020-06-15,225.85,239.08392449242547,-0.055352632012047875
2020-06-16,229.56,236.06392449242549,-0.027551539297713257
2020-06-17,226.54,228.97392449242548,-0.01062970160388721
2020-06-18,219.449997,227.53392449242548,-0.03552844926513188
2020-06-19,218.009995,226.39392449242547,-0.03703248446804486
2020-06-22,216.869995,225.14392449242547,-0.036749512611004675
2020-06-23,215.619995,218.77392449242546,-0.014416386686589178
2020-06-24,209.25,221.50392449242548,-0.055321478030266324
2020-06-25,211.979996,220.15392449242546,-0.03712824339275722
2020-06-26,210.630005,216.43392449242546,-0.026816126473872437
2020-06-29,206.910004,219.55392449242547,-0.05758913452199166
2020-06-30,210.029999,218.96392449242546,-0.04080090139567494
2020-07-01,209.440002,220.03392449242548,-0.04814676880787161
2020-07-02,210.509995,223.97392449242548,-0.06011382585244118
2020-07-06,214.449997,220.30392449242547,-0.026572052703612847
2020-07-07,210.779999,223.6239244924255,-0.05743538184287844
2020-07-08,214.100006,228.31392449242549,-0.062256029823958614
2020-07-09,218.789993,225.63392549242548,-0.03033201889959236
2020-07-10,216.110001,220.8239274924255,-0.021346991451309916
2020-07-13,211.300003,225.25392049242546,-0.06194750112193803
2020-07-14,215.729996,224.66392349242548,-0.03976574143968725
2020-07-15,215.139999,224.64391949242548,-0.04230660021379273
2020-07-16,215.119995,229.0939314924255,-0.060996537103330195
2020-07-17,219.570007,234.96392649242546,-0.06551609739515363
2020-07-20,225.440002,238.3139174924255,-0.0540208294500244
2020-07-21,228.789993,243.3539264924255,-0.059846716682743994
2020-07-22,233.830002,248.8239274924255,-0.06025917862293173
2020-07-23,239.300003,246.3339224924255,-0.02855440867118808
2020-07-24,236.809998,255.3539264924255,-0.07262049480557153
2020-07-27,245.830002,250.36392049242548,-0.01810931256991022
2020-07-28,240.839996,256.44392249242543,-0.06084732420549488
2020-07-29,246.919998,258.9139234924255,-0.046323988029081
2020-07-30,249.389999,269.2939134924255,-0.0739114903649144
2020-07-31,259.769989,270.0339344924255,-0.03800983573312111
2020-08-03,260.51001,273.51391449242544,-0.04754384988623872
2020-08-04,263.98999,245.1800175596584,0.07671902721747959
2020-08-05,235.130005,246.4300175596584,-0.045854854337795015
2020-08-06,236.380005,240.85001555965837,-0.018559311899031816
2020-08-07,230.800003,232.52001355965837,-0.0073972581255551395
2020-08-10,222.470001,230.03000855965837,-0.03286531008278293
2020-08-11,219.979996,226.29001755965837,-0.027884666003858527
2020-08-12,216.240005,226.4008199627229,-0.044879762204023343
2020-08-13,216.309998,222.76081996272288,-0.02895851238023972
2020-08-14,212.669998,225.10081696272292,-0.05522334005914109
2020-08-17,215.009995,229.55082896272287,-0.06334472425313775
2020-08-18,219.460007,230.74081596272288,-0.048889525312874604
2020-08-19,220.649994,231.47082696272292,-0.04674815010042521
2020-08-20,221.380005,232.6608289627229,-0.04848613328258322
2020-08-21,222.570007,,
