date,AMP,dcf,Deviation
2015-03-05,134.41,146.5082051282051,-0.08257698002387182
2015-03-06,132.98,147.6682051282051,-0.09946762145211185
2015-03-09,134.14,143.76820512820512,-0.0669703368670368
2015-03-10,130.24,144.15820512820514,-0.09654812999251183
2015-03-11,130.63,147.96820512820514,-0.11717520742501863
2015-03-12,134.44,146.88820512820516,-0.08474611775220664
2015-03-13,133.36,149.2582051282051,-0.10651478164667294
2015-03-16,135.73,148.40820512820514,-0.08542792574880109
2015-03-17,134.88,148.89820512820512,-0.09414623310022507
2015-03-18,135.37,146.86820512820512,-0.07828927383001671
2015-03-19,133.34,149.6982051282051,-0.10927455752856585
2015-03-20,136.17,148.51820512820512,-0.08314270373484389
2015-03-23,134.99,146.61820512820512,-0.0793094221692131
2015-03-24,133.09,144.03820512820513,-0.07600903606414966
2015-03-25,130.51,143.77820512820512,-0.09228245071201191
2015-03-26,130.25,142.57820512820516,-0.08646626682612346
2015-03-27,129.05,144.54820512820515,-0.10721824677421077
2015-03-30,131.02,144.36820512820512,-0.0924594519710994
2015-03-31,130.84,145.31457429931254,-0.09960855178571726
2015-04-01,130.46,145.04457429931253,-0.10055236033314796
2015-04-02,130.19,144.28457429931254,-0.09768594021751709
2015-04-06,129.43,143.01457429931253,-0.09498734213536597
2015-04-07,128.16,143.57457429931253,-0.1073628417464606
2015-04-08,128.72,140.13457429931253,-0.08145437595530292
2015-04-09,125.28,139.38457429931253,-0.10119178804553053
2015-04-10,124.53,141.48457429931253,-0.11983337677113048
2015-04-13,126.63,143.12457429931254,-0.11524627674921772
2015-04-14,128.27,143.77457429931252,-0.10783947283359574
2015-04-15,128.92,145.62457429931254,-0.11470985841289705
2015-04-16,130.77,144.04457429931253,-0.09215601742644652
2015-04-17,129.19,145.40457429931254,-0.11151350896248391
2015-04-20,130.55,145.18457429931254,-0.10079978792472744
2015-04-21,130.33,146.47457429931254,-0.11022100167584037
2015-04-22,131.62,142.02457429931252,-0.07325897191133413
2015-04-23,127.17,142.60457429931253,-0.10823337452638038
2015-04-24,127.75,141.54457429931253,-0.09745745725401167
2015-04-27,126.69,141.99457429931255,-0.10778281053930838
2015-04-28,127.14,142.34457429931254,-0.10681527114157086
2015-04-29,127.49,140.13457429931253,-0.09023165312726522
2015-04-30,125.28,140.26457429931253,-0.10683078299825544
2015-05-01,125.41,140.84457429931254,-0.1095858635385707
2015-05-04,125.99,139.47457429931254,-0.09668123646948468
2015-05-05,124.62,138.34457429931254,-0.09920572865849453
2015-05-06,123.49,139.41457429931253,-0.11422460226521003
2015-05-07,124.56,141.20457429931253,-0.1178756026984712
2015-05-08,126.35,140.27457429931252,-0.09926655895316283
2015-05-11,125.42,139.58457429931252,-0.10147664504058518
2015-05-12,124.73,141.35457429931253,-0.11760902950413665
2015-05-13,126.5,143.15457429931254,-0.11633979829726282
2015-05-14,128.3,142.85457429931253,-0.10188385195714778
2015-05-15,128.0,143.82457429931253,-0.11002691561165412
2015-05-18,128.97,143.82457429931253,-0.1032825883315236
2015-05-19,128.97,143.31457429931254,-0.1000915250207135
2015-05-20,128.46,143.14457429931252,-0.10258561577477154
2015-05-21,128.29,143.12457429931254,-0.10364798897699712
2015-05-22,128.27,141.66457429931253,-0.09455133272071337
2015-05-26,126.81,141.73457429931253,-0.10529946114485145
2015-05-27,126.88,141.86457429931252,-0.1056259067728732
2015-05-28,127.01,139.44457429931254,-0.08917216293136065
2015-05-29,124.59,139.44457429931254,-0.10652672844357314
2015-06-01,124.59,140.93457429931254,-0.11597277943026552
2015-06-02,126.08,142.21457429931255,-0.1134523263793965
2015-06-03,127.36,140.18457429931254,-0.09148349141418644
2015-06-04,125.33,141.46457429931255,-0.11405381438588869
2015-06-05,126.61,140.98457429931253,-0.10195848993234591
2015-06-08,126.13,141.18457429931254,-0.10663044722858117
2015-06-09,126.33,144.71457429931255,-0.12704024033742312
2015-06-10,129.86,144.48457429931253,-0.10121893198796728
2015-06-11,129.63,143.18457429931254,-0.09466504590765557
2015-06-12,128.33,142.74457429931255,-0.10098159156009301
2015-06-15,127.89,143.32457429931253,-0.10768965737222191
2015-06-16,128.47,143.20457429931253,-0.10289178520593711
2015-06-17,128.35,144.33457429931252,-0.11074667574911512
2015-06-18,129.48,142.69457429931254,-0.09260740546163992
2015-06-19,127.84,144.20457429931253,-0.11348165880886718
2015-06-22,129.35,144.61457429931252,-0.10555349883144594
2015-06-23,129.76,143.23457429931253,-0.09407347608095773
2015-06-24,128.38,142.71457429931255,-0.10044225945171459
2015-06-25,127.86,143.27457429931252,-0.10758764682915889
2015-06-26,128.42,138.64457429931252,-0.07374666012706155
2015-06-29,123.79,139.78457429931254,-0.11442302828825934
2015-06-30,124.93,139.84206180074588,-0.10663502531872948
2015-07-01,126.15,138.92206180074587,-0.09193688630294494
2015-07-02,125.23,137.37206180074588,-0.08838814560676522
2015-07-06,123.68,137.52206180074586,-0.10065339058689693
2015-07-07,123.83,135.66206180074587,-0.08721717511653526
2015-07-08,121.97,136.78206180074588,-0.10828950525927161
2015-07-09,123.09,137.37206180074588,-0.10396627679259551
2015-07-10,123.68,139.14206180074586,-0.11112428262625451
2015-07-13,125.45,139.36206180074586,-0.09982675070233071
2015-07-14,125.67,139.62206180074588,-0.09992734400854797
2015-07-15,125.93,141.58206180074586,-0.11055116447430768
2015-07-16,127.89,141.32206180074587,-0.09504575315129582
2015-07-17,127.63,141.98206180074587,-0.1010836271759964
2015-07-20,128.29,141.33206180074586,-0.09227956936716142
2015-07-21,127.64,140.50206180074588,-0.09154358047062905
2015-07-22,126.81,139.90206180074588,-0.09358019197309697
2015-07-23,126.21,137.73206180074587,-0.08365562564085194
2015-07-24,124.04,136.65206180074588,-0.09229324193538835
2015-07-27,122.96,138.95206180074587,-0.1150904966324151
2015-07-28,125.26,140.41206180074587,-0.10791139740008704
2015-07-29,126.72,140.27206180074586,-0.0966126941229134
2015-07-30,126.58,139.36206180074586,-0.09171837468235167
2015-07-31,125.67,139.28206180074588,-0.09773018596047944
2015-08-03,125.59,138.83206180074586,-0.09538187093807693
2015-08-04,125.14,138.86206180074586,-0.09881793214647605
2015-08-05,125.17,137.39206180074586,-0.08895755431977592
2015-08-06,123.7,136.74206180074586,-0.09537710364313612
2015-08-07,123.05,138.83206180074586,-0.11367735662815803
2015-08-10,125.14,137.11206180074586,-0.08731589069197954
2015-08-11,123.42,135.54206180074587,-0.08943394869236942
2015-08-12,121.85,135.31206180074588,-0.09948900062264576
2015-08-13,121.62,136.65206180074588,-0.11000245150098298
2015-08-14,122.96,137.83206180074586,-0.107899871818252
2015-08-17,124.14,136.16206180074587,-0.0882923014072633
2015-08-18,122.47,134.66206180074587,-0.09053820829496873
2015-08-19,120.97,132.57206180074587,-0.0875151343590298
2015-08-20,118.88,128.53206180074588,-0.07509458469365249
2015-08-21,114.84,122.82206180074587,-0.06498882760733293
2015-08-24,109.13,120.97206180074588,-0.09789088178269656
2015-08-25,107.28,125.74206180074587,-0.14682486939017536
2015-08-26,112.05,128.65206180074588,-0.12904621634792668
2015-08-27,114.96,127.83206180074588,-0.10069509651506514
2015-08-28,114.14,126.36206180074588,-0.09672255759816772
2015-08-31,112.67,122.79206180074587,-0.08243254207402184
2015-09-01,109.1,123.25206180074588,-0.1148221100238036
2015-09-02,109.56,123.31206180074587,-0.11152243827507458
2015-09-03,109.62,122.21206180074587,-0.10303452552233283
2015-09-04,108.52,124.76206180074587,-0.1301843009510827
2015-09-08,111.07,122.58206180074588,-0.0939131030399738
2015-09-09,108.89,123.25206180074588,-0.11652593547655332
2015-09-10,109.56,123.41206180074587,-0.11224236592943915
2015-09-11,109.72,122.61206180074588,-0.10514513508219514
2015-09-14,108.92,123.53206180074586,-0.11828558179749926
2015-09-15,109.84,124.32206180074587,-0.1164882691855339
2015-09-16,110.63,123.21206180074587,-0.10211712730765865
2015-09-17,109.52,121.10206180074587,-0.0956388489884038
2015-09-18,107.41,122.48206180074587,-0.12305525869792378
2015-09-21,108.79,121.19206180074588,-0.10233394511545091
2015-09-22,107.5,120.61206180074588,-0.10871269096126823
2015-09-23,106.92,120.58206180074588,-0.11330094706227167
2015-09-24,106.89,121.75206180074588,-0.12206825560842227
2015-09-25,108.06,117.48206180074587,-0.0802000037820757
2015-09-28,103.79,120.14206180074586,-0.13610605274833354
2015-09-29,106.45,122.82206180074587,-0.13329903081505223
2015-09-30,109.13,124.55623655913979,-0.12384957177006028
2015-10-01,109.61,123.53623655913978,-0.11272997257345585
2015-10-02,108.59,126.82623655913979,-0.14378914847509583
2015-10-05,111.88,125.96623655913979,-0.11182549343312687
2015-10-06,111.02,126.80623655913979,-0.12449101075385538
2015-10-07,111.86,126.99623655913979,-0.11918649693285299
2015-10-08,112.05,126.04623655913979,-0.11104049546590689
2015-10-09,111.1,124.77623655913979,-0.10960609917624586
2015-10-12,109.83,122.93623655913979,-0.10661003562472726
2015-10-13,107.99,122.51623655913978,-0.1185658078235845
2015-10-14,107.57,125.56623655913978,-0.1433206652702682
2015-10-15,110.62,126.51623655913978,-0.12564582216061349
2015-10-16,111.57,126.19623655913979,-0.1159007349025456
2015-10-19,111.25,127.24623655913979,-0.1257108814507475
2015-10-20,112.3,126.50623655913978,-0.11229672896401888
2015-10-21,111.56,129.03623655913978,-0.1354366573697311
2015-10-22,114.09,131.0262365591398,-0.12925836079780462
2015-10-23,116.08,130.44623655913978,-0.11013147590982153
2015-10-26,115.5,127.94623655913979,-0.09727708210774022
2015-10-27,113.0,130.9262365591398,-0.13691859653387695
2015-10-28,115.98,130.35623655913977,-0.11028422527845516
2015-10-29,115.41,130.3062365591398,-0.1143171420838257
2015-10-30,115.36,132.15623655913978,-0.12709378684239003
2015-11-02,117.21,132.7462365591398,-0.11703711503879999
2015-11-03,117.8,130.8362365591398,-0.09963781366676072
2015-11-04,115.89,131.9962365591398,-0.1220204225438164
2015-11-05,117.05,134.22623655913978,-0.12796482267140052
2015-11-06,119.28,132.3362365591398,-0.09865957275659021
2015-11-09,117.39,131.4962365591398,-0.10727483103895208
2015-11-10,116.55,130.9962365591398,-0.11027978313421138
2015-11-11,116.05,128.69623655913978,-0.09826422976501303
2015-11-12,113.75,127.43623655913979,-0.10739674152875944
2015-11-13,112.49,128.41623655913978,-0.12402042752440612
2015-11-16,113.47,127.91623655913979,-0.11293512807860662
2015-11-17,112.97,130.41623655913978,-0.13377350105658392
2015-11-18,115.47,129.91623655913978,-0.11119654434081172
2015-11-19,114.97,129.4362365591398,-0.11176342069038847
2015-11-20,114.49,128.56623655913978,-0.10948626121341576
2015-11-23,113.62,127.54623655913979,-0.10918578967778914
2015-11-24,112.6,127.96623655913979,-0.12008039755110145
2015-11-25,113.02,128.4562365591398,-0.120167280099578
2015-11-27,113.51,127.89623655913978,-0.1124836582074682
2015-11-30,112.95,129.5562365591398,-0.1281778245508033
2015-12-01,114.61,127.94623655913979,-0.10423312883435587
2015-12-02,113.0,126.24623655913979,-0.10492381333628598
2015-12-03,111.3,129.88623655913977,-0.14309627449000029
2015-12-04,114.94,128.25623655913978,-0.10382525572547563
2015-12-07,113.31,126.51623655913978,-0.10438372906363325
2015-12-08,111.57,123.77623655913979,-0.09861534732725297
2015-12-09,108.83,123.73623655913978,-0.12046783524093485
2015-12-10,108.79,120.09623655913978,-0.09414313789568396
2015-12-11,105.15,119.90623655913978,-0.12306479614896226
2015-12-14,104.96,120.82623655913979,-0.13131449767016357
2015-12-15,105.88,122.50623655913978,-0.13571747060496375
2015-12-16,107.56,120.04623655913979,-0.10401189505835562
2015-12-17,105.1,118.02623655913979,-0.10952002652954884
2015-12-18,103.08,120.37623655913978,-0.14368480900831537
2015-12-21,105.43,122.11623655913978,-0.13664224372865252
2015-12-22,107.17,123.62623655913978,-0.13311281664121122
2015-12-23,108.68,122.88623655913979,-0.11560478176335831
2015-12-24,107.94,122.74623655913979,-0.12062477004747973
2015-12-28,107.8,123.52623655913979,-0.12731090169342807
2015-12-29,108.58,122.23623655913978,-0.11172003444766299
2015-12-30,107.29,121.36623655913978,-0.1159814867644895
2015-12-31,106.42,117.04587404994571,-0.0907838412604911
2016-01-04,104.25,116.63587404994571,-0.1061926628563854
2016-01-05,103.84,113.10587404994571,-0.08192212940111354
2016-01-06,100.31,109.9258740499457,-0.08747598445818727
2016-01-07,97.13,107.7358740499457,-0.09844329146138353
2016-01-08,94.94,108.4558740499457,-0.12462094993325512
2016-01-11,95.66,108.94587404994572,-0.12194930891880196
2016-01-12,96.15,105.2058740499457,-0.08607764663070516
2016-01-13,92.41,107.88587404994571,-0.143446713355459
2016-01-14,95.09,105.62587404994571,-0.09974709458937836
2016-01-15,92.83,105.33587404994572,-0.11872378866876798
2016-01-19,92.54,104.40587404994571,-0.11365140283456943
2016-01-20,91.61,103.36587404994572,-0.11373070810841646
2016-01-21,90.57,106.04587404994571,-0.1459356546267595
2016-01-22,93.25,103.11587404994572,-0.0956775485912773
2016-01-25,90.32,105.15587404994571,-0.14108459640494397
2016-01-26,92.36,103.90587404994571,-0.11111858839083355
2016-01-27,91.11,99.71587404994571,-0.08630395242421685
2016-01-28,86.92,103.44587404994572,-0.15975382490331802
2016-01-29,90.65,100.58587404994572,-0.09878001403071834
2016-02-01,87.79,96.7358740499457,-0.09247731658812386
2016-02-02,83.94,97.61587404994572,-0.1400988741129171
2016-02-03,84.82,98.26587404994571,-0.13683157230262422
2016-02-04,85.47,95.58587404994572,-0.10583021968978334
2016-02-05,82.79,93.5658740499457,-0.11516884931992954
2016-02-08,80.77,91.96587404994571,-0.1217394404783817
2016-02-09,79.17,93.10587404994571,-0.14967771037163513
2016-02-10,80.31,89.0658740499457,-0.09830784397889192
2016-02-11,76.27,92.94587404994572,-0.17941489302671698
2016-02-12,80.15,95.71587404994571,-0.16262583614733794
2016-02-16,82.92,97.76587404994571,-0.15185128956512361
2016-02-17,84.97,97.07587404994571,-0.12470527995160996
2016-02-18,84.28,95.4858740499457,-0.11735635413552647
2016-02-19,82.69,97.33587404994572,-0.1504673810442234
2016-02-22,84.54,96.22587404994572,-0.12144211902798818
2016-02-23,83.43,96.22587404994572,-0.13297747800455473
2016-02-24,83.43,97.16587404994571,-0.1413652085595929
2016-02-25,84.37,99.2858740499457,-0.1502315832204114
2016-02-26,86.49,96.74587404994571,-0.10600838692770564
2016-02-29,83.95,100.80587404994571,-0.1672112285995777
2016-03-01,88.01,100.68587404994571,-0.12589525759748366
2016-03-02,87.89,102.33587404994572,-0.14116138826249047
2016-03-03,89.54,103.25587404994572,-0.13283383803725524
2016-03-04,90.46,102.55587404994571,-0.1179442344185464
2016-03-07,89.76,101.61587404994572,-0.11667344458522666
2016-03-08,88.82,101.4558740499457,-0.12454551467099084
2016-03-09,88.66,101.25587404994572,-0.12439647742048676
2016-03-10,88.46,105.39587404994572,-0.16068820722450705
2016-03-11,92.6,104.62587404994571,-0.11494168301241503
2016-03-14,91.83,102.89587404994572,-0.1075443904055311
2016-03-15,90.1,104.2358740499457,-0.1356142899820878
2016-03-16,91.44,106.1758740499457,-0.13878740515961163
2016-03-17,93.38,107.15587404994571,-0.1285592056626288
2016-03-18,94.36,106.93587404994571,-0.11760201299773354
2016-03-21,94.14,106.14587404994572,-0.11310730781958134
2016-03-22,93.35,105.55587404994571,-0.11563424735766281
2016-03-23,92.76,104.77587404994571,-0.11468168754400321
2016-03-24,91.98,106.18587404994571,-0.13378308722367172
2016-03-28,93.39,106.96587404994571,-0.12691780598741909
2016-03-29,94.17,108.36587404994572,-0.13099948830203545
2016-03-30,95.57,106.80587404994571,-0.10519902720604557
2016-03-31,94.01,109.85922018348624,-0.14426845700356294
2016-04-01,94.67,108.36922018348623,-0.12641246435372777
2016-04-04,93.18,107.09922018348624,-0.12996565390148807
2016-04-05,91.91,108.42922018348624,-0.15235026273851338
2016-04-06,93.24,106.22922018348623,-0.12227539805950172
2016-04-07,91.04,106.48922018348624,-0.145077784933221
2016-04-08,91.3,107.73922018348624,-0.1525834339202501
2016-04-11,92.55,109.35922018348624,-0.153706474454401
2016-04-12,94.17,112.81922018348624,-0.16530180011132523
2016-04-13,97.63,112.32922018348624,-0.1308583835931162
2016-04-14,97.14,111.60922018348624,-0.12964179984143565
2016-04-15,96.42,111.76922018348624,-0.13732958106255144
2016-04-18,96.58,112.02922018348625,-0.13790348766315474
2016-04-19,96.84,113.94922018348623,-0.15014776016839937
2016-04-20,98.76,114.01922018348624,-0.13383024510192432
2016-04-21,98.83,115.10922018348624,-0.1414241201316182
2016-04-22,99.92,114.04922018348624,-0.12388703895348585
2016-04-25,98.86,115.42922018348624,-0.14354441758462733
2016-04-26,100.24,116.25922018348624,-0.13778881501358675
2016-04-27,101.07,113.31922018348624,-0.10809481536894039
2016-04-28,98.13,111.08922018348623,-0.11665596501696096
2016-04-29,95.9,113.00922018348624,-0.15139667502976328
2016-05-02,97.82,110.75922018348624,-0.1168229621159379
2016-05-03,95.57,109.96922018348624,-0.1309386404619476
2016-05-04,94.78,108.35922018348624,-0.12531670272721007
2016-05-05,93.17,108.43922018348624,-0.14080901870789664
2016-05-06,93.25,108.11922018348623,-0.1375261508384178
2016-05-09,92.93,110.40922018348624,-0.15831304808092994
2016-05-10,95.22,110.35922018348624,-0.13718128995760726
2016-05-11,95.17,110.52922018348625,-0.1389607214996076
2016-05-12,95.34,109.01922018348624,-0.12547530756928227
2016-05-13,93.83,109.74922018348624,-0.14505087286152385
2016-05-16,94.56,110.27922018348625,-0.14254018261402357
2016-05-17,95.09,112.71922018348624,-0.15639941577655614
2016-05-18,97.53,111.79922018348624,-0.12763255557657216
2016-05-19,96.61,112.85922018348624,-0.14397778185130383
