date,NOV,dcf,Deviation
2014-02-14,68.91,76.91803738317758,-0.10411130673140379
2014-02-18,68.89,76.96803738317757,-0.1049531423409159
2014-02-19,68.94,76.89803738317758,-0.10348817283233425
2014-02-20,68.87,75.47803738317756,-0.08754914160831573
2014-02-21,67.45,76.50803738317757,-0.11839327857558168
2014-02-24,68.48,75.50803738317757,-0.09307667934093777
2014-02-25,67.48,75.05803738317756,-0.10096237055188428
2014-02-26,67.03,75.38803738317758,-0.11086689179472686
2014-02-27,67.36,77.49803738317758,-0.13081669840297439
2014-02-28,69.47,77.47803738317756,-0.10335880532921593
2014-03-03,69.45,78.21803738317757,-0.11209738413947112
2014-03-04,70.19,77.88803738317758,-0.09883465602434371
2014-03-05,69.86,78.56803738317758,-0.11083435036958278
2014-03-06,70.54,79.31803738317758,-0.11066886767220108
2014-03-07,71.29,79.17803738317758,-0.09962405793166951
2014-03-10,71.15,78.43803738317757,-0.09291458106702466
2014-03-11,70.41,77.73803738317756,-0.09426578840750799
2014-03-12,69.71,75.81803738317758,-0.08056179761430793
2014-03-13,67.79,75.29803738317757,-0.09971093064445458
2014-03-14,67.27,74.81803738317758,-0.1008852630619087
2014-03-17,66.79,75.01803738317756,-0.1096807870505907
2014-03-18,66.99,74.74803738317758,-0.10378917834869561
2014-03-19,66.72,74.49803738317758,-0.10440593680571153
2014-03-20,66.47,75.17803738317758,-0.11583219895450692
2014-03-21,67.15,74.88803738317758,-0.10332808354403211
2014-03-24,66.86,75.45803738317758,-0.11394461983574478
2014-03-25,67.43,75.44803738317756,-0.10627231219357491
2014-03-26,67.42,76.58803738317756,-0.11970586656123539
2014-03-27,68.56,78.06803738317758,-0.12179167943610181
2014-03-28,70.04,78.24803738317758,-0.10489767740733391
2014-03-31,70.22,78.98673659673659,-0.11098998356514955
2014-04-01,70.39,79.33673659673659,-0.11276915311266533
2014-04-02,70.74,79.0767365967366,-0.10542590596841406
2014-04-03,70.48,79.7967365967366,-0.11675585987707682
2014-04-04,71.2,78.19673659673659,-0.08947606896716176
2014-04-07,69.6,79.0367365967366,-0.11939684004015727
2014-04-08,70.44,79.6167365967366,-0.11526140091897141
2014-04-09,71.02,79.47673659673659,-0.10640518167782742
2014-04-10,70.88,79.0767365967366,-0.1036554737777946
2014-04-11,70.48,80.2967365967366,-0.12225573557288949
2014-04-14,71.7,81.37673659673659,-0.11891281220442362
2014-04-15,72.78,81.8967365967366,-0.11131990083594956
2014-04-16,73.3,82.8667365967366,-0.11544724686447172
2014-04-17,74.27,82.9367365967366,-0.10449816272464252
2014-04-21,74.34,82.7467365967366,-0.1015959896727594
2014-04-22,74.15,83.12673659673659,-0.10798856017029057
2014-04-23,74.53,83.3267365967366,-0.10556919610699245
2014-04-24,74.73,83.8667365967366,-0.10894350928031848
2014-04-25,75.27,78.30673659673658,-0.03878001725924485
2014-04-28,69.71,79.02673659673661,-0.11789347501819214
2014-04-29,70.43,79.4067365967366,-0.11304754459718602
2014-04-30,70.81,79.6567365967366,-0.11106074608006256
2014-05-01,71.06,80.1967365967366,-0.11392903233307372
2014-05-02,71.6,80.62673659673659,-0.11195711221557691
2014-05-05,72.03,80.7967365967366,-0.10850359762043515
2014-05-06,72.2,81.34673659673659,-0.11244134650514703
2014-05-07,72.75,81.01673659673659,-0.1020373930621834
2014-05-08,72.42,80.7467365967366,-0.10312164859766138
2014-05-09,72.15,81.1167365967366,-0.11054114074280119
2014-05-12,72.52,81.9367365967366,-0.11492691786203812
2014-05-13,73.34,81.6667365967366,-0.10195995265310176
2014-05-14,73.07,81.12673659673659,-0.09931049780524126
2014-05-15,72.53,82.20673659673659,-0.11771220945316951
2014-05-16,73.61,82.8067365967366,-0.11106266198514869
2014-05-19,74.21,82.59673659673659,-0.10153835299429925
2014-05-20,74.0,82.8667365967366,-0.10699994908555122
2014-05-21,74.27,82.8967365967366,-0.1040660579764755
2014-05-22,74.3,82.4467365967366,-0.09881211716825022
2014-05-23,73.85,82.4767365967366,-0.10459599824998345
2014-05-27,73.88,82.4167365967366,-0.10358013371127128
2014-05-28,73.82,82.6067365967366,-0.10636828131379938
2014-05-29,74.01,82.4167365967366,-0.10200278419018927
2014-05-30,73.82,82.7867365967366,-0.10831127020279319
2014-06-02,74.19,84.6167365967366,-0.12322310001658388
2014-06-03,76.02,84.9067365967366,-0.10466468213169033
2014-06-04,76.31,84.84673659673659,-0.10061361154419379
2014-06-05,76.25,85.73673659673659,-0.1106496115120118
2014-06-06,77.14,86.6567365967366,-0.10982108224342002
2014-06-09,78.06,87.0567365967366,-0.10334337063897991
2014-06-10,78.46,84.9767365967366,-0.0766884780203112
2014-06-11,76.38,85.6567365967366,-0.10830130781669345
2014-06-12,77.06,86.1367365967366,-0.10537590527989049
2014-06-13,77.54,86.4367365967366,-0.1029277243337352
2014-06-16,77.84,86.51673659673659,-0.10028968888620649
2014-06-17,77.92,86.5667365967366,-0.0998852092232222
2014-06-18,77.97,86.8667365967366,-0.10241822065951578
2014-06-19,78.27,88.1767365967366,-0.11235090999164121
2014-06-20,79.58,88.9667365967366,-0.10550838387255079
2014-06-23,80.37,88.1367365967366,-0.0881214451162714
2014-06-24,79.54,89.3967365967366,-0.11025834915204735
2014-06-25,80.8,89.5467365967366,-0.09767789345720679
2014-06-26,80.95,91.2267365967366,-0.11265049019745621
2014-06-27,82.63,90.9467365967366,-0.09144623444394184
2014-06-30,82.35,91.44488372093024,-0.09945754591023193
2014-07-01,82.41,91.64488372093024,-0.1007681317928405
2014-07-02,82.61,92.05488372093023,-0.1026005719540416
2014-07-03,83.02,92.17488372093024,-0.09932080574842572
2014-07-07,83.14,92.17488372093024,-0.09801893266591322
2014-07-08,83.14,93.53488372093024,-0.11113376429637001
2014-07-09,84.5,92.39488372093024,-0.0854471958076809
2014-07-10,83.36,91.78488372093024,-0.09178944701336544
2014-07-11,82.75,92.78488372093024,-0.10815213985838723
2014-07-14,83.75,92.91488372093023,-0.09863741258566228
2014-07-15,83.88,94.39488372093024,-0.11139251733194067
2014-07-16,85.36,93.63488372093023,-0.08837394133571763
2014-07-17,84.6,94.48488372093023,-0.10461867900611643
2014-07-18,85.45,94.61488372093024,-0.09686513749741921
2014-07-21,85.58,95.06488372093023,-0.099772737836337
2014-07-22,86.03,95.21488372093023,-0.09646478955801319
2014-07-23,86.18,94.48488372093023,-0.08789642738471748
2014-07-24,85.45,94.20488372093023,-0.092934499519849
2014-07-25,85.17,93.73488372093023,-0.09137349278023121
2014-07-28,84.7,92.44488372093024,-0.08377839215321259
2014-07-29,83.41,90.76488372093023,-0.08103226070937175
2014-07-30,81.73,90.07488372093023,-0.09264384672184889
2014-07-31,81.04,90.12488372093023,-0.10080327813860346
2014-08-01,81.09,91.90488372093023,-0.11767474461715977
2014-08-04,82.87,90.59488372093023,-0.08526843242854709
2014-08-05,81.56,91.04488372093023,-0.10417810790997539
2014-08-06,82.01,90.67488372093024,-0.09555990992608399
2014-08-07,81.64,91.34488372093023,-0.10624441485502167
2014-08-08,82.31,91.00488372093024,-0.09554304522374213
2014-08-11,81.97,90.92488372093024,-0.09848661174442497
2014-08-12,81.89,91.25488372093024,-0.10262337026881008
2014-08-13,82.22,89.80488372093023,-0.08445959068885778
2014-08-14,80.77,91.14488372093024,-0.11382848161501125
2014-08-15,82.11,91.52488372093023,-0.1028669290598313
2014-08-18,82.49,92.65488372093023,-0.10970693948034216
2014-08-19,83.62,92.87488372093023,-0.09964894005939462
2014-08-20,83.84,93.44488372093024,-0.10278661964645242
2014-08-21,84.41,93.03488372093024,-0.09270591176102994
2014-08-22,84.0,93.70488372093023,-0.10356860107561838
2014-08-25,84.67,93.94488372093024,-0.09872686359889393
2014-08-26,84.91,94.65488372093023,-0.10295172671344621
2014-08-27,85.62,94.45488372093023,-0.09353548882695306
2014-08-28,85.42,95.46488372093023,-0.10522071917349374
2014-08-29,86.43,93.66488372093023,-0.07724222177530482
2014-09-02,84.63,94.16488372093023,-0.10125731954587336
2014-09-03,85.13,92.66488372093023,-0.08131325933157496
2014-09-04,83.63,92.58488372093024,-0.09672079675470668
2014-09-05,83.55,91.66488372093023,-0.08852772612067727
2014-09-08,82.63,90.78488372093024,-0.08982644892731362
2014-09-09,81.75,90.52488372093023,-0.09693338848113198
2014-09-10,81.49,91.52488372093023,-0.1096410431017617
2014-09-11,82.49,89.67488372093024,-0.08012147239900225
2014-09-12,80.64,90.33488372093024,-0.107321594068582
2014-09-15,81.3,91.38488372093023,-0.1103561476504944
2014-09-16,82.35,89.94488372093024,-0.08443930779314468
2014-09-17,80.91,89.62488372093023,-0.09723732248363337
2014-09-18,80.59,89.26488372093023,-0.097181370314116
2014-09-19,80.23,87.73488372093023,-0.08554047606425264
2014-09-22,78.7,87.85488372093023,-0.10420460802168474
2014-09-23,78.82,87.89488372093024,-0.10324700752484484
2014-09-24,78.86,86.96488372093023,-0.09319720068779436
2014-09-25,77.93,87.53488372093024,-0.10972635494155147
2014-09-26,78.5,87.13488372093023,-0.09909789687199744
2014-09-29,78.1,85.13488372093023,-0.08263221153846156
2014-09-30,76.1,84.05395348837209,-0.09462914185794291
2014-10-01,74.54,83.7039534883721,-0.10948053355263698
2014-10-02,74.19,83.0139534883721,-0.10629482294935011
2014-10-03,73.5,83.05395348837209,-0.11503309700614894
2014-10-06,73.54,83.2039534883721,-0.11614776802309812
2014-10-07,73.69,83.44395348837209,-0.11689227416257675
2014-10-08,73.93,80.8539534883721,-0.08563531144296921
2014-10-09,71.34,79.83395348837209,-0.10639525060736521
2014-10-10,70.32,77.56395348837209,-0.0933932988531595
2014-10-13,68.05,78.0139534883721,-0.12772014547188937
2014-10-14,68.5,79.4839534883721,-0.13819082980036923
2014-10-15,69.97,80.72395348837209,-0.13321886532627703
2014-10-16,71.21,79.9539534883721,-0.1093623655476118
2014-10-17,70.44,80.4939534883721,-0.12490321387710768
2014-10-20,70.98,82.86395348837209,-0.14341523651824917
2014-10-21,73.35,80.9539534883721,-0.09392936553079279
2014-10-22,71.44,83.16395348837209,-0.14097397967030656
2014-10-23,73.65,83.03395348837209,-0.11301344924743584
2014-10-24,73.52,80.5439534883721,-0.08720646534176058
2014-10-27,71.03,82.5939534883721,-0.14000968593905738
2014-10-28,73.08,82.2439534883721,-0.11142403908960585
2014-10-29,72.73,80.27395348837209,-0.09397759996291755
2014-10-30,70.76,82.1539534883721,-0.13869026388346328
2014-10-31,72.64,80.2339534883721,-0.09464762931659165
2014-11-03,70.72,78.6539534883721,-0.10087164263834525
2014-11-04,69.14,81.0739534883721,-0.14719836611993653
2014-11-05,71.56,82.3839534883721,-0.13138424450460273
2014-11-06,72.87,82.77395348837209,-0.11965060349284118
2014-11-07,73.26,83.03395348837209,-0.11771032303960827
2014-11-10,73.52,82.61395348837209,-0.11007769395338363
2014-11-11,73.1,82.5139534883721,-0.11408923085595113
2014-11-12,73.0,81.03395348837209,-0.09914305229504716
2014-11-13,71.52,80.8539534883721,-0.11544214086840476
2014-11-14,71.34,81.33395348837209,-0.12287554040762161
2014-11-17,71.82,81.56395348837209,-0.11946396749590138
2014-11-18,72.05,81.00395348837209,-0.11053724050218627
2014-11-19,71.49,81.8739534883721,-0.12682853393474947
2014-11-20,72.36,83.33395348837209,-0.13168646186819066
2014-11-21,73.82,83.06395348837209,-0.11128718415342631
2014-11-24,73.55,81.97395348837209,-0.10276378202945913
2014-11-25,72.46,80.80395348837209,-0.10326169856989498
2014-11-26,71.29,76.5539534883721,-0.06876135390148919
2014-11-28,67.04,75.97395348837209,-0.11759232050151813
2014-12-01,66.46,76.11395348837209,-0.12683552812490462
2014-12-02,66.6,77.0939534883721,-0.13611902118828134
2014-12-03,67.58,76.86395348837209,-0.12078423067031752
2014-12-04,67.35,76.4039534883721,-0.11850111250787598
2014-12-05,66.89,73.2939534883721,-0.08737355789366807
2014-12-08,63.78,74.4439534883721,-0.14324808112236775
2014-12-09,64.93,72.5939534883721,-0.10557289030414463
2014-12-10,63.08,72.52395348837209,-0.13021840418402253
2014-12-11,63.01,71.06395348837209,-0.11333387875317025
2014-12-12,61.55,71.44395348837209,-0.13848552614018472
2014-12-15,61.93,71.8539534883721,-0.13811283870383084
2014-12-16,62.34,73.53395348837209,-0.15222836468519518
2014-12-17,64.02,74.78395348837209,-0.14393399902354387
2014-12-18,65.27,76.58395348837209,-0.14773269037475212
2014-12-19,67.07,75.7939534883721,-0.11510091619261531
2014-12-22,66.28,75.9939534883721,-0.12782534718184435
2014-12-23,66.48,75.6939534883721,-0.1217264135871503
2014-12-24,66.18,76.2139534883721,-0.13165507140241672
2014-12-26,66.7,76.31395348837209,-0.12597897303062622
2014-12-29,66.8,75.7639534883721,-0.11831422563960903
2014-12-30,66.25,75.0439534883721,-0.11718403788167564
2014-12-31,65.53,73.71325581395348,-0.11101471131064111
2015-01-02,65.49,70.72325581395349,-0.07399625135641708
2015-01-05,62.5,69.95325581395349,-0.10654623186912193
2015-01-06,61.73,70.01325581395349,-0.11830982172811133
2015-01-07,61.79,71.85325581395348,-0.14005288556457118
2015-01-08,63.63,70.10325581395348,-0.09233887554570652
2015-01-09,61.88,66.8232558139535,-0.0739750817846454
2015-01-12,58.6,66.19325581395348,-0.11471343599256578
2015-01-13,57.97,66.01325581395349,-0.12184304068597929
2015-01-14,57.79,65.01325581395349,-0.11110435438926591
2015-01-15,56.79,66.50325581395349,-0.14605684631631954
2015-01-16,58.28,66.53325581395349,-0.12404707560129047
2015-01-20,58.31,67.95325581395349,-0.14191013658499851
2015-01-21,59.73,67.0432558139535,-0.10908264709351145
2015-01-22,58.82,65.37325581395349,-0.1002436811867452
2015-01-23,57.15,65.9632558139535,-0.13360856290676282
2015-01-26,57.74,65.92325581395349,-0.1241330652273609
2015-01-27,57.7,61.75325581395349,-0.06563630954398403
2015-01-28,53.53,61.48325581395349,-0.12935645174711963
2015-01-29,53.26,62.653255813953486,-0.1499244642903541
2015-01-30,54.43,64.61325581395349,-0.1576031989979736
2015-02-02,56.39,62.30325581395349,-0.09491086359292888
2015-02-03,54.08,60.55325581395349,-0.10690186228536103
2015-02-04,52.33,61.46325581395349,-0.14859700634147077
2015-02-05,53.24,59.653255813953486,-0.10750889832325561
2015-02-06,51.43,61.00325581395349,-0.15693024390615828
2015-02-09,52.78,60.57325581395349,-0.12865836100819683
2015-02-10,52.35,60.11325581395349,-0.12914382541481773
2015-02-11,51.89,60.78325581395349,-0.1463109485476416
2015-02-12,52.56,61.583255813953485,-0.14652125313434627
2015-02-13,53.36,63.35325581395349,-0.15773863056541582
2015-02-17,55.13,64.06325581395349,-0.13944429923912405
2015-02-18,55.84,62.46325581395349,-0.10603443140525404
2015-02-19,54.24,62.69325581395349,-0.13483517013439372
2015-02-20,54.47,62.52325581395349,-0.12880416589176125
2015-02-23,54.3,62.903255813953486,-0.13676964256665824
2015-02-24,54.68,62.96325581395349,-0.13155698044632902
2015-02-25,54.74,61.49325581395349,-0.109821080776489
2015-02-26,53.27,62.57325581395349,-0.14867782877743285
2015-02-27,54.35,64.01325581395349,-0.15095710554136688
2015-03-02,55.79,62.66325581395349,-0.10968558407434348
2015-03-03,54.44,63.00325581395349,-0.13591767129052024
2015-03-04,54.78,61.82325581395349,-0.11392566957568462
2015-03-05,53.6,60.763255813953485,-0.11788795248046169
2015-03-06,52.54,59.87325581395349,-0.12247965663902438
2015-03-09,51.65,58.903255813953486,-0.12313845327774353
2015-03-10,50.68,58.38325581395349,-0.13194289538255632
2015-03-11,50.16,58.02325581395349,-0.1355190380761524
2015-03-12,49.8,57.293255813953486,-0.13078774643713897
2015-03-13,49.07,56.89325581395349,-0.13750761319647975
2015-03-16,48.67,55.68325581395349,-0.12594909746990868
2015-03-17,47.46,56.81325581395349,-0.16463157550031315
2015-03-18,48.59,56.11325581395349,-0.1340727018032467
2015-03-19,47.89,57.88325581395349,-0.17264501924483122
2015-03-20,49.66,57.583255813953485,-0.13759652353720397
2015-03-23,49.36,56.73325581395349,-0.12996355855431174
2015-03-24,48.51,57.263255813953485,-0.1528599044803275
2015-03-25,49.04,57.17325581395349,-0.14225629970103115
2015-03-26,48.95,57.473255813953486,-0.14829951241224426
2015-03-27,49.25,58.06325581395349,-0.15178714473389088
2015-03-30,49.84,58.21325581395349,-0.1438376139055677
2015-03-31,49.99,57.31364303178484,-0.1277818446774237
2015-04-01,49.92,58.40364303178484,-0.14525879879047632
2015-04-02,51.01,60.09364303178484,-0.1511581354284064
2015-04-06,52.7,60.163643031784844,-0.12405570300724222
2015-04-07,52.77,60.13364303178484,-0.12245463039537852
2015-04-08,52.74,61.94364303178484,-0.14858091292858278
2015-04-09,54.55,61.82364303178484,-0.11765147886942395
2015-04-10,54.43,60.57364303178484,-0.10142436089837104
2015-04-13,53.18,61.75364303178484,-0.13883623072037954
2015-04-14,54.36,63.39364303178484,-0.14250077136686212
2015-04-15,56.0,62.69364303178484,-0.10676749201495994
2015-04-16,55.3,61.983643031784844,-0.10782914176821645
2015-04-17,54.59,62.42364303178484,-0.1254916030420734
2015-04-20,55.03,60.52364303178484,-0.09076854525924316
2015-04-21,53.13,61.32364303178484,-0.13361311602994563
2015-04-22,53.93,63.14364303178484,-0.14591560748477783
2015-04-23,55.75,61.59364303178484,-0.09487412570757159
2015-04-24,54.2,62.08364303178484,-0.12698422075116733
2015-04-27,54.69,59.32364303178484,-0.07810786382930324
2015-04-28,51.93,60.31364303178484,-0.13900077346292483
2015-04-29,52.92,61.803643031784844,-0.14373979584368668
2015-04-30,54.41,62.123643031784844,-0.12416598021848546
2015-05-01,54.73,62.13364303178484,-0.11915675100520773
2015-05-04,54.74,62.79364303178484,-0.12825570619797055
2015-05-05,55.4,61.913643031784844,-0.1052052942263616
2015-05-06,54.52,59.36364303178484,-0.0815927524729475
2015-05-07,51.97,60.623643031784844,-0.14274369864654557
2015-05-08,53.23,58.72364303178484,-0.09355078718143128
2015-05-11,51.33,58.873643031784844,-0.12813277119121314
2015-05-12,51.48,59.27364303178484,-0.13148581111516278
2015-05-13,51.88,58.61364303178484,-0.11488183780239247
2015-05-14,51.22,58.663643031784844,-0.12688681859992512
2015-05-15,51.27,58.57364303178484,-0.12469163012144446
2015-05-18,51.18,57.35364303178484,-0.10764168944531505
2015-05-19,49.96,57.56364303178484,-0.13209106705748885
2015-05-20,50.17,58.79364303178484,-0.14667645321999778
2015-05-21,51.4,58.10364303178484,-0.11537388504396706
2015-05-22,50.71,57.35364303178484,-0.11583646095685673
2015-05-26,49.96,57.69364303178484,-0.13404670992130252
2015-05-27,50.3,57.28364303178484,-0.12191338857254319
2015-05-28,49.89,56.58364303178484,-0.1182964311439757
2015-05-29,49.19,56.47364303178484,-0.12897420178268681
2015-06-01,49.08,57.59364303178484,-0.14782261693510734
2015-06-02,50.2,57.053643031784844,-0.12012629987478007
2015-06-03,49.66,56.02364303178484,-0.11358852597597857
2015-06-04,48.63,56.27364303178484,-0.13582989513345545
2015-06-05,48.88,56.35364303178484,-0.13262040623655014
2015-06-08,48.96,55.29364303178484,-0.1145455912200255
2015-06-09,47.9,56.59364303178484,-0.15361518654846462
2015-06-10,49.2,55.983643031784844,-0.12117187564827481
