date,ICE,dcf,Deviation
2015-10-28,51.53,58.503928571428574,-0.11920444902967442
2015-10-29,52.37,56.61392857142857,-0.07496262277708043
2015-10-30,50.48,58.40392857142857,-0.13567458157780488
2015-11-02,52.27,58.23392857142857,-0.10241329612707362
2015-11-03,52.1,58.183928571428574,-0.10456372955222049
2015-11-04,52.05,58.433928571428574,-0.10925037435442964
2015-11-05,52.3,58.59392857142857,-0.10741605358917006
2015-11-06,52.46,58.393928571428575,-0.10161893053950088
2015-11-09,52.26,58.87392857142857,-0.11234053394966248
2015-11-10,52.74,58.933928571428574,-0.10509953640578129
2015-11-11,52.8,58.15392857142857,-0.09206477881975794
2015-11-12,52.02,57.823928571428574,-0.1003724360280902
2015-11-13,51.69,58.55392857142857,-0.11722404864868163
2015-11-16,52.42,58.51392857142857,-0.10414492275953835
2015-11-17,52.38,58.85392857142857,-0.1099999393170743
2015-11-18,52.72,58.72392857142857,-0.10223989977315162
2015-11-19,52.59,58.83392857142857,-0.10612802379579322
2015-11-20,52.7,58.79392857142857,-0.10364894334327523
2015-11-23,52.66,57.963928571428575,-0.09150395258134691
2015-11-24,51.83,58.03392857142857,-0.10690175082310227
2015-11-25,51.9,58.183928571428574,-0.10800110487063808
2015-11-27,52.05,58.10392857142857,-0.10419138120731941
2015-11-30,51.97,58.323928571428574,-0.10894205392297951
2015-12-01,52.19,57.94392857142857,-0.0993016647867705
2015-12-02,51.81,56.90392857142857,-0.08951804733542124
2015-12-03,50.77,58.963928571428575,-0.13896510578501386
2015-12-04,52.83,58.86392857142857,-0.10250638579290017
2015-12-07,52.73,58.37392857142857,-0.09668577581723747
2015-12-08,52.24,56.59392857142857,-0.07693278557139516
2015-12-09,50.46,56.62392857142857,-0.10885731045052882
2015-12-10,50.49,54.92392857142857,-0.08072854012367747
2015-12-11,48.79,55.253928571428574,-0.11698586396571675
2015-12-14,49.12,56.13392857142857,-0.12494989661205669
2015-12-15,50.0,55.67392857142857,-0.10191356559559162
2015-12-16,49.54,55.80392857142857,-0.11224888160715774
2015-12-17,49.67,55.05392857142857,-0.09779372174037138
2015-12-18,48.92,55.62392857142857,-0.12052238566392925
2015-12-21,49.49,56.15392857142857,-0.11867252641018622
2015-12-22,50.02,56.33392857142857,-0.11208038799251907
2015-12-23,50.2,56.51392857142857,-0.11172340573436379
2015-12-24,50.38,57.01392857142857,-0.11635627885416466
2015-12-28,50.88,57.683928571428574,-0.11795189301303288
2015-12-29,51.55,57.52392857142857,-0.10385119236094298
2015-12-30,51.39,57.38392857142857,-0.10445308853275237
2015-12-31,51.25,55.878214285714286,-0.08282681085779664
2016-01-04,50.28,57.11821428571429,-0.11972037941362212
2016-01-05,51.52,56.65821428571429,-0.09068789672409117
2016-01-06,51.06,56.42821428571428,-0.09513351350324994
2016-01-07,50.83,55.64821428571429,-0.08658344832012332
2016-01-08,50.05,56.128214285714286,-0.10829160277171535
2016-01-11,50.53,56.36821428571429,-0.10357280889052212
2016-01-12,50.77,54.918214285714285,-0.07553439855369337
2016-01-13,49.32,55.60821428571428,-0.11308067281940615
2016-01-14,50.01,54.68821428571429,-0.08554337249472665
2016-01-15,49.09,55.40821428571429,-0.11403028174007201
2016-01-19,49.81,54.168214285714285,-0.08045704188671532
2016-01-20,48.57,54.018214285714286,-0.10085883729694345
2016-01-21,48.42,55.85821428571428,-0.1331624073707025
2016-01-22,50.26,55.348214285714285,-0.09193095660590422
2016-01-25,49.75,55.92821428571428,-0.11046686121878169
2016-01-26,50.33,56.15821428571429,-0.10378204435173588
2016-01-27,50.56,56.50821428571429,-0.10526282525296571
2016-01-28,50.91,58.35821428571428,-0.12762923569334717
2016-01-29,52.76,58.988214285714285,-0.10558404523906106
2016-02-01,53.39,58.49821428571428,-0.0873225678439512
2016-02-02,52.9,58.21821428571429,-0.09134966351963991
2016-02-03,52.62,54.818214285714284,-0.040100071013935645
2016-02-04,49.22,52.83821428571429,-0.0684772249521789
2016-02-05,47.24,53.39821428571429,-0.1153262214493529
2016-02-08,47.8,54.15821428571429,-0.1174007372579019
2016-02-09,48.56,52.888214285714284,-0.08183702823340322
2016-02-10,47.29,52.238214285714285,-0.09472403207832247
2016-02-11,46.64,52.85821428571428,-0.11763950730728423
2016-02-12,47.26,53.17821428571428,-0.11129020342648377
2016-02-16,47.58,54.878214285714286,-0.13298928146089717
2016-02-17,49.28,54.388214285714284,-0.09392134587981893
2016-02-18,48.79,55.208214285714284,-0.11625469812333822
2016-02-19,49.61,54.93821428571429,-0.09698557470405067
2016-02-22,49.34,53.92821428571428,-0.08508003364260674
2016-02-23,48.33,54.46821428571429,-0.11269351063202004
2016-02-24,48.87,54.60821428571428,-0.10507969104595727
2016-02-25,49.01,53.58821428571429,-0.0854332309209781
2016-02-26,47.99,53.28821428571428,-0.09942563016480455
2016-02-29,47.69,52.018214285714286,-0.08320574524033486
2016-03-01,46.42,51.988214285714285,-0.10710531920009336
2016-03-02,46.39,52.988214285714285,-0.1245222994331624
2016-03-03,47.39,53.39821428571429,-0.11251713874862057
2016-03-04,47.8,52.458214285714284,-0.08879856756738358
2016-03-07,46.86,52.208214285714284,-0.10244009221318484
2016-03-08,46.61,51.58821428571429,-0.09649906193967339
2016-03-09,45.99,52.018214285714286,-0.1158866056532396
2016-03-10,46.42,52.79821428571429,-0.12080359860655465
2016-03-11,47.2,52.86821428571429,-0.1072140294938222
2016-03-14,47.27,52.90821428571429,-0.10656595316687256
2016-03-15,47.31,52.22821428571429,-0.09416776646448621
2016-03-16,46.63,52.818214285714284,-0.11716061153146562
2016-03-17,47.22,53.098214285714285,-0.11070455691945524
2016-03-18,47.5,53.018214285714286,-0.10408148143158347
2016-03-21,47.42,52.638214285714284,-0.09913357351733865
2016-03-22,47.04,52.90821428571429,-0.11091310423037204
2016-03-23,47.31,52.46821428571429,-0.09831122244079749
2016-03-24,46.87,52.598214285714285,-0.10890510948905108
2016-03-28,47.0,52.53821428571428,-0.1054130666793558
2016-03-29,46.94,52.238214285714285,-0.10142410796693724
2016-03-30,46.64,52.628214285714286,-0.11378334543529744
2016-03-31,47.03,51.0727731092437,-0.07915710980870927
2016-04-01,47.14,51.232773109243695,-0.07988583988059106
2016-04-04,47.3,51.372773109243695,-0.07927882539225561
2016-04-05,47.44,51.5027731092437,-0.07888455055858956
2016-04-06,47.57,50.832773109243696,-0.06418640789538932
2016-04-07,46.9,50.6327731092437,-0.0737224702504441
2016-04-08,46.7,50.4327731092437,-0.07401482962592676
2016-04-11,46.5,50.5327731092437,-0.07980510193900292
2016-04-12,46.6,51.4327731092437,-0.093962911526836
2016-04-13,47.5,51.2927731092437,-0.0739436158221709
2016-04-14,47.36,51.6327731092437,-0.08275312077860786
2016-04-15,47.7,51.8227731092437,-0.07955523917164342
2016-04-18,47.89,52.3527731092437,-0.08524425439568029
2016-04-19,48.42,52.4527731092437,-0.07688388754670072
2016-04-20,48.52,51.9627731092437,-0.06625460696652574
2016-04-21,48.03,52.162773109243695,-0.07922840107807327
2016-04-22,48.23,52.012773109243696,-0.07272777210510672
2016-04-25,48.08,52.8127731092437,-0.08961417533318916
2016-04-26,48.88,52.6327731092437,-0.07130107132023056
2016-04-27,48.7,52.1027731092437,-0.06530886757426735
2016-04-28,48.17,51.942773109243696,-0.07263326317424312
2016-04-29,48.01,52.872773109243695,-0.09197121359979399
2016-05-02,48.94,52.1327731092437,-0.06124310906218777
2016-05-03,48.2,55.6327731092437,-0.13360421733154082
2016-05-04,51.7,54.732773109243695,-0.0554105508812871
2016-05-05,50.8,55.5627731092437,-0.08571877972828079
2016-05-06,51.63,56.0327731092437,-0.07857496363172811
2016-05-09,52.1,56.1327731092437,-0.07184346836731637
2016-05-10,52.2,55.6427731092437,-0.06187278089976722
2016-05-11,51.71,56.3627731092437,-0.08255046465200677
2016-05-12,52.43,55.9327731092437,-0.06262469951923078
2016-05-13,52.0,56.2527731092437,-0.07560112816100195
2016-05-16,52.32,55.4527731092437,-0.05649443541934396
2016-05-17,51.52,56.2227731092437,-0.0836453424327891
2016-05-18,52.29,56.0627731092437,-0.06729551358246388
2016-05-19,52.13,56.5327731092437,-0.07788001308083359
2016-05-20,52.6,56.732773109243695,-0.0728463088043606
2016-05-23,52.8,58.0727731092437,-0.09079595870727264
2016-05-24,54.14,57.9327731092437,-0.06546852335364084
2016-05-25,54.0,57.5327731092437,-0.061404533769572334
2016-05-26,53.6,57.9727731092437,-0.07542804793904989
2016-05-27,54.04,58.1527731092437,-0.07072359389495653
2016-05-31,54.22,57.7527731092437,-0.06117062296837583
2016-06-01,53.82,57.3827731092437,-0.06208785174012055
2016-06-02,53.45,57.0327731092437,-0.06281954942610024
2016-06-03,53.1,56.832773109243696,-0.0656799396726353
2016-06-06,52.9,56.9927731092437,-0.07181214189031793
2016-06-07,53.06,56.8927731092437,-0.06736836508011534
2016-06-08,52.96,56.4327731092437,-0.06153823244732337
2016-06-09,52.5,56.192773109243696,-0.06571615716605794
2016-06-10,52.26,56.0427731092437,-0.06749796448990797
2016-06-13,52.11,55.5327731092437,-0.06163519157435993
2016-06-14,51.6,55.2427731092437,-0.06594117029643032
2016-06-15,51.31,55.2427731092437,-0.07119072573468677
2016-06-16,51.31,54.662773109243695,-0.06133558395479066
2016-06-17,50.73,54.372773109243695,-0.06699627223214788
2016-06-20,50.44,54.122773109243695,-0.06804479699904198
2016-06-21,50.19,54.332773109243696,-0.07624814402375657
2016-06-22,50.4,55.1427731092437,-0.08600896983994188
2016-06-23,51.21,53.2127731092437,-0.037637074563509065
2016-06-24,49.28,52.372773109243695,-0.05905307138868743
2016-06-27,48.44,53.6027731092437,-0.09631541074790761
2016-06-28,49.67,54.482773109243695,-0.08833568547609671
2016-06-29,50.55,55.122773109243695,-0.08295615135655932
2016-06-30,51.19,53.82731092436975,-0.04899577703361979
2016-07-01,50.55,54.24731092436975,-0.06815657516230533
2016-07-05,50.97,54.25731092436975,-0.060587428097053864
2016-07-06,50.98,54.06731092436975,-0.0571012478998324
2016-07-07,50.79,54.657310924369746,-0.07075560174778839
2016-07-08,51.38,54.86731092436975,-0.06355899105711094
2016-07-11,51.59,55.377310924369745,-0.06839102262553287
2016-07-12,52.1,55.197310924369745,-0.05611343872554986
2016-07-13,51.92,55.78731092436975,-0.06932241149985918
2016-07-14,52.51,55.88731092436975,-0.060430728702265624
2016-07-15,52.61,55.85731092436975,-0.05813582628004732
2016-07-18,52.58,56.10731092436975,-0.06286722472093542
2016-07-19,52.83,55.81731092436975,-0.05351943465025466
2016-07-20,52.54,55.767310924369745,-0.05787101566985264
2016-07-21,52.49,55.907310924369746,-0.06112458045053559
2016-07-22,52.63,55.95731092436975,-0.059461594372661075
2016-07-25,52.68,55.697310924369745,-0.05417336805482209
2016-07-26,52.42,56.087310924369746,-0.06538575060792062
2016-07-27,52.81,56.32731092436975,-0.062444147726001153
2016-07-28,53.05,56.11731092436975,-0.05465890781016958
2016-07-29,52.84,56.20731092436975,-0.05990877110098114
2016-08-01,52.93,56.06731092436975,-0.05595615114485741
2016-08-02,52.79,58.877310924369745,-0.10338975793560168
2016-08-03,55.6,58.947310924369745,-0.05678479428288752
2016-08-04,55.67,58.88731092436975,-0.05463504571471789
2016-08-05,55.61,58.63731092436975,-0.05162772433876395
2016-08-08,55.36,58.66731092436975,-0.05637399894863648
2016-08-09,55.39,58.64731092436975,-0.05554066969191995
2016-08-10,55.37,58.99731092436975,-0.061482648404428075
2016-08-11,55.72,59.00731092436975,-0.055710231035322466
2016-08-12,55.73,59.27731092436975,-0.059842642472356156
2016-08-15,56.0,58.89731092436975,-0.04919258415872663
2016-08-16,55.62,59.57731092436975,-0.06642312086548097
2016-08-17,56.3,59.54731092436975,-0.05453329250239558
2016-08-18,56.27,59.34731092436975,-0.051852575566420755
2016-08-19,56.07,59.17731092436975,-0.05250848468496616
2016-08-22,55.9,59.057310924369744,-0.05346181319384957
2016-08-23,55.78,58.70731092436975,-0.04986280036128521
2016-08-24,55.43,58.71731092436975,-0.055985379313503225
2016-08-25,55.44,58.81731092436975,-0.05742035586619165
2016-08-26,55.54,58.98731092436975,-0.05844156769223985
2016-08-29,55.71,59.267310924369745,-0.060021466621105524
2016-08-30,55.99,59.67731092436975,-0.06178748451053284
2016-08-31,56.4,60.14731092436975,-0.062302218782177676
2016-09-01,56.87,60.34731092436975,-0.057621638331618374
2016-09-02,57.07,60.24731092436975,-0.0527378048185142
2016-09-06,56.97,60.00731092436975,-0.0506156812825328
2016-09-07,56.73,59.78731092436975,-0.051136451482777234
2016-09-08,56.51,59.727310924369746,-0.05386666291478781
2016-09-09,56.45,60.27731092436975,-0.06349505088526419
2016-09-12,57.0,59.60731092436975,-0.04374146197733908
2016-09-13,56.33,59.23731092436975,-0.04907904965641696
2016-09-14,55.96,59.61731092436975,-0.061346459068061576
2016-09-15,56.34,59.57731092436975,-0.05433798327150652
2016-09-16,56.3,59.727310924369746,-0.05738264240139013
2016-09-19,56.45,59.31731092436975,-0.048338518379998696
2016-09-20,56.04,59.727310924369746,-0.06173575986099289
2016-09-21,56.45,59.41731092436975,-0.04994017531602424
2016-09-22,56.14,58.49731092436975,-0.04029776560870424
2016-09-23,55.22,58.087310924369746,-0.049362087497956564
2016-09-26,54.81,57.98731092436975,-0.05479321033723694
2016-09-27,54.71,57.46731092436975,-0.047980510659329845
2016-09-28,54.19,56.95731092436975,-0.04858570180822441
2016-09-29,53.68,57.14731092436975,-0.06067321223492872
2016-09-30,53.87,57.346666666666664,-0.060625435945129036
2016-10-03,53.53,57.36666666666667,-0.06687972109238816
2016-10-04,53.55,57.47666666666667,-0.06831757814765416
2016-10-05,53.66,57.35666666666667,-0.06445051432556526
2016-10-06,53.54,57.276666666666664,-0.06523889891171508
2016-10-07,53.46,57.49666666666667,-0.07020696851991426
2016-10-10,53.68,56.88666666666666,-0.0563693894292745
2016-10-11,53.07,57.28666666666667,-0.07360642383335281
2016-10-12,53.47,57.126666666666665,-0.0640098027774536
2016-10-13,53.31,58.07666666666667,-0.08207541755151238
2016-10-14,54.26,56.99666666666667,-0.04801450377215055
2016-10-17,53.18,57.346666666666664,-0.0726575215066263
2016-10-18,53.53,57.22666666666667,-0.06459692451071763
2016-10-19,53.41,56.82666666666667,-0.060124354763022136
2016-10-20,53.01,57.086666666666666,-0.07141188835688428
2016-10-21,53.27,57.126666666666665,-0.06751079472517207
2016-10-24,53.31,57.20666666666666,-0.06811560424192975
2016-10-25,53.39,57.07666666666667,-0.06459148513695034
2016-10-26,53.26,57.03666666666667,-0.06621471567997206
2016-10-27,53.22,57.38666666666666,-0.07260687732342008
2016-10-28,53.57,57.89666666666667,-0.0747308423052565
2016-10-31,54.08,56.42666666666667,-0.041587901701323315
2016-11-01,52.61,56.85666666666667,-0.07469074280354115
2016-11-02,53.04,57.70666666666666,-0.08086876155268019
2016-11-03,53.89,57.18666666666667,-0.057647470272790824
2016-11-04,53.37,58.24666666666667,-0.08372439052306291
2016-11-07,54.43,58.43666666666667,-0.06856425760082141
2016-11-08,54.62,61.156666666666666,-0.10688395923039196
2016-11-09,57.34,61.11666666666667,-0.06179438232887913
2016-11-10,57.3,60.06666666666667,-0.04605993340732528
2016-11-11,56.25,59.406666666666666,-0.05313657277522166
2016-11-14,55.59,59.31666666666667,-0.06282663669570099
2016-11-15,55.5,58.266666666666666,-0.04748283752860405
2016-11-16,54.45,58.71666666666667,-0.07266534203803576
2016-11-17,54.9,58.63666666666666,-0.06372576885907566
2016-11-18,54.82,58.99666666666667,-0.07079496016724118
2016-11-21,55.18,58.22666666666667,-0.0523242500572475
2016-11-22,54.41,58.14666666666667,-0.06426278376519157
2016-11-23,54.33,58.50666666666667,-0.07138787602552421
2016-11-25,54.69,57.89666666666667,-0.055386032586792644
2016-11-28,54.08,58.656666666666666,-0.07802466329487978
2016-11-29,54.84,59.21666666666667,-0.07390937236138473
2016-11-30,55.4,60.166666666666664,-0.0792243767313019
2016-12-01,56.35,60.46666666666667,-0.06808158765159866
2016-12-02,56.65,61.60666666666667,-0.08045666053457423
2016-12-05,57.79,62.376666666666665,-0.07353176935820016
2016-12-06,58.56,62.89666666666667,-0.06894906990301553
2016-12-07,59.08,63.276666666666664,-0.06632249907812249
2016-12-08,59.46,63.47666666666667,-0.06327784487738275
2016-12-09,59.66,63.406666666666666,-0.05908947534433817
2016-12-12,59.59,63.22666666666667,-0.057517924926191455
2016-12-13,59.41,62.18666666666667,-0.04465051457975988
2016-12-14,58.37,62.14666666666667,-0.06077022098262186
2016-12-15,58.33,61.736666666666665,-0.055180605798823
2016-12-16,57.92,61.47666666666667,-0.05785392831968761
2016-12-19,57.66,61.88666666666666,-0.06829688678229018
2016-12-20,58.07,61.14666666666667,-0.05031617967727875
2016-12-21,57.33,61.096666666666664,-0.06165093567570512
2016-12-22,57.28,60.63666666666666,-0.0553570446924303
2016-12-23,56.82,61.096666666666664,-0.06999836324949527
2016-12-27,57.28,60.46666666666667,-0.05270121278941564
2016-12-28,56.65,60.306666666666665,-0.0606345346009286
2016-12-29,56.49,60.236666666666665,-0.06219910353605218
2016-12-30,56.42,56.89946577629382,-0.008426542670521564
2017-01-03,56.22,57.889465776293825,-0.02883885269809283
2017-01-04,57.21,57.64946577629382,-0.0076230676273593145
2017-01-05,56.97,58.01946577629382,-0.01808816682904757
2017-01-06,57.34,57.69946577629382,-0.006229967148872695
2017-01-09,57.02,57.44946577629382,-0.007475539946117937
2017-01-10,56.77,57.51946577629382,-0.013029776375334534
2017-01-11,56.84,57.39946577629382,-0.009746881242314265
2017-01-12,56.72,57.50946577629382,-0.013727579723393113
2017-01-13,56.83,57.139465776293825,-0.0054159725172338025
2017-01-17,56.46,57.98946577629382,-0.02637488991869741
2017-01-18,57.31,57.639465776293825,-0.005715975536146001
2017-01-19,56.96,58.07946577629382,-0.01927472578011813
2017-01-20,57.4,57.51946577629382,-0.0020769625496601662
2017-01-23,56.84,58.139465776293825,-0.022350837919526856
2017-01-24,57.46,58.639465776293825,-0.02011385609809979
2017-01-25,57.96,58.849465776293826,-0.01511425404735156
2017-01-26,58.17,58.55946577629382,-0.006650774065829701
2017-01-27,57.88,58.61946577629382,-0.012614679552280461
2017-01-30,57.94,59.039465776293824,-0.018622556316139516
2017-01-31,58.36,59.029465776293826,-0.011341213536150363
2017-02-01,58.35,59.069465776293825,-0.012179994635782898
2017-02-02,58.39,59.21946577629382,-0.014006640644601442
2017-02-03,58.54,59.18946577629382,-0.010972658188003859
2017-02-06,58.51,60.609465776293824,-0.03463923909250144
2017-02-07,59.93,57.71946577629382,0.03829789818695928
2017-02-08,57.04,58.25946577629382,-0.020931633341375933
2017-02-09,57.58,58.32946577629382,-0.01284883662689773
2017-02-10,57.65,59.709465776293825,-0.03449144535993298
2017-02-13,59.03,59.32946577629382,-0.005047505019225684
2017-02-14,58.65,59.68946577629382,-0.017414559885484127
2017-02-15,59.01,59.32946577629382,-0.00538460564432508
2017-02-16,58.65,59.07946577629382,-0.007269290110374582
2017-02-17,58.4,58.639465776293825,-0.004083696417142901
2017-02-21,57.96,58.40946577629382,-0.0076950845264577294
2017-02-22,57.73,58.789465776293824,-0.018021354035182346
2017-02-23,58.11,58.97946577629382,-0.014741838788293937
2017-02-24,58.3,58.37946577629382,-0.0013611939615605362
2017-02-27,57.7,57.80946577629382,-0.001893561457866011
2017-02-28,57.13,59.609465776293824,-0.041595168552573836
2017-03-01,58.93,59.19946577629382,-0.004551827837637856
2017-03-02,58.52,59.419465776293826,-0.015137560806759653
2017-03-03,58.74,59.69946577629382,-0.016071597355479472
2017-03-06,59.02,59.30946577629382,-0.004880599959973253
2017-03-07,58.63,60.069465776293825,-0.02396335239029046
2017-03-08,59.39,60.73946577629382,-0.022217280956404184
2017-03-09,60.06,60.93946577629382,-0.014431793339349297
2017-03-10,60.26,61.07946577629382,-0.013416387420531084
2017-03-13,60.4,60.889465776293825,-0.008038595347380939
2017-03-14,60.21,61.07946577629382,-0.014234993139564778
2017-03-15,60.4,62.22946577629382,-0.029398706118906714
2017-03-16,61.55,62.07946577629382,-0.008528839120519827
2017-03-17,61.4,61.679465776293824,-0.004530937043252359
2017-03-20,61.0,60.709465776293825,0.004785649486304999
2017-03-21,60.03,60.47946577629382,-0.007431708771309942
2017-03-22,59.8,60.54946577629382,-0.01237774382787793
2017-03-23,59.87,60.529465776293826,-0.010894954512420396
2017-03-24,59.85,60.07946577629382,-0.003819371116717929
2017-03-27,59.4,60.50946577629382,-0.01833540855236715
2017-03-28,59.83,59.97946577629382,-0.002491949108904823
2017-03-29,59.3,60.709465776293825,-0.023216573532165774
2017-03-30,60.03,60.54946577629382,-0.008579196688754287
2017-03-31,59.87,59.92100166944908,-0.0008511484793000124
2017-04-03,59.32,60.01100166944908,-0.011514583163521164
2017-04-04,59.41,60.57100166944908,-0.019167615483477674
2017-04-05,59.97,60.841001669449085,-0.014316031057168721
2017-04-06,60.24,61.381001669449084,-0.01858884082070933
2017-04-07,60.78,61.00100166944908,-0.003622918696427946
2017-04-10,60.4,60.89100166944908,-0.008063616232075077
2017-04-11,60.29,60.43100166944908,-0.002333267123724725
2017-04-12,59.83,60.021001669449085,-0.0031822472823925807
2017-04-13,59.42,60.701001669449084,-0.021103468381376222
2017-04-17,60.1,60.87100166944908,-0.01266615709128438
2017-04-18,60.27,60.55100166944908,-0.0046407435335764635
2017-04-19,59.95,61.23100166944908,-0.020920802118581494
2017-04-20,60.63,61.01100166944908,-0.006244802724487353
2017-04-21,60.41,61.18100166944908,-0.012601978529457214
2017-04-24,60.58,61.57100166944908,-0.016095266319839818
2017-04-25,60.97,61.701001669449084,-0.011847484638341621
2017-04-26,61.1,60.811001669449084,0.00475240207556249
2017-04-27,60.21,60.80100166944908,-0.009720262055255557
2017-04-28,60.2,61.00100166944908,-0.01313095928800534
2017-05-01,60.4,61.22100166944908,-0.01341045796476703
2017-05-02,60.62,60.93100166944908,-0.005104161443730604
2017-05-03,60.33,61.47100166944908,-0.0185616248061915
2017-05-04,60.87,61.061001669449084,-0.0031280467766163778
2017-05-05,60.46,59.69100166944908,0.012882985861242702
2017-05-08,59.09,59.51100166944908,-0.0070743502485054455
2017-05-09,58.91,59.60100166944908,-0.011593792890955523
2017-05-10,59.0,59.67100166944908,-0.011245021043322478
2017-05-11,59.07,59.39100166944908,-0.005404887279653492
2017-05-12,58.79,59.89100166944908,-0.018383423866004778
2017-05-15,59.29,59.60100166944908,-0.005218061118736239
2017-05-16,59.0,58.67100166944908,0.005607511738157989
2017-05-17,58.07,59.19100166944908,-0.01893871767383304
2017-05-18,58.59,59.92100166944908,-0.022212607138837215
2017-05-19,59.32,60.061001669449084,-0.012337484371760077
2017-05-22,59.46,60.47100166944908,-0.016718784897519767
2017-05-23,59.87,60.54100166944908,-0.01108342529766393
2017-05-24,59.94,61.04100166944908,-0.018037083916336405
2017-05-25,60.44,60.951001669449084,-0.008383810855486229
2017-05-26,60.35,60.76100166944908,-0.0067642345938436765
2017-05-30,60.16,60.79100166944908,-0.010379853138136386
2017-05-31,60.19,60.94100166944908,-0.012323421815785052
2017-06-01,60.34,60.92100166944908,-0.00953696842677565
2017-06-02,60.32,62.30100166944908,-0.03179726836431451
2017-06-05,61.7,62.15100166944908,-0.007256547076227915
2017-06-06,61.55,64.22100166944908,-0.04159078183172782
2017-06-07,63.62,64.39100166944908,-0.011973748652133409
2017-06-08,63.79,64.57100166944907,-0.012095238563080812
2017-06-09,63.97,65.0310016694491,-0.0163153210347603
2017-06-12,64.43,65.06100166944908,-0.009698615964367718
2017-06-13,64.46,65.27100166944908,-0.01242514514418247
2017-06-14,64.67,65.21100166944908,-0.0082961717440162
2017-06-15,64.61,65.17100166944907,-0.0086081486409324
2017-06-16,64.57,65.37100166944909,-0.012253164996604893
2017-06-19,64.77,65.12100166944909,-0.005389991868226418
2017-06-20,64.52,64.89100166944908,-0.005717305325920963
2017-06-21,64.29,64.75100166944908,-0.007119606763806852
2017-06-22,64.15,64.88100166944908,-0.011266806162662624
2017-06-23,64.28,64.95100166944908,-0.01033089024344791
2017-06-26,64.35,65.98100166944909,-0.024719262032729783
2017-06-27,65.38,66.74100166944908,-0.020392287130927
2017-06-28,66.14,66.44100166944908,-0.004530360197556815
2017-06-29,65.84,66.52100166944908,-0.01023739349014996
2017-06-30,65.92,67.34666666666668,-0.021183923975450547
2017-07-03,66.68,66.84666666666668,-0.0024932681759251007
2017-07-05,66.18,66.63666666666667,-0.006853083887749412
2017-07-06,65.97,66.58666666666667,-0.009261113336003324
2017-07-07,65.92,66.16666666666667,-0.0037279596977330964
2017-07-10,65.5,66.08666666666667,-0.00887723191768397
2017-07-11,65.42,66.53666666666666,-0.01678272631631672
2017-07-12,65.87,67.54666666666667,-0.024822345045400596
2017-07-13,66.88,66.21666666666667,0.010017618927762317
2017-07-14,65.55,66.48666666666665,-0.014088037701794676
2017-07-17,65.82,66.38666666666667,-0.008535850572404247
2017-07-18,65.72,66.38666666666667,-0.010042177144004905
2017-07-19,65.72,66.50666666666666,-0.011828388131515544
2017-07-20,65.84,67.24666666666667,-0.02091801328442544
2017-07-21,66.58,67.41666666666667,-0.012410383189122465
2017-07-24,66.75,67.04666666666667,-0.004424778761061954
2017-07-25,66.38,67.00666666666666,-0.009352303253407634
2017-07-26,66.34,66.79666666666667,-0.006836668496431941
2017-07-27,66.13,67.03666666666666,-0.013524936601859716
2017-07-28,66.37,67.37666666666667,-0.014940879631919923
2017-07-31,66.71,67.94666666666667,-0.018200549450549608
2017-08-01,67.28,67.68666666666667,-0.006008076430611631
2017-08-02,67.02,65.81666666666666,0.018283109648012053
2017-08-03,65.15,65.48666666666665,-0.005140995622518241
2017-08-04,64.82,65.03666666666666,-0.003331454051560656
2017-08-07,64.37,65.21666666666667,-0.012982366470738471
2017-08-08,64.55,66.39666666666666,-0.027812641196847232
2017-08-09,65.73,65.82666666666667,-0.0014685031395583747
2017-08-10,65.16,65.67666666666666,-0.007866822311323185
2017-08-11,65.01,66.05666666666667,-0.015844981581470408
2017-08-14,65.39,66.52666666666667,-0.017085880348732374
2017-08-15,65.86,66.72666666666667,-0.01298831052053162
2017-08-16,66.06,65.81666666666666,0.003697138516080223
2017-08-17,65.15,65.25666666666666,-0.0016345711804667262
2017-08-18,64.59,65.21666666666667,-0.009608995655507213
2017-08-21,64.55,66.16666666666667,-0.024433249370277244
2017-08-22,65.5,65.68666666666667,-0.0028417740789606905
2017-08-23,65.02,65.36666666666666,-0.005303416624171331
2017-08-24,64.7,66.07666666666667,-0.020834384301064435
2017-08-25,65.41,65.96666666666667,-0.008438605356240636
2017-08-28,65.3,65.48666666666665,-0.0028504530184259025
2017-08-29,64.82,65.49666666666667,-0.010331314570716232
2017-08-30,64.83,65.33666666666667,-0.007754706392531063
2017-08-31,64.67,65.76666666666667,-0.0166751140395337
2017-09-01,65.1,65.61666666666666,-0.007874015748031482
2017-09-05,64.95,66.43666666666667,-0.02237720134463894
2017-09-06,65.77,64.96666666666667,0.012365315546434053
2017-09-07,64.3,66.00666666666666,-0.02585597414402585
2017-09-08,65.34,66.37666666666667,-0.015617938030432321
2017-09-11,65.71,67.04666666666667,-0.019936362732425272
2017-09-12,66.38,66.88666666666667,-0.007575002491777227
2017-09-13,66.22,66.84666666666668,-0.009374688341478143
2017-09-14,66.18,66.04666666666667,0.0020187746038156096
2017-09-15,65.38,66.31666666666666,-0.014124151796933937
2017-09-18,65.65,66.98666666666665,-0.0199542197452226
2017-09-19,66.32,67.33666666666667,-0.015098262462254541
2017-09-20,66.67,67.49666666666667,-0.012247518395970158
2017-09-21,66.83,67.71666666666667,-0.013093773074083215
2017-09-22,67.05,67.88666666666667,-0.012324462339192821
2017-09-25,67.22,67.65666666666667,-0.006454155786569493
2017-09-26,66.99,68.79666666666667,-0.026260962255923337
