date,PRU,dcf,Deviation
2004-04-22,44.75,59.28917707052595,-0.24522480811685476
2004-04-23,44.62,59.209177070525946,-0.24640060531745467
2004-04-26,44.54,59.16917707052595,-0.2472432065953678
2004-04-27,44.5,58.71917707052593,-0.24215559174897294
2004-04-28,44.05,58.429177070525945,-0.24609583416124114
2004-04-29,43.76,58.60917707052594,-0.25335924871727067
2004-04-30,43.94,58.209177070525946,-0.24513621027896482
2004-05-03,43.54,59.179177070525945,-0.2642682417142803
2004-05-04,44.51,58.399177070525944,-0.23783172584354462
2004-05-05,43.73,57.66917707052595,-0.24170931125788686
2004-05-06,43.0,56.429177070525945,-0.23798286219453424
2004-05-07,41.76,55.71917707052594,-0.25052733734486543
2004-05-10,41.05,56.389177070525946,-0.2720234248380897
2004-05-11,41.72,57.26917707052594,-0.27151039819163836
2004-05-12,42.6,57.66917707052595,-0.2613038339717809
2004-05-13,43.0,57.66917707052595,-0.2543677197367742
2004-05-14,43.0,56.84917707052595,-0.243612621750794
2004-05-17,42.18,57.26917707052594,-0.2634781542599066
2004-05-18,42.6,57.18917707052594,-0.25510381190718145
2004-05-19,42.52,57.32917707052594,-0.2583183263263624
2004-05-20,42.66,57.04917707052594,-0.25222409523519684
2004-05-21,42.38,56.96917707052594,-0.2560889558307121
2004-05-24,42.3,57.47917707052595,-0.26408132203948165
2004-05-25,42.81,58.21917707052594,-0.2646752813400207
2004-05-26,43.55,58.98917707052593,-0.2617289787254915
2004-05-27,44.32,58.96917707052593,-0.2484209174736458
2004-05-28,44.3,58.75917707052595,-0.24607521397332144
2004-06-01,44.09,59.00917707052595,-0.2528280821929614
2004-06-02,44.34,59.059177070525955,-0.24922760188393644
2004-06-03,44.39,59.32917707052594,-0.25180152174987014
2004-06-04,44.66,59.71917707052593,-0.2521665201906861
2004-06-07,45.05,60.299177070525936,-0.25289195991332514
2004-06-08,45.63,59.799177070525936,-0.2369460210767632
2004-06-09,45.13,59.87917707052594,-0.24631562743680158
2004-06-10,45.21,59.36917707052596,-0.23849373983584032
2004-06-14,44.7,59.36917707052596,-0.2470840559757147
2004-06-15,44.7,59.76917707052595,-0.2521228802053731
2004-06-16,45.1,60.23917707052593,-0.2513177936146357
2004-06-17,45.57,60.06917707052594,-0.24137465797979496
2004-06-18,45.4,60.01917707052595,-0.24357510022750872
2004-06-21,45.35,60.40917707052594,-0.2492862475670674
2004-06-22,45.74,60.649177070525944,-0.24582653534092958
2004-06-23,45.98,60.75917707052595,-0.2432418900830584
2004-06-24,46.09,60.32917707052594,-0.23602471908211298
2004-06-25,45.66,60.11917707052596,-0.24050856606975612
2004-06-28,45.45,60.889177070525946,-0.2535619269848769
2004-06-29,46.22,61.139177070525946,-0.2440199195569187
2004-06-30,46.47,57.20265264135818,-0.18762508635129882
2004-07-01,46.4,56.95265264135818,-0.18528816748554744
2004-07-02,46.15,56.4026526413582,-0.18177607189063782
2004-07-06,45.6,55.882652641358185,-0.18400437623013077
2004-07-07,45.08,55.272652641358185,-0.18440679349142464
2004-07-08,44.47,55.612652641358196,-0.20036182616960074
2004-07-09,44.81,56.70265264135818,-0.2097371478646456
2004-07-12,45.9,56.442652641358194,-0.18678520849023839
2004-07-13,45.64,56.50265264135818,-0.1922503127473888
2004-07-14,45.7,56.162652641358186,-0.18629199564647136
2004-07-15,45.36,56.76265264135819,-0.20088301217004845
2004-07-16,45.96,57.0726526413582,-0.19471063858183657
2004-07-19,46.27,57.20265264135818,-0.1911214277055001
2004-07-20,46.4,56.80265264135819,-0.1831367402335713
2004-07-21,46.0,56.70265264135818,-0.1887504753799084
2004-07-22,45.9,56.192652641358194,-0.18316723196980256
2004-07-23,45.39,56.46265264135818,-0.196105781846452
2004-07-26,45.66,56.732652641358186,-0.1951724822626434
2004-07-27,45.93,56.51265264135819,-0.18726165109463266
2004-07-28,45.71,57.112652641358196,-0.19965195300876204
2004-07-29,46.31,57.362652641358196,-0.19268029166052347
2004-07-30,46.56,56.9026526413582,-0.18176046565957305
2004-08-02,46.1,56.56265264135819,-0.18497457514409388
2004-08-03,45.76,57.162652641358186,-0.19947731804713642
2004-08-04,46.36,56.472652641358195,-0.17907167749991815
2004-08-05,45.67,55.882652641358185,-0.1827517513690805
2004-08-06,45.08,55.71265264135818,-0.19084807736232356
2004-08-09,44.91,55.882652641358185,-0.1963516784319118
2004-08-10,45.08,55.70265264135818,-0.1907028146352775
2004-08-11,44.9,55.3526526413582,-0.18883742951007598
2004-08-12,44.55,55.1026526413582,-0.1915089770730517
2004-08-13,44.3,55.662652641358186,-0.20413422828712924
2004-08-16,44.86,55.75265264135818,-0.1953746077595211
2004-08-17,44.95,56.3226526413582,-0.20191969142105282
2004-08-18,45.52,56.272652641358185,-0.19108131812957052
2004-08-19,45.47,56.76265264135819,-0.19894511824012573
2004-08-20,45.96,56.1226526413582,-0.18107933540313603
2004-08-23,45.32,56.3526526413582,-0.195778763274422
2004-08-24,45.55,56.6026526413582,-0.19526739694320072
2004-08-25,45.8,57.022652641358185,-0.19681042746191824
2004-08-26,46.22,56.92265264135819,-0.18802097486198288
2004-08-27,46.12,56.742652641358184,-0.18720754400571715
2004-08-30,45.94,56.982652641358186,-0.19378972598659605
2004-08-31,46.18,56.8226526413582,-0.18729594882749234
2004-09-01,46.02,57.832652641358195,-0.20425576386082178
2004-09-02,47.03,58.05265264135819,-0.1898733673628098
2004-09-03,47.25,58.9026526413582,-0.1978289961287134
2004-09-07,48.1,58.18265264135819,-0.17329310685623667
2004-09-08,47.38,58.4026526413582,-0.18873547934623158
2004-09-09,47.6,58.76265264135819,-0.18996168722141238
2004-09-10,47.96,58.472652641358195,-0.1797875103398765
2004-09-13,47.67,58.392652641358204,-0.18363016845998859
2004-09-14,47.59,58.59265264135819,-0.18778212191048438
2004-09-15,47.79,58.862652641358196,-0.18810998391156952
2004-09-16,48.06,58.80265264135819,-0.18268993249128473
2004-09-17,48.0,58.3526526413582,-0.17741528744180213
2004-09-20,47.55,58.55265264135819,-0.1879104044824531
2004-09-21,47.75,57.912652641358186,-0.17548242357837618
2004-09-22,47.11,57.442652641358194,-0.17987770700405947
2004-09-23,46.64,58.082652641358195,-0.1970063714550524
2004-09-24,47.28,57.472652641358195,-0.17734787195159674
2004-09-27,46.67,57.642652641358204,-0.1903564832386877
2004-09-28,46.84,57.6026526413582,-0.18684300371317808
2004-09-29,46.8,57.84265264135819,-0.19090847561618507
2004-09-30,47.04,58.45363529508555,-0.19525963162884996
2004-10-01,47.75,59.07363529508554,-0.19168678613600698
2004-10-04,48.37,58.90363529508555,-0.1788282716731474
2004-10-05,48.2,59.033635295085546,-0.18351631643439426
2004-10-06,48.33,58.37363529508554,-0.1720577319591935
2004-10-07,47.67,57.71363529508553,-0.1740253450286604
2004-10-08,47.01,57.67363529508555,-0.18489618766920723
2004-10-11,46.97,57.45363529508555,-0.18247122642877034
2004-10-12,46.75,57.32363529508554,-0.18445507233893166
2004-10-13,46.62,56.41363529508554,-0.17360404526064488
2004-10-14,45.71,55.35363529508554,-0.17421864424398026
2004-10-15,44.65,55.613635295085544,-0.19713933888537538
2004-10-18,44.91,53.57363529508554,-0.16171453080168863
2004-10-19,42.87,54.56363529508555,-0.2143118806480765
2004-10-20,43.86,54.55363529508555,-0.19602058116278975
2004-10-21,43.85,55.02363529508554,-0.20306973967028163
2004-10-22,44.32,54.85363529508554,-0.19203167189229609
2004-10-25,44.15,56.40363529508555,-0.21724903423296216
2004-10-26,45.7,56.65363529508555,-0.19334390878948104
2004-10-27,45.95,57.06363529508555,-0.19475862758506512
2004-10-28,46.36,57.17363529508555,-0.18913674527208268
2004-10-29,46.47,57.363635295085544,-0.1899048977465838
2004-11-01,46.66,57.533635295085546,-0.18899614528641406
2004-11-02,46.83,58.70363529508555,-0.2022640546092308
2004-11-03,48.0,60.50363529508554,-0.20665924012835568
2004-11-04,49.8,60.113635295085544,-0.1715689833838533
2004-11-05,49.41,60.38363529508555,-0.18173194179944752
2004-11-08,49.68,59.77363529508554,-0.16886433701507553
2004-11-09,49.07,60.37363529508554,-0.18722800506938608
2004-11-10,49.67,60.483635295085534,-0.1787861335107973
2004-11-11,49.78,58.70363529508555,-0.15201163011846053
2004-11-12,48.0,59.943635295085556,-0.19924776394174992
2004-11-15,49.24,59.113635295085544,-0.16702805107143182
2004-11-16,48.41,59.65363529508555,-0.18848198000787786
2004-11-17,48.95,59.15363529508555,-0.17249379931064457
2004-11-18,48.45,58.233635295085534,-0.1680066038383009
2004-11-19,47.53,58.793635295085544,-0.19157916054268975
2004-11-22,48.09,59.83363529508555,-0.19627146565921783
2004-11-23,49.13,60.02363529508554,-0.1814890957791998
2004-11-24,49.32,60.08363529508555,-0.1791442086055992
2004-11-26,49.38,59.66363529508554,-0.1723601863048495
2004-11-29,48.96,59.65363529508555,-0.17926208926225362
2004-11-30,48.95,61.483635295085534,-0.20385319174657457
2004-12-01,50.78,61.70363529508555,-0.17703390153344123
2004-12-02,51.0,62.34363529508554,-0.18195338211180223
2004-12-03,51.64,62.043635295085544,-0.16768255511793995
2004-12-06,51.34,61.733635295085534,-0.16836259917959084
2004-12-07,51.03,61.83363529508555,-0.17472101136425022
2004-12-08,51.13,61.84363529508554,-0.17323747616008767
2004-12-09,51.14,62.59363529508554,-0.18298402451127183
2004-12-10,51.89,62.83363529508555,-0.17416842497956653
2004-12-13,52.13,63.81363529508555,-0.18308994999357653
2004-12-14,53.11,64.52363529508554,-0.17689076635077416
2004-12-15,53.82,64.16363529508554,-0.16120712686423777
2004-12-16,53.46,64.82363529508554,-0.175300802606284
2004-12-17,54.12,64.36363529508554,-0.15915252841331806
2004-12-20,53.66,64.70363529508555,-0.17068029090978065
2004-12-21,54.0,65.63363529508554,-0.17725111892372403
2004-12-22,54.93,65.26363529508555,-0.15833680193208133
2004-12-23,54.56,65.38363529508554,-0.16554043295752752
2004-12-27,54.68,65.79363529508555,-0.1689165714166836
2004-12-28,55.09,65.79363529508555,-0.16268496560616486
2004-12-29,55.09,65.79363529508555,-0.16268496560616486
2004-12-30,55.09,65.66363529508554,-0.16102726033319237
2004-12-31,54.96,67.5698927486402,-0.18661999058588064
2005-01-03,53.86,67.1798927486402,-0.19827201568299335
2005-01-04,53.47,66.64989274864018,-0.19774814639756622
2005-01-05,52.94,67.0298927486402,-0.2102031223811861
2005-01-06,53.32,66.32989274864019,-0.1961392097819562
2005-01-07,52.62,66.85989274864019,-0.21298108871001453
2005-01-10,53.15,66.7298927486402,-0.20350538850396882
2005-01-11,53.02,66.68989274864019,-0.20497697904783208
2005-01-12,52.98,66.75989274864018,-0.20640974964599335
2005-01-13,53.05,67.5898927486402,-0.21511933452406196
2005-01-14,53.88,68.75989274864018,-0.21640366431395353
2005-01-18,55.05,68.5698927486402,-0.19716951867200216
2005-01-19,54.86,67.7898927486402,-0.1907348164214283
2005-01-20,54.08,67.6298927486402,-0.2003536039751097
2005-01-21,53.92,67.4798927486402,-0.20094715916562333
2005-01-24,53.77,67.5698927486402,-0.20423138453061862
2005-01-25,53.86,67.7098927486402,-0.2045475511245488
2005-01-26,54.0,67.7098927486402,-0.202479906437535
2005-01-27,54.0,67.1198927486402,-0.19546951300672333
2005-01-28,53.41,67.6198927486402,-0.21014367475355034
2005-01-31,53.91,68.00989274864018,-0.2073212025308201
2005-02-01,54.3,68.44989274864021,-0.20671899078938016
2005-02-02,54.74,68.8198927486402,-0.20459044887015465
2005-02-03,55.11,69.9098927486402,-0.21169954875847052
2005-02-04,56.2,69.6398927486402,-0.19299129016683647
2005-02-07,55.93,69.4598927486402,-0.19478712409766963
2005-02-08,55.75,70.69989274864021,-0.21145566375597857
2005-02-09,56.99,71.2898927486402,-0.2005879402717008
2005-02-10,57.58,71.75989274864018,-0.19760192226470252
2005-02-11,58.05,71.85989274864019,-0.19217803172829706
2005-02-14,58.15,72.25989274864018,-0.19526589663953953
2005-02-15,58.55,72.74989274864019,-0.19518781694569043
2005-02-16,59.04,71.82989274864019,-0.17805807943215002
2005-02-17,58.12,71.9098927486402,-0.19176628168314114
2005-02-18,58.2,70.6598927486402,-0.17633614012073318
2005-02-22,56.95,70.60989274864019,-0.19345579233871946
2005-02-23,56.9,70.82989274864019,-0.19666686208426631
2005-02-24,57.12,71.64989274864018,-0.2027901534983937
2005-02-25,57.94,70.7098927486402,-0.1805955609922174
2005-02-28,57.0,71.21989274864018,-0.19966181076440448
2005-03-01,57.51,70.7298927486402,-0.1869067269141922
2005-03-02,57.02,71.00989274864018,-0.19701329219241892
2005-03-03,57.3,72.00989274864018,-0.20427599857684786
2005-03-04,58.3,72.35989274864019,-0.19430505235104034
2005-03-07,58.65,71.6198927486402,-0.18109343997707184
2005-03-08,57.91,71.4798927486402,-0.18984209722248568
2005-03-09,57.77,71.6398927486402,-0.19360571626349143
2005-03-10,57.93,71.6798927486402,-0.19182356754992547
2005-03-11,57.97,72.9598927486402,-0.20545387587510644
2005-03-14,59.25,72.3398927486402,-0.18094985009341547
2005-03-15,58.63,72.09989274864019,-0.18682264612514599
2005-03-16,58.39,72.5298927486402,-0.1949526217782156
2005-03-17,58.82,73.0298927486402,-0.19457638802166777
2005-03-18,59.32,72.75989274864018,-0.18471567564111568
2005-03-21,59.05,70.75989274864018,-0.16548771194774348
2005-03-22,57.05,70.6798927486402,-0.19283974859883224
2005-03-23,56.97,70.2798927486402,-0.18938407883238728
2005-03-24,56.57,70.6298927486402,-0.19906433666375478
2005-03-28,56.92,70.23989274864019,-0.1896342979381621
2005-03-29,56.53,70.69989274864021,-0.2004231151950756
2005-03-30,56.99,71.10989274864019,-0.1985643938256425
2005-03-31,57.4,70.7381270376632,-0.1885564065127363
2005-04-01,57.11,71.36812703766321,-0.1997828390555738
2005-04-04,57.74,71.12812703766322,-0.18822549665301935
2005-04-05,57.5,71.07812703766322,-0.19103101901472974
2005-04-06,57.45,71.60812703766322,-0.19771676237554114
2005-04-07,57.98,71.39812703766322,-0.1879338799823842
2005-04-08,57.77,71.59812703766322,-0.19313531805642226
2005-04-11,57.97,72.06812703766322,-0.19562222049000189
2005-04-12,58.44,71.40812703766322,-0.18160575799479195
2005-04-13,57.78,71.37812703766322,-0.1905083195933127
2005-04-14,57.75,69.91812703766321,-0.17403393873964235
2005-04-15,56.29,70.2881270376632,-0.1991535075356674
2005-04-18,56.66,70.60812703766322,-0.19754279886539305
2005-04-19,56.98,69.4881270376632,-0.18000380166936558
2005-04-20,55.86,69.82812703766322,-0.2000358255367386
2005-04-21,56.2,69.52812703766321,-0.19169403240854443
2005-04-22,55.9,69.47812703766323,-0.19543023994159625
2005-04-25,55.85,69.32812703766322,-0.19441066149589026
2005-04-26,55.7,69.02812703766321,-0.1930825535856
2005-04-27,55.4,68.85812703766322,-0.19544718418353224
2005-04-28,55.23,70.77812703766321,-0.21967418026461172
2005-04-29,57.15,70.80812703766323,-0.19288925733621498
2005-05-02,57.18,71.12812703766322,-0.19609861272288975
2005-05-03,57.5,72.91812703766321,-0.21144436457754234
2005-05-04,59.29,72.42812703766322,-0.18139537186749677
2005-05-05,58.8,72.94812703766321,-0.19394777648449446
2005-05-06,59.32,73.71812703766322,-0.19531325084137174
2005-05-09,60.09,72.59812703766322,-0.17229269607980546
2005-05-10,58.97,73.70812703766322,-0.19995253752862774
2005-05-11,60.08,73.18812703766321,-0.17910182386437712
2005-05-12,59.56,72.65812703766322,-0.1802706396611854
2005-05-13,59.03,75.33812703766321,-0.21646578802669747
2005-05-16,61.71,74.64812703766322,-0.17332152260344547
2005-05-17,61.02,74.33812703766321,-0.1791560746602563
2005-05-18,60.71,74.69812703766321,-0.18726208530784605
2005-05-19,61.07,74.67812703766322,-0.18222373240293088
2005-05-20,61.05,74.55812703766323,-0.18117578290076364
2005-05-23,60.93,74.70812703766322,-0.18442608032078145
2005-05-24,61.08,73.91812703766321,-0.1736803616671977
2005-05-25,60.29,75.89812703766322,-0.20564574709357364
2005-05-26,62.27,76.39812703766322,-0.18492766230641022
2005-05-27,62.77,76.93812703766321,-0.18414962234169718
2005-05-31,63.31,77.25812703766323,-0.18053928528274488
2005-06-01,63.63,75.7881270376632,-0.16042258217598082
2005-06-02,62.16,74.67812703766322,-0.167627758411105
2005-06-03,61.05,76.68812703766321,-0.20391848962464532
2005-06-06,63.06,76.41812703766321,-0.17480312009059795
2005-06-07,62.79,76.52812703766321,-0.1795173561598079
2005-06-08,62.9,76.90812703766322,-0.18214105033143246
2005-06-09,63.28,77.31812703766322,-0.18156320613955068
2005-06-10,63.69,76.89812703766322,-0.17176136203153725
2005-06-13,63.27,77.31812703766322,-0.1816925419160773
2005-06-14,63.69,77.51812703766322,-0.17838572171570455
2005-06-15,63.89,77.57812703766322,-0.17644312334348833
2005-06-16,63.95,77.71812703766322,-0.17715464284144422
2005-06-17,64.09,78.42812703766322,-0.18281868481670704
2005-06-20,64.8,78.71812703766322,-0.17680968236203087
2005-06-21,65.09,79.2381270376632,-0.17855201235307294
2005-06-22,65.61,78.44812703766321,-0.16365116061342788
2005-06-23,64.82,78.41812703766323,-0.17340540448169883
2005-06-24,64.79,79.17812703766322,-0.18171845654822205
2005-06-27,65.55,79.90812703766322,-0.1796829380182542
2005-06-28,66.28,79.92812703766322,-0.17075499631352598
2005-06-29,66.3,79.2881270376632,-0.16380922999345948
2005-06-30,65.66,80.65411699857474,-0.18590640573053085
2005-07-01,66.48,81.55411699857473,-0.18483575757233894
2005-07-05,67.38,80.77411699857473,-0.16582189315435136
2005-07-06,66.6,80.48411699857472,-0.1725075395785307
2005-07-07,66.31,81.65411699857474,-0.18791602386493955
2005-07-08,67.48,81.73411699857472,-0.17439617043667677
2005-07-11,67.56,82.07411699857474,-0.1768415857440998
2005-07-12,67.9,82.19411699857471,-0.17390681377868655
2005-07-13,68.02,80.30411699857473,-0.1529699529451617
2005-07-14,66.13,80.04411699857474,-0.1738306014272416
2005-07-15,65.87,80.44411699857471,-0.18117070013749959
2005-07-18,66.27,81.52411699857473,-0.18711171074494948
2005-07-19,67.35,80.91411699857473,-0.16763597628845972
2005-07-20,66.74,80.10411699857474,-0.1668343338559306
2005-07-21,65.93,79.59411699857473,-0.17167244909343493
2005-07-22,65.42,79.60411699857474,-0.17818320877585636
2005-07-25,65.43,79.86411699857473,-0.18073344501927335
2005-07-26,65.69,81.52411699857473,-0.1942261698934017
2005-07-27,67.35,81.12411699857473,-0.16979065545720196
2005-07-28,66.95,81.07411699857474,-0.17421240614711886
2005-07-29,66.9,81.02411699857473,-0.17431991266036473
2005-08-01,66.85,81.30411699857473,-0.17777841433082797
2005-08-02,67.13,82.02411699857473,-0.18158216806934402
2005-08-03,67.85,80.60411699857474,-0.1582315826225138
2005-08-04,66.43,79.16411699857473,-0.16085718481270983
2005-08-05,64.99,78.98411699857472,-0.17717634292002338
2005-08-08,64.81,78.92411699857473,-0.1788314844096338
2005-08-09,64.75,78.76411699857474,-0.1779251457720059
2005-08-10,64.59,79.32411699857474,-0.185745742355247
2005-08-11,65.15,79.20411699857473,-0.17744174837310067
2005-08-12,65.03,79.85411699857474,-0.18563998395773784
2005-08-15,65.68,78.57411699857474,-0.16410132867046556
2005-08-16,64.4,78.91411699857473,-0.18392294751060656
2005-08-17,64.74,78.73411699857472,-0.17773892096647315
2005-08-18,64.56,79.20411699857473,-0.18489085610080402
2005-08-19,65.03,79.14411699857473,-0.17833437953232711
2005-08-22,64.97,78.37411699857473,-0.17102734310637902
2005-08-23,64.2,78.18411699857474,-0.1788613536279966
2005-08-24,64.01,78.99411699857473,-0.1896864927149584
2005-08-25,64.82,78.38411699857473,-0.1730467538317919
2005-08-26,64.21,78.10411699857474,-0.17789224860999697
2005-08-29,63.93,77.26411699857474,-0.17257839106374184
2005-08-30,63.09,78.54411699857474,-0.1967571549484115
2005-08-31,64.37,80.86411699857473,-0.20397325304208103
2005-09-01,66.69,79.85411699857474,-0.16485207642844135
2005-09-02,65.68,81.46411699857474,-0.19375545430451158
2005-09-06,67.29,82.01411699857474,-0.17953149454539163
2005-09-07,67.84,81.63411699857473,-0.168974902966312
2005-09-08,67.46,81.58411699857473,-0.1731233666330112
2005-09-09,67.41,81.12411699857473,-0.16905104802331072
2005-09-12,66.95,80.77411699857473,-0.17114538062754248
