date,INTU,dcf,Deviation
2007-01-30,30.92,31.929086714187548,-0.031603995542383134
2007-01-31,31.45,32.15586674358235,-0.021951414005135672
2007-02-01,31.33,32.005866743582345,-0.021116964242746783
2007-02-02,31.18,32.395866743582346,-0.037531539230176936
2007-02-05,31.57,32.13586674358235,-0.017608572629999264
2007-02-06,31.31,32.49586674358235,-0.036492848550240486
2007-02-07,31.67,32.67586674358235,-0.030783169471086835
2007-02-08,31.85,32.26586674358235,-0.012888751660919295
2007-02-09,31.44,31.82586674358235,-0.012124312173215412
2007-02-12,31.0,31.89586674358235,-0.028087236217294587
2007-02-13,31.07,32.31586674358235,-0.03855278750429203
2007-02-14,31.49,32.06586674358235,-0.017958870352307033
2007-02-15,31.24,31.785866743582346,-0.017173253382890996
2007-02-16,30.96,31.875866743582346,-0.028732293021231814
2007-02-20,31.05,32.075866743582345,-0.03198251045819667
2007-02-21,31.25,31.68586674358235,-0.01375587251911392
2007-02-22,30.86,32.10586674358235,-0.038804955914525596
2007-02-23,31.28,31.705866743582348,-0.013431796298978282
2007-02-26,30.88,30.30586674358235,0.01894462419687204
2007-02-27,29.48,30.335866743582347,-0.02821303082640314
2007-02-28,29.51,29.885866743582348,-0.012576738925032527
2007-03-01,29.06,29.945866743582346,-0.02958227094135446
2007-03-02,29.12,29.375866743582346,-0.008710100226685058
2007-03-05,28.55,29.52586674358235,-0.03305124798053416
2007-03-06,28.7,29.05586674358235,-0.012247672620571581
2007-03-07,28.23,28.80586674358235,-0.019991300685671787
2007-03-08,27.98,29.045866743582348,-0.036695986833233274
2007-03-09,28.22,28.945866743582346,-0.025076697478519372
2007-03-12,28.12,28.425866743582347,-0.010760155401467242
2007-03-13,27.6,28.975866743582348,-0.047483195438392745
2007-03-14,28.15,29.765866743582347,-0.05428589590560928
2007-03-15,28.94,29.55586674358235,-0.020837377192332696
2007-03-16,28.73,29.82586674358235,-0.036742159180274125
2007-03-19,29.0,30.135866743582348,-0.03769152396535069
2007-03-20,29.31,30.82586674358235,-0.0491751539767471
2007-03-21,30.0,28.365866743582348,0.057609142396023216
2007-03-22,27.54,28.21586674358235,-0.02395342839277037
2007-03-23,27.39,28.195866743582346,-0.028581023981671727
2007-03-26,27.37,28.375866743582346,-0.03544796543738482
2007-03-27,27.55,27.80586674358235,-0.009201897784445245
2007-03-28,26.98,27.875866743582346,-0.032137717970279644
2007-03-29,27.05,28.18586674358235,-0.040299159643226945
2007-03-30,27.36,27.945866743582346,-0.020964343276877906
2007-04-02,27.12,28.25586674358235,-0.04019932405153814
2007-04-03,27.43,28.16586674358235,-0.02612618849196313
2007-04-04,27.34,28.495866743582347,-0.04056261050008825
2007-04-05,27.67,28.98586674358235,-0.04539683961231511
2007-04-09,28.16,29.16586674358235,-0.03448780564025855
2007-04-10,28.34,29.195866743582346,-0.029314654402938012
2007-04-11,28.37,29.405866743582347,-0.03522653328381886
2007-04-12,28.58,29.455866743582348,-0.02973488273853553
2007-04-13,28.63,30.035866743582346,-0.04680626517570807
2007-04-16,29.21,30.225866743582348,-0.03360918488129172
2007-04-17,29.4,30.27586674358235,-0.028929534899872378
2007-04-18,29.45,30.355866743582347,-0.029841570699800868
2007-04-19,29.53,30.405866743582347,-0.028805846942916435
2007-04-20,29.58,30.495866743582347,-0.030032487723113732
2007-04-23,29.67,29.955866743582348,-0.009542930138838002
2007-04-24,29.13,30.195866743582346,-0.03529843182292092
2007-04-25,29.37,29.98586674358235,-0.020538567347370695
2007-04-26,29.16,29.93586674358235,-0.02591763085492349
2007-04-27,29.11,29.27586674358235,-0.005665647580483935
2007-04-30,28.45,28.988323600047625,-0.01857035982745625
2007-05-01,28.22,29.198323600047626,-0.03350615649886257
2007-05-02,28.43,29.308323600047625,-0.029968401196655226
2007-05-03,28.54,29.048323600047627,-0.01749924047413165
2007-05-04,28.28,29.118323600047624,-0.02879024258272378
2007-05-07,28.35,29.018323600047626,-0.023031089226895562
2007-05-08,28.25,28.888323600047627,-0.02209624929729659
2007-05-09,28.12,28.738323600047625,-0.021515646098668073
2007-05-10,27.97,28.658323600047627,-0.02401827858648664
2007-05-11,27.89,28.568323600047627,-0.023743906346905708
2007-05-14,27.8,28.178323600047626,-0.013426050655724109
2007-05-15,27.41,28.768323600047626,-0.04721594552855268
2007-05-16,28.0,28.488323600047625,-0.017141184118212194
2007-05-17,27.72,32.328323600047625,-0.14254755851431888
2007-05-18,31.56,31.978323600047627,-0.013081473728253967
2007-05-21,31.21,31.738323600047625,-0.01664623521725106
2007-05-22,30.97,31.588323600047627,-0.01957443541089643
2007-05-23,30.82,31.128323600047626,-0.009904921447396964
2007-05-24,30.36,31.048323600047627,-0.022169428820516757
2007-05-25,30.28,31.058323600047625,-0.025060064737249088
2007-05-29,30.29,31.298323600047627,-0.03221653699197147
2007-05-30,30.53,31.268323600047626,-0.023612509883532806
2007-05-31,30.5,31.538323600047626,-0.03292259960342525
2007-06-01,30.77,31.028323600047624,-0.008325412722175796
2007-06-04,30.26,30.708323600047624,-0.014599416297896739
2007-06-05,29.94,30.538323600047626,-0.019592548952054867
2007-06-06,29.77,29.848323600047625,-0.0026240535682043875
2007-06-07,29.08,30.268323600047626,-0.03925964370374835
2007-06-08,29.5,30.608323600047626,-0.03620987593211089
2007-06-11,29.84,30.188323600047624,-0.011538355182037163
2007-06-12,29.42,30.488323600047625,-0.03504041790103396
2007-06-13,29.72,30.668323600047625,-0.030921924928630662
2007-06-14,29.9,30.598323600047625,-0.02282228298437039
2007-06-15,29.83,30.138323600047627,-0.010230283679319885
2007-06-18,29.37,30.178323600047626,-0.026784907298374572
2007-06-19,29.41,30.098323600047625,-0.022869167372714938
2007-06-20,29.33,30.708323600047624,-0.04488436483864222
2007-06-21,29.94,30.608323600047626,-0.021834701200250772
2007-06-22,29.84,30.648323600047625,-0.026374153790466037
2007-06-25,29.88,30.818323600047627,-0.03044693839369572
2007-06-26,30.05,31.118323600047624,-0.03433101389966875
2007-06-27,30.35,31.178323600047626,-0.026567291130635384
2007-06-28,30.41,30.848323600047625,-0.014208992544636923
2007-06-29,30.08,30.378323600047626,-0.009820278563599238
2007-07-02,29.61,30.518323600047626,-0.029763220678550306
2007-07-03,29.75,30.628323600047626,-0.02867684211245114
2007-07-05,29.86,30.328323600047625,-0.01544178986691136
2007-07-06,29.56,30.228323600047627,-0.022109185044141055
2007-07-09,29.46,30.358323600047626,-0.0295906853053709
2007-07-10,29.59,30.528323600047624,-0.030736165285084938
2007-07-11,29.76,31.218323600047626,-0.046713706306939495
2007-07-12,30.45,30.948323600047626,-0.016101796222877107
2007-07-13,30.18,30.838323600047627,-0.02134758064626474
2007-07-16,30.07,30.708323600047624,-0.02078666384923189
2007-07-17,29.94,30.578323600047625,-0.020875035806300013
2007-07-18,29.81,30.618323600047624,-0.026399995329802084
2007-07-19,29.85,30.808323600047625,-0.031105996304392924
2007-07-20,30.04,31.028323600047624,-0.03185230413305695
2007-07-23,30.26,30.738323600047625,-0.015561147910059803
2007-07-24,29.97,30.838323600047627,-0.028157289329640678
2007-07-25,30.07,30.228323600047627,-0.005237591146052711
2007-07-26,29.46,29.758323600047625,-0.01002487922562767
2007-07-27,28.99,29.778323600047624,-0.026473068485506235
2007-07-30,29.01,29.408323600047627,-0.013544587085779325
2007-07-31,28.64,29.508197832441848,-0.0294222587693016
2007-08-01,28.76,29.528197832441847,-0.02601573712019256
2007-08-02,28.78,28.848197832441848,-0.0023640240141847846
2007-08-03,28.1,31.008197832441848,-0.09378803141533076
2007-08-06,30.26,30.358197832441846,-0.0032346397168842023
2007-08-07,29.61,29.078197832441848,0.0182886907442672
2007-08-08,28.33,27.288197832441845,0.03817775633096576
2007-08-09,26.54,28.978197832441847,-0.08413904296395625
2007-08-10,28.23,28.868197832441847,-0.02210729731540928
2007-08-13,28.12,28.54819783244185,-0.014999119557566276
2007-08-14,27.8,28.958197832441844,-0.03999550797820417
2007-08-15,28.21,29.79819783244185,-0.05329845252294918
2007-08-16,29.05,29.398197832441845,-0.011844189716200826
2007-08-17,28.65,28.728197832441847,-0.0027219887894792683
2007-08-20,27.98,29.248197832441846,-0.04335986236509837
2007-08-21,28.5,29.688197832441844,-0.04002256516707248
2007-08-22,28.94,28.758197832441848,0.006321751057469349
2007-08-23,28.01,28.648197832441845,-0.022277067345546353
2007-08-24,27.9,28.098197832441848,-0.007053756031748515
2007-08-27,27.35,27.378197832441845,-0.0010299374931256322
2007-08-28,26.63,27.868197832441847,-0.04443049528665399
2007-08-29,27.12,27.918197832441844,-0.02859059303298983
2007-08-30,27.17,28.058197832441845,-0.03165555527642905
2007-08-31,27.31,28.518197832441846,-0.042365854937278735
2007-09-04,27.77,27.958197832441844,-0.006731400699349299
2007-09-05,27.21,27.978197832441847,-0.02745701624681096
2007-09-06,27.23,27.418197832441844,-0.006863975290861912
2007-09-07,26.67,27.478197832441847,-0.029412330363516537
2007-09-10,26.73,28.068197832441843,-0.04767665670701249
2007-09-11,27.32,28.79819783244185,-0.05132952558498727
2007-09-12,28.05,29.258197832441848,-0.041294335329915
2007-09-13,28.51,29.208197832441844,-0.023904173631224435
2007-09-14,28.46,29.128197832441845,-0.022939896120096837
2007-09-17,28.38,30.148197832441845,-0.05865019999766374
2007-09-18,29.4,30.508197832441848,-0.0363245917877002
2007-09-19,29.76,30.638197832441847,-0.028663495067322464
2007-09-20,29.89,30.448197832441842,-0.018332705124737947
2007-09-21,29.7,30.068197832441843,-0.012245424035509656
2007-09-24,29.32,30.138197832441847,-0.027148200333369288
2007-09-25,29.39,30.138197832441847,-0.024825566432391644
2007-09-26,29.39,30.248197832441846,-0.02837186655534929
2007-09-27,29.5,31.04819783244185,-0.049864338046189616
2007-09-28,30.3,31.898197832441845,-0.050103076068341634
2007-10-01,31.15,31.788197832441845,-0.02007656539089886
2007-10-02,31.04,31.888197832441847,-0.026599114722592576
2007-10-03,31.14,31.958197832441844,-0.02560212677609941
2007-10-04,31.21,32.48819783244184,-0.039343451398386464
2007-10-05,31.74,32.678197832441846,-0.028710207253548004
2007-10-08,31.93,32.97819783244184,-0.031784569847255084
2007-10-09,32.23,33.26819783244185,-0.031206915315065364
2007-10-10,32.52,33.12819783244185,-0.018358916941936698
2007-10-11,32.38,33.44819783244185,-0.0319358859868315
2007-10-12,32.7,32.58819783244184,0.0034307563779074624
2007-10-15,31.84,32.62819783244184,-0.02415695272198415
2007-10-16,31.88,32.81819783244185,-0.02858773163693984
2007-10-17,32.07,33.438197832441844,-0.04091721208474974
2007-10-18,32.69,32.09819783244185,0.01843723970571376
2007-10-19,31.35,32.37819783244184,-0.03175586972946409
2007-10-22,31.63,32.188197832441844,-0.017341692608812354
2007-10-23,31.44,32.12819783244184,-0.021420368363983533
2007-10-24,31.38,32.118197832441844,-0.022983787455727267
2007-10-25,31.37,32.078197832441845,-0.022077232522259016
2007-10-26,31.33,32.01819783244185,-0.021493959030528198
2007-10-29,31.27,31.908197832441846,-0.02000106166425275
2007-10-30,31.16,32.91819783244185,-0.05341112054163222
2007-10-31,32.17,32.26268638324091,-0.002872866262279228
2007-11-01,31.83,32.97268638324091,-0.03465554398448134
2007-11-02,32.54,32.79268638324091,-0.0077055713059864805
2007-11-05,32.36,32.59268638324091,-0.0071392207596781
2007-11-06,32.16,31.402686383240912,0.024116204821357234
2007-11-07,30.97,30.85268638324091,0.0038023793228849634
2007-11-08,30.42,30.162686383240914,0.008530858740157132
2007-11-09,29.73,31.022686383240913,-0.04166906654283975
2007-11-12,30.59,30.972686383240912,-0.012355608373963323
2007-11-13,30.54,29.842686383240913,0.02336631521050614
2007-11-14,29.41,29.69268638324091,-0.009520404438732921
2007-11-15,29.26,30.702686383240913,-0.04698893006406124
2007-11-16,30.27,30.17268638324091,0.003225222160302632
2007-11-19,29.74,29.752686383240913,-0.00042639454728565784
2007-11-20,29.32,29.44268638324091,-0.004166956154882162
2007-11-21,29.01,29.60268638324091,-0.02002137155959094
2007-11-23,29.17,28.83268638324091,0.011699000650704283
2007-11-26,28.4,29.62268638324091,-0.04127533767270508
2007-11-27,29.19,30.44268638324091,-0.04114900923889986
2007-11-28,30.01,30.28268638324091,-0.00900469594374631
2007-11-29,29.85,29.752686383240913,0.003270750597293981
2007-11-30,29.32,29.662686383240914,-0.01155277640107899
2007-12-03,29.23,29.562686383240912,-0.01125359106165369
2007-12-04,29.13,30.12268638324091,-0.032954776031967836
2007-12-05,29.69,30.182686383240913,-0.016323476876282217
2007-12-06,29.75,30.14268638324091,-0.013027584145892224
2007-12-07,29.71,30.562686383240912,-0.02789958881718213
2007-12-10,30.13,30.07268638324091,0.0019058362804271756
2007-12-11,29.64,30.28268638324091,-0.021222898626212627
2007-12-12,29.85,30.702686383240913,-0.027772370554074777
2007-12-13,30.27,30.21268638324091,0.0018970049876425588
2007-12-14,29.78,29.80268638324091,-0.000761219406505087
2007-12-17,29.37,30.202686383240913,-0.027569944364384757
2007-12-18,29.77,30.522686383240913,-0.02465989964940274
2007-12-19,30.09,30.862686383240913,-0.02503626462213926
2007-12-20,30.43,32.12268638324091,-0.05269442172570038
2007-12-21,31.69,32.13268638324091,-0.013776824569258328
2007-12-24,31.7,32.532686383240915,-0.02559537732088024
2007-12-26,32.1,32.032686383240915,0.002101404045659505
2007-12-27,31.6,32.25268638324091,-0.02023665177794487
2007-12-28,31.82,32.04268638324091,-0.006949678955675331
2007-12-31,31.61,31.562686383240912,0.0014990364313289817
2008-01-02,31.13,31.402686383240912,-0.008683536813157477
2008-01-03,30.97,30.562686383240912,0.01332715362948056
2008-01-04,30.13,31.812686383240912,-0.05289356462921535
2008-01-07,31.38,30.98268638324091,0.012823730384270426
2008-01-08,30.55,31.14268638324091,-0.019031318491517735
2008-01-09,30.71,31.32268638324091,-0.01956046731575123
2008-01-10,30.89,30.73268638324091,0.005118772072098432
2008-01-11,30.3,30.94268638324091,-0.020770219342978624
2008-01-14,30.51,31.03268638324091,-0.01684309172547771
2008-01-15,30.6,32.212686383240914,-0.05006370359970769
2008-01-16,31.78,30.952686383240913,0.02672833002330388
2008-01-17,30.52,31.022686383240913,-0.01620383151320104
2008-01-18,30.59,29.412686383240914,0.04002740862969634
2008-01-22,28.98,29.89268638324091,-0.030532096431206024
2008-01-23,29.46,29.972686383240912,-0.017105119530679724
2008-01-24,29.54,30.042686383240913,-0.0167324045802153
2008-01-25,29.61,30.03268638324091,-0.014074211605552
2008-01-28,29.6,30.53268638324091,-0.03054714451044349
2008-01-29,30.1,30.882686383240912,-0.025343856862971914
2008-01-30,30.45,31.12268638324091,-0.021614020555858704
2008-01-31,30.69,31.848319844958457,-0.036369888603144496
2008-02-01,31.16,31.79831984495846,-0.02007401171102008
2008-02-04,31.11,30.558319844958458,0.018053353647732084
2008-02-05,29.87,30.008319844958457,-0.004609383186832905
2008-02-06,29.32,29.94831984495846,-0.020980136722569154
2008-02-07,29.26,30.438319844958457,-0.038711724266003555
2008-02-08,29.75,30.688319844958457,-0.030575797231616964
2008-02-11,30.0,30.74831984495846,-0.024336934464442073
2008-02-12,30.06,32.17831984495846,-0.06583065415363343
2008-02-13,31.49,31.15831984495846,0.010644994874305036
2008-02-14,30.47,31.06831984495846,-0.019258197673523436
2008-02-15,30.38,30.918319844958457,-0.01741103163619151
2008-02-19,30.23,31.148319844958458,-0.029482163067845013
2008-02-20,30.46,30.47831984495846,-0.0006010779154379531
2008-02-21,29.79,27.738319844958458,0.07396555258246629
2008-02-22,27.05,28.04831984495846,-0.03559285727190897
2008-02-25,27.36,28.418319844958457,-0.03724076056333814
2008-02-26,27.73,28.29831984495846,-0.02008316564630641
2008-02-27,27.61,28.438319844958457,-0.029126891091820317
2008-02-28,27.75,27.24831984495846,0.018411416112849244
2008-02-29,26.56,27.578319844958457,-0.03692465134508971
2008-03-03,26.89,27.778319844958457,-0.031978890369054436
2008-03-04,27.09,27.85831984495846,-0.02757954712396271
2008-03-05,27.17,27.56831984495846,-0.014448462844256382
2008-03-06,26.88,27.44831984495846,-0.02070508680198302
2008-03-07,26.76,27.168319844958457,-0.015029263763405853
2008-03-10,26.48,27.26831984495846,-0.02890973295900401
2008-03-11,26.58,27.218319844958458,-0.023451845984413078
2008-03-12,26.53,27.058319844958458,-0.0195252272863089
2008-03-13,26.37,26.208319844958456,0.0061690392973683394
2008-03-14,25.52,26.10831984495846,-0.02253380717151221
2008-03-17,25.42,27.74831984495846,-0.08390849817097978
2008-03-18,27.06,27.79831984495846,-0.0265598730094605
2008-03-19,27.11,27.49831984495846,-0.014121584414898525
2008-03-20,26.81,28.148319844958458,-0.047545283424728524
2008-03-24,27.46,28.468319844958458,-0.03541901490674115
2008-03-25,27.78,28.38831984495846,-0.02142852582614152
2008-03-26,27.7,27.758319844958457,-0.002100986128994786
2008-03-27,27.07,27.628319844958458,-0.020208244587132884
2008-03-28,26.94,27.69831984495846,-0.027377828301613838
2008-03-31,27.01,28.918319844958457,-0.06598999717790133
2008-04-01,28.23,29.098319844958457,-0.029840892862028956
2008-04-02,28.41,29.10831984495846,-0.023990386551953735
2008-04-03,28.42,28.94831984495846,-0.018250449345179054
2008-04-04,28.26,28.78831984495846,-0.01835188186749903
2008-04-07,28.1,28.58831984495846,-0.017081096322090206
2008-04-08,27.9,28.40831984495846,-0.017893344193978145
2008-04-09,27.72,28.708319844958456,-0.03442625170319813
2008-04-10,28.02,27.918319844958457,0.0036420585338305944
2008-04-11,27.23,27.738319844958458,-0.01832554559179067
2008-04-14,27.05,28.168319844958457,-0.03970133295538436
2008-04-15,27.48,28.72831984495846,-0.043452587958342725
2008-04-16,28.04,28.42831984495846,-0.013659612916847252
2008-04-17,27.74,29.688319844958457,-0.06562580351913427
