date,AZO,dcf,Deviation
2012-03-05,385.22,387.83459305993694,-0.006741515859398417
2012-03-06,385.23,386.3445930599369,-0.0028849712923612048
2012-03-07,383.74,383.1045930599369,0.0016585730152383071
2012-03-08,380.5,384.83459305993694,-0.011263522401848691
2012-03-09,382.23,383.4345930599369,-0.0031415868096924537
2012-03-12,380.83,382.2345930599369,-0.003674688490888811
2012-03-13,379.63,382.52459305993693,-0.00756707702577275
2012-03-14,379.92,381.6045930599369,-0.0044144989095357134
2012-03-15,379.0,381.4745930599369,-0.006486914475974381
2012-03-16,378.87,379.96459305993693,-0.00288077647214946
2012-03-19,377.36,380.40459305993693,-0.008003565454997585
2012-03-20,377.8,378.02459305993693,-0.0005941228799929421
2012-03-21,375.42,380.7345930599369,-0.013958786926146827
2012-03-22,378.13,381.2645930599369,-0.008221568739912088
2012-03-23,378.66,381.6045930599369,-0.007716345959898896
2012-03-26,379.0,382.1845930599369,-0.00833260449993456
2012-03-27,379.58,378.96459305993693,0.0016239167229159523
2012-03-28,376.36,376.9445930599369,-0.0015508726499863235
2012-03-29,374.34,374.40459305993693,-0.00017252208208518027
2012-03-30,371.8,381.3245930599369,-0.024977652197847644
2012-04-02,378.72,384.4945930599369,-0.015018658686408948
2012-04-03,381.89,385.0045930599369,-0.008089755592739167
2012-04-04,382.4,386.40459305993693,-0.010363730483182398
2012-04-05,383.8,386.1045930599369,-0.0059688309887034885
2012-04-09,383.5,378.4745930599369,0.013278056261142979
2012-04-10,375.87,379.65459305993693,-0.009968516459748056
2012-04-11,377.05,381.33459305993694,-0.011235783844198655
2012-04-12,378.73,383.5745930599369,-0.012630119793100691
2012-04-13,380.97,383.40459305993693,-0.006349931910065276
2012-04-16,380.8,381.77459305993693,-0.002552797063119172
2012-04-17,379.17,382.1045930599369,-0.007680077950480424
2012-04-18,379.5,382.6045930599369,-0.008114364323510759
2012-04-19,380.0,384.33459305993694,-0.011278175678713809
2012-04-20,381.73,384.6045930599369,-0.0074741516659134755
2012-04-23,382.0,381.96459305993693,9.269691669433477e-05
2012-04-24,379.36,385.4345930599369,-0.015760373275556683
2012-04-25,382.83,396.3245930599369,-0.034049345653137664
2012-04-26,393.72,399.7345930599369,-0.015046466241251832
2012-04-27,397.13,398.7645930599369,-0.00409914292388347
2012-04-30,396.16,398.0145930599369,-0.004659610708438455
2012-05-01,395.41,399.0445930599369,-0.009108237833937993
2012-05-02,396.44,396.3045930599369,0.0003416739105079891
2012-05-03,393.7,392.0345930599369,0.004248112206282961
2012-05-04,389.43,389.5118927444795,-0.00021024452912710156
2012-05-07,386.91,386.4018927444795,0.001314970928096626
2012-05-08,383.8,385.4818927444795,-0.004363091434736677
2012-05-09,382.88,388.3318927444795,-0.01403926086510443
2012-05-10,385.73,390.10189274447947,-0.011207053402694123
2012-05-11,387.5,380.2218927444795,0.019141736429184597
2012-05-14,377.62,385.0818927444795,-0.01937741785597491
2012-05-15,382.48,391.4718927444795,-0.022969446622183476
2012-05-16,388.87,368.1818927444795,0.05618990956157144
2012-05-17,365.58,375.0518927444795,-0.025254885864374743
2012-05-18,372.45,371.1518927444795,0.003497509458787018
2012-05-21,368.55,363.7418927444795,0.01321845888919393
2012-05-22,361.14,375.4418927444795,-0.0380934920179864
2012-05-23,372.84,372.0018927444795,0.0022529650301972293
2012-05-24,369.4,376.9718927444795,-0.02008609365900893
2012-05-25,374.37,384.3218927444795,-0.025894680819279037
2012-05-29,381.72,381.85189274447947,-0.00034540288259798935
2012-05-30,379.25,382.8618927444795,-0.009433931171860088
2012-05-31,380.26,376.2818927444795,0.010572146394038473
2012-06-01,373.68,379.60189274447947,-0.015600271910302776
2012-06-04,377.0,381.7818927444795,-0.012525195236747222
2012-06-05,379.18,390.5618927444795,-0.029142353506377505
2012-06-06,387.96,386.4818927444795,0.0038245187763497057
2012-06-07,383.88,388.3618927444795,-0.011540505977058801
2012-06-08,385.76,384.9118927444795,0.0022033802319627593
2012-06-11,382.31,389.2518927444795,-0.017833934462166967
2012-06-12,386.65,385.5118927444795,0.0029521975247461807
2012-06-13,382.91,388.35189274447947,-0.014012788005284715
2012-06-14,385.75,387.9018927444795,-0.005547518031568277
2012-06-15,385.3,389.3318927444795,-0.010355927216899263
2012-06-18,386.73,390.5118927444795,-0.009684449602547884
2012-06-19,387.91,390.2518927444795,-0.00600097728677218
2012-06-20,387.65,384.2418927444795,0.008869692034821464
2012-06-21,381.64,385.3618927444795,-0.009658175378922107
2012-06-22,382.76,377.6318927444795,0.013579645559731235
2012-06-25,375.03,379.0918927444795,-0.010714797183007496
2012-06-26,376.49,361.60189274447947,0.041172647472951684
2012-06-27,359.0,361.0318927444795,-0.005628014547505833
2012-06-28,358.43,369.7718927444795,-0.030672674064810446
2012-06-29,367.17,366.8218927444795,0.0009489816785908101
2012-07-02,364.22,365.0918927444795,-0.002388146003257541
2012-07-03,362.49,369.1518927444795,-0.018046481341193354
2012-07-05,366.55,367.1218927444795,-0.001557773469199053
2012-07-06,364.52,369.8318927444795,-0.014362992615538306
2012-07-09,367.23,369.0718927444795,-0.004990606926967178
2012-07-10,366.47,371.5318927444795,-0.013624382841235017
2012-07-11,368.93,385.0518927444795,-0.041869402665624555
2012-07-12,382.45,383.54189274447947,-0.0028468669658646695
2012-07-13,380.94,382.8718927444795,-0.005045794118318403
2012-07-16,380.27,383.4918927444795,-0.008401462470097876
2012-07-17,380.89,386.8418927444795,-0.015385853642306824
2012-07-18,384.24,385.5018927444795,-0.0032733762615165807
2012-07-19,382.9,380.5818927444795,0.006090955191808911
2012-07-20,377.98,380.2318927444795,-0.005922419416807823
2012-07-23,377.63,378.9418927444795,-0.0034619892115336226
2012-07-24,376.34,380.9918927444795,-0.012209952056904894
2012-07-25,378.39,375.9818927444795,0.006404849015314129
2012-07-26,373.38,377.3918927444795,-0.010630574799326276
2012-07-27,374.79,378.3918927444795,-0.00951894798367614
2012-07-30,375.79,377.8318927444795,-0.005404236073476065
2012-07-31,375.23,365.3718927444795,0.026981022490459416
2012-08-01,362.77,364.9418927444795,-0.005951338521719696
2012-08-02,362.34,368.9018927444795,-0.017787636424583475
2012-08-03,366.3,365.85189274447947,0.001224832410074539
2012-08-06,363.25,370.0718927444795,-0.018433966151516823
2012-08-07,367.47,366.4218927444795,0.002860383826059687
2012-08-08,363.82,365.7218927444795,-0.0052003798028253945
2012-08-09,363.12,361.8918927444795,0.0033935749325770814
2012-08-10,359.29,357.9118927444795,0.0038504092304760817
2012-08-13,355.31,359.60189274447947,-0.011935122787379626
2012-08-14,357.0,360.4618927444795,-0.009604046403133948
2012-08-15,357.86,361.1518927444795,-0.009114981287966062
2012-08-16,358.55,366.2518927444795,-0.02102895001242444
2012-08-17,363.65,367.1618927444795,-0.009564970695157493
2012-08-20,364.56,366.7818927444795,-0.006057803802292261
2012-08-21,364.18,368.10189274447947,-0.010654367233047246
2012-08-22,365.5,365.8618927444795,-0.0009891512389137436
2012-08-23,363.26,367.6818927444795,-0.012026408783618048
2012-08-24,365.08,369.0517160883281,-0.010761949925136016
2012-08-27,366.45,367.32171608832806,-0.0023731678529957945
2012-08-28,364.72,365.6017160883281,-0.0024116847638511185
2012-08-29,363.0,362.4717160883281,0.0014574486455742885
2012-08-30,359.87,364.2417160883281,-0.012002238884872618
2012-08-31,361.64,360.88171608832806,0.00210119792127772
2012-09-04,358.28,365.6717160883281,-0.02021407662424357
2012-09-05,363.07,371.32171608832806,-0.022222551848718686
2012-09-06,368.72,372.32171608832806,-0.009673666436028072
2012-09-07,369.72,368.88171608832806,0.0022725005743338134
2012-09-10,366.28,372.50171608832807,-0.016702516578078752
2012-09-11,369.9,375.76171608832806,-0.01559955641396471
2012-09-12,373.16,372.56171608832807,0.0016058652455051003
2012-09-13,369.96,354.5917160883281,0.04334078664106089
2012-09-14,351.99,359.9817160883281,-0.022200338881564696
2012-09-17,357.38,360.44171608832806,-0.008494344443687463
2012-09-18,357.84,372.44171608832806,-0.03920537216315789
2012-09-19,369.84,374.2317160883281,-0.011735285651982452
2012-09-20,371.63,374.4017160883281,-0.007403053910346458
2012-09-21,371.8,371.9017160883281,-0.00027350260546776806
2012-09-24,369.3,371.14171608832805,-0.00496229878909582
2012-09-25,368.54,375.4917160883281,-0.018513633698094112
2012-09-26,372.89,374.07171608832806,-0.003159062921637812
2012-09-27,371.47,372.27171608832805,-0.002153577759686165
2012-09-28,369.67,371.6717160883281,-0.005385710027642654
2012-10-01,369.07,372.51171608832806,-0.009239215680163948
2012-10-02,369.91,374.7417160883281,-0.012893456695355465
2012-10-03,372.14,379.39171608832805,-0.01911406016740691
2012-10-04,376.79,383.89171608832805,-0.018499268910231015
2012-10-05,381.29,384.02171608832805,-0.007113441698436973
2012-10-08,381.42,382.4917160883281,-0.002801932808606411
2012-10-09,379.89,379.95171608832806,-0.00016243139776661586
2012-10-10,377.35,376.95171608832806,0.001056591321044964
2012-10-11,374.35,375.6517160883281,-0.0034652206620613413
2012-10-12,373.05,377.32171608832806,-0.011321150907010247
2012-10-15,374.72,373.2917160883281,0.003826187000983472
2012-10-16,370.69,372.07171608832806,-0.0037135746378530454
2012-10-17,369.47,372.9917160883281,-0.00944180778399395
2012-10-18,370.39,371.6017160883281,-0.003260792498708698
2012-10-19,369.0,368.4017160883281,0.0016239987099528896
2012-10-22,365.8,369.3417160883281,-0.009589266346185177
2012-10-23,366.74,366.9617160883281,-0.0006041940578748184
2012-10-24,364.36,370.38171608832806,-0.016258135395895157
2012-10-25,367.78,373.3517160883281,-0.01492350469606507
2012-10-26,370.75,377.6017160883281,-0.018145352090310318
2012-10-31,375.0,382.94171608832806,-0.020738707105224963
2012-11-01,380.34,385.51171608832806,-0.013415198222258784
2012-11-02,382.91,385.83171608832805,-0.007572514043037271
2012-11-05,383.23,387.8617160883281,-0.011941668631387348
2012-11-06,385.26,386.9717160883281,-0.00442336226954998
2012-11-07,384.37,381.57171608832806,0.007333572677656663
2012-11-08,378.97,379.4917160883281,-0.001374775960080843
2012-11-09,376.89,376.9817160883281,-0.00024329054809280048
2012-11-12,374.38,376.1517160883281,-0.004710110342583285
2012-11-13,373.55,372.3517160883281,0.0032181506352657596
2012-11-14,369.75,375.38171608832806,-0.01500263823985215
2012-11-15,372.78,383.1017160883281,-0.026942495047316162
2012-11-16,380.5,384.9569467354866,-0.011577779731687943
2012-11-19,382.3,383.7869467354866,-0.003874406746072645
2012-11-20,381.13,384.5269467354866,-0.008834092810206418
2012-11-21,381.87,385.7769467354866,-0.010127475912046768
2012-11-23,383.12,385.5869467354866,-0.00639790002325713
2012-11-26,382.93,385.0369467354866,-0.005472063793748094
2012-11-27,382.38,386.5169467354866,-0.010703144507445694
2012-11-28,383.86,382.43694673548663,0.0037210140826107185
2012-11-29,379.78,386.42694673548664,-0.017201043539120886
2012-11-30,383.77,380.6669467354866,0.008151622543340009
2012-12-03,378.01,369.4569467354866,0.023150338192549746
2012-12-04,366.8,362.92694673548664,0.010671715890350209
2012-12-05,360.27,366.7269467354866,-0.01760696014559271
2012-12-06,364.07,361.8169467354866,0.006227052891915941
2012-12-07,359.16,357.80694673548663,0.0037815175944966306
2012-12-10,355.15,358.1569467354866,-0.00839561193184779
2012-12-11,355.5,360.2169467354866,-0.013094738540855855
2012-12-12,357.56,361.9769467354866,-0.012202287397916178
2012-12-13,359.32,360.3369467354866,-0.0028222105579229773
2012-12-14,357.68,366.05694673548663,-0.02288427199700116
2012-12-17,363.4,362.7269467354866,0.0018555369833170854
2012-12-18,360.07,362.1369467354866,-0.005707638378572799
2012-12-19,359.48,358.67694673548664,0.0022389319186035817
2012-12-20,356.02,360.93694673548663,-0.01362273045183715
2012-12-21,358.28,357.85694673548664,0.0011821854189852932
2012-12-24,355.2,353.74694673548663,0.0041076065190743805
2012-12-26,351.09,355.7569467354866,-0.013118357289468863
2012-12-27,353.1,351.2269467354866,0.005332885992725522
2012-12-28,348.57,357.0869467354866,-0.023851184741837006
2012-12-31,354.43,359.5369467354866,-0.014204233478246064
2013-01-02,356.88,358.79694673548664,-0.005342706377320039
2013-01-03,356.14,363.5069467354866,-0.020266316233145787
2013-01-04,360.85,358.8269467354866,0.005637963600333196
2013-01-07,356.17,350.9069467354866,0.014998429964057314
2013-01-08,348.25,352.2569467354866,-0.011375068036615588
2013-01-09,349.6,349.1569467354866,0.0012689229547222514
2013-01-10,346.5,348.8869467354866,-0.006841605161273967
2013-01-11,346.23,347.6469467354866,-0.0040758210270280815
2013-01-14,344.99,353.55694673548663,-0.024230740803110273
2013-01-15,350.9,351.98694673548664,-0.0030880313760711653
2013-01-16,349.33,351.2869467354866,-0.005570792634547184
2013-01-17,348.63,352.2569467354866,-0.010296310034760281
2013-01-18,349.6,356.0269467354866,-0.01805185476666049
2013-01-22,353.37,359.18694673548663,-0.01619476094093797
2013-01-23,356.53,360.2269467354866,-0.01026282672351353
2013-01-24,357.57,368.0169467354866,-0.028387134962552185
2013-01-25,365.36,372.17694673548664,-0.018316413188083747
2013-01-28,369.52,364.60694673548664,0.01347493049296622
2013-01-29,361.95,367.5069467354866,-0.01512065767694526
2013-01-30,364.85,372.35694673548664,-0.020160619538056812
2013-01-31,369.7,377.5369467354866,-0.020758092163566166
2013-02-01,374.88,369.7069467354866,0.013992307448349228
2013-02-04,367.05,371.42694673548664,-0.011784138910642117
2013-02-05,368.77,371.6569467354866,-0.0077677728368718
2013-02-06,369.0,382.5069467354866,-0.035311637738247414
2013-02-07,379.85,388.54694673548664,-0.022383258467366884
2013-02-08,385.89,388.3322928636632,-0.006289183023263756
2013-02-11,385.23,385.1922928636632,9.789172066887453e-05
2013-02-12,382.09,382.8322928636632,-0.0019389504947734393
2013-02-13,379.73,376.7122928636632,0.008010641525385331
2013-02-14,373.61,376.80229286366324,-0.008472063265332341
2013-02-15,373.7,378.31229286366323,-0.012191760486422898
2013-02-19,375.21,383.06229286366323,-0.020498736132344875
2013-02-20,379.96,380.6622928636632,-0.0018449236418452974
2013-02-21,377.56,388.30229286366324,-0.027664768045639554
2013-02-22,385.2,381.6422928636632,0.009322098737122086
2013-02-25,378.54,379.25229286366323,-0.001878150447779281
2013-02-26,376.15,379.8922928636632,-0.009850931261209506
2013-02-27,376.79,383.25229286366323,-0.0168617200314104
2013-02-28,380.15,381.24229286366324,-0.0028650883810885652
2013-03-01,378.14,383.7622928636632,-0.014650456723377503
2013-03-04,380.66,385.4222928636632,-0.01235603895218318
2013-03-05,382.32,379.6522928636632,0.007026711510721206
2013-03-06,376.55,384.62229286366323,-0.020987584478169063
2013-03-07,381.52,388.3522928636632,-0.017593028261228216
2013-03-08,385.25,391.43229286366324,-0.015794028689954165
2013-03-11,388.33,391.9722928636632,-0.009292220215499025
2013-03-12,388.87,395.1422928636632,-0.015873504246297854
2013-03-13,392.04,392.75229286366323,-0.001813593138997871
2013-03-14,389.65,394.99229286366324,-0.013525055957249288
2013-03-15,391.89,394.5722928636632,-0.0067979757123748374
2013-03-18,391.47,393.5122928636632,-0.005189908678077226
2013-03-19,390.41,399.1022928636632,-0.021779611440700286
2013-03-20,396.0,396.3622928636632,-0.000914044726721297
2013-03-21,393.26,398.8222928636632,-0.013946795259924705
2013-03-22,395.72,396.43229286366324,-0.0017967579243303167
2013-03-25,393.33,397.1422928636632,-0.009599312216722167
2013-03-26,394.04,397.0422928636632,-0.007561644987512994
2013-03-27,393.94,399.87229286366323,-0.014835468647200978
2013-03-28,396.77,396.2922928636632,0.001205441400045526
2013-04-01,393.19,404.0922928636632,-0.02697970997269561
2013-04-02,400.99,397.0822928636632,0.009841051103425702
2013-04-03,393.98,404.93229286366324,-0.027047220132059846
2013-04-04,401.83,400.30229286366324,0.0038163836769655735
2013-04-05,397.2,398.4622928636632,-0.0031679104554446225
2013-04-08,395.36,387.1322928636632,0.021252960003608656
2013-04-09,384.03,393.0822928636632,-0.023029001885879752
2013-04-10,389.98,395.93229286366324,-0.015033612996333323
2013-04-11,392.83,396.6722928636632,-0.009686315209779028
2013-04-12,393.57,387.9722928636632,0.014428110561760743
2013-04-15,384.87,387.6922928636632,-0.007279723934712656
2013-04-16,384.59,385.0322928636632,-0.0011487162813635932
2013-04-17,381.93,382.1122928636632,-0.000477066210817334
2013-04-18,379.01,381.5322928636632,-0.006610955116621131
2013-04-19,378.43,381.8622928636632,-0.00898830004377682
2013-04-22,378.76,386.7222928636632,-0.02058917474010291
2013-04-23,383.62,387.05229286366324,-0.008867775561459457
2013-04-24,383.95,401.3622928636632,-0.04338298134443308
2013-04-25,398.26,409.8322928636632,-0.02823665451739532
2013-04-26,406.73,406.9722928636632,-0.0005953546909994722
2013-04-29,403.87,412.1922928636632,-0.020190316528834074
2013-04-30,409.09,413.3822928636632,-0.010383349596154279
2013-05-01,410.28,410.68229286366324,-0.0009795719724318142
2013-05-02,407.58,414.2122928636632,-0.016011820455184345
2013-05-03,411.11,417.1023270644185,-0.014366563491967743
2013-05-06,413.49,422.5623270644185,-0.021469796248626438
