date,IR,dcf,Deviation
2018-07-19,28.19,31.6833386327504,-0.11025790789419543
2018-07-20,27.83,31.013338632750397,-0.10264417741173992
2018-07-23,27.16,30.543338632750398,-0.11077173564525067
2018-07-24,26.69,30.333338632750397,-0.12011004383199497
2018-07-25,26.48,30.483338632750396,-0.13132874587593002
2018-07-26,26.63,30.9533386327504,-0.1396727727514363
2018-07-27,27.1,31.173338632750397,-0.13066738473982342
2018-07-30,27.32,32.4633386327504,-0.15843529499339848
2018-07-31,28.61,31.5233386327504,-0.09241846705043033
2018-08-01,27.67,31.583338632750397,-0.12390516019394016
2018-08-02,27.73,32.3233386327504,-0.14210594657126085
2018-08-03,28.47,33.0133386327504,-0.13762130159847707
2018-08-06,29.16,33.343338632750395,-0.12546250028608263
2018-08-07,29.49,33.133338632750394,-0.10995990090624808
2018-08-08,29.28,32.6233386327504,-0.10248303125523872
2018-08-09,28.77,32.7133386327504,-0.12054222520726132
2018-08-10,28.86,32.343338632750395,-0.10769879610459321
2018-08-13,28.49,32.0333386327504,-0.11061409094360664
2018-08-14,28.18,30.883338632750398,-0.08753388566233666
2018-08-15,27.03,31.223338632750398,-0.13430141734913548
2018-08-16,27.37,31.793338632750398,-0.1391278432204004
2018-08-17,27.94,32.163338632750396,-0.13130908706255917
2018-08-20,28.31,32.0733386327504,-0.11733541917297063
2018-08-21,28.22,31.803338632750396,-0.11267177556825281
2018-08-22,27.95,31.193338632750397,-0.10397536060295776
2018-08-23,27.34,31.3633386327504,-0.12828157996384748
2018-08-24,27.51,32.1033386327504,-0.14307978012182443
2018-08-27,28.25,32.1233386327504,-0.12057708811130385
2018-08-28,28.27,32.6133386327504,-0.13317675573358223
2018-08-29,28.76,31.9333386327504,-0.09937384465950783
2018-08-30,28.08,31.813338632750398,-0.11735136245358091
2018-08-31,27.96,31.2033386327504,-0.10394203873255581
2018-09-04,27.35,30.8433386327504,-0.1132607164984748
2018-09-05,26.99,28.783338632750397,-0.062304747049388265
2018-09-06,24.93,28.833338632750397,-0.13537588145677948
2018-09-07,24.98,29.493338632750397,-0.15302908527753567
2018-09-10,25.64,30.033338632750397,-0.14628205962954788
2018-09-11,26.18,30.443338632750397,-0.1400417570549891
2018-09-12,26.59,31.693338632750397,-0.16102243729781274
2018-09-13,27.84,32.4733386327504,-0.1426813142051716
2018-09-14,28.62,32.5733386327504,-0.12136731445684756
2018-09-17,28.72,33.1233386327504,-0.13293764501132255
2018-09-18,29.27,32.953338632750395,-0.11177436901916038
2018-09-19,29.1,33.233338632750396,-0.12437325898629759
2018-09-20,29.38,33.233338632750396,-0.11594798450231703
2018-09-21,29.38,33.3933386327504,-0.12018380901915371
2018-09-24,29.54,32.9733386327504,-0.10412468907046835
2018-09-25,29.12,32.3233386327504,-0.09910296300595434
2018-09-26,28.47,31.893338632750396,-0.10733710484718784
2018-09-27,28.04,32.1933386327504,-0.12901236122572235
2018-09-28,28.34,32.08532881626146,-0.11673026128886843
2018-10-01,28.01,32.15532881626146,-0.12891576509598934
2018-10-02,28.08,32.07532881626146,-0.12456080619307386
2018-10-03,28.0,31.84532881626146,-0.12075016836685593
2018-10-04,27.77,31.52532881626146,-0.1191210038806757
2018-10-05,27.45,31.13532881626146,-0.11836485935349028
2018-10-08,27.06,31.33532881626146,-0.1364379752109951
2018-10-09,27.26,30.26532881626146,-0.09929939418489664
2018-10-10,26.19,29.67532881626146,-0.11744870083298187
2018-10-11,25.6,29.83532881626146,-0.14195683387115987
2018-10-12,25.76,30.125328816261458,-0.14490559896910005
2018-10-15,26.05,31.22532881626146,-0.16574137126672184
2018-10-16,27.15,30.965328816261458,-0.12321292755844526
2018-10-17,26.89,30.10532881626146,-0.1068026473281598
2018-10-18,26.03,29.575328816261457,-0.11987453591089481
2018-10-19,25.5,29.255328816261457,-0.1283639243929493
2018-10-22,25.18,28.99532881626146,-0.1315842576036491
2018-10-23,24.92,27.44532881626146,-0.09201306470648618
2018-10-24,23.37,28.63532881626146,-0.1838752699522479
2018-10-25,24.56,30.18532881626146,-0.18635969979001787
2018-10-26,26.11,29.65532881626146,-0.11955115514744807
2018-10-29,25.58,30.665328816261457,-0.16583317422524324
2018-10-30,26.59,31.13532881626146,-0.14598621530817146
2018-10-31,27.06,29.875328816261458,-0.09423591062633074
2018-11-01,25.8,29.92532881626146,-0.137854084798552
2018-11-02,25.85,30.59532881626146,-0.15509978156336435
2018-11-05,26.52,31.465328816261458,-0.1571675556018879
2018-11-06,27.39,32.01532881626146,-0.14447231958186624
2018-11-07,27.94,31.18532881626146,-0.10406588416567197
2018-11-08,27.11,30.625328816261458,-0.11478501463125146
2018-11-09,26.55,30.38532881626146,-0.12622304795361927
2018-11-12,26.31,29.60532881626146,-0.11130863760078957
2018-11-13,25.53,29.29532881626146,-0.12853000694675165
2018-11-14,25.22,30.04532881626146,-0.16060163114772918
2018-11-15,25.97,29.56532881626146,-0.12160625165392935
2018-11-16,25.49,28.51532881626146,-0.10609482484859878
2018-11-19,24.44,28.325328816261457,-0.13716800399615858
2018-11-20,24.25,28.825328816261457,-0.15872598871032972
2018-11-21,24.75,28.255328816261457,-0.12405903463576318
2018-11-23,24.18,29.03532881626146,-0.1672214166054904
2018-11-26,24.96,28.51532881626146,-0.1246813192711268
2018-11-27,24.44,29.415328816261457,-0.16914068332668042
2018-11-28,25.34,29.415328816261457,-0.13854439097782667
2018-11-29,25.34,28.825328816261457,-0.12091202284205171
2018-11-30,24.75,29.44532881626146,-0.15945920813315617
2018-12-03,25.37,27.35532881626146,-0.07257557858640229
2018-12-04,23.28,26.97532881626146,-0.13698920378067136
2018-12-06,22.9,26.375328816261458,-0.13176437876743274
2018-12-07,22.3,26.15532881626146,-0.1474012750267738
2018-12-10,22.08,25.65532881626146,-0.1393600854569933
2018-12-11,21.58,25.915328816261457,-0.16728820409722567
2018-12-12,21.84,25.42532881626146,-0.14101405893985386
2018-12-13,21.35,25.29532881626146,-0.15597064758158619
2018-12-14,21.22,24.575328816261457,-0.13653240782036835
2018-12-17,20.5,24.67532881626146,-0.16921066573628984
2018-12-18,20.6,23.805328816261458,-0.13464753379385763
2018-12-19,19.73,23.27532881626146,-0.15232132032371082
2018-12-20,19.2,23.93532881626146,-0.19783846934429072
2018-12-21,19.86,22.99532881626146,-0.1363463354367983
2018-12-24,18.92,24.29532881626146,-0.221249477910487
2018-12-26,20.22,24.465328816261458,-0.17352429015545057
2018-12-27,20.39,24.45532881626146,-0.16623488675229903
2018-12-28,20.38,24.52532881626146,-0.1690223542900232
2018-12-31,20.45,24.61215513794482,-0.16910973925757455
2019-01-02,21.0,24.192155137944823,-0.1319500110570142
2019-01-03,20.58,24.552155137944823,-0.16178437760870712
2019-01-04,20.94,25.22215513794482,-0.16977752751598307
2019-01-07,21.61,25.47215513794482,-0.15162262937820792
2019-01-08,21.86,25.99215513794482,-0.158977011179518
2019-01-09,22.38,26.102155137944823,-0.14259953319080199
2019-01-10,22.49,26.322155137944822,-0.1455866785170855
2019-01-11,22.71,25.61215513794482,-0.11331163357062568
2019-01-14,22.0,25.532155137944823,-0.1383414411694327
2019-01-15,21.92,25.45215513794482,-0.1387762693886373
2019-01-16,21.84,25.84215513794482,-0.15486924819471948
2019-01-17,22.23,26.832155137944824,-0.17151641805457007
2019-01-18,23.22,26.392155137944822,-0.12019310743532718
2019-01-22,22.78,26.04215513794482,-0.1252644076753726
2019-01-23,22.43,26.262155137944823,-0.14591929404940351
2019-01-24,22.65,27.79215513794482,-0.18502182045336246
2019-01-25,24.18,27.582155137944824,-0.12334624038367736
2019-01-28,23.97,28.052155137944823,-0.1455201968572848
2019-01-29,24.44,28.24215513794482,-0.13462694753193338
2019-01-30,24.63,28.282155137944823,-0.12913284437241845
2019-01-31,24.67,28.40215513794482,-0.1314039417015479
2019-02-01,24.79,28.512155137944823,-0.1305462571993118
2019-02-04,24.9,28.65215513794482,-0.13095542446563613
2019-02-05,25.04,28.762155137944823,-0.1294115520931297
2019-02-06,25.15,28.532155137944823,-0.11853836913451055
2019-02-07,24.92,27.982155137944822,-0.10943242658934538
2019-02-08,24.37,28.04215513794482,-0.13095124536187652
2019-02-11,24.43,28.24215513794482,-0.13498102815896618
2019-02-12,24.63,28.912155137944822,-0.14810916438134514
2019-02-13,25.3,28.97215513794482,-0.12674773831841735
2019-02-14,25.36,29.72215513794482,-0.1467644293524285
2019-02-15,26.11,29.532155137944823,-0.11587895031567874
2019-02-19,25.92,30.18215513794482,-0.14121440693896858
2019-02-20,26.57,30.662155137944822,-0.13345947535438318
2019-02-21,27.05,30.352155137944823,-0.10879475025536567
2019-02-22,26.74,30.672155137944824,-0.1281995060425447
2019-02-25,27.06,30.27215513794482,-0.10610923217417467
2019-02-26,26.66,30.262155137944823,-0.11903167905673007
2019-02-27,26.65,30.462155137944823,-0.12514397358564622
2019-02-28,26.85,30.95215513794482,-0.1325321328890573
2019-03-01,27.34,30.59215513794482,-0.10630683334601121
2019-03-04,26.98,30.552155137944823,-0.11691990701854993
2019-03-05,26.94,29.922155137944824,-0.0996637817094631
2019-03-06,26.31,29.70215513794482,-0.11420569053628393
2019-03-07,26.09,29.81215513794482,-0.12485360822529978
2019-03-08,26.2,30.732155137944822,-0.14747274044406333
2019-03-11,27.12,30.672155137944824,-0.11581041899303701
2019-03-12,27.06,31.332155137944824,-0.1363505037919026
2019-03-13,27.72,30.61215513794482,-0.09447734486226667
2019-03-14,27.0,31.52215513794482,-0.1434595800368127
2019-03-15,27.91,31.81215513794482,-0.12266239495639886
2019-03-18,28.2,31.352155137944823,-0.10054030174563156
2019-03-19,27.74,31.43215513794482,-0.11746426936814336
2019-03-20,27.82,31.602155137944823,-0.1196802914685896
2019-03-21,27.99,30.372155137944823,-0.07843220631283843
2019-03-22,26.76,30.712155137944823,-0.1286837449274909
2019-03-25,27.1,30.942155137944823,-0.12417218906750072
2019-03-26,27.33,30.662155137944822,-0.10867322022714698
2019-03-27,27.05,30.872155137944823,-0.12380590602976815
2019-03-28,27.26,31.422155137944824,-0.13245925111351387
2019-03-29,27.81,35.738955954323,-0.22185751493291495
2019-04-01,27.96,35.608955954323,-0.21480427463626328
2019-04-02,27.83,35.768955954323005,-0.22195101149893948
2019-04-03,27.99,35.818955954323,-0.21857018848641574
2019-04-04,28.04,36.038955954323,-0.2219530433806448
2019-04-05,28.26,36.108955954323,-0.2173686761880279
2019-04-08,28.33,35.618955954323,-0.2046369905864227
2019-04-09,27.84,35.788955954323,-0.22210639406380428
2019-04-10,28.01,36.018955954323005,-0.22235391732285248
2019-04-11,28.24,35.508955954323,-0.20470767892115538
2019-04-12,27.73,35.048955954323,-0.20882094073961321
2019-04-15,27.27,35.198955954323004,-0.22526111185264286
2019-04-16,27.42,34.668955954323,-0.20909069093034227
2019-04-17,26.89,34.858955954323,-0.2286056979091693
2019-04-18,27.08,35.098955954323,-0.22846707932733656
2019-04-22,27.32,35.578955954323,-0.23213036281688582
2019-04-23,27.8,35.598955954323,-0.21907822140429734
2019-04-24,27.82,35.558955954323004,-0.21763732220552323
2019-04-25,27.78,35.828955954323,-0.22464946967989552
2019-04-26,28.05,40.328955954323,-0.3044699686307345
2019-04-29,32.55,41.528955954323,-0.216209527737678
2019-04-30,33.75,42.388955954323,-0.20380204607143582
2019-05-01,34.61,42.748955954323,-0.1903895843215312
2019-05-02,34.97,42.478955954323,-0.17676884437548956
2019-05-03,34.7,41.878955954323004,-0.17142155984387542
2019-05-06,34.1,41.768955954323005,-0.18360420506343256
2019-05-07,33.99,41.098955954323,-0.17297169208443708
2019-05-08,33.32,41.208955954323,-0.19143789915637055
2019-05-09,33.43,42.088955954323005,-0.20572988229311573
2019-05-10,34.31,41.558955954323004,-0.17442584366869684
2019-05-13,33.78,42.238955954323,-0.20026432385001358
2019-05-14,34.46,43.038955954323,-0.19933002007362344
2019-05-15,35.26,42.838955954323005,-0.17691738244984456
2019-05-16,35.06,42.508955954323,-0.1752326253866855
2019-05-17,34.73,42.928955954323,-0.19098894375737452
2019-05-20,35.15,43.668955954323,-0.19508036700565246
2019-05-21,35.89,43.448955954323004,-0.17397324718848428
2019-05-22,35.67,42.678955954323,-0.16422510339344543
2019-05-23,34.9,43.048955954323,-0.18929508912990667
2019-05-24,35.27,43.078955954323,-0.18127078016010656
2019-05-28,35.3,42.718955954323,-0.17366894364777263
2019-05-29,34.94,42.498955954323,-0.17786215648326076
2019-05-30,34.72,41.748955954323,-0.16836243670412487
2019-05-31,33.97,41.538955954323,-0.18221343749337282
2019-06-03,33.76,41.968955954323,-0.19559590577514574
2019-06-04,34.19,41.378955954323004,-0.1737345901684586
2019-06-05,33.6,41.578955954323,-0.19189890104716345
2019-06-06,33.8,41.408955954323,-0.18375145615156818
2019-06-07,33.63,41.818955954323,-0.19581923478117036
2019-06-10,34.04,41.528955954323,-0.18033094697974061
2019-06-11,33.75,40.868955954323,-0.1741898168937681
2019-06-12,33.09,41.258955954323,-0.19799230895145992
2019-06-13,33.48,41.198955954323004,-0.18735804768647435
2019-06-14,33.42,41.368955954323,-0.1921478502648154
2019-06-17,33.59,42.368955954323,-0.20720255565861445
2019-06-18,34.59,42.598955954323,-0.1880082686277723
2019-06-19,34.82,42.668955954323,-0.18395003530729204
2019-06-20,34.89,41.878955954323004,-0.16688467501304938
2019-06-21,34.1,41.548955954323,-0.1792814231604769
2019-06-24,33.77,41.628955954323004,-0.18878580483608975
2019-06-25,33.85,41.478955954323,-0.1839235289028025
2019-06-26,33.7,41.678955954323,-0.1914384794827234
2019-06-27,33.9,42.378955954323004,-0.20007467771178256
2019-06-28,34.6,38.40387755102041,-0.09904930943410262
2019-07-01,34.83,38.06387755102041,-0.08495922536230727
2019-07-02,34.49,38.17387755102041,-0.09650257682355712
2019-07-03,34.6,38.06387755102041,-0.09100169961343185
2019-07-05,34.49,37.67387755102041,-0.08451154375358882
2019-07-08,34.1,36.623877551020406,-0.06891344444630176
2019-07-09,33.05,36.63387755102041,-0.09782959901061816
2019-07-10,33.06,35.86387755102041,-0.0781811042888928
2019-07-11,32.29,36.83387755102041,-0.12336136874882264
2019-07-12,33.26,36.07387755102041,-0.07800319073103956
2019-07-15,32.5,36.93387755102041,-0.12004906727963927
2019-07-16,33.36,36.50387755102041,-0.08612448216292379
2019-07-17,32.93,36.35387755102041,-0.09418190800184134
2019-07-18,32.78,37.10387755102041,-0.11653438498644186
2019-07-19,33.53,37.023877551020405,-0.09436822348511986
2019-07-22,33.45,37.42387755102041,-0.1061856176074426
2019-07-23,33.85,37.58387755102041,-0.09934785323711315
2019-07-24,34.01,37.07387755102041,-0.08264248989882317
2019-07-25,33.5,36.67387755102041,-0.08654327720337007
2019-07-26,33.1,35.86387755102041,-0.07706577592142627
2019-07-29,32.29,36.773877551020405,-0.12193105132303317
2019-07-30,33.2,36.54387755102041,-0.09150308547175601
2019-07-31,32.97,34.78387755102041,-0.05214707728774193
2019-08-01,31.21,34.623877551020406,-0.09859893785697016
2019-08-02,31.05,33.75387755102041,-0.08010568702613152
2019-08-05,30.18,34.46387755102041,-0.12430050985059782
2019-08-06,30.89,34.26387755102041,-0.09846747630931596
2019-08-07,30.69,34.523877551020405,-0.11105002748763049
2019-08-08,30.95,33.983877551020406,-0.08927402549828545
2019-08-09,30.41,33.773877551020405,-0.09959998066371778
2019-08-12,30.2,34.14387755102041,-0.1155076058695198
2019-08-13,30.57,32.96387755102041,-0.07262123660407505
2019-08-14,29.39,33.01387755102041,-0.10976831017259281
2019-08-15,29.44,33.553877551020406,-0.12260513094991898
2019-08-16,29.98,33.82387755102041,-0.11364390570602823
2019-08-19,30.25,33.32387755102041,-0.0922424932787056
2019-08-20,29.75,33.163877551020406,-0.10293963803745154
2019-08-21,29.59,33.06387755102041,-0.10506564288050968
2019-08-22,29.49,31.80387755102041,-0.07275457363047766
2019-08-23,28.23,31.793877551020408,-0.11209320238782972
2019-08-26,28.22,31.30387755102041,-0.09851423504944956
2019-08-27,27.73,31.583877551020407,-0.12202040565775607
2019-08-28,28.01,32.06387755102041,-0.12643129467326064
2019-08-29,28.49,32.25387755102041,-0.11669535066184111
2019-08-30,28.68,31.033877551020407,-0.07584864466744701
2019-09-03,27.46,30.34387755102041,-0.09503984934593268
2019-09-04,26.77,31.833877551020407,-0.15907196799712797
2019-09-05,28.26,31.73387755102041,-0.10946905386633743
2019-09-06,28.16,32.343877551020405,-0.129356090481749
2019-09-09,28.77,33.94387755102041,-0.15242447016383587
2019-09-10,30.37,33.79387755102041,-0.1013165046198442
2019-09-11,30.22,34.31387755102041,-0.11930675992339634
2019-09-12,30.74,34.803877551020406,-0.11676508012829911
2019-09-13,31.23,35.42387755102041,-0.11839126151506252
2019-09-16,31.85,34.63387755102041,-0.0803801869114823
2019-09-17,31.06,34.32387755102041,-0.09509058369552947
2019-09-18,30.75,33.60387755102041,-0.08492703101561416
2019-09-19,30.03,33.07387755102041,-0.09203267885130384
2019-09-20,29.5,32.873877551020406,-0.10263095814554068
2019-09-23,29.3,32.50387755102041,-0.0985690875186006
2019-09-24,28.93,32.88387755102041,-0.12023757067231022
2019-09-25,29.31,32.75387755102041,-0.10514411753710429
2019-09-26,29.18,32.25387755102041,-0.09530257396674346
2019-09-27,28.68,31.86387755102041,-0.09992122101029255
2019-09-30,28.29,30.45419934640523,-0.07106406974579316
2019-10-01,27.06,30.514199346405228,-0.11319973718439236
2019-10-02,27.12,31.22419934640523,-0.13144290109324241
2019-10-03,27.83,31.61419934640523,-0.11969935739762838
2019-10-04,28.22,30.96419934640523,-0.08862490890544594
2019-10-07,27.57,30.40419934640523,-0.09321736494733002
2019-10-08,27.01,30.72419934640523,-0.12088840150165847
2019-10-09,27.33,31.52419934640523,-0.13304697449464342
2019-10-10,28.13,32.96419934640523,-0.1466499852037937
2019-10-11,29.57,32.46419934640523,-0.08915049207045067
2019-10-14,29.07,32.78419934640523,-0.1132923609681653
2019-10-15,29.39,32.844199346405226,-0.10516923582073212
2019-10-16,29.45,33.05419934640523,-0.10903907575051275
2019-10-17,29.66,34.24419934640523,-0.13386790854803432
2019-10-18,30.85,34.50419934640523,-0.10590593074538146
2019-10-21,31.11,35.37419934640523,-0.12054546605133443
2019-10-22,31.98,35.954199346405225,-0.11053505344717329
2019-10-23,32.56,35.65419934640523,-0.08678358799598718
2019-10-24,32.26,36.18419934640523,-0.10845063362705265
2019-10-25,32.79,35.71419934640523,-0.08187777970443466
2019-10-28,32.32,36.414199346405226,-0.11243414436927335
2019-10-29,33.02,35.50419934640523,-0.06996916962321953
2019-10-30,32.11,35.22419934640523,-0.08841079156347231
2019-10-31,31.83,36.24419934640523,-0.12179050512928602
