date,PLD,dcf,Deviation
2006-12-07,61.67,61.8817061577529,-0.003421142869157512
2006-12-08,61.88,62.2017061577529,-0.005171982854248469
2006-12-11,62.2,62.251706157752906,-0.000830598242911984
2006-12-12,62.25,61.8417061577529,0.0066022409085153555
2006-12-13,61.84,61.901706157752905,-0.000996840985216907
2006-12-14,61.9,61.0517061577529,0.013894678717989883
2006-12-15,61.05,59.96170615775291,0.0181498144729888
2006-12-18,59.96,59.401706157752905,0.00939861627483296
2006-12-19,59.4,59.011706157752904,0.006579946040012663
2006-12-20,59.01,58.4517061577529,0.009551369479965821
2006-12-21,58.45,57.4517061577529,0.0173762262082513
2006-12-22,57.45,57.96170615775291,-0.008828348778419426
2006-12-26,57.96,58.1317061577529,-0.002953743647002849
2006-12-27,58.13,58.3017061577529,-0.002945130924441486
2006-12-28,58.3,58.611706157752906,-0.005318155334259611
2006-12-29,58.61,58.42191821929434,0.003219370168566993
2007-01-03,58.42,57.98191821929434,0.007555489610550303
2007-01-04,57.98,56.75191821929434,0.021639476148810344
2007-01-05,56.75,56.58191821929434,0.0029705917719902164
2007-01-08,56.58,57.28191821929434,-0.012253748497163874
2007-01-09,57.28,58.12191821929434,-0.014485382538783065
2007-01-10,58.12,58.97191821929434,-0.014446167684869615
2007-01-11,58.97,59.24191821929434,-0.004589963111724216
2007-01-12,59.24,59.91191821929434,-0.01121510108948498
2007-01-16,59.91,59.76191821929434,0.0024778619080176867
2007-01-17,59.76,59.35191821929434,0.006875629178451748
2007-01-18,59.35,60.00191821929434,-0.010864956298758832
2007-01-19,60.0,58.87191821929434,0.01916162773062058
2007-01-22,58.87,59.46191821929434,-0.009954576593229958
2007-01-23,59.46,60.55191821929434,-0.018032760173506968
2007-01-24,60.55,60.62191821929434,-0.0011863402117067157
2007-01-25,60.62,60.35191821929434,0.004441976139541337
2007-01-26,60.35,60.58191821929434,-0.0038281755697275877
2007-01-29,60.58,60.49191821929434,0.0014560917110670868
2007-01-30,60.49,60.85191821929434,-0.005947523593094917
2007-01-31,60.85,61.40191821929434,-0.008988615263177624
2007-02-01,61.4,61.61191821929434,-0.003439565353898888
2007-02-02,61.61,61.56191821929434,0.0007810312299623146
2007-02-05,61.56,61.89191821929434,-0.005362868510849661
2007-02-06,61.89,64.62191821929434,-0.04227541203626273
2007-02-07,64.62,64.70191821929434,-0.0012660864090101587
2007-02-08,64.7,64.73191821929434,-0.000493083167815489
2007-02-09,64.73,63.55191821929434,0.01853731269983916
2007-02-12,63.55,64.87191821929434,-0.02037735672969787
2007-02-13,64.87,63.99191821929434,0.013721760577586783
2007-02-14,63.99,64.18191821929435,-0.002990222552068378
2007-02-15,64.18,64.14191821929434,0.0005937112852700821
2007-02-16,64.14,64.09191821929434,0.0007502003691188808
2007-02-20,64.09,63.84191821929434,0.003885876045476966
2007-02-21,63.84,63.57191821929434,0.004216984294557635
2007-02-22,63.57,62.41191821929434,0.018555458857017593
2007-02-23,62.41,61.49191821929434,0.014930121019018472
2007-02-26,61.49,59.68191821929434,0.030295302742483488
2007-02-27,59.68,58.80191821929434,0.014932876465542533
2007-02-28,58.8,58.43191821929434,0.006299327352633721
2007-03-01,58.43,58.13191821929434,0.0051276783879929955
2007-03-02,58.13,56.45191821929434,0.02972585934435301
2007-03-05,56.45,57.64191821929434,-0.02067797630814039
2007-03-06,57.64,56.92191821929434,0.012615206991781536
2007-03-07,56.92,57.42191821929434,-0.008740882138028039
2007-03-08,57.42,58.10191821929434,-0.01173658702145719
2007-03-09,58.1,58.39191821929434,-0.004999291480681012
2007-03-12,58.39,56.97191821929434,0.024890890547992983
2007-03-13,56.97,57.31191821929434,-0.005965918257805458
2007-03-14,57.31,58.46191821929434,-0.01970373628476263
2007-03-15,58.46,58.47191821929434,-0.00020382808803431907
2007-03-16,58.47,58.62191821929434,-0.0025914917817264627
2007-03-19,58.62,58.93191821929434,-0.005292857058099565
2007-03-20,58.93,59.22191821929434,-0.004929226004017462
2007-03-21,59.22,59.06191821929434,0.002676543286635358
2007-03-22,59.06,59.09191821929434,-0.0005401452560042097
2007-03-23,59.09,58.57191821929434,0.00884522475029681
2007-03-26,58.57,58.04191821929434,0.009098282705103822
2007-03-27,58.04,58.17191821929434,-0.0022677302611380235
2007-03-28,58.17,58.07191821929434,0.001688970912503418
2007-03-29,58.07,58.79191821929434,-0.012279208455175383
2007-03-30,58.79,59.47273208750432,-0.01147974985409772
2007-04-02,59.47,59.88273208750432,-0.006892338961776434
2007-04-03,59.88,59.57273208750432,0.005157861688202425
2007-04-04,59.57,59.59273208750432,-0.0003814573809258759
2007-04-05,59.59,59.61273208750432,-0.00038132940243285063
2007-04-09,59.61,59.86273208750432,-0.004221860224068785
2007-04-10,59.86,59.75273208750432,0.001795196784284192
2007-04-11,59.75,59.40273208750432,0.005845992268236566
2007-04-12,59.4,60.46273208750432,-0.017576646817187958
2007-04-13,60.46,60.66273208750432,-0.0033419544509120103
2007-04-16,60.66,61.88273208750432,-0.019758857540021713
2007-04-17,61.88,61.58273208750432,0.004827130957316017
2007-04-18,61.58,61.30273208750432,0.004522929126550279
2007-04-19,61.3,62.14273208750432,-0.01356123329623904
2007-04-20,62.14,62.67273208750432,-0.00850022122476668
2007-04-23,62.67,62.12273208750432,0.008809463043653931
2007-04-24,62.12,62.05273208750432,0.001084044331856715
2007-04-25,62.05,61.95273208750432,0.0015700342699702663
2007-04-26,61.95,62.07273208750432,-0.0019772303131639912
2007-04-27,62.07,60.91273208750432,0.018998785193762302
2007-04-30,60.91,60.64273208750432,0.0044072538174899645
2007-05-01,60.64,61.10273208750432,-0.0075730179600095315
2007-05-02,61.1,60.94273208750432,0.002580585200379071
2007-05-03,60.94,60.15273208750432,0.013087816382977291
2007-05-04,60.15,60.50273208750432,-0.005830019163335809
2007-05-07,60.5,59.99273208750432,0.008455489437550368
2007-05-08,59.99,60.70273208750432,-0.011741351056108962
2007-05-09,60.7,59.59273208750432,0.018580586486113937
2007-05-10,59.59,60.40273208750432,-0.013455220640134713
2007-05-11,60.4,59.61273208750432,0.013206371943162543
2007-05-14,59.61,58.61273208750432,0.017014526997424895
2007-05-15,58.61,57.73273208750432,0.015195329941531721
2007-05-16,57.73,56.74273208750432,0.017399019683669525
2007-05-17,56.74,55.772732087504316,0.017343025458715022
2007-05-18,55.77,56.07273208750432,-0.005398918087884286
2007-05-21,56.07,56.60273208750432,-0.009411773387206002
2007-05-22,56.6,56.01273208750432,0.010484543256669587
2007-05-23,56.01,55.16273208750432,0.015359426200132198
2007-05-24,55.16,54.72273208750432,0.007990608213721107
2007-05-25,54.72,56.36273208750432,-0.029145714316224813
2007-05-29,56.36,58.10273208750432,-0.029993978336160132
2007-05-30,58.1,57.85273208750432,0.004274092226477455
2007-05-31,57.85,58.69273208750432,-0.014358372110671147
2007-06-01,58.69,59.39273208750432,-0.011831954227479846
2007-06-04,59.39,58.40273208750432,0.016904481643366776
2007-06-05,58.4,58.74273208750432,-0.005834459435658967
2007-06-06,58.74,57.25273208750432,0.02597723913371608
2007-06-07,57.25,57.81273208750432,-0.009733705140462456
2007-06-08,57.81,56.21273208750432,0.028414699894131923
2007-06-11,56.21,54.97273208750432,0.022506938722387515
2007-06-12,54.97,56.23273208750432,-0.022455463937611442
2007-06-13,56.23,55.92273208750432,0.005494508244248131
2007-06-14,55.92,56.33273208750432,-0.007326683301338899
2007-06-15,56.33,54.91273208750432,0.025809459092970277
2007-06-18,54.91,55.22273208750432,-0.005663104226874882
2007-06-19,55.22,53.96273208750432,0.023298818719128755
2007-06-20,53.96,54.11273208750432,-0.0028224796940088392
2007-06-21,54.11,53.65273208750432,0.00852273304088036
2007-06-22,53.65,52.55273208750432,0.02087936951914604
2007-06-25,52.55,52.16273208750432,0.007424226013430957
2007-06-26,52.16,53.55273208750432,-0.026006742013248152
2007-06-27,53.55,53.38273208750432,0.0031333711474619275
2007-06-28,53.38,53.22273208750432,0.0029549011545877413
2007-06-29,53.22,55.80227829020692,-0.04627549930448094
2007-07-02,55.8,54.87227829020692,0.016906928939355748
2007-07-03,54.87,55.73227829020692,-0.015471793306509052
2007-07-05,55.73,56.12227829020692,-0.006989707156549563
2007-07-06,56.12,56.41227829020692,-0.005181111259207283
2007-07-09,56.41,54.48227829020692,0.03538254585325551
2007-07-10,54.48,54.14227829020692,0.006237670826906516
2007-07-11,54.14,55.49227829020692,-0.02436876502231422
2007-07-12,55.49,56.51227829020692,-0.018089489950435578
2007-07-13,56.51,56.45227829020692,0.0010224868072878923
2007-07-16,56.45,55.33227829020692,0.020200175093656014
2007-07-17,55.33,55.96227829020692,-0.011298294306891443
2007-07-18,55.96,56.34227829020692,-0.006784927798586415
2007-07-19,56.34,55.71227829020692,0.011267205884549547
2007-07-20,55.71,55.75227829020692,-0.0007583239914761286
2007-07-23,55.75,55.12227829020692,0.011387804155848835
2007-07-24,55.12,55.12227829020692,-4.133156824415174e-05
2007-07-25,55.12,54.77227829020692,0.006348498193752272
2007-07-26,54.77,52.70227829020692,0.0392340099304076
2007-07-27,52.7,53.182278290206916,-0.00906840221427141
2007-07-30,53.18,53.28227829020692,-0.0019195554974179574
2007-07-31,53.28,53.07227829020692,0.003913939941625033
2007-08-01,53.07,52.66227829020692,0.007742196559485048
2007-08-02,52.66,50.78227829020692,0.036975924929212756
2007-08-03,50.78,52.03227829020692,-0.024067335341773965
2007-08-06,52.03,52.63227829020692,-0.0114431354631096
2007-08-07,52.63,53.87227829020692,-0.023059694700766742
2007-08-08,53.87,53.02227829020692,0.015988028751862338
2007-08-09,53.02,51.54227829020692,0.028670089076637595
2007-08-10,51.54,50.44227829020692,0.02176193754527933
2007-08-13,50.44,49.79227829020692,0.013008477057786516
2007-08-14,49.79,49.05227829020692,0.015039499397530687
2007-08-15,49.05,50.25227829020692,-0.023924851392085444
2007-08-16,50.25,51.49227829020692,-0.024125525835262618
2007-08-17,51.49,52.82227829020692,-0.025221901313823403
2007-08-20,52.82,53.88227829020692,-0.01971479907522744
2007-08-21,53.88,54.30227829020692,-0.007776437812611503
2007-08-22,54.3,53.682278290206916,0.01150699503574848
2007-08-23,53.68,53.62227829020692,0.0010764501553008898
2007-08-24,53.62,53.15227829020692,0.008799654969432469
2007-08-27,53.15,52.14227829020692,0.019326384324529045
2007-08-28,52.14,53.55227829020692,-0.026371955317262108
2007-08-29,53.55,54.00227829020692,-0.008375170539590693
2007-08-30,54.0,54.98227829020692,-0.01786536172659614
2007-08-31,54.98,56.25227829020692,-0.022617364645094118
2007-09-04,56.25,54.48227829020692,0.032445811101677435
2007-09-05,54.48,54.73227829020692,-0.004609314614481552
2007-09-06,54.73,53.89227829020692,0.01554437363516148
2007-09-07,53.89,53.59227829020692,0.005555309818718435
2007-09-10,53.59,53.82227829020692,-0.0043156532496539945
2007-09-11,53.82,54.05227829020692,-0.0042972895417990875
2007-09-12,54.05,55.54227829020692,-0.026867430291746652
2007-09-13,55.54,55.79227829020692,-0.0045217420391883145
2007-09-14,55.79,55.83227829020692,-0.0007572374171651575
2007-09-17,55.83,57.06227829020692,-0.02159532228874228
2007-09-18,57.06,59.05227829020692,-0.033737534738559116
2007-09-19,59.05,57.79227829020692,0.02176279854338592
2007-09-20,57.79,57.91227829020692,-0.0021114398158222913
2007-09-21,57.91,59.40227829020692,-0.02512156659912057
2007-09-24,59.4,58.51227829020692,0.015171545797451058
2007-09-25,58.51,58.59227829020692,-0.0014042514237012638
2007-09-26,58.59,59.20227829020692,-0.010342140672451094
2007-09-27,59.2,59.81227829020692,-0.010236665576190962
2007-09-28,59.81,61.44298857720258,-0.02657729734533887
2007-10-01,61.44,62.772988577202575,-0.021235066346461662
2007-10-02,62.77,62.812988577202574,-0.0006843899355264416
2007-10-03,62.81,63.62298857720258,-0.012778220504622517
2007-10-04,63.62,65.06298857720257,-0.02217833224015453
2007-10-05,65.06,64.00298857720257,0.016515032286694264
2007-10-08,64.0,65.21298857720257,-0.01860041386949418
2007-10-09,65.21,65.83298857720257,-0.009463167185126298
2007-10-10,65.83,66.15298857720258,-0.00488244876232069
2007-10-11,66.15,65.53298857720257,0.009415279787988728
2007-10-12,65.53,64.77298857720257,0.011687146747832333
2007-10-15,64.77,63.26298857720258,0.023821375763150243
2007-10-16,63.26,63.202988577202575,0.0009020368194738726
2007-10-17,63.2,63.94298857720258,-0.011619547251932372
2007-10-18,63.94,62.01298857720258,0.03107431954191986
2007-10-19,62.01,62.75298857720257,-0.011839891518290013
2007-10-22,62.75,63.882988577202575,-0.0177353721614536
2007-10-23,63.88,63.43298857720257,0.00704698663619463
2007-10-24,63.43,64.01298857720259,-0.009107348214175026
2007-10-25,64.01,64.80298857720257,-0.012236913676563543
2007-10-26,64.8,63.952988577202575,0.013244282114743156
2007-10-29,63.95,64.31298857720257,-0.005644094377092013
2007-10-30,64.31,65.35298857720257,-0.015959309587968762
2007-10-31,65.35,62.172988577202574,0.051099544922991846
2007-11-01,62.17,60.94298857720258,0.020133758639733434
2007-11-02,60.94,60.53298857720257,0.006723795278640976
2007-11-05,60.53,61.232988577202576,-0.011480553106047564
2007-11-06,61.23,60.412988577202576,0.013523770997578621
2007-11-07,60.41,61.132988577202575,-0.011826488349895414
2007-11-08,61.13,60.75298857720257,0.006205644061745952
2007-11-09,60.75,61.50298857720257,-0.01224312175102471
2007-11-12,61.5,63.552988577202576,-0.03230357254889216
2007-11-13,63.55,63.22298857720258,0.005172349965679057
2007-11-14,63.22,62.842988577202576,0.005999259922756073
2007-11-15,62.84,61.82298857720257,0.016450376246813336
2007-11-16,61.82,60.96298857720257,0.014057897140526743
2007-11-19,60.96,59.19298857720258,0.02985170144759275
2007-11-20,59.19,58.22298857720258,0.01660875620486535
2007-11-21,58.22,59.26298857720258,-0.01759932467536407
2007-11-23,59.26,56.21298857720257,0.054204757653343316
2007-11-26,56.21,56.93298857720257,-0.012698939494844574
2007-11-27,56.93,58.25298857720257,-0.022711085036422052
2007-11-28,58.25,59.37298857720258,-0.018914132572968922
2007-11-29,59.37,61.162988577202576,-0.029314927522539058
2007-11-30,61.16,60.702988577202575,0.007528647822935275
2007-12-03,60.7,58.50298857720257,0.03755383231231302
2007-12-04,58.5,60.452988577202575,-0.032305906178790034
2007-12-05,60.45,62.03298857720257,-0.02551849610199708
2007-12-06,62.03,62.842988577202576,-0.012936822318751151
2007-12-07,62.84,64.08298857720257,-0.019396545086300176
2007-12-10,64.08,60.71298857720257,0.05545784356367078
2007-12-11,60.71,60.952988577202575,-0.003986491604013875
2007-12-12,60.95,60.44298857720258,0.008388258667088033
2007-12-13,60.44,57.43298857720257,0.05235686836591036
2007-12-14,57.43,56.22298857720258,0.021468289988534117
2007-12-17,56.22,55.492988577202574,0.013100959984989835
2007-12-18,55.49,54.992988577202574,0.009037723456321922
2007-12-19,54.99,55.202988577202575,-0.0038582798267290386
2007-12-20,55.2,56.58298857720258,-0.024441773260449273
2007-12-21,56.58,58.65298857720258,-0.03534327282358318
2007-12-24,58.65,57.04298857720258,0.028171935988635655
2007-12-26,57.04,56.482988577202576,0.009861578447395436
2007-12-27,56.48,55.952988577202575,0.009418825270973041
2007-12-28,55.95,57.562988577202574,-0.028021279246807307
2007-12-31,57.56,56.43030249942252,0.02001934156899199
2008-01-02,56.43,52.92030249942252,0.06632043534928367
2008-01-03,52.92,51.03030249942252,0.037030889648339116
2008-01-04,51.03,51.31030249942252,-0.0054628892399469775
2008-01-07,51.31,50.580302499422515,0.014426515155495867
2008-01-08,50.58,50.080302499422515,0.009977924965274498
2008-01-09,50.08,51.36030249942252,-0.024927861346550895
2008-01-10,51.36,51.48030249942252,-0.0023368646566105378
2008-01-11,51.48,51.95030249942252,-0.009052930912726631
2008-01-14,51.95,50.86030249942252,0.021425305140288176
2008-01-15,50.86,52.220302499422516,-0.026049303322928097
2008-01-16,52.22,50.16030249942252,0.04106230221799789
2008-01-17,50.16,49.330302499422515,0.01681922588224949
2008-01-18,49.33,49.42030249942252,-0.0018272348580540276
2008-01-22,49.42,54.150302499422516,-0.08735505216195161
2008-01-23,54.15,52.99030249942252,0.021885089268741442
2008-01-24,52.99,52.51030249942252,0.009135302554822644
2008-01-25,52.51,55.23030249942252,-0.049253804095151676
2008-01-28,55.23,53.17030249942252,0.03873774275780817
2008-01-29,53.17,49.330302499422515,0.07783648804145149
2008-01-30,49.33,50.57030249942252,-0.024526301764492775
2008-01-31,50.57,52.400302499422516,-0.03492923536925552
2008-02-01,52.4,52.00030249942252,0.0076864456813865445
2008-02-04,52.0,49.31030249942252,0.05454635977155031
2008-02-05,49.31,49.62030249942252,-0.006253539051402024
2008-02-06,49.62,51.14030249942252,-0.02972807013489387
2008-02-07,51.14,50.07030249942252,0.021363911284335124
2008-02-08,50.07,49.14030249942252,0.01891924659170363
2008-02-11,49.14,51.07030249942252,-0.037796966239711294
2008-02-12,51.07,51.00030249942252,0.0013666095525270983
2008-02-13,51.0,49.91030249942252,0.02183311753299999
2008-02-14,49.91,50.57030249942252,-0.013057119826998531
2008-02-15,50.57,49.59030249942252,0.019755828280920262
2008-02-19,49.59,49.37030249942252,0.004449993000955388
2008-02-20,49.37,48.76030249942252,0.012503972890338222
2008-02-21,48.76,49.31030249942252,-0.011159990337292425
2008-02-22,49.31,51.040302499422516,-0.03390071011906892
2008-02-25,51.04,52.20030249942252,-0.022227888419523167
2008-02-26,52.2,51.970302499422516,0.0044197837905608495
2008-02-27,51.97,51.21030249942252,0.014834856728019652
2008-02-28,51.21,50.18030249942252,0.02051995403155127
2008-02-29,50.18,50.290302499422516,-0.0021933154890803053
2008-03-03,50.29,49.10030249942252,0.02422994238358256
2008-03-04,49.1,49.27030249942252,-0.0034564938874591666
2008-03-05,49.27,46.76030249942252,0.05367154116696482
2008-03-06,46.76,47.67030249942252,-0.019095798677458586
