date,HIG,dcf,Deviation
2008-03-25,74.99,73.8,0.016124661246612382
2008-03-26,73.8,74.08,-0.0037796976241900593
2008-03-27,74.08,74.45,-0.004969778374748213
2008-03-28,74.45,75.77,-0.01742114293255892
2008-03-31,75.77,86.18210862619809,-0.12081519925857287
2008-04-01,79.0,86.31210862619808,-0.0847170662677873
2008-04-02,79.13,85.69210862619808,-0.076577747139156
2008-04-03,78.51,85.09210862619808,-0.07735275024283017
2008-04-04,77.91,83.25210862619807,-0.06416784769001027
2008-04-07,76.07,82.32210862619809,-0.07594689604693183
2008-04-08,75.14,81.17210862619808,-0.07431257766108146
2008-04-09,73.99,81.54210862619809,-0.09261605756135338
2008-04-10,74.36,80.33210862619808,-0.07434273453454998
2008-04-11,73.15,78.18210862619809,-0.06436394099137754
2008-04-14,71.0,78.71210862619809,-0.09797868156248624
2008-04-15,71.53,80.68210862619809,-0.1134341774407508
2008-04-16,73.5,81.30210862619808,-0.09596440680363849
2008-04-17,74.12,82.89210862619807,-0.10582561804231427
2008-04-18,75.71,80.99210862619809,-0.06521757138805395
2008-04-21,73.81,80.16210862619808,-0.07924078763719189
2008-04-22,72.98,77.55210862619808,-0.05895531027061662
2008-04-23,70.37,78.66210862619808,-0.1054142683309206
2008-04-24,71.48,79.34210862619808,-0.09909124880003606
2008-04-25,72.16,78.99210862619809,-0.08649102733196556
2008-04-28,71.81,79.55210862619808,-0.09732122453946424
2008-04-29,72.37,78.45210862619808,-0.07752638817112734
2008-04-30,71.27,81.74210862619809,-0.12811155476899228
2008-05-01,74.56,82.60210862619809,-0.09735960449377012
2008-05-02,75.42,80.52210862619809,-0.06336282933030524
2008-05-05,73.34,79.75210862619807,-0.08040049017702999
2008-05-06,72.57,77.12210862619808,-0.05902469093864682
2008-05-07,69.94,75.66210862619808,-0.07562713662221132
2008-05-08,68.48,75.53210862619808,-0.09336570571726466
2008-05-09,68.35,76.46210862619809,-0.10609318487220809
2008-05-12,69.28,75.83210862619808,-0.08640282783768571
2008-05-13,68.65,77.07210862619809,-0.10927570007258458
2008-05-14,69.89,77.52210862619809,-0.09845073568624352
2008-05-15,70.34,77.75210862619807,-0.09533000142584691
2008-05-16,70.57,77.69210862619808,-0.09167093997235753
2008-05-19,70.51,76.53210862619808,-0.07868734749765693
2008-05-20,69.35,76.25210862619807,-0.0905169542265839
2008-05-21,69.07,78.06210862619808,-0.11519172085469753
2008-05-22,70.88,76.89210862619807,-0.07818889003844631
2008-05-23,69.71,77.59210862619808,-0.10158389513771748
2008-05-27,70.41,77.57210862619809,-0.09232839938270365
2008-05-28,70.39,78.67210862619808,-0.10527375928805482
2008-05-29,71.49,78.25210862619807,-0.08641439502288606
2008-05-30,71.07,77.77210862619809,-0.08617624935966373
2008-06-02,70.59,78.7221086261981,-0.1033014583592059
2008-06-03,71.54,77.89210862619807,-0.08155009202128094
2008-06-04,70.71,80.45210862619808,-0.12109202347277837
2008-06-05,73.27,78.1121086261981,-0.06198921923065459
2008-06-06,70.93,78.26210862619808,-0.09368657138051695
2008-06-09,71.08,79.15210862619809,-0.10198223100182002
2008-06-10,71.97,77.79210862619809,-0.0748418924363412
2008-06-11,70.61,79.89210862619807,-0.11618304718464145
2008-06-12,72.71,81.07210862619809,-0.10314408700967126
2008-06-13,73.89,79.50210862619807,-0.07059068901662724
2008-06-16,72.32,78.1121086261981,-0.07415122607835323
2008-06-17,70.93,77.48210862619808,-0.08456285899249127
2008-06-18,70.3,77.77210862619809,-0.0960769710142726
2008-06-19,70.59,76.25210862619807,-0.07425510885154363
2008-06-20,69.07,75.68210862619809,-0.08736686577875352
2008-06-23,68.5,75.98210862619808,-0.09847197927879436
2008-06-24,68.8,75.84210862619808,-0.09285222620729638
2008-06-25,68.66,74.19210862619808,-0.07456465018497438
2008-06-26,67.01,74.18210862619809,-0.09668245833153877
2008-06-27,67.0,71.75210862619807,-0.06622953272293075
2008-06-30,64.57,71.04948717948717,-0.09119681839671157
2008-07-01,64.37,70.82948717948717,-0.09119771209296423
2008-07-02,64.15,71.27948717948718,-0.10002158351019808
2008-07-03,64.6,70.29948717948717,-0.08107437775378601
2008-07-07,63.62,72.73948717948718,-0.12537189266930815
2008-07-08,66.06,70.67948717948718,-0.06535824415019043
2008-07-09,64.0,68.75948717948718,-0.069219352480963
2008-07-10,62.08,64.29948717948717,-0.03451796082434755
2008-07-11,57.62,63.27948717948718,-0.0894363628996313
2008-07-14,56.6,60.94948717948718,-0.0713621620257211
2008-07-15,54.27,65.05948717948718,-0.16584033547207278
2008-07-16,58.38,65.40948717948719,-0.10746892358593008
2008-07-17,58.73,66.39948717948718,-0.11550521706222638
2008-07-18,59.72,65.81948717948718,-0.09266992863153312
2008-07-21,59.14,69.22948717948718,-0.14573973592103562
2008-07-22,62.55,71.11948717948718,-0.1204942206326659
2008-07-23,64.44,68.22948717948718,-0.055540314549315184
2008-07-24,61.55,67.27948717948718,-0.08515949540759937
2008-07-25,60.6,64.93948717948717,-0.06682355170888865
2008-07-28,58.26,69.61948717948718,-0.1631653383226035
2008-07-29,62.94,70.32948717948717,-0.10506954445193861
2008-07-30,63.65,70.06948717948718,-0.09161601487168425
2008-07-31,63.39,69.61948717948718,-0.08947907305646807
2008-08-01,62.94,69.85948717948718,-0.09904863976039813
2008-08-04,63.18,74.41948717948718,-0.15102881792747969
2008-08-05,67.74,73.74948717948716,-0.08148513853203654
2008-08-06,67.07,70.22948717948718,-0.044988042863141064
2008-08-07,63.55,73.39948717948718,-0.13419013617086695
2008-08-08,66.72,73.27948717948718,-0.08951327898106998
2008-08-11,66.6,71.14948717948718,-0.06394265594649051
2008-08-12,64.47,69.35948717948718,-0.07049485770900021
2008-08-13,62.68,70.59948717948718,-0.11217485417922701
2008-08-14,63.92,71.08948717948718,-0.10085158106972425
2008-08-15,64.41,68.70948717948718,-0.06257486929360712
2008-08-18,62.03,67.59948717948718,-0.08238948861696727
2008-08-19,60.92,67.82948717948717,-0.10186553764152184
2008-08-20,61.15,66.45948717948718,-0.07989058304268659
2008-08-21,59.78,68.09948717948718,-0.12216666415651312
2008-08-22,61.42,66.71948717948717,-0.07942937518735149
2008-08-25,60.04,66.24948717948718,-0.0937288338951825
2008-08-26,59.57,66.85948717948718,-0.10902696815364787
2008-08-27,60.18,70.00948717948718,-0.14040221654940543
2008-08-28,63.33,69.75948717948718,-0.09216649146150513
2008-08-29,63.08,71.02948717948718,-0.11191812717722871
2008-09-02,64.35,71.13948717948716,-0.09543907959804487
2008-09-03,64.46,68.42948717948718,-0.05800843091334906
2008-09-04,61.75,68.57948717948717,-0.09958498467060484
2008-09-05,61.9,72.94948717948718,-0.1514676470898374
2008-09-08,66.27,69.39948717948718,-0.045093808422437265
2008-09-09,62.72,68.70948717948718,-0.0871711815260835
2008-09-10,62.03,68.73948717948718,-0.09760746631652772
2008-09-11,62.06,67.05948717948718,-0.0745530183686891
2008-09-12,60.38,63.76948717948718,-0.05315217872063238
2008-09-15,57.09,64.39948717948718,-0.11350225754306054
2008-09-16,57.72,58.12948717948718,-0.007044396903464811
2008-09-17,51.45,63.98948717948718,-0.19596167639716455
2008-09-18,57.31,69.82948717948717,-0.17928654047404846
2008-09-19,63.15,65.12948717948719,-0.030393102497982438
2008-09-22,58.45,62.75948717948718,-0.06866670479894754
2008-09-23,56.08,58.57948717948718,-0.042668300796638414
2008-09-24,51.9,58.42948717948718,-0.11174986286341204
2008-09-25,51.75,63.31948717948718,-0.18271605938140323
2008-09-26,56.64,56.67948717948718,-0.0006966749604162548
2008-09-29,50.0,47.66948717948718,0.0488889845140954
2008-09-30,40.99,44.48337662337662,-0.07853218187444888
2008-10-01,38.11,32.283376623376626,0.1804837035666298
2008-10-02,25.91,33.77337662337662,-0.23282767106958135
2008-10-03,27.4,37.27337662337662,-0.2648908555600077
2008-10-06,30.9,35.003376623376624,-0.11722802252843889
2008-10-07,28.63,31.233376623376625,-0.0833523910901176
2008-10-08,24.86,26.483376623376625,-0.061297947254342455
2008-10-09,20.11,25.603376623376622,-0.21455672445801588
2008-10-10,19.23,31.003376623376624,-0.3797449796000436
2008-10-13,24.63,39.37337662337662,-0.3744503999340315
2008-10-14,33.0,39.12337662337662,-0.15651452282157674
2008-10-15,32.75,35.23337662337662,-0.07048363970113924
2008-10-16,28.86,35.06337662337663,-0.17691897417663016
2008-10-17,28.69,35.673376623376626,-0.19575877823688959
2008-10-20,29.3,33.923376623376626,-0.13628880976991697
2008-10-21,27.55,29.053376623376625,-0.05174533214727939
2008-10-22,22.68,27.283376623376622,-0.16872459325406264
2008-10-23,20.91,30.673376623376623,-0.31830133158329277
2008-10-24,24.3,26.143376623376625,-0.0705102730199102
2008-10-27,19.77,25.593376623376624,-0.2275345183666635
2008-10-28,19.22,26.233376623376625,-0.2673455546369501
2008-10-29,19.86,15.993376623376623,0.24176404193294299
2008-10-30,9.62,16.693376623376622,-0.42372353915932126
2008-10-31,10.32,22.653376623376623,-0.5444387752177078
2008-11-03,16.28,23.46337662337662,-0.3061527221201319
2008-11-04,17.09,23.523376623376624,-0.27348865455750015
2008-11-05,17.15,19.953376623376624,-0.140496351885239
2008-11-06,13.58,21.163376623376625,-0.3583254580934965
2008-11-07,14.79,20.923376623376623,-0.2931351250698281
2008-11-10,14.55,17.613376623376624,-0.17392330209477747
2008-11-11,11.24,16.043376623376624,-0.2993993556429809
2008-11-12,9.67,16.833376623376623,-0.42554603177052386
2008-11-13,10.46,19.023376623376624,-0.45015019115237576
2008-11-14,12.65,15.633376623376623,-0.19083379715394133
2008-11-17,9.26,16.013376623376622,-0.42173345336285406
2008-11-18,9.64,13.253376623376623,-0.2726381907085672
2008-11-19,6.88,11.943376623376624,-0.4239485015875778
2008-11-20,5.57,11.323376623376623,-0.5080972588599609
2008-11-21,4.95,12.613376623376624,-0.6075594864244309
2008-11-24,6.24,13.413376623376623,-0.5347927538897979
2008-11-25,7.04,13.983376623376623,-0.4965450627832677
2008-11-26,7.61,14.823376623376623,-0.48662169265813904
2008-11-28,8.45,12.983376623376623,-0.34916776697475294
2008-12-01,6.61,13.123376623376624,-0.496318654131618
2008-12-02,6.75,13.293376623376624,-0.49222833361013685
2008-12-03,6.92,13.583376623376623,-0.4905537708428943
2008-12-04,7.21,20.96337662337662,-0.6560668574756223
2008-12-05,14.59,21.233376623376625,-0.31287424234083816
2008-12-08,14.86,21.523376623376624,-0.30958788390756053
2008-12-09,15.15,21.983376623376625,-0.31084290372890966
2008-12-10,15.61,21.343376623376624,-0.26862556588619
2008-12-11,14.97,20.853376623376622,-0.28213064625617323
2008-12-12,14.48,20.343376623376624,-0.288220423380404
2008-12-15,13.97,23.653376623376623,-0.4093866502682135
2008-12-16,17.28,23.893376623376625,-0.2767870246060692
2008-12-17,17.52,23.553376623376625,-0.2561576083060857
2008-12-18,17.18,23.443376623376622,-0.2671704133751398
2008-12-19,17.07,22.353376623376622,-0.23635698142585737
2008-12-22,15.98,22.113376623376624,-0.2773604740622412
2008-12-23,15.74,21.793376623376624,-0.2777622177594765
2008-12-24,15.42,21.933376623376624,-0.2969618739156952
2008-12-26,15.56,21.913376623376625,-0.2899314301292575
2008-12-29,15.54,22.693376623376622,-0.3152186976004212
2008-12-30,16.32,22.793376623376624,-0.28400252978479734
2008-12-31,16.42,23.00830065359477,-0.2863445133469875
2009-01-02,17.09,23.14830065359477,-0.26171686398301375
2009-01-05,17.23,25.59830065359477,-0.326908444698637
2009-01-06,19.68,23.82830065359477,-0.17409133424581635
2009-01-07,17.91,24.39830065359477,-0.26593248217222887
2009-01-08,18.48,24.07830065359477,-0.23250397667739775
2009-01-09,18.16,20.69830065359477,-0.12263328744110846
2009-01-12,14.78,21.35830065359477,-0.3079973805166748
2009-01-13,15.44,19.708300653594772,-0.2165737538013578
2009-01-14,13.79,19.118300653594773,-0.2787015828518684
2009-01-15,13.2,19.71830065359477,-0.33057111604627265
2009-01-16,13.8,17.42830065359477,-0.2081844194514969
2009-01-20,11.51,19.40830065359477,-0.4069547764415873
2009-01-21,13.49,18.09830065359477,-0.254626152023806
2009-01-22,12.18,20.01830065359477,-0.3915567454616691
2009-01-23,14.1,19.96830065359477,-0.2938808241821187
2009-01-26,14.05,20.50830065359477,-0.3149115454606296
2009-01-27,14.59,23.62830065359477,-0.3825201306730325
2009-01-28,17.71,21.318300653594772,-0.16925836220375878
2009-01-29,15.4,19.07830065359477,-0.19280022473603786
2009-01-30,13.16,21.03830065359477,-0.3744741927266175
2009-02-02,15.12,20.528300653594773,-0.26345583810648787
2009-02-03,14.61,20.48830065359477,-0.2869101128972058
2009-02-04,14.57,21.00830065359477,-0.3064646093825347
2009-02-05,15.09,18.59830065359477,-0.1886355489643441
2009-02-06,12.68,20.94830065359477,-0.3947003048276335
2009-02-09,15.03,18.96830065359477,-0.20762538118291607
2009-02-10,13.05,19.49830065359477,-0.33071090492216515
2009-02-11,13.58,18.458300653594772,-0.26428763650269826
2009-02-12,12.54,18.37830065359477,-0.31767358493250075
2009-02-13,12.46,15.898300653594772,-0.21626843827596975
2009-02-17,9.98,16.15830065359477,-0.3823607931332972
2009-02-18,10.24,13.648300653594772,-0.24972344470570207
2009-02-19,7.73,12.70830065359477,-0.3917361407551031
2009-02-20,6.79,12.598300653594771,-0.46103842203015244
2009-02-23,6.68,13.928300653594771,-0.5204009328822212
2009-02-24,8.01,12.95830065359477,-0.3818633928841634
2009-02-25,7.04,13.078300653594772,-0.46170376515507405
2009-02-26,7.16,12.018300653594771,-0.4042418968892756
2009-02-27,6.1,11.028300653594771,-0.4468776113741829
2009-03-02,5.11,10.54830065359477,-0.5155617793034222
2009-03-03,4.63,11.058300653594772,-0.5813099910161237
2009-03-04,5.14,10.04830065359477,-0.4884707198563799
2009-03-05,4.13,9.53830065359477,-0.5670088257866461
2009-03-06,3.62,10.018300653594771,-0.6386612734864301
2009-03-09,4.1,11.108300653594771,-0.6309066410915702
2009-03-10,5.19,11.338300653594771,-0.5422594479928059
2009-03-11,5.42,12.068300653594772,-0.550889544802188
2009-03-12,6.15,12.95830065359477,-0.5254007323642452
2009-03-13,7.04,12.46830065359477,-0.4353681230833748
2009-03-16,6.55,13.04830065359477,-0.49801892415810534
2009-03-17,7.13,14.778300653594771,-0.5175358678153803
2009-03-18,8.86,13.928300653594771,-0.36388506966114986
2009-03-19,8.01,13.53830065359477,-0.4083452417735207
2009-03-20,7.62,15.21830065359477,-0.499287064078337
2009-03-23,9.3,14.96830065359477,-0.3786869855686308
2009-03-24,9.05,15.198300653594771,-0.4045386911161378
2009-03-25,9.28,15.418300653594772,-0.39811784654514626
2009-03-26,9.5,15.328300653594772,-0.3802313632351625
2009-03-27,9.41,13.62830065359477,-0.30952506558344084
2009-03-30,7.71,13.768300653594771,-0.4400180389736773
2009-03-31,7.85,13.454375,-0.4165466623310262
2009-04-01,7.67,13.714375,-0.4407328077291164
2009-04-02,7.93,14.524375,-0.45402125736907784
2009-04-03,8.74,15.194375,-0.42478713339640495
2009-04-06,9.41,14.234375,-0.33892425905598245
2009-04-07,8.45,15.374375,-0.4503841619578032
2009-04-08,9.59,16.584375,-0.42174486527228194
2009-04-09,10.8,17.344375,-0.37731973622572157
2009-04-13,11.56,15.864375,-0.2713233266359374
2009-04-14,10.08,16.614375,-0.3932964676673061
2009-04-15,10.83,16.674375,-0.3505003935679749
2009-04-16,10.89,16.964375,-0.3580665364919132
2009-04-17,11.18,14.894375,-0.24938105828542656
2009-04-20,9.11,15.934375,-0.428280054912728
2009-04-21,10.15,15.464375,-0.3436527502728044
2009-04-22,9.68,15.614375,-0.38005843973902254
2009-04-23,9.83,15.374375,-0.3606244156266515
2009-04-24,9.59,15.374375,-0.3762348062929388
2009-04-27,9.59,15.534375,-0.3826594246630457
2009-04-28,9.75,16.664375,-0.4149195514383227
2009-04-29,10.88,17.254375,-0.3694352881515557
2009-04-30,11.47,16.344375,-0.29822951321173186
2009-05-01,10.56,18.364375,-0.42497362420447193
2009-05-04,12.58,18.564375,-0.32235801097532224
2009-05-05,12.78,20.854375,-0.3871789492612462
2009-05-06,15.07,21.584375,-0.3018097582163023
2009-05-07,15.8,23.944375,-0.340137297381953
2009-05-08,18.16,21.794375,-0.16675747756015025
2009-05-11,16.01,20.294375,-0.21111145329678782
2009-05-12,14.51,18.344375,-0.20902183911962113
2009-05-13,12.56,20.534375,-0.3883427180033481
2009-05-14,14.75,20.384375,-0.2764065613981297
2009-05-15,14.6,22.194375,-0.34217566387879816
2009-05-18,16.41,21.874375,-0.2498071373467814
2009-05-19,16.09,21.484375,-0.2510836363636364
2009-05-20,15.7,21.204375,-0.25958675980782264
2009-05-21,15.42,20.804375,-0.2588097455463094
2009-05-22,15.02,20.574375,-0.2699656733193596
2009-05-26,14.79,20.504375,-0.2786905233639163
2009-05-27,14.72,20.104375,-0.2678210588491311
2009-05-28,14.32,20.124375,-0.28842510636976304
2009-05-29,14.34,20.964375,-0.31598247026205173
2009-06-01,15.18,21.494375,-0.29376871856008846
2009-06-02,15.71,20.664375,-0.23975440825091487
2009-06-03,14.88,20.714375,-0.28165826871435895
2009-06-04,14.93,20.684375,-0.2781991237347031
2009-06-05,14.9,20.574375,-0.27579817126887207
2009-06-08,14.79,20.064375,-0.26287262872628725
2009-06-09,14.28,19.494375,-0.26748100413580855
2009-06-10,13.71,19.864375,-0.30981971494195004
2009-06-11,14.08,18.734375,-0.24844036697247707
2009-06-12,12.95,17.284375,-0.2507683963116978
2009-06-15,11.5,17.724375,-0.3511759935117599
2009-06-16,11.94,16.984375,-0.29700091996320155
2009-06-17,11.2,17.764375,-0.3695246807163214
2009-06-18,11.98,18.134375,-0.3393761847320351
2009-06-19,12.35,16.764375,-0.2633187935726803
2009-06-22,10.98,17.034375,-0.35542102366538253
2009-06-23,11.25,17.394375,-0.35323919370486145
2009-06-24,11.61,17.884375,-0.35082998427398215
2009-06-25,12.1,17.654375,-0.3146174815024605
2009-06-26,11.87,17.884375,-0.3362921544644417
2009-06-29,12.1,17.654375,-0.3146174815024605
2009-06-30,11.87,19.889504643962848,-0.403202834234338
2009-07-01,11.97,19.109504643962847,-0.37361013678700394
2009-07-02,11.19,19.09950464396285,-0.41412093095634084
2009-07-06,11.18,18.70950464396285,-0.4024427576917413
2009-07-07,10.79,18.09950464396285,-0.40385108806836656
2009-07-08,10.18,18.679504643962847,-0.45501766807878696
2009-07-09,10.76,18.43950464396285,-0.41647022478324236
2009-07-10,10.52,19.229504643962848,-0.45292402509688257
2009-07-13,11.31,19.09950464396285,-0.4078380454974275
2009-07-14,11.18,19.80950464396285,-0.43562445397102756
2009-07-15,11.89,19.95950464396285,-0.4042938333343674
2009-07-16,12.04,19.77950464396285,-0.3912891037099415
2009-07-17,11.86,19.91950464396285,-0.4046036680136774
2009-07-20,12.0,20.00950464396285,-0.4002850038758671
2009-07-21,12.09,20.21950464396285,-0.40206250287096734
2009-07-22,12.3,22.299504643962848,-0.44841824083612625
2009-07-23,14.38,22.93950464396285,-0.37313380462273904
2009-07-24,15.02,23.84950464396285,-0.3702175276079752
