date,ETN,dcf,Deviation
2014-08-27,69.77,33934159000.0,-0.9999999979439597
2014-08-28,69.57,34049047000.0,-0.999999997956771
2014-08-29,69.81,34269249000.0,-0.9999999979628967
2014-09-02,70.27,34049047000.0,-0.9999999979362124
2014-09-03,69.81,33838419000.0,-0.9999999979369604
2014-09-04,69.37,33742679000.0,-0.9999999979441466
2014-09-05,69.17,33589495000.0,-0.9999999979407252
2014-09-08,68.85,33292701000.0,-0.9999999979319791
2014-09-09,68.23,33230470000.0,-0.9999999979467639
2014-09-10,68.1,33077286000.0,-0.9999999979411853
2014-09-11,67.78,32746983000.0,-0.999999997930191
2014-09-12,67.09,32703900000.0,-0.9999999979485628
2014-09-15,67.0,32565077000.0,-0.9999999979425812
2014-09-16,66.71,32397532000.0,-0.9999999979408926
2014-09-17,66.36,32493272000.0,-0.9999999979577311
2014-09-18,66.56,32402319000.0,-0.9999999979458261
2014-09-19,66.37,31780009000.0,-0.9999999979115802
2014-09-22,65.07,31813518000.0,-0.999999997954643
2014-09-23,65.14,32048081000.0,-0.999999997967429
2014-09-24,65.63,31483215000.0,-0.9999999979153972
2014-09-25,64.45,31894897000.0,-0.9999999979793006
2014-09-26,65.31,31598103000.0,-0.9999999979331038
2014-09-29,64.69,30966219000.0,-0.9999999979109494
2014-09-30,63.37,30628576000.0,-0.9999999979310171
2014-10-01,62.68,30322528000.0,-0.9999999979328901
2014-10-02,62.04,30853330000.0,-0.999999997989196
2014-10-03,63.15,30977662000.0,-0.9999999979614342
2014-10-06,63.41,30155158000.0,-0.9999999978972088
2014-10-07,61.69,30690742000.0,-0.9999999979899475
2014-10-08,62.81,29117464000.0,-0.9999999978428753
2014-10-09,59.52,28830544000.0,-0.9999999979355229
2014-10-10,58.92,28519714000.0,-0.9999999979340606
2014-10-13,58.27,28892710000.0,-0.9999999979832283
2014-10-14,59.05,28854454000.0,-0.9999999979535222
2014-10-15,58.97,29308744000.0,-0.9999999979879725
2014-10-16,59.92,30035608000.0,-0.9999999980050346
2014-10-17,61.44,29873020000.0,-0.9999999979432946
2014-10-20,61.1,30733780000.0,-0.9999999980119595
2014-10-21,62.9,29873020000.0,-0.9999999978944211
2014-10-22,61.1,30657268000.0,-0.9999999980069979
2014-10-23,62.74,30810292000.0,-0.9999999979636675
2014-10-24,63.06,30566410000.0,-0.999999997936951
2014-10-27,62.55,31632796000.0,-0.9999999980226218
2014-10-28,64.78,32177944000.0,-0.9999999979868198
2014-10-29,65.92,32584414000.0,-0.9999999979769469
2014-10-30,66.77,33359098000.0,-0.9999999979984471
2014-10-31,68.39,33378226000.0,-0.9999999979510594
2014-11-03,68.43,33129562000.0,-0.9999999979344731
2014-11-04,67.91,33325624000.0,-0.9999999979622287
2014-11-05,68.32,33679492000.0,-0.9999999979714659
2014-11-06,69.06,33732094000.0,-0.9999999979526916
2014-11-07,69.17,33832516000.0,-0.9999999979555171
2014-11-10,69.38,33383008000.0,-0.9999999979216971
2014-11-11,68.44,33000448000.0,-0.9999999979260887
2014-11-12,67.64,32455300000.0,-0.9999999979159028
2014-11-13,66.5,32665708000.0,-0.999999997964226
2014-11-14,66.94,32732656000.0,-0.9999999979549475
2014-11-17,67.08,32890462000.0,-0.999999997960503
2014-11-18,67.41,32617888000.0,-0.9999999979333426
2014-11-19,66.84,32866552000.0,-0.9999999979663216
2014-11-20,67.36,33359098000.0,-0.9999999979807608
2014-11-21,68.39,33684274000.0,-0.9999999979696756
2014-11-24,69.07,33875554000.0,-0.9999999979610665
2014-11-25,69.47,33751222000.0,-0.9999999979417041
2014-11-26,69.21,33091306000.0,-0.9999999979085141
2014-11-28,67.83,32785258000.0,-0.9999999979310823
2014-12-01,67.19,33411700000.0,-0.9999999979890278
2014-12-02,68.5,34229422000.0,-0.9999999979987977
2014-12-03,70.21,33880336000.0,-0.9999999979277066
2014-12-04,69.48,33846862000.0,-0.9999999979472247
2014-12-05,69.41,33134344000.0,-0.9999999979051947
2014-12-08,67.92,33411700000.0,-0.9999999979671792
2014-12-09,68.5,32603542000.0,-0.9999999978990013
2014-12-10,66.81,32613106000.0,-0.999999997951437
2014-12-11,66.83,31604104000.0,-0.9999999978854012
2014-12-12,64.72,31451080000.0,-0.9999999979422011
2014-12-15,64.4,31819294000.0,-0.9999999979760708
2014-12-16,65.17,31680616000.0,-0.9999999979429062
2014-12-17,64.88,32909590000.0,-0.9999999980285382
2014-12-18,67.45,33727312000.0,-0.9999999980001371
2014-12-19,69.16,33684274000.0,-0.9999999979468164
2014-12-22,69.07,33837298000.0,-0.9999999979587614
2014-12-23,69.39,33794260000.0,-0.9999999979466927
2014-12-24,69.3,33856426000.0,-0.9999999979531212
2014-12-26,69.43,33813388000.0,-0.9999999979466713
2014-12-29,69.34,33540814000.0,-0.9999999979326679
2014-12-30,68.77,33153472000.0,-0.9999999979257075
2014-12-31,67.96,33170024000.0,-0.9999999979511621
2015-01-02,67.93,31830216000.0,-0.9999999978658644
2015-01-05,65.12,31482152000.0,-0.9999999979315264
2015-01-06,64.39,31572744000.0,-0.9999999979605827
2015-01-07,64.58,32674152000.0,-0.9999999980235141
2015-01-08,66.89,32278408000.0,-0.9999999979277169
2015-01-09,66.06,32001864000.0,-0.9999999979357452
2015-01-12,65.48,31992328000.0,-0.9999999979532593
2015-01-13,65.46,31410632000.0,-0.9999999979159923
2015-01-14,64.24,31329576000.0,-0.9999999979495413
2015-01-15,64.07,31577512000.0,-0.9999999979710245
2015-01-16,64.59,31677640000.0,-0.9999999979610223
2015-01-20,64.8,32163976000.0,-0.9999999979853237
2015-01-21,65.82,33050824000.0,-0.9999999980085217
2015-01-22,67.68,32731368000.0,-0.9999999979322587
2015-01-23,67.01,32640776000.0,-0.9999999979470463
2015-01-26,66.82,31782536000.0,-0.9999999978975875
2015-01-27,65.02,31110248000.0,-0.9999999979100135
2015-01-28,63.61,31386792000.0,-0.9999999979733514
2015-01-29,64.19,30862312000.0,-0.999999997920117
2015-01-30,63.09,31486920000.0,-0.9999999979963109
2015-02-02,64.4,34056872000.0,-0.9999999981090454
2015-02-03,69.79,33432264000.0,-0.9999999979124955
2015-02-04,68.48,33785096000.0,-0.9999999979730707
2015-02-05,69.22,34180840000.0,-0.9999999979748888
2015-02-06,70.05,34223752000.0,-0.999999997953176
2015-02-09,70.14,34509832000.0,-0.9999999979675357
2015-02-10,70.74,34314344000.0,-0.9999999979384715
2015-02-11,70.33,34943720000.0,-0.9999999979873351
2015-02-12,71.65,35372840000.0,-0.9999999979744346
2015-02-13,72.55,35172584000.0,-0.9999999979373139
2015-02-17,72.13,35248872000.0,-0.9999999979536934
2015-02-18,72.29,35167816000.0,-0.9999999979444274
2015-02-19,72.12,35353768000.0,-0.9999999979600477
2015-02-20,72.51,34938952000.0,-0.9999999979246659
2015-02-23,71.64,34977096000.0,-0.9999999979518025
2015-02-24,71.72,34896040000.0,-0.9999999979447525
2015-02-25,71.55,35010472000.0,-0.9999999979563258
2015-02-26,71.79,34638568000.0,-0.9999999979274548
2015-02-27,71.01,34633800000.0,-0.9999999979496907
2015-03-02,71.0,34366792000.0,-0.9999999979340521
2015-03-03,70.44,33990120000.0,-0.999999997927633
2015-03-04,69.65,33847080000.0,-0.9999999979422154
2015-03-05,69.35,33284456000.0,-0.9999999979164449
2015-03-06,68.17,33441800000.0,-0.9999999979615332
2015-03-09,68.5,32802888000.0,-0.9999999979117692
2015-03-10,67.16,32521576000.0,-0.9999999979349095
2015-03-11,66.57,32845800000.0,-0.9999999979732569
2015-03-12,67.25,32554952000.0,-0.9999999979342621
2015-03-13,66.64,33103272000.0,-0.999999997986906
2015-03-16,67.79,33050824000.0,-0.9999999979489165
2015-03-17,67.68,33451336000.0,-0.9999999979767624
2015-03-18,68.52,33003144000.0,-0.9999999979238342
2015-03-19,67.58,33432264000.0,-0.9999999979785994
2015-03-20,68.48,33232008000.0,-0.999999997939336
2015-03-23,68.06,33141416000.0,-0.9999999979463762
2015-03-24,67.87,32636008000.0,-0.9999999979203952
2015-03-25,66.81,32569256000.0,-0.999999997948679
2015-03-26,66.67,32583560000.0,-0.9999999979538762
2015-03-27,66.7,33117576000.0,-0.9999999979859637
2015-03-30,67.82,33174792000.0,-0.9999999979556767
2015-03-31,67.94,32425600000.0,-0.9999999979047419
2015-04-01,67.58,32472600000.0,-0.9999999979188609
2015-04-02,67.68,33064800000.0,-0.9999999979531102
2015-04-06,68.94,32886200000.0,-0.99999999790368
2015-04-07,68.56,32693500000.0,-0.999999997902947
2015-04-08,68.15,32881500000.0,-0.999999997927406
2015-04-09,68.55,32947300000.0,-0.9999999979194046
2015-04-10,68.69,32782800000.0,-0.999999997904694
2015-04-13,68.34,32933200000.0,-0.9999999979248904
2015-04-14,68.66,33440800000.0,-0.9999999979468195
2015-04-15,69.74,33295100000.0,-0.9999999979053975
2015-04-16,69.43,33144700000.0,-0.9999999979052457
2015-04-17,69.11,33473700000.0,-0.9999999979353941
2015-04-20,69.81,33257500000.0,-0.9999999979009246
2015-04-21,69.35,33224600000.0,-0.9999999979126912
2015-04-22,69.28,33140000000.0,-0.9999999979094749
2015-04-23,69.1,32895600000.0,-0.9999999978994151
2015-04-24,68.58,33271600000.0,-0.9999999979387826
2015-04-27,69.38,32909700000.0,-0.9999999978918069
2015-04-28,68.61,33346800000.0,-0.9999999979425312
2015-04-29,69.54,32966100000.0,-0.9999999978905603
2015-04-30,68.73,33807400000.0,-0.9999999979670131
2015-05-01,70.52,33939000000.0,-0.9999999979221544
2015-05-04,70.8,34225700000.0,-0.9999999979313791
2015-05-05,71.41,34296200000.0,-0.9999999979178451
2015-05-06,71.56,34150500000.0,-0.9999999979045695
2015-05-07,71.25,34550000000.0,-0.9999999979377714
2015-05-08,72.1,34629900000.0,-0.9999999979179842
2015-05-11,72.27,34474800000.0,-0.9999999979036862
2015-05-12,71.94,34883700000.0,-0.9999999979377188
2015-05-13,72.81,35208000000.0,-0.9999999979320041
2015-05-14,73.5,35123400000.0,-0.999999997907378
2015-05-15,73.32,35189200000.0,-0.9999999979164061
2015-05-18,73.46,34879000000.0,-0.9999999978938616
2015-05-19,72.8,34864900000.0,-0.99999999791194
2015-05-20,72.77,35161000000.0,-0.9999999979303774
2015-05-21,73.4,35015300000.0,-0.9999999979037735
2015-05-22,73.09,34507700000.0,-0.999999997881922
2015-05-26,72.01,34963600000.0,-0.9999999979404295
2015-05-27,72.98,34869600000.0,-0.9999999979070594
2015-05-28,72.78,34310300000.0,-0.9999999978787711
2015-05-29,71.59,34305600000.0,-0.9999999979131687
2015-06-01,71.58,34667500000.0,-0.999999997935242
2015-06-02,72.35,34911900000.0,-0.9999999979276407
2015-06-03,72.87,34521800000.0,-0.9999999978891599
2015-06-04,72.04,34385500000.0,-0.9999999979049309
2015-06-05,71.75,34343200000.0,-0.9999999979107945
2015-06-08,71.66,34263300000.0,-0.9999999979085494
2015-06-09,71.49,34756800000.0,-0.9999999979431363
2015-06-10,72.54,34770900000.0,-0.9999999979137727
2015-06-11,72.57,34446600000.0,-0.9999999978932609
2015-06-12,71.88,33981300000.0,-0.9999999978847189
2015-06-15,70.89,33769800000.0,-0.9999999979007871
2015-06-16,70.44,33741600000.0,-0.9999999979123693
2015-06-17,70.38,34056500000.0,-0.9999999979334342
2015-06-18,71.05,33657000000.0,-0.9999999978889978
2015-06-19,70.2,33657000000.0,-0.9999999979142526
2015-06-22,70.2,33704000000.0,-0.9999999979171612
2015-06-23,70.3,33370300000.0,-0.9999999978933363
2015-06-24,69.59,32876800000.0,-0.9999999978833098
2015-06-25,68.54,32754600000.0,-0.9999999979074695
2015-06-26,68.28,32120100000.0,-0.9999999978742283
2015-06-29,66.93,32383300000.0,-0.9999999979331939
2015-06-30,67.49,32066744000.0,-0.9999999978953273
2015-07-01,67.64,31958736000.0,-0.9999999978835208
2015-07-02,67.41,31644104000.0,-0.9999999978697454
2015-07-06,66.74,31723936000.0,-0.9999999978962257
2015-07-07,66.91,31019536000.0,-0.9999999978429722
2015-07-08,65.41,31010144000.0,-0.9999999978906903
2015-07-09,65.39,31188592000.0,-0.9999999979034001
2015-07-10,65.77,31489136000.0,-0.9999999979113431
2015-07-13,66.41,31498528000.0,-0.9999999978916475
2015-07-14,66.43,31174504000.0,-0.999999997869092
2015-07-15,65.74,31287208000.0,-0.9999999978988218
2015-07-16,65.98,30878656000.0,-0.999999997863249
2015-07-17,65.11,30944400000.0,-0.9999999978959037
2015-07-20,65.25,30362096000.0,-0.9999999978509388
2015-07-21,64.01,30113208000.0,-0.9999999978743547
2015-07-22,63.48,29883104000.0,-0.9999999978757227
2015-07-23,62.99,29019040000.0,-0.9999999978293562
2015-07-24,61.15,28746672000.0,-0.9999999978727973
2015-07-27,60.57,29178704000.0,-0.999999997924171
2015-07-28,61.49,29324280000.0,-0.9999999979031028
2015-07-29,61.8,28986168000.0,-0.9999999978679486
2015-07-30,61.08,28751368000.0,-0.9999999978755794
2015-07-31,60.58,28601096000.0,-0.9999999978818993
2015-08-03,60.26,28281768000.0,-0.9999999978692987
2015-08-04,59.58,28300552000.0,-0.9999999978947407
2015-08-05,59.62,28469608000.0,-0.9999999979058369
2015-08-06,59.98,28408560000.0,-0.9999999978886646
2015-08-07,59.85,29131744000.0,-0.9999999979455401
2015-08-10,61.39,28530656000.0,-0.9999999978482794
2015-08-11,60.11,28619880000.0,-0.9999999978997117
2015-08-12,60.3,28450824000.0,-0.9999999978805535
2015-08-13,59.94,28460216000.0,-0.9999999978939021
2015-08-14,59.96,28633968000.0,-0.9999999979059836
2015-08-17,60.33,28394472000.0,-0.9999999978752907
2015-08-18,59.82,27845040000.0,-0.999999997851682
2015-08-19,58.65,27596152000.0,-0.9999999978747037
2015-08-20,58.12,26924624000.0,-0.9999999978413812
2015-08-21,56.69,25811672000.0,-0.9999999978037067
2015-08-24,54.32,25055616000.0,-0.999999997832023
2015-08-25,52.71,25929072000.0,-0.9999999979671467
2015-08-26,54.57,26896448000.0,-0.9999999979711076
2015-08-27,56.63,27093680000.0,-0.9999999979098446
2015-08-28,57.05,27098376000.0,-0.9999999978947078
2015-08-31,57.06,26084040000.0,-0.9999999978124554
2015-09-01,54.9,26398672000.0,-0.9999999979203499
2015-09-02,55.57,26267184000.0,-0.9999999978844325
2015-09-03,55.29,26154480000.0,-0.9999999978860218
2015-09-04,55.05,26919928000.0,-0.9999999979550466
2015-09-08,56.68,26595904000.0,-0.9999999978688447
2015-09-09,55.99,26534856000.0,-0.9999999978899452
2015-09-10,55.86,26469112000.0,-0.9999999978896157
2015-09-11,55.72,25980728000.0,-0.9999999978553333
2015-09-14,54.68,26478504000.0,-0.9999999979349287
2015-09-15,55.74,26854184000.0,-0.9999999979243458
2015-09-16,56.54,26154480000.0,-0.9999999978382289
2015-09-17,55.05,25158928000.0,-0.99999999781191
2015-09-18,52.93,25313896000.0,-0.9999999979090536
2015-09-21,53.26,25191800000.0,-0.99999999788582
2015-09-22,53.0,24891256000.0,-0.9999999978707382
2015-09-23,52.36,24811424000.0,-0.9999999978896817
2015-09-24,52.19,24684632000.0,-0.999999997885729
2015-09-25,51.92,23806480000.0,-0.9999999978190812
2015-09-28,50.05,24092936000.0,-0.9999999979226276
2015-09-29,50.66,24393480000.0,-0.9999999979232156
2015-09-30,51.3,24114730000.0,-0.9999999978726696
2015-10-01,50.58,24498900000.0,-0.9999999979354175
2015-10-02,51.4,25136060000.0,-0.9999999979551291
2015-10-05,52.76,25051730000.0,-0.9999999978939578
2015-10-06,52.58,25768535000.0,-0.999999997959527
2015-10-07,54.11,26326050000.0,-0.9999999979446214
2015-10-08,55.3,26101170000.0,-0.999999997881321
2015-10-09,54.82,25782590000.0,-0.999999997873759
2015-10-12,54.14,25482750000.0,-0.9999999978754255
2015-10-13,53.5,25131375000.0,-0.9999999978711869
2015-10-14,52.75,24826850000.0,-0.9999999978752843
2015-10-15,52.1,24381775000.0,-0.9999999978631581
2015-10-16,51.15,24437995000.0,-0.9999999979069477
2015-10-19,51.27,24953345000.0,-0.9999999979453656
2015-10-20,52.37,25023620000.0,-0.9999999979071773
2015-10-21,52.52,25880975000.0,-0.9999999979707102
2015-10-22,54.35,25862235000.0,-0.9999999978984802
2015-10-23,54.31,25613930000.0,-0.9999999978796694
2015-10-26,53.78,25131375000.0,-0.9999999978600455
2015-10-27,52.75,25754480000.0,-0.9999999979518126
2015-10-28,54.08,25862235000.0,-0.9999999979089201
2015-10-29,54.31,26611835000.0,-0.9999999979591787
2015-10-30,55.91,26991320000.0,-0.9999999979285933
2015-11-02,56.72,27000690000.0,-0.9999999978993129
2015-11-03,56.74,27000690000.0,-0.9999999978985722
2015-11-04,56.74,27174035000.0,-0.9999999979119774
2015-11-05,57.11,27225570000.0,-0.9999999979023396
2015-11-06,57.22,26822660000.0,-0.9999999978667291
2015-11-09,56.36,26761755000.0,-0.9999999978940096
2015-11-10,56.23,26429120000.0,-0.9999999978724226
2015-11-11,55.52,25806015000.0,-0.9999999978485636
2015-11-12,54.19,25768535000.0,-0.9999999978970477
2015-11-13,54.11,26377585000.0,-0.999999997948637
2015-11-16,55.41,26391640000.0,-0.9999999979004716
2015-11-17,55.44,27066280000.0,-0.9999999979516949
2015-11-18,56.88,27014745000.0,-0.9999999978944831
2015-11-19,56.77,27398915000.0,-0.9999999979280202
2015-11-20,57.59,27225570000.0,-0.9999999978847092
2015-11-23,57.22,27445765000.0,-0.999999997915161
2015-11-24,57.69,27567575000.0,-0.9999999979073241
2015-11-25,57.95,27637850000.0,-0.9999999979032378
2015-11-27,58.1,27665960000.0,-0.9999999978999463
2015-11-30,58.16,27801825000.0,-0.999999997908051
2015-12-01,58.45,27183405000.0,-0.9999999978497911
2015-12-02,57.13,26475970000.0,-0.9999999978421943
2015-12-03,55.62,26677425000.0,-0.9999999979150911
2015-12-04,56.05,26049635000.0,-0.9999999978483384
2015-12-07,54.71,25248500000.0,-0.9999999978331386
2015-12-08,53.0,25093895000.0,-0.9999999978879325
2015-12-09,52.67,24845590000.0,-0.9999999978801067
2015-12-10,52.14,24250595000.0,-0.9999999978499496
2015-12-11,50.87,24021030000.0,-0.9999999978822723
2015-12-14,50.38,24114730000.0,-0.9999999979108205
2015-12-15,50.58,24775315000.0,-0.9999999979584517
2015-12-16,51.99,23903905000.0,-0.9999999978250416
2015-12-17,50.13,23721190000.0,-0.9999999978866996
2015-12-18,49.74,24175635000.0,-0.9999999979425567
2015-12-21,50.71,24690985000.0,-0.999999997946214
2015-12-22,51.81,25379680000.0,-0.9999999979586031
2015-12-23,53.28,25365625000.0,-0.9999999978995195
2015-12-24,53.25,25056415000.0,-0.9999999978747958
2015-12-28,52.59,25285980000.0,-0.9999999979201913
2015-12-29,53.08,25056415000.0,-0.9999999978815804
2015-12-30,52.59,24798740000.0,-0.9999999978793277
2015-12-31,52.04,24659962000.0,-0.9999999978896966
2016-01-04,52.22,24487135000.0,-0.9999999978674516
2016-01-05,51.85,24052732000.0,-0.9999999978443197
2016-01-06,50.92,23496883000.0,-0.999999997832904
2016-01-07,49.73,23235307000.0,-0.9999999978597227
2016-01-08,49.17,23225965000.0,-0.9999999978829728
2016-01-11,49.15,23599645000.0,-0.9999999979173415
2016-01-12,49.95,22889653000.0,-0.9999999978177913
2016-01-13,48.43,22838272000.0,-0.9999999978794367
2016-01-14,48.32,22623406000.0,-0.9999999978641589
2016-01-15,47.86,22730839000.0,-0.9999999978944903
2016-01-19,48.09,22459921000.0,-0.9999999978588526
2016-01-20,47.51,22586038000.0,-0.9999999978964881
2016-01-21,47.78,22927021000.0,-0.9999999979159961
2016-01-22,48.51,22347817000.0,-0.9999999978293181
2016-01-25,47.27,23165242000.0,-0.9999999979594428
2016-01-26,49.02,23361424000.0,-0.999999997901669
2016-01-27,49.44,23711749000.0,-0.9999999979149576
2016-01-28,50.19,23861221000.0,-0.9999999978965871
2016-01-29,50.51,23725762000.0,-0.9999999978710905
2016-02-01,50.22,23155900000.0,-0.9999999978312223
2016-02-02,49.0,24781408000.0,-0.9999999980227112
2016-02-03,52.48,25659556000.0,-0.999999997954758
2016-02-04,54.36,25799686000.0,-0.9999999978929976
2016-02-05,54.66,26009881000.0,-0.9999999978984909
2016-02-08,55.11,25715608000.0,-0.9999999978569435
2016-02-09,54.48,25351270000.0,-0.9999999978509952
2016-02-10,53.7,25071010000.0,-0.9999999978580839
2016-02-11,53.1,25584820000.0,-0.9999999979245505
2016-02-12,54.2,25874422000.0,-0.9999999979052672
2016-02-16,54.82,26430271000.0,-0.9999999979258631
2016-02-17,56.01,26519020000.0,-0.999999997887931
2016-02-18,56.2,26430271000.0,-0.9999999978736502
2016-02-19,56.01,27210328000.0,-0.9999999979415904
2016-02-22,57.68,26682505000.0,-0.999999997838284
2016-02-23,56.55,26799280000.0,-0.9999999978898687
2016-02-24,56.8,27023488000.0,-0.9999999978981248
2016-02-25,57.28,27018817000.0,-0.999999997879996
2016-02-26,57.27,26757241000.0,-0.9999999978596448
2016-02-29,56.71,27387826000.0,-0.999999997929372
2016-03-01,58.06,27336445000.0,-0.9999999978760954
2016-03-02,57.95,27280393000.0,-0.9999999978757638
2016-03-03,57.83,27336445000.0,-0.9999999978845091
2016-03-04,57.95,27836242000.0,-0.9999999979181816
2016-03-07,59.02,27299077000.0,-0.9999999978380222
2016-03-08,57.87,27621376000.0,-0.9999999979048835
2016-03-09,58.56,28018411000.0,-0.9999999979099458
2016-03-10,59.41,28354723000.0,-0.9999999979047582
2016-03-11,60.13,28527550000.0,-0.9999999978922129
2016-03-14,60.5,28504195000.0,-0.9999999978775054
2016-03-15,60.45,28658338000.0,-0.9999999978906662
2016-03-16,60.78,29746681000.0,-0.9999999979567469
