date,VTR,dcf,Deviation
2008-07-29,51.52,51.532541302058746,-0.00024336665225244136
2008-07-30,51.32,51.44254130205875,-0.0023821004747649477
2008-07-31,51.23,52.212541302058746,-0.01881810916604454
2008-08-01,52.0,50.54254130205875,0.02883627653843135
2008-08-04,50.33,53.29254130205875,-0.05559016758587765
2008-08-05,53.08,52.77254130205875,0.005826111275964996
2008-08-06,52.56,51.962541302058746,0.011497872947903387
2008-08-07,51.75,54.16254130205875,-0.044542616429392834
2008-08-08,53.95,55.032541302058746,-0.019670930624790972
2008-08-11,54.82,52.31254130205875,0.04793226701533948
2008-08-12,52.1,52.17254130205875,-0.0013904115124229177
2008-08-13,51.96,52.93254130205875,-0.018373221427419484
2008-08-14,52.72,52.40254130205875,0.006058078292641378
2008-08-15,52.19,51.88254130205875,0.005926053162107703
2008-08-18,51.67,50.42254130205875,0.024740099680186534
2008-08-19,50.21,50.52254130205875,-0.0061861753982278556
2008-08-20,50.31,49.68254130205875,0.012629359962213815
2008-08-21,49.47,51.36254130205875,-0.03684672241836473
2008-08-22,51.15,49.72254130205875,0.028708482321319728
2008-08-25,49.51,50.60254130205875,-0.02159064098257646
2008-08-26,50.39,51.322541302058745,-0.0181702090036866
2008-08-27,51.11,52.74254130205875,-0.030953026944779083
2008-08-28,52.53,52.08254130205875,0.008591337648947706
2008-08-29,51.87,51.81254130205875,0.0011089727795106086
2008-09-02,51.6,52.34254130205875,-0.014186191262164471
2008-09-03,52.13,50.31254130205875,0.03612337303794444
2008-09-04,50.1,50.04254130205875,0.0011481970428806054
2008-09-05,49.83,51.37254130205875,-0.03002657184095614
2008-09-08,51.16,49.69254130205875,0.029530763762336543
2008-09-09,49.48,50.712541302058746,-0.02430446730557978
2008-09-10,50.5,50.84254130205875,-0.0067372970210849425
2008-09-11,50.63,52.15254130205875,-0.029194000216412164
2008-09-12,51.94,49.77254130205875,0.04354727810234582
2008-09-15,49.56,52.01254130205875,-0.04715288352891289
2008-09-16,51.8,50.04254130205875,0.035119293549325414
2008-09-17,49.83,57.33254130205875,-0.13086008629080847
2008-09-18,57.12,58.75254130205875,-0.02778673510760199
2008-09-19,58.54,52.79254130205875,0.1088687635826524
2008-09-22,52.58,53.37254130205875,-0.01484923300866281
2008-09-23,53.16,53.20254130205875,-0.0007996103384840803
2008-09-24,52.99,53.95254130205875,-0.017840518330172084
2008-09-25,53.74,55.91254130205875,-0.03885606433665634
2008-09-26,55.7,52.65254130205875,0.05787866307266154
2008-09-29,52.44,56.642541302058746,-0.07419408108205772
2008-09-30,56.43,56.69482525439474,-0.0046710657137833955
2008-10-01,55.86,54.91482525439475,0.017211649881916147
2008-10-02,54.08,51.584825254394744,0.048370324670096165
2008-10-03,50.75,48.834825254394744,0.0392173973312806
2008-10-06,48.0,46.224825254394744,0.03840306017028117
2008-10-07,45.39,45.37482525439474,0.00033443094315366295
2008-10-08,44.54,39.834825254394744,0.11811711776208078
2008-10-09,39.0,43.31482525439475,-0.09961543718699317
2008-10-10,42.48,47.574825254394746,-0.10709078230243452
2008-10-13,46.74,45.95482525439475,0.01708579547977207
2008-10-14,45.12,40.114825254394745,0.12477119653056246
2008-10-15,39.28,43.31482525439475,-0.09315113776166906
2008-10-16,42.48,42.10482525439475,0.008910492879105059
2008-10-17,41.27,43.88482525439475,-0.0595838137496717
2008-10-20,43.05,43.80482525439474,-0.01723155497165274
2008-10-21,42.97,40.55482525439474,0.05955332640333677
2008-10-22,39.72,40.364825254394745,-0.01597492991313121
2008-10-23,39.53,37.37482525439474,0.05766380794922488
2008-10-24,36.54,35.80482525439474,0.020532839928188773
2008-10-27,34.97,39.714825254394746,-0.11947239409972465
2008-10-28,38.88,39.154825254394744,-0.007018937068653974
2008-10-29,38.32,40.66482525439475,-0.05766224838606282
2008-10-30,39.83,42.014825254394744,-0.052001293380750435
2008-10-31,41.18,38.434825254394745,0.07142415055708784
2008-11-03,37.6,39.30482525439474,-0.043374451949869
2008-11-04,38.47,35.17482525439475,0.09367991800310516
2008-11-05,34.34,33.99482525439475,0.010153743783714031
2008-11-06,33.16,35.52482525439475,-0.06656824452928733
2008-11-07,34.69,30.124825254394747,0.15154194944049548
2008-11-10,29.29,26.474825254394744,0.1063340255716303
2008-11-11,25.64,26.234825254394746,-0.022673116692290662
2008-11-12,25.4,30.544825254394745,-0.16843524922947517
2008-11-13,29.71,28.194825254394747,0.05373946218620684
2008-11-14,27.36,27.754825254394746,-0.01422546352844467
2008-11-17,26.92,27.204825254394745,-0.010469659397967734
2008-11-18,26.37,23.674825254394747,0.11384137862242305
2008-11-19,22.84,22.634825254394745,0.009064560618395667
2008-11-20,21.8,23.694825254394747,-0.07996789316027164
2008-11-21,22.86,26.674825254394747,-0.1430121928827348
2008-11-24,25.84,26.084825254394747,-0.009385734886358854
2008-11-25,25.25,27.194825254394747,-0.07151453396746721
2008-11-26,26.36,27.074825254394746,-0.026401841846743435
2008-11-28,26.24,21.814825254394744,0.2028517163901542
2008-12-01,20.98,25.854825254394747,-0.18854605306474215
2008-12-02,25.02,26.974825254394744,-0.07246850483586598
2008-12-03,26.14,25.124825254394747,0.04040524601967865
2008-12-04,24.29,27.914825254394746,-0.1298530519665021
2008-12-05,27.08,32.45482525439475,-0.16560943441428444
2008-12-08,31.62,30.044825254394745,0.05242748900244809
2008-12-09,29.21,33.88482525439475,-0.1379622063651763
2008-12-10,33.05,28.374825254394747,0.16476488238041753
2008-12-11,27.54,31.834825254394747,-0.1349096538169895
2008-12-12,31.0,30.584825254394747,0.013574533846506087
2008-12-15,29.75,34.99482525439475,-0.14987430902333443
2008-12-16,34.16,35.20482525439475,-0.029678467279547815
2008-12-17,34.37,32.764825254394744,0.04899079220298752
2008-12-18,31.93,35.10482525439475,-0.09043842922981915
2008-12-19,34.27,33.894825254394746,0.01106879126207061
2008-12-22,33.06,34.95482525439475,-0.054207830838934545
2008-12-23,34.12,35.94482525439474,-0.050767398129766605
2008-12-24,35.11,36.81482525439475,-0.04630811752097708
2008-12-26,35.98,35.49482525439475,0.013668886721598383
2008-12-29,34.66,37.59482525439475,-0.07806460688500416
2008-12-30,36.76,39.17482525439475,-0.061642272523572905
2008-12-31,38.34,36.797735756385066,0.04191193321853581
2009-01-02,36.44,35.81773575638507,0.017373075948945216
2009-01-05,35.46,36.367735756385066,-0.02495991948648313
2009-01-06,36.01,33.89773575638507,0.06231284174244767
2009-01-07,33.54,32.96773575638507,0.017358312012801802
2009-01-08,32.61,31.43773575638507,0.03728844382111207
2009-01-09,31.08,30.147735756385067,0.03092319274483102
2009-01-12,29.79,31.38773575638507,-0.05090318616117606
2009-01-13,31.03,30.06773575638507,0.032003216052295835
2009-01-14,29.71,31.417735756385067,-0.05435578711422584
2009-01-15,31.06,33.98773575638507,-0.08614094735142974
2009-01-16,33.63,29.65773575638507,0.13393686814947547
2009-01-20,29.3,33.42773575638507,-0.12348236166718607
2009-01-21,33.07,32.45773575638507,0.01886343053040873
2009-01-22,32.1,32.75773575638507,-0.020078791808950336
2009-01-23,32.4,33.38773575638507,-0.029583789796113313
2009-01-26,33.03,34.367735756385066,-0.0389241748676018
2009-01-27,34.01,36.49773575638507,-0.06816137233800468
2009-01-28,36.14,33.19773575638507,0.08862846144707404
2009-01-29,32.84,32.18773575638507,0.02026437176419127
2009-01-30,31.83,33.63773575638507,-0.053741303204153046
2009-02-02,33.28,33.09773575638507,0.005506849319134144
2009-02-03,32.74,32.03773575638507,0.02191990872747529
2009-02-04,31.68,31.58773575638507,0.0029208881676896503
2009-02-05,31.23,34.07773575638507,-0.08356587352936129
2009-02-06,33.72,34.23773575638507,-0.015121787260377384
2009-02-09,33.88,30.75773575638507,0.10151151139162695
2009-02-10,30.4,30.22773575638507,0.005698880161030262
2009-02-11,29.87,28.67773575638507,0.04157455992143588
2009-02-12,28.32,27.577735756385067,0.02691534396340267
2009-02-13,27.22,25.717735756385068,0.05841355000476489
2009-02-17,25.36,26.807735756385068,-0.054004402667250484
2009-02-18,26.45,25.397735756385067,0.04143141946621709
2009-02-19,25.04,27.487735756385067,-0.0890482860457682
2009-02-20,27.13,25.63773575638507,0.058205773621926804
2009-02-23,25.28,28.06773575638507,-0.09932171873717643
2009-02-24,27.71,27.95773575638507,-0.008861080830857015
2009-02-25,27.6,25.557735756385068,0.07990787067687388
2009-02-26,25.2,24.987735756385067,0.008494737005560582
2009-02-27,24.63,23.557735756385068,0.045516439045900414
2009-03-02,23.2,25.51773575638507,-0.09082842531611068
2009-03-03,25.16,26.33773575638507,-0.04471666688734055
2009-03-04,25.98,24.56773575638507,0.05748450966825014
2009-03-05,24.21,23.667735756385067,0.022911538695400635
2009-03-06,23.31,25.67773575638507,-0.09220967840968242
2009-03-09,25.32,28.697735756385068,-0.11770042713678353
2009-03-10,28.34,27.93773575638507,0.014398598623834191
2009-03-11,27.58,29.987735756385067,-0.08029068202898271
2009-03-12,29.63,29.697735756385068,-0.0022808390828417124
2009-03-13,29.34,26.36773575638507,0.1127235296604936
2009-03-16,26.01,28.29773575638507,-0.08084518761784198
2009-03-17,27.94,29.487735756385067,-0.05248743983504833
2009-03-18,29.13,27.13773575638507,0.0734130607468304
2009-03-19,26.78,25.42773575638507,0.0531806786325979
2009-03-20,25.07,29.697735756385068,-0.15582789860974822
2009-03-23,29.34,27.197735756385068,0.07876627167803862
2009-03-24,26.84,27.577735756385067,-0.026751135876492693
2009-03-25,27.22,27.43773575638507,-0.007935631362526063
2009-03-26,27.08,26.83773575638507,0.009027000109623318
2009-03-27,26.48,24.83773575638507,0.06611972442748737
2009-03-30,24.48,26.17773575638507,-0.06485418648062291
2009-03-31,25.82,25.76929337385169,0.001967715040248841
2009-04-01,25.1,28.01929337385169,-0.10418868652041191
2009-04-02,27.35,30.40929337385169,-0.1006038955341958
2009-04-03,29.74,29.699293373851688,0.001370626083115889
2009-04-06,29.03,27.95929337385169,0.038295196228015804
2009-04-07,27.29,28.35929337385169,-0.03770521922939085
2009-04-08,27.69,31.40929337385169,-0.11841378695096683
2009-04-09,30.74,32.05929337385169,-0.04115166727061226
2009-04-13,31.39,30.09929337385169,0.04288162549588592
2009-04-14,29.43,31.969293373851688,-0.07942913670805829
2009-04-15,31.3,33.34929337385169,-0.06144937917810522
2009-04-16,32.68,32.85929337385169,-0.005456397732349516
2009-04-17,32.19,29.419293373851687,0.09417991761185385
2009-04-20,28.75,32.27929337385169,-0.10933614106654022
2009-04-21,31.61,31.239293373851687,0.01186667770336336
2009-04-22,30.57,32.68929337385169,-0.0648314220076388
2009-04-23,32.02,33.90929337385169,-0.0557160939044683
2009-04-24,33.24,32.43929337385169,0.024683232674659106
2009-04-27,31.77,32.389293373851686,-0.01912031135423442
2009-04-28,31.72,33.64929337385169,-0.05733533101027655
2009-04-29,32.98,33.37929337385169,-0.011962307571330544
2009-04-30,32.71,32.61929337385169,0.0027807661284602325
2009-05-01,31.95,34.90929337385169,-0.08477093311972639
2009-05-04,34.24,33.5092933738517,0.021806088776509247
2009-05-05,32.84,33.459293373851686,-0.01850885991321194
2009-05-06,32.79,32.50929337385169,0.008634657878294316
2009-05-07,31.84,35.17929337385169,-0.0949221275812705
2009-05-08,34.51,33.639293373851686,0.025883618198268232
2009-05-11,32.97,33.03929337385169,-0.002097301932811102
2009-05-12,32.37,31.90929337385169,0.014438007785087414
2009-05-13,31.24,33.11929337385169,-0.05674316032767257
2009-05-14,32.45,31.50929337385169,0.029854894395345832
2009-05-15,30.84,34.079293373851684,-0.09505165903284618
2009-05-18,33.41,33.16929337385169,0.007256911488445095
2009-05-19,32.5,32.19929337385169,0.009338920039546839
2009-05-20,31.53,32.62929337385169,-0.03369038248105716
2009-05-21,31.96,32.499293373851685,-0.01659400306486636
2009-05-22,31.83,34.58929337385169,-0.07977304838316301
2009-05-26,33.92,33.83929337385169,0.0023849973832690274
2009-05-27,33.17,34.7592933738517,-0.045722833222129555
2009-05-28,34.09,35.33929337385169,-0.03535139654988306
2009-05-29,34.67,36.52929337385169,-0.05089869532441049
2009-06-01,35.86,35.2592933738517,0.017036831106598038
2009-06-02,34.59,35.87929337385169,-0.035934190799624344
2009-06-03,35.21,37.389293373851686,-0.058286562200070335
2009-06-04,36.72,36.15929337385169,0.01550657034005476
2009-06-05,35.49,36.23929337385169,-0.020676268880903015
2009-06-08,35.57,35.66929337385169,-0.0027837213597418087
2009-06-09,35.0,35.19929337385169,-0.00566185723488799
2009-06-10,34.53,34.34929337385169,0.005260854253434921
2009-06-11,33.68,35.209293373851686,-0.043434367103414306
2009-06-12,34.54,33.29929337385169,0.03725924788309709
2009-06-15,32.63,33.139293373851686,-0.01536826292903204
2009-06-16,32.47,32.57929337385169,-0.003354688286131169
2009-06-17,31.91,32.77929337385169,-0.026519588568834962
2009-06-18,32.11,33.87929337385169,-0.052223443810585635
2009-06-19,33.21,31.93929337385169,0.03978505758642181
2009-06-22,31.27,32.02929337385169,-0.023706216836852367
2009-06-23,31.36,33.15929337385169,-0.05426211450182927
2009-06-24,32.49,33.639293373851686,-0.03416520558499736
2009-06-25,32.97,34.05929337385169,-0.031982265806135945
2009-06-26,33.39,34.36929337385169,-0.028493264705777732
2009-06-29,33.7,34.76929337385169,-0.030753957589942038
2009-06-30,34.1,35.00253064980955,-0.025784725648528517
2009-07-01,34.69,32.63253064980955,0.06304964123897805
2009-07-02,32.32,33.88253064980955,-0.04611611411080763
2009-07-06,33.57,33.06253064980955,0.015348775191029507
2009-07-07,32.75,33.052530649809555,-0.009153025316423036
2009-07-08,32.74,32.51253064980955,0.006996359423402376
2009-07-09,32.2,32.25253064980955,-0.0016287295524159973
2009-07-10,31.94,33.79253064980955,-0.054820713754978545
2009-07-13,33.48,34.07253064980955,-0.01739027417421568
2009-07-14,33.76,35.26253064980955,-0.04260983605320634
2009-07-15,34.95,35.74253064980955,-0.022173322241070048
2009-07-16,35.43,35.49253064980955,-0.001761797444834734
2009-07-17,35.18,36.69253064980955,-0.04122175884364632
2009-07-20,36.38,36.97253064980954,-0.016026240005634906
2009-07-21,36.66,36.46253064980955,0.0054156786890895425
2009-07-22,36.15,37.78253064980955,-0.043208610480351184
2009-07-23,37.47,38.052530649809555,-0.015308591567022911
2009-07-24,37.74,38.47253064980954,-0.0190403552206454
2009-07-27,38.16,38.38253064980955,-0.005797706561869509
2009-07-28,38.07,37.732530649809554,0.008943724271304632
2009-07-29,37.42,40.85253064980955,-0.08402247290953446
2009-07-30,40.54,40.622530649809555,-0.002031647179271512
2009-07-31,40.31,40.56253064980955,-0.006225712394271832
2009-08-03,40.25,42.162530649809554,-0.045360907429739195
2009-08-04,41.85,43.50253064980955,-0.037987000414119176
2009-08-05,43.19,42.872530649809555,0.007404959431566827
2009-08-06,42.56,44.32253064980955,-0.03976602021520903
2009-08-07,44.01,43.97253064980955,0.0008521081146966036
2009-08-10,43.66,43.162530649809554,0.011525490806518324
2009-08-11,42.85,43.372530649809555,-0.012047502001404364
2009-08-12,43.06,43.28253064980955,-0.005141350250751353
2009-08-13,42.97,44.10253064980955,-0.025679493514834006
2009-08-14,43.79,42.31253064980955,0.034918009570696684
2009-08-17,42.0,43.04253064980955,-0.024220942265023693
2009-08-18,42.73,42.68253064980955,0.0011121493844850061
2009-08-19,42.37,44.19253064980955,-0.04124069436646771
2009-08-20,43.88,44.86253064980955,-0.021900918998061902
2009-08-21,44.55,44.43253064980955,0.0026437690690244153
2009-08-24,44.12,44.872530649809555,-0.016770408062839026
2009-08-25,44.56,44.31253064980955,0.005584635915879765
2009-08-26,44.0,44.96253064980955,-0.0214073949108029
2009-08-27,44.65,45.58253064980955,-0.020458071031066116
2009-08-28,45.27,45.092530649809554,0.003935670667248203
2009-08-31,44.78,41.76253064980955,0.07225302928820998
2009-09-01,41.45,41.662530649809554,-0.0051012419671756515
2009-09-02,41.35,42.122530649809555,-0.018340081611716852
2009-09-03,41.81,42.57253064980955,-0.017911330103486778
2009-09-04,42.26,43.82253064980955,-0.03565587442441198
2009-09-08,43.51,43.50253064980955,0.0001716992110314397
2009-09-09,43.19,43.38253064980955,-0.004437976460241355
2009-09-10,43.07,43.13253064980955,-0.0014497329247207258
2009-09-11,42.82,43.802530649809555,-0.022430910617120436
2009-09-14,43.49,44.04253064980955,-0.012545388324817774
2009-09-15,43.73,44.74253064980955,-0.02263016050063016
2009-09-16,44.43,44.342530649809554,0.0019725836326578428
2009-09-17,44.03,44.78253064980955,-0.016804111757198092
2009-09-18,44.47,44.57253064980955,-0.0023003102654211016
2009-09-21,44.26,45.79253064980955,-0.033466825878860296
2009-09-22,45.48,45.01253064980955,0.010385315898528091
2009-09-23,44.7,44.052530649809555,0.014697665279151062
2009-09-24,43.74,43.94253064980955,-0.004608989214198167
2009-09-25,43.63,45.95253064980955,-0.05054195311916243
2009-09-28,45.64,44.82253064980955,0.018237911566778564
2009-09-29,44.51,44.27253064980955,0.005363807912152074
2009-09-30,43.96,43.16810266840114,0.018344501672493685
2009-10-01,42.7,42.78810266840114,-0.0020590459241418557
2009-10-02,42.32,43.95810266840114,-0.03726509036930459
2009-10-05,43.49,43.618102668401136,-0.0029369151926440518
2009-10-06,43.15,43.758102668401136,-0.013896915801156595
2009-10-07,43.29,44.298102668401135,-0.022757242583218762
2009-10-08,43.83,44.89810266840114,-0.023789483406229994
2009-10-09,44.43,44.95810266840114,-0.011746551501434221
2009-10-12,44.49,45.438102668401136,-0.020865806728775915
2009-10-13,44.97,47.20810266840114,-0.04740929081861234
2009-10-14,46.74,47.03810266840114,-0.006337472208490902
2009-10-15,46.57,46.34810266840114,0.00478762492580187
2009-10-16,45.88,46.90810266840114,-0.02191737908627256
2009-10-19,46.44,46.06810266840114,0.008072772917864235
2009-10-20,45.6,45.45810266840114,0.003121497010861729
2009-10-21,44.99,46.798102668401135,-0.03863623876405564
2009-10-22,46.33,46.228102668401135,0.002204229153201176
2009-10-23,45.76,46.39810266840114,-0.013752775042581877
2009-10-26,45.93,46.17810266840114,-0.00537273413294459
2009-10-27,45.71,45.01810266840114,0.015369313466969237
2009-10-28,44.55,47.09810266840114,-0.05410202373418971
2009-10-29,46.63,46.298102668401135,0.007168702656694226
2009-10-30,45.83,46.71810266840114,-0.019009818842703696
