date,KMB,dcf,Deviation
1995-08-07,32.0,,
1995-08-08,31.88,,
1995-08-09,31.76,,
1995-08-10,31.22,,
1995-08-11,30.92,,
1995-08-14,32.18,,
1995-08-15,31.34,,
1995-08-16,31.22,,
1995-08-17,30.98,,
1995-08-18,31.4,,
1995-08-21,31.28,,
1995-08-22,31.16,,
1995-08-23,31.22,,
1995-08-24,31.04,,
1995-08-25,31.1,,
1995-08-28,30.98,,
1995-08-29,30.8,,
1995-08-30,30.8,,
1995-08-31,30.62,,
1995-09-01,31.1,,
1995-09-05,31.04,,
1995-09-06,30.98,,
1995-09-07,30.86,,
1995-09-08,31.1,,
1995-09-11,31.76,,
1995-09-12,32.3,,
1995-09-13,32.06,,
1995-09-14,32.48,,
1995-09-15,32.42,,
1995-09-18,32.3,,
1995-09-19,32.0,,
1995-09-20,31.88,,
1995-09-21,31.76,,
1995-09-22,31.64,,
1995-09-25,31.88,,
1995-09-26,31.64,,
1995-09-27,31.64,,
1995-09-28,31.82,,
1995-09-29,32.18,,
1995-10-02,32.24,,
1995-10-03,31.94,,
1995-10-04,32.24,,
1995-10-05,32.42,,
1995-10-06,32.36,,
1995-10-09,32.18,,
1995-10-10,32.66,,
1995-10-11,32.3,,
1995-10-12,32.36,,
1995-10-13,32.42,,
1995-10-16,32.6,,
1995-10-17,32.54,,
1995-10-18,33.92,,
1995-10-19,34.1,,
1995-10-20,33.86,,
1995-10-23,34.04,,
1995-10-24,34.58,,
1995-10-25,34.88,,
1995-10-26,34.64,,
1995-10-27,34.94,,
1995-10-30,34.7,,
1995-10-31,34.82,,
1995-11-01,34.28,,
1995-11-02,34.82,,
1995-11-03,35.41,,
1995-11-06,35.65,,
1995-11-07,35.59,,
1995-11-08,35.47,,
1995-11-09,35.06,,
1995-11-10,34.58,,
1995-11-13,35.0,,
1995-11-14,34.76,,
1995-11-15,34.7,,
1995-11-16,35.29,,
1995-11-17,35.71,,
1995-11-20,36.19,,
1995-11-21,36.13,,
1995-11-22,36.55,,
1995-11-24,36.31,,
1995-11-27,36.49,,
1995-11-28,36.79,,
1995-11-29,36.67,,
1995-11-30,36.79,,
1995-12-01,35.89,,
1995-12-04,35.71,,
1995-12-05,36.01,,
1995-12-06,35.89,,
1995-12-07,37.51,,
1995-12-08,37.09,,
1995-12-11,36.85,,
1995-12-12,37.63,,
1995-12-13,38.29,,
1995-12-14,38.17,,
1995-12-15,37.81,,
1995-12-18,36.43,,
1995-12-19,36.67,,
1995-12-20,37.03,,
1995-12-21,37.27,,
1995-12-22,38.05,,
1995-12-26,38.41,,
1995-12-27,38.95,,
1995-12-28,39.07,,
1995-12-29,39.67,,
1996-01-02,38.95,,
1996-01-03,38.77,,
1996-01-04,38.17,,
1996-01-05,38.23,,
1996-01-08,38.29,,
1996-01-09,38.65,,
1996-01-10,37.51,,
1996-01-11,37.81,,
1996-01-12,38.11,,
1996-01-15,38.05,,
1996-01-16,38.41,,
1996-01-17,38.29,,
1996-01-18,38.29,,
1996-01-19,38.95,,
1996-01-22,38.77,,
1996-01-23,38.47,,
1996-01-24,38.77,,
1996-01-25,38.83,,
1996-01-26,39.31,,
1996-01-29,39.07,,
1996-01-30,38.11,,
1996-01-31,38.65,,
1996-02-01,37.99,,
1996-02-02,38.23,,
1996-02-05,37.33,,
1996-02-06,36.91,,
1996-02-07,37.51,,
1996-02-08,38.23,,
1996-02-09,38.65,,
1996-02-12,38.53,,
1996-02-13,38.29,,
1996-02-14,37.93,,
1996-02-15,38.29,,
1996-02-16,38.11,,
1996-02-20,37.63,,
1996-02-21,36.79,,
1996-02-22,37.21,,
1996-02-23,37.99,,
1996-02-26,37.15,,
1996-02-27,36.85,,
1996-02-28,36.49,,
1996-02-29,36.61,,
1996-03-01,37.15,,
1996-03-04,38.05,,
1996-03-05,37.93,,
1996-03-06,37.33,,
1996-03-07,37.75,,
1996-03-08,37.27,,
1996-03-11,36.97,,
1996-03-12,36.61,,
1996-03-13,35.95,,
1996-03-14,36.13,,
1996-03-15,36.31,,
1996-03-18,36.85,,
1996-03-19,37.57,,
1996-03-20,37.51,,
1996-03-21,37.81,,
1996-03-22,37.87,,
1996-03-25,37.33,,
1996-03-26,37.27,,
1996-03-27,35.53,,
1996-03-28,36.01,,
1996-03-29,35.65,,
1996-04-01,36.07,,
1996-04-02,36.19,,
1996-04-03,36.07,,
1996-04-04,36.61,,
1996-04-08,35.95,,
1996-04-09,34.82,,
1996-04-10,33.98,,
1996-04-11,33.92,,
1996-04-12,34.1,,
1996-04-15,34.52,,
1996-04-16,35.06,,
1996-04-17,34.82,,
1996-04-18,33.98,,
1996-04-19,33.5,,
1996-04-22,34.46,,
1996-04-23,34.28,,
1996-04-24,34.34,,
1996-04-25,34.4,,
1996-04-26,34.76,,
1996-04-29,34.82,,
1996-04-30,34.82,,
1996-05-01,34.7,,
1996-05-02,33.8,,
1996-05-03,33.86,,
1996-05-06,33.92,,
1996-05-07,33.92,,
1996-05-08,33.74,,
1996-05-09,34.28,,
1996-05-10,34.52,,
1996-05-13,34.88,,
1996-05-14,35.23,,
1996-05-15,34.94,,
1996-05-16,34.58,,
1996-05-17,34.28,,
1996-05-20,34.7,,
1996-05-21,35.29,,
1996-05-22,35.65,,
1996-05-23,35.95,,
1996-05-24,35.83,,
1996-05-28,35.77,,
1996-05-29,35.23,,
1996-05-30,35.47,,
1996-05-31,34.94,,
1996-06-03,35.17,,
1996-06-04,35.83,,
1996-06-05,36.37,,
1996-06-06,35.83,,
1996-06-07,35.53,,
1996-06-10,35.41,,
1996-06-11,35.35,,
1996-06-12,35.35,,
1996-06-13,35.06,,
1996-06-14,35.17,,
1996-06-17,35.06,,
1996-06-18,35.06,,
1996-06-19,34.94,,
1996-06-20,35.53,,
1996-06-21,35.95,,
1996-06-24,37.21,,
1996-06-25,36.79,,
1996-06-26,37.09,,
1996-06-27,37.09,,
1996-06-28,37.03,,
1996-07-01,37.75,,
1996-07-02,37.21,,
1996-07-03,37.21,,
1996-07-05,36.85,,
1996-07-08,36.85,,
1996-07-09,36.85,,
1996-07-10,36.85,,
1996-07-11,36.25,,
1996-07-12,36.37,,
1996-07-15,35.89,,
1996-07-16,35.23,,
1996-07-17,35.77,,
1996-07-18,36.19,,
1996-07-19,36.01,,
1996-07-22,36.49,,
1996-07-23,36.49,,
1996-07-24,36.49,,
1996-07-25,36.67,,
1996-07-26,36.73,,
1996-07-29,36.73,,
1996-07-30,36.85,,
1996-07-31,36.43,,
1996-08-01,36.67,,
1996-08-02,36.91,,
1996-08-05,37.03,,
1996-08-06,37.27,,
1996-08-07,37.27,,
1996-08-08,37.15,,
1996-08-09,37.09,,
1996-08-12,37.87,,
1996-08-13,37.75,,
1996-08-14,37.87,,
1996-08-15,37.87,,
1996-08-16,37.87,,
1996-08-19,37.81,,
1996-08-20,37.81,,
1996-08-21,37.39,,
1996-08-22,37.81,,
1996-08-23,37.75,,
1996-08-26,37.87,,
1996-08-27,37.87,,
1996-08-28,38.05,,
1996-08-29,37.93,,
1996-08-30,37.51,,
1996-09-03,37.45,,
1996-09-04,37.63,,
1996-09-05,37.69,,
1996-09-06,38.35,,
1996-09-09,38.77,,
1996-09-10,38.95,,
1996-09-11,39.31,,
1996-09-12,39.43,,
1996-09-13,39.79,,
1996-09-16,40.09,,
1996-09-17,40.27,,
1996-09-18,40.51,,
1996-09-19,40.21,,
1996-09-20,40.63,,
1996-09-23,40.75,,
1996-09-24,41.11,,
1996-09-25,41.59,,
1996-09-26,41.83,,
1996-09-27,41.83,,
1996-09-30,42.25,,
1996-10-01,41.53,,
1996-10-02,42.19,,
1996-10-03,41.47,,
1996-10-04,41.71,,
1996-10-07,41.53,,
1996-10-08,40.81,,
1996-10-09,40.75,,
1996-10-10,40.87,,
1996-10-11,41.17,,
1996-10-14,40.99,,
1996-10-15,41.05,,
1996-10-16,40.75,,
1996-10-17,41.11,,
1996-10-18,41.89,,
1996-10-21,42.01,,
1996-10-22,42.79,,
1996-10-23,42.55,,
1996-10-24,42.55,,
1996-10-25,42.67,,
1996-10-28,43.02,,
1996-10-29,43.56,,
1996-10-30,44.04,,
1996-10-31,44.7,,
1996-11-01,45.36,,
1996-11-04,45.12,,
1996-11-05,46.08,,
1996-11-06,47.28,,
1996-11-07,46.62,,
1996-11-08,46.98,,
1996-11-11,46.32,,
1996-11-12,46.02,,
1996-11-13,45.9,,
1996-11-14,45.78,,
1996-11-15,46.8,,
1996-11-18,46.74,,
1996-11-19,47.1,,
1996-11-20,47.1,,
1996-11-21,47.46,,
1996-11-22,47.4,,
1996-11-25,47.22,,
1996-11-26,46.98,,
1996-11-27,46.62,,
1996-11-29,46.92,,
1996-12-02,46.8,,
1996-12-03,45.96,,
1996-12-04,45.36,,
1996-12-05,45.06,,
1996-12-06,44.76,,
1996-12-09,45.0,,
1996-12-10,46.26,,
1996-12-11,45.54,,
1996-12-12,45.12,,
1996-12-13,46.02,,
1996-12-16,45.18,,
1996-12-17,46.14,,
1996-12-18,46.32,,
1996-12-19,46.98,,
1996-12-20,46.62,,
1996-12-23,46.32,,
1996-12-24,46.8,,
1996-12-26,46.8,,
1996-12-27,46.8,,
1996-12-30,46.62,,
1996-12-31,45.66,,
1997-01-02,45.72,,
1997-01-03,46.26,,
1997-01-06,46.68,,
1997-01-07,46.62,,
1997-01-08,46.38,,
1997-01-09,46.8,,
1997-01-10,47.46,,
1997-01-13,46.86,,
1997-01-14,47.88,,
1997-01-15,47.7,,
1997-01-16,48.6,,
1997-01-17,48.12,,
1997-01-20,49.32,,
1997-01-21,48.36,,
1997-01-22,49.02,,
1997-01-23,47.46,,
1997-01-24,47.82,,
1997-01-27,47.82,,
1997-01-28,45.96,,
1997-01-29,46.2,,
1997-01-30,47.04,,
1997-01-31,46.74,,
1997-02-03,47.04,,
1997-02-04,46.92,,
1997-02-05,46.26,,
1997-02-06,46.14,,
1997-02-07,46.92,,
1997-02-10,47.88,,
1997-02-11,47.88,,
1997-02-12,48.9,,
1997-02-13,49.26,,
1997-02-14,48.78,,
1997-02-18,48.9,,
1997-02-19,48.6,,
1997-02-20,47.94,,
1997-02-21,47.34,,
1997-02-24,48.9,,
1997-02-25,50.93,,
1997-02-26,51.11,,
1997-02-27,51.59,,
1997-02-28,50.81,,
1997-03-03,51.11,,
1997-03-04,52.67,,
1997-03-05,51.95,,
1997-03-06,50.93,,
1997-03-07,51.05,,
1997-03-10,52.61,,
1997-03-11,52.73,,
1997-03-12,52.37,,
1997-03-13,51.35,,
1997-03-14,50.64,,
1997-03-17,51.41,,
1997-03-18,50.76,,
1997-03-19,50.64,,
1997-03-20,50.04,,
1997-03-21,50.1,,
1997-03-24,50.93,,
1997-03-25,50.28,,
1997-03-26,50.22,,
1997-03-27,49.44,,
1997-03-31,47.7,,
1997-04-01,48.0,,
1997-04-02,48.72,,
1997-04-03,48.06,,
1997-04-04,47.82,,
1997-04-07,47.94,,
1997-04-08,47.7,,
1997-04-09,46.98,,
1997-04-10,46.38,,
1997-04-11,45.06,,
1997-04-14,45.66,,
1997-04-15,46.74,,
1997-04-16,47.94,,
1997-04-17,46.98,,
1997-04-18,47.58,,
1997-04-21,46.5,,
1997-04-22,47.58,,
1997-04-23,48.42,,
1997-04-24,47.94,,
1997-04-25,47.46,,
1997-04-28,46.86,,
1997-04-29,48.9,,
1997-04-30,49.14,,
1997-05-01,48.66,,
1997-05-02,49.62,,
1997-05-05,51.17,,
1997-05-06,51.89,,
1997-05-07,50.46,,
1997-05-08,50.58,,
1997-05-09,51.65,,
1997-05-12,52.01,,
1997-05-13,51.05,,
1997-05-14,50.81,,
1997-05-15,50.81,,
1997-05-16,50.1,,
1997-05-19,49.86,,
1997-05-20,50.1,,
1997-05-21,50.93,,
1997-05-22,51.77,,
1997-05-23,53.93,,
1997-05-27,52.49,,
1997-05-28,49.98,,
1997-05-29,47.94,,
1997-05-30,48.18,,
1997-06-02,47.34,,
1997-06-03,47.82,,
1997-06-04,48.9,,
1997-06-05,48.9,,
1997-06-06,50.22,,
1997-06-09,49.14,,
1997-06-10,49.26,,
1997-06-11,49.86,,
1997-06-12,52.13,,
1997-06-13,50.7,,
1997-06-16,50.7,,
1997-06-17,49.98,,
1997-06-18,48.42,,
1997-06-19,49.38,,
1997-06-20,47.94,,
1997-06-23,47.46,,
1997-06-24,48.42,,
1997-06-25,47.34,,
1997-06-26,48.18,,
1997-06-27,47.94,,
1997-06-30,47.7,,
1997-07-01,48.24,,
1997-07-02,50.34,,
1997-07-03,51.29,,
1997-07-07,50.04,,
1997-07-08,50.58,,
1997-07-09,50.28,,
1997-07-10,49.8,,
1997-07-11,50.52,,
1997-07-14,50.04,,
1997-07-15,50.81,,
1997-07-16,50.52,,
1997-07-17,50.22,,
1997-07-18,49.5,,
1997-07-21,45.36,,
1997-07-22,47.22,,
1997-07-23,47.16,,
1997-07-24,48.42,,
1997-07-25,48.0,,
1997-07-28,47.82,,
1997-07-29,48.18,,
1997-07-30,48.6,,
1997-07-31,48.6,,
1997-08-01,48.18,,
1997-08-04,47.82,,
1997-08-05,48.78,,
1997-08-06,49.02,,
1997-08-07,49.38,,
1997-08-08,48.18,,
1997-08-11,49.08,,
1997-08-12,48.42,,
1997-08-13,48.54,,
1997-08-14,49.2,,
1997-08-15,47.94,,
1997-08-18,48.06,,
1997-08-19,47.94,,
1997-08-20,47.88,,
1997-08-21,47.88,,
1997-08-22,48.06,,
1997-08-25,47.94,,
1997-08-26,47.94,,
1997-08-27,46.92,,
1997-08-28,46.98,,
1997-08-29,45.48,,
1997-09-02,45.78,,
1997-09-03,45.66,,
1997-09-04,47.1,,
1997-09-05,45.78,,
1997-09-08,45.12,,
1997-09-09,45.24,,
1997-09-10,43.74,,
1997-09-11,42.79,,
1997-09-12,42.97,,
1997-09-15,43.92,,
1997-09-16,45.54,,
1997-09-17,44.22,,
1997-09-18,45.72,,
1997-09-19,44.7,,
1997-09-22,44.52,,
1997-09-23,45.06,,
1997-09-24,44.7,,
1997-09-25,45.18,,
1997-09-26,45.18,,
1997-09-29,46.74,,
1997-09-30,46.92,,
1997-10-01,46.62,,
1997-10-02,46.92,,
1997-10-03,47.52,,
1997-10-06,47.04,,
1997-10-07,47.76,,
1997-10-08,48.3,,
1997-10-09,48.06,,
1997-10-10,47.82,,
1997-10-13,48.06,,
1997-10-14,47.58,,
1997-10-15,47.82,,
1997-10-16,47.76,,
1997-10-17,46.98,,
1997-10-20,47.34,,
1997-10-21,49.98,,
1997-10-22,49.62,,
1997-10-23,49.44,,
1997-10-24,50.81,,
1997-10-27,48.9,,
1997-10-28,49.5,,
1997-10-29,49.86,,
1997-10-30,49.02,,
1997-10-31,49.8,,
1997-11-03,50.81,,
1997-11-04,50.7,,
1997-11-05,50.22,,
1997-11-06,49.98,,
1997-11-07,48.9,,
1997-11-10,49.74,,
1997-11-11,48.6,,
1997-11-12,47.88,,
1997-11-13,47.94,,
1997-11-14,47.88,,
1997-11-17,48.54,,
1997-11-18,48.48,,
1997-11-19,48.66,,
1997-11-20,49.74,,
1997-11-21,51.53,,
1997-11-24,48.24,,
1997-11-25,49.68,,
1997-11-26,48.9,,
1997-11-28,49.92,,
1997-12-01,50.4,,
1997-12-02,49.74,,
1997-12-03,50.04,,
1997-12-04,49.38,,
1997-12-05,48.72,,
1997-12-08,47.88,,
1997-12-09,47.58,,
1997-12-10,47.46,,
1997-12-11,47.94,,
1997-12-12,47.16,,
1997-12-15,47.58,,
1997-12-16,47.28,,
1997-12-17,46.08,,
1997-12-18,45.6,,
1997-12-19,45.36,,
1997-12-22,46.38,,
1997-12-23,46.08,,
1997-12-24,45.96,,
1997-12-26,45.96,,
1997-12-29,46.14,,
1997-12-30,47.46,,
1997-12-31,47.28,,
1998-01-02,47.76,,
1998-01-05,46.98,,
1998-01-06,46.26,,
1998-01-07,47.22,,
1998-01-08,46.56,,
1998-01-09,45.54,,
1998-01-12,47.94,,
1998-01-13,50.1,,
1998-01-14,49.14,,
1998-01-15,48.66,,
1998-01-16,49.8,,
1998-01-20,50.7,,
1998-01-21,50.87,,
1998-01-22,50.99,,
1998-01-23,50.76,,
1998-01-26,50.52,,
1998-01-27,50.22,,
1998-01-28,50.7,,
1998-01-29,50.87,,
1998-01-30,50.04,,
1998-02-02,51.95,,
1998-02-03,52.01,,
1998-02-04,52.25,,
1998-02-05,52.97,,
1998-02-06,52.61,,
1998-02-09,52.01,,
1998-02-10,51.71,,
1998-02-11,50.93,,
1998-02-12,51.71,,
1998-02-13,52.25,,
1998-02-17,52.13,,
1998-02-18,53.15,,
1998-02-19,53.09,,
1998-02-20,52.73,,
1998-02-23,52.55,,
1998-02-24,52.13,,
1998-02-25,52.79,,
1998-02-26,53.63,,
1998-02-27,53.39,,
1998-03-02,53.81,,
1998-03-03,54.47,,
1998-03-04,54.83,,
1998-03-05,54.23,,
1998-03-06,55.01,,
1998-03-09,55.13,,
1998-03-10,56.27,,
1998-03-11,56.51,,
1998-03-12,54.77,,
1998-03-13,48.6,,
1998-03-16,48.24,,
1998-03-17,47.52,,
1998-03-18,48.12,,
1998-03-19,47.94,,
1998-03-20,47.76,,
1998-03-23,47.88,,
1998-03-24,48.3,,
1998-03-25,48.0,,
1998-03-26,47.58,,
1998-03-27,47.64,,
1998-03-30,48.06,,
1998-03-31,48.06,,
1998-04-01,47.94,,
1998-04-02,48.84,,
1998-04-03,48.12,,
1998-04-06,48.3,,
1998-04-07,47.82,,
1998-04-08,46.68,,
1998-04-09,46.44,,
1998-04-13,46.02,,
1998-04-14,47.28,,
1998-04-15,47.04,,
1998-04-16,46.5,,
1998-04-17,47.16,,
1998-04-20,46.68,,
1998-04-21,48.24,,
1998-04-22,48.0,,
1998-04-23,48.96,,
1998-04-24,48.96,,
1998-04-27,47.82,,
1998-04-28,47.58,,
1998-04-29,47.76,,
1998-04-30,48.66,,
1998-05-01,47.94,,
1998-05-04,48.66,,
1998-05-05,49.08,,
1998-05-06,48.24,,
1998-05-07,47.94,,
1998-05-08,47.94,,
1998-05-11,48.54,,
1998-05-12,49.98,,
1998-05-13,49.56,,
1998-05-14,48.9,,
1998-05-15,48.42,,
1998-05-18,48.96,,
1998-05-19,48.78,,
1998-05-20,49.44,,
1998-05-21,49.26,,
1998-05-22,48.78,,
1998-05-26,48.06,,
1998-05-27,48.12,,
1998-05-28,47.94,,
1998-05-29,47.52,,
1998-06-01,48.72,,
1998-06-02,48.0,,
1998-06-03,47.46,,
1998-06-04,46.86,,
1998-06-05,48.12,,
1998-06-08,47.76,,
1998-06-09,47.1,,
1998-06-10,46.26,,
1998-06-11,45.24,,
1998-06-12,44.94,,
1998-06-15,43.74,,
1998-06-16,43.02,,
1998-06-17,44.58,,
1998-06-18,44.58,,
1998-06-19,43.98,,
1998-06-22,43.92,,
1998-06-23,44.1,,
1998-06-24,44.22,,
1998-06-25,43.44,,
1998-06-26,42.91,,
1998-06-29,43.02,,
1998-06-30,43.98,,
1998-07-01,45.06,,
1998-07-02,45.48,,
1998-07-06,46.26,,
1998-07-07,46.02,,
1998-07-08,46.26,,
1998-07-09,44.7,,
1998-07-10,44.76,,
1998-07-13,43.56,,
1998-07-14,43.68,,
1998-07-15,46.26,,
1998-07-16,46.44,,
1998-07-17,46.02,,
1998-07-20,47.04,,
1998-07-21,46.26,,
1998-07-22,45.42,,
1998-07-23,44.76,,
1998-07-24,43.86,,
1998-07-27,45.12,,
1998-07-28,45.06,,
1998-07-29,45.12,,
1998-07-30,45.3,,
1998-07-31,43.08,,
1998-08-03,42.49,,
1998-08-04,40.63,,
1998-08-05,40.27,,
1998-08-06,39.55,,
1998-08-07,40.45,,
1998-08-10,40.27,,
1998-08-11,39.91,,
1998-08-12,40.09,,
1998-08-13,38.77,,
1998-08-14,39.07,,
1998-08-17,40.27,,
1998-08-18,40.09,,
1998-08-19,38.47,,
1998-08-20,38.05,,
1998-08-21,38.83,,
1998-08-24,39.31,,
1998-08-25,39.67,,
1998-08-26,39.25,,
1998-08-27,37.45,,
1998-08-28,37.87,,
1998-08-31,36.49,,
1998-09-01,36.07,,
1998-09-02,36.43,,
1998-09-03,36.79,,
1998-09-04,36.79,,
1998-09-08,38.59,,
1998-09-09,36.43,,
1998-09-10,35.83,,
1998-09-11,36.31,,
1998-09-14,36.73,,
1998-09-15,38.05,,
1998-09-16,38.65,,
1998-09-17,37.21,,
1998-09-18,36.31,,
1998-09-21,37.15,,
1998-09-22,37.51,,
1998-09-23,39.25,,
1998-09-24,39.91,,
1998-09-25,40.75,,
1998-09-28,40.39,,
1998-09-29,41.29,,
1998-09-30,38.83,,
1998-10-01,38.65,,
1998-10-02,41.65,,
1998-10-05,41.23,,
1998-10-06,41.65,,
1998-10-07,40.33,,
1998-10-08,41.23,,
1998-10-09,43.2,,
1998-10-12,43.98,,
1998-10-13,43.5,,
1998-10-14,43.74,,
1998-10-15,44.04,,
1998-10-16,45.06,,
1998-10-19,45.0,,
1998-10-20,45.12,,
1998-10-21,45.24,,
1998-10-22,44.46,,
1998-10-23,42.91,,
1998-10-26,46.02,,
1998-10-27,46.26,,
1998-10-28,44.82,,
1998-10-29,45.48,,
1998-10-30,46.26,,
1998-11-02,46.02,,
1998-11-03,46.8,,
1998-11-04,47.16,,
1998-11-05,47.88,,
1998-11-06,47.88,,
1998-11-09,47.28,,
1998-11-10,47.46,,
1998-11-11,46.74,,
1998-11-12,46.44,,
1998-11-13,47.64,,
1998-11-16,47.88,,
1998-11-17,47.22,,
1998-11-18,47.7,,
1998-11-19,47.82,,
1998-11-20,48.3,,
1998-11-23,48.6,,
1998-11-24,49.98,,
1998-11-25,49.86,,
1998-11-27,50.16,,
1998-11-30,50.46,,
1998-12-01,50.81,,
1998-12-02,51.47,,
1998-12-03,50.7,,
1998-12-04,51.65,,
1998-12-07,51.77,,
1998-12-08,50.99,,
1998-12-09,49.92,,
1998-12-10,49.5,,
1998-12-11,50.1,,
1998-12-14,49.38,,
1998-12-15,49.74,,
1998-12-16,49.56,,
1998-12-17,50.52,,
1998-12-18,50.34,,
1998-12-21,50.46,,
1998-12-22,51.05,,
1998-12-23,51.65,,
1998-12-24,51.65,,
1998-12-28,52.25,,
1998-12-29,52.67,,
1998-12-30,51.77,,
1998-12-31,52.25,,
1999-01-04,50.99,,
1999-01-05,50.7,,
1999-01-06,50.81,,
1999-01-07,50.76,,
1999-01-08,51.77,,
1999-01-11,50.46,,
1999-01-12,49.44,,
1999-01-13,49.5,,
1999-01-14,49.74,,
1999-01-15,50.58,,
1999-01-19,49.02,,
1999-01-20,48.96,,
1999-01-21,48.24,,
1999-01-22,46.26,,
1999-01-25,47.22,,
1999-01-26,47.22,,
1999-01-27,47.46,,
1999-01-28,46.68,,
1999-01-29,47.76,,
1999-02-01,47.76,,
1999-02-02,46.86,,
1999-02-03,46.32,,
1999-02-04,44.16,,
1999-02-05,45.48,,
1999-02-08,43.92,,
1999-02-09,43.86,,
1999-02-10,45.54,,
1999-02-11,45.96,,
1999-02-12,46.8,,
1999-02-16,46.5,,
1999-02-17,46.38,,
1999-02-18,45.9,,
1999-02-19,45.78,,
1999-02-22,47.7,,
1999-02-23,46.26,,
1999-02-24,46.32,,
1999-02-25,45.96,,
1999-02-26,45.3,,
1999-03-01,45.54,,
1999-03-02,45.72,,
1999-03-03,45.66,,
1999-03-04,45.42,,
1999-03-05,46.08,,
1999-03-08,45.66,,
1999-03-09,45.72,,
1999-03-10,46.98,,
1999-03-11,47.46,,
1999-03-12,48.36,,
1999-03-15,47.88,,
1999-03-16,48.84,,
1999-03-17,47.94,,
1999-03-18,48.36,,
1999-03-19,47.88,,
1999-03-22,47.64,,
1999-03-23,46.2,,
1999-03-24,47.46,,
1999-03-25,47.16,,
1999-03-26,45.84,,
1999-03-29,46.44,,
1999-03-30,46.38,,
1999-03-31,45.96,,
1999-04-01,46.74,,
1999-04-05,47.28,,
1999-04-06,47.16,,
1999-04-07,47.4,,
1999-04-08,47.22,,
1999-04-09,46.98,,
1999-04-12,46.8,,
1999-04-13,46.62,,
1999-04-14,47.82,,
1999-04-15,48.48,,
1999-04-16,49.44,,
1999-04-19,51.35,,
1999-04-20,52.07,,
1999-04-21,56.03,,
1999-04-22,58.01,,
1999-04-23,57.05,,
1999-04-26,58.49,,
1999-04-27,58.55,,
1999-04-28,58.55,,
1999-04-29,60.34,,
1999-04-30,58.78,,
1999-05-03,57.77,,
1999-05-04,57.29,,
1999-05-05,56.51,,
1999-05-06,58.49,,
1999-05-07,60.88,,
1999-05-10,60.34,,
1999-05-11,60.46,,
1999-05-12,58.96,,
1999-05-13,57.65,,
1999-05-14,58.01,,
1999-05-17,57.65,,
1999-05-18,58.78,,
1999-05-19,58.43,,
1999-05-20,57.89,,
1999-05-21,59.02,,
1999-05-24,60.22,,
1999-05-25,59.8,,
1999-05-26,58.66,,
1999-05-27,56.63,,
1999-05-28,56.15,,
1999-06-01,57.53,,
1999-06-02,57.29,,
1999-06-03,56.09,,
1999-06-04,56.93,,
1999-06-07,56.51,,
1999-06-08,55.73,,
1999-06-09,55.37,,
1999-06-10,55.97,,
1999-06-11,56.69,,
1999-06-14,56.87,,
1999-06-15,55.67,,
1999-06-16,56.75,,
1999-06-17,55.43,,
1999-06-18,53.81,,
1999-06-21,53.21,,
1999-06-22,55.25,,
1999-06-23,56.33,,
1999-06-24,54.77,,
1999-06-25,54.23,,
1999-06-28,54.41,,
1999-06-29,54.65,,
1999-06-30,54.65,,
1999-07-01,54.41,,
1999-07-02,54.41,,
1999-07-06,53.99,,
1999-07-07,53.57,,
1999-07-08,51.71,,
1999-07-09,52.31,,
1999-07-12,51.53,,
1999-07-13,52.79,,
1999-07-14,53.45,,
1999-07-15,53.51,,
1999-07-16,52.19,,
1999-07-19,52.73,,
1999-07-20,53.39,,
1999-07-21,54.65,,
1999-07-22,59.26,,
1999-07-23,59.2,,
1999-07-26,58.84,,
1999-07-27,58.01,,
1999-07-28,58.49,,
1999-07-29,57.29,,
1999-07-30,58.49,,
1999-08-02,59.26,,
1999-08-03,59.5,,
1999-08-04,58.01,,
1999-08-05,59.02,,
1999-08-06,57.35,,
1999-08-09,56.21,,
1999-08-10,55.97,,
1999-08-11,56.99,,
1999-08-12,57.53,,
1999-08-13,58.6,,
1999-08-16,57.35,,
1999-08-17,58.43,,
1999-08-18,57.41,,
1999-08-19,56.81,,
1999-08-20,56.09,,
1999-08-23,55.97,,
1999-08-24,56.51,,
1999-08-25,56.57,,
1999-08-26,57.41,,
1999-08-27,55.55,,
1999-08-30,54.89,,
1999-08-31,54.59,,
1999-09-01,55.13,,
1999-09-02,53.33,,
1999-09-03,54.17,,
1999-09-07,53.33,,
1999-09-08,53.33,,
1999-09-09,54.65,,
1999-09-10,52.97,,
1999-09-13,53.69,,
1999-09-14,53.33,,
1999-09-15,55.97,,
1999-09-16,55.49,,
1999-09-17,54.77,,
1999-09-20,54.77,,
1999-09-21,52.91,,
1999-09-22,53.57,,
1999-09-23,51.95,,
1999-09-24,52.01,,
1999-09-27,52.67,,
1999-09-28,51.83,,
1999-09-29,51.23,,
1999-09-30,50.58,,
1999-10-01,50.58,,
1999-10-04,52.01,,
1999-10-05,51.89,,
1999-10-06,52.61,,
1999-10-07,52.85,,
1999-10-08,52.67,,
1999-10-11,52.55,,
1999-10-12,52.43,,
1999-10-13,51.35,,
1999-10-14,51.05,,
1999-10-15,49.44,,
1999-10-18,51.05,,
1999-10-19,51.23,,
1999-10-20,53.57,,
1999-10-21,57.11,,
1999-10-22,55.73,,
1999-10-25,55.97,,
1999-10-26,56.15,,
1999-10-27,57.83,,
1999-10-28,59.38,,
1999-10-29,60.4,,
1999-11-01,59.44,,
1999-11-02,59.56,,
1999-11-03,59.08,,
1999-11-04,61.36,,
1999-11-05,62.8,,
