date,MLM,dcf,Deviation
1998-05-21,46.38,,
1998-05-22,45.75,,
1998-05-26,47.0,,
1998-05-27,46.19,,
1998-05-28,46.63,,
1998-05-29,46.0,,
1998-06-01,45.88,,
1998-06-02,47.0,,
1998-06-03,45.69,,
1998-06-04,45.75,,
1998-06-05,45.81,,
1998-06-08,45.94,,
1998-06-09,45.81,,
1998-06-10,45.56,,
1998-06-11,44.25,,
1998-06-12,43.69,,
1998-06-15,43.25,,
1998-06-16,44.5,,
1998-06-17,45.44,,
1998-06-18,44.63,,
1998-06-19,43.44,,
1998-06-22,43.38,,
1998-06-23,44.25,,
1998-06-24,43.63,,
1998-06-25,43.94,,
1998-06-26,43.5,,
1998-06-29,43.31,,
1998-06-30,45.0,,
1998-07-01,45.5,,
1998-07-02,44.44,,
1998-07-06,45.0,,
1998-07-07,46.25,,
1998-07-08,46.06,,
1998-07-09,46.44,,
1998-07-10,45.94,,
1998-07-13,46.0,,
1998-07-14,45.0,,
1998-07-15,46.75,,
1998-07-16,48.25,,
1998-07-17,48.06,,
1998-07-20,49.25,,
1998-07-21,49.5,,
1998-07-22,50.25,,
1998-07-23,50.38,,
1998-07-24,50.56,,
1998-07-27,50.63,,
1998-07-28,48.75,,
1998-07-29,48.81,,
1998-07-30,48.94,,
1998-07-31,49.5,,
1998-08-03,47.56,,
1998-08-04,47.19,,
1998-08-05,47.81,,
1998-08-06,49.94,,
1998-08-07,50.69,,
1998-08-10,49.88,,
1998-08-11,47.88,,
1998-08-12,48.0,,
1998-08-13,48.0,,
1998-08-14,47.44,,
1998-08-17,47.94,,
1998-08-18,47.44,,
1998-08-19,47.06,,
1998-08-20,47.75,,
1998-08-21,46.81,,
1998-08-24,47.56,,
1998-08-25,47.5,,
1998-08-26,46.44,,
1998-08-27,44.88,,
1998-08-28,44.19,,
1998-08-31,42.63,,
1998-09-01,43.44,,
1998-09-02,44.56,,
1998-09-03,45.56,,
1998-09-04,45.75,,
1998-09-08,46.5,,
1998-09-09,46.56,,
1998-09-10,42.94,,
1998-09-11,44.38,,
1998-09-14,44.25,,
1998-09-15,43.69,,
1998-09-16,43.69,,
1998-09-17,42.75,,
1998-09-18,42.69,,
1998-09-21,43.19,,
1998-09-22,42.31,,
1998-09-23,43.0,,
1998-09-24,42.75,,
1998-09-25,42.88,,
1998-09-28,43.06,,
1998-09-29,43.0,,
1998-09-30,43.19,,
1998-10-01,42.56,,
1998-10-02,44.0,,
1998-10-05,43.81,,
1998-10-06,42.75,,
1998-10-07,42.5,,
1998-10-08,39.94,,
1998-10-09,41.75,,
1998-10-12,41.88,,
1998-10-13,41.81,,
1998-10-14,41.38,,
1998-10-15,41.25,,
1998-10-16,41.5,,
1998-10-19,43.0,,
1998-10-20,45.63,,
1998-10-21,46.0,,
1998-10-22,47.56,,
1998-10-23,47.5,,
1998-10-26,47.19,,
1998-10-27,47.5,,
1998-10-28,47.5,,
1998-10-29,49.25,,
1998-10-30,49.06,,
1998-11-02,49.94,,
1998-11-03,49.81,,
1998-11-04,50.0,,
1998-11-05,50.0,,
1998-11-06,49.81,,
1998-11-09,49.88,,
1998-11-10,49.25,,
1998-11-11,48.44,,
1998-11-12,47.69,,
1998-11-13,47.38,,
1998-11-16,47.88,,
1998-11-17,47.13,,
1998-11-18,47.63,,
1998-11-19,47.19,,
1998-11-20,46.88,,
1998-11-23,47.75,,
1998-11-24,47.31,,
1998-11-25,48.0,,
1998-11-27,48.5,,
1998-11-30,48.5,,
1998-12-01,48.63,,
1998-12-02,49.75,,
1998-12-03,48.75,,
1998-12-04,48.75,,
1998-12-07,49.0,,
1998-12-08,49.0,,
1998-12-09,48.88,,
1998-12-10,48.88,,
1998-12-11,48.63,,
1998-12-14,49.44,,
1998-12-15,50.0,,
1998-12-16,52.0,,
1998-12-17,54.88,,
1998-12-18,55.19,,
1998-12-21,56.13,,
1998-12-22,55.63,,
1998-12-23,56.63,,
1998-12-24,56.56,,
1998-12-28,56.81,,
1998-12-29,57.63,,
1998-12-30,56.88,,
1998-12-31,62.19,,
1999-01-04,58.0,,
1999-01-05,58.88,,
1999-01-06,57.75,,
1999-01-07,58.44,,
1999-01-08,57.88,,
1999-01-11,56.69,,
1999-01-12,58.38,,
1999-01-13,56.44,,
1999-01-14,54.75,,
1999-01-15,54.0,,
1999-01-19,54.63,,
1999-01-20,54.94,,
1999-01-21,54.75,,
1999-01-22,53.88,,
1999-01-25,52.88,,
1999-01-26,53.31,,
1999-01-27,53.94,,
1999-01-28,53.0,,
1999-01-29,53.0,,
1999-02-01,53.13,,
1999-02-02,52.5,,
1999-02-03,52.31,,
1999-02-04,52.94,,
1999-02-05,52.63,,
1999-02-08,51.94,,
1999-02-09,50.94,,
1999-02-10,49.31,,
1999-02-11,52.38,,
1999-02-12,51.75,,
1999-02-16,51.0,,
1999-02-17,51.63,,
1999-02-18,51.31,,
1999-02-19,50.88,,
1999-02-22,52.38,,
1999-02-23,52.0,,
1999-02-24,51.88,,
1999-02-25,51.75,,
1999-02-26,51.31,,
1999-03-01,50.56,,
1999-03-02,50.38,,
1999-03-03,50.0,,
1999-03-04,50.69,,
1999-03-05,53.13,,
1999-03-08,52.69,,
1999-03-09,52.0,,
1999-03-10,51.75,,
1999-03-11,53.0,,
1999-03-12,54.63,,
1999-03-15,54.0,,
1999-03-16,54.5,,
1999-03-17,55.19,,
1999-03-18,55.13,,
1999-03-19,54.63,,
1999-03-22,53.88,,
1999-03-23,52.13,,
1999-03-24,53.13,,
1999-03-25,54.69,,
1999-03-26,54.25,,
1999-03-29,54.5,,
1999-03-30,54.38,,
1999-03-31,57.06,,
1999-04-01,55.5,,
1999-04-05,55.69,,
1999-04-06,56.94,,
1999-04-07,56.63,,
1999-04-08,57.25,,
1999-04-09,58.31,,
1999-04-12,57.75,,
1999-04-13,57.56,,
1999-04-14,57.69,,
1999-04-15,61.0,,
1999-04-16,60.75,,
1999-04-19,62.63,,
1999-04-20,63.19,,
1999-04-21,64.38,,
1999-04-22,63.13,,
1999-04-23,61.38,,
1999-04-26,61.13,,
1999-04-27,58.88,,
1999-04-28,61.75,,
1999-04-29,62.13,,
1999-04-30,61.81,,
1999-05-03,62.81,,
1999-05-04,62.94,,
1999-05-05,62.06,,
1999-05-06,62.06,,
1999-05-07,63.0,,
1999-05-10,62.81,,
1999-05-11,64.63,,
1999-05-12,65.88,,
1999-05-13,67.75,,
1999-05-14,66.13,,
1999-05-17,64.44,,
1999-05-18,62.88,,
1999-05-19,63.44,,
1999-05-20,63.75,,
1999-05-21,64.13,,
1999-05-24,63.0,,
1999-05-25,62.81,,
1999-05-26,62.0,,
1999-05-27,61.19,,
1999-05-28,60.63,,
1999-06-01,59.63,,
1999-06-02,57.94,,
1999-06-03,57.75,,
1999-06-04,57.44,,
1999-06-07,57.13,,
1999-06-08,58.42,,
1999-06-09,57.13,,
1999-06-10,57.0,,
1999-06-11,56.69,,
1999-06-14,56.63,,
1999-06-15,55.63,,
1999-06-16,55.38,,
1999-06-17,55.31,,
1999-06-18,55.69,,
1999-06-21,55.56,,
1999-06-22,55.81,,
1999-06-23,58.56,,
1999-06-24,57.0,,
1999-06-25,55.88,,
1999-06-28,58.06,,
1999-06-29,58.31,,
1999-06-30,59.0,,
1999-07-01,59.75,,
1999-07-02,59.75,,
1999-07-06,58.56,,
1999-07-07,58.63,,
1999-07-08,59.0,,
1999-07-09,59.44,,
1999-07-12,56.63,,
1999-07-13,56.5,,
1999-07-14,56.38,,
1999-07-15,56.88,,
1999-07-16,55.94,,
1999-07-19,57.19,,
1999-07-20,56.63,,
1999-07-21,57.25,,
1999-07-22,57.0,,
1999-07-23,56.63,,
1999-07-26,55.44,,
1999-07-27,56.44,,
1999-07-28,55.75,,
1999-07-29,54.63,,
1999-07-30,54.44,,
1999-08-02,54.25,,
1999-08-03,52.38,,
1999-08-04,52.44,,
1999-08-05,51.63,,
1999-08-06,50.06,,
1999-08-09,51.31,,
1999-08-10,49.5,,
1999-08-11,50.0,,
1999-08-12,49.81,,
1999-08-13,49.31,,
1999-08-16,49.19,,
1999-08-17,49.19,,
1999-08-18,49.31,,
1999-08-19,48.0,,
1999-08-20,48.25,,
1999-08-23,48.0,,
1999-08-24,46.5,,
1999-08-25,47.31,,
1999-08-26,47.75,,
1999-08-27,47.88,,
1999-08-30,47.88,,
1999-08-31,45.63,,
1999-09-01,43.63,,
1999-09-02,45.0,,
1999-09-03,41.5,,
1999-09-07,40.63,,
1999-09-08,40.63,,
1999-09-09,40.69,,
1999-09-10,40.75,,
1999-09-13,40.56,,
1999-09-14,41.88,,
1999-09-15,39.81,,
1999-09-16,39.5,,
1999-09-17,36.88,,
1999-09-20,37.0,,
1999-09-21,38.44,,
1999-09-22,39.5,,
1999-09-23,39.63,,
1999-09-24,39.56,,
1999-09-27,40.13,,
1999-09-28,40.06,,
1999-09-29,40.31,,
1999-09-30,39.94,,
1999-10-01,39.88,,
1999-10-04,40.25,,
1999-10-05,39.88,,
1999-10-06,40.5,,
1999-10-07,40.75,,
1999-10-08,40.5,,
1999-10-11,41.25,,
1999-10-12,40.81,,
1999-10-13,40.19,,
1999-10-14,40.13,,
1999-10-15,39.5,,
1999-10-18,38.5,,
1999-10-19,39.25,,
1999-10-20,39.0,,
1999-10-21,37.63,,
1999-10-22,37.5,,
1999-10-25,37.56,,
1999-10-26,37.31,,
1999-10-27,37.75,,
1999-10-28,39.25,,
1999-10-29,38.94,,
1999-11-01,38.56,,
1999-11-02,38.56,,
1999-11-03,39.06,,
1999-11-04,38.63,,
1999-11-05,40.0,,
1999-11-08,41.44,,
1999-11-09,40.0,,
1999-11-10,40.13,,
1999-11-11,38.81,,
1999-11-12,39.88,,
1999-11-15,40.75,,
1999-11-16,41.38,,
1999-11-17,39.38,,
1999-11-18,40.0,,
1999-11-19,39.63,,
1999-11-22,37.31,,
1999-11-23,39.25,,
1999-11-24,38.69,,
1999-11-26,39.13,,
1999-11-29,37.38,,
1999-11-30,37.94,,
1999-12-01,37.0,,
1999-12-02,37.63,,
1999-12-03,37.94,,
1999-12-06,37.38,,
1999-12-07,37.56,,
1999-12-08,36.0,,
1999-12-09,36.0,,
1999-12-10,36.0,,
1999-12-13,37.19,,
1999-12-14,37.25,,
1999-12-15,38.06,,
1999-12-16,38.06,,
1999-12-17,38.56,,
1999-12-20,39.06,,
1999-12-21,40.56,,
1999-12-22,41.0,,
1999-12-23,41.31,,
1999-12-27,40.5,,
1999-12-28,41.5,,
1999-12-29,41.25,,
1999-12-30,41.5,,
1999-12-31,41.0,,
2000-01-03,40.5,,
2000-01-04,39.94,,
2000-01-05,42.0,,
2000-01-06,45.13,,
2000-01-07,47.0,,
2000-01-10,46.31,,
2000-01-11,45.88,,
2000-01-12,47.44,,
2000-01-13,49.38,,
2000-01-14,47.19,,
2000-01-18,46.69,,
2000-01-19,46.38,,
2000-01-20,44.25,,
2000-01-21,43.88,,
2000-01-24,44.88,,
2000-01-25,42.94,,
2000-01-26,43.25,,
2000-01-27,43.75,,
2000-01-28,44.0,,
2000-01-31,42.0,,
2000-02-01,42.13,,
2000-02-02,43.38,,
2000-02-03,44.38,,
2000-02-04,43.81,,
2000-02-07,43.38,,
2000-02-08,42.0,,
2000-02-09,41.0,,
2000-02-10,40.0,,
2000-02-11,39.63,,
2000-02-14,39.0,,
2000-02-15,39.5,,
2000-02-16,39.5,,
2000-02-17,39.81,,
2000-02-18,38.63,,
2000-02-22,38.56,,
2000-02-23,38.0,,
2000-02-24,36.56,,
2000-02-25,36.69,,
2000-02-28,36.75,,
2000-02-29,35.5,,
2000-03-01,36.63,,
2000-03-02,36.81,,
2000-03-03,37.44,,
2000-03-06,37.06,,
2000-03-07,37.13,,
2000-03-08,38.56,,
2000-03-09,38.69,,
2000-03-10,39.75,,
2000-03-13,39.31,,
2000-03-14,37.69,,
2000-03-15,42.69,,
2000-03-16,47.56,,
2000-03-17,45.69,,
2000-03-20,47.0,,
2000-03-21,46.0,,
2000-03-22,45.25,,
2000-03-23,46.63,,
2000-03-24,45.56,,
2000-03-27,45.5,,
2000-03-28,45.38,,
2000-03-29,45.06,,
2000-03-30,45.0,,
2000-03-31,47.5,,
2000-04-03,46.75,,
2000-04-04,45.0,,
2000-04-05,46.06,,
2000-04-06,45.69,,
2000-04-07,45.38,,
2000-04-10,46.0,,
2000-04-11,47.94,,
2000-04-12,48.44,,
2000-04-13,48.44,,
2000-04-14,47.0,,
2000-04-17,47.44,,
2000-04-18,50.06,,
2000-04-19,54.0,,
2000-04-20,53.0,,
2000-04-24,52.63,,
2000-04-25,54.25,,
2000-04-26,52.69,,
2000-04-27,52.13,,
2000-04-28,53.0,,
2000-05-01,54.06,,
2000-05-02,52.56,,
2000-05-03,51.63,,
2000-05-04,52.38,,
2000-05-05,52.5,,
2000-05-08,53.06,,
2000-05-09,53.81,,
2000-05-10,53.25,,
2000-05-11,53.75,,
2000-05-12,53.44,,
2000-05-15,53.44,,
2000-05-16,53.81,,
2000-05-17,53.69,,
2000-05-18,52.06,,
2000-05-19,50.81,,
2000-05-22,52.25,,
2000-05-23,51.5,,
2000-05-24,51.38,,
2000-05-25,51.13,,
2000-05-26,49.13,,
2000-05-30,48.5,,
2000-05-31,48.94,,
2000-06-01,49.19,,
2000-06-02,49.88,,
2000-06-05,49.44,,
2000-06-06,49.69,,
2000-06-07,49.44,,
2000-06-08,49.19,,
2000-06-09,49.63,,
2000-06-12,46.75,,
2000-06-13,47.25,,
2000-06-14,45.81,,
2000-06-15,43.94,,
2000-06-16,42.88,,
2000-06-19,41.75,,
2000-06-20,43.19,,
2000-06-21,43.38,,
2000-06-22,43.25,,
2000-06-23,41.94,,
2000-06-26,41.06,,
2000-06-27,41.5,,
2000-06-28,41.19,,
2000-06-29,40.88,,
2000-06-30,40.45,,
2000-07-03,41.63,,
2000-07-05,42.31,,
2000-07-06,42.44,,
2000-07-07,41.94,,
2000-07-10,42.06,,
2000-07-11,43.88,,
2000-07-12,43.63,,
2000-07-13,44.5,,
2000-07-14,44.06,,
2000-07-17,44.19,,
2000-07-18,43.75,,
2000-07-19,42.5,,
2000-07-20,42.38,,
2000-07-21,42.13,,
2000-07-24,42.0,,
2000-07-25,42.38,,
2000-07-26,42.44,,
2000-07-27,42.5,,
2000-07-28,41.94,,
2000-07-31,42.19,,
2000-08-01,43.31,,
2000-08-02,43.0,,
2000-08-03,43.69,,
2000-08-04,44.56,,
2000-08-07,46.31,,
2000-08-08,45.94,,
2000-08-09,44.5,,
2000-08-10,45.13,,
2000-08-11,46.94,,
2000-08-14,46.06,,
2000-08-15,45.06,,
2000-08-16,46.0,,
2000-08-17,45.94,,
2000-08-18,45.31,,
2000-08-21,44.31,,
2000-08-22,43.5,,
2000-08-23,42.31,,
2000-08-24,39.0,,
2000-08-25,40.0,,
2000-08-28,38.5,,
2000-08-29,40.0,,
2000-08-30,39.38,,
2000-08-31,40.0,,
2000-09-01,39.25,,
2000-09-05,39.56,,
2000-09-06,39.5,,
2000-09-07,39.06,,
2000-09-08,39.63,,
2000-09-11,40.0,,
2000-09-12,39.44,,
2000-09-13,39.5,,
2000-09-14,39.69,,
2000-09-15,38.88,,
2000-09-18,36.63,,
2000-09-19,36.94,,
2000-09-20,37.0,,
2000-09-21,36.5,,
2000-09-22,35.69,,
2000-09-25,35.99,,
2000-09-26,35.24,,
2000-09-27,35.61,,
2000-09-28,36.58,,
2000-09-29,38.28,,
2000-10-02,37.62,,
2000-10-03,37.25,,
2000-10-04,34.23,,
2000-10-05,34.45,,
2000-10-06,33.57,,
2000-10-09,34.0,,
2000-10-10,33.76,,
2000-10-11,33.3,,
2000-10-12,32.31,,
2000-10-13,33.15,,
2000-10-16,32.75,,
2000-10-17,32.25,,
2000-10-18,32.45,,
2000-10-19,33.92,,
2000-10-20,34.79,,
2000-10-23,34.15,,
2000-10-24,34.84,,
2000-10-25,34.2,,
2000-10-26,34.54,,
2000-10-27,35.46,,
2000-10-30,36.8,,
2000-10-31,38.4,,
2000-11-01,38.29,,
2000-11-02,39.85,,
2000-11-03,39.15,,
2000-11-06,39.56,,
2000-11-07,39.51,,
2000-11-08,40.39,,
2000-11-09,40.05,,
2000-11-10,39.09,,
2000-11-13,39.5,,
2000-11-14,39.45,,
2000-11-15,39.45,,
2000-11-16,38.9,,
2000-11-17,38.92,,
2000-11-20,39.32,,
2000-11-21,39.0,,
2000-11-22,39.24,,
2000-11-24,39.99,,
2000-11-27,40.3,,
2000-11-28,39.97,,
2000-11-29,39.5,,
2000-11-30,39.38,,
2000-12-01,39.85,,
2000-12-04,39.97,,
2000-12-05,41.9,,
2000-12-06,42.21,,
2000-12-07,42.4,,
2000-12-08,43.69,,
2000-12-11,44.1,,
2000-12-12,42.25,,
2000-12-13,40.5,,
2000-12-14,39.74,,
2000-12-15,38.5,,
2000-12-18,38.99,,
2000-12-19,37.48,,
2000-12-20,38.0,,
2000-12-21,41.7,,
2000-12-22,40.99,,
2000-12-26,41.25,,
2000-12-27,41.75,,
2000-12-28,42.01,,
2000-12-29,42.3,,
2001-01-02,40.76,,
2001-01-03,43.22,,
2001-01-04,43.29,,
2001-01-05,43.3,,
2001-01-08,42.47,,
2001-01-09,42.38,,
2001-01-10,40.75,,
2001-01-11,40.51,,
2001-01-12,40.75,,
2001-01-16,41.42,,
2001-01-17,41.41,,
2001-01-18,40.46,,
2001-01-19,39.45,,
2001-01-22,38.5,,
2001-01-23,39.0,,
2001-01-24,40.0,,
2001-01-25,41.05,,
2001-01-26,41.02,,
2001-01-29,41.13,,
2001-01-30,42.0,,
2001-01-31,42.37,,
2001-02-01,42.15,,
2001-02-02,42.02,,
2001-02-05,43.03,,
2001-02-06,43.62,,
2001-02-07,43.74,,
2001-02-08,43.39,,
2001-02-09,43.46,,
2001-02-12,43.88,,
2001-02-13,44.55,,
2001-02-14,44.11,,
2001-02-15,44.95,,
2001-02-16,45.13,,
2001-02-20,45.76,,
2001-02-21,44.87,,
2001-02-22,44.7,,
2001-02-23,44.81,,
2001-02-26,47.0,,
2001-02-27,46.62,,
2001-02-28,45.95,,
2001-03-01,45.6,,
2001-03-02,46.9,,
2001-03-05,46.9,,
2001-03-06,47.32,,
2001-03-07,46.99,,
2001-03-08,47.1,,
2001-03-09,46.7,,
2001-03-12,46.6,,
2001-03-13,45.89,,
2001-03-14,44.7,,
2001-03-15,45.0,,
2001-03-16,43.37,,
2001-03-19,44.66,,
2001-03-20,45.0,,
2001-03-21,43.52,,
2001-03-22,41.6,,
2001-03-23,41.94,,
2001-03-26,42.62,,
2001-03-27,42.0,,
2001-03-28,41.88,,
2001-03-29,41.65,,
2001-03-30,42.7,,
2001-04-02,42.35,,
2001-04-03,41.58,,
2001-04-04,42.66,,
2001-04-05,42.95,,
2001-04-06,42.02,,
2001-04-09,43.1,,
2001-04-10,45.35,,
2001-04-11,43.95,,
2001-04-12,43.71,,
2001-04-16,43.45,,
2001-04-17,43.25,,
2001-04-18,44.3,,
2001-04-19,44.4,,
2001-04-20,43.94,,
2001-04-23,43.36,,
2001-04-24,44.27,,
2001-04-25,44.84,,
2001-04-26,46.35,,
2001-04-27,46.1,,
2001-04-30,45.97,,
2001-05-01,45.35,,
2001-05-02,45.96,,
2001-05-03,46.19,,
2001-05-04,46.4,,
2001-05-07,47.81,,
2001-05-08,48.0,,
2001-05-09,48.01,,
2001-05-10,49.25,,
2001-05-11,49.16,,
2001-05-14,49.61,,
2001-05-15,49.8,,
2001-05-16,50.12,,
2001-05-17,50.83,,
2001-05-18,50.7,,
2001-05-21,50.93,,
2001-05-22,51.27,,
2001-05-23,49.4,,
2001-05-24,49.28,,
2001-05-25,49.2,,
2001-05-29,48.8,,
2001-05-30,49.5,,
2001-05-31,49.37,,
2001-06-01,48.55,,
2001-06-04,48.1,,
2001-06-05,48.41,,
2001-06-06,48.12,,
2001-06-07,47.76,,
2001-06-08,47.9,,
2001-06-11,47.75,,
2001-06-12,48.41,,
2001-06-13,48.4,,
2001-06-14,47.45,,
2001-06-15,46.82,,
2001-06-18,46.51,,
2001-06-19,46.46,,
2001-06-20,48.0,,
2001-06-21,48.06,,
2001-06-22,47.72,,
2001-06-25,46.82,,
2001-06-26,47.01,,
2001-06-27,47.02,,
2001-06-28,47.63,,
2001-06-29,49.49,,
2001-07-02,49.36,,
2001-07-03,49.85,,
2001-07-05,50.08,,
2001-07-06,49.21,,
2001-07-09,47.87,,
2001-07-10,49.27,,
2001-07-11,49.31,,
2001-07-12,49.9,,
2001-07-13,49.3,,
2001-07-16,46.1,,
2001-07-17,45.6,,
2001-07-18,45.35,,
2001-07-19,45.98,,
2001-07-20,46.2,,
2001-07-23,45.3,,
2001-07-24,43.0,,
2001-07-25,42.25,,
2001-07-26,42.41,,
2001-07-27,42.9,,
2001-07-30,42.98,,
2001-07-31,44.08,,
2001-08-01,44.02,,
2001-08-02,44.0,,
2001-08-03,44.1,,
2001-08-06,42.56,,
2001-08-07,43.0,,
2001-08-08,43.2,,
2001-08-09,43.0,,
2001-08-10,43.71,,
2001-08-13,43.35,,
2001-08-14,44.03,,
2001-08-15,43.33,,
2001-08-16,43.58,,
2001-08-17,42.89,,
2001-08-20,41.92,,
2001-08-21,41.43,,
2001-08-22,40.93,,
2001-08-23,40.67,,
2001-08-24,41.47,,
2001-08-27,40.5,,
2001-08-28,39.89,,
2001-08-29,39.47,,
2001-08-30,40.2,,
2001-08-31,39.5,,
2001-09-04,39.79,,
2001-09-05,41.33,,
2001-09-06,42.24,,
2001-09-07,41.0,,
2001-09-10,41.03,,
2001-09-17,39.0,,
2001-09-18,39.6,,
2001-09-19,39.51,,
2001-09-20,36.95,,
2001-09-21,36.0,,
2001-09-24,37.2,,
2001-09-25,37.1,,
2001-09-26,37.0,,
2001-09-27,38.15,,
2001-09-28,39.11,,
2001-10-01,38.22,,
2001-10-02,38.48,,
2001-10-03,39.5,,
2001-10-04,40.55,,
2001-10-05,40.2,,
2001-10-08,38.87,,
2001-10-09,39.17,,
2001-10-10,40.15,,
2001-10-11,41.73,,
2001-10-12,42.04,,
2001-10-15,41.55,,
2001-10-16,42.44,,
2001-10-17,42.49,,
2001-10-18,42.15,,
2001-10-19,42.75,,
2001-10-22,43.35,,
2001-10-23,40.61,,
2001-10-24,41.1,,
2001-10-25,40.29,,
2001-10-26,41.06,,
2001-10-29,40.52,,
2001-10-30,39.62,,
2001-10-31,39.92,,
2001-11-01,40.3,,
2001-11-02,40.49,,
2001-11-05,42.1,,
2001-11-06,41.3,,
2001-11-07,41.46,,
2001-11-08,42.18,,
2001-11-09,41.37,,
2001-11-12,42.01,,
2001-11-13,43.08,,
2001-11-14,44.93,,
2001-11-15,44.62,,
2001-11-16,44.5,,
2001-11-19,44.73,,
2001-11-20,43.98,,
2001-11-21,42.7,,
2001-11-23,43.77,,
2001-11-26,42.6,,
2001-11-27,43.73,,
2001-11-28,43.75,,
2001-11-29,42.62,,
2001-11-30,42.5,,
2001-12-03,42.61,,
2001-12-04,42.29,,
2001-12-05,45.31,,
2001-12-06,44.77,,
2001-12-07,44.9,,
2001-12-10,45.25,,
2001-12-11,45.0,,
2001-12-12,45.1,,
2001-12-13,44.4,,
2001-12-14,44.0,,
2001-12-17,44.43,,
2001-12-18,45.41,,
2001-12-19,44.77,,
2001-12-20,44.87,,
2001-12-21,44.75,,
2001-12-24,45.65,,
2001-12-26,45.44,,
2001-12-27,46.16,,
2001-12-28,46.12,,
2001-12-31,46.6,,
2002-01-02,46.57,,
2002-01-03,47.03,,
2002-01-04,48.12,,
2002-01-07,47.79,,
2002-01-08,47.01,,
2002-01-09,47.12,,
2002-01-10,45.64,,
2002-01-11,44.41,,
2002-01-14,44.98,,
2002-01-15,44.82,,
2002-01-16,44.77,,
2002-01-17,44.35,,
2002-01-18,43.91,,
2002-01-22,43.43,,
2002-01-23,41.82,,
2002-01-24,42.93,,
2002-01-25,42.87,,
2002-01-28,42.24,,
2002-01-29,41.61,,
2002-01-30,40.7,,
2002-01-31,40.77,,
2002-02-01,41.22,,
2002-02-04,41.05,,
2002-02-05,41.1,,
2002-02-06,40.29,,
2002-02-07,39.27,,
2002-02-08,39.23,,
2002-02-11,40.18,,
2002-02-12,40.48,,
2002-02-13,40.79,,
2002-02-14,40.96,,
2002-02-15,40.88,,
2002-02-19,40.39,,
2002-02-20,40.35,,
2002-02-21,40.89,,
2002-02-22,41.0,,
2002-02-25,41.02,,
2002-02-26,41.6,,
2002-02-27,42.35,,
2002-02-28,41.75,,
2002-03-01,42.43,,
2002-03-04,43.5,,
2002-03-05,43.31,,
2002-03-06,43.45,,
2002-03-07,43.61,,
2002-03-08,42.78,,
2002-03-11,42.77,,
2002-03-12,42.32,,
2002-03-13,42.8,,
2002-03-14,42.83,,
2002-03-15,42.51,,
2002-03-18,42.0,,
2002-03-19,42.15,,
2002-03-20,41.82,,
2002-03-21,41.74,,
2002-03-22,41.8,,
2002-03-25,40.75,,
2002-03-26,41.45,,
2002-03-27,41.18,,
2002-03-28,42.22,,
2002-04-01,41.78,41.77226277372263,0.00018522401621590134
2002-04-02,41.54,41.53226277372263,0.00018629435914729875
2002-04-03,41.3,41.622262773722625,-0.007742557762286828
2002-04-04,41.39,41.46226277372263,-0.0017428564889715448
2002-04-05,41.23,42.082262773722626,-0.020252303881691636
2002-04-08,41.85,42.832262773722626,-0.02293277800689153
2002-04-09,42.6,43.552262773722624,-0.02186482889925001
2002-04-10,43.32,43.23226277372263,0.002029438679547857
2002-04-11,43.0,43.63226277372263,-0.014490717041230505
2002-04-12,43.4,43.622262773722625,-0.0050951683748169385
2002-04-15,43.39,41.18226277372263,0.05360893446792514
2002-04-16,40.95,40.23226277372263,0.017839842375113824
2002-04-17,40.0,40.582262773722626,-0.01434771582277683
2002-04-18,40.35,40.06226277372263,0.007182250985236394
2002-04-19,39.83,38.99226277372263,0.021484704058825077
2002-04-22,38.76,38.09226277372263,0.017529471279873476
2002-04-23,37.86,38.03226277372263,-0.004529385347054604
2002-04-24,37.8,37.95226277372263,-0.004011955087643848
2002-04-25,37.72,39.68226277372263,-0.04944936696054614
2002-04-26,39.45,39.48226277372263,-0.000817146015858583
2002-04-29,39.25,39.192262773722625,0.0014731791989333054
2002-04-30,38.96,39.81226277372263,-0.021407041809368033
2002-05-01,39.58,39.832262773722626,-0.006333126871442607
2002-05-02,39.6,39.442262773722625,0.003999193129012424
2002-05-03,39.21,38.872262773722625,0.008688386067036147
2002-05-06,38.64,39.262262773722625,-0.015848877007136997
2002-05-07,39.03,39.75226277372263,-0.018169098394068328
2002-05-08,39.52,40.402262773722626,-0.021836964396371394
2002-05-09,40.17,40.332262773722626,-0.0040231507622811025
2002-05-10,40.1,40.582262773722626,-0.011883585112333672
2002-05-13,40.35,41.35226277372263,-0.024237192997320522
2002-05-14,41.12,41.43226277372263,-0.007536705765456619
2002-05-15,41.2,41.39226277372263,-0.004644896433269707
2002-05-16,41.16,41.222262773722626,-0.0015104162055441517
2002-05-17,40.99,41.21226277372263,-0.0053931223078667045
2002-05-20,40.98,40.91226277372263,0.0016556704930257293
2002-05-21,40.68,40.48226277372263,0.004884539863362569
2002-05-22,40.25,40.66226277372263,-0.010138707135330605
2002-05-23,40.43,40.84226277372263,-0.010094023830331866
2002-05-24,40.61,40.84226277372263,-0.00568682433217349
2002-05-28,40.61,40.302262773722624,0.007635730728201784
2002-05-29,40.07,40.09226277372263,-0.0005552885315622813
2002-05-30,39.86,40.23226277372263,-0.009252842073943057
2002-05-31,40.0,39.73226277372263,0.006738534570813304
2002-06-03,39.5,39.48226277372263,0.00044924543405788775
2002-06-04,39.25,39.78226277372263,-0.013379399174704654
2002-06-05,39.55,39.59226277372263,-0.0010674503239224142
2002-06-06,39.36,39.45226277372263,-0.0023385927000385553
